,ANF
2018-08-15,1816890907
2018-08-16,1859697238
2018-08-17,1877363342
2018-08-20,1921528604
2018-08-21,1926284863
2018-08-22,1920849138
2018-08-23,1949386692
2018-08-24,1857658841
2018-08-27,1842710599
2018-08-28,1859697238
2018-08-29,1849505254
2018-08-30,1532194838
2018-08-31,1472401868
2018-09-04,1514528733
2018-09-05,1531515372
2018-09-06,1446582177
2018-09-07,1363007913
2018-09-10,1390186536
2018-09-11,1403096381
2018-09-12,1403096381
2018-09-13,1382712415
2018-09-14,1370482034
2018-09-17,1331073032
2018-09-18,1305253341
2018-09-19,1348059671
2018-09-20,1367084707
2018-09-21,1386789208
2018-09-24,1419403555
2018-09-25,1426198210
2018-09-26,1442505384
2018-09-27,1426198210
2018-09-28,1435031263
2018-10-01,1398340122
2018-10-02,1349418602
2018-10-03,1381353483
2018-10-04,1358931120
2018-10-05,1355533792
2018-10-08,1343982878
2018-10-09,1320881049
2018-10-10,1293022961
2018-10-11,1222358542
2018-10-12,1252255027
2018-10-15,1236627319
2018-10-16,1242063044
2018-10-17,1226435336
2018-10-18,1193820989
2018-10-19,1152373590
2018-10-22,1186346868
2018-10-23,1204012972
2018-10-24,1232550526
2018-10-25,1250896096
2018-10-26,1320201583
2018-10-29,1331752497
2018-10-30,1390186536
2018-10-31,1323662832
2018-11-01,1297458340
2018-11-02,1361289796
2018-11-05,1383462828
2018-11-06,1398244850
2018-11-07,1341804404
2018-11-08,1365993167
2018-11-09,1268566207
2018-11-12,1291411149
2018-11-13,1234298793
2018-11-14,1195999920
2018-11-15,1177858348
2018-11-16,1125449363
2018-11-19,1079087568
2018-11-20,1064305546
2018-11-21,1072368467
2018-11-23,1077071838
2018-11-26,1105963971
2018-11-27,1143590934
2018-11-28,1150310035
2018-11-29,1390853839
2018-11-30,1404963951
2018-12-03,1316271822
2018-12-04,1267894297
2018-12-06,1298130250
2018-12-07,1260503286
2018-12-10,1281332498
2018-12-11,1282004408
2018-12-12,1291411149
2018-12-13,1263190926
2018-12-14,1269910027
2018-12-17,1243705534
2018-12-18,1266550477
2018-12-19,1261175196
2018-12-20,1250424635
2018-12-21,1143590934
2018-12-24,1157029136
2018-12-26,1277972948
2018-12-27,1295442610
2018-12-28,1302833620
2018-12-31,1347179685
2019-01-02,1386822379
2019-01-03,1328366203
2019-01-04,1341804404
2019-01-07,1405635861
2019-01-08,1406979681
2019-01-09,1410339231
2019-01-10,1294098790
2019-01-11,1351211145
2019-01-14,1287379689
2019-01-15,1287379689
2019-01-16,1302161710
2019-01-17,1327694293
2019-01-18,1392197659
2019-01-22,1348523505
2019-01-23,1349195415
2019-01-24,1370024627
2019-01-25,1429152713
2019-01-28,1444606645
2019-01-29,1426465073
2019-01-30,1450653835
2019-01-31,1466275859
2019-02-01,1445976701
2019-02-04,1483191824
2019-02-05,1504844259
2019-02-06,1477778715
2019-02-07,1482515185
2019-02-08,1479808631
2019-02-11,1496724596
2019-02-12,1487251655
2019-02-13,1452066448
2019-02-14,1421617711
2019-02-15,1415527963
2019-02-19,1399965275
2019-02-20,1389139058
2019-02-21,1355307127
2019-02-22,1395905444
2019-02-25,1439886953
2019-02-26,1419587795
2019-02-27,1465599220
2019-02-28,1485221740
2019-03-01,1515670477
2019-03-04,1460862750
2019-03-05,1444623423
2019-03-06,1738961217
2019-03-07,1743021049
2019-03-08,1734224747
2019-03-11,1802565246
2019-03-12,1807301716
2019-03-13,1808654993
2019-03-14,1789709112
2019-03-15,1785649281
2019-03-18,1778882895
2019-03-19,1759937014
2019-03-20,1724751806
2019-03-21,1718662059
2019-03-22,1668590802
2019-03-25,1681446935
2019-03-26,1714602227
2019-03-27,1777529617
2019-03-28,1814744741
2019-03-29,1854666419
2019-04-01,1845193478
2019-04-02,1807301716
2019-04-03,1775499702
2019-04-04,1802565246
2019-04-05,1751140712
2019-04-08,1697686262
2019-04-09,1674003911
2019-04-10,1725428445
2019-04-11,1731518192
2019-04-12,1790385751
2019-04-15,1820157850
2019-04-16,1835043899
2019-04-17,1898647928
2019-04-18,1904061037
2019-04-22,1859402889
2019-04-23,1885115156
2019-04-24,1920977002
2019-04-25,1912180700
2019-04-26,1960222041
2019-04-29,2007586744
2019-04-30,1980406331
2019-05-01,1986369415
2019-05-02,1975768377
2019-05-03,2019497657
2019-05-06,1985044285
2019-05-07,1924088319
2019-05-08,1935351922
2019-05-09,1885659558
2019-05-10,1827353851
2019-05-13,1728631689
2019-05-14,1722668605
2019-05-15,1717368087
2019-05-16,1725981430
2019-05-17,1727306559
2019-05-20,1731944513
2019-05-21,1714717827
2019-05-22,1611357711
2019-05-23,1612020276
2019-05-24,1630572091
2019-05-28,1657074685
2019-05-29,1218456756
2019-05-30,1159488484
2019-05-31,1146237187
2019-06-03,1127022807
2019-06-04,1135636150
2019-06-05,1086606351
2019-06-06,1044202201
2019-06-07,1035588858
2019-06-10,1021674996
2019-06-11,1027638079
2019-06-12,1009086264
2019-06-13,1017037042
2019-06-14,1026312950
2019-06-17,1062754016
2019-06-18,1043539636
2019-06-19,1061428887
2019-06-20,1079318138
2019-06-21,1073355054
2019-06-24,1068054535
2019-06-25,1017699607
2019-06-26,1048177590
2019-06-27,1050165284
2019-06-28,1062754016
2019-07-01,1064741711
2019-07-02,1044864765
2019-07-03,1084618656
2019-07-05,1136298715
2019-07-08,1152862836
2019-07-09,1127022807
2019-07-10,1131660761
2019-07-11,1150212576
2019-07-12,1199242375
2019-07-15,1205205459
2019-07-16,1221107015
2019-07-17,1227070099
2019-07-18,1233033182
2019-07-19,1232370618
2019-07-22,1198579810
2019-07-23,1203880329
2019-07-24,1207193153
2019-07-25,1186653643
2019-07-26,1201230070
2019-07-29,1249597304
2019-07-30,1244296785
2019-07-31,1214638568
2019-08-01,1078609314
2019-08-02,1124807929
2019-08-05,1078609314
2019-08-06,1092725558
2019-08-07,1089517321
2019-08-08,1124166281
2019-08-09,1063209776
2019-08-12,1042677059
2019-08-13,1073476135
2019-08-14,1001611624
2019-08-15,973379137
2019-08-16,1002894919
2019-08-19,1013161277
2019-08-20,1004819861
2019-08-21,1064493071
2019-08-22,1090800615
2019-08-23,1054226712
2019-08-26,1082459199
2019-08-27,1063209776
2019-08-28,1092083910
2019-08-29,927180523
2019-08-30,938088529
2019-09-03,888040030
2019-09-04,943863356
2019-09-05,989420323
2019-09-06,940013471
2019-09-09,1037543879
2019-09-10,1064493071
2019-09-11,1101066974
2019-09-12,1094008852
2019-09-13,1136357582
2019-09-16,1038185527
2019-09-17,1042035411
2019-09-18,1035618937
2019-09-19,1025994226
2019-09-20,1008669745
2019-09-23,1020219399
2019-09-24,986853733
2019-09-25,1008028098
2019-09-26,986853733
2019-09-27,993911855
2019-09-30,1000969976
2019-10-01,970812548
2019-10-02,931030408
2019-10-03,944505003
2019-10-04,922047344
2019-10-07,918197459
2019-10-08,902797921
2019-10-09,933596997
2019-10-10,937446882
2019-10-11,976587374
2019-10-14,972737490
2019-10-15,983003849
2019-10-16,1011236335
2019-10-17,1034977290
2019-10-18,1021502694
2019-10-21,1036260585
2019-10-22,1048451886
2019-10-23,1042677059
2019-10-24,1044602001
2019-10-25,1081175904
2019-10-28,1112616628
2019-10-29,1119033102
2019-10-30,1075401077
2019-10-31,1035814363
2019-11-01,1088916644
2019-11-04,1120266183
2019-11-05,1152255508
2019-11-06,1140739351
2019-11-07,1159293160
2019-11-08,1131142553
2019-11-11,1143938284
2019-11-12,1136260846
2019-11-13,1150975935
2019-11-14,1148416789
2019-11-15,1180406115
2019-11-18,1092755363
2019-11-19,1074841340
2019-11-20,1019179914
2019-11-21,1008303543
2019-11-22,1019179914
2019-11-25,1044771374
2019-11-26,1017900341
2019-11-27,1071002621
2019-11-29,1021739060
2019-12-02,1051169239
2019-12-03,1053088599
2019-12-04,1086997284
2019-12-05,1067163902
2019-12-06,1081239205
2019-12-09,1111309172
2019-12-10,1138180205
2019-12-11,1065244543
2019-12-12,1109389812
2019-12-13,1072282194
2019-12-16,1075481127
2019-12-17,1077400486
2019-12-18,1100432801
2019-12-19,1093395149
2019-12-20,1060766037
2019-12-23,1066524116
2019-12-24,1084438138
2019-12-26,1113228531
2019-12-27,1103631733
2019-12-30,1092115576
2019-12-31,1106190879
2020-01-02,1118346823
2020-01-03,1111948958
2020-01-06,1104271520
2020-01-07,1135621059
2020-01-08,1154814654
2020-01-09,1110029599
2020-01-10,1105551093
2020-01-13,1150975935
2020-01-14,1172088890
2020-01-15,1181045901
2020-01-16,1170169531
2020-01-17,1138180205
2020-01-21,1101072587
2020-01-22,1117067250
2020-01-23,1102991947
2020-01-24,1073561767
2020-01-27,1062045610
2020-01-28,1093395149
2020-01-29,1083158565
2020-01-30,1065244543
2020-01-31,1040452114
2020-02-03,1041088087
2020-02-04,1025188757
2020-02-05,1076066611
2020-02-06,1080518424
2020-02-07,1056351443
2020-02-10,1071614799
2020-02-11,1090058021
2020-02-12,1100233592
2020-02-13,1091329968
2020-02-14,1102777485
2020-02-18,1073522719
2020-02-19,1071614799
2020-02-20,1084334263
2020-02-21,1042996006
2020-02-24,978126742
2020-02-25,921525130
2020-02-26,871283249
2020-02-27,838212644
2020-02-28,835032778
2020-03-02,821041368
2020-03-03,807049958
2020-03-04,879550900
2020-03-05,742180695
2020-03-06,718649687
2020-03-09,662048075
2020-03-10,730733177
2020-03-11,690666867
2020-03-12,640424987
2020-03-13,717377741
2020-03-16,623253711
2020-03-17,602902569
2020-03-18,511322432
2020-03-19,580643508
2020-03-20,552660688
2020-03-23,522769949
2020-03-24,581279481
2020-03-25,602266596
2020-03-26,635973174
2020-03-27,630249416
2020-03-30,592091025
2020-03-31,578099615
2020-04-01,519590083
2020-04-02,506870620
2020-04-03,512594378
2020-04-06,605446462
2020-04-07,641696933
2020-04-08,674767538
2020-04-09,723101499
2020-04-13,699570492
2020-04-14,705930224
2020-04-15,646148745
2020-04-16,642332906
2020-04-17,704022304
2020-04-20,655052370
2020-04-21,620709818
2020-04-22,581915455
2020-04-23,574919750
2020-04-24,578735589
2020-04-27,674767538
2020-04-28,711018009
2020-04-29,723737473
2020-04-30,672708997
2020-05-01,642189118
2020-05-04,619935040
2020-05-05,607218423
2020-05-06,609761747
2020-05-07,646004103
2020-05-08,673344828
2020-05-11,708315522
2020-05-12,700049722
2020-05-13,666986520
2020-05-14,668894012
2020-05-15,708315522
2020-05-18,754095341
2020-05-19,740742893
2020-05-20,722303800
2020-05-21,764904464
2020-05-22,750916186
2020-05-26,804961805
2020-05-27,829759207
2020-05-28,737563739
2020-05-29,738835401
2020-06-01,727390446
2020-06-02,757274495
2020-06-03,843111654
2020-06-04,860279086
2020-06-05,879354010
2020-06-08,900972258
2020-06-09,836117515
2020-06-10,776985250
2020-06-11,704500537
2020-06-12,708315522
2020-06-15,728026277
2020-06-16,783343558
2020-06-17,723575462
2020-06-18,728662108
2020-06-19,677159812
2020-06-22,692419752
2020-06-23,682882290
2020-06-24,640281625
2020-06-25,626929178
2020-06-26,623750024
2020-06-29,665714858
2020-06-30,676523982
2020-07-01,673344828
2020-07-02,688604767
2020-07-06,701957214
2020-07-07,655541565
2020-07-08,665079027
2020-07-09,629472502
2020-07-10,619935040
2020-07-13,626929178
2020-07-14,639645795
2020-07-15,664443196
2020-07-16,668258181
2020-07-17,633923317
2020-07-20,596409300
2020-07-21,626929178
2020-07-22,633923317
2020-07-23,649819088
2020-07-24,625657517
2020-07-27,616120055
2020-07-28,638374133
2020-07-29,656813227
2020-07-30,626929178
2020-07-31,612608642
2020-08-03,599249575
2020-08-04,607519474
2020-08-05,617697810
2020-08-06,603066451
2020-08-07,629784585
2020-08-10,667953348
2020-08-11,696579920
2020-08-12,687673875
2020-08-13,680676269
2020-08-14,688310021
2020-08-17,708666695
2020-08-18,659047303
2020-08-19,656502719
2020-08-20,639962922
2020-08-21,643143652
2020-08-24,673042516
2020-08-25,689582314
2020-08-26,708030549
2020-08-27,765283693
2020-08-28,783095782
2020-08-31,827626006
2020-09-01,824445275
2020-09-02,807905478
2020-09-03,807269332
2020-09-04,865158622
2020-09-08,905235823
2020-09-09,924956351
2020-09-10,911597284
2020-09-11,907144261
2020-09-14,952946777
2020-09-15,966941990
2020-09-16,985390225
2020-09-17,976484180
2020-09-18,971395012
2020-09-21,934498541
2020-09-22,930045519
2020-09-23,927500935
2020-09-24,919867182
2020-09-25,929409373
2020-09-28,938951564
2020-09-29,888059880
2020-09-30,886151442
2020-10-01,931953957
2020-10-02,966941990
2020-10-05,1000657730
2020-10-06,988570955
2020-10-07,1050277122
2020-10-08,1073814525
2020-10-09,1041371077
2020-10-12,1052821706
2020-10-13,1036918055
2020-10-14,1047732538
2020-10-15,1056002436
2020-10-16,994932416
2020-10-19,954219069
2020-10-20,958035945
2020-10-21,944676878
2020-10-22,996840854
2020-10-23,1012108359
2020-10-26,961852821
2020-10-27,949129900
2020-10-28,901418947
2020-10-29,909052700
2020-10-30,904599677
2020-11-02,918296240
2020-11-03,962842835
2020-11-04,942478677
2020-11-05,976206814
2020-11-06,988298032
2020-11-09,1188121330
2020-11-10,1192575990
2020-11-11,1149938535
2020-11-12,1127028857
2020-11-13,1149302155
2020-11-16,1209121868
2020-11-17,1228849646
2020-11-18,1268305202
2020-11-19,1302669718
2020-11-20,1329397675
2020-11-23,1443946063
2020-11-24,1461764701
2020-11-25,1452855382
2020-11-27,1438855023
2020-11-30,1319851976
2020-12-01,1286123840
2020-12-02,1320488356
2020-12-03,1345307173
2020-12-04,1353580113
2020-12-07,1405126887
2020-12-08,1391126528
2020-12-09,1370125991
2020-12-10,1373944270
2020-12-11,1316670077
2020-12-14,1278487281
2020-12-15,1307760757
2020-12-16,1290578499
2020-12-17,1314760937
2020-12-18,1275305381
2020-12-21,1238395345
2020-12-22,1214212908
2020-12-23,1305851618
2020-12-24,1278487281
2020-12-28,1298851438
2020-12-29,1291851259
2020-12-30,1317942836
2020-12-31,1295669539
2021-01-04,1303942478
2021-01-05,1359943912
2021-01-06,1415308966
2021-01-07,1349761833
2021-01-08,1370125991
2021-01-11,1466219360
2021-01-12,1480219719
2021-01-13,1508220436
2021-01-14,1508220436
2021-01-15,1543857712
2021-01-19,1503129396
2021-01-20,1501856636
2021-01-21,1533039253
2021-01-22,1547675991
2021-01-25,1554039791
2021-01-26,1552130651
2021-01-27,1456673661
2021-01-28,1500583877
2021-01-29,1468128500
2021-02-01,1459607094
2021-02-02,1497667253
2021-02-03,1564272531
2021-02-04,1636586833
2021-02-05,1651810897
2021-02-08,1617556754
2021-02-09,1564272531
2021-02-10,1565541203
2021-02-11,1624534449
2021-02-12,1592183314
2021-02-16,1644198865
2021-02-17,1670840976
2021-02-18,1668937968
2021-02-19,1707632463
2021-02-22,1718416175
2021-02-23,1693042735
2021-02-24,1803417196
2021-02-25,1743155278
2021-02-26,1736177582
2021-03-01,1752035982
2021-03-02,1722222191
2021-03-03,1753938990
2021-03-04,1767260045
2021-03-05,1883977866
2021-03-08,2050173893
2021-03-09,2044464869
2021-03-10,2110435812
2021-03-11,2099652100
2021-03-12,2169429058
2021-03-15,2295661918
2021-03-16,2294393246
2021-03-17,2339431101
2021-03-18,2270922815
2021-03-19,2277266175
2021-03-22,2164988706
2021-03-23,2015919750
2021-03-24,1981031271
2021-03-25,2084428036
2021-03-26,2128831555
2021-03-29,2102189444
2021-03-30,2220810272
2021-03-31,2176406754
2021-04-01,2185921793
2021-04-05,2197339841
2021-04-06,2230959648
2021-04-07,2392080988
2021-04-08,2366707548
2021-04-09,2454880250
2021-04-12,2527828888
2021-04-13,2455514586
2021-04-14,2459320602
2021-04-15,2526560216
2021-04-16,2569695063
2021-04-19,2520216856
2021-04-20,2398424347
2021-04-21,2456148922
2021-04-22,2472007321
2021-04-23,2504358456
2021-04-26,2400961691
2021-04-27,2463760954
2021-04-28,2462492282
2021-04-29,2391446652
2021-04-30,2341832304
2021-05-03,2417415582
2021-05-04,2394927995
2021-05-05,2437404548
2021-05-06,2537349378
2021-05-07,2545469895
2021-05-10,2547343861
2021-05-11,2499245411
2021-05-12,2376812994
2021-05-13,2406796443
2021-05-14,2579201276
2021-05-17,2674148864
2021-05-18,2614181966
2021-05-19,2532352137
2021-05-20,2336835062
2021-05-21,2321218683
2021-05-24,2351202132
2021-05-25,2376812994
2021-05-26,2562335586
2021-05-27,2742236280
2021-05-28,2667277657
2021-06-01,2607310759
2021-06-02,2590445069
2021-06-03,2547343861
2021-06-04,2468637307
2021-06-07,2508615239
2021-06-08,2570456103
2021-06-09,2592319035
2021-06-10,2551091792
2021-06-11,2692263865
2021-06-14,2697885762
2021-06-15,2689140589
2021-06-16,2701009038
2021-06-17,2617929897
2021-06-18,2519859033
2021-06-21,2592319035
2021-06-22,2663529726
2021-06-23,2726619900
2021-06-24,2796581282
2021-06-25,2888405594
2021-06-28,2836559214
2021-06-29,2860296111
2021-06-30,2900274043
2021-07-01,2891528870
2021-07-02,2862170076
2021-07-06,2811573006
2021-07-07,2720998004
2021-07-08,2677272140
2021-07-09,2789085419
2021-07-12,2787836109
2021-07-13,2720373348
2021-07-14,2638543519
2021-07-15,2541097309
2021-07-16,2501744032
2021-07-19,2398051271
2021-07-20,2488626273
2021-07-21,2532352137
2021-07-22,2484878342
2021-07-23,2438653858
2021-07-26,2474883859
2021-07-27,2415541616
2021-07-28,2361821270
2021-07-29,2396177305
2021-07-30,2361821270
2021-08-02,2243883588
2021-08-03,2304868434
2021-08-04,2057341707
2021-08-05,2151210538
2021-08-06,2178115617
2021-08-09,2187083977
2021-08-10,2347916560
2021-08-11,2379604764
2021-08-12,2318022028
2021-08-13,2244481479
2021-08-16,2207412259
2021-08-17,2127892803
2021-08-18,2161374679
2021-08-19,2239698353
2021-08-20,2273180230
2021-08-23,2324598825
2021-08-24,2484833518
2021-08-25,2379604764
2021-08-26,2133273819
2021-08-27,2227740541
2021-08-30,2183496633
2021-08-31,2138056944
2021-09-01,2139850616
2021-09-02,2105172958
2021-09-03,2079463661
2021-09-07,2058537488
2021-09-08,2025653503
2021-09-09,2094410927
2021-09-10,2113543427
2021-09-13,2130882256
2021-09-14,2097400380
2021-09-15,2148818975
2021-09-16,2208010149
2021-09-17,2228936322
2021-09-20,2214586946
2021-09-21,2254047729
2021-09-22,2321011481
2021-09-23,2380202655
2021-09-24,2390964686
2021-09-27,2413684531
2021-09-28,2416076094
2021-09-29,2437600157
2021-09-30,2249862494
2021-10-01,2318619918
2021-10-04,2374821639
2021-10-05,2342535544
2021-10-06,2257037182
2021-10-07,2353297576
2021-10-08,2351503904
2021-10-11,2224153197
2021-10-12,2316826247
2021-10-13,2240296244
2021-10-14,2310847340
2021-10-15,2341339763
2021-10-18,2349710232
2021-10-19,2292312730
2021-10-20,2261222417
2021-10-21,2299487418
2021-10-22,2285735933
2021-10-25,2375419530
2021-10-26,2346720779
2021-10-27,2285138042
2021-10-28,2331773513
2021-10-29,2364059607
2021-11-01,2349342769
2021-11-02,2402633845
2021-11-03,2623168193
2021-11-04,2661719184
2021-11-05,2620900487
2021-11-08,2576113306
2021-11-09,2612963519
2021-11-10,2550601621
2021-11-11,2568176337
2021-11-12,2589719538
2021-11-15,2616932003
2021-11-16,2642443688
2021-11-17,2569877116
2021-11-18,2712742555
2021-11-19,2561940148
2021-11-22,2666821521
2021-11-23,2331201126
2021-11-24,2225185899
2021-11-26,2157154738
2021-11-29,2149784696
2021-11-30,2040934838
2021-12-01,1964399781
2021-12-02,2001816920
2021-12-03,1980273719
2021-12-06,2046604101
2021-12-07,2132776905
2021-12-08,2091391282
2021-12-09,2036966353
2021-12-10,2011454668
2021-12-13,1898069399
2021-12-14,1932084980
2021-12-15,1948525843
2021-12-16,1877660050
2021-12-17,1902037883
2021-12-20,1860085334
2021-12-21,1925848790
2021-12-22,1938888096
2021-12-23,1947958917
2021-12-27,1967801339
2021-12-28,1946258138
2021-12-29,2003517699
2021-12-30,2010320815
2021-12-31,1974604455
2022-01-03,1983108350
2022-01-04,1974037529
2022-01-05,1881628535
2022-01-06,1945124285
2022-01-07,1881628535
2022-01-10,1834006722
2022-01-11,1978572940
2022-01-12,1941155801
2022-01-13,1923014158
2022-01-14,1935486538
2022-01-18,1937187317
2022-01-19,1935486538
2022-01-20,1829471311
2022-01-21,1834573648
2022-01-24,2035832500
2022-01-25,2094792840
2022-01-26,2043769469
2022-01-27,2061344186
2022-01-28,2068714228
2022-01-31,2065306640
2022-02-01,2089666667
2022-02-02,2058951851
2022-02-03,1984283072
2022-02-04,2013938757
2022-02-07,2067954469
2022-02-08,2145800643
2022-02-09,2162217183
2022-02-10,2169631104
2022-02-11,2115085826
2022-02-14,2100257983
2022-02-15,2170690235
2022-02-16,2166983275
2022-02-17,2083311878
2022-02-18,2075368390
2022-02-22,2007054402
2022-02-23,1958334347
2022-02-24,2035121389
2022-02-25,2055774456
2022-02-28,2016586586
2022-03-01,1898493412
2022-03-02,1650127049
2022-03-03,1673427944
2022-03-04,1514028637
2022-03-07,1403349384
2022-03-08,1424002450
2022-03-09,1475370333
2022-03-10,1532033874
2022-03-11,1506085150
2022-03-14,1557453033
2022-03-15,1588697415
2022-03-16,1658600102
2022-03-17,1705201893
2022-03-18,1708908853
2022-03-21,1675016642
2022-03-22,1698317537
2022-03-23,1628414851
2022-03-24,1650127049
2022-03-25,1690903616
2022-03-28,1761335868
2022-03-29,1821706370
2022-03-30,1746508025
2022-03-31,1694081011
2022-04-01,1663895760
2022-04-04,1706261024
2022-04-05,1691433182
2022-04-06,1652774878
2022-04-07,1674487076
2022-04-08,1728502788
2022-04-11,1707320156
2022-04-12,1732209749
2022-04-13,1814292448
2022-04-14,1826472462
2022-04-18,1842359436
2022-04-19,1959393479
2022-04-20,1969455229
2022-04-21,1933444755
2022-04-22,1842359436
2022-04-25,1919146478
2022-04-26,1846595963
2022-04-27,1850832489
2022-04-28,1881547306
2022-04-29,1831238554
2022-05-02,1851675440
2022-05-03,1811154011
2022-05-04,1864498677
2022-05-05,1804998857
2022-05-06,1755757626
2022-05-09,1747037825
2022-05-10,1692667300
2022-05-11,1601365851
2022-05-12,1645990717
2022-05-13,1668046684
2022-05-16,1681382851
2022-05-17,1711132761
2022-05-18,1532120371
2022-05-19,1490573083
2022-05-20,1434663769
2022-05-23,1371060513
2022-05-24,979182386
2022-05-25,1140242244
2022-05-26,1120750924
2022-05-27,1156655988
2022-05-31,1048427867
2022-06-01,1048427867
2022-06-02,1046889078
2022-06-03,1044324431
2022-06-06,1053044232
2022-06-07,1035091700
2022-06-08,1017139168
2022-06-09,993031482
2022-06-10,978156527
2022-06-13,987389258
2022-06-14,987389258
2022-06-15,1014061591
2022-06-16,934044592
2022-06-17,972514303
2022-06-21,990979764
2022-06-22,964307431
2022-06-23,954561771
2022-06-24,998673707
2022-06-27,967897938
2022-06-28,938660957
2022-06-29,909936906
2022-06-30,867876688
2022-07-01,881212855
2022-07-05,902242963
2022-07-06,866850829
2022-07-07,906346399
2022-07-08,882751643
2022-07-11,850950015
2022-07-12,867876688
2022-07-13,865824970
2022-07-14,846846579
2022-07-15,857105169
2022-07-18,864799111
2022-07-19,917630848
2022-07-20,949432476
2022-07-21,957639348
2022-07-22,952510053
2022-07-25,939173886
2022-07-26,874544771
2022-07-27,897113669
2022-07-28,918143777
2022-07-29,913527412
2022-08-01,873083551
2022-08-02,881638260
2022-08-03,906799170
2022-08-04,908812042
2022-08-05,906799170
2022-08-08,970204661
2022-08-09,904283079
2022-08-10,947056624
2022-08-11,972217534
2022-08-12,991339825
2022-08-15,995868788
2022-08-16,1085944844
2022-08-17,1049713134
2022-08-18,1068332207
2022-08-19,1035119807
2022-08-22,996372007
2022-08-23,993855916
2022-08-24,938501915
2022-08-25,877612515
2022-08-26,798607260
2022-08-29,768414169
2022-08-30,754827278
2022-08-31,724130968
2022-09-01,776968878
2022-09-02,776465660
2022-09-06,780994623
2022-09-07,812194151
2022-09-08,811187714
2022-09-09,815213460
2022-09-12,835342187
2022-09-13,780994623
2022-09-14,771936696
2022-09-15,757343369
2022-09-16,778981750
2022-09-19,807665187
2022-09-20,801626569
2022-09-21,784517151
2022-09-22,785523587
2022-09-23,799110478
2022-09-26,781497841
2022-09-27,806658751
2022-09-28,833832533
2022-09-29,776465660
2022-09-30,782504278
2022-10-03,788542896
2022-10-04,812697369
2022-10-05,807665187
2022-10-06,824271387
2022-10-07,763381987
2022-10-10,776968878
2022-10-11,776968878
2022-10-12,779988187
2022-10-13,806155533
2022-10-14,826787478
2022-10-17,858490224
2022-10-18,858490224
2022-10-19,837858278
2022-10-20,831316442
2022-10-21,852451606
2022-10-24,872077115
2022-10-25,915353879
2022-10-26,913341006
2022-10-27,909818479
2022-10-28,941521224
2022-10-31,879830799
2022-11-01,887838361
2022-11-02,827781651
2022-11-03,863315204
2022-11-04,858310478
2022-11-07,866318040
2022-11-08,881332217
2022-11-09,845298191
2022-11-10,953400269
2022-11-11,949396488
2022-11-14,942389872
2022-11-15,965912084
2022-11-16,894844977
2022-11-17,930378530
2022-11-18,939887509
2022-11-21,932380421
2022-11-22,1132068981
2022-11-23,1200133252
2022-11-25,1189623328
2022-11-28,1205137978
2022-11-29,1190123800
2022-11-30,1200133252
2022-12-01,1195128526
2022-12-02,1216648847
2022-12-05,1144580795
2022-12-06,1146082213
2022-12-07,1186620492
2022-12-08,1209642231
2022-12-09,1180614821
2022-12-12,1158594028
2022-12-13,1156592137
2022-12-14,1161596863
2022-12-15,1090029284
2022-12-16,1090029284
2022-12-19,1086525976
2022-12-20,1081521250
2022-12-21,1097035900
2022-12-22,1073013216
2022-12-23,1114051968
2022-12-27,1104042516
2022-12-28,1119056694
2022-12-29,1145081268
2022-12-30,1146582686
2023-01-03,1181115294
2023-01-04,1261691380
2023-01-05,1238169168
2023-01-06,1261190907
2023-01-09,1371294875
2023-01-10,1391313779
2023-01-11,1362786841
2023-01-12,1346771719
2023-01-13,1400322285
2023-01-17,1356781170
2023-01-18,1357782116
2023-01-19,1354278807
2023-01-20,1390813306
2023-01-23,1444363872
2023-01-24,1405827483
2023-01-25,1400822758
2023-01-26,1393315669
2023-01-27,1366790622
2023-01-30,1390847901
2023-01-31,1459911388
2023-02-01,1473522441
2023-02-02,1505785676
2023-02-03,1515867937
2023-02-06,1538048911
2023-02-07,1575353276
2023-02-08,1517380276
2023-02-09,1533007780
2023-02-10,1537040685
2023-02-13,1565271015
2023-02-14,1563254563
2023-02-15,1552668189
2023-02-16,1516876163
2023-02-17,1572328598
2023-02-21,1456886710
2023-02-22,1477555345
2023-02-23,1459911388
2023-02-24,1461423727
2023-02-27,1448316788
2023-02-28,1482596475
2023-03-01,1473522441
2023-03-02,1428656379
2023-03-03,1437730414
2023-03-06,1397905483
2023-03-07,1429664605
2023-03-08,1395384918
2023-03-09,1362617570
2023-03-10,1359592892
2023-03-13,1291537630
2023-03-14,1350518857
2023-03-15,1340940709
2023-03-16,1341444822
2023-03-17,1308677474
2023-03-20,1313718604
2023-03-21,1302124004
2023-03-22,1275910126
2023-03-23,1241126325
2023-03-24,1241126325
2023-03-27,1270364882
2023-03-28,1297082874
2023-03-29,1318759735
2023-03-30,1348502405
2023-03-31,1398913709
2023-04-03,1406475405
2023-04-04,1388831448
2023-04-05,1340940709
2023-04-06,1327833770
2023-04-10,1375220396
2023-04-11,1382782092
2023-04-12,1290529404
2023-04-13,1284984160
2023-04-14,1288512952
2023-04-17,1254737377
2023-04-18,1267844317
2023-04-19,1243646890
2023-04-20,1227515273
2023-04-21,1221970029
2023-04-24,1219953577
2023-04-25,1157443559
2023-04-26,1159460011
2023-04-27,1179120420
2023-04-28,1186682116
2023-05-01,1192306168
2023-05-02,1180024903
2023-05-03,1165185041
2023-05-04,1117083419
2023-05-05,1162626444
2023-05-08,1191794449
2023-05-09,1199470240
