,AXP
2018-07-17,86786700000
2018-07-18,88356840000
2018-07-19,85945860000
2018-07-20,85928700000
2018-07-23,86846760000
2018-07-24,87267180000
2018-07-25,88056540000
2018-07-26,87945000000
2018-07-27,89103300000
2018-07-30,86529300000
2018-07-31,85388160000
2018-08-01,85328100000
2018-08-02,85568340000
2018-08-03,86477820000
2018-08-06,86589360000
2018-08-07,87490260000
2018-08-08,88185240000
2018-08-09,88365420000
2018-08-10,87155640000
2018-08-13,87352980000
2018-08-14,87670440000
2018-08-15,87095580000
2018-08-16,88073700000
2018-08-17,88399740000
2018-08-20,89086140000
2018-08-21,89926980000
2018-08-22,90802140000
2018-08-23,90407460000
2018-08-24,90742080000
2018-08-27,91848900000
2018-08-28,92046240000
2018-08-29,91557180000
2018-08-30,91145340000
2018-08-31,90930840000
2018-09-04,91814580000
2018-09-05,90673440000
2018-09-06,90433200000
2018-09-07,91016640000
2018-09-10,92054820000
2018-09-11,92929980000
2018-09-12,92561040000
2018-09-13,93230280000
2018-09-14,94002480000
2018-09-17,93693600000
2018-09-18,94071120000
2018-09-19,94465800000
2018-09-20,95332380000
2018-09-21,95152200000
2018-09-24,94251300000
2018-09-25,94268460000
2018-09-26,92672580000
2018-09-27,92535300000
2018-09-28,91368420000
2018-10-01,91715000000
2018-10-02,92131500000
2018-10-03,92182500000
2018-10-04,91579000000
2018-10-05,91145500000
2018-10-08,90941500000
2018-10-09,90661000000
2018-10-10,88034500000
2018-10-11,86343000000
2018-10-12,87550000000
2018-10-15,87227000000
2018-10-16,88629500000
2018-10-17,88689000000
2018-10-18,87414000000
2018-10-19,90720500000
2018-10-22,88833500000
2018-10-23,88723000000
2018-10-24,86564000000
2018-10-25,88060000000
2018-10-26,86062500000
2018-10-29,86011500000
2018-10-30,86768000000
2018-10-31,87320500000
2018-11-01,88434000000
2018-11-02,88153500000
2018-11-05,89428500000
2018-11-06,89233000000
2018-11-07,91213500000
2018-11-08,92225000000
2018-11-09,92038000000
2018-11-12,90516500000
2018-11-13,91681000000
2018-11-14,91604500000
2018-11-15,93160000000
2018-11-16,93041000000
2018-11-19,92012500000
2018-11-20,90176500000
2018-11-21,90525000000
2018-11-23,89879000000
2018-11-26,93228000000
2018-11-27,93593500000
2018-11-28,95956500000
2018-11-29,94613500000
2018-11-30,95429500000
2018-12-03,95506000000
2018-12-04,91494000000
2018-12-06,92012500000
2018-12-07,90678000000
2018-12-10,89921500000
2018-12-11,89590000000
2018-12-12,91358000000
2018-12-13,90695000000
2018-12-14,89845000000
2018-12-17,86003000000
2018-12-18,85867000000
2018-12-19,83954500000
2018-12-20,81404500000
2018-12-21,77630500000
2018-12-24,76075000000
2018-12-26,79764000000
2018-12-27,80478000000
2018-12-28,80257000000
2018-12-31,80164120000
2019-01-02,80466880000
2019-01-03,78574630000
2019-01-04,82115240000
2019-01-07,82560970000
2019-01-08,82964650000
2019-01-09,83116030000
2019-01-10,82636660000
2019-01-11,82880550000
2019-01-14,82788040000
2019-01-15,82409590000
2019-01-16,83603810000
2019-01-17,83671090000
2019-01-18,84503680000
2019-01-22,83957030000
2019-01-23,83856110000
2019-01-24,83864520000
2019-01-25,84747570000
2019-01-28,84419580000
2019-01-29,84907360000
2019-01-30,86345470000
2019-01-31,86370700000
2019-02-01,86673460000
2019-02-04,86976220000
2019-02-05,87379900000
2019-02-06,88271360000
2019-02-07,87791990000
2019-02-08,87901320000
2019-02-11,88649810000
2019-02-12,89987000000
2019-02-13,90457960000
2019-02-14,89667420000
2019-02-15,90306580000
2019-02-19,89566500000
2019-02-20,89801980000
2019-02-21,89659010000
2019-02-22,90357040000
2019-02-25,89928130000
2019-02-26,89936540000
2019-02-27,90340220000
2019-02-28,90609340000
2019-03-01,91584900000
2019-03-04,91669000000
2019-03-05,91542850000
2019-03-06,91652180000
2019-03-07,90710260000
2019-03-08,90811180000
2019-03-11,92139960000
2019-03-12,92871630000
2019-03-13,94309740000
2019-03-14,94486350000
2019-03-15,95470320000
2019-03-18,95495550000
2019-03-19,94755470000
2019-03-20,93157570000
2019-03-21,94040620000
2019-03-22,92055860000
2019-03-25,91702640000
2019-03-26,92089500000
2019-03-27,91652180000
2019-03-28,91803560000
2019-03-29,91921300000
2019-04-01,93157800000
2019-04-02,92574000000
2019-04-03,92207040000
2019-04-04,91840080000
2019-04-05,92540640000
2019-04-08,92323800000
2019-04-09,91614900000
2019-04-10,91873440000
2019-04-11,91614900000
2019-04-12,92498940000
2019-04-15,92182020000
2019-04-16,93307920000
2019-04-17,93207840000
2019-04-18,94800780000
2019-04-22,93683220000
2019-04-23,95050980000
2019-04-24,95092680000
2019-04-25,96643920000
2019-04-26,98078400000
2019-04-29,97377840000
2019-04-30,97769820000
2019-05-01,97594680000
2019-05-02,97786500000
2019-05-03,99537900000
2019-05-06,99529560000
2019-05-07,98595480000
2019-05-08,97986660000
2019-05-09,97794840000
2019-05-10,98795640000
2019-05-13,96660600000
2019-05-14,97586340000
2019-05-15,98128440000
2019-05-16,99946560000
2019-05-17,99304380000
2019-05-20,99946560000
2019-05-21,100538700000
2019-05-22,100088340000
2019-05-23,98770620000
2019-05-24,99671340000
2019-05-28,98553780000
2019-05-29,97586340000
2019-05-30,97361160000
2019-05-31,95668140000
2019-06-03,95593080000
2019-06-04,97452900000
2019-06-05,98512080000
2019-06-06,99604620000
2019-06-07,101005740000
2019-06-10,102298440000
2019-06-11,102773820000
2019-06-12,101773020000
2019-06-13,101631240000
2019-06-14,101748000000
2019-06-17,101289300000
2019-06-18,102940620000
2019-06-19,103983120000
2019-06-20,104183280000
2019-06-21,104024820000
2019-06-24,103532760000
2019-06-25,102715440000
2019-06-26,103074060000
2019-06-27,103365960000
2019-06-28,102948960000
2019-07-01,103059000000
2019-07-02,103207500000
2019-07-03,103834500000
2019-07-05,103455000000
2019-07-08,103001250000
2019-07-09,103867500000
2019-07-10,104684250000
2019-07-11,105006000000
2019-07-12,105567000000
2019-07-15,106070250000
2019-07-16,105649500000
2019-07-17,104841000000
2019-07-18,105930000000
2019-07-19,102976500000
2019-07-22,103950000000
2019-07-23,105764999999
2019-07-24,105558750000
2019-07-25,104898750000
2019-07-26,104593500000
2019-07-29,104931750000
2019-07-30,104337750000
2019-07-31,102605250000
2019-08-01,102374250000
2019-08-02,102555750000
2019-08-05,99594000000
2019-08-06,101103750000
2019-08-07,101920500000
2019-08-08,103364250000
2019-08-09,104090250000
2019-08-12,102258750000
2019-08-13,104214000000
2019-08-14,101186250000
2019-08-15,100963500000
2019-08-16,102819750000
2019-08-19,102630000000
2019-08-20,100171500000
2019-08-21,101062500000
2019-08-22,100872750000
2019-08-23,97152000000
2019-08-26,97787250000
2019-08-27,97143750000
2019-08-28,98249250000
2019-08-29,99610500000
2019-08-30,99305250000
2019-09-03,97020000000
2019-09-04,97680000000
2019-09-05,99552750000
2019-09-06,99156750000
2019-09-09,98934000000
2019-09-10,96780750000
2019-09-11,97350000000
2019-09-12,98191500000
2019-09-13,98340000000
2019-09-16,97053000000
2019-09-17,98216250000
2019-09-18,97960500000
2019-09-19,97176750000
2019-09-20,96360000000
2019-09-23,97548000000
2019-09-24,97490250000
2019-09-25,98274000000
2019-09-26,98100750000
2019-09-27,97836750000
2019-09-30,96279920000
2019-10-01,94993800000
2019-10-02,91868040000
2019-10-03,91615700000
2019-10-04,93129740000
2019-10-07,92511100000
2019-10-08,91607560000
2019-10-09,92730880000
2019-10-10,93626280000
2019-10-11,94749600000
2019-10-14,94741460000
2019-10-15,95718260000
2019-10-16,95571740000
2019-10-17,96947400000
2019-10-18,95042640000
2019-10-21,96906700000
2019-10-22,96548540000
2019-10-23,94822860000
2019-10-24,94757740000
2019-10-25,96263640000
2019-10-28,96524120000
2019-10-29,95579880000
2019-10-30,96108980000
2019-10-31,95465920000
2019-11-01,96979960000
2019-11-04,97370680000
2019-11-05,96678780000
2019-11-06,97427660000
2019-11-07,98721920000
2019-11-08,98876580000
2019-11-11,98412600000
2019-11-12,98404460000
2019-11-13,97891640000
2019-11-14,98437020000
2019-11-15,98298640000
2019-11-18,97403240000
2019-11-19,97680000000
2019-11-20,97110200000
2019-11-21,96703200000
2019-11-22,96914840000
2019-11-25,98168400000
2019-11-26,97509060000
2019-11-27,97948620000
2019-11-29,97777680000
2019-12-02,95449640000
2019-12-03,94887980000
2019-12-04,96003160000
2019-12-05,96279920000
2019-12-06,98176540000
2019-12-09,98054440000
2019-12-10,98412600000
2019-12-11,98200960000
2019-12-12,99828960000
2019-12-13,101522080000
2019-12-16,100675520000
2019-12-17,101709300000
2019-12-18,101147640000
2019-12-19,101611620000
2019-12-20,102376780000
2019-12-23,101334860000
2019-12-24,101538360000
2019-12-26,102083740000
2019-12-27,101904660000
2019-12-30,101180200000
2019-12-31,100463430000
2020-01-02,101560950000
2020-01-03,100552200000
2020-01-06,100116420000
2020-01-07,99591870000
2020-01-08,101310780000
2020-01-09,103142670000
2020-01-10,102714960000
2020-01-13,103731780000
2020-01-14,103941600000
2020-01-15,104764740000
2020-01-16,105353850000
2020-01-17,106136640000
2020-01-21,105337710000
2020-01-22,106112430000
2020-01-23,106015590000
2020-01-24,109033770000
2020-01-27,105426479999
2020-01-28,106887149999
2020-01-29,106265760000
2020-01-30,107508540000
2020-01-31,104805090000
2020-02-03,105717000000
2020-02-04,106402950000
2020-02-05,107815200000
2020-02-06,107532750000
2020-02-07,106378740000
2020-02-10,106717680000
2020-02-11,107032410000
2020-02-12,107524680000
2020-02-13,108509220000
2020-02-14,109647090000
2020-02-18,109429200000
2020-02-19,110502510000
2020-02-20,110220060000
2020-02-21,108864300000
2020-02-24,103449330000
2020-02-25,97566300000
2020-02-26,95629500000
2020-02-27,91037670000
2020-02-28,88713510000
2020-03-02,91893090000
2020-03-03,87164070000
2020-03-04,93369900000
2020-03-05,89528580000
2020-03-06,87349680000
2020-03-09,79320030000
2020-03-10,83363100000
2020-03-11,76971660000
2020-03-12,67408710000
2020-03-13,80377200000
2020-03-16,69297090000
2020-03-17,69870060000
2020-03-18,59516250000
2020-03-19,62195489999
2020-03-20,59814840000
2020-03-23,55650719999
2020-03-24,67828350000
2020-03-25,72767190000
2020-03-26,75285030000
2020-03-27,71605110000
2020-03-30,72847890000
2020-03-31,68830440000
2020-04-01,62583360000
2020-04-02,61634640000
2020-04-03,59174399999
2020-04-06,67431480000
2020-04-07,70414320000
2020-04-08,74032320000
2020-04-09,76235280000
2020-04-13,72625320000
2020-04-14,71065560000
2020-04-15,67367160000
2020-04-16,65405399999
2020-04-17,70261560000
2020-04-20,67544040000
2020-04-21,65542080000
2020-04-22,66362160000
2020-04-23,66297839999
2020-04-24,66868680000
2020-04-27,68388240000
2020-04-28,70904760000
2020-04-29,77280480000
2020-04-30,73365000000
2020-05-01,71009280000
2020-05-04,69449520000
2020-05-05,69738960000
2020-05-06,67536000000
2020-05-07,69730920000
2020-05-08,71958000000
2020-05-11,68605320000
2020-05-12,66844560000
2020-05-13,62736120000
2020-05-14,67383240000
2020-05-15,66104880000
2020-05-18,71081640000
2020-05-19,70157040000
2020-05-20,72946920000
2020-05-21,72223320000
2020-05-22,71821320000
2020-05-26,75833280000
2020-05-27,81388920000
2020-05-28,78840240000
2020-05-29,76436280000
2020-06-01,77787000000
2020-06-02,79652280000
2020-06-03,84741600000
2020-06-04,85658160000
2020-06-05,88222920000
2020-06-08,91390680000
2020-06-09,88809840000
2020-06-10,85352640000
2020-06-11,79274400000
2020-06-12,81750720000
2020-06-15,83575800000
2020-06-16,84918480000
2020-06-17,83583840000
2020-06-18,82136640000
2020-06-19,81155760000
2020-06-22,79949760000
2020-06-23,79933680000
2020-06-24,76765920000
2020-06-25,78671400000
2020-06-26,75109680000
2020-06-29,75994080000
2020-06-30,76540800000
2020-07-01,75616200000
2020-07-02,75841320000
2020-07-06,77650320000
2020-07-07,74780040000
2020-07-08,74691600000
2020-07-09,72818280000
2020-07-10,74956920000
2020-07-13,75222240000
2020-07-14,76251360000
2020-07-15,78277440000
2020-07-16,77441280000
2020-07-17,76524720000
2020-07-20,75576000000
2020-07-21,77449320000
2020-07-22,77618160000
2020-07-23,77722680000
2020-07-24,76645320000
2020-07-27,77015160000
2020-07-28,75913680000
2020-07-29,77738760000
2020-07-30,76098600000
2020-07-31,75029280000
2020-08-03,75206160000
2020-08-04,74924760000
2020-08-05,76693560000
2020-08-06,77119680000
2020-08-07,79724640000
2020-08-10,81702480000
2020-08-11,83021040000
2020-08-12,81750720000
2020-08-13,80737680000
2020-08-14,80729640000
2020-08-17,78430200000
2020-08-18,77722680000
2020-08-19,77899560000
2020-08-20,77762880000
2020-08-21,77304600000
2020-08-24,79861320000
2020-08-25,79636200000
2020-08-26,79113600000
2020-08-27,81630120000
2020-08-28,82442160000
2020-08-31,81678360000
2020-09-01,82385880000
2020-09-02,83937600000
2020-09-03,83985840000
2020-09-04,84958680000
2020-09-08,83350680000
2020-09-09,83439120000
2020-09-10,82627080000
2020-09-11,83101440000
2020-09-14,86245080000
2020-09-15,85770720000
2020-09-16,85207920000
2020-09-17,84146640000
2020-09-18,83165760000
2020-09-21,78928680000
2020-09-22,79177920000
2020-09-23,76830240000
2020-09-24,76741800000
2020-09-25,77393040000
2020-09-28,79451280000
2020-09-29,78591000000
2020-09-30,80701250000
2020-10-01,81570650000
2020-10-02,81796050000
2020-10-05,83631450000
2020-10-06,81916800000
2020-10-07,83220900000
2020-10-08,85378300000
2020-10-09,85603700000
2020-10-12,85821050000
2020-10-13,84533050000
2020-10-14,84372050000
2020-10-15,84066150000
2020-10-16,84452550000
2020-10-19,82488350000
2020-10-20,83027700000
2020-10-21,81651150000
2020-10-22,84355950000
2020-10-23,81288900000
2020-10-26,77988400000
2020-10-27,76418650000
2020-10-28,73738000000
2020-10-29,73311350000
2020-10-30,73448200000
2020-11-02,75187000000
2020-11-03,77513450000
2020-11-04,77602000000
2020-11-05,78978550000
2020-11-06,77835450000
2020-11-09,94482850000
2020-11-10,93339750000
2020-11-11,89451600000
2020-11-12,89435500000
2020-11-13,92566950000
2020-11-16,95529350000
2020-11-17,93766400000
2020-11-18,91963200000
2020-11-19,91882700000
2020-11-20,90626900000
2020-11-23,93452450000
2020-11-24,96913950000
2020-11-25,97066900000
2020-11-27,97074950000
2020-11-30,95464950000
2020-12-01,96543650000
2020-12-02,98475650000
2020-12-03,99111600000
2020-12-04,100657200000
2020-12-07,99771700000
2020-12-08,99433600000
2020-12-09,97960450000
2020-12-10,98081200000
2020-12-11,96785150000
2020-12-14,94474800000
2020-12-15,95875500000
2020-12-16,95795000000
2020-12-17,95778900000
2020-12-18,94595550000
2020-12-21,93710050000
2020-12-22,92212750000
2020-12-23,94144750000
2020-12-24,94466750000
2020-12-28,95279800000
2020-12-29,95102700000
2020-12-30,96141150000
2020-12-31,97211640000
2021-01-04,94904160000
2021-01-05,95410680000
2021-01-06,98940240000
2021-01-07,97814640000
2021-01-08,97911120000
2021-01-11,97332240000
2021-01-12,97782480000
2021-01-13,98409600000
2021-01-14,99519120000
2021-01-15,98208600000
2021-01-19,101907000000
2021-01-20,103667760000
2021-01-21,102453720000
2021-01-22,101416560000
2021-01-25,97404600000
2021-01-26,93384600000
2021-01-27,91728360000
2021-01-28,95651880000
2021-01-29,93473040000
2021-02-01,94092120000
2021-02-02,97042800000
2021-02-03,96833760000
2021-02-04,100419600000
2021-02-05,101529120000
2021-02-08,102903960000
2021-02-09,101850720000
2021-02-10,103096919999
2021-02-11,103161240000
2021-02-12,104214480000
2021-02-16,105066720000
2021-02-17,103362240000
2021-02-18,103305960000
2021-02-19,105894840000
2021-02-22,109303799999
2021-02-23,110099760000
2021-02-24,112471559999
2021-02-25,110212320000
2021-02-26,108749040000
2021-03-01,111522840000
2021-03-02,111957000000
2021-03-03,114642360000
2021-03-04,114714720000
2021-03-05,118453320000
2021-03-08,120817080000
2021-03-09,116660400000
2021-03-10,117987000000
2021-03-11,118791000000
2021-03-12,119426160000
2021-03-15,118179960000
2021-03-16,115213200000
2021-03-17,116322720000
2021-03-18,114634320000
2021-03-19,113130840000
2021-03-22,112519799999
2021-03-23,109408320000
2021-03-24,111289679999
2021-03-25,114393120000
2021-03-26,115558919999
2021-03-29,114465480000
2021-03-30,115365960000
2021-03-31,113293440000
2021-04-01,115800570000
2021-04-05,116994060000
2021-04-06,117066150000
2021-04-07,117851130000
2021-04-08,117779040000
2021-04-09,118371780000
2021-04-12,118203570000
2021-04-13,116937990000
2021-04-14,118083419999
2021-04-15,118972530000
2021-04-16,120141990000
2021-04-19,118980540000
2021-04-20,116225100000
2021-04-21,117891180000
2021-04-22,117875160000
2021-04-23,115608330000
2021-04-26,120422340000
2021-04-27,120438360000
2021-04-28,122184540000
2021-04-29,123858630000
2021-04-30,122833350000
2021-05-03,123994800000
2021-05-04,123778530000
2021-05-05,125268389999
2021-05-06,125660880000
2021-05-07,127342979999
2021-05-10,127102680000
2021-05-11,123698430000
2021-05-12,121992300000
2021-05-13,123418080000
2021-05-14,125877150000
2021-05-17,125644860000
2021-05-18,124146990000
2021-05-19,123938729999
2021-05-20,124579530000
2021-05-21,125652870000
2021-05-24,127070639999
2021-05-25,126566010000
2021-05-26,127022580000
2021-05-27,127951740000
2021-05-28,128264130000
2021-06-01,131171760000
2021-06-02,131460120000
2021-06-03,131780520000
2021-06-04,132165000000
2021-06-07,132901919999
2021-06-08,133374510000
2021-06-09,131436090000
2021-06-10,129946229999
2021-06-11,131772510000
2021-06-14,131211810000
2021-06-15,133182270000
2021-06-16,131908680000
2021-06-17,129866130000
2021-06-18,126694169999
2021-06-21,132084900000
2021-06-22,131764500000
2021-06-23,132982020000
2021-06-24,134736210000
2021-06-25,135729449999
2021-06-28,131988780000
2021-06-29,131564250000
2021-06-30,129870779999
2021-07-01,131214840000
2021-07-02,132441000000
2021-07-06,133274160000
2021-07-07,134390279999
2021-07-08,131655000000
2021-07-09,135144840000
2021-07-12,136449600000
2021-07-13,135679320000
2021-07-14,135600720000
2021-07-15,135860100000
2021-07-16,133627860000
2021-07-19,127968660000
2021-07-20,132731820000
2021-07-21,135592860000
2021-07-22,134327400000
2021-07-23,136119480000
2021-07-26,135671460000
2021-07-27,135930840000
2021-07-28,133635720000
2021-07-29,135152699999
2021-07-30,134036580000
2021-08-02,133046220000
2021-08-03,132865440000
2021-08-04,132095160000
2021-08-05,133329180000
2021-08-06,134688960000
2021-08-09,134233080000
2021-08-10,133219140000
2021-08-11,134146619999
2021-08-12,132456720000
2021-08-13,130538880000
2021-08-16,130279500000
2021-08-17,129414900000
2021-08-18,127434180000
2021-08-19,124997580000
2021-08-20,125563500000
2021-08-23,126113699999
2021-08-24,126703199999
2021-08-25,130617480000
2021-08-26,130090860000
2021-08-27,132558900000
2021-08-30,129108360000
2021-08-31,130444560000
2021-09-01,129249840000
2021-09-02,127371300000
2021-09-03,125209800000
2021-09-07,125539920000
2021-09-08,124918980000
2021-09-09,125280539999
2021-09-10,124753920000
2021-09-13,126899699999
2021-09-14,125351279999
2021-09-15,126813240000
2021-09-16,127827180000
2021-09-17,128841119999
2021-09-20,126208020000
2021-09-21,128330220000
2021-09-22,131647140000
2021-09-23,136260960000
2021-09-24,138115920000
2021-09-27,138941220000
2021-09-28,136088039999
2021-09-29,134830440000
2021-09-30,128663040000
2021-10-01,133585920000
2021-10-04,132602880000
2021-10-05,134215680000
2021-10-06,133171200000
2021-10-07,133854720000
2021-10-08,134515200000
2021-10-11,133217280000
2021-10-12,134330880000
2021-10-13,129576960000
2021-10-14,131719680000
2021-10-15,135022080000
2021-10-18,135797760000
2021-10-19,136174080000
2021-10-20,137932800000
2021-10-21,136296960000
2021-10-22,143677440000
2021-10-25,140014080000
2021-10-26,138969600000
2021-10-27,136727040000
2021-10-28,134100480000
2021-10-29,133463040000
2021-11-01,133793280000
2021-11-02,132994559999
2021-11-03,132564480000
2021-11-04,132503040000
2021-11-05,135697920000
2021-11-08,138278400000
2021-11-09,138132480000
2021-11-10,139307520000
2021-11-11,139238400000
2021-11-12,139691520000
2021-11-15,140643840000
2021-11-16,138946560000
2021-11-17,137940480000
2021-11-18,135329280000
2021-11-19,133278720000
2021-11-22,131251200000
2021-11-23,131212800000
2021-11-24,131796480000
2021-11-26,120437760000
2021-11-29,121236480000
2021-11-30,116966400000
2021-12-01,115246080000
2021-12-02,120399360000
2021-12-03,119761920000
2021-12-06,123402240000
2021-12-07,128217599999
2021-12-08,129738240000
2021-12-09,129039360000
2021-12-10,128279040000
2021-12-13,125414400000
2021-12-14,125068800000
2021-12-15,124600320000
2021-12-16,125184000000
2021-12-17,122887680000
2021-12-20,119723519999
2021-12-21,123578880000
2021-12-22,124776960000
2021-12-23,126097920000
2021-12-27,126251519999
2021-12-28,126266880000
2021-12-29,125821440000
2021-12-30,126074880000
2021-12-31,123845200000
2022-01-03,127334970000
2022-01-04,131422770000
2022-01-05,130022320000
2022-01-06,130885300000
2022-01-07,132005660000
2022-01-10,131521180000
2022-01-11,132762660000
2022-01-12,132073790000
2022-01-13,131180530000
2022-01-14,127478800000
2022-01-18,125790689999
2022-01-19,122172229999
2022-01-20,121816439999
2022-01-21,120166180000
2022-01-24,120310010000
2022-01-25,131044270000
2022-01-26,132717240000
2022-01-27,130128300000
2022-01-28,134034420000
2022-01-31,136123740000
2022-02-01,138939780000
2022-02-02,139409120000
2022-02-03,139318280000
2022-02-04,140688450000
2022-02-07,142217590000
2022-02-08,146858000000
2022-02-09,148674800000
2022-02-10,148001070000
2022-02-11,145200170000
2022-02-14,145608950000
2022-02-15,149870860000
2022-02-16,150173660000
2022-02-17,148152470000
2022-02-18,147524160000
2022-02-22,145677080000
2022-02-23,143035150000
2022-02-24,142580950000
2022-02-25,146638470000
2022-02-28,147266780000
2022-03-01,134791420000
2022-03-02,136494670000
2022-03-03,136176729999
2022-03-04,130923149999
2022-03-07,120461410000
2022-03-08,121157850000
2022-03-09,127668050000
2022-03-10,128387200000
2022-03-11,127100300000
2022-03-14,130802030000
2022-03-15,133262280000
2022-03-16,136721770000
2022-03-17,141536290000
2022-03-18,144375040000
2022-03-21,143141130000
2022-03-22,144836810000
2022-03-23,140817140000
2022-03-24,142989730000
2022-03-25,144041960000
2022-03-28,143602900000
2022-03-29,144541580000
2022-03-30,143648320000
2022-03-31,140624000000
2022-04-01,140751840000
2022-04-04,141120320000
2022-04-05,139420800000
2022-04-06,138149920000
2022-04-07,137157279999
2022-04-08,138142400000
2022-04-11,133532640000
2022-04-12,132006080000
2022-04-13,135051680000
2022-04-14,136232320000
2022-04-18,138728960000
2022-04-19,140751840000
2022-04-20,141721920000
2022-04-21,139676480000
2022-04-22,135766080000
2022-04-25,138443200000
2022-04-26,134344800000
2022-04-27,133577760000
2022-04-28,136848959999
2022-04-29,131381920000
2022-05-02,129058240000
2022-05-03,129426720000
2022-05-04,133720640000
2022-05-05,128599520000
2022-05-06,125696800000
2022-05-09,121087040000
2022-05-10,121696160000
2022-05-11,119861279999
2022-05-12,115259040000
2022-05-13,119380000000
2022-05-16,117635360000
2022-05-17,121711200000
2022-05-18,117387200000
2022-05-19,115808000000
2022-05-20,115236480000
2022-05-23,119598080000
2022-05-24,117033760000
2022-05-25,120703520000
2022-05-26,124358240000
2022-05-27,127539200000
2022-05-31,126952640000
2022-06-01,124651520000
2022-06-02,127193279999
2022-06-03,125456160000
2022-06-06,125599040000
2022-06-07,126854880000
2022-06-08,124801920000
2022-06-09,121056959999
2022-06-10,116123839999
2022-06-13,110010080000
2022-06-14,108739200000
2022-06-15,109957440000
2022-06-16,103400000000
2022-06-17,108423360000
2022-06-21,108859520000
2022-06-22,108581279999
2022-06-23,106520800000
2022-06-24,109904800000
2022-06-27,108506080000
2022-06-28,106926880000
2022-06-29,104881440000
2022-06-30,103687760000
2022-07-01,105019200000
2022-07-05,104458200000
2022-07-06,103336200000
2022-07-07,105490440000
2022-07-08,106036480000
2022-07-11,105153840000
2022-07-12,104106640000
2022-07-13,104271200000
2022-07-14,102087039999
2022-07-15,106575039999
2022-07-18,106462840000
2022-07-19,110539440000
2022-07-20,111399640000
2022-07-21,112334640000
2022-07-22,114451480000
2022-07-25,115034920000
2022-07-26,112072840000
2022-07-27,113419240000
2022-07-28,113800719999
2022-07-29,115206960000
2022-08-01,114690840000
2022-08-02,113396800000
2022-08-03,116261640000
2022-08-04,117338760000
2022-08-05,117817480000
2022-08-08,117645440000
2022-08-09,118782400000
2022-08-10,121505120000
2022-08-11,121916520000
2022-08-12,124048320000
2022-08-15,123719200000
2022-08-16,123681800000
2022-08-17,122597200000
2022-08-18,123158200000
2022-08-19,121355520000
2022-08-22,117959599999
2022-08-23,117682840000
2022-08-24,119029240000
2022-08-25,121348039999
2022-08-26,117667880000
2022-08-29,115595920000
2022-08-30,115685680000
2022-08-31,113696000000
2022-09-01,113030280000
2022-09-02,112042920000
2022-09-06,111152800000
2022-09-07,113883000000
2022-09-08,114832960000
2022-09-09,118513120000
2022-09-12,121512599999
2022-09-13,116201800000
2022-09-14,116912400000
2022-09-15,116785240000
2022-09-16,114503840000
2022-09-19,116209280000
2022-09-20,114803039999
2022-09-21,111235080000
2022-09-22,106986440000
2022-09-23,104914480000
2022-09-26,102812599999
2022-09-27,102842520000
2022-09-28,105138880000
2022-09-29,103066920000
2022-09-30,100507950000
2022-10-03,104314900000
2022-10-04,108367700000
2022-10-05,107555650000
2022-10-06,106073100000
2022-10-07,103555000000
2022-10-10,102444950000
2022-10-11,102325750000
2022-10-12,101871300000
2022-10-13,105454750000
2022-10-14,101923450000
2022-10-17,105447300000
2022-10-18,108762550000
2022-10-19,107257650000
2022-10-20,106102899999
2022-10-21,104329800000
2022-10-24,105514350000
2022-10-25,109529900000
2022-10-26,109425600000
2022-10-27,109492650000
2022-10-28,112077800000
2022-10-31,110595249999
2022-11-01,109574600000
2022-11-02,106907500000
2022-11-03,103785950000
2022-11-04,107816400000
2022-11-07,109500100000
2022-11-08,111898999999
2022-11-09,108665700000
2022-11-10,115288750000
2022-11-11,115393049999
2022-11-14,114826850000
2022-11-15,114648049999
2022-11-16,113664650000
2022-11-17,112226799999
2022-11-18,113612500000
2022-11-21,113843450000
2022-11-22,115162100000
2022-11-23,114677850000
2022-11-25,114841750000
2022-11-28,112398150000
2022-11-29,115042899999
2022-11-30,117404550000
2022-12-01,117337500000
2022-12-02,116778750000
2022-12-05,116279600000
2022-12-06,115251499999
2022-12-07,115303650000
2022-12-08,114819400000
2022-12-09,114655500000
2022-12-12,117195950000
2022-12-13,117352400000
2022-12-14,114811950000
2022-12-15,111913900000
2022-12-16,108993500000
2022-12-19,108032450000
2022-12-20,108546499999
2022-12-21,109589500000
2022-12-22,108255950000
2022-12-23,109529900000
2022-12-27,109060549999
2022-12-28,107287450000
2022-12-29,109753400000
2022-12-30,110073750000
2023-01-03,109310160000
2023-01-04,111851220000
2023-01-05,108797490000
2023-01-06,111576309999
2023-01-09,111747200000
2023-01-10,112936000000
2023-01-11,114362559999
2023-01-12,115105559999
2023-01-13,115729680000
2023-01-17,114236250000
2023-01-18,111762059999
2023-01-19,109109550000
2023-01-20,112638800000
2023-01-23,114422000000
2023-01-24,115410190000
2023-01-25,116480110000
2023-01-26,115818840000
2023-01-27,128026330000
2023-01-30,128286380000
2023-01-31,129972990000
2023-02-01,128992230000
2023-02-02,128635590000
2023-02-03,132892980000
2023-02-06,131124640000
2023-02-07,132774099999
2023-02-08,132997000000
2023-02-09,133271910000
2023-02-10,133182750000
2023-02-13,134728190000
2023-02-14,134497860000
2023-02-15,134237809999
2023-02-16,132209420000
2023-02-17,131733900000
2023-02-21,128895640000
2023-02-22,129802099999
2023-02-23,130129019999
2023-02-24,129467750000
2023-02-27,128761900000
2023-02-28,129274570000
2023-03-01,130701130000
2023-03-02,130277620000
2023-03-03,133063870000
