,DGX
2018-07-17,15512160000
2018-07-18,15440080000
2018-07-19,15638640000
2018-07-20,15566560000
2018-07-23,15625040000
2018-07-24,14337120000
2018-07-25,14641760000
2018-07-26,14598240000
2018-07-27,14513920000
2018-07-30,14554720000
2018-07-31,14649920000
2018-08-01,14543840000
2018-08-02,14758720000
2018-08-03,14802240000
2018-08-06,14739680000
2018-08-07,14802240000
2018-08-08,14697520000
2018-08-09,14742400000
2018-08-10,14760080000
2018-08-13,14745120000
2018-08-14,14776400000
2018-08-15,14738320000
2018-08-16,14897440000
2018-08-17,15155840000
2018-08-20,15142240000
2018-08-21,15045680000
2018-08-22,15056560000
2018-08-23,15068800000
2018-08-24,15029360000
2018-08-27,15013040000
2018-08-28,15037520000
2018-08-29,15075600000
2018-08-30,14977680000
2018-08-31,14957280000
2018-09-04,14868880000
2018-09-05,14885200000
2018-09-06,14928720000
2018-09-07,14871600000
2018-09-10,14785920000
2018-09-11,14736960000
2018-09-12,14674400000
2018-09-13,14711120000
2018-09-14,14713840000
2018-09-17,14637680000
2018-09-18,14581920000
2018-09-19,14624080000
2018-09-20,14678480000
2018-09-21,14634960000
2018-09-24,14632240000
2018-09-25,14632240000
2018-09-26,14617280000
2018-09-27,14586000000
2018-09-28,14675760000
2018-10-01,14739680000
2018-10-02,14643120000
2018-10-03,14448640000
2018-10-04,14059680000
2018-10-05,14052880000
2018-10-08,14005280000
2018-10-09,14089600000
2018-10-10,14061040000
2018-10-11,13659840000
2018-10-12,13634000000
2018-10-15,13594560000
2018-10-16,13904640000
2018-10-17,13923680000
2018-10-18,13923680000
2018-10-19,13940000000
2018-10-22,13809440000
2018-10-23,12949920000
2018-10-24,12438560000
2018-10-25,12497040000
2018-10-26,12439920000
2018-10-29,12488880000
2018-10-30,12628960000
2018-10-31,12798960000
2018-11-01,12729600000
2018-11-02,12699680000
2018-11-05,12790800000
2018-11-06,12985280000
2018-11-07,13266800000
2018-11-08,13300800000
2018-11-09,13236880000
2018-11-12,13065520000
2018-11-13,12925440000
2018-11-14,12880560000
2018-11-15,13017920000
2018-11-16,13035600000
2018-11-19,12819360000
2018-11-20,12871040000
2018-11-21,12676560000
2018-11-23,12792160000
2018-11-26,12896880000
2018-11-27,12873760000
2018-11-28,13182480000
2018-11-29,11959840000
2018-11-30,12045520000
2018-12-03,12348800000
2018-12-04,12204640000
2018-12-06,12080880000
2018-12-07,11908160000
2018-12-10,11894560000
2018-12-11,11981600000
2018-12-12,12006080000
2018-12-13,12014240000
2018-12-14,11625280000
2018-12-17,11608960000
2018-12-18,11372320000
2018-12-19,11434880000
2018-12-20,11160160000
2018-12-21,11111200000
2018-12-24,10846000000
2018-12-26,11190080000
2018-12-27,11220000000
2018-12-28,11153360000
2018-12-31,11158180000
2019-01-02,11010780000
2019-01-03,10811120000
2019-01-04,11083140000
2019-01-07,11073760000
2019-01-08,11286820000
2019-01-09,11314960000
2019-01-10,11353820000
2019-01-11,11394020000
2019-01-14,11186320000
2019-01-15,11394020000
2019-01-16,11292180000
2019-01-17,11403400000
2019-01-18,11663360000
2019-01-22,11548120000
2019-01-23,11565540000
2019-01-24,11470400000
2019-01-25,11444940000
2019-01-28,11455660000
2019-01-29,11544100000
2019-01-30,11647280000
2019-01-31,11704900000
2019-02-01,11749120000
2019-02-04,11782620000
2019-02-05,11723660000
2019-02-06,11746440000
2019-02-07,12025160000
2019-02-08,11938060000
2019-02-11,11825500000
2019-02-12,11960840000
2019-02-13,12043920000
2019-02-14,11457000000
2019-02-15,11766540000
2019-02-19,11798700000
2019-02-20,11917960000
2019-02-21,11766540000
2019-02-22,11765200000
2019-02-25,11683460000
2019-02-26,11649960000
2019-02-27,11530700000
2019-02-28,11597700000
2019-03-01,11578940000
2019-03-04,11486480000
2019-03-05,11403400000
2019-03-06,11167560000
2019-03-07,11152820000
2019-03-08,11305580000
2019-03-11,11448960000
2019-03-12,11632540000
2019-03-13,11833540000
2019-03-14,11778600000
2019-03-15,11852300000
2019-03-18,11885800000
2019-03-19,11980940000
2019-03-20,11876420000
2019-03-21,12009080000
2019-03-22,11958160000
2019-03-25,11852300000
2019-03-26,11880440000
2019-03-27,11860340000
2019-03-28,11932700000
2019-03-29,12049280000
2019-04-01,12168900000
2019-04-02,12274200000
2019-04-03,12226950000
2019-04-04,12287700000
2019-04-05,12253950000
2019-04-08,12214800000
2019-04-09,12143250000
2019-04-10,12199950000
2019-04-11,12112200000
2019-04-12,12133800000
2019-04-15,12283650000
2019-04-16,12027150000
2019-04-17,11569500000
2019-04-18,11576250000
2019-04-22,11499300000
2019-04-23,12565800000
2019-04-24,12792600000
2019-04-25,12722400000
2019-04-26,12870900000
2019-04-29,12987000000
2019-04-30,13011300000
2019-05-01,12992400000
2019-05-02,13251600000
2019-05-03,13336650000
2019-05-06,13319100000
2019-05-07,13185450000
2019-05-08,13224600000
2019-05-09,13329900000
2019-05-10,13387950000
2019-05-13,13105800000
2019-05-14,13061250000
2019-05-15,13146300000
2019-05-16,13012650000
2019-05-17,13126050000
2019-05-20,13105800000
2019-05-21,13198950000
2019-05-22,13178700000
2019-05-23,13181400000
2019-05-24,13235400000
2019-05-28,13108500000
2019-05-29,13069350000
2019-05-30,12960000000
2019-05-31,12947850000
2019-06-03,12981600000
2019-06-04,13123350000
2019-06-05,13196250000
2019-06-06,13331250000
2019-06-07,13410900000
2019-06-10,13455450000
2019-06-11,13354200000
2019-06-12,13432500000
2019-06-13,13616100000
2019-06-14,13639050000
2019-06-17,13761900000
2019-06-18,13576950000
2019-06-19,13759200000
2019-06-20,13545900000
2019-06-21,13672800000
2019-06-24,13621500000
2019-06-25,13639050000
2019-06-26,13462200000
2019-06-27,13571550000
2019-06-28,13744350000
2019-07-01,13830750000
2019-07-02,13936050000
2019-07-03,14035950000
2019-07-05,13940100000
2019-07-08,13833450000
2019-07-09,13771350000
2019-07-10,13840200000
2019-07-11,13972500000
2019-07-12,13902300000
2019-07-15,13651200000
2019-07-16,13698450000
2019-07-17,13521600000
2019-07-18,13617450000
2019-07-19,13402800000
2019-07-22,13240800000
2019-07-23,13956300000
2019-07-24,13953600000
2019-07-25,13799700000
2019-07-26,13672800000
2019-07-29,13837500000
2019-07-30,13992750000
2019-07-31,13780800000
2019-08-01,13668750000
2019-08-02,13545900000
2019-08-05,13209750000
2019-08-06,13354200000
2019-08-07,13495950000
2019-08-08,13666050000
2019-08-09,13599900000
2019-08-12,13539150000
2019-08-13,13702500000
2019-08-14,13436550000
2019-08-15,13485150000
2019-08-16,13581000000
2019-08-19,13780800000
2019-08-20,13694400000
2019-08-21,13925250000
2019-08-22,13853700000
2019-08-23,13716000000
2019-08-26,13676850000
2019-08-27,13562100000
2019-08-28,13625550000
2019-08-29,13817250000
2019-08-30,13819950000
2019-09-03,13807800000
2019-09-04,13868550000
2019-09-05,13867200000
2019-09-06,14068350000
2019-09-09,14176350000
2019-09-10,14114250000
2019-09-11,14030550000
2019-09-12,14170950000
2019-09-13,14094000000
2019-09-16,14265450000
2019-09-17,14343750000
2019-09-18,14339700000
2019-09-19,14272200000
2019-09-20,14501700000
2019-09-23,14420700000
2019-09-24,14365350000
2019-09-25,14264100000
2019-09-26,14372100000
2019-09-27,14241150000
2019-09-30,14342020000
2019-10-01,14246880000
2019-10-02,14115560000
2019-10-03,13863640000
2019-10-04,14036500000
2019-10-07,14025780000
2019-10-08,13686760000
2019-10-09,13835500000
2019-10-10,13802000000
2019-10-11,13871680000
2019-10-14,13899820000
2019-10-15,14044540000
2019-10-16,14179880000
2019-10-17,14033820000
2019-10-18,13756440000
2019-10-21,13705520000
2019-10-22,13500500000
2019-10-23,13791280000
2019-10-24,13438860000
2019-10-25,13484420000
2019-10-28,13452260000
2019-10-29,13528640000
2019-10-30,13630480000
2019-10-31,13567500000
2019-11-01,13613060000
2019-11-04,13552760000
2019-11-05,13509880000
2019-11-06,13548740000
2019-11-07,13615740000
2019-11-08,13610380000
2019-11-11,13509880000
2019-11-12,13657280000
2019-11-13,13712220000
2019-11-14,13775200000
2019-11-15,13965480000
2019-11-18,13933320000
2019-11-19,14000320000
2019-11-20,14053920000
2019-11-21,14049900000
2019-11-22,14191940000
2019-11-25,14275020000
2019-11-26,14395620000
2019-11-27,14355420000
2019-11-29,14277700000
2019-12-02,14271000000
2019-12-03,14151740000
2019-12-04,14244200000
2019-12-05,14224100000
2019-12-06,14327280000
2019-12-09,14100820000
2019-12-10,14061960000
2019-12-11,14033820000
2019-12-12,14112880000
2019-12-13,14096800000
2019-12-16,14228120000
2019-12-17,14304500000
2019-12-18,14366140000
2019-12-19,14470660000
2019-12-20,14354080000
2019-12-23,14372840000
2019-12-24,14367480000
2019-12-26,14269660000
2019-12-27,14317900000
2019-12-30,14250900000
2019-12-31,14309860000
2020-01-02,14167820000
2020-01-03,14084740000
2020-01-06,14161120000
2020-01-07,13998980000
2020-01-08,14056600000
2020-01-09,14229460000
2020-01-10,14317900000
2020-01-13,14279040000
2020-01-14,14271000000
2020-01-15,14301820000
2020-01-16,14352740000
2020-01-17,14346040000
2020-01-21,14383560000
2020-01-22,14544360000
2020-01-23,14470660000
2020-01-24,14443860000
2020-01-27,14668980000
2020-01-28,14849880000
2020-01-29,14829780000
2020-01-30,15008000000
2020-01-31,14829780000
2020-02-03,14985220000
2020-02-04,14908840000
2020-02-05,15005320000
2020-02-06,14966460000
2020-02-07,14934300000
2020-02-10,14957080000
2020-02-11,15054900000
2020-02-12,14894100000
2020-02-13,15029440000
2020-02-14,15121900000
2020-02-18,15087060000
2020-02-19,15206320000
2020-02-20,15120560000
2020-02-21,15162100000
2020-02-24,15053560000
2020-02-25,14793600000
2020-02-26,14730620000
2020-02-27,14869980000
2020-02-28,14212040000
2020-03-02,15022740000
2020-03-03,14559100000
2020-03-04,15474320000
2020-03-05,15501120000
2020-03-06,15010680000
2020-03-09,14718560000
2020-03-10,14249560000
2020-03-11,13363820000
2020-03-12,12114940000
2020-03-13,12967180000
2020-03-16,11576260000
2020-03-17,11552140000
2020-03-18,10379640000
2020-03-19,10627540000
2020-03-20,10082160000
2020-03-23,10068760000
2020-03-24,10623520000
2020-03-25,10588680000
2020-03-26,11921980000
2020-03-27,11132720000
2020-03-30,11130040000
2020-03-31,10760200000
2020-04-01,10555180000
2020-04-02,10378300000
2020-04-03,9827560000
2020-04-06,10544460000
2020-04-07,11176940000
2020-04-08,11770560000
2020-04-09,12029180000
2020-04-13,11581620000
2020-04-14,12073400000
2020-04-15,11932700000
2020-04-16,12160500000
2020-04-17,12783600000
2020-04-20,12734020000
2020-04-21,12657640000
2020-04-22,13343720000
2020-04-23,13488440000
2020-04-24,14287080000
2020-04-27,15546680000
2020-04-28,14995940000
2020-04-29,15215700000
2020-04-30,14754740000
2020-05-01,14580540000
2020-05-04,14375520000
2020-05-05,14513540000
2020-05-06,14392940000
2020-05-07,14386240000
2020-05-08,15037480000
2020-05-11,14864620000
2020-05-12,14447880000
2020-05-13,14359440000
2020-05-14,14802980000
2020-05-15,14884720000
2020-05-18,14611360000
2020-05-19,14769480000
2020-05-20,15270640000
2020-05-21,15140660000
2020-05-22,15119220000
2020-05-26,15108500000
2020-05-27,15482360000
2020-05-28,15821380000
2020-05-29,15849520000
2020-06-01,15870960000
2020-06-02,16429740000
2020-06-03,16013000000
2020-06-04,16017020000
2020-06-05,15691400000
2020-06-08,15651200000
2020-06-09,15643160000
2020-06-10,15317540000
2020-06-11,14864620000
2020-06-12,14820400000
2020-06-15,15112520000
2020-06-16,15258580000
2020-06-17,15235800000
2020-06-18,14886060000
2020-06-19,14508180000
2020-06-22,14727940000
2020-06-23,14332640000
2020-06-24,14009700000
2020-06-25,14512200000
2020-06-26,14769480000
2020-06-29,14796280000
2020-06-30,15384600000
2020-07-01,15396750000
2020-07-02,15665400000
2020-07-06,15979950000
2020-07-07,15836850000
2020-07-08,15919200000
2020-07-09,15639750000
2020-07-10,15770700000
2020-07-13,16083900000
2020-07-14,16565850000
2020-07-15,16502400000
2020-07-16,16696800000
2020-07-17,16889850000
2020-07-20,17131500000
2020-07-21,17362350000
2020-07-22,17517600000
2020-07-23,17226000000
2020-07-24,16873650000
2020-07-27,16745400000
2020-07-28,16667100000
2020-07-29,17037000000
2020-07-30,17112600000
2020-07-31,17154450000
2020-08-03,17551350000
2020-08-04,17293500000
2020-08-05,17153100000
2020-08-06,16808850000
2020-08-07,16903350000
2020-08-10,16367400000
2020-08-11,16218900000
2020-08-12,16355250000
2020-08-13,16436250000
2020-08-14,16201350000
2020-08-17,16200000000
2020-08-18,16200000000
2020-08-19,15884100000
2020-08-20,15917850000
2020-08-21,15907050000
2020-08-24,15876000000
2020-08-25,15974550000
2020-08-26,15974550000
2020-08-27,14851350000
2020-08-28,14951250000
2020-08-31,15017400000
2020-09-01,14802750000
2020-09-02,14943150000
2020-09-03,14669100000
2020-09-04,14700150000
2020-09-08,14499000000
2020-09-09,14451750000
2020-09-10,14917500000
2020-09-11,14894550000
2020-09-14,15217200000
2020-09-15,15334650000
2020-09-16,15464250000
2020-09-17,15199650000
2020-09-18,15372450000
2020-09-21,15950250000
2020-09-22,15556050000
2020-09-23,15028200000
2020-09-24,14740650000
2020-09-25,15079500000
2020-09-28,15373800000
2020-09-29,15342750000
2020-09-30,15456150000
2020-10-01,15214500000
2020-10-02,15372450000
2020-10-05,15577650000
2020-10-06,15688350000
2020-10-07,15720750000
2020-10-08,15697800000
2020-10-09,15750450000
2020-10-12,15750450000
2020-10-13,15813900000
2020-10-14,15878700000
2020-10-15,15948900000
2020-10-16,16227000000
2020-10-19,16312050000
2020-10-20,16648200000
2020-10-21,16582050000
2020-10-22,17055900000
2020-10-23,17162550000
2020-10-26,16783200000
2020-10-27,17165250000
2020-10-28,16870950000
2020-10-29,16600950000
2020-10-30,16488900000
2020-11-02,16853400000
2020-11-03,17077500000
2020-11-04,16977600000
2020-11-05,17286750000
2020-11-06,17132850000
2020-11-09,16243200000
2020-11-10,16295850000
2020-11-11,16640100000
2020-11-12,16383600000
2020-11-13,16405200000
2020-11-16,16591500000
2020-11-17,16731900000
2020-11-18,16506450000
2020-11-19,16579350000
2020-11-20,16849350000
2020-11-23,16957350000
2020-11-24,17010000000
2020-11-25,16784550000
2020-11-27,16848000000
2020-11-30,16737300000
2020-12-01,16966800000
2020-12-02,16791300000
2020-12-03,16580700000
2020-12-04,16644150000
2020-12-07,16591500000
2020-12-08,16752150000
2020-12-09,16762950000
2020-12-10,16938450000
2020-12-11,16478100000
2020-12-14,16626600000
2020-12-15,16807500000
2020-12-16,16332300000
2020-12-17,16297200000
2020-12-18,16248600000
2020-12-21,16313400000
2020-12-22,16362000000
2020-12-23,16312050000
2020-12-24,16231050000
2020-12-28,15997500000
2020-12-29,15984000000
2020-12-30,15974550000
2020-12-31,15849610000
2021-01-04,16108960000
2021-01-05,16191420000
2021-01-06,16719430000
2021-01-07,16484020000
2021-01-08,16355010000
2021-01-11,16442790000
2021-01-12,16787260000
2021-01-13,16684850000
2021-01-14,16621010000
2021-01-15,16543870000
2021-01-19,16756670000
2021-01-20,16938880000
2021-01-21,16648940000
2021-01-22,16553180000
2021-01-25,16621010000
2021-01-26,16756670000
2021-01-27,16640960000
2021-01-28,16454760000
2021-01-29,17176950000
2021-02-01,17734220000
2021-02-02,17421670000
2021-02-03,16877700000
2021-02-04,16224670000
2021-02-05,16198070000
2021-02-08,16178120000
2021-02-09,16198070000
2021-02-10,16432150000
2021-02-11,16632980000
2021-02-12,16760660000
2021-02-16,16236640000
2021-02-17,16206050000
2021-02-18,16206050000
2021-02-19,15857590000
2021-02-22,15455930000
2021-02-23,15626170000
2021-02-24,15393420000
2021-02-25,15245790000
2021-02-26,15373470000
2021-03-01,15503810000
2021-03-02,15768480000
2021-03-03,15545040000
2021-03-04,15598240000
2021-03-05,15688680000
2021-03-08,16104970000
2021-03-09,15944040000
2021-03-10,15543710000
2021-03-11,16207380000
2021-03-12,16208710000
2021-03-15,16406880000
2021-03-16,16316440000
2021-03-17,16374960000
2021-03-18,16526580000
2021-03-19,16662240000
2021-03-22,16746030000
2021-03-23,16652930000
2021-03-24,16876370000
2021-03-25,16910950000
2021-03-26,17188920000
2021-03-29,17029319999
2021-03-30,17089170000
2021-03-31,16042500000
2021-04-01,16180000000
2021-04-05,16266250000
2021-04-06,16038750000
2021-04-07,15967500000
2021-04-08,15832500000
2021-04-09,15836250000
2021-04-12,16107500000
2021-04-13,16048749999
2021-04-14,15917500000
2021-04-15,16143750000
2021-04-16,16263750000
2021-04-19,16386250000
2021-04-20,16171250000
2021-04-21,16252500000
2021-04-22,16711250000
2021-04-23,16401250000
2021-04-26,16533750000
2021-04-27,16537500000
2021-04-28,16460000000
2021-04-29,16432500000
2021-04-30,16485000000
2021-05-03,16588750000
2021-05-04,17048749999
2021-05-05,17071250000
2021-05-06,17298750000
2021-05-07,17368750000
2021-05-10,17685000000
2021-05-11,17231250000
2021-05-12,17001249999
2021-05-13,17183750000
2021-05-14,16927499999
2021-05-17,16501249999
2021-05-18,16373750000
2021-05-19,16336250000
2021-05-20,16431249999
2021-05-21,16416250000
2021-05-24,16308750000
2021-05-25,16356250000
2021-05-26,16581250000
2021-05-27,16570000000
2021-05-28,16458749999
2021-06-01,15908750000
2021-06-02,15941250000
2021-06-03,16017499999
2021-06-04,16110000000
2021-06-07,16116250000
2021-06-08,15940000000
2021-06-09,15937500000
2021-06-10,16022500000
2021-06-11,15911250000
2021-06-14,16004999999
2021-06-15,16021249999
2021-06-16,15932500000
2021-06-17,16011250000
2021-06-18,15937500000
2021-06-21,16178750000
2021-06-22,16280000000
2021-06-23,16145000000
2021-06-24,16148750000
2021-06-25,16203750000
2021-06-28,16457500000
2021-06-29,16622499999
2021-06-30,16232310000
2021-07-01,16352849999
2021-07-02,16398360000
2021-07-06,16415580000
2021-07-07,16559490000
2021-07-08,16466010000
2021-07-09,16609919999
2021-07-12,16682490000
2021-07-13,16609919999
2021-07-14,16557030000
2021-07-15,16490610000
2021-07-16,16545960000
2021-07-19,16758750000
2021-07-20,16761210000
2021-07-21,16700940000
2021-07-22,16970310000
2021-07-23,17149890000
2021-07-26,17020740000
2021-07-27,17215080000
2021-07-28,17216310000
2021-07-29,17372520000
2021-07-30,17441400000
2021-08-02,17593920000
2021-08-03,17879280000
2021-08-04,18045330000
2021-08-05,18117900000
2021-08-06,18031800000
2021-08-09,18191700000
2021-08-10,18274110000
2021-08-11,18271650000
2021-08-12,18212610000
2021-08-13,18231060000
2021-08-16,18616050000
2021-08-17,18730440000
2021-08-18,18342990000
2021-08-19,18646800000
2021-08-20,18696000000
2021-08-23,18515190000
2021-08-24,18392190000
2021-08-25,18414330000
2021-08-26,18399570000
2021-08-27,18344220000
2021-08-30,18544710000
2021-08-31,18798090000
2021-09-01,18885420000
2021-09-02,19066230000
2021-09-03,19168320000
2021-09-07,19131420000
2021-09-08,19434000000
2021-09-09,19354050000
2021-09-10,19057620000
2021-09-13,18929700000
2021-09-14,19041630000
2021-09-15,19162170000
2021-09-16,19066230000
2021-09-17,19036710000
2021-09-20,18969060000
2021-09-21,18983820000
2021-09-22,18783330000
2021-09-23,18882960000
2021-09-24,18830070000
2021-09-27,18435240000
2021-09-28,17964150000
2021-09-29,18164640000
2021-09-30,17727820000
2021-10-01,17482600000
2021-10-04,17231280000
2021-10-05,17222740000
2021-10-06,17364260000
2021-10-07,17507000000
2021-10-08,17315460000
2021-10-11,17123920000
2021-10-12,17138559999
2021-10-13,17195900000
2021-10-14,17374020000
2021-10-15,17385000000
2021-10-18,17533840000
2021-10-19,17776620000
2021-10-20,17915700000
2021-10-21,17733920000
2021-10-22,17871780000
2021-10-25,17691220000
2021-10-26,17751000000
2021-10-27,17560680000
2021-10-28,17791260000
2021-10-29,17907160000
2021-11-01,17971820000
2021-11-02,17596060000
2021-11-03,17693660000
2021-11-04,17544820000
2021-11-05,17147100000
2021-11-08,17350840000
2021-11-09,17327660000
2021-11-10,17663160000
2021-11-11,18085280000
2021-11-12,18300000000
2021-11-15,17885200000
2021-11-16,18056000000
2021-11-17,18035260000
2021-11-18,18034040000
2021-11-19,18109680000
2021-11-22,18390280000
2021-11-23,18426880000
2021-11-24,18241440000
2021-11-26,18903900000
2021-11-29,19117400000
2021-11-30,18138960000
2021-12-01,18451280000
2021-12-02,18827040000
2021-12-03,19161320000
2021-12-06,19232080000
2021-12-07,19537080000
2021-12-08,19538300000
2021-12-09,19241840000
2021-12-10,19527320000
2021-12-13,19917720000
2021-12-14,20060460000
2021-12-15,20546020000
2021-12-16,20970580000
2021-12-17,20886400000
2021-12-20,20921780000
2021-12-21,20386200000
2021-12-22,20467940000
2021-12-23,20380100000
2021-12-27,20660700000
2021-12-28,20659480000
2021-12-29,20753420000
2021-12-30,20903480000
2021-12-31,20588190000
2022-01-03,19557650000
2022-01-04,18825800000
2022-01-05,18721080000
2022-01-06,18842460000
2022-01-07,18548530000
2022-01-10,18992400000
2022-01-11,18787720000
2022-01-12,17509660000
2022-01-13,17256190000
2022-01-14,16933700000
2022-01-18,16520770000
2022-01-19,16538619999
2022-01-20,16323229999
2022-01-21,16388680000
2022-01-24,16457700000
2022-01-25,16324420000
2022-01-26,16112600000
2022-01-27,16074520000
2022-01-28,16047150000
2022-01-31,16067380000
2022-02-01,16093560000
2022-02-02,16173290000
2022-02-03,16220890000
2022-02-04,15951950000
2022-02-07,15732990000
2022-02-08,16007880000
2022-02-09,16278010000
2022-02-10,15911490000
2022-02-11,15752030000
2022-02-14,15504510000
2022-02-15,15602090000
2022-02-16,15674680000
2022-02-17,15365280000
2022-02-18,15634220000
2022-02-22,15535450000
2022-02-23,15361710000
2022-02-24,15411689999
2022-02-25,15729420000
2022-02-28,15621130000
2022-03-01,15698479999
2022-03-02,16036439999
2022-03-03,16159010000
2022-03-04,16380350000
2022-03-07,16195900000
2022-03-08,15981700000
2022-03-09,16134020000
2022-03-10,16180430000
2022-03-11,16224460000
2022-03-14,16435090000
2022-03-15,16856350000
2022-03-16,17051510000
2022-03-17,17274040000
2022-03-18,17262140000
2022-03-21,17118150000
2022-03-22,17109820000
2022-03-23,16940840000
2022-03-24,16896810000
2022-03-25,17145520000
2022-03-28,17243100000
2022-03-29,16825409999
2022-03-30,16536240000
2022-03-31,16012620000
2022-04-01,15950610000
2022-04-04,15741180000
2022-04-05,15639389999
2022-04-06,15728310000
2022-04-07,16137810000
2022-04-08,16380000000
2022-04-11,16074629999
2022-04-12,16060590000
2022-04-13,16034850000
2022-04-14,15902639999
2022-04-18,15589080000
2022-04-19,15897960000
2022-04-20,16198649999
2022-04-21,16571879999
2022-04-22,16051230000
2022-04-25,15984540000
2022-04-26,15763409999
2022-04-27,16085159999
2022-04-28,15892110000
2022-04-29,15659280000
2022-05-02,15493139999
2022-05-03,15652260000
2022-05-04,16267680000
2022-05-05,15933060000
2022-05-06,15947100000
2022-05-09,15936570000
2022-05-10,15688530000
2022-05-11,15544620000
2022-05-12,15922530000
2022-05-13,15957629999
2022-05-16,15840629999
2022-05-17,16440840000
2022-05-18,16286399999
2022-05-19,16388190000
2022-05-20,16500510000
2022-05-23,16326180000
2022-05-24,16390530000
2022-05-25,16500510000
2022-05-26,16573050000
2022-05-27,17010629999
2022-05-31,16499340000
2022-06-01,16218540000
2022-06-02,16222050000
2022-06-03,15935399999
2022-06-06,15893280000
2022-06-07,16119090000
2022-06-08,15859350000
2022-06-09,15782129999
2022-06-10,15356250000
2022-06-13,14951430000
2022-06-14,14867190000
2022-06-15,15067260000
2022-06-16,14973660000
2022-06-17,15284879999
2022-06-21,15435810000
2022-06-22,15717780000
2022-06-23,16078139999
2022-06-24,16416270000
2022-06-27,16211520000
2022-06-28,15965820000
2022-06-29,16100370000
2022-06-30,15425679999
2022-07-01,15854880000
2022-07-05,15495280000
2022-07-06,15769040000
2022-07-07,15748159999
2022-07-08,15745840000
2022-07-11,15772520000
2022-07-12,15554440000
2022-07-13,15438440000
2022-07-14,15454679999
2022-07-15,15759760000
2022-07-18,15503400000
2022-07-19,15852560000
2022-07-20,15641440000
2022-07-21,15617080000
2022-07-22,15199480000
2022-07-25,15201800000
2022-07-26,15451199999
2022-07-27,15578800000
2022-07-28,15680880000
2022-07-29,15842120000
2022-08-01,15853719999
2022-08-02,15857199999
2022-08-03,15999880000
2022-08-04,16012640000
2022-08-05,16168080000
2022-08-08,16242320000
2022-08-09,16148360000
2022-08-10,16353679999
2022-08-11,16306120000
2022-08-12,16303800000
2022-08-15,16367600000
2022-08-16,16301480000
2022-08-17,15989440000
2022-08-18,15771360000
2022-08-19,15715679999
2022-08-22,15310840000
2022-08-23,15085800000
2022-08-24,14933840000
2022-08-25,15149600000
2022-08-26,14743600000
2022-08-29,14689080000
2022-08-30,14648480000
2022-08-31,14535960000
2022-09-01,14629920000
2022-09-02,14515080000
2022-09-06,14542920000
2022-09-07,14784200000
2022-09-08,15103199999
2022-09-09,15080000000
2022-09-12,15271400000
2022-09-13,14606720000
2022-09-14,14382840000
2022-09-15,14416480000
2022-09-16,14468680000
2022-09-19,14568440000
2022-09-20,14423440000
2022-09-21,14125320000
2022-09-22,14249440000
2022-09-23,14192600000
2022-09-26,14291200000
2022-09-27,14187960000
2022-09-28,14519720000
2022-09-29,14455920000
2022-09-30,13863970000
2022-10-03,14174720000
2022-10-04,14475300000
2022-10-05,14436880000
2022-10-06,14244780000
2022-10-07,13934030000
2022-10-10,14014260000
2022-10-11,14052680000
2022-10-12,14056070000
2022-10-13,14205230000
2022-10-14,14250430000
2022-10-17,14456090000
2022-10-18,14642540000
2022-10-19,14312580000
2022-10-20,15216580000
2022-10-21,15452750000
2022-10-24,15702480000
2022-10-25,16277650000
2022-10-26,16216629999
2022-10-27,16119450000
2022-10-28,16338670000
2022-10-31,16232450000
2022-11-01,16134140000
2022-11-02,15874239999
2022-11-03,16156739999
2022-11-04,16229060000
2022-11-07,16513819999
2022-11-08,16478790000
2022-11-09,16432459999
2022-11-10,17230240000
2022-11-11,17066390000
2022-11-14,16992940000
2022-11-15,16717220000
2022-11-16,16867510000
2022-11-17,16493480000
2022-11-18,16545459999
2022-11-21,16554500000
2022-11-22,16577099999
2022-11-23,16775980000
2022-11-25,16843780000
2022-11-28,16844910000
2022-11-29,16838129999
2022-11-30,17156790000
2022-12-01,17244930000
2022-12-02,17001980000
2022-12-05,16827959999
2022-12-06,16833610000
2022-12-07,16837000000
2022-12-08,17006500000
2022-12-09,16820050000
2022-12-12,16837000000
2022-12-13,16921750000
2022-12-14,17075430000
2022-12-15,16861860000
2022-12-16,16864120000
2022-12-19,17113849999
2022-12-20,16972599999
2022-12-21,17548900000
2022-12-22,17586190000
2022-12-23,17663030000
2022-12-27,17772640000
2022-12-28,17685630000
2022-12-29,17717270000
2022-12-30,17677720000
2023-01-03,17446240000
2023-01-04,17312960000
2023-01-05,17304000000
2023-01-06,17431680000
2023-01-09,17128160000
2023-01-10,17084480000
2023-01-11,17118080000
2023-01-12,16589440000
2023-01-13,16569280000
2023-01-17,16525600000
2023-01-18,16251200000
2023-01-19,16273600000
2023-01-20,16288160000
2023-01-23,16465119999
2023-01-24,16116800000
2023-01-25,16229920000
2023-01-26,16460640000
2023-01-27,16310560000
2023-01-30,16325119999
2023-01-31,16629759999
2023-02-01,16647679999
2023-02-02,16292640000
2023-02-03,15994720000
2023-02-06,16283679999
2023-02-07,16343039999
2023-02-08,16383360000
2023-02-09,16354240000
2023-02-10,16217600000
2023-02-13,16382240000
2023-02-14,16194080000
2023-02-15,16421440000
2023-02-16,16425920000
2023-02-17,16600640000
2023-02-21,16080960000
2023-02-22,16103360000
2023-02-23,15953280000
2023-02-24,15678880000
2023-02-27,15529920000
2023-02-28,15496320000
2023-03-01,15568000000
2023-03-02,15647520000
2023-03-03,15769600000
