,MCD
2018-07-17,123454800000
2018-07-18,122048304000
2018-07-19,121646448000
2018-07-20,122079216000
2018-07-23,122682000000
2018-07-24,122056032000
2018-07-25,122790191999
2018-07-26,120664991999
2018-07-27,121700543999
2018-07-30,122596991999
2018-07-31,121746912000
2018-08-01,121267775999
2018-08-02,120100848000
2018-08-03,120719088000
2018-08-06,121113216000
2018-08-07,120587712000
2018-08-08,122813375999
2018-08-09,123107040000
2018-08-10,122627904000
2018-08-13,122210591999
2018-08-14,124111680000
2018-08-15,123555264000
2018-08-16,124984943999
2018-08-17,124536720000
2018-08-20,124946304000
2018-08-21,124451712000
2018-08-22,124073040000
2018-08-23,122913840000
2018-08-24,123168864000
2018-08-27,124018943999
2018-08-28,124915391999
2018-08-29,126051408000
2018-08-30,125811840000
2018-08-31,125371343999
2018-09-04,124977216000
2018-09-05,126151872000
2018-09-06,126538272000
2018-09-07,126661920000
2018-09-10,127566096000
2018-09-11,127218336000
2018-09-12,127311072000
2018-09-13,125502720000
2018-09-14,124297152000
2018-09-17,122210591999
2018-09-18,121924656000
2018-09-19,123014304000
2018-09-20,124258512000
2018-09-21,127743840000
2018-09-24,126205968000
2018-09-25,128601648000
2018-09-26,128099328000
2018-09-27,128694384000
2018-09-28,129281712000
2018-10-01,127852556999
2018-10-02,126709578000
2018-10-03,126310686000
2018-10-04,127185180000
2018-10-05,127775847000
2018-10-08,128696367000
2018-10-09,130276593000
2018-10-10,129156627000
2018-10-11,125014287000
2018-10-12,125666322000
2018-10-15,125551256999
2018-10-16,125858097000
2018-10-17,127929267000
2018-10-18,127959951000
2018-10-19,128481579000
2018-10-22,127821873000
2018-10-23,135891765000
2018-10-24,136045185000
2018-10-25,134480301000
2018-10-26,132969114000
2018-10-29,132884732999
2018-10-30,136919679000
2018-10-31,135699990000
2018-11-01,134150448000
2018-11-02,135584925000
2018-11-05,138377169000
2018-11-06,140156841000
2018-11-07,141338175000
2018-11-08,142281708000
2018-11-09,142634574000
2018-11-12,141430227000
2018-11-13,141154071000
2018-11-14,141031335000
2018-11-15,140808876000
2018-11-16,143900289000
2018-11-19,143232912000
2018-11-20,140923941000
2018-11-21,140164512000
2018-11-23,139558503000
2018-11-26,141062019000
2018-11-27,141629673000
2018-11-28,144099735000
2018-11-29,145181346000
2018-11-30,144606021000
2018-12-03,142197327000
2018-12-04,141944184000
2018-12-06,142258695000
2018-12-07,140348616000
2018-12-10,141645015000
2018-12-11,140831889000
2018-12-12,140747508000
2018-12-13,143010453000
2018-12-14,140601759000
2018-12-17,138684009000
2018-12-18,137855541000
2018-12-19,137433636000
2018-12-20,133229928000
2018-12-21,133590465000
2018-12-24,130621788000
2018-12-26,133498413000
2018-12-27,134787141000
2018-12-28,134672076000
2018-12-31,135823293000
2019-01-02,134668294000
2019-01-03,133781010000
2019-01-04,136366372000
2019-01-07,137850278000
2019-01-08,138140940000
2019-01-09,137903821000
2019-01-10,138867595000
2019-01-11,139494813000
2019-01-14,138615178000
2019-01-15,138462198000
2019-01-16,137184815000
2019-01-17,138531039000
2019-01-18,139647793000
2019-01-22,141177593000
2019-01-23,142340241000
2019-01-24,143319313000
2019-01-25,140741600000
2019-01-28,140435640000
2019-01-29,139341833000
2019-01-30,139035873000
2019-01-31,136748822000
2019-02-01,135173128000
2019-02-04,135807995000
2019-02-05,135823293000
2019-02-06,134760082000
2019-02-07,134071672000
2019-02-08,133666275000
2019-02-11,133291474000
2019-02-12,133069653000
2019-02-13,133207335000
2019-02-14,134522963000
2019-02-15,137659053000
2019-02-19,137108325000
2019-02-20,138056801000
2019-02-21,139831369000
2019-02-22,140106733000
2019-02-25,139678389000
2019-02-26,140137329000
2019-02-27,140252064000
2019-02-28,140619216000
2019-03-01,141544745000
2019-03-04,138133291000
2019-03-05,138714615000
2019-03-06,139234747000
2019-03-07,138079748000
2019-03-08,137299550000
2019-03-11,138508092000
2019-03-12,139081767000
2019-03-13,139257694000
2019-03-14,139777826000
2019-03-15,141758917000
2019-03-18,140703355000
2019-03-19,140060839000
2019-03-20,141483553000
2019-03-21,142554413000
2019-03-22,142890969000
2019-03-25,142057228000
2019-03-26,143403452000
2019-03-27,143426399000
2019-03-28,144864411000
2019-03-29,145254510000
2019-04-01,143515502000
2019-04-02,143485030000
2019-04-03,143485030000
2019-04-04,144642966000
2019-04-05,145282878000
2019-04-08,144627730000
2019-04-09,144802944000
2019-04-10,144147796000
2019-04-11,143888784000
2019-04-12,145960880000
2019-04-15,146151330000
2019-04-16,146037060000
2019-04-17,145968498000
2019-04-18,148482438000
2019-04-22,147728256000
2019-04-23,148749068000
2019-04-24,150554534000
2019-04-25,150783074000
2019-04-26,150394556000
2019-04-29,150166016000
2019-04-30,150508826000
2019-05-01,147918706000
2019-05-02,148253898000
2019-05-03,150470736000
2019-05-06,151522020000
2019-05-07,150866872000
2019-05-08,150859254000
2019-05-09,150630714000
2019-05-10,152352382000
2019-05-13,151621054000
2019-05-14,150844018000
2019-05-15,151651526000
2019-05-16,152352382000
2019-05-17,151765796000
2019-05-20,151590582000
2019-05-21,152238112000
2019-05-22,152329528000
2019-05-23,151575346000
2019-05-24,150661186000
2019-05-28,149823206000
2019-05-29,149328036000
2019-05-30,151781032000
2019-05-31,151042086000
2019-06-03,151430604000
2019-06-04,152078134000
2019-06-05,152459034000
2019-06-06,154683490000
2019-06-07,156534664000
2019-06-10,153350340000
2019-06-11,154843468000
2019-06-12,156115674000
2019-06-13,155780482000
2019-06-14,156389922000
2019-06-17,155262458000
2019-06-18,155795718000
2019-06-19,155826190000
2019-06-20,156260416000
2019-06-21,155605268000
2019-06-24,155346256000
2019-06-25,156709878000
2019-06-26,155826190000
2019-06-27,157136486000
2019-06-28,158195388000
2019-07-01,156086580000
2019-07-02,158568228000
2019-07-03,161012046000
2019-07-05,159824184000
2019-07-08,160520256000
2019-07-09,160467294000
2019-07-10,161155800000
2019-07-11,160921254000
2019-07-12,161148234000
2019-07-15,162071286000
2019-07-16,161700552000
2019-07-17,161692986000
2019-07-18,163357506000
2019-07-19,161814042000
2019-07-22,162669000000
2019-07-23,162146946000
2019-07-24,160989348000
2019-07-25,162245304000
2019-07-26,163107828000
2019-07-29,162653868000
2019-07-30,160656444000
2019-07-31,159430752000
2019-08-01,159831750000
2019-08-02,162275568000
2019-08-05,159226470000
2019-08-06,161972928000
2019-08-07,164053578000
2019-08-08,164946366000
2019-08-09,167322090000
2019-08-12,164303256000
2019-08-13,166247718000
2019-08-14,163788768000
2019-08-15,165143082000
2019-08-16,165294402000
2019-08-19,165528948000
2019-08-20,165294402000
2019-08-21,166989186000
2019-08-22,166066134000
2019-08-23,162411756000
2019-08-26,164114106000
2019-08-27,163463430000
2019-08-28,164991762000
2019-08-29,166860564000
2019-08-30,164916102000
2019-09-03,164280558000
2019-09-04,165317100000
2019-09-05,166066134000
2019-09-06,166474698000
2019-09-09,164378916000
2019-09-10,158643888000
2019-09-11,159037320000
2019-09-12,160512690000
2019-09-13,158742246000
2019-09-16,156918840000
2019-09-17,158772510000
2019-09-18,159211338000
2019-09-19,159279432000
2019-09-20,158424474000
2019-09-23,160051164000
2019-09-24,160414332000
2019-09-25,160875858000
2019-09-26,160853160000
2019-09-27,161276856000
2019-09-30,160238073000
2019-10-01,155991626000
2019-10-02,153939301000
2019-10-03,156745389000
2019-10-04,157984247000
2019-10-07,158155896000
2019-10-08,157551393000
2019-10-09,158835029000
2019-10-10,158036488000
2019-10-11,155991626000
2019-10-14,155513994000
2019-10-15,154648286000
2019-10-16,155454290000
2019-10-17,154372155000
2019-10-18,155603550000
2019-10-21,156611055000
2019-10-22,148715201000
2019-10-23,148670423000
2019-10-24,146289726000
2019-10-25,145237443000
2019-10-28,143125414000
2019-10-29,143752306000
2019-10-30,146939007000
2019-10-31,146797210000
2019-11-01,144737422000
2019-11-04,140796958000
2019-11-05,143423934000
2019-11-06,144916534000
2019-11-07,144095604000
2019-11-08,144491143000
2019-11-11,143767232000
2019-11-12,144244864000
2019-11-13,145528500000
2019-11-14,144782200000
2019-11-15,144759811000
2019-11-18,144991164000
2019-11-19,144364272000
2019-11-20,144879219000
2019-11-21,143550805000
2019-11-22,144140382000
2019-11-25,143207507000
2019-11-26,144789663000
2019-11-27,146498690000
2019-11-29,145140424000
2019-12-02,145662834000
2019-12-03,144125456000
2019-12-04,145013553000
2019-12-05,144938923000
2019-12-06,145789705000
2019-12-09,145289684000
2019-12-10,145491185000
2019-12-11,145319536000
2019-12-12,146506153000
2019-12-13,147110656000
2019-12-16,147677844000
2019-12-17,146662876000
2019-12-18,145998669000
2019-12-19,147065878000
2019-12-20,147125582000
2019-12-23,146424060000
2019-12-24,146774821000
2019-12-26,147065878000
2019-12-27,147894271000
2019-12-30,146953933000
2019-12-31,147179928000
2020-01-02,149548392000
2020-01-03,149019584000
2020-01-06,150695384000
2020-01-07,150918824000
2020-01-08,153361768000
2020-01-09,155179080000
2020-01-10,154374696000
2020-01-13,153808648000
2020-01-14,154411936000
2020-01-15,156236696000
2020-01-16,157041080000
2020-01-17,157882704000
2020-01-21,157271968000
2020-01-22,157480512000
2020-01-23,158955216000
2020-01-24,157331552000
2020-01-27,155916432000
2020-01-28,156698472000
2020-01-29,159714912000
2020-01-30,161010864000
2020-01-31,159364856000
2020-02-03,160266064000
2020-02-04,159848976000
2020-02-05,159662776000
2020-02-06,158545576000
2020-02-07,157607128000
2020-02-10,158798808000
2020-02-11,160675704000
2020-02-12,161964208000
2020-02-13,161934416000
2020-02-14,161688632000
2020-02-18,160988520000
2020-02-19,160601224000
2020-02-20,160191584000
2020-02-21,160779976000
2020-02-24,159029696000
2020-02-25,157972080000
2020-02-26,156482480000
2020-02-27,149704800000
2020-02-28,144617816000
2020-03-02,150859240000
2020-03-03,148595048000
2020-03-04,154188496000
2020-03-05,147708736000
2020-03-06,148110928000
2020-03-09,139173328000
2020-03-10,148855728000
2020-03-11,140208600000
2020-03-12,126712824000
2020-03-13,131926424000
2020-03-16,110982648000
2020-03-17,109947376000
2020-03-18,102261040000
2020-03-19,111347600000
2020-03-20,110595352000
2020-03-23,102112080000
2020-03-24,120620359999
2020-03-25,121387504000
2020-03-26,124642280000
2020-03-27,122154648000
2020-03-30,125223224000
2020-03-31,122987330000
2020-04-01,117646845999
2020-04-02,120123700000
2020-04-03,119253454000
2020-04-06,131682352000
2020-04-07,130603842000
2020-04-08,132017062000
2020-04-09,136636059999
2020-04-13,133973256000
2020-04-14,136851762000
2020-04-15,132277392000
2020-04-16,133512100000
2020-04-17,138421180000
2020-04-20,135111270000
2020-04-21,132084004000
2020-04-22,138703824000
2020-04-23,135401352000
2020-04-24,136874076000
2020-04-27,138264982000
2020-04-28,138294734000
2020-04-29,139700516000
2020-04-30,139507128000
2020-05-01,135862508000
2020-05-04,135274906000
2020-05-05,133318712000
2020-05-06,131630286000
2020-05-07,134717056000
2020-05-08,134798874000
2020-05-11,134538544000
2020-05-12,131310452000
2020-05-13,128543516000
2020-05-14,130469958000
2020-05-15,129279878000
2020-05-18,133757554000
2020-05-19,133564166000
2020-05-20,136933580000
2020-05-21,137662504000
2020-05-22,137164158000
2020-05-26,137483992000
2020-05-27,139626136000
2020-05-28,140377374000
2020-05-29,138584816000
2020-06-01,139395558000
2020-06-02,139529442000
2020-06-03,143769102000
2020-06-04,143731912000
2020-06-05,146647608000
2020-06-08,150731070000
2020-06-09,148402976000
2020-06-10,145636040000
2020-06-11,139469938000
2020-06-12,140704646000
2020-06-15,140942662000
2020-06-16,141560016000
2020-06-17,141909602000
2020-06-18,140942662000
2020-06-19,138763328000
2020-06-22,139432748000
2020-06-23,138807956000
2020-06-24,137074902000
2020-06-25,135936888000
2020-06-26,133690612000
2020-06-29,135966640000
2020-06-30,137337915000
2020-07-01,137479370000
2020-07-02,136630640000
2020-07-06,140338250000
2020-07-07,138342990000
2020-07-08,138365325000
2020-07-09,137233685000
2020-07-10,137643160000
2020-07-13,137672940000
2020-07-14,141991040000
2020-07-15,142772765000
2020-07-16,142139940000
2020-07-17,142556860000
2020-07-20,142653645000
2020-07-21,143673610000
2020-07-22,147872590000
2020-07-23,147075975000
2020-07-24,147947040000
2020-07-27,149830625000
2020-07-28,146100680000
2020-07-29,146078345000
2020-07-30,145482745000
2020-07-31,144641460000
2020-08-03,144730800000
2020-08-04,148423520000
2020-08-05,148349070000
2020-08-06,151267510000
2020-08-07,152324700000
2020-08-10,151967340000
2020-08-11,152622500000
2020-08-12,153381890000
2020-08-13,153731805000
2020-08-14,154133835000
2020-08-17,155354815000
2020-08-18,156583240000
2020-08-19,155980195000
2020-08-20,156255660000
2020-08-21,157513865000
2020-08-24,158295590000
2020-08-25,158317925000
2020-08-26,159144320000
2020-08-27,157975455000
2020-08-28,160000495000
2020-08-31,158965640000
2020-09-01,158347705000
2020-09-02,160983235000
2020-09-03,159174100000
2020-09-04,157632985000
2020-09-08,159010310000
2020-09-09,160596095000
2020-09-10,161735180000
2020-09-11,162301000000
2020-09-14,164206920000
2020-09-15,165554465000
2020-09-16,167371045000
2020-09-17,165710810000
2020-09-18,163991015000
2020-09-21,161117245000
2020-09-22,161117245000
2020-09-23,160045165000
2020-09-24,160901340000
2020-09-25,162435010000
2020-09-28,163983570000
2020-09-29,162807260000
2020-09-30,163607846000
2020-10-01,163682386000
2020-10-02,165978218000
2020-10-05,168512578000
2020-10-06,167036686000
2020-10-07,168818192000
2020-10-08,168311320000
2020-10-09,167588282000
2020-10-12,168542394000
2020-10-13,169466690000
2020-10-14,169667948000
2020-10-15,171173656000
2020-10-16,170972398000
2020-10-19,168460400000
2020-10-20,169541230000
2020-10-21,170092826000
2020-10-22,170808410000
2020-10-23,170480434000
2020-10-26,167170858000
2020-10-27,166201838000
2020-10-28,160029926000
2020-10-29,160223730000
2020-10-30,158770200000
2020-11-02,158442224000
2020-11-03,161602720000
2020-11-04,160164098000
2020-11-05,161237474000
2020-11-06,161423824000
2020-11-09,158934188000
2020-11-10,159008728000
2020-11-11,162512108000
2020-11-12,158822378000
2020-11-13,158978912000
2020-11-16,161550542000
2020-11-17,161013854000
2020-11-18,160648608000
2020-11-19,160342994000
2020-11-20,159582686000
2020-11-23,161751800000
2020-11-24,163771834000
2020-11-25,163496036000
2020-11-27,162743182000
2020-11-30,162079776000
2020-12-01,161110756000
2020-12-02,157175044000
2020-12-03,157659554000
2020-12-04,157085596000
2020-12-07,155706606000
2020-12-08,155333906000
2020-12-09,155557526000
2020-12-10,155073016000
2020-12-11,154864304000
2020-12-14,157965168000
2020-12-15,160156644000
2020-12-16,159366520000
2020-12-17,159701950000
2020-12-18,160320632000
2020-12-21,157778818000
2020-12-22,157965168000
2020-12-23,158039708000
2020-12-24,157570106000
2020-12-28,159530508000
2020-12-29,158554034000
2020-12-30,157696824000
2020-12-31,160033764000
2021-01-04,156782076000
2021-01-05,157721784000
2021-01-06,157363800000
2021-01-07,158094684000
2021-01-08,160995846000
2021-01-11,159772734000
2021-01-12,157811280000
2021-01-13,158176722000
2021-01-14,155499300000
2021-01-15,156550878000
2021-01-19,155939322000
2021-01-20,159325254000
2021-01-21,159250674000
2021-01-22,159138804000
2021-01-25,159108972000
2021-01-26,160630404000
2021-01-27,154380600000
2021-01-28,154246356000
2021-01-29,155007072000
2021-02-01,155074194000
2021-02-02,156439008000
2021-02-03,155655918000
2021-02-04,157386174000
2021-02-05,158542164000
2021-02-08,157796364000
2021-02-09,161077884000
2021-02-10,159899520000
2021-02-11,159802566000
2021-02-12,159526620000
2021-02-16,160369374000
2021-02-17,159191010000
2021-02-18,160667694000
2021-02-19,158288592000
2021-02-22,158154348000
2021-02-23,157602456000
2021-02-24,159056766000
2021-02-25,157326510000
2021-02-26,153739212000
2021-03-01,155312850000
2021-03-02,155626086000
2021-03-03,153500556000
2021-03-04,152769672000
2021-03-05,154656546000
2021-03-08,155954238000
2021-03-09,155536590000
2021-03-10,159086598000
2021-03-11,157788906000
2021-03-12,158363172000
2021-03-15,164419068000
2021-03-16,163971588000
2021-03-17,167141238000
2021-03-18,166238820000
2021-03-19,165895752000
2021-03-22,167857206000
2021-03-23,167335146000
2021-03-24,167096490000
2021-03-25,167208360000
2021-03-26,167961618000
2021-03-29,169557630000
2021-03-30,167790084000
2021-03-31,167342924000
2021-04-01,168141786000
2021-04-05,170859410000
2021-04-06,173144006000
2021-04-07,173666626000
2021-04-08,171904650000
2021-04-09,172822968000
2021-04-12,172434736000
2021-04-13,172703512000
2021-04-14,171949446000
2021-04-15,172673648000
2021-04-16,174017528000
2021-04-19,173069346000
2021-04-20,173965266000
2021-04-21,173405316000
2021-04-22,173927936000
2021-04-23,175137428000
2021-04-26,173442646000
2021-04-27,175436068000
2021-04-28,173517306000
2021-04-29,175607786000
2021-04-30,176257328000
2021-05-03,175869096000
2021-05-04,174599876000
2021-05-05,175480864000
2021-05-06,175346476000
2021-05-07,175331544000
2021-05-10,177026326000
2021-05-11,174599876000
2021-05-12,170180004000
2021-05-13,171546282000
2021-05-14,173002152000
2021-05-17,172972288000
2021-05-18,173158938000
2021-05-19,171829990000
2021-05-20,173345588000
2021-05-21,172643784000
2021-05-24,173144006000
2021-05-25,173315724000
2021-05-26,173472510000
2021-05-27,175346476000
2021-05-28,174622274000
2021-06-01,174136984000
2021-06-02,174540148000
2021-06-03,173547170000
2021-06-04,174241508000
2021-06-07,172979754000
2021-06-08,173689024000
2021-06-09,172815502000
2021-06-10,175144894000
2021-06-11,176891938000
2021-06-14,176929268000
2021-06-15,176458910000
2021-06-16,175884028000
2021-06-17,174614808000
2021-06-18,171434292000
2021-06-21,173883140000
2021-06-22,174614808000
2021-06-23,174136984000
2021-06-24,174204178000
2021-06-25,173524772000
2021-06-28,172531794000
2021-06-29,171994242000
2021-06-30,172572629000
2021-07-01,173528917000
2021-07-02,174544973000
2021-07-06,173887525000
2021-07-07,175292073000
2021-07-08,173954764000
2021-07-09,176076528000
2021-07-12,176024231000
2021-07-13,176442607000
2021-07-14,177159823000
2021-07-15,176973048000
2021-07-16,175381725000
2021-07-19,171280146000
2021-07-20,175023117000
2021-07-21,176263303000
2021-07-22,178310357000
2021-07-23,181515416000
2021-07-26,182277458000
2021-07-27,184048085000
2021-07-28,180633838000
2021-07-29,182307342000
2021-07-30,181328641000
2021-08-02,179378710000
2021-08-03,177025345000
2021-08-04,175441493000
2021-08-05,176629382000
2021-08-06,176509846000
2021-08-09,175329428000
2021-08-10,174410495000
2021-08-11,175979405000
2021-08-12,176816157000
2021-08-13,178422422000
2021-08-16,180028687000
2021-08-17,179513188000
2021-08-18,177869568000
2021-08-19,177234533000
2021-08-20,178175879000
2021-08-23,179049986000
2021-08-24,178131053000
2021-08-25,178429893000
2021-08-26,177025345000
2021-08-27,177421308000
2021-08-30,176756389000
2021-08-31,177406366000
2021-09-01,177921865000
2021-09-02,179206877000
2021-09-03,178422422000
2021-09-07,176457549000
2021-09-08,178273002000
2021-09-09,178265531000
2021-09-10,178691378000
2021-09-13,180207991000
2021-09-14,180148223000
2021-09-15,180036158000
2021-09-16,181702191000
2021-09-17,181164279000
2021-09-20,178624139000
2021-09-21,179677550000
2021-09-22,181642423000
2021-09-23,182875138000
2021-09-24,184100382000
2021-09-27,185362981000
2021-09-28,182120567000
2021-09-29,182501588000
2021-09-30,179578728000
2021-10-01,180934264000
2021-10-04,181045984000
2021-10-05,182639856000
2021-10-06,184040080000
2021-10-07,184948736000
2021-10-08,184486960000
2021-10-11,183652784000
2021-10-12,182118496000
2021-10-13,180725720000
2021-10-14,182140840000
2021-10-15,180427800000
2021-10-18,180435248000
2021-10-19,180815096000
2021-10-20,178543456000
2021-10-21,179794720000
2021-10-22,177590112000
2021-10-25,176770832000
2021-10-26,176085616000
2021-10-27,180785304000
2021-10-28,182848400000
2021-10-29,182885640000
2021-11-01,186631984000
2021-11-02,185633952000
2021-11-03,186497920000
2021-11-04,188777008000
2021-11-05,189708008000
2021-11-08,188508880000
2021-11-09,188173720000
2021-11-10,188531224000
2021-11-11,186319168000
2021-11-12,186699016000
2021-11-15,188389712000
2021-11-16,188032208000
2021-11-17,188203512000
2021-11-18,188791904000
2021-11-19,187652360000
2021-11-22,188791904000
2021-11-23,190408120000
2021-11-24,191495528000
2021-11-26,186207448000
2021-11-29,186423440000
2021-11-30,182178080000
2021-12-01,181865264000
2021-12-02,185306240000
2021-12-03,185700984000
2021-12-06,190512392000
2021-12-07,193580968000
2021-12-08,193335184000
2021-12-09,195390831999
2021-12-10,197349656000
2021-12-13,195949431999
2021-12-14,195524896000
2021-12-15,197014496000
2021-12-16,197781640000
2021-12-17,194914160000
2021-12-20,194936504000
2021-12-21,196917672000
2021-12-22,197327312000
2021-12-23,198079560000
2021-12-27,199785152000
2021-12-28,199517024000
2021-12-29,199971352000
2021-12-30,199018008000
2021-12-31,199068782000
2022-01-03,199447508000
2022-01-04,199395526000
2022-01-05,198415294000
2022-01-06,200271794000
2022-01-07,198318756000
2022-01-10,196350866000
2022-01-11,194650312000
2022-01-12,193759192000
2022-01-13,194123066000
2022-01-14,191375446000
2022-01-18,190462048000
2022-01-19,189526372000
2022-01-20,187974338000
2022-01-21,189058534000
2022-01-24,188330786000
2022-01-25,186154968000
2022-01-26,185538610000
2022-01-27,184714324000
2022-01-28,190172433999
2022-01-31,192667570000
2022-02-01,192325974000
2022-02-02,194769127999
2022-02-03,193551264000
2022-02-04,193120556000
2022-02-07,192964610000
2022-02-08,193135408000
2022-02-09,192972036000
2022-02-10,190751662000
2022-02-11,189481816000
2022-02-14,188167414000
2022-02-15,188479306000
2022-02-16,187944634000
2022-02-17,186340618000
2022-02-18,186095560000
2022-02-22,187655020000
2022-02-23,184008854000
2022-02-24,181959278000
2022-02-25,185241570000
2022-02-28,181766202000
2022-03-01,177949238000
2022-03-02,178922044000
2022-03-03,175736290000
2022-03-04,175112506000
2022-03-07,166587458000
2022-03-08,165443854000
2022-03-09,165206222000
2022-03-10,164857200000
2022-03-11,168473662000
2022-03-14,167961268000
2022-03-15,172706482000
2022-03-16,176842764000
2022-03-17,176345222000
2022-03-18,177421992000
2022-03-21,174748632000
2022-03-22,176827912000
2022-03-23,175342712000
2022-03-24,178417076000
2022-03-25,179397308000
2022-03-28,180407244000
2022-03-29,184291042000
2022-03-30,184929678000
2022-03-31,182369000000
2022-04-01,183821875000
2022-04-04,182037125000
2022-04-05,183276125000
2022-04-06,185451750000
2022-04-07,187590500000
2022-04-08,185451750000
2022-04-11,184706875000
2022-04-12,183762875000
2022-04-13,185355875000
2022-04-14,184751125000
2022-04-18,185156750000
2022-04-19,188357500000
2022-04-20,188689375000
2022-04-21,188246875000
2022-04-22,184500375000
2022-04-25,186499000000
2022-04-26,183327750000
2022-04-27,182265750000
2022-04-28,187465125000
2022-04-29,183755500000
2022-05-02,181897000000
2022-05-03,181329125000
2022-05-04,187561000000
2022-05-05,183578500000
2022-05-06,184950250000
2022-05-09,182523875000
2022-05-10,181189000000
2022-05-11,180267125000
2022-05-12,180090125000
2022-05-13,180717000000
2022-05-16,179979500000
2022-05-17,178202125000
2022-05-18,170399375000
2022-05-19,168887500000
2022-05-20,172508625000
2022-05-23,175525000000
2022-05-24,180333500000
2022-05-25,179957375000
2022-05-26,182966375000
2022-05-27,185754125000
2022-05-31,186004875000
2022-06-01,183844000000
2022-06-02,184655250000
2022-06-03,183165500000
2022-06-06,182951625000
2022-06-07,183593250000
2022-06-08,181137375000
2022-06-09,178593000000
2022-06-10,175067750000
2022-06-13,175871625000
2022-06-14,176085500000
2022-06-15,176188750000
2022-06-16,173452625000
2022-06-17,172855250000
2022-06-21,176697625000
2022-06-22,179256750000
2022-06-23,179640250000
2022-06-24,182826250000
2022-06-27,182184625000
2022-06-28,179087125000
2022-06-29,182708250000
2022-06-30,181432112000
2022-07-01,185900304000
2022-07-05,185407921000
2022-07-06,184797954000
2022-07-07,185885606000
2022-07-08,186106076000
2022-07-11,186135472000
2022-07-12,184812652000
2022-07-13,185687183000
2022-07-14,185635740000
2022-07-15,187406849000
2022-07-18,185503458000
2022-07-19,188501850000
2022-07-20,187090842000
2022-07-21,186275103000
2022-07-22,186657251000
2022-07-25,184004262000
2022-07-26,188935440999
2022-07-27,190258261000
2022-07-28,193616754000
2022-07-29,193550613000
2022-08-01,194182627000
2022-08-02,191845645000
2022-08-03,192609940999
2022-08-04,191544336000
2022-08-05,190508127000
2022-08-08,188722320000
2022-08-09,191118094000
2022-08-10,192073464000
2022-08-11,190544871999
2022-08-12,192676082000
2022-08-15,195071856000
2022-08-16,195696521000
2022-08-17,196086018000
2022-08-18,195909642000
2022-08-19,195880246000
2022-08-22,193241955000
2022-08-23,191470846000
2022-08-24,191706014000
2022-08-25,192955344000
2022-08-26,188832555000
2022-08-29,187884534000
2022-08-30,186289801000
2022-08-31,185400572000
2022-09-01,188479803000
2022-09-02,187039399000
2022-09-06,186951211000
2022-09-07,189912858000
2022-09-08,191132792000
2022-09-09,190721248000
2022-09-12,191345913000
2022-09-13,186907117000
2022-09-14,187928628000
2022-09-15,186275103000
2022-09-16,187333359000
2022-09-19,188876649000
2022-09-20,187693460000
2022-09-21,184518692000
2022-09-22,182211106000
2022-09-23,180748655000
2022-09-26,179139224000
2022-09-27,173950830000
2022-09-28,174127206000
2022-09-29,172260560000
2022-09-30,169014739369
2022-10-03,172384193305
2022-10-04,174698861661
2022-10-05,175131030752
2022-10-06,171952024213
2022-10-07,170809339835
2022-10-10,172098522210
2022-10-11,173636751181
2022-10-12,173644076081
2022-10-13,180741904045
2022-10-14,178112264995
2022-10-17,180544131749
2022-10-18,182529179611
2022-10-19,183671863989
2022-10-20,182954023803
2022-10-21,186455325936
2022-10-24,187019343225
2022-10-25,187319664119
2022-10-26,187964255307
2022-10-27,194190420188
2022-10-28,201083150956
2022-10-31,199720719582
2022-11-01,199933141678
2022-11-02,198043317514
2022-11-03,199933141678
2022-11-04,201156399955
2022-11-07,202467557030
2022-11-08,203925212102
2022-11-09,203478393210
2022-11-10,202079337337
2022-11-11,198790457300
2022-11-14,199435048488
2022-11-15,196190117850
2022-11-16,199610846084
2022-11-17,200233462572
2022-11-18,200240787472
2022-11-21,201083150956
2022-11-22,201258948553
2022-11-23,200167538474
2022-11-25,201434746150
2022-11-28,199881867379
2022-11-29,198805107100
2022-11-30,199815943280
2022-12-01,200262762172
2022-12-02,200262762172
2022-12-05,198936955297
2022-12-06,199068803495
2022-12-07,198021342815
2022-12-08,200255437272
2022-12-09,199266575791
2022-12-12,202621379927
2022-12-13,200907353360
2022-12-14,201090475856
2022-12-15,199039503895
2022-12-16,194930235074
2022-12-19,194717812978
2022-12-20,195757948758
2022-12-21,196424514645
2022-12-22,194673863579
2022-12-23,195992345554
2022-12-27,195457627864
2022-12-28,194190420188
2022-12-29,194791061976
2022-12-30,193033086010
2023-01-03,193198797000
2023-01-04,193242651000
2023-01-05,191612744000
2023-01-06,196955623000
2023-01-09,195333025000
2023-01-10,196546319000
2023-01-11,196473229000
2023-01-12,194923721000
2023-01-13,196531701000
2023-01-17,200346999000
2023-01-18,194448636000
2023-01-19,192650622000
2023-01-20,196305122000
2023-01-23,196824061000
2023-01-24,197021404000
2023-01-25,199535700000
2023-01-26,200792848000
2023-01-27,199141014000
2023-01-30,197993501000
2023-01-31,195442659999
2023-02-01,194616743000
2023-02-02,192380189000
2023-02-03,193125707000
2023-02-06,195822728000
2023-02-07,195398805999
2023-02-08,192095138000
2023-02-09,190516394000
2023-02-10,191802778000
2023-02-13,194565580000
2023-02-14,194865249000
2023-02-15,194828704000
2023-02-16,194295147000
2023-02-17,197335691000
2023-02-21,196283195000
2023-02-22,196348976000
2023-02-23,194989501999
2023-02-24,192723712000
2023-02-27,193527701999
2023-02-28,192891819000
2023-03-01,192022048000
2023-03-02,195566913000
2023-03-03,196663263000
