,AVB
2013-11-26,15163348918
2013-11-27,15470906191
2013-11-29,15321004327
2013-12-02,15212454701
2013-12-03,15321004327
2013-12-04,15602716451
2013-12-05,15588501619
2013-12-06,15726773166
2013-12-09,15779755721
2013-12-10,15792678296
2013-12-11,15578163559
2013-12-12,15464444904
2013-12-13,15408877833
2013-12-16,15383032684
2013-12-17,15239592107
2013-12-18,15459275874
2013-12-19,15249930167
2013-12-20,15346849476
2013-12-23,15247345652
2013-12-24,15283528861
2013-12-26,15342972703
2013-12-27,15366233337
2013-12-30,15319712069
2013-12-31,15285811395
2014-01-02,15287104283
2014-01-03,15483623214
2014-01-06,15713757227
2014-01-07,15646527066
2014-01-08,15685313697
2014-01-09,15629719526
2014-01-10,15747372307
2014-01-13,15621962199
2014-01-14,15738322093
2014-01-15,15855974875
2014-01-16,15883125517
2014-01-17,15757715409
2014-01-21,15791330489
2014-01-22,15761594072
2014-01-23,15598690221
2014-01-24,15452593909
2014-01-27,15305204710
2014-01-28,15195309255
2014-01-29,15206945245
2014-01-30,15793916265
2014-01-31,15967163218
2014-02-03,15940012576
2014-02-04,16155924824
2014-02-05,16292970921
2014-02-06,16418381029
2014-02-07,16524397821
2014-02-10,16720916753
2014-02-11,16762289160
2014-02-12,16660151031
2014-02-13,16592920870
2014-02-14,16676958571
2014-02-18,16742895844
2014-02-19,16594213757
2014-02-20,16664029694
2014-02-21,16634293276
2014-02-24,16706694988
2014-02-25,16707987876
2014-02-26,16604556859
2014-02-27,16458460548
2014-02-28,16674372795
2014-03-03,16679544346
2014-03-04,16867013064
2014-03-05,16657565255
2014-03-06,16528276484
2014-03-07,16577406217
2014-03-10,16490782741
2014-03-11,16630414613
2014-03-12,16697644774
2014-03-13,16696351886
2014-03-14,16775218037
2014-03-17,16820469107
2014-03-18,16817883331
2014-03-19,16683423009
2014-03-20,16640757715
2014-03-21,16786854026
2014-03-24,16759703384
2014-03-25,17010523600
2014-03-26,16814004668
2014-03-27,16748067395
2014-03-28,16824347770
2014-03-31,17080227461
2014-04-01,17073724176
2014-04-02,17142658996
2014-04-03,17179077391
2014-04-04,17354666084
2014-04-07,17370273967
2014-04-08,17405391706
2014-04-09,17341659514
2014-04-10,17275326008
2014-04-11,17201188560
2014-04-14,17331254258
2014-04-15,17500339665
2014-04-16,17584882369
2014-04-17,17381979880
2014-04-21,17461319956
2014-04-22,17502940979
2014-04-23,17344260828
2014-04-24,17420999590
2014-04-25,17601790910
2014-04-28,17798190114
2014-04-29,17759170404
2014-04-30,17760471061
2014-05-01,17737059236
2014-05-02,17828105224
2014-05-05,17980282091
2014-05-06,17886634788
2014-05-07,18093439248
2014-05-08,18163674725
2014-05-09,18122053702
2014-05-12,18266426627
2014-05-13,18097341219
2014-05-14,18089537277
2014-05-15,18239112830
2014-05-16,18291139109
2014-05-19,18321054220
2014-05-20,18254720714
2014-05-21,18187086551
2014-05-22,18125955673
2014-05-23,18217001661
2014-05-27,18289838452
2014-05-28,18244315458
2014-05-29,18256021371
2014-05-30,18448518604
2014-06-02,18449819261
2014-06-03,18517453424
2014-06-04,18552571162
2014-06-05,18782787448
2014-06-06,18542165906
2014-06-09,18198792464
2014-06-10,18090837934
2014-06-11,18072628737
2014-06-12,18116851074
2014-06-13,18211799033
2014-06-16,18098641876
2014-06-17,18241714144
2014-06-18,18306746993
2014-06-19,18391289697
2014-06-20,18378283127
2014-06-23,18432910720
2014-06-24,18530459994
2014-06-25,18578584302
2014-06-26,18387387726
2014-06-27,18514852110
2014-06-30,18702180031
2014-07-01,18729801227
2014-07-02,18749530652
2014-07-03,18681135311
2014-07-07,18766629488
2014-07-08,18869222500
2014-07-09,18875798975
2014-07-10,18913942531
2014-07-11,18921834301
2014-07-14,19107290900
2014-07-15,19209883913
2014-07-16,19292747500
2014-07-17,19219090978
2014-07-18,19376926381
2014-07-21,19238820403
2014-07-22,19251973354
2014-07-23,19090192065
2014-07-24,19617625372
2014-07-25,19463735853
2014-07-28,19755731350
2014-07-29,19682074828
2014-07-30,19858324362
2014-07-31,19476888804
2014-08-01,19555806506
2014-08-04,19770199595
2014-08-05,19575535931
2014-08-06,19647877158
2014-08-07,19607103012
2014-08-08,19703119549
2014-08-11,19800451381
2014-08-12,19787298431
2014-08-13,20051672732
2014-08-14,19925404409
2014-08-15,19855693772
2014-08-18,20160842219
2014-08-19,20262119937
2014-08-20,20389703555
2014-08-21,20443630651
2014-08-22,20206877545
2014-08-25,20151635154
2014-08-26,20143743384
2014-08-27,20150319859
2014-08-28,20077978632
2014-08-29,20268696412
2014-09-02,20275272887
2014-09-03,20296317607
2014-09-04,20319992918
2014-09-05,20500188337
2014-09-08,20602781349
2014-09-09,20496242452
2014-09-10,19595265356
2014-09-11,19661030108
2014-09-12,19067832049
2014-09-15,18953401382
2014-09-16,19125705031
2014-09-17,19117813261
2014-09-18,18973130807
2014-09-19,19071777935
2014-09-22,19071777935
2014-09-23,18988914348
2014-09-24,18683765901
2014-09-25,18537768152
2014-09-26,18549605808
2014-09-29,18536452857
2014-09-30,18624949210
2014-10-01,18706863578
2014-10-02,18750463162
2014-10-03,18852195522
2014-10-06,18881261911
2014-10-07,18791420346
2014-10-08,19206276986
2014-10-09,19277621758
2014-10-10,19322542541
2014-10-13,19455983689
2014-10-14,19825919546
2014-10-15,19779677564
2014-10-16,19623776024
2014-10-17,19734756782
2014-10-20,19864234332
2014-10-21,19907833915
2014-10-22,19988427084
2014-10-23,20028063068
2014-10-24,19980499887
2014-10-27,20143007424
2014-10-28,20024099470
2014-10-29,20135080227
2014-10-30,20288339368
2014-10-31,20589572852
2014-11-03,20892127535
2014-11-04,21087665059
2014-11-05,20889485136
2014-11-06,20769255982
2014-11-07,20782467977
2014-11-10,21011035489
2014-11-11,20904018330
2014-11-12,20733583596
2014-11-13,20921193924
2014-11-14,20709802005
2014-11-17,20896091133
2014-11-18,20907981929
2014-11-19,20725656399
2014-11-20,20769255982
2014-11-21,20799643571
2014-11-24,20828709959
2014-11-25,20760007586
2014-11-26,21193361019
2014-11-28,21243566599
2014-12-01,21366438152
2014-12-02,21424570929
2014-12-03,21347941359
2014-12-04,21406074136
2014-12-05,21221106208
2014-12-08,21527624490
2014-12-09,21560654477
2014-12-10,21752228403
2014-12-11,21708628820
2014-12-12,21530266889
2014-12-15,21400789339
2014-12-16,21283202584
2014-12-17,21786579590
2014-12-18,21917378339
2014-12-19,21879063554
2014-12-22,22354695370
2014-12-23,22225217820
2014-12-24,22057425485
2014-12-26,22122164260
2014-12-29,22122164260
2014-12-30,21953050725
2014-12-31,21603357012
2015-01-02,21923328393
2015-01-05,22071414322
2015-01-06,22371552766
2015-01-07,22630703141
2015-01-08,22840932272
2015-01-09,22911008649
2015-01-12,23109338017
2015-01-13,23085538493
2015-01-14,23383032546
2015-01-15,23468975272
2015-01-16,23677882207
2015-01-20,23213791485
2015-01-21,23394932308
2015-01-22,23662015857
2015-01-23,23654082683
2015-01-26,23835223506
2015-01-27,23728125647
2015-01-28,23475586251
2015-01-29,23125204367
2015-01-30,22872664971
2015-02-02,22827710314
2015-02-03,22963896480
2015-02-04,22918941823
2015-02-05,23138426325
2015-02-06,22366263983
2015-02-09,22271065886
2015-02-10,22487905996
2015-02-11,22535505044
2015-02-12,22925552802
2015-02-13,22585748484
2015-02-17,22575170918
2015-02-18,22900431082
2015-02-19,22349075438
2015-02-20,22609548009
2015-02-23,22934808173
2015-02-24,22331886893
2015-02-25,22210244880
2015-02-26,21978860617
2015-02-27,22257843928
2015-03-02,22432373773
2015-03-03,22321309326
2015-03-04,22231400013
2015-03-05,22468073059
2015-03-06,21768631486
2015-03-09,22010593316
2015-03-10,22059514560
2015-03-11,22119013370
2015-03-12,22638636316
2015-03-13,22567237743
2015-03-16,22955963305
2015-03-17,22855476425
2015-03-18,23225691247
2015-03-19,23110660213
2015-03-20,23777046891
2015-03-23,23915877449
2015-03-24,23837867897
2015-03-25,23386999133
2015-03-26,23265357120
2015-03-27,23022073095
2015-03-30,23290478840
2015-03-31,23056630183
2015-04-01,22879322382
2015-04-02,23121466618
2015-04-06,23263048221
2015-04-07,22836980220
2015-04-08,23007672059
2015-04-09,22392387523
2015-04-10,22270653809
2015-04-13,22192585448
2015-04-14,22432083300
2015-04-15,22229634840
2015-04-16,22367246865
2015-04-17,22270653809
2015-04-20,22262714653
2015-04-21,22368570057
2015-04-22,22578957673
2015-04-23,22657026033
2015-04-24,22662318803
2015-04-27,22699368195
2015-04-28,22651733263
2015-04-29,22196555026
2015-04-30,21745346366
2015-05-01,22180676715
2015-05-04,22356661324
2015-05-05,21660662043
2015-05-06,21624935844
2015-05-07,21962349944
2015-05-08,22297117660
2015-05-11,21775779795
2015-05-12,21865756888
2015-05-13,21712266552
2015-05-14,22122456243
2015-05-15,22289178504
2015-05-18,22208463759
2015-05-19,22179353523
2015-05-20,22158182442
2015-05-21,21912068628
2015-05-22,21996752951
2015-05-26,21810182801
2015-05-27,22155536057
2015-05-28,22200524603
2015-05-29,22031155957
2015-06-01,22268007423
2015-06-02,21878988814
2015-06-03,21356327757
2015-06-04,21304723247
2015-06-05,21310016017
2015-06-08,21296784092
2015-06-09,21257088315
2015-06-10,21348388601
2015-06-11,21562745794
2015-06-12,21507171707
2015-06-15,21536281943
2015-06-16,21767840640
2015-06-17,22047034268
2015-06-18,22268007423
2015-06-19,21946471634
2015-06-22,21820768342
2015-06-23,21528342788
2015-06-24,21478061471
2015-06-25,21369559682
2015-06-26,21425133769
2015-06-29,21049347085
2015-06-30,21418281735
2015-07-01,21830918926
2015-07-02,21968911233
2015-07-06,22098865154
2015-07-07,22431118477
2015-07-08,22326619448
2015-07-09,22330638641
2015-07-10,22413701972
2015-07-13,22421740359
2015-07-14,22532938043
2015-07-15,22590546482
2015-07-16,22753993681
2015-07-17,22669590619
2015-07-20,22695045511
2015-07-21,22589206751
2015-07-22,22779448573
2015-07-23,22583847826
2015-07-24,22677629006
2015-07-27,22589206751
2015-07-28,22760692337
2015-07-29,22858492710
2015-07-30,22940216310
2015-07-31,23088926466
2015-08-03,23307302642
2015-08-04,23130458132
2015-08-05,23094285391
2015-08-06,23146534905
2015-08-07,23291225868
2015-08-10,23279168288
2015-08-11,23474769035
2015-08-12,23539076129
2015-08-13,23589985913
2015-08-14,23729317951
2015-08-17,23926258429
2015-08-18,24074968585
2015-08-19,23865970527
2015-08-20,23766830423
2015-08-21,23236296892
2015-08-24,22179249022
2015-08-25,21767951562
2015-08-26,22305183749
2015-08-27,22593225944
2015-08-28,22602604062
2015-08-31,22113602196
2015-09-01,21679529307
2015-09-02,21855034086
2015-09-03,21855034086
2015-09-04,21506703990
2015-09-08,21806803765
2015-09-09,21587087858
2015-09-10,21684888232
2015-09-11,22208723107
2015-09-14,22085467842
2015-09-15,22378868962
2015-09-16,22585187558
2015-09-17,22755333412
2015-09-18,22886627064
2015-09-21,23086247004
2015-09-22,22845095399
2015-09-23,22964331470
2015-09-24,22687007124
2015-09-25,22862511904
2015-09-28,22405663585
2015-09-29,23151893830
2015-09-30,23947143765
2015-10-01,24006045904
2015-10-02,24081385848
2015-10-05,24251243177
2015-10-06,24049880053
2015-10-07,24215627931
2015-10-08,24414251420
2015-10-09,24511508439
2015-10-12,24682735586
2015-10-13,24619723996
2015-10-14,24345760562
2015-10-15,24762184982
2015-10-16,25125186532
2015-10-19,25377232891
2015-10-20,25299153312
2015-10-21,25236141722
2015-10-22,25312851484
2015-10-23,25047106953
2015-10-26,24930672494
2015-10-27,24507398988
2015-10-28,24253982812
2015-10-29,24375896540
2015-10-30,23948513583
2015-11-02,24677256317
2015-11-03,24343020928
2015-11-04,24396443797
2015-11-05,24303296230
2015-11-06,23690987955
2015-11-09,23315658050
2015-11-10,23627976365
2015-11-11,23826599854
2015-11-12,23810162048
2015-11-13,23648523622
2015-11-16,23892351079
2015-11-17,23993717549
2015-11-18,24163574878
2015-11-19,24300556595
2015-11-20,24659448694
2015-11-23,24862181635
2015-11-24,24581369115
2015-11-25,24799170045
2015-11-27,24978616094
2015-11-30,24901906333
2015-12-01,25326549656
2015-12-02,24774513336
2015-12-03,24137548352
2015-12-04,24945740482
2015-12-07,24523836794
2015-12-08,24569040761
2015-12-09,24262201715
2015-12-10,23804682780
2015-12-11,23960841937
2015-12-14,23878652907
2015-12-15,24227956285
2015-12-16,24782732239
2015-12-17,24516987708
2015-12-18,24411511786
2015-12-21,24649859974
2015-12-22,24769034067
2015-12-23,25077242931
2015-12-24,25030669147
2015-12-28,25190937756
2015-12-29,25415587772
2015-12-30,25385451794
2015-12-31,25253429315
2016-01-04,24785747819
2016-01-05,25356291815
2016-01-06,25167024816
2016-01-07,25051818817
2016-01-08,24607452820
2016-01-11,24761060819
2016-01-12,24619796320
2016-01-13,24275549823
2016-01-14,24163086823
2016-01-15,24097254824
2016-01-19,24460702321
2016-01-20,23523967828
2016-01-21,23493794828
2016-01-22,23909359325
2016-01-25,23901130325
2016-01-26,24412699822
2016-01-27,24082168324
2016-01-28,23416990829
2016-01-29,23519853328
2016-02-01,23585685328
2016-02-02,23098802831
2016-02-03,23190693330
2016-02-04,23469107828
2016-02-05,22803930333
2016-02-08,22430882336
2016-02-09,22096236338
2016-02-10,22565289335
2016-02-11,22157953838
2016-02-12,22550202835
2016-02-16,22680495334
2016-02-17,23008283832
2016-02-18,23090573831
2016-02-19,23330586329
2016-02-22,23462250328
2016-02-23,23379960329
2016-02-24,23278469330
2016-02-25,23687176327
2016-02-26,23510252828
2016-02-29,23540425828
2016-03-01,24361954322
2016-03-02,24485389321
2016-03-03,24658198320
2016-03-04,24689742819
2016-03-07,24715801319
2016-03-08,24597852320
2016-03-09,24748717319
2016-03-10,24610195820
2016-03-11,25127251316
2016-03-14,25139594816
2016-03-15,25239714315
2016-03-16,25397436814
2016-03-17,25914492311
2016-03-18,25652535812
2016-03-21,25376864314
2016-03-22,25489327314
2016-03-23,25442696314
2016-03-24,25385093314
2016-03-28,25637449313
2016-03-29,26005011310
2016-03-30,25898034311
2016-03-31,26110161670
2016-04-01,26064860127
2016-04-04,26041522969
2016-04-05,26038777421
2016-04-06,26007203619
2016-04-07,25799914743
2016-04-08,25972884269
2016-04-11,25470448981
2016-04-12,25480058399
2016-04-13,25134119349
2016-04-14,24473815050
2016-04-15,24904866089
2016-04-18,25136864897
2016-04-19,25206876371
2016-04-20,24628938513
2016-04-21,24383211965
2016-04-22,24733269338
2016-04-25,24936439891
2016-04-26,24950167631
2016-04-27,24644039027
2016-04-28,24649530123
2016-04-29,24269271722
2016-05-02,24823872422
2016-05-03,24899374993
2016-05-04,25416910795
2016-05-05,25606353608
2016-05-06,25768340941
2016-05-09,25942683240
2016-05-10,26219983591
2016-05-11,25681856179
2016-05-12,25760104297
2016-05-13,25545951552
2016-05-16,25761477071
2016-05-17,25307088874
2016-05-18,24965268145
2016-05-19,24615210773
2016-05-20,24770334236
2016-05-23,24738760434
2016-05-24,24722287146
2016-05-25,24821126874
2016-05-26,24701695535
2016-05-27,24730523790
2016-05-31,24693458891
2016-06-01,24218479084
2016-06-02,24236325146
2016-06-03,23805274107
2016-06-06,23368731972
2016-06-07,23308329915
2016-06-08,23283619983
2016-06-09,23371477520
2016-06-10,23345394814
2016-06-13,23423642932
2016-06-14,23337158170
2016-06-15,23695452186
2016-06-16,23913723254
2016-06-17,23817629073
2016-06-20,23886267774
2016-06-21,24033154593
2016-06-22,24016681304
2016-06-23,23986480276
2016-06-24,23689961090
2016-06-27,24020799626
2016-06-28,24423022411
2016-06-29,24455968988
2016-06-30,24773641476
2016-07-01,24818961625
2016-07-05,25119722614
2016-07-06,24978268815
2016-07-07,24836815017
2016-07-08,25398510197
2016-07-11,25344950021
2016-07-12,25498763860
2016-07-13,25740471322
2016-07-14,25468550428
2016-07-15,25167789439
2016-07-18,25154056060
2016-07-19,25302376548
2016-07-20,25237829669
2016-07-21,25269416440
2016-07-22,25450697036
2016-07-25,25430096968
2016-07-26,25052429059
2016-07-27,24687121191
2016-07-28,25033202329
2016-07-29,25496017185
2016-08-01,25644337673
2016-08-02,25377910130
2016-08-03,25108735911
2016-08-04,24923335301
2016-08-05,25079895816
2016-08-08,25520737266
2016-08-09,25541337334
2016-08-10,25233709655
2016-08-11,24899988558
2016-08-12,24828574990
2016-08-15,24963162099
2016-08-16,24560774109
2016-08-17,24486613865
2016-08-18,24339666715
2016-08-19,24192719565
2016-08-22,24163879470
2016-08-23,24029292361
2016-08-24,23961998806
2016-08-25,24058132456
2016-08-26,23834278386
2016-08-29,24108945956
2016-08-30,23953758779
2016-08-31,24034785712
2016-09-01,24144652740
2016-09-02,24096585916
2016-09-06,24559400771
2016-09-07,24695361218
2016-09-08,24162506132
2016-09-09,23304169976
2016-09-12,23696944601
2016-09-13,23197049624
2016-09-14,23519784019
2016-09-15,23797198264
2016-09-16,23804064954
2016-09-19,24089719226
2016-09-20,24191346227
2016-09-21,24556654095
2016-09-22,25009855586
2016-09-23,25100495884
2016-09-26,25198002871
2016-09-27,24961788761
2016-09-28,24938442018
2016-09-29,24637681029
2016-09-30,24424737311
2016-10-03,23860265480
2016-10-04,23709190295
2016-10-05,22948320723
2016-10-06,22929092972
2016-10-07,22747802749
2016-10-10,22952440955
2016-10-11,22919479096
2016-10-12,23026605137
2016-10-13,23088408622
2016-10-14,23201028306
2016-10-17,23223002879
2016-10-18,23179053734
2016-10-19,23229869932
2016-10-20,23089782033
2016-10-21,23065060639
2016-10-24,23103516141
2016-10-25,22918105685
2016-10-26,23228496522
2016-10-27,22757416624
2016-10-28,22999136921
2016-10-31,23510045732
2016-11-01,23246350862
2016-11-02,23288926596
2016-11-03,23431761317
2016-11-04,23569102395
2016-11-07,23446868836
2016-11-08,23749019207
2016-11-09,23251844505
2016-11-10,22871409719
2016-11-11,23026605137
2016-11-14,23512792553
2016-11-15,22679132210
2016-11-16,22893384291
2016-11-17,22536297489
2016-11-18,22293203780
2016-11-21,21940237210
2016-11-22,22304191067
2016-11-23,22035002554
2016-11-25,22098179450
2016-11-28,22444278966
2016-11-29,22628316011
2016-11-30,22591233920
2016-12-01,22455266253
2016-12-02,22610461671
2016-12-05,22609088260
2016-12-06,22551405007
2016-12-07,23087035211
2016-12-08,23179053734
2016-12-09,23217509235
2016-12-12,23402919691
2016-12-13,23434508139
2016-12-14,23352103492
2016-12-15,23293046828
2016-12-16,23750392618
2016-12-19,24005847023
2016-12-20,24066277097
2016-12-21,23750392618
2016-12-22,23858892070
2016-12-23,23964644700
2016-12-27,24147308333
2016-12-28,23889107107
2016-12-29,24117093296
2016-12-30,24329971967
2017-01-03,24276173498
2017-01-04,24376510983
2017-01-05,24524955482
2017-01-06,24740749800
2017-01-09,24358642664
2017-01-10,24303663220
2017-01-11,24076873013
2017-01-12,24272050039
2017-01-13,24226691998
2017-01-17,24233564429
2017-01-18,24269301067
2017-01-19,24083745444
2017-01-20,24324280511
2017-01-23,24314659109
2017-01-24,24130477971
2017-01-25,23837712432
2017-01-26,23944922348
2017-01-27,23795103363
2017-01-30,23656280267
2017-01-31,23821218599
2017-02-01,23312658742
2017-02-02,24127728999
2017-02-03,23851457293
2017-02-06,24028766000
2017-02-07,24152469749
2017-02-08,24534576885
2017-02-09,24500214732
2017-02-10,24722881480
2017-02-13,24541449315
2017-02-14,24529078940
2017-02-15,24442486316
2017-02-16,24612922592
2017-02-17,24540074829
2017-02-21,24891943271
2017-02-22,24838338313
2017-02-23,25118733477
2017-02-24,25161342546
2017-02-27,25220445448
2017-02-28,25260305545
2017-03-01,25195704699
2017-03-02,25131103852
2017-03-03,24901564673
2017-03-06,25129729366
2017-03-07,25159968060
2017-03-08,24951046173
2017-03-09,24556568662
2017-03-10,24434239399
2017-03-13,24467227066
2017-03-14,24553819690
2017-03-15,25231441337
2017-03-16,25414247989
2017-03-17,25546198654
2017-03-20,25406001072
2017-03-21,25506338557
2017-03-22,25584684265
2017-03-23,25668527917
2017-03-24,25650659598
2017-03-27,25408750044
2017-03-28,25436239766
2017-03-29,25219070962
2017-03-30,25197079185
2017-03-31,25331591635
2017-04-03,25321933620
2017-04-04,25414374614
2017-04-05,25574421707
2017-04-06,25639268374
2017-04-07,25493018444
2017-04-10,25768961708
2017-04-11,25835188092
2017-04-12,25860022985
2017-04-13,25728949935
2017-04-17,26050423837
2017-04-18,26026968660
2017-04-19,25942805964
2017-04-20,25806214049
2017-04-21,25762063127
2017-04-24,25705494757
2017-04-25,26115270504
2017-04-26,26032487525
2017-04-27,25970400291
2017-04-28,26192534618
2017-05-01,26355341144
2017-05-02,26380176038
2017-05-03,26087676178
2017-05-04,26356720860
2017-05-05,26594032068
2017-05-08,26471237315
2017-05-09,26508489656
2017-05-10,26526425968
2017-05-11,26465718450
2017-05-12,26496072209
2017-05-15,26533324549
2017-05-16,26504350507
2017-05-17,26351201995
2017-05-18,26471237315
2017-05-19,26387074620
2017-05-22,26486414195
2017-05-23,26456060436
2017-05-24,26533324549
2017-05-25,26514008521
2017-05-26,26396732634
2017-05-30,26396732634
2017-05-31,26385694903
2017-06-01,26298772775
2017-06-02,26992770084
2017-06-05,27470151931
2017-06-06,26723725402
2017-06-07,26868595615
2017-06-08,26795470650
2017-06-09,26903088523
2017-06-12,26704409373
2017-06-13,26723725402
2017-06-14,26951378594
2017-06-15,27036921006
2017-06-16,27056237035
2017-06-19,27136260581
2017-06-20,26958277176
2017-06-21,26843760721
2017-06-22,26745800863
2017-06-23,26770635756
2017-06-26,26823064977
2017-06-27,26602310365
2017-06-28,26563678308
2017-06-29,26491933060
2017-06-30,26539615366
2017-07-03,26831016669
2017-07-05,26756440032
2017-07-06,25989957931
2017-07-07,26143254351
2017-07-10,25803516339
2017-07-11,25730320751
2017-07-12,25821469974
2017-07-13,25818707876
2017-07-14,25923667587
2017-07-17,26245451965
2017-07-18,26018959957
2017-07-19,26263405600
2017-07-20,26256500355
2017-07-21,26398748385
2017-07-24,26123919668
2017-07-25,25941621222
2017-07-26,26394605238
2017-07-27,26315885455
2017-07-28,26585189977
2017-07-31,26564474245
2017-08-01,26532710121
2017-08-02,26418083069
2017-08-03,25937478076
2017-08-04,25945764369
2017-08-07,26024484152
2017-08-08,26039675689
2017-08-09,26139111205
2017-08-10,26108728131
2017-08-11,26034151494
2017-08-14,26456752436
2017-08-15,26525804877
2017-08-16,26405653629
2017-08-17,26292407625
2017-08-18,26100441838
2017-08-21,26282740283
2017-08-22,26112871277
2017-08-23,26209544695
2017-08-24,26148778547
2017-08-25,26100441838
2017-08-28,26009292615
2017-08-29,25864282488
2017-08-30,25814564730
2017-08-31,25926429685
2017-09-01,25963718004
2017-09-05,25781419558
2017-09-06,25622598942
2017-09-07,25686127189
2017-09-08,25792467949
2017-09-11,26039675689
2017-09-12,25498304548
2017-09-13,25389201690
2017-09-14,25374010153
2017-09-15,25379534348
2017-09-18,25296671419
2017-09-19,25096419338
2017-09-20,24969362846
2017-09-21,24832639012
2017-09-22,24654483713
2017-09-25,24763586570
2017-09-26,24734584545
2017-09-27,24604765955
2017-09-28,24665532103
2017-09-29,24640673224
2017-10-02,24526972481
2017-10-03,24540783491
2017-10-04,24859817820
2017-10-05,24920586263
2017-10-06,24707896711
2017-10-09,24687180196
2017-10-10,24652652671
2017-10-11,24857055618
2017-10-12,24992403515
2017-10-13,24942683879
2017-10-16,24749329740
2017-10-17,24862580021
2017-10-18,24870866627
2017-10-19,24942683879
2017-10-20,25024168837
2017-10-23,25133275816
2017-10-24,24792143871
2017-10-25,24926110667
2017-10-26,24950970485
2017-10-27,25087699483
2017-10-30,25120845907
2017-10-31,25043504251
2017-11-01,25329392156
2017-11-02,24908156354
2017-11-03,25131894715
2017-11-06,25328011055
2017-11-07,25379111792
2017-11-08,25783774382
2017-11-09,25891500259
2017-11-10,25848686128
2017-11-13,25979890722
2017-11-14,25897024663
2017-11-15,25507554184
2017-11-16,25700908322
2017-11-17,25463358952
2017-11-20,25403971610
2017-11-21,25553130516
2017-11-22,25495124275
2017-11-24,25499267578
2017-11-27,25252050501
2017-11-28,25035217645
2017-11-29,25141562421
2017-11-30,25043504251
2017-12-01,25043504251
2017-12-04,25014501130
2017-12-05,24695466802
2017-12-06,24774189558
2017-12-07,24854293416
2017-12-08,25166422239
2017-12-11,25247907198
2017-12-12,25362538580
2017-12-13,25178852148
2017-12-14,25187138754
2017-12-15,25089080584
2017-12-18,25199568663
2017-12-19,24544926794
2017-12-20,24531115784
2017-12-21,24245227879
2017-12-22,24600170833
2017-12-26,24720326620
2017-12-27,24662320378
2017-12-28,24663701479
2017-12-29,24640222762
2018-01-02,24417376257
2018-01-03,24493146721
2018-01-04,24055055678
2018-01-05,24006838110
2018-01-08,24024747492
2018-01-09,23842898380
2018-01-10,23552215329
2018-01-11,23388275599
2018-01-12,23176118302
2018-01-16,23286329885
2018-01-17,23407562626
2018-01-18,23115501931
2018-01-19,23240867607
2018-01-22,23433737877
2018-01-23,23790547878
2018-01-24,23667937492
2018-01-25,23444759036
2018-01-26,23432360233
2018-01-29,23178873591
2018-01-30,22988758610
2018-01-31,23475067221
2018-02-01,22608528648
2018-02-02,22587863976
2018-02-05,21907307450
2018-02-06,22076757759
2018-02-07,21805361736
2018-02-08,21345228376
2018-02-09,21988588493
2018-02-12,21870111041
2018-02-13,21959657952
2018-02-14,21893531002
2018-02-15,22193857566
2018-02-16,22396371351
2018-02-20,22100177721
2018-02-21,21494014013
2018-02-22,21645554940
2018-02-23,22043694284
2018-02-26,22062981311
2018-02-27,21502279882
2018-02-28,21494014013
2018-03-01,21360382468
2018-03-02,21201953318
2018-03-05,21502279882
2018-03-06,21485748144
2018-03-07,21781941774
2018-03-08,21973434400
2018-03-09,22237942200
2018-03-12,22254473937
2018-03-13,22251718648
2018-03-14,22520359382
2018-03-15,22547912277
2018-03-16,22834462394
2018-03-19,22743537838
2018-03-20,22636081544
2018-03-21,22488673551
2018-03-22,22078135404
2018-03-23,21768165326
2018-03-26,21881132199
2018-03-27,22130485906
2018-03-28,22600262779
2018-03-29,22656746216
2018-04-02,22421062045
2018-04-03,22738094153
2018-04-04,22884204602
2018-04-05,22913151012
2018-04-06,22881447802
2018-04-09,22801500574
2018-04-10,22990341439
2018-04-11,22885583003
2018-04-12,22771175764
2018-04-13,22954503026
2018-04-16,22881447802
2018-04-17,23015152647
2018-04-18,22874555799
2018-04-19,22404521239
2018-04-20,22174328360
2018-04-23,22192247567
2018-04-24,22316303609
2018-04-25,22301141204
2018-04-26,22272194794
2018-04-27,22651254923
2018-04-30,22467927661
2018-05-01,22681579733
2018-05-02,22415548443
2018-05-03,22447251653
2018-05-04,22654011724
2018-05-07,22771175764
2018-05-08,22670552530
2018-05-09,22842852588
2018-05-10,23115775881
2018-05-11,22933827019
2018-05-14,22680201333
2018-05-15,22144003550
2018-05-16,21985487496
2018-05-17,21850404250
2018-05-18,21745645814
2018-05-21,21884864262
2018-05-22,21951027484
2018-05-23,22259789190
2018-05-24,22153652353
2018-05-25,22297006002
2018-05-29,22257032389
2018-05-30,22862150195
2018-05-31,22818041380
2018-06-01,23034450254
2018-06-04,23294967943
2018-06-05,23005503844
2018-06-06,23078559069
2018-06-07,22999990242
2018-06-08,23132316687
2018-06-11,22965530230
2018-06-12,23228804720
2018-06-13,22958638228
2018-06-14,23181939104
2018-06-15,23256372729
2018-06-18,23099235076
2018-06-19,23059261462
2018-06-20,23337698357
2018-06-21,23420402385
2018-06-22,23547215229
2018-06-25,23740191294
2018-06-26,23613378451
2018-06-27,23379050371
2018-06-28,23627162456
2018-06-29,23693325678
2018-07-02,23585024011
2018-07-03,23637558062
2018-07-05,23832487042
2018-07-06,23901610793
2018-07-09,23764745765
2018-07-10,23988706720
2018-07-11,24045388196
2018-07-12,24091009872
2018-07-13,23965204645
2018-07-16,23868431392
