,FITB
2018-07-16,19668203040
2018-07-17,19708260480
2018-07-18,20188949760
2018-07-19,18900435440
2018-07-20,19020607760
2018-07-23,19487944560
2018-07-24,19581411920
2018-07-25,19541354480
2018-07-26,19728289200
2018-07-27,19701584240
2018-07-30,19861814000
2018-07-31,19754994160
2018-08-01,19881842720
2018-08-02,20035396240
2018-08-03,19835109040
2018-08-06,19734965440
2018-08-07,19788375360
2018-08-08,19928576400
2018-08-09,19708260480
2018-08-10,19588088160
2018-08-13,19447887120
2018-08-14,19775022880
2018-08-15,19474592080
2018-08-16,19921900160
2018-08-17,19821756560
2018-08-20,19915223920
2018-08-21,20075453680
2018-08-22,19861814000
2018-08-23,19681555520
2018-08-24,19661526800
2018-08-27,19855137760
2018-08-28,19835109040
2018-08-29,19708260480
2018-08-30,19548030720
2018-08-31,19648174320
2018-09-04,19855137760
2018-09-05,19815080320
2018-09-06,19694908000
2018-09-07,19688231760
2018-09-10,19641498080
2018-09-11,19621469360
2018-09-12,19274304880
2018-09-13,19207542480
2018-09-14,19374448480
2018-09-17,19174161280
2018-09-18,19260952400
2018-09-19,19708260480
2018-09-20,19888518960
2018-09-21,19694908000
2018-09-24,19367772240
2018-09-25,19347743520
2018-09-26,18993902800
2018-09-27,18653414560
2018-09-28,18640062080
2018-10-01,18155123600
2018-10-02,18240021660
2018-10-03,18605736380
2018-10-04,18612267000
2018-10-05,18462062740
2018-10-08,18723287540
2018-10-09,18586144520
2018-10-10,18259613520
2018-10-11,17782878260
2018-10-12,17528184080
2018-10-15,17443286020
2018-10-16,17528184080
2018-10-17,17652265860
2018-10-18,17247367420
2018-10-19,17195122460
2018-10-22,16574713560
2018-10-23,16979612000
2018-10-24,16306958140
2018-10-25,16894713940
2018-10-26,16888183320
2018-10-29,17391041060
2018-10-30,17541245320
2018-10-31,17626143380
2018-11-01,17697980200
2018-11-02,17867776320
2018-11-05,18004919340
2018-11-06,18272674760
2018-11-07,18129001120
2018-11-08,18115939880
2018-11-09,18259613520
2018-11-12,18050633680
2018-11-13,18083286780
2018-11-14,17691449580
2018-11-15,18024511200
2018-11-16,17887368180
2018-11-19,17874306940
2018-11-20,17567367800
2018-11-21,17502061600
2018-11-23,17443286020
2018-11-26,17802470120
2018-11-27,17671857720
2018-11-28,17906960040
2018-11-29,17985327480
2018-11-30,18240021660
2018-12-03,18207368560
2018-12-04,17031856959
2018-12-06,16953489520
2018-12-07,16711856580
2018-12-10,16235121320
2018-12-11,16058794580
2018-12-12,16235121320
2018-12-13,15856345360
2018-12-14,15464508160
2018-12-17,15503691879
2018-12-18,15294712040
2018-12-19,14889813600
2018-12-20,15046548480
2018-12-21,14844099260
2018-12-24,14602466320
2018-12-26,15366548860
2018-12-27,15373079480
2018-12-28,15262058940
2018-12-31,15554671210
2019-01-02,15997579400
2019-01-03,15984358260
2019-01-04,16367771320
2019-01-07,16460319300
2019-01-08,16546256710
2019-01-09,16559477850
2019-01-10,16473540440
2019-01-11,16566088420
2019-01-14,16771016090
2019-01-15,16830511220
2019-01-16,17359356820
2019-01-17,17458515370
2019-01-18,17848539000
2019-01-22,18218730920
2019-01-23,18225341490
2019-01-24,18278226050
2019-01-25,18364163460
2019-01-28,18298057760
2019-01-29,18132793510
2019-01-30,17874981280
2019-01-31,17729548740
2019-02-01,17762601590
2019-02-04,17941086980
2019-02-05,17775822730
2019-02-06,17663443040
2019-02-07,17703106460
2019-02-08,17471736510
2019-02-11,17590726770
2019-02-12,17894812990
2019-02-13,17696495890
2019-02-14,17531231640
2019-02-15,17960918690
2019-02-19,18185678070
2019-02-20,18463322010
2019-02-21,18337721180
2019-02-22,18397216310
2019-02-25,18311278900
2019-02-26,18152625220
2019-02-27,18383995170
2019-02-28,18231952060
2019-03-01,18225341490
2019-03-04,18093130090
2019-03-05,18112961800
2019-03-06,17722938170
2019-03-07,17584116200
2019-03-08,17630390190
2019-03-11,17894812990
2019-03-12,18417048020
2019-03-13,18496374860
2019-03-14,18780629370
2019-03-15,18721134240
2019-03-18,19011999320
2019-03-19,18390605740
2019-03-20,17491568220
2019-03-21,16843732360
2019-03-22,16275223340
2019-03-25,16143011940
2019-03-26,16513203860
2019-03-27,16493372150
2019-03-28,16790847800
2019-03-29,16671857540
2019-04-01,19373838750
2019-04-02,19351697220
2019-04-03,19381219260
2019-04-04,19742864250
2019-04-05,19698581190
2019-04-08,19831430370
2019-04-09,19506687930
2019-04-10,19720722720
2019-04-11,19905235470
2019-04-12,20414490660
2019-04-15,20023323630
2019-04-16,20466154230
2019-04-17,20451393210
2019-04-18,20296402500
2019-04-22,20340685560
2019-04-23,20923745850
2019-04-24,20872082280
2019-04-25,20857321260
2019-04-26,20960648400
2019-04-29,21218966250
2019-04-30,21270629820
2019-05-01,21034453500
2019-05-02,21278010330
2019-05-03,21388717980
2019-05-06,21255868800
2019-05-07,20724472080
2019-05-08,20473534740
2019-05-09,20539959330
2019-05-10,20687569530
2019-05-13,19986421080
2019-05-14,20207836380
2019-05-15,19927377000
2019-05-16,20104509240
2019-05-17,20134031280
2019-05-20,20200455870
2019-05-21,20237358420
2019-05-22,20193075360
2019-05-23,19942138020
2019-05-24,20097128730
2019-05-28,19971660060
2019-05-29,20111889750
2019-05-30,19846191390
2019-05-31,19558351500
2019-06-03,19610015070
2019-06-04,20170933830
2019-06-05,20052845670
2019-06-06,19993801590
2019-06-07,19801908330
2019-06-10,19942138020
2019-06-11,20229977910
2019-06-12,20008562610
2019-06-13,20082367710
2019-06-14,20215216890
2019-06-17,19905235470
2019-06-18,20576861880
2019-06-19,20141411790
2019-06-20,20148792300
2019-06-21,20193075360
2019-06-24,20060226180
2019-06-25,19993801590
2019-06-26,20119270260
2019-06-27,20141411790
2019-06-28,20591622900
2019-07-01,20580597120
2019-07-02,20137300360
2019-07-03,20420719600
2019-07-05,20602398600
2019-07-08,20391650960
2019-07-09,20536994160
2019-07-10,20086430240
2019-07-11,20384383800
2019-07-12,20493391200
2019-07-15,20209971960
2019-07-16,20239040600
2019-07-17,20042827280
2019-07-18,20209971960
2019-07-19,20304445040
2019-07-22,20217239120
2019-07-23,21256443000
2019-07-24,21554396560
2019-07-25,21481724960
2019-07-26,21830548640
2019-07-29,21634335320
2019-07-30,21714274080
2019-07-31,21576198040
2019-08-01,20616932920
2019-08-02,20500658360
2019-08-05,19606797680
2019-08-06,19810278160
2019-08-07,19287042640
2019-08-08,19505057440
2019-08-09,19432385840
2019-08-12,18952753280
2019-08-13,19214371040
2019-08-14,18538525160
2019-08-15,18327777520
2019-08-16,18654799720
2019-08-19,18836478720
2019-08-20,18465853560
2019-08-21,18567593800
2019-08-22,18734738480
2019-08-23,18226037280
2019-08-26,18465853560
2019-08-27,18385914800
2019-08-28,18727471320
2019-08-29,19119897960
2019-08-30,19221638200
2019-09-03,18705669840
2019-09-04,18858280200
2019-09-05,19439653000
2019-09-06,19446920160
2019-09-09,20006491480
2019-09-10,20289910720
2019-09-11,20195437640
2019-09-12,20369849480
2019-09-13,20624200080
2019-09-16,20718673160
2019-09-17,20478856880
2019-09-18,20558795640
2019-09-19,20311712200
2019-09-20,20224506280
2019-09-23,20144567520
2019-09-24,19948354200
2019-09-25,20100964560
2019-09-26,19904751240
2019-09-27,19970155680
2019-09-30,19580451060
2019-10-01,18929676390
2019-10-02,18550653780
2019-10-03,18650772960
2019-10-04,18951130500
2019-10-07,18800951730
2019-10-08,18200236650
2019-10-09,18350415420
2019-10-10,18722286660
2019-10-11,19201428450
2019-10-14,19301547630
2019-10-15,19580451060
2019-10-16,19430272290
2019-10-17,19365909960
2019-10-18,19544694210
2019-10-21,20038138740
2019-10-22,20238377100
2019-10-23,20216922990
2019-10-24,20159712030
2019-10-25,20774729850
2019-10-28,21053633280
2019-10-29,21189509310
2019-10-30,20939211360
2019-10-31,20796183960
2019-11-01,21139449720
2019-11-04,21511320960
2019-11-05,21704407950
2019-11-06,21761618910
2019-11-07,21818829870
2019-11-08,21854586720
2019-11-11,21547077810
2019-11-12,21532775070
2019-11-13,21318233970
2019-11-14,21296779860
2019-11-15,21504169590
2019-11-18,21346839450
2019-11-19,21361142190
2019-11-20,21282477120
2019-11-21,21296779860
2019-11-22,21525623700
2019-11-25,21690105210
2019-11-26,21618591510
2019-11-27,21661499730
2019-11-29,21589986030
2019-12-02,21532775070
2019-12-03,21089390130
2019-12-04,21218114790
2019-12-05,21361142190
2019-12-06,21632894250
2019-12-09,21618591510
2019-12-10,21768770280
2019-12-11,21697256580
2019-12-12,22519664130
2019-12-13,22147792890
2019-12-16,22112036040
2019-12-17,22390939470
2019-12-18,22312274400
2019-12-19,22169247000
2019-12-20,22276517550
2019-12-23,22133490150
2019-12-24,22140641520
2019-12-26,22255063440
2019-12-27,22097733300
2019-12-30,21847435350
2019-12-31,21934711440
2020-01-02,22134507120
2020-01-03,21720644640
2020-01-06,21542255640
2020-01-07,21299646600
2020-01-08,21349595520
2020-01-09,21585069000
2020-01-10,21235426560
2020-01-13,21306782160
2020-01-14,21221155440
2020-01-15,20714530680
2020-01-16,20971410840
2020-01-17,21014224200
2020-01-21,20707395120
2020-01-22,20935733040
2020-01-23,20950004160
2020-01-24,20578955040
2020-01-27,20336346000
2020-01-28,20593226160
2020-01-29,20314939320
2020-01-30,20828699640
2020-01-31,20300668200
2020-02-03,20678852880
2020-02-04,21035630880
2020-02-05,21535120080
2020-02-06,21164070960
2020-02-07,21042766440
2020-02-10,20978546400
2020-02-11,21057037560
2020-02-12,21149799840
2020-02-13,21285375480
2020-02-14,21121257600
2020-02-18,20864377440
2020-02-19,21149799840
2020-02-20,21285375480
2020-02-21,20978546400
2020-02-24,20200770360
2020-02-25,19315960920
2020-02-26,19016267400
2020-02-27,17974475640
2020-02-28,17410766400
2020-03-02,18352660320
2020-03-03,17439308640
2020-03-04,17960204520
2020-03-05,16897006080
2020-03-06,15840943200
2020-03-09,13058074800
2020-03-10,13743088560
2020-03-11,12601398960
2020-03-12,11345540400
2020-03-13,12579992280
2020-03-16,9839937240
2020-03-17,9954106200
2020-03-18,8327198520
2020-03-19,9326176920
2020-03-20,9212007960
2020-03-23,8676840960
2020-03-24,10282341960
2020-03-25,10574899920
2020-03-26,12358789920
2020-03-27,12237485399
2020-03-30,11324133720
2020-03-31,10614289950
2020-04-01,9620763820
2020-04-02,10206872760
2020-04-03,9606468480
2020-04-06,11057445490
2020-04-07,11336204620
2020-04-08,11929461230
2020-04-09,12737147940
2020-04-13,12415502790
2020-04-14,12258254049
2020-04-15,11243284910
2020-04-16,10557108590
2020-04-17,11886575210
2020-04-20,11922313560
2020-04-21,11622111420
2020-04-22,11793655500
2020-04-23,12050971620
2020-04-24,12236811040
2020-04-27,13115974450
2020-04-28,13280370859
2020-04-29,14073762230
2020-04-30,13358995230
2020-05-01,12701409590
2020-05-04,12608489880
2020-05-05,12415502790
2020-05-06,11993790260
2020-05-07,12386912109
2020-05-08,12937282700
2020-05-11,12286844730
2020-05-12,11643554430
2020-05-13,11221841900
2020-05-14,11672145109
2020-05-15,11522044040
2020-05-18,12772886290
2020-05-19,12172482010
2020-05-20,12651375900
2020-05-21,12472684150
2020-05-22,12587046870
2020-05-26,13716378730
2020-05-27,14988663990
2020-05-28,14388259710
2020-05-29,13859332130
2020-06-01,14166681940
2020-06-02,14445441070
2020-06-03,15267423120
2020-06-04,16232358570
2020-06-05,16789876829
2020-06-08,17704778590
2020-06-09,17211589360
2020-06-10,16010780799
2020-06-11,14116648250
2020-06-12,14874301270
2020-06-15,15338899820
2020-06-16,15753464680
2020-06-17,15353195160
2020-06-18,15431819530
2020-06-19,14860005930
2020-06-22,15024402340
2020-06-23,15067288359
2020-06-24,14216715630
2020-06-25,14652723500
2020-06-26,13409028920
2020-06-29,13394733579
2020-06-30,13787166560
2020-07-01,13179329860
2020-07-02,13279444140
2020-07-06,13486823720
2020-07-07,12914742120
2020-07-08,12971950280
2020-07-09,12435623780
2020-07-10,13150725780
2020-07-13,13372407400
2020-07-14,12979101299
2020-07-15,13708505340
2020-07-16,13701354320
2020-07-17,13415313520
2020-07-20,13193631900
2020-07-21,13844374720
2020-07-22,13887280840
2020-07-23,13880129820
2020-07-24,13973093080
2020-07-27,13887280840
2020-07-28,13780015540
2020-07-29,14302040000
2020-07-30,14080358380
2020-07-31,14201925720
2020-08-03,14044603280
2020-08-04,13937337979
2020-08-05,14209076740
2020-08-06,14137566540
2020-08-07,14623835900
2020-08-10,15038595060
2020-08-11,15360390960
2020-08-12,15231672600
2020-08-13,14831215479
2020-08-14,14988537920
2020-08-17,14816913440
2020-08-18,14359248159
2020-08-19,14416456320
2020-08-20,14144717560
2020-08-21,13987395120
2020-08-24,14659591000
2020-08-25,14809762420
2020-08-26,14523721620
2020-08-27,14974235880
2020-08-28,15095803220
2020-08-31,14774007320
2020-09-01,14909876700
2020-09-02,15224521580
2020-09-03,15095803220
2020-09-04,15467656260
2020-09-08,15017142000
2020-09-09,15102954240
2020-09-10,14752554260
2020-09-11,15052897100
2020-09-14,15918170520
2020-09-15,15639280740
2020-09-16,15767999100
2020-09-17,15639280740
2020-09-18,15546317479
2020-09-21,14917027720
2020-09-22,14380701220
2020-09-23,13987395120
2020-09-24,14023150220
2020-09-25,14638137940
2020-09-28,15260276680
2020-09-29,15009990979
2020-09-30,15254076240
2020-10-01,15046586460
2020-10-02,15661900980
2020-10-05,16277215500
2020-10-06,16112654640
2020-10-07,16692195059
2020-10-08,16964078220
2020-10-09,16727969160
2020-10-12,16828136640
2020-10-13,16541943840
2020-10-14,16262905860
2020-10-15,16742278799
2020-10-16,16642111320
2020-10-19,16491860100
2020-10-20,16992697500
2020-10-21,16813827000
2020-10-22,17150103540
2020-10-23,17472070440
2020-10-26,16778052900
2020-10-27,16391692620
2020-10-28,16055416080
2020-10-29,16527634200
2020-10-30,16613492040
2020-11-02,17250271020
2020-11-03,17536463820
2020-11-04,16527634200
2020-11-05,17171568000
2020-11-06,16606337220
2020-11-09,19003201920
2020-11-10,18845795880
2020-11-11,18402197040
2020-11-12,17786882520
2020-11-13,18166087980
2020-11-16,18781402500
2020-11-17,18638306100
2020-11-18,18387887400
2020-11-19,18516674160
2020-11-20,18094539780
2020-11-23,18609686820
2020-11-24,19504039320
2020-11-25,19089059760
2020-11-27,18802866960
2020-11-30,18130313880
2020-12-01,18745628400
2020-12-02,19024666380
2020-12-03,19196382060
2020-12-04,19604206800
2020-12-07,19589897160
2020-12-08,19504039320
2020-12-09,19840315860
2020-12-10,19876089960
2020-12-11,19561277880
2020-12-14,19046130840
2020-12-15,19382407380
2020-12-16,19496884500
2020-12-17,19411026660
2020-12-18,19053285660
2020-12-21,19439645940
2020-12-22,19267930260
2020-12-23,19840315860
2020-12-24,19732993560
2020-12-28,19697219460
2020-12-29,19518348960
2020-12-30,19518348960
2020-12-31,19696917810
2021-01-04,19454010590
2021-01-05,19725495130
2021-01-06,21618742580
2021-01-07,22461773520
2021-01-08,22276020940
2021-01-11,22418907540
2021-01-12,22733258060
2021-01-13,22647526100
2021-01-14,23247649820
2021-01-15,22768979710
2021-01-19,22911866310
2021-01-20,22383185890
2021-01-21,21918804440
2021-01-22,22075979700
2021-01-25,21718763200
2021-01-26,21254381750
2021-01-27,20318474520
2021-01-28,21147216800
2021-01-29,20668546690
2021-02-01,21068629170
2021-02-02,21661608560
2021-02-03,22168855990
2021-02-04,22926154970
2021-02-05,22933299300
2021-02-08,23269082810
2021-02-09,23240505490
2021-02-10,23297660130
2021-02-11,23040464250
2021-02-12,23226216830
2021-02-16,23912072510
2021-02-17,23954938490
2021-02-18,23733464260
2021-02-19,24676515820
2021-02-22,24919423040
2021-02-23,25062309640
2021-02-24,25898196250
2021-02-25,25219484899
2021-02-26,24783680770
2021-03-01,25719588000
2021-03-02,25826752950
2021-03-03,25655289029
2021-03-04,25405237480
2021-03-05,26269701410
2021-03-08,26962701420
2021-03-09,26226835430
2021-03-10,27162742660
2021-03-11,27155598330
2021-03-12,27927185970
2021-03-15,27448515860
2021-03-16,27062722040
2021-03-17,27562825140
2021-03-18,27870031330
2021-03-19,27369928230
2021-03-22,26591196260
2021-03-23,25962495220
2021-03-24,25919629240
2021-03-25,26955557089
2021-03-26,27462804520
2021-03-29,26562618940
2021-03-30,27234185960
2021-03-31,26545795850
2021-04-01,26921477339
2021-04-05,27098685589
2021-04-06,27169568890
2021-04-07,27219187200
2021-04-08,27034890620
2021-04-09,27247540520
2021-04-12,27538162050
2021-04-13,27091597260
2021-04-14,27325512149
2021-04-15,26956918990
2021-04-16,27077420600
2021-04-19,26843505710
2021-04-20,25829874520
2021-04-21,26482000880
2021-04-22,26127584380
2021-04-23,27176657220
2021-04-26,27488543740
2021-04-27,27821695250
2021-04-28,28211553399
2021-04-29,28856591430
2021-04-30,28736089820
2021-05-03,28686471510
2021-05-04,29288979560
2021-05-05,29452011149
2021-05-06,29714279360
2021-05-07,30019077550
2021-05-10,29941105920
2021-05-11,29508717790
2021-05-12,29019623020
2021-05-13,29756809339
2021-05-14,30224639120
2021-05-17,30408935700
2021-05-18,29778074330
2021-05-19,29551247770
2021-05-20,29437834490
2021-05-21,29714279360
2021-05-24,29678837710
2021-05-25,29246449580
2021-05-26,29537071110
2021-05-27,29919840930
2021-05-28,29870222620
2021-06-01,30019077550
2021-06-02,29884399279
2021-06-03,29919840930
2021-06-04,29799339320
2021-06-07,29763897670
2021-06-08,29544159440
2021-06-09,29168477950
2021-06-10,28636853200
2021-06-11,28757354810
2021-06-14,28027256820
2021-06-15,28395849980
2021-06-16,28743178149
2021-06-17,26956918990
2021-06-18,26163026029
2021-06-21,26786799070
2021-06-22,26900212350
2021-06-23,26878947360
2021-06-24,27353865470
2021-06-25,27998903500
2021-06-28,27417660440
2021-06-29,26999448970
2021-06-30,26663781109
2021-07-01,27019484180
2021-07-02,26810247080
2021-07-06,26029095240
2021-07-07,25854730990
2021-07-08,25492053349
2021-07-09,26559162560
2021-07-12,26775374230
2021-07-13,26203459490
2021-07-14,26070942660
2021-07-15,26342950890
2021-07-16,25387434800
2021-07-19,24152935910
2021-07-20,25080553720
2021-07-21,25722214160
2021-07-22,25122401140
2021-07-23,24955011460
2021-07-26,25331638240
2021-07-27,25373485660
2021-07-28,25422307650
2021-07-29,25554824480
2021-07-30,25310714530
2021-08-02,25164248560
2021-08-03,25694315880
2021-08-04,25366511090
2021-08-05,25791959859
2021-08-06,26315052609
2021-08-09,26196484920
2021-08-10,26614959119
2021-08-11,26984611330
2021-08-12,27117128160
2021-08-13,26838145359
2021-08-16,26649831970
2021-08-17,26294128900
2021-08-18,26161612070
2021-08-19,26063968090
2021-08-20,26238332340
2021-08-23,26531264280
2021-08-24,26810247080
2021-08-25,27403085530
2021-08-26,27061331599
2021-08-27,27521653220
2021-08-30,26942763910
2021-08-31,27103179020
2021-09-01,26831170790
2021-09-02,26984611330
2021-09-03,26859069070
2021-09-07,26893941920
2021-09-08,26796297940
2021-09-09,27061331599
2021-09-10,26963687619
2021-09-13,27605348060
2021-09-14,27186873859
2021-09-15,28086593390
2021-09-16,28177262800
2021-09-17,27981974840
2021-09-20,26879992780
2021-09-21,26663781109
2021-09-22,27235695849
2021-09-23,28428347320
2021-09-24,28951440070
2021-09-27,30409125200
2021-09-28,30388201490
2021-09-29,30227786380
2021-09-30,29214422800
2021-10-01,30054234199
2021-10-04,29950978700
2021-10-05,30267628900
2021-10-06,30109303800
2021-10-07,30185024500
2021-10-08,30253861500
2021-10-11,29937211300
2021-10-12,29799537300
2021-10-13,29400282700
2021-10-14,29868374300
2021-10-15,30012932000
2021-10-18,30322698499
2021-10-19,30240094100
2021-10-20,31382788300
2021-10-21,31031719600
2021-10-22,31313951300
2021-10-25,31375904600
2021-10-26,30832092300
2021-10-27,29765118800
2021-10-28,30281396300
2021-10-29,29964746100
2021-11-01,30611813900
2021-11-02,30288280000
2021-11-03,30770139000
2021-11-04,30274512599
2021-11-05,30343349600
2021-11-08,30467256200
2021-11-09,30350233300
2021-11-10,30308931100
2021-11-11,30494790999
2021-11-12,30432837700
2021-11-15,30715069400
2021-11-16,30859627100
2021-11-17,30425954000
2021-11-18,30384651800
2021-11-19,29978513499
2021-11-22,30398419199
2021-11-23,30866510800
2021-11-24,30701302000
2021-11-26,29241957599
2021-11-29,29593026300
2021-11-30,29014795500
2021-12-01,28732563800
2021-12-02,30246977800
2021-12-03,29634328499
2021-12-06,29999164600
2021-12-07,30343349600
2021-12-08,30260745200
2021-12-09,30116187500
2021-12-10,30123071200
2021-12-13,29186888000
2021-12-14,29682514400
2021-12-15,29889025400
2021-12-16,29964746100
2021-12-17,29090516200
2021-12-20,28347076600
2021-12-21,29262608700
2021-12-22,29393399000
2021-12-23,29648095900
2021-12-27,30081769000
2021-12-28,30136838600
2021-12-29,30219443000
2021-12-30,30012932000
2021-12-31,29942279899
2022-01-03,30712322460
2022-01-04,32018644660
2022-01-05,31922389340
2022-01-06,33256213060
2022-01-07,33551854399
2022-01-10,33551854399
2022-01-11,33723738899
2022-01-12,33826869600
2022-01-13,34060632520
2022-01-14,34686292100
2022-01-18,34115635560
2022-01-19,32981197860
2022-01-20,32053021560
2022-01-21,30966711520
2022-01-24,31269228239
2022-01-25,30884206960
2022-01-26,30801702399
2022-01-27,30409805739
2022-01-28,30574814860
2022-01-31,30684820940
2022-02-01,31585495720
2022-02-02,32087398460
2022-02-03,31750504840
2022-02-04,32548048920
2022-02-07,33221836160
2022-02-08,34033131000
2022-02-09,33819994220
2022-02-10,33771866560
2022-02-11,33373094520
2022-02-14,33159957739
2022-02-15,33950626440
2022-02-16,34040006380
2022-02-17,33132456220
2022-02-18,33159957739
2022-02-22,33228711540
2022-02-23,32431167460
2022-02-24,31461738880
2022-02-25,33063702420
2022-02-28,32891817920
2022-03-01,30567939480
2022-03-02,31674875660
2022-03-03,31833009399
2022-03-04,30629817899
2022-03-07,28862845239
2022-03-08,28849094480
2022-03-09,30760450120
2022-03-10,30581690239
2022-03-11,30251672000
2022-03-14,31523617300
2022-03-15,31482365020
2022-03-16,32658055000
2022-03-17,32142401500
2022-03-18,32101149220
2022-03-21,31949890860
2022-03-22,32596176579
2022-03-23,31406735840
2022-03-24,31523617300
2022-03-25,32149276880
2022-03-28,31489240399
2022-03-29,31723003320
2022-03-30,30444182640
2022-03-31,29655377760
2022-04-01,28800994199
2022-04-04,28711421730
2022-04-05,28408253369
2022-04-06,28235998619
2022-04-07,27863928360
2022-04-08,27939720449
2022-04-11,27898379310
2022-04-12,27305822970
2022-04-13,27223140690
2022-04-14,26878631190
2022-04-18,26919972330
2022-04-19,28105085010
2022-04-20,28022402730
2022-04-21,27305822970
2022-04-22,26479000170
2022-04-25,26733937199
2022-04-26,26010467250
2022-04-27,26313635610
2022-04-28,26844180240
2022-04-29,25858883070
2022-05-02,26003577060
2022-05-03,26396317890
2022-05-04,27209360310
2022-05-05,26168941619
2022-05-06,25845102690
2022-05-09,25355899199
2022-05-10,25204315020
2022-05-11,24708221340
2022-05-12,24653099820
2022-05-13,24784013430
2022-05-16,24591088110
2022-05-17,25617726420
2022-05-18,24839134949
2022-05-19,24563527350
2022-05-20,24556637160
2022-05-23,25362789390
2022-05-24,25224985590
2022-05-25,25796871360
2022-05-26,26603023590
2022-05-27,26947533090
2022-05-31,27168019170
2022-06-01,26692596060
2022-06-02,27092227080
2022-06-03,26816619480
2022-06-06,27181799550
2022-06-07,27257591640
2022-06-08,26789058720
2022-06-09,25879553640
2022-06-10,24584197920
2022-06-13,23729814360
2022-06-14,23826277020
2022-06-15,23929629869
2022-06-16,22909881750
2022-06-17,23426646000
2022-06-21,23681583030
2022-06-22,23743594740
2022-06-23,23089026690
2022-06-24,24267249180
2022-06-27,24026092530
2022-06-28,24005421960
2022-06-29,23571339990
2022-06-30,23159740800
2022-07-01,23325167520
2022-07-05,23228668600
2022-07-06,22939171840
2022-07-07,23380309760
2022-07-08,23338953080
2022-07-11,23118384120
2022-07-12,23111491340
2022-07-13,22773745120
2022-07-14,22201644380
2022-07-15,23256239720
2022-07-18,23276918060
2022-07-19,23897268260
2022-07-20,23911053820
2022-07-21,23607771500
2022-07-22,23180419140
2022-07-25,23580200380
2022-07-26,22849565700
2022-07-27,23256239720
2022-07-28,23042563540
2022-07-29,23518165360
2022-08-01,23525058140
2022-08-02,23221775820
2022-08-03,23649128180
2022-08-04,23290703620
2022-08-05,23897268260
2022-08-08,23773198220
2022-08-09,23931732160
2022-08-10,24924292479
2022-08-11,25558428240
2022-08-12,25841032220
2022-08-15,25661819939
2022-08-16,25930638360
2022-08-17,25661819939
2022-08-18,25716962180
2022-08-19,25186218120
2022-08-22,24469369000
2022-08-23,24552082360
2022-08-24,24552082360
2022-08-25,24979434720
2022-08-26,24090266100
2022-08-29,23731841540
2022-08-30,23690484860
2022-08-31,23538843700
2022-09-01,23325167520
2022-09-02,23207990260
2022-09-06,22932279060
2022-09-07,23463023120
2022-09-08,24345298960
2022-09-09,24634795720
2022-09-12,25172432560
2022-09-13,24110944439
2022-09-14,24110944439
2022-09-15,24662366840
2022-09-16,24145408340
2022-09-19,24428012320
2022-09-20,24221228920
2022-09-21,23614664280
2022-09-22,22890922380
2022-09-23,22608318399
2022-09-26,22118931020
2022-09-27,21760506460
2022-09-28,22429106120
2022-09-29,22091359899
2022-09-30,22010212800
2022-10-03,22609364400
2022-10-04,23621723999
2022-10-05,23483988000
2022-10-06,23091440400
2022-10-07,22795308000
2022-10-10,22712666399
2022-10-11,22327005600
2022-10-12,22189269600
2022-10-13,23656158000
2022-10-14,23387572800
2022-10-17,23917856399
2022-10-18,24007384800
2022-10-19,22905496800
2022-10-20,21452382000
2022-10-21,22740213600
2022-10-24,23669931600
2022-10-25,24344838000
2022-10-26,24455026800
2022-10-27,24344838000
2022-10-28,24778706399
2022-10-31,24578989200
2022-11-01,24654743999
2022-11-02,23904082800
2022-11-03,23373799200
2022-11-04,24193328400
2022-11-07,24131347200
2022-11-08,24179554800
2022-11-09,23745686399
2022-11-10,24992197200
2022-11-11,25377858000
2022-11-14,24826913999
2022-11-15,25102386000
2022-11-16,24647857200
2022-11-17,24331064400
2022-11-18,24537668400
2022-11-21,24661630800
2022-11-22,25019744400
2022-11-23,25019744400
2022-11-25,25123046399
2022-11-28,24510121200
2022-11-29,24792480000
2022-11-30,25040404800
2022-12-01,24634083600
2022-12-02,24275970000
2022-12-05,22692006000
2022-12-06,22203043200
2022-12-07,22705779600
2022-12-08,22602477600
2022-12-09,22650685200
2022-12-12,22912383600
2022-12-13,22685119200
2022-12-14,22237477200
2022-12-15,21989552400
2022-12-16,21762288000
2022-12-19,21796722000
2022-12-20,21824269200
2022-12-21,22030873200
2022-12-22,22127288400
2022-12-23,22320118799
2022-12-27,22588703999
2022-12-28,22533609600
2022-12-29,22595590800
2022-12-30,22595590800
2023-01-03,22326329959
2023-01-04,22887224278
2023-01-05,22661498516
2023-01-06,23578081915
2023-01-09,23407077549
2023-01-10,23571241740
2023-01-11,23475479295
2023-01-12,23872209423
2023-01-13,23694364883
2023-01-17,23331835628
2023-01-18,22381051356
2023-01-19,23010347421
2023-01-20,23673844359
2023-01-23,24289460075
2023-01-24,24043213789
2023-01-25,24460464441
2023-01-26,24638308981
2023-01-27,24693030378
2023-01-30,24487825139
2023-01-31,24822993695
2023-02-01,25158162252
2023-02-02,25890060936
2023-02-03,25746417269
2023-02-06,25472810284
2023-02-07,25855860063
2023-02-08,25773777968
2023-02-09,25486490634
2023-02-10,25424929062
2023-02-13,25616453951
2023-02-14,25438609411
2023-02-15,25377047840
2023-02-16,25076080156
2023-02-17,25274445220
2023-02-21,24665669679
2023-02-22,24576747409
2023-02-23,24658829505
2023-02-24,24836674045
2023-02-27,24672509854
2023-02-28,24829833870
2023-03-01,24754591949
2023-03-02,24364701996
