,EMR
2018-07-17,43716816000
2018-07-18,43848948000
2018-07-19,43918160000
2018-07-20,43590976000
2018-07-23,42716388000
2018-07-24,43333004000
2018-07-25,44169840000
2018-07-26,44836792000
2018-07-27,44836792000
2018-07-30,44377476000
2018-07-31,45478576000
2018-08-01,44861960000
2018-08-02,44849376000
2018-08-03,44975216000
2018-08-06,45063304000
2018-08-07,46976072000
2018-08-08,46585968000
2018-08-09,46592260000
2018-08-10,46472712000
2018-08-13,46214740000
2018-08-14,46711808000
2018-08-15,46283952000
2018-08-16,46535631999
2018-08-17,47101912000
2018-08-20,47529768000
2018-08-21,48196720000
2018-08-22,47290672000
2018-08-23,47548643999
2018-08-24,47611564000
2018-08-27,48228180000
2018-08-28,48152676000
2018-08-29,48322560000
2018-08-30,48045712000
2018-08-31,48278516000
2018-09-04,48070880000
2018-09-05,48618284000
2018-09-06,47951331999
2018-09-07,47687068000
2018-09-10,47989084000
2018-09-11,47957624000
2018-09-12,48517612000
2018-09-13,48920300000
2018-09-14,48788168000
2018-09-17,48932884000
2018-09-18,49335572000
2018-09-19,48706372000
2018-09-20,49316696000
2018-09-21,49083892000
2018-09-24,48750416000
2018-09-25,48580531999
2018-09-26,48228180000
2018-09-27,48316268000
2018-09-28,48184136000
2018-10-01,48439596000
2018-10-02,48576854000
2018-10-03,48988628000
2018-10-04,48764024000
2018-10-05,48701634000
2018-10-08,48601810000
2018-10-09,47403922000
2018-10-10,45763065000
2018-10-11,44421680000
2018-10-12,44870888000
2018-10-15,44558938000
2018-10-16,45900322999
2018-10-17,46168600000
2018-10-18,45195316000
2018-10-19,45089253000
2018-10-22,44746108000
2018-10-23,43030383000
2018-10-24,41183639000
2018-10-25,41863690000
2018-10-26,41333375000
2018-10-29,41383287000
2018-10-30,42306659000
2018-10-31,42350332000
2018-11-01,43641805000
2018-11-02,43435918000
2018-11-05,43891365000
2018-11-06,44003667000
2018-11-07,43591893000
2018-11-08,43523264000
2018-11-09,42730911000
2018-11-12,41807539000
2018-11-13,41651564000
2018-11-14,42050860000
2018-11-15,42930559000
2018-11-16,43435918000
2018-11-19,42712193999
2018-11-20,41869929000
2018-11-21,41975992000
2018-11-23,41058859000
2018-11-26,41564218000
2018-11-27,41645325000
2018-11-28,42468872999
2018-11-29,42007187000
2018-11-30,42125728000
2018-12-03,42961754000
2018-12-04,40959035000
2018-12-06,39798581000
2018-12-07,39274505000
2018-12-10,39024945000
2018-12-11,38856492000
2018-12-12,38107812000
2018-12-13,37889447000
2018-12-14,37708516000
2018-12-17,36635408000
2018-12-18,36491911000
2018-12-19,35986552000
2018-12-20,35375130000
2018-12-21,35481193000
2018-12-24,34620211000
2018-12-26,36479433000
2018-12-27,37015987000
2018-12-28,36891207000
2018-12-31,36686500000
2019-01-02,36686500000
2019-01-03,35894440000
2019-01-04,36668080000
2019-01-07,36944380000
2019-01-08,37251380000
2019-01-09,37699600000
2019-01-10,38135540000
2019-01-11,38080280000
2019-01-14,37877660000
2019-01-15,37773280000
2019-01-16,37687320000
2019-01-17,38068000000
2019-01-18,39099520000
2019-01-22,38688140000
2019-01-23,38313600000
2019-01-24,38706560000
2019-01-25,39259160000
2019-01-28,38319740000
2019-01-29,38946020000
2019-01-30,40333660000
2019-01-31,40198580000
2019-02-01,40923100000
2019-02-04,41537100000
2019-02-05,41076600000
2019-02-06,41144140000
2019-02-07,40732760000
2019-02-08,40978360000
2019-02-11,41088880000
2019-02-12,41794979999
2019-02-13,42003740000
2019-02-14,40818720000
2019-02-15,41942340000
2019-02-19,41684460000
2019-02-20,42108120000
2019-02-21,41592360000
2019-02-22,42089700000
2019-02-25,42212500000
2019-02-26,41960760000
2019-02-27,42083560000
2019-02-28,41844100000
2019-03-01,41997600000
2019-03-04,41788840000
2019-03-05,41586220000
2019-03-06,41567800000
2019-03-07,41322200000
2019-03-08,40892400000
2019-03-11,41408160000
2019-03-12,41334479999
2019-03-13,41702880000
2019-03-14,41432720000
2019-03-15,41340620000
2019-03-18,42237060000
2019-03-19,42009880000
2019-03-20,41923920000
2019-03-21,42525640000
2019-03-22,41052040000
2019-03-25,40818720000
2019-03-26,41309920000
2019-03-27,41230100000
2019-03-28,41481840000
2019-03-29,42040580000
2019-04-01,43080859000
2019-04-02,42957999000
2019-04-03,43474011000
2019-04-04,43689016000
2019-04-05,43701302000
2019-04-08,44051452999
2019-04-09,43498583000
2019-04-10,43695159000
2019-04-11,43897877999
2019-04-12,44291030000
2019-04-15,44106740000
2019-04-16,44340174000
2019-04-17,44420033000
2019-04-18,44542893000
2019-04-22,44678039000
2019-04-23,44942188000
2019-04-24,44555179000
2019-04-25,43787304000
2019-04-26,44057596000
2019-04-29,43658300999
2019-04-30,43609157000
2019-05-01,43173004000
2019-05-02,43062430000
2019-05-03,43676730000
2019-05-06,43093145000
2019-05-07,41483679000
2019-05-08,40721947000
2019-05-09,41035240000
2019-05-10,41115099000
2019-05-13,39708352000
2019-05-14,40021645000
2019-05-15,40267365000
2019-05-16,40334938000
2019-05-17,39818925999
2019-05-20,39253770000
2019-05-21,40132219000
2019-05-22,39726781000
2019-05-23,38504324000
2019-05-24,38412179000
2019-05-28,37595160000
2019-05-29,37466157000
2019-05-30,37595160000
2019-05-31,37005432000
2019-06-03,37214294000
2019-06-04,38369178000
2019-06-05,38879047000
2019-06-06,38485895000
2019-06-07,39118624000
2019-06-10,39702209000
2019-06-11,38983478000
2019-06-12,38541182000
2019-06-13,38823760000
2019-06-14,38559611000
2019-06-17,38504324000
2019-06-18,39290628000
2019-06-19,38995764000
2019-06-20,40242793000
2019-06-21,40316509000
2019-06-24,40181363000
2019-06-25,40107647000
2019-06-26,40451655000
2019-06-27,40605230000
2019-06-28,40986096000
2019-07-01,40759809999
2019-07-02,40509300000
2019-07-03,40442090000
2019-07-05,39959400000
2019-07-08,39623350000
2019-07-09,39256750000
2019-07-10,38920700000
2019-07-11,39201760000
2019-07-12,40136590000
2019-07-15,40136590000
2019-07-16,40472640000
2019-07-17,39513370000
2019-07-18,39244530000
2019-07-19,39892190000
2019-07-22,39959400000
2019-07-23,40845350000
2019-07-24,41095860000
2019-07-25,40894230000
2019-07-26,40729260000
2019-07-29,40509300000
2019-07-30,41114190000
2019-07-31,39641680000
2019-08-01,38346360000
2019-08-02,37674260000
2019-08-05,36323950000
2019-08-06,37161020000
2019-08-07,36403380000
2019-08-08,37130470000
2019-08-09,36342280000
2019-08-12,35615190000
2019-08-13,36165090000
2019-08-14,34912540000
2019-08-15,34466510000
2019-08-16,35389120000
2019-08-19,35774050000
2019-08-20,35425780000
2019-08-21,35719060000
2019-08-22,35560200000
2019-08-23,34827000000
2019-08-26,34998080000
2019-08-27,34991970000
2019-08-28,35334130000
2019-08-29,36134540000
2019-08-30,36409490000
2019-09-03,35682400000
2019-09-04,36421710000
2019-09-05,37784240000
2019-09-06,38034750000
2019-09-09,38969580000
2019-09-10,39598910000
2019-09-11,39837200000
2019-09-12,39537809999
2019-09-13,40051050000
2019-09-16,40118260000
2019-09-17,39684450000
2019-09-18,39660010000
2019-09-19,39818870000
2019-09-20,39684450000
2019-09-23,39672230000
2019-09-24,39097890000
2019-09-25,39385059999
2019-09-26,39220090000
2019-09-27,40570400000
2019-09-30,40784600000
2019-10-01,39802500000
2019-10-02,38735000000
2019-10-03,39284000000
2019-10-04,39765900000
2019-10-07,39314500000
2019-10-08,38527600000
2019-10-09,38808200000
2019-10-10,39680500000
2019-10-11,40894400000
2019-10-14,40998100000
2019-10-15,41315300000
2019-10-16,41065199999
2019-10-17,41510500000
2019-10-18,41876500000
2019-10-21,42352300000
2019-10-22,42840300000
2019-10-23,43041600000
2019-10-24,42626800000
2019-10-25,43200199999
2019-10-28,43303900000
2019-10-29,43224600000
2019-10-30,43328300000
2019-10-31,42791500000
2019-11-01,43791900000
2019-11-04,44664200000
2019-11-05,45011900000
2019-11-06,44896000000
2019-11-07,45011900000
2019-11-08,45066800000
2019-11-11,45024100000
2019-11-12,45182699999
2019-11-13,44883800000
2019-11-14,44365300000
2019-11-15,44853300000
2019-11-18,44572699999
2019-11-19,44700800000
2019-11-20,44377500000
2019-11-21,44871600000
2019-11-22,44932600000
2019-11-25,45353500000
2019-11-26,45402300000
2019-11-27,45408400000
2019-11-29,45054600000
2019-12-02,44749600000
2019-12-03,44292100000
2019-12-04,44835000000
2019-12-05,45127800000
2019-12-06,45804900000
2019-12-09,45847600000
2019-12-10,45475500000
2019-12-11,46195300000
2019-12-12,46951700000
2019-12-13,46347800000
2019-12-16,46457600000
2019-12-17,46451500000
2019-12-18,46384400000
2019-12-19,46414900000
2019-12-20,46524700000
2019-12-23,46841900000
2019-12-24,46421000000
2019-12-26,46768700000
2019-12-27,46671100000
2019-12-30,46628400000
2019-12-31,46320324000
2020-01-02,47061352000
2020-01-03,46417508000
2020-01-06,46800170000
2020-01-07,46915576000
2020-01-08,47079574000
2020-01-09,47255720000
2020-01-10,46733356000
2020-01-13,47006686000
2020-01-14,46690838000
2020-01-15,46563284000
2020-01-16,47298238000
2020-01-17,47243572000
2020-01-21,46921650000
2020-01-22,46781948000
2020-01-23,47128166000
2020-01-24,46587580000
2020-01-27,44789676000
2020-01-28,45208782000
2020-01-29,44892934000
2020-01-30,44844342000
2020-01-31,43508062000
2020-02-03,44097240000
2020-02-04,44485976000
2020-02-05,46168474000
2020-02-06,45706850000
2020-02-07,44807898000
2020-02-10,44577086000
2020-02-11,44844342000
2020-02-12,45797960000
2020-02-13,44425236000
2020-02-14,44649974000
2020-02-18,43392656000
2020-02-19,43647764000
2020-02-20,43744948000
2020-02-21,43787466000
2020-02-24,42026006000
2020-02-25,40452840000
2020-02-26,40471062000
2020-02-27,39104412000
2020-02-28,38940414000
2020-03-02,40270620000
2020-03-03,38715676000
2020-03-04,40495358000
2020-03-05,39317002000
2020-03-06,37743836000
2020-03-09,30588664000
2020-03-10,32714564000
2020-03-11,31669836000
2020-03-12,28049732000
2020-03-13,30570442000
2020-03-16,28523504000
2020-03-17,28802908000
2020-03-18,24988436000
2020-03-19,27952548000
2020-03-20,26780266000
2020-03-23,23129792000
2020-03-24,26907820000
2020-03-25,28918314000
2020-03-26,29641120000
2020-03-27,27685292000
2020-03-30,28323062000
2020-03-31,28442285000
2020-04-01,27278330000
2020-04-02,28490037000
2020-04-03,27290268000
2020-04-06,29480891000
2020-04-07,30018101000
2020-04-08,31098490000
2020-04-09,30907482000
2020-04-13,30555311000
2020-04-14,30137481000
2020-04-15,28597478999
2020-04-16,28275153000
2020-04-17,30167326000
2020-04-20,30394148000
2020-04-21,30304613000
2020-04-22,31104459000
2020-04-23,31581978999
2020-04-24,32125158000
2020-04-27,33444307000
2020-04-28,34339657000
2020-04-29,35258883000
2020-04-30,34041207000
2020-05-01,32107251000
2020-05-04,32405701000
2020-05-05,32650430000
2020-05-06,32578802000
2020-05-07,32984694000
2020-05-08,33486090000
2020-05-11,33438338000
2020-05-12,31898336000
2020-05-13,30979110000
2020-05-14,31862522000
2020-05-15,31599886000
2020-05-18,33677098000
2020-05-19,33247330000
2020-05-20,33909889000
2020-05-21,33575625000
2020-05-22,33348803000
2020-05-26,35378263000
2020-05-27,36942141000
2020-05-28,36428807000
2020-05-29,36422838000
2020-06-01,36052760000
2020-06-02,36500435000
2020-06-03,37556948000
2020-06-04,37682297000
2020-06-05,40051990000
2020-06-08,41383077000
2020-06-09,40296719000
2020-06-10,39323772000
2020-06-11,36088574000
2020-06-12,36619815000
2020-06-15,37168963000
2020-06-16,37879274000
2020-06-17,37359971000
2020-06-18,36643691000
2020-06-19,36995862000
2020-06-22,36673536000
2020-06-23,36900358000
2020-06-24,35593147000
2020-06-25,36022915000
2020-06-26,35736403000
2020-06-29,36637722000
2020-06-30,37093940000
2020-07-01,36603580000
2020-07-02,36866700000
2020-07-06,37380980000
2020-07-07,36370360000
2020-07-08,36531820000
2020-07-09,35563060000
2020-07-10,35742460000
2020-07-13,36376340000
2020-07-14,37129820000
2020-07-15,38050740000
2020-07-16,37757720000
2020-07-17,37990940000
2020-07-20,37285300000
2020-07-21,38146420000
2020-07-22,38248080000
2020-07-23,38277980000
2020-07-24,37889280000
2020-07-27,37919180000
2020-07-28,37237460000
2020-07-29,38116520000
2020-07-30,37464700000
2020-07-31,37081980000
2020-08-03,37536460000
2020-08-04,37034140000
2020-08-05,38684620000
2020-08-06,38941760000
2020-08-07,39689260000
2020-08-10,40765660000
2020-08-11,42033420000
2020-08-12,42930420000
2020-08-13,41979600000
2020-08-14,41698540000
2020-08-17,41411500000
2020-08-18,40879280000
2020-08-19,40855359999
2020-08-20,40460680000
2020-08-21,40580280000
2020-08-24,41650700000
2020-08-25,41728440000
2020-08-26,42021460000
2020-08-27,41614820000
2020-08-28,42248700000
2020-08-31,41543060000
2020-09-01,41937740000
2020-09-02,42278600000
2020-09-03,41106520000
2020-09-04,41584920000
2020-09-08,40520480000
2020-09-09,41082600000
2020-09-10,40370980000
2020-09-11,40616160000
2020-09-14,40777620000
2020-09-15,40909180000
2020-09-16,41070640000
2020-09-17,41315820000
2020-09-18,40574300000
2020-09-21,38858040000
2020-09-22,39007540000
2020-09-23,38206220000
2020-09-24,38505220000
2020-09-25,38469340000
2020-09-28,39180960000
2020-09-29,38965680000
2020-09-30,39243644999
2020-10-01,38681055000
2020-10-02,39225690000
2020-10-05,40452615000
2020-10-06,40267080000
2020-10-07,41224680000
2020-10-08,41464080000
2020-10-09,41865075000
2020-10-12,41643630000
2020-10-13,41230665000
2020-10-14,41523930000
2020-10-15,41643630000
2020-10-16,42062580000
2020-10-19,41871060000
2020-10-20,41895000000
2020-10-21,41422185000
2020-10-22,41751360000
2020-10-23,41906970000
2020-10-26,40536405000
2020-10-27,40051620000
2020-10-28,38896515000
2020-10-29,38567340000
2020-10-30,38776815000
2020-11-02,40674060000
2020-11-03,42134400000
2020-11-04,40787775000
2020-11-05,42176295000
2020-11-06,41966820000
2020-11-09,45659565000
2020-11-10,46347840000
2020-11-11,44827650000
2020-11-12,44426655000
2020-11-13,45372285000
2020-11-16,46677015000
2020-11-17,45719415000
2020-11-18,46018665000
2020-11-19,46228140000
2020-11-20,45462060000
2020-11-23,46569285000
2020-11-24,47850075000
2020-11-25,46838610000
2020-11-27,46778760000
2020-11-30,45976769999
2020-12-01,45348345000
2020-12-02,45426150000
2020-12-03,45174780000
2020-12-04,47939850000
2020-12-07,47383245000
2020-12-08,48681990000
2020-12-09,48837600000
2020-12-10,48693960000
2020-12-11,49328370000
2020-12-14,48125385000
2020-12-15,49340340000
2020-12-16,48646080000
2020-12-17,48574260000
2020-12-18,48418650000
2020-12-21,48221144999
2020-12-22,47479005000
2020-12-23,47891970000
2020-12-24,47868030000
2020-12-28,47802195000
2020-12-29,47425140000
2020-12-30,47772269999
2020-12-31,48173778000
2021-01-04,46759194000
2021-01-05,47568384000
2021-01-06,49168782000
2021-01-07,49192757999
2021-01-08,49042907999
2021-01-11,49522428000
2021-01-12,50331618000
2021-01-13,49534416000
2021-01-14,49953996000
2021-01-15,49600350000
2021-01-19,50007942000
2021-01-20,50583366000
2021-01-21,50505444000
2021-01-22,50187762000
2021-01-25,49438512000
2021-01-26,49084866000
2021-01-27,47664288000
2021-01-28,48599352000
2021-01-29,47562390000
2021-02-01,48443507999
2021-02-02,50217732000
2021-02-03,50157792000
2021-02-04,50445504000
2021-02-05,51614334000
2021-02-08,51860088000
2021-02-09,51488460000
2021-02-10,50984964000
2021-02-11,51044904000
2021-02-12,51146802000
2021-02-16,50990957999
2021-02-17,50871078000
2021-02-18,50577372000
2021-02-19,51218730000
2021-02-22,51650298000
2021-02-23,52027920000
2021-02-24,53328618000
2021-02-25,52345602000
2021-02-26,51488460000
2021-03-01,53010936000
2021-03-02,52525422000
2021-03-03,53064882000
2021-03-04,53040906000
2021-03-05,54569376000
2021-03-08,55222722000
2021-03-09,53946000000
2021-03-10,54976968000
2021-03-11,54731214000
2021-03-12,55264680000
2021-03-15,54497448000
2021-03-16,53382564000
2021-03-17,54257688000
2021-03-18,53622324000
2021-03-19,53040906000
2021-03-22,53556390000
2021-03-23,52279668000
2021-03-24,52783164000
2021-03-25,53460486000
2021-03-26,54887057999
2021-03-29,54683262000
2021-03-30,54629316000
2021-03-31,53969604000
2021-04-01,54083262000
2021-04-05,54801102000
2021-04-06,54717354000
2021-04-07,54490038000
2021-04-08,54460128000
2021-04-09,54998508000
2021-04-12,55040382000
2021-04-13,54214866000
2021-04-14,54759228000
2021-04-15,54866904000
2021-04-16,55154040000
2021-04-19,54908778000
2021-04-20,54334506000
2021-04-21,55100202000
2021-04-22,54747264000
2021-04-23,55309572000
2021-04-26,55112166000
2021-04-27,55130112000
2021-04-28,55082256000
2021-04-29,55506978000
2021-04-30,54131118000
2021-05-03,54394326000
2021-05-04,54502002000
2021-05-05,54370398000
2021-05-06,56063304000
2021-05-07,56858910000
2021-05-10,57056316000
2021-05-11,56984532000
2021-05-12,55841970000
2021-05-13,56655522000
2021-05-14,57331488000
2021-05-17,57140064000
2021-05-18,56362404000
2021-05-19,55824023999
2021-05-20,55895808000
2021-05-21,56021430000
2021-05-24,56236782000
2021-05-25,55877862000
2021-05-26,55818042000
2021-05-27,57098190000
2021-05-28,57241758000
2021-06-01,58085220000
2021-06-02,58312536000
2021-06-03,58324500000
2021-06-04,58749222000
2021-06-07,58545834000
2021-06-08,58928682000
2021-06-09,58563780000
2021-06-10,58378338000
2021-06-11,58043346000
2021-06-14,58252716000
2021-06-15,58988502000
2021-06-16,58767168000
2021-06-17,56242764000
2021-06-18,55195914000
2021-06-21,56787126000
2021-06-22,56697396000
2021-06-23,56529900000
2021-06-24,57038370000
2021-06-25,57427200000
2021-06-28,56846946000
2021-06-29,56643558000
2021-06-30,57339792000
2021-07-01,57744936000
2021-07-02,58054752000
2021-07-06,57018060000
2021-07-07,57834305999
2021-07-08,57214674000
2021-07-09,58156038000
2021-07-12,58751838000
2021-07-13,58269240000
2021-07-14,58424148000
2021-07-15,58698216000
2021-07-16,57947508000
2021-07-19,55891998000
2021-07-20,57870054000
2021-07-21,58549266000
2021-07-22,58054752000
2021-07-23,58674384000
2021-07-26,58590972000
2021-07-27,58590972000
2021-07-28,58602888000
2021-07-29,59580000000
2021-07-30,60110262000
2021-08-02,59413176000
2021-08-03,60271128000
2021-08-04,59699160000
2021-08-05,60211548000
2021-08-06,60437952000
2021-08-09,60271128000
2021-08-10,61409105999
2021-08-11,62130024000
2021-08-12,62028738000
2021-08-13,61808292000
2021-08-16,61748712000
2021-08-17,61194618000
2021-08-18,60551154000
2021-08-19,60312834000
2021-08-20,60592860000
2021-08-23,61129080000
2021-08-24,61617636000
2021-08-25,62082360000
2021-08-26,62046612000
2021-08-27,62421966000
2021-08-30,62719866000
2021-08-31,62856900000
2021-09-01,61992990000
2021-09-02,62976060000
2021-09-03,62785404000
2021-09-07,61766586000
2021-09-08,61426980000
2021-09-09,59627664000
2021-09-10,59633622000
2021-09-13,59079528000
2021-09-14,58179870000
2021-09-15,59180814000
2021-09-16,58853124000
2021-09-17,57470868000
2021-09-20,56404386000
2021-09-21,55832418000
2021-09-22,56898900000
2021-09-23,57768768000
2021-09-24,57381498000
2021-09-27,57631734000
2021-09-28,57000186000
2021-09-29,56982312000
2021-09-30,56011320000
2021-10-01,56582136000
2021-10-04,55678344000
2021-10-05,56772408000
2021-10-06,56867544000
2021-10-07,57878364000
2021-10-08,57462144000
2021-10-11,55999428000
2021-10-12,54893471999
2021-10-13,54625902000
2021-10-14,56338350000
2021-10-15,56921058000
2021-10-18,56944842000
2021-10-19,57331332000
2021-10-20,57836742000
2021-10-21,57468090000
2021-10-22,57462144000
2021-10-25,57408630000
2021-10-26,57735660000
2021-10-27,57170790000
2021-10-28,57979446000
2021-10-29,57682146000
2021-11-01,58211340000
2021-11-02,59549190000
2021-11-03,56647542000
2021-11-04,57771336000
2021-11-05,58229178000
2021-11-08,58122150000
2021-11-09,57973500000
2021-11-10,57694038000
2021-11-11,57848634000
2021-11-12,57925932000
2021-11-15,57307548000
2021-11-16,57206466000
2021-11-17,56076726000
2021-11-18,56231321999
2021-11-19,55499964000
2021-11-22,56154024000
2021-11-23,56171862000
2021-11-24,56029158000
2021-11-26,53698326000
2021-11-29,54025356000
2021-11-30,52229664000
2021-12-01,51605334000
2021-12-02,53739948000
2021-12-03,53680488000
2021-12-06,54072924000
2021-12-07,54839958000
2021-12-08,54988608000
2021-12-09,54697254000
2021-12-10,55054014000
2021-12-13,54899418000
2021-12-14,54316710000
2021-12-15,55137258000
2021-12-16,55826994000
2021-12-17,53924274000
2021-12-20,53192916000
2021-12-21,54126438000
2021-12-22,53436702000
2021-12-23,54275088000
2021-12-27,54804282000
2021-12-28,55232394000
2021-12-29,55268070000
2021-12-30,55095636000
2021-12-31,55159101000
2022-01-03,54441208000
2022-01-04,56855939000
2022-01-05,56772877000
2022-01-06,57093259000
2022-01-07,56772877000
2022-01-10,56541490000
2022-01-11,57182254000
2022-01-12,57502636000
2022-01-13,57716224000
2022-01-14,57828951000
2022-01-18,57176321000
2022-01-19,56316036000
2022-01-20,55562545000
2022-01-21,55295560000
2022-01-24,55200632000
2022-01-25,54114893000
2022-01-26,53741114000
2022-01-27,53770779000
2022-01-28,53818243000
2022-01-31,54553935000
2022-02-01,54868384000
2022-02-02,57882348000
2022-02-03,57306847000
2022-02-04,56588954000
2022-02-07,56796609000
2022-02-08,57621296000
2022-02-09,58392586000
2022-02-10,57472971000
2022-02-11,56209242000
2022-02-14,55752401000
2022-02-15,56292304000
2022-02-16,56879671000
2022-02-17,55289627000
2022-02-18,55040441000
2022-02-22,55022642000
2022-02-23,53936903000
2022-02-24,53397000000
2022-02-25,55070105999
2022-02-28,55129436000
2022-03-01,53106283000
2022-03-02,55313359000
2022-03-03,55307426000
2022-03-04,54334414000
2022-03-07,54370012000
2022-03-08,55592210000
2022-03-09,56001587000
2022-03-10,56209242000
2022-03-11,55176900000
2022-03-14,54773455999
2022-03-15,54969245000
2022-03-16,55627808000
2022-03-17,56654217000
2022-03-18,57550100000
2022-03-21,58262060000
2022-03-22,58155266000
2022-03-23,57722157000
2022-03-24,58006941000
2022-03-25,58445983000
2022-03-28,58273926000
2022-03-29,58772298000
2022-03-30,58724834000
2022-03-31,58124040000
2022-04-01,58343376000
2022-04-04,58272240000
2022-04-05,57240768000
2022-04-06,57015504000
2022-04-07,56843592000
2022-04-08,56061095999
2022-04-11,55237104000
2022-04-12,55023695999
2022-04-13,55314168000
2022-04-14,55047408000
2022-04-18,55705416000
2022-04-19,56725032000
2022-04-20,57584592000
2022-04-21,57329688000
2022-04-22,55486080000
2022-04-25,54662088000
2022-04-26,53156376000
2022-04-27,53713608000
2022-04-28,54721368000
2022-04-29,53458704000
2022-05-02,53606904000
2022-05-03,53636544000
2022-05-04,54146352000
2022-05-05,52895544000
2022-05-06,52172328000
2022-05-09,50038248000
2022-05-10,49564008000
2022-05-11,49279464000
2022-05-12,49054200000
2022-05-13,49605504000
2022-05-16,50061960000
2022-05-17,51211992000
2022-05-18,49534368000
2022-05-19,49380240000
2022-05-20,49581792000
2022-05-23,50370216000
2022-05-24,49729992000
2022-05-25,49931544000
2022-05-26,51336480000
2022-05-27,52403520000
2022-05-31,52557648000
2022-06-01,52504295999
2022-06-02,53280864000
2022-06-03,53517984000
2022-06-06,53500200000
2022-06-07,54258984000
2022-06-08,54033720000
2022-06-09,53316432000
2022-06-10,51609168000
2022-06-13,50553984000
2022-06-14,50210160000
2022-06-15,50660688000
2022-06-16,48016800000
2022-06-17,46623720000
2022-06-21,47554416000
2022-06-22,46517016000
2022-06-23,46113912000
2022-06-24,48627384000
2022-06-27,48900072000
2022-06-28,48325056000
2022-06-29,47726328000
2022-06-30,46666118000
2022-07-01,47147212000
2022-07-05,46425571000
2022-07-06,46789325000
2022-07-07,47446429000
2022-07-08,47329089000
2022-07-11,47088542000
2022-07-12,46378635000
2022-07-13,46138088000
2022-07-14,45568989000
2022-07-15,46701320000
2022-07-18,46560512000
2022-07-19,48250208000
2022-07-20,48479021000
2022-07-21,49106790000
2022-07-22,48754770000
2022-07-25,49394273000
2022-07-26,49323868999
2022-07-27,50667412000
2022-07-28,51858413000
2022-07-29,52844068999
2022-08-01,52415778000
2022-08-02,52280837000
2022-08-03,52697393999
2022-08-04,52562453000
2022-08-05,53031813000
2022-08-08,52820601000
2022-08-09,50802353000
2022-08-10,51359718000
2022-08-11,51330383000
2022-08-12,52345374000
2022-08-15,52122428000
2022-08-16,52773665000
2022-08-17,52134162000
2022-08-18,52973143000
2022-08-19,52028556000
2022-08-22,50602875000
2022-08-23,50884491000
2022-08-24,51007698000
2022-08-25,51611999000
2022-08-26,49670022000
2022-08-29,49763893999
2022-08-30,48883843999
2022-08-31,47956858000
2022-09-01,48115267000
2022-09-02,47962725000
2022-09-06,47821917000
2022-09-07,48250208000
2022-09-08,49089189000
2022-09-09,49699357000
2022-09-12,50198052000
2022-09-13,48396883000
2022-09-14,48285410000
2022-09-15,47241084000
2022-09-16,45885807000
2022-09-19,46701320000
2022-09-20,45774334000
2022-09-21,44894284000
2022-09-22,44313451000
2022-09-23,43321928000
2022-09-26,42911238000
2022-09-27,42864302000
2022-09-28,44014234000
2022-09-29,43533140000
2022-09-30,42731192000
2022-10-03,44085144000
2022-10-04,45666700000
2022-10-05,46553772000
2022-10-06,46378692000
2022-10-07,45421588000
2022-10-10,45736732000
2022-10-11,45520800000
2022-10-12,45229000000
2022-10-13,47149044000
2022-10-14,45649192000
2022-10-17,46728851999
2022-10-18,47621760000
2022-10-19,47388320000
2022-10-20,46775540000
2022-10-21,48532176000
2022-10-24,48958204000
2022-10-25,49343380000
2022-10-26,49722720000
2022-10-27,50125404000
2022-10-28,51006640000
2022-10-31,50539760000
2022-11-01,50102060000
2022-11-02,49576820000
2022-11-03,50779036000
2022-11-04,51992924000
2022-11-07,53247664000
2022-11-08,53259336000
2022-11-09,52594032000
2022-11-10,54858400000
2022-11-11,55698784000
2022-11-14,55319444000
2022-11-15,56130648000
2022-11-16,55576228000
2022-11-17,55214396000
2022-11-18,54683320000
2022-11-21,55249412000
2022-11-22,56037272000
2022-11-23,55961404000
2022-11-25,56095632000
2022-11-28,54986792000
2022-11-29,55039316000
2022-11-30,55891372000
2022-12-01,55815504000
2022-12-02,56533332000
2022-12-05,55529540000
2022-12-06,55062660000
2022-12-07,55272756000
2022-12-08,55401148000
2022-12-09,54969284000
2022-12-12,56113140000
2022-12-13,57233651999
2022-12-14,57029392000
2022-12-15,55587900000
2022-12-16,55418656000
2022-12-19,55196888000
2022-12-20,55465344000
2022-12-21,56480808000
2022-12-22,55488688000
2022-12-23,55757144000
2022-12-27,56410776000
2022-12-28,55593736000
2022-12-29,56235696000
2022-12-30,56060616000
2023-01-03,54869199000
2023-01-04,54475278000
2023-01-05,54241209000
2023-01-06,55919655000
2023-01-09,55525734000
2023-01-10,55845437999
2023-01-11,56062380000
2023-01-12,55976745000
2023-01-13,55902528000
2023-01-17,52088916000
2023-01-18,50929989000
2023-01-19,49605501000
2023-01-20,49868115000
2023-01-23,50810100000
2023-01-24,51084132000
2023-01-25,50855772000
2023-01-26,51734958000
2023-01-27,51055587000
2023-01-30,51204021000
2023-01-31,51506598000
2023-02-01,52305858000
2023-02-02,52225932000
2023-02-03,52174551000
2023-02-06,51626487000
2023-02-07,52054662000
2023-02-08,49091691000
2023-02-09,48612135000
2023-02-10,49011765000
2023-02-13,49616919000
2023-02-14,49091691000
2023-02-15,49622628000
2023-02-16,48926130000
2023-02-17,48777696000
2023-02-21,46842345000
2023-02-22,46985070000
2023-02-23,46990779000
2023-02-24,46916562000
2023-02-27,46870890000
2023-02-28,47219139000
2023-03-01,47418954000
2023-03-02,47841420000
2023-03-03,48834786000
