,EP
2012-11-12,1831281.6
2012-11-13,1831281.6
2012-11-14,1831281.6
2012-11-15,1831281.6
2012-11-16,1831281.6
2012-11-19,2098343.5
2012-11-20,2098343.5
2012-11-21,2098343.5
2012-11-23,2098343.5
2012-11-26,2098343.5
2012-11-27,2098343.5
2012-11-28,2098343.5
2012-11-29,1831281.6
2012-11-30,1373461.2
2012-12-03,1373461.2
2012-12-04,915640.8
2012-12-05,915640.8
2012-12-06,915640.8
2012-12-07,915640.8
2012-12-10,915640.8
2012-12-11,915640.8
2012-12-12,1648153.44
2012-12-13,1648153.44
2012-12-14,1648153.44
2012-12-17,1465025.28
2012-12-18,1739717.52
2012-12-19,1739717.52
2012-12-20,1739717.52
2012-12-21,1556589.36
2012-12-24,1556589.36
2012-12-26,1556589.36
2012-12-27,1556589.36
2012-12-28,1739717.52
2012-12-31,1648153.44
2013-01-02,1373461.2
2013-01-03,1373461.2
2013-01-04,1373461.2
2013-01-07,1281897.12
2013-01-08,1281897.12
2013-01-09,1281897.12
2013-01-10,1465025.28
2013-01-11,1465025.28
2013-01-14,1465025.28
2013-01-15,1831281.6
2013-01-16,1831281.6
2013-01-17,1831281.6
2013-01-18,1556589.36
2013-01-22,1831281.6
2013-01-23,1831281.6
2013-01-24,1831281.6
2013-01-25,1831281.6
2013-01-28,1831281.6
2013-01-29,1831281.6
2013-01-30,1831281.6
2013-01-31,1831281.6
2013-02-01,1831281.6
2013-02-04,1831281.6
2013-02-05,1831281.6
2013-02-06,1831281.6
2013-02-07,1831281.6
2013-02-08,1831281.6
2013-02-11,1831281.6
2013-02-12,1831281.6
2013-02-13,1831281.6
2013-02-14,1831281.6
2013-02-15,1098768.96
2013-02-19,1098768.96
2013-02-20,1098768.96
2013-02-21,1098768.96
2013-02-22,1373461.2
2013-02-25,1373461.2
2013-02-26,1373461.2
2013-02-27,1373461.2
2013-02-28,1373461.2
2013-03-01,1373461.2
2013-03-04,1373461.2
2013-03-05,1373461.2
2013-03-06,1098768.96
2013-03-07,1098768.96
2013-03-08,1098768.96
2013-03-11,1098768.96
2013-03-12,1098768.96
2013-03-13,1098768.96
2013-03-14,1098768.96
2013-03-15,1098768.96
2013-03-18,1098768.96
2013-03-19,1098768.96
2013-03-20,1190333.04
2013-03-21,1190333.04
2013-03-22,1190333.04
2013-03-25,1831281.6
2013-03-26,1831281.6
2013-03-27,1831281.6
2013-03-28,1831281.6
2013-04-01,1831281.6
2013-04-02,1831281.6
2013-04-03,1831281.6
2013-04-04,1831281.6
2013-04-05,1831281.6
2013-04-08,1831281.6
2013-04-09,1831281.6
2013-04-10,1831281.6
2013-04-11,1831281.6
2013-04-12,1831281.6
2013-04-15,1831281.6
2013-04-16,1831281.6
2013-04-17,1831281.6
2013-04-18,1831281.6
2013-04-19,1831281.6
2013-04-22,1831281.6
2013-04-23,1098768.96
2013-04-24,1098768.96
2013-04-25,1098768.96
2013-04-26,1098768.96
2013-04-29,1098768.96
2013-04-30,1098768.96
2013-05-01,1098768.96
2013-05-02,1098768.96
2013-05-03,1098768.96
2013-05-06,1098768.96
2013-05-07,1098768.96
2013-05-08,1098768.96
2013-05-09,1098768.96
2013-05-10,1098768.96
2013-05-13,1098768.96
2013-05-14,1098768.96
2013-05-15,1098768.96
2013-05-16,1098768.96
2013-05-17,1098768.96
2013-05-20,1098768.96
2013-05-21,1098768.96
2013-05-22,1098768.96
2013-05-23,1098768.96
2013-05-24,1098768.96
2013-05-28,1098768.96
2013-05-29,1098768.96
2013-05-30,1098768.96
2013-05-31,1098768.96
2013-06-03,1098768.96
2013-06-04,1098768.96
2013-06-05,1098768.96
2013-06-06,1098768.96
2013-06-07,915640.8
2013-06-10,915640.8
2013-06-11,915640.8
2013-06-12,915640.8
2013-06-13,915640.8
2013-06-14,915640.8
2013-06-17,915640.8
2013-06-18,915640.8
2013-06-19,915640.8
2013-06-20,915640.8
2013-06-21,915640.8
2013-06-24,915640.8
2013-06-25,915640.8
2013-06-26,915640.8
2013-06-27,915640.8
2013-06-28,915640.8
2013-07-01,915644.64
2013-07-02,915644.64
2013-07-03,1373466.96
2013-07-05,915644.64
2013-07-08,1373466.96
2013-07-09,915644.64
2013-07-10,1373466.96
2013-07-11,1373466.96
2013-07-12,1373466.96
2013-07-15,1373466.96
2013-07-16,1373466.96
2013-07-17,1007209.1
2013-07-18,1007209.1
2013-07-19,1007209.1
2013-07-22,1007209.1
2013-07-23,1007209.1
2013-07-24,1007209.1
2013-07-25,1007209.1
2013-07-26,1007209.1
2013-07-29,1007209.1
2013-07-30,1007209.1
2013-07-31,1007209.1
2013-08-01,1007209.1
2013-08-02,1007209.1
2013-08-05,1007209.1
2013-08-06,1007209.1
2013-08-07,1007209.1
2013-08-08,1007209.1
2013-08-09,1373466.96
2013-08-12,1373466.96
2013-08-13,839340.92
2013-08-14,839340.92
2013-08-15,839340.92
2013-08-16,839340.92
2013-08-19,839340.92
2013-08-20,991948.36
2013-08-21,991948.36
2013-08-22,991948.36
2013-08-23,991948.36
2013-08-26,991948.36
2013-08-27,991948.36
2013-08-28,991948.36
2013-08-29,991948.36
2013-08-30,991948.36
2013-09-03,991948.36
2013-09-04,991948.36
2013-09-05,991948.36
2013-09-06,991948.36
2013-09-09,991948.36
2013-09-10,1030100.22
2013-09-11,1030100.22
2013-09-12,1030100.22
2013-09-13,1030100.22
2013-09-16,1030100.22
2013-09-17,1030100.22
2013-09-18,1030100.22
2013-09-19,1030100.22
2013-09-20,1030100.22
2013-09-23,1030100.22
2013-09-24,1030100.22
2013-09-25,1030100.22
2013-09-26,1030100.22
2013-09-27,1030100.22
2013-09-30,1030132.08
2013-10-01,1030132.08
2013-10-02,1030132.08
2013-10-03,1030132.08
2013-10-04,1030132.08
2013-10-07,1030132.08
2013-10-08,1030132.08
2013-10-09,1030132.08
2013-10-10,1030132.08
2013-10-11,1030132.08
2013-10-14,1030132.08
2013-10-15,1030132.08
2013-10-16,1030132.08
2013-10-17,1030132.08
2013-10-18,1030132.08
2013-10-21,1030132.08
2013-10-22,1030132.08
2013-10-23,1030132.08
2013-10-24,1030132.08
2013-10-25,1030132.08
2013-10-28,1030132.08
2013-10-29,1030132.08
2013-10-30,1030132.08
2013-10-31,1030132.08
2013-11-01,1030132.08
2013-11-04,824105.66
2013-11-05,824105.66
2013-11-06,824105.66
2013-11-07,824105.66
2013-11-08,824105.66
2013-11-11,824105.66
2013-11-12,824105.66
2013-11-13,763060.8
2013-11-14,763060.8
2013-11-15,610448.64
2013-11-18,534142.56
2013-11-19,534142.56
2013-11-20,534142.56
2013-11-21,534142.56
2013-11-22,534142.56
2013-11-25,534142.56
2013-11-26,534142.56
2013-11-27,534142.56
2013-11-29,534142.56
2013-12-02,763060.8
2013-12-03,763060.8
2013-12-04,381530.4
2013-12-05,381530.4
2013-12-06,381530.4
2013-12-09,381530.4
2013-12-10,381530.4
2013-12-11,381530.4
2013-12-12,381530.4
2013-12-13,381530.4
2013-12-16,381530.4
2013-12-17,381530.4
2013-12-18,381530.4
2013-12-19,381530.4
2013-12-20,381530.4
2013-12-23,381530.4
2013-12-24,381530.4
2013-12-26,381530.4
2013-12-27,381530.4
2013-12-30,381530.4
2013-12-31,381530.4
2014-01-02,381530.4
2014-01-03,381530.4
2014-01-06,381530.4
2014-01-07,381530.4
2014-01-08,381530.4
2014-01-09,381530.4
2014-01-10,381530.4
2014-01-13,381530.4
2014-01-14,381530.4
2014-01-15,381530.4
2014-01-16,381530.4
2014-01-17,381530.4
2014-01-21,381530.4
2014-01-22,381530.4
2014-01-23,381530.4
2014-01-24,381530.4
2014-01-27,381530.4
2014-01-28,381530.4
2014-01-29,381530.4
2014-01-30,381530.4
2014-01-31,381530.4
2014-02-03,381530.4
2014-02-04,381530.4
2014-02-05,381530.4
2014-02-06,381530.4
2014-02-07,381530.4
2014-02-10,1373509.44
2014-02-11,1373509.44
2014-02-12,1373509.44
2014-02-13,1373509.44
2014-02-14,930934.18
2014-02-18,1373509.44
2014-02-19,930934.18
2014-02-20,930934.18
2014-02-21,1335356.4
2014-02-24,1335356.4
2014-02-25,1335356.4
2014-02-26,1335356.4
2014-02-27,1335356.4
2014-02-28,1335356.4
2014-03-03,1335356.4
2014-03-04,1335356.4
2014-03-05,1335356.4
2014-03-06,839366.88
2014-03-07,4273140.48
2014-03-10,1716886.8
2014-03-11,2670712.8
2014-03-12,3052243.2
2014-03-13,3052243.2
2014-03-14,4273140.48
2014-03-17,4273140.48
2014-03-18,3052243.2
2014-03-19,3052243.2
2014-03-20,3052243.2
2014-03-21,3052243.2
2014-03-24,4273140.48
2014-03-25,4273140.48
2014-03-26,4273140.48
2014-03-27,4273140.48
2014-03-28,4273140.48
2014-03-31,4273140.48
2014-04-01,4273140.48
2014-04-02,4273140.48
2014-04-03,2747018.88
2014-04-04,4273140.48
2014-04-07,4273140.48
2014-04-08,4273140.48
2014-04-09,4273140.48
2014-04-10,4273140.48
2014-04-11,2441794.56
2014-04-14,2441794.56
2014-04-15,2289182.4
2014-04-16,2289182.4
2014-04-17,2289182.4
2014-04-21,2289182.4
2014-04-22,2289182.4
2014-04-23,2289182.4
2014-04-24,2289182.4
2014-04-25,2289182.4
2014-04-28,2289182.4
2014-04-29,2289182.4
2014-04-30,1983958.08
2014-05-01,1983958.08
2014-05-02,1983958.08
2014-05-05,1983958.08
2014-05-06,1983958.08
2014-05-07,1983958.08
2014-05-08,1983958.08
2014-05-09,1983958.08
2014-05-12,1983958.08
2014-05-13,1983958.08
2014-05-14,1983958.08
2014-05-15,1983958.08
2014-05-16,1983958.08
2014-05-19,1983958.08
2014-05-20,1983958.08
2014-05-21,1755039.84
2014-05-22,1755039.84
2014-05-23,1755039.84
2014-05-27,1755039.84
2014-05-28,1755039.84
2014-05-29,2079340.68
2014-05-30,2079340.68
2014-06-02,2079340.68
2014-06-03,2079340.68
2014-06-04,2079340.68
2014-06-05,2079340.68
2014-06-06,2403641.52
2014-06-09,2403641.52
2014-06-10,2403641.52
2014-06-11,2136570.24
2014-06-12,2136570.24
2014-06-13,2136570.24
2014-06-16,2136570.24
2014-06-17,2136570.24
2014-06-18,2136570.24
2014-06-19,2136570.24
2014-06-20,2136570.24
2014-06-23,2136570.24
2014-06-24,2136570.24
2014-06-25,2270105.88
2014-06-26,2270105.88
2014-06-27,2270105.88
2014-06-30,2270105.88
2014-07-01,1907652.0
2014-07-02,1907652.0
2014-07-03,1907652.0
2014-07-07,1907652.0
2014-07-08,1907652.0
2014-07-09,1907652.0
2014-07-10,1907652.0
2014-07-11,1907652.0
2014-07-14,1907652.0
2014-07-15,1907652.0
2014-07-16,1907652.0
2014-07-17,1907652.0
2014-07-18,1907652.0
2014-07-21,1907652.0
2014-07-22,1907652.0
2014-07-23,1907652.0
2014-07-24,1907652.0
2014-07-25,1907652.0
2014-07-28,2289182.4
2014-07-29,2289182.4
2014-07-30,2289182.4
2014-07-31,2289182.4
2014-08-01,2289182.4
2014-08-04,2289182.4
2014-08-05,2289182.4
2014-08-06,2289182.4
2014-08-07,2289182.4
2014-08-08,2289182.4
2014-08-11,2289182.4
2014-08-12,1907652.0
2014-08-13,1907652.0
2014-08-14,1907652.0
2014-08-15,1907652.0
2014-08-18,1907652.0
2014-08-19,1907652.0
2014-08-20,1907652.0
2014-08-21,1907652.0
2014-08-22,2670712.8
2014-08-25,2670712.8
2014-08-26,2670712.8
2014-08-27,2670712.8
2014-08-28,1526121.6
2014-08-29,1526121.6
2014-09-02,1526121.6
2014-09-03,1526121.6
2014-09-04,1526121.6
2014-09-05,1526121.6
2014-09-08,1526121.6
2014-09-09,1526121.6
2014-09-10,1526121.6
2014-09-11,1526121.6
2014-09-12,1526121.6
2014-09-15,1526121.6
2014-09-16,1526121.6
2014-09-17,1526121.6
2014-09-18,1526121.6
2014-09-19,1526121.6
2014-09-22,1297203.36
2014-09-23,1297203.36
2014-09-24,1144591.2
2014-09-25,1144591.2
2014-09-26,1144591.2
2014-09-29,1144591.2
2014-09-30,1248343.8
2014-10-01,1248343.8
2014-10-02,1248343.8
2014-10-03,1248343.8
2014-10-06,1248343.8
2014-10-07,1248343.8
2014-10-08,1248343.8
2014-10-09,1248343.8
2014-10-10,1248343.8
2014-10-13,1248343.8
2014-10-14,1248343.8
2014-10-15,1248343.8
2014-10-16,1248343.8
2014-10-17,1248343.8
2014-10-20,1248343.8
2014-10-21,1248343.8
2014-10-22,832229.2
2014-10-23,832229.2
2014-10-24,832229.2
2014-10-27,832229.2
2014-10-28,832229.2
2014-10-29,832229.2
2014-10-30,1206732.34
2014-10-31,1206732.34
2014-11-03,1206732.34
2014-11-04,1206732.34
2014-11-05,832229.2
2014-11-06,832229.2
2014-11-07,832229.2
2014-11-10,832229.2
2014-11-11,832229.2
2014-11-12,832229.2
2014-11-13,832229.2
2014-11-14,832229.2
2014-11-17,832229.2
2014-11-18,832229.2
2014-11-19,832229.2
2014-11-20,832229.2
2014-11-21,832229.2
2014-11-24,832229.2
2014-11-25,832229.2
2014-11-26,832229.2
2014-11-28,832229.2
2014-12-01,832229.2
2014-12-02,832229.2
2014-12-03,832229.2
2014-12-04,832229.2
2014-12-05,832229.2
2014-12-08,832229.2
2014-12-09,832229.2
2014-12-10,832229.2
2014-12-11,832229.2
2014-12-12,832229.2
2014-12-15,832229.2
2014-12-16,832229.2
2014-12-17,832229.2
2014-12-18,832229.2
2014-12-19,832229.2
2014-12-22,832229.2
2014-12-23,832229.2
2014-12-24,832229.2
2014-12-26,832229.2
2014-12-29,832229.2
2014-12-30,832229.2
2014-12-31,832237.6
2015-01-02,832237.6
2015-01-05,1206744.52
2015-01-06,1206744.52
2015-01-07,1081908.88
2015-01-08,1081908.88
2015-01-09,1081908.88
2015-01-12,1248356.4
2015-01-13,1248356.4
2015-01-14,1248356.4
2015-01-15,1081908.88
2015-01-16,1081908.88
2015-01-20,1081908.88
2015-01-21,1081908.88
2015-01-22,1081908.88
2015-01-23,1498027.68
2015-01-26,1498027.68
2015-01-27,1498027.68
2015-01-28,2080594.0
2015-01-29,2247041.52
2015-01-30,2247041.52
2015-02-02,2247041.52
2015-02-03,1414803.92
2015-02-04,1414803.92
2015-02-05,1414803.92
2015-02-06,1414803.92
2015-02-09,1414803.92
2015-02-10,1414803.92
2015-02-11,1414803.92
2015-02-12,1414803.92
2015-02-13,2080594.0
2015-02-17,2080594.0
2015-02-18,1914146.48
2015-02-19,1747698.96
2015-02-20,2080594.0
2015-02-23,1914146.48
2015-02-24,2080594.0
2015-02-25,2080594.0
2015-02-26,2413489.04
2015-02-27,2413489.04
2015-03-02,2163817.76
2015-03-03,2163817.76
2015-03-04,2163817.76
2015-03-05,2163817.76
2015-03-06,2163817.76
2015-03-09,2496712.8
2015-03-10,2496712.8
2015-03-11,2496712.8
2015-03-12,2163817.76
2015-03-13,2163817.76
2015-03-16,2163817.76
2015-03-17,2163817.76
2015-03-18,2163817.76
2015-03-19,1830922.72
2015-03-20,1830922.72
2015-03-23,1664475.2
2015-03-24,1664475.2
2015-03-25,1664475.2
2015-03-26,1664475.2
2015-03-27,1747698.96
2015-03-30,1747698.96
2015-03-31,1829227.68
2015-04-01,1829227.68
2015-04-02,1829227.68
2015-04-06,1829227.68
2015-04-07,1916333.76
2015-04-08,1916333.76
2015-04-09,1916333.76
2015-04-10,1742121.6
2015-04-13,1742121.6
2015-04-14,1567909.44
2015-04-15,1567909.44
2015-04-16,1567909.44
2015-04-17,1567909.44
2015-04-20,1567909.44
2015-04-21,1567909.44
2015-04-22,1567909.44
2015-04-23,1742121.6
2015-04-24,1742121.6
2015-04-27,1742121.6
2015-04-28,1742121.6
2015-04-29,1742121.6
2015-04-30,1742121.6
2015-05-01,1742121.6
2015-05-04,1393697.28
2015-05-05,1393697.28
2015-05-06,1393697.28
2015-05-07,1393697.28
2015-05-08,1393697.28
2015-05-11,1393697.28
2015-05-12,1393697.28
2015-05-13,1655015.52
2015-05-14,1655015.52
2015-05-15,1655015.52
2015-05-18,1655015.52
2015-05-19,1219485.12
2015-05-20,1219485.12
2015-05-21,1219485.12
2015-05-22,1219485.12
2015-05-26,871060.8
2015-05-27,1289169.98
2015-05-28,1289169.98
2015-05-29,1567909.44
2015-06-01,1567909.44
2015-06-02,1567909.44
2015-06-03,1001719.92
2015-06-04,1001719.92
2015-06-05,1001719.92
2015-06-08,1001719.92
2015-06-09,1001719.92
2015-06-10,1001719.92
2015-06-11,1001719.92
2015-06-12,1001719.92
2015-06-15,1001719.92
2015-06-16,1001719.92
2015-06-17,1001719.92
2015-06-18,1001719.92
2015-06-19,1001719.92
2015-06-22,1001719.92
2015-06-23,1001719.92
2015-06-24,1001719.92
2015-06-25,1001719.92
2015-06-26,1001719.92
2015-06-29,1001719.92
2015-06-30,1001719.92
2015-07-01,1001719.92
2015-07-02,914613.84
2015-07-06,1001719.92
2015-07-07,1001719.92
2015-07-08,1001719.92
2015-07-09,1001719.92
2015-07-10,1001719.92
2015-07-13,1001719.92
2015-07-14,1001719.92
2015-07-15,1001719.92
2015-07-16,1001719.92
2015-07-17,940745.66
2015-07-20,522636.48
2015-07-21,609742.56
2015-07-22,601031.95
2015-07-23,566189.52
2015-07-24,871060.8
2015-07-27,871060.8
2015-07-28,871060.8
2015-07-29,958166.88
2015-07-30,958166.88
2015-07-31,958166.88
2015-08-03,958166.88
2015-08-04,958166.88
2015-08-05,958166.88
2015-08-06,958166.88
2015-08-07,783954.72
2015-08-10,783954.72
2015-08-11,783954.72
2015-08-12,696848.64
2015-08-13,696848.64
2015-08-14,696848.64
2015-08-17,696848.64
2015-08-18,696848.64
2015-08-19,696848.64
2015-08-20,958166.88
2015-08-21,958166.88
2015-08-24,958166.88
2015-08-25,958166.88
2015-08-26,958166.88
2015-08-27,958166.88
2015-08-28,958166.88
2015-08-31,958166.88
2015-09-01,871060.8
2015-09-02,871060.8
2015-09-03,871060.8
2015-09-04,871060.8
2015-09-08,871060.8
2015-09-09,871060.8
2015-09-10,871060.8
2015-09-11,871060.8
2015-09-14,871060.8
2015-09-15,958166.88
2015-09-16,1045272.96
2015-09-17,1045272.96
2015-09-18,1045272.96
2015-09-21,1045272.96
2015-09-22,1045272.96
2015-09-23,1045272.96
2015-09-24,1045272.96
2015-09-25,1045272.96
2015-09-28,1097536.61
2015-09-29,1097536.61
2015-09-30,1097536.61
2015-10-01,1097536.61
2015-10-02,1045272.96
2015-10-05,1045272.96
2015-10-06,1132379.04
2015-10-07,1132379.04
2015-10-08,1132379.04
2015-10-09,958166.88
2015-10-12,958166.88
2015-10-13,958166.88
2015-10-14,958166.88
2015-10-15,958166.88
2015-10-16,958166.88
2015-10-19,958166.88
2015-10-20,958166.88
2015-10-21,958166.88
2015-10-22,958166.88
2015-10-23,958166.88
2015-10-26,958166.88
2015-10-27,958166.88
2015-10-28,958166.88
2015-10-29,958166.88
2015-10-30,958166.88
2015-11-02,1132379.04
2015-11-03,1132379.04
2015-11-04,1132379.04
2015-11-05,1132379.04
2015-11-06,1132379.04
2015-11-09,1132379.04
2015-11-10,1132379.04
2015-11-11,1132379.04
2015-11-12,1132379.04
2015-11-13,1132379.04
2015-11-16,1132379.04
2015-11-17,1132379.04
2015-11-18,1132379.04
2015-11-19,958166.88
2015-11-20,958166.88
2015-11-23,958166.88
2015-11-24,958166.88
2015-11-25,958166.88
2015-11-27,958166.88
2015-11-30,958166.88
2015-12-01,958166.88
2015-12-02,958166.88
2015-12-03,958166.88
2015-12-04,958166.88
2015-12-07,958166.88
2015-12-08,958166.88
2015-12-09,958166.88
2015-12-10,958166.88
2015-12-11,958166.88
2015-12-14,958166.88
2015-12-15,958166.88
2015-12-16,871060.8
2015-12-17,871060.8
2015-12-18,783954.72
2015-12-21,783954.72
2015-12-22,783954.72
2015-12-23,783954.72
2015-12-24,783954.72
2015-12-28,783954.72
2015-12-29,783954.72
2015-12-30,783954.72
2015-12-31,783954.72
2016-01-04,783954.72
2016-01-05,783954.72
2016-01-06,783954.72
2016-01-07,783954.72
2016-01-08,783954.72
2016-01-11,783954.72
2016-01-12,783954.72
2016-01-13,783954.72
2016-01-14,609742.56
2016-01-15,609742.56
2016-01-19,609742.56
2016-01-20,609742.56
2016-01-21,609742.56
2016-01-22,609742.56
2016-01-25,609742.56
2016-01-26,696848.64
2016-01-27,696848.64
2016-01-28,696848.64
2016-01-29,609742.56
2016-02-01,609742.56
2016-02-02,609742.56
2016-02-03,609742.56
2016-02-04,609742.56
2016-02-05,609742.56
2016-02-08,609742.56
2016-02-09,609742.56
2016-02-10,609742.56
2016-02-11,618453.17
2016-02-12,618453.17
2016-02-16,618453.17
2016-02-17,609742.56
2016-02-18,609742.56
2016-02-19,609742.56
2016-02-22,609742.56
2016-02-23,609742.56
2016-02-24,609742.56
2016-02-25,609742.56
2016-02-26,609742.56
2016-02-29,609742.56
2016-03-01,609742.56
2016-03-02,609742.56
2016-03-03,609742.56
2016-03-04,696848.64
2016-03-07,696848.64
2016-03-08,696848.64
2016-03-09,696848.64
2016-03-10,696848.64
2016-03-11,879771.41
2016-03-14,879771.41
2016-03-15,879771.41
2016-03-16,879771.41
2016-03-17,609742.56
2016-03-18,609742.56
2016-03-21,609742.56
2016-03-22,609742.56
2016-03-23,609742.56
2016-03-24,609742.56
2016-03-28,609742.56
2016-03-29,609742.56
2016-03-30,609742.56
2016-03-31,609742.56
2016-04-01,609742.56
2016-04-04,609742.56
2016-04-05,609742.56
2016-04-06,609742.56
2016-04-07,609742.56
2016-04-08,609742.56
2016-04-11,609742.56
2016-04-12,609742.56
2016-04-13,609742.56
2016-04-14,609742.56
2016-04-15,609742.56
2016-04-18,609742.56
2016-04-19,609742.56
2016-04-20,609742.56
2016-04-21,609742.56
2016-04-22,783954.72
2016-04-25,783954.72
2016-04-26,435530.4
2016-04-27,435530.4
2016-04-28,435530.4
2016-04-29,435530.4
2016-05-02,435530.4
2016-05-03,435530.4
2016-05-04,435530.4
2016-05-05,435530.4
2016-05-06,435530.4
2016-05-09,435530.4
2016-05-10,740401.68
2016-05-11,844928.98
2016-05-12,740401.68
2016-05-13,740401.68
2016-05-16,740401.68
2016-05-17,653295.6
2016-05-18,653295.6
2016-05-19,653295.6
2016-05-20,653295.6
2016-05-23,653295.6
2016-05-24,653295.6
2016-05-25,653295.6
2016-05-26,653295.6
2016-05-27,653295.6
2016-05-31,1036562.35
2016-06-01,1036562.35
2016-06-02,1036562.35
2016-06-03,1036562.35
2016-06-06,1036562.35
2016-06-07,1045272.96
2016-06-08,1045272.96
2016-06-09,1045272.96
2016-06-10,1001719.92
2016-06-13,1001719.92
2016-06-14,1001719.92
2016-06-15,1001719.92
2016-06-16,1001719.92
2016-06-17,1001719.92
2016-06-20,871060.8
2016-06-21,871060.8
2016-06-22,871060.8
2016-06-23,871060.8
2016-06-24,871060.8
2016-06-27,871060.8
2016-06-28,871060.8
2016-06-29,871060.8
2016-06-30,1045272.96
2016-07-01,1045272.96
2016-07-05,1045272.96
2016-07-06,1045272.96
2016-07-07,1045272.96
2016-07-08,871060.8
2016-07-11,871060.8
2016-07-12,871060.8
2016-07-13,871060.8
2016-07-14,871060.8
2016-07-15,871060.8
2016-07-18,871060.8
2016-07-19,871060.8
2016-07-20,871060.8
2016-07-21,871060.8
2016-07-22,871060.8
2016-07-25,871060.8
2016-07-26,871060.8
2016-07-27,871060.8
2016-07-28,871060.8
2016-07-29,871060.8
2016-08-01,914613.84
2016-08-02,914613.84
2016-08-03,914613.84
2016-08-04,958166.88
2016-08-05,958166.88
2016-08-08,958166.88
2016-08-09,871060.8
2016-08-10,871060.8
2016-08-11,871060.8
2016-08-12,871060.8
2016-08-15,783954.72
2016-08-16,783954.72
2016-08-17,783954.72
2016-08-18,984298.7
2016-08-19,984298.7
2016-08-22,984298.7
2016-08-23,984298.7
2016-08-24,984298.7
2016-08-25,984298.7
2016-08-26,984298.7
2016-08-29,984298.7
2016-08-30,984298.7
2016-08-31,984298.7
2016-09-01,783954.72
2016-09-02,783954.72
2016-09-06,783954.72
2016-09-07,783954.72
2016-09-08,783954.72
2016-09-09,783954.72
2016-09-12,783954.72
2016-09-13,783954.72
2016-09-14,783954.72
2016-09-15,783954.72
2016-09-16,783954.72
2016-09-19,783954.72
2016-09-20,783954.72
2016-09-21,783954.72
2016-09-22,783954.72
2016-09-23,783954.72
2016-09-26,783954.72
2016-09-27,783954.72
2016-09-28,783954.72
2016-09-29,783954.72
2016-09-30,783954.72
2016-10-03,783954.72
2016-10-04,783954.72
2016-10-05,783954.72
2016-10-06,783954.72
2016-10-07,783954.72
2016-10-10,783954.72
2016-10-11,783954.72
2016-10-12,783954.72
2016-10-13,783954.72
2016-10-14,783954.72
2016-10-17,783954.72
2016-10-18,783954.72
2016-10-19,783954.72
2016-10-20,783954.72
2016-10-21,783954.72
2016-10-24,783954.72
2016-10-25,783954.72
2016-10-26,783954.72
2016-10-27,783954.72
2016-10-28,783954.72
2016-10-31,783954.72
2016-11-01,783954.72
2016-11-02,783954.72
2016-11-03,783954.72
2016-11-04,783954.72
2016-11-07,783954.72
2016-11-08,783954.72
2016-11-09,783954.72
2016-11-10,783954.72
2016-11-11,783954.72
2016-11-14,801375.94
2016-11-15,801375.94
2016-11-16,1045272.96
2016-11-17,1045272.96
2016-11-18,1045272.96
2016-11-21,958166.88
2016-11-22,879771.41
2016-11-23,958166.88
2016-11-25,958166.88
2016-11-28,958166.88
2016-11-29,958166.88
2016-11-30,958166.88
2016-12-01,958166.88
2016-12-02,958166.88
2016-12-05,958166.88
2016-12-06,958166.88
2016-12-07,958166.88
2016-12-08,958166.88
2016-12-09,958166.88
2016-12-12,923324.45
2016-12-13,923324.45
2016-12-14,923324.45
2016-12-15,958166.88
2016-12-16,958166.88
2016-12-19,871060.8
2016-12-20,958166.88
2016-12-21,958166.88
2016-12-22,696848.64
2016-12-23,696848.64
2016-12-27,696848.64
2016-12-28,1132379.04
2016-12-29,1393697.28
2016-12-30,1376276.06
2017-01-03,1358854.85
2017-01-04,1306591.2
2017-01-05,1541777.62
2017-01-06,1742121.6
2017-01-09,1742121.6
2017-01-10,1742121.6
2017-01-11,1655015.52
2017-01-12,1715989.78
2017-01-13,1733410.99
2017-01-17,1698568.56
2017-01-18,1742121.6
2017-01-19,1872780.72
2017-01-20,1872780.72
2017-01-23,1872780.72
2017-01-24,2264758.08
2017-01-25,2874500.64
2017-01-26,3484243.2
2017-01-27,3222924.96
2017-01-30,3222924.96
2017-01-31,2939830.2
2017-02-01,3048712.8
2017-02-02,3048712.8
2017-02-03,3048712.8
2017-02-06,3048712.8
2017-02-07,3048712.8
2017-02-08,2874500.64
2017-02-09,3048712.8
2017-02-10,3048712.8
2017-02-13,3310031.04
2017-02-14,2613182.4
2017-02-15,2526076.32
2017-02-16,2504299.8
2017-02-17,2591405.88
2017-02-21,2613182.4
2017-02-22,2613182.4
2017-02-23,2199428.52
2017-02-24,2351864.16
2017-02-27,2125388.35
2017-02-28,2177652.0
2017-03-01,2177652.0
2017-03-02,1655015.52
2017-03-03,1585330.66
2017-03-06,1567909.44
2017-03-07,2090545.92
2017-03-08,2003439.84
2017-03-09,2003439.84
2017-03-10,1480803.36
2017-03-13,1480803.36
2017-03-14,1480803.36
2017-03-15,1480803.36
2017-03-16,2003439.84
2017-03-17,1611462.48
2017-03-20,1611462.48
2017-03-21,1611462.48
2017-03-22,1611462.48
2017-03-23,1611462.48
2017-03-24,1611462.48
2017-03-27,1611462.48
2017-03-28,1506935.18
2017-03-29,1306591.2
2017-03-30,1306591.2
2017-03-31,1306591.2
2017-04-03,1306591.2
2017-04-04,1306591.2
2017-04-05,1219485.12
2017-04-06,1219485.12
2017-04-07,1219485.12
2017-04-10,1219485.12
2017-04-11,1219485.12
2017-04-12,1219485.12
2017-04-13,1219485.12
