,PFE
2018-07-17,209855000000
2018-07-18,209913749999
2018-07-19,208268750000
2018-07-20,208092500000
2018-07-23,207387499999
2018-07-24,210148750000
2018-07-25,211735000000
2018-07-26,212675000000
2018-07-27,214085000000
2018-07-30,215083750000
2018-07-31,222545000000
2018-08-01,224483750000
2018-08-02,221017500000
2018-08-03,225952500000
2018-08-06,228772500000
2018-08-07,227656250000
2018-08-08,230828750000
2018-08-09,228537500000
2018-08-10,228126250000
2018-08-13,227480000000
2018-08-14,226892500000
2018-08-15,229418749999
2018-08-16,230887499999
2018-08-17,234588750000
2018-08-20,235939999999
2018-08-21,235000000000
2018-08-22,234471249999
2018-08-23,235235000000
2018-08-24,236351249999
2018-08-27,231768750000
2018-08-28,231298750000
2018-08-29,231298750000
2018-08-30,231298750000
2018-08-31,231416250000
2018-09-04,230593750000
2018-09-05,233296250000
2018-09-06,232885000000
2018-09-07,235235000000
2018-09-10,234471249999
2018-09-11,235822500000
2018-09-12,236410000000
2018-09-13,238818750000
2018-09-14,239465000000
2018-09-17,239758750000
2018-09-18,242520000000
2018-09-19,241110000000
2018-09-20,243871250000
2018-09-21,245574999999
2018-09-24,244870000000
2018-09-25,244106249999
2018-09-26,243460000000
2018-09-27,244693750000
2018-09-28,245633750000
2018-10-01,243096000000
2018-10-02,242806600000
2018-10-03,246047880000
2018-10-04,245469079999
2018-10-05,246626680000
2018-10-08,248652480000
2018-10-09,249694320000
2018-10-10,244427239999
2018-10-11,235108560000
2018-10-12,240433520000
2018-10-15,236787079999
2018-10-16,241243840000
2018-10-17,244774520000
2018-10-18,241649000000
2018-10-19,244369360000
2018-10-22,243674800000
2018-10-23,242169920000
2018-10-24,233256399999
2018-10-25,238407720000
2018-10-26,233950960000
2018-10-29,237423760000
2018-10-30,235513720000
2018-10-31,236439800000
2018-11-01,239796840000
2018-11-02,235745239999
2018-11-05,238986520000
2018-11-06,236208280000
2018-11-07,243848440000
2018-11-08,240780800000
2018-11-09,243153880000
2018-11-12,242227800000
2018-11-13,238986520000
2018-11-14,235629480000
2018-11-15,237308000000
2018-11-16,238928640000
2018-11-19,242632960000
2018-11-20,239044399999
2018-11-21,236671320000
2018-11-23,236902840000
2018-11-26,238002560000
2018-11-27,241996280000
2018-11-28,246568800000
2018-11-29,249925840000
2018-11-30,253861680000
2018-12-03,252530440000
2018-12-04,247900040000
2018-12-06,247031840000
2018-12-07,241185960000
2018-12-10,243848440000
2018-12-11,241706880000
2018-12-12,242517200000
2018-12-13,244774520000
2018-12-14,240549280000
2018-12-17,236729200000
2018-12-18,232851239999
2018-12-19,230478160000
2018-12-20,230362399999
2018-12-21,230246640000
2018-12-24,222664360000
2018-12-26,231693640000
2018-12-27,235282200000
2018-12-28,235918880000
2018-12-31,233345349999
2019-01-02,231204050000
2019-01-03,224780150000
2019-01-04,229907999999
2019-01-07,231147700000
2019-01-08,232162000000
2019-01-09,231711200000
2019-01-10,226188900000
2019-01-11,229231800000
2019-01-14,226527000000
2019-01-15,228442900000
2019-01-16,225118250000
2019-01-17,227034150000
2019-01-18,227372250000
2019-01-22,225963500000
2019-01-23,225400000000
2019-01-24,218919750000
2019-01-25,217285600000
2019-01-28,211312500000
2019-01-29,217961800000
2019-01-30,222300750000
2019-01-31,226977800000
2019-02-01,229231800000
2019-02-04,226921450000
2019-02-05,225118250000
2019-02-06,226301599999
2019-02-07,222920600000
2019-02-08,225794450000
2019-02-11,222807900000
2019-02-12,223822200000
2019-02-13,222920600000
2019-02-14,224385700000
2019-02-15,226696049999
2019-02-19,227766700000
2019-02-20,225625400000
2019-02-21,225287299999
2019-02-22,229682600000
2019-02-25,230302450000
2019-02-26,230020700000
2019-02-27,229513549999
2019-02-28,231767550000
2019-03-01,231823900000
2019-03-04,230246100000
2019-03-05,229288150000
2019-03-06,223822200000
2019-03-07,221286450000
2019-03-08,218637999999
2019-03-11,221849950000
2019-03-12,223089650000
2019-03-13,224611100000
2019-03-14,220215800000
2019-03-15,223371400000
2019-03-18,223540450000
2019-03-19,226132550000
2019-03-20,225456350000
2019-03-21,226414300000
2019-03-22,223765850000
2019-03-25,223934900000
2019-03-26,226808750000
2019-03-27,224667450000
2019-03-28,226076200000
2019-03-29,227034150000
2019-04-01,226095300000
2019-04-02,226429020000
2019-04-03,226095300000
2019-04-04,225539099999
2019-04-05,226873980000
2019-04-08,227652660000
2019-04-09,226095300000
2019-04-10,225483480000
2019-04-11,223036200000
2019-04-12,220088340000
2019-04-15,222090660000
2019-04-16,215916840000
2019-04-17,210466080000
2019-04-18,207796320000
2019-04-22,205682759999
2019-04-23,208018800000
2019-04-24,207740700000
2019-04-25,209019960000
2019-04-26,210911040000
2019-04-29,208908720000
2019-04-30,214303860000
2019-05-01,215138160000
2019-05-02,216417419999
2019-05-03,218419740000
2019-05-06,219810240000
2019-05-07,215471880000
2019-05-08,216083700000
2019-05-09,214470720000
2019-05-10,214860060000
2019-05-13,214081380000
2019-05-14,214581960000
2019-05-15,217140480000
2019-05-16,219754620000
2019-05-17,218864700000
2019-05-20,219476520000
2019-05-21,219921480000
2019-05-22,221590080000
2019-05-23,221200740000
2019-05-24,221367599999
2019-05-28,221089500000
2019-05-29,220143960000
2019-05-30,221089500000
2019-05-31,219087180000
2019-06-03,221200740000
2019-06-04,222869340000
2019-06-05,224148599999
2019-06-06,225372240000
2019-06-07,226484640000
2019-06-10,227263320000
2019-06-11,225149759999
2019-06-12,227318940000
2019-06-13,224259840000
2019-06-14,225650340000
2019-06-17,226262160000
2019-06-18,227263320000
2019-06-19,229543740000
2019-06-20,230099940000
2019-06-21,230433660000
2019-06-24,230934240000
2019-06-25,230934240000
2019-06-26,226873980000
2019-06-27,229154400000
2019-06-28,228598200000
2019-07-01,230283850000
2019-07-02,232612750000
2019-07-03,233610850000
2019-07-05,231060150000
2019-07-08,227788600000
2019-07-09,228176750000
2019-07-10,231780999999
2019-07-11,226125100000
2019-07-12,223075349999
2019-07-15,224905200000
2019-07-16,225404250000
2019-07-17,224849749999
2019-07-18,226513250000
2019-07-19,225016100000
2019-07-22,225293350000
2019-07-23,226679600000
2019-07-24,225626050000
2019-07-25,224461599999
2019-07-26,226679600000
2019-07-29,218084850000
2019-07-30,204055999999
2019-07-31,204333250000
2019-08-01,201228050000
2019-08-02,199897249999
2019-08-05,194463150000
2019-08-06,194407700000
2019-08-07,192466950000
2019-08-08,193964099999
2019-08-09,191247050000
2019-08-12,186201100000
2019-08-13,185203000000
2019-08-14,180157050000
2019-08-15,181376950000
2019-08-16,182264150000
2019-08-19,185092100000
2019-08-20,182097800000
2019-08-21,183428600000
2019-08-22,184537600000
2019-08-23,180656100000
2019-08-26,183317700000
2019-08-27,180656100000
2019-08-28,184537600000
2019-08-29,185868400000
2019-08-30,187032849999
2019-09-03,190027150000
2019-09-04,188474550000
2019-09-05,191191599999
2019-09-06,192023350000
2019-09-09,193742300000
2019-09-10,196625700000
2019-09-11,196792050000
2019-09-12,196126650000
2019-09-13,194185900000
2019-09-16,193742300000
2019-09-17,192023350000
2019-09-18,191413400000
2019-09-19,192078800000
2019-09-20,193021450000
2019-09-23,190637100000
2019-09-24,189472650000
2019-09-25,188862700000
2019-09-26,188252750000
2019-09-27,190526200000
2019-09-30,188688150000
2019-10-01,186031350000
2019-10-02,182212200000
2019-10-03,186142050000
2019-10-04,188688150000
2019-10-07,188134650000
2019-10-08,186031350000
2019-10-09,187415100000
2019-10-10,187968600000
2019-10-11,189629100000
2019-10-14,190625400000
2019-10-15,191677050000
2019-10-16,190846799999
2019-10-17,191455650000
2019-10-18,191455650000
2019-10-21,191455650000
2019-10-22,191289600000
2019-10-23,193116150000
2019-10-24,191123550000
2019-10-25,193116150000
2019-10-28,195772950000
2019-10-29,200643750000
2019-10-30,202082850000
2019-10-31,201474000000
2019-11-01,201584700000
2019-11-04,199702800000
2019-11-05,196824600000
2019-11-06,197488800000
2019-11-07,193835700000
2019-11-08,194555250000
2019-11-11,193946400000
2019-11-12,194167800000
2019-11-13,192175200000
2019-11-14,191953800000
2019-11-15,195772950000
2019-11-18,195440850000
2019-11-19,197765549999
2019-11-20,194555250000
2019-11-21,198208350000
2019-11-22,201307950000
2019-11-25,203134500000
2019-11-26,201086550000
2019-11-27,202857750000
2019-11-29,202304249999
2019-12-02,201086550000
2019-12-03,199813500000
2019-12-04,200311650000
2019-12-05,199702800000
2019-12-06,201086550000
2019-12-09,201252600000
2019-12-10,202082850000
2019-12-11,200699100000
2019-12-12,202414950000
2019-12-13,201307950000
2019-12-16,205514550000
2019-12-17,204296849999
2019-12-18,204241500000
2019-12-19,204628950000
2019-12-20,206012700000
2019-12-23,206510850000
2019-12-24,206344800000
2019-12-26,206787600000
2019-12-27,206510850000
2019-12-30,204352200000
2019-12-31,206107650000
2020-01-02,205885850000
2020-01-03,204832300000
2020-01-06,204555050000
2020-01-07,203834200000
2020-01-08,205497700000
2020-01-09,204610500000
2020-01-10,207771150000
2020-01-13,207327550000
2020-01-14,210820900000
2020-01-15,213981550000
2020-01-16,213648850000
2020-01-17,213094350000
2020-01-21,212207150000
2020-01-22,211430850000
2020-01-23,214147900000
2020-01-24,209490100000
2020-01-27,211264500000
2020-01-28,200673550000
2020-01-29,197679250000
2020-01-30,195017650000
2020-01-31,195904850000
2020-02-03,197346550000
2020-02-04,198289200000
2020-02-05,200784450000
2020-02-06,201283499999
2020-02-07,200174500000
2020-02-10,198899150000
2020-02-11,200396300000
2020-02-12,198566450000
2020-02-13,194296800000
2020-02-14,192078800000
2020-02-18,191080700000
2020-02-19,190581650000
2020-02-20,188585450000
2020-02-21,187920050000
2020-02-24,182375050000
2020-02-25,178493550000
2020-02-26,182652300000
2020-02-27,179380750000
2020-02-28,175831950000
2020-03-02,183484050000
2020-03-03,180434300000
2020-03-04,191524300000
2020-03-05,186533800000
2020-03-06,184260349999
2020-03-09,177606350000
2020-03-10,181986900000
2020-03-11,169233400000
2020-03-12,157921600000
2020-03-13,172061350000
2020-03-16,158753350000
2020-03-17,169177950000
2020-03-18,170231500000
2020-03-19,160028700000
2020-03-20,152598400000
2020-03-23,149881350000
2020-03-24,156258100000
2020-03-25,156535350000
2020-03-26,167015400000
2020-03-27,162579400000
2020-03-30,172174000000
2020-03-31,172007380000
2020-04-01,167286480000
2020-04-02,173229260000
2020-04-03,177283680000
2020-04-06,182171199999
2020-04-07,177117060000
2020-04-08,182337820000
2020-04-09,186503320000
2020-04-13,185170360000
2020-04-14,192001780000
2020-04-15,189558020000
2020-04-16,189058160000
2020-04-17,194501080000
2020-04-20,190113419999
2020-04-21,187725199999
2020-04-22,191002060000
2020-04-23,193334740000
2020-04-24,196944840000
2020-04-27,201998980000
2020-04-28,199777380000
2020-04-29,200888180000
2020-04-30,202110060000
2020-05-01,198333340000
2020-05-04,198222260000
2020-05-05,202943160000
2020-05-06,202943160000
2020-05-07,194778780000
2020-05-08,196111740000
2020-05-11,200777100000
2020-05-12,196889300000
2020-05-13,195223100000
2020-05-14,199832919999
2020-05-15,198999820000
2020-05-18,200610480000
2020-05-19,198555500000
2020-05-20,198277800000
2020-05-21,196333900000
2020-05-22,197611320000
2020-05-26,197555780000
2020-05-27,197111460000
2020-05-28,201165880000
2020-05-29,201221419999
2020-06-01,186836560000
2020-06-02,190557740000
2020-06-03,190557740000
2020-06-04,189780180000
2020-06-05,189669100000
2020-06-08,192834880000
2020-06-09,190779900000
2020-06-10,189280320000
2020-06-11,175450860000
2020-06-12,177839080000
2020-06-15,175784100000
2020-06-16,176006260000
2020-06-17,176839360000
2020-06-18,175173160000
2020-06-19,176117340000
2020-06-22,174451140000
2020-06-23,172673860000
2020-06-24,169619160000
2020-06-25,170285640000
2020-06-26,168841600000
2020-06-29,172100290000
2020-06-30,172378140000
2020-07-01,177879570000
2020-07-02,181936180000
2020-07-06,181936180000
2020-07-07,179435530000
2020-07-08,177935140000
2020-07-09,176434750000
2020-07-10,178379700000
2020-07-13,185659369999
2020-07-14,185770510000
2020-07-15,188326730000
2020-07-16,187715460000
2020-07-17,191105230000
2020-07-20,192438910000
2020-07-21,193439170000
2020-07-22,203275060000
2020-07-23,202497080000
2020-07-24,198551609999
2020-07-27,197940340000
2020-07-28,205720140000
2020-07-29,206998250000
2020-07-30,204275320000
2020-07-31,202886070000
2020-08-03,202219230000
2020-08-04,202385940000
2020-08-05,202719359999
2020-08-06,201774670000
2020-08-07,202719359999
2020-08-10,202385940000
2020-08-11,199218450000
2020-08-12,202108090000
2020-08-13,201218970000
2020-08-14,200663270000
2020-08-17,202219230000
2020-08-18,202219230000
2020-08-19,201719099999
2020-08-20,204164180000
2020-08-21,204997730000
2020-08-24,204775450000
2020-08-25,202497080000
2020-08-26,200607700000
2020-08-27,199607440000
2020-08-28,199885290000
2020-08-31,199218450000
2020-09-01,194439430000
2020-09-02,196106530000
2020-09-03,191938780000
2020-09-04,191716500000
2020-09-08,189438130000
2020-09-09,190771810000
2020-09-10,187937740000
2020-09-11,190160540000
2020-09-14,195106270000
2020-09-15,194883990000
2020-09-16,193939300000
2020-09-17,194106010000
2020-09-18,193105750000
2020-09-21,189882690000
2020-09-22,191105230000
2020-09-23,189827119999
2020-09-24,188549010000
2020-09-25,190049400000
2020-09-28,192055860000
2020-09-29,190887840000
2020-09-30,193668840000
2020-10-01,191944620000
2020-10-02,192000240000
2020-10-05,193946940000
2020-10-06,190887840000
2020-10-07,192445200000
2020-10-08,194670000000
2020-10-09,194169419999
2020-10-12,194280660000
2020-10-13,194725620000
2020-10-14,194503140000
2020-10-15,192890160000
2020-10-16,200287620000
2020-10-19,199453320000
2020-10-20,197840340000
2020-10-21,195671160000
2020-10-22,197506620000
2020-10-23,201455640000
2020-10-26,200120759999
2020-10-27,197506620000
2020-10-28,187050060000
2020-10-29,186160140000
2020-10-30,187216919999
2020-11-02,191165940000
2020-11-03,190999080000
2020-11-04,197006040000
2020-11-05,192055860000
2020-11-06,192111480000
2020-11-09,206850780000
2020-11-10,204125400000
2020-11-11,203179860000
2020-11-12,198174060000
2020-11-13,203791680000
2020-11-16,197006040000
2020-11-17,200454480000
2020-11-18,202011840000
2020-11-19,201288780000
2020-11-20,204125400000
2020-11-23,203124240000
2020-11-24,203569200000
2020-11-25,203179860000
2020-11-27,207073259999
2020-11-30,213080220000
2020-12-01,219198419999
2020-12-02,226929599999
2020-12-03,222980580000
2020-12-04,224371080000
2020-12-07,229432500000
2020-12-08,236718720000
2020-12-09,232769700000
2020-12-10,232102259999
2020-12-11,228709440000
2020-12-14,218086020000
2020-12-15,215305020000
2020-12-16,210466080000
2020-12-17,211522860000
2020-12-18,209576160000
2020-12-21,207907560000
2020-12-22,204347880000
2020-12-23,208241280000
2020-12-24,207295740000
2020-12-28,204792840000
2020-12-29,206072099999
2020-12-30,204347880000
2020-12-31,205547040000
2021-01-04,205547040000
2021-01-05,207668960000
2021-01-06,205882080000
2021-01-07,206943040000
2021-01-08,207333920000
2021-01-11,210907680000
2021-01-12,207613120000
2021-01-13,205826240000
2021-01-14,205212000000
2021-01-15,204932800000
2021-01-19,205100319999
2021-01-20,203816000000
2021-01-21,203704319999
2021-01-22,204095199999
2021-01-25,208171520000
2021-01-26,208339040000
2021-01-27,202364160000
2021-01-28,200242240000
2021-01-29,200465600000
2021-02-01,199907199999
2021-02-02,195384160000
2021-02-03,194546560000
2021-02-04,194825760000
2021-02-05,194993280000
2021-02-08,194434880000
2021-02-09,195272480000
2021-02-10,193988160000
2021-02-11,192257120000
2021-02-12,193876480000
2021-02-16,193708960000
2021-02-17,194825760000
2021-02-18,192983040000
2021-02-19,192312960000
2021-02-22,191307840000
2021-02-23,189353439999
2021-02-24,188460000000
2021-02-25,188850880000
2021-02-26,187008160000
2021-03-01,188124960000
2021-03-02,187119840000
2021-03-03,192033760000
2021-03-04,190972800000
2021-03-05,192033760000
2021-03-08,191810400000
2021-03-09,192368800000
2021-03-10,195049120000
2021-03-11,193820640000
2021-03-12,195104960000
2021-03-15,197729439999
2021-03-16,200074720000
2021-03-17,199851360000
2021-03-18,199739680000
2021-03-19,198399520000
2021-03-22,201024000000
2021-03-23,197450240000
2021-03-24,198846240000
2021-03-25,199181280000
2021-03-26,202420000000
2021-03-29,204486080000
2021-03-30,201638240000
2021-03-31,202308319999
2021-04-01,202699199999
2021-04-05,203095440000
2021-04-06,201807899999
2021-04-07,201024179999
2021-04-08,201304080000
2021-04-09,204886800000
2021-04-12,206958060000
2021-04-13,208021679999
2021-04-14,208077660000
2021-04-15,210484800000
2021-04-16,215914860000
2021-04-19,217930140000
2021-04-20,218489940000
2021-04-21,221288940000
2021-04-22,216306720000
2021-04-23,216418679999
2021-04-26,216530640000
2021-04-27,215243100000
2021-04-28,217258380000
2021-04-29,216082800000
2021-04-30,216362700000
2021-05-03,222968340000
2021-05-04,223640100000
2021-05-05,223752060000
2021-05-06,219385620000
2021-05-07,221568840000
2021-05-10,223136280000
2021-05-11,220281300000
2021-05-12,222184620000
2021-05-13,224479800000
2021-05-14,224031960000
2021-05-17,224535780000
2021-05-18,224199899999
2021-05-19,222968340000
2021-05-20,224591760000
2021-05-21,223640100000
2021-05-24,222856380000
2021-05-25,220169340000
2021-05-26,217874160000
2021-05-27,216362700000
2021-05-28,216810539999
2021-06-01,215523000000
2021-06-02,217146420000
2021-06-03,218154060000
2021-06-04,219161700000
2021-06-07,218266020000
2021-06-08,217482300000
2021-06-09,222856380000
2021-06-10,227726640000
2021-06-11,224759700000
2021-06-14,221848740000
2021-06-15,221624820000
2021-06-16,220001399999
2021-06-17,221009039999
2021-06-18,217258380000
2021-06-21,220673160000
2021-06-22,221736780000
2021-06-23,218601899999
2021-06-24,219385620000
2021-06-25,218210039999
2021-06-28,218993760000
2021-06-29,218881800000
2021-06-30,219217679999
2021-07-01,221456880000
2021-07-02,222408539999
2021-07-06,220377610000
2021-07-07,220714150000
2021-07-08,220153250000
2021-07-09,222172490000
2021-07-12,223013840000
2021-07-13,222396850000
2021-07-14,224079550000
2021-07-15,224864810000
2021-07-16,226323150000
2021-07-19,225201350000
2021-07-20,230249449999
2021-07-21,230081180000
2021-07-22,232605230000
2021-07-23,233783120000
2021-07-26,234512290000
2021-07-27,236138900000
2021-07-28,243711050000
2021-07-29,240009110000
2021-07-30,240121290000
2021-08-02,246571640000
2021-08-03,256219120000
2021-08-04,253470710000
2021-08-05,252741540000
2021-08-06,252797630000
2021-08-09,257901819999
2021-08-10,270297710000
2021-08-11,259752790000
2021-08-12,264969160000
2021-08-13,271924319999
2021-08-16,274336189999
2021-08-17,282805780000
2021-08-18,276579790000
2021-08-19,273719199999
2021-08-20,273270480000
2021-08-23,280057370000
2021-08-24,271363420000
2021-08-25,266483590000
2021-08-26,265754420000
2021-08-27,261379400000
2021-08-30,262276840000
2021-08-31,258406630000
2021-09-01,258238360000
2021-09-02,262725560000
2021-09-03,262725560000
2021-09-07,262220750000
2021-09-08,260874590000
2021-09-09,258182270000
2021-09-10,255714310000
2021-09-13,250049220000
2021-09-14,250778390000
2021-09-15,251114930000
2021-09-16,249432230000
2021-09-17,246179010000
2021-09-20,247917800000
2021-09-21,246347280000
2021-09-22,246515550000
2021-09-23,247861710000
2021-09-24,246459460000
2021-09-27,244384130000
2021-09-28,241411360000
2021-09-29,244159770000
2021-09-30,241243090000
2021-10-01,240794370000
2021-10-04,238230720000
2021-10-05,237669120000
2021-10-06,235984320000
2021-10-07,240027840000
2021-10-08,238399200000
2021-10-11,236208960000
2021-10-12,235029600000
2021-10-13,232614720000
2021-10-14,234018720000
2021-10-15,233007840000
2021-10-18,232053120000
2021-10-19,236377440000
2021-10-20,240364799999
2021-10-21,240701760000
2021-10-22,242386559999
2021-10-25,242330400000
2021-10-26,244632960000
2021-10-27,241319520000
2021-10-28,242498880000
2021-10-29,245643840000
2021-11-01,245082240000
2021-11-02,255247200000
2021-11-03,251709120000
2021-11-04,246261600000
2021-11-05,272993760000
2021-11-08,271421280000
2021-11-09,265636799999
2021-11-10,275296320000
2021-11-11,281810880000
2021-11-12,279283680000
2021-11-15,278834400000
2021-11-16,278553600000
2021-11-17,285685920000
2021-11-18,288718560000
2021-11-19,285292800000
2021-11-22,287539200000
2021-11-23,286865280000
2021-11-24,285798240000
2021-11-26,303264000000
2021-11-29,294278400000
2021-11-30,301747680000
2021-12-01,307082880000
2021-12-02,297872640000
2021-12-03,304780320000
2021-12-06,289111680000
2021-12-07,290459520000
2021-12-08,288662400000
2021-12-09,292481280000
2021-12-10,296412480000
2021-12-13,310003200000
2021-12-14,311912640000
2021-12-15,330220800000
2021-12-16,343980000000
2021-12-17,334039680000
2021-12-20,342688320000
2021-12-21,331063200000
2021-12-22,334432800000
2021-12-23,329715360000
2021-12-27,332467200000
2021-12-28,325784160000
2021-12-29,323369280000
2021-12-30,327974400000
2021-12-31,331683850000
2022-01-03,318203050000
2022-01-04,306295010000
2022-01-05,312473710000
2022-01-06,308036280000
2022-01-07,312979240000
2022-01-10,315900080000
2022-01-11,318427730000
2022-01-12,318203050000
2022-01-13,311968180000
2022-01-14,308654150000
2022-01-18,303935870000
2022-01-19,300734180000
2022-01-20,303598850000
2022-01-21,296521430000
2022-01-24,289500180000
2022-01-25,295117180000
2022-01-26,297757170000
2022-01-27,299779290000
2022-01-28,305171610000
2022-01-31,295959730000
2022-02-01,298094190000
2022-02-02,302531620000
2022-02-03,299835460000
2022-02-04,297701000000
2022-02-07,298880570000
2022-02-08,290398900000
2022-02-09,289106990000
2022-02-10,284220200000
2022-02-11,285231260000
2022-02-14,279726600000
2022-02-15,279670430000
2022-02-16,279052560000
2022-02-17,274671300000
2022-02-18,272593010000
2022-02-22,266976010000
2022-02-23,263268790000
2022-02-24,258157320000
2022-02-25,268043240000
2022-02-28,263661980000
2022-03-01,256977750000
2022-03-02,267930900000
2022-03-03,268661110000
2022-03-04,273267050000
2022-03-07,269503659999
2022-03-08,266470480000
2022-03-09,273828750000
2022-03-10,276356400000
2022-03-11,282366590000
2022-03-14,293488250000
2022-03-15,293263570000
2022-03-16,297251640000
2022-03-17,304666080000
2022-03-18,306182670000
2022-03-21,304385230000
2022-03-22,297925680000
2022-03-23,293151230000
2022-03-24,295398030000
2022-03-25,296465260000
2022-03-28,299273760000
2022-03-29,296240580000
2022-03-30,294555480000
2022-03-31,290792090000
2022-04-01,289668690000
2022-04-04,284907420000
2022-04-05,286585320000
2022-04-06,295701910000
2022-04-07,308509880000
2022-04-08,308565810000
2022-04-11,301630490000
2022-04-12,297044230000
2022-04-13,296988300000
2022-04-14,297100160000
2022-04-18,289941120000
2022-04-19,280656740000
2022-04-20,278251750000
2022-04-21,274672230000
2022-04-22,269191090000
2022-04-25,273777350000
2022-04-26,274224790000
2022-04-27,278195820000
2022-04-28,282502430000
2022-04-29,274448510000
2022-05-02,270365620000
2022-05-03,275678970000
2022-05-04,277748380000
2022-05-05,270980850000
2022-05-06,274280720000
2022-05-09,272043520000
2022-05-10,276797570000
2022-05-11,276573850000
2022-05-12,281831270000
2022-05-13,279202560000
2022-05-16,283397310000
2022-05-17,287144620000
2022-05-18,281887200000
2022-05-19,283285450000
2022-05-20,293464710000
2022-05-23,295757840000
2022-05-24,298722130000
2022-05-25,300400030000
2022-05-26,301966070000
2022-05-27,301518630000
2022-05-31,296652720000
2022-06-01,292905410000
2022-06-02,294639240000
2022-06-03,297547600000
2022-06-06,297883180000
2022-06-07,301798280000
2022-06-08,299057710000
2022-06-09,289605540000
2022-06-10,279482210000
2022-06-13,267960629999
2022-06-14,268016560000
2022-06-15,271316430000
2022-06-16,265555639999
2022-06-17,260242290000
2022-06-21,269079230000
2022-06-22,274448510000
2022-06-23,280153370000
2022-06-24,288542870000
2022-06-27,290164840000
2022-06-28,283341380000
2022-06-29,284907420000
2022-06-30,293240990000
2022-07-01,292569830000
2022-07-05,289545480000
2022-07-06,295769250000
2022-07-07,299525940000
2022-07-08,298124190000
2022-07-11,296554230000
2022-07-12,291788280000
2022-07-13,290386530000
2022-07-14,288143730000
2022-07-15,290162250000
2022-07-18,284555250000
2022-07-19,288031590000
2022-07-20,284947740000
2022-07-21,286629840000
2022-07-22,287246610000
2022-07-25,290274390000
2022-07-26,293246100000
2022-07-27,291283650000
2022-07-28,284387040000
2022-07-29,283209570000
2022-08-01,283770270000
2022-08-02,278611830000
2022-08-03,279565020000
2022-08-04,279565020000
2022-08-05,276256890000
2022-08-08,277938990000
2022-08-09,279116460000
2022-08-10,280069650000
2022-08-11,270762030000
2022-08-12,280966770000
2022-08-15,278948250000
2022-08-16,279565020000
2022-08-17,276256890000
2022-08-18,272388060000
2022-08-19,275584050000
2022-08-22,274182300000
2022-08-23,269192070000
2022-08-24,265940010000
2022-08-25,268575300000
2022-08-26,262519740000
2022-08-29,259211609999
2022-08-30,257080950000
2022-08-31,253604609999
2022-09-01,261454410000
2022-09-02,256239900000
2022-09-06,256576320000
2022-09-07,258650910000
2022-09-08,263977560000
2022-09-09,268238880000
2022-09-12,267790320000
2022-09-13,258987330000
2022-09-14,258763050000
2022-09-15,257585580000
2022-09-16,258090210000
2022-09-19,254782080000
2022-09-20,251025390000
2022-09-21,246259440000
2022-09-22,249903990000
2022-09-23,247156560000
2022-09-26,245754810000
2022-09-27,247212630000
2022-09-28,249119010000
2022-09-29,247605119999
2022-09-30,245362320000
2022-10-03,247846100000
2022-10-04,249642900000
2022-10-05,247733800000
2022-10-06,241950350000
2022-10-07,237626800000
2022-10-10,234426250000
2022-10-11,235380800000
2022-10-12,235998450000
2022-10-13,241332699999
2022-10-14,240658900000
2022-10-17,245094750000
2022-10-18,247565350000
2022-10-19,242062650000
2022-10-20,240939649999
2022-10-21,252394250000
2022-10-24,255707100000
2022-10-25,255987850000
2022-10-26,258626900000
2022-10-27,256830100000
2022-10-28,266319450000
2022-10-31,261378249999
2022-11-01,269576150000
2022-11-02,264298050000
2022-11-03,261490550000
2022-11-04,265140300000
2022-11-07,264410350000
2022-11-08,265870250000
2022-11-09,262332800000
2022-11-10,266038700000
2022-11-11,267274000000
2022-11-14,276482600000
2022-11-15,272720550000
2022-11-16,269800749999
2022-11-17,271372950000
2022-11-18,270811449999
2022-11-21,270530700000
2022-11-22,275584200000
2022-11-23,274292750000
2022-11-25,276314150000
2022-11-28,278335550000
2022-11-29,277886350000
2022-11-30,281479950000
2022-12-01,286814200000
2022-12-02,285859650000
2022-12-05,284848950000
2022-12-06,279121650000
2022-12-07,282097600000
2022-12-08,290744700000
2022-12-09,290407800000
2022-12-12,292878400000
2022-12-13,297988050000
2022-12-14,305905200000
2022-12-15,301020150000
2022-12-16,288611000000
2022-12-19,288386400000
2022-12-20,288161800000
2022-12-21,290070900000
2022-12-22,289958600000
2022-12-23,291025450000
2022-12-27,287094950000
2022-12-28,285242000000
2022-12-29,288217950000
2022-12-30,287712600000
2023-01-03,288798840000
2023-01-04,282432420000
2023-01-05,279784440000
2023-01-06,286883280000
2023-01-09,272629260000
2023-01-10,268291080000
2023-01-11,267333300000
2023-01-12,268798140000
2023-01-13,269586900000
2023-01-17,259614720000
2023-01-18,253530000000
2023-01-19,253304640000
2023-01-20,254149740000
2023-01-23,253417319999
2023-01-24,251896140000
2023-01-25,253924380000
2023-01-26,249304500000
2023-01-27,246712860000
2023-01-30,245360699999
2023-01-31,248797439999
2023-02-01,247726980000
2023-02-02,249811560000
2023-02-03,248234040000
2023-02-06,246543840000
2023-02-07,245586060000
2023-02-08,247783319999
2023-02-09,244177560000
2023-02-10,247219920000
2023-02-13,247839660000
2023-02-14,246318480000
2023-02-15,244064880000
2023-02-16,241980300000
2023-02-17,243445140000
2023-02-21,240571800000
2023-02-22,238768920000
2023-02-23,238318199999
2023-02-24,235219500000
2023-02-27,229754520000
2023-02-28,228571380000
2023-03-01,226374120000
2023-03-02,228853080000
2023-03-03,231839100000
