,KEY
2009-04-13,5324630090
2009-04-14,4730440600
2009-04-15,4816973050
2009-04-16,4966962630
2009-04-17,5220791150
2009-04-20,4268934200
2009-04-21,4067025150
2009-04-22,3547830450
2009-04-23,3542061620
2009-04-24,4038181000
2009-04-27,3553599280
2009-04-28,3501679810
2009-04-29,3611287580
2009-04-30,3547830450
2009-05-01,3392072040
2009-05-04,4049718659
2009-05-05,3801658970
2009-05-06,4436230270
2009-05-07,3911266740
2009-05-08,4020874510
2009-05-11,3622825240
2009-05-12,3461298000
2009-05-13,3259388950
2009-05-14,3420916190
2009-05-15,3345921400
2009-05-18,3490142150
2009-05-19,3288233100
2009-05-20,3253620120
2009-05-21,3138243520
2009-05-22,3034404580
2009-05-26,2999791600
2009-05-27,2745963080
2009-05-28,2901721490
2009-05-29,2884415000
2009-06-01,2734425420
2009-06-02,2780576060
2009-06-03,2653661800
2009-06-04,3172856500
2009-06-05,3132474690
2009-06-08,3149781180
2009-06-09,3253620120
2009-06-10,3230544800
2009-06-11,3443991510
2009-06-12,3530523960
2009-06-15,3432453850
2009-06-16,3415147360
2009-06-17,3149781180
2009-06-18,3386303210
2009-06-19,3501679810
2009-06-22,3172856500
2009-06-23,3040173409
2009-06-24,2976716280
2009-06-25,2953640960
2009-06-26,2999791600
2009-06-29,3069017560
2009-06-30,4401107440
2009-07-01,4333914960
2009-07-02,4300318720
2009-07-06,4266722480
2009-07-07,4443102740
2009-07-08,4266722480
2009-07-09,4333914960
2009-07-10,4300318720
2009-07-13,4518694280
2009-07-14,4367511200
2009-07-15,4451501800
2009-07-16,4375910260
2009-07-17,4291919660
2009-07-20,4266722480
2009-07-21,4048346920
2009-07-22,4333914960
2009-07-23,4535492400
2009-07-24,4417905560
2009-07-27,4661478300
2009-07-28,4409506500
2009-07-29,4333914960
2009-07-30,4619483000
2009-07-31,4854656680
2009-08-03,5400595580
2009-08-04,5459389000
2009-08-05,5383797460
2009-08-06,5518182420
2009-08-07,5694562680
2009-08-10,5501384300
2009-08-11,5157022840
2009-08-12,5392196520
2009-08-13,5585374900
2009-08-14,5585374900
2009-08-17,5249412500
2009-08-18,5408994640
2009-08-19,5316604980
2009-08-20,5408994640
2009-08-21,5652567380
2009-08-24,5383797460
2009-08-25,5442590880
2009-08-26,5375398400
2009-08-27,5526581480
2009-08-28,5610572080
2009-08-31,5593773960
2009-09-01,5165421900
2009-09-02,4888252920
2009-09-03,4997440700
2009-09-04,5224215320
2009-09-08,5182220020
2009-09-09,5215816260
2009-09-10,5190619080
2009-09-11,4980642580
2009-09-14,5047835060
2009-09-15,5425792760
2009-09-16,5896140120
2009-09-17,5501384300
2009-09-18,5568576780
2009-09-21,5568576780
2009-09-22,5753356100
2009-09-23,5627370200
2009-09-24,5366999340
2009-09-25,5241013440
2009-09-28,5450989940
2009-09-29,5501384300
2009-09-30,5676242000
2009-10-01,5361865520
2009-10-02,5388063560
2009-10-05,5440459640
2009-10-06,5440459640
2009-10-07,5484123040
2009-10-08,5431726960
2009-10-09,5405528920
2009-10-12,5510321080
2009-10-13,5615113240
2009-10-14,5833430240
2009-10-15,5807232200
2009-10-16,5632578600
2009-10-19,5545251800
2009-10-20,5711172720
2009-10-21,5484123040
2009-10-22,5789766840
2009-10-23,5658776640
2009-10-26,5335667480
2009-10-27,5091152440
2009-10-28,4802974000
2009-10-29,4942696880
2009-10-30,4706914520
2009-11-02,4846637400
2009-11-03,4837904720
2009-11-04,4645785760
2009-11-05,4820439360
2009-11-06,5003825640
2009-11-09,5099885120
2009-11-10,4968894920
2009-11-11,5030023680
2009-11-12,4995092960
2009-11-13,4881568120
2009-11-16,4881568120
2009-11-17,5021291000
2009-11-18,5187211920
2009-11-19,5082419760
2009-11-20,5003825640
2009-11-23,5195944600
2009-11-24,5187211920
2009-11-25,5134815840
2009-11-27,4864102760
2009-11-30,5117350480
2009-12-01,5195944600
2009-12-02,5335667480
2009-12-03,5117350480
2009-12-04,5379330880
2009-12-07,5143548520
2009-12-08,5091152440
2009-12-09,5195944600
2009-12-10,5134815840
2009-12-11,5300736760
2009-12-14,5326934800
2009-12-15,5082419760
2009-12-16,5012558320
2009-12-17,4820439360
2009-12-18,4855370080
2009-12-21,4995092960
2009-12-22,4986360280
2009-12-23,4942696880
2009-12-24,5030023680
2009-12-28,4925231520
2009-12-29,4977627600
2009-12-30,4933964200
2009-12-31,4852842300
2010-01-04,5193852840
2010-01-05,5394961620
2010-01-06,5359986180
2010-01-07,5587326540
2010-01-08,5683509000
2010-01-11,5709740580
2010-01-12,5604814260
2010-01-13,5674765140
2010-01-14,5989544100
2010-01-15,6015775680
2010-01-19,5910849360
2010-01-20,6085726560
2010-01-21,6417993240
2010-01-22,6339298500
2010-01-25,6173165160
2010-01-26,6024519540
2010-01-27,6251859900
2010-01-28,6356786220
2010-01-29,6278091480
2010-02-01,6417993240
2010-02-02,6575382720
2010-02-03,6479200260
2010-02-04,6076982700
2010-02-05,6024519540
2010-02-08,5963312520
2010-02-09,6050751120
2010-02-10,6015775680
2010-02-11,6007031820
2010-02-12,5937080940
2010-02-16,6050751120
2010-02-17,5972056380
2010-02-18,5893361640
2010-02-19,5937080940
2010-02-22,6094470420
2010-02-23,5893361640
2010-02-24,6216884460
2010-02-25,6111958140
2010-02-26,6251859900
2010-03-01,6094470420
2010-03-02,6155677440
2010-03-03,6155677440
2010-03-04,6208140600
2010-03-05,6339298500
2010-03-08,6356786220
2010-03-09,6348042360
2010-03-10,6610358160
2010-03-11,6890161680
2010-03-12,6601614300
2010-03-15,6619102020
2010-03-16,6732772200
2010-03-17,6907649400
2010-03-18,6610358160
2010-03-19,6645333600
2010-03-22,6680309040
2010-03-23,6724028340
2010-03-24,6907649400
2010-03-25,6933880980
2010-03-26,6872673960
2010-03-29,6750259920
2010-03-30,6785235360
2010-03-31,6778646000
2010-04-01,6822379200
2010-04-05,7137258240
2010-04-06,7408404080
2010-04-07,7452137280
2010-04-08,7294697760
2010-04-09,7303444400
2010-04-12,7294697760
2010-04-13,7119764960
2010-04-14,7452137280
2010-04-15,7303444400
2010-04-16,6997312000
2010-04-19,7111018320
2010-04-20,7504617120
2010-04-21,7819496160
2010-04-22,7976935679
2010-04-23,8038162160
2010-04-26,7697043200
2010-04-27,7539603679
2010-04-28,7618323440
2010-04-29,7836989440
2010-04-30,7889469280
2010-05-03,7863229360
2010-05-04,7557096960
2010-05-05,7469630559
2010-05-06,6971072080
2010-05-07,6892352320
2010-05-10,7303444400
2010-05-11,7504617120
2010-05-12,7635816720
2010-05-13,7592083520
2010-05-14,7373417520
2010-05-17,7224724640
2010-05-18,6883605680
2010-05-19,6813632560
2010-05-20,6533740080
2010-05-21,6883605680
2010-05-24,6559980000
2010-05-25,6813632560
2010-05-26,6743659440
2010-05-27,7172244799
2010-05-28,7014805280
2010-06-01,6901098960
2010-06-02,7207231360
2010-06-03,7146004880
2010-06-04,6796139280
2010-06-07,6594966560
2010-06-08,6831125840
2010-06-09,6918592240
2010-06-10,7198484720
2010-06-11,7207231360
2010-06-14,7102271679
2010-06-15,7268457840
2010-06-16,7338430960
2010-06-17,7268457840
2010-06-18,7320937679
2010-06-21,7382164160
2010-06-22,7146004880
2010-06-23,7189738080
2010-06-24,7041045200
2010-06-25,7233471280
2010-06-28,7189738080
2010-06-29,6831125840
2010-06-30,6724389770
2010-07-01,6444571210
2010-07-02,6313406260
2010-07-06,6479548530
2010-07-07,6995464000
2010-07-08,7109140290
2010-07-09,7301515550
2010-07-12,7196583590
2010-07-13,7319004209
2010-07-14,7205327920
2010-07-15,7179094930
2010-07-16,6776855750
2010-07-19,6794344410
2010-07-20,6768111420
2010-07-21,6593224820
2010-07-22,6951742350
2010-07-23,7021696989
2010-07-26,7266538230
2010-07-27,7362725860
2010-07-28,7397703180
2010-07-29,7380214520
2010-07-30,7397703180
2010-08-02,7791198030
2010-08-03,7441424830
2010-08-04,7415191840
2010-08-05,7397703180
2010-08-06,7144117610
2010-08-09,7319004209
2010-08-10,7423936170
2010-08-11,6916765030
2010-08-12,6820577400
2010-08-13,6838066060
2010-08-16,6811833070
2010-08-17,6864299050
2010-08-18,6803088740
2010-08-19,6645690800
2010-08-20,6680668120
2010-08-23,6680668120
2010-08-24,6427082550
2010-08-25,6357127910
2010-08-26,6418338220
2010-08-27,6628202140
2010-08-30,6357127910
2010-08-31,6444571210
2010-09-01,6864299050
2010-09-02,6934253690
2010-09-03,7021696989
2010-09-07,6750622760
2010-09-08,6977975340
2010-09-09,7100395959
2010-09-10,7187839260
2010-09-13,7266538230
2010-09-14,7056674310
2010-09-15,7179094930
2010-09-16,7152861940
2010-09-17,7196583590
2010-09-20,7310259879
2010-09-21,7135373280
2010-09-22,6890532040
2010-09-23,6689412450
2010-09-24,6908020700
2010-09-27,6855554720
2010-09-28,6916765030
2010-09-29,6951742350
2010-09-30,6968987960
2010-10-01,7100313109
2010-10-04,7065293070
2010-10-05,7406738460
2010-10-06,7292923330
2010-10-07,7424248480
2010-10-08,7354208400
2010-10-11,7424248480
2010-10-12,7441758500
2010-10-13,7257903289
2010-10-14,7161598180
2010-10-15,7030273029
2010-10-18,7266658300
2010-10-19,7266658300
2010-10-20,7074048080
2010-10-21,7301678340
2010-10-22,7266658300
2010-10-25,7074048080
2010-10-26,7047783050
2010-10-27,7161598180
2010-10-28,7187863210
2010-10-29,7179108199
2010-11-01,7205373230
2010-11-02,7345453390
2010-11-03,7441758500
2010-11-04,7538063609
2010-11-05,7354208400
2010-11-08,7292923330
2010-11-09,7214128240
2010-11-10,7371718420
2010-11-11,7240393270
2010-11-12,7021518020
2010-11-15,7100313109
2010-11-16,6986497980
2010-11-17,6723847680
2010-11-18,6872682850
2010-11-19,6706337660
2010-11-22,6776377740
2010-11-23,6627542570
2010-11-24,6662562610
2010-11-26,6548747480
2010-11-29,6741357700
2010-11-30,6592522530
2010-12-01,6802642770
2010-12-02,7109068119
2010-12-03,7179108199
2010-12-06,7161598180
2010-12-07,6960232950
2010-12-08,7161598180
2010-12-09,7327943369
2010-12-10,7336698380
2010-12-13,7266658300
2010-12-14,7144088160
2010-12-15,7012763010
2010-12-16,7082803090
2010-12-17,7371718420
2010-12-20,7362963410
2010-12-21,7433003490
2010-12-22,7564328640
2010-12-23,7468023529
2010-12-27,7476778539
2010-12-28,7748183850
2010-12-29,7748183850
2010-12-30,7748183850
2010-12-31,7804761900
2011-01-03,7989959640
2011-01-04,7901770240
2011-01-05,7954683880
2011-01-06,7681296740
2011-01-07,7698934620
2011-01-10,7637202040
2011-01-11,7654839920
2011-01-12,7734210380
2011-01-13,7557831580
2011-01-14,7734210380
2011-01-18,7822399779
2011-01-19,7531374759
2011-01-20,7407909600
2011-01-21,7743029319
2011-01-24,7593107339
2011-01-25,7857675540
2011-01-26,7840037660
2011-01-27,7875313420
2011-01-28,7751848259
2011-01-31,7848856600
2011-02-01,8166338440
2011-02-02,8210433140
2011-02-03,8351536180
2011-02-04,8333898299
2011-02-07,8448544520
2011-02-08,8563190740
2011-02-09,8439725580
2011-02-10,8201614200
2011-02-11,8413268759
2011-02-14,8466182400
2011-02-15,8510277100
2011-02-16,8422087700
2011-02-17,8325079360
2011-02-18,8404449819
2011-02-22,8122243740
2011-02-23,8104605860
2011-02-24,7972321759
2011-02-25,8192795259
2011-02-28,8060511160
2011-03-01,7892951299
2011-03-02,7972321759
2011-03-03,8236889960
2011-03-04,8166338440
2011-03-07,8175157380
2011-03-08,8210433140
2011-03-09,8272165720
2011-03-10,7937046000
2011-03-11,8007597520
2011-03-14,7910589180
2011-03-15,7778305080
2011-03-16,7628383100
2011-03-17,7804761900
2011-03-18,7866494480
2011-03-21,7672477799
2011-03-22,7663658860
2011-03-23,7575469460
2011-03-24,7637202040
2011-03-25,7690115680
2011-03-28,7725391440
2011-03-29,7707753560
2011-03-30,7875313420
2011-03-31,8414377200
2011-04-01,8480706749
2011-04-04,8452279800
2011-04-05,8395425899
2011-04-06,8509133700
2011-04-07,8461755450
2011-04-08,8404901549
2011-04-11,8366998950
2011-04-12,8310145050
2011-04-13,8385950250
2011-04-14,8291193750
2011-04-15,8357523300
2011-04-18,8139583350
2011-04-19,7950070350
2011-04-20,7912167750
2011-04-21,7912167750
2011-04-25,7969021650
2011-04-26,8092205099
2011-04-27,8196437250
2011-04-28,8224864200
2011-04-29,8215388550
2011-05-02,8253291150
2011-05-03,8357523300
2011-05-04,8177485950
2011-05-05,8054302500
2011-05-06,8082729449
2011-05-09,8035351200
2011-05-10,8139583350
2011-05-11,8092205099
2011-05-12,8082729449
2011-05-13,7836362550
2011-05-16,7978497300
2011-05-17,8073253800
2011-05-18,8111156400
2011-05-19,8139583350
2011-05-20,7959546000
2011-05-23,7836362550
2011-05-24,7874265150
2011-05-25,7902692100
2011-05-26,7864789500
2011-05-27,8006924249
2011-05-31,8025875550
2011-06-01,7751081700
2011-06-02,7798459950
2011-06-03,7637373900
2011-06-06,7514190450
2011-06-07,7523666100
2011-06-08,7561568700
2011-06-09,7703703450
2011-06-10,7589995650
2011-06-13,7580520000
2011-06-14,7684752149
2011-06-15,7627898250
2011-06-16,7656325200
2011-06-17,7864789500
2011-06-20,7770032999
2011-06-21,7826886900
2011-06-22,7751081700
2011-06-23,7665800850
2011-06-24,7514190450
2011-06-27,7656325200
2011-06-28,7675276500
2011-06-29,7855313849
2011-06-30,7902687660
2011-07-01,8007044880
2011-07-05,7874226600
2011-07-06,7817304480
2011-07-07,7950122760
2011-07-08,7836278520
2011-07-11,7599103020
2011-07-12,7599103020
2011-07-13,7674999180
2011-07-14,7551667920
2011-07-15,7523206860
2011-07-18,7333466460
2011-07-19,7646538120
2011-07-20,7845765540
2011-07-21,7969096800
2011-07-22,7978583820
2011-07-25,7978583820
2011-07-26,7883713620
2011-07-27,7684486200
2011-07-28,7656025140
2011-07-29,7627564079
2011-08-01,7693973219
2011-08-02,7456797720
2011-08-03,7513719840
2011-08-04,7115265000
2011-08-05,6878089500
2011-08-08,6166563000
2011-08-09,6565017840
2011-08-10,5881952400
2011-08-11,6356303400
2011-08-12,6100153860
2011-08-15,6460660620
2011-08-16,6337329360
2011-08-17,6346816380
2011-08-18,5929387500
2011-08-19,5701699020
2011-08-22,5739647100
2011-08-23,6024257700
2011-08-24,6128614920
2011-08-25,6024257700
2011-08-26,6090666840
2011-08-29,6403738500
2011-08-30,6232972140
2011-08-31,6299381280
2011-09-01,6109640880
2011-09-02,5919900480
2011-09-06,5796569220
2011-09-07,6299381280
2011-09-08,6090666840
2011-09-09,5806056240
2011-09-12,5976822600
2011-09-13,6024257700
2011-09-14,6138101940
2011-09-15,6204511080
2011-09-16,6195024060
2011-09-19,5995796640
2011-09-20,6014770680
2011-09-21,5625802860
2011-09-22,5492984580
2011-09-23,5417088420
2011-09-26,5758621140
2011-09-27,5711186040
2011-09-28,5492984580
2011-09-29,5910413460
2011-09-30,5625541940
2011-10-03,5426323760
2011-10-04,5691948000
2011-10-05,5777327220
2011-10-06,6213709900
2011-10-07,5843733280
2011-10-10,6137817260
2011-10-11,6261142800
2011-10-12,6412928080
2011-10-13,6223196480
2011-10-14,6175763580
2011-10-17,5910139340
2011-10-18,6299089120
2011-10-19,6042951460
2011-10-20,6460360980
2011-10-21,6593173100
2011-10-24,6801877860
2011-10-25,6583686520
2011-10-26,6906230240
2011-10-27,7095961840
2011-10-28,6953663140
2011-10-31,6697525480
2011-11-01,6479334140
2011-11-02,6782904700
2011-11-03,6982122880
2011-11-04,6953663140
2011-11-07,7010582620
2011-11-08,7152881320
2011-11-09,6725985220
2011-11-10,6877770500
2011-11-11,7086475260
2011-11-14,6849310760
2011-11-15,6925203400
2011-11-16,6868283920
2011-11-17,6773418120
2011-11-18,6716498640
2011-11-21,6498307300
2011-11-22,6422414660
2011-11-23,6327548860
2011-11-25,6327548860
2011-11-28,6469847560
2011-11-29,6602659680
2011-11-30,6915716820
2011-12-01,6849310760
2011-12-02,6830337600
2011-12-05,7029555780
2011-12-06,6953663140
2011-12-07,7029555780
2011-12-08,6820851020
2011-12-09,7001096040
2011-12-12,6849310760
2011-12-13,6773418120
2011-12-14,6744958380
2011-12-15,6754444960
2011-12-16,6811364440
2011-12-19,6773418120
2011-12-20,6991609460
2011-12-21,7152881320
2011-12-22,7333126340
2011-12-23,7380559240
2011-12-27,7333126340
2011-12-28,7238260540
2011-12-29,7371072660
2011-12-30,7295180020
2012-01-03,7376387340
2012-01-04,7414361020
2012-01-05,7594736000
2012-01-06,7575749160
2012-01-09,7585242580
2012-01-10,7727643880
2012-01-11,7784604399
2012-01-12,7803591240
2012-01-13,7898525440
2012-01-17,7794097820
2012-01-18,7889032020
2012-01-19,7879538600
2012-01-20,7879538600
2012-01-23,7699163619
2012-01-24,7718150460
2012-01-25,7822578080
2012-01-26,7480814960
2012-01-27,7604229420
2012-01-30,7452334700
2012-01-31,7376387340
2012-02-01,7452334700
2012-02-02,7537775480
2012-02-03,7822578080
2012-02-06,7718150460
2012-02-07,7661189940
2012-02-08,7756124140
2012-02-09,7680176780
2012-02-10,7537775480
2012-02-13,7680176780
2012-02-14,7556762320
2012-02-15,7480814960
2012-02-16,7585242580
2012-02-17,7708657039
2012-02-21,7661189940
2012-02-22,7490308380
2012-02-23,7651696520
2012-02-24,7651696520
2012-02-27,7718150460
2012-02-28,7851058340
2012-02-29,7689670200
2012-03-01,7680176780
2012-03-02,7575749160
2012-03-05,7414361020
2012-03-06,7233986040
2012-03-07,7395374180
2012-03-08,7537775480
2012-03-09,7613722840
2012-03-12,7480814960
2012-03-13,7841564920
2012-03-14,8059913580
2012-03-15,8107380679
2012-03-16,8107380679
2012-03-19,8221301720
2012-03-20,8249781980
2012-03-21,8135860940
2012-03-22,7927005700
2012-03-23,7936499119
2012-03-26,8031433320
2012-03-27,7936499119
2012-03-28,8050420160
2012-03-29,8050420160
2012-03-30,8069407000
2012-04-02,8010615040
2012-04-03,7916150240
2012-04-04,7821685439
2012-04-05,7812238960
2012-04-09,7698881200
2012-04-10,7576076960
2012-04-11,7831131919
2012-04-12,7887810800
2012-04-13,7528844560
2012-04-16,7594969919
2012-04-17,7708327680
2012-04-18,7547737520
2012-04-19,7472165680
2012-04-20,7434379760
2012-04-23,7443826240
2012-04-24,7585523439
2012-04-25,7642202320
2012-04-26,7708327680
2012-04-27,7661095279
2012-04-30,7594969919
2012-05-01,7708327680
2012-05-02,7576076960
2012-05-03,7547737520
2012-05-04,7387147360
2012-05-07,7481612160
2012-05-08,7472165680
2012-05-09,7434379760
2012-05-10,7453272720
2012-05-11,7453272720
2012-05-14,7245450160
2012-05-15,7179324800
2012-05-16,7094306480
2012-05-17,6990395200
2012-05-18,6999841680
2012-05-21,7037627600
2012-05-22,7094306480
2012-05-23,7160431840
2012-05-24,7122645920
2012-05-25,7084860000
2012-05-29,7188771280
2012-05-30,7018734640
2012-05-31,7084860000
2012-06-01,6744786720
2012-06-04,6508624720
2012-06-05,6518071200
2012-06-06,6735340240
2012-06-07,6754233200
2012-06-08,6877037440
2012-06-11,6669214880
2012-06-12,6773126160
2012-06-13,6754233200
2012-06-14,6877037440
2012-06-15,7018734640
2012-06-18,6990395200
2012-06-19,7198217760
2012-06-20,7217110720
2012-06-21,7056520560
2012-06-22,7198217760
2012-06-25,7047074080
2012-06-26,7150985360
2012-06-27,7198217760
2012-06-28,7122645920
2012-06-29,7311575520
2012-07-02,7227641560
2012-07-03,7302539400
2012-07-05,7199554870
2012-07-06,7208917100
2012-07-09,7152743720
2012-07-10,7077845880
2012-07-11,7162105950
2012-07-12,7096570340
2012-07-13,7349350550
2012-07-16,7349350550
2012-07-17,7452335080
2012-07-18,7330626090
2012-07-19,7405523930
2012-07-20,7386799470
2012-07-23,7274452710
2012-07-24,7349350550
2012-07-25,7386799470
2012-07-26,7545957380
2012-07-27,7658304140
2012-07-30,7545957380
2012-07-31,7471059540
2012-08-01,7461697310
2012-08-02,7424248390
2012-08-03,7714477520
2012-08-06,7705115290
2012-08-07,7723839750
2012-08-08,7808099820
2012-08-09,7798737590
2012-08-10,7808099820
2012-08-13,7723839750
2012-08-14,7695753060
2012-08-15,7705115290
2012-08-16,7798737590
2012-08-17,7826824279
2012-08-20,7817462050
2012-08-21,7798737590
2012-08-22,7808099820
2012-08-23,7808099820
2012-08-24,7817462050
2012-08-27,7780013130
2012-08-28,7780013130
2012-08-29,7826824279
2012-08-30,7864273200
2012-08-31,7892359890
2012-09-04,7864273200
2012-09-05,7780013130
2012-09-06,7967257730
2012-09-07,8060880029
2012-09-10,8079604490
2012-09-11,8098328950
2012-09-12,8135777870
2012-09-13,8266849090
2012-09-14,8463455919
2012-09-17,8341746930
2012-09-18,8323022470
2012-09-19,8463455919
2012-09-20,8407282540
2012-09-21,8341746930
2012-09-24,8351109160
2012-09-25,8210675710
2012-09-26,8145140099
2012-09-27,8248124630
2012-09-28,8182589020
2012-10-01,8063064750
2012-10-02,8044550250
2012-10-03,8100093750
2012-10-04,8248209750
2012-10-05,8220438000
2012-10-08,8100093750
2012-10-09,7970492249
2012-10-10,7951977750
2012-10-11,7989006750
2012-10-12,7711289250
2012-10-15,7729803750
2012-10-16,7646488500
2012-10-17,7785347250
2012-10-18,8127865499
2012-10-19,8090836500
2012-10-22,7961235000
2012-10-23,7803861750
2012-10-24,7785347250
2012-10-25,7896434249
2012-10-26,7766832750
2012-10-31,7794604500
2012-11-01,7868662500
2012-11-02,7748318249
2012-11-05,7831633500
2012-11-06,7951977750
2012-11-07,7674260249
2012-11-08,7637231250
2012-11-09,7674260249
2012-11-12,7674260249
2012-11-13,7563173250
2012-11-14,7442828999
2012-11-15,7415057250
2012-11-16,7433571749
2012-11-19,7563173250
2012-11-20,7739060999
2012-11-21,7720546500
2012-11-23,7822376249
2012-11-26,7850148000
2012-11-27,7618716750
2012-11-28,7572430500
2012-11-29,7516886999
2012-11-30,7479858000
2012-12-03,7396542750
2012-12-04,7313227500
2012-12-05,7331742000
2012-12-06,7340999250
2012-12-07,7507629749
2012-12-10,7544658750
2012-12-11,7618716750
2012-12-12,7590944999
2012-12-13,7535401500
2012-12-14,7535401500
2012-12-17,7766832750
2012-12-18,7896434249
2012-12-19,7822376249
2012-12-20,7924206000
2012-12-21,7813119000
2012-12-24,7813119000
2012-12-26,7822376249
2012-12-27,7794604500
2012-12-28,7729803750
2012-12-31,7749060720
2013-01-02,8080374479
2013-01-03,8135593440
2013-01-04,8236828199
2013-01-07,8255234520
2013-01-08,8246031360
2013-01-09,8190812400
2013-01-10,8227625040
2013-01-11,8135593440
2013-01-14,8163202919
2013-01-15,8255234520
2013-01-16,8420891400
2013-01-17,8595751440
2013-01-18,8540532479
2013-01-22,8614157760
2013-01-23,8558938800
2013-01-24,8503719840
2013-01-25,8549735639
2013-01-28,8466907199
2013-01-29,8522126160
2013-01-30,8632564080
2013-01-31,8650970400
2013-02-01,8715392520
2013-02-04,8623360920
2013-02-05,8733798840
2013-02-06,8770611480
2013-02-07,8743002000
2013-02-08,8807424120
2013-02-11,8724595680
2013-02-12,8770611480
2013-02-13,8696986200
2013-02-14,8724595680
2013-02-15,8724595680
2013-02-19,8816627280
2013-02-20,8604954600
2013-02-21,8595751440
2013-02-22,8752205160
2013-02-25,8503719840
2013-02-26,8503719840
2013-02-27,8632564080
2013-02-28,8641767240
2013-03-01,8586548280
2013-03-04,8733798840
2013-03-05,8761408320
2013-03-06,8890252560
2013-03-07,9129534720
2013-03-08,9074315760
2013-03-11,9120331560
2013-03-12,9074315760
2013-03-13,9203160000
2013-03-14,9203160000
2013-03-15,9237870960
2013-03-18,9237870960
2013-03-19,9201321520
2013-03-20,9274420400
2013-03-21,9155634720
2013-03-22,9183046800
2013-03-25,9109947920
2013-03-26,9219596240
2013-03-27,9173909440
2013-03-28,9100810560
2013-04-01,8972887520
2013-04-02,8908926000
2013-04-03,8762728240
2013-04-04,8872376560
2013-04-05,8826689760
2013-04-08,8963750160
2013-04-09,9000299600
2013-04-10,9164772080
2013-04-11,9164772080
2013-04-12,8991162240
2013-04-15,8726178800
2013-04-16,8817552400
2013-04-17,8707904080
2013-04-18,8525156880
2013-04-19,8598255760
2013-04-22,8625667840
2013-04-23,8762728240
2013-04-24,8890651280
2013-04-25,8982024880
2013-04-26,8954612800
2013-04-29,9055123760
2013-04-30,9109947920
2013-05-01,9027711680
2013-05-02,9064261120
2013-05-03,9164772080
2013-05-06,9265283040
2013-05-07,9347519280
2013-05-08,9457167600
2013-05-09,9402343440
2013-05-10,9411480800
2013-05-13,9457167600
2013-05-14,9639914800
2013-05-15,9713013680
2013-05-16,9658189520
2013-05-17,9868348800
2013-05-20,9914035600
2013-05-21,9923172960
2013-05-22,9767837840
2013-05-23,9713013680
2013-05-24,9740425760
2013-05-28,9813524640
2013-05-29,9795249920
2013-05-30,9914035600
2013-05-31,9850074080
2013-06-03,9840936720
2013-06-04,9749563120
2013-06-05,9575953280
2013-06-06,9676464240
2013-06-07,9923172960
2013-06-10,10041958640
2013-06-11,9813524640
2013-06-12,9575953280
2013-06-13,9758700480
2013-06-14,9511991760
2013-06-17,9521129120
2013-06-18,9594228000
2013-06-19,9511991760
2013-06-20,9475442320
2013-06-21,9630777440
2013-06-24,9539403840
2013-06-25,9795249920
2013-06-26,9941447680
2013-06-27,10124194880
2013-06-28,10087645440
2013-07-01,10137400960
2013-07-02,10281705600
2013-07-03,10308762720
2013-07-05,10822848000
2013-07-08,10741676640
2013-07-09,10714619520
2013-07-10,10633448160
2013-07-11,10435029280
2013-07-12,10633448160
2013-07-15,10606391040
2013-07-16,10416991200
2013-07-17,10516200640
2013-07-18,10669524320
2013-07-19,10858924160
2013-07-22,11156552480
2013-07-23,11084400160
2013-07-24,11156552480
2013-07-25,11147533440
2013-07-26,11183609600
2013-07-29,10976171680
2013-07-30,11003228800
2013-07-31,11075381120
2013-08-01,11354971360
2013-08-02,11318895200
2013-08-05,11291838080
2013-08-06,11165571520
2013-08-07,10985190720
2013-08-08,11084400160
2013-08-09,11030285920
2013-08-12,10985190720
2013-08-13,11075381120
2013-08-14,11084400160
2013-08-15,10895000320
2013-08-16,10967152640
2013-08-19,10813828960
2013-08-20,10967152640
2013-08-21,10904019360
2013-08-22,11138514400
2013-08-23,11003228800
2013-08-26,10922057440
2013-08-27,10507181600
2013-08-28,10543257760
2013-08-29,10633448160
2013-08-30,10525219680
2013-09-03,10534238720
2013-09-04,10534238720
2013-09-05,10678543360
2013-09-06,10732657600
2013-09-09,10813828960
2013-09-10,10949114560
2013-09-11,10876962240
2013-09-12,10795790880
2013-09-13,10795790880
2013-09-16,10867943200
2013-09-17,10931076480
2013-09-18,10885981280
2013-09-19,10462086400
2013-09-20,10435029280
2013-09-23,10254648480
2013-09-24,10299743680
2013-09-25,10326800800
2013-09-26,10227591360
2013-09-27,10245629440
2013-09-30,10151882400
2013-10-01,10267649480
2013-10-02,10169692720
2013-10-03,10196408200
2013-10-04,10365606240
2013-10-07,10196408200
2013-10-08,10062830800
2013-10-09,10116261760
2013-10-10,10463563000
2013-10-11,10579330080
2013-10-14,10623855880
2013-10-15,10561519760
2013-10-16,10810864240
2013-10-17,11175975800
2013-10-18,11220501600
2013-10-21,11184880960
2013-10-22,11256122240
2013-10-23,11238311920
2013-10-24,11247217080
2013-10-25,11300648040
2013-10-28,11345173840
2013-10-29,11273932560
2013-10-30,11158165480
2013-10-31,11167070640
2013-11-01,11167070640
2013-11-04,11131450000
2013-11-05,11184880960
2013-11-06,11273932560
2013-11-07,11095829360
2013-11-08,11594518320
2013-11-11,11541087360
2013-11-12,11434225440
2013-11-13,11576708000
2013-11-14,11532182200
2013-11-15,11443130600
2013-11-18,11416415120
2013-11-19,11380794480
2013-11-20,11336268680
2013-11-21,11523277040
2013-11-22,11558897680
2013-11-25,11487656400
