,RHI
2018-07-16,8057314200
2018-07-17,8129383200
2018-07-18,8229078650
2018-07-19,8227877500
2018-07-20,8221871750
2018-07-23,8293940750
2018-07-24,8284331550
2018-07-25,8949768650
2018-07-26,9122734250
2018-07-27,9060274450
2018-07-30,9030245700
2018-07-31,9099912400
2018-08-01,9181590600
2018-08-02,9329332050
2018-08-03,9276481450
2018-08-06,9469866600
2018-08-07,9565958600
2018-08-08,9532326400
2018-08-09,9546740200
2018-08-10,9527521800
2018-08-13,9260866500
2018-08-14,9353355050
2018-08-15,9340142400
2018-08-16,9379780350
2018-08-17,9244050400
2018-08-20,9252458450
2018-08-21,9306510200
2018-08-22,9308912500
2018-08-23,9277682600
2018-08-24,9316119400
2018-08-27,9397797600
2018-08-28,9352153900
2018-08-29,9465062000
2018-08-30,9349751600
2018-08-31,9390590700
2018-09-04,9462659700
2018-09-05,8898119200
2018-09-06,9048262950
2018-09-07,8697527150
2018-09-10,8696326000
2018-09-11,8680711050
2018-09-12,8689119100
2018-09-13,8713142100
2018-09-14,8612245500
2018-09-17,8559394900
2018-09-18,8656688050
2018-09-19,8406848849
2018-09-20,8444084500
2018-09-21,8501739700
2018-09-24,8564199500
2018-09-25,8597831700
2018-09-26,8536573049
2018-09-27,8363607449
2018-09-28,8453693699
2018-10-01,8238890400
2018-10-02,8113051440
2018-10-03,8158163520
2018-10-04,8139168960
2018-10-05,8096431200
2018-10-08,8069126520
2018-10-09,8082185280
2018-10-10,7826945880
2018-10-11,7645310400
2018-10-12,7583578080
2018-10-15,7537278840
2018-10-16,7778272320
2018-10-17,7663117800
2018-10-18,7470797880
2018-10-19,7327151520
2018-10-22,7524220080
2018-10-23,7597824000
2018-10-24,6811924080
2018-10-25,7089719520
2018-10-26,6948447480
2018-10-29,6985249440
2018-10-30,7077847920
2018-10-31,7185879480
2018-11-01,7354456200
2018-11-02,7394819640
2018-11-05,7350894720
2018-11-06,7490979600
2018-11-07,7650059040
2018-11-08,7715352839
2018-11-09,7460113440
2018-11-12,7450616160
2018-11-13,7486230960
2018-11-14,7385322360
2018-11-15,7551524760
2018-11-16,7477920840
2018-11-19,7184692320
2018-11-20,6989998080
2018-11-21,6966254880
2018-11-23,6980500800
2018-11-26,7163323440
2018-11-27,7131270120
2018-11-28,7418562840
2018-11-29,7339023120
2018-11-30,7340210280
2018-12-03,7463674920
2018-12-04,7122960000
2018-12-06,7032735840
2018-12-07,6916394160
2018-12-10,7004244000
2018-12-11,7045794600
2018-12-12,7084970880
2018-12-13,6931827240
2018-12-14,6857036160
2018-12-17,6665903400
2018-12-18,6759689040
2018-12-19,6690833760
2018-12-20,6620791320
2018-12-21,6415412640
2018-12-24,6275327760
2018-12-26,6645721680
2018-12-27,6664716240
2018-12-28,6695582400
2018-12-31,6696289600
2019-01-02,6619024720
2019-01-03,6192897200
2019-01-04,6566344120
2019-01-07,6544101200
2019-01-08,6712679120
2019-01-09,6828576440
2019-01-10,6812186920
2019-01-11,6834429840
2019-01-14,6825064400
2019-01-15,6861355480
2019-01-16,6882427720
2019-01-17,7045152240
2019-01-18,7125929160
2019-01-22,6995983680
2019-01-23,6953839200
2019-01-24,7063883120
2019-01-25,7139977320
2019-01-28,7115393040
2019-01-29,7108368960
2019-01-30,7631662920
2019-01-31,7542691240
2019-02-01,7433818000
2019-02-04,7519277640
2019-02-05,7446695480
2019-02-06,7452548880
2019-02-07,7382308080
2019-02-08,7422111200
2019-02-11,7578982319
2019-02-12,7666783319
2019-02-13,7759267040
2019-02-14,7759267040
2019-02-15,7841214640
2019-02-19,7896236600
2019-02-20,7929015640
2019-02-21,7889212520
2019-02-22,7991061680
2019-02-25,7939551759
2019-02-26,7911455440
2019-02-27,7992232360
2019-02-28,7982866920
2019-03-01,7984037600
2019-03-04,7912626120
2019-03-05,7854092120
2019-03-06,7700733040
2019-03-07,7660929920
2019-03-08,7571958240
2019-03-11,7610590680
2019-03-12,7628150880
2019-03-13,7682002160
2019-03-14,7649223120
2019-03-15,7718293240
2019-03-18,7799070160
2019-03-19,7807264920
2019-03-20,7632833600
2019-03-21,7769803160
2019-03-22,7460743640
2019-03-25,7392844200
2019-03-26,7433818000
2019-03-27,7402209640
2019-03-28,7545032600
2019-03-29,7628150880
2019-04-01,7747483169
2019-04-02,7705586009
2019-04-03,7872010840
2019-04-04,7834768919
2019-04-05,7849898450
2019-04-08,7813820340
2019-04-09,7634593599
2019-04-10,7634593599
2019-04-11,7738172689
2019-04-12,7792871759
2019-04-15,7796363189
2019-04-16,7823130820
2019-04-17,7820803200
2019-04-18,7931365150
2019-04-22,7842915590
2019-04-23,8005848990
2019-04-24,7332003000
2019-04-25,7227260100
2019-04-26,7267993450
2019-04-29,7249372490
2019-04-30,7226096290
2019-05-01,7086439090
2019-05-02,7136482920
2019-05-03,7165578170
2019-05-06,7086439090
2019-05-07,6914195210
2019-05-08,6814107550
2019-05-09,6686088450
2019-05-10,6715183700
2019-05-13,6476602650
2019-05-14,6526646480
2019-05-15,6519663620
2019-05-16,6538284580
2019-05-17,6517336000
2019-05-20,6498715040
2019-05-21,6634880810
2019-05-22,6581345550
2019-05-23,6540612200
2019-05-24,6553414110
2019-05-28,6481257890
2019-05-29,6460309310
2019-05-30,6411429290
2019-05-31,6245004460
2019-06-03,6353238790
2019-06-04,6447507400
2019-06-05,6414920720
2019-06-06,6309014010
2019-06-07,6265953040
2019-06-10,6393972140
2019-06-11,6511516950
2019-06-12,6456817880
2019-06-13,6599966510
2019-06-14,6546431250
2019-06-17,6467292170
2019-06-18,6631389380
2019-06-19,6611604610
2019-06-20,6670958920
2019-06-21,6541776010
2019-06-24,6480094080
2019-06-25,6455654070
2019-06-26,6501042660
2019-06-27,6573198880
2019-06-28,6634880810
2019-07-01,6568772430
2019-07-02,6694319720
2019-07-03,6680498000
2019-07-05,6670131710
2019-07-08,6605630350
2019-07-09,6615996640
2019-07-10,6597567680
2019-07-11,6597567680
2019-07-12,6748454790
2019-07-15,6769187370
2019-07-16,6803741670
2019-07-17,6710445060
2019-07-18,6698926960
2019-07-19,6639032840
2019-07-22,6607933970
2019-07-23,6772642800
2019-07-24,7223000510
2019-07-25,6998397560
2019-07-26,7038710910
2019-07-29,6952325160
2019-07-30,7052532630
2019-07-31,6958084210
2019-08-01,6803741670
2019-08-02,6660917230
2019-08-05,6448984190
2019-08-06,6444376950
2019-08-07,6469716770
2019-08-08,6637881030
2019-08-09,6538825370
2019-08-12,6459350480
2019-08-13,6519244600
2019-08-14,6211711330
2019-08-15,6180612460
2019-08-16,6339562240
2019-08-19,6422492560
2019-08-20,6357991200
2019-08-21,6360294820
2019-08-22,6283123550
2019-08-23,6113807480
2019-08-26,6124173770
2019-08-27,6093074900
2019-08-28,6121870150
2019-08-29,6151817210
2019-08-30,6158728070
2019-09-03,6004385530
2019-09-04,6093074900
2019-09-05,6239354770
2019-09-06,6151817210
2019-09-09,6360294820
2019-09-10,6452439620
2019-09-11,6550343470
2019-09-12,6407519030
2019-09-13,6537673560
2019-09-16,6579138720
2019-09-17,6436314280
2019-09-18,6392545500
2019-09-19,6292338030
2019-09-20,6344169480
2019-09-23,6323436900
2019-09-24,6249721060
2019-09-25,6348776720
2019-09-26,6331499570
2019-09-27,6291186220
2019-09-30,6346074900
2019-10-01,6155669850
2019-10-02,6137427450
2019-10-03,6015431400
2019-10-04,6167071350
2019-10-07,6157950150
2019-10-08,6013151100
2019-10-09,5968685250
2019-10-10,6047355600
2019-10-11,6197855400
2019-10-14,6203556150
2019-10-15,6322131750
2019-10-16,6221798550
2019-10-17,6209256900
2019-10-18,6281086350
2019-10-21,6377999100
2019-10-22,6379139250
2019-10-23,6372298350
2019-10-24,6621991200
2019-10-25,6603748800
2019-10-28,6748547850
2019-10-29,6699521400
2019-10-30,6626551800
2019-10-31,6529639050
2019-11-01,6693820650
2019-11-04,6645934350
2019-11-05,6640233600
2019-11-06,6639093450
2019-11-07,6624271500
2019-11-08,6606029100
2019-11-11,6615150300
2019-11-12,6558142800
2019-11-13,6546741300
2019-11-14,6590067000
2019-11-15,6634532850
2019-11-18,6658476000
2019-11-19,6707502450
2019-11-20,6660756300
2019-11-21,6611729850
2019-11-22,6590067000
2019-11-25,6607169250
2019-11-26,6693820650
2019-11-27,6681279000
2019-11-29,6635673000
2019-12-02,6603748800
2019-12-03,6539900400
2019-12-04,6571824600
2019-12-05,6657335850
2019-12-06,6780472050
2019-12-09,6844320450
2019-12-10,6830638650
2019-12-11,6942373350
2019-12-12,7067789850
2019-12-13,7027884600
2019-12-16,7055248200
2019-12-17,7071210300
2019-12-18,7011922500
2019-12-19,7063229250
2019-12-20,7078051200
2019-12-23,7084892100
2019-12-24,7091733000
2019-12-26,7127077650
2019-12-27,7119096600
2019-12-30,7169263200
2019-12-31,7147759050
2020-01-02,7215671250
2020-01-03,7165868970
2020-01-06,7109275470
2020-01-07,7113802950
2020-01-08,7121726040
2020-01-09,7194165720
2020-01-10,7139835960
2020-01-13,7071923760
2020-01-14,7086638070
2020-01-15,7133044740
2020-01-16,7185110760
2020-01-17,7169264580
2020-01-21,7083242460
2020-01-22,7053813840
2020-01-23,7078714980
2020-01-24,7011934650
2020-01-27,6924780660
2020-01-28,6910066350
2020-01-29,6910066350
2020-01-30,6862527810
2020-01-31,6584087790
2020-02-03,6589747140
2020-02-04,6721044060
2020-02-05,6919121310
2020-02-06,6799143090
2020-02-07,6704066010
2020-02-10,6721044060
2020-02-11,6793483740
2020-02-12,6917989440
2020-02-13,6836494800
2020-02-14,6813857400
2020-02-18,6721044060
2020-02-19,6734626500
2020-02-20,6707461620
2020-02-21,6701802270
2020-02-24,6414307290
2020-02-25,6050977020
2020-02-26,5915152620
2020-02-27,5745372120
2020-02-28,5705756670
2020-03-02,5780460090
2020-03-03,5482778280
2020-03-04,5679723660
2020-03-05,5397888030
2020-03-06,5552954220
2020-03-09,5056063290
2020-03-10,5444294700
2020-03-11,5264327370
2020-03-12,4930425720
2020-03-13,5345822010
2020-03-16,4916843280
2020-03-17,4691601150
2020-03-18,4457304060
2020-03-19,4323743400
2020-03-20,3961545000
2020-03-23,3867599790
2020-03-24,4434666660
2020-03-25,4512765690
2020-03-26,4919107020
2020-03-27,4415424870
2020-03-30,4562567970
2020-03-31,4260653750
2020-04-01,4308057050
2020-04-02,4269682950
2020-04-03,4285484050
2020-04-06,4305799750
2020-04-07,4533787050
2020-04-08,4672611000
2020-04-09,4884797200
2020-04-13,4619564450
2020-04-14,4710985100
2020-04-15,4647780700
2020-04-16,4559746000
2020-04-17,4880282600
2020-04-20,4648909350
2020-04-21,4661324500
2020-04-22,4666967750
2020-04-23,4941229700
2020-04-24,4972831900
2020-04-27,5136486150
2020-04-28,5225649500
2020-04-29,5450250850
2020-04-30,5335128550
2020-05-01,5008948700
2020-05-04,4989761650
2020-05-05,5006691400
2020-05-06,4953644850
2020-05-07,5096983400
2020-05-08,5347543700
2020-05-11,5240321950
2020-05-12,5063123900
2020-05-13,4915270750
2020-05-14,5034907650
2020-05-15,5094726100
2020-05-18,5481853050
2020-05-19,5436707050
2020-05-20,5529256350
2020-05-21,5473952500
2020-05-22,5350929650
2020-05-26,5707583050
2020-05-27,5844149700
2020-05-28,5804646950
2020-05-29,5726770100
2020-06-01,5849792950
2020-06-02,6002160700
2020-06-03,6218861500
2020-06-04,6304638900
2020-06-05,6533754850
2020-06-08,6762870800
2020-06-09,6524725650
2020-06-10,6259492900
2020-06-11,5768530150
2020-06-12,5788845850
2020-06-15,5823834000
2020-06-16,5910740050
2020-06-17,5927669800
2020-06-18,5832863200
2020-06-19,5767401500
2020-06-22,5784331250
2020-06-23,5859950800
2020-06-24,5583431550
2020-06-25,5681624100
2020-06-26,5710969000
2020-06-29,5849792950
2020-06-30,5959699470
2020-07-01,5808535410
2020-07-02,5834481480
2020-07-06,5912319690
2020-07-07,5707007310
2020-07-08,5700238770
2020-07-09,5558099430
2020-07-10,5717160120
2020-07-13,5815303950
2020-07-14,5864939910
2020-07-15,6102966900
2020-07-16,6167268030
2020-07-17,6109735440
2020-07-20,5987901720
2020-07-21,6046562400
2020-07-22,6040921950
2020-07-23,6074764650
2020-07-24,5948418570
2020-07-27,5902166880
2020-07-28,5769052260
2020-07-29,5860427550
2020-07-30,5745362370
2020-07-31,5738593830
2020-08-03,5753259000
2020-08-04,5844634290
2020-08-05,6002566890
2020-08-06,5956315200
2020-08-07,6044306220
2020-08-10,6215775900
2020-08-11,6319560180
2020-08-12,6375964680
2020-08-13,6361299510
2020-08-14,6388373670
2020-08-17,6415447830
2020-08-18,6410935470
2020-08-19,6397398390
2020-08-20,6329712990
2020-08-21,6243978150
2020-08-24,6338737710
2020-08-25,6176292750
2020-08-26,6088301730
2020-08-27,6090557910
2020-08-28,6090557910
2020-08-31,6001438800
2020-09-01,6028512960
2020-09-02,6196598370
2020-09-03,6003694980
2020-09-04,6001438800
2020-09-08,5849146650
2020-09-09,5912319690
2020-09-10,5751002820
2020-09-11,5837865750
2020-09-14,6035281500
2020-09-15,6088301730
2020-09-16,6099582630
2020-09-17,6079277010
2020-09-18,6054459030
2020-09-21,5862683730
2020-09-22,5934881490
2020-09-23,5818688220
2020-09-24,5838993840
2020-09-25,5921344410
2020-09-28,6005951160
2020-09-29,5930369130
2020-09-30,5932297580
2020-10-01,5887474780
2020-10-02,6114950490
2020-10-05,6230369200
2020-10-06,6170978990
2020-10-07,6395092990
2020-10-08,6470171180
2020-10-09,6514993980
2020-10-12,6585589890
2020-10-13,6492582580
2020-10-14,6395092990
2020-10-15,6363717030
2020-10-16,6349149620
2020-10-19,6211319510
2020-10-20,6308809100
2020-10-21,6198993240
2020-10-22,6311050240
2020-10-23,5789985190
2020-10-26,5708183580
2020-10-27,5642069950
2020-10-28,5470622740
2020-10-29,5541218650
2020-10-30,5680169330
2020-11-02,5783261770
2020-11-03,5893077630
2020-11-04,5732836120
2020-11-05,5851616540
2020-11-06,5797829180
2020-11-09,6959860270
2020-11-10,7175009710
2020-11-11,7056229290
2020-11-12,6890384930
2020-11-13,7080881830
2020-11-16,7415932260
2020-11-17,7343095210
2020-11-18,7325166090
2020-11-19,6983392240
2020-11-20,6834356430
2020-11-23,7329648370
2020-11-24,7454031640
2020-11-25,7376712310
2020-11-27,7340854070
2020-11-30,7191818260
2020-12-01,7259052460
2020-12-02,7260173030
2020-12-03,7248967330
2020-12-04,7392400290
2020-12-07,7231038210
2020-12-08,7281463860
2020-12-09,7240002770
2020-12-10,7186215409
2020-12-11,7194059400
2020-12-14,7068555560
2020-12-15,7097690380
2020-12-16,7014768200
2020-12-17,6986753950
2020-12-18,7065193850
2020-12-21,6950895710
2020-12-22,6952016280
2020-12-23,6977789390
2020-12-24,6971065970
2020-12-28,7024853330
2020-12-29,6976668820
2020-12-30,6958739700
2020-12-31,6961771520
2021-01-04,6813577600
2021-01-05,6917201920
2021-01-06,7144506880
2021-01-07,7250359679
2021-01-08,7172362880
2021-01-11,7028625920
2021-01-12,7175705600
2021-01-13,7089909120
2021-01-14,7281558399
2021-01-15,7107736960
2021-01-19,7153420800
2021-01-20,7430866560
2021-01-21,7585745920
2021-01-22,7611373440
2021-01-25,7639229440
2021-01-26,7533376640
2021-01-27,7296043520
2021-01-28,7220275200
2021-01-29,7521120000
2021-02-01,7654828800
2021-02-02,7521120000
2021-02-03,7833107200
2021-02-04,7840906880
2021-02-05,7891047679
2021-02-08,8033670399
2021-02-09,8043698560
2021-02-10,8135066240
2021-02-11,8140637440
2021-02-12,8220862720
2021-02-16,8330058240
2021-02-17,8523936000
2021-02-18,8567391360
2021-02-19,8738984320
2021-02-22,9030915200
2021-02-23,9224792960
2021-02-24,9153481600
2021-02-25,8845951360
2021-02-26,8667672960
2021-03-01,8806952960
2021-03-02,8647616640
2021-03-03,8569619840
2021-03-04,8445939200
2021-03-05,8570734080
2021-03-08,8603047040
2021-03-09,8557363200
2021-03-10,8525050240
2021-03-11,8617532160
2021-03-12,8738984320
2021-03-15,8642045440
2021-03-16,8432568320
2021-03-17,8431454080
2021-03-18,8634245760
2021-03-19,8547335039
2021-03-22,8412512000
2021-03-23,8182978560
2021-03-24,8210834560
2021-03-25,8376856320
2021-03-26,8595247360
2021-03-29,8510565119
2021-03-30,8642045440
2021-03-31,8654918270
2021-04-01,8609465260
2021-04-05,8668221590
2021-04-06,8796820350
2021-04-07,8822318380
2021-04-08,8895486640
2021-04-09,9018542350
2021-04-12,9073972850
2021-04-13,9153792770
2021-04-14,9189268290
2021-04-15,9116100030
2021-04-16,9234721300
2021-04-19,9032954280
2021-04-20,9007456250
2021-04-21,9146032500
2021-04-22,9445357200
2021-04-23,9644907000
2021-04-26,9722509700
2021-04-27,9859977340
2021-04-28,9720292480
2021-04-29,9844456800
2021-04-30,9712532210
2021-05-03,9705880550
2021-05-04,9884366760
2021-05-05,9882149540
2021-05-06,9944231700
2021-05-07,10012965520
2021-05-10,10066178800
2021-05-11,9942014480
2021-05-12,9694794450
2021-05-13,9823393210
2021-05-14,9990793320
2021-05-17,9947557530
2021-05-18,9795677960
2021-05-19,9761311050
2021-05-20,9724726920
2021-05-21,9756876610
2021-05-24,9757985220
2021-05-25,9669296420
2021-05-26,9720292480
2021-05-27,9859977340
2021-05-28,9843348190
2021-06-01,10007422470
2021-06-02,10001879420
2021-06-03,9985250270
2021-06-04,10019617180
2021-06-07,9958643630
2021-06-08,10122717910
2021-06-09,10122717910
2021-06-10,10113849030
2021-06-11,10048441040
2021-06-14,10052875480
2021-06-15,10136021230
2021-06-16,10111631810
2021-06-17,9738030240
2021-06-18,9536263220
2021-06-21,9749116340
2021-06-22,9742464680
2021-06-23,9728052750
2021-06-24,9904321740
2021-06-25,9943123090
2021-06-28,9859977340
2021-06-29,9802329620
2021-06-30,9802358720
2021-07-01,9845327360
2021-07-02,9769305920
2021-07-06,9497171200
2021-07-07,9638196480
2021-07-08,9532427520
2021-07-09,9745067200
2021-07-12,9698793280
2021-07-13,9575396160
2021-07-14,9630484160
2021-07-15,9528020480
2021-07-16,9472932480
2021-07-19,9295549120
2021-07-20,9526918720
2021-07-21,9640400000
2021-07-22,9530224000
2021-07-23,10232045120
2021-07-26,10311371840
2021-07-27,10467821760
2021-07-28,10540537920
2021-07-29,10725633600
2021-07-30,10820384960
2021-08-02,10761991680
2021-08-03,10905220480
2021-08-04,10747668800
2021-08-05,10910729280
2021-08-06,10994463040
2021-08-09,10963613760
2021-08-10,11060568640
2021-08-11,11182864000
2021-08-12,11300752320
2021-08-13,11412030080
2021-08-16,11435167040
2021-08-17,11374570240
2021-08-18,11217018560
2021-08-19,11197186880
2021-08-20,11245664320
2021-08-23,11259987200
2021-08-24,11323889280
2021-08-25,11391096640
2021-08-26,11323889280
2021-08-27,11468219840
2021-08-30,11450591680
2021-08-31,11392198400
2021-09-01,11353636800
2021-09-02,11486949760
2021-09-03,11419742400
2021-09-07,11240155520
2021-09-08,11287531200
2021-09-09,11384486080
2021-09-10,11309566400
2021-09-13,11320584000
2021-09-14,11214815040
2021-09-15,11435167040
2021-09-16,11342619200
2021-09-17,11134386560
2021-09-20,11093621440
2021-09-21,11050652800
2021-09-22,11122267200
2021-09-23,11304057600
2021-09-24,11365756160
2021-09-27,11377875520
2021-09-28,11274310080
2021-09-29,11297447040
2021-09-30,10984128400
2021-10-01,11319137200
2021-10-04,11231553200
2021-10-05,11389204400
2021-10-06,11355265600
2021-10-07,11729687200
2021-10-08,11944268000
2021-10-11,11827124400
2021-10-12,11602690400
2021-10-13,11585173600
2021-10-14,11868726800
2021-10-15,11927846000
2021-10-18,12083307600
2021-10-19,11957405600
2021-10-20,11960690000
2021-10-21,12115056800
2021-10-22,12330732400
2021-10-25,12319784400
2021-10-26,12239864000
2021-10-27,12035136400
2021-10-28,12303362400
2021-10-29,12378903600
2021-11-01,12505900400
2021-11-02,12561735200
2021-11-03,12758799200
2021-11-04,13090523600
2021-11-05,13001844800
2021-11-08,12953673600
2021-11-09,12857331200
2021-11-10,12723765600
2021-11-11,12873753200
2021-11-12,12794927600
2021-11-15,12758799200
2021-11-16,12889080400
2021-11-17,12742377200
2021-11-18,12817918400
2021-11-19,12890175200
2021-11-22,12917545200
2021-11-23,12869374000
2021-11-24,12908786800
2021-11-26,12543123600
2021-11-29,12563924800
2021-11-30,12170891600
2021-12-01,11826029600
2021-12-02,12192787600
2021-12-03,11785522000
2021-12-06,11776763600
2021-12-07,11961784800
2021-12-08,12031852000
2021-12-09,11827124400
2021-12-10,11993534000
2021-12-13,11774574000
2021-12-14,11658525200
2021-12-15,11884054000
2021-12-16,11784427200
2021-12-17,11660714800
2021-12-20,11608164400
2021-12-21,11793185600
2021-12-22,11844641200
2021-12-23,11956310800
2021-12-27,12204830400
2021-12-28,12214683600
2021-12-29,12284750800
2021-12-30,12192787600
2021-12-31,12179991360
2022-01-03,11953910100
2022-01-04,12248798700
2022-01-05,12232416000
2022-01-06,12346002720
2022-01-07,12013980000
2022-01-10,12052206300
2022-01-11,12030362700
2022-01-12,12130843260
2022-01-13,12270642300
2022-01-14,12492354840
2022-01-18,12238969080
2022-01-19,12094801320
2022-01-20,11891655840
2022-01-21,11904762000
2022-01-24,12000873840
2022-01-25,12013980000
2022-01-26,12136304160
2022-01-27,12123198000
2022-01-28,12045653220
2022-01-31,12370030680
2022-02-01,12515290620
2022-02-02,12778506000
2022-02-03,12675841080
2022-02-04,12927042480
2022-02-07,13025338680
2022-02-08,13395587700
2022-02-09,13600917540
2022-02-10,13392311160
2022-02-11,13206640560
2022-02-14,13060288440
2022-02-15,13442551440
2022-02-16,13596548820
2022-02-17,13229576340
2022-02-18,13147662840
2022-02-22,12941240820
2022-02-23,12599388480
2022-02-24,12765399840
2022-02-25,13206640560
2022-02-28,13137833220
2022-03-01,12403888260
2022-03-02,12830930640
2022-03-03,12897553620
2022-03-04,12780690360
2022-03-07,12074049900
2022-03-08,11724552300
2022-03-09,12250983060
2022-03-10,12269550120
2022-03-11,11884010580
2022-03-14,12086063880
2022-03-15,12333988740
2022-03-16,12673656720
2022-03-17,12909567600
2022-03-18,13144386300
2022-03-21,12906291060
2022-03-22,12909567600
2022-03-23,12719528280
2022-03-24,12791612160
2022-03-25,12780690360
2022-03-28,12793796520
2022-03-29,13301660220
2022-03-30,12935779920
2022-03-31,12426551940
2022-04-01,12366693790
2022-04-04,12636599630
2022-04-05,12251330810
2022-04-06,12100052940
2022-04-07,12058696400
2022-04-08,12015163200
2022-04-11,12114201230
2022-04-12,12081551330
2022-04-13,12112024570
2022-04-14,11814910480
2022-04-18,11882386940
2022-04-19,12309012300
2022-04-20,12520148320
2022-04-21,12534296610
2022-04-22,12237182520
2022-04-25,12208885940
2022-04-26,11901976880
2022-04-27,10883300000
2022-04-28,11080287730
2022-04-29,10699372230
2022-05-02,10661280680
2022-05-03,10807116900
2022-05-04,11083552720
2022-05-05,10746170420
2022-05-06,10563330980
2022-05-09,10358724940
2022-05-10,10488236210
2022-05-11,10187857130
2022-05-12,10113850690
2022-05-13,10174797170
2022-05-16,10014812660
2022-05-17,10260775240
2022-05-18,9751436800
2022-05-19,9677430360
2022-05-20,9643692130
2022-05-23,9623013860
2022-05-24,9366167980
2022-05-25,9508739210
2022-05-26,9458676030
2022-05-27,9726405210
2022-05-31,9811294950
2022-06-01,9465206010
2022-06-02,9787351690
2022-06-03,9793881670
2022-06-06,9876594750
2022-06-07,10018077650
2022-06-08,9914686300
2022-06-09,9535947460
2022-06-10,9207271800
2022-06-13,8768674810
2022-06-14,8862271190
2022-06-15,8961309220
2022-06-16,8523800559
2022-06-17,8362727720
2022-06-21,8628280240
2022-06-22,8718611630
2022-06-23,8171181640
2022-06-24,8478090700
2022-06-27,8441087480
2022-06-28,8246276410
2022-06-29,8219068160
2022-06-30,8077260950
2022-07-01,8132267000
2022-07-05,8330720199
2022-07-06,8399747399
2022-07-07,8606829000
2022-07-08,8468774600
2022-07-11,8373862200
2022-07-12,8311306300
2022-07-13,8164623500
2022-07-14,8190508700
2022-07-15,8268164300
2022-07-18,8428868250
2022-07-19,8790182500
2022-07-20,9015599450
2022-07-21,8919608500
2022-07-22,8310227750
2022-07-25,8418082750
2022-07-26,8134424100
2022-07-27,8374940750
2022-07-28,8426711149
2022-07-29,8535644700
2022-08-01,8544273100
2022-08-02,8412690000
2022-08-03,8647813900
2022-08-04,8521623550
2022-08-05,8505445300
2022-08-08,8473088800
2022-08-09,8387883350
2022-08-10,8633792750
2022-08-11,8753511800
2022-08-12,8878623600
2022-08-15,8772925700
2022-08-16,8837638700
2022-08-17,8748119050
2022-08-18,8734097900
2022-08-19,8778318450
2022-08-22,8504366749
2022-08-23,8477402999
2022-08-24,8473088800
2022-08-25,8718998200
2022-08-26,8387883350
2022-08-29,8355526850
2022-08-30,8245514750
2022-08-31,8301599350
2022-09-01,8301599350
2022-09-02,8203451300
2022-09-06,8315620499
2022-09-07,8342584249
2022-09-08,8420239849
2022-09-09,8679091850
2022-09-12,8763218750
2022-09-13,8468774600
2022-09-14,8483874300
2022-09-15,8445046500
2022-09-16,8273557049
2022-09-19,8445046500
2022-09-20,8262771550
2022-09-21,8077260950
2022-09-22,7889593250
2022-09-23,7941363649
2022-09-26,7937049450
2022-09-27,7961856099
2022-09-28,8257378800
2022-09-29,8196980000
2022-09-30,8183970000
2022-10-03,8235320400
2022-10-04,8558400000
2022-10-05,8522026800
2022-10-06,8513468400
2022-10-07,8290950000
2022-10-10,8393650799
2022-10-11,8503840199
2022-10-12,8590494000
2022-10-13,8779848600
2022-10-14,8665380000
2022-10-17,8772360000
2022-10-18,8839757400
2022-10-19,8647193400
2022-10-20,8541283200
2022-10-21,7810609800
2022-10-24,7727165400
2022-10-25,7996755000
2022-10-26,7986057000
2022-10-27,7998894600
2022-10-28,8318764800
2022-10-31,8179690799
2022-11-01,8272763400
2022-11-02,8131549800
2022-11-03,7679024400
2022-11-04,7983917399
2022-11-07,8063082600
2022-11-08,8044896000
2022-11-09,7928287800
2022-11-10,8514538200
2022-11-11,8649333000
2022-11-14,8391511200
2022-11-15,8344440000
2022-11-16,8224622399
2022-11-17,8086618200
2022-11-18,8076990000
2022-11-21,8045965799
2022-11-22,8247088200
2022-11-23,8252437200
2022-11-25,8324113800
2022-11-28,8133689400
2022-11-29,8152945799
2022-11-30,8427884400
2022-12-01,8395790400
2022-12-02,8288810400
2022-12-05,8083408800
2022-12-06,7900472999
2022-12-07,7904752200
2022-12-08,7810609800
2022-12-09,7810609800
2022-12-12,8014941600
2022-12-13,8135829000
2022-12-14,8086618200
2022-12-15,7845913200
2022-12-16,7819168200
2022-12-19,7710048599
2022-12-20,7673675400
2022-12-21,7826656800
2022-12-22,7697211000
2022-12-23,7850192399
2022-12-27,7859820600
2022-12-28,7734654000
2022-12-29,7902612600
2022-12-30,7898333400
2023-01-03,7831447800
2023-01-04,8034710000
2023-01-05,7897428199
2023-01-06,8114525000
2023-01-09,8025132200
2023-01-10,7986821000
2023-01-11,8111332400
2023-01-12,8097497800
2023-01-13,8247550000
2023-01-17,8175184399
2023-01-18,8174120200
2023-01-19,8058122400
2023-01-20,8329493400
2023-01-23,8486995000
2023-01-24,8417821999
2023-01-25,8394409599
2023-01-26,8599800200
2023-01-27,9066984000
2023-01-30,8776457400
2023-01-31,8935023200
2023-02-01,9108487800
2023-02-02,9440518200
2023-02-03,9264925200
2023-02-06,9021223400
2023-02-07,9036122200
2023-02-08,8980783800
2023-02-09,8800934000
2023-02-10,9010581400
2023-02-13,8981848000
2023-02-14,8904161400
2023-02-15,8985040600
2023-02-16,8822218000
2023-02-17,8771136400
2023-02-21,8511471600
2023-02-22,8563617400
2023-02-23,8464646800
2023-02-24,8361419399
2023-02-27,8479545600
2023-02-28,8579580400
2023-03-01,8602992800
2023-03-02,8579580400
