,ETR
2018-07-11,14880199329
2018-07-12,14874769260
2018-07-13,14822278592
2018-07-16,14807798408
2018-07-17,14787888155
2018-07-18,14577925483
2018-07-19,14661186543
2018-07-20,14572495414
2018-07-23,14373392881
2018-07-24,14295561890
2018-07-25,14344432512
2018-07-26,14558015230
2018-07-27,14579735506
2018-07-30,14529054861
2018-07-31,14711867187
2018-08-01,14809608431
2018-08-02,14979750596
2018-08-03,15162562922
2018-08-06,15104642185
2018-08-07,15070251747
2018-08-08,14954410273
2018-08-09,15082921908
2018-08-10,15093782047
2018-08-13,15140842645
2018-08-14,15200573405
2018-08-15,15229533774
2018-08-16,15410536077
2018-08-17,15443116491
2018-08-20,15426826284
2018-08-21,15365285501
2018-08-22,15256684119
2018-08-23,15318224902
2018-08-24,15401485962
2018-08-27,15186093221
2018-08-28,15135412576
2018-08-29,15102832162
2018-08-30,15263924211
2018-08-31,15129982507
2018-09-04,15258494142
2018-09-05,15377955662
2018-09-06,15481126975
2018-09-07,15332705087
2018-09-10,15419586192
2018-09-11,15292884580
2018-09-12,15211433544
2018-09-13,15244013958
2018-09-14,15160752899
2018-09-17,15280214419
2018-09-18,15191523290
2018-09-19,14824088615
2018-09-20,14930879974
2018-09-21,14945360158
2018-09-24,14777028016
2018-09-25,14512764654
2018-09-26,14315472144
2018-09-27,14467514078
2018-09-28,14684716842
2018-10-01,14688377378
2018-10-02,14903284822
2018-10-03,14630097394
2018-10-04,14788546102
2018-10-05,15072661027
2018-10-08,15232930985
2018-10-09,15194684745
2018-10-10,15107264768
2018-10-11,14788546102
2018-10-12,14815864845
2018-10-15,14906927321
2018-10-16,15065376029
2018-10-17,15048984783
2018-10-18,15045342284
2018-10-19,15320350962
2018-10-22,15183757248
2018-10-23,15143689758
2018-10-24,15555292150
2018-10-25,15207433492
2018-10-26,15012559793
2018-10-29,15300317217
2018-10-30,15105443518
2018-10-31,15289389720
2018-11-01,15118192265
2018-11-02,15163723503
2018-11-05,15365882200
2018-11-06,15557113399
2018-11-07,15535258405
2018-11-08,15504297163
2018-11-09,15582610893
2018-11-12,15646354626
2018-11-13,15644533376
2018-11-14,15569862146
2018-11-15,15657282123
2018-11-16,15721025856
2018-11-19,15801160835
2018-11-20,15722847106
2018-11-21,15544364653
2018-11-23,15548007152
2018-11-26,15637248378
2018-11-27,15715562108
2018-11-28,15677315868
2018-11-29,15639069628
2018-11-30,15855798321
2018-12-03,15992392035
2018-12-04,16205478228
2018-12-06,16072527014
2018-12-07,16110773253
2018-12-10,16236439470
2018-12-11,16316574449
2018-12-12,16192729482
2018-12-13,16475023157
2018-12-14,16351178190
2018-12-17,15804803334
2018-12-18,15861262069
2018-12-19,15815730831
2018-12-20,15906793307
2018-12-21,15801160835
2018-12-24,15160081004
2018-12-26,15378630946
2018-12-27,15542543403
2018-12-28,15569862146
2018-12-31,16316736345
2019-01-02,15924315708
2019-01-03,15956543489
2019-01-04,16075975857
2019-01-07,16000145782
2019-01-08,16284508563
2019-01-09,16199199729
2019-01-10,16422898449
2019-01-11,16269342548
2019-01-14,16058914090
2019-01-15,16424794201
2019-01-16,16379296156
2019-01-17,16309153337
2019-01-18,16358442886
2019-01-22,16428585705
2019-01-23,16657971681
2019-01-24,16802048823
2019-01-25,16511998787
2019-01-28,16400149427
2019-01-29,16417211194
2019-01-30,16513894539
2019-01-31,16908210928
2019-02-01,16839963861
2019-02-04,16908210928
2019-02-05,16908210928
2019-02-06,16976457995
2019-02-07,17112952130
2019-02-08,17217218483
2019-02-11,17175511942
2019-02-12,17224801490
2019-02-13,16940438710
2019-02-14,17002998522
2019-02-15,17035226303
2019-02-19,17071245589
2019-02-20,17296840061
2019-02-21,17287361302
2019-02-22,17586890097
2019-02-25,17526226038
2019-02-26,17573619834
2019-02-27,17528121790
2019-02-28,17693052202
2019-03-01,17677886187
2019-03-04,17562245323
2019-03-05,17473144985
2019-03-06,17457978970
2019-03-07,17465561978
2019-03-08,17533809045
2019-03-11,17812484570
2019-03-12,17988789494
2019-03-13,18011538516
2019-03-14,17998268253
2019-03-15,17945187201
2019-03-18,17912959419
2019-03-19,17664615924
2019-03-20,17738550247
2019-03-21,18000164005
2019-03-22,18221966974
2019-03-25,18165094418
2019-03-26,18295901297
2019-03-27,18191634944
2019-03-28,18021017276
2019-03-29,18129075132
2019-04-01,18213298222
2019-04-02,18168903790
2019-04-03,18153462249
2019-04-04,18068533771
2019-04-05,18234530342
2019-04-08,18209437837
2019-04-09,18280854966
2019-04-10,18257692654
2019-04-11,18340690940
2019-04-12,18383155179
2019-04-15,18346481518
2019-04-16,18026069531
2019-04-17,17931490090
2019-04-18,18039580880
2019-04-22,18074324349
2019-04-23,18201717066
2019-04-24,18267343618
2019-04-25,18377364601
2019-04-26,18361923059
2019-04-29,18336830555
2019-04-30,18703567166
2019-05-01,18508617704
2019-05-02,18572314063
2019-05-03,18651451963
2019-05-06,18570383870
2019-05-07,18628289651
2019-05-08,18188205717
2019-05-09,18203647259
2019-05-10,18593546182
2019-05-13,18813588149
2019-05-14,18624429265
2019-05-15,18585825412
2019-05-16,18705497358
2019-05-17,18894656242
2019-05-20,18906237398
2019-05-21,18854122195
2019-05-22,19010467803
2019-05-23,19176464375
2019-05-24,19106977438
2019-05-28,18709357744
2019-05-29,18464223272
2019-05-30,18560732907
2019-05-31,18736380441
2019-06-03,18919748747
2019-06-04,18807797571
2019-06-05,19348251524
2019-06-06,19491085783
2019-06-07,19417738461
2019-06-10,19272974009
2019-06-11,19205417265
2019-06-12,19554782142
2019-06-13,19498806554
2019-06-14,19695686208
2019-06-17,19641640813
2019-06-18,19552851949
2019-06-19,19780614687
2019-06-20,19965913185
2019-06-21,20124188985
2019-06-24,20014168002
2019-06-25,19927309331
2019-06-26,19535480215
2019-06-27,19622338886
2019-06-28,19867473358
2019-07-01,20291103474
2019-07-02,20627299208
2019-07-03,20796391736
2019-07-05,20756605259
2019-07-08,20762573231
2019-07-09,20736712020
2019-07-10,20822252947
2019-07-11,20778487822
2019-07-12,20663107037
2019-07-15,20856071453
2019-07-16,20864028748
2019-07-17,20995324123
2019-07-18,21236032312
2019-07-19,21007260067
2019-07-22,20967473589
2019-07-23,20860050100
2019-07-24,20820263623
2019-07-25,20692946895
2019-07-26,20627299208
2019-07-29,20875964691
2019-07-30,20665096361
2019-07-31,21011238714
2019-08-01,21277808113
2019-08-02,21230064340
2019-08-05,20869996720
2019-08-06,21196245834
2019-08-07,21070918431
2019-08-08,21293722704
2019-08-09,21371306335
2019-08-12,21432975375
2019-08-13,21448889966
2019-08-14,21285765409
2019-08-15,21683630183
2019-08-16,21721427336
2019-08-19,21840786768
2019-08-20,21924338371
2019-08-21,22214779656
2019-08-22,22143163996
2019-08-23,21850733388
2019-08-26,22188918445
2019-08-27,22300320582
2019-08-28,22344085707
2019-08-29,22483338378
2019-08-30,22447530549
2019-09-03,22913032334
2019-09-04,22990615965
2019-09-05,22777758311
2019-09-06,22588772543
2019-09-09,22397797452
2019-09-10,22330160440
2019-09-11,22461455816
2019-09-12,22656409555
2019-09-13,22582804572
2019-09-16,22584793896
2019-09-17,22769801016
2019-09-18,22807598169
2019-09-19,22893139095
2019-09-20,22919000306
2019-09-23,23002551908
2019-09-24,23292993193
2019-09-25,23251217392
2019-09-26,23384502091
2019-09-27,23374555472
2019-09-30,23367636446
2019-10-01,23359672016
2019-10-02,23186445673
2019-10-03,23196401210
2019-10-04,23648382589
2019-10-07,23453254064
2019-10-08,23419405238
2019-10-09,23507013964
2019-10-10,23453254064
2019-10-11,23341752050
2019-10-14,23218303391
2019-10-15,23007246007
2019-10-16,23104810269
2019-10-17,23351707587
2019-10-18,23524933931
2019-10-21,23698160274
2019-10-22,23775813463
2019-10-23,24022710781
2019-10-24,24142177225
2019-10-25,23947048699
2019-10-28,23518960608
2019-10-29,23702142489
2019-10-30,24203901554
2019-10-31,24187972695
2019-11-01,23825591148
2019-11-04,23612542656
2019-11-05,23212330069
2019-11-06,23166534599
2019-11-07,22843975200
2019-11-08,22877824026
2019-11-11,22716544326
2019-11-12,22869859596
2019-11-13,23399494164
2019-11-14,23274054398
2019-11-15,23238214465
2019-11-18,23274054398
2019-11-19,23134676880
2019-11-20,23307903224
2019-11-21,23076934766
2019-11-22,23041094832
2019-11-25,22973397181
2019-11-26,23190427887
2019-11-27,23280027720
2019-11-29,23174499028
2019-12-02,23092863625
2019-12-03,23280027720
2019-12-04,23516969501
2019-12-05,23578693830
2019-12-06,23512987286
2019-12-09,23530907253
2019-12-10,23429360775
2019-12-11,23530907253
2019-12-12,23280027720
2019-12-13,23554800542
2019-12-16,23718071348
2019-12-17,23658338126
2019-12-18,23825591148
2019-12-19,23795724537
2019-12-20,23927137625
2019-12-23,23608560441
2019-12-24,23781786785
2019-12-26,23797715644
2019-12-27,23865413296
2019-12-30,23749929067
2019-12-31,23934843916
2020-01-02,23561236586
2020-01-03,23721068599
2020-01-06,23804980406
2020-01-07,23800984606
2020-01-08,23767020303
2020-01-09,24026747324
2020-01-10,24096673829
2020-01-13,24278482744
2020-01-14,24290470145
2020-01-15,24722016579
2020-01-16,24963762499
2020-01-17,25235476920
2020-01-21,25445256437
2020-01-22,25551145146
2020-01-23,25962712579
2020-01-24,26118548791
2020-01-27,25882796572
2020-01-28,25970704179
2020-01-29,26082586588
2020-01-30,26316340907
2020-01-31,26276382904
2020-02-03,26410242215
2020-02-04,26084584488
2020-02-05,26084584488
2020-02-06,26254406002
2020-02-07,26360294711
2020-02-10,26550095226
2020-02-11,26550095226
2020-02-12,26284374504
2020-02-13,26620021731
2020-02-14,26797834846
2020-02-18,26927698356
2020-02-19,26590053229
2020-02-20,26262397603
2020-02-21,25964710479
2020-02-24,25920756675
2020-02-25,25233479020
2020-02-26,25103615510
2020-02-27,24134633932
2020-02-28,23357450770
2020-03-02,24797936785
2020-03-03,24352405050
2020-03-04,25645046453
2020-03-05,25465235439
2020-03-06,24829903188
2020-03-09,23055767846
2020-03-10,23832951008
2020-03-11,22300561585
2020-03-12,20306657226
2020-03-13,20564386346
2020-03-16,17329785987
2020-03-17,19903081393
2020-03-18,17263855282
2020-03-19,16792350844
2020-03-20,15981203379
2020-03-23,15619583450
2020-03-24,17247872081
2020-03-25,17773319823
2020-03-26,19321692447
2020-03-27,19447560157
2020-03-30,19992986901
2020-03-31,18810727599
2020-04-01,17131234095
2020-04-02,17655700482
2020-04-03,16690842473
2020-04-06,18616554930
2020-04-07,18746670636
2020-04-08,20121893565
2020-04-09,20600319009
2020-04-13,19595425398
2020-04-14,20149918486
2020-04-15,19479322153
2020-04-16,19449295451
2020-04-17,20272027072
2020-04-20,19307169064
2020-04-21,18948850426
2020-04-22,19913708434
2020-04-23,19411261629
2020-04-24,19523361315
2020-04-27,20280034193
2020-04-28,19951742256
2020-04-29,19693512623
2020-04-30,19119001735
2020-05-01,18730656395
2020-05-04,19100985714
2020-05-05,19367222467
2020-05-06,18550496186
2020-05-07,18570513987
2020-05-08,19018912730
2020-05-11,19261128122
2020-05-12,19217088960
2020-05-13,18838752521
2020-05-14,19004900269
2020-05-15,19012907389
2020-05-18,19901697754
2020-05-19,19329188645
2020-05-20,19535371995
2020-05-21,19543379116
2020-05-22,19609437859
2020-05-26,19965754717
2020-05-27,19911706654
2020-05-28,20632347490
2020-05-29,20382124978
2020-06-01,20554278066
2020-06-02,20724429375
2020-06-03,20826520160
2020-06-04,20264019952
2020-06-05,20764464977
2020-06-08,21196849478
2020-06-09,20686395553
2020-06-10,20456190841
2020-06-11,19371226027
2020-06-12,19301163724
2020-06-15,19455300791
2020-06-16,19601430739
2020-06-17,19431279430
2020-06-18,19517355975
2020-06-19,18920825505
2020-06-22,19411261629
2020-06-23,19016910950
2020-06-24,18718645715
2020-06-25,18488441003
2020-06-26,18348316396
2020-06-29,18770691997
2020-06-30,18782639888
2020-07-01,19365280140
2020-07-02,19393310943
2020-07-06,19301209735
2020-07-07,19191088725
2020-07-08,19401319744
2020-07-09,19311220736
2020-07-10,19651594766
2020-07-13,19289196534
2020-07-14,19547480357
2020-07-15,19269174532
2020-07-16,19687634369
2020-07-17,20110098607
2020-07-20,19699647571
2020-07-21,19931902791
2020-07-22,20648690456
2020-07-23,20826886272
2020-07-24,20554587047
2020-07-27,20368382431
2020-07-28,20556589248
2020-07-29,20848910474
2020-07-30,20951022683
2020-07-31,21049130492
2020-08-03,20546578247
2020-08-04,20654697056
2020-08-05,20094081006
2020-08-06,20480505641
2020-08-07,20957029284
2020-08-10,21163255902
2020-08-11,20444466037
2020-08-12,20352364829
2020-08-13,20368382431
2020-08-14,20208206416
2020-08-17,20142133810
2020-08-18,20042023801
2020-08-19,19819779581
2020-08-20,19563497958
2020-08-21,19647590366
2020-08-24,19749702575
2020-08-25,19585522160
2020-08-26,19271176732
2020-08-27,19473398950
2020-08-28,19813772981
2020-08-31,19849812584
2020-09-01,19559493558
2020-09-02,20118107408
2020-09-03,19621561764
2020-09-04,19601539762
2020-09-08,19611550763
2020-09-09,19695643170
2020-09-10,19191088725
2020-09-11,19111000718
2020-09-14,19365280140
2020-09-15,19329240537
2020-09-16,19389306543
2020-09-17,19547480357
2020-09-18,19106996317
2020-09-21,18986864306
2020-09-22,19477403351
2020-09-23,19054939113
2020-09-24,19177073324
2020-09-25,19417337345
2020-09-28,19357271340
2020-09-29,19177073324
2020-09-30,19729357915
2020-10-01,20280009841
2020-10-02,20754571683
2020-10-05,20986846677
2020-10-06,21235140637
2020-10-07,20964820600
2020-10-08,21467415631
2020-10-09,21195093224
2020-10-12,21265176196
2020-10-13,21321242574
2020-10-14,21177071888
2020-10-15,21088967580
2020-10-16,21359287616
2020-10-19,21092972321
2020-10-20,21269180938
2020-10-21,21397332659
2020-10-22,21633612394
2020-10-23,21815828122
2020-10-26,21827842346
2020-10-27,21537498603
2020-10-28,20586372549
2020-10-29,20320057254
2020-10-30,20267995618
2020-11-02,21092972321
2020-11-03,21663647954
2020-11-04,21175069518
2020-11-05,21389323176
2020-11-06,21006870384
2020-11-09,21855875535
2020-11-10,21871894500
2020-11-11,21992036739
2020-11-12,21575543646
2020-11-13,21861882647
2020-11-16,22580733707
2020-11-17,22418541685
2020-11-18,22064122082
2020-11-19,21819832864
2020-11-20,21821835234
2020-11-23,21970010662
2020-11-24,22146219278
2020-11-25,22476610434
2020-11-27,22328435006
2020-11-30,21795804416
2020-12-01,21795804416
2020-12-02,21747747521
2020-12-03,21353280504
2020-12-04,21371301840
2020-12-07,21347273393
2020-12-08,21082960468
2020-12-09,20916763705
2020-12-10,20676479228
2020-12-11,20580365437
2020-12-14,20306040660
2020-12-15,20540318025
2020-12-16,20123824932
2020-12-17,20135839155
2020-12-18,20027711141
2020-12-21,19426999949
2020-12-22,19224760514
2020-12-23,19116632500
2020-12-24,19092604052
2020-12-28,19154677542
2020-12-29,19370933571
2020-12-30,19751383992
2020-12-31,20020470812
2021-01-04,19653509057
2021-01-05,19390820588
2021-01-06,19697624678
2021-01-07,19017843067
2021-01-08,19148184674
2021-01-11,18927606570
2021-01-12,18588718392
2021-01-13,18779217663
2021-01-14,18849401606
2021-01-15,19100058542
2021-01-19,19073990220
2021-01-20,18993780001
2021-01-21,18783228174
2021-01-22,18843385839
2021-01-25,18999795767
2021-01-26,18987764234
2021-01-27,18771196641
2021-01-28,19224384382
2021-01-29,19116100586
2021-02-01,19080005987
2021-02-02,19216363360
2021-02-03,19027869344
2021-02-04,19344699712
2021-02-05,19376783799
2021-02-08,18943648614
2021-02-09,19049927155
2021-02-10,19252457959
2021-02-11,18977737957
2021-02-12,19027869344
2021-02-16,18799270218
2021-02-17,18686975911
2021-02-18,18835364817
2021-02-19,18684970655
2021-02-22,17862815904
2021-02-23,18279909046
2021-02-24,18041283643
2021-02-25,17654269333
2021-02-26,17407622908
2021-03-01,17598122180
2021-03-02,17798647729
2021-03-03,17531948749
2021-03-04,17564032836
2021-03-05,17872842182
2021-03-08,18079383497
2021-03-09,18197693571
2021-03-10,18937632847
2021-03-11,18719059999
2021-03-12,19202326572
2021-03-15,19677572123
2021-03-16,19833982051
2021-03-17,19839997818
2021-03-18,19661530079
2021-03-19,19739735043
2021-03-22,19587335626
2021-03-23,19673561612
2021-03-24,19537204239
2021-03-25,19713666722
2021-03-26,19739735043
2021-03-29,19884113438
2021-03-30,19783850664
2021-03-31,19807792633
2021-04-01,19841645300
2021-04-05,20018873966
2021-04-06,20291686632
2021-04-07,20255842632
2021-04-08,20168223966
2021-04-09,20140345299
2021-04-12,20305625966
2021-04-13,20592377965
2021-04-14,20745710631
2021-04-15,21026488631
2021-04-16,21235578631
2021-04-19,21223630631
2021-04-20,21504408630
2021-04-21,21442677297
2021-04-22,21227613297
2021-04-23,21249517964
2021-04-26,21307266631
2021-04-27,21215665297
2021-04-28,21223630631
2021-04-29,21623888630
2021-04-30,21763281963
2021-05-03,21751333963
2021-05-04,21727437963
2021-05-05,21295318631
2021-05-06,21432720630
2021-05-07,21568131297
2021-05-10,21727437963
2021-05-11,21313240630
2021-05-12,20685970632
2021-05-13,21120081297
2021-05-14,21343110630
2021-05-17,21012549298
2021-05-18,21014540631
2021-05-19,20910991298
2021-05-20,21056358631
2021-05-21,21235578631
2021-05-24,21267439964
2021-05-25,21092202631
2021-05-26,20974713964
2021-05-27,20869173298
2021-05-28,20960774631
2021-06-01,20835320631
2021-06-02,20845277298
2021-06-03,21070297964
2021-06-04,21092202631
2021-06-07,21225621964
2021-06-08,21134020631
2021-06-09,21430729297
2021-06-10,21637827963
2021-06-11,21693585297
2021-06-14,21685619963
2021-06-15,21751333963
2021-06-16,21386919964
2021-06-17,21436703297
2021-06-18,20588395298
2021-06-21,20807441965
2021-06-22,20554542632
2021-06-23,20188137299
2021-06-24,20104501299
2021-06-25,20227963966
2021-06-28,20377313965
2021-06-29,20004934633
2021-06-30,20036015985
2021-07-01,20409807256
2021-07-02,20460048018
2021-07-06,20560529543
2021-07-07,20656991806
2021-07-08,20552491021
2021-07-09,20683117003
2021-07-12,20707232568
2021-07-13,20429903561
2021-07-14,20604741413
2021-07-15,20823791137
2021-07-16,21044850491
2021-07-19,20419855408
2021-07-20,20568568065
2021-07-21,20327412406
2021-07-22,20275162013
2021-07-23,20646943654
2021-07-26,20855945225
2021-07-27,21169447581
2021-07-28,20962455641
2021-07-29,20976523054
2021-07-30,20683117003
2021-08-02,20815752615
2021-08-03,20894128204
2021-08-04,20841877811
2021-08-05,21394526196
2021-08-06,21320169868
2021-08-09,21468882524
2021-08-10,21838654534
2021-08-11,21906981971
2021-08-12,21842673795
2021-08-13,22081819824
2021-08-16,22162205043
2021-08-17,22126031694
2021-08-18,22134070216
2021-08-19,22465659247
2021-08-20,23030365415
2021-08-23,22909787586
2021-08-24,22857537193
2021-08-25,22867585345
2021-08-26,22845479410
2021-08-27,22445562942
2021-08-30,21977319038
2021-08-31,22228522849
2021-09-01,22614371903
2021-09-02,22851508301
2021-09-03,22620400795
2021-09-07,22608343012
2021-09-08,23076586916
2021-09-09,22696766754
2021-09-10,22475707400
2021-09-13,22779161604
2021-09-14,22988163175
2021-09-15,22686718601
2021-09-16,22590256338
2021-09-17,22314936960
2021-09-20,22007463495
2021-09-21,21699990031
2021-09-22,21300073563
2021-09-23,20620818457
2021-09-24,20267123491
2021-09-27,20100324160
2021-09-28,19947592243
2021-09-29,20245017556
2021-09-30,20010091469
2021-10-01,20022180941
2021-10-04,20427178261
2021-10-05,20445312469
2021-10-06,20787847516
2021-10-07,20846279965
2021-10-08,20791877340
2021-10-11,20689116826
2021-10-12,20715310683
2021-10-13,20664937882
2021-10-14,20850309789
2021-10-15,20602475609
2021-10-18,20505759831
2021-10-19,20564192280
2021-10-20,20965159776
2021-10-21,20938965919
2021-10-22,21077994850
2021-10-25,20912772063
2021-10-26,20934936095
2021-10-27,20775758044
2021-10-28,20713295771
2021-10-29,20757623836
2021-11-01,20852324701
2021-11-02,20914786975
2021-11-03,20826130845
2021-11-04,20733444891
2021-11-05,21005458017
2021-11-08,20366730900
2021-11-09,20616579993
2021-11-10,20842250141
2021-11-11,20779787868
2021-11-12,20471506326
2021-11-15,21164636068
2021-11-16,21221053605
2021-11-17,21313739559
2021-11-18,21253292197
2021-11-19,21347993063
2021-11-22,21620006189
2021-11-23,21418514985
2021-11-24,21438664105
2021-11-26,20771728220
2021-11-29,21170680804
2021-11-30,20217627409
2021-12-01,20229716881
2021-12-02,20550087895
2021-12-03,20805981725
2021-12-06,21140457123
2021-12-07,21126352739
2021-12-08,21259336934
2021-12-09,21408440425
2021-12-10,21642170221
2021-12-13,21736871087
2021-12-14,21617991277
2021-12-15,22133808759
2021-12-16,22299031546
2021-12-17,22067316662
2021-12-20,22053212277
2021-12-21,22016943861
2021-12-22,22160002615
2021-12-23,22182166648
2021-12-27,22331270139
2021-12-28,22544850815
2021-12-29,22665745537
2021-12-30,22494478014
2021-12-31,22861599694
2022-01-03,22607920159
2022-01-04,22583566923
2022-01-05,22636332267
2022-01-06,22252768810
2022-01-07,22756069007
2022-01-10,22668803247
2022-01-11,22068090108
2022-01-12,22169561922
2022-01-13,22453683001
2022-01-14,22540948761
2022-01-18,22291328099
2022-01-19,22394829349
2022-01-20,22321769643
2022-01-21,22206091775
2022-01-24,21956471113
2022-01-25,21850940426
2022-01-26,21771792411
2022-01-27,22240592192
2022-01-28,22559213688
2022-01-31,22683009301
2022-02-01,22325828516
2022-02-02,22731715772
2022-02-03,22723598027
2022-02-04,22506448345
2022-02-07,22254798246
2022-02-08,22319740207
2022-02-09,22622126213
2022-02-10,21603349200
2022-02-11,21475494714
2022-02-14,21207609126
2022-02-15,20990459444
2022-02-16,21098019566
2022-02-17,21298933758
2022-02-18,21231962361
2022-02-22,21209638562
2022-02-23,21256315596
2022-02-24,20765192016
2022-02-25,21426788244
2022-02-28,21351699101
2022-03-01,21077725204
2022-03-02,21637849617
2022-03-03,22193915158
2022-03-04,22778392806
2022-03-07,22701274228
2022-03-08,22200003466
2022-03-09,21913852951
2022-03-10,22122884888
2022-03-11,22070119545
2022-03-14,22378593859
2022-03-15,22577478615
2022-03-16,22429329766
2022-03-17,22402947094
2022-03-18,22212180084
2022-03-21,22480065673
2022-03-22,22258857119
2022-03-23,22496301163
2022-03-24,22877835184
2022-03-25,23304016803
2022-03-28,23407518053
2022-03-29,23616549990
2022-03-30,23752522221
2022-03-31,23744988483
2022-04-01,24424288367
2022-04-04,24285987792
2022-04-05,24672415870
2022-04-06,25138163396
2022-04-07,25014099645
2022-04-08,25081216100
2022-04-11,24770039806
2022-04-12,25079182268
2022-04-13,25091385260
2022-04-14,25260193315
2022-04-18,25309005283
2022-04-19,25331377435
2022-04-20,25593741762
2022-04-21,25490016330
2022-04-22,25085283764
2022-04-25,24861562245
2022-04-26,24540216791
2022-04-27,24544284455
2022-04-28,24877832901
2022-04-29,24172093201
2022-05-02,24007352809
2022-05-03,23903627378
2022-05-04,24133450393
2022-05-05,24060232441
2022-05-06,24257514144
2022-05-09,24255480312
2022-05-10,23655499875
2022-05-11,23942270186
2022-05-12,23627026227
2022-05-13,23830409426
2022-05-16,23956507010
2022-05-17,24062266273
2022-05-18,23688041187
2022-05-19,23525334628
2022-05-20,23791766619
2022-05-23,23755157643
2022-05-24,24235141992
2022-05-25,24170059369
2022-05-26,24381577896
2022-05-27,24625637734
2022-05-31,24471066503
2022-06-01,24442592855
2022-06-02,24489370991
2022-06-03,24405983880
2022-06-06,24678517366
2022-06-07,24672415870
2022-06-08,24062266273
2022-06-09,23631093891
2022-06-10,23578214260
2022-06-13,22311136930
2022-06-14,21820983420
2022-06-15,21918607356
2022-06-16,21532179278
2022-06-17,20838642569
2022-06-21,21294220935
2022-06-22,21279984111
2022-06-23,21540314606
2022-06-24,22484012649
2022-06-27,22770782960
2022-06-28,22748410808
2022-06-29,22715869496
2022-06-30,22916131870
2022-07-01,23457297626
2022-07-05,22330208044
2022-07-06,22657755739
2022-07-07,22501102493
2022-07-08,22397345149
2022-07-11,22537722732
2022-07-12,22578411887
2022-07-13,22281381058
2022-07-14,22328173586
2022-07-15,22403448522
2022-07-18,22230519615
2022-07-19,22423793100
2022-07-20,22027073842
2022-07-21,21964005653
2022-07-22,22250864193
2022-07-25,22539757190
2022-07-26,22639445619
2022-07-27,22594687549
2022-07-28,23192818122
2022-07-29,23422711845
2022-08-01,23479676661
2022-08-02,23418642930
2022-08-03,23880464834
2022-08-04,24195805782
2022-08-05,23953705313
2022-08-08,24051359284
2022-08-09,24356527943
2022-08-10,24051359284
2022-08-11,24165288916
2022-08-12,24618972990
2022-08-15,24781729609
2022-08-16,24865142376
2022-08-17,24671868891
2022-08-18,24511146731
2022-08-19,24749178285
2022-08-22,24549801427
2022-08-23,24311769873
2022-08-24,24264977345
2022-08-25,24287356380
2022-08-26,24203943613
2022-08-29,24297528669
2022-08-30,23772638575
2022-08-31,23457297626
2022-09-01,23807224356
2022-09-02,23644467738
2022-09-06,23524434731
2022-09-07,24244632768
2022-09-08,24104255185
2022-09-09,24401286013
2022-09-12,24828522136
2022-09-13,23947601939
2022-09-14,24151047712
2022-09-15,23457297626
2022-09-16,23481711119
2022-09-19,23575296175
2022-09-20,23253851853
2022-09-21,23028027045
2022-09-22,23176542460
2022-09-23,22702513809
2022-09-26,22136934560
2022-09-27,21524562783
2022-09-28,21937557702
2022-09-29,20879639682
2022-09-30,20929476209
2022-10-03,21622064461
2022-10-04,22077550429
2022-10-05,21819649698
2022-10-06,21362083886
2022-10-07,21054266885
2022-10-10,21262251345
2022-10-11,21037628129
2022-10-12,20087139146
2022-10-13,20914917297
2022-10-14,20800525844
2022-10-17,21072985487
2022-10-18,21513912542
2022-10-19,21160338960
2022-10-20,20792206466
2022-10-21,21274730413
2022-10-24,21285129636
2022-10-25,21786372185
2022-10-26,21780132651
2022-10-27,21844607833
2022-10-28,22406165875
2022-10-31,22283455044
2022-11-01,22528876707
2022-11-02,22620389869
2022-11-03,22743100701
2022-11-04,23028039411
2022-11-07,22562154220
2022-11-08,22472720903
2022-11-09,22279295355
2022-11-10,23094594438
2022-11-11,23009320809
2022-11-14,22578792977
2022-11-15,22780537903
2022-11-16,22905328579
2022-11-17,22637028626
2022-11-18,23277620763
2022-11-21,23512643203
2022-11-22,23437768797
2022-11-23,23493924601
2022-11-25,23658232325
2022-11-28,23554240095
2022-11-29,23462726932
2022-11-30,24182353164
2022-12-01,24188592698
2022-12-02,24107478758
2022-12-05,24001406684
2022-12-06,24350820576
2022-12-07,24126197360
2022-12-08,24334181820
2022-12-09,24307143840
2022-12-12,24625360064
2022-12-13,24614960841
2022-12-14,24633679442
2022-12-15,24290505083
2022-12-16,23803821447
2022-12-19,23531361804
2022-12-20,23458567243
2022-12-21,23731026886
2022-12-22,23439848642
2022-12-23,23591677297
2022-12-27,23857897406
2022-12-28,23496004446
2022-12-29,23728947041
2022-12-30,23398251750
2023-01-03,23064702436
2023-01-04,23081610493
2023-01-05,21908614080
2023-01-06,22758243914
2023-01-09,22923097464
2023-01-10,22768811449
2023-01-11,22992843196
2023-01-12,22580709322
2023-01-13,22521531124
2023-01-17,22595503871
2023-01-18,22739222350
2023-01-19,22614525435
2023-01-20,22707519745
2023-01-23,22561687758
2023-01-24,22671590125
2023-01-25,22720200787
2023-01-26,22925210971
2023-01-27,22975935140
2023-01-30,22760357421
2023-01-31,22885054337
2023-02-01,23081610493
2023-02-02,23364820437
2023-02-03,22842784196
2023-02-06,23001297225
2023-02-07,22775151970
2023-02-08,22318634448
2023-02-09,21855776404
2023-02-10,22358791081
2023-02-13,22367245110
2023-02-14,22422196293
2023-02-15,22730768322
2023-02-16,22882940830
2023-02-17,23128107648
2023-02-21,22741335858
2023-02-22,22720200787
2023-02-23,22661022590
2023-02-24,22680044153
2023-02-27,22420082786
