,TGT
2018-07-17,41084459000
2018-07-18,40861145000
2018-07-19,41717182000
2018-07-20,41344992000
2018-07-23,41839473000
2018-07-24,42195712000
2018-07-25,42530683000
2018-07-26,42461562000
2018-07-27,42605121000
2018-07-30,43179357000
2018-07-31,42897556000
2018-08-01,41977715000
2018-08-02,42940092000
2018-08-03,43306965000
2018-08-06,42918699000
2018-08-07,43250016000
2018-08-08,43328901000
2018-08-09,43449858000
2018-08-10,43497189000
2018-08-13,43155354000
2018-08-14,43481412000
2018-08-15,42434871000
2018-08-16,43160613000
2018-08-17,43670736000
2018-08-20,43817988000
2018-08-21,43791693000
2018-08-22,45195846000
2018-08-23,45600789000
2018-08-24,45916329000
2018-08-27,45542940000
2018-08-28,45595530000
2018-08-29,46084617000
2018-08-30,45916329000
2018-08-31,46016250000
2018-09-04,46778805000
2018-09-05,46594740000
2018-09-06,46741992000
2018-09-07,46668366000
2018-09-10,46941834000
2018-09-11,46699920000
2018-09-12,46621035000
2018-09-13,46321272000
2018-09-14,46247646000
2018-09-17,45900552000
2018-09-18,46110912000
2018-09-19,45837444000
2018-09-20,45953142000
2018-09-21,45916329000
2018-09-24,45879516000
2018-09-25,45916329000
2018-09-26,46221351000
2018-09-27,46021509000
2018-09-28,46389639000
2018-10-01,46526373000
2018-10-02,45553458000
2018-10-03,45211623000
2018-10-04,44617356000
2018-10-05,44449068000
2018-10-08,44911860000
2018-10-09,45048594000
2018-10-10,44806680000
2018-10-11,43544520000
2018-10-12,44496399000
2018-10-15,44491140000
2018-10-16,45127479000
2018-10-17,44396478000
2018-10-18,43839024000
2018-10-19,43134318000
2018-10-22,43770657000
2018-10-23,43476153000
2018-10-24,43265793000
2018-10-25,44086197000
2018-10-26,43092246000
2018-10-29,44228190000
2018-10-30,45106443000
2018-10-31,43981017000
2018-11-01,44296557000
2018-11-02,44391219000
2018-11-05,44373465000
2018-11-06,44498241000
2018-11-07,45106524000
2018-11-08,45543240000
2018-11-09,45200106000
2018-11-12,44435853000
2018-11-13,43837968000
2018-11-14,43219287000
2018-11-15,41987124000
2018-11-16,41425632000
2018-11-19,40443021000
2018-11-20,35888697000
2018-11-21,36008274000
2018-11-23,35015265000
2018-11-26,36003075000
2018-11-27,37110462000
2018-11-28,37370412000
2018-11-29,37001283000
2018-11-30,36892104000
2018-12-03,37609566000
2018-12-04,36034269000
2018-12-06,36153846000
2018-12-07,35254419000
2018-12-10,35519568000
2018-12-11,34718922000
2018-12-12,35244021000
2018-12-13,34666932000
2018-12-14,34921683000
2018-12-17,33439967999
2018-12-18,33954669000
2018-12-19,32665317000
2018-12-20,32077830000
2018-12-21,31781487000
2018-12-24,31999845000
2018-12-26,33850689000
2018-12-27,33642728999
2018-12-28,33772703999
2018-12-31,34360191000
2019-01-02,34542156000
2019-01-03,34069047000
2019-01-04,34536957000
2019-01-07,36226632000
2019-01-08,36190239000
2019-01-09,36543771000
2019-01-10,35503971000
2019-01-11,36190239000
2019-01-14,35789916000
2019-01-15,35462379000
2019-01-16,35275215000
2019-01-17,36065463000
2019-01-18,36746532000
2019-01-22,36538572000
2019-01-23,36559368000
2019-01-24,36710139000
2019-01-25,37635561000
2019-01-28,37495188000
2019-01-29,37276830000
2019-01-30,37604367000
2019-01-31,37952700000
2019-02-01,37001283000
2019-02-04,37357308000
2019-02-05,37527489000
2019-02-06,37393407000
2019-02-07,37058202000
2019-02-08,36552816000
2019-02-11,36176355000
2019-02-12,36310437000
2019-02-13,37424349000
2019-02-14,37223226000
2019-02-15,37563588000
2019-02-19,37800810000
2019-02-20,37496547000
2019-02-21,37145871000
2019-02-22,37259325000
2019-02-25,37697670000
2019-02-26,37279953000
2019-02-27,37656414000
2019-02-28,37460448000
2019-03-01,37615158000
2019-03-04,37475919000
2019-03-05,39193200000
2019-03-06,39657330000
2019-03-07,39280869000
2019-03-08,39095217000
2019-03-11,39332439000
2019-03-12,39286026000
2019-03-13,39770784000
2019-03-14,39445893000
2019-03-15,39533562000
2019-03-18,40162716000
2019-03-19,40461822000
2019-03-20,39987378000
2019-03-21,40992993000
2019-03-22,40389624000
2019-03-25,40497921000
2019-03-26,41065191000
2019-03-27,41163174000
2019-03-28,41421024000
2019-03-29,41390082000
2019-04-01,41240529000
2019-04-02,40977522000
2019-04-03,40900167000
2019-04-04,41967666000
2019-04-05,41740758000
2019-04-08,42251301000
2019-04-09,41596362000
2019-04-10,41642775000
2019-04-11,41488065000
2019-04-12,41632461000
2019-04-15,42277086000
2019-04-16,42271929000
2019-04-17,42638076000
2019-04-18,42937182000
2019-04-22,42297714000
2019-04-23,42369912000
2019-04-24,42741216000
2019-04-25,42153318000
2019-04-26,39770784000
2019-04-29,40121460000
2019-04-30,39925494000
2019-05-01,39023019000
2019-05-02,39409794000
2019-05-03,39162258000
2019-05-06,38909358000
2019-05-07,38427984000
2019-05-08,38617461000
2019-05-09,38463831000
2019-05-10,38223144000
2019-05-13,36707328000
2019-05-14,36492246000
2019-05-15,36261801000
2019-05-16,36246438000
2019-05-17,36302769000
2019-05-20,36912168000
2019-05-21,36850716000
2019-05-22,39718476000
2019-05-23,40660740000
2019-05-24,41771997000
2019-05-28,41362317000
2019-05-29,40783644000
2019-05-30,41167719000
2019-05-31,41198445000
2019-06-03,42478695000
2019-06-04,43963785000
2019-06-05,43779429000
2019-06-06,43886970000
2019-06-07,44475885000
2019-06-10,44834355000
2019-06-11,44987985000
2019-06-12,45197946000
2019-06-13,45218430000
2019-06-14,44957259000
2019-06-17,44624394000
2019-06-18,44281287000
2019-06-19,44122536000
2019-06-20,44148141000
2019-06-21,44859960000
2019-06-24,44409312000
2019-06-25,43886970000
2019-06-26,43830639000
2019-06-27,43974027000
2019-06-28,44352981000
2019-07-01,44521974000
2019-07-02,44573184000
2019-07-03,45013590000
2019-07-05,45392544000
2019-07-08,45530811000
2019-07-09,44962380000
2019-07-10,43963785000
2019-07-11,44281287000
2019-07-12,44824113000
2019-07-15,44450280000
2019-07-16,45223551000
2019-07-17,44993106000
2019-07-18,45320850000
2019-07-19,45069921000
2019-07-22,44665362000
2019-07-23,45341334000
2019-07-24,45622989000
2019-07-25,45049437000
2019-07-26,44583426000
2019-07-29,44670483000
2019-07-30,44491248000
2019-07-31,44245440000
2019-08-01,42309702000
2019-08-02,41746392000
2019-08-05,41178663000
2019-08-06,42187869000
2019-08-07,42310197000
2019-08-08,42712860000
2019-08-09,42004377000
2019-08-12,41810691000
2019-08-13,42937128000
2019-08-14,41739333000
2019-08-15,42080832000
2019-08-16,42921837000
2019-08-19,44129826000
2019-08-20,43594641000
2019-08-21,52499100000
2019-08-22,54191304000
2019-08-23,52748853000
2019-08-26,53401269000
2019-08-27,53365590000
2019-08-28,54232080000
2019-08-29,55011921000
2019-08-30,54558288000
2019-09-03,54390087000
2019-09-04,54721392000
2019-09-05,55322838000
2019-09-06,55990545000
2019-09-09,55022115000
2019-09-10,55470651000
2019-09-11,55542009000
2019-09-12,55526718000
2019-09-13,55042503000
2019-09-16,54517512000
2019-09-17,54680616000
2019-09-18,54522609000
2019-09-19,54981339000
2019-09-20,54369699000
2019-09-23,55445166000
2019-09-24,54767265000
2019-09-25,54435960000
2019-09-26,54176013000
2019-09-27,54089364000
2019-09-30,54492027000
2019-10-01,53997618000
2019-10-02,53600052000
2019-10-03,54344214000
2019-10-04,55608270000
2019-10-07,55022115000
2019-10-08,55312644000
2019-10-09,56250492000
2019-10-10,56357529000
2019-10-11,56999751000
2019-10-14,56653155000
2019-10-15,57030333000
2019-10-16,57183243000
2019-10-17,57713331000
2019-10-18,57499257000
2019-10-21,57942696000
2019-10-22,57692943000
2019-10-23,56760192000
2019-10-24,56194425000
2019-10-25,55567494000
2019-10-28,55924284000
2019-10-29,55124055000
2019-10-30,55011921000
2019-10-31,54492027000
2019-11-01,54955854000
2019-11-04,55059374000
2019-11-05,55712372000
2019-11-06,55940162000
2019-11-07,55980658000
2019-11-08,55757930000
2019-11-11,55909790000
2019-11-12,54846770000
2019-11-13,54963196000
2019-11-14,56243882000
2019-11-15,57306902000
2019-11-18,56674152000
2019-11-19,56112270000
2019-11-20,63998866000
2019-11-21,64616430000
2019-11-22,64297524000
2019-11-25,63371178000
2019-11-26,64231718000
2019-11-27,63730580000
2019-11-29,63280062000
2019-12-02,62758676000
2019-12-03,62789048000
2019-12-04,63032024000
2019-12-05,63113016000
2019-12-06,63290186000
2019-12-09,64008990000
2019-12-10,63664774000
2019-12-11,63679960000
2019-12-12,64550624000
2019-12-13,64398764000
2019-12-16,63760952000
2019-12-17,64985956000
2019-12-18,64834096000
2019-12-19,65147939999
2019-12-20,65375730000
2019-12-23,64965708000
2019-12-24,65072010000
2019-12-26,65244117999
2019-12-27,65406102000
2019-12-30,65244117999
2019-12-31,64899902000
2020-01-02,63816634000
2020-01-03,63153512000
2020-01-06,62556196000
2020-01-07,62667560000
2020-01-08,62465080000
2020-01-09,62515700000
2020-01-10,63138326000
2020-01-13,62702994000
2020-01-14,63406612000
2020-01-15,59225400000
2020-01-16,58881184000
2020-01-17,59184904000
2020-01-21,57727048000
2020-01-22,57656180000
2020-01-23,58481286000
2020-01-24,57868784000
2020-01-27,58607836000
2020-01-28,58435728000
2020-01-29,57843474000
2020-01-30,58045954000
2020-01-31,56056588000
2020-02-03,56367510000
2020-02-04,56738250000
2020-02-05,57880530000
2020-02-06,57685140000
2020-02-07,57920610000
2020-02-10,58606980000
2020-02-11,58461690000
2020-02-12,59173110000
2020-02-13,59258280000
2020-02-14,58431630000
2020-02-18,59032830000
2020-02-19,58812390000
2020-02-20,59248260000
2020-02-21,58622010000
2020-02-24,57003780000
2020-02-25,55971720000
2020-02-26,55440660000
2020-02-27,52915620000
2020-02-28,51603000000
2020-03-02,54639060000
2020-03-03,53025840000
2020-03-04,54017820000
2020-03-05,53090970000
2020-03-06,53080950000
2020-03-09,52119030000
2020-03-10,54273330000
2020-03-11,52895580000
2020-03-12,46402620000
2020-03-13,50611020000
2020-03-16,46988790000
2020-03-17,51918630000
2020-03-18,51512820000
2020-03-19,50350500000
2020-03-20,48797400000
2020-03-23,48441690000
2020-03-24,50380560000
2020-03-25,45611040000
2020-03-26,48131070000
2020-03-27,47464740000
2020-03-30,48101010000
2020-03-31,46577970000
2020-04-01,47730270000
2020-04-02,47274360000
2020-04-03,46377570000
2020-04-06,48852510000
2020-04-07,49228260000
2020-04-08,52419630000
2020-04-09,52204200000
2020-04-13,52444680000
2020-04-14,54298380000
2020-04-15,53226240000
2020-04-16,54759300000
2020-04-17,56823420000
2020-04-20,54598980000
2020-04-21,53556900000
2020-04-22,53526840000
2020-04-23,52033860000
2020-04-24,54017820000
2020-04-27,55049880000
2020-04-28,56112000000
2020-04-29,56162100000
2020-04-30,54979740000
2020-05-01,54223230000
2020-05-04,55866171000
2020-05-05,55891176000
2020-05-06,56801358000
2020-05-07,56691336000
2020-05-08,57926583000
2020-05-11,60102018000
2020-05-12,59706939000
2020-05-13,59581914000
2020-05-14,59981994000
2020-05-15,60482094000
2020-05-18,62612520000
2020-05-19,61597317000
2020-05-20,59826963000
2020-05-21,59351868000
2020-05-22,58756749000
2020-05-26,57571512000
2020-05-27,58716741000
2020-05-28,59226843000
2020-05-29,61177233000
2020-06-01,59756949000
2020-06-02,59436885000
2020-06-03,60877173000
2020-06-04,59991996000
2020-06-05,60777153000
2020-06-08,61197237000
2020-06-09,60372072000
2020-06-10,60012000000
2020-06-11,59016801000
2020-06-12,58461690000
2020-06-15,59086815000
2020-06-16,59616921000
2020-06-17,59146827000
2020-06-18,58661730000
2020-06-19,60292056000
2020-06-22,61227243000
2020-06-23,60762150000
2020-06-24,59871972000
2020-06-25,59916981000
2020-06-26,58521702000
2020-06-29,59296857000
2020-06-30,59976993000
2020-07-01,59491896000
2020-07-02,59571912000
2020-07-06,59631924000
2020-07-07,59041806000
2020-07-08,58861770000
2020-07-09,58961790000
2020-07-10,59441886000
2020-07-13,59376873000
2020-07-14,60052008000
2020-07-15,60847167000
2020-07-16,60987195000
2020-07-17,60847167000
2020-07-20,59921982000
2020-07-21,60112020000
2020-07-22,61582314000
2020-07-23,61187235000
2020-07-24,61867371000
2020-07-27,61357269000
2020-07-28,61657329000
2020-07-29,61852368000
2020-07-30,62302458000
2020-07-31,62952588000
2020-08-03,63996704000
2020-08-04,65303269999
2020-08-05,64762622000
2020-08-06,64582405999
2020-08-07,65954050000
2020-08-10,66549764000
2020-08-11,65939032000
2020-08-12,67380760000
2020-08-13,67485886000
2020-08-14,68346918000
2020-08-17,69202944000
2020-08-18,68532140000
2020-08-19,77202532000
2020-08-20,76211344000
2020-08-21,76907178000
2020-08-24,76711944000
2020-08-25,76516710000
2020-08-26,76446626000
2020-08-27,75245186000
2020-08-28,75515510000
2020-08-31,75695726000
2020-09-01,75365330000
2020-09-02,75009904000
2020-09-03,73102618000
2020-09-04,73703338000
2020-09-08,72086400000
2020-09-09,73863530000
2020-09-10,73107624000
2020-09-11,73913590000
2020-09-14,74309064000
2020-09-15,74624442000
2020-09-16,74083794000
2020-09-17,73893566000
2020-09-18,74499292000
2020-09-21,75019916000
2020-09-22,77132448000
2020-09-23,75595606000
2020-09-24,76091200000
2020-09-25,77267610000
2020-09-28,78323876000
2020-09-29,78564164000
2020-09-30,78804452000
2020-10-01,79395160000
2020-10-02,79645460000
2020-10-05,80841894000
2020-10-06,79300046000
2020-10-07,80436408000
2020-10-08,81027116000
2020-10-09,81953226000
2020-10-12,82383742000
2020-10-13,82919384000
2020-10-14,82083382000
2020-10-15,82829276000
2020-10-16,82558952000
2020-10-19,82123430000
2020-10-20,82533922000
2020-10-21,81742974000
2020-10-22,79895760000
2020-10-23,80211138000
2020-10-26,79079782000
2020-10-27,78609218000
2020-10-28,77698126000
2020-10-29,77217550000
2020-10-30,76201332000
2020-11-02,77318512000
2020-11-03,78490384000
2020-11-04,78435296000
2020-11-05,79441904000
2020-11-06,80879200000
2020-11-09,77578928000
2020-11-10,79161456000
2020-11-11,79972752000
2020-11-12,79892624000
2020-11-13,81570304000
2020-11-16,82722144000
2020-11-17,81650432000
2020-11-18,83558480000
2020-11-19,85822096000
2020-11-20,86292848000
2020-11-23,88922048000
2020-11-24,89072288000
2020-11-25,90053856000
2020-11-27,90028816000
2020-11-30,89908624000
2020-12-01,89668240000
2020-12-02,88346128000
2020-12-03,87599936000
2020-12-04,87655024000
2020-12-07,86593328000
2020-12-08,86498176000
2020-12-09,87174256000
2020-12-10,86337920000
2020-12-11,85992368000
2020-12-14,85631792000
2020-12-15,85842128000
2020-12-16,85982352000
2020-12-17,85756992000
2020-12-18,85346336000
2020-12-21,86017408000
2020-12-22,86312880000
2020-12-23,87594928000
2020-12-24,87735152000
2020-12-28,88336112000
2020-12-29,87660032000
2020-12-30,87079104000
2020-12-31,88406224000
2021-01-04,88957104000
2021-01-05,90329296000
2021-01-06,94611136000
2021-01-07,95702880000
2021-01-08,96954880000
2021-01-11,97796224000
2021-01-12,99709280000
2021-01-13,98567456000
2021-01-14,99163408000
2021-01-15,97555840000
2021-01-19,94230528000
2021-01-20,94300640000
2021-01-21,95788016000
2021-01-22,96108528000
2021-01-25,95227120000
2021-01-26,94000160000
2021-01-27,89282624000
2021-01-28,91936864000
2021-01-29,90729936000
2021-02-01,91528002000
2021-02-02,92535174000
2021-02-03,92295846000
2021-02-04,94030974000
2021-02-05,94165596000
2021-02-08,96703470000
2021-02-09,96872994000
2021-02-10,95950584000
2021-02-11,94938426000
2021-02-12,95446998000
2021-02-16,95028174000
2021-02-17,96528960000
2021-02-18,95437026000
2021-02-19,94145652000
2021-02-22,94230414000
2021-02-23,92919096000
2021-02-24,93278088000
2021-02-25,92280888000
2021-02-26,91463184000
2021-03-01,92784474000
2021-03-02,86502114000
2021-03-03,86561946000
2021-03-04,84672252000
2021-03-05,86063346000
2021-03-08,88187382000
2021-03-09,89339148000
2021-03-10,89039988000
2021-03-11,89408952000
2021-03-12,89752986000
2021-03-15,90296460000
2021-03-16,89852706000
2021-03-17,88950240000
2021-03-18,89553546000
2021-03-19,93512430000
2021-03-22,93756744000
2021-03-23,94195512000
2021-03-24,93876408000
2021-03-25,96080220000
2021-03-26,100193670000
2021-03-29,98827506000
2021-03-30,99545490000
2021-03-31,98757702000
2021-04-01,100078992000
2021-04-05,102387510000
2021-04-06,102427398000
2021-04-07,101938770000
2021-04-08,101445156000
2021-04-09,102392496000
2021-04-12,102262860000
2021-04-13,102183084000
2021-04-14,102567006000
2021-04-15,102591936000
2021-04-16,103983030000
2021-04-19,104032890000
2021-04-20,103344822000
2021-04-21,103095522000
2021-04-22,102497202000
2021-04-23,102716586000
2021-04-26,101529918000
2021-04-27,101893896000
2021-04-28,101943756000
2021-04-29,103399668000
2021-04-30,103339836000
2021-05-03,104182168000
2021-05-04,104344891000
2021-05-05,104739371000
2021-05-06,105030300000
2021-05-07,105873501000
2021-05-10,105538193000
2021-05-11,103176244000
2021-05-12,100079576000
2021-05-13,102865591000
2021-05-14,104122996000
2021-05-17,103560862000
2021-05-18,101790633000
2021-05-19,107993831000
2021-05-20,109364649000
2021-05-21,110991879000
2021-05-24,111149671000
2021-05-25,111095430000
2021-05-26,111987941000
2021-05-27,112116147000
2021-05-28,111894252000
2021-06-01,112066837000
2021-06-02,112614178000
2021-06-03,113008658000
2021-06-04,114073754000
2021-06-07,113851859000
2021-06-08,115927810000
2021-06-09,114369614000
2021-06-10,114231546000
2021-06-11,114862714000
2021-06-14,114926817000
2021-06-15,114680267000
2021-06-16,114034306000
2021-06-17,114014582000
2021-06-18,113674343000
2021-06-21,115271987000
2021-06-22,116968251000
2021-06-23,117017561000
2021-06-24,118265104000
2021-06-25,118615205000
2021-06-28,118965306000
2021-06-29,119256235000
2021-06-30,119201994000
2021-07-01,120055057000
2021-07-02,121588598000
2021-07-06,121031395000
2021-07-07,122066905000
2021-07-08,122574798000
2021-07-09,122574798000
2021-07-12,124379544000
2021-07-13,124137925000
2021-07-14,125064953000
2021-07-15,124719783000
2021-07-16,123842065000
2021-07-19,123827272000
2021-07-20,125597501000
2021-07-21,126258255000
2021-07-22,126731631000
2021-07-23,128713892999
2021-07-26,128630066000
2021-07-27,127397316000
2021-07-28,126933802000
2021-07-29,129024546000
2021-07-30,128723755000
2021-08-02,124709952000
2021-08-03,127114560000
2021-08-04,126304943999
2021-08-05,126726719999
2021-08-06,126091631999
2021-08-09,127216368000
2021-08-10,128021136000
2021-08-11,127507248000
2021-08-12,126959424000
2021-08-13,126794592000
2021-08-16,127575119999
2021-08-17,123454320000
2021-08-18,120026784000
2021-08-19,118974768000
2021-08-20,122848320000
2021-08-23,122426544000
2021-08-24,121515120000
2021-08-25,121757520000
2021-08-26,120695808000
2021-08-27,120802464000
2021-08-30,120889728000
2021-08-31,119735904000
2021-09-01,119440176000
2021-09-02,119168688000
2021-09-03,118441488000
2021-09-07,117670656000
2021-09-08,119314128000
2021-09-09,118989312000
2021-09-10,118552992000
2021-09-13,117854880000
2021-09-14,117437952000
2021-09-15,118359072000
2021-09-16,119721360000
2021-09-17,119585616000
2021-09-20,117389472000
2021-09-21,116987088000
2021-09-22,117210096000
2021-09-23,117646416000
2021-09-24,117050112000
2021-09-27,115663584000
2021-09-28,113171712000
2021-09-29,114340080000
2021-09-30,110907696000
2021-10-01,110738016000
2021-10-04,109511472000
2021-10-05,110321088000
2021-10-06,109967184000
2021-10-07,111416736000
2021-10-08,110970720000
2021-10-11,110883456000
2021-10-12,111620352000
2021-10-13,114776400000
2021-10-14,117365232000
2021-10-15,119120208000
2021-10-18,122969520000
2021-10-19,122261712000
2021-10-20,122087184000
2021-10-21,123241008000
2021-10-22,124074864000
2021-10-25,126217680000
2021-10-26,125432304000
2021-10-27,124370592000
2021-10-28,125185056000
2021-10-29,125863776000
2021-11-01,122795712000
2021-11-02,123909786000
2021-11-03,123981201000
2021-11-04,123995484000
2021-11-05,121057947000
2021-11-08,120610413000
2021-11-09,121481676000
2021-11-10,120953205000
2021-11-11,121886361000
2021-11-12,123795521999
2021-11-15,125847513000
2021-11-16,126828279000
2021-11-17,120834180000
2021-11-18,120001005000
2021-11-19,119358270000
2021-11-22,116439777000
2021-11-23,118634598000
2021-11-24,118434636000
2021-11-26,117391977000
2021-11-29,118625076000
2021-11-30,116092224000
2021-12-01,114449679000
2021-12-02,116882550000
2021-12-03,117868077000
2021-12-06,115678017000
2021-12-07,116944443000
2021-12-08,114073560000
2021-12-09,113102316000
2021-12-10,113397498000
2021-12-13,111488337000
2021-12-14,112016808000
2021-12-15,112669065000
2021-12-16,107017758000
2021-12-17,106317891000
2021-12-20,104356359000
2021-12-21,104775327000
2021-12-22,103666014000
2021-12-23,105222861000
2021-12-27,106694010000
2021-12-28,107079651000
2021-12-29,108512712000
2021-12-30,110412351000
2021-12-31,110188584000
2022-01-03,110431395000
2022-01-04,111488337000
2022-01-05,108960246000
2022-01-06,110145735000
2022-01-07,109874358000
2022-01-10,108274662000
2022-01-11,108336555000
2022-01-12,106870167000
2022-01-13,107517663000
2022-01-14,105408540000
2022-01-18,104746761000
2022-01-19,106570224000
2022-01-20,105560892000
2022-01-21,103432725000
2022-01-24,105018138000
2022-01-25,102209148000
2022-01-26,100795131000
2022-01-27,101018898000
2022-01-28,103632687000
2022-01-31,102279520000
2022-02-01,101722720000
2022-02-02,100971040000
2022-02-03,98934080000
2022-02-04,99314560000
2022-02-07,98038560000
2022-02-08,98808800000
2022-02-09,100520960000
2022-02-10,99221760000
2022-02-11,98163840000
2022-02-14,96776480000
2022-02-15,96131520000
2022-02-16,96423840000
2022-02-17,94656000000
2022-02-18,94836960000
2022-02-22,91106400000
2022-02-23,88113600000
2022-02-24,88879200000
2022-02-25,92438080000
2022-02-28,92693280000
2022-03-01,101815520000
2022-03-02,104353600000
2022-03-03,103861760000
2022-03-04,103982400000
2022-03-07,97922560000
2022-03-08,96887840000
2022-03-09,100224000000
2022-03-10,99657920000
2022-03-11,96034080000
2022-03-14,96864640000
2022-03-15,99922400000
2022-03-16,100033760000
2022-03-17,102372320000
2022-03-18,104887200000
2022-03-21,103472000000
2022-03-22,103365280000
2022-03-23,100558080000
2022-03-24,100706560000
2022-03-25,101435040000
2022-03-28,101857280000
2022-03-29,103439520000
2022-03-30,102989440000
2022-03-31,98470080000
2022-04-01,97690560000
2022-04-04,99486240000
2022-04-05,99662560000
2022-04-06,100196160000
2022-04-07,105880160000
2022-04-08,108269760000
2022-04-11,106399840000
2022-04-12,107341760000
2022-04-13,108492480000
2022-04-14,110060800000
2022-04-18,111076960000
2022-04-19,114167200000
2022-04-20,115684480000
2022-04-21,115150880000
2022-04-22,112139520000
2022-04-25,112130240000
2022-04-26,109736000000
2022-04-27,107170080000
2022-04-28,109684960000
2022-04-29,106093600000
2022-05-02,106043470000
2022-05-03,107317210000
2022-05-04,109573945000
2022-05-05,106495740000
2022-05-06,103934415000
2022-05-09,103468300000
2022-05-10,101119265000
2022-05-11,98525635000
2022-05-12,100270105000
2022-05-13,101405395000
2022-05-16,101183875000
2022-05-17,99351720000
2022-05-18,74583015000
2022-05-19,70807945000
2022-05-20,71698640000
2022-05-23,71024850000
2022-05-24,69201925000
2022-05-25,72187830000
2022-05-26,75316800000
2022-05-27,77135110000
2022-05-31,74707620000
2022-06-01,72233980000
2022-06-02,74259965000
2022-06-03,74319960000
2022-06-06,73687705000
2022-06-07,71984770000
2022-06-08,72317050000
2022-06-09,71324825000
2022-06-10,69072705000
2022-06-13,66829815000
2022-06-14,65856049999
2022-06-15,68043560000
2022-06-16,65943734999
2022-06-17,64286950000
2022-06-21,66779049999
2022-06-22,64983815000
2022-06-23,67752815000
2022-06-24,69418830000
2022-06-27,69045015000
2022-06-28,66695980000
2022-06-29,65486850000
2022-06-30,65177644999
2022-07-01,65708370000
2022-07-05,67245165000
2022-07-06,66829815000
2022-07-07,69206540000
2022-07-08,68297385000
2022-07-11,67558984999
2022-07-12,66714440000
2022-07-13,67120560000
2022-07-14,67512835000
2022-07-15,67688204999
2022-07-18,68929640000
2022-07-19,70775640000
2022-07-20,72224750000
2022-07-21,73221590000
2022-07-22,72797010000
2022-07-25,72681635000
2022-07-26,70060315000
2022-07-27,71347900000
2022-07-28,73572330000
2022-07-29,75399870000
2022-08-01,76202665000
2022-08-02,75249844000
2022-08-03,77293576000
2022-08-04,76667568000
2022-08-05,76469639000
2022-08-08,76856291000
2022-08-09,76004736000
2022-08-10,78099101000
2022-08-11,78066880000
2022-08-12,79392544000
2022-08-15,79811417000
2022-08-16,82941457000
2022-08-17,80709002000
2022-08-18,79654915000
2022-08-19,76888512000
2022-08-22,74550188000
2022-08-23,74554791000
2022-08-24,75088739000
2022-08-25,77100250000
2022-08-26,73933386000
2022-08-29,73045007000
2022-08-30,74007034000
2022-08-31,73804502000
2022-09-01,75875852000
2022-09-02,75765380000
2022-09-06,75295874000
2022-09-07,78614637000
2022-09-08,79125570000
2022-09-09,79931095000
2022-09-12,80023155000
2022-09-13,76520272000
2022-09-14,76124414000
2022-09-15,75954103000
2022-09-16,75530627000
2022-09-19,75839028000
2022-09-20,73661809000
2022-09-21,73201509000
2022-09-22,70407488000
2022-09-23,70246383000
2022-09-26,68451213000
2022-09-27,68340741000
2022-09-28,71746961000
2022-09-29,69868937000
2022-09-30,68303916999
2022-10-03,69868937000
2022-10-04,72248688000
2022-10-05,71995523000
2022-10-06,71691725000
2022-10-07,70122102000
2022-10-10,70471930000
2022-10-11,71116350000
2022-10-12,70959848000
2022-10-13,70941436000
2022-10-14,67061107000
2022-10-17,68699775000
2022-10-18,72372969000
2022-10-19,71526017000
2022-10-20,71070320000
2022-10-21,73275157000
2022-10-24,74485746000
2022-10-25,76317740000
2022-10-26,76764231000
2022-10-27,76824070000
2022-10-28,77109456000
2022-10-31,75604275000
2022-11-01,75760777000
2022-11-02,73740060000
2022-11-03,73555940000
2022-11-04,73477689000
2022-11-07,73588161000
2022-11-08,74393686000
2022-11-09,70421297000
2022-11-10,75664114000
2022-11-11,79779196000
2022-11-14,79751578000
2022-11-15,82384494000
2022-11-16,71562841000
2022-11-17,74573203000
2022-11-18,74973664000
2022-11-21,72736606000
2022-11-22,72662958000
2022-11-23,75217623000
2022-11-25,75203814000
2022-11-28,76119811000
2022-11-29,76580111000
2022-11-30,76902321000
2022-12-01,75963309000
2022-12-02,75562848000
2022-12-05,71314279000
2022-12-06,71369515000
2022-12-07,70775728000
2022-12-08,70982863000
2022-12-09,70094484000
2022-12-12,69058809000
2022-12-13,69445461000
2022-12-14,70200353000
2022-12-15,67940280000
2022-12-16,67410934999
2022-12-19,66582395000
2022-12-20,65937975000
2022-12-21,65500690000
2022-12-22,65063405000
2022-12-23,65891945000
2022-12-27,66996665000
2022-12-28,67111740000
2022-12-29,68294711000
2022-12-30,68603112000
2023-01-03,69841319000
2023-01-04,70297016000
2023-01-05,71005878000
2023-01-06,73717045000
2023-01-09,71967905000
2023-01-10,71792991000
2023-01-11,73173891000
2023-01-12,73532925000
2023-01-13,75765380000
2023-01-17,74614630000
2023-01-18,74030049000
2023-01-19,73233730000
2023-01-20,74665263000
2023-01-23,75779189000
2023-01-24,75282065000
2023-01-25,75585863000
2023-01-26,76883909000
2023-01-27,77565153000
2023-01-30,77744612000
2023-01-31,79339326000
2023-02-01,81616172000
2023-02-02,83432118000
2023-02-03,81468684000
2023-02-06,80122856000
2023-02-07,80546884000
2023-02-08,79178011000
2023-02-09,78984433000
2023-02-10,78362218000
2023-02-13,79883188000
2023-02-14,78892253000
2023-02-15,81127618000
2023-02-16,80445486000
2023-02-17,79837098000
2023-02-21,76610798000
2023-02-22,76380348000
2023-02-23,76278950000
2023-02-24,76951864000
2023-02-27,76882729000
2023-02-28,77661650000
2023-03-01,74850160000
2023-03-02,76481746000
2023-03-03,76509400000
