,ITW
2018-07-17,47728560000
2018-07-18,47858547000
2018-07-19,48481818000
2018-07-20,48948438000
2018-07-23,45415458000
2018-07-24,46062060000
2018-07-25,46015398000
2018-07-26,47078625000
2018-07-27,46731993000
2018-07-30,46572009000
2018-07-31,47771889000
2018-08-01,46385360999
2018-08-02,46338699000
2018-08-03,46512015000
2018-08-06,46851981000
2018-08-07,46775322000
2018-08-08,46795320000
2018-08-09,46165383000
2018-08-10,45485451000
2018-08-13,45292136999
2018-08-14,45762090000
2018-08-15,46192047000
2018-08-16,46312035000
2018-08-17,46472019000
2018-08-20,46092057000
2018-08-21,46015398000
2018-08-22,45382128000
2018-08-23,45042161999
2018-08-24,45178815000
2018-08-27,46038729000
2018-08-28,46105389000
2018-08-29,46228710000
2018-08-30,46182048000
2018-08-31,46288704000
2018-09-04,46308702000
2018-09-05,47115288000
2018-09-06,47018631000
2018-09-07,46871979000
2018-09-10,47478585000
2018-09-11,47171949000
2018-09-12,47218610999
2018-09-13,47595240000
2018-09-14,48291836999
2018-09-17,48728460000
2018-09-18,48791786999
2018-09-19,48908442000
2018-09-20,49325067000
2018-09-21,49475052000
2018-09-24,48668466000
2018-09-25,47831883000
2018-09-26,47638569000
2018-09-27,47321934000
2018-09-28,47035296000
2018-10-01,47207571999
2018-10-02,47725358000
2018-10-03,47392260000
2018-10-04,47329598000
2018-10-05,46505098000
2018-10-08,46392965999
2018-10-09,45139726000
2018-10-10,43863400000
2018-10-11,42659630000
2018-10-12,43094965999
2018-10-15,43282952000
2018-10-16,43893082000
2018-10-17,43536898000
2018-10-18,42356214000
2018-10-19,41894494000
2018-10-22,41990136000
2018-10-23,41742786000
2018-10-24,39519934000
2018-10-25,40459864000
2018-10-26,40928180000
2018-10-29,41495436000
2018-10-30,42775060000
2018-10-31,42072586000
2018-11-01,42699206000
2018-11-02,43108158000
2018-11-05,43187310000
2018-11-06,43434660000
2018-11-07,44130538000
2018-11-08,44130538000
2018-11-09,43718288000
2018-11-12,43266462000
2018-11-13,43856804000
2018-11-14,43932658000
2018-11-15,44598854000
2018-11-16,44720880000
2018-11-19,44189902000
2018-11-20,44084365999
2018-11-21,44209690000
2018-11-23,44262458000
2018-11-26,44819820000
2018-11-27,44816521999
2018-11-28,45522294000
2018-11-29,44819820000
2018-11-30,45858690000
2018-12-03,45987312000
2018-12-04,43784248000
2018-12-06,43949148000
2018-12-07,42699206000
2018-12-10,43091668000
2018-12-11,43246674000
2018-12-12,43602858000
2018-12-13,43942552000
2018-12-14,43216992000
2018-12-17,42247380000
2018-12-18,41957156000
2018-12-19,41426178000
2018-12-20,41290960000
2018-12-21,40908392000
2018-12-24,39229710000
2018-12-26,40759982000
2018-12-27,41535012000
2018-12-28,41132656000
2018-12-31,41465637000
2019-01-02,41436180000
2019-01-03,40405185000
2019-01-04,41626014000
2019-01-07,41635833000
2019-01-08,42552273000
2019-01-09,42545727000
2019-01-10,43020312000
2019-01-11,42650463000
2019-01-14,42604640999
2019-01-15,42578457000
2019-01-16,42539181000
2019-01-17,43422890999
2019-01-18,44732090999
2019-01-22,43259240999
2019-01-23,42912303000
2019-01-24,42853389000
2019-01-25,43612725000
2019-01-28,42892665000
2019-01-29,44165862000
2019-01-30,44385153000
2019-01-31,44941563000
2019-02-01,43998939000
2019-02-04,45301593000
2019-02-05,45115032000
2019-02-06,45026661000
2019-02-07,44192046000
2019-02-08,44421156000
2019-02-11,44588079000
2019-02-12,45376871999
2019-02-13,45763086000
2019-02-14,45412875000
2019-02-15,47199933000
2019-02-19,46885725000
2019-02-20,47003553000
2019-02-21,46875906000
2019-02-22,47402859000
2019-02-25,47465046000
2019-02-26,47242482000
2019-02-27,47556690000
2019-02-28,47157384000
2019-03-01,47265393000
2019-03-04,47242482000
2019-03-05,47019918000
2019-03-06,46656615000
2019-03-07,46067475000
2019-03-08,46034745000
2019-03-11,47010099000
2019-03-12,47124654000
2019-03-13,47533779000
2019-03-14,47425770000
2019-03-15,46862814000
2019-03-18,47582874000
2019-03-19,47782527000
2019-03-20,47674518000
2019-03-21,47939631000
2019-03-22,46362045000
2019-03-25,46489692000
2019-03-26,46885725000
2019-03-27,46682799000
2019-03-28,46754805000
2019-03-29,46977369000
2019-04-01,48180832000
2019-04-02,48310752000
2019-04-03,48758976000
2019-04-04,49291648000
2019-04-05,49434560000
2019-04-08,49989968000
2019-04-09,49041552000
2019-04-10,49268912000
2019-04-11,50126384000
2019-04-12,50798720000
2019-04-15,50545376000
2019-04-16,51237200000
2019-04-17,50717520000
2019-04-18,51425584000
2019-04-22,51055312000
2019-04-23,51295664000
2019-04-24,50931888000
2019-04-25,49113008000
2019-04-26,49886032000
2019-04-29,50347248000
2019-04-30,50548624000
2019-05-01,50132880000
2019-05-02,50214080000
2019-05-03,51126768000
2019-05-06,50451184000
2019-05-07,49252671999
2019-05-08,49087024000
2019-05-09,49226688000
2019-05-10,49616448000
2019-05-13,47969712000
2019-05-14,48378960000
2019-05-15,49025312000
2019-05-16,49522256000
2019-05-17,48914880000
2019-05-20,48531615999
2019-05-21,49113008000
2019-05-22,48707008000
2019-05-23,47514992000
2019-05-24,47329856000
2019-05-28,46248271999
2019-05-29,45929968000
2019-05-30,45751328000
2019-05-31,45355071999
2019-06-03,45556448000
2019-06-04,47151215999
2019-06-05,47800815999
2019-06-06,48086640000
2019-06-07,49090271999
2019-06-10,49441056000
2019-06-11,49499520000
2019-06-12,48882400000
2019-06-13,49363104000
2019-06-14,48411440000
2019-06-17,47872271999
2019-06-18,48463408000
2019-06-19,48570592000
2019-06-20,49428064000
2019-06-21,49346864000
2019-06-24,49385840000
2019-06-25,48986336000
2019-06-26,48742736000
2019-06-27,48421184000
2019-06-28,48983088000
2019-07-01,48844565000
2019-07-02,48261202000
2019-07-03,48377230000
2019-07-05,47693954000
2019-07-08,47133152000
2019-07-09,47187943000
2019-07-10,47104145000
2019-07-11,47336201000
2019-07-12,48822004000
2019-07-15,48751098000
2019-07-16,49456935000
2019-07-17,48448136000
2019-07-18,48345000000
2019-07-19,48757544000
2019-07-22,48963815999
2019-07-23,50578539000
2019-07-24,51152233000
2019-07-25,51129671999
2019-07-26,50159549000
2019-07-29,50195002000
2019-07-30,50243346999
2019-07-31,49708329000
2019-08-01,48799443000
2019-08-02,48883240999
2019-08-05,47274964000
2019-08-06,48016254000
2019-08-07,48029146000
2019-08-08,48618955000
2019-08-09,48193519000
2019-08-12,47655278000
2019-08-13,48950924000
2019-08-14,47245957000
2019-08-15,47255626000
2019-08-16,48415906000
2019-08-19,49321569000
2019-08-20,49041168000
2019-08-21,49031499000
2019-08-22,48928363000
2019-08-23,47171828000
2019-08-26,46830190000
2019-08-27,46733500000
2019-08-28,46830190000
2019-08-29,47748745000
2019-08-30,48299878000
2019-09-03,46752838000
2019-09-04,47310417000
2019-09-05,48822004000
2019-09-06,49147527000
2019-09-09,49540733000
2019-09-10,50717128000
2019-09-11,51419742000
2019-09-12,51519655000
2019-09-13,51493871000
2019-09-16,50533417000
2019-09-17,50755804000
2019-09-18,50697790000
2019-09-19,50236901000
2019-09-20,49975838000
2019-09-23,49730890000
2019-09-24,49060506000
2019-09-25,49830803000
2019-09-26,50059636000
2019-09-27,49937162000
2019-09-30,50264588000
2019-10-01,49056876000
2019-10-02,47903767999
2019-10-03,48125396000
2019-10-04,48661800000
2019-10-07,48244240000
2019-10-08,47023680000
2019-10-09,47598628000
2019-10-10,48147880000
2019-10-11,49635036000
2019-10-14,49445528000
2019-10-15,50033324000
2019-10-16,50030112000
2019-10-17,50415552000
2019-10-18,50849172000
2019-10-21,51228188000
2019-10-22,51899496000
2019-10-23,51915556000
2019-10-24,51433756000
2019-10-25,55185372000
2019-10-28,54584728000
2019-10-29,55384516000
2019-10-30,54671452000
2019-10-31,54147896000
2019-11-01,55500148000
2019-11-04,56370600000
2019-11-05,56589016000
2019-11-06,57029060000
2019-11-07,56695012000
2019-11-08,56662892000
2019-11-11,56287088000
2019-11-12,56136124000
2019-11-13,55689656000
2019-11-14,55779592000
2019-11-15,56261392000
2019-11-18,56479808000
2019-11-19,56036552000
2019-11-20,55387728000
2019-11-21,55445544000
2019-11-22,55747472000
2019-11-25,56267816000
2019-11-26,56328844000
2019-11-27,56245332000
2019-11-29,55994796000
2019-12-02,55272096000
2019-12-03,54832052000
2019-12-04,55130767999
2019-12-05,55487300000
2019-12-06,55949828000
2019-12-09,56026916000
2019-12-10,56033340000
2019-12-11,56810644000
2019-12-12,57526920000
2019-12-13,56939124000
2019-12-16,57003364000
2019-12-17,57109360000
2019-12-18,57459467999
2019-12-19,57321352000
2019-12-20,57915572000
2019-12-23,58159684000
2019-12-24,57873816000
2019-12-26,58227136000
2019-12-27,58178956000
2019-12-30,57787092000
2019-12-31,57176229000
2020-01-02,57828744000
2020-01-03,57010713000
2020-01-06,56829282000
2020-01-07,56596923000
2020-01-08,56892942000
2020-01-09,57176229000
2020-01-10,56733792000
2020-01-13,57236706000
2020-01-14,56861111999
2020-01-15,56787903000
2020-01-16,57227157000
2020-01-17,57430869000
2020-01-21,56619204000
2020-01-22,56501433000
2020-01-23,57166680000
2020-01-24,56116290000
2020-01-27,55183671000
2020-01-28,55976238000
2020-01-29,55960323000
2020-01-30,56625570000
2020-01-31,55696134000
2020-02-03,56167218000
2020-02-04,57940149000
2020-02-05,59127408000
2020-02-06,59226081000
2020-02-07,58420782000
2020-02-10,58516272000
2020-02-11,59563479000
2020-02-12,60371960999
2020-02-13,60180981000
2020-02-14,59795838000
2020-02-18,59356584000
2020-02-19,59690799000
2020-02-20,60477000000
2020-02-21,60343314000
2020-02-24,58267998000
2020-02-25,56526897000
2020-02-26,56017617000
2020-02-27,54152379000
2020-02-28,53404374000
2020-03-02,55155024000
2020-03-03,53748138000
2020-03-04,56466420000
2020-03-05,53382093000
2020-03-06,52236213000
2020-03-09,49183716000
2020-03-10,52398546000
2020-03-11,50428269000
2020-03-12,44622477000
2020-03-13,49798035000
2020-03-16,47496726000
2020-03-17,50768850000
2020-03-18,45122208000
2020-03-19,43393839000
2020-03-20,40035774000
2020-03-23,37588047000
2020-03-24,43829910000
2020-03-25,45685599000
2020-03-26,47900967000
2020-03-27,45612390000
2020-03-30,45310005000
2020-03-31,44924132000
2020-04-01,43391047000
2020-04-02,44759760000
2020-04-03,44383601000
2020-04-06,47743744000
2020-04-07,48132547000
2020-04-08,50196680000
2020-04-09,50348408000
2020-04-13,48025073000
2020-04-14,49330566000
2020-04-15,48268470000
2020-04-16,48464452000
2020-04-17,50127138000
2020-04-20,49061881000
2020-04-21,47974497000
2020-04-22,49166194000
2020-04-23,49033432000
2020-04-24,50016503000
2020-04-27,51597003000
2020-04-28,52624328000
2020-04-29,52949911000
2020-04-30,51366250000
2020-05-01,50402145000
2020-05-04,50051274000
2020-05-05,50478009000
2020-05-06,50190358000
2020-05-07,49611895000
2020-05-08,50895261000
2020-05-11,51173428999
2020-05-12,48903831000
2020-05-13,48202089000
2020-05-14,48948085000
2020-05-15,49210448000
2020-05-18,52064831000
2020-05-19,50986930000
2020-05-20,52156500000
2020-05-21,51872010000
2020-05-22,51761375000
2020-05-26,54716910000
2020-05-27,55709464000
2020-05-28,54656851000
2020-05-29,54514606000
2020-06-01,54125803000
2020-06-02,54457708000
2020-06-03,56408045000
2020-06-04,56493392000
2020-06-05,57805207000
2020-06-08,56970703000
2020-06-09,56275283000
2020-06-10,55159450000
2020-06-11,52210236999
2020-06-12,52137534000
2020-06-15,52140695000
2020-06-16,53547340000
2020-06-17,54505123000
2020-06-18,53891889000
2020-06-19,54015168000
2020-06-22,54271209000
2020-06-23,54549377000
2020-06-24,53430383000
2020-06-25,54040456000
2020-06-26,53047902000
2020-06-29,53863440000
2020-06-30,55340025000
2020-07-01,54577260000
2020-07-02,55260900000
2020-07-06,56229390000
2020-07-07,55491945000
2020-07-08,55172280000
2020-07-09,54846285000
2020-07-10,55089990000
2020-07-13,55317870000
2020-07-14,56789595000
2020-07-15,57669465000
2020-07-16,57479565000
2020-07-17,57628320000
2020-07-20,56444610000
2020-07-21,57584010000
2020-07-22,57799230000
2020-07-23,58175865000
2020-07-24,58486035000
2020-07-27,59413380000
2020-07-28,58590480000
2020-07-29,59340585000
2020-07-30,58764554999
2020-07-31,58549335000
2020-08-03,58843679999
2020-08-04,58580985000
2020-08-05,59669745000
2020-08-06,59486175000
2020-08-07,60309075000
2020-08-10,61980195000
2020-08-11,62135280000
2020-08-12,62834745000
2020-08-13,62511915000
2020-08-14,62075145000
2020-08-17,62214405000
2020-08-18,62125785000
2020-08-19,61961205000
2020-08-20,61318710000
2020-08-21,61761809999
2020-08-24,62435955000
2020-08-25,62470770000
2020-08-26,62951850000
2020-08-27,62879054999
2020-08-28,63508890000
2020-08-31,62524575000
2020-09-01,63622830000
2020-09-02,63917175000
2020-09-03,61600395000
2020-09-04,61369350000
2020-09-08,60416684999
2020-09-09,61761809999
2020-09-10,60749010000
2020-09-11,61863090000
2020-09-14,62736630000
2020-09-15,62869559999
2020-09-16,63141750000
2020-09-17,63597510000
2020-09-18,63018315000
2020-09-21,60612915000
2020-09-22,61112985000
2020-09-23,60400860000
2020-09-24,60875610000
2020-09-25,60967395000
2020-09-28,61932720000
2020-09-29,61233255000
2020-09-30,61189607000
2020-10-01,60458030000
2020-10-02,60758895000
2020-10-05,62636926000
2020-10-06,62203047000
2020-10-07,63225987999
2020-10-08,63650366000
2020-10-09,65148357000
2020-10-12,64546627000
2020-10-13,64340772000
2020-10-14,64321770000
2020-10-15,64540293000
2020-10-16,65442887999
2020-10-19,64106413999
2020-10-20,64429448000
2020-10-21,64179255000
2020-10-22,63884724000
2020-10-23,65461890000
2020-10-26,63311497000
2020-10-27,62902954000
2020-10-28,61018588999
2020-10-29,62329727000
2020-10-30,62035196000
2020-11-02,63998736000
2020-11-03,65936940000
2020-11-04,64195090000
2020-11-05,66152296000
2020-11-06,66323313999
2020-11-09,67738962999
2020-11-10,68894918000
2020-11-11,67672456000
2020-11-12,66392987999
2020-11-13,66972549000
2020-11-16,67096062000
2020-11-17,66465829000
2020-11-18,65271870000
2020-11-19,65522062999
2020-11-20,64556128000
2020-11-23,66117459000
2020-11-24,67238577000
2020-11-25,66855370000
2020-11-27,67213241000
2020-11-30,66852203000
2020-12-01,66526002000
2020-12-02,64929834000
2020-12-03,64432615000
2020-12-04,64964671000
2020-12-07,64204591000
2020-12-08,65332043000
2020-12-09,65420719000
2020-12-10,64147585000
2020-12-11,64467452000
2020-12-14,63235488999
2020-12-15,64511790000
2020-12-16,64559295000
2020-12-17,65275037000
2020-12-18,64568796000
2020-12-21,64562462000
2020-12-22,64096912999
2020-12-23,63967066000
2020-12-24,64112748000
2020-12-28,64093746000
2020-12-29,63469847000
2020-12-30,64027238999
2020-12-31,64548408000
2021-01-04,64310958000
2021-01-05,64529412000
2021-01-06,66182064000
2021-01-07,66251716000
2021-01-08,66156736000
2021-01-11,65874962000
2021-01-12,66277044000
2021-01-13,65609018000
2021-01-14,65032806000
2021-01-15,64329954000
2021-01-19,64842846000
2021-01-20,64899834000
2021-01-21,64532578000
2021-01-22,64415436000
2021-01-25,64054512000
2021-01-26,63228186000
2021-01-27,61844644000
2021-01-28,62462014000
2021-01-29,61486886000
2021-02-01,61699008000
2021-02-02,62762784000
2021-02-03,62496840000
2021-02-04,62389196000
2021-02-05,64013354000
2021-02-08,64662384000
2021-02-09,64364780000
2021-02-10,64871340000
2021-02-11,63617604000
2021-02-12,63630268000
2021-02-16,63012898000
2021-02-17,62762784000
2021-02-18,63079384000
2021-02-19,63763240000
2021-02-22,63642932000
2021-02-23,63804398000
2021-02-24,64412270000
2021-02-25,64171654000
2021-02-26,64010188000
2021-03-01,65358904000
2021-03-02,65377900000
2021-03-03,65713496000
2021-03-04,64576902000
2021-03-05,66489166000
2021-03-08,67562440000
2021-03-09,66755110000
2021-03-10,67746068000
2021-03-11,67451630000
2021-03-12,68385600000
2021-03-15,69560186000
2021-03-16,69183432000
2021-03-17,69620340000
2021-03-18,70206050000
2021-03-19,69237254000
2021-03-22,69370226000
2021-03-23,68616718000
2021-03-24,69765976000
2021-03-25,70532148000
2021-03-26,72061326000
2021-03-29,71798548000
2021-03-30,71159016000
2021-03-31,69911712000
2021-04-01,69867528000
2021-04-05,70157880000
2021-04-06,70435608000
2021-04-07,69416220000
2021-04-08,68895480000
2021-04-09,70262028000
2021-04-12,70568160000
2021-04-13,69883308000
2021-04-14,69943272000
2021-04-15,69826500000
2021-04-16,70703868000
2021-04-19,70640748000
2021-04-20,70334616000
2021-04-21,71584392000
2021-04-22,71322444000
2021-04-23,72120912000
2021-04-26,71862120000
2021-04-27,72386016000
2021-04-28,72588000000
2021-04-29,72831012000
2021-04-30,72733176000
2021-05-03,73711536000
2021-05-04,74475288000
2021-05-05,74374296000
2021-05-06,74816136000
2021-05-07,75201168000
2021-05-10,75447336000
2021-05-11,74598372000
2021-05-12,73152924000
2021-05-13,75097020000
2021-05-14,75270600000
2021-05-17,74970780000
2021-05-18,73436964000
2021-05-19,73291788000
2021-05-20,73231824000
2021-05-21,73216044000
2021-05-24,73241292000
2021-05-25,73399092000
2021-05-26,72594312000
2021-05-27,72840480000
2021-05-28,73143456000
2021-06-01,73607388000
2021-06-02,73749408000
2021-06-03,73982952000
2021-06-04,74421636000
2021-06-07,73689444000
2021-06-08,73433808000
2021-06-09,73320192000
2021-06-10,73433808000
2021-06-11,73455900000
2021-06-14,73354908000
2021-06-15,73222356000
2021-06-16,71925240000
2021-06-17,70391424000
2021-06-18,69293136000
2021-06-21,70413516000
2021-06-22,70574472000
2021-06-23,70069512000
2021-06-24,70239936000
2021-06-25,70356708000
2021-06-28,70893228000
2021-06-29,70378800000
2021-06-30,70331976000
2021-07-01,70662306000
2021-07-02,70973760000
2021-07-06,70058274000
2021-07-07,70851066000
2021-07-08,70416918000
2021-07-09,71533748000
2021-07-12,71562062000
2021-07-13,71562062000
2021-07-14,72037108000
2021-07-15,72197554000
2021-07-16,71851494000
2021-07-19,70791292000
2021-07-20,72071714000
2021-07-21,72153510000
2021-07-22,71593522000
2021-07-23,71222294000
2021-07-26,71414200000
2021-07-27,71643858000
2021-07-28,71046118000
2021-07-29,71854640000
2021-07-30,71310382000
2021-08-02,70939154000
2021-08-03,72553052000
2021-08-04,71602960000
2021-08-05,71407908000
2021-08-06,71643858000
2021-08-09,71499142000
2021-08-10,72581366000
2021-08-11,73562918000
2021-08-12,73169668000
2021-08-13,73304946000
2021-08-16,73993920000
2021-08-17,73371012000
2021-08-18,72320248000
2021-08-19,72420920000
2021-08-20,72537322000
2021-08-23,72600242000
2021-08-24,72534176000
2021-08-25,72546760000
2021-08-26,72361146000
2021-08-27,72559344000
2021-08-30,73242026000
2021-08-31,73257756000
2021-09-01,72760688000
2021-09-02,72713498000
2021-09-03,71895538000
2021-09-07,69709068000
2021-09-08,69781426000
2021-09-09,69208854000
2021-09-10,68828188000
2021-09-13,69007510000
2021-09-14,68290222000
2021-09-15,69274920000
2021-09-16,68532464000
2021-09-17,67918993999
2021-09-20,67786862000
2021-09-21,67248896000
2021-09-22,67849781999
2021-09-23,68545048000
2021-09-24,67934724000
2021-09-27,68129776000
2021-09-28,67286648000
2021-09-29,67091596000
2021-09-30,64799168000
2021-10-01,64874432000
2021-10-04,65238208000
2021-10-05,66649408000
2021-10-06,66608640000
2021-10-07,67502400000
2021-10-08,67863040000
2021-10-11,67069632000
2021-10-12,66984960000
2021-10-13,67355008000
2021-10-14,69440448000
2021-10-15,70080192000
2021-10-18,69553344000
2021-10-19,70008064000
2021-10-20,70142912000
2021-10-21,70412608000
2021-10-22,70425152000
2021-10-25,70719936000
2021-10-26,70177408000
2021-10-27,69681920000
2021-10-28,71042944000
2021-10-29,71460032000
2021-11-01,71764224000
2021-11-02,72181312000
2021-11-03,71902208000
2021-11-04,72949632000
2021-11-05,73404352000
2021-11-08,73209920000
2021-11-09,73639552000
2021-11-10,73605056000
2021-11-11,73300864000
2021-11-12,74821824000
2021-11-15,74956672000
2021-11-16,75913152000
2021-11-17,76091904000
2021-11-18,75568192000
2021-11-19,75872384000
2021-11-22,75925696000
2021-11-23,76534080000
2021-11-24,75815936000
2021-11-26,73617600000
2021-11-29,74671296000
2021-11-30,72802240000
2021-12-01,72382016000
2021-12-02,73733632000
2021-12-03,73984512000
2021-12-06,75035072000
2021-12-07,75257728000
2021-12-08,75442752000
2021-12-09,75768896000
2021-12-10,76132672000
2021-12-13,76339648000
2021-12-14,75797120000
2021-12-15,76847680000
2021-12-16,76954304000
2021-12-17,74693248000
2021-12-20,73871616000
2021-12-21,74225984000
2021-12-22,74555264000
2021-12-23,75420800000
2021-12-27,76433728000
2021-12-28,77054656000
2021-12-29,77481152000
2021-12-30,76960576000
2021-12-31,77125000000
2022-01-03,76087500000
2022-01-04,77368750000
2022-01-05,77071875000
2022-01-06,77062500000
2022-01-07,76915625000
2022-01-10,76200000000
2022-01-11,76290625000
2022-01-12,76950000000
2022-01-13,77190625000
2022-01-14,76200000000
2022-01-18,76265625000
2022-01-19,75696875000
2022-01-20,74271875000
2022-01-21,74203125000
2022-01-24,74346875000
2022-01-25,73103125000
2022-01-26,72818750000
2022-01-27,72053125000
2022-01-28,72421875000
2022-01-31,73100000000
2022-02-01,72825000000
2022-02-02,73740625000
2022-02-03,75453125000
2022-02-04,71537500000
2022-02-07,70256250000
2022-02-08,70459375000
2022-02-09,70859375000
2022-02-10,68696875000
2022-02-11,68037500000
2022-02-14,68490624999
2022-02-15,68668750000
2022-02-16,68775000000
2022-02-17,67862500000
2022-02-18,67440625000
2022-02-22,67159375000
2022-02-23,66715625000
2022-02-24,66918749999
2022-02-25,68259375000
2022-02-28,67606250000
2022-03-01,65893750000
2022-03-02,66928124999
2022-03-03,67287500000
2022-03-04,66290625000
2022-03-07,64540625000
2022-03-08,63600000000
2022-03-09,64928125000
2022-03-10,64437500000
2022-03-11,63706250000
2022-03-14,64421875000
2022-03-15,65140625000
2022-03-16,65621875000
2022-03-17,66056250000
2022-03-18,66353125000
2022-03-21,66246875000
2022-03-22,66406250000
2022-03-23,65421875000
2022-03-24,65840625000
2022-03-25,66171875000
2022-03-28,66971875000
2022-03-29,68303125000
2022-03-30,67081250000
2022-03-31,65039640000
2022-04-01,65272590000
2022-04-04,64899870000
2022-04-05,64117158000
2022-04-06,63716483999
2022-04-07,63651258000
2022-04-08,63253690000
2022-04-11,62371586000
2022-04-12,62060986000
2022-04-13,61915004000
2022-04-14,60961462000
2022-04-18,61073278000
2022-04-19,63172933999
2022-04-20,64151324000
2022-04-21,64694874000
2022-04-22,63160510000
2022-04-25,63399672000
2022-04-26,61685160000
2022-04-27,61595086000
2022-04-28,62964832000
2022-04-29,61222366000
2022-05-02,62123106000
2022-05-03,63424520000
2022-05-04,66160906000
2022-05-05,64657601999
2022-05-06,64999262000
2022-05-09,65052064000
2022-05-10,63225736000
2022-05-11,63309598000
2022-05-12,64477454000
2022-05-13,64492983999
2022-05-16,64315942000
2022-05-17,65921744000
2022-05-18,63172933999
2022-05-19,62368480000
2022-05-20,62669762000
2022-05-23,62893394000
2022-05-24,63120132000
2022-05-25,62719458000
2022-05-26,63464898000
2022-05-27,64213444000
2022-05-31,64626542000
2022-06-01,63977388000
2022-06-02,64996156000
2022-06-03,64551998000
2022-06-06,64657601999
2022-06-07,65269483999
2022-06-08,64089204000
2022-06-09,63163616000
2022-06-10,61116762000
2022-06-13,58585372000
2022-06-14,57749858000
2022-06-15,57898946000
2022-06-16,55650201999
2022-06-17,55364450000
2022-06-21,56305568000
2022-06-22,56336628000
2022-06-23,55939060000
2022-06-24,58367951999
2022-06-27,58175380000
2022-06-28,56836694000
2022-06-29,56153374000
2022-06-30,56278800000
2022-07-01,56476431999
2022-07-05,56405408000
2022-07-06,56272624000
2022-07-07,57325631999
2022-07-08,56284976000
2022-07-11,56491872000
2022-07-12,56467168000
2022-07-13,55059040000
2022-07-14,54339536000
2022-07-15,55775456000
2022-07-18,55673552000
2022-07-19,57887648000
2022-07-20,58153216000
2022-07-21,58885072000
2022-07-22,59153728000
2022-07-25,59135200000
2022-07-26,59833088000
2022-07-27,61086816000
2022-07-28,62840800000
2022-07-29,64156288000
2022-08-01,64029680000
2022-08-02,63273120000
2022-08-03,64397152000
2022-08-04,64668895999
2022-08-05,65082688000
2022-08-08,64638016000
2022-08-09,64545376000
2022-08-10,65913360000
2022-08-11,65826895999
2022-08-12,67151648000
2022-08-15,66080112000
2022-08-16,67028128000
2022-08-17,66691536000
2022-08-18,66886080000
2022-08-19,65990560000
2022-08-22,63745584000
2022-08-23,63427520000
2022-08-24,63495456000
2022-08-25,64174816000
2022-08-26,61596336000
2022-08-29,60691552000
2022-08-30,60574208000
2022-08-31,60163504000
2022-09-01,60907712000
2022-09-02,60339520000
2022-09-06,61003440000
2022-09-07,62621552000
2022-09-08,62982848000
2022-09-09,63770288000
2022-09-12,64100704000
2022-09-13,61892784000
2022-09-14,61336944000
2022-09-15,60151152000
2022-09-16,59925728000
2022-09-19,60972560000
2022-09-20,60166592000
2022-09-21,59511936000
2022-09-22,58329231999
2022-09-23,57971024000
2022-09-26,57819712000
2022-09-27,56667888000
2022-09-28,58199536000
2022-09-29,56782144000
2022-09-30,55423420000
2022-10-03,57356260000
2022-10-04,59282964000
2022-10-05,59154108000
2022-10-06,58874920000
2022-10-07,57497388000
2022-10-10,57104684000
2022-10-11,57074004000
2022-10-12,56804020000
2022-10-13,58534372000
2022-10-14,57095480000
2022-10-17,58589596000
2022-10-18,59325916000
2022-10-19,58890260000
2022-10-20,57979064000
2022-10-21,60016216000
2022-10-24,61599304000
2022-10-25,63160916000
2022-10-26,63679408000
2022-10-27,63464648000
2022-10-28,65670540000
2022-10-31,65511004000
2022-11-01,65437372000
2022-11-02,64296076000
2022-11-03,64734800000
2022-11-04,66008020000
2022-11-07,66182896000
2022-11-08,65863824000
2022-11-09,64925016000
2022-11-10,68799900000
2022-11-11,69468724000
2022-11-14,69247828000
2022-11-15,69907448000
2022-11-16,69843020000
2022-11-17,69474860000
2022-11-18,69606784000
2022-11-21,69339868000
2022-11-22,70180500000
2022-11-23,70159024000
2022-11-25,70247996000
2022-11-28,68772288000
2022-11-29,68836716000
2022-11-30,69787796000
2022-12-01,69775524000
2022-12-02,70039372000
2022-12-05,68781492000
2022-12-06,67983812000
2022-12-07,67526680000
2022-12-08,67900976000
2022-12-09,67422368000
2022-12-12,68799900000
2022-12-13,69235556000
2022-12-14,68790696000
2022-12-15,66882400000
2022-12-16,66511172000
2022-12-19,66664572000
2022-12-20,66910012000
2022-12-21,68204708000
2022-12-22,67554292000
2022-12-23,68100396000
2022-12-27,68643432000
2022-12-28,67627924000
2022-12-29,68100396000
2022-12-30,67588040000
2023-01-03,67197600000
2023-01-04,67350100000
2023-01-05,66758400000
2023-01-06,69219750000
2023-01-09,69222800000
2023-01-10,69381400000
2023-01-11,70360450000
2023-01-12,70857600000
2023-01-13,71138200000
2023-01-17,70854550000
2023-01-18,69479000000
2023-01-19,67401950000
2023-01-20,69015400000
2023-01-23,69848050000
2023-01-24,69951750000
2023-01-25,69655900000
2023-01-26,69744350000
2023-01-27,70354350000
2023-01-30,70134750000
2023-01-31,71992200000
2023-02-01,73062750000
2023-02-02,76414700000
2023-02-03,75252650000
2023-02-06,73861850000
2023-02-07,72974300000
2023-02-08,72205700000
2023-02-09,71678050000
2023-02-10,71833600000
2023-02-13,73038350000
2023-02-14,72605250000
2023-02-15,73215250000
2023-02-16,72431400000
2023-02-17,73303700000
2023-02-21,71187000000
2023-02-22,71232750000
2023-02-23,71336450000
2023-02-24,70973500000
2023-02-27,71004000000
2023-02-28,71113800000
2023-03-01,70854550000
2023-03-02,71964750000
2023-03-03,72873650000
