,CMG
2019-12-17,23103808000
2019-12-18,22964963000
2019-12-19,23159346000
2019-12-20,23173230500
2019-12-23,23006616500
2019-12-24,23020500999
2019-12-26,23284306500
2019-12-27,23242652999
2019-12-30,23214884000
2019-12-31,23261903999
2020-01-02,23845536000
2020-01-03,24040080000
2020-01-06,23845536000
2020-01-07,23901120000
2020-01-08,23803848000
2020-01-09,23970600000
2020-01-10,23845536000
2020-01-13,23984496000
2020-01-14,23873328000
2020-01-15,24040080000
2020-01-16,24179039999
2020-01-17,24401376000
2020-01-21,24192936000
2020-01-22,24429167999
2020-01-23,24456960000
2020-01-24,24165144000
2020-01-27,24040080000
2020-01-28,24401376000
2020-01-29,24443064000
2020-01-30,24456960000
2020-01-31,24095664000
2020-02-03,24109560000
2020-02-04,24595920000
2020-02-05,23734367999
2020-02-06,23817744000
2020-02-07,24012288000
2020-02-10,24748776000
2020-02-11,24762672000
2020-02-12,25026696000
2020-02-13,25374096000
2020-02-14,25624224000
2020-02-18,25777080000
2020-02-19,25957728000
2020-02-20,25777080000
2020-02-21,25568639999
2020-02-24,24595920000
2020-02-25,23789952000
2020-02-26,23553720000
2020-02-27,20996856000
2020-02-28,21497112000
2020-03-02,21372048000
2020-03-03,20454912000
2020-03-04,21399840000
2020-03-05,20218680000
2020-03-06,20093616000
2020-03-09,18287136000
2020-03-10,19482192000
2020-03-11,17967528000
2020-03-12,16758576000
2020-03-13,17522856000
2020-03-16,15883128000
2020-03-17,14576904000
2020-03-18,12923280000
2020-03-19,14896512000
2020-03-20,15730272000
2020-03-23,16355592000
2020-03-24,18453888000
2020-03-25,18050904000
2020-03-26,18370512000
2020-03-27,17647920000
2020-03-30,17786880000
2020-03-31,18267749500
2020-04-01,17290864500
2020-04-02,17583930000
2020-04-03,17053621000
2020-04-06,19258590000
2020-04-07,19663299500
2020-04-08,20235475000
2020-04-09,21519381000
2020-04-13,20765784000
2020-04-14,21924090500
2020-04-15,21491470000
2020-04-16,21965957000
2020-04-17,22900975500
2020-04-20,22566043500
2020-04-21,21952001500
2020-04-22,24631457499
2020-04-23,24198837000
2020-04-24,24631457499
2020-04-27,24645413000
2020-04-28,24240703500
2020-04-29,24631457499
2020-04-30,24519813500
2020-05-01,24422125000
2020-05-04,24422125000
2020-05-05,24282569999
2020-05-06,24198837000
2020-05-07,25050122500
2020-05-08,25845586000
2020-05-11,26068874000
2020-05-12,25957230000
2020-05-13,25189677500
2020-05-14,26013052000
2020-05-15,27115536500
2020-05-18,27869133500
2020-05-19,28162199000
2020-05-20,28748330000
2020-05-21,28650641500
2020-05-22,29460060500
2020-05-26,28385487000
2020-05-27,27631890000
2020-05-28,27771444999
2020-05-29,28022643999
2020-06-01,29250728000
2020-06-02,29557749000
2020-06-03,29292594499
2020-06-04,29069306499
2020-06-05,29404238500
2020-06-08,29278639000
2020-06-09,29013484500
2020-06-10,28720418999
2020-06-11,27924955500
2020-06-12,27687712000
2020-06-15,28566908500
2020-06-16,28804152000
2020-06-17,28552953000
2020-06-18,28748330000
2020-06-19,28218021000
2020-06-22,29878725500
2020-06-23,28999529000
2020-06-24,29250728000
2020-06-25,29278639000
2020-06-26,28832063000
2020-06-29,29194906000
2020-06-30,29441582500
2020-07-01,29889150500
2020-07-02,29553474500
2020-07-06,31497598000
2020-07-07,31022057000
2020-07-08,31175908500
2020-07-09,31203881500
2020-07-10,31273814000
2020-07-13,30462597000
2020-07-14,30854219000
2020-07-15,31707395500
2020-07-16,31595503500
2020-07-17,31777328000
2020-07-20,32546585500
2020-07-21,32532599000
2020-07-22,33161991500
2020-07-23,31357733000
2020-07-24,31623476500
2020-07-27,31973139000
2020-07-28,31105975999
2020-07-29,32252869000
2020-07-30,32126990500
2020-07-31,32308815000
2020-08-03,32071044500
2020-08-04,32574558500
2020-08-05,32728409999
2020-08-06,33203950999
2020-08-07,33022126500
2020-08-10,32476653000
2020-08-11,32085031000
2020-08-12,32476653000
2020-08-13,33427734999
2020-08-14,33189964500
2020-08-17,34015168000
2020-08-18,34602601000
2020-08-19,34113073500
2020-08-20,34686520000
2020-08-21,35050169000
2020-08-24,34742466000
2020-08-25,35511723500
2020-08-26,35735507500
2020-08-27,35791453500
2020-08-28,36406859500
2020-08-31,36658616500
2020-09-01,38378956000
2020-09-02,38574767000
2020-09-03,37162130500
2020-09-04,36742535500
2020-09-08,36364900000
2020-09-09,36952333000
2020-09-10,36602670500
2020-09-11,36294967500
2020-09-14,35441791000
2020-09-15,35735507500
2020-09-16,35413818000
2020-09-17,34280911500
2020-09-18,34001181500
2020-09-21,33749424500
2020-09-22,34532668500
2020-09-23,34924290500
2020-09-24,34392803500
2020-09-25,34812398500
2020-09-28,35343885500
2020-09-29,35287939500
2020-09-30,34808052000
2020-10-01,34654096000
2020-10-02,35129960000
2020-10-05,35073976000
2020-10-06,35171948000
2020-10-07,35787772000
2020-10-08,35885744000
2020-10-09,35885744000
2020-10-12,35801768000
2020-10-13,37089400000
2020-10-14,36991428000
2020-10-15,37607252000
2020-10-16,37495284000
2020-10-19,37383316000
2020-10-20,37747212000
2020-10-21,38251068000
2020-10-22,36403596000
2020-10-23,37481288000
2020-10-26,36725504000
2020-10-27,36669520000
2020-10-28,35087972000
2020-10-29,34794056000
2020-10-30,33632388000
2020-11-02,33268492000
2020-11-03,33856324000
2020-11-04,35759780000
2020-11-05,36683516000
2020-11-06,37117392000
2020-11-09,35773776000
2020-11-10,34794056000
2020-11-11,36501568000
2020-11-12,35255924000
2020-11-13,35031988000
2020-11-16,35283916000
2020-11-17,35507852000
2020-11-18,36277632000
2020-11-19,36683516000
2020-11-20,36179660000
2020-11-23,35857752000
2020-11-24,35353896000
2020-11-25,35731788000
2020-11-27,36333616000
2020-11-30,36095684000
2020-12-01,36977432000
2020-12-02,36305624000
2020-12-03,36641528000
2020-12-04,37355324000
2020-12-07,37705224000
2020-12-08,37677232000
2020-12-09,36781488000
2020-12-10,36865464000
2020-12-11,36389600000
2020-12-14,36655524000
2020-12-15,37691228000
2020-12-16,39202796000
2020-12-17,39454724000
2020-12-18,39706652000
2020-12-21,39692656000
2020-12-22,39930588000
2020-12-23,39496712000
2020-12-24,39538700000
2020-12-28,39230788000
2020-12-29,38964864000
2020-12-30,38461008000
2020-12-31,38995312500
2021-01-04,37096875000
2021-01-05,38109375000
2021-01-06,37785937500
2021-01-07,38475000000
2021-01-08,39445312500
2021-01-11,39445312500
2021-01-12,39417187500
2021-01-13,39234375000
2021-01-14,39712500000
2021-01-15,39529687500
2021-01-19,40204687500
2021-01-20,41639062500
2021-01-21,42285937500
2021-01-22,42018750000
2021-01-25,41807812500
2021-01-26,41892187500
2021-01-27,41245312500
2021-01-28,41639062500
2021-01-29,41625000000
2021-02-01,42440625000
2021-02-02,42834375000
2021-02-03,42187500000
2021-02-04,41610937500
2021-02-05,42384375000
2021-02-08,42300000000
2021-02-09,43607812500
2021-02-10,43439062500
2021-02-11,43396875000
2021-02-12,42960937500
2021-02-16,41737500000
2021-02-17,41048437500
2021-02-18,40964062500
2021-02-19,41428125000
2021-02-22,40232812500
2021-02-23,39825000000
2021-02-24,40753125000
2021-02-25,39670312500
2021-02-26,40556250000
2021-03-01,41765625000
2021-03-02,41498437500
2021-03-03,39600000000
2021-03-04,37996875000
2021-03-05,37476562500
2021-03-08,37546875000
2021-03-09,40148437500
2021-03-10,39839062500
2021-03-11,41118750000
2021-03-12,40865625000
2021-03-15,41779687500
2021-03-16,41695312500
2021-03-17,41582812500
2021-03-18,40204687500
2021-03-19,39965625000
2021-03-22,40626562500
2021-03-23,40823437500
2021-03-24,40021875000
2021-03-25,40275000000
2021-03-26,40654687500
2021-03-29,40064062500
2021-03-30,39557812500
2021-03-31,39978414000
2021-04-01,40470759000
2021-04-05,40850568000
2021-04-06,41849325000
2021-04-07,42201000000
2021-04-08,42876216000
2021-04-09,43087221000
2021-04-12,43312293000
2021-04-13,43256025000
2021-04-14,42665211000
2021-04-15,43396695000
2021-04-16,43185690000
2021-04-19,43607700000
2021-04-20,43101288000
2021-04-21,42412005000
2021-04-22,41638320000
2021-04-23,41314779000
2021-04-26,41385114000
2021-04-27,41328846000
2021-04-28,41525784000
2021-04-29,41750856000
2021-04-30,41975928000
2021-05-03,41385114000
2021-05-04,40794300000
2021-05-05,40133151000
2021-05-06,39711141000
2021-05-07,40119084000
2021-05-10,39162528000
2021-05-11,39204729000
2021-05-12,37755828000
2021-05-13,37207215000
2021-05-14,38149704000
2021-05-17,37460421000
2021-05-18,37263483000
2021-05-19,36771138000
2021-05-20,37755828000
2021-05-21,37418220000
2021-05-24,37769895000
2021-05-25,37868364000
2021-05-26,37868364000
2021-05-27,38416977000
2021-05-28,38599848000
2021-06-01,38290374000
2021-06-02,38332575000
2021-06-03,37502622000
2021-06-04,37319751000
2021-06-07,37235349000
2021-06-08,37601091000
2021-06-09,37376019000
2021-06-10,37826163000
2021-06-11,38459178000
2021-06-14,39148461000
2021-06-15,38557647000
2021-06-16,38923389000
2021-06-17,39218796000
2021-06-18,39373533000
2021-06-21,40133151000
2021-06-22,40723965000
2021-06-23,40949037000
2021-06-24,41891526000
2021-06-25,42735546000
2021-06-28,42426072000
2021-06-29,43171623000
2021-06-30,43646575000
2021-07-01,43294700000
2021-07-02,44096975000
2021-07-06,44096975000
2021-07-07,44589600000
2021-07-08,44364400000
2021-07-09,44828875000
2021-07-12,45476325000
2021-07-13,45251125000
2021-07-14,45603000000
2021-07-15,44533300000
2021-07-16,43928075000
2021-07-19,43660650000
2021-07-20,44322175000
2021-07-21,49431400000
2021-07-22,50627775000
2021-07-23,51542650000
2021-07-26,50867050000
2021-07-27,51655250000
2021-07-28,51134475000
2021-07-29,51964900000
2021-07-30,52457525000
2021-08-02,52485675000
2021-08-03,53048675000
2021-08-04,53456849999
2021-08-05,53485000000
2021-08-06,53119050000
2021-08-09,52781250000
2021-08-10,52556050000
2021-08-11,52260475000
2021-08-12,52851624999
2021-08-13,53147200000
2021-08-16,52851624999
2021-08-17,52626425000
2021-08-18,52119725000
2021-08-19,52654574999
2021-08-20,53245725000
2021-08-23,53822800000
2021-08-24,54062074999
2021-08-25,54174675000
2021-08-26,53667975000
2021-08-27,54019850000
2021-08-30,53935400000
2021-08-31,53583525000
2021-09-01,53442775000
2021-09-02,53569450000
2021-09-03,54048000000
2021-09-07,53344250000
2021-09-08,53639825000
2021-09-09,53752425000
2021-09-10,53513150000
2021-09-13,52556050000
2021-09-14,52359000000
2021-09-15,52922000000
2021-09-16,53991700000
2021-09-17,53738350000
2021-09-20,53048675000
2021-09-21,53414625000
2021-09-22,54470250000
2021-09-23,54723600000
2021-09-24,54526550000
2021-09-27,53470925000
2021-09-28,51781925000
2021-09-29,51978975000
2021-09-30,51162625000
2021-10-01,51472275000
2021-10-04,50810750000
2021-10-05,51514500000
2021-10-06,51627100000
2021-10-07,51978975000
2021-10-08,51162625000
2021-10-11,50219600000
2021-10-12,50768525000
2021-10-13,50965575000
2021-10-14,51810075000
2021-10-15,51542650000
2021-10-18,52147874999
2021-10-19,51824150000
2021-10-20,51317450000
2021-10-21,51908600000
2021-10-22,50444800000
2021-10-25,49966250000
2021-10-26,49220275000
2021-10-27,49712900000
2021-10-28,50036624999
2021-10-29,50078850000
2021-11-01,50698150000
2021-11-02,50655925000
2021-11-03,50022550000
2021-11-04,50895199999
2021-11-05,50515175000
2021-11-08,50670000000
2021-11-09,51092249999
2021-11-10,51007800000
2021-11-11,51120400000
2021-11-12,52443450000
2021-11-15,51781925000
2021-11-16,51444124999
2021-11-17,50838900000
2021-11-18,50078850000
2021-11-19,49403250000
2021-11-22,48460225000
2021-11-23,48094275000
2021-11-24,48080199999
2021-11-26,47489050000
2021-11-29,47235700000
2021-11-30,46264525000
2021-12-01,45096300000
2021-12-02,45363724999
2021-12-03,44814800000
2021-12-06,45701525000
2021-12-07,48178724999
2021-12-08,48952850000
2021-12-09,48488375000
2021-12-10,48460225000
2021-12-13,47601650000
2021-12-14,47207550000
2021-12-15,47883150000
2021-12-16,47263850000
2021-12-17,47404600000
2021-12-20,47292000000
2021-12-21,48530599999
2021-12-22,49107675000
2021-12-23,49220275000
2021-12-27,49712900000
2021-12-28,49346950000
2021-12-29,49220275000
2021-12-30,49178050000
2021-12-31,49033185500
2022-01-03,47406691500
2022-01-04,46200842500
2022-01-05,44714563500
2022-01-06,45457703000
2022-01-07,44812714000
2022-01-10,43284370500
2022-01-11,44350004500
2022-01-12,43578822000
2022-01-13,42274822500
2022-01-14,42008414000
2022-01-18,41447554000
2022-01-19,41153102500
2022-01-20,39835081500
2022-01-21,38657275500
2022-01-24,39722909500
2022-01-25,38376845500
2022-01-26,38096415500
2022-01-27,37717835000
2022-01-28,39540630000
2022-01-31,41657876500
2022-02-01,42415037500
2022-02-02,41629833500
2022-02-03,40592242500
2022-02-04,41601790500
2022-02-07,40746479000
2022-02-08,40956801500
2022-02-09,45107165500
2022-02-10,44251854000
2022-02-11,43789144500
2022-02-14,43859252000
2022-02-15,43943381000
2022-02-16,44181746500
2022-02-17,42344930000
2022-02-18,42723510500
2022-02-22,41503640000
2022-02-23,40073447000
2022-02-24,41629833500
2022-02-25,41980371000
2022-02-28,42723510500
2022-03-01,41727984000
2022-03-02,41966349500
2022-03-03,40998866000
2022-03-04,40452027500
2022-03-07,37128932000
2022-03-08,36834480500
2022-03-09,39835081500
2022-03-10,41195167000
2022-03-11,41377446500
2022-03-14,41279296000
2022-03-15,41882220500
2022-03-16,43592843500
2022-03-17,43845230500
2022-03-18,44518262500
2022-03-21,43186220000
2022-03-22,43705015500
2022-03-23,43228284500
2022-03-24,43915338000
2022-03-25,43648929500
2022-03-28,44167725000
2022-03-29,44602391500
2022-03-30,44139682000
2022-03-31,44145710000
2022-04-01,44480570000
2022-04-04,44954955000
2022-04-05,44773572500
2022-04-06,43280655000
2022-04-07,43085320000
2022-04-08,43085320000
2022-04-11,42178407500
2022-04-12,42764412500
2022-04-13,44368950000
2022-04-14,44731715000
2022-04-18,44368950000
2022-04-19,45540960000
2022-04-20,44996812500
2022-04-21,42443505000
2022-04-22,41327305000
2022-04-25,42303980000
2022-04-26,40127390000
2022-04-27,41173827500
2022-04-28,41885405000
2022-04-29,40615727500
2022-05-02,40769205000
2022-05-03,40392487500
2022-05-04,40029722500
2022-05-05,38229850000
2022-05-06,37797322500
2022-05-09,35620732500
2022-05-10,36862505000
2022-05-11,35760257500
2022-05-12,35746305000
2022-05-13,36792742500
2022-05-16,36248595000
2022-05-17,36890410000
2022-05-18,34964965000
2022-05-19,35509112500
2022-05-20,36109070000
2022-05-23,35997450000
2022-05-24,35341682500
2022-05-25,35969545000
2022-05-26,37420605000
2022-05-27,39136762500
2022-05-31,39136762500
2022-06-01,38355422500
2022-06-02,38983285000
2022-06-03,38369375000
2022-06-06,38425185000
2022-06-07,38801902500
2022-06-08,38327517500
2022-06-09,38215897500
2022-06-10,36750885000
2022-06-13,34392912500
2022-06-14,33597619999
2022-06-15,35327730000
2022-06-16,33890622500
2022-06-17,34755677500
2022-06-21,35188205000
2022-06-22,34992870000
2022-06-23,35983497500
2022-06-24,37085745000
2022-06-27,37155507500
2022-06-28,35969545000
2022-06-29,35941640000
2022-06-30,36313197500
2022-07-01,36299311000
2022-07-05,37840712500
2022-07-06,37285252500
2022-07-07,37521323000
2022-07-08,37201933500
2022-07-11,35827170000
2022-07-12,35035639500
2022-07-13,35424461500
2022-07-14,35160618000
2022-07-15,36104900000
2022-07-18,36632587000
2022-07-19,37285252500
2022-07-20,38187875000
2022-07-21,37993464000
2022-07-22,37424117500
2022-07-25,36910317000
2022-07-26,36563154500
2022-07-27,41937230000
2022-07-28,42742647000
2022-07-29,43436972000
2022-08-01,43256447500
2022-08-02,43048150000
2022-08-03,44020205000
2022-08-04,44006318500
2022-08-05,44464573000
2022-08-08,45047806000
2022-08-09,45519947000
2022-08-10,46061520500
2022-08-11,45297763000
2022-08-12,46200385500
2022-08-15,46991916000
2022-08-16,47616808500
2022-08-17,47366851500
2022-08-18,47505716500
2022-08-19,46450342500
2022-08-22,45533833500
2022-08-23,45269990000
2022-08-24,45631039000
2022-08-25,46186499000
2022-08-26,45214444000
2022-08-29,45519947000
2022-08-30,44783962500
2022-08-31,44353481000
2022-09-01,44797849000
2022-09-02,44895054500
2022-09-06,45394968500
2022-09-07,46686413000
2022-09-08,47408511000
2022-09-09,47866765500
2022-09-12,48547204000
2022-09-13,47241873000
2022-09-14,47811219500
2022-09-15,47505716500
2022-09-16,47033575500
2022-09-19,47352965000
2022-09-20,47200213500
2022-09-21,46255931500
2022-09-22,44117410500
2022-09-23,43256447500
2022-09-26,42548236000
2022-09-27,42742647000
2022-09-28,43506404500
2022-09-29,42867625500
2022-09-30,41609052000
2022-10-03,41650578000
2022-10-04,42522624000
2022-10-05,42079680000
2022-10-06,41719788000
2022-10-07,40944636000
2022-10-10,40861584000
2022-10-11,41276844000
2022-10-12,42148890000
2022-10-13,43131672000
2022-10-14,41761314000
2022-10-17,42688728000
2022-10-18,42744096000
2022-10-19,42273468000
2022-10-20,42522624000
2022-10-21,42910200000
2022-10-24,42799464000
2022-10-25,43851456000
2022-10-26,40861584000
2022-10-27,40612428000
2022-10-28,41664420000
2022-10-31,41484474000
2022-11-01,40903110000
2022-11-02,38979072000
2022-11-03,38536128000
2022-11-04,38688390000
2022-11-07,38660706000
2022-11-08,38466918000
2022-11-09,38093184000
2022-11-10,40723164000
2022-11-11,41705946000
2022-11-14,41885892000
2022-11-15,42176574000
2022-11-16,42259626000
2022-11-17,41359896000
2022-11-18,41595210000
2022-11-21,41373738000
2022-11-22,41692104000
2022-11-23,41775156000
2022-11-25,41941260000
2022-11-28,42287310000
2022-11-29,42979410000
2022-11-30,45041868000
2022-12-01,45014184000
2022-12-02,44432820000
2022-12-05,43477722000
2022-12-06,41761314000
2022-12-07,41788998000
2022-12-08,42384204000
2022-12-09,42259626000
2022-12-12,43214724000
2022-12-13,42868674000
2022-12-14,42591834000
2022-12-15,41179950000
2022-12-16,40474008000
2022-12-19,39172860000
2022-12-20,39546594000
2022-12-21,39449700000
2022-12-22,38979072000
2022-12-23,39103650000
2022-12-27,38702232000
2022-12-28,38162394000
2022-12-29,38896020000
2022-12-30,38411550000
2023-01-03,37872504000
2023-01-04,38010624000
2023-01-05,37679136000
2023-01-06,38728848000
2023-01-09,39958116000
2023-01-10,40096236000
2023-01-11,40855896000
2023-01-12,41781300000
2023-01-13,42112788000
2023-01-17,42858636000
2023-01-18,41767488000
2023-01-19,41546496000
2023-01-20,42955320000
2023-01-23,44129340000
2023-01-24,44060280000
2023-01-25,43203936000
2023-01-26,44377956000
2023-01-27,44585136000
2023-01-30,44474640000
2023-01-31,45482916000
2023-02-01,45648659999
2023-02-02,46670748000
2023-02-03,46767432000
2023-02-06,46974612000
2023-02-07,47596152000
2023-02-08,45234300000
2023-02-09,44391768000
2023-02-10,43756416000
2023-02-13,44598948000
2023-02-14,45427668000
2023-02-15,45759156000
2023-02-16,44778504000
2023-02-17,44681820000
2023-02-21,43355868000
2023-02-22,42886260000
2023-02-23,42057540000
2023-02-24,40786836000
2023-02-27,41297880000
2023-02-28,41187384000
2023-03-01,41021640000
2023-03-02,41311692000
2023-03-03,41712240000
2023-03-06,41574120000
2023-03-07,41698428000
2023-03-08,42347592000
2023-03-09,42844824000
2023-03-10,42831012000
2023-03-13,43272996000
2023-03-14,43949784000
2023-03-15,43949784000
2023-03-16,44889000000
2023-03-17,44447016000
2023-03-20,44474640000
2023-03-21,44971872000
2023-03-22,44819940000
2023-03-23,45096180000
2023-03-24,44875188000
2023-03-27,45524352000
2023-03-28,45662472000
2023-03-29,45759156000
2023-03-30,46187328000
2023-03-31,47161434000
2023-04-03,47409870000
2023-04-04,47892940000
2023-04-05,46857790000
2023-04-06,46512740000
2023-04-10,46692166000
2023-04-11,47313256000
2023-04-12,46816384000
2023-04-13,47423672000
2023-04-14,47989554000
2023-04-17,48997100000
2023-04-18,49093714000
2023-04-19,49825220000
2023-04-20,49645794000
2023-04-21,49687200000
2023-04-24,49604388000
2023-04-25,49135120000
2023-04-26,55484040000
2023-04-27,56215545999
2023-04-28,57071270000
2023-05-01,56298358000
2023-05-02,56698616000
2023-05-03,56809031999
2023-05-04,56132734000
2023-05-05,55980912000
2023-05-08,56118931999
2023-05-09,56105130000
2023-05-10,56726220000
2023-05-11,56822834000
2023-05-12,56463981999
2023-05-15,56505388000
2023-05-16,56588200000
2023-05-17,56919448000
2023-05-18,57857984000
2023-05-19,58134024000
2023-05-22,58023608000
2023-05-23,56505388000
2023-05-24,56671012000
2023-05-25,56809031999
2023-05-26,57167884000
2023-05-30,57181686000
2023-05-31,57319706000
2023-06-01,57485330000
2023-06-02,56919448000
2023-06-05,57264498000
2023-06-06,56809031999
2023-06-07,55842892000
2023-06-08,55842892000
2023-06-09,56325962000
2023-06-12,56960854000
2023-06-13,57016062000
2023-06-14,56891844000
2023-06-15,56629606000
2023-06-16,56118931999
2023-06-20,56588200000
2023-06-21,57264498000
2023-06-22,56602002000
2023-06-23,56408774000
2023-06-26,56105130000
2023-06-27,57043666000
2023-06-28,58009806000
2023-06-29,58258242000
2023-06-30,58929450000
2023-07-03,58502425000
2023-07-05,58419774999
2023-07-06,57675925000
2023-07-07,57235124999
2023-07-10,57662150000
2023-07-11,56573925000
2023-07-12,57193800000
2023-07-13,56449949999
2023-07-14,56642800000
2023-07-17,58612624999
2023-07-18,59315150000
2023-07-19,58929450000
2023-07-20,57703475000
2023-07-21,57827449999
2023-07-24,57386649999
2023-07-25,57648375000
2023-07-26,57524400000
2023-07-27,51876649999
2023-07-28,52689375000
2023-07-31,54066875000
2023-08-01,53860250000
2023-08-02,53364350000
2023-08-03,52978650000
2023-08-04,52083275000
2023-08-07,52069499999
2023-08-08,51284324999
2023-08-09,50981275000
2023-08-10,50843524999
2023-08-11,50871075000
2023-08-14,50967500000
2023-08-15,50912400000
2023-08-16,51435850000
2023-08-17,50926175000
2023-08-18,50939949999
2023-08-21,51408300000
2023-08-22,51573600000
2023-08-23,52207250000
2023-08-24,51587375000
2023-08-25,51711350000
2023-08-28,52331225000
2023-08-29,52427650000
2023-08-30,53405675000
2023-08-31,53075075000
2023-09-01,53405675000
2023-09-05,53763825000
2023-09-06,53832700000
2023-09-07,54190850000
2023-09-08,53584750000
2023-09-11,53694949999
2023-09-12,53254149999
2023-09-13,53254149999
2023-09-14,53336800000
2023-09-15,52689375000
2023-09-18,53405675000
2023-09-19,53019975000
2023-09-20,52909774999
2023-09-21,51408300000
2023-09-22,51670025000
2023-09-25,51229225000
2023-09-26,50898625000
2023-09-27,49755300000
2023-09-28,50650675000
2023-09-29,50471600000
2023-10-02,51230480000
2023-10-03,50407280000
2023-10-04,50983519999
2023-10-05,51079559999
2023-10-06,50009400000
2023-10-09,50297519999
2023-10-10,50270080000
2023-10-11,50036840000
2023-10-12,49213640000
2023-10-13,48884360000
2023-10-16,49680120000
2023-10-17,50201480000
2023-10-18,50503320000
2023-10-19,50695400000
2023-10-20,50256360000
2023-10-23,49927080000
2023-10-24,50901200000
2023-10-25,50544480000
2023-10-26,49570360000
2023-10-27,51793000000
2023-10-30,52396680000
2023-10-31,53288480000
2023-11-01,54509559999
2023-11-02,55854120000
2023-11-03,55991320000
2023-11-06,56773360000
2023-11-07,56663599999
2023-11-08,57184960000
2023-11-09,57486800000
2023-11-10,58186519999
2023-11-13,59009720000
2023-11-14,59435040000
2023-11-15,59160640000
2023-11-16,59627120000
2023-11-17,59325280000
2023-11-20,59997559999
2023-11-21,60299400000
2023-11-22,60889360000
2023-11-24,60903080000
2023-11-27,60614960000
2023-11-28,60546360000
2023-11-29,60066160000
2023-11-30,60436599999
2023-12-01,61300960000
2023-12-04,60889360000
2023-12-05,61095160000
2023-12-06,60642400000
2023-12-07,61095160000
2023-12-08,61547920000
2023-12-11,62988519999
2023-12-12,63674519999
2023-12-13,64209599999
2023-12-14,62439720000
2023-12-15,62329960000
2023-12-18,63029680000
2023-12-19,63852880000
2023-12-20,63496160000
2023-12-21,63304080000
2023-12-22,63235480000
2023-12-26,63647080000
2023-12-27,63317800000
2023-12-28,62522040000
2023-12-29,62755280000
2024-01-02,61611780000
2024-01-03,61296174000
2024-01-04,60939401999
2024-01-05,60733572000
2024-01-08,61378505999
2024-01-09,61255008000
2024-01-10,61611780000
2024-01-11,62476266000
2024-01-12,62352768000
2024-01-16,62846759999
2024-01-17,63409362000
2024-01-18,63752412000
2024-01-19,64068018000
2024-01-22,63807300000
2024-01-23,63724968000
2024-01-24,64081740000
2024-01-25,63450528000
2024-01-26,63848466000
2024-01-29,65989098000
2024-01-30,66400758000
2024-01-31,66112596000
2024-02-01,67018248000
2024-02-02,68129730000
2024-02-05,67814124000
2024-02-06,68266950000
2024-02-07,73193148000
2024-02-08,71917002000
2024-02-09,72410994000
2024-02-12,71573952000
2024-02-13,71326956000
2024-02-14,71903280000
2024-02-15,71848392000
2024-02-16,71313234000
2024-02-20,70805520000
2024-02-21,70517358000
2024-02-22,72109110000
2024-02-23,72630546000
2024-02-26,73014762000
2024-02-27,72589380000
2024-02-28,73316646000
2024-02-29,73796916000
2024-03-01,73796916000
2024-03-04,74661402000
2024-03-05,74414406000
2024-03-06,73824360000
2024-03-07,73824360000
2024-03-08,73714584000
2024-03-11,73069650000
2024-03-12,74647680000
2024-03-13,74716290000
2024-03-14,75429834000
2024-03-15,75649386000
2024-03-18,76115934000
2024-03-19,76774590000
2024-03-20,79450380000
2024-03-21,79724820000
2024-03-22,79093608000
2024-03-25,79683654000
2024-03-26,81110742000
2024-03-27,80232534000
2024-03-28,79779708000
2024-04-01,78956388000
2024-04-02,79642488000
2024-04-03,79464102000
2024-04-04,78380064000
2024-04-05,79738542000
2024-04-08,80452086000
2024-04-09,80328588000
2024-04-10,81385182000
2024-04-11,82071282000
2024-04-12,81165630000
2024-04-15,80589306000
2024-04-16,80753970000
2024-04-17,79669932000
2024-04-18,79807152000
2024-04-19,78736836000
2024-04-22,79162218000
2024-04-23,79999260000
2024-04-24,80328588000
2024-04-25,85405728000
2024-04-26,87464028000
2024-04-29,88081518000
2024-04-30,86709318000
2024-05-01,86132994000
2024-05-02,86229048000
2024-05-03,86599542000
2024-05-06,87793356000
2024-05-07,87642414000
2024-05-08,87367974000
2024-05-09,88726452000
2024-05-10,88891116000
2024-05-13,87697302000
2024-05-14,87175866000
2024-05-15,86956314000
2024-05-16,86338824000
2024-05-17,88191294000
2024-05-20,87175866000
2024-05-21,87079812000
2024-05-22,86544654000
2024-05-23,86132994000
2024-05-24,86489766000
2024-05-28,86558376000
2024-05-29,84335412000
2024-05-30,85241064000
2024-05-31,85885998000
2024-06-03,84431466000
2024-06-04,84500076000
2024-06-05,86393712000
2024-06-06,88136406000
2024-06-07,86970036000
2024-06-10,85899720000
2024-06-11,85899720000
2024-06-12,87024924000
2024-06-13,89618382000
2024-06-14,89783046000
2024-06-17,92362782000
2024-06-18,94064310000
2024-06-20,88218738000
2024-06-21,88108961999
2024-06-24,87642414000
2024-06-25,90098652000
2024-06-26,90373092000
2024-06-27,85639002000
2024-06-28,85968330000
2024-07-01,84815682000
2024-07-02,84253080000
2024-07-03,84500076000
2024-07-05,86105550000
2024-07-08,81659622000
2024-07-09,78874056000
2024-07-10,79999260000
2024-07-11,78970110000
2024-07-12,79134774000
2024-07-15,77680242000
2024-07-16,79230828000
2024-07-17,75868938000
2024-07-18,73248036000
2024-07-19,73467588000
2024-07-22,73527168000
2024-07-23,72140640000
2024-07-24,71083584000
2024-07-25,69765696000
2024-07-26,68406624000
2024-07-29,69971616000
2024-07-30,72168096000
2024-07-31,74570496000
2024-08-01,73389888000
2024-08-02,72168096000
2024-08-05,71632704000
2024-08-06,74241024000
