,INTU
2018-07-17,55851840000
2018-07-18,56323980000
2018-07-19,55725420000
2018-07-20,55542240000
2018-07-23,56086620000
2018-07-24,55676400000
2018-07-25,56050500000
2018-07-26,55893120000
2018-07-27,54775980000
2018-07-30,52291440000
2018-07-31,53102400000
2018-08-01,53107600000
2018-08-02,53489800000
2018-08-03,53339000000
2018-08-06,53944800000
2018-08-07,54464800000
2018-08-08,54610400000
2018-08-09,54909400000
2018-08-10,54862600000
2018-08-13,54488200000
2018-08-14,54779400000
2018-08-15,54462200000
2018-08-16,54519400000
2018-08-17,54051400000
2018-08-20,53924000000
2018-08-21,54342600000
2018-08-22,54519400000
2018-08-23,55237000000
2018-08-24,56323800000
2018-08-27,55112200000
2018-08-28,56141800000
2018-08-29,56654000000
2018-08-30,56843800000
2018-08-31,57062200000
2018-09-04,57392400000
2018-09-05,56859400000
2018-09-06,57163600000
2018-09-07,57283200000
2018-09-10,58427200000
2018-09-11,58765200000
2018-09-12,58676800000
2018-09-13,59222800000
2018-09-14,59160400000
2018-09-17,58622200000
2018-09-18,59326800000
2018-09-19,57428800000
2018-09-20,57577000000
2018-09-21,57314400000
2018-09-24,56914000000
2018-09-25,57709600000
2018-09-26,57766800000
2018-09-27,57933200000
2018-09-28,59124000000
2018-10-01,59207200000
2018-10-02,59181200000
2018-10-03,60143200000
2018-10-04,58414200000
2018-10-05,57800600000
2018-10-08,56508400000
2018-10-09,57371600000
2018-10-10,53154400000
2018-10-11,52179400000
2018-10-12,55073200000
2018-10-15,54282800000
2018-10-16,55879200000
2018-10-17,56895800000
2018-10-18,55296800000
2018-10-19,54886000000
2018-10-22,55450200000
2018-10-23,54306200000
2018-10-24,52371800000
2018-10-25,53991600000
2018-10-26,52525200000
2018-10-29,52174200000
2018-10-30,52728000000
2018-10-31,54860000000
2018-11-01,55213600000
2018-11-02,55374800000
2018-11-05,55754400000
2018-11-06,55562000000
2018-11-07,57688800000
2018-11-08,58042400000
2018-11-09,57764200000
2018-11-12,55346200000
2018-11-13,55338400000
2018-11-14,54438800000
2018-11-15,55780400000
2018-11-16,54974400000
2018-11-19,51802400000
2018-11-20,50746800000
2018-11-21,51584000000
2018-11-23,51233000000
2018-11-26,52369200000
2018-11-27,51675000000
2018-11-28,54319200000
2018-11-29,54389400000
2018-11-30,55777800000
2018-12-03,55515200000
2018-12-04,53989000000
2018-12-06,55003000000
2018-12-07,52639600000
2018-12-10,53765400000
2018-12-11,53588600000
2018-12-12,54386800000
2018-12-13,54194400000
2018-12-14,52241800000
2018-12-17,51347400000
2018-12-18,51513800000
2018-12-19,50848200000
2018-12-20,49935600000
2018-12-21,48310600000
2018-12-24,47515000000
2018-12-26,50128000000
2018-12-27,51282400000
2018-12-28,50921000000
2018-12-31,51181000000
2019-01-02,50562200000
2019-01-03,49015200000
2019-01-04,50960000000
2019-01-07,51737400000
2019-01-08,52977600000
2019-01-09,52691600000
2019-01-10,53575600000
2019-01-11,53599000000
2019-01-14,53339000000
2019-01-15,54550600000
2019-01-16,54597400000
2019-01-17,55049800000
2019-01-18,55606200000
2019-01-22,55208400000
2019-01-23,55182400000
2019-01-24,55161600000
2019-01-25,55718000000
2019-01-28,54873000000
2019-01-29,54165800000
2019-01-30,55666000000
2019-01-31,56113200000
2019-02-01,55757000000
2019-02-04,57436600000
2019-02-05,58367400000
2019-02-06,58390800000
2019-02-07,57452200000
2019-02-08,58455800000
2019-02-11,58622200000
2019-02-12,59529600000
2019-02-13,59433400000
2019-02-14,60002800000
2019-02-15,60663200000
2019-02-19,61003800000
2019-02-20,61352200000
2019-02-21,61107800000
2019-02-22,65244400000
2019-02-25,64407200000
2019-02-26,64716600000
2019-02-27,64961000000
2019-02-28,64253800000
2019-03-01,65106600000
2019-03-04,64740000000
2019-03-05,64243400000
2019-03-06,64196600000
2019-03-07,63811800000
2019-03-08,63928800000
2019-03-11,65140400000
2019-03-12,65078000000
2019-03-13,65949000000
2019-03-14,66760199999
2019-03-15,67113800000
2019-03-18,67007200000
2019-03-19,66575600000
2019-03-20,66557400000
2019-03-21,67761200000
2019-03-22,65696800000
2019-03-25,65995800000
2019-03-26,66557400000
2019-03-27,66398800000
2019-03-28,67397200000
2019-03-29,67966600000
2019-04-01,69095000000
2019-04-02,69747600000
2019-04-03,69960800000
2019-04-04,68283800000
2019-04-05,68042000000
2019-04-08,67797600000
2019-04-09,67313999999
2019-04-10,67363399999
2019-04-11,67493399999
2019-04-12,67615600000
2019-04-15,67828800000
2019-04-16,67077400000
2019-04-17,66630199999
2019-04-18,67020199999
2019-04-22,68013399999
2019-04-23,69076800000
2019-04-24,68650400000
2019-04-25,68598399999
2019-04-26,65930800000
2019-04-29,64409800000
2019-04-30,63995828679
2019-05-01,62157981452
2019-05-02,62693276761
2019-05-03,63435043118
2019-05-06,63338180157
2019-05-07,62300726868
2019-05-08,62226805135
2019-05-09,61507980006
2019-05-10,62356805424
2019-05-13,60394055959
2019-05-14,61428960222
2019-05-15,61977000657
2019-05-16,63101120806
2019-05-17,62565825497
2019-05-20,62117197048
2019-05-21,62726414090
2019-05-22,63096022755
2019-05-23,61510529031
2019-05-24,65632302909
2019-05-28,65178576409
2019-05-29,63628769039
2019-05-30,63236219146
2019-05-31,62412883980
2019-06-03,60684644840
2019-06-04,62986414668
2019-06-05,64266025359
2019-06-06,64541320089
2019-06-07,65629753884
2019-06-10,66407206594
2019-06-11,65441126013
2019-06-12,65609361681
2019-06-13,65558381176
2019-06-14,64778379440
2019-06-17,64933869982
2019-06-18,65820930780
2019-06-19,66950148979
2019-06-20,67972308116
2019-06-21,66659560097
2019-06-24,66871129195
2019-06-25,65634851934
2019-06-26,65382498432
2019-06-27,65762303198
2019-06-28,66613677642
2019-07-01,67345247897
2019-07-02,67888190282
2019-07-03,68867015989
2019-07-05,68961329925
2019-07-08,69111722416
2019-07-09,68997016279
2019-07-10,70049763719
2019-07-11,70918981340
2019-07-12,71793297011
2019-07-15,72022709286
2019-07-16,71597022064
2019-07-17,71533296432
2019-07-18,72106827120
2019-07-19,71199374120
2019-07-22,71665845747
2019-07-23,71857022643
2019-07-24,71719375278
2019-07-25,71780551884
2019-07-26,72333690370
2019-07-29,71716826252
2019-07-30,71275844879
2019-07-31,72377910000
2019-08-01,72547560000
2019-08-02,71681040000
2019-08-05,68781330000
2019-08-06,70493490000
2019-08-07,70096770000
2019-08-08,72218700000
2019-08-09,72184770000
2019-08-12,71161650000
2019-08-13,72858150000
2019-08-14,69919290000
2019-08-15,70062840000
2019-08-16,70720560000
2019-08-19,71574030000
2019-08-20,71211240000
2019-08-21,72098640000
2019-08-22,71960310000
2019-08-23,72751140000
2019-08-26,73802970000
2019-08-27,73917810000
2019-08-28,73586340000
2019-08-29,74891340000
2019-08-30,75261960000
2019-09-03,74176200000
2019-09-04,74726910000
2019-09-05,76292910000
2019-09-06,75115800000
2019-09-09,72009900000
2019-09-10,69833160000
2019-09-11,69459930000
2019-09-12,70013250000
2019-09-13,69222420000
2019-09-16,69379020000
2019-09-17,70088940000
2019-09-18,70018470000
2019-09-19,70475220000
2019-09-20,70255980000
2019-09-23,70209000000
2019-09-24,69125850000
2019-09-25,69538230000
2019-09-26,70396920000
2019-09-27,68692590000
2019-09-30,69410340000
2019-10-01,68982300000
2019-10-02,67977450000
2019-10-03,68643000000
2019-10-04,69710490000
2019-10-07,69624360000
2019-10-08,68118390000
2019-10-09,68904000000
2019-10-10,69825330000
2019-10-11,70488270000
2019-10-14,70224660000
2019-10-15,71383500000
2019-10-16,70248150000
2019-10-17,69564330000
2019-10-18,68504670000
2019-10-21,68434200000
2019-10-22,66119130000
2019-10-23,66808170000
2019-10-24,67572899999
2019-10-25,67251870000
2019-10-28,67497210000
2019-10-29,67465890000
2019-10-30,67935690000
2019-10-31,67207500000
2019-11-01,66941280000
2019-11-04,66309660000
2019-11-05,66074760000
2019-11-06,66142620000
2019-11-07,67690350000
2019-11-08,67037850000
2019-11-11,67345829999
2019-11-12,67854780000
2019-11-13,68316750000
2019-11-14,69107580000
2019-11-15,69439050000
2019-11-18,70052400000
2019-11-19,71059860000
2019-11-20,71378280000
2019-11-21,70770150000
2019-11-22,67810410000
2019-11-25,67095270000
2019-11-26,69394680000
2019-11-27,68421149999
2019-11-29,67570290000
2019-12-02,66959550000
2019-12-03,66210480000
2019-12-04,66359250000
2019-12-05,66236580000
2019-12-06,66862980000
2019-12-09,66755970000
2019-12-10,65855520000
2019-12-11,65745900000
2019-12-12,65967750000
2019-12-13,67766040000
2019-12-16,68773500000
2019-12-17,67964399999
2019-12-18,68695200000
2019-12-19,68917050000
2019-12-20,69713100000
2019-12-23,69499080000
2019-12-24,68990130000
2019-12-26,69653070000
2019-12-27,69702660000
2019-12-30,68601239999
2019-12-31,68363730000
2020-01-02,69467760000
2020-01-03,69003180000
2020-01-06,69533010000
2020-01-07,69548670000
2020-01-08,71221680000
2020-01-09,71748900000
2020-01-10,71840250000
2020-01-13,72046440000
2020-01-14,71169480000
2020-01-15,71253000000
2020-01-16,72263070000
2020-01-17,73823850000
2020-01-21,74387610000
2020-01-22,75825720000
2020-01-23,75319380000
2020-01-24,75188880000
2020-01-27,74061360000
2020-01-28,75209760000
2020-01-29,74625120000
2020-01-30,74810430000
2020-01-31,73179180000
2020-02-03,73810800000
2020-02-04,75930120000
2020-02-05,75640410000
2020-02-06,76788810000
2020-02-07,76919310000
2020-02-10,77710140000
2020-02-11,77496120000
2020-02-12,77947650000
2020-02-13,77736240000
2020-02-14,79419690000
2020-02-18,79231770000
2020-02-19,79764210000
2020-02-20,78623640000
2020-02-21,77665770000
2020-02-24,74758230000
2020-02-25,74332800000
2020-02-26,73103490000
2020-02-27,70148970000
2020-02-28,69386850000
2020-03-02,73387980000
2020-03-03,70010640000
2020-03-04,74528550000
2020-03-05,74953980000
2020-03-06,72082980000
2020-03-09,67870440000
2020-03-10,70381260000
2020-03-11,68152320000
2020-03-12,62102340000
2020-03-13,68186250000
2020-03-16,58315230000
2020-03-17,62423370000
2020-03-18,58743270000
2020-03-19,56347290000
2020-03-20,52680240000
2020-03-23,50821920000
2020-03-24,61027020000
2020-03-25,60703380000
2020-03-26,64829790000
2020-03-27,59949090000
2020-03-30,62131050000
2020-03-31,60030000000
2020-04-01,56929320000
2020-04-02,58782420000
2020-04-03,56999790000
2020-04-06,62671320000
2020-04-07,62577360000
2020-04-08,64187730000
2020-04-09,65798100000
2020-04-13,65273490000
2020-04-14,68204520000
2020-04-15,65761560000
2020-04-16,67191840000
2020-04-17,69258960000
2020-04-20,68904000000
2020-04-21,65028150000
2020-04-22,68864850000
2020-04-23,67353660000
2020-04-24,68815260000
2020-04-27,70947630000
2020-04-28,69506910000
2020-04-29,71365230000
2020-04-30,70690220000
2020-05-01,68416060000
2020-05-04,70158360000
2020-05-05,71913760000
2020-05-06,72277940000
2020-05-07,73569600000
2020-05-08,73454320000
2020-05-11,75414080000
2020-05-12,73800160000
2020-05-13,72615920000
2020-05-14,73430740000
2020-05-15,74510180000
2020-05-18,76076940000
2020-05-19,75128500000
2020-05-20,76108380000
2020-05-21,75980000000
2020-05-22,75353820000
2020-05-26,73936400000
2020-05-27,73677020000
2020-05-28,74373940000
2020-05-29,76063840000
2020-06-01,75966900000
2020-06-02,75241160000
2020-06-03,76006200000
2020-06-04,74125040000
2020-06-05,75484820000
2020-06-08,76779100000
2020-06-09,76307500000
2020-06-10,77517940000
2020-06-11,72801940000
2020-06-12,73538160000
2020-06-15,74182680000
2020-06-16,75607960000
2020-06-17,75060380000
2020-06-18,75254260000
2020-06-19,75015840000
2020-06-22,77059440000
2020-06-23,76983460000
2020-06-24,74966060000
2020-06-25,75652500000
2020-06-26,75068240000
2020-06-29,75435040000
2020-06-30,77601780000
2020-07-01,79275960000
2020-07-02,79988600000
2020-07-06,81128300000
2020-07-07,80677660000
2020-07-08,81319560000
2020-07-09,80672420000
2020-07-10,80578100000
2020-07-13,77981680000
2020-07-14,74766940000
2020-07-15,75972140000
2020-07-16,74853400000
2020-07-17,75788740000
2020-07-20,78264640000
2020-07-21,78044560000
2020-07-22,77667280000
2020-07-23,76386100000
2020-07-24,75634160000
2020-07-27,77591300000
2020-07-28,77761600000
2020-07-29,79171160000
2020-07-30,79632280000
2020-07-31,80575310000
2020-08-03,81977100000
2020-08-04,81698320000
2020-08-05,81779850000
2020-08-06,82116490000
2020-08-07,81380090000
2020-08-10,79999340000
2020-08-11,78689600000
2020-08-12,80149250000
2020-08-13,80664730000
2020-08-14,80357020000
2020-08-17,81006630000
2020-08-18,81240700000
2020-08-19,81674650000
2020-08-20,84175780000
2020-08-21,84746490000
2020-08-24,87610560000
2020-08-25,88478460000
2020-08-26,90035420000
2020-08-27,90735000000
2020-08-28,91026930000
2020-08-31,90837570000
2020-09-01,91308340000
2020-09-02,93149340000
2020-09-03,89322690000
2020-09-04,87607930000
2020-09-08,84375660000
2020-09-09,86319230000
2020-09-10,84262570000
2020-09-11,82845000000
2020-09-14,83715530000
2020-09-15,84809610000
2020-09-16,82418940000
2020-09-17,80801490000
2020-09-18,78934190000
2020-09-21,80925100000
2020-09-22,83444640000
2020-09-23,80196590000
2020-09-24,81159170000
2020-09-25,83765500000
2020-09-28,85619650000
2020-09-29,85117320000
2020-09-30,85793230000
2020-10-01,87405420000
2020-10-02,84657070000
2020-10-05,87147680000
2020-10-06,85574940000
2020-10-07,88081330000
2020-10-08,88102370000
2020-10-09,89896030000
2020-10-12,92294590000
2020-10-13,91942170000
2020-10-14,90813900000
2020-10-15,89938110000
2020-10-16,89722450000
2020-10-19,88176010000
2020-10-20,87976130000
2020-10-21,87523770000
2020-10-22,87268660000
2020-10-23,87952460000
2020-10-26,86287670000
2020-10-27,86861010000
2020-10-28,83768130000
2020-10-29,85635430000
2020-10-30,82760840000
2020-11-02,85433400000
2020-11-03,87677100000
2020-11-04,92610000000
2020-11-05,94759200000
2020-11-06,95110200000
2020-11-09,97237800000
2020-11-10,92410200000
2020-11-11,95148000000
2020-11-12,94367700000
2020-11-13,96376500000
2020-11-16,96406200000
2020-11-17,96862500000
2020-11-18,95779800000
2020-11-19,97588800000
2020-11-20,93876300000
2020-11-23,92699100000
2020-11-24,93204000000
2020-11-25,94626900000
2020-11-27,95644800000
2020-11-30,95045400000
2020-12-01,96341400000
2020-12-02,95982300000
2020-12-03,98199000000
2020-12-04,99522000000
2020-12-07,100491300000
2020-12-08,100599300000
2020-12-09,98328600000
2020-12-10,97875000000
2020-12-11,98366400000
2020-12-14,98687700000
2020-12-15,97316100000
2020-12-16,99700200000
2020-12-17,102686400000
2020-12-18,102629700000
2020-12-21,101501100000
2020-12-22,102591900000
2020-12-23,101768400000
2020-12-24,102913200000
2020-12-28,102902400000
2020-12-29,102149100000
2020-12-30,101398500000
2020-12-31,102559500000
2021-01-04,100359000000
2021-01-05,99594900000
2021-01-06,97470000000
2021-01-07,99530100000
2021-01-08,101104200000
2021-01-11,100531800000
2021-01-12,98730900000
2021-01-13,98539200000
2021-01-14,98687700000
2021-01-15,100172700000
2021-01-19,103936500000
2021-01-20,105154200000
2021-01-21,103072500000
2021-01-22,101209500000
2021-01-25,101096100000
2021-01-26,101196000000
2021-01-27,98039700000
2021-01-28,99886500000
2021-01-29,97532100000
2021-02-01,101987340000
2021-02-02,104862030000
2021-02-03,103780950000
2021-02-04,107215290000
2021-02-05,106300740000
2021-02-08,106399020000
2021-02-09,106893150000
2021-02-10,108460170000
2021-02-11,111607860000
2021-02-12,113019270000
2021-02-16,115276980000
2021-02-17,113516130000
2021-02-18,113401470000
2021-02-19,112298550000
2021-02-22,109623150000
2021-02-23,108951570000
2021-02-24,112798140000
2021-02-25,105918540000
2021-02-26,106508220000
2021-03-01,110949930000
2021-03-02,109677750000
2021-03-03,106117830000
2021-03-04,102738090000
2021-03-05,104343330000
2021-03-08,101124660000
2021-03-09,104990340000
2021-03-10,104509860000
2021-03-11,108973410000
2021-03-12,108094350000
2021-03-15,108337320000
2021-03-16,107949660000
2021-03-17,106939560000
2021-03-18,102093810000
2021-03-19,104089440000
2021-03-22,104564460000
2021-03-23,104613600000
2021-03-24,103000170000
2021-03-25,101662470000
2021-03-26,102806340000
2021-03-29,102271260000
2021-03-30,102009180000
2021-03-31,104575380000
2021-04-01,107897790000
2021-04-05,109784220000
2021-04-06,109527600000
2021-04-07,109486650000
2021-04-08,112290360000
2021-04-09,114007530000
2021-04-12,113548890000
2021-04-13,114370620000
2021-04-14,112282170000
2021-04-15,113993880000
2021-04-16,113518860000
2021-04-19,109825170000
2021-04-20,110666010000
2021-04-21,111643350000
2021-04-22,111050940000
2021-04-23,113273160000
2021-04-26,114193170000
2021-04-27,113600760000
2021-04-28,113513400000
2021-04-29,113608950000
2021-04-30,112519680000
2021-05-03,112295820000
2021-05-04,108550260000
2021-05-05,107026920000
2021-05-06,107581110000
2021-05-07,109483920000
2021-05-10,107163420000
2021-05-11,107832270000
2021-05-12,109169970000
2021-05-13,110160960000
2021-05-14,113911980000
2021-05-17,114501660000
2021-05-18,113958390000
2021-05-19,114987600000
2021-05-20,118828710000
2021-05-21,118326390000
2021-05-24,120231930000
2021-05-25,119844270000
2021-05-26,120887130000
2021-05-27,117966030000
2021-05-28,119871570000
2021-06-01,119754180000
2021-06-02,121605120000
2021-06-03,123002880000
2021-06-04,126106890000
2021-06-07,124818330000
2021-06-08,127015980000
2021-06-09,127854090000
2021-06-10,128673090000
2021-06-11,128899680000
2021-06-14,130212810000
2021-06-15,128503830000
2021-06-16,128129820000
2021-06-17,129601290000
2021-06-18,129238200000
2021-06-21,130466700000
2021-06-22,130373880000
2021-06-23,130655070000
2021-06-24,131755260000
2021-06-25,132702570000
2021-06-28,132948270000
2021-06-29,134152200000
2021-06-30,133816410000
2021-07-01,134056650000
2021-07-02,135855720000
2021-07-06,136764810000
2021-07-07,138162570000
2021-07-08,138162570000
2021-07-09,137572890000
2021-07-12,137892300000
2021-07-13,138326370000
2021-07-14,138017880000
2021-07-15,137365410000
2021-07-16,136912230000
2021-07-19,136166940000
2021-07-20,138836880000
2021-07-21,140444850000
2021-07-22,142317630000
2021-07-23,144261390000
2021-07-26,144501630000
2021-07-27,142754430000
2021-07-28,142806300000
2021-07-29,143464230000
2021-07-30,144681810000
2021-08-02,144010230000
2021-08-03,144739140000
2021-08-04,146344380000
2021-08-05,146876730000
2021-08-06,145861170000
2021-08-09,146117790000
2021-08-10,144725490000
2021-08-11,145298790000
2021-08-12,146579160000
2021-08-13,147622020000
2021-08-16,148222620000
2021-08-17,146289780000
2021-08-18,145503540000
2021-08-19,148359120000
2021-08-20,148866900000
2021-08-23,150829770000
2021-08-24,151247460000
2021-08-25,151681530000
2021-08-26,150870720000
2021-08-27,154501620000
2021-08-30,154400610000
2021-08-31,154548030000
2021-09-01,153734490000
2021-09-02,152822670000
2021-09-03,153767250000
2021-09-07,153008310000
2021-09-08,154952070000
2021-09-09,154995750000
2021-09-10,154894740000
2021-09-13,152175660000
2021-09-14,155137710000
2021-09-15,156186030000
2021-09-16,156396240000
2021-09-17,153385050000
2021-09-20,151351200000
2021-09-21,151583250000
2021-09-22,153644400000
2021-09-23,157622010000
2021-09-24,157772160000
2021-09-27,154793730000
2021-09-28,148787730000
2021-09-29,149311890000
2021-09-30,147286230000
2021-10-01,148503810000
2021-10-04,143420550000
2021-10-05,145604550000
2021-10-06,145948530000
2021-10-07,146800290000
2021-10-08,144995760000
2021-10-11,143436930000
2021-10-12,143884650000
2021-10-13,146038620000
2021-10-14,148451940000
2021-10-15,150739680000
2021-10-18,154124880000
2021-10-19,156374400000
2021-10-20,155754690000
2021-10-21,157889550000
2021-10-22,161288400000
2021-10-25,164498880000
2021-10-26,166150530000
2021-10-27,167384490000
2021-10-28,168006930000
2021-10-29,170895270000
2021-11-01,172293229999
2021-11-02,175004370000
2021-11-03,176272210000
2021-11-04,177067440000
2021-11-05,174042170000
2021-11-08,174115750000
2021-11-09,173416740000
2021-11-10,170926340000
2021-11-11,171744210000
2021-11-12,177438170000
2021-11-15,177197620000
2021-11-16,182750080000
2021-11-17,179721979999
2021-11-18,177990020000
2021-11-19,195932220000
2021-11-22,187241290000
2021-11-23,189788290000
2021-11-24,193572000000
2021-11-26,188735530000
2021-11-29,196588780000
2021-11-30,184600900000
2021-12-01,187880870000
2021-12-02,190209960000
2021-12-03,183372680000
2021-12-06,182631220000
2021-12-07,190543900000
2021-12-08,190475979999
2021-12-09,188339330000
2021-12-10,191859850000
2021-12-13,189253420000
2021-12-14,180972840000
2021-12-15,183239670000
2021-12-16,179410680000
2021-12-17,175536410000
2021-12-20,171110290000
2021-12-21,175762810000
2021-12-22,178759780000
2021-12-23,179905930000
2021-12-27,184733910000
2021-12-28,183887740000
2021-12-29,183392490000
2021-12-30,182070880000
2021-12-31,182031260000
2022-01-03,178706010000
2022-01-04,174984560000
2022-01-05,168017100000
2022-01-06,165948370000
2022-01-07,160619479999
2022-01-10,161363770000
2022-01-11,163777760000
2022-01-12,163364580000
2022-01-13,156476360000
2022-01-14,155873570000
2022-01-18,152203060000
2022-01-19,154334050000
2022-01-20,154127460000
2022-01-21,149579650000
2022-01-24,151314440000
2022-01-25,146025170000
2022-01-26,143616840000
2022-01-27,146373260000
2022-01-28,151354060000
2022-01-31,156574860000
2022-02-01,158154060000
2022-02-02,158568600000
2022-02-03,151036380000
2022-02-04,153413640000
2022-02-07,153768960000
2022-02-08,156292860000
2022-02-09,163390800000
2022-02-10,157237560000
2022-02-11,151098419999
2022-02-14,149192100000
2022-02-15,148833960000
2022-02-16,148938300000
2022-02-17,139922760000
2022-02-18,135698400000
2022-02-22,136276500000
2022-02-23,131694000000
2022-02-24,140190660000
2022-02-25,137384760000
2022-02-28,133772340000
2022-03-01,132139560000
2022-03-02,137052000000
2022-03-03,133301400000
2022-03-04,131115900000
2022-03-07,123343980000
2022-03-08,124703220000
2022-03-09,131056680000
2022-03-10,127568340000
2022-03-11,123888240000
2022-03-14,119745660000
2022-03-15,123989760000
2022-03-16,129127800000
2022-03-17,133597500000
2022-03-18,135323340000
2022-03-21,131553000000
2022-03-22,134229180000
2022-03-23,130126080000
2022-03-24,131307660000
2022-03-25,129536700000
2022-03-28,135501000000
2022-03-29,136871520000
2022-03-30,133089900000
2022-03-31,135596880000
2022-04-01,136468260000
2022-04-04,142593300000
2022-04-05,139886100000
2022-04-06,138239220000
2022-04-07,139592820000
2022-04-08,136160880000
2022-04-11,133481880000
2022-04-12,130176840000
2022-04-13,132658440000
2022-04-14,131161020000
2022-04-18,132269280000
2022-04-19,136789740000
2022-04-20,135909900000
2022-04-21,131313300000
2022-04-22,125007780000
2022-04-25,126034260000
2022-04-26,118820700000
2022-04-27,117946500000
2022-04-28,125371560000
2022-04-29,118087500000
2022-05-02,118721067212
2022-05-03,119785917421
2022-05-04,124534648898
2022-05-05,113952873721
2022-05-06,110018766555
2022-05-09,102039340712
2022-05-10,103201500992
2022-05-11,99025508791
2022-05-12,98391603184
2022-05-13,103359977394
2022-05-16,99976367202
2022-05-17,103390560559
2022-05-18,98230346495
2022-05-19,100738166045
2022-05-20,102253422869
2022-05-23,103251546171
2022-05-24,99803989361
2022-05-25,108000277648
2022-05-26,112996454735
2022-05-27,117461596862
2022-05-31,115231806086
2022-06-01,113538610846
2022-06-02,118679362896
2022-06-03,113699867536
2022-06-06,113705428111
2022-06-07,115840689103
2022-06-08,115231806086
2022-06-09,111364425826
2022-06-10,105990129605
2022-06-13,101199693812
2022-06-14,101419336544
2022-06-15,105245012488
2022-06-16,99987488353
2022-06-17,102790018405
2022-06-21,104936400548
2022-06-22,105884478671
2022-06-23,111420031581
2022-06-24,116110377015
2022-06-27,112523805818
2022-06-28,107399735494
2022-06-29,108336692466
2022-06-30,107163411036
2022-07-01,107961353620
2022-07-05,111272676330
2022-07-06,112576631285
2022-07-07,114225341921
2022-07-08,113104885957
2022-07-11,111923263664
2022-07-12,107282963409
2022-07-13,106571209745
2022-07-14,105614790759
2022-07-15,109254187424
2022-07-18,107944671893
2022-07-19,112284701071
2022-07-20,116897198448
2022-07-21,120859108492
2022-07-22,120870229643
2022-07-25,118495863905
2022-07-26,115165079180
2022-07-27,120430944179
2022-07-28,124720928177
2022-07-29,126828386291
2022-08-01,126017260000
2022-08-02,125598570000
2022-08-03,130875750000
2022-08-04,131030300000
2022-08-05,131786190000
2022-08-08,131159560000
2022-08-09,129841670000
2022-08-10,134343290000
2022-08-11,134534370000
2022-08-12,136751460000
2022-08-15,137473630000
2022-08-16,137178580000
2022-08-17,134402300000
2022-08-18,134250560000
2022-08-19,130369950000
2022-08-22,125359720000
2022-08-23,126326360000
2022-08-24,130881370000
2022-08-25,130903850000
2022-08-26,126017260000
2022-08-29,122740800000
2022-08-30,121729200000
2022-08-31,121330179999
2022-09-01,119565500000
2022-09-02,118036860000
2022-09-06,117671560000
2022-09-07,122316490000
2022-09-08,123370240000
2022-09-09,126458429999
2022-09-12,127958970000
2022-09-13,120636110000
2022-09-14,122752040000
2022-09-15,118615720000
2022-09-16,118863000000
2022-09-19,119056890000
2022-09-20,117407420000
2022-09-21,114839080000
2022-09-22,111475510000
2022-09-23,110705570000
2022-09-26,111219800000
2022-09-27,112616370000
2022-09-28,115010490000
2022-09-29,111503610000
2022-09-30,108836920000
2022-10-03,111500800000
2022-10-04,115774810000
2022-10-05,116215980000
2022-10-06,115580920000
2022-10-07,110421760000
2022-10-10,108926840000
2022-10-11,107757880000
2022-10-12,109044860000
2022-10-13,111214179999
2022-10-14,106810910000
2022-10-17,113450940000
2022-10-18,114830650000
2022-10-19,112981670000
2022-10-20,112723150000
2022-10-21,117227580000
2022-10-24,117390560000
2022-10-25,121414480000
2022-10-26,119253590000
2022-10-27,118582000000
2022-10-28,121332990000
2022-10-31,120127500000
2022-11-01,110930370000
2022-11-02,108193429999
2022-11-03,102562190000
2022-11-04,101494390000
2022-11-07,104000910000
2022-11-08,107502170000
2022-11-09,103562550000
2022-11-10,113310440000
2022-11-11,114659240000
2022-11-14,111742460000
2022-11-15,114372620000
2022-11-16,110618460000
2022-11-17,107308280000
2022-11-18,106799670000
2022-11-21,105375000000
2022-11-22,110216630000
2022-11-23,111233850000
2022-11-25,110284070000
2022-11-28,108364840000
2022-11-29,106698510000
2022-11-30,114532790000
2022-12-01,116915670000
2022-12-02,114625520000
2022-12-05,111034340000
2022-12-06,109528179999
2022-12-07,109210650000
2022-12-08,113906160000
2022-12-09,112352230000
2022-12-12,115429179999
2022-12-13,120377590000
2022-12-14,117716520000
2022-12-15,111424929999
2022-12-16,108179380000
2022-12-19,107769120000
2022-12-20,108769480000
2022-12-21,110525730000
2022-12-22,107889950000
2022-12-23,108041690000
2022-12-27,107653910000
2022-12-28,105796500000
2022-12-29,109834470000
2022-12-30,109370820000
2023-01-03,109921580000
2023-01-04,110031170000
2023-01-05,105549220000
2023-01-06,108612120000
2023-01-09,111090540000
2023-01-10,109219080000
2023-01-11,111082110000
2023-01-12,111472700000
2023-01-13,110492010000
2023-01-17,109646200000
2023-01-18,108485670000
2023-01-19,106386600000
2023-01-20,111857670000
2023-01-23,115210000000
2023-01-24,112835550000
2023-01-25,112933900000
2023-01-26,115926550000
2023-01-27,118756220000
2023-01-30,117022450000
2023-01-31,118770270000
2023-02-01,122389550000
2023-02-02,127056960000
2023-02-03,119076560000
2023-02-06,116612190000
2023-02-07,120175270000
2023-02-08,118508940000
2023-02-09,117946940000
2023-02-10,116199120000
2023-02-13,117483290000
2023-02-14,118573570000
2023-02-15,118368440000
2023-02-16,114749160000
2023-02-17,113630780000
2023-02-21,111349060000
2023-02-22,114192780000
2023-02-23,115738280000
2023-02-24,117966610000
2023-02-27,115946220000
2023-02-28,114417580000
2023-03-01,112756870000
2023-03-02,112503970000
2023-03-03,114794120000
