,ROK
2018-07-17,20502230000
2018-07-18,20636651000
2018-07-19,20837677000
2018-07-20,20744430000
2018-07-23,20336323000
2018-07-24,20643917000
2018-07-25,22217006000
2018-07-26,22290877000
2018-07-27,22289666000
2018-07-30,22131025000
2018-07-31,22713516000
2018-08-01,22329629000
2018-08-02,21837963000
2018-08-03,21735028000
2018-08-06,21664790000
2018-08-07,21966329000
2018-08-08,21458920000
2018-08-09,21302701000
2018-08-10,20981786000
2018-08-13,20818301000
2018-08-14,20875218000
2018-08-15,20791659000
2018-08-16,20989052000
2018-08-17,21026593000
2018-08-20,21044758000
2018-08-21,21045969000
2018-08-22,20749274000
2018-08-23,20926080000
2018-08-24,21197344000
2018-08-27,21423801000
2018-08-28,21494039000
2018-08-29,21622405000
2018-08-30,21577598000
2018-08-31,21914256000
2018-09-04,22009925000
2018-09-05,22035356000
2018-09-06,22051099000
2018-09-07,22221850000
2018-09-10,22365959000
2018-09-11,22341739000
2018-09-12,22445885000
2018-09-13,22811607000
2018-09-14,23202760000
2018-09-17,23184595000
2018-09-18,23501877000
2018-09-19,23569693000
2018-09-20,23850645000
2018-09-21,23792517000
2018-09-24,23394098000
2018-09-25,23203971000
2018-09-26,23050174000
2018-09-27,22944817000
2018-09-28,22708672000
2018-10-01,22475461047
2018-10-02,22659558755
2018-10-03,22700203703
2018-10-04,22661949634
2018-10-05,22198119046
2018-10-08,22126392666
2018-10-09,21921972485
2018-10-10,21043324334
2018-10-11,20394200599
2018-10-12,20656001885
2018-10-15,20205321133
2018-10-16,20617747816
2018-10-17,20504181048
2018-10-18,19874184347
2018-10-19,19569347234
2018-10-22,19511966130
2018-10-23,19195174620
2018-10-24,18420529720
2018-10-25,18826979205
2018-10-26,19284832595
2018-10-29,18974018283
2018-10-30,19576519872
2018-10-31,19692477519
2018-11-01,20724141945
2018-11-02,20617747816
2018-11-05,20684692436
2018-11-06,21167650059
2018-11-07,21394783595
2018-11-08,20597425341
2018-11-09,20235207124
2018-11-12,19840712037
2018-11-13,19957865123
2018-11-14,19976992158
2018-11-15,20645242928
2018-11-16,20513744565
2018-11-19,20088168046
2018-11-20,20110881400
2018-11-21,20283024711
2018-11-23,20000900951
2018-11-26,20303347185
2018-11-27,20115663158
2018-11-28,20640461169
2018-11-29,20534067039
2018-11-30,20841295032
2018-12-03,21285998585
2018-12-04,20497008410
2018-12-06,19993728313
2018-12-07,19312327707
2018-12-10,19146161594
2018-12-11,18881969429
2018-12-12,19024226749
2018-12-13,18792311455
2018-12-14,18737321230
2018-12-17,18327285427
2018-12-18,18369125815
2018-12-19,18078633978
2018-12-20,17709243123
2018-12-21,17307575397
2018-12-24,16947748059
2018-12-26,17761842468
2018-12-27,17906490667
2018-12-28,17802487416
2018-12-31,17811119628
2019-01-02,17857280823
2019-01-03,17226411156
2019-01-04,17769692915
2019-01-07,17917645463
2019-01-08,18152002301
2019-01-09,18260895376
2019-01-10,18146084199
2019-01-11,18446723778
2019-01-14,18488150491
2019-01-15,18561534955
2019-01-16,18662142689
2019-01-17,18968700370
2019-01-18,19500145925
2019-01-22,19348642515
2019-01-23,19152161530
2019-01-24,19262238226
2019-01-25,19690708808
2019-01-28,19322602866
2019-01-29,20551200831
2019-01-30,20342883642
2019-01-31,20064732851
2019-02-01,19994899248
2019-02-04,20083670777
2019-02-05,20207950918
2019-02-06,20235174187
2019-02-07,20117995768
2019-02-08,20055263888
2019-02-11,20086038018
2019-02-12,20441124135
2019-02-13,20928775735
2019-02-14,20880247299
2019-02-15,20996242098
2019-02-19,21004527440
2019-02-20,21167867054
2019-02-21,21063708460
2019-02-22,21214028249
2019-02-25,21314635983
2019-02-26,21222313592
2019-02-27,21365531659
2019-02-28,21134725683
2019-03-01,21128807581
2019-03-04,21049505015
2019-03-05,21095666210
2019-03-06,21073177423
2019-03-07,20773721464
2019-03-08,20657726666
2019-03-11,21113420516
2019-03-12,21147745508
2019-03-13,21470873874
2019-03-14,21385653206
2019-03-15,21225864453
2019-03-18,21398673030
2019-03-19,21159581712
2019-03-20,20834086104
2019-03-21,20952448143
2019-03-22,20113261287
2019-03-25,20101425083
2019-03-26,20301456929
2019-03-27,20244643150
2019-03-28,20576056859
2019-03-29,20767803362
2019-04-01,21167852152
2019-04-02,21303581014
2019-04-03,21451010641
2019-04-04,21645243323
2019-04-05,21686195997
2019-04-08,21763421040
2019-04-09,21351554147
2019-04-10,21396017050
2019-04-11,21406547738
2019-04-12,21557487593
2019-04-15,21763421040
2019-04-16,21948293111
2019-04-17,22032538612
2019-04-18,22222090988
2019-04-22,22156566710
2019-04-23,22167097398
2019-04-24,22102743196
2019-04-25,20619086320
2019-04-26,20877673205
2019-04-29,21177212763
2019-04-30,21144450624
2019-05-01,20752475030
2019-05-02,20578133646
2019-05-03,20917455802
2019-05-06,20734923884
2019-05-07,20242321720
2019-05-08,19962673460
2019-05-09,19774291160
2019-05-10,19480601983
2019-05-13,18820678894
2019-05-14,18935346381
2019-05-15,18980979360
2019-05-16,19069905167
2019-05-17,18758664844
2019-05-20,18555071551
2019-05-21,18897903936
2019-05-22,18651017816
2019-05-23,18152565269
2019-05-24,18110442519
2019-05-28,17734847994
2019-05-29,17915039760
2019-05-30,18186497485
2019-05-31,17416587214
2019-06-03,17586248292
2019-06-04,18377219938
2019-06-05,18385410473
2019-06-06,18274253215
2019-06-07,18385410473
2019-06-10,18581983308
2019-06-11,18613575371
2019-06-12,18484866967
2019-06-13,18640487128
2019-06-14,18315205889
2019-06-17,18235640694
2019-06-18,18577303002
2019-06-19,18569112468
2019-06-20,19078095702
2019-06-21,19039483180
2019-06-24,18975128978
2019-06-25,18856951262
2019-06-26,18998530506
2019-06-27,18970448673
2019-06-28,19169361661
2019-07-01,19044220000
2019-07-02,18842902000
2019-07-03,18981742000
2019-07-05,18441423000
2019-07-08,18215808000
2019-07-09,17950855000
2019-07-10,17768049000
2019-07-11,18072340000
2019-07-12,18553652000
2019-07-15,18429853000
2019-07-16,18809349000
2019-07-17,18505058000
2019-07-18,18413655000
2019-07-19,18506215000
2019-07-22,18432167000
2019-07-23,19289504000
2019-07-24,19539416000
2019-07-25,19347354000
2019-07-26,19046534000
2019-07-29,18888025000
2019-07-30,19135623000
2019-07-31,18602246000
2019-08-01,18021432000
2019-08-02,17794660000
2019-08-05,17447560000
2019-08-06,17717141000
2019-08-07,17578301000
2019-08-08,18094323000
2019-08-09,17758793000
2019-08-12,17350372000
2019-08-13,17706728000
2019-08-14,16998643999
2019-08-15,16884101000
2019-08-16,17390867000
2019-08-19,17729868000
2019-08-20,17435990000
2019-08-21,17572516000
2019-08-22,17645407000
2019-08-23,17108559000
2019-08-26,16724435000
2019-08-27,16921125000
2019-08-28,17110872999
2019-08-29,17498468000
2019-08-30,17677803000
2019-09-03,17150210999
2019-09-04,17335331000
2019-09-05,18361590000
2019-09-06,18632328000
2019-09-09,18742243000
2019-09-10,18959759000
2019-09-11,18949346000
2019-09-12,19221241000
2019-09-13,19292975000
2019-09-16,19183060000
2019-09-17,18981742000
2019-09-18,18926206000
2019-09-19,18860257000
2019-09-20,18750342000
2019-09-23,18994469000
2019-09-24,18643898000
2019-09-25,18791994000
2019-09-26,18915793000
2019-09-27,19235125000
2019-09-30,19067360000
2019-10-01,18776953000
2019-10-02,18029531000
2019-10-03,18323409000
2019-10-04,18439109000
2019-10-07,18157958000
2019-10-08,17734496000
2019-10-09,17807387000
2019-10-10,17910360000
2019-10-11,18986370000
2019-10-14,18989841000
2019-10-15,19364709000
2019-10-16,19084715000
2019-10-17,19247852000
2019-10-18,19575283000
2019-10-21,19856434000
2019-10-22,19782386000
2019-10-23,19928168000
2019-10-24,20088991000
2019-10-25,20522866000
2019-10-28,20448818000
2019-10-29,20240558000
2019-10-30,20270640000
2019-10-31,19899243000
2019-11-01,20559890000
2019-11-04,21040045000
2019-11-05,21042359000
2019-11-06,20643194000
2019-11-07,20600385000
2019-11-08,20573774000
2019-11-11,20733440000
2019-11-12,22909757000
2019-11-13,22916699000
2019-11-14,22995375000
2019-11-15,23171239000
2019-11-18,22870419000
2019-11-19,22754719000
2019-11-20,22701497000
2019-11-21,22585797000
2019-11-22,22538360000
2019-11-25,22644804000
2019-11-26,22714224000
2019-11-27,22725794000
2019-11-29,22658688000
2019-12-02,22442329000
2019-12-03,22450428000
2019-12-04,22562657000
2019-12-05,22726951000
2019-12-06,22929426000
2019-12-09,22996532000
2019-12-10,23111075000
2019-12-11,23517182000
2019-12-12,23772879000
2019-12-13,23541479000
2019-12-16,23650237000
2019-12-17,23558834000
2019-12-18,23585445000
2019-12-19,23468588000
2019-12-20,23643295000
2019-12-23,23637510000
2019-12-24,23468588000
2019-12-26,23628254000
2019-12-27,23483629000
2019-12-30,23479001000
2019-12-31,23509720000
2020-01-02,23854240000
2020-01-03,23506240000
2020-01-06,23693000000
2020-01-07,23644280000
2020-01-08,23824080000
2020-01-09,24031720000
2020-01-10,23790440000
2020-01-13,23963280000
2020-01-14,23536400000
2020-01-15,23458680000
2020-01-16,23810160000
2020-01-17,23749840000
2020-01-21,23407640000
2020-01-22,23128080000
2020-01-23,23466800000
2020-01-24,23167520000
2020-01-27,22494720000
2020-01-28,22813720000
2020-01-29,22755720000
2020-01-30,22597960000
2020-01-31,22232560000
2020-02-03,22568960000
2020-02-04,23477240000
2020-02-05,23811320000
2020-02-06,23783480000
2020-02-07,23515520000
2020-02-10,23643120000
2020-02-11,23659360000
2020-02-12,23878600000
2020-02-13,23333400000
2020-02-14,23278880000
2020-02-18,23053840000
2020-02-19,23241760000
2020-02-20,23815960000
2020-02-21,24286920000
2020-02-24,23520160000
2020-02-25,22836920000
2020-02-26,22638560000
2020-02-27,21599200000
2020-02-28,21286000000
2020-03-02,22108440000
2020-03-03,21337040000
2020-03-04,22301000000
2020-03-05,21274400000
2020-03-06,20746600000
2020-03-09,17706240000
2020-03-10,19650400000
2020-03-11,18454440000
2020-03-12,17352440000
2020-03-13,19276880000
2020-03-16,17783960000
2020-03-17,17998560000
2020-03-18,14912960000
2020-03-19,15669280000
2020-03-20,14707640000
2020-03-23,13998880000
2020-03-24,16460400000
2020-03-25,17928960000
2020-03-26,18477640000
2020-03-27,17569360000
2020-03-30,17662160000
2020-03-31,17460287000
2020-04-01,16623776000
2020-04-02,17321447000
2020-04-03,16982446000
2020-04-06,18212337000
2020-04-07,18521256000
2020-04-08,19414460000
2020-04-09,19395948000
2020-04-13,18574478000
2020-04-14,18950503000
2020-04-15,18391672000
2020-04-16,18390515000
2020-04-17,19505863000
2020-04-20,19500078000
2020-04-21,19028022000
2020-04-22,19228183000
2020-04-23,19592638000
2020-04-24,20200063000
2020-04-27,21020376000
2020-04-28,22688770000
2020-04-29,22792900000
2020-04-30,21922836000
2020-05-01,21195083000
2020-05-04,21742344000
2020-05-05,22097543000
2020-05-06,21891597000
2020-05-07,22101014000
2020-05-08,22266465000
2020-05-11,22371752000
2020-05-12,21817549000
2020-05-13,21619702000
2020-05-14,22099857000
2020-05-15,22893559000
2020-05-18,23738169000
2020-05-19,23444291000
2020-05-20,23838828000
2020-05-21,23571561000
2020-05-22,23393383000
2020-05-26,24979630000
2020-05-27,25366068000
2020-05-28,25037480000
2020-05-29,25009712000
2020-06-01,24837319000
2020-06-02,25175163000
2020-06-03,25488710000
2020-06-04,25742093000
2020-06-05,26309023000
2020-06-08,26098449000
2020-06-09,25458628000
2020-06-10,25238798000
2020-06-11,23841142000
2020-06-12,24087583000
2020-06-15,24352536000
2020-06-16,24729718000
2020-06-17,24513359000
2020-06-18,24258819000
2020-06-19,24196341000
2020-06-22,24361792000
2020-06-23,24145433000
2020-06-24,23721971000
2020-06-25,24088740000
2020-06-26,23749739000
2020-06-29,24143119000
2020-06-30,24750600000
2020-07-01,24460100000
2020-07-02,24517038000
2020-07-06,24935358000
2020-07-07,24569328000
2020-07-08,24666936000
2020-07-09,24561194000
2020-07-10,24506580000
2020-07-13,24611160000
2020-07-14,25455934000
2020-07-15,25801048000
2020-07-16,25945136000
2020-07-17,26177536000
2020-07-20,25847528000
2020-07-21,26357646000
2020-07-22,26330920000
2020-07-23,26260038000
2020-07-24,26283278000
2020-07-27,26609800000
2020-07-28,25828936000
2020-07-29,25676714000
2020-07-30,25545408000
2020-07-31,25347868000
2020-08-03,25653474000
2020-08-04,25616290000
2020-08-05,26021828000
2020-08-06,25790590000
2020-08-07,25986968000
2020-08-10,26646984000
2020-08-11,26979316000
2020-08-12,27437144000
2020-08-13,27189638000
2020-08-14,26964210000
2020-08-17,27126890000
2020-08-18,27076924000
2020-08-19,26572616000
2020-08-20,26357646000
2020-08-21,26554024000
2020-08-24,26817798000
2020-08-25,26823608000
2020-08-26,27003718000
2020-08-27,26959562000
2020-08-28,27105974000
2020-08-31,26787586000
2020-09-01,27183828000
2020-09-02,27574260000
2020-09-03,26587722000
2020-09-04,26522650000
2020-09-08,25670904000
2020-09-09,26095034000
2020-09-10,25490794000
2020-09-11,25825450000
2020-09-14,26105492000
2020-09-15,26118274000
2020-09-16,26177536000
2020-09-17,25819640000
2020-09-18,25443152000
2020-09-21,24295096000
2020-09-22,24877258000
2020-09-23,24725036000
2020-09-24,25258394000
2020-09-25,25060854000
2020-09-28,25562838000
2020-09-29,25706926000
2020-09-30,25620948000
2020-10-01,25486272000
2020-10-02,25940223000
2020-10-05,27076842000
2020-10-06,27026919000
2020-10-07,27448362000
2020-10-08,27994032000
2020-10-09,28360908000
2020-10-12,28355103000
2020-10-13,28229715000
2020-10-14,28326078000
2020-10-15,28728945000
2020-10-16,28912383000
2020-10-19,28381806000
2020-10-20,27977778000
2020-10-21,27494802000
2020-10-22,27786213000
2020-10-23,28223910000
2020-10-26,27508734000
2020-10-27,27501768000
2020-10-28,27168561000
2020-10-29,27381024000
2020-10-30,27529632000
2020-11-02,28489779000
2020-11-03,29416257000
2020-11-04,28176309000
2020-11-05,29059830000
2020-11-06,28959984000
2020-11-09,29575314000
2020-11-10,28914705000
2020-11-11,28118259000
2020-11-12,27292788000
2020-11-13,27838458000
2020-11-16,28005642000
2020-11-17,28017252000
2020-11-18,28502550000
2020-11-19,29041254000
2020-11-20,28749843000
2020-11-23,29231658000
2020-11-24,29815641000
2020-11-25,29771523000
2020-11-27,29713473000
2020-11-30,29670516000
2020-12-01,28672056000
2020-12-02,28640709000
2020-12-03,28472364000
2020-12-04,28788156000
2020-12-07,28459593000
2020-12-08,28978560000
2020-12-09,29173608000
2020-12-10,28649997000
2020-12-11,28644192000
2020-12-14,28211139000
2020-12-15,28702242000
2020-12-16,28529253000
2020-12-17,28698759000
2020-12-18,28786995000
2020-12-21,28950696000
2020-12-22,28751004000
2020-12-23,28796283000
2020-12-24,28865943000
2020-12-28,28834596000
2020-12-29,28637226000
2020-12-30,28920510000
2020-12-31,29119041000
2021-01-04,28615167000
2021-01-05,28684827000
2021-01-06,30018816000
2021-01-07,30132594000
2021-01-08,30396141000
2021-01-11,30486698999
2021-01-12,30821067000
2021-01-13,30466962000
2021-01-14,30505275000
2021-01-15,29675160000
2021-01-19,30302100000
2021-01-20,30646917000
2021-01-21,31079970000
2021-01-22,30879117000
2021-01-25,30284685000
2021-01-26,28380645000
2021-01-27,27985905000
2021-01-28,29164320000
2021-01-29,28854333000
2021-02-01,28755648000
2021-02-02,29317572000
2021-02-03,28489779000
2021-02-04,28011447000
2021-02-05,28199529000
2021-02-08,28706886000
2021-02-09,28620972000
2021-02-10,28415475000
2021-02-11,28660446000
2021-02-12,28929798000
2021-02-16,28992492000
2021-02-17,28804410000
2021-02-18,28350459000
2021-02-19,28819503000
2021-02-22,28322595000
2021-02-23,28492101000
2021-02-24,28681344000
2021-02-25,28376001000
2021-02-26,28244808000
2021-03-01,29168964000
2021-03-02,28875231000
2021-03-03,29122524000
2021-03-04,28568727000
2021-03-05,29383749000
2021-03-08,29938707000
2021-03-09,30153492000
2021-03-10,30610926000
2021-03-11,30679425000
2021-03-12,30794364000
2021-03-15,30773466000
2021-03-16,29993273999
2021-03-17,30340413000
2021-03-18,30221991000
2021-03-19,29988630000
2021-03-22,30403107000
2021-03-23,30037392000
2021-03-24,30556359000
2021-03-25,30725864999
2021-03-26,31759155000
2021-03-29,31384152000
2021-03-30,31073004000
2021-03-31,30791040000
2021-04-01,30559040000
2021-04-05,31048560000
2021-04-06,30498720000
2021-04-07,30307319999
2021-04-08,30280640000
2021-04-09,30692439999
2021-04-12,30750439999
2021-04-13,30385040000
2021-04-14,30113600000
2021-04-15,30656479999
2021-04-16,30838600000
2021-04-19,30983600000
2021-04-20,30533520000
2021-04-21,31067120000
2021-04-22,30745800000
2021-04-23,31210960000
2021-04-26,31020720000
2021-04-27,31159920000
2021-04-28,30885000000
2021-04-29,31061319999
2021-04-30,30654160000
2021-05-03,30295720000
2021-05-04,30461600000
2021-05-05,30917479999
2021-05-06,31146000000
2021-05-07,31398880000
2021-05-10,31413960000
2021-05-11,31123960000
2021-05-12,30222640000
2021-05-13,30822359999
2021-05-14,31025359999
2021-05-17,30733040000
2021-05-18,30321240000
2021-05-19,29976720000
2021-05-20,29968600000
2021-05-21,30183200000
2021-05-24,30437240000
2021-05-25,30221479999
2021-05-26,30219160000
2021-05-27,30518439999
2021-05-28,30591520000
2021-06-01,31075240000
2021-06-02,31531120000
2021-06-03,31835040000
2021-06-04,31971920000
2021-06-07,31868680000
2021-06-08,31949880000
2021-06-09,32381399999
2021-06-10,32673720000
2021-06-11,32961399999
2021-06-14,32677200000
2021-06-15,32945160000
2021-06-16,32843080000
2021-06-17,31434840000
2021-06-18,31518359999
2021-06-21,32517120000
2021-06-22,33080880000
2021-06-23,33152800000
2021-06-24,33119160000
2021-06-25,33134240000
2021-06-28,32855840000
2021-06-29,32895280000
2021-06-30,33178319999
2021-07-01,33094800000
2021-07-02,33086680000
2021-07-06,32944000000
2021-07-07,33867359999
2021-07-08,33350000000
2021-07-09,33779200000
2021-07-12,33977560000
2021-07-13,33805880000
2021-07-14,33858080000
2021-07-15,34083120000
2021-07-16,34094720000
2021-07-19,33669000000
2021-07-20,34326720000
2021-07-21,34601640000
2021-07-22,34511160000
2021-07-23,34713000000
2021-07-26,34545960000
2021-07-27,34044840000
2021-07-28,34704880000
2021-07-29,35357960000
2021-07-30,35660720000
2021-08-02,35647960000
2021-08-03,36082960000
2021-08-04,36182720000
2021-08-05,36390360000
2021-08-06,36462280000
2021-08-09,36427480000
2021-08-10,36935560000
2021-08-11,36704720000
2021-08-12,36794040000
2021-08-13,36717480000
2021-08-16,37052720000
2021-08-17,36337000000
2021-08-18,36260440000
2021-08-19,36470400000
2021-08-20,36545800000
2021-08-23,36491280000
2021-08-24,36708200000
2021-08-25,37046920000
2021-08-26,37095640000
2021-08-27,37312560000
2021-08-30,37676800000
2021-08-31,37752200000
2021-09-01,37470320000
2021-09-02,37948240000
2021-09-03,37584000000
2021-09-07,36941360000
2021-09-08,36975000000
2021-09-09,36543480000
2021-09-10,36434440000
2021-09-13,36631640000
2021-09-14,36343960000
2021-09-15,36849720000
2021-09-16,36773160000
2021-09-17,36139800000
2021-09-20,35086520000
2021-09-21,34819720000
2021-09-22,35025040000
2021-09-23,35281400000
2021-09-24,35098120000
2021-09-27,35128280000
2021-09-28,34421840000
2021-09-29,34551760000
2021-09-30,34108640000
2021-10-01,34203760000
2021-10-04,33959000000
2021-10-05,34606280000
2021-10-06,34592360000
2021-10-07,35361440000
2021-10-08,34954280000
2021-10-11,34648040000
2021-10-12,34563360000
2021-10-13,34784920000
2021-10-14,35980880000
2021-10-15,36447200000
2021-10-18,36538840000
2021-10-19,36672240000
2021-10-20,37050400000
2021-10-21,36853200000
2021-10-22,36690800000
2021-10-25,36618880000
2021-10-26,36606120000
2021-10-27,36390360000
2021-10-28,36970360000
2021-10-29,37050400000
2021-11-01,37107240000
2021-11-02,39835560000
2021-11-03,39358800000
2021-11-04,39659240000
2021-11-05,39325160000
2021-11-08,38915680000
2021-11-09,38934240000
2021-11-10,38683680000
2021-11-11,38240560000
2021-11-12,38799680000
2021-11-15,38866960000
2021-11-16,39506120000
2021-11-17,39666200000
2021-11-18,39993320000
2021-11-19,40387720000
2021-11-22,40281000000
2021-11-23,40131360000
2021-11-24,40013040000
2021-11-26,39347200000
2021-11-29,39507280000
2021-11-30,38999200000
2021-12-01,38513160000
2021-12-02,39864560000
2021-12-03,40074520000
2021-12-06,40010720000
2021-12-07,40688160000
2021-12-08,40420200000
2021-12-09,40202120000
2021-12-10,40674240000
2021-12-13,40718320000
2021-12-14,39743920000
2021-12-15,40756600000
2021-12-16,40468920000
2021-12-17,39644160000
2021-12-20,39044440000
2021-12-21,39406360000
2021-12-22,39259040000
2021-12-23,39453920000
2021-12-27,40403960000
2021-12-28,40407440000
2021-12-29,40490960000
2021-12-30,40233440000
2021-12-31,40536370000
2022-01-03,39468492000
2022-01-04,39868220000
2022-01-05,39201232000
2022-01-06,38939782000
2022-01-07,38099656000
2022-01-10,38363430000
2022-01-11,38927000000
2022-01-12,38938620000
2022-01-13,38347162000
2022-01-14,37770810000
2022-01-18,36893500000
2022-01-19,36676206000
2022-01-20,36457750000
2022-01-21,36515850000
2022-01-24,36228836000
2022-01-25,35049406000
2022-01-26,34632248000
2022-01-27,33347076000
2022-01-28,33070520000
2022-01-31,33607364000
2022-02-01,33709620000
2022-02-02,34203470000
2022-02-03,33084464000
2022-02-04,32615016000
2022-02-07,32567373999
2022-02-08,32655685999
2022-02-09,33283166000
2022-02-10,32225746000
2022-02-11,31181107999
2022-02-14,31184594000
2022-02-15,31641260000
2022-02-16,31723762000
2022-02-17,30962651999
2022-02-18,30745357999
2022-02-22,30668666000
2022-02-23,29886640000
2022-02-24,30916172000
2022-02-25,31290335999
2022-02-28,30976596000
2022-03-01,30458344000
2022-03-02,31227588000
2022-03-03,31427451999
2022-03-04,31264772000
2022-03-07,30739548000
2022-03-08,31776051999
2022-03-09,31494848000
2022-03-10,30508310000
2022-03-11,29864562000
2022-03-14,29787870000
2022-03-15,30330523999
2022-03-16,31197376000
2022-03-17,31490200000
2022-03-18,32051446000
2022-03-21,31712142000
2022-03-22,31856229999
2022-03-23,31425128000
2022-03-24,31955000000
2022-03-25,32440716000
2022-03-28,32563888000
2022-03-29,33104218000
2022-03-30,32619664000
2022-03-31,32483479999
2022-04-01,32999680000
2022-04-04,32615720000
2022-04-05,32375600000
2022-04-06,31578680000
2022-04-07,31441800000
2022-04-08,31251560000
2022-04-11,30865280000
2022-04-12,30497560000
2022-04-13,30976640000
2022-04-14,30352560000
2022-04-18,30330520000
2022-04-19,31425560000
2022-04-20,31614640000
2022-04-21,31524160000
2022-04-22,30221479999
2022-04-25,30311960000
2022-04-26,29256360000
2022-04-27,29787640000
2022-04-28,30548600000
2022-04-29,29309720000
2022-05-02,29004640000
2022-05-03,24793840000
2022-05-04,25792600000
2022-05-05,24875040000
2022-05-06,24883160000
2022-05-09,23573520000
2022-05-10,23793920000
2022-05-11,23084000000
2022-05-12,23644280000
2022-05-13,23643120000
2022-05-16,23477240000
2022-05-17,23691840000
2022-05-18,22666400000
2022-05-19,23051520000
2022-05-20,23143160000
2022-05-23,23508560000
2022-05-24,22988880000
2022-05-25,23064280000
2022-05-26,23749840000
2022-05-27,24478320000
2022-05-31,24731200000
2022-06-01,25173160000
2022-06-02,25538560000
2022-06-03,25319320000
2022-06-06,24923760000
2022-06-07,25205640000
2022-06-08,24924920000
2022-06-09,24742800000
2022-06-10,24213840000
2022-06-13,23383280000
2022-06-14,23248720000
2022-06-15,23856560000
2022-06-16,22969160000
2022-06-17,22166440000
2022-06-21,22433240000
2022-06-22,22696560000
2022-06-23,22872880000
2022-06-24,23322960000
2022-06-27,23350800000
2022-06-28,22926240000
2022-06-29,22871720000
2022-06-30,22960512000
2022-07-01,22891392000
2022-07-05,22996224000
2022-07-06,23105664000
2022-07-07,23377536000
2022-07-08,23054976000
2022-07-11,23136768000
2022-07-12,22863744000
2022-07-13,22803840000
2022-07-14,23003136000
2022-07-15,23771520000
2022-07-18,23581440000
2022-07-19,24929280000
2022-07-20,24867072000
2022-07-21,25401600000
2022-07-22,25528320000
2022-07-25,25339392000
2022-07-26,25278336000
2022-07-27,27700992000
2022-07-28,28480896000
2022-07-29,29408256000
2022-08-01,29096064000
2022-08-02,28599552000
2022-08-03,28923264000
2022-08-04,29256192000
2022-08-05,29058048000
2022-08-08,28864512000
2022-08-09,28242432000
2022-08-10,29215872000
2022-08-11,29136384000
2022-08-12,29693952000
2022-08-15,29816064000
2022-08-16,29887488000
2022-08-17,29480832000
2022-08-18,29537279999
2022-08-19,28985472000
2022-08-22,28097280000
2022-08-23,28041984000
2022-08-24,28009728000
2022-08-25,28438272000
2022-08-26,27288576000
2022-08-29,27408384000
2022-08-30,27259776000
2022-08-31,27295488000
2022-09-01,27851904000
2022-09-02,27418752000
2022-09-06,27447552000
2022-09-07,27993600000
2022-09-08,28215936000
2022-09-09,29419776000
2022-09-12,29613312000
2022-09-13,28524672000
2022-09-14,28914048000
2022-09-15,28243584000
2022-09-16,27406080000
2022-09-19,27896832000
2022-09-20,27204480000
2022-09-21,26618112000
2022-09-22,25920000000
2022-09-23,25316352000
2022-09-26,24816384000
2022-09-27,24437376000
2022-09-28,25036416000
2022-09-29,24857856000
2022-09-30,24694628000
2022-10-03,25903472000
2022-10-04,26614084000
2022-10-05,26944708000
2022-10-06,26762176000
2022-10-07,25877068000
2022-10-10,25867884000
2022-10-11,25936764000
2022-10-12,25869032000
2022-10-13,26631304000
2022-10-14,25701424000
2022-10-17,26485508000
2022-10-18,27183492000
2022-10-19,26855164000
2022-10-20,25854108000
2022-10-21,26618676000
2022-10-24,27008996000
2022-10-25,27741420000
2022-10-26,27662208000
2022-10-27,28315420000
2022-10-28,29512784000
2022-10-31,29308440000
2022-11-01,29348620000
2022-11-02,27021624000
2022-11-03,27876884000
2022-11-04,28404964000
2022-11-07,28802172000
2022-11-08,29197084000
2022-11-09,29096060000
2022-11-10,30483992000
2022-11-11,31401243999
2022-11-14,30696372000
2022-11-15,30943192000
2022-11-16,30342788000
2022-11-17,29695316000
2022-11-18,30392152000
2022-11-21,30260131999
2022-11-22,30648156000
2022-11-23,30606828000
2022-11-25,30405928000
2022-11-28,29929507999
2022-11-29,29805524000
2022-11-30,30332456000
2022-12-01,30622900000
2022-12-02,30478252000
2022-12-05,30154516000
2022-12-06,29477195999
2022-12-07,29247596000
2022-12-08,29523116000
2022-12-09,29826188000
2022-12-12,30358860000
2022-12-13,31194604000
2022-12-14,30900716000
2022-12-15,29520819999
2022-12-16,29052436000
2022-12-19,28775768000
2022-12-20,29205120000
2022-12-21,29774528000
2022-12-22,29385356000
2022-12-23,29473752000
2022-12-27,29566740000
2022-12-28,29295812000
2022-12-29,29805524000
2022-12-30,29569036000
2023-01-03,30011016000
2023-01-04,29908843999
2023-01-05,29684984000
2023-01-06,30711295999
2023-01-09,30920231999
2023-01-10,31186568000
2023-01-11,32155480000
2023-01-12,32305868000
2023-01-13,32745552000
2023-01-17,32395412000
2023-01-18,31503416000
2023-01-19,30458736000
2023-01-20,30996000000
2023-01-23,31641176000
2023-01-24,31912104000
2023-01-25,31923584000
2023-01-26,32358676000
2023-01-27,32885607999
2023-01-30,31971800000
2023-01-31,32377043999
2023-02-01,32473476000
2023-02-02,33425168000
2023-02-03,33287407999
2023-02-06,33030256000
2023-02-07,33221972000
2023-02-08,32766216000
2023-02-09,33027960000
2023-02-10,32738664000
2023-02-13,33727092000
2023-02-14,33655916000
2023-02-15,34216140000
2023-02-16,33967024000
2023-02-17,34178256000
2023-02-21,33145056000
2023-02-22,33170312000
2023-02-23,33515860000
2023-02-24,33336772000
2023-02-27,33795972000
2023-02-28,33857964000
2023-03-01,33596219999
2023-03-02,34042792000
2023-03-03,34737332000
