,KSS
2018-07-17,11703450000
2018-07-18,11934450000
2018-07-19,12280950000
2018-07-20,12152250000
2018-07-23,12211650000
2018-07-24,12018600000
2018-07-25,12188550000
2018-07-26,12150600000
2018-07-27,11965800000
2018-07-30,12167100000
2018-07-31,12188550000
2018-08-01,11627550000
2018-08-02,11861850000
2018-08-03,11931150000
2018-08-06,11893280000
2018-08-07,11988400000
2018-08-08,12204880000
2018-08-09,12318040000
2018-08-10,12408240000
2018-08-13,12532880000
2018-08-14,12944520000
2018-08-15,12199960000
2018-08-16,12259000000
2018-08-17,12536160000
2018-08-20,12931400000
2018-08-21,13152800000
2018-08-22,12962560000
2018-08-23,13234800000
2018-08-24,13261040000
2018-08-27,12931400000
2018-08-28,12934680000
2018-08-29,12683760000
2018-08-30,12837920000
2018-08-31,12974040000
2018-09-04,13456200000
2018-09-05,13297120000
2018-09-06,13293840000
2018-09-07,13161000000
2018-09-10,13285640000
2018-09-11,13223320000
2018-09-12,13349600000
2018-09-13,13124920000
2018-09-14,13257760000
2018-09-17,12998640000
2018-09-18,13054400000
2018-09-19,13041280000
2018-09-20,12619800000
2018-09-21,12444320000
2018-09-24,12242600000
2018-09-25,12203240000
2018-09-26,12398400000
2018-09-27,12255720000
2018-09-28,12226200000
2018-10-01,12472200000
2018-10-02,11983479999
2018-10-03,11947400000
2018-10-04,11788320000
2018-10-05,11845720000
2018-10-08,11794880000
2018-10-09,11634160000
2018-10-10,11763720000
2018-10-11,11614479999
2018-10-12,11914600000
2018-10-15,11727640000
2018-10-16,12037600000
2018-10-17,11617760000
2018-10-18,11717800000
2018-10-19,11686640000
2018-10-22,11975280000
2018-10-23,12022840000
2018-10-24,11842439999
2018-10-25,12124520000
2018-10-26,12099920000
2018-10-29,12454160000
2018-10-30,12860880000
2018-10-31,12419720000
2018-11-01,12401680000
2018-11-02,12611600000
2018-11-05,12830400000
2018-11-06,12998880000
2018-11-07,13094460000
2018-11-08,13275900000
2018-11-09,13279140000
2018-11-12,13081500000
2018-11-13,12984300000
2018-11-14,12279600000
2018-11-15,11861640000
2018-11-16,11743380000
2018-11-19,11502000000
2018-11-20,10440900000
2018-11-21,10740600000
2018-11-23,10340460000
2018-11-26,10638540000
2018-11-27,11035440000
2018-11-28,11200680000
2018-11-29,10870200000
2018-11-30,10881540000
2018-12-03,11019240000
2018-12-04,10513800000
2018-12-06,10632060000
2018-12-07,10121760000
2018-12-10,10340460000
2018-12-11,10197900000
2018-12-12,10369620000
2018-12-13,9911160000
2018-12-14,9920880000
2018-12-17,9869040000
2018-12-18,10110420000
2018-12-19,9988920000
2018-12-20,9715140000
2018-12-21,9622800000
2018-12-24,9685980000
2018-12-26,10679040000
2018-12-27,10500839999
2018-12-28,10539720000
2018-12-31,10747080000
2019-01-02,10983600000
2019-01-03,10751940000
2019-01-04,10758420000
2019-01-07,11017620000
2019-01-08,11207160000
2019-01-09,11323800000
2019-01-10,10779480000
2019-01-11,10897740000
2019-01-14,10795680000
2019-01-15,10896120000
2019-01-16,10928519999
2019-01-17,11152080000
2019-01-18,11331900000
2019-01-22,11226600000
2019-01-23,11257380000
2019-01-24,11071080000
2019-01-25,11453400000
2019-01-28,11247660000
2019-01-29,11268720000
2019-01-30,11194200000
2019-01-31,11127780000
2019-02-01,10803780000
2019-02-04,10803100000
2019-02-05,10968930000
2019-02-06,10758019999
2019-02-07,10712940000
2019-02-08,10442460000
2019-02-11,10363570000
2019-02-12,10645320000
2019-02-13,10708110000
2019-02-14,10630830000
2019-02-15,10614730000
2019-02-19,10664640000
2019-02-20,10537450000
2019-02-21,10500420000
2019-02-22,10363570000
2019-02-25,10603460000
2019-02-26,10663030000
2019-02-27,10923850000
2019-02-28,10872330000
2019-03-01,10964100000
2019-03-04,10701670000
2019-03-05,11484130000
2019-03-06,11273220000
2019-03-07,11104170000
2019-03-08,10910970000
2019-03-11,11197550000
2019-03-12,11221700000
2019-03-13,11042990000
2019-03-14,11023670000
2019-03-15,10944780000
2019-03-18,11126710000
2019-03-19,11126710000
2019-03-20,10959269999
2019-03-21,11015620000
2019-03-22,10791830000
2019-03-25,11065530000
2019-03-26,11092900000
2019-03-27,11260340000
2019-03-28,11118660000
2019-03-29,11071970000
2019-04-01,11303809999
2019-04-02,11410070000
2019-04-03,11432610000
2019-04-04,11827059999
2019-04-05,11592000000
2019-04-08,11722410000
2019-04-09,11664450000
2019-04-10,11513110000
2019-04-11,11295760000
2019-04-12,11226530000
2019-04-15,11255510000
2019-04-16,11347280000
2019-04-17,11242630000
2019-04-18,11329570000
2019-04-22,10859450000
2019-04-23,12152280000
2019-04-24,11798080000
2019-04-25,11530820000
2019-04-26,11658010000
2019-04-29,11659620000
2019-04-30,11447100000
2019-05-01,11231360000
2019-05-02,11292540000
2019-05-03,11139590000
2019-05-06,10955100000
2019-05-07,10737270000
2019-05-08,10897860000
2019-05-09,10870830000
2019-05-10,10662540000
2019-05-13,10239600000
2019-05-14,10414500000
2019-05-15,10210980000
2019-05-16,10139430000
2019-05-17,10112400000
2019-05-20,10002690000
2019-05-21,8768850000
2019-05-22,8496960000
2019-05-23,8132850000
2019-05-24,8128080000
2019-05-28,8126490000
2019-05-29,8031090000
2019-05-30,7994520000
2019-05-31,7841880000
2019-06-03,7994520000
2019-06-04,8012010000
2019-06-05,7775100000
2019-06-06,7627230000
2019-06-07,7660620000
2019-06-10,7759200000
2019-06-11,7624050000
2019-06-12,7627230000
2019-06-13,7748069999
2019-06-14,7595430000
2019-06-17,7547730000
2019-06-18,7539780000
2019-06-19,7455510000
2019-06-20,7453920000
2019-06-21,7554090000
2019-06-24,7310819999
2019-06-25,7315590000
2019-06-26,7387140000
2019-06-27,7444380000
2019-06-28,7560450000
2019-07-01,7608150000
2019-07-02,7490490000
2019-07-03,7555680000
2019-07-05,7676520000
2019-07-08,7674930000
2019-07-09,7592250000
2019-07-10,7498439999
2019-07-11,7651080000
2019-07-12,7744890000
2019-07-15,7832340000
2019-07-16,7924560000
2019-07-17,7727400000
2019-07-18,7722630000
2019-07-19,7843470000
2019-07-22,7894350000
2019-07-23,8064480000
2019-07-24,8207580000
2019-07-25,8124900000
2019-07-26,8315700000
2019-07-29,8500140000
2019-07-30,8474700000
2019-07-31,8563740000
2019-08-01,7894350000
2019-08-02,7978620000
2019-08-05,7714200000
2019-08-06,7873320000
2019-08-07,7887360000
2019-08-08,7823400000
2019-08-09,7653360000
2019-08-12,7679879999
2019-08-13,7904520000
2019-08-14,7037160000
2019-08-15,6906120000
2019-08-16,7099560000
2019-08-19,7519200000
2019-08-20,7001280000
2019-08-21,7341360000
2019-08-22,7383480000
2019-08-23,7048080000
2019-08-26,7074600000
2019-08-27,6981000000
2019-08-28,7215000000
2019-08-29,7364760000
2019-08-30,7372560000
2019-09-03,7210320000
2019-09-04,7346040000
2019-09-05,7527000000
2019-09-06,7575360000
2019-09-09,8069879999
2019-09-10,7971600000
2019-09-11,8163480000
2019-09-12,8168160000
2019-09-13,8221200000
2019-09-16,8288280000
2019-09-17,7926360000
2019-09-18,7814040000
2019-09-19,7612800000
2019-09-20,7647120000
2019-09-23,7648680000
2019-09-24,7672080000
2019-09-25,7765680000
2019-09-26,7670520000
2019-09-27,7743840000
2019-09-30,7746959999
2019-10-01,7644000000
2019-10-02,7204080000
2019-10-03,7264920000
2019-10-04,7360080000
2019-10-07,7544160000
2019-10-08,7550400000
2019-10-09,7707959999
2019-10-10,7924800000
2019-10-11,8027760000
2019-10-14,7913879999
2019-10-15,8026200000
2019-10-16,7959120000
2019-10-17,7965360000
2019-10-18,7893600000
2019-10-21,7991879999
2019-10-22,8258640000
2019-10-23,8308560000
2019-10-24,8161920000
2019-10-25,8417760000
2019-10-28,8378760000
2019-10-29,8409959999
2019-10-30,8052720000
2019-10-31,7996560000
2019-11-01,8126040000
2019-11-04,8329860000
2019-11-05,8516200000
2019-11-06,8376060000
2019-11-07,8737960000
2019-11-08,8784160000
2019-11-11,8779540000
2019-11-12,8693300000
2019-11-13,8730260000
2019-11-14,8862700000
2019-11-15,9098320000
2019-11-18,8993600000
2019-11-19,7241080000
2019-11-20,7271880000
2019-11-21,7251860000
2019-11-22,7238000000
2019-11-25,7453600000
2019-11-26,7399700000
2019-11-27,7441280000
2019-11-29,7239540000
2019-12-02,7210280000
2019-12-03,7074760000
2019-12-04,7122500000
2019-12-05,7250320000
2019-12-06,7261100000
2019-12-09,7501340000
2019-12-10,7398160000
2019-12-11,7345800000
2019-12-12,7564480000
2019-12-13,7435120000
2019-12-16,7667660000
2019-12-17,7770840000
2019-12-18,7832440000
2019-12-19,7773919999
2019-12-20,7787780000
2019-12-23,7818580000
2019-12-24,7821660000
2019-12-26,7883260000
2019-12-27,7844760000
2019-12-30,7795480000
2019-12-31,7846300000
2020-01-02,7562940000
2020-01-03,7575260000
2020-01-06,7709240000
2020-01-07,7726180000
2020-01-08,7604520000
2020-01-09,7107100000
2020-01-10,7139440000
2020-01-13,7131740000
2020-01-14,7165620000
2020-01-15,7194880000
2020-01-16,7242620000
2020-01-17,7238000000
2020-01-21,7104020000
2020-01-22,7140980000
2020-01-23,7117880000
2020-01-24,7005460000
2020-01-27,6880720000
2020-01-28,6942320000
2020-01-29,6906900000
2020-01-30,6862240000
2020-01-31,6583500000
2020-02-03,6590363601
2020-02-04,6642619282
2020-02-05,7080644848
2020-02-06,6908508485
2020-02-07,6731761327
2020-02-10,6776332350
2020-02-11,6830124963
2020-02-12,6971522690
2020-02-13,6860863599
2020-02-14,6834735759
2020-02-18,6736372123
2020-02-19,6762499964
2020-02-20,6880843713
2020-02-21,6847031213
2020-02-24,6628786896
2020-02-25,6316789739
2020-02-26,6150801103
2020-02-27,5981738604
2020-02-28,6017088036
2020-03-02,5907965877
2020-03-03,5752735764
2020-03-04,5612874970
2020-03-05,5247085199
2020-03-06,5325468721
2020-03-09,4995028382
2020-03-10,4858241451
2020-03-11,4372570999
2020-03-12,3536480094
2020-03-13,3810053956
2020-03-16,3029292597
2020-03-17,2612784077
2020-03-18,2396076691
2020-03-19,2640448849
2020-03-20,2436036918
2020-03-23,2011843739
2020-03-24,2555917600
2020-03-25,2720369303
2020-03-26,2760329530
2020-03-27,2697315326
2020-03-30,2463701691
2020-03-31,2242383510
2020-04-01,1988789762
2020-04-02,1799747149
2020-04-03,1769008513
2020-04-06,2174758511
2020-04-07,2614321008
2020-04-08,2692704531
2020-04-09,3060031233
2020-04-13,2887894870
2020-04-14,2921707370
2020-04-15,2718832371
2020-04-16,2706536917
2020-04-17,2840249984
2020-04-20,2622005667
2020-04-21,2532863622
2020-04-22,2365338055
2020-04-23,2477534077
2020-04-24,2428352259
2020-04-27,2858693166
2020-04-28,3049272711
2020-04-29,3081548279
2020-04-30,2837176121
2020-05-01,2711147712
2020-05-04,2705780000
2020-05-05,2630319999
2020-05-06,2564100000
2020-05-07,2756600000
2020-05-08,2802800000
2020-05-11,2701160000
2020-05-12,2602600000
2020-05-13,2514819999
2020-05-14,2570260000
2020-05-15,2701160000
2020-05-18,2898280000
2020-05-19,2676520000
2020-05-20,2571800000
2020-05-21,2773540000
2020-05-22,2691920000
2020-05-26,2996840000
2020-05-27,3432660000
2020-05-28,3098480000
2020-05-29,2959880000
2020-06-01,3187800000
2020-06-02,3241700000
2020-06-03,3526600000
2020-06-04,3671360000
2020-06-05,4093319999
2020-06-08,4439820000
2020-06-09,4130280000
2020-06-10,3688300000
2020-06-11,3274040000
2020-06-12,3575880000
2020-06-15,3508120000
2020-06-16,3822280000
2020-06-17,3629780000
2020-06-18,3597440000
2020-06-19,3426500000
2020-06-22,3378760000
2020-06-23,3388000000
2020-06-24,3178560000
2020-06-25,3066140000
2020-06-26,2890580000
2020-06-29,3181640000
2020-06-30,3198580000
2020-07-01,3095400000
2020-07-02,3169319999
2020-07-06,3230920000
2020-07-07,3126200000
2020-07-08,3421880000
2020-07-09,3173940000
2020-07-10,3247860000
2020-07-13,3147760000
2020-07-14,3138520000
2020-07-15,3434200000
2020-07-16,3506580000
2020-07-17,3394160000
2020-07-20,3266340000
2020-07-21,3438819999
2020-07-22,3304840000
2020-07-23,3397240000
2020-07-24,3212440000
2020-07-27,3046120000
2020-07-28,3123120000
2020-07-29,3093860000
2020-07-30,2981440000
2020-07-31,2932160000
2020-08-03,2899499999
2020-08-04,2947500000
2020-08-05,3124499999
2020-08-06,3108000000
2020-08-07,3303000000
2020-08-10,3427500000
2020-08-11,3486000000
2020-08-12,3514500000
2020-08-13,3415500000
2020-08-14,3510000000
2020-08-17,3517500000
2020-08-18,3001500000
2020-08-19,2936999999
2020-08-20,2850000000
2020-08-21,2835000000
2020-08-24,3058500000
2020-08-25,3093000000
2020-08-26,3106500000
2020-08-27,3168000000
2020-08-28,3247500000
2020-08-31,3204000000
2020-09-01,3145500000
2020-09-02,3180000000
2020-09-03,3258000000
2020-09-04,3337500000
2020-09-08,3357000000
2020-09-09,3304500000
2020-09-10,3283500000
2020-09-11,3199499999
2020-09-14,3505500000
2020-09-15,3469500000
2020-09-16,3573000000
2020-09-17,3489000000
2020-09-18,3510000000
2020-09-21,3225000000
2020-09-22,3123000000
2020-09-23,3022500000
2020-09-24,2976000000
2020-09-25,2917500000
2020-09-28,2922000000
2020-09-29,2761500000
2020-09-30,2779500000
2020-10-01,2919000000
2020-10-02,2994000000
2020-10-05,3063000000
2020-10-06,2923500000
2020-10-07,3096000000
2020-10-08,3283500000
2020-10-09,3229500000
2020-10-12,3189000000
2020-10-13,3090000000
2020-10-14,3096000000
2020-10-15,3099000000
2020-10-16,3031500000
2020-10-19,2905500000
2020-10-20,3097500000
2020-10-21,3306000000
2020-10-22,3465000000
2020-10-23,3595500000
2020-10-26,3429000000
2020-10-27,3321000000
2020-10-28,3174000000
2020-10-29,3270000000
2020-10-30,3193500000
2020-11-02,3170860000
2020-11-03,3354120000
2020-11-04,3198580000
2020-11-05,3335640000
2020-11-06,3317160000
2020-11-09,3979360000
2020-11-10,4027100000
2020-11-11,3622080000
2020-11-12,3492720000
2020-11-13,3736040000
2020-11-16,4027100000
2020-11-17,4493720000
2020-11-18,4416720000
2020-11-19,4492180000
2020-11-20,4375140000
2020-11-23,4767840000
2020-11-24,5157460000
2020-11-25,5151300000
2020-11-27,5159000000
2020-11-30,4958800000
2020-12-01,5624080000
2020-12-02,5936700000
2020-12-03,5949020000
2020-12-04,6298600000
2020-12-07,6227760000
2020-12-08,6173860000
2020-12-09,6109180000
2020-12-10,6055280000
2020-12-11,5888960000
2020-12-14,5685680000
2020-12-15,5941320000
2020-12-16,6002919999
2020-12-17,5999840000
2020-12-18,6067600000
2020-12-21,5915139999
2020-12-22,5882800000
2020-12-23,6118419999
2020-12-24,5992139999
2020-12-28,6180020000
2020-12-29,6143060000
2020-12-30,6364820000
2020-12-31,6266260000
2021-01-04,5972120000
2021-01-05,6081460000
2021-01-06,6326320000
2021-01-07,6398700000
2021-01-08,6407940000
2021-01-11,6528060000
2021-01-12,6962340000
2021-01-13,6933080000
2021-01-14,7019320000
2021-01-15,6714400000
2021-01-19,6717480000
2021-01-20,6726720000
2021-01-21,6897660000
2021-01-22,6957720000
2021-01-25,6919220000
2021-01-26,6954639999
2021-01-27,7338100000
2021-01-28,7036260000
2021-01-29,6785240000
2021-02-01,6642020000
2021-02-02,6677440000
2021-02-03,7184100000
2021-02-04,7596820000
2021-02-05,7627620000
2021-02-08,7867860000
2021-02-09,7676900000
2021-02-10,7696919999
2021-02-11,7784700000
2021-02-12,7712320000
2021-02-16,7755440000
2021-02-17,7658419999
2021-02-18,7481320000
2021-02-19,8115800000
2021-02-22,8619380000
2021-02-23,8585500000
2021-02-24,8576260000
2021-02-25,8383760000
2021-02-26,8508500000
2021-03-01,8778000000
2021-03-02,8833440000
2021-03-03,8871940000
2021-03-04,8440740000
2021-03-05,8560860000
2021-03-08,8762600000
2021-03-09,8868860000
2021-03-10,8814960000
2021-03-11,8818040000
2021-03-12,9310840000
2021-03-15,9700460000
2021-03-16,9412480000
2021-03-17,9412480000
2021-03-18,9276960000
2021-03-19,9498720000
2021-03-22,9045960000
2021-03-23,8553160000
2021-03-24,8342180000
2021-03-25,8819580000
2021-03-26,9082920000
2021-03-29,8895040000
2021-03-30,9159920000
2021-03-31,9179940000
2021-04-01,8979740000
2021-04-05,9096780000
2021-04-06,9240000000
2021-04-07,9446360000
2021-04-08,9440200000
2021-04-09,9665040000
2021-04-12,9637320000
2021-04-13,9384760000
2021-04-14,9196880000
2021-04-15,9124500000
2021-04-16,9149140000
2021-04-19,9150680000
2021-04-20,8731800000
2021-04-21,9112180000
2021-04-22,8987440000
2021-04-23,9158380000
2021-04-26,8967420000
2021-04-27,9266180000
2021-04-28,9326240000
2021-04-29,9110640000
2021-04-30,9033640000
2021-05-03,9396640000
2021-05-04,9265920000
2021-05-05,9197520000
2021-05-06,9164080000
2021-05-07,9393600000
2021-05-10,9253760000
2021-05-11,8966480000
2021-05-12,8505920000
2021-05-13,8630560000
2021-05-14,9320640000
2021-05-17,9737120000
2021-05-18,9393600000
2021-05-19,9158000000
2021-05-20,8226240000
2021-05-21,8218640000
2021-05-24,8463360000
2021-05-25,8369120000
2021-05-26,8483120000
2021-05-27,8626000000
2021-05-28,8434480000
2021-06-01,8474000000
2021-06-02,8458800000
2021-06-03,8118319999
2021-06-04,8119840000
2021-06-07,8259680000
2021-06-08,8325040000
2021-06-09,8274880000
2021-06-10,8174560000
2021-06-11,8335680000
2021-06-14,8068160000
2021-06-15,8142640000
2021-06-16,8110720000
2021-06-17,7911600000
2021-06-18,7674480000
2021-06-21,8142640000
2021-06-22,8360000000
2021-06-23,8498319999
2021-06-24,8588000000
2021-06-25,8694400000
2021-06-28,8334160000
2021-06-29,8249040000
2021-06-30,8376720000
2021-07-01,8384319999
2021-07-02,8340240000
2021-07-06,8182160000
2021-07-07,7861440000
2021-07-08,7785440000
2021-07-09,8177600000
2021-07-12,8220160000
2021-07-13,7987600000
2021-07-14,7885760000
2021-07-15,7758080000
2021-07-16,7510319999
2021-07-19,7264080000
2021-07-20,7546800000
2021-07-21,7864480000
2021-07-22,7607600000
2021-07-23,7534640000
2021-07-26,7809760000
2021-07-27,7624319999
2021-07-28,7603040000
2021-07-29,7577200000
2021-07-30,7721600000
2021-08-02,7283350000
2021-08-03,7431250000
2021-08-04,7213750000
2021-08-05,7495050000
2021-08-06,7680650000
2021-08-09,7770550000
2021-08-10,7950350000
2021-08-11,8189600000
2021-08-12,8080850000
2021-08-13,7901050000
2021-08-16,7830000000
2021-08-17,7600900000
2021-08-18,7518250000
2021-08-19,8066350000
2021-08-20,8299800000
2021-08-23,8433199999
2021-08-24,8726100000
2021-08-25,8715950000
2021-08-26,8427400000
2021-08-27,8510050000
2021-08-30,8381000000
2021-08-31,8323000000
2021-09-01,8315750000
2021-09-02,8298350000
2021-09-03,8083750000
2021-09-07,7982250000
2021-09-08,7745900000
2021-09-09,7827100000
2021-09-10,7506650000
2021-09-13,7563199999
2021-09-14,7477650000
2021-09-15,7602350000
2021-09-16,7734300000
2021-09-17,7722700000
2021-09-20,7651650000
2021-09-21,7598000000
2021-09-22,7737200000
2021-09-23,8028650000
2021-09-24,7992400000
2021-09-27,8120000000
2021-09-28,7866250000
2021-09-29,7780699999
2021-09-30,6828050000
2021-10-01,7041200000
2021-10-04,7099200000
2021-10-05,6923750000
2021-10-06,6659850000
2021-10-07,6803400000
2021-10-08,6675800000
2021-10-11,6443800000
2021-10-12,6509050000
2021-10-13,6552550000
2021-10-14,6694650000
2021-10-15,6729449999
2021-10-18,6962900000
2021-10-19,6835300000
2021-10-20,6817900000
2021-10-21,6858500000
2021-10-22,7126750000
2021-10-25,7113700000
2021-10-26,7076000000
2021-10-27,6925200000
2021-10-28,6999150000
2021-10-29,7036850000
2021-11-01,6911720000
2021-11-02,7014900000
2021-11-03,7575020000
2021-11-04,7620580000
2021-11-05,7800140000
2021-11-08,7845700000
2021-11-09,7981040000
2021-11-10,7805500000
2021-11-11,7798800000
2021-11-12,7683560000
2021-11-15,7820240000
2021-11-16,7809520000
2021-11-17,7568320000
2021-11-18,8372320000
2021-11-19,7639340000
2021-11-22,7713040000
2021-11-23,7528120000
2021-11-24,7412880000
2021-11-26,7225280000
2021-11-29,7144880000
2021-11-30,6864820000
2021-12-01,6476220000
2021-12-02,6685260000
2021-12-03,6492300000
2021-12-06,6843380000
2021-12-07,6984080000
2021-12-08,6850080000
2021-12-09,6788440000
2021-12-10,6935840000
2021-12-13,6508380000
2021-12-14,6633000000
2021-12-15,6590120000
2021-12-16,6275220000
2021-12-17,6409220000
2021-12-20,6280580000
2021-12-21,6551260000
2021-12-22,6599500000
2021-12-23,6725460000
2021-12-27,6807200000
2021-12-28,6592800000
2021-12-29,6710720000
2021-12-30,6736180000
2021-12-31,6618260000
2022-01-03,6643720000
2022-01-04,6655780000
2022-01-05,6478900000
2022-01-06,6568680000
2022-01-07,6458800000
2022-01-10,6243060000
2022-01-11,6563320000
2022-01-12,6429320000
2022-01-13,6527140000
2022-01-14,6401180000
2022-01-18,6666500000
2022-01-19,6945220000
2022-01-20,6444060000
2022-01-21,6276560000
2022-01-24,8537140000
2022-01-25,8344180000
2022-01-26,8074840000
2022-01-27,8009180000
2022-01-28,8061440000
2022-01-31,7583170000
2022-02-01,7539990000
2022-02-02,7363460000
2022-02-03,7439660000
2022-02-04,7579360000
2022-02-07,7576820000
2022-02-08,7763510000
2022-02-09,7868920000
2022-02-10,7693660000
2022-02-11,7463790000
2022-02-14,7374890000
2022-02-15,7584440000
2022-02-16,7518400000
2022-02-17,7386320000
2022-02-18,7334250000
2022-02-22,6903720000
2022-02-23,6762750000
2022-02-24,7070090000
2022-02-25,7223760000
2022-02-28,7063740000
2022-03-01,7213600000
2022-03-02,7491730000
2022-03-03,7491730000
2022-03-04,7463790000
2022-03-07,6496050000
2022-03-08,6775450000
2022-03-09,6858000000
2022-03-10,6916420000
2022-03-11,6850380000
2022-03-14,6851650000
2022-03-15,6835140000
2022-03-16,8014970000
2022-03-17,7941310000
2022-03-18,7928610000
2022-03-21,7880350000
2022-03-22,7860030000
2022-03-23,7702550000
2022-03-24,7758430000
2022-03-25,7827010000
2022-03-28,7745730000
2022-03-29,7885430000
2022-03-30,7800340000
2022-03-31,7678420000
2022-04-01,7663180000
2022-04-04,7698740000
2022-04-05,7586980000
2022-04-06,7364730000
2022-04-07,7366000000
2022-04-08,7341870000
2022-04-11,7269480000
2022-04-12,7658100000
2022-04-13,7722870000
2022-04-14,7747000000
2022-04-18,7679690000
2022-04-19,7800340000
2022-04-20,7693660000
2022-04-21,7443470000
2022-04-22,7284720000
2022-04-25,7669530000
2022-04-26,7486650000
2022-04-27,7430770000
2022-04-28,7517130000
2022-04-29,7350760000
2022-05-02,7466330000
2022-05-03,7307580000
2022-05-04,7461250000
2022-05-05,7285990000
2022-05-06,7077710000
2022-05-09,6430010000
2022-05-10,6272530000
2022-05-11,5924550000
2022-05-12,6033770000
2022-05-13,6151880000
2022-05-16,5976620000
2022-05-17,6155690000
2022-05-18,5477510000
2022-05-19,5720080000
2022-05-20,4978400000
2022-05-23,4856480000
2022-05-24,4594860000
2022-05-25,5140960000
2022-05-26,5485130000
2022-05-27,5317490000
2022-05-31,5120640000
2022-06-01,5105400000
2022-06-02,5229860000
2022-06-03,5267960000
2022-06-06,5349240000
2022-06-07,5789930000
2022-06-08,5811520000
2022-06-09,5918200000
2022-06-10,5810250000
2022-06-13,5148580000
2022-06-14,5215890000
2022-06-15,5434330000
2022-06-16,5119370000
2022-06-17,5111750000
2022-06-21,5375910000
2022-06-22,4903470000
2022-06-23,4874260000
2022-06-24,4984750000
2022-06-27,4785360000
2022-06-28,4676140000
2022-06-29,4560570000
2022-06-30,4532630000
2022-07-01,3642360000
2022-07-05,3735070000
2022-07-06,3475990000
2022-07-07,3589020000
2022-07-08,3704590000
2022-07-11,3704590000
2022-07-12,3676650000
2022-07-13,3556000000
2022-07-14,3423920000
2022-07-15,3585210000
2022-07-18,3675380000
2022-07-19,3759200000
2022-07-20,3860800000
2022-07-21,3924300000
2022-07-22,3843020000
2022-07-25,3677920000
2022-07-26,3342640000
2022-07-27,3435350000
2022-07-28,3569970000
2022-07-29,3700780000
2022-08-01,3479820000
2022-08-02,3452680000
2022-08-03,3669800000
2022-08-04,3542360000
2022-08-05,3604900000
2022-08-08,3712280000
2022-08-09,3502240000
2022-08-10,3696940000
2022-08-11,3849159999
2022-08-12,3915240000
2022-08-15,3901080000
2022-08-16,4140620000
2022-08-17,4006100000
2022-08-18,3696940000
2022-08-19,3527020000
2022-08-22,3332320000
2022-08-23,3401940000
2022-08-24,3462120000
2022-08-25,3587200000
2022-08-26,3509320000
2022-08-29,3314620000
2022-08-30,3314620000
2022-08-31,3353560000
2022-09-01,3347660000
2022-09-02,3536460000
2022-09-06,3338220000
2022-09-07,3493980000
2022-09-08,3543540000
2022-09-09,3623780000
2022-09-12,3647380000
2022-09-13,3396040000
2022-09-14,3384240000
2022-09-15,3384240000
2022-09-16,3391320000
2022-09-19,3460940000
2022-09-20,3340580000
2022-09-21,3292200000
2022-09-22,3177740000
2022-09-23,3103400000
2022-09-26,3013720000
2022-09-27,3032600000
2022-09-28,3125820000
2022-09-29,2990120000
2022-09-30,2967700000
2022-10-03,3072720000
2022-10-04,3250900000
2022-10-05,3257980000
2022-10-06,3227300000
2022-10-07,3189540000
2022-10-10,3180100000
2022-10-11,3188360000
2022-10-12,3116380000
2022-10-13,3190720000
2022-10-14,3183640000
2022-10-17,3309900000
2022-10-18,3412560000
2022-10-19,3361820000
2022-10-20,3339400000
2022-10-21,3416100000
2022-10-24,3413740000
2022-10-25,3567140000
2022-10-26,3562420000
2022-10-27,3555340000
2022-10-28,3597820000
2022-10-31,3294500000
2022-11-01,3170200000
2022-11-02,2976600000
2022-11-03,2964500000
2022-11-04,2981000000
2022-11-07,2953500000
2022-11-08,3170200000
2022-11-09,2973300000
2022-11-10,3230700000
2022-11-11,3435300000
2022-11-14,3459500000
2022-11-15,3527700000
2022-11-16,3278000000
2022-11-17,3456200000
2022-11-18,3407800000
2022-11-21,3402300000
2022-11-22,3545299999
2022-11-23,3575000000
2022-11-25,3512300000
2022-11-28,3444100000
2022-11-29,3564000000
2022-11-30,3528800000
2022-12-01,3498000000
2022-12-02,3467200000
2022-12-05,3243900000
2022-12-06,3127300000
2022-12-07,3021700000
2022-12-08,2981000000
2022-12-09,2907300000
2022-12-12,2995300000
2022-12-13,2993100000
2022-12-14,3011800000
2022-12-15,2928200000
2022-12-16,2856700000
2022-12-19,2810500000
2022-12-20,2739000000
2022-12-21,2775300000
2022-12-22,2646600000
2022-12-23,2747800000
2022-12-27,2761000000
2022-12-28,2657600000
2022-12-29,2758800000
2022-12-30,2777500000
2023-01-03,2700500000
2023-01-04,2867700000
2023-01-05,2889700000
2023-01-06,2996400000
2023-01-09,2895200000
2023-01-10,2963400000
2023-01-11,3094300000
2023-01-12,3124000000
2023-01-13,3171300000
2023-01-17,3305500000
2023-01-18,3316500000
2023-01-19,3325300000
2023-01-20,3383600000
2023-01-23,3593700000
2023-01-24,3489200000
2023-01-25,3494700000
2023-01-26,3518900000
2023-01-27,3463900000
2023-01-30,3456200000
2023-01-31,3560699999
2023-02-01,3652000000
2023-02-02,3747700000
2023-02-03,3823600000
2023-02-06,3782900000
2023-02-07,3800499999
2023-02-08,3645400000
2023-02-09,3583800000
2023-02-10,3517800000
2023-02-13,3625600000
2023-02-14,3691600000
2023-02-15,3679500000
2023-02-16,3569500000
2023-02-17,3567300000
2023-02-21,3213100000
2023-02-22,3264800000
2023-02-23,3245000000
2023-02-24,3214200000
2023-02-27,3125100000
2023-02-28,3084400000
2023-03-01,3026100000
2023-03-02,3063500000
2023-03-03,3073400000
