,SHW
2018-07-17,39506863635
2018-07-18,39710752009
2018-07-19,39948156280
2018-07-20,39671650129
2018-07-23,39247115433
2018-07-24,40012395082
2018-07-25,40710642937
2018-07-26,41805495574
2018-07-27,41313929084
2018-07-30,40989942079
2018-07-31,41031836951
2018-08-01,40800018663
2018-08-02,40811190629
2018-08-03,41232932333
2018-08-06,41375374895
2018-08-07,41344651990
2018-08-08,41305550110
2018-08-09,41341858998
2018-08-10,41241311307
2018-08-13,40512340547
2018-08-14,40624060203
2018-08-15,40836327551
2018-08-16,41182658487
2018-08-17,41280413187
2018-08-20,41341858998
2018-08-21,41411683784
2018-08-22,40878222423
2018-08-23,40948047208
2018-08-24,41651881046
2018-08-27,42364093858
2018-08-28,42137861553
2018-08-29,42492571463
2018-08-30,42473020523
2018-08-31,42414367704
2018-09-04,42766284623
2018-09-05,42981344962
2018-09-06,43048376756
2018-09-07,43059548722
2018-09-10,43478497435
2018-09-11,43704729740
2018-09-12,43584631109
2018-09-13,43743831620
2018-09-14,43567873160
2018-09-17,43707522731
2018-09-18,44034302727
2018-09-19,44227019135
2018-09-20,44500732294
2018-09-21,43752210594
2018-09-24,43439395555
2018-09-25,42975758979
2018-09-26,42648978983
2018-09-27,42408781721
2018-09-28,42380851807
2018-10-01,42319160454
2018-10-02,42041348070
2018-10-03,40949545401
2018-10-04,40680067389
2018-10-05,40927320410
2018-10-08,40982882887
2018-10-09,39332677326
2018-10-10,38410340211
2018-10-11,37710253004
2018-10-12,37688028013
2018-10-15,37254640694
2018-10-16,38424230831
2018-10-17,38029737245
2018-10-18,37674137394
2018-10-19,37354653152
2018-10-22,37390768762
2018-10-23,37221303208
2018-10-24,35921141251
2018-10-25,34079245145
2018-10-26,34304273176
2018-10-29,33959785820
2018-10-30,35634994495
2018-10-31,36437872285
2018-11-01,36843478366
2018-11-02,37262975065
2018-11-05,37424106248
2018-11-06,37510228087
2018-11-07,38410340211
2018-11-08,38463124564
2018-11-09,38415896459
2018-11-12,37879718558
2018-11-13,38593696385
2018-11-14,38421452707
2018-11-15,38985411846
2018-11-16,39260446106
2018-11-19,38454790193
2018-11-20,37971396645
2018-11-21,38010290378
2018-11-23,38440899574
2018-11-26,38110302837
2018-11-27,37360209400
2018-11-28,38568693270
2018-11-29,38871508769
2018-11-30,39271558602
2018-12-03,38740936948
2018-12-04,37651912403
2018-12-06,37137959493
2018-12-07,36068381814
2018-12-10,36435094161
2018-12-11,36193397387
2018-12-12,36260072359
2018-12-13,35735006953
2018-12-14,35746119449
2018-12-17,34859897944
2018-12-18,35551650780
2018-12-19,35212719672
2018-12-20,35132154080
2018-12-21,34871010439
2018-12-24,33823657752
2018-12-26,35812794421
2018-12-27,36223956749
2018-12-28,36076716186
2018-12-31,36178840176
2019-01-02,36065738198
2019-01-03,34978855771
2019-01-04,35905740277
2019-01-07,36410561303
2019-01-08,36669868278
2019-01-09,36609179411
2019-01-10,36738832899
2019-01-11,36407802718
2019-01-14,36578834978
2019-01-15,35075406240
2019-01-16,35580227266
2019-01-17,36278149230
2019-01-18,36645041014
2019-01-22,36225736118
2019-01-23,36173323006
2019-01-24,35886430183
2019-01-25,36120909894
2019-01-28,36504353187
2019-01-29,37056070155
2019-01-30,37262964018
2019-01-31,38760875586
2019-02-01,38347087860
2019-02-04,38523637290
2019-02-05,38788461435
2019-02-06,38716738229
2019-02-07,38446396915
2019-02-08,38713979644
2019-02-11,38962252280
2019-02-12,40206374043
2019-02-13,39905688295
2019-02-14,39704311602
2019-02-15,40382923472
2019-02-19,40233959891
2019-02-20,40391199227
2019-02-21,40432577999
2019-02-22,40449129508
2019-02-25,40244994230
2019-02-26,39936032728
2019-02-27,40487749696
2019-02-28,39833965089
2019-03-01,40148443761
2019-03-04,40253269985
2019-03-05,39671208584
2019-03-06,38827081623
2019-03-07,38073987961
2019-03-08,38341570691
2019-03-11,39353971327
2019-03-12,38868460395
2019-03-13,39100181522
2019-03-14,39431211702
2019-03-15,39635346981
2019-03-18,39662932829
2019-03-19,39563623775
2019-03-20,39472590475
2019-03-21,39872585277
2019-03-22,38686393796
2019-03-25,38840874547
2019-03-26,38656049362
2019-03-27,39235352179
2019-03-28,39651898490
2019-03-29,39605002547
2019-04-01,39768070829
2019-04-02,40120487962
2019-04-03,40442619247
2019-04-04,40784023345
2019-04-05,41227298019
2019-04-08,40971244946
2019-04-09,40723451650
2019-04-10,40720698391
2019-04-11,40679399508
2019-04-12,40522463754
2019-04-15,40726204909
2019-04-16,41342934891
2019-04-17,40649113661
2019-04-18,41521896716
2019-04-22,41472338057
2019-04-23,42257016829
2019-04-24,42022989827
2019-04-25,41417272880
2019-04-26,41910106214
2019-04-29,41439298951
2019-04-30,41742157424
2019-05-01,41070362265
2019-05-02,41543922787
2019-05-03,41841274743
2019-05-06,41519143458
2019-05-07,41020803606
2019-05-08,40795036380
2019-05-09,40561009378
2019-05-10,40373787776
2019-05-13,39545056862
2019-05-14,39867188148
2019-05-15,39547810121
2019-05-16,39765317570
2019-05-17,39985578278
2019-05-20,38958612727
2019-05-21,39638667663
2019-05-22,39594615521
2019-05-23,39514771015
2019-05-24,39528537309
2019-05-28,39189886470
2019-05-29,39137574552
2019-05-30,38964119245
2019-05-31,38496065240
2019-06-03,39170613658
2019-06-04,39958045690
2019-06-05,41276856679
2019-06-06,42818681635
2019-06-07,43498736571
2019-06-10,43275722604
2019-06-11,43215150909
2019-06-12,43490476794
2019-06-13,43961284057
2019-06-14,43468450723
2019-06-17,42928811989
2019-06-18,42653486104
2019-06-19,42675512175
2019-06-20,43286735639
2019-06-21,42738837128
2019-06-24,42763616458
2019-06-25,42521329679
2019-06-26,41689845506
2019-06-27,41733897648
2019-06-28,42058782192
2019-07-01,42359132460
2019-07-02,42549207256
2019-07-03,43171771081
2019-07-05,42802640318
2019-07-08,42494113112
2019-07-09,42436264261
2019-07-10,42012039354
2019-07-11,42717244395
2019-07-12,43133205181
2019-07-15,43513354773
2019-07-16,42932111556
2019-07-17,41948681089
2019-07-18,42025812890
2019-07-19,41926643431
2019-07-22,41742078050
2019-07-23,45014670191
2019-07-24,46014628901
2019-07-25,46766663964
2019-07-26,47042134683
2019-07-29,46843795765
2019-07-30,47290058330
2019-07-31,47108247656
2019-08-01,47099983534
2019-08-02,46874097545
2019-08-05,45485725121
2019-08-06,45808025862
2019-08-07,47105492949
2019-08-08,48053112222
2019-08-09,47725302066
2019-08-12,47356171303
2019-08-13,48284507626
2019-08-14,47312095988
2019-08-15,47766622674
2019-08-16,48675676047
2019-08-19,48524167151
2019-08-20,48116470487
2019-08-21,48452544764
2019-08-22,48069640465
2019-08-23,47069681755
2019-08-26,47146813556
2019-08-27,47325869524
2019-08-28,47995263371
2019-08-29,48177074045
2019-08-30,48367148842
2019-09-03,48408469449
2019-09-04,49094391540
2019-09-05,49080618004
2019-09-06,49102655661
2019-09-09,48025565150
2019-09-10,47907112741
2019-09-11,48427752400
2019-09-12,49488314668
2019-09-13,49725219486
2019-09-16,48436016521
2019-09-17,49356088723
2019-09-18,49846426603
2019-09-19,50482763963
2019-09-20,50551631643
2019-09-23,49736238315
2019-09-24,49813370116
2019-09-25,50000690205
2019-09-26,50350538018
2019-09-27,49978652548
2019-09-30,50402411586
2019-10-01,49943182892
2019-10-02,49591199222
2019-10-03,49789190036
2019-10-04,50308915923
2019-10-07,50347414137
2019-10-08,50042178299
2019-10-09,50933136963
2019-10-10,51210874077
2019-10-11,50416160948
2019-10-14,50446409544
2019-10-15,51230123184
2019-10-16,51719600475
2019-10-17,51381366167
2019-10-18,51408864891
2019-10-21,50451909289
2019-10-22,51961589248
2019-10-23,51686602006
2019-10-24,52618808756
2019-10-25,52698555056
2019-10-28,53003790895
2019-10-29,53311776606
2019-10-30,53735256959
2019-10-31,52459316156
2019-11-01,53130285026
2019-11-04,52338321769
2019-11-05,51780097668
2019-11-06,52728803653
2019-11-07,52198078276
2019-11-08,53287027754
2019-11-11,53111035919
2019-11-12,53828752621
2019-11-13,54056992032
2019-11-14,54397976212
2019-11-15,54334729146
2019-11-18,53721507597
2019-11-19,53548265634
2019-11-20,52800300336
2019-11-21,52115582103
2019-11-22,52690305439
2019-11-25,53166033368
2019-11-26,53823252876
2019-11-27,53608762827
2019-11-29,53452020099
2019-12-02,52690305439
2019-12-03,52973542298
2019-12-04,52368570366
2019-12-05,52475815390
2019-12-06,53031289619
2019-12-09,52849798039
2019-12-10,52324572407
2019-12-11,52750802632
2019-12-12,52871797019
2019-12-13,52451066539
2019-12-16,53119285537
2019-12-17,52992791405
2019-12-18,52486814880
2019-12-19,52968042554
2019-12-20,53254029285
2019-12-23,53463019589
2019-12-24,53267778647
2019-12-26,53311776606
2019-12-27,53320026223
2019-12-30,53047788854
2019-12-31,53140132000
2020-01-02,52077384000
2020-01-03,51402580000
2020-01-06,51306960000
2020-01-07,51031028000
2020-01-08,51842432000
2020-01-09,51509128000
2020-01-10,51642996000
2020-01-13,52350584000
2020-01-14,52315068000
2020-01-15,53233020000
2020-01-16,53271268000
2020-01-17,54137312000
2020-01-21,54008908000
2020-01-22,53995248000
2020-01-23,54325820000
2020-01-24,54170096000
2020-01-27,53208432000
2020-01-28,53825864000
2020-01-29,53752100000
2020-01-30,51806916000
2020-01-31,50722312000
2020-02-03,52356048000
2020-02-04,53454312000
2020-02-05,53041780000
2020-02-06,52992604000
2020-02-07,52140220000
2020-02-10,52115632000
2020-02-11,52550020000
2020-02-12,52831416000
2020-02-13,52795900000
2020-02-14,53314980000
2020-02-18,52981676000
2020-02-19,53642820000
2020-02-20,53189308000
2020-02-21,52211252000
2020-02-24,51642996000
2020-02-25,50173180000
2020-02-26,50143128000
2020-02-27,47842784000
2020-02-28,47058700000
2020-03-02,49023008000
2020-03-03,49227908000
2020-03-04,52342388000
2020-03-05,50533804000
2020-03-06,49266156000
2020-03-09,48006704000
2020-03-10,49725132000
2020-03-11,47367416000
2020-03-12,43952416000
2020-03-13,45471408000
2020-03-16,36980352000
2020-03-17,38283516000
2020-03-18,36688028000
2020-03-19,40534684000
2020-03-20,37584124000
2020-03-23,36125236000
2020-03-24,41346088000
2020-03-25,41130260000
2020-03-26,42449816000
2020-03-27,41859704000
2020-03-30,43878652000
2020-03-31,41570338000
2020-04-01,38446524000
2020-04-02,39526696000
2020-04-03,37998714000
2020-04-06,41488918000
2020-04-07,41917730000
2020-04-08,44175778000
2020-04-09,44523170000
2020-04-13,44257198000
2020-04-14,45630482000
2020-04-15,44572022000
2020-04-16,43879952000
2020-04-17,46748650000
2020-04-20,44859706000
2020-04-21,43866382000
2020-04-22,45258664000
2020-04-23,45114822000
2020-04-24,45782466000
2020-04-27,46270986000
2020-04-28,46024012000
2020-04-29,48748868000
2020-04-30,48523606000
2020-05-01,47625272000
2020-05-04,47842392000
2020-05-05,48189784000
2020-05-06,47405438000
2020-05-07,47817966000
2020-05-08,49728622000
2020-05-11,50556392000
2020-05-12,50070586000
2020-05-13,49603778000
2020-05-14,49354090000
2020-05-15,51419444000
2020-05-18,51769550000
2020-05-19,50998774000
2020-05-20,51080194000
2020-05-21,51566000000
2020-05-22,52225502000
2020-05-26,52754732000
2020-05-27,52730306000
2020-05-28,53376238000
2020-05-29,53723630000
2020-06-01,52692310000
2020-06-02,54019456000
2020-06-03,53750770000
2020-06-04,52032808000
2020-06-05,52950140000
2020-06-08,52019238000
2020-06-09,52629888000
2020-06-10,52556610000
2020-06-11,49424654000
2020-06-12,49541356000
2020-06-15,51566000000
2020-06-16,52141368000
2020-06-17,52651600000
2020-06-18,52624460000
2020-06-19,52893146000
2020-06-22,52695024000
2020-06-23,52138654000
2020-06-24,51262032000
2020-06-25,51856398000
2020-06-26,50436976000
2020-06-29,51205038000
2020-06-30,52317892268
2020-07-01,52290731073
2020-07-02,52779632569
2020-07-06,53613481231
2020-07-07,53303843617
2020-07-08,53064825108
2020-07-09,52483575552
2020-07-10,52855683913
2020-07-13,52152208983
2020-07-14,53119147496
2020-07-15,54091518249
2020-07-16,54211027503
2020-07-17,55235004525
2020-07-20,55053024523
2020-07-21,55536493780
2020-07-22,56666399459
2020-07-23,55998234082
2020-07-24,56134040053
2020-07-27,56633806026
2020-07-28,57359009911
2020-07-29,58635586038
2020-07-30,58635586038
2020-07-31,58660031113
2020-08-03,58046188124
2020-08-04,58931643055
2020-08-05,58915346339
2020-08-06,59263009624
2020-08-07,59458570223
2020-08-10,58961520369
2020-08-11,59067449026
2020-08-12,60830210530
2020-08-13,60591192021
2020-08-14,60349457392
2020-08-17,60751443067
2020-08-18,60659095006
2020-08-19,60216367541
2020-08-20,60439089333
2020-08-21,61186022174
2020-08-24,60786752619
2020-08-25,60686256201
2020-08-26,61267505756
2020-08-27,60822062172
2020-08-28,61194170532
2020-08-31,60754159186
2020-09-01,62112218896
2020-09-02,63299163083
2020-09-03,61460350235
2020-09-04,61530969340
2020-09-08,60596624260
2020-09-09,62872732334
2020-09-10,63616949055
2020-09-11,64168321297
2020-09-14,64969576526
2020-09-15,64847351152
2020-09-16,64744138614
2020-09-17,64513268463
2020-09-18,62967796513
2020-09-21,61821594118
2020-09-22,63043847857
2020-09-23,61321828145
2020-09-24,62098638299
2020-09-25,63144344276
2020-09-28,64016218609
2020-09-29,63888560997
2020-09-30,62443079891
2020-10-01,61910734150
2020-10-02,61746728645
2020-10-05,61803189556
2020-10-06,61155233378
2020-10-07,61999458441
2020-10-08,61684890503
2020-10-09,62590953708
2020-10-12,62948539483
2020-10-13,62480720499
2020-10-14,62195727325
2020-10-15,61658004355
2020-10-16,62314026378
2020-10-19,61106838310
2020-10-20,60488456895
2020-10-21,60410487064
2020-10-22,60762695610
2020-10-23,61238580438
2020-10-26,60079787438
2020-10-27,60356714767
2020-10-28,60821845136
2020-10-29,62026344589
2020-10-30,61658004355
2020-11-02,63566920898
2020-11-03,63639513499
2020-11-04,64884342175
2020-11-05,65405933455
2020-11-06,65970542574
2020-11-09,61905356921
2020-11-10,64741845588
2020-11-11,65196221497
2020-11-12,64284781063
2020-11-13,65088676903
2020-11-16,65575316191
2020-11-17,65518855279
2020-11-18,64849390182
2020-11-19,65309143321
2020-11-20,64905851093
2020-11-23,65793093994
2020-11-24,65897949973
2020-11-25,65534986968
2020-11-27,65943656425
2020-11-30,67002970676
2020-12-01,66610432908
2020-12-02,64136907246
2020-12-03,63456687689
2020-12-04,63263107420
2020-12-07,63636824884
2020-12-08,64459541028
2020-12-09,64583217311
2020-12-10,64510624710
2020-12-11,64403080116
2020-12-14,64424589035
2020-12-15,64736468358
2020-12-16,64749911432
2020-12-17,65085988288
2020-12-18,65263436868
2020-12-21,65349472544
2020-12-22,66056578249
2020-12-23,64924671397
2020-12-24,65771585075
2020-12-28,65362915618
2020-12-29,65475837442
2020-12-30,65166646734
2020-12-31,65113026000
2021-01-04,64100328000
2021-01-05,63778710000
2021-01-06,63999324000
2021-01-07,65131632000
2021-01-08,64568136000
2021-01-11,65115684000
2021-01-12,65490462000
2021-01-13,64512318000
2021-01-14,63683022000
2021-01-15,64283730000
2021-01-19,64289046000
2021-01-20,65229978000
2021-01-21,65240610000
2021-01-22,64871148000
2021-01-25,65057208000
2021-01-26,64113618000
2021-01-27,63574044000
2021-01-28,63087630000
2021-01-29,61293480000
2021-02-01,61851660000
2021-02-02,62954730000
2021-02-03,62138724000
2021-02-04,62933466000
2021-02-05,63488988000
2021-02-08,64148172000
2021-02-09,63172686000
2021-02-10,63111552000
2021-02-11,63728208000
2021-02-12,63885030000
2021-02-16,62678298000
2021-02-17,63916926000
2021-02-18,64390050000
2021-02-19,63518226000
2021-02-22,62784618000
2021-02-23,61718760000
2021-02-24,60426972000
2021-02-25,59642862000
2021-02-26,60278124000
2021-03-01,61474224000
2021-03-02,61104762000
2021-03-03,59645520000
2021-03-04,58436130000
2021-03-05,59866134000
2021-03-08,60966546000
2021-03-09,62556030000
2021-03-10,62561346000
2021-03-11,62375286000
2021-03-12,62739432000
2021-03-15,63523542000
2021-03-16,63531516000
2021-03-17,63114210000
2021-03-18,62917518000
2021-03-19,62574636000
2021-03-22,63813264000
2021-03-23,64318284000
2021-03-24,64158804000
2021-03-25,65493120000
2021-03-26,67250058000
2021-03-29,67008180000
2021-03-30,66115092000
2021-03-31,64648800000
2021-04-01,65634300000
2021-04-05,67250520000
2021-04-06,68052060000
2021-04-07,66146760000
2021-04-08,66614544000
2021-04-09,67090212000
2021-04-12,67697280000
2021-04-13,67647348000
2021-04-14,67027140000
2021-04-15,67576392000
2021-04-16,70146576000
2021-04-19,69799680000
2021-04-20,70230672000
2021-04-21,71208288000
2021-04-22,70885044000
2021-04-23,71986176000
2021-04-26,70835112000
2021-04-27,70821972000
2021-04-28,70682688000
2021-04-29,71860032000
2021-04-30,71973036000
2021-05-03,73034748000
2021-05-04,74503800000
2021-05-05,74445984000
2021-05-06,75000492000
2021-05-07,75484044000
2021-05-10,75857220000
2021-05-11,75118752000
2021-05-12,73541952000
2021-05-13,75110868000
2021-05-14,75184452000
2021-05-17,74695644000
2021-05-18,74417076000
2021-05-19,73917756000
2021-05-20,74264652000
2021-05-21,74406564000
2021-05-24,74890116000
2021-05-25,75053052000
2021-05-26,75066192000
2021-05-27,75100356000
2021-05-28,74511684000
2021-06-01,74330352000
2021-06-02,74217348000
2021-06-03,74259396000
2021-06-04,74424960000
2021-06-07,73796868000
2021-06-08,73846800000
2021-06-09,72785088000
2021-06-10,73021608000
2021-06-11,72727272000
2021-06-14,71944128000
2021-06-15,71381736000
2021-06-16,70556544000
2021-06-17,70753644000
2021-06-18,70472448000
2021-06-21,71770680000
2021-06-22,71865288000
2021-06-23,71316036000
2021-06-24,70977024000
2021-06-25,72004572000
2021-06-28,71610372000
2021-06-29,71686584000
2021-06-30,71272920000
2021-07-01,72028944000
2021-07-02,71997552000
2021-07-06,71547600000
2021-07-07,72570456000
2021-07-08,71440344000
2021-07-09,72259152000
2021-07-12,72716952000
2021-07-13,72737880000
2021-07-14,72444888000
2021-07-15,73017792000
2021-07-16,73878456000
2021-07-19,74014488000
2021-07-20,73572384000
2021-07-21,73726728000
2021-07-22,73653480000
2021-07-23,74809752000
2021-07-26,74681568000
2021-07-27,75267552000
2021-07-28,75220464000
2021-07-29,75704424000
2021-07-30,76133448000
2021-08-02,76274712000
2021-08-03,77428368000
2021-08-04,77493768000
2021-08-05,77344656000
2021-08-06,77682120000
2021-08-09,77802456000
2021-08-10,77451912000
2021-08-11,79089528000
2021-08-12,79450536000
2021-08-13,79960656000
2021-08-16,80510016000
2021-08-17,79767072000
2021-08-18,78770376000
2021-08-19,79170624000
2021-08-20,80326896000
2021-08-23,79714752000
2021-08-24,79293576000
2021-08-25,79194168000
2021-08-26,79073832000
2021-08-27,79230792000
2021-08-30,79869096000
2021-08-31,79440072000
2021-09-01,80026056000
2021-09-02,80755920000
2021-09-03,80423688000
2021-09-07,79222944000
2021-09-08,77614104000
2021-09-09,77773680000
2021-09-10,78647424000
2021-09-13,79021512000
2021-09-14,78181776000
2021-09-15,78325656000
2021-09-16,77962032000
2021-09-17,76842384000
2021-09-20,76327032000
2021-09-21,75958176000
2021-09-22,76384584000
2021-09-23,76975800000
2021-09-24,76334880000
2021-09-27,75238776000
2021-09-28,73148592000
2021-09-29,73839216000
2021-09-30,72701827000
2021-10-01,74081896000
2021-10-04,74146871000
2021-10-05,75719266000
2021-10-06,76374214000
2021-10-07,76345625000
2021-10-08,75368401000
2021-10-11,74926571000
2021-10-12,75854414000
2021-10-13,75355406000
2021-10-14,75947978000
2021-10-15,77031761000
2021-10-18,77281265000
2021-10-19,77522972000
2021-10-20,78458612000
2021-10-21,79732122000
2021-10-22,79690538000
2021-10-25,80496228000
2021-10-26,82133598000
2021-10-27,82487062000
2021-10-28,83537058000
2021-10-29,82286939000
2021-11-01,80592391000
2021-11-02,81294121000
2021-11-03,81676174000
2021-11-04,82801541000
2021-11-05,82915897000
2021-11-08,83375920000
2021-11-09,84220595000
2021-11-10,84366139000
2021-11-11,84727400000
2021-11-12,86130860000
2021-11-15,86507715000
2021-11-16,88012536000
2021-11-17,86588284000
2021-11-18,85959326000
2021-11-19,86351775000
2021-11-22,85717619000
2021-11-23,85114651000
2021-11-24,85252398000
2021-11-26,84025670000
2021-11-29,86879372000
2021-11-30,86089276000
2021-12-01,86013905000
2021-12-02,88280233000
2021-12-03,88989760000
2021-12-06,88659687000
2021-12-07,88826023000
2021-12-08,88942978000
2021-12-09,89371813000
2021-12-10,90044954000
2021-12-13,89925400000
2021-12-14,89083324000
2021-12-15,89831836000
2021-12-16,90510175000
2021-12-17,88480356000
2021-12-20,87245831000
2021-12-21,86933951000
2021-12-22,88033328000
2021-12-23,87944962000
2021-12-27,89808445000
2021-12-28,90549160000
2021-12-29,91318464000
2021-12-30,91058564000
2021-12-31,91139008000
2022-01-03,87764256000
2022-01-04,86884336000
2022-01-05,87047380000
2022-01-06,86325328000
2022-01-07,83649336000
2022-01-10,83670040000
2022-01-11,83980600000
2022-01-12,83227492000
2022-01-13,82140532000
2022-01-14,79829448000
2022-01-18,79249736000
2022-01-19,78620852000
2022-01-20,77034408000
2022-01-21,75789580000
2022-01-24,77256976000
2022-01-25,76154488000
2022-01-26,75763700000
2022-01-27,73284396000
2022-01-28,74456760000
2022-01-31,74148788000
2022-02-01,75851692000
2022-02-02,76170016000
2022-02-03,74490404000
2022-02-04,72911724000
2022-02-07,72262136000
2022-02-08,72378596000
2022-02-09,74177256000
2022-02-10,72445884000
2022-02-11,70678280000
2022-02-14,70000224000
2022-02-15,70282316000
2022-02-16,70556644000
2022-02-17,69156536000
2022-02-18,69376516000
2022-02-22,67696903999
2022-02-23,67132719999
2022-02-24,67013672000
2022-02-25,69169476000
2022-02-28,68098044000
2022-03-01,66131164000
2022-03-02,67344936000
2022-03-03,66780752000
2022-03-04,66897212000
2022-03-07,62875460000
2022-03-08,62073180000
2022-03-09,62554548000
2022-03-10,61477940000
2022-03-11,60453092000
2022-03-14,61498644000
2022-03-15,62743472000
2022-03-16,63245544000
2022-03-17,64058176000
2022-03-18,65095964000
2022-03-21,63618216000
2022-03-22,64743996000
2022-03-23,64089232000
2022-03-24,64681884000
2022-03-25,63460348000
2022-03-28,64850104000
2022-03-29,67119780000
2022-03-30,65478988000
2022-03-31,64426922000
2022-04-01,65869701000
2022-04-04,66858224000
2022-04-05,66582057000
2022-04-06,67784803000
2022-04-07,68094522999
2022-04-08,68076456000
2022-04-11,67389910000
2022-04-12,66318795000
2022-04-13,66693039999
2022-04-14,65273490000
2022-04-18,63536477000
2022-04-19,65105725000
2022-04-20,65322529000
2022-04-21,64940541000
2022-04-22,63213852000
2022-04-25,64013962000
2022-04-26,70040597000
2022-04-27,72107978000
2022-04-28,72606111000
2022-04-29,70967176000
2022-05-02,69372118000
2022-05-03,69524397000
2022-05-04,72920993000
2022-05-05,71480795000
2022-05-06,70559378000
2022-05-09,71485957000
2022-05-10,68750097000
2022-05-11,68311327000
2022-05-12,70858774000
2022-05-13,70546473000
2022-05-16,70040597000
2022-05-17,69496006000
2022-05-18,67018246000
2022-05-19,66943397000
2022-05-20,66576895000
2022-05-23,66917586999
2022-05-24,66499464999
2022-05-25,68427472000
2022-05-26,70195457000
2022-05-27,71325935000
2022-05-31,69181124000
2022-06-01,68463606000
2022-06-02,69555369000
2022-06-03,69397928000
2022-06-06,70985243000
2022-06-07,71553063000
2022-06-08,69191448000
2022-06-09,67619619000
2022-06-10,63859102000
2022-06-13,61391666000
2022-06-14,59228788000
2022-06-15,59102319000
2022-06-16,56510995000
2022-06-17,57502099000
2022-06-21,56820715000
2022-06-22,57091720000
2022-06-23,58044109000
2022-06-24,59685625000
2022-06-27,58629996000
2022-06-28,57636311000
2022-06-29,58178321000
2022-06-30,57701607000
2022-07-01,60618771000
2022-07-05,62422671000
2022-07-06,62554098000
2022-07-07,61716573000
2022-07-08,61407333000
2022-07-11,62353092000
2022-07-12,63538512000
2022-07-13,63322044000
2022-07-14,62992188000
2022-07-15,63283389000
2022-07-18,62685525000
2022-07-19,63775596000
2022-07-20,64303881000
2022-07-21,66123242999
2022-07-22,66746877000
2022-07-25,66746877000
2022-07-26,65530533000
2022-07-27,59778669000
2022-07-28,62631408000
2022-07-29,62347938000
2022-08-01,62644293000
2022-08-02,62778297000
2022-08-03,61672764000
2022-08-04,62644293000
2022-08-05,61095516000
2022-08-08,61974273000
2022-08-09,59879172000
2022-08-10,62811798000
2022-08-11,62876223000
2022-08-12,64839897000
2022-08-15,66316517999
2022-08-16,66040778999
2022-08-17,64803819000
2022-08-18,64159569000
2022-08-19,63028266000
2022-08-22,62219088000
2022-08-23,61353216000
2022-08-24,61726881000
2022-08-25,63015381000
2022-08-26,60739890000
2022-08-29,60304377000
2022-08-30,60559500000
2022-08-31,59812170000
2022-09-01,59871441000
2022-09-02,59737437000
2022-09-06,58853526000
2022-09-07,61500105000
2022-09-08,62049006000
2022-09-09,61938195000
2022-09-12,62613369000
2022-09-13,59492622000
2022-09-14,58201545000
2022-09-15,57691299000
2022-09-16,57096012000
2022-09-19,57513486000
2022-09-20,56392491000
2022-09-21,55106568000
2022-09-22,53614485000
2022-09-23,54431394000
2022-09-26,53859300000
2022-09-27,53745912000
2022-09-28,54908139000
2022-09-29,53560368000
2022-09-30,52723125000
2022-10-03,55202850000
2022-10-04,56523825000
2022-10-05,55972775000
2022-10-06,55818275000
2022-10-07,52942000000
2022-10-10,52993500000
2022-10-11,52661325000
2022-10-12,51888825000
2022-10-13,52962600000
2022-10-14,51937750000
2022-10-17,53848400000
2022-10-18,54752225000
2022-10-19,53364300000
2022-10-20,51814150000
2022-10-21,53513650000
2022-10-24,54726475000
2022-10-25,56701500000
2022-10-26,56876600000
2022-10-27,57126375000
2022-10-28,58254225000
2022-10-31,57945225000
2022-11-01,57880850000
2022-11-02,55550475000
2022-11-03,55926425000
2022-11-04,55679225000
2022-11-07,57002775000
2022-11-08,58045650000
2022-11-09,57165000000
2022-11-10,61542500000
2022-11-11,61089300000
2022-11-14,60275600000
2022-11-15,61951925000
2022-11-16,62008575000
2022-11-17,61055825000
2022-11-18,61810300000
2022-11-21,61609450000
2022-11-22,62688375000
2022-11-23,64375000000
2022-11-25,64251400000
2022-11-28,63231700000
2022-11-29,62204275000
2022-11-30,64163850000
2022-12-01,64789575000
2022-12-02,66370625000
2022-12-05,65299425000
2022-12-06,65265950000
2022-12-07,64663400000
2022-12-08,65520875000
2022-12-09,65116600000
2022-12-12,65374100000
2022-12-13,66656450000
2022-12-14,64035100000
2022-12-15,62878925000
2022-12-16,61921025000
2022-12-19,61313325000
2022-12-20,61434350000
2022-12-21,62369075000
2022-12-22,62134750000
2022-12-23,62487525000
2022-12-27,61650650000
2022-12-28,61151100000
2022-12-29,62139900000
2022-12-30,61112475000
2023-01-03,61446279000
2023-01-04,62681006000
2023-01-05,58463425000
2023-01-06,60529860000
2023-01-09,60583767000
2023-01-10,60093470000
2023-01-11,62573192000
2023-01-12,62568058000
2023-01-13,63117396000
2023-01-17,63610260000
2023-01-18,62704109000
2023-01-19,60155078000
2023-01-20,62971077000
2023-01-23,63158468000
2023-01-24,64010712000
2023-01-25,63428003000
2023-01-26,57772902000
2023-01-27,58666218000
2023-01-30,59266896000
2023-01-31,60732653000
2023-02-01,62434574000
2023-02-02,62981345000
2023-02-03,62052091000
2023-02-06,62385801000
2023-02-07,61207548000
2023-02-08,60455417000
2023-02-09,59428617000
2023-02-10,59166783000
2023-02-13,59831636000
2023-02-14,59541565000
2023-02-15,59721255000
2023-02-16,58304271000
2023-02-17,58522466000
2023-02-21,57300574000
2023-02-22,57149121000
2023-02-23,57256935000
2023-02-24,56751236000
2023-02-27,56971998000
2023-02-28,56820545000
2023-03-01,56219867000
2023-03-02,57505934000
2023-03-03,58614878000
