,ATI
2018-09-10,3152536000
2018-09-11,3133756000
2018-09-12,3175072000
2018-09-13,3228908000
2018-09-14,3347848000
2018-09-17,3395424000
2018-09-18,3478056000
2018-09-19,3529388000
2018-09-20,3569452000
2018-09-21,3588232000
2018-09-24,3639564000
2018-09-25,3719692000
2018-09-26,3688392000
2018-09-27,3724700000
2018-09-28,3699660000
2018-10-01,3689644000
2018-10-02,3667108000
2018-10-03,3571956000
2018-10-04,3536900000
2018-10-05,3543160000
2018-10-08,3576964000
2018-10-09,3583224000
2018-10-10,3460528000
2018-10-11,3379148000
2018-10-12,3391668000
2018-10-15,3401684000
2018-10-16,3480560000
2018-10-17,3494332000
2018-10-18,3382904000
2018-10-19,3349100000
2018-10-22,3357864000
2018-10-23,3349100000
2018-10-24,3132504000
2018-10-25,3226404000
2018-10-26,3162552000
2018-10-29,3156292000
2018-10-30,3130000000
2018-10-31,3241428000
2018-11-01,3372888000
2018-11-02,3444252000
2018-11-05,3473048000
2018-11-06,3540656000
2018-11-07,3534396000
2018-11-08,3390416000
2018-11-09,3395424000
2018-11-12,3370384000
2018-11-13,3395424000
2018-11-14,3362872000
2018-11-15,3426724000
2018-11-16,3376644000
2018-11-19,3253948000
2018-11-20,3152536000
2018-11-21,3262712000
2018-11-23,3202616000
2018-11-26,3252696000
2018-11-27,3161300000
2018-11-28,3314044000
2018-11-29,3281492000
2018-11-30,3287752000
2018-12-03,3370384000
2018-12-04,3222648000
2018-12-06,3242680000
2018-12-07,3118732000
2018-12-10,3078668000
2018-12-11,3089936000
2018-12-12,3146276000
2018-12-13,3081172000
2018-12-14,2927176000
2018-12-17,2857064000
2018-12-18,2888364000
2018-12-19,2796968000
2018-12-20,2754400000
2018-12-21,2721848000
2018-12-24,2655492000
2018-12-26,2775684000
2018-12-27,2791960000
2018-12-28,2746888000
2018-12-31,2729958000
2019-01-02,2802690000
2019-01-03,2687322000
2019-01-04,2835294000
2019-01-07,2834040000
2019-01-08,2921820000
2019-01-09,3104904000
2019-01-10,3052236000
2019-01-11,3108666000
2019-01-14,3072300000
2019-01-15,3061014000
2019-01-16,3089856000
2019-01-17,3132492000
2019-01-18,3193938000
2019-01-22,3210240000
2019-01-23,3315576000
2019-01-24,3215256000
2019-01-25,3339402000
2019-01-28,3328116000
2019-01-29,3265416000
2019-01-30,3419658000
2019-01-31,3434706000
2019-02-01,3456024000
2019-02-04,3477342000
2019-02-05,3448500000
2019-02-06,3457278000
2019-02-07,3422166000
2019-02-08,3359466000
2019-02-11,3414642000
2019-02-12,3483612000
2019-02-13,3491136000
2019-02-14,3466056000
2019-02-15,3501168000
2019-02-19,3570138000
2019-02-20,3656664000
2019-02-21,3597726000
2019-02-22,3622806000
2019-02-25,3669204000
2019-02-26,3654156000
2019-02-27,3666696000
2019-02-28,3590202000
2019-03-01,3635346000
2019-03-04,3657918000
2019-03-05,3598980000
2019-03-06,3509946000
2019-03-07,3321846000
2019-03-08,3224034000
2019-03-11,3219018000
2019-03-12,3247860000
2019-03-13,3171366000
2019-03-14,3160080000
2019-03-15,3193938000
2019-03-18,3261654000
2019-03-19,3254130000
2019-03-20,3260400000
2019-03-21,3279210000
2019-03-22,3119952000
2019-03-25,3141270000
2019-03-26,3175128000
2019-03-27,3193938000
2019-03-28,3175128000
2019-03-29,3206478000
2019-04-01,3316916675
2019-04-02,3281870008
2019-04-03,3244320008
2019-04-04,3328181675
2019-04-05,3435825009
2019-04-08,3375745008
2019-04-09,3349460008
2019-04-10,3380751675
2019-04-11,3404533342
2019-04-12,3211776675
2019-04-15,3271856675
2019-04-16,3255585008
2019-04-17,3260591675
2019-04-18,3219286675
2019-04-22,3190498341
2019-04-23,3126663341
2019-04-24,3035291674
2019-04-25,3014013341
2019-04-26,3117901674
2019-04-29,3160458341
2019-04-30,3119153341
2019-05-01,3034040008
2019-05-02,3066583341
2019-05-03,3209273341
2019-05-06,3150445008
2019-05-07,3000245007
2019-05-08,2976463341
2019-05-09,2980218341
2019-05-10,2986476674
2019-05-13,2816250007
2019-05-14,2840031674
2019-05-15,2880085007
2019-05-16,2921390007
2019-05-17,2960191674
2019-05-20,2821256674
2019-05-21,2878833341
2019-05-22,2825011674
2019-05-23,2727381673
2019-05-24,2753666674
2019-05-28,2751163340
2019-05-29,2708606673
2019-05-30,2728633340
2019-05-31,2679818340
2019-06-03,2748660007
2019-06-04,2956436674
2019-06-05,2975211674
2019-06-06,2975211674
2019-06-07,3007755008
2019-06-10,2985225007
2019-06-11,3012761674
2019-06-12,3001496674
2019-06-13,3044053341
2019-06-14,2968953341
2019-06-17,2947675007
2019-06-18,3092868341
2019-06-19,3110391674
2019-06-20,3102881674
2019-06-21,3090365008
2019-06-24,3024026674
2019-06-25,3019020008
2019-06-26,3081603341
2019-06-27,3105385008
2019-06-28,3154200008
2019-07-01,3186529000
2019-07-02,3160090000
2019-07-03,3181493000
2019-07-05,3178975000
2019-07-08,3084550000
2019-07-09,3112248000
2019-07-10,3048039000
2019-07-11,3016564000
2019-07-12,3127356000
2019-07-15,3084550000
2019-07-16,3132392000
2019-07-17,3078255000
2019-07-18,3078255000
2019-07-19,3180234000
2019-07-22,3162608000
2019-07-23,2977535000
2019-07-24,2949837000
2019-07-25,2873038000
2019-07-26,2879333000
2019-07-29,2861707000
2019-07-30,2782390000
2019-07-31,2740843000
2019-08-01,2636346000
2019-08-02,2588504000
2019-08-05,2465122000
2019-08-06,2486525000
2019-08-07,2465122000
2019-08-08,2492820000
2019-08-09,2312783000
2019-08-12,2237243000
2019-08-13,2296416000
2019-08-14,2196955000
2019-08-15,2171775000
2019-08-16,2209545000
2019-08-19,2247315000
2019-08-20,2249833000
2019-08-21,2262423000
2019-08-22,2311524000
2019-08-23,2288862000
2019-08-26,2321596000
2019-08-27,2275013000
2019-08-28,2339222000
2019-08-29,2416021000
2019-08-30,2495338000
2019-09-03,2427352000
2019-09-04,2502892000
2019-09-05,2523036000
2019-09-06,2442460000
2019-09-09,2502892000
2019-09-10,2635087000
2019-09-11,2690483000
2019-09-12,2700555000
2019-09-13,2757210000
2019-09-16,2733289000
2019-09-17,2693001000
2019-09-18,2622497000
2019-09-19,2569619000
2019-09-20,2570878000
2019-09-23,2611166000
2019-09-24,2501633000
2019-09-25,2616202000
2019-09-26,2540662000
2019-09-27,2587245000
2019-09-30,2549475000
2019-10-01,2526813000
2019-10-02,2507928000
2019-10-03,2531849000
2019-10-04,2559547000
2019-10-07,2487784000
2019-10-08,2419798000
2019-10-09,2416021000
2019-10-10,2545698000
2019-10-11,2684188000
2019-10-14,2603612000
2019-10-15,2578432000
2019-10-16,2530590000
2019-10-17,2579691000
2019-10-18,2543180000
2019-10-21,2536885000
2019-10-22,2486525000
2019-10-23,2496597000
2019-10-24,2421057000
2019-10-25,2490302000
2019-10-28,2562065000
2019-10-29,2514223000
2019-10-30,2414762000
2019-10-31,2645159000
2019-11-01,2800016000
2019-11-04,2851635000
2019-11-05,2871779000
2019-11-06,2939765000
2019-11-07,2995161000
2019-11-08,2983830000
2019-11-11,2962427000
2019-11-12,2947319000
2019-11-13,2896959000
2019-11-14,2924657000
2019-11-15,2957391000
2019-11-18,2968722000
2019-11-19,2905772000
2019-11-20,2894441000
2019-11-21,2861707000
2019-11-22,2857930000
2019-11-25,2943542000
2019-11-26,2925916000
2019-11-27,2946060000
2019-11-29,2903254000
2019-12-02,2966204000
2019-12-03,2904513000
2019-12-04,2900736000
2019-12-05,2890664000
2019-12-06,2977535000
2019-12-09,2987607000
2019-12-10,2995161000
2019-12-11,2927175000
2019-12-12,2937247000
2019-12-13,2806311000
2019-12-16,2694260000
2019-12-17,2665303000
2019-12-18,2646418000
2019-12-19,2588504000
2019-12-20,2588504000
2019-12-23,2661526000
2019-12-24,2643900000
2019-12-26,2622497000
2019-12-27,2642641000
2019-12-30,2583468000
2019-12-31,2605226000
2020-01-02,2597660000
2020-01-03,2586311000
2020-01-06,2534610000
2020-01-07,2562352000
2020-01-08,2481648000
2020-01-09,2409771000
2020-01-10,2292498000
2020-01-13,2330328000
2020-01-14,2403466000
2020-01-15,2380768000
2020-01-16,2368158000
2020-01-17,2354287000
2020-01-21,2255929000
2020-01-22,2229448000
2020-01-23,2339155000
2020-01-24,2289976000
2020-01-27,2187835000
2020-01-28,2197923000
2020-01-29,2210533000
2020-01-30,2245841000
2020-01-31,2175225000
2020-02-03,2155049000
2020-02-04,2494258000
2020-02-05,2446340000
2020-02-06,2474082000
2020-02-07,2458950000
2020-02-10,2467777000
2020-02-11,2467777000
2020-02-12,2540915000
2020-02-13,2525783000
2020-02-14,2523261000
2020-02-18,2505607000
2020-02-19,2567396000
2020-02-20,2554786000
2020-02-21,2573701000
2020-02-24,2452645000
2020-02-25,2344199000
2020-02-26,2295020000
2020-02-27,2234492000
2020-02-28,2155049000
2020-03-02,2134873000
2020-03-03,2131089999
2020-03-04,2152527000
2020-03-05,2051647000
2020-03-06,1953289000
2020-03-09,1673347000
2020-03-10,1722526000
2020-03-11,1461499000
2020-03-12,1261000000
2020-03-13,1261000000
2020-03-16,1010061000
2020-03-17,1081938000
2020-03-18,882700000
2020-03-19,949533000
2020-03-20,788125000
2020-03-23,659503000
2020-03-24,706160000
2020-03-25,921791000
2020-03-26,1076894000
2020-03-27,1136161000
2020-03-30,1103375000
2020-03-31,1075479041
2020-04-01,986910178
2020-04-02,1003358681
2020-04-03,1009685029
2020-04-06,1122294011
2020-04-07,1129885627
2020-04-08,1203271256
2020-04-09,1243759879
2020-04-13,1095723352
2020-04-14,1070417963
2020-04-15,947686825
2020-04-16,960339520
2020-04-17,1007154490
2020-04-20,909728741
2020-04-21,884423352
2020-04-22,850261077
2020-04-23,885688622
2020-04-24,821159879
2020-04-27,945156286
2020-04-28,950217364
2020-04-29,1052704190
2020-04-30,950217364
2020-05-01,908463472
2020-05-04,910994011
2020-05-05,985644909
2020-05-06,946421556
2020-05-07,1008419759
2020-05-08,1048908382
2020-05-11,948952095
2020-05-12,881892813
2020-05-13,835077843
2020-05-14,869240119
2020-05-15,873035927
2020-05-18,969196406
2020-05-19,972992214
2020-05-20,991971256
2020-05-21,988175448
2020-05-22,993236526
2020-05-26,1090662274
2020-05-27,1161517364
2020-05-28,1107110777
2020-05-29,1098253891
2020-06-01,1152660478
2020-06-02,1179231136
2020-06-03,1326002394
2020-06-04,1403183831
2020-06-05,1534771854
2020-06-08,1498079040
2020-06-09,1425958681
2020-06-10,1320941316
2020-06-11,1151395208
2020-06-12,1233637723
2020-06-15,1255147304
2020-06-16,1356368861
2020-06-17,1351307783
2020-06-18,1326002394
2020-06-19,1253882034
2020-06-22,1296901196
2020-06-23,1276656885
2020-06-24,1170374250
2020-06-25,1193149100
2020-06-26,1188088022
2020-06-29,1300697004
2020-06-30,1276297500
2020-07-01,1253752500
2020-07-02,1276297500
2020-07-06,1303852500
2020-07-07,1232460000
2020-07-08,1203652500
2020-07-09,1146037500
2020-07-10,1211167500
2020-07-13,1271287500
2020-07-14,1301347500
2020-07-15,1353952500
2020-07-16,1256257500
2020-07-17,1224945000
2020-07-20,1186117500
2020-07-21,1207410000
2020-07-22,1202400000
2020-07-23,1184865000
2020-07-24,1174845000
2020-07-27,1158562500
2020-07-28,1134765000
2020-07-29,1148542500
2020-07-30,1134765000
2020-07-31,1088422500
2020-08-03,1112220000
2020-08-04,1144785000
2020-08-05,1152300000
2020-08-06,1146037500
2020-08-07,1144785000
2020-08-10,1207410000
2020-08-11,1202400000
2020-08-12,1167330000
2020-08-13,1113472500
2020-08-14,1151047500
2020-08-17,1137270000
2020-08-18,1097190000
2020-08-19,1083412500
2020-08-20,1080907500
2020-08-21,1037069999
2020-08-24,1082160000
2020-08-25,1082160000
2020-08-26,1038322499
2020-08-27,1060867500
2020-08-28,1083412500
2020-08-31,1043332500
2020-09-01,1055857500
2020-09-02,1092180000
2020-09-03,1100947500
2020-09-04,1125997500
2020-09-08,1129755000
2020-09-09,1098442500
2020-09-10,1067130000
2020-09-11,1088422500
2020-09-14,1112220000
2020-09-15,1139775000
2020-09-16,1208662500
2020-09-17,1219935000
2020-09-18,1201147500
2020-09-21,1174845000
2020-09-22,1154805000
2020-09-23,1123492500
2020-09-24,1137270000
2020-09-25,1172340000
2020-09-28,1163572500
2020-09-29,1094685000
2020-09-30,1103952000
2020-10-01,1167252000
2020-10-02,1214094000
2020-10-05,1234350000
2020-10-06,1157124000
2020-10-07,1214094000
2020-10-08,1238148000
2020-10-09,1190040000
2020-10-12,1165986000
2020-10-13,1130538000
2020-10-14,1154592000
2020-10-15,1174848000
2020-10-16,1197636000
2020-10-19,1191306000
2020-10-20,1157124000
2020-10-21,1140666000
2020-10-22,1196370000
2020-10-23,1221690000
2020-10-26,1164720000
2020-10-27,1122942000
2020-10-28,1046982000
2020-10-29,1195104000
2020-10-30,1165986000
2020-11-02,1225488000
2020-11-03,1268532000
2020-11-04,1192572000
2020-11-05,1284990000
2020-11-06,1276128000
2020-11-09,1472358000
2020-11-10,1549584000
2020-11-11,1504008000
2020-11-12,1471092000
2020-11-13,1592628000
2020-11-16,1683780000
2020-11-17,1716696000
2020-11-18,1714164000
2020-11-19,1696440000
2020-11-20,1769868000
2020-11-23,1817976000
2020-11-24,1836966000
2020-11-25,1819242000
2020-11-27,1809114000
2020-11-30,1707834000
2020-12-01,1778730000
2020-12-02,1924320000
2020-12-03,1961034000
2020-12-04,2140806000
2020-12-07,2192712000
2020-12-08,2169924000
2020-12-09,2104092000
2020-12-10,2114220000
2020-12-11,2093964000
2020-12-14,2063580000
2020-12-15,2152200000
2020-12-16,2083836000
2020-12-17,2112954000
2020-12-18,2030664000
2020-12-21,2045856000
2020-12-22,2059782000
2020-12-23,2124348000
2020-12-24,2112954000
2020-12-28,2078772000
2020-12-29,2066112000
2020-12-30,2130677999
2020-12-31,2126436000
2021-01-04,2026264000
2021-01-05,2184764000
2021-01-06,2368624000
2021-01-07,2367356000
2021-01-08,2372428000
2021-01-11,2334388000
2021-01-12,2380036000
2021-01-13,2315368000
2021-01-14,2357212000
2021-01-15,2339460000
2021-01-19,2347068000
2021-01-20,2347068000
2021-01-21,2277328000
2021-01-22,2297616000
2021-01-25,2325512000
2021-01-26,2283668000
2021-01-27,2307760000
2021-01-28,2314100000
2021-01-29,2156868000
2021-02-01,2246896000
2021-02-02,2310296000
2021-02-03,2298884000
2021-02-04,2340728000
2021-02-05,2326780000
2021-02-08,2410468000
2021-02-09,2352140000
2021-02-10,2358480000
2021-02-11,2395252000
2021-02-12,2369892000
2021-02-16,2416808000
2021-02-17,2368624000
2021-02-18,2334388000
2021-02-19,2457384000
2021-02-22,2594328000
2021-02-23,2623492000
2021-02-24,2743952000
2021-02-25,2608276000
2021-02-26,2492888000
2021-03-01,2641244000
2021-03-02,2560092000
2021-03-03,2664068000
2021-03-04,2505568000
2021-03-05,2568968000
2021-03-08,2646316000
2021-03-09,2686892000
2021-03-10,2757900000
2021-03-11,2783260000
2021-03-12,2818764000
2021-03-15,2716056000
2021-03-16,2705912000
2021-03-17,2792136000
2021-03-18,2721128000
2021-03-19,2709716000
2021-03-22,2653924000
2021-03-23,2556288000
2021-03-24,2529660000
2021-03-25,2660264000
2021-03-26,2818764000
2021-03-29,2617152000
2021-03-30,2699572000
2021-03-31,2656799996
2021-04-01,2775384612
2021-04-05,2834676919
2021-04-06,2818276919
2021-04-07,2825846150
2021-04-08,2800615381
2021-04-09,2786738458
2021-04-12,2771599996
2021-04-13,2726184612
2021-04-14,2789261535
2021-04-15,2796830765
2021-04-16,2781692304
2021-04-19,2793046150
2021-04-20,2712307689
2021-04-21,2854861534
2021-04-22,2829630765
2021-04-23,2948215381
2021-04-26,3090769227
2021-04-27,3056707688
2021-04-28,3032738457
2021-04-29,2977230765
2021-04-30,2934338457
2021-05-03,2982276919
2021-05-04,2970923073
2021-05-05,3016338457
2021-05-06,3121046150
2021-05-07,3049138457
2021-05-10,3002461534
2021-05-11,2994892304
2021-05-12,2840984611
2021-05-13,2848553842
2021-05-14,2895230765
2021-05-17,3008769227
2021-05-18,2910369227
2021-05-19,2883876919
2021-05-20,2854861534
2021-05-21,2862430765
2021-05-24,2936861534
2021-05-25,2830892304
2021-05-26,2906584611
2021-05-27,3128615380
2021-05-28,3089507688
2021-06-01,3098338457
2021-06-02,3084461534
2021-06-03,3002461534
2021-06-04,3010030765
2021-06-07,3064276919
2021-06-08,3115999996
2021-06-09,3105907688
2021-06-10,2988584611
2021-06-11,3003723073
2021-06-14,2969661534
2021-06-15,2975969227
2021-06-16,2909107688
2021-06-17,2756461535
2021-06-18,2654276919
2021-06-21,2726184612
2021-06-22,2724923073
2021-06-23,2690861535
2021-06-24,2830892304
2021-06-25,2651753842
2021-06-28,2612646150
2021-06-29,2565969227
2021-06-30,2652120000
2021-07-01,2694096000
2021-07-02,2658480000
2021-07-06,2591064000
2021-07-07,2732256000
2021-07-08,2682648000
2021-07-09,2799672000
2021-07-12,2807304000
2021-07-13,2700456000
2021-07-14,2662296000
2021-07-15,2671200000
2021-07-16,2559264000
2021-07-19,2425704000
2021-07-20,2517288000
2021-07-21,2583432000
2021-07-22,2524920000
2021-07-23,2524920000
2021-07-26,2607600000
2021-07-27,2606328000
2021-07-28,2566896000
2021-07-29,2708088000
2021-07-30,2611416000
2021-08-02,2512200000
2021-08-03,2530008000
2021-08-04,2353200000
2021-08-05,2448600000
2021-08-06,2479128000
2021-08-09,2495664000
2021-08-10,2550360000
2021-08-11,2591064000
2021-08-12,2545272000
2021-08-13,2477856000
2021-08-16,2447328000
2021-08-17,2415528000
2021-08-18,2393904000
2021-08-19,2309952000
2021-08-20,2257800000
2021-08-23,2290872000
2021-08-24,2304864000
2021-08-25,2287056000
2021-08-26,2255256000
2021-08-27,2334120000
2021-08-30,2281968000
2021-08-31,2271792000
2021-09-01,2245080000
2021-09-02,2293416000
2021-09-03,2281968000
2021-09-07,2234904000
2021-09-08,2218368000
2021-09-09,2232360000
2021-09-10,2203104000
2021-09-13,2246352000
2021-09-14,2204376000
2021-09-15,2283240000
2021-09-16,2189112000
2021-09-17,2131872000
2021-09-20,2115335999
2021-09-21,2072088000
2021-09-22,2087352000
2021-09-23,2134416000
2021-09-24,2136960000
2021-09-27,2185296000
2021-09-28,2130600000
2021-09-29,2149680000
2021-09-30,2115335999
2021-10-01,2201832000
2021-10-04,2147135999
2021-10-05,2164944000
2021-10-06,2136960000
2021-10-07,2159856000
2021-10-08,2156040000
2021-10-11,2148408000
2021-10-12,2093712000
2021-10-13,2139504000
2021-10-14,2175120000
2021-10-15,2186568000
2021-10-18,2121696000
2021-10-19,2089896000
2021-10-20,2101344000
2021-10-21,2075904000
2021-10-22,2031384000
2021-10-25,1932168000
2021-10-26,1924536000
2021-10-27,1900368000
2021-10-28,2129327999
2021-10-29,2047920000
2021-11-01,2114064000
2021-11-02,2063183999
2021-11-03,2091168000
2021-11-04,2110248000
2021-11-05,2256528000
2021-11-08,2233632000
2021-11-09,2229816000
2021-11-10,2195472000
2021-11-11,2236176000
2021-11-12,2190384000
2021-11-15,2219640000
2021-11-16,2149680000
2021-11-17,2077175999
2021-11-18,2079720000
2021-11-19,2039016000
2021-11-22,2051735999
2021-11-23,2045375999
2021-11-24,2042831999
2021-11-26,1928352000
2021-11-29,1845672000
2021-11-30,1811328000
2021-12-01,1788432000
2021-12-02,1854576000
2021-12-03,1849488000
2021-12-06,1878744000
2021-12-07,1908000000
2021-12-08,1939800000
2021-12-09,1890192000
2021-12-10,1944888000
2021-12-13,1888920000
2021-12-14,1918176000
2021-12-15,1947432000
2021-12-16,1910544000
2021-12-17,1944888000
2021-12-20,1920720000
2021-12-21,1977960000
2021-12-22,1969056000
2021-12-23,1981776000
2021-12-27,2022480000
2021-12-28,2030112000
2021-12-29,2021208000
2021-12-30,1993224000
2021-12-31,2434104000
2022-01-03,2487584000
2022-01-04,2563984000
2022-01-05,2635800000
2022-01-06,2712200000
2022-01-07,2790128000
2022-01-10,2806936000
2022-01-11,2953623999
2022-01-12,2942928000
2022-01-13,3069752000
2022-01-14,3118648000
2022-01-18,3114064000
2022-01-19,3133928000
2022-01-20,3092671999
2022-01-21,3056000000
2022-01-24,3030023999
2022-01-25,2936816000
2022-01-26,2926120000
2022-01-27,2846664000
2022-01-28,2813048000
2022-01-31,2794712000
2022-02-01,2874168000
2022-02-02,3364656000
2022-02-03,3431888000
2022-02-04,3470088000
2022-02-07,3505232000
2022-02-08,3596912000
2022-02-09,3645808000
2022-02-10,3601496000
2022-02-11,3665671999
2022-02-14,3650392000
2022-02-15,3656504000
2022-02-16,3697760000
2022-02-17,3774160000
2022-02-18,3662616000
2022-02-22,3648864000
2022-02-23,3618304000
2022-02-24,3632056000
2022-02-25,3890288000
2022-02-28,3933071999
2022-03-01,3890288000
2022-03-02,4047671999
2022-03-03,3997248000
2022-03-04,3980440000
2022-03-07,4046144000
2022-03-08,3972800000
2022-03-09,3922376000
2022-03-10,4122544000
2022-03-11,4049200000
2022-03-14,3933071999
2022-03-15,4029336000
2022-03-16,4024752000
2022-03-17,3949880000
2022-03-18,3985023999
2022-03-21,4040032000
2022-03-22,4136296000
2022-03-23,4273816000
2022-03-24,4264648000
2022-03-25,4264648000
2022-03-28,4139352000
2022-03-29,4047671999
2022-03-30,4208112000
2022-03-31,3290064511
2022-04-01,3309677415
2022-04-04,3413870963
2022-04-05,3397935479
2022-04-06,3399161285
2022-04-07,3391806447
2022-04-08,3361161285
2022-04-11,3335419350
2022-04-12,3307225802
2022-04-13,3484967737
2022-04-14,3717870962
2022-04-18,3603870963
2022-04-19,3644322575
2022-04-20,3672516124
2022-04-21,3568322575
2022-04-22,3500903221
2022-04-25,3386903221
2022-04-26,3302322576
2022-04-27,3336645156
2022-04-28,3435935479
2022-04-29,3331741931
2022-05-02,3330516124
2022-05-03,3422451608
2022-05-04,3559741930
2022-05-05,3263096769
2022-05-06,3271677415
2022-05-09,3139290318
2022-05-10,3147870963
2022-05-11,3157677415
2022-05-12,3158903221
2022-05-13,3153999995
2022-05-16,3141741931
2022-05-17,3304774189
2022-05-18,3314580640
2022-05-19,3204258060
2022-05-20,3031419350
2022-05-23,3209161286
2022-05-24,3209161286
2022-05-25,3238580640
2022-05-26,3315806447
2022-05-27,3341548382
2022-05-31,3370967737
2022-06-01,3258193544
2022-06-02,3432258060
2022-06-03,3351354834
2022-06-06,3502129027
2022-06-07,3491096769
2022-06-08,3301096769
2022-06-09,3144193544
2022-06-10,3131935479
2022-06-13,2955419350
2022-06-14,2899032254
2022-06-15,2884322576
2022-06-16,2705354835
2022-06-17,2748258060
2022-06-21,2805870964
2022-06-22,2776451609
2022-06-23,2644064512
2022-06-24,2840193544
2022-06-27,2867161286
2022-06-28,2832838705
2022-06-29,2747032254
2022-06-30,3274604703
2022-07-01,3219811669
2022-07-05,3117435212
2022-07-06,3022268365
2022-07-07,3111667524
2022-07-08,3159250948
2022-07-11,3141947885
2022-07-12,3248650108
2022-07-13,3290465844
2022-07-14,3258743561
2022-07-15,3293349688
2022-07-18,3302001219
2022-07-19,3466380319
2022-07-20,3496660680
2022-07-21,3414471130
2022-07-22,3332281580
2022-07-25,3408703442
2022-07-26,3382748847
2022-07-27,3475031851
2022-07-28,3565872932
2022-07-29,3588943683
2022-08-01,3613456356
2022-08-02,3610572512
2022-08-03,3655272092
2022-08-04,3950866088
2022-08-05,4184457440
2022-08-08,4168596299
2022-08-09,4288275819
2022-08-10,4439677622
2022-08-11,4511773718
2022-08-12,4529076782
2022-08-15,4621359785
2022-08-16,4680478584
2022-08-17,4689130116
2022-08-18,4736713540
2022-08-19,4694897804
2022-08-22,4529076782
2022-08-23,4546379845
2022-08-24,4676152818
2022-08-25,4771319666
2022-08-26,4663175521
2022-08-29,4630011317
2022-08-30,4543496001
2022-08-31,4315672336
2022-09-01,4295485429
2022-09-02,4286833897
2022-09-06,4282508132
2022-09-07,4348836540
2022-09-08,4317114258
2022-09-09,4487261046
2022-09-12,4566566752
2022-09-13,4468516061
2022-09-14,4371907291
2022-09-15,4410839183
2022-09-16,4340185009
2022-09-19,4511773718
2022-09-20,4367581525
2022-09-21,4278182366
2022-09-22,4187341284
2022-09-23,4017194496
2022-09-26,4037381404
2022-09-27,4070545608
2022-09-28,4123896719
2022-09-29,3976820682
2022-09-30,3435351000
2022-10-03,3654821000
2022-10-04,3800704000
2022-10-05,3730990000
2022-10-06,3659985000
2022-10-07,3609636000
2022-10-10,3640620000
2022-10-11,3585107000
2022-10-12,3520557000
2022-10-13,3582525000
2022-10-14,3485700000
2022-10-17,3585107000
2022-10-18,3676768000
2022-10-19,3678059000
2022-10-20,3625128000
2022-10-21,3777466000
2022-10-24,3773593000
2022-10-25,3883328000
2022-10-26,3854926000
2022-10-27,3876873000
2022-10-28,3856217000
2022-10-31,3842016000
2022-11-01,4013719000
2022-11-02,3399203000
2022-11-03,3528303000
2022-11-04,3728408000
2022-11-07,3752937000
2022-11-08,3820069000
2022-11-09,3813614000
2022-11-10,3869127000
2022-11-11,3765847000
2022-11-14,3727117000
2022-11-15,3746482000
2022-11-16,3683223000
2022-11-17,3712916000
2022-11-18,3732281000
2022-11-21,3701297000
2022-11-22,3801995000
2022-11-23,3774884000
2022-11-25,3809741000
2022-11-28,3612218000
2022-11-29,3696133000
2022-11-30,3938841000
2022-12-01,3875582000
2022-12-02,4017592000
2022-12-05,3923349000
2022-12-06,4021465000
2022-12-07,3898820000
2022-12-08,3907857000
2022-12-09,3811032000
2022-12-12,3870418000
2022-12-13,3882037000
2022-12-14,3907857000
2022-12-15,3759392000
2022-12-16,3787794000
2022-12-19,3707752000
2022-12-20,3798122000
2022-12-21,3998227000
2022-12-22,3871709000
2022-12-23,3910439000
2022-12-27,4060195000
2022-12-28,3944005000
2022-12-29,3937550000
2022-12-30,3854926000
2023-01-03,3798460000
2023-01-04,3987355000
2023-01-05,4105575000
2023-01-06,4178820000
2023-01-09,4171110000
2023-01-10,4271340000
2023-01-11,4367715000
2023-01-12,4354865000
2023-01-13,4554040000
2023-01-17,4470515000
2023-01-18,4484650000
2023-01-19,4416545000
2023-01-20,4523200000
2023-01-23,4563035000
2023-01-24,4569460000
2023-01-25,4475655000
2023-01-26,4664550000
2023-01-27,4651700000
2023-01-30,4643990000
2023-01-31,4676115000
2023-02-01,4721090000
2023-02-02,4988370000
2023-02-03,5152850000
2023-02-06,5043625000
2023-02-07,5115585000
2023-02-08,5034630000
2023-02-09,4952390000
2023-02-10,4961385000
2023-02-13,5053905000
2023-02-14,5136145000
2023-02-15,5173410000
2023-02-16,5183690000
2023-02-17,5299340000
2023-02-21,5217100000
2023-02-22,5186260000
2023-02-23,5196540000
2023-02-24,5077035000
2023-02-27,5177265000
2023-02-28,5223525000
2023-03-01,5367445000
2023-03-02,5358450000
2023-03-03,5495945000
2023-03-06,5462535000
2023-03-07,5409850000
2023-03-08,5393145000
2023-03-09,5192685000
2023-03-10,5021780000
2023-03-13,4921550000
2023-03-14,5021780000
2023-03-15,4672260000
2023-03-16,4829030000
2023-03-17,4646560000
2023-03-20,4818750000
2023-03-21,4985800000
2023-03-22,4876575000
2023-03-23,4852160000
2023-03-24,4848305000
2023-03-27,4898420000
2023-03-28,4893280000
2023-03-29,4956245000
2023-03-30,5006360000
2023-03-31,5070610000
2023-04-03,5053905000
2023-04-04,4939540000
2023-04-05,4836740000
2023-04-06,4835455000
2023-04-10,4909985000
2023-04-11,4956245000
2023-04-12,4974235000
2023-04-13,5017925000
2023-04-14,4849590000
2023-04-17,4954960000
2023-04-18,5100165000
2023-04-19,5037200000
2023-04-20,4989655000
2023-04-21,4944680000
2023-04-24,4938255000
2023-04-25,4881715000
2023-04-26,4830315000
2023-04-27,4929260000
2023-04-28,4962670000
2023-05-01,4872720000
