,SMI
2017-04-06,2461654.2
2017-04-07,2473565.43
2017-04-10,2453713.38
2017-04-11,2441802.15
2017-04-12,2421950.1
2017-04-13,2366364.36
2017-04-17,2386216.41
2017-04-18,2346512.31
2017-04-19,2338571.49
2017-04-20,2326660.26
2017-04-21,2366364.36
2017-04-24,2338571.49
2017-04-25,2342541.9
2017-04-26,2354453.13
2017-04-27,2410038.87
2017-04-28,2497387.89
2017-05-01,2509299.12
2017-05-02,2441802.15
2017-05-03,2441802.15
2017-05-04,2390186.82
2017-05-05,2421950.1
2017-05-08,2421950.1
2017-05-09,2414009.28
2017-05-10,2410038.87
2017-05-11,2298867.39
2017-05-12,2147991.81
2017-05-15,2191666.32
2017-05-16,2191666.32
2017-05-17,2167843.86
2017-05-18,2151962.22
2017-05-19,2163873.45
2017-05-22,2155932.63
2017-05-23,2120198.94
2017-05-24,2140050.99
2017-05-25,2128139.76
2017-05-26,2116228.53
2017-05-30,2151962.22
2017-05-31,2056672.38
2017-06-01,2064613.2
2017-06-02,2048731.56
2017-06-05,1993145.82
2017-06-06,2024909.1
2017-06-07,2040790.74
2017-06-08,2028879.51
2017-06-09,1965352.95
2017-06-12,1945500.9
2017-06-13,2001086.64
2017-06-14,2136080.58
2017-06-15,2167843.86
2017-06-16,2255192.88
2017-06-19,2203577.55
2017-06-20,2187695.91
2017-06-21,2151962.22
2017-06-22,2159903.04
2017-06-23,2132110.17
2017-06-26,2124169.35
2017-06-27,2100346.89
2017-06-28,2120198.94
2017-06-29,2080494.84
2017-06-30,2263133.7
2017-07-03,2183725.5
2017-07-05,2223429.6
2017-07-06,2223429.6
2017-07-07,2171814.27
2017-07-10,2175784.68
2017-07-11,2227400.01
2017-07-12,2298867.39
2017-07-13,2271074.52
2017-07-14,2275044.93
2017-07-17,2243281.65
2017-07-18,2334601.08
2017-07-19,2342541.9
2017-07-20,2298867.39
2017-07-21,2294896.98
2017-07-24,2306808.21
2017-07-25,2271074.52
2017-07-26,2322689.85
2017-07-27,2235340.83
2017-07-28,2171814.27
2017-07-31,2195636.73
2017-08-01,2155932.63
2017-08-02,2104317.3
2017-08-03,2175784.68
2017-08-04,2155932.63
2017-08-07,2171814.27
2017-08-08,2116228.53
2017-08-09,2001086.64
2017-08-10,1866092.7
2017-08-11,1862122.29
2017-08-14,1889915.16
2017-08-15,1854181.47
2017-08-16,1870063.11
2017-08-17,1826388.6
2017-08-18,1830359.01
2017-08-21,1846240.65
2017-08-22,1830359.01
2017-08-23,1838299.83
2017-08-24,1826388.6
2017-08-25,1826388.6
2017-08-28,1810506.96
2017-08-29,1885944.75
2017-08-30,1866092.7
2017-08-31,1874033.52
2017-09-01,1881974.34
2017-09-05,2016968.28
2017-09-06,2009027.46
2017-09-07,2016968.28
2017-09-08,1977264.18
2017-09-11,2016968.28
2017-09-12,1985205.0
2017-09-13,2040790.74
2017-09-14,2084465.25
2017-09-15,2076524.43
2017-09-18,2167843.86
2017-09-19,2167843.86
2017-09-20,2243281.65
2017-09-21,2195636.73
2017-09-22,2183725.5
2017-09-25,2028879.51
2017-09-26,2060642.79
2017-09-27,2132110.17
2017-09-28,2203577.55
2017-09-29,2207547.96
2017-10-02,2219459.19
2017-10-03,2219459.19
2017-10-04,2203577.55
2017-10-05,2235340.83
2017-10-06,2330630.67
2017-10-09,2485476.66
2017-10-10,2509299.12
2017-10-11,2465624.61
2017-10-12,2382246.0
2017-10-13,2552973.63
2017-10-16,2616500.19
2017-10-17,2580766.5
2017-10-18,2556944.04
2017-10-19,2525180.76
2017-10-20,2636352.24
2017-10-23,2711790.03
2017-10-24,2699878.8
2017-10-25,2707819.62
2017-10-26,2695908.39
2017-10-27,2783257.41
2017-10-30,2894428.89
2017-10-31,3013541.19
2017-11-01,3267647.43
2017-11-02,3160446.36
2017-11-03,3470138.34
2017-11-06,3617043.51
2017-11-07,3430434.24
2017-11-08,3362937.27
2017-11-09,3478079.16
2017-11-10,3470138.34
2017-11-13,3597191.46
2017-11-14,3136623.9
2017-11-15,2866636.02
2017-11-16,3025452.42
2017-11-17,2822961.51
2017-11-20,2957955.45
2017-11-21,2942073.81
2017-11-22,3057215.7
2017-11-24,3013541.19
2017-11-27,2862665.61
2017-11-28,2803109.46
2017-11-29,2691937.98
2017-11-30,2763405.36
2017-12-01,2818991.1
2017-12-04,2767375.77
2017-12-05,2672085.93
2017-12-06,2620470.6
2017-12-07,2624441.01
2017-12-08,2707819.62
2017-12-11,2751494.13
2017-12-12,2743553.31
2017-12-13,2830902.33
2017-12-14,2795168.64
2017-12-15,2822961.51
2017-12-18,2850754.38
2017-12-19,2953985.04
2017-12-20,3013541.19
2017-12-21,3001629.96
2017-12-22,3128683.08
2017-12-26,3136623.9
2017-12-27,3136623.9
2017-12-28,3362937.27
2017-12-29,3398670.96
2018-01-02,3192209.64
2018-01-03,3307351.53
2018-01-04,3295440.3
2018-01-05,3223972.92
2018-01-08,3295440.3
2018-01-09,3239854.56
2018-01-10,3132653.49
2018-01-11,3184268.82
2018-01-12,3176328.0
2018-01-16,2989718.73
2018-01-17,2930162.58
2018-01-18,3021482.01
2018-01-19,2942073.81
2018-01-22,2985748.32
2018-01-23,2957955.45
2018-01-24,3037363.65
2018-01-25,2977807.5
2018-01-26,3057215.7
2018-01-29,2878547.25
2018-01-30,2870606.43
2018-01-31,2878547.25
2018-02-01,2807079.87
2018-02-02,2763405.36
2018-02-05,2680026.75
2018-02-06,2680026.75
2018-02-07,2481506.25
2018-02-08,2414009.28
2018-02-09,2533121.58
2018-02-12,2326660.26
2018-02-13,2374305.18
2018-02-14,2417979.69
2018-02-15,2437831.74
2018-02-16,2433861.33
2018-02-20,2441802.15
2018-02-21,2525180.76
2018-02-22,2604588.96
2018-02-23,2652233.88
2018-02-26,2735612.49
2018-02-27,2572825.68
2018-02-28,2608559.37
2018-03-01,2604588.96
2018-03-02,2644293.06
2018-03-05,2683997.16
2018-03-06,2755464.54
2018-03-07,2715760.44
2018-03-08,2771346.18
2018-03-09,2846783.97
2018-03-12,2874576.84
2018-03-13,2759434.95
2018-03-14,2759434.95
2018-03-15,2775316.59
2018-03-16,2743553.31
2018-03-19,2699878.8
2018-03-20,2779287.0
2018-03-21,2719730.85
2018-03-22,2572825.68
2018-03-23,2473565.43
2018-03-26,2652233.88
2018-03-27,2596648.14
2018-03-28,2556944.04
2018-03-29,2620470.6
2018-04-02,2576796.09
2018-04-03,2668115.52
2018-04-04,2624441.01
2018-04-05,2624441.01
2018-04-06,2493417.48
2018-04-09,2529151.17
2018-04-10,2596648.14
2018-04-11,2592677.73
2018-04-12,2560914.45
2018-04-13,2509299.12
2018-04-16,2473565.43
2018-04-17,2453713.38
2018-04-18,2660174.7
2018-04-19,2652233.88
2018-04-20,2640322.65
2018-04-23,2584736.91
2018-04-24,2572825.68
2018-04-25,2521210.35
2018-04-26,2541062.4
2018-04-27,2556944.04
2018-04-30,2572825.68
2018-05-01,2560914.45
2018-05-02,2529151.17
2018-05-03,2620470.6
2018-05-04,2695908.39
2018-05-07,2687967.57
2018-05-08,2648263.47
2018-05-09,2723701.26
2018-05-10,2874576.84
2018-05-11,2668115.52
2018-05-14,2735612.49
2018-05-15,2660174.7
2018-05-16,2691937.98
2018-05-17,2636352.24
2018-05-18,2584736.91
2018-05-21,2604588.96
2018-05-22,2612529.78
2018-05-23,2580766.5
2018-05-24,2588707.32
2018-05-25,2580766.5
2018-05-29,2533121.58
2018-05-30,2588707.32
2018-05-31,2604588.96
2018-06-01,2664145.11
2018-06-04,2680026.75
2018-06-05,2660174.7
2018-06-06,2715760.44
2018-06-07,2616500.19
2018-06-08,2620470.6
2018-06-11,2687967.57
2018-06-12,2739582.9
2018-06-13,2858695.2
2018-06-14,2922221.76
2018-06-15,2846783.97
2018-06-18,2807079.87
2018-06-19,2719730.85
2018-06-20,2743553.31
2018-06-21,2787227.82
2018-06-22,2846783.97
2018-06-25,2747523.72
2018-06-26,2811050.28
2018-06-27,2588707.32
2018-06-28,2537091.99
2018-06-29,2580766.5
2018-07-02,2552973.63
2018-07-03,2564884.86
2018-07-05,2398127.64
2018-07-06,2406068.46
2018-07-09,2457683.79
2018-07-10,2386216.41
2018-07-11,2358423.54
2018-07-12,2457683.79
2018-07-13,2477535.84
2018-07-16,2469595.02
2018-07-17,2457683.79
2018-07-18,2465624.61
2018-07-19,2421950.1
2018-07-20,2469595.02
2018-07-23,2429890.92
2018-07-24,2469595.02
2018-07-25,2549003.22
2018-07-26,2469595.02
2018-07-27,2505328.71
2018-07-30,2441802.15
2018-07-31,2425920.51
2018-08-01,2402098.05
2018-08-02,2358423.54
2018-08-03,2330630.67
2018-08-06,2290926.57
2018-08-07,2334601.08
2018-08-08,2358423.54
2018-08-09,2529151.17
2018-08-10,2477535.84
2018-08-13,2346512.31
2018-08-14,2267104.11
2018-08-15,2163873.45
2018-08-16,2187695.91
2018-08-17,2183725.5
2018-08-20,2227400.01
2018-08-21,2267104.11
2018-08-22,2286956.16
2018-08-23,2215488.78
2018-08-24,2255192.88
2018-08-27,2334601.08
2018-08-28,2326660.26
2018-08-29,2326660.26
2018-08-30,2263133.7
2018-08-31,2346512.31
2018-09-04,2294896.98
2018-09-05,2239311.24
2018-09-06,2235340.83
2018-09-07,2155932.63
2018-09-10,2136080.58
2018-09-11,2163873.45
2018-09-12,2179755.09
2018-09-13,2211518.37
2018-09-14,2187695.91
2018-09-17,2112258.12
2018-09-18,2167843.86
2018-09-19,2223429.6
2018-09-20,2207547.96
2018-09-21,2147991.81
2018-09-24,2155932.63
2018-09-25,2167843.86
2018-09-26,2167843.86
2018-09-27,2147991.81
2018-09-28,2155932.63
2018-10-01,2163873.45
2018-10-02,2151962.22
2018-10-03,2144021.4
2018-10-04,2076524.43
2018-10-05,2016968.28
2018-10-08,1953441.72
2018-10-09,1973293.77
2018-10-10,1866092.7
2018-10-11,1774773.27
2018-10-12,1850211.06
2018-10-15,1786684.5
2018-10-16,1810506.96
2018-10-17,1782714.09
2018-10-18,1711246.71
2018-10-19,1711246.71
2018-10-22,1754921.22
2018-10-23,1679483.43
2018-10-24,1592134.41
2018-10-25,1600075.23
2018-10-26,1552430.31
2018-10-29,1484933.34
2018-10-30,1552430.31
2018-10-31,1675513.02
2018-11-01,1739039.58
2018-11-02,1790654.91
2018-11-05,1794625.32
2018-11-06,1743009.99
2018-11-07,1743009.99
2018-11-08,1635808.92
2018-11-09,1576252.77
2018-11-12,1580223.18
2018-11-13,1608016.05
2018-11-14,1611986.46
2018-11-15,1711246.71
2018-11-16,1731098.76
2018-11-19,1647720.15
2018-11-20,1659631.38
2018-11-21,1762862.04
2018-11-23,1731098.76
2018-11-26,1762862.04
2018-11-27,1818447.78
2018-11-28,1858151.88
2018-11-29,1778743.68
2018-11-30,1830359.01
2018-12-03,1862122.29
2018-12-04,1854181.47
2018-12-06,1806536.55
2018-12-07,1806536.55
2018-12-10,1874033.52
2018-12-11,1881974.34
2018-12-12,1893885.57
2018-12-13,1881974.34
2018-12-14,1854181.47
2018-12-17,1846240.65
2018-12-18,1850211.06
2018-12-19,1814477.37
2018-12-20,1774773.27
2018-12-21,1679483.43
2018-12-24,1643749.74
2018-12-26,1731098.76
2018-12-27,1699335.48
2018-12-28,1723157.94
2018-12-31,1699335.48
2019-01-02,1671542.61
2019-01-03,1600075.23
2019-01-04,1623897.69
2019-01-07,1623897.69
2019-01-08,1619927.28
2019-01-09,1683453.84
2019-01-10,1691394.66
2019-01-11,1663601.79
2019-01-14,1615956.87
2019-01-15,1671542.61
2019-01-16,1679483.43
2019-01-17,1687424.25
2019-01-18,1750950.81
2019-01-22,1731098.76
2019-01-23,1754921.22
2019-01-24,1858151.88
2019-01-25,1881974.34
2019-01-28,1838299.83
2019-01-29,1870063.11
2019-01-30,1874033.52
2019-01-31,1874033.52
2019-02-01,1858151.88
2019-02-04,1885944.75
2019-02-05,1885944.75
2019-02-06,1881974.34
2019-02-07,1842270.24
2019-02-08,1885944.75
2019-02-11,1917708.03
2019-02-12,2080494.84
2019-02-13,2060642.79
2019-02-14,2040790.74
2019-02-15,2001086.64
2019-02-19,1981234.59
2019-02-20,2001086.64
2019-02-21,1989175.41
2019-02-22,2136080.58
2019-02-25,2144021.4
2019-02-26,2100346.89
2019-02-27,2040790.74
2019-02-28,2001086.64
2019-03-01,2048731.56
2019-03-04,2060642.79
2019-03-05,2144021.4
2019-03-06,2068583.61
2019-03-07,1997116.23
2019-03-08,2016968.28
2019-03-11,2155932.63
2019-03-12,2112258.12
2019-03-13,2092406.07
2019-03-14,2009027.46
2019-03-15,2036820.33
2019-03-18,2036820.33
2019-03-19,2048731.56
2019-03-20,2016968.28
2019-03-21,2012997.87
2019-03-22,1953441.72
2019-03-25,1969323.36
2019-03-26,1949471.31
2019-03-27,1953441.72
2019-03-28,2005057.05
2019-03-29,2009027.46
2019-04-01,2052701.97
2019-04-02,2056672.38
2019-04-03,2064613.2
2019-04-04,2060642.79
2019-04-05,2056672.38
2019-04-08,2060642.79
2019-04-09,2016968.28
2019-04-10,2032849.92
2019-04-11,1969323.36
2019-04-12,2060642.79
2019-04-15,2009027.46
2019-04-16,2024909.1
2019-04-17,2072554.02
2019-04-18,2144021.4
2019-04-22,2116228.53
2019-04-23,2104317.3
2019-04-24,2084465.25
2019-04-25,2032849.92
2019-04-26,2072554.02
2019-04-29,2064613.2
2019-04-30,2116228.53
2019-05-01,2076524.43
2019-05-02,2124169.35
2019-05-03,2282985.75
2019-05-06,2136080.58
2019-05-07,2024909.1
2019-05-08,2108287.71
2019-05-09,2016968.28
2019-05-10,2068583.61
2019-05-13,1973293.77
2019-05-14,2020938.69
2019-05-15,2068583.61
2019-05-16,2024909.1
2019-05-17,1989175.41
2019-05-20,2151962.22
2019-05-21,2155932.63
2019-05-22,2263133.7
2019-05-23,2183725.5
2019-05-24,2080494.84
2019-05-28,2310778.62
2019-05-29,2267104.11
2019-05-30,2334601.08
2019-05-31,2366364.36
2019-06-03,2302837.8
2019-06-04,2235340.83
2019-06-05,2207547.96
2019-06-06,2191666.32
2019-06-07,2215488.78
2019-06-10,2231370.42
2019-06-11,2251222.47
2019-06-12,2163873.45
2019-06-13,2147991.81
2021-09-10,19856020.0
2021-09-13,19871902.0
2021-09-14,19875872.0
2021-09-15,19875872.0
2021-09-16,19887783.0
2021-09-17,19883813.0
2021-09-20,19919546.0
2021-09-21,19903665.0
2021-09-22,19895724.0
2021-09-23,19871902.0
2021-09-24,19856020.0
2021-09-27,19820286.0
2021-09-28,19776612.0
2021-09-29,19756760.0
2021-09-30,19764700.0
2021-10-01,19760730.0
2021-10-04,19748819.0
2021-10-05,19740878.0
2021-10-06,19740878.0
2021-10-07,19721026.0
2021-10-08,19713085.0
2021-10-11,19693233.0
2021-10-12,19721026.0
2021-10-13,19721026.0
2021-10-14,19732937.0
2021-10-15,19721026.0
2021-10-18,19732937.0
2021-10-19,19721026.0
2021-10-20,19721026.0
2021-10-21,19685292.0
2021-10-22,19685292.0
2021-10-25,19685292.0
2021-10-26,19685292.0
2021-10-27,19721026.0
2021-10-28,19728967.0
2021-10-29,19744848.0
2021-11-01,19709115.0
2021-11-02,19728967.0
2021-11-03,19744848.0
2021-11-04,19768671.0
2021-11-05,19816316.0
2021-11-08,19792493.0
2021-11-09,19848079.0
2021-11-10,19824257.0
2021-11-11,19820286.0
2021-11-12,19828227.0
2021-11-15,19812345.0
2021-11-16,19788523.0
2021-11-17,19796464.0
2021-11-18,19800434.0
2021-11-19,19812345.0
2021-11-22,19808375.0
2021-11-23,19804405.0
2021-11-24,19812345.0
2021-11-26,19816316.0
2021-11-29,19820286.0
2021-11-30,19856020.0
2021-12-01,19863961.0
2021-12-02,19844109.0
2021-12-03,19863961.0
2021-12-06,19840138.0
2021-12-07,19840138.0
2021-12-08,19840138.0
2021-12-09,19836168.0
2021-12-10,19863961.0
2021-12-13,19875872.0
2021-12-14,19891754.0
2021-12-15,19875872.0
2021-12-16,19895724.0
2021-12-17,19883813.0
2021-12-20,19875872.0
2021-12-21,19863961.0
2021-12-22,19883813.0
2021-12-23,19879842.0
2021-12-27,19871902.0
2021-12-28,19883813.0
2021-12-29,19856020.0
2021-12-30,19871902.0
2021-12-31,19863961.0
2022-01-03,19848079.0
2022-01-04,19848079.0
2022-01-05,19820286.0
2022-01-06,19812345.0
2022-01-07,19784553.0
2022-01-10,19721026.0
2022-01-11,19705144.0
2022-01-12,19705144.0
2022-01-13,19721026.0
2022-01-14,19697204.0
2022-01-18,19649559.0
2022-01-19,19669411.0
2022-01-20,19657499.0
2022-01-21,19613825.0
2022-01-24,19578091.0
2022-01-25,19558239.0
2022-01-26,19494713.0
2022-01-27,19478831.0
2022-01-28,19399423.0
2022-01-31,19371630.0
2022-02-01,19399423.0
2022-02-02,19470890.0
2022-02-03,19486772.0
2022-02-04,19458979.0
2022-02-07,19458979.0
2022-02-08,19407364.0
2022-02-09,19407364.0
2022-02-10,19320015.0
2022-02-11,19288251.0
2022-02-14,19228695.0
2022-02-15,19216784.0
2022-02-16,19216784.0
2022-02-17,19256488.0
2022-02-18,19260458.0
2022-02-22,19252518.0
2022-02-23,19252518.0
2022-02-24,19288251.0
2022-02-25,19268399.0
2022-02-28,19284281.0
2022-03-01,19296192.0
2022-03-02,19256488.0
2022-03-03,19216784.0
2022-03-04,19208843.0
2022-03-07,19173109.0
2022-03-08,19081790.0
2022-03-09,19077820.0
2022-03-10,19022234.0
2022-03-11,18982530.0
2022-03-14,18875329.0
2022-03-15,18827684.0
2022-03-16,18851506.0
2022-03-17,18875329.0
2022-03-18,18891210.0
2022-03-21,18807832.0
2022-03-22,18780039.0
2022-03-23,18756216.0
2022-03-24,18712542.0
2022-03-25,18664897.0
2022-03-28,18656956.0
2022-03-29,18633134.0
2022-03-30,18676808.0
2022-03-31,18676808.0
2022-04-01,18672838.0
2022-04-04,18680779.0
2022-04-05,18621222.0
2022-04-06,18573577.0
2022-04-07,18541814.0
2022-04-08,18482258.0
2022-04-11,18434613.0
2022-04-12,18430643.0
2022-04-13,18422702.0
2022-04-14,18359175.0
2022-04-18,18327412.0
2022-04-19,18232122.0
2022-04-20,18259915.0
2022-04-21,18232122.0
2022-04-22,18196389.0
2022-04-25,18184477.0
2022-04-26,18200359.0
2022-04-27,18176536.0
2022-04-28,18168596.0
2022-04-29,18140803.0
2022-05-02,18085217.0
2022-05-03,18105069.0
2022-05-04,18109040.0
2022-05-05,18037572.0
2022-05-06,17981986.0
2022-05-09,17981986.0
2022-05-10,17946253.0
2022-05-11,17938312.0
2022-05-12,17934341.0
2022-05-13,17874785.0
2022-05-16,17862874.0
2022-05-17,17815229.0
2022-05-18,17779495.0
2022-05-19,17827140.0
2022-05-20,17910519.0
2022-05-23,17942282.0
2022-05-24,18085217.0
2022-05-25,18255945.0
2022-05-26,18331382.0
2022-05-27,18386968.0
2022-05-31,18367116.0
2022-06-01,18371087.0
2022-06-02,18386968.0
2022-06-03,18382998.0
2022-06-06,18347264.0
2022-06-07,18339323.0
2022-06-08,18307560.0
2022-06-09,18244033.0
2022-06-10,18176536.0
2022-06-13,17902578.0
2022-06-14,17894637.0
2022-06-15,17874785.0
2022-06-16,17886697.0
2022-06-17,17902578.0
2022-06-21,17862874.0
2022-06-22,17918460.0
2022-06-23,17954194.0
2022-06-24,17981986.0
2022-06-27,17962134.0
2022-06-28,17942282.0
2022-06-29,17997868.0
2022-06-30,18069335.0
2022-07-01,18128892.0
2022-07-05,18172566.0
2022-07-06,18188448.0
2022-07-07,18200359.0
2022-07-08,18180507.0
2022-07-11,18220211.0
2022-07-12,18271826.0
2022-07-13,18248004.0
2022-07-14,18267856.0
2022-07-15,18279767.0
2022-07-18,18259915.0
2022-07-19,18244033.0
2022-07-20,18259915.0
2022-07-21,18295649.0
2022-07-22,18347264.0
2022-07-25,18311530.0
2022-07-26,18343294.0
2022-07-27,18371087.0
2022-07-28,18430643.0
2022-07-29,18462406.0
2022-08-01,18478288.0
2022-08-02,18438584.0
2022-08-03,18470347.0
2022-08-04,18478288.0
2022-08-05,18382998.0
2022-08-08,18422702.0
2022-08-09,18402850.0
2022-08-10,18402850.0
2022-08-11,18355205.0
2022-08-12,18402850.0
2022-08-15,18394909.0
2022-08-16,18394909.0
2022-08-17,18283738.0
2022-08-18,18283738.0
2022-08-19,18216241.0
2022-08-22,18168596.0
2022-08-23,18152714.0
2022-08-24,18109040.0
2022-08-25,18093158.0
2022-08-26,18069335.0
2022-08-29,18025661.0
2022-08-30,17989927.0
2022-08-31,17974046.0
2022-09-01,17878756.0
2022-09-02,17926401.0
2022-09-06,17831111.0
2022-09-07,17850963.0
2022-09-08,17827140.0
2022-09-09,17854933.0
2022-09-12,17843022.0
2022-09-13,17807288.0
2022-09-14,17779495.0
2022-09-15,17751703.0
2022-09-16,17747732.0
2022-09-19,17715969.0
2022-09-20,17628620.0
2022-09-21,17644502.0
2022-09-22,17557153.0
2022-09-23,17509508.0
2022-09-26,17402307.0
2022-09-27,17366573.0
2022-09-28,17394366.0
2022-09-29,17382454.0
2022-09-30,17342750.0
2022-10-03,17414218.0
2022-10-04,17521419.0
2022-10-05,17509508.0
2022-10-06,17521419.0
2022-10-07,17513478.0
2022-10-10,17501567.0
2022-10-11,17529360.0
2022-10-12,17553182.0
2022-10-13,17485685.0
2022-10-14,17465833.0
2022-10-17,17469804.0
2022-10-18,17513478.0
2022-10-19,17453922.0
2022-10-20,17410247.0
2022-10-21,17314958.0
2022-10-24,17207756.0
2022-10-25,17215697.0
2022-10-26,17223638.0
2022-10-27,17219668.0
2022-10-28,17215697.0
2022-10-31,17203786.0
2022-11-01,17247461.0
2022-11-02,17279224.0
2022-11-03,17251431.0
2022-11-04,17251431.0
2022-11-07,17239520.0
2022-11-08,17299076.0
2022-11-09,17322898.0
2022-11-10,17553182.0
2022-11-11,17565093.0
2022-11-14,17529360.0
2022-11-15,17604797.0
2022-11-16,17715969.0
2022-11-17,17755673.0
2022-11-18,17755673.0
2022-11-21,17759643.0
2022-11-22,17799348.0
2022-11-23,17854933.0
2022-11-25,17858904.0
2022-11-28,17870815.0
2022-11-29,17918460.0
2022-11-30,17981986.0
2022-12-01,18009779.0
2022-12-02,18021690.0
2022-12-05,18001838.0
2022-12-06,18025661.0
2022-12-07,18077276.0
2022-12-08,18069335.0
2022-12-09,18045513.0
2022-12-12,18033602.0
2022-12-13,18081247.0
2022-12-14,18085217.0
2022-12-15,18097128.0
2022-12-16,18069335.0
2022-12-19,18037572.0
2022-12-20,18013750.0
2022-12-21,17970075.0
2022-12-22,17970075.0
2022-12-23,17942282.0
2022-12-27,17978016.0
2022-12-28,17950223.0
2022-12-29,17978016.0
2022-12-30,17950223.0
2023-01-03,17989927.0
2023-01-04,18061395.0
2023-01-05,18069335.0
2023-01-06,18144773.0
2023-01-09,18172566.0
2023-01-10,18180507.0
2023-01-11,18248004.0
2023-01-12,18319471.0
2023-01-13,18311530.0
2023-01-17,18331382.0
2023-01-18,18394909.0
2023-01-19,18410791.0
2023-01-20,18379027.0
2023-01-23,18379027.0
2023-01-24,18402850.0
2023-01-25,18406820.0
2023-01-26,18410791.0
2023-01-27,18394909.0
2023-01-30,18386968.0
2023-01-31,18414761.0
2023-02-01,18466376.0
2023-02-02,18454465.0
2023-02-03,18386968.0
2023-02-06,18327412.0
2023-02-07,18303590.0
2023-02-08,18307560.0
2023-02-09,18259915.0
2023-02-10,18251974.0
2023-02-13,18259915.0
2023-02-14,18240063.0
2023-02-15,18180507.0
2023-02-16,18057424.0
2023-02-17,18013750.0
2023-02-21,17910519.0
2023-02-22,17922430.0
2023-02-23,17954194.0
2023-02-24,17886697.0
2023-02-27,17934341.0
2023-02-28,17950223.0
2023-03-01,17870815.0
2023-03-02,17870815.0
2023-03-03,17902578.0
2023-03-06,17906549.0
2023-03-07,17910519.0
2023-03-08,17906549.0
2023-03-09,17962134.0
2023-03-10,18049483.0
2023-03-13,18069335.0
2023-03-14,18041543.0
2023-03-15,18148744.0
2023-03-16,18116980.0
2023-03-17,18196389.0
2023-03-20,18113010.0
2023-03-21,18069335.0
2023-03-22,18164625.0
2023-03-23,18176536.0
2023-03-24,18208300.0
2023-03-27,18164625.0
2023-03-28,18196389.0
2023-03-29,18196389.0
2023-03-30,18244033.0
2023-03-31,18283738.0
2023-04-03,18248004.0
2023-04-04,18279767.0
2023-04-05,18327412.0
2023-04-06,18351235.0
2023-04-10,18319471.0
2023-04-11,18367116.0
2023-04-12,18406820.0
2023-04-13,18351235.0
2023-04-14,18299619.0
2023-04-17,18287708.0
2023-04-18,18168596.0
2023-04-19,18105069.0
2023-04-20,18109040.0
2023-04-21,18077276.0
2023-04-24,18124921.0
2023-04-25,18196389.0
2023-04-26,18140803.0
2023-04-27,18113010.0
2023-04-28,18176536.0
2023-05-01,18065365.0
2023-05-02,18144773.0
2023-05-03,18164625.0
2023-05-04,18192418.0
2023-05-05,18204329.0
2023-05-08,18172566.0
2023-05-09,18168596.0
2023-05-10,18216241.0
2023-05-11,18216241.0
2023-05-12,18180507.0
2023-05-15,18152714.0
2023-05-16,18136832.0
2023-05-17,18109040.0
2023-05-18,18017720.0
2023-05-19,17938312.0
2023-05-22,17898608.0
2023-05-23,17878756.0
2023-05-24,17823170.0
2023-05-25,17882726.0
2023-05-26,17926401.0
2023-05-30,17997868.0
2023-05-31,18045513.0
2023-06-01,18045513.0
2023-06-02,17981986.0
2023-06-05,18037572.0
2023-06-06,18069335.0
2023-06-07,18033602.0
2023-06-08,18089187.0
2023-06-09,18069335.0
2023-06-12,18073306.0
2023-06-13,18053454.0
2023-06-14,18089187.0
2023-06-15,18124921.0
2023-06-16,18124921.0
2023-06-20,18152714.0
2023-06-21,18160655.0
2023-06-22,18113010.0
2023-06-23,18188448.0
2023-06-26,18164625.0
2023-06-27,18176536.0
2023-06-28,18204329.0
2023-06-29,18124921.0
2023-06-30,18168596.0
2023-07-03,18105069.0
2023-07-05,18097128.0
2023-07-06,18053454.0
2023-07-07,18049483.0
2023-07-10,18053454.0
2023-07-11,18061395.0
2023-07-12,18116980.0
2023-07-13,18176536.0
2023-07-14,18148744.0
2023-07-17,18160655.0
2023-07-18,18192418.0
2023-07-19,18244033.0
2023-07-20,18224181.0
2023-07-21,18224181.0
2023-07-24,18232122.0
2023-07-25,18220211.0
2023-07-26,18248004.0
2023-07-27,18176536.0
2023-07-28,18168596.0
2023-07-31,18132862.0
2023-08-01,18073306.0
2023-08-02,18025661.0
2023-08-03,17886697.0
2023-08-04,17997868.0
2023-08-07,17934341.0
2023-08-08,17970075.0
2023-08-09,18009779.0
2023-08-10,17962134.0
2023-08-11,17962134.0
2023-08-14,17981986.0
2023-08-15,17981986.0
2023-08-16,17946253.0
2023-08-17,17898608.0
2023-08-18,17882726.0
2023-08-21,17807288.0
2023-08-22,17811259.0
2023-08-23,17862874.0
2023-08-24,17827140.0
2023-08-25,17831111.0
2023-08-28,17854933.0
2023-08-29,17906549.0
2023-08-30,17882726.0
2023-08-31,17898608.0
2023-09-01,17846992.0
2023-09-05,17827140.0
2023-09-06,17827140.0
2023-09-07,17819200.0
2023-09-08,17819200.0
2023-09-11,17823170.0
2023-09-12,17799348.0
2023-09-13,17827140.0
2023-09-14,17771555.0
2023-09-15,17767584.0
2023-09-18,17799348.0
2023-09-19,17759643.0
2023-09-20,17763614.0
2023-09-21,17644502.0
2023-09-22,17652442.0
2023-09-25,17529360.0
2023-09-26,17485685.0
2023-09-27,17445981.0
2023-09-28,17382454.0
2023-09-29,17394366.0
2023-10-02,17271283.0
2023-10-03,17195845.0
2023-10-04,17275253.0
2023-10-05,17291135.0
2023-10-06,17183934.0
2023-10-09,17275253.0
2023-10-10,17314958.0
2023-10-11,17449951.0
2023-10-12,17374514.0
