,CMCSA
2018-07-17,156408280000
2018-07-18,155358560000
2018-07-19,159329239999
2018-07-20,156545200000
2018-07-23,155951880000
2018-07-24,152391960000
2018-07-25,152528880000
2018-07-26,158599000000
2018-07-27,160105120000
2018-07-30,161839440000
2018-07-31,163299920000
2018-08-01,161565600000
2018-08-02,158096960000
2018-08-03,161611239999
2018-08-06,161200480000
2018-08-07,161565600000
2018-08-08,159968200000
2018-08-09,161976360000
2018-08-10,160105120000
2018-08-13,159922560000
2018-08-14,161519960000
2018-08-15,159603080000
2018-08-16,162752239999
2018-08-17,162478400000
2018-08-20,161702520000
2018-08-21,163117360000
2018-08-22,161930720000
2018-08-23,161154840000
2018-08-24,166586000000
2018-08-27,166266520000
2018-08-28,165901400000
2018-08-29,167727000000
2018-08-30,167407520000
2018-08-31,168822360000
2018-09-04,166038320000
2018-09-05,165581920000
2018-09-06,163938880000
2018-09-07,165079880000
2018-09-10,165947040000
2018-09-11,165673200000
2018-09-12,164714760000
2018-09-13,169050560000
2018-09-14,168685440000
2018-09-17,168685440000
2018-09-18,172245360000
2018-09-19,170328480000
2018-09-20,172564840000
2018-09-21,172975600000
2018-09-24,162615320000
2018-09-25,161565600000
2018-09-26,161428680000
2018-09-27,160744080000
2018-09-28,161611239999
2018-10-01,160762188781
2018-10-02,161576862035
2018-10-03,159268621149
2018-10-04,159359140399
2018-10-05,156417264760
2018-10-08,159223361523
2018-10-09,160400111779
2018-10-10,155149995254
2018-10-11,152389158115
2018-10-12,156688822511
2018-10-15,158816024896
2018-10-16,162934650792
2018-10-17,164745035800
2018-10-18,162663093040
2018-10-19,162844131541
2018-10-22,161803160161
2018-10-23,161350563909
2018-10-24,154425841250
2018-10-25,162210496788
2018-10-26,159494919275
2018-10-29,162889391166
2018-10-30,170674046704
2018-10-31,172620210589
2018-11-01,171760277709
2018-11-02,170447748578
2018-11-05,172077095086
2018-11-06,170764565955
2018-11-07,173344364592
2018-11-08,173344364592
2018-11-09,173525403093
2018-11-12,171986575836
2018-11-13,170719306329
2018-11-14,173299104967
2018-11-15,174204297471
2018-11-16,174656893723
2018-11-19,172801249089
2018-11-20,166374382308
2018-11-21,169768854200
2018-11-23,169225738697
2018-11-26,170945604455
2018-11-27,173615922343
2018-11-28,176784096109
2018-11-29,178413442617
2018-11-30,176557797983
2018-12-03,177191432736
2018-12-04,170583527454
2018-12-06,171443460333
2018-12-07,169316257948
2018-12-10,169044700196
2018-12-11,166736459310
2018-12-12,167370094063
2018-12-13,166374382308
2018-12-14,164473478049
2018-12-17,163885102921
2018-12-18,161350563909
2018-12-19,159268621149
2018-12-20,156688822511
2018-12-21,152751235117
2018-12-24,149673580602
2018-12-26,154516360501
2018-12-27,156009928133
2018-12-28,155466812630
2018-12-31,154536442832
2019-01-02,155988767698
2019-01-03,157214166805
2019-01-04,162524229598
2019-01-07,160799593819
2019-01-08,162115763229
2019-01-09,163658858400
2019-01-10,162569614750
2019-01-11,161707296861
2019-01-14,162342688990
2019-01-15,162614999902
2019-01-16,162932695967
2019-01-17,162978081119
2019-01-18,164339635681
2019-01-22,158711876823
2019-01-23,167425826023
2019-01-24,164475791137
2019-01-25,162388074142
2019-01-28,160527282906
2019-01-29,163749628704
2019-01-30,160799593819
2019-01-31,165973501156
2019-02-01,166971974502
2019-02-04,166881204198
2019-02-05,168605839977
2019-02-06,168696610281
2019-02-07,171011253037
2019-02-08,170648171820
2019-02-11,167925062696
2019-02-12,169014306345
2019-02-13,168061218152
2019-02-14,169105076650
2019-02-15,171419719406
2019-02-19,170421246060
2019-02-20,171510489710
2019-02-21,174596680051
2019-02-22,175232072180
2019-02-25,175050531572
2019-02-26,176094390070
2019-02-27,174868990964
2019-02-28,175504383093
2019-03-01,177455944632
2019-03-04,175776694005
2019-03-05,175731308853
2019-03-06,175232072180
2019-03-07,174188213683
2019-03-08,173325895793
2019-03-11,177773640697
2019-03-12,179225965563
2019-03-13,179543661628
2019-03-14,180950601342
2019-03-15,183673710467
2019-03-18,181177527103
2019-03-19,180542134974
2019-03-20,179135195259
2019-03-21,181767534080
2019-03-22,179089810107
2019-03-25,177819025849
2019-03-26,179861357693
2019-03-27,182493696513
2019-03-28,183446784707
2019-03-29,181449838015
2019-04-01,183208360184
2019-04-02,181890314427
2019-04-03,183026560769
2019-04-04,183662858720
2019-04-05,183708308574
2019-04-08,185026354331
2019-04-09,186526199502
2019-04-10,186707998917
2019-04-11,186526199502
2019-04-12,187707895698
2019-04-15,189889488675
2019-04-16,190753035894
2019-04-17,193480027115
2019-04-18,192843729164
2019-04-22,190889385456
2019-04-23,190843935602
2019-04-24,190207637650
2019-04-25,195116221848
2019-04-26,195797969653
2019-04-29,197479614239
2019-04-30,197843213069
2019-05-01,197343264678
2019-05-02,193843625945
2019-05-03,196752416580
2019-05-06,196797866434
2019-05-07,194343574335
2019-05-08,193389127408
2019-05-09,195070771994
2019-05-10,196116118629
2019-05-13,192161981359
2019-05-14,195025322140
2019-05-15,193116428286
2019-05-16,196297918043
2019-05-17,197888662922
2019-05-20,194434474043
2019-05-21,196752416580
2019-05-22,196797866434
2019-05-23,194207224774
2019-05-24,193934525652
2019-05-28,193025528578
2019-05-29,190525786626
2019-05-30,189707689260
2019-05-31,186344400088
2019-06-03,186162600673
2019-06-04,188162394235
2019-06-05,187707895698
2019-06-06,187026147893
2019-06-07,188525993064
2019-06-10,187662445844
2019-06-11,187344296868
2019-06-12,188389643503
2019-06-13,189480439991
2019-06-14,192298330920
2019-06-17,193434577262
2019-06-18,196570617166
2019-06-19,196070668775
2019-06-20,198524960874
2019-06-21,197979562630
2019-06-24,198161362044
2019-06-25,194298124482
2019-06-26,191389333846
2019-06-27,190889385456
2019-06-28,192161981359
2019-07-01,194373210000
2019-07-02,195192390000
2019-07-03,197149320000
2019-07-05,196967280000
2019-07-08,194009130000
2019-07-09,195601980000
2019-07-10,199288290000
2019-07-11,200608080000
2019-07-12,203156640000
2019-07-15,203520720000
2019-07-16,205204590000
2019-07-17,202200930000
2019-07-18,202792560000
2019-07-19,200517060000
2019-07-22,199561350000
2019-07-23,201700320000
2019-07-24,204203370000
2019-07-25,203020110000
2019-07-26,203111130000
2019-07-29,201290730000
2019-07-30,200608080000
2019-07-31,196466670000
2019-08-01,195146880000
2019-08-02,194100150000
2019-08-05,189367110000
2019-08-06,191460570000
2019-08-07,189913230000
2019-08-08,194145659999
2019-08-09,195374430000
2019-08-12,193235460000
2019-08-13,197786460000
2019-08-14,192825870000
2019-08-15,192734850000
2019-08-16,196512180000
2019-08-19,200244000000
2019-08-20,199970940000
2019-08-21,200744610000
2019-08-22,199197270000
2019-08-23,193098930000
2019-08-26,197285850000
2019-08-27,198423600000
2019-08-28,199197270000
2019-08-29,201017670000
2019-08-30,201427260000
2019-09-03,199697880000
2019-09-04,207161520000
2019-09-05,211211909999
2019-09-06,210938850000
2019-09-09,211257420000
2019-09-10,211393950000
2019-09-11,211166400000
2019-09-12,213760470000
2019-09-13,213350880000
2019-09-16,210574770000
2019-09-17,212395170000
2019-09-18,213623940000
2019-09-19,212440680000
2019-09-20,210984360000
2019-09-23,210347220000
2019-09-24,208026210000
2019-09-25,208572330000
2019-09-26,204339900000
2019-09-27,203930310000
2019-09-30,205250801796
2019-10-01,202701102395
2019-10-02,200561176112
2019-10-03,200606706458
2019-10-04,203566178977
2019-10-07,203019814820
2019-10-08,200834358190
2019-10-09,202063677545
2019-10-10,202610041702
2019-10-11,207390728079
2019-10-14,205933756993
2019-10-15,207937092237
2019-10-16,207618379812
2019-10-17,209120881244
2019-10-18,207481788772
2019-10-21,209803836441
2019-10-22,208392395701
2019-10-23,208164743969
2019-10-24,204158073481
2019-10-25,207846031544
2019-10-28,206889894268
2019-10-29,206480121150
2019-10-30,203475118285
2019-10-31,204067012788
2019-11-01,203748300363
2019-11-04,199832690569
2019-11-05,201608374080
2019-11-06,201335192001
2019-11-07,203520648631
2019-11-08,205751635607
2019-11-11,206024817686
2019-11-12,205933756993
2019-11-13,205797165954
2019-11-14,206935424615
2019-11-15,202883223781
2019-11-18,203110875513
2019-11-19,204021482442
2019-11-20,201335192001
2019-11-21,201972616852
2019-11-22,203975952096
2019-11-25,197374051860
2019-11-26,198284658789
2019-11-27,202245798930
2019-11-29,201016479576
2019-12-02,198648901561
2019-12-03,198739962254
2019-12-04,198102537403
2019-12-05,200515645765
2019-12-06,201426252694
2019-12-09,199832690569
2019-12-10,194733291766
2019-12-11,191546167515
2019-12-12,195826020081
2019-12-13,198421249829
2019-12-16,198193598096
2019-12-17,197556173246
2019-12-18,196645566317
2019-12-19,198694431907
2019-12-20,200743297498
2019-12-23,200788827844
2019-12-24,202746632741
2019-12-26,204749967985
2019-12-27,205341862489
2019-12-30,205706105261
2019-12-31,205153140000
2020-01-02,206977940000
2020-01-03,205335620000
2020-01-06,203784540000
2020-01-07,204970660000
2020-01-08,207069180000
2020-01-09,207616620000
2020-01-10,205198760000
2020-01-13,208939600000
2020-01-14,209988860000
2020-01-15,211129360000
2020-01-16,213820940000
2020-01-17,216695000000
2020-01-21,215782600000
2020-01-22,216421280000
2020-01-23,208255300000
2020-01-24,203419580000
2020-01-27,200728000000
2020-01-28,200910480000
2020-01-29,197625840000
2020-01-30,201366680000
2020-01-31,197032780000
2020-02-03,194614919999
2020-02-04,202005360000
2020-02-05,203419580000
2020-02-06,203465200000
2020-02-07,204103880000
2020-02-10,203738919999
2020-02-11,204331980000
2020-02-12,209943240000
2020-02-13,210171340000
2020-02-14,210262580000
2020-02-18,210536300000
2020-02-19,209715140000
2020-02-20,209943240000
2020-02-21,209030840000
2020-02-24,203465200000
2020-02-25,196941540000
2020-02-26,192607640000
2020-02-27,187270100000
2020-02-28,184441660000
2020-03-02,193976240000
2020-03-03,189049280000
2020-03-04,193885000000
2020-03-05,185992740000
2020-03-06,184167940000
2020-03-09,172808560000
2020-03-10,178374200000
2020-03-11,172945419999
2020-03-12,159396280000
2020-03-13,179423460000
2020-03-16,164414480000
2020-03-17,174359640000
2020-03-18,162772160000
2020-03-19,163958280000
2020-03-20,152233940000
2020-03-23,155883540000
2020-03-24,158027680000
2020-03-25,153146340000
2020-03-26,167607880000
2020-03-27,157708340000
2020-03-30,161905380000
2020-03-31,157116600000
2020-04-01,148159400000
2020-04-02,157070900000
2020-04-03,155151500000
2020-04-06,165571100000
2020-04-07,168815800000
2020-04-08,172197600000
2020-04-09,173660000000
2020-04-13,169958300000
2020-04-14,176036400000
2020-04-15,169821199999
2020-04-16,172883100000
2020-04-17,174025600000
2020-04-20,170049700000
2020-04-21,163194700000
2020-04-22,163286100000
2020-04-23,164931300000
2020-04-24,169821199999
2020-04-27,174619700000
2020-04-28,174025600000
2020-04-29,178230000000
2020-04-30,171969100000
2020-05-01,168998600000
2020-05-04,165525400000
2020-05-05,164748500000
2020-05-06,160589800000
2020-05-07,162600600000
2020-05-08,166942100000
2020-05-11,165251199999
2020-05-12,161549500000
2020-05-13,159812900000
2020-05-14,163423200000
2020-05-15,164154400000
2020-05-18,174071300000
2020-05-19,174619700000
2020-05-20,179006900000
2020-05-21,178001500000
2020-05-22,177041800000
2020-05-26,180606400000
2020-05-27,182480100000
2020-05-28,180743500000
2020-05-29,180972000000
2020-06-01,183622600000
2020-06-02,186364600000
2020-06-03,188741000000
2020-06-04,188695300000
2020-06-05,192351300000
2020-06-08,197058400000
2020-06-09,192625500000
2020-06-10,189015200000
2020-06-11,179372500000
2020-06-12,180332200000
2020-06-15,182023100000
2020-06-16,181657500000
2020-06-17,179235400000
2020-06-18,180240800000
2020-06-19,178687000000
2020-06-22,175670800000
2020-06-23,179144000000
2020-06-24,176219200000
2020-06-25,176264900000
2020-06-26,176630500000
2020-06-29,177955800000
2020-06-30,178411460000
2020-07-01,181706900000
2020-07-02,179647250000
2020-07-06,184590410000
2020-07-07,183400390000
2020-07-08,181889980000
2020-07-09,179830330000
2020-07-10,185414270000
2020-07-13,185551580000
2020-07-14,188480860000
2020-07-15,192050920000
2020-07-16,192874780000
2020-07-17,193057860000
2020-07-20,192005150000
2020-07-21,194842890000
2020-07-22,194842890000
2020-07-23,194476730000
2020-07-24,198412950000
2020-07-27,199374120000
2020-07-28,197772170000
2020-07-29,200930300000
2020-07-30,199877590000
2020-07-31,195895600000
2020-08-03,196261760000
2020-08-04,197772170000
2020-08-05,193561330000
2020-08-06,196215990000
2020-08-07,195941370000
2020-08-10,196902540000
2020-08-11,196765230000
2020-08-12,198367180000
2020-08-13,198596030000
2020-08-14,200335290000
2020-08-17,199236810000
2020-08-18,199282580000
2020-08-19,198275640000
2020-08-20,198046790000
2020-08-21,197131390000
2020-08-24,200472600000
2020-08-25,198687569999
2020-08-26,202303400000
2020-08-27,203859580000
2020-08-28,203951120000
2020-08-31,205095370000
2020-09-01,206193850000
2020-09-02,206743090000
2020-09-03,203401880000
2020-09-04,203356110000
2020-09-08,200518370000
2020-09-09,204134200000
2020-09-10,201479540000
2020-09-11,204454590000
2020-09-14,207200790000
2020-09-15,212647420000
2020-09-16,214249370000
2020-09-17,208619660000
2020-09-18,207155020000
2020-09-21,204500360000
2020-09-22,211411630000
2020-09-23,207612720000
2020-09-24,209168900000
2020-09-25,211228550000
2020-09-28,214020520000
2020-09-29,211457400000
2020-09-30,211901154516
2020-10-01,212725672627
2020-10-02,206816626165
2020-10-05,209839859239
2020-10-06,203885006215
2020-10-07,205946301493
2020-10-08,207503724591
2020-10-09,205442429314
2020-10-12,210664377350
2020-10-13,210206311733
2020-10-14,207412111468
2020-10-15,206633399918
2020-10-16,208694695196
2020-10-19,203060488104
2020-10-20,202785648734
2020-10-21,203930812777
2020-10-22,206633399918
2020-10-23,206404367110
2020-10-26,200495320648
2020-10-27,198983704111
2020-10-28,192295946100
2020-10-29,197243054766
2020-10-30,193486916705
2020-11-02,189639165520
2020-11-03,195227566050
2020-11-04,200174674716
2020-11-05,203152101228
2020-11-06,203976619339
2020-11-09,216115358194
2020-11-10,218817945336
2020-11-11,218359879719
2020-11-12,219779883132
2020-11-13,224452152428
2020-11-16,226925706760
2020-11-17,228025064242
2020-11-18,225093444292
2020-11-19,226650867390
2020-11-20,225230863977
2020-11-23,228162483927
2020-11-24,239751544042
2020-11-25,237277989709
2020-11-27,237048956901
2020-11-30,230132166081
2020-12-01,233705077895
2020-12-02,233842497580
2020-12-03,236316051913
2020-12-04,236774117530
2020-12-07,237873475011
2020-12-08,235491533802
2020-12-09,234804435376
2020-12-10,231231523562
2020-12-11,233292818839
2020-12-14,233567658210
2020-12-15,235949599419
2020-12-16,235583146925
2020-12-17,235262500993
2020-12-18,233155399154
2020-12-21,230727651383
2020-12-22,229124421723
2020-12-23,229216034846
2020-12-24,230773457945
2020-12-28,234117336950
2020-12-29,236132825666
2020-12-30,234575402568
2020-12-31,240568400000
2021-01-04,231891410000
2021-01-05,229458180000
2021-01-06,232120960000
2021-01-07,232580059999
2021-01-08,236620140000
2021-01-11,236528320000
2021-01-12,229595910000
2021-01-13,230284559999
2021-01-14,227621780000
2021-01-15,223535790000
2021-01-19,224270350000
2021-01-20,224408080000
2021-01-21,225555830000
2021-01-22,223489880000
2021-01-25,224821270000
2021-01-26,229963190000
2021-01-27,222296220000
2021-01-28,236895600000
2021-01-29,227575870000
2021-02-01,230238650000
2021-02-02,234967380000
2021-02-03,231707770000
2021-02-04,236206950000
2021-02-05,234646010000
2021-02-08,238043350000
2021-02-09,242037520000
2021-02-10,242175250000
2021-02-11,244378930000
2021-02-12,244378930000
2021-02-16,242588440000
2021-02-17,243277090000
2021-02-18,241302960000
2021-02-19,239191100000
2021-02-22,241027500000
2021-02-23,244883940000
2021-02-24,245159400000
2021-02-25,239833840000
2021-02-26,242037520000
2021-03-01,249979950000
2021-03-02,249061750000
2021-03-03,246674430000
2021-03-04,247592630000
2021-03-05,252918190000
2021-03-08,254708680000
2021-03-09,255121870000
2021-03-10,262651110000
2021-03-11,261181990000
2021-03-12,262100190000
2021-03-15,264120230000
2021-03-16,266461640000
2021-03-17,263982500000
2021-03-18,256499170000
2021-03-19,254616860000
2021-03-22,258794670000
2021-03-23,257738740000
2021-03-24,256728720000
2021-03-25,258473300000
2021-03-26,253331380000
2021-03-29,253377290000
2021-03-30,252413180000
2021-03-31,248960110000
2021-04-01,251904750000
2021-04-05,252134800000
2021-04-06,252318840000
2021-04-07,251214600000
2021-04-08,249972330000
2021-04-09,246475570000
2021-04-12,245325320000
2021-04-13,247901880000
2021-04-14,245233300000
2021-04-15,249098140000
2021-04-16,253561110000
2021-04-19,249098140000
2021-04-20,249190159999
2021-04-21,251490659999
2021-04-22,250294400000
2021-04-23,250248390000
2021-04-26,249926320000
2021-04-27,249834300000
2021-04-28,248914100000
2021-04-29,259496400000
2021-04-30,258346150000
2021-05-03,260278570000
2021-05-04,260554630000
2021-05-05,259542409999
2021-05-06,262164980000
2021-05-07,267364110000
2021-05-10,264603510000
2021-05-11,264557500000
2021-05-12,260508620000
2021-05-13,264051390000
2021-05-14,269986680000
2021-05-17,255171460000
2021-05-18,252824950000
2021-05-19,249558240000
2021-05-20,253239040000
2021-05-21,253423080000
2021-05-24,256091659999
2021-05-25,256275700000
2021-05-26,261566850000
2021-05-27,263821340000
2021-05-28,263821340000
2021-06-01,262026950000
2021-06-02,260830690000
2021-06-03,259450390000
2021-06-04,262257000000
2021-06-07,261888920000
2021-06-08,259634430000
2021-06-09,258852260000
2021-06-10,260416600000
2021-06-11,261704880000
2021-06-14,263545280000
2021-06-15,263729320000
2021-06-16,262809120000
2021-06-17,264649520000
2021-06-18,260922710000
2021-06-21,263545280000
2021-06-22,265155630000
2021-06-23,255263480000
2021-06-24,257932060000
2021-06-25,259588420000
2021-06-28,258116100000
2021-06-29,260140540000
2021-06-30,261607760000
2021-07-01,264957000000
2021-07-02,268030960000
2021-07-06,264544079999
2021-07-07,266883960000
2021-07-08,267159240000
2021-07-09,266241640000
2021-07-12,267296880000
2021-07-13,265278160000
2021-07-14,265048760000
2021-07-15,265874600000
2021-07-16,264039400000
2021-07-19,259818440000
2021-07-20,261883040000
2021-07-21,265232280000
2021-07-22,265140520000
2021-07-23,267755680000
2021-07-26,269315600000
2021-07-27,268673280000
2021-07-28,266012240000
2021-07-29,266608680000
2021-07-30,269912040000
2021-08-02,268260360000
2021-08-03,267159240000
2021-08-04,265966360000
2021-08-05,267663920000
2021-08-06,269269720000
2021-08-09,267388640000
2021-08-10,268168600000
2021-08-11,271104920000
2021-08-12,270829640000
2021-08-13,272160160000
2021-08-16,271839000000
2021-08-17,272848360000
2021-08-18,270829640000
2021-08-19,270508480000
2021-08-20,272573079999
2021-08-23,274362400000
2021-08-24,273123640000
2021-08-25,272894240000
2021-08-26,270692000000
2021-08-27,272527200000
2021-08-30,273949480000
2021-08-31,278399840000
2021-09-01,280510320000
2021-09-02,283309000000
2021-09-03,283171360000
2021-09-07,276656400000
2021-09-08,275922320000
2021-09-09,273261280000
2021-09-10,272068400000
2021-09-13,275142360000
2021-09-14,255046920000
2021-09-15,261516000000
2021-09-16,262800640000
2021-09-17,262020680000
2021-09-20,259176120000
2021-09-21,257203280000
2021-09-22,257019760000
2021-09-23,257707960000
2021-09-24,258029120000
2021-09-27,258258520000
2021-09-28,251193000000
2021-09-29,256606840000
2021-09-30,253543572077
2021-10-01,259346106893
2021-10-04,257396817853
2021-10-05,257442150156
2021-10-06,257940805492
2021-10-07,260207420655
2021-10-08,247967698777
2021-10-11,236725287571
2021-10-12,237223942907
2021-10-13,238855905824
2021-10-14,244749105246
2021-10-15,244885102156
2021-10-18,241258517896
2021-10-19,245882412828
2021-10-20,248013031080
2021-10-21,244930434459
2021-10-22,245791748221
2021-10-25,245157095976
2021-10-26,243706462272
2021-10-27,237722598243
2021-10-28,235274653867
2021-10-29,233144035614
2021-11-01,236906616784
2021-11-02,238629244308
2021-11-03,240034545708
2021-11-04,239037235037
2021-11-05,244341114517
2021-11-08,242482490084
2021-11-09,243661129968
2021-11-10,245565086705
2021-11-11,243253139239
2021-11-12,242527822387
2021-11-15,241983834748
2021-11-16,240805194864
2021-11-17,243570465362
2021-11-18,239263896553
2021-11-19,235319986170
2021-11-22,233506694040
2021-11-23,235909306113
2021-11-24,235183989261
2021-11-26,231648069607
2021-11-29,233597358647
2021-11-30,226570851643
2021-12-01,222490944351
2021-12-02,233461361737
2021-12-03,234730666228
2021-12-06,237314607513
2021-12-07,224757559513
2021-12-08,221856292105
2021-12-09,216733741838
2021-12-10,219635009246
2021-12-13,216280418805
2021-12-14,221040310647
2021-12-15,218411037058
2021-12-16,221402969073
2021-12-17,220994978343
2021-12-20,219408347730
2021-12-21,221493633679
2021-12-22,222264282834
2021-12-23,226797513159
2021-12-27,228792134502
2021-12-28,228973463715
2021-12-29,229336122141
2021-12-30,229336122141
2021-12-31,227088960000
2022-01-03,228938880000
2022-01-04,226457280000
2022-01-05,226592640000
2022-01-06,227901120000
2022-01-07,225825600000
2022-01-10,227946240000
2022-01-11,230743680000
2022-01-12,229886400000
2022-01-13,231375360000
2022-01-14,233180160000
2022-01-18,226412160000
2022-01-19,227088960000
2022-01-20,226592640000
2022-01-21,224381760000
2022-01-24,225915840000
2022-01-25,224111040000
2022-01-26,218651520000
2022-01-27,216621120000
2022-01-28,224336640000
2022-01-31,225554880000
2022-02-01,225329280000
2022-02-02,225554880000
2022-02-03,223975680000
2022-02-04,222576960000
2022-02-07,220456320000
2022-02-08,222035520000
2022-02-09,224562240000
2022-02-10,220727040000
2022-02-11,214861440000
2022-02-14,213868800000
2022-02-15,216801600000
2022-02-16,216982080000
2022-02-17,211026240000
2022-02-18,210439680000
2022-02-22,211793280000
2022-02-23,203626560000
2022-02-24,207597120000
2022-02-25,212379840000
2022-02-28,210981120000
2022-03-01,209311680000
2022-03-02,209266560000
2022-03-03,212605440000
2022-03-04,213011520000
2022-03-07,208905600000
2022-03-08,208138560000
2022-03-09,208093440000
2022-03-10,204799680000
2022-03-11,203130240000
2022-03-14,202904640000
2022-03-15,205476480000
2022-03-16,208589760000
2022-03-17,209717760000
2022-03-18,211657919999
2022-03-21,210575040000
2022-03-22,213056640000
2022-03-23,209898240000
2022-03-24,211161600000
2022-03-25,212650560000
2022-03-28,214455360000
2022-03-29,215583360000
2022-03-30,215177280000
2022-03-31,208676740000
2022-04-01,212598900000
2022-04-04,214426270000
2022-04-05,213356590000
2022-04-06,212732610000
2022-04-07,210147550000
2022-04-08,211350940000
2022-04-11,212197770000
2022-04-12,210593250000
2022-04-13,213534870000
2022-04-14,212064060000
2022-04-18,208855020000
2022-04-19,214426270000
2022-04-20,211261800000
2022-04-21,209211580000
2022-04-22,202258660000
2022-04-25,203729470000
2022-04-26,198648490000
2022-04-27,198113650000
2022-04-28,185856900000
2022-04-29,177210320000
2022-05-02,180285650000
2022-05-03,179929090000
2022-05-04,185500340000
2022-05-05,179973660000
2022-05-06,178280000000
2022-05-09,177210320000
2022-05-10,179617100000
2022-05-11,177566880000
2022-05-12,184475230000
2022-05-13,184876360000
2022-05-16,186614590000
2022-05-17,190937880000
2022-05-18,187773410000
2022-05-19,187283140000
2022-05-20,187238570000
2022-05-23,191116160000
2022-05-24,191962990000
2022-05-25,194770900000
2022-05-26,196687410000
2022-05-27,196821120000
2022-05-31,197355960000
2022-06-01,195796010000
2022-06-02,195216600000
2022-06-03,191339010000
2022-06-06,188441960000
2022-06-07,190001910000
2022-06-08,190937880000
2022-06-09,187996260000
2022-06-10,185544910000
2022-06-13,179171400000
2022-06-14,177566880000
2022-06-15,178859410000
2022-06-16,168964870000
2022-06-17,172530470000
2022-06-21,171505360000
2022-06-22,173377300000
2022-06-23,174313270000
2022-06-24,176363490000
2022-06-27,177522310000
2022-06-28,174402410000
2022-06-29,175293810000
2022-06-30,171753480000
2022-07-01,176349330000
2022-07-05,174335910000
2022-07-06,174335910000
2022-07-07,174817380000
2022-07-08,174904920000
2022-07-11,171447090000
2022-07-12,173985750000
2022-07-13,174554760000
2022-07-14,173241660000
2022-07-15,179019300000
2022-07-18,177443580000
2022-07-19,180813870000
2022-07-20,183046140000
2022-07-21,185015790000
2022-07-22,186460200000
2022-07-25,185891190000
2022-07-26,186985440000
2022-07-27,189830490000
2022-07-28,172497570000
2022-07-29,164225040000
2022-08-01,164181270000
2022-08-02,164925360000
2022-08-03,168426960000
2022-08-04,170396610000
2022-08-05,167507790000
2022-08-08,168908430000
2022-08-09,167026320000
2022-08-10,170527920000
2022-08-11,172453800000
2022-08-12,175080000000
2022-08-15,177574890000
2022-08-16,176655720000
2022-08-17,171841020000
2022-08-18,168995970000
2022-08-19,169302360000
2022-08-22,164662740000
2022-08-23,162999480000
2022-08-24,162430470000
2022-08-25,164575200000
2022-08-26,161073600000
2022-08-29,158841330000
2022-08-30,156346440000
2022-08-31,158403630000
2022-09-01,161511300000
2022-09-02,156521520000
2022-09-06,152056980000
2022-09-07,153107460000
2022-09-08,150437490000
2022-09-09,155077110000
2022-09-12,156215130000
2022-09-13,146454420000
2022-09-14,150875190000
2022-09-15,148818000000
2022-09-16,151094040000
2022-09-19,150831420000
2022-09-20,148117680000
2022-09-21,143127900000
2022-09-22,142121190000
2022-09-23,139363680000
2022-09-26,135205530000
2022-09-27,132448020000
2022-09-28,136387320000
2022-09-29,133192110000
2022-09-30,123776101738
2022-10-03,129262256946
2022-10-04,130781499927
2022-10-05,129726470079
2022-10-06,126814587699
2022-10-07,123522894574
2022-10-10,122932077859
2022-10-11,121033024133
2022-10-12,121075225327
2022-10-13,127574209189
2022-10-14,126814587699
2022-10-17,130064079630
2022-10-18,129768671273
2022-10-19,128249428292
2022-10-20,128544836649
2022-10-21,128629239037
2022-10-24,131161310672
2022-10-25,133186967979
2022-10-26,132933760816
2022-10-27,134917216930
2022-10-28,134832814542
2022-10-31,133946589470
2022-11-01,133186967979
2022-11-02,130443890375
2022-11-03,128207227098
2022-11-04,130823701121
2022-11-07,133355772755
2022-11-08,134621808572
2022-11-09,132469547683
2022-11-10,138293312443
2022-11-11,143568461681
2022-11-14,144032674814
2022-11-15,144665692723
2022-11-16,143399656906
2022-11-17,144581290335
2022-11-18,145594118989
2022-11-21,144961101080
2022-11-22,148126190624
2022-11-23,149940841962
2022-11-25,150447256289
2022-11-28,150194049125
2022-11-29,149729835992
2022-11-30,154625174486
2022-12-01,153105931505
2022-12-02,151333481361
2022-12-05,148337196593
2022-12-06,146733551225
2022-12-07,146100533316
2022-12-08,147577575103
2022-12-09,149054616890
2022-12-12,154118760159
2022-12-13,154920582843
2022-12-14,149181220471
2022-12-15,146058332122
2022-12-16,145551917795
2022-12-19,143399656906
2022-12-20,145214308244
2022-12-21,148041788236
2022-12-22,146944557194
2022-12-23,148294995399
2022-12-27,147704178685
2022-12-28,146100533316
2022-12-29,147915184654
2022-12-30,147577575103
2023-01-03,149678560000
2023-01-04,153970720000
2023-01-05,155611840000
2023-01-06,159441120000
2023-01-09,158010400000
2023-01-10,159399040000
2023-01-11,159693600000
2023-01-12,162807520000
2023-01-13,163817440000
2023-01-17,163859520000
2023-01-18,161082240000
2023-01-19,160493120000
2023-01-20,165668960000
2023-01-23,169414080000
2023-01-24,167268000000
2023-01-25,168740800000
2023-01-26,170045280000
2023-01-27,166636800000
2023-01-30,165121920000
2023-01-31,165584800000
2023-02-01,168193760000
2023-02-02,172990880000
2023-02-03,168193760000
2023-02-06,166258080000
2023-02-07,166931360000
2023-02-08,163102080000
2023-02-09,159483200000
2023-02-10,161418880000
2023-02-13,164490720000
2023-02-14,164364480000
2023-02-15,165879360000
2023-02-16,167141760000
2023-02-17,164616960000
2023-02-21,159230720000
2023-02-22,159946080000
2023-02-23,158599520000
2023-02-24,155696000000
2023-02-27,157168800000
2023-02-28,156411360000
2023-03-01,154139040000
2023-03-02,155485600000
2023-03-03,156663840000
