,MDLZ
2019-12-26,79038850000
2019-12-27,79658480000
2019-12-30,79255000000
2019-12-31,78984720000
2020-01-02,77909220000
2020-01-03,77780160000
2020-01-06,77651100000
2020-01-07,77321280000
2020-01-08,77507700000
2020-01-09,77708460000
2020-01-10,77794500000
2020-01-13,78282060000
2020-01-14,77708460000
2020-01-15,78497160000
2020-01-16,79142460000
2020-01-17,79099440000
2020-01-21,79644360000
2020-01-22,79529640000
2020-01-23,79500960000
2020-01-24,78999060000
2020-01-27,78425460000
2020-01-28,78654900000
2020-01-29,78239040000
2020-01-30,84319200000
2020-01-31,82282920000
2020-02-03,82526700000
2020-02-04,82354620000
2020-02-05,83057280000
2020-02-06,83774280000
2020-02-07,84118440000
2020-02-10,84562980000
2020-02-11,84419580000
2020-02-12,84534300000
2020-02-13,84649020000
2020-02-14,85581120000
2020-02-18,85552440000
2020-02-19,85036200000
2020-02-20,84663360000
2020-02-21,84247500000
2020-02-24,82799160000
2020-02-25,81766680000
2020-02-26,81537240000
2020-02-27,78095640000
2020-02-28,75715200000
2020-03-02,79730400000
2020-03-03,78568860000
2020-03-04,83186340000
2020-03-05,81537240000
2020-03-06,79816440000
2020-03-09,77349960000
2020-03-10,78740940000
2020-03-11,75055560000
2020-03-12,68129340000
2020-03-13,73019280000
2020-03-16,64673400000
2020-03-17,70007880000
2020-03-18,66752699999
2020-03-19,65203980000
2020-03-20,62120880000
2020-03-23,60127620000
2020-03-24,66910439999
2020-03-25,66121740000
2020-03-26,70122600000
2020-03-27,68674260000
2020-03-30,73320420000
2020-03-31,71664480000
2020-04-01,69661080000
2020-04-02,72093780000
2020-04-03,72680490000
2020-04-06,74454930000
2020-04-07,74125800000
2020-04-08,74111490000
2020-04-09,74898540000
2020-04-13,74440620000
2020-04-14,78003810000
2020-04-15,76859010000
2020-04-16,76458330000
2020-04-17,76529880000
2020-04-20,76544190000
2020-04-21,73095480000
2020-04-22,74726820000
2020-04-23,73453230000
2020-04-24,73567710000
2020-04-27,73667880000
2020-04-28,73224270000
2020-04-29,73052550000
2020-04-30,73610640000
2020-05-01,72551700000
2020-05-04,71635860000
2020-05-05,72007920000
2020-05-06,71750340000
2020-05-07,71778960000
2020-05-08,72837900000
2020-05-11,72680490000
2020-05-12,72122400000
2020-05-13,70920360000
2020-05-14,70863120000
2020-05-15,71492760000
2020-05-18,72938070000
2020-05-19,71392590000
2020-05-20,71192250000
2020-05-21,70519680000
2020-05-22,71120700000
2020-05-26,70963290000
2020-05-27,72050850000
2020-05-28,73567710000
2020-05-29,74583720000
2020-06-01,74769750000
2020-06-02,74726820000
2020-06-03,74540790000
2020-06-04,73395990000
2020-06-05,75170430000
2020-06-08,76715910000
2020-06-09,75771450000
2020-06-10,76000410000
2020-06-11,72308430000
2020-06-12,72594630000
2020-06-15,73295820000
2020-06-16,75241980000
2020-06-17,75428010000
2020-06-18,75971790000
2020-06-19,75213360000
2020-06-22,74912850000
2020-06-23,74297520000
2020-06-24,72465840000
2020-06-25,72737730000
2020-06-26,71664480000
2020-06-29,72379980000
2020-06-30,73218160000
2020-07-01,73146560000
2020-07-02,73733680000
2020-07-06,73919840000
2020-07-07,73748000000
2020-07-08,73375680000
2020-07-09,71972320000
2020-07-10,73662080000
2020-07-13,73962800000
2020-07-14,75681200000
2020-07-15,75280240000
2020-07-16,75953280000
2020-07-17,77428240000
2020-07-20,76497440000
2020-07-21,77385280000
2020-07-22,78115600000
2020-07-23,78588160000
2020-07-24,78573840000
2020-07-27,79590560000
2020-07-28,79776720000
2020-07-29,81323280000
2020-07-30,79862640000
2020-07-31,79461680000
2020-08-03,79461680000
2020-08-04,79590560000
2020-08-05,78974800000
2020-08-06,79461680000
2020-08-07,79619200000
2020-08-10,79461680000
2020-08-11,79046400000
2020-08-12,80234960000
2020-08-13,80206320000
2020-08-14,80363840000
2020-08-17,80936640000
2020-08-18,82010640000
2020-08-19,81280320000
2020-08-20,81967680000
2020-08-21,82297040000
2020-08-24,83027360000
2020-08-25,82898480000
2020-08-26,83571520000
2020-08-27,83242160000
2020-08-28,83499920000
2020-08-31,83657440000
2020-09-01,83342400000
2020-09-02,84502320000
2020-09-03,82812560000
2020-09-04,82884160000
2020-09-08,80750480000
2020-09-09,82340000000
2020-09-10,81767200000
2020-09-11,82411600000
2020-09-14,83070320000
2020-09-15,83184880000
2020-09-16,83013040000
2020-09-17,81924720000
2020-09-18,80936640000
2020-09-21,79977200000
2020-09-22,79919920000
2020-09-23,78502240000
2020-09-24,79633520000
2020-09-25,80421120000
2020-09-28,81638320000
2020-09-29,80879360000
2020-09-30,82096050000
2020-10-01,82753390000
2020-10-02,81252940000
2020-10-05,81567320000
2020-10-06,80152610000
2020-10-07,80295510000
2020-10-08,80738500000
2020-10-09,81881700000
2020-10-12,83810850000
2020-10-13,84168100000
2020-10-14,83725110000
2020-10-15,83367860000
2020-10-16,82839130000
2020-10-19,81695930000
2020-10-20,81424420000
2020-10-21,81195780000
2020-10-22,81195780000
2020-10-23,80895690000
2020-10-26,78923670000
2020-10-27,78609290000
2020-10-28,75951350000
2020-10-29,76008510000
2020-10-30,75908480000
2020-11-02,77651860000
2020-11-03,77766180000
2020-11-04,78509260000
2020-11-05,79509560000
2020-11-06,79795360000
2020-11-09,79909680000
2020-11-10,81581610000
2020-11-11,82510460000
2020-11-12,82124630000
2020-11-13,82967740000
2020-11-16,83853720000
2020-11-17,83653660000
2020-11-18,82539040000
2020-11-19,82310400000
2020-11-20,81653060000
2020-11-23,81953150000
2020-11-24,82624780000
2020-11-25,82153210000
2020-11-27,82110340000
2020-11-30,82096050000
2020-12-01,83539340000
2020-12-02,83082060000
2020-12-03,83682240000
2020-12-04,84353870000
2020-12-07,83467890000
2020-12-08,83296410000
2020-12-09,82481880000
2020-12-10,81710220000
2020-12-11,82024600000
2020-12-14,81867410000
2020-12-15,82096050000
2020-12-16,81738800000
2020-12-17,82781970000
2020-12-18,83339280000
2020-12-21,82424720000
2020-12-22,81681640000
2020-12-23,81953150000
2020-12-24,82667650000
2020-12-28,83267830000
2020-12-29,83525050000
2020-12-30,82882000000
2020-12-31,82559640000
2021-01-04,81783040000
2021-01-05,81867760000
2021-01-06,81712440000
2021-01-07,81557120000
2021-01-08,82164280000
2021-01-11,80611080000
2021-01-12,80935840000
2021-01-13,81006440000
2021-01-14,80921720000
2021-01-15,80794640000
2021-01-19,80681680000
2021-01-20,80625200000
2021-01-21,79241440000
2021-01-22,79425000000
2021-01-25,80300440000
2021-01-26,81317080000
2021-01-27,79665040000
2021-01-28,80653440000
2021-01-29,78281280000
2021-02-01,78013000000
2021-02-02,79297920000
2021-02-03,78055360000
2021-02-04,79072000000
2021-02-05,79368520000
2021-02-08,79100240000
2021-02-09,78366000000
2021-02-10,78013000000
2021-02-11,78620160000
2021-02-12,77928280000
2021-02-16,77490560000
2021-02-17,77547040000
2021-02-18,79255560000
2021-02-19,76685720000
2021-02-22,76699840000
2021-02-23,77377600000
2021-02-24,76713960000
2021-02-25,76304480000
2021-02-26,75061920000
2021-03-01,75767920000
2021-03-02,75796160000
2021-03-03,74751280000
2021-03-04,76191520000
2021-03-05,78478960000
2021-03-08,77871800000
2021-03-09,78535440000
2021-03-10,79340280000
2021-03-11,79453240000
2021-03-12,80300440000
2021-03-15,80808760000
2021-03-16,81585360000
2021-03-17,81783040000
2021-03-18,81768920000
2021-03-19,82037200000
2021-03-22,83082080000
2021-03-23,82743200000
2021-03-24,81980720000
2021-03-25,82686720000
2021-03-26,83929280000
2021-03-29,84974160000
2021-03-30,82997360000
2021-03-31,82351710000
2021-04-01,82225080000
2021-04-05,82759740000
2021-04-06,83139630000
2021-04-07,83280330000
2021-04-08,82984860000
2021-04-09,82801950000
2021-04-12,82464270000
2021-04-13,82576830000
2021-04-14,82056240000
2021-04-15,82604970000
2021-04-16,82689390000
2021-04-19,82576830000
2021-04-20,83308470000
2021-04-21,83814990000
2021-04-22,83786850000
2021-04-23,83730570000
2021-04-26,82689390000
2021-04-27,82619040000
2021-04-28,85658160000
2021-04-29,85700370000
2021-04-30,85559670000
2021-05-03,86403870000
2021-05-04,85461180000
2021-05-05,86023980000
2021-05-06,86840040000
2021-05-07,87022950000
2021-05-10,87332490000
2021-05-11,87163650000
2021-05-12,86614920000
2021-05-13,87782730000
2021-05-14,87754590000
2021-05-17,87895290000
2021-05-18,87487260000
2021-05-19,87712380000
2021-05-20,88795770000
2021-05-21,89147520000
2021-05-24,89597760000
2021-05-25,89639970000
2021-05-26,89527410000
2021-05-27,89077170000
2021-05-28,89386710000
2021-06-01,89105310000
2021-06-02,89513340000
2021-06-03,89682180000
2021-06-04,90076140000
2021-06-07,89583690000
2021-06-08,89049030000
2021-06-09,89077170000
2021-06-10,89527410000
2021-06-11,89738460000
2021-06-14,89752530000
2021-06-15,89569620000
2021-06-16,88275180000
2021-06-17,88908330000
2021-06-18,87430980000
2021-06-21,88162620000
2021-06-22,88458090000
2021-06-23,87698310000
2021-06-24,88148550000
2021-06-25,88894260000
2021-06-28,88908330000
2021-06-29,87712380000
2021-06-30,87353560000
2021-07-01,87395530000
2021-07-02,87577400000
2021-07-06,87213660000
2021-07-07,88206950000
2021-07-08,88067050000
2021-07-09,88164980000
2021-07-12,88067050000
2021-07-13,88234930000
2021-07-14,88850490000
2021-07-15,89703880000
2021-07-16,89899740000
2021-07-19,89563980000
2021-07-20,90109590000
2021-07-21,89563980000
2021-07-22,89312160000
2021-07-23,90781110000
2021-07-26,90711160000
2021-07-27,91256770000
2021-07-28,88696600000
2021-07-29,88598670000
2021-07-30,88500740000
2021-08-02,88780540000
2021-08-03,88668620000
2021-08-04,86346280000
2021-08-05,86542140000
2021-08-06,86416230000
2021-08-09,86765980000
2021-08-10,86793960000
2021-08-11,87395530000
2021-08-12,87283610000
2021-08-13,88640640000
2021-08-16,89102310000
2021-08-17,89619940000
2021-08-18,88095030000
2021-08-19,89088320000
2021-08-20,88822510000
2021-08-23,88276900000
2021-08-24,87087750000
2021-08-25,86556130000
2021-08-26,85954560000
2021-08-27,86584110000
2021-08-30,86961840000
2021-08-31,86835930000
2021-09-01,87199670000
2021-09-02,86626080000
2021-09-03,86346280000
2021-09-07,83995960000
2021-09-08,85143140000
2021-09-09,84793390000
2021-09-10,84261770000
2021-09-13,85017230000
2021-09-14,84429650000
2021-09-15,84653490000
2021-09-16,84933290000
2021-09-17,85255060000
2021-09-20,84541570000
2021-09-21,84247780000
2021-09-22,84723440000
2021-09-23,84961270000
2021-09-24,84443640000
2021-09-27,83198530000
2021-09-28,82121300000
2021-09-29,82610950000
2021-09-30,81219280000
2021-10-01,81261160000
2021-10-04,81065720000
2021-10-05,82126680000
2021-10-06,84039200000
2021-10-07,83606440000
2021-10-08,83117840000
2021-10-11,82950320000
2021-10-12,83299320000
2021-10-13,83704160000
2021-10-14,84639480000
2021-10-15,83969400000
2021-10-18,83411000000
2021-10-19,83466840000
2021-10-20,84164840000
2021-10-21,83983360000
2021-10-22,84485920000
2021-10-25,84234640000
2021-10-26,84918680000
2021-10-27,84304440000
2021-10-28,85086200000
2021-10-29,84793040000
2021-11-01,85030360000
2021-11-02,85658560000
2021-11-03,87026640000
2021-11-04,86677640000
2021-11-05,86914960000
2021-11-08,86384480000
2021-11-09,86887040000
2021-11-10,87571080000
2021-11-11,87208120000
2021-11-12,87640880000
2021-11-15,87738600000
2021-11-16,87208120000
2021-11-17,86789320000
2021-11-18,87026640000
2021-11-19,84485920000
2021-11-22,85114120000
2021-11-23,85728360000
2021-11-24,85602720000
2021-11-26,84109000000
2021-11-29,84653440000
2021-11-30,82280240000
2021-12-01,81749760000
2021-12-02,83006160000
2021-12-03,84122960000
2021-12-06,85742320000
2021-12-07,85728360000
2021-12-08,84988480000
2021-12-09,85142040000
2021-12-10,86914960000
2021-12-13,88185320000
2021-12-14,88492440000
2021-12-15,90446840000
2021-12-16,91703240000
2021-12-17,90684159999
2021-12-20,90432880000
2021-12-21,89790719999
2021-12-22,90502680000
2021-12-23,90656240000
2021-12-27,91465920000
2021-12-28,92149960000
2021-12-29,92652520000
2021-12-30,91787000000
2021-12-31,92104590000
2022-01-03,91632330000
2022-01-04,92299050000
2022-01-05,93632490000
2022-01-06,93590820000
2022-01-07,93826950000
2022-01-10,93104670000
2022-01-11,93424140000
2022-01-12,93576930000
2022-01-13,93951960000
2022-01-14,94590899999
2022-01-18,93576930000
2022-01-19,93896399999
2022-01-20,94118640000
2022-01-21,94952040000
2022-01-24,93910290000
2022-01-25,93035220000
2022-01-26,92535180000
2022-01-27,93715830000
2022-01-28,92257380000
2022-01-31,93104670000
2022-02-01,92618520000
2022-02-02,94313100000
2022-02-03,94368660000
2022-02-04,93090780000
2022-02-07,93729720000
2022-02-08,94521450000
2022-02-09,94396439999
2022-02-10,92743530000
2022-02-11,92646300000
2022-02-14,91868460000
2022-02-15,91493430000
2022-02-16,91271189999
2022-02-17,91757340000
2022-02-18,91674000000
2022-02-22,92326830000
2022-02-23,92062920000
2022-02-24,89798850000
2022-02-25,92729640000
2022-02-28,90951720000
2022-03-01,89368260000
2022-03-02,89868300000
2022-03-03,90159990000
2022-03-04,88659870000
2022-03-07,86854170000
2022-03-08,84451200000
2022-03-09,85131810000
2022-03-10,83562240000
2022-03-11,82117680000
2022-03-14,82423260000
2022-03-15,84965130000
2022-03-16,86048550000
2022-03-17,86493030000
2022-03-18,85437390000
2022-03-21,85242930000
2022-03-22,85520730000
2022-03-23,84423420000
2022-03-24,84520650000
2022-03-25,85451280000
2022-03-28,85520730000
2022-03-29,87590340000
2022-03-30,87159750000
2022-03-31,86761960000
2022-04-01,87798460000
2022-04-04,87121280000
2022-04-05,87079820000
2022-04-06,87356220000
2022-04-07,86913980000
2022-04-08,87618800000
2022-04-11,87632620000
2022-04-12,87991940000
2022-04-13,88240700000
2022-04-14,88061040000
2022-04-18,87853740000
2022-04-19,90120219999
2022-04-20,90838860000
2022-04-21,90990880000
2022-04-22,89912920000
2022-04-25,90907960000
2022-04-26,88503280000
2022-04-27,88517100000
2022-04-28,91516040000
2022-04-29,89111360000
2022-05-02,88157780000
2022-05-03,89401580000
2022-05-04,91474580000
2022-05-05,90147860000
2022-05-06,90838860000
2022-05-09,91598960000
2022-05-10,91101440000
2022-05-11,90603920000
2022-05-12,90769760000
2022-05-13,91737160000
2022-05-16,91391660000
2022-05-17,90825040000
2022-05-18,84219080000
2022-05-19,84454020000
2022-05-20,84564580000
2022-05-23,85739280000
2022-05-24,87066000000
2022-05-25,86195340000
2022-05-26,86375000000
2022-05-27,88116320000
2022-05-31,87839920000
2022-06-01,86941620000
2022-06-02,87121280000
2022-06-03,86250620000
2022-06-06,86305900000
2022-06-07,87397680000
2022-06-08,86540840000
2022-06-09,84619860000
2022-06-10,84025600000
2022-06-13,81814400000
2022-06-14,80805540000
2022-06-15,81593280000
2022-06-16,80999020000
2022-06-17,81261600000
2022-06-21,82671240000
2022-06-22,83306960000
2022-06-23,84357280000
2022-06-24,86582300000
2022-06-27,86554660000
2022-06-28,85297040000
2022-06-29,85753100000
2022-06-30,85187480000
2022-07-01,86902480000
2022-07-05,85722560000
2022-07-06,85626520000
2022-07-07,85571640000
2022-07-08,85667680000
2022-07-11,85448160000
2022-07-12,85832320000
2022-07-13,85022840000
2022-07-14,83527360000
2022-07-15,83335280000
2022-07-18,82402320000
2022-07-19,84268240000
2022-07-20,84309400000
2022-07-21,84172200000
2022-07-22,85050280000
2022-07-25,86106720000
2022-07-26,86353680000
2022-07-27,87300360000
2022-07-28,88082400000
2022-07-29,87862880000
2022-08-01,89029080000
2022-08-02,88850720000
2022-08-03,89358360000
2022-08-04,88151000000
2022-08-05,87492440000
2022-08-08,87725680000
2022-08-09,87711960000
2022-08-10,88452840000
2022-08-11,88205880000
2022-08-12,88082400000
2022-08-15,89426960000
2022-08-16,90497119999
2022-08-17,89879720000
2022-08-18,89934600000
2022-08-19,89673920000
2022-08-22,88507720000
2022-08-23,87423840000
2022-08-24,88631199999
2022-08-25,88439119999
2022-08-26,86065560000
2022-08-29,85722560000
2022-08-30,84858200000
2022-08-31,84871920000
2022-09-01,85022840000
2022-09-02,83321560000
2022-09-06,82320000000
2022-09-07,84268240000
2022-09-08,83623400000
2022-09-09,84144760000
2022-09-12,84926800000
2022-09-13,82155360000
2022-09-14,82649280000
2022-09-15,81730040000
2022-09-16,82731600000
2022-09-19,82841360000
2022-09-20,81977000000
2022-09-21,81977000000
2022-09-22,82045600000
2022-09-23,80879400000
2022-09-26,80056200000
2022-09-27,78999760000
2022-09-28,79768080000
2022-09-29,77751240000
2022-09-30,75007440000
2022-10-03,77086800000
2022-10-04,78701040000
2022-10-05,78304320000
2022-10-06,76621680000
2022-10-07,75595680000
2022-10-10,76088160000
2022-10-11,76991040000
2022-10-12,77743440000
2022-10-13,78906240000
2022-10-14,77893920000
2022-10-17,78577920000
2022-10-18,79822800000
2022-10-19,78933600000
2022-10-20,77852880000
2022-10-21,78454800000
2022-10-24,80356320000
2022-10-25,81136080000
2022-10-26,81943200000
2022-10-27,82504080000
2022-10-28,84405600000
2022-10-31,84104640000
2022-11-01,84638160000
2022-11-02,85609440000
2022-11-03,84816000000
2022-11-04,86484960000
2022-11-07,88085520000
2022-11-08,87442560000
2022-11-09,86717520000
2022-11-10,88892640000
2022-11-11,88646400000
2022-11-14,87688799999
2022-11-15,88441200000
2022-11-16,88920000000
2022-11-17,88167600000
2022-11-18,88906320000
2022-11-21,90082799999
2022-11-22,90712080000
2022-11-23,91204560000
2022-11-25,91231920000
2022-11-28,90493200000
2022-11-29,90356400000
2022-11-30,92490480000
2022-12-01,93147120000
2022-12-02,93448080000
2022-12-05,92244240000
2022-12-06,92052720000
2022-12-07,93065040000
2022-12-08,92463120000
2022-12-09,91738080000
2022-12-12,92175840000
2022-12-13,92476799999
2022-12-14,92011680000
2022-12-15,90821520000
2022-12-16,90506880000
2022-12-19,89877600000
2022-12-20,90082799999
2022-12-21,91505520000
2022-12-22,91286640000
2022-12-23,91792799999
2022-12-27,92326320000
2022-12-28,91423440000
2022-12-29,91614960000
2022-12-30,91177200000
2023-01-03,90497500000
2023-01-04,91153180000
2023-01-05,90415540000
2023-01-06,92915320000
2023-01-09,91849840000
2023-01-10,91945460000
2023-01-11,92300619999
2023-01-12,91194160000
2023-01-13,91603960000
2023-01-17,91549320000
2023-01-18,88202619999
2023-01-19,87205440000
2023-01-20,87478640000
2023-01-23,87915760000
2023-01-24,88571440000
2023-01-25,88790000000
2023-01-26,88134320000
2023-01-27,88407520000
2023-01-30,88571440000
2023-01-31,89391040000
2023-02-01,91153180000
2023-02-02,91057560000
2023-02-03,90033060000
2023-02-06,90388220000
2023-02-07,88899280000
2023-02-08,88503140000
2023-02-09,87820140000
2023-02-10,89473000000
2023-02-13,90524820000
2023-02-14,89691560000
2023-02-15,89732540000
2023-02-16,89718880000
2023-02-17,91317099999
2023-02-21,90975599999
2023-02-22,90470180000
2023-02-23,90251619999
2023-02-24,89541300000
2023-02-27,89664240000
2023-02-28,89035880000
2023-03-01,87683540000
2023-03-02,89281760000
2023-03-03,89759859999
2023-03-06,89718880000
2023-03-07,88530460000
2023-03-08,88912940000
2023-03-09,88462160000
2023-03-10,88653400000
2023-03-13,89527640000
2023-03-14,90552140000
2023-03-15,90702400000
2023-03-16,91440040000
2023-03-17,90702400000
2023-03-20,92519180000
2023-03-21,92655780000
2023-03-22,92013760000
2023-03-23,91795200000
2023-03-24,94308640000
2023-03-27,94472560000
2023-03-28,95059940000
2023-03-29,96125420000
2023-03-30,95046280000
2023-03-31,95237520000
2023-04-03,95780080000
2023-04-04,96189280000
2023-04-05,97389600000
2023-04-06,96912200000
2023-04-10,96202920000
2023-04-11,95902840000
2023-04-12,95766439999
2023-04-13,96080160000
2023-04-14,95220840000
2023-04-17,95834640000
2023-04-18,96162000000
2023-04-19,95971040000
2023-04-20,96884920000
2023-04-21,97280479999
2023-04-24,97948840000
2023-04-25,98890000000
2023-04-26,98658120000
2023-04-27,100690479999
2023-04-28,104646080000
2023-05-01,105328080000
2023-05-02,105846399999
2023-05-03,105055280000
2023-05-04,105423560000
2023-05-05,105791840000
2023-05-08,106542040000
2023-05-09,106241960000
2023-05-10,106241960000
2023-05-11,106883040000
2023-05-12,106228320000
2023-05-15,106023720000
2023-05-16,106119200000
2023-05-17,105341720000
2023-05-18,105396280000
2023-05-19,105109840000
2023-05-22,103486680000
2023-05-23,103186600000
2023-05-24,102941080000
2023-05-25,102545520000
2023-05-26,102477320000
2023-05-30,98712680000
2023-05-31,100131240000
2023-06-01,100404040000
2023-06-02,101304280000
2023-06-05,101331560000
2023-06-06,99953920000
2023-06-07,98467160000
2023-06-08,99694760000
2023-06-09,99531080000
2023-06-12,99312840000
2023-06-13,99190080000
2023-06-14,99749320000
2023-06-15,100199439999
2023-06-16,100349479999
2023-06-20,99926640000
2023-06-21,99762960000
2023-06-22,100581360000
2023-06-23,99708399999
2023-06-26,99885720000
2023-06-27,100840520000
2023-06-28,99872080000
2023-06-29,98589920000
2023-06-30,99417220000
2023-07-03,100194130000
2023-07-05,99798860000
2023-07-06,99335440000
2023-07-07,98136000000
2023-07-10,98272299999
2023-07-11,96623070000
2023-07-12,97318200000
2023-07-13,97904290000
2023-07-14,98517640000
2023-07-17,98054220000
2023-07-18,98272299999
2023-07-19,99785229999
2023-07-20,100698440000
2023-07-21,100834740000
2023-07-24,101298159999
2023-07-25,101407200000
2023-07-26,100412210000
2023-07-27,98626680000
2023-07-28,102279520000
2023-07-31,101039190000
2023-08-01,101339049999
2023-08-02,102702049999
2023-08-03,102620270000
2023-08-04,100752960000
2023-08-07,101216380000
2023-08-08,100044200000
2023-08-09,100589400000
2023-08-10,100480360000
2023-08-11,100821110000
2023-08-14,99785229999
2023-08-15,98517640000
2023-08-16,98081479999
2023-08-17,97045600000
2023-08-18,96950190000
2023-08-21,96404990000
2023-08-22,95696229999
2023-08-23,97427240000
2023-08-24,96568549999
2023-08-25,97454500000
2023-08-28,97522650000
2023-08-29,97427240000
2023-08-30,97549909999
2023-08-31,97127380000
2023-09-01,94987470000
2023-09-05,94810280000
2023-09-06,94987470000
2023-09-07,95410000000
2023-09-08,95164659999
2023-09-11,97277310000
2023-09-12,96854780000
2023-09-13,97168270000
2023-09-14,98653940000
2023-09-15,98054220000
2023-09-18,97945180000
2023-09-19,97468130000
2023-09-20,97645320000
2023-09-21,96377729999
2023-09-22,95996090000
2023-09-25,95014729999
2023-09-26,96186909999
2023-09-27,95396370000
2023-09-28,94578570000
2023-09-29,94592200000
2023-10-02,93009420000
2023-10-03,91800799999
2023-10-04,93267440000
2023-10-05,88365059999
2023-10-06,86042880000
2023-10-09,86599660000
2023-10-10,86409540000
2023-10-11,85418200000
2023-10-12,82892320000
2023-10-13,83557740000
2023-10-16,85037960000
2023-10-17,86287320000
2023-10-18,87115700000
2023-10-19,87197179999
2023-10-20,87047799999
2023-10-23,86898420000
2023-10-24,89016900000
2023-10-25,89207020000
2023-10-26,89152700000
2023-10-27,88283580000
2023-10-30,89600840000
2023-10-31,89913179999
2023-11-01,90741559999
2023-11-02,92303260000
2023-11-03,93457559999
2023-11-06,92669920000
2023-11-07,93009420000
2023-11-08,93729160000
2023-11-09,93620520000
2023-11-10,93864960000
2023-11-13,94109400000
2023-11-14,95195799999
2023-11-15,95046420000
2023-11-16,95901960000
2023-11-17,95915540000
2023-11-20,96295780000
2023-11-21,96377260000
2023-11-22,97083420000
2023-11-24,97259960000
2023-11-27,97069840000
2023-11-28,97001940000
2023-11-29,95657520000
2023-11-30,96499480000
2023-12-01,96173559999
2023-12-04,96716760000
2023-12-05,95983440000
2023-12-06,96811820000
2023-12-07,97246380000
2023-12-08,96540220000
2023-12-11,97436500000
2023-12-12,98142660000
2023-12-13,99283380000
2023-12-14,96010600000
2023-12-15,96010600000
2023-12-18,96499480000
2023-12-19,96485900000
2023-12-20,94150140000
2023-12-21,95684679999
2023-12-22,96703179999
2023-12-26,97382179999
2023-12-27,98061179999
2023-12-28,98129080000
2023-12-29,98359940000
2024-01-02,99536320000
2024-01-03,98781440000
2024-01-04,98781440000
2024-01-05,98525320000
2024-01-08,99361079999
2024-01-09,99401520000
2024-01-10,98511840000
2024-01-11,98107440000
2024-01-12,98565760000
2024-01-16,98201799999
2024-01-17,98808400000
2024-01-18,98282680000
2024-01-19,98201799999
2024-01-22,98565760000
2024-01-23,100304680000
2024-01-24,99684600000
2024-01-25,100426000000
2024-01-26,101288720000
2024-01-29,102070560000
2024-01-30,102906320000
2024-01-31,101463960000
2024-02-01,103175920000
2024-02-02,103620760000
2024-02-05,101544840000
2024-02-06,101437000000
2024-02-07,100587760000
2024-02-08,100776480000
2024-02-09,98633160000
2024-02-12,99078000000
2024-02-13,97029040000
2024-02-14,96260680000
2024-02-15,96530280000
2024-02-16,97029040000
2024-02-20,98660120000
2024-02-21,99482400000
2024-02-22,99927240000
2024-02-23,99725040000
2024-02-26,98794920000
2024-02-27,98579240000
2024-02-28,98660120000
2024-02-29,98498359999
2024-03-01,97554760000
2024-03-04,96395480000
2024-03-05,95492320000
2024-03-06,96543760000
2024-03-07,95708000000
2024-03-08,96853799999
2024-03-11,97595200000
2024-03-12,96705520000
2024-03-13,96368520000
2024-03-14,95654079999
2024-03-15,95371000000
2024-03-18,96125880000
2024-03-19,97393000000
2024-03-20,96880760000
2024-03-21,97339079999
2024-03-22,97595200000
2024-03-25,95505799999
2024-03-26,94413920000
2024-03-27,94494799999
2024-03-28,94360000000
2024-04-01,94036480000
2024-04-02,93362480000
2024-04-03,91623560000
2024-04-04,91947079999
2024-04-05,91650520000
2024-04-08,91124799999
2024-04-09,91475280000
2024-04-10,89884640000
2024-04-11,90019440000
2024-04-12,89898120000
2024-04-15,88792760000
2024-04-16,88941040000
2024-04-17,89655480000
2024-04-18,90545160000
2024-04-19,91812280000
2024-04-22,93564680000
2024-04-23,95371000000
2024-04-24,96125880000
2024-04-25,95438400000
2024-04-26,95182280000
2024-04-29,96826840000
2024-04-30,96975120000
2024-05-01,95290120000
2024-05-02,95034000000
2024-05-03,94211720000
2024-05-06,94265640000
2024-05-07,95559720000
2024-05-08,94939640000
2024-05-09,94629600000
2024-05-10,95977600000
2024-05-13,96732480000
2024-05-14,96961640000
2024-05-15,96152840000
2024-05-16,96948160000
2024-05-17,96018040000
2024-05-20,94723960000
2024-05-21,95249680000
2024-05-22,94656560000
2024-05-23,92809799999
2024-05-24,92068400000
2024-05-28,91084359999
2024-05-29,90221640000
2024-05-30,91515720000
2024-05-31,92378440000
2024-06-03,90787799999
2024-06-04,91785320000
2024-06-05,91637040000
2024-06-06,91920120000
2024-06-07,91407880000
2024-06-10,90720400000
2024-06-11,91097840000
2024-06-12,89102799999
2024-06-13,89102799999
2024-06-14,88765799999
2024-06-17,89075840000
2024-06-18,89197160000
2024-06-20,89048880000
2024-06-21,89655480000
2024-06-24,92230160000
2024-06-25,91461799999
2024-06-26,89830720000
2024-06-27,89776799999
2024-06-28,88213120000
2024-07-01,87943520000
2024-07-02,89008440000
2024-07-03,89426320000
2024-07-05,90289040000
2024-07-08,89183680000
2024-07-09,87943520000
2024-07-10,88873640000
2024-07-11,88051359999
2024-07-12,88105280000
2024-07-15,86743799999
2024-07-16,88738840000
2024-07-17,90477760000
2024-07-18,90208160000
2024-07-19,89574600000
2024-07-22,89695920000
2024-07-23,88981480000
2024-07-24,89507200000
2024-07-25,89493720000
2024-07-26,89534160000
2024-07-29,90115299999
2024-07-30,90048150000
2024-07-31,91794049999
2024-08-01,91740330000
2024-08-02,94923240000
2024-08-05,92680430000
2024-08-06,91941779999
2024-08-07,93231060000
2024-08-08,94386040000
2024-08-09,93633960000
