,PCAR
2018-07-17,22167747000
2018-07-18,22236133500
2018-07-19,22251915000
2018-07-20,22004671500
2018-07-23,22067797500
2018-07-24,22183528500
2018-07-25,22504419000
2018-07-26,22941040500
2018-07-27,23172502500
2018-07-30,22799007000
2018-07-31,23046250500
2018-08-01,22436032500
2018-08-02,22194049500
2018-08-03,22593847500
2018-08-06,22772704500
2018-08-07,22856872500
2018-08-08,22599108000
2018-08-09,22551763500
2018-08-10,22288738500
2018-08-13,22425511500
2018-08-14,22730620500
2018-08-15,22630671000
2018-08-16,23035729500
2018-08-17,23551258500
2018-08-20,23930014500
2018-08-21,23835325500
2018-08-22,23766939000
2018-08-23,23361880500
2018-08-24,23645947500
2018-08-27,24066787500
2018-08-28,24019443000
2018-08-29,23998401000
2018-08-30,23798502000
2018-08-31,23993140500
2018-09-04,23966838000
2018-09-05,24519190500
2018-09-06,24261426000
2018-09-07,24203560500
2018-09-10,24545493000
2018-09-11,24219342000
2018-09-12,24424501500
2018-09-13,24508669500
2018-09-14,24666484500
2018-09-17,24771694500
2018-09-18,24940030500
2018-09-19,25013677500
2018-09-20,25392433500
2018-09-21,25318786500
2018-09-24,24677005500
2018-09-25,24287728500
2018-09-26,24119392500
2018-09-27,24219342000
2018-09-28,23914233000
2018-10-01,24087900000
2018-10-02,24323542500
2018-10-03,24517293000
2018-10-04,24396853500
2018-10-05,23731818000
2018-10-08,23784183000
2018-10-09,23166276000
2018-10-10,22291780500
2018-10-11,21940935000
2018-10-12,21689583000
2018-10-15,21673873500
2018-10-16,21972354000
2018-10-17,21553434000
2018-10-18,21066439500
2018-10-19,21024547500
2018-10-22,21118804500
2018-10-23,20040085500
2018-10-24,19181299500
2018-10-25,19275556500
2018-10-26,19306975500
2018-10-29,19485016500
2018-10-30,19715422500
2018-10-31,19972011000
2018-11-01,20647519500
2018-11-02,20354275500
2018-11-05,20406640500
2018-11-06,20720830500
2018-11-07,20909344500
2018-11-08,20998365000
2018-11-09,20375221500
2018-11-12,20380458000
2018-11-13,20542789500
2018-11-14,20836033500
2018-11-15,21139750500
2018-11-16,21213061500
2018-11-19,21118804500
2018-11-20,20726067000
2018-11-21,20930290500
2018-11-23,20961709500
2018-11-26,21181642500
2018-11-27,21144987000
2018-11-28,21647691000
2018-11-29,21401575500
2018-11-30,21721002000
2018-12-03,21333501000
2018-12-04,20710357500
2018-12-06,20448532500
2018-12-07,19930119000
2018-12-10,20097687000
2018-12-11,20181471000
2018-12-12,20390931000
2018-12-13,20008666500
2018-12-14,19746841500
2018-12-17,19579273500
2018-12-18,19610692500
2018-12-19,19160353500
2018-12-20,19343631000
2018-12-21,19165590000
2018-12-24,18736197000
2018-12-26,19715422500
2018-12-27,20061031500
2018-12-28,19930119000
2018-12-31,19837272000
2019-01-02,20087256000
2019-01-03,19623744000
2019-01-04,20493480000
2019-01-07,20472648000
2019-01-08,20670552000
2019-01-09,20358072000
2019-01-10,20540352000
2019-01-11,20639304000
2019-01-14,20821584000
2019-01-15,20680968000
2019-01-16,20852832000
2019-01-17,21295512000
2019-01-18,21868392000
2019-01-22,21545496000
2019-01-23,21394464000
2019-01-24,21451752000
2019-01-25,21764232000
2019-01-28,21285096000
2019-01-29,22514184000
2019-01-30,22482936000
2019-01-31,22748544000
2019-02-01,22555848000
2019-02-04,22654800000
2019-02-05,22764168000
2019-02-06,22764168000
2019-02-07,22878744000
2019-02-08,22899576000
2019-02-11,22691256000
2019-02-12,23180808000
2019-02-13,23409960000
2019-02-14,23217264000
2019-02-15,23644320000
2019-02-19,23685984000
2019-02-20,23972424000
2019-02-21,24014088000
2019-02-22,24264072000
2019-02-25,24128664000
2019-02-26,24071376000
2019-02-27,23753688000
2019-02-28,23540160000
2019-03-01,23529744000
2019-03-04,23430792000
2019-03-05,23534952000
2019-03-06,23352672000
2019-03-07,23305800000
2019-03-08,23368296000
2019-03-11,23659944000
2019-03-12,23691192000
2019-03-13,23868264000
2019-03-14,23764104000
2019-03-15,23488080000
2019-03-18,23753688000
2019-03-19,23644320000
2019-03-20,23519328000
2019-03-21,23675568000
2019-03-22,23274552000
2019-03-25,23399544000
2019-03-26,23409960000
2019-03-27,23545368000
2019-03-28,23701608000
2019-03-29,23659944000
2019-04-01,23958615000
2019-04-02,23740005000
2019-04-03,23708775000
2019-04-04,23948205000
2019-04-05,23948205000
2019-04-08,23922180000
2019-04-09,23734800000
2019-04-10,23864925000
2019-04-11,24187635000
2019-04-12,24463500000
2019-04-15,24416655000
2019-04-16,24786210000
2019-04-17,24676905000
2019-04-18,24791415000
2019-04-22,24682110000
2019-04-23,24697725000
2019-04-24,24801825000
2019-04-25,24343785000
2019-04-26,24624855000
2019-04-29,24749775000
2019-04-30,24869490000
2019-05-01,24583215000
2019-05-02,24354195000
2019-05-03,24770595000
2019-05-06,24093945000
2019-05-07,23890950000
2019-05-08,23885745000
2019-05-09,23948205000
2019-05-10,24119970000
2019-05-13,23469345000
2019-05-14,23844105000
2019-05-15,24000255000
2019-05-16,24250095000
2019-05-17,24026280000
2019-05-20,24052305000
2019-05-21,24343785000
2019-05-22,23656725000
2019-05-23,23271555000
2019-05-24,23443320000
2019-05-28,23281965000
2019-05-29,23427705000
2019-05-30,23609880000
2019-05-31,22839540000
2019-06-03,22980075000
2019-06-04,23812875000
2019-06-05,23989845000
2019-06-06,24198045000
2019-06-07,24364605000
2019-06-10,24359400000
2019-06-11,24218865000
2019-06-12,24229275000
2019-06-13,24281325000
2019-06-14,24296940000
2019-06-17,24026280000
2019-06-18,24635265000
2019-06-19,24708135000
2019-06-20,25062075000
2019-06-21,24754980000
2019-06-24,24775800000
2019-06-25,24739365000
2019-06-26,24604035000
2019-06-27,24531165000
2019-06-28,24864285000
2019-07-01,25038384000
2019-07-02,24731643000
2019-07-03,24679653000
2019-07-05,24471693000
2019-07-08,24492489000
2019-07-09,24482091000
2019-07-10,24440499000
2019-07-11,24534081000
2019-07-12,25001991000
2019-07-15,24783633000
2019-07-16,25152762000
2019-07-17,24310524000
2019-07-18,23941395000
2019-07-19,24029778000
2019-07-22,23972589000
2019-07-23,23993385000
2019-07-24,25001991000
2019-07-25,24840822000
2019-07-26,24840822000
2019-07-29,24783633000
2019-07-30,24596469000
2019-07-31,24310524000
2019-08-01,23619057000
2019-08-02,23296719000
2019-08-05,22329705000
2019-08-06,22714431000
2019-08-07,22620849000
2019-08-08,23047167000
2019-08-09,22600053000
2019-08-12,22454481000
2019-08-13,22995177000
2019-08-14,21955377000
2019-08-15,22080153000
2019-08-16,22350501000
2019-08-19,22485675000
2019-08-20,22314108000
2019-08-21,22542864000
2019-08-22,22334904000
2019-08-23,21674631000
2019-08-26,21903387000
2019-08-27,21986571000
2019-08-28,22142541000
2019-08-29,22662441000
2019-08-30,22724829000
2019-09-03,22267317000
2019-09-04,22688436000
2019-09-05,23639853000
2019-09-06,23686644000
2019-09-09,24424902000
2019-09-10,24924006000
2019-09-11,25064379000
2019-09-12,24674454000
2019-09-13,24794031000
2019-09-16,24591270000
2019-09-17,24570474000
2019-09-18,24523683000
2019-09-19,24383310000
2019-09-20,24372912000
2019-09-23,24393708000
2019-09-24,23634654000
2019-09-25,23712639000
2019-09-26,23832216000
2019-09-27,23920599000
2019-09-30,24270733500
2019-10-01,23417851500
2019-10-02,22960207500
2019-10-03,23225433000
2019-10-04,23521861500
2019-10-07,23480257500
2019-10-08,23074618500
2019-10-09,23189029500
2019-10-10,23339844000
2019-10-11,23958703500
2019-10-14,24088716000
2019-10-15,24390345000
2019-10-16,24291535500
2019-10-17,24541159500
2019-10-18,24978001500
2019-10-21,25310833500
2019-10-22,26475745500
2019-10-23,26038903500
2019-10-24,26106510000
2019-10-25,26662963500
2019-10-28,26870983500
2019-10-29,26808577500
2019-10-30,26512149000
2019-10-31,26371735500
2019-11-01,27058201500
2019-11-04,27495043500
2019-11-05,27619855500
2019-11-06,27625056000
2019-11-07,27692662500
2019-11-08,27760269000
2019-11-11,27708264000
2019-11-12,27536647500
2019-11-13,27437838000
2019-11-14,27573051000
2019-11-15,27812274000
2019-11-18,27744667500
2019-11-19,27536647500
2019-11-20,27339028500
2019-11-21,27661459500
2019-11-22,27890281500
2019-11-25,28264717500
2019-11-26,28353126000
2019-11-27,28483138500
2019-11-29,28212712500
2019-12-02,27978690000
2019-12-03,27765469500
2019-12-04,27682261500
2019-12-05,27775870500
2019-12-06,28124304000
2019-12-09,28108702500
2019-12-10,28150306500
2019-12-11,28223113500
2019-12-12,28758765000
2019-12-13,28431133500
2019-12-16,28711960500
2019-12-17,28483138500
2019-12-18,28644354000
2019-12-19,27630256500
2019-12-20,27796672500
2019-12-23,27578251500
2019-12-24,27557449500
2019-12-26,27567850500
2019-12-27,27531447000
2019-12-30,27380632500
2019-12-31,27438055500
2020-01-02,27583753500
2020-01-03,27313171500
2020-01-06,27209101500
2020-01-07,27032182500
2020-01-08,27391224000
2020-01-09,27214305000
2020-01-10,26990554500
2020-01-13,27079014000
2020-01-14,27125845500
2020-01-15,26870874000
2020-01-16,27250729500
2020-01-17,27240322500
2020-01-21,26896891500
2020-01-22,26688751500
2020-01-23,26917705500
2020-01-24,26636716500
2020-01-27,26074738500
2020-01-28,26631513000
2020-01-29,26402559000
2020-01-30,26386948500
2020-01-31,25741714500
2020-02-03,25788546000
2020-02-04,26428576500
2020-02-05,27052996500
2020-02-06,26917705500
2020-02-07,26157994500
2020-02-10,26126773500
2020-02-11,26246454000
2020-02-12,26558664000
2020-02-13,25960261500
2020-02-14,25929040500
2020-02-18,25772935500
2020-02-19,25752121500
2020-02-20,26204826000
2020-02-21,26142384000
2020-02-24,25231771500
2020-02-25,24279531000
2020-02-26,24081798000
2020-02-27,23509413000
2020-02-28,23207610000
2020-03-02,24170257500
2020-03-03,23431360500
2020-03-04,24092205000
2020-03-05,22671649500
2020-03-06,22395864000
2020-03-09,21131413500
2020-03-10,22427085000
2020-03-11,21677781000
2020-03-12,20538214500
2020-03-13,22593597000
2020-03-16,20871238500
2020-03-17,20699523000
2020-03-18,19341409500
2020-03-19,19435072500
2020-03-20,18144604500
2020-03-23,17312044500
2020-03-24,19773300000
2020-03-25,20460162000
2020-03-26,20970105000
2020-03-27,20637081000
2020-03-30,21599728500
2020-03-31,21173700000
2020-04-01,20825568000
2020-04-02,21085368000
2020-04-03,21339972000
2020-04-06,22493484000
2020-04-07,22701324000
2020-04-08,23023476000
2020-04-09,23304060000
2020-04-13,22836420000
2020-04-14,23142984000
2020-04-15,22649364000
2020-04-16,22929948000
2020-04-17,23433960000
2020-04-20,23278080000
2020-04-21,22763676000
2020-04-22,22909164000
2020-04-23,22831224000
2020-04-24,23376804000
2020-04-27,23834052000
2020-04-28,23958756000
2020-04-29,24104244000
2020-04-30,23979540000
2020-05-01,23657388000
2020-05-04,23683368000
2020-05-05,23574252000
2020-05-06,23657388000
2020-05-07,23766504000
2020-05-08,24114636000
2020-05-11,23844444000
2020-05-12,23153376000
2020-05-13,22862400000
2020-05-14,23075436000
2020-05-15,23148180000
2020-05-18,24239340000
2020-05-19,23745720000
2020-05-20,23911992000
2020-05-21,23621016000
2020-05-22,23698956000
2020-05-26,25127856000
2020-05-27,26000784000
2020-05-28,25637064000
2020-05-29,25585104000
2020-06-01,25330500000
2020-06-02,25434420000
2020-06-03,25850100000
2020-06-04,26219016000
2020-06-05,27003612000
2020-06-08,27304980000
2020-06-09,27346548000
2020-06-10,26603520000
2020-06-11,25143444000
2020-06-12,25346088000
2020-06-15,25538340000
2020-06-16,25808532000
2020-06-17,25735788000
2020-06-18,25798140000
2020-06-19,25964412000
2020-06-22,25881276000
2020-06-23,25902060000
2020-06-24,25122660000
2020-06-25,25372068000
2020-06-26,25091484000
2020-06-29,25522752000
2020-06-30,25957980000
2020-07-01,25749900000
2020-07-02,26244090000
2020-07-06,26759088000
2020-07-07,26275302000
2020-07-08,26171262000
2020-07-09,25812324000
2020-07-10,26093232000
2020-07-13,26233686000
2020-07-14,26722674000
2020-07-15,27300096000
2020-07-16,27554994000
2020-07-17,27544590000
2020-07-20,27633024000
2020-07-21,29011554000
2020-07-22,29562966000
2020-07-23,29843874000
2020-07-24,29734632000
2020-07-27,29797056000
2020-07-28,29635794000
2020-07-29,29823066000
2020-07-30,29344482000
2020-07-31,29505744000
2020-08-03,29687814000
2020-08-04,29448522000
2020-08-05,30135186000
2020-08-06,30296448000
2020-08-07,30728214000
2020-08-10,31159980000
2020-08-11,31347252000
2020-08-12,31326444000
2020-08-13,30691800000
2020-08-14,30847860000
2020-08-17,30728214000
2020-08-18,30712608000
2020-08-19,30556548000
2020-08-20,30234024000
2020-08-21,30176802000
2020-08-24,30135186000
2020-08-25,29968722000
2020-08-26,30124782000
2020-08-27,29937510000
2020-08-28,29994732000
2020-08-31,29771046000
2020-09-01,30187206000
2020-09-02,30478518000
2020-09-03,29635794000
2020-09-04,29693016000
2020-09-08,28954332000
2020-09-09,29464128000
2020-09-10,28730646000
2020-09-11,29094786000
2020-09-14,29947914000
2020-09-15,29745036000
2020-09-16,29968722000
2020-09-17,29776248000
2020-09-18,29214432000
2020-09-21,28387314000
2020-09-22,28553778000
2020-09-23,28304082000
2020-09-24,28491354000
2020-09-25,28969938000
2020-09-28,30015540000
2020-09-29,29875086000
2020-09-30,29607480000
2020-10-01,29336664000
2020-10-02,29508528000
2020-10-05,30586584000
2020-10-06,30440760000
2020-10-07,31211544000
2020-10-08,31227168000
2020-10-09,30977184000
2020-10-12,31169880000
2020-10-13,30742824000
2020-10-14,30888648000
2020-10-15,30956352000
2020-10-16,31227168000
2020-10-19,31617768000
2020-10-20,31367784000
2020-10-21,31565688000
2020-10-22,31836504000
2020-10-23,32164608000
2020-10-26,31445904000
2020-10-27,30711576000
2020-10-28,29472072000
2020-10-29,29742888000
2020-10-30,29643936000
2020-11-02,30841776000
2020-11-03,31867752000
2020-11-04,30815736000
2020-11-05,31461528000
2020-11-06,31279248000
2020-11-09,31456320000
2020-11-10,31638600000
2020-11-11,31305288000
2020-11-12,30899064000
2020-11-13,31216752000
2020-11-16,31221960000
2020-11-17,30836568000
2020-11-18,31190712000
2020-11-19,31263624000
2020-11-20,30826152000
2020-11-23,31096968000
2020-11-24,31388616000
2020-11-25,30836568000
2020-11-27,30461592000
2020-11-30,30227232000
2020-12-01,30305352000
2020-12-02,30258480000
2020-12-03,29946000000
2020-12-04,30102240000
2020-12-07,29966832000
2020-12-08,30003288000
2020-12-09,30336600000
2020-12-10,29774136000
2020-12-11,29669976000
2020-12-14,29326248000
2020-12-15,30305352000
2020-12-16,30169944000
2020-12-17,29779344000
2020-12-18,29862672000
2020-12-21,29805384000
2020-12-22,29466864000
2020-12-23,29544984000
2020-12-24,29899128000
2020-12-28,29711640000
2020-12-29,29623104000
2020-12-30,29815800000
2020-12-31,29990928000
2021-01-04,29448672000
2021-01-05,29704158000
2021-01-06,30872094000
2021-01-07,30726102000
2021-01-08,30517542000
2021-01-11,30663534000
2021-01-12,31096296000
2021-01-13,30919020000
2021-01-14,31028514000
2021-01-15,30642678000
2021-01-19,31007658000
2021-01-20,31070226000
2021-01-21,34323762000
2021-01-22,34360260000
2021-01-25,34042206000
2021-01-26,34000493999
2021-01-27,33510377999
2021-01-28,32519718000
2021-01-29,31706334000
2021-02-01,31695906000
2021-02-02,31940964000
2021-02-03,33254892000
2021-02-04,33750222000
2021-02-05,33572946000
2021-02-08,33635514000
2021-02-09,34553178000
2021-02-10,34620960000
2021-02-11,34271622000
2021-02-12,34063062000
2021-02-16,33760650000
2021-02-17,33385242000
2021-02-18,32968122000
2021-02-19,33088044000
2021-02-22,32910768000
2021-02-23,32441508000
2021-02-24,32769990000
2021-02-25,32227734000
2021-02-26,31628124000
2021-03-01,32577072000
2021-03-02,32738706000
2021-03-03,33103686000
2021-03-04,32118240000
2021-03-05,32728278000
2021-03-08,32478006000
2021-03-09,33103686000
2021-03-10,33572946000
2021-03-11,33979638000
2021-03-12,33698081999
2021-03-15,34563606000
2021-03-16,33260106000
2021-03-17,33426954000
2021-03-18,33061974000
2021-03-19,33041118000
2021-03-22,32530146000
2021-03-23,31690692000
2021-03-24,31523844000
2021-03-25,32071314000
2021-03-26,32561430000
2021-03-29,32394582000
2021-03-30,32436294000
2021-03-31,32319315000
2021-04-01,32006295000
2021-04-05,32679288000
2021-04-06,32293230000
2021-04-07,32162805000
2021-04-08,32288013000
2021-04-09,32470608000
2021-04-12,33143601000
2021-04-13,32945355000
2021-04-14,32559297000
2021-04-15,33049695000
2021-04-16,33013176000
2021-04-19,32465391000
2021-04-20,32032380000
2021-04-21,32564514000
2021-04-22,32068899000
2021-04-23,32465391000
2021-04-26,32465391000
2021-04-27,31745445000
2021-04-28,31536765000
2021-04-29,31964559000
2021-04-30,31260264000
2021-05-03,31578501000
2021-05-04,31322868000
2021-05-05,31729794000
2021-05-06,32601033000
2021-05-07,32867100000
2021-05-10,33294894000
2021-05-11,32955789000
2021-05-12,31943691000
2021-05-13,32773194000
2021-05-14,32924487000
2021-05-17,32621901000
2021-05-18,31661973000
2021-05-19,31745445000
2021-05-20,31583718000
2021-05-21,32006295000
2021-05-24,31943691000
2021-05-25,31495029000
2021-05-26,31578501000
2021-05-27,31776747000
2021-05-28,31844568000
2021-06-01,32157588000
2021-06-02,32100201000
2021-06-03,32350617000
2021-06-04,33018393000
2021-06-07,32475825000
2021-06-08,32512344000
2021-06-09,32204541000
2021-06-10,31896738000
2021-06-11,32126286000
2021-06-14,31672407000
2021-06-15,32110635000
2021-06-16,31776747000
2021-06-17,31155924000
2021-06-18,30274251000
2021-06-21,30399459000
2021-06-22,30389025000
2021-06-23,30514233000
2021-06-24,30775083000
2021-06-25,30947244000
2021-06-28,30827253000
2021-06-29,30665526000
2021-06-30,31041150000
2021-07-01,30879423000
2021-07-02,30712479000
2021-07-06,30169911000
2021-07-07,30211647000
2021-07-08,29794287000
2021-07-09,30430761000
2021-07-12,30712479000
2021-07-13,30467280000
2021-07-14,30519450000
2021-07-15,30722913000
2021-07-16,30472497000
2021-07-19,30159477000
2021-07-20,30639441000
2021-07-21,30660309000
2021-07-22,30305553000
2021-07-23,30462063000
2021-07-26,30227298000
2021-07-27,29429097000
2021-07-28,28782189000
2021-07-29,28970001000
2021-07-30,28865661000
2021-08-02,28552641000
2021-08-03,28469169000
2021-08-04,28208319000
2021-08-05,27853563000
2021-08-06,27837912000
2021-08-09,27790959000
2021-08-10,27738789000
2021-08-11,28792623000
2021-08-12,28526556000
2021-08-13,28218753000
2021-08-16,28229187000
2021-08-17,27874431000
2021-08-18,27790959000
2021-08-19,27952686000
2021-08-20,27916167000
2021-08-23,27963120000
2021-08-24,28432650000
2021-08-25,28510905000
2021-08-26,28333527000
2021-08-27,28604811000
2021-08-30,28536990000
2021-08-31,28474386000
2021-09-01,28750887000
2021-09-02,29183898000
2021-09-03,29366493000
2021-09-07,28698717000
2021-09-08,28625679000
2021-09-09,28938699000
2021-09-10,29079558000
2021-09-13,29345625000
2021-09-14,29189115000
2021-09-15,29418663000
2021-09-16,28672632000
2021-09-17,28364829000
2021-09-20,27780525000
2021-09-21,27467505000
2021-09-22,27624015000
2021-09-23,28114413000
2021-09-24,28010073000
2021-09-27,28364829000
2021-09-28,28109196000
2021-09-29,28192668000
2021-09-30,27454528500
2021-10-01,27642394500
2021-10-04,27402343500
2021-10-05,28461699000
2021-10-06,28472136000
2021-10-07,28879179000
2021-10-08,29489743500
2021-10-11,29155759500
2021-10-12,29077482000
2021-10-13,29270566500
2021-10-14,30105526500
2021-10-15,30230770500
2021-10-18,29844601500
2021-10-19,30095089500
2021-10-20,30241207500
2021-10-21,30178585500
2021-10-22,30267300000
2021-10-25,30345577500
2021-10-26,30225552000
2021-10-27,29839383000
2021-10-28,31102260000
2021-10-29,31180537500
2021-11-01,31691950500
2021-11-02,31890253500
2021-11-03,31488429000
2021-11-04,31164882000
2021-11-05,31311000000
2021-11-08,30940486500
2021-11-09,30622158000
2021-11-10,31123134000
2021-11-11,31290126000
2021-11-12,31253596500
2021-11-15,31050075000
2021-11-16,31117915500
2021-11-17,30961360500
2021-11-18,30262081500
2021-11-19,30048123000
2021-11-22,30898738500
2021-11-23,31290126000
2021-11-24,30867427500
2021-11-26,30105526500
2021-11-29,29959408500
2021-11-30,29020078500
2021-12-01,28686094500
2021-12-02,29207944500
2021-12-03,29802853500
2021-12-06,30481258500
2021-12-07,30481258500
2021-12-08,30930049500
2021-12-09,30825679500
2021-12-10,31013545500
2021-12-13,30736965000
2021-12-14,30674343000
2021-12-15,30648250500
2021-12-16,29886349500
2021-12-17,29051389500
2021-12-20,28571287500
2021-12-21,29009641500
2021-12-22,29312314500
2021-12-23,29552365500
2021-12-27,29849820000
2021-12-28,30230770500
2021-12-29,30486477000
2021-12-30,30413418000
2021-12-31,30738016000
2022-01-03,30816376000
2022-01-04,32299992000
2022-01-05,32414920000
2022-01-06,32738808000
2022-01-07,32535072000
2022-01-10,32164168000
2022-01-11,32174616000
2022-01-12,32226856000
2022-01-13,33198520000
2022-01-14,33605992000
2022-01-18,33423152000
2022-01-19,32791048000
2022-01-20,32143272000
2022-01-21,31887296000
2022-01-24,31746248000
2022-01-25,32717912000
2022-01-26,32697016000
2022-01-27,32467160000
2022-01-28,32618656000
2022-01-31,32383576000
2022-02-01,33198520000
2022-02-02,33464944000
2022-02-03,33031352000
2022-02-04,32921648000
2022-02-07,32843288000
2022-02-08,32618656000
2022-02-09,32973888000
2022-02-10,32383576000
2022-02-11,32320888000
2022-02-14,32383576000
2022-02-15,32848512000
2022-02-16,33078368000
2022-02-17,32613432000
2022-02-18,32670896000
2022-02-22,32602984000
2022-02-23,31788040000
2022-02-24,32023120000
2022-02-25,31939536000
2022-02-28,31976104000
2022-03-01,31098472000
2022-03-02,31913416000
2022-03-03,31923864000
2022-03-04,30628312000
2022-03-07,28972304000
2022-03-08,29082008000
2022-03-09,30408904000
2022-03-10,30001432000
2022-03-11,29797696000
2022-03-14,30356664000
2022-03-15,30534280000
2022-03-16,31453704000
2022-03-17,31438032000
2022-03-18,30879064000
2022-03-21,30899960000
2022-03-22,31051456000
2022-03-23,30623088000
2022-03-24,30978320000
2022-03-25,30983544000
2022-03-28,31098472000
2022-03-29,31673112000
2022-03-30,31135040000
2022-03-31,30681846000
2022-04-01,29688906000
2022-04-04,29443284000
2022-04-05,28863198000
2022-04-06,29082690000
2022-04-07,29009526000
2022-04-08,28936362000
2022-04-11,28769130000
2022-04-12,28711644000
2022-04-13,28999074000
2022-04-14,29166306000
2022-04-18,29208114000
2022-04-19,29929302000
2022-04-20,30519840000
2022-04-21,30692298000
2022-04-22,29856138000
2022-04-25,30086082000
2022-04-26,29202888000
2022-04-27,29385798000
2022-04-28,29636646000
2022-04-29,28936362000
2022-05-02,29270826000
2022-05-03,29641872000
2022-05-04,30660942000
2022-05-05,29683680000
2022-05-06,29438058000
2022-05-09,29735940000
2022-05-10,29176758000
2022-05-11,28779582000
2022-05-12,29087916000
2022-05-13,29176758000
2022-05-16,29014752000
2022-05-17,29647098000
2022-05-18,28277886000
2022-05-19,28366728000
2022-05-20,27807546000
2022-05-23,28518282000
2022-05-24,28654158000
2022-05-25,29098368000
2022-05-26,29312634000
2022-05-27,29845686000
2022-05-31,30253314000
2022-06-01,30849078000
2022-06-02,30990180000
2022-06-03,30760236000
2022-06-06,30880434000
2022-06-07,31000632000
2022-06-08,31141734000
2022-06-09,30671394000
2022-06-10,29647098000
2022-06-13,28910232000
2022-06-14,29323086000
2022-06-15,29908398000
2022-06-16,28418988000
2022-06-17,28539186000
2022-06-21,29443284000
2022-06-22,29114046000
2022-06-23,28424214000
2022-06-24,29338764000
2022-06-27,29202888000
2022-06-28,28988622000
2022-06-29,28962492000
2022-06-30,28691003000
2022-07-01,28884402000
2022-07-05,28523739000
2022-07-06,28335567000
2022-07-07,28659641000
2022-07-08,28251935000
2022-07-11,27629922000
2022-07-12,27990585000
2022-07-13,27640376000
2022-07-14,27556744000
2022-07-15,27896499000
2022-07-18,27985358000
2022-07-19,29286881000
2022-07-20,29391421000
2022-07-21,29443691000
2022-07-22,29527323000
2022-07-25,29976845000
2022-07-26,30306146000
2022-07-27,31037926000
2022-07-28,31701755000
2022-07-29,31889927000
2022-08-01,31649485000
2022-08-02,31440405000
2022-08-03,31654712000
2022-08-04,31670393000
2022-08-05,31754025000
2022-08-08,31916062000
2022-08-09,31837657000
2022-08-10,32496259000
2022-08-11,32407400000
2022-08-12,32663523000
2022-08-15,32841241000
2022-08-16,33029413000
2022-08-17,32590345000
2022-08-18,32830787000
2022-08-19,32417854000
2022-08-22,31529264000
2022-08-23,31581534000
2022-08-24,31879473000
2022-08-25,32214001000
2022-08-26,31351546000
2022-08-29,30969975000
2022-08-30,30682490000
2022-08-31,30494318000
2022-09-01,30478637000
2022-09-02,30133655000
2022-09-06,30259103000
2022-09-07,30865435000
2022-09-08,30081385000
2022-09-09,30834073000
2022-09-12,31163374000
2022-09-13,29987299000
2022-09-14,30102293000
2022-09-15,29840943000
2022-09-16,29668452000
2022-09-19,30415913000
2022-09-20,30154563000
2022-09-21,29778219000
2022-09-22,29584820000
2022-09-23,29203249000
2022-09-26,28920991000
2022-09-27,28910537000
2022-09-28,29736403000
2022-09-29,29574366000
2022-09-30,29172589828
2022-10-03,30145183789
2022-10-04,31342624741
2022-10-05,31692967727
2022-10-06,31269418744
2022-10-07,30563503772
2022-10-10,30636709769
2022-10-11,31049800753
2022-10-12,30866785760
2022-10-13,31457662736
2022-10-14,30772663764
2022-10-17,30971365756
2022-10-18,31619761730
2022-10-19,31630219729
2022-10-20,30526900774
2022-10-21,31431517737
2022-10-24,32079913711
2022-10-25,31980562715
2022-10-26,32351821700
2022-10-27,32811973682
2022-10-28,33570178651
2022-10-31,33753193644
2022-11-01,33795025642
2022-11-02,33361018660
2022-11-03,33805483642
2022-11-04,34553230612
2022-11-07,34558459612
2022-11-08,35049985592
2022-11-09,34778077603
2022-11-10,35525824573
2022-11-11,35771587563
2022-11-14,35677465567
2022-11-15,35829106561
2022-11-16,36043495552
2022-11-17,36085327550
2022-11-18,36210823545
2022-11-21,36378151539
2022-11-22,36958570515
2022-11-23,36911509517
2022-11-25,36613456529
2022-11-28,36116701549
2022-11-29,36346777540
2022-11-30,36921967517
2022-12-01,36932425516
2022-12-02,36880135518
2022-12-05,36033037552
2022-12-06,36137617548
2022-12-07,36425212537
2022-12-08,36116701549
2022-12-09,35300977582
2022-12-12,35891854558
2022-12-13,35635633568
2022-12-14,35823877561
2022-12-15,34140139628
2022-12-16,34244719624
2022-12-19,34548001612
2022-12-20,34652581608
2022-12-21,35222542585
2022-12-22,34798993602
2022-12-23,35049985592
2022-12-27,34971550595
2022-12-28,34600291610
2022-12-29,34370215619
2022-12-30,34500940614
2023-01-03,34352070000
2023-01-04,34273545000
2023-01-05,34126965000
2023-01-06,35011680000
2023-01-09,34828455000
2023-01-10,35069265000
2023-01-11,35268195000
2023-01-12,35383365000
2023-01-13,35833575000
2023-01-17,35461890000
2023-01-18,34807515000
2023-01-19,34205490000
2023-01-20,34619055000
2023-01-23,35686995000
2023-01-24,38765175000
2023-01-25,38670945000
2023-01-26,39168270000
2023-01-27,38608125000
2023-01-30,37964220000
2023-01-31,38147445000
2023-02-01,38864640000
2023-02-02,38953635000
2023-02-03,38451075000
2023-02-06,38545305000
2023-02-07,38492955000
2023-02-08,37665825000
2023-02-09,38220735000
2023-02-10,38210265000
2023-02-13,38215500000
2023-02-14,38320200000
2023-02-15,39215385000
2023-02-16,39194445000
2023-02-17,39623715000
2023-02-21,38665710000
2023-02-22,38267850000
2023-02-23,38445840000
2023-02-24,37849050000
2023-02-27,37749585000
2023-02-28,37796700000
2023-03-01,38241675000
2023-03-02,39152565000
2023-03-03,39885465000
