,FDX
2018-07-17,61254750000
2018-07-18,62590350000
2018-07-19,62685750000
2018-07-20,62256450000
2018-07-23,62646000000
2018-07-24,62759950000
2018-07-25,63663600000
2018-07-26,63928600000
2018-07-27,63822600000
2018-07-30,63716600000
2018-07-31,65155550000
2018-08-01,63891500000
2018-08-02,63896800000
2018-08-03,64479800000
2018-08-06,64959450000
2018-08-07,65680250000
2018-08-08,65054850000
2018-08-09,64872000000
2018-08-10,64066400000
2018-08-13,63862350000
2018-08-14,64580500000
2018-08-15,64522200000
2018-08-16,65256250000
2018-08-17,65439100000
2018-08-20,65929350000
2018-08-21,66544150000
2018-08-22,65439100000
2018-08-23,64784550000
2018-08-24,64930300000
2018-08-27,65958500000
2018-08-28,65621950000
2018-08-29,65614000000
2018-08-30,65386100000
2018-08-31,63914900000
2018-09-04,63217980000
2018-09-05,64127120000
2018-09-06,64501780000
2018-09-07,64444140000
2018-09-10,65355900000
2018-09-11,65332320000
2018-09-12,66280760000
2018-09-13,66330540000
2018-09-14,66925280000
2018-09-17,67001260000
2018-09-18,63293960000
2018-09-19,63634560000
2018-09-20,64664220000
2018-09-21,64797840000
2018-09-24,63886080000
2018-09-25,62670400000
2018-09-26,63170820000
2018-09-27,63063400000
2018-09-28,63086980000
2018-10-01,62861660000
2018-10-02,62618000000
2018-10-03,63126280000
2018-10-04,62636340000
2018-10-05,61847720000
2018-10-08,61567380000
2018-10-09,60194500000
2018-10-10,58022520000
2018-10-11,56964040000
2018-10-12,57902000000
2018-10-15,57907240000
2018-10-16,59259160000
2018-10-17,58546520000
2018-10-18,56929980000
2018-10-19,57587600000
2018-10-22,57220800000
2018-10-23,57215560000
2018-10-24,54810400000
2018-10-25,56010360000
2018-10-26,55158860000
2018-10-29,55292480000
2018-10-30,56730860000
2018-10-31,57729080000
2018-11-01,58698480000
2018-11-02,58074920000
2018-11-05,58323820000
2018-11-06,59413740000
2018-11-07,60595360000
2018-11-08,60102800000
2018-11-09,58792800000
2018-11-12,57543060000
2018-11-13,58297620000
2018-11-14,58991920000
2018-11-15,59686220000
2018-11-16,59392780000
2018-11-19,59290600000
2018-11-20,57991080000
2018-11-21,58308100000
2018-11-23,58530800000
2018-11-26,58960480000
2018-11-27,59010260000
2018-11-28,60744700000
2018-11-29,59605000000
2018-11-30,59769000000
2018-12-03,60040440000
2018-12-04,56250720000
2018-12-06,56130660000
2018-12-07,52562790000
2018-12-10,50354730000
2018-12-11,49498650000
2018-12-12,49138470000
2018-12-13,48853980000
2018-12-14,48052710000
2018-12-17,47551590000
2018-12-18,48287610000
2018-12-19,42415110000
2018-12-20,41686920000
2018-12-21,41238000000
2018-12-24,39854700000
2018-12-26,41799150000
2018-12-27,42026220000
2018-12-28,41493780000
2018-12-31,42107130000
2019-01-02,42592590000
2019-01-03,41026590000
2019-01-04,42916230000
2019-01-07,43516530000
2019-01-08,43592220000
2019-01-09,44523990000
2019-01-10,44401320000
2019-01-11,44628390000
2019-01-14,44774550000
2019-01-15,44534430000
2019-01-16,44724960000
2019-01-17,45223470000
2019-01-18,46173510000
2019-01-22,45909900000
2019-01-23,45330480000
2019-01-24,45440100000
2019-01-25,45768960000
2019-01-28,45403560000
2019-01-29,45304380000
2019-01-30,46319670000
2019-01-31,46345770000
2019-02-01,46799910000
2019-02-04,47692530000
2019-02-05,47953530000
2019-02-06,47974410000
2019-02-07,47337570000
2019-02-08,46259640000
2019-02-11,47264490000
2019-02-12,48402450000
2019-02-13,48446820000
2019-02-14,48003120000
2019-02-15,46797300000
2019-02-19,47045250000
2019-02-20,47478510000
2019-02-21,47575080000
2019-02-22,47107890000
2019-02-25,47259270000
2019-02-26,47426310000
2019-02-27,47452410000
2019-02-28,47060003801
2019-03-01,47528003838
2019-03-04,47096403803
2019-03-05,46802603780
2019-03-06,46326803741
2019-03-07,44943603630
2019-03-08,44662803607
2019-03-11,45877003705
2019-03-12,46064203720
2019-03-13,46677803770
2019-03-14,46560803760
2019-03-15,46274803737
2019-03-18,47424003830
2019-03-19,47166603809
2019-03-20,45518203676
2019-03-21,46537403758
2019-03-22,45237403653
2019-03-25,44738203613
2019-03-26,45539003678
2019-03-27,45783403697
2019-03-28,46254003735
2019-03-29,47166603809
2019-04-01,48477003915
2019-04-02,47847803864
2019-04-03,48149403888
2019-04-04,48794203941
2019-04-05,49374003987
2019-04-08,49758804018
2019-04-09,49387003988
2019-04-10,49660004011
2019-04-11,49886204029
2019-04-12,51207004135
2019-04-15,51006804119
2019-04-16,51279804141
2019-04-17,51495604159
2019-04-18,51519004161
2019-04-22,50954804115
2019-04-23,50733804097
2019-04-24,51443604155
2019-04-25,49106203966
2019-04-26,47850403864
2019-04-29,48523803919
2019-04-30,49259603978
2019-05-01,48261203898
2019-05-02,48630403927
2019-05-03,48895603949
2019-05-06,48256003897
2019-05-07,46971603793
2019-05-08,46651803768
2019-05-09,46685603770
2019-05-10,46280003738
2019-05-13,44798003618
2019-05-14,44683603609
2019-05-15,44860403623
2019-05-16,45700203691
2019-05-17,44179203568
2019-05-20,43734603532
2019-05-21,43677403527
2019-05-22,42120003402
2019-05-23,41753403372
2019-05-24,41581803358
2019-05-28,41197003327
2019-05-29,41488203350
2019-05-30,41082603318
2019-05-31,40112800000
2019-06-03,39608400000
2019-06-04,41493400000
2019-06-05,41233400000
2019-06-06,40781000000
2019-06-07,41085200000
2019-06-10,42078400000
2019-06-11,41454400000
2019-06-12,41956200000
2019-06-13,43074200000
2019-06-14,42783000000
2019-06-17,42567200000
2019-06-18,43248400000
2019-06-19,43305600000
2019-06-20,43810000000
2019-06-21,42991000000
2019-06-24,41834000000
2019-06-25,40554800000
2019-06-26,41579200000
2019-06-27,42460600000
2019-06-28,42689400000
2019-07-01,42372200000
2019-07-02,41545400000
2019-07-03,41969200000
2019-07-05,42112200000
2019-07-08,41813200000
2019-07-09,41389400000
2019-07-10,41597400000
2019-07-11,42276000000
2019-07-12,43542200000
2019-07-15,43654000000
2019-07-16,44145400000
2019-07-17,42913000000
2019-07-18,42998800000
2019-07-19,43453800000
2019-07-22,44083000000
2019-07-23,45180200000
2019-07-24,45762600000
2019-07-25,45726200000
2019-07-26,45484400000
2019-07-29,44876000000
2019-07-30,44821400000
2019-07-31,44337800000
2019-08-01,42460600000
2019-08-02,42569800000
2019-08-05,40887600000
2019-08-06,41909400000
2019-08-07,41771600000
2019-08-08,42699800000
2019-08-09,42153800000
2019-08-12,41290600000
2019-08-13,41735200000
2019-08-14,40315600000
2019-08-15,39733200000
2019-08-16,40560000000
2019-08-19,41160600000
2019-08-20,40518400000
2019-08-21,41126800000
2019-08-22,41106000000
2019-08-23,39512200000
2019-08-26,39647400000
2019-08-27,38877800000
2019-08-28,39826800000
2019-08-29,40937000000
2019-08-30,41238600000
2019-09-03,40551570000
2019-09-04,41514660000
2019-09-05,42903180000
2019-09-06,42248070000
2019-09-09,43696620000
2019-09-10,44959860000
2019-09-11,45403560000
2019-09-12,45286110000
2019-09-13,45440100000
2019-09-16,45301770000
2019-09-17,45231300000
2019-09-18,39387510000
2019-09-19,39789450000
2019-09-20,38831580000
2019-09-23,38019870000
2019-09-24,37388250000
2019-09-25,38377440000
2019-09-26,37886760000
2019-09-27,37834560000
2019-09-30,37993770000
2019-10-01,36968040000
2019-10-02,36743580000
2019-10-03,36986310000
2019-10-04,37323000000
2019-10-07,37085490000
2019-10-08,36119790000
2019-10-09,36344250000
2019-10-10,36894960000
2019-10-11,37985940000
2019-10-14,38309580000
2019-10-15,39139560000
2019-10-16,39350970000
2019-10-17,39332700000
2019-10-18,39126510000
2019-10-21,39682440000
2019-10-22,40358430000
2019-10-23,40710780000
2019-10-24,40207050000
2019-10-25,41261490000
2019-10-28,41342400000
2019-10-29,41240610000
2019-10-30,40674240000
2019-10-31,39844260000
2019-11-01,40851720000
2019-11-04,43023240000
2019-11-05,43025850000
2019-11-06,42587370000
2019-11-07,42783120000
2019-11-08,42600420000
2019-11-11,42328980000
2019-11-12,42078420000
2019-11-13,40776030000
2019-11-14,40893480000
2019-11-15,41324130000
2019-11-18,41120550000
2019-11-19,40590720000
2019-11-20,39742470000
2019-11-21,39692880000
2019-11-22,40859550000
2019-11-25,41639940000
2019-11-26,42151500000
2019-11-27,42154110000
2019-11-29,41773050000
2019-12-02,41245830000
2019-12-03,39447540000
2019-12-04,40160070000
2019-12-05,40178340000
2019-12-06,40875210000
2019-12-09,40849110000
2019-12-10,40977000000
2019-12-11,41519880000
2019-12-12,43036290000
2019-12-13,43239870000
2019-12-16,42830100000
2019-12-17,42603030000
2019-12-18,38330460000
2019-12-19,38372220000
2019-12-20,38659320000
2019-12-23,39591090000
2019-12-24,39353580000
2019-12-26,39799890000
2019-12-27,39810330000
2019-12-30,39186540000
2019-12-31,39465810000
2020-01-02,40481100000
2020-01-03,39979980000
2020-01-06,40011300000
2020-01-07,40402800000
2020-01-08,41010930000
2020-01-09,41251050000
2020-01-10,40880430000
2020-01-13,41572080000
2020-01-14,42315930000
2020-01-15,41538150000
2020-01-16,41639940000
2020-01-17,41754780000
2020-01-21,41115330000
2020-01-22,40595940000
2020-01-23,40423680000
2020-01-24,40212270000
2020-01-27,38755890000
2020-01-28,38732400000
2020-01-29,38643660000
2020-01-30,38695860000
2020-01-31,37751040000
2020-02-03,37542240000
2020-02-04,38500110000
2020-02-05,39136950000
2020-02-06,38792430000
2020-02-07,40627260000
2020-02-10,40919580000
2020-02-11,41238000000
2020-02-12,41371110000
2020-02-13,42143670000
2020-02-14,41399820000
2020-02-18,41386770000
2020-02-19,42057540000
2020-02-20,43041510000
2020-02-21,42608250000
2020-02-24,40415850000
2020-02-25,38001600000
2020-02-26,37722330000
2020-02-27,36216360000
2020-02-28,36845370000
2020-03-02,36474750000
2020-03-03,34736490000
2020-03-04,35603010000
2020-03-05,33911730000
2020-03-06,33324480000
2020-03-09,30197700000
2020-03-10,31494870000
2020-03-11,28973610000
2020-03-12,25317000000
2020-03-13,27830430000
2020-03-16,23617890000
2020-03-17,24784560000
2020-03-18,26016480000
2020-03-19,29148480000
2020-03-20,28986660000
2020-03-23,29169360000
2020-03-24,31330440000
2020-03-25,30878910000
2020-03-26,32781600000
2020-03-27,31471380000
2020-03-30,32444910000
2020-03-31,31648860000
2020-04-01,29618280000
2020-04-02,30443040000
2020-04-03,28506420000
2020-04-06,31064220000
2020-04-07,30262950000
2020-04-08,32765940000
2020-04-09,31917690000
2020-04-13,32241330000
2020-04-14,32645880000
2020-04-15,31293900000
2020-04-16,31079880000
2020-04-17,32585850000
2020-04-20,32009040000
2020-04-21,31445280000
2020-04-22,30938940000
2020-04-23,31549680000
2020-04-24,32118660000
2020-04-27,33222690000
2020-04-28,33340140000
2020-04-29,33794279999
2020-04-30,33086970000
2020-05-01,30850200000
2020-05-04,30236850000
2020-05-05,30711870000
2020-05-06,30046320000
2020-05-07,30469140000
2020-05-08,31434840000
2020-05-11,30683160000
2020-05-12,29529540000
2020-05-13,28537740000
2020-05-14,28477710000
2020-05-15,28062720000
2020-05-18,31108590000
2020-05-19,29960190000
2020-05-20,30539610000
2020-05-21,30215970000
2020-05-22,30537000000
2020-05-26,32575410000
2020-05-27,34042230000
2020-05-28,34230150000
2020-05-29,34076160000
2020-06-01,33984020000
2020-06-02,35160400000
2020-06-03,36176960000
2020-06-04,36473020000
2020-06-05,37259020000
2020-06-08,39137560000
2020-06-09,37908780000
2020-06-10,36784800000
2020-06-11,33748220000
2020-06-12,34772640000
2020-06-15,35024160000
2020-06-16,35511480000
2020-06-17,35542920000
2020-06-18,36258180000
2020-06-19,36059060000
2020-06-22,35993560000
2020-06-23,36436340000
2020-06-24,35393580000
2020-06-25,35660820000
2020-06-26,34080960000
2020-06-29,35252100000
2020-06-30,36737640000
2020-07-01,41044920000
2020-07-02,40735760000
2020-07-06,40942740000
2020-07-07,41537480000
2020-07-08,41542720000
2020-07-09,40803880000
2020-07-10,41550580000
2020-07-13,40932260000
2020-07-14,41527000000
2020-07-15,42247500000
2020-07-16,43518200000
2020-07-17,43486760000
2020-07-20,43002060000
2020-07-21,43361000000
2020-07-22,43266680000
2020-07-23,43489380000
2020-07-24,43240480000
2020-07-27,44707680000
2020-07-28,43735660000
2020-07-29,44422100000
2020-07-30,45250020000
2020-07-31,44120800000
2020-08-03,44335640000
2020-08-04,44712920000
2020-08-05,44985400000
2020-08-06,45126880000
2020-08-07,48084860000
2020-08-10,52394760000
2020-08-11,51469900000
2020-08-12,52913520000
2020-08-13,53411320000
2020-08-14,54653200000
2020-08-17,54139680000
2020-08-18,54226140000
2020-08-19,54464560000
2020-08-20,54710840000
2020-08-21,55148380000
2020-08-24,56958800000
2020-08-25,56149220000
2020-08-26,56531740000
2020-08-27,57171020000
2020-08-28,58137800000
2020-08-31,58037760000
2020-09-01,59521440000
2020-09-02,60168240000
2020-09-03,58336080000
2020-09-04,59695680000
2020-09-08,58357200000
2020-09-09,59598000000
2020-09-10,59252160000
2020-09-11,61456560000
2020-09-14,62393760000
2020-09-15,62480880000
2020-09-16,66079200000
2020-09-17,64437120000
2020-09-18,64093920000
2020-09-21,63027360000
2020-09-22,64262880000
2020-09-23,63734880000
2020-09-24,64474080000
2020-09-25,66044880000
2020-09-28,67172160000
2020-09-29,66924000000
2020-09-30,66401280000
2020-10-01,67077120000
2020-10-02,67372800000
2020-10-05,68431439999
2020-10-06,68447279999
2020-10-07,70820640000
2020-10-08,71559840000
2020-10-09,71689200000
2020-10-12,72204000000
2020-10-13,72003360000
2020-10-14,72927360000
2020-10-15,74477040000
2020-10-16,74941680000
2020-10-19,74440080000
2020-10-20,75873600000
2020-10-21,74521920000
2020-10-22,72850800000
2020-10-23,74859840000
2020-10-26,73291680000
2020-10-27,72444240000
2020-10-28,68637360000
2020-10-29,70493280000
2020-10-30,68500080000
2020-11-02,70482720000
2020-11-03,72462720000
2020-11-04,71042400000
2020-11-05,73674480000
2020-11-06,73859280000
2020-11-09,69664320000
2020-11-10,70559280000
2020-11-11,70701840000
2020-11-12,70530240000
2020-11-13,71784240000
2020-11-16,73875120000
2020-11-17,75253200000
2020-11-18,74580000000
2020-11-19,73880400000
2020-11-20,73046160000
2020-11-23,75596400000
2020-11-24,77003520000
2020-11-25,76111200000
2020-11-27,75876240000
2020-11-30,75943700000
2020-12-01,76256400000
2020-12-02,77305800000
2020-12-03,77565500000
2020-12-04,78143200000
2020-12-07,78715600000
2020-12-08,79884250000
2020-12-09,78259800000
2020-12-10,77088500000
2020-12-11,76709550000
2020-12-14,75668100000
2020-12-15,75721100000
2020-12-16,76534650000
2020-12-17,77448900000
2020-12-18,73026050000
2020-12-21,72064100000
2020-12-22,72419200000
2020-12-23,71738150000
2020-12-24,71237300000
2020-12-28,69679100000
2020-12-29,69313400000
2020-12-30,68894700000
2020-12-31,68799300000
2021-01-04,67095350000
2021-01-05,67092700000
2021-01-06,67193400000
2021-01-07,65197950000
2021-01-08,64914400000
2021-01-11,65007150000
2021-01-12,65995600000
2021-01-13,66838300000
2021-01-14,67911549999
2021-01-15,66928400000
2021-01-19,66122800000
2021-01-20,66769400000
2021-01-21,67294100000
2021-01-22,67331200000
2021-01-25,67172200000
2021-01-26,66162550000
2021-01-27,64349950000
2021-01-28,64339350000
2021-01-29,62365100000
2021-02-01,63398600000
2021-02-02,64262500000
2021-02-03,63941850000
2021-02-04,65751800000
2021-02-05,67577650000
2021-02-08,68224250000
2021-02-09,68669450000
2021-02-10,68226899999
2021-02-11,67405400000
2021-02-12,69695000000
2021-02-16,69384950000
2021-02-17,68658849999
2021-02-18,67741950000
2021-02-19,67479600000
2021-02-22,67487550000
2021-02-23,67476950000
2021-02-24,68915900000
2021-02-25,67368300000
2021-02-26,67442500000
2021-03-01,71026390000
2021-03-02,70351600000
2021-03-03,70126670000
2021-03-04,67831300000
2021-03-05,69725590000
2021-03-08,68113140000
2021-03-09,69896320000
2021-03-10,70573820000
2021-03-11,72760790000
2021-03-12,73224200000
2021-03-15,72324480000
2021-03-16,70676800000
2021-03-17,72042640000
2021-03-18,71411210000
2021-03-19,75766180000
2021-03-22,74259420000
2021-03-23,72305510000
2021-03-24,72706590000
2021-03-25,74302780000
2021-03-26,76243140000
2021-03-29,75668620000
2021-03-30,77484320000
2021-03-31,76974840000
2021-04-01,76839340000
2021-04-05,76305470000
2021-04-06,76468070000
2021-04-07,75638810000
2021-04-08,77083240000
2021-04-09,77663180000
2021-04-12,78804090000
2021-04-13,78831190000
2021-04-14,77996510000
2021-04-15,78915200000
2021-04-16,77936890000
2021-04-19,76760750000
2021-04-20,75972140000
2021-04-21,75408460000
2021-04-22,74942340000
2021-04-23,75267540000
2021-04-26,74730960000
2021-04-27,77915210000
2021-04-28,77882690000
2021-04-29,80232260000
2021-04-30,78674010000
2021-05-03,82533050000
2021-05-04,82459880000
2021-05-05,83069630000
2021-05-06,84270160000
2021-05-07,85280990000
2021-05-10,83812170000
2021-05-11,82828440000
2021-05-12,80218710000
2021-05-13,82221400000
2021-05-14,83855530000
2021-05-17,83809460000
2021-05-18,82939550000
2021-05-19,83449030000
2021-05-20,83752550000
2021-05-21,83901600000
2021-05-24,84508640000
2021-05-25,83627890000
2021-05-26,84213250000
2021-05-27,85524890000
2021-05-28,85313510000
2021-06-01,82686100000
2021-06-02,81547620000
2021-06-03,81478460000
2021-06-04,80363920000
2021-06-07,80688440000
2021-06-08,80486280000
2021-06-09,77967260000
2021-06-10,77895440000
2021-06-11,78759940000
2021-06-14,77935340000
2021-06-15,79613800000
2021-06-16,78384880000
2021-06-17,76493620000
2021-06-18,75895120000
2021-06-21,77980560000
2021-06-22,79185540000
2021-06-23,79100420000
2021-06-24,80781540000
2021-06-25,77658700000
2021-06-28,78201340000
2021-06-29,79238740000
2021-06-30,79355780000
2021-07-01,79565920000
2021-07-02,79635080000
2021-07-06,78366260000
2021-07-07,78084300000
2021-07-08,78001840000
2021-07-09,78842400000
2021-07-12,79712220000
2021-07-13,79555280000
2021-07-14,78698760000
2021-07-15,78757280000
2021-07-16,77802340000
2021-07-19,78422120000
2021-07-20,79273320000
2021-07-21,79361100000
2021-07-22,78900920000
2021-07-23,79020620000
2021-07-26,79135000000
2021-07-27,75179580000
2021-07-28,74966780000
2021-07-29,74990720000
2021-07-30,74466700000
2021-08-02,73458560000
2021-08-03,74695460000
2021-08-04,73181920000
2021-08-05,73362800000
2021-08-06,73487820000
2021-08-09,72530220000
2021-08-10,72155160000
2021-08-11,73487820000
2021-08-12,73442600000
2021-08-13,73729880000
2021-08-16,74921560000
2021-08-17,73910760000
2021-08-18,72554160000
2021-08-19,71170960000
2021-08-20,70902300000
2021-08-23,70995400000
2021-08-24,71237460000
2021-08-25,71918420000
2021-08-26,71144360000
2021-08-27,71261400000
2021-08-30,70633640000
2021-08-31,70407850000
2021-09-01,70471450000
2021-09-02,70778850000
2021-09-03,70500600000
2021-09-07,69864600000
2021-09-08,69170300000
2021-09-09,68693300000
2021-09-10,68250750000
2021-09-13,69392900000
2021-09-14,67628000000
2021-09-15,67996349999
2021-09-16,68470700000
2021-09-17,67633300000
2021-09-20,66462000000
2021-09-21,66798550000
2021-09-22,60706200000
2021-09-23,60663800000
2021-09-24,60059600000
2021-09-27,60025150000
2021-09-28,58936000000
2021-09-29,58588850000
2021-09-30,58111850000
2021-10-01,58970450000
2021-10-04,57735550000
2021-10-05,59431550000
2021-10-06,59413000000
2021-10-07,59081750000
2021-10-08,59211600000
2021-10-11,58252300000
2021-10-12,58649800000
2021-10-13,59288450000
2021-10-14,60274250000
2021-10-15,60716800000
2021-10-18,60414700000
2021-10-19,60769800000
2021-10-20,61294500000
2021-10-21,61702600000
2021-10-22,61739700000
2021-10-25,62381000000
2021-10-26,63024950000
2021-10-27,62351850000
2021-10-28,62529400000
2021-10-29,62415450000
2021-11-01,62444600000
2021-11-02,62479050000
2021-11-03,63605300000
2021-11-04,64927650000
2021-11-05,64334050000
2021-11-08,65860450000
2021-11-09,66112200000
2021-11-10,65857800000
2021-11-11,66512350000
2021-11-12,67278200000
2021-11-15,66859500000
2021-11-16,67092700000
2021-11-17,65547750000
2021-11-18,64850800000
2021-11-19,64312850000
2021-11-22,65717350000
2021-11-23,65303950000
2021-11-24,64546050000
2021-11-26,63109750000
2021-11-29,63751050000
2021-11-30,60126570000
2021-12-01,59450580000
2021-12-02,61413300000
2021-12-03,62859240000
2021-12-06,63958050000
2021-12-07,64482660000
2021-12-08,63879750000
2021-12-09,64010250000
2021-12-10,64279080000
2021-12-13,62874900000
2021-12-14,62650440000
2021-12-15,62843580000
2021-12-16,62253720000
2021-12-17,65333520000
2021-12-20,64088550000
2021-12-21,65758950000
2021-12-22,65239560000
2021-12-23,66247020000
2021-12-27,66881250000
2021-12-28,66930840000
2021-12-29,67204890000
2021-12-30,67484160000
2021-12-31,67505040000
2022-01-03,67481550000
2022-01-04,69141510000
2022-01-05,68415930000
2022-01-06,68692590000
2022-01-07,68901390000
2022-01-10,66959550000
2022-01-11,66695940000
2022-01-12,66870809999
2022-01-13,67251870000
2022-01-14,66873420000
2022-01-18,66119130000
2022-01-19,65821590000
2022-01-20,65443140000
2022-01-21,63921510000
2022-01-24,64132920000
2022-01-25,63694440000
2022-01-26,63464760000
2022-01-27,63143730000
2022-01-28,63887580000
2022-01-31,64169460000
2022-02-01,65772000000
2022-02-02,65725020000
2022-02-03,64550520000
2022-02-04,63712710000
2022-02-07,63613530000
2022-02-08,63647460000
2022-02-09,63746640000
2022-02-10,62747010000
2022-02-11,60606810000
2022-02-14,59628060000
2022-02-15,60134400000
2022-02-16,59771610000
2022-02-17,58560570000
2022-02-18,58002030000
2022-02-22,56843190000
2022-02-23,56073240000
2022-02-24,56355120000
2022-02-25,57607920000
2022-02-28,58012470000
2022-03-01,56091510000
2022-03-02,57224250000
2022-03-03,57761910000
2022-03-04,55994940000
2022-03-07,52484490000
2022-03-08,53241390000
2022-03-09,56563920000
2022-03-10,57232080000
2022-03-11,55639980000
2022-03-14,55104930000
2022-03-15,56436030000
2022-03-16,58967730000
2022-03-17,59502780000
2022-03-18,57135510000
2022-03-21,57983760000
2022-03-22,59134770000
2022-03-23,57803670000
2022-03-24,58756320000
2022-03-25,59132160000
2022-03-28,60043050000
2022-03-29,62266770000
2022-03-30,61400250000
2022-03-31,60392790000
2022-04-01,57746250000
2022-04-04,56895390000
2022-04-05,55078830000
2022-04-06,53244000000
2022-04-07,53183970000
2022-04-08,52596720000
2022-04-11,53275320000
2022-04-12,53343180000
2022-04-13,53846910000
2022-04-14,53698140000
2022-04-18,53050860000
2022-04-19,54499410000
2022-04-20,54598590000
2022-04-21,53990460000
2022-04-22,53559810000
2022-04-25,53609400000
2022-04-26,52200000000
2022-04-27,52006860000
2022-04-28,53987850000
2022-04-29,51871140000
2022-05-02,51419610000
2022-05-03,52053840000
2022-05-04,54676890000
2022-05-05,54089640000
2022-05-06,54864810000
2022-05-09,54358470000
2022-05-10,54303660000
2022-05-11,54079200000
2022-05-12,54340200000
2022-05-13,55146690000
2022-05-16,54736920000
2022-05-17,57811500000
2022-05-18,53131770000
2022-05-19,51952050000
2022-05-20,52434900000
2022-05-23,53424090000
2022-05-24,53570250000
2022-05-25,53324910000
2022-05-26,55407690000
2022-05-27,57333870000
2022-05-31,58166220000
2022-06-01,56635530000
2022-06-02,57373680000
2022-06-03,56643300000
2022-06-06,57718150000
2022-06-07,57334830000
2022-06-08,56247030000
2022-06-09,56203000000
2022-06-10,53553430000
2022-06-13,52053820000
2022-06-14,59557050000
2022-06-15,60290020000
2022-06-16,58355290000
2022-06-17,59544100000
2022-06-21,59704680000
2022-06-22,59316180000
2022-06-23,59085670000
2022-06-24,62999160000
2022-06-27,62281730000
2022-06-28,62183310000
2022-06-29,60556790000
2022-06-30,58717890000
2022-07-01,57914990000
2022-07-05,59468990000
2022-07-06,58979480000
2022-07-07,59919650000
2022-07-08,59696910000
2022-07-11,58065210000
2022-07-12,57751820000
2022-07-13,55977670000
2022-07-14,55501110000
2022-07-15,56417970000
2022-07-18,56456820000
2022-07-19,58386370000
2022-07-20,58963940000
2022-07-21,58963940000
2022-07-22,58870700000
2022-07-25,59096030000
2022-07-26,58241330000
2022-07-27,58956170000
2022-07-28,59520790000
2022-07-29,60370310000
2022-08-01,61564300000
2022-08-02,60416930000
2022-08-03,60396210000
2022-08-04,61149900000
2022-08-05,60836510000
2022-08-08,59316180000
2022-08-09,58267230000
2022-08-10,60204550000
2022-08-11,59373160000
2022-08-12,59746120000
2022-08-15,60401390000
2022-08-16,61698980000
2022-08-17,60455780000
2022-08-18,60831330000
2022-08-19,60018070000
2022-08-22,57904630000
2022-08-23,58342340000
2022-08-24,58549540000
2022-08-25,59059770000
2022-08-26,56503440000
2022-08-29,56133070000
2022-08-30,55291320000
2022-08-31,53756550000
2022-09-01,54024300000
2022-09-02,53223600000
2022-09-06,52063350000
2022-09-07,51413100000
2022-09-08,51731850000
2022-09-09,53312850000
2022-09-12,54529200000
2022-09-13,52361700000
2022-09-14,52277550000
2022-09-15,52241850000
2022-09-16,41060100000
2022-09-19,41539500000
2022-09-20,40137000000
2022-09-21,39078750000
2022-09-22,39407700000
2022-09-23,38079150000
2022-09-26,36439500000
2022-09-27,36962250000
2022-09-28,38247450000
2022-09-29,38839050000
2022-09-30,37859850000
2022-10-03,38622300000
2022-10-04,40575600000
2022-10-05,40001850000
2022-10-06,39573450000
2022-10-07,39374550000
2022-10-10,39068550000
2022-10-11,38780400000
2022-10-12,38986950000
2022-10-13,39843750000
2022-10-14,40024800000
2022-10-17,40029900000
2022-10-18,39856500000
2022-10-19,39004800000
2022-10-20,38285700000
2022-10-21,39073650000
2022-10-24,39463800000
2022-10-25,39729000000
2022-10-26,40279800000
2022-10-27,40012050000
2022-10-28,40894350000
2022-10-31,40871400000
2022-11-01,40338450000
2022-11-02,39412800000
2022-11-03,39504600000
2022-11-04,39948300000
2022-11-07,40606200000
2022-11-08,40682700000
2022-11-09,40300200000
2022-11-10,42330000000
2022-11-11,44780550000
2022-11-14,44563800000
2022-11-15,44946300000
2022-11-16,43546350000
2022-11-17,43742700000
2022-11-18,44553600000
2022-11-21,44278200000
2022-11-22,44795850000
2022-11-23,44971800000
2022-11-25,45058500000
2022-11-28,44168550000
2022-11-29,45344100000
2022-11-30,45737220000
2022-12-01,45292950000
2022-12-02,45533910000
2022-12-05,44326600000
2022-12-06,43435550000
2022-12-07,43242280000
2022-12-08,43149410000
2022-12-09,43254830000
2022-12-12,44519870000
2022-12-13,44396880000
2022-12-14,44695570000
2022-12-15,43465670000
2022-12-16,43101720000
2022-12-19,42363780000
2022-12-20,41251850000
2022-12-21,42667490000
2022-12-22,44098190000
2022-12-23,44158430000
2022-12-27,44439550000
2022-12-28,43435550000
2022-12-29,44063050000
2022-12-30,43473200000
2023-01-03,44494770000
2023-01-04,45543950000
2023-01-05,45501280000
2023-01-06,46628270000
2023-01-09,47624740000
2023-01-10,47373740000
2023-01-11,48242200000
2023-01-12,48164390000
2023-01-13,47346130000
2023-01-17,47220630000
2023-01-18,47105170000
2023-01-19,46241730000
2023-01-20,46906880000
2023-01-23,47978650000
2023-01-24,47501750000
2023-01-25,47140310000
2023-01-26,47725140000
2023-01-27,47830560000
2023-01-30,46204080000
2023-01-31,48658860000
2023-02-01,50729610000
2023-02-02,53839500000
2023-02-03,53882170000
2023-02-06,52858090000
2023-02-07,52687410000
2023-02-08,52579480000
2023-02-09,52363620000
2023-02-10,52551870000
2023-02-13,53126660000
2023-02-14,53380170000
2023-02-15,53473040000
2023-02-16,53129170000
2023-02-17,52785300000
2023-02-21,51618150000
2023-02-22,50910330000
2023-02-23,51500180000
2023-02-24,51023280000
2023-02-27,51219060000
2023-02-28,51046271319
2023-03-01,51325089157
2023-03-02,51978175987
2023-03-03,52518228557
