,UST
2018-08-09,13646826.0
2018-08-10,13758894.0
2018-08-13,13778470.0
2018-08-14,13732576.0
2018-08-15,13809066.0
2018-08-16,13803967.0
2018-08-17,13801417.0
2018-08-20,13912914.0
2018-08-21,13864419.0
2018-08-22,13918019.0
2018-08-23,13918019.0
2018-08-24,13920571.0
2018-08-27,13855927.0
2018-08-28,13822712.0
2018-08-29,13807382.0
2018-08-30,13848262.0
2018-08-31,13853372.0
2018-09-04,13816749.0
2018-09-05,13796287.0
2018-09-06,13852557.0
2018-09-07,13737460.0
2018-09-10,13746680.0
2018-09-11,13651946.0
2018-09-12,13682670.0
2018-09-13,13677549.0
2018-09-14,13628902.0
2018-09-17,13645731.0
2018-09-18,13497073.0
2018-09-19,13474006.0
2018-09-20,13489384.0
2018-09-21,13479132.0
2018-09-24,13467569.0
2018-09-25,13441911.0
2018-09-26,13447043.0
2018-09-27,13477832.0
2018-09-28,13490660.0
2018-10-01,13417373.0
2018-10-02,13484152.0
2018-10-03,13306932.0
2018-10-04,13229879.0
2018-10-05,13160532.0
2018-10-08,13179407.0
2018-10-09,13210260.0
2018-10-10,13228258.0
2018-10-11,13343957.0
2018-10-12,13307961.0
2018-10-15,13337224.0
2018-10-16,13332076.0
2018-10-17,13262585.0
2018-10-18,13298617.0
2018-10-19,13262585.0
2018-10-22,13297006.0
2018-10-23,13351112.0
2018-10-24,13487663.0
2018-10-25,13410370.0
2018-10-26,13536615.0
2018-10-29,13548117.0
2018-10-30,13483639.0
2018-10-31,13426898.0
2018-11-01,13450110.0
2018-11-02,13305680.0
2018-11-05,13332363.0
2018-11-06,13301382.0
2018-11-07,13298800.0
2018-11-08,13249746.0
2018-11-09,13345272.0
2018-11-12,13446997.0
2018-11-13,13467673.0
2018-11-14,13514193.0
2018-11-15,13534869.0
2018-11-16,13630494.0
2018-11-19,13675622.0
2018-11-20,13667860.0
2018-11-21,13670447.0
2018-11-23,13675622.0
2018-11-26,13671659.0
2018-11-27,13689788.0
2018-11-28,13684608.0
2018-11-29,13736405.0
2018-11-30,13819279.0
2018-12-03,13867282.0
2018-12-04,13994315.0
2018-12-06,14069497.0
2018-12-07,14144680.0
2018-12-10,14177413.0
2018-12-11,14104748.0
2018-12-12,14037274.0
2018-12-13,14037274.0
2018-12-14,14086582.0
2018-12-17,14186858.0
2018-12-18,14249207.0
2018-12-19,14353121.0
2018-12-20,14311555.0
2018-12-21,14321947.0
2018-12-24,14417282.0
2018-12-26,14196238.0
2018-12-27,14271653.0
2018-12-28,14414682.0
2018-12-31,14523252.0
2019-01-02,14598745.0
2019-01-03,14817414.0
2019-01-04,14577920.0
2019-01-07,14514751.0
2019-01-08,14444392.0
2019-01-09,14449604.0
2019-01-10,14439181.0
2019-01-11,14509539.0
2019-01-14,14513972.0
2019-01-15,14490495.0
2019-01-16,14459192.0
2019-01-17,14417455.0
2019-01-18,14328765.0
2019-01-22,14432268.0
2019-01-23,14429656.0
2019-01-24,14500160.0
2019-01-25,14432268.0
2019-01-28,14457480.0
2019-01-29,14535897.0
2019-01-30,14601245.0
2019-01-31,14726712.0
2019-02-01,14575106.0
2019-02-04,14537718.0
2019-02-05,14576967.0
2019-02-06,14610982.0
2019-02-07,14697329.0
2019-02-08,14726112.0
2019-02-11,14694048.0
2019-02-12,14649521.0
2019-02-13,14584039.0
2019-02-14,14707144.0
2019-02-15,14675713.0
2019-02-19,14732624.0
2019-02-20,14735246.0
2019-02-21,14651344.0
2019-02-22,14716893.0
2019-02-25,14708314.0
2019-02-26,14779178.0
2019-02-27,14682068.0
2019-02-28,14613828.0
2019-03-01,14503594.0
2019-03-04,14607676.0
2019-03-05,14615558.0
2019-03-06,14694377.0
2019-03-07,14799468.0
2019-03-08,14841504.0
2019-03-11,14848754.0
2019-03-12,14911873.0
2019-03-13,14893463.0
2019-03-14,14864533.0
2019-03-15,14932912.0
2019-03-18,14929644.0
2019-03-19,14919114.0
2019-03-20,15027052.0
2019-03-21,15003358.0
2019-03-22,15219234.0
2019-03-25,15319057.0
2019-03-26,15319057.0
2019-03-27,15392845.0
2019-03-28,15379669.0
2019-03-29,15332233.0
2019-04-01,15134148.0
2019-04-02,15192184.0
2019-04-03,15097216.0
2019-04-04,15113044.0
2019-04-05,15134148.0
2019-04-08,15094012.0
2019-04-09,15152107.0
2019-04-10,15220764.0
2019-04-11,15149466.0
2019-04-12,15004230.0
2019-04-15,15053821.0
2019-04-16,14969234.0
2019-04-17,14958661.0
2019-04-18,15035317.0
2019-04-22,14994938.0
2019-04-23,15045212.0
2019-04-24,15161637.0
2019-04-25,15121947.0
2019-04-26,15198681.0
2019-04-29,15147858.0
2019-04-30,15214075.0
2019-05-01,15203480.0
2019-05-02,15110776.0
2019-05-03,15150506.0
2019-05-06,15240074.0
2019-05-07,15343478.0
2019-05-08,15279845.0
2019-05-09,15356735.0
2019-05-10,15335524.0
2019-05-13,15504901.0
2019-05-14,15462437.0
2019-05-15,15565944.0
2019-05-16,15512863.0
2019-05-17,15528788.0
2019-05-20,15480707.0
2019-05-21,15443513.0
2019-05-22,15539155.0
2019-05-23,15717155.0
2019-05-24,15709185.0
2019-05-28,15844645.0
2019-05-29,15849964.0
2019-05-30,15969636.0
2019-05-31,16174409.0
2019-06-03,16342447.0
2019-06-04,16212006.0
2019-06-05,16225316.0
2019-06-06,16206682.0
2019-06-07,16334461.0
2019-06-10,16185691.0
2019-06-11,16191021.0
2019-06-12,16265634.0
2019-06-13,16337582.0
2019-06-14,16361565.0
2019-06-17,16369956.0
2019-06-18,16433974.0
2019-06-19,16519332.0
2019-06-20,16575347.0
2019-06-21,16439309.0
2019-06-24,16567970.0
2019-06-25,16583991.0
2019-06-26,16437135.0
2019-06-27,16527919.0
2019-06-28,16541269.0
2019-07-01,16515045.0
2019-07-02,16640666.0
2019-07-03,16702139.0
2019-07-05,16472281.0
2019-07-08,16462043.0
2019-07-09,16427263.0
2019-07-10,16456692.0
2019-07-11,16290815.0
2019-07-12,16325595.0
2019-07-15,16406224.0
2019-07-16,16328558.0
2019-07-17,16489246.0
2019-07-18,16553521.0
2019-07-19,16507993.0
2019-07-22,16524451.0
2019-07-23,16473516.0
2019-07-24,16521770.0
2019-07-25,16457431.0
2019-07-26,16457431.0
2019-07-29,16503402.0
2019-07-30,16514135.0
2019-07-31,16602690.0
2019-08-01,16964960.0
2019-08-02,17026680.0
2019-08-05,17339098.0
2019-08-06,17387448.0
2019-08-07,17384762.0
2019-08-08,17392821.0
2019-08-09,17344470.0
2019-08-12,17584948.0
2019-08-13,17450506.0
2019-08-14,17679057.0
2019-08-15,17904918.0
2019-08-16,17813498.0
2019-08-19,17661688.0
2019-08-20,17815104.0
2019-08-21,17715518.0
2019-08-22,17632082.0
2019-08-23,17890466.0
2019-08-26,17851636.0
2019-08-27,17999816.0
2019-08-28,18015981.0
2019-08-29,17948627.0
2019-08-30,17948627.0
2019-09-03,18041993.0
2019-09-04,18104021.0
2019-09-05,17812760.0
2019-09-06,17834335.0
2019-09-09,17633329.0
2019-09-10,17379574.0
2019-09-11,17336381.0
2019-09-12,17260794.0
2019-09-13,16942250.0
2019-09-16,17099584.0
2019-09-17,17183353.0
2019-09-18,17202268.0
2019-09-19,17199566.0
2019-09-20,17388721.0
2019-09-23,17449245.0
2019-09-24,17641292.0
2019-09-25,17362688.0
2019-09-26,17438425.0
2019-09-27,17487113.0
2019-09-30,17531451.0
2019-10-01,17626215.0
2019-10-02,17748055.0
2019-10-03,17937585.0
2019-10-04,17991736.0
2019-10-07,17898424.0
2019-10-08,17974311.0
2019-10-09,17868612.0
2019-10-10,17635531.0
2019-10-11,17405161.0
2019-10-14,17528111.0
2019-10-15,17340920.0
2019-10-16,17425020.0
2019-10-17,17395178.0
2019-10-18,17419595.0
2019-10-21,17309170.0
2019-10-22,17390638.0
2019-10-23,17398785.0
2019-10-24,17387922.0
2019-10-25,17309170.0
2019-10-28,17222895.0
2019-10-29,17241923.0
2019-10-30,17394145.0
2019-10-31,17611606.0
2019-11-01,17540931.0
2019-11-04,17386806.0
2019-11-05,17199061.0
2019-11-06,17294294.0
2019-11-07,17030363.0
2019-11-08,16973223.0
2019-11-11,17025348.0
2019-11-12,17036243.0
2019-11-13,17128846.0
2019-11-14,17286816.0
2019-11-15,17267750.0
2019-11-18,17336478.0
2019-11-19,17396456.0
2019-11-20,17524592.0
2019-11-21,17437350.0
2019-11-22,17420993.0
2019-11-25,17440847.0
2019-11-26,17528174.0
2019-11-27,17427202.0
2019-11-29,17388996.0
2019-12-02,17291281.0
2019-12-03,17599956.0
2019-12-04,17457911.0
2019-12-05,17389620.0
2019-12-06,17283086.0
2019-12-09,17324651.0
2019-12-10,17272699.0
2019-12-11,17420352.0
2019-12-12,17141452.0
2019-12-13,17341057.0
2019-12-16,17207519.0
2019-12-17,17196571.0
2019-12-18,17103513.0
2019-12-19,17125409.0
2019-12-20,17122672.0
2019-12-23,17106499.0
2019-12-24,17076363.0
2019-12-26,17114718.0
2019-12-27,17202387.0
2019-12-30,17186307.0
2019-12-31,17090325.0
2020-01-02,17205503.0
2020-01-03,17438603.0
2020-01-06,17406171.0
2020-01-07,17367741.0
2020-01-08,17310096.0
2020-01-09,17293626.0
2020-01-10,17375976.0
2020-01-13,17348977.0
2020-01-14,17420418.0
2020-01-15,17497353.0
2020-01-16,17436904.0
2020-01-17,17387445.0
2020-01-21,17552925.0
2020-01-22,17563926.0
2020-01-23,17646438.0
2020-01-24,17770205.0
2020-01-27,18035230.0
2020-01-28,17905837.0
2020-01-29,18062761.0
2020-01-30,18106809.0
2020-01-31,18291264.0
2020-02-03,18273245.0
2020-02-04,18066565.0
2020-02-05,17915000.0
2020-02-06,17939802.0
2020-02-07,18099634.0
2020-02-10,18186131.0
2020-02-11,18103379.0
2020-02-12,17987526.0
2020-02-13,18034419.0
2020-02-14,18089587.0
2020-02-18,18198278.0
2020-02-19,18181711.0
2020-02-20,18292155.0
2020-02-21,18432970.0
2020-02-24,18732765.0
2020-02-25,18846079.0
2020-02-26,18826733.0
2020-02-27,19000850.0
2020-02-28,19445815.0
2020-03-02,19395440.0
2020-03-03,19882332.0
2020-03-04,19779974.0
2020-03-05,20128544.0
2020-03-06,20521377.0
2020-03-09,20959393.0
2020-03-10,20319729.0
2020-03-11,20203426.0
2020-03-12,20070509.0
2020-03-13,19666219.0
2020-03-16,20425246.0
2020-03-17,19687953.0
2020-03-18,19064302.0
2020-03-19,19205663.0
2020-03-20,20009479.0
2020-03-23,20597591.0
2020-03-24,20292400.0
2020-03-25,20289625.0
2020-03-26,20408927.0
2020-03-27,20894458.0
2020-03-30,20778561.0
2020-03-31,20906309.0
2020-04-01,21111818.0
2020-04-02,21089601.0
2020-04-03,21147921.0
2020-04-06,20931969.0
2020-04-07,20765180.0
2020-04-08,20665107.0
2020-04-09,20751281.0
2020-04-13,20737897.0
2020-04-14,20765722.0
2020-04-15,21094056.0
2020-04-16,21191443.0
2020-04-17,21010581.0
2020-04-20,21161645.0
2020-04-21,21289763.0
2020-04-22,21181141.0
2020-04-23,21156075.0
2020-04-24,21172786.0
2020-04-27,21003586.0
2020-04-28,21162493.0
2020-04-29,21145766.0
2020-04-30,21090009.0
2020-05-01,21129039.0
2020-05-04,21157646.0
2020-05-05,21118579.0
2020-05-06,20956730.0
2020-05-07,21193923.0
2020-05-08,21073931.0
2020-05-11,20979650.0
2020-05-12,21152827.0
2020-05-13,21222657.0
2020-05-14,21191932.0
2020-05-15,21219864.0
2020-05-18,20977412.0
2020-05-19,21125593.0
2020-05-20,21133981.0
2020-05-21,21153552.0
2020-05-22,21170327.0
2020-05-26,21131775.0
2020-05-27,21148566.0
2020-05-28,21120581.0
2020-05-29,21252112.0
2020-06-01,21261259.0
2020-06-02,21188428.0
2020-06-03,20933517.0
2020-06-04,20787853.0
2020-06-05,20558153.0
2020-06-08,20602983.0
2020-06-09,20760001.0
2020-06-10,21076841.0
2020-06-11,21211427.0
2020-06-12,21127311.0
2020-06-15,21119439.0
2020-06-16,21049275.0
2020-06-17,21099793.0
2020-06-18,21198023.0
2020-06-19,21195216.0
2020-06-22,21173317.0
2020-06-23,21167698.0
2020-06-24,21223883.0
2020-06-25,21218265.0
2020-06-26,21330635.0
2020-06-29,21395899.0
2020-06-30,21297482.0
2020-07-01,21246867.0
2020-07-02,21303105.0
2020-07-06,21264303.0
2020-07-07,21416291.0
2020-07-08,21348741.0
2020-07-09,21472583.0
2020-07-10,21371257.0
2020-07-13,21450693.0
2020-07-14,21450693.0
2020-07-15,21416886.0
2020-07-16,21459145.0
2020-07-17,21445059.0
2020-07-20,21490838.0
2020-07-21,21544418.0
2020-07-22,21547237.0
2020-07-23,21592357.0
2020-07-24,21575437.0
2020-07-27,21519731.0
2020-07-28,21635458.0
2020-07-29,21680621.0
2020-07-30,21745541.0
2020-07-31,21770945.0
2020-08-03,21768936.0
2020-08-04,21901725.0
2020-08-05,21771761.0
2020-08-06,21808490.0
2020-08-07,21706779.0
2020-08-10,21707574.0
2020-08-11,21569003.0
2020-08-12,21413464.0
2020-08-13,21328625.0
2020-08-14,21348421.0
2020-08-17,21450665.0
2020-08-18,21510109.0
2020-08-19,21456327.0
2020-08-20,21569553.0
2020-08-21,21592198.0
2020-08-24,21561641.0
2020-08-25,21462474.0
2020-08-26,21442641.0
2020-08-27,21295308.0
2020-08-28,21354808.0
2020-08-31,21434563.0
2020-09-01,21553676.0
2020-09-02,21616068.0
2020-09-03,21684132.0
2020-09-04,21431727.0
2020-09-08,21571129.0
2020-09-09,21511517.0
2020-09-10,21576806.0
2020-09-11,21627902.0
2020-09-14,21634115.0
2020-09-15,21617066.0
2020-09-16,21577287.0
2020-09-17,21591494.0
2020-09-18,21554556.0
2020-09-21,21645912.0
2020-09-22,21651600.0
2020-09-23,21623160.0
2020-09-24,21643068.0
2020-09-25,21668664.0
2020-09-28,21680543.0
2020-09-29,21717550.0
2020-09-30,21615069.0
2020-10-01,21623609.0
2020-10-02,21586601.0
2020-10-05,21356178.0
2020-10-06,21450207.0
2020-10-07,21304889.0
2020-10-08,21373274.0
2020-10-09,21347629.0
2020-10-12,21396154.0
2020-10-13,21527348.0
2020-10-14,21527348.0
2020-10-15,21501680.0
2020-10-16,21461751.0
2020-10-19,21416259.0
2020-10-20,21336326.0
2020-10-21,21264958.0
2020-10-22,21119366.0
2020-10-23,21182170.0
2020-10-26,21304848.0
2020-10-27,21404858.0
2020-10-28,21404858.0
2020-10-29,21221984.0
2020-10-30,21099115.0
2020-11-02,21156085.0
2020-11-03,21070283.0
2020-11-04,21444954.0
2020-11-05,21430654.0
2020-11-06,21287649.0
2020-11-09,20964064.0
2020-11-10,20883907.0
2020-11-11,20926848.0
2020-11-12,21161595.0
2020-11-13,21107203.0
2020-11-16,21098234.0
2020-11-17,21192794.0
2020-11-18,21192794.0
2020-11-19,21227179.0
2020-11-20,21307411.0
2020-11-23,21224088.0
2020-11-24,21178198.0
2020-11-25,21192538.0
2020-11-27,21307263.0
2020-11-30,21304132.0
2020-12-01,21083081.0
2020-12-02,21011312.0
2020-12-03,21129014.0
2020-12-04,20951025.0
2020-12-07,21085522.0
2020-12-08,21134371.0
2020-12-09,21071155.0
2020-12-10,21160233.0
2020-12-11,21246437.0
2020-12-14,21251798.0
2020-12-15,21205780.0
2020-12-16,21168390.0
2020-12-17,21151133.0
2020-12-18,21105115.0
2020-12-21,21196751.0
2020-12-22,21214024.0
2020-12-23,21087356.0
2020-12-24,21147811.0
2020-12-28,21193432.0
2020-12-29,21187669.0
2020-12-30,21199195.0
2020-12-31,21228010.0
2021-01-04,21293827.0
2021-01-05,21181344.0
2021-01-06,20890043.0
2021-01-07,20766024.0
2021-01-08,20647773.0
2021-01-11,20603448.0
2021-01-12,20597674.0
2021-01-13,20721809.0
2021-01-14,20620769.0
2021-01-15,20739130.0
2021-01-19,20781427.0
2021-01-20,20801654.0
2021-01-21,20740974.0
2021-01-22,20795875.0
2021-01-25,20977126.0
2021-01-26,20985803.0
2021-01-27,21049431.0
2021-01-28,20930851.0
2021-01-29,20832516.0
2021-02-01,20886559.0
2021-02-02,20770764.0
2021-02-03,20709971.0
2021-02-04,20707076.0
2021-02-05,20605755.0
2021-02-08,20627658.0
2021-02-09,20659531.0
2021-02-10,20763843.0
2021-02-11,20743560.0
2021-02-12,20598682.0
2021-02-16,20281308.0
2021-02-17,20339312.0
2021-02-18,20345113.0
2021-02-19,20173999.0
2021-02-22,20146126.0
2021-02-23,20160640.0
2021-02-24,20108388.0
2021-02-25,19585866.0
2021-02-26,19919699.0
2021-03-01,19868356.0
2021-03-02,19943901.0
2021-03-03,19760849.0
2021-03-04,19560364.0
2021-03-05,19499347.0
2021-03-08,19348653.0
2021-03-09,19543507.0
2021-03-10,19627846.0
2021-03-11,19627846.0
2021-03-12,19319571.0
2021-03-15,19398437.0
2021-03-16,19383882.0
2021-03-17,19319842.0
2021-03-18,19089878.0
2021-03-19,19049125.0
2021-03-22,19194862.0
2021-03-23,19375506.0
2021-03-24,19425037.0
2021-03-25,19369679.0
2021-03-26,19247307.0
2021-03-29,19133713.0
2021-03-30,19101634.0
2021-03-31,19049140.0
2021-04-01,19206620.0
2021-04-05,19087079.0
2021-04-06,19303082.0
2021-04-07,19270973.0
2021-04-08,19402327.0
2021-04-09,19311839.0
2021-04-12,19282824.0
2021-04-13,19461044.0
2021-04-14,19408454.0
2021-04-15,19642185.0
2021-04-16,19548693.0
2021-04-19,19543163.0
2021-04-20,19663060.0
2021-04-21,19657211.0
2021-04-22,19680606.0
2021-04-23,19636741.0
2021-04-26,19628394.0
2021-04-27,19473264.0
2021-04-28,19517169.0
2021-04-29,19446921.0
2021-04-30,19528877.0
2021-05-03,19546691.0
2021-05-04,19602355.0
2021-05-05,19655088.0
2021-05-06,19696104.0
2021-05-07,19684385.0
2021-05-10,19626151.0
2021-05-11,19590963.0
2021-05-12,19382767.0
2021-05-13,19517655.0
2021-05-14,19579234.0
2021-05-17,19573648.0
2021-05-18,19567778.0
2021-05-19,19456247.0
2021-05-20,19597128.0
2021-05-21,19611803.0
2021-05-24,19664896.0
2021-05-25,19823532.0
2021-05-26,19776529.0
2021-05-27,19700149.0
2021-05-28,19723650.0
2021-06-01,19718121.0
2021-06-02,19762226.0
2021-06-03,19662254.0
2021-06-04,19879841.0
2021-06-07,19859633.0
2021-06-08,19936152.0
2021-06-09,20103906.0
2021-06-10,20233400.0
2021-06-11,20165710.0
2021-06-14,20066244.0
2021-06-15,20075081.0
2021-06-16,19821749.0
2021-06-17,19960198.0
2021-06-18,20154616.0
2021-06-21,20081552.0
2021-06-22,20119881.0
2021-06-23,20046171.0
2021-06-24,20037326.0
2021-06-25,19937080.0
2021-06-28,20087933.0
2021-06-29,20096786.0
2021-06-30,20173514.0
2021-07-01,20141052.0
2021-07-02,20264997.0
2021-07-06,20566961.0
2021-07-07,20646712.0
2021-07-08,20717602.0
2021-07-09,20528562.0
2021-07-12,20505729.0
2021-07-13,20399298.0
2021-07-14,20588508.0
2021-07-15,20757024.0
2021-07-16,20759981.0
2021-07-19,21122055.0
2021-07-20,21062873.0
2021-07-21,20802473.0
2021-07-22,20909000.0
2021-07-23,20829104.0
2021-07-26,20824204.0
2021-07-27,21028567.0
2021-07-28,21052261.0
2021-07-29,20939713.0
2021-07-30,21132228.0
2021-08-02,21237319.0
2021-08-03,21219533.0
2021-08-04,21243248.0
2021-08-05,21080203.0
2021-08-06,20834154.0
2021-08-09,20740238.0
2021-08-10,20666060.0
2021-08-11,20743205.0
2021-08-12,20683863.0
2021-08-13,20912332.0
2021-08-16,21052912.0
2021-08-17,21055882.0
2021-08-18,20996486.0
2021-08-19,21076670.0
2021-08-20,20999455.0
2021-08-23,21092718.0
2021-08-24,20961928.0
2021-08-25,20786552.0
2021-08-26,20786552.0
2021-08-27,20905451.0
2021-08-30,21004559.0
2021-08-31,20852826.0
2021-09-01,20959931.0
2021-09-02,21016459.0
2021-09-03,20900428.0
2021-09-07,20812053.0
2021-09-08,20904366.0
2021-09-09,20990723.0
2021-09-10,20859699.0
2021-09-13,20941063.0
2021-09-14,21087108.0
2021-09-15,21003653.0
2021-09-16,20896355.0
2021-09-17,20759252.0
2021-09-20,20953856.0
2021-09-21,20968772.0
2021-09-22,20983688.0
2021-09-23,20664487.0
2021-09-24,20491463.0
2021-09-27,20390437.0
2021-09-28,20244130.0
2021-09-29,20282946.0
2021-09-30,20321763.0
2021-10-01,20524801.0
2021-10-04,20465453.0
2021-10-05,20336946.0
2021-10-06,20357866.0
2021-10-07,20181543.0
2021-10-08,20082921.0
2021-10-11,20008203.0
2021-10-12,20226562.0
2021-10-13,20286386.0
2021-10-14,20346210.0
2021-10-15,20166737.0
2021-10-18,20148879.0
2021-10-19,19999185.0
2021-10-20,19987209.0
2021-10-21,19852484.0
2021-10-22,19981221.0
2021-10-25,20026010.0
2021-10-26,20115907.0
2021-10-27,20295700.0
2021-10-28,20181831.0
2021-10-29,20238766.0
2021-11-01,20199881.0
2021-11-02,20301855.0
2021-11-03,20199881.0
2021-11-04,20397831.0
2021-11-05,20640769.0
2021-11-08,20482031.0
2021-11-09,20665148.0
2021-11-10,20316926.0
2021-11-11,20112797.0
2021-11-12,20259890.0
2021-11-15,20124743.0
2021-11-16,20070661.0
2021-11-17,20220890.0
2021-11-18,20235913.0
2021-11-19,20344078.0
2021-11-22,20085556.0
2021-11-23,19920156.0
2021-11-24,20025410.0
2021-11-26,20437406.0
2021-11-29,20473611.0
2021-11-30,20765576.0
2021-12-01,20825774.0
2021-12-02,20771595.0
2021-12-03,20946172.0
2021-12-06,20732850.0
2021-12-07,20663560.0
2021-12-08,20458702.0
2021-12-09,20527992.0
2021-12-10,20603308.0
2021-12-13,20853745.0
2021-12-14,20742179.0
2021-12-15,20757256.0
2021-12-16,20748210.0
2021-12-17,20898974.0
2021-12-20,20820975.0
2021-12-21,20754579.0
2021-12-22,20790795.0
2021-12-23,20528231.0
2021-12-27,20724679.0
2021-12-28,20652184.0
2021-12-29,20434697.0
2021-12-30,20540420.0
2021-12-31,20458862.0
2022-01-03,20253220.0
2022-01-04,20099031.0
2022-01-05,19935772.0
2022-01-06,19872282.0
2022-01-07,19751349.0
2022-01-10,19738598.0
2022-01-11,19868716.0
2022-01-12,19814248.0
2022-01-13,19989756.0
2022-01-14,19768858.0
2022-01-18,19371373.0
2022-01-19,19501606.0
2022-01-20,19565208.0
2022-01-21,19819616.0
2022-01-24,19803809.0
2022-01-25,19734088.0
2022-01-26,19524925.0
2022-01-27,19621928.0
2022-01-28,19770464.0
2022-01-31,19757603.0
2022-02-01,19702990.0
2022-02-02,19763671.0
2022-02-03,19602867.0
2022-02-04,19341941.0
2022-02-07,19313412.0
2022-02-08,19231421.0
2022-02-09,19261788.0
2022-02-10,18870053.0
2022-02-11,19207127.0
2022-02-14,19120739.0
2022-02-15,18996125.0
2022-02-16,18959652.0
2022-02-17,19132897.0
2022-02-18,19309181.0
2022-02-22,19310933.0
2022-02-23,19158830.0
2022-02-24,19240966.0
2022-02-25,19231840.0
2022-02-28,19650687.0
2022-03-01,20013010.0
2022-03-02,19531942.0
2022-03-03,19598927.0
2022-03-04,19991697.0
2022-03-07,19966564.0
2022-03-08,19622208.0
2022-03-09,19390606.0
2022-03-10,19195572.0
2022-03-11,19146814.0
2022-03-14,18718340.0
2022-03-15,18696990.0
2022-03-16,18620738.0
2022-03-17,18565836.0
2022-03-18,18672589.0
2022-03-21,18228029.0
2022-03-22,17989914.0
2022-03-23,18218871.0
2022-03-24,18063180.0
2022-03-25,17681585.0
2022-03-28,17773436.0
2022-03-29,17938429.0
2022-03-30,18066757.0
2022-03-31,18075923.0
2022-04-01,17932318.0
2022-04-04,17880769.0
2022-04-05,17480156.0
2022-04-06,17354774.0
2022-04-07,17229391.0
2022-04-08,17076486.0
2022-04-11,16941417.0
2022-04-12,17100577.0
2022-04-13,17170975.0
2022-04-14,16858776.0
2022-04-18,16775506.0
2022-04-19,16542684.0
2022-04-20,16812268.0
2022-04-21,16634587.0
2022-04-22,16643778.0
2022-04-25,16863770.0
2022-04-26,17078399.0
2022-04-27,16909762.0
2022-04-28,16830042.0
2022-04-29,16661404.0
2022-05-02,16464165.0
2022-05-03,16488716.0
2022-05-04,16648294.0
2022-05-05,16350619.0
2022-05-06,16175697.0
2022-05-09,16395613.0
2022-05-10,16521544.0
2022-05-11,16724263.0
2022-05-12,16877837.0
2022-05-13,16678190.0
2022-05-16,16824877.0
2022-05-17,16569722.0
2022-05-18,16791061.0
2022-05-19,16923250.0
2022-05-20,17089255.0
2022-05-23,16901082.0
2022-05-24,17181074.0
2022-05-25,17251841.0
2022-05-26,17137998.0
2022-05-27,17239534.0
2022-05-31,16918882.0
2022-06-01,16724873.0
2022-06-02,16761827.0
2022-06-03,16681759.0
2022-06-06,16474305.0
2022-06-07,16613004.0
2022-06-08,16508209.0
2022-06-09,16446565.0
2022-06-10,16129100.0
2022-06-13,15566254.0
2022-06-14,15316379.0
2022-06-15,15726667.0
2022-06-16,15921014.0
2022-06-17,15961117.0
2022-06-21,15792767.0
2022-06-22,16200322.0
2022-06-23,16388662.0
2022-06-24,16271335.0
2022-06-27,16118587.0
2022-06-28,16124767.0
2022-06-29,16387436.0
2022-06-30,16650105.0
2022-07-01,17008570.0
2022-07-05,17190338.0
2022-07-06,16850119.0
2022-07-07,16661452.0
2022-07-08,16448042.0
2022-07-11,16691313.0
2022-07-12,16796562.0
2022-07-13,16926576.0
2022-07-14,16768702.0
2022-07-15,16861569.0
2022-07-18,16783220.0
2022-07-19,16622111.0
2022-07-20,16572539.0
2022-07-21,16953624.0
2022-07-22,17334708.0
2022-07-25,17197702.0
2022-07-26,17244216.0
2022-07-27,17315537.0
2022-07-28,17653537.0
2022-07-29,17724858.0
2022-08-01,17839492.0
2022-08-02,17411196.0
2022-08-03,17522925.0
2022-08-04,17702934.0
2022-08-05,17209462.0
2022-08-08,17423124.0
2022-08-09,17320617.0
2022-08-10,17345467.0
2022-08-11,17093858.0
2022-08-12,17249172.0
2022-08-15,17319960.0
2022-08-16,17301306.0
2022-08-17,17093007.0
2022-08-18,17152077.0
2022-08-19,16866053.0
2022-08-22,16734346.0
2022-08-23,16653443.0
2022-08-24,16525866.0
2022-08-25,16743681.0
2022-08-26,16687671.0
2022-08-29,16477761.0
2022-08-30,16512018.0
2022-08-31,16287789.0
2022-09-01,16116502.0
2022-09-02,16284674.0
2022-09-06,15924650.0
2022-09-07,16142839.0
2022-09-08,16030628.0
2022-09-09,15993224.0
2022-09-12,15932052.0
2022-09-13,15751112.0
2022-09-14,15791668.0
2022-09-15,15660643.0
2022-09-16,15691839.0
2022-09-19,15589793.0
2022-09-20,15396209.0
2022-09-21,15517980.0
2022-09-22,15049630.0
2022-09-23,15083976.0
2022-09-26,14625046.0
2022-09-27,14425046.0
2022-09-28,15050048.0
2022-09-29,14875047.0
2022-09-30,14753172.0
2022-10-03,15166120.0
2022-10-04,15278716.0
2022-10-05,14956565.0
2022-10-06,14800181.0
2022-10-07,14640670.0
2022-10-10,14456002.0
2022-10-11,14534261.0
2022-10-12,14637563.0
2022-10-13,14509218.0
2022-10-14,14396525.0
2022-10-17,14411938.0
2022-10-18,14458933.0
2022-10-19,14173827.0
2022-10-20,13948249.0
2022-10-21,14026575.0
2022-10-24,13997809.0
2022-10-25,14311380.0
2022-10-26,14468165.0
2022-10-27,14675122.0
2022-10-28,14512065.0
2022-10-31,14402071.0
2022-11-01,14376964.0
2022-11-02,14339303.0
2022-11-03,14226321.0
2022-11-04,14179246.0
2022-11-07,14065666.0
2022-11-08,14241566.0
2022-11-09,14316951.0
2022-11-10,14960868.0
2022-11-11,14854072.0
2022-11-14,14841596.0
2022-11-15,15083664.0
