,VIAV
2018-08-21,2454557136
2018-08-22,2478599993
2018-08-23,2485157136
2018-08-24,2507014279
2018-08-27,2496085707
2018-08-28,2509199993
2018-08-29,2509199993
2018-08-30,2478599993
2018-08-31,2447999993
2018-09-04,2430514279
2018-09-05,2395542850
2018-09-06,2437071422
2018-09-07,2469857136
2018-09-10,2476414279
2018-09-11,2458928565
2018-09-12,2461114279
2018-09-13,2469857136
2018-09-14,2461114279
2018-09-17,2452371422
2018-09-18,2458928565
2018-09-19,2432699993
2018-09-20,2489528564
2018-09-21,2458928565
2018-09-24,2474228564
2018-09-25,2480785707
2018-09-26,2452371422
2018-09-27,2461114279
2018-09-28,2478599993
2018-10-01,2778411000
2018-10-02,2812656000
2018-10-03,2903976000
2018-10-04,2869731000
2018-10-05,2819505000
2018-10-08,2785260000
2018-10-09,2753298000
2018-10-10,2682525000
2018-10-11,2661978000
2018-10-12,2659695000
2018-10-15,2698506000
2018-10-16,2796675000
2018-10-17,2798958000
2018-10-18,2771562000
2018-10-19,2748732000
2018-10-22,2723619000
2018-10-23,2703072000
2018-10-24,2632299000
2018-10-25,2643714000
2018-10-26,2577507000
2018-10-29,2540979000
2018-10-30,2598054000
2018-10-31,2632299000
2018-11-01,2698506000
2018-11-02,2475913500
2018-11-05,2471347500
2018-11-06,2454225000
2018-11-07,2515866000
2018-11-08,2536413000
2018-11-09,2547828000
2018-11-12,2251038000
2018-11-13,2241906000
2018-11-14,2255604000
2018-11-15,2294415000
2018-11-16,2280717000
2018-11-19,2184831000
2018-11-20,2157435000
2018-11-21,2166567000
2018-11-23,2164284000
2018-11-26,2214510000
2018-11-27,2200812000
2018-11-28,2262453000
2018-11-29,2298981000
2018-11-30,2314962000
2018-12-03,2381169000
2018-12-04,2330943000
2018-12-06,2433678000
2018-12-07,2351490000
2018-12-10,2351490000
2018-12-11,2314962000
2018-12-12,2353773000
2018-12-13,2330943000
2018-12-14,2308113000
2018-12-17,2285283000
2018-12-18,2278434000
2018-12-19,2264736000
2018-12-20,2244189000
2018-12-21,2171133000
2018-12-24,2134605000
2018-12-26,2214510000
2018-12-27,2246472000
2018-12-28,2278434000
2018-12-31,2294415000
2019-01-02,2267019000
2019-01-03,2198529000
2019-01-04,2214510000
2019-01-07,2257887000
2019-01-08,2276151000
2019-01-09,2328660000
2019-01-10,2381169000
2019-01-11,2410848000
2019-01-14,2351490000
2019-01-15,2383452000
2019-01-16,2394867000
2019-01-17,2417697000
2019-01-18,2431395000
2019-01-22,2397150000
2019-01-23,2399433000
2019-01-24,2474772000
2019-01-25,2499885000
2019-01-28,2490753000
2019-01-29,2472489000
2019-01-30,2481621000
2019-01-31,2538696000
2019-02-01,2506734000
2019-02-04,2520432000
2019-02-05,2493036000
2019-02-06,2709921000
2019-02-07,2687091000
2019-02-08,2671110000
2019-02-11,2732751000
2019-02-12,2746449000
2019-02-13,2753298000
2019-02-14,2798958000
2019-02-15,2922240000
2019-02-19,2990730000
2019-02-20,2999862000
2019-02-21,2983881000
2019-02-22,3045522000
2019-02-25,3004428000
2019-02-26,3004428000
2019-02-27,3015843000
2019-02-28,2997579000
2019-03-01,3013560000
2019-03-04,3015843000
2019-03-05,2942787000
2019-03-06,2890278000
2019-03-07,2840052000
2019-03-08,2819505000
2019-03-11,2842335000
2019-03-12,2824071000
2019-03-13,2835486000
2019-03-14,2792109000
2019-03-15,2792109000
2019-03-18,2773845000
2019-03-19,2780694000
2019-03-20,2741883000
2019-03-21,2819505000
2019-03-22,2766996000
2019-03-25,2771562000
2019-03-26,2780694000
2019-03-27,2792109000
2019-03-28,2833203000
2019-03-29,2826354000
2019-04-01,2865611000
2019-04-02,2838167000
2019-04-03,2858750000
2019-04-04,2854176000
2019-04-05,2851889000
2019-04-08,2890768000
2019-04-09,2897629000
2019-04-10,2927360000
2019-04-11,2925073000
2019-04-12,2950230000
2019-04-15,2934221000
2019-04-16,2920499000
2019-04-17,2931934000
2019-04-18,2902203000
2019-04-22,2941082000
2019-04-23,3011979000
2019-04-24,3014266000
2019-04-25,3011979000
2019-04-26,3027988000
2019-04-29,3050858000
2019-04-30,3041710000
2019-05-01,3050858000
2019-05-02,3030275000
2019-05-03,3142338000
2019-05-06,3144625000
2019-05-07,3108033000
2019-05-08,3087450000
2019-05-09,3105746000
2019-05-10,3119468000
2019-05-13,3000544000
2019-05-14,3037136000
2019-05-15,3060006000
2019-05-16,3034849000
2019-05-17,2927360000
2019-05-20,2863324000
2019-05-21,2863324000
2019-05-22,2824445000
2019-05-23,2742113000
2019-05-24,2783279000
2019-05-28,2771844000
2019-05-29,2737539000
2019-05-30,2787853000
2019-05-31,2755835000
2019-06-03,2730678000
2019-06-04,2797001000
2019-06-05,2808436000
2019-06-06,2897629000
2019-06-07,3005118000
2019-06-10,3014266000
2019-06-11,3002831000
2019-06-12,2984535000
2019-06-13,2993683000
2019-06-14,2954804000
2019-06-17,2970813000
2019-06-18,3096598000
2019-06-19,3121755000
2019-06-20,3117181000
2019-06-21,3110320000
2019-06-24,3041710000
2019-06-25,3025701000
2019-06-26,3016553000
2019-06-27,3041710000
2019-06-28,3039423000
2019-07-01,3207012000
2019-07-02,3223070000
2019-07-03,3257480000
2019-07-05,3229952000
2019-07-08,3174896000
2019-07-09,3255186000
2019-07-10,3275832000
2019-07-11,3289596000
2019-07-12,3344652000
2019-07-15,3358416000
2019-07-16,3358416000
2019-07-17,3298772000
2019-07-18,3301066000
2019-07-19,3271244000
2019-07-22,3278126000
2019-07-23,3314830000
2019-07-24,3363004000
2019-07-25,3324006000
2019-07-26,3379062000
2019-07-29,3381356000
2019-07-30,3367592000
2019-07-31,3365298000
2019-08-01,3314830000
2019-08-02,3197836000
2019-08-05,3117546000
2019-08-06,3197836000
2019-08-07,3216188000
2019-08-08,3330888000
2019-08-09,3257480000
2019-08-12,3234540000
2019-08-13,3298772000
2019-08-14,3243716000
2019-08-15,3119840000
2019-08-16,3158838000
2019-08-19,3275832000
2019-08-20,3193248000
2019-08-21,3184072000
2019-08-22,3156544000
2019-08-23,3064784000
2019-08-26,3090018000
2019-08-27,3080842000
2019-08-28,3129016000
2019-08-29,3195542000
2019-08-30,3186366000
2019-09-03,3190954000
2019-09-04,3220776000
2019-09-05,3250598000
2019-09-06,3236834000
2019-09-09,3195542000
2019-09-10,3236834000
2019-09-11,3406590000
2019-09-12,3301066000
2019-09-13,3399708000
2019-09-16,3404296000
2019-09-17,3406590000
2019-09-18,3351534000
2019-09-19,3333182000
2019-09-20,3363004000
2019-09-23,3372180000
2019-09-24,3266656000
2019-09-25,3338917000
2019-09-26,3266656000
2019-09-27,3231099000
2019-09-30,3221150000
2019-10-01,3118800000
2019-10-02,3088900000
2019-10-03,3073950000
2019-10-04,3160200000
2019-10-07,3169400000
2019-10-08,3132600000
2019-10-09,3178600000
2019-10-10,3215400000
2019-10-11,3307400000
2019-10-14,3305100000
2019-10-15,3356850000
2019-10-16,3394800000
2019-10-17,3413200000
2019-10-18,3410900000
2019-10-21,3463800000
2019-10-22,3493700000
2019-10-23,3459200000
2019-10-24,3413200000
2019-10-25,3408600000
2019-10-28,3415500000
2019-10-29,3378700000
2019-10-30,3424700000
2019-10-31,3670800000
2019-11-01,3705300000
2019-11-04,3627100000
2019-11-05,3636300000
2019-11-06,3660450000
2019-11-07,3640900000
2019-11-08,3652400000
2019-11-11,3654700000
2019-11-12,3604100000
2019-11-13,3613300000
2019-11-14,3585700000
2019-11-15,3629400000
2019-11-18,3620200000
2019-11-19,3615600000
2019-11-20,3558100000
2019-11-21,3486800000
2019-11-22,3431600000
2019-11-25,3516700000
2019-11-26,3489100000
2019-11-27,3498300000
2019-11-29,3454600000
2019-12-02,3364900000
2019-12-03,3353400000
2019-12-04,3351100000
2019-12-05,3392500000
2019-12-06,3433900000
2019-12-09,3374100000
2019-12-10,3358000000
2019-12-11,3384450000
2019-12-12,3473000000
2019-12-13,3436200000
2019-12-16,3456900000
2019-12-17,3427000000
2019-12-18,3397100000
2019-12-19,3532800000
2019-12-20,3507500000
2019-12-23,3505200000
2019-12-24,3519000000
2019-12-26,3516700000
2019-12-27,3477600000
2019-12-30,3482200000
2019-12-31,3450000000
2020-01-02,3520150000
2020-01-03,3466100000
2020-01-06,3445400000
2020-01-07,3512100000
2020-01-08,3576500000
2020-01-09,3528200000
2020-01-10,3477600000
2020-01-13,3496000000
2020-01-14,3487950000
2020-01-15,3608700000
2020-01-16,3652400000
2020-01-17,3606400000
2020-01-21,3617900000
2020-01-22,3581100000
2020-01-23,3627100000
2020-01-24,3624800000
2020-01-27,3535100000
2020-01-28,3544300000
2020-01-29,3382150000
2020-01-30,3363750000
2020-01-31,3243000000
2020-02-03,3314300000
2020-02-04,3399400000
2020-02-05,3496000000
2020-02-06,3408600000
2020-02-07,3307400000
2020-02-10,3318900000
2020-02-11,3383300000
2020-02-12,3399400000
2020-02-13,3371800000
2020-02-14,3318900000
2020-02-18,3261400000
2020-02-19,3243000000
2020-02-20,3314300000
2020-02-21,3261400000
2020-02-24,3151000000
2020-02-25,3084300000
2020-02-26,3146400000
2020-02-27,2999200000
2020-02-28,3033700000
2020-03-02,3116500000
2020-03-03,3032550000
2020-03-04,3132600000
2020-03-05,3015300000
2020-03-06,3010700000
2020-03-09,2898000000
2020-03-10,2923300000
2020-03-11,2762300000
2020-03-12,2327600000
2020-03-13,2580600000
2020-03-16,2279300000
2020-03-17,2394300000
2020-03-18,2070000000
2020-03-19,2270100000
2020-03-20,2233300000
2020-03-23,2277000000
2020-03-24,2516200000
2020-03-25,2582900000
2020-03-26,2707100000
2020-03-27,2543800000
2020-03-30,2593497000
2020-03-31,2557001000
2020-04-01,2433827000
2020-04-02,2424703000
2020-04-03,2353992000
2020-04-06,2557001000
2020-04-07,2586654000
2020-04-08,2689299000
2020-04-09,2723514000
2020-04-13,2684737000
2020-04-14,2753167000
2020-04-15,2629993000
2020-04-16,2659646000
2020-04-17,2688158500
2020-04-20,2659646000
2020-04-21,2571827500
2020-04-22,2664208000
2020-04-23,2682456000
2020-04-24,2713249500
2020-04-27,2817035000
2020-04-28,2753167000
2020-04-29,2851250000
2020-04-30,2755448000
2020-05-01,2697282500
2020-05-04,2698423000
2020-05-05,2766853000
2020-05-06,2714390000
2020-05-07,2671051000
2020-05-08,2810192000
2020-05-11,2707547000
2020-05-12,2559282000
2020-05-13,2472604000
2020-05-14,2436108000
2020-05-15,2445232000
2020-05-18,2574108500
2020-05-19,2554720000
2020-05-20,2611745000
2020-05-21,2537612500
2020-05-22,2598059000
2020-05-26,2641398000
2020-05-27,2714390000
2020-05-28,2627712000
2020-05-29,2643679000
2020-06-01,2810192000
2020-06-02,2785101000
2020-06-03,2935647000
2020-06-04,2892308000
2020-06-05,2992672000
2020-06-08,2999515000
2020-06-09,3015482000
2020-06-10,3005217500
2020-06-11,2848969000
2020-06-12,2901432000
2020-06-15,2963019000
2020-06-16,3031449000
2020-06-17,2973283500
2020-06-18,2928804000
2020-06-19,2965300000
2020-06-22,2956176000
2020-06-23,2924242000
2020-06-24,2812473000
2020-06-25,2823878000
2020-06-26,2851250000
2020-06-29,2896608000
2020-06-30,2914912000
2020-07-01,2817672000
2020-07-02,2894320000
2020-07-06,3008720000
2020-07-07,2903472000
2020-07-08,2929784000
2020-07-09,2985840000
2020-07-10,2953808000
2020-07-13,2919488000
2020-07-14,2980120000
2020-07-15,3038464000
2020-07-16,3017872000
2020-07-17,3088800000
2020-07-20,3075072000
2020-07-21,3075072000
2020-07-22,3081936000
2020-07-23,3120832000
2020-07-24,3052192000
2020-07-27,3118544000
2020-07-28,3045328000
2020-07-29,3113968000
2020-07-30,3143712000
2020-07-31,3164304000
2020-08-03,3248960000
2020-08-04,3272984000
2020-08-05,3262688000
2020-08-06,3271840000
2020-08-07,3262688000
2020-08-10,3253536000
2020-08-11,3302728000
2020-08-12,3237520000
2020-08-13,3212352000
2020-08-14,3146000000
2020-08-17,3119688000
2020-08-18,3076216000
2020-08-19,3102528000
2020-08-20,3047616000
2020-08-21,3013296000
2020-08-24,3015584000
2020-08-25,3029312000
2020-08-26,3075072000
2020-08-27,3015584000
2020-08-28,3022448000
2020-08-31,3051048000
2020-09-01,3040752000
2020-09-02,3065920000
2020-09-03,2848560000
2020-09-04,2775344000
2020-09-08,2702128000
2020-09-09,2688400000
2020-09-10,2608320000
2020-09-11,2640352000
2020-09-14,2702128000
2020-09-15,2727296000
2020-09-16,2763904000
2020-09-17,2791360000
2020-09-18,2729584000
2020-09-21,2706704000
2020-09-22,2729584000
2020-09-23,2633488000
2020-09-24,2632344000
2020-09-25,2644928000
2020-09-28,2723864000
2020-09-29,2704416000
2020-09-30,2683824000
2020-10-01,2725008000
2020-10-02,2702128000
2020-10-05,2837120000
2020-10-06,2823392000
2020-10-07,2855424000
2020-10-08,2949232000
2020-10-09,2901184000
2020-10-12,2940080000
2020-10-13,2846272000
2020-10-14,2807376000
2020-10-15,2821104000
2020-10-16,2814240000
2020-10-19,2775344000
2020-10-20,2896608000
2020-10-21,2962960000
2020-10-22,3068208000
2020-10-23,3001856000
2020-10-26,2924064000
2020-10-27,2912624000
2020-10-28,2757040000
2020-10-29,2864576000
2020-10-30,2825680000
2020-11-02,2793648000
2020-11-03,2866864000
2020-11-04,2878304000
2020-11-05,2981264000
2020-11-06,2974400000
2020-11-09,3031600000
2020-11-10,2975544000
2020-11-11,3033888000
2020-11-12,2982408000
2020-11-13,3035032000
2020-11-16,3054480000
2020-11-17,3047616000
2020-11-18,3117400000
2020-11-19,3115112000
2020-11-20,3131128000
2020-11-23,3173456000
2020-11-24,3210064000
2020-11-25,3175744000
2020-11-27,3194048000
2020-11-30,3099096000
2020-12-01,3112824000
2020-12-02,3109392000
2020-12-03,3107104000
2020-12-04,3132272000
2020-12-07,3175744000
2020-12-08,3146000000
2020-12-09,3081936000
2020-12-10,3091088000
2020-12-11,3054480000
2020-12-14,3096808000
2020-12-15,3180320000
2020-12-16,3178032000
2020-12-17,3221504000
2020-12-18,3228368000
2020-12-21,3194048000
2020-12-22,3280992000
2020-12-23,3347344000
2020-12-24,3363360000
2020-12-28,3411408000
2020-12-29,3374800000
2020-12-30,3381664000
2020-12-31,3426280000
2021-01-04,3371038000
2021-01-05,3441935000
2021-01-06,3496823000
2021-01-07,3558572000
2021-01-08,3540276000
2021-01-11,3557428500
2021-01-12,3611173000
2021-01-13,3622608000
2021-01-14,3618034000
2021-01-15,3620321000
2021-01-19,3668348000
2021-01-20,3709513999
2021-01-21,3683213500
2021-01-22,3672921999
2021-01-25,3659200000
2021-01-26,3775837000
2021-01-27,3759828000
2021-01-28,3643191000
2021-01-29,3533415000
2021-02-01,3654626000
2021-02-02,3675209000
2021-02-03,3702653000
2021-02-04,3778124000
2021-02-05,3790702500
2021-02-08,3807854999
2021-02-09,3818146500
2021-02-10,3853595000
2021-02-11,3887900000
2021-02-12,3883326000
2021-02-16,3881038999
2021-02-17,3807854999
2021-02-18,3774693500
2021-02-19,3759828000
2021-02-22,3805568000
2021-02-23,3798707000
2021-02-24,3874178000
2021-02-25,3782698000
2021-02-26,3701509499
2021-03-01,3798707000
2021-03-02,3741532000
2021-03-03,3702653000
2021-03-04,3534558500
2021-03-05,3553998000
2021-03-08,3558572000
2021-03-09,3670635000
2021-03-10,3684357000
2021-03-11,3772406500
2021-03-12,3757541000
2021-03-15,3800994000
2021-03-16,3789559000
2021-03-17,3784985000
2021-03-18,3736958000
2021-03-19,3775837000
2021-03-22,3750679999
2021-03-23,3666061000
2021-03-24,3579155000
2021-03-25,3606599000
2021-03-26,3720949000
2021-03-29,3551711000
2021-03-30,3560859000
2021-03-31,3590590000
2021-04-01,3663774000
2021-04-05,3697796000
2021-04-06,3674956000
2021-04-07,3631560000
2021-04-08,3706932000
2021-04-09,3736624000
2021-04-12,3736624000
2021-04-13,3750328000
2021-04-14,3748044000
2021-04-15,3785730000
2021-04-16,3791440000
2021-04-19,3793724000
2021-04-20,3781162000
2021-04-21,3848540000
2021-04-22,3791440000
2021-04-23,3848540000
2021-04-26,3871380000
2021-04-27,3882800000
2021-04-28,3882800000
2021-04-29,3887368000
2021-04-30,3736624000
2021-05-03,3732056000
2021-05-04,3652116000
2021-05-05,3604152000
2021-05-06,3697796000
2021-05-07,3736624000
2021-05-10,3695512000
2021-05-11,3727488000
2021-05-12,3613288000
2021-05-13,3719494000
2021-05-14,3761747999
2021-05-17,3750328000
2021-05-18,3722920000
2021-05-19,3773168000
2021-05-20,3869096000
2021-05-21,3873664000
2021-05-24,3942184000
2021-05-25,3903356000
2021-05-26,3951320000
2021-05-27,3949036000
2021-05-28,4003852000
2021-06-01,3990147999
2021-06-02,3965024000
2021-06-03,3939900000
2021-06-04,3951320000
2021-06-07,3937615999
2021-06-08,3981012000
2021-06-09,3967308000
2021-06-10,3994715999
2021-06-11,4031259999
2021-06-14,4042680000
2021-06-15,3987864000
2021-06-16,4063236000
2021-06-17,4028976000
2021-06-18,3910208000
2021-06-21,3965024000
2021-06-22,3962740000
2021-06-23,3969592000
2021-06-24,3992432000
2021-06-25,4017556000
2021-06-28,4097496000
2021-06-29,4058668000
2021-06-30,4033544000
2021-07-01,4001568000
2021-07-02,3990147999
2021-07-06,3950166660
2021-07-07,3915916660
2021-07-08,3881666661
2021-07-09,3920483327
2021-07-12,3895366660
2021-07-13,3922766660
2021-07-14,3904499994
2021-07-15,3877099994
2021-07-16,3826866661
2021-07-19,3746949994
2021-07-20,3785766661
2021-07-21,3820016661
2021-07-22,3733249994
2021-07-23,3749233327
2021-07-26,3758366661
2021-07-27,3705849994
2021-07-28,3762933327
2021-07-29,3792616661
2021-07-30,3810883327
2021-08-02,3790333327
2021-08-03,3804033327
2021-08-04,3737816661
2021-08-05,3694433327
2021-08-06,3685299994
2021-08-09,3689866661
2021-08-10,3703566661
2021-08-11,3683016661
2021-08-12,3612233328
2021-08-13,3657899994
2021-08-16,3728683327
2021-08-17,3673883327
2021-08-18,3660183327
2021-08-19,3648766661
2021-08-20,3683016661
2021-08-23,3737816661
2021-08-24,3788049994
2021-08-25,3767499994
2021-08-26,3708133327
2021-08-27,3806316661
2021-08-30,3776633327
2021-08-31,3719549994
2021-09-01,3767499994
2021-09-02,3881666661
2021-09-03,3936466660
2021-09-07,3817733327
2021-09-08,3776633327
2021-09-09,3726399994
2021-09-10,3671599994
2021-09-13,3692149994
2021-09-14,3673883327
2021-09-15,3724116661
2021-09-16,3689866661
2021-09-17,3623649994
2021-09-20,3575699994
2021-09-21,3511766661
2021-09-22,3534599994
2021-09-23,3582549994
2021-09-24,3577983328
2021-09-27,3619083328
2021-09-28,3566566661
2021-09-29,3571133328
2021-09-30,3593966661
2021-10-01,3623649994
2021-10-04,3620240000
2021-10-05,3641480000
2021-10-06,3565960000
2021-10-07,3646200000
2021-10-08,3606080000
2021-10-11,3599000000
2021-10-12,3549440000
2021-10-13,3558880000
2021-10-14,3667440000
2021-10-15,3658000000
2021-10-18,3565960000
2021-10-19,3596640000
2021-10-20,3603720000
2021-10-21,3676880000
2021-10-22,3624960000
2021-10-25,3556520000
2021-10-26,3558880000
2021-10-27,3568320000
2021-10-28,3624960000
2021-10-29,3634400000
2021-11-01,3747680000
2021-11-02,3886919999
2021-11-03,3894000000
2021-11-04,3901080000
2021-11-05,3726440000
2021-11-08,3634400000
2021-11-09,3665080000
2021-11-10,3599000000
2021-11-11,3580120000
2021-11-12,3599000000
2021-11-15,3681600000
2021-11-16,3672160000
2021-11-17,3698120000
2021-11-18,3709920000
2021-11-19,3667440000
2021-11-22,3683960000
2021-11-23,3686320000
2021-11-24,3681600000
2021-11-26,3575400000
2021-11-29,3591920000
2021-11-30,3495160000
2021-12-01,3499880000
2021-12-02,3568320000
2021-12-03,3667440000
2021-12-06,3785440000
2021-12-07,3825560000
2021-12-08,3806680000
2021-12-09,3816120000
2021-12-10,3898720000
2021-12-13,3898720000
2021-12-14,3905800000
2021-12-15,4000200000
2021-12-16,3910520000
2021-12-17,3938840000
2021-12-20,3898720000
2021-12-21,3950639999
2021-12-22,4021440000
2021-12-23,4035600000
2021-12-27,4092240000
2021-12-28,4153600000
2021-12-29,4184280000
2021-12-30,4167760000
2021-12-31,4158320000
2022-01-03,4086635999
2022-01-04,4102679999
2022-01-05,4015584000
2022-01-06,3997248000
2022-01-07,3914735999
2022-01-10,3962868000
2022-01-11,3992664000
2022-01-12,3953700000
2022-01-13,3894107999
2022-01-14,3882648000
2022-01-18,3827640000
2022-01-19,3845976000
2022-01-20,3891816000
2022-01-21,3786384000
2022-01-24,3797844000
2022-01-25,3687828000
2022-01-26,3662616000
2022-01-27,3584688000
2022-01-28,3582396000
2022-01-31,3772632000
2022-02-01,3742835999
2022-02-02,3747420000
2022-02-03,3584688000
2022-02-04,3903276000
2022-02-07,3871188000
2022-02-08,3960576000
2022-02-09,3960576000
2022-02-10,3859728000
2022-02-11,3820764000
2022-02-14,3825348000
2022-02-15,3894107999
2022-02-16,3871188000
2022-02-17,3800135999
2022-02-18,3800135999
2022-02-22,3742835999
2022-02-23,3678660000
2022-02-24,3747420000
2022-02-25,3752004000
2022-02-28,3758879999
2022-03-01,3669492000
2022-03-02,3774923999
2022-03-03,3781800000
2022-03-04,3664908000
2022-03-07,3564060000
2022-03-08,3564060000
2022-03-09,3648864000
2022-03-10,3662616000
2022-03-11,3616776000
2022-03-14,3497592000
2022-03-15,3573228000
2022-03-16,3667200000
2022-03-17,3722207999
2022-03-18,3795551999
2022-03-21,3777216000
2022-03-22,3786384000
2022-03-23,3667200000
2022-03-24,3715332000
2022-03-25,3729084000
2022-03-28,3726792000
2022-03-29,3770340000
2022-03-30,3724500000
2022-03-31,3685535999
2022-04-01,3667200000
2022-04-04,3618616000
2022-04-05,3489055000
2022-04-06,3423138000
2022-04-07,3434503000
2022-04-08,3389043000
2022-04-11,3360630500
2022-04-12,3350402000
2022-04-13,3414046000
2022-04-14,3339037000
2022-04-18,3336764000
2022-04-19,3384497000
2022-04-20,3457233000
2022-04-21,3441322000
2022-04-22,3377678000
2022-04-25,3423138000
2022-04-26,3300396000
2022-04-27,3275393000
2022-04-28,3354948000
2022-04-29,3259482000
2022-05-02,3307215000
2022-05-03,3279939000
2022-05-04,3395862000
2022-05-05,3345856000
2022-05-06,3277666000
2022-05-09,3225387000
2022-05-10,3245844000
2022-05-11,3207203000
2022-05-12,3179927000
2022-05-13,3268574000
2022-05-16,3234479000
2022-05-17,3336764000
2022-05-18,3298123000
2022-05-19,3248117000
2022-05-20,3234479000
2022-05-23,3245844000
2022-05-24,3220841000
2022-05-25,3216295000
2022-05-26,3279939000
2022-05-27,3368586000
2022-05-31,3289031000
2022-06-01,3316307000
2022-06-02,3420865000
2022-06-03,3359494000
2022-06-06,3361767000
2022-06-07,3425411000
2022-06-08,3375405000
2022-06-09,3275393000
2022-06-10,3207203000
2022-06-13,3068550000
2022-06-14,3075369000
2022-06-15,3125375000
2022-06-16,2966265000
2022-06-17,2979903000
2022-06-21,3016271000
2022-06-22,2973084000
2022-06-23,2991268000
2022-06-24,3104918000
2022-06-27,3102645000
2022-06-28,3027636000
2022-06-29,3018544000
2022-06-30,3007179000
2022-07-01,2975357000
2022-07-05,2966793000
2022-07-06,2966793000
2022-07-07,3050524000
2022-07-08,3045998000
2022-07-11,3018842000
2022-07-12,3014316000
2022-07-13,3023368000
2022-07-14,3025631000
2022-07-15,3093521000
2022-07-18,3098047000
2022-07-19,3156885000
2022-07-20,3231564000
2022-07-21,3301717000
2022-07-22,3272298000
2022-07-25,3242879000
2022-07-26,3229301000
2022-07-27,3260983000
2022-07-28,3340188000
2022-07-29,3349240000
2022-08-01,3389974000
2022-08-02,3362818000
2022-08-03,3417130000
2022-08-04,3426182000
2022-08-05,3451075000
2022-08-08,3428445000
2022-08-09,3337925000
2022-08-10,3460127000
2022-08-11,3455601000
2022-08-12,3507650000
2022-08-15,3573277000
2022-08-16,3528017000
2022-08-17,3471442000
2022-08-18,3568751000
2022-08-19,3537069000
2022-08-22,3464653000
2022-08-23,3394500000
2022-08-24,3383185000
2022-08-25,3421656000
2022-08-26,3292665000
2022-08-29,3258720000
2022-08-30,3208934000
2022-08-31,3186304000
2022-09-01,3109362000
2022-09-02,3082206000
2022-09-06,3027894000
2022-09-07,3118414000
2022-09-08,3188567000
2022-09-09,3236090000
2022-09-12,3317558000
2022-09-13,3199882000
2022-09-14,3258720000
2022-09-15,3208934000
2022-09-16,3152359000
2022-09-19,3163674000
2022-09-20,3120677000
2022-09-21,3086732000
2022-09-22,3007527000
2022-09-23,2996212000
2022-09-26,2948689000
2022-09-27,2948689000
2022-09-28,3012053000
2022-09-29,2984897000
2022-09-30,2953215000
2022-10-03,3036096000
2022-10-04,3169377000
2022-10-05,3146787000
2022-10-06,3216816000
2022-10-07,3164859000
2022-10-10,3128715000
2022-10-11,3040614000
2022-10-12,3022542000
2022-10-13,3088053000
2022-10-14,3020283000
2022-10-17,3101607000
2022-10-18,3146787000
2022-10-19,3124197000
2022-10-20,3158082000
2022-10-21,3248442000
2022-10-24,3273291000
2022-10-25,3359133000
2022-10-26,3381723000
2022-10-27,3356874000
2022-10-28,3444975000
2022-10-31,3411090000
2022-11-01,3413349000
2022-11-02,3295881000
2022-11-03,3232629000
2022-11-04,2482641000
2022-11-07,2369691000
2022-11-08,2410353000
2022-11-09,2292885000
2022-11-10,2505231000
2022-11-11,2487159000
2022-11-14,2464569000
2022-11-15,2491677000
2022-11-16,2451015000
2022-11-17,2455533000
2022-11-18,2505231000
2022-11-21,2518785000
2022-11-22,2507490000
2022-11-23,2496195000
2022-11-25,2489418000
2022-11-28,2487159000
2022-11-29,2446497000
2022-11-30,2559447000
2022-12-01,2566224000
2022-12-02,2518785000
2022-12-05,2457792000
2022-12-06,2408094000
2022-12-07,2408094000
2022-12-08,2473605000
2022-12-09,2408094000
2022-12-12,2417130000
2022-12-13,2448756000
2022-12-14,2403576000
2022-12-15,2387763000
2022-12-16,2344842000
2022-12-19,2277072000
2022-12-20,2308698000
2022-12-21,2326770000
2022-12-22,2299662000
2022-12-23,2315475000
2022-12-27,2319993000
2022-12-28,2279331000
2022-12-29,2376468000
2022-12-30,2374209000
2023-01-03,2388906000
2023-01-04,2409075000
2023-01-05,2391147000
2023-01-06,2462859000
2023-01-09,2487510000
2023-01-10,2498715000
2023-01-11,2500956000
2023-01-12,2548017000
2023-01-13,2518884000
2023-01-17,2507679000
2023-01-18,2496474000
2023-01-19,2471823000
2023-01-20,2474064000
2023-01-23,2534571000
2023-01-24,2485269000
2023-01-25,2503197000
2023-01-26,2527848000
2023-01-27,2509920000
2023-01-30,2496474000
2023-01-31,2532330000
2023-02-01,2561463000
2023-02-02,2577150000
2023-02-03,2613006000
2023-02-06,2534571000
2023-02-07,2554740000
2023-02-08,2552499000
2023-02-09,2518884000
2023-02-10,2496474000
2023-02-13,2527848000
2023-02-14,2512161000
2023-02-15,2527848000
2023-02-16,2498715000
2023-02-17,2496474000
2023-02-21,2447172000
2023-02-22,2483028000
2023-02-23,2478546000
2023-02-24,2411316000
2023-02-27,2418039000
2023-02-28,2451654000
2023-03-01,2413557000
2023-03-02,2366496000
2023-03-03,2400111000
2023-03-06,2355291000
2023-03-07,2317194000
2023-03-08,2355291000
2023-03-09,2341845000
2023-03-10,2310471000
2023-03-13,2283579000
2023-03-14,2366496000
2023-03-15,2299266000
2023-03-16,2332881000
2023-03-17,2297025000
2023-03-20,2359773000
2023-03-21,2382183000
2023-03-22,2339604000
2023-03-23,2341845000
2023-03-24,2330640000
2023-03-27,2321676000
2023-03-28,2312712000
2023-03-29,2350809000
2023-03-30,2368737000
2023-03-31,2427003000
2023-04-03,2366430000
2023-04-04,2324212000
2023-04-05,2304214000
2023-04-06,2301992000
2023-04-10,2328656000
