,LRCX
2018-07-18,28223908560
2018-07-19,27742925340
2018-07-20,27677548980
2018-07-23,27215244720
2018-07-24,26989540619
2018-07-25,26897702400
2018-07-26,27591937080
2018-07-27,29578133160
2018-07-30,29238798720
2018-07-31,29674641119
2018-08-01,28997528820
2018-08-02,29123611800
2018-08-03,29153186820
2018-08-06,29311957980
2018-08-07,28938378780
2018-08-08,29578133160
2018-08-09,28717344420
2018-08-10,27722689800
2018-08-13,27730472700
2018-08-14,27503212020
2018-08-15,26902372140
2018-08-16,27129632820
2018-08-17,26447850780
2018-08-20,26661102240
2018-08-21,27145198619
2018-08-22,26941286640
2018-08-23,26893032660
2018-08-24,26844778680
2018-08-27,27428496180
2018-08-28,27106284119
2018-08-29,26869683960
2018-08-30,26846335260
2018-08-31,26942843220
2018-09-04,26766949680
2018-09-05,26779402320
2018-09-06,24913062900
2018-09-07,24839903640
2018-09-10,24821224680
2018-09-11,24189253200
2018-09-12,23406293460
2018-09-13,23834352960
2018-09-14,23887276680
2018-09-17,23675581800
2018-09-18,23916851700
2018-09-19,23845249020
2018-09-20,24170574240
2018-09-21,24232837440
2018-09-24,23988104280
2018-09-25,23453278380
2018-09-26,23068823820
2018-09-27,23341662540
2018-09-28,23516837400
2018-10-01,23290505280
2018-10-02,23420723760
2018-10-03,23589697739
2018-10-04,23099828220
2018-10-05,22927753800
2018-10-08,22645613760
2018-10-09,22396028340
2018-10-10,21668975160
2018-10-11,21334127640
2018-10-12,22262709420
2018-10-15,22092185220
2018-10-16,22520045940
2018-10-17,22816137960
2018-10-18,22492141980
2018-10-19,22509194400
2018-10-22,22365023940
2018-10-23,22693670579
2018-10-24,21596114820
2018-10-25,22099936320
2018-10-26,21563560200
2018-10-29,21048887160
2018-10-30,21589913940
2018-10-31,21971268060
2018-11-01,23541640920
2018-11-02,23487383220
2018-11-05,22882797420
2018-11-06,23574195540
2018-11-07,23515287180
2018-11-08,23513736960
2018-11-09,22920002700
2018-11-12,22154194020
2018-11-13,22315416900
2018-11-14,22127840280
2018-11-15,22695220800
2018-11-16,22943256000
2018-11-19,22282862280
2018-11-20,22237905900
2018-11-21,22403779440
2018-11-23,22313866680
2018-11-26,22757229600
2018-11-27,22761880260
2018-11-28,23848584480
2018-11-29,23679610500
2018-11-30,24332253120
2018-12-03,24961642440
2018-12-04,23205243180
2018-12-06,22591356060
2018-12-07,21397686660
2018-12-10,21365132040
2018-12-11,21437992380
2018-12-12,21462795900
2018-12-13,21510852720
2018-12-14,20985328140
2018-12-17,21033384960
2018-12-18,21382184460
2018-12-19,20326484640
2018-12-20,19890872820
2018-12-21,19712597520
2018-12-24,18640059280
2018-12-26,19783138840
2018-12-27,20152069280
2018-12-28,20475639420
2018-12-31,20589040170
2019-01-02,20911098300
2019-01-03,19902587630
2019-01-04,20874810060
2019-01-07,21060787290
2019-01-08,20703952930
2019-01-09,21772944000
2019-01-10,21859128570
2019-01-11,21789576110
2019-01-14,21233156430
2019-01-15,21168140000
2019-01-16,20979138750
2019-01-17,21434253760
2019-01-18,22309707550
2019-01-22,21151507889
2019-01-23,21066835330
2019-01-24,24373601200
2019-01-25,25022253490
2019-01-28,25108438060
2019-01-29,24946652990
2019-01-30,25844786930
2019-01-31,25640665580
2019-02-01,26122996770
2019-02-04,26181965160
2019-02-05,26262101690
2019-02-06,26777697100
2019-02-07,26569039720
2019-02-08,26505535300
2019-02-11,26599279920
2019-02-12,27102779250
2019-02-13,27368893010
2019-02-14,27417277330
2019-02-15,27380989090
2019-02-19,27263052310
2019-02-20,27550334210
2019-02-21,27037762820
2019-02-22,27098243220
2019-02-25,27155699600
2019-02-26,26998450560
2019-02-27,26792817200
2019-02-28,26624984090
2019-03-01,26724776750
2019-03-04,26879001770
2019-03-05,26239421540
2019-03-06,25581697190
2019-03-07,25274759160
2019-03-08,25527264830
2019-03-11,26008084010
2019-03-12,26015644060
2019-03-13,25766162410
2019-03-14,26691512530
2019-03-15,27577550389
2019-03-18,27246420200
2019-03-19,27117899350
2019-03-20,26572063740
2019-03-21,27790743800
2019-03-22,27133019450
2019-03-25,27078587090
2019-03-26,27223740050
2019-03-27,26859345639
2019-03-28,26562991680
2019-03-29,27066491010
2019-04-01,27359795700
2019-04-02,27294618060
2019-04-03,28373011740
2019-04-04,28297464930
2019-04-05,28907764650
2019-04-08,28675198980
2019-04-09,28213030260
2019-04-10,28269320040
2019-04-11,28338941610
2019-04-12,28749264480
2019-04-15,28561138110
2019-04-16,28829255220
2019-04-17,29076633990
2019-04-18,28851474870
2019-04-22,28918133820
2019-04-23,28852956180
2019-04-24,28950722640
2019-04-25,30378705480
2019-04-26,30572757089
2019-04-29,30532761720
2019-04-30,30726813330
2019-05-01,30212798760
2019-05-02,30639416040
2019-05-03,30778659180
2019-05-06,30298714740
2019-05-07,29617312140
2019-05-08,29583242010
2019-05-09,29423260530
2019-05-10,29315124900
2019-05-13,27893067300
2019-05-14,28506329640
2019-05-15,28956647880
2019-05-16,28805554260
2019-05-17,28761114960
2019-05-20,27207220770
2019-05-21,27687165210
2019-05-22,27727160580
2019-05-23,27470893950
2019-05-24,26945028900
2019-05-28,26503598520
2019-05-29,26308065600
2019-05-30,26459159220
2019-05-31,25865153910
2019-06-03,25542228330
2019-06-04,26725795020
2019-06-05,27007243920
2019-06-06,27350907839
2019-06-07,27653095080
2019-06-10,28318203270
2019-06-11,28133039520
2019-06-12,26645804280
2019-06-13,26691724890
2019-06-14,26189560800
2019-06-17,25554078810
2019-06-18,26728757640
2019-06-19,26873926020
2019-06-20,27250178760
2019-06-21,27112416930
2019-06-24,26851706370
2019-06-25,26044392420
2019-06-26,26853187680
2019-06-27,27571623030
2019-06-28,27824927040
2019-07-01,27681731820
2019-07-02,27081338870
2019-07-03,26744250780
2019-07-05,26567749719
2019-07-08,26243682200
2019-07-09,26486732840
2019-07-10,26651660060
2019-07-11,26748590969
2019-07-12,27667264520
2019-07-15,27885720750
2019-07-16,27460382130
2019-07-17,27736707560
2019-07-18,28678528790
2019-07-19,28713250310
2019-07-22,29977692330
2019-07-23,30346608480
2019-07-24,31391147540
2019-07-25,30489834750
2019-07-26,30489834750
2019-07-29,30499961860
2019-07-30,30572298360
2019-07-31,30180234530
2019-08-01,29767916480
2019-08-02,29526312570
2019-08-05,27998565690
2019-08-06,28141791960
2019-08-07,28418117390
2019-08-08,29148716040
2019-08-09,28257530360
2019-08-12,28400756630
2019-08-13,29757789370
2019-08-14,28717590500
2019-08-15,28779799890
2019-08-16,29673879030
2019-08-19,30099217650
2019-08-20,29912589480
2019-08-21,30090537270
2019-08-22,30447879580
2019-08-23,28991022469
2019-08-26,29128461820
2019-08-27,28901325210
2019-08-28,29409127440
2019-08-29,30042795180
2019-08-30,30455113230
2019-09-03,30806668620
2019-09-04,32059536800
2019-09-05,32803156020
2019-09-06,32973870160
2019-09-09,33323978820
2019-09-10,33555455620
2019-09-11,33854928730
2019-09-12,33979347510
2019-09-13,34079171880
2019-09-16,33989474620
2019-09-17,34255672940
2019-09-18,34380091720
2019-09-19,34267246780
2019-09-20,34043003630
2019-09-23,34466895520
2019-09-24,34122573780
2019-09-25,34952996800
2019-09-26,35130944590
2019-09-27,33286363840
2019-09-30,33276835570
2019-10-01,33173164929
2019-10-02,32829036000
2019-10-03,32980222350
2019-10-04,33587847490
2019-10-07,33425142179
2019-10-08,32785839900
2019-10-09,33567689310
2019-10-10,33782229940
2019-10-11,34137877830
2019-10-14,34021248360
2019-10-15,34852053350
2019-10-16,33802388120
2019-10-17,33995330700
2019-10-18,33649761900
2019-10-21,34335140020
2019-10-22,33823986170
2019-10-23,33574888660
2019-10-24,38242947200
2019-10-25,38883689350
2019-10-28,40496343750
2019-10-29,39810965630
2019-10-30,39965031720
2019-10-31,39026236480
2019-11-01,40065822620
2019-11-04,40042784700
2019-11-05,40021186650
2019-11-06,39669858370
2019-11-07,39468276570
2019-11-08,39262375160
2019-11-11,39057913620
2019-11-12,38877929870
2019-11-13,39230698020
2019-11-14,39609383830
2019-11-15,40846232160
2019-11-18,40705124900
2019-11-19,39849842120
2019-11-20,39471156310
2019-11-21,37998169300
2019-11-22,37721714260
2019-11-25,38733942870
2019-11-26,38813135720
2019-11-27,39011837780
2019-11-29,38420051210
2019-12-02,37859941780
2019-12-03,37125608080
2019-12-04,37849862690
2019-12-05,38130637340
2019-12-06,38856331820
2019-12-09,38591395740
2019-12-10,38731063130
2019-12-11,39654019800
2019-12-12,40993098900
2019-12-13,40597134650
2019-12-16,40928304750
2019-12-17,41838302590
2019-12-18,41471135740
2019-12-19,42229947230
2019-12-20,42823173670
2019-12-23,42396972150
2019-12-24,42401291760
2019-12-26,42464646040
2019-12-27,42288981900
2019-12-30,42506354540
2019-12-31,42486012400
2020-01-02,43283714890
2020-01-03,42818751690
2020-01-06,42019596190
2020-01-07,43043968240
2020-01-08,43585940970
2020-01-09,43289526930
2020-01-10,42767896340
2020-01-13,43196534290
2020-01-14,43700728760
2020-01-15,43349100340
2020-01-16,44454840950
2020-01-17,44752708000
2020-01-21,44851512680
2020-01-22,45238013340
2020-01-23,45394938420
2020-01-24,44540568540
2020-01-27,42687980790
2020-01-28,43835858690
2020-01-29,43331664220
2020-01-30,45181345950
2020-01-31,43330211210
2020-02-03,44816640440
2020-02-04,47280945400
2020-02-05,47312911620
2020-02-06,47007779520
2020-02-07,45827935400
2020-02-10,46471618830
2020-02-11,47320176670
2020-02-12,48620620620
2020-02-13,49631915580
2020-02-14,49300629300
2020-02-18,47272227340
2020-02-19,48508738850
2020-02-20,47729925490
2020-02-21,46031356800
2020-02-24,43657138460
2020-02-25,42459858220
2020-02-26,43096276600
2020-02-27,41512495700
2020-02-28,42635672430
2020-03-02,43638249330
2020-03-03,42349429460
2020-03-04,44496978240
2020-03-05,43463888130
2020-03-06,42778067410
2020-03-09,38882547600
2020-03-10,41784208570
2020-03-11,40194615630
2020-03-12,34559842850
2020-03-13,38036895779
2020-03-16,31027575540
2020-03-17,33317519300
2020-03-18,28208736139
2020-03-19,28335148010
2020-03-20,27300604889
2020-03-23,28021297850
2020-03-24,33512222639
2020-03-25,33935048550
2020-03-26,37827662340
2020-03-27,35049507220
2020-03-30,37093813500
2020-03-31,34870800000
2020-04-01,32448732350
2020-04-02,32047718150
2020-04-03,31696104250
2020-04-06,36432721250
2020-04-07,37227484900
2020-04-08,38757441250
2020-04-09,37526792599
2020-04-13,37599440099
2020-04-14,39594340450
2020-04-15,38184978950
2020-04-16,39332809450
2020-04-17,40540210900
2020-04-20,38754535350
2020-04-21,35398220850
2020-04-22,39488275099
2020-04-23,38352068200
2020-04-24,38745817650
2020-04-27,38417450950
2020-04-28,38045495750
2020-04-29,40681147050
2020-04-30,37090907600
2020-05-01,34147230900
2020-05-04,34074583400
2020-05-05,35279078950
2020-05-06,35533345200
2020-05-07,35979400850
2020-05-08,38561293000
2020-05-11,38100707850
2020-05-12,37192614100
2020-05-13,36060766050
2020-05-14,39084355000
2020-05-15,36591092800
2020-05-18,37409103650
2020-05-19,38017889700
2020-05-20,39399645150
2020-05-21,37878406500
2020-05-22,37942336300
2020-05-26,38700776200
2020-05-27,40117402450
2020-05-28,38767611900
2020-05-29,39762882650
2020-06-01,39370586150
2020-06-02,39441780700
2020-06-03,41683682550
2020-06-04,42402892800
2020-06-05,44303351400
2020-06-08,43238339050
2020-06-09,43927037350
2020-06-10,43777383500
2020-06-11,41035666850
2020-06-12,41339333400
2020-06-15,42301186300
2020-06-16,44384716600
2020-06-17,45590665099
2020-06-18,45738866000
2020-06-19,45804248750
2020-06-22,45375628500
2020-06-23,45910314100
2020-06-24,44428305099
2020-06-25,45419217000
2020-06-26,43954643400
2020-06-29,44809058820
2020-06-30,46988063820
2020-07-01,46119367160
2020-07-02,47022927900
2020-07-06,48658634320
2020-07-07,47631596630
2020-07-08,48490124600
2020-07-09,48774847920
2020-07-10,49387874660
2020-07-13,48975316380
2020-07-14,50271098020
2020-07-15,49858539740
2020-07-16,50099682960
2020-07-17,50301604090
2020-07-20,51388201250
2020-07-21,51863224340
2020-07-22,52580843320
2020-07-23,51543636940
2020-07-24,50221707240
2020-07-27,52017207360
2020-07-28,50688014310
2020-07-29,52416691610
2020-07-30,54989370180
2020-07-31,54788901720
2020-08-03,55406286470
2020-08-04,55921984320
2020-08-05,55705536490
2020-08-06,54883325270
2020-08-07,54103241480
2020-08-10,54585527920
2020-08-11,53604975670
2020-08-12,55422265840
2020-08-13,54768564340
2020-08-14,54277561880
2020-08-17,55067814360
2020-08-18,54412660190
2020-08-19,54066924730
2020-08-20,52078219500
2020-08-21,51343168480
2020-08-24,50991622340
2020-08-25,51206617500
2020-08-26,51104930600
2020-08-27,49601417150
2020-08-28,50956758259
2020-08-31,48859102780
2020-09-01,49472129520
2020-09-02,52688340900
2020-09-03,49613038509
2020-09-04,48391343040
2020-09-08,43975226240
2020-09-09,43712292970
2020-09-10,43218385170
2020-09-11,42707045330
2020-09-14,44367447140
2020-09-15,44877334310
2020-09-16,44538862200
2020-09-17,44435722630
2020-09-18,44627475070
2020-09-21,45753294320
2020-09-22,46295140230
2020-09-23,46052544340
2020-09-24,47527004390
2020-09-25,47977332090
2020-09-28,48414616300
2020-09-29,48572829300
2020-09-30,47715602500
2020-10-01,48777067900
2020-10-02,47278359300
2020-10-05,49222940900
2020-10-06,49043153400
2020-10-07,49732099100
2020-10-08,51121496900
2020-10-09,52168579300
2020-10-12,53232921300
2020-10-13,53819747700
2020-10-14,53826939200
2020-10-15,54006726700
2020-10-16,52492196800
2020-10-19,52292273100
2020-10-20,52292273100
2020-10-21,52730954600
2020-10-22,51492578300
2020-10-23,50904313600
2020-10-26,49999622900
2020-10-27,49453068900
2020-10-28,48743987000
2020-10-29,50809385800
2020-10-30,49201366400
2020-11-02,50477138500
2020-11-03,53293329899
2020-11-04,54704302200
2020-11-05,57490289300
2020-11-06,58886878600
2020-11-09,59873552399
2020-11-10,58663942100
2020-11-11,60983920000
2020-11-12,60187101800
2020-11-13,61316167300
2020-11-16,63183080700
2020-11-17,62124491900
2020-11-18,61894363900
2020-11-19,62951514400
2020-11-20,62370441200
2020-11-23,64542274200
2020-11-24,64211465200
2020-11-25,64260367399
2020-11-27,65664148200
2020-11-30,65106087800
2020-12-01,67262099500
2020-12-02,68926212600
2020-12-03,69623788100
2020-12-04,71912123400
2020-12-07,73163444400
2020-12-08,73592057800
2020-12-09,71027568900
2020-12-10,70498274500
2020-12-11,70721211000
2020-12-14,70745662100
2020-12-15,71243313900
2020-12-16,70952777300
2020-12-17,69935899200
2020-12-18,69177915100
2020-12-21,69502970900
2020-12-22,68599718500
2020-12-23,67762627900
2020-12-24,69087302200
2020-12-28,67928043600
2020-12-29,67517136720
2020-12-30,69119388200
2020-12-31,67381594520
2021-01-04,68201981520
2021-01-05,70560415800
2021-01-06,70837207240
2021-01-07,73401094960
2021-01-08,71570561880
2021-01-11,73689300480
2021-01-12,76537113440
2021-01-13,75118914000
2021-01-14,79583246040
2021-01-15,78119390280
2021-01-19,82754933520
2021-01-20,80326588000
2021-01-21,80496372440
2021-01-22,80447862600
2021-01-25,81005725760
2021-01-26,78851318160
2021-01-27,73483847040
2021-01-28,72386668600
2021-01-29,69048050200
2021-02-01,71544880200
2021-02-02,73630803320
2021-02-03,71955787080
2021-02-04,74124462280
2021-02-05,72730517760
2021-02-08,76014919280
2021-02-09,75344342080
2021-02-10,75974970000
2021-02-11,81640633960
2021-02-12,83630964160
2021-02-16,84434230040
2021-02-17,83595295160
2021-02-18,82433912520
2021-02-19,85378745160
2021-02-22,81011432800
2021-02-23,80276651400
2021-02-24,85163304400
2021-02-25,78136511400
2021-02-26,80924400440
2021-03-01,85435815559
2021-03-02,81804711360
2021-03-03,78647291480
2021-03-04,75448495559
2021-03-05,78143645200
2021-03-08,71710384360
2021-03-09,77545832760
2021-03-10,74006041200
2021-03-11,76387303640
2021-03-12,74879218320
2021-03-15,76581343000
2021-03-16,78069453680
2021-03-17,78901254760
2021-03-18,76926618920
2021-03-19,77374621559
2021-03-22,79902840280
2021-03-23,77674241160
2021-03-24,78821356200
2021-03-25,78190728280
2021-03-26,83355599480
2021-03-29,81358711980
2021-03-30,81682554719
2021-03-31,84918128880
2021-04-01,91203816600
2021-04-05,94271049600
2021-04-06,93084101760
2021-04-07,93982872360
2021-04-08,95298216000
2021-04-09,94442244000
2021-04-12,92768818740
2021-04-13,92015563380
2021-04-14,91365024660
2021-04-15,92658969000
2021-04-16,91832956020
2021-04-19,88697245260
2021-04-20,87456085860
2021-04-21,91482007500
2021-04-22,87671505480
2021-04-23,89518978380
2021-04-26,91755918540
2021-04-27,91999870560
2021-04-28,91025489100
2021-04-29,91442062140
2021-04-30,88514637900
2021-05-03,88056692880
2021-05-04,86494543980
2021-05-05,87166482000
2021-05-06,88085225280
2021-05-07,89954097480
2021-05-10,83664129900
2021-05-11,84517248660
2021-05-12,79558317540
2021-05-13,83418751260
2021-05-14,86023759380
2021-05-17,84465890340
2021-05-18,83433017460
2021-05-19,85911056400
2021-05-20,89409128640
2021-05-21,87608734200
2021-05-24,90539011680
2021-05-25,91356464940
2021-05-26,91024062480
2021-05-27,92116853400
2021-05-28,92708900700
2021-06-01,92593344480
2021-06-02,92586211380
2021-06-03,90701646360
2021-06-04,93487835219
2021-06-07,92670381960
2021-06-08,90954158100
2021-06-09,90460547580
2021-06-10,91413529740
2021-06-11,91604696820
2021-06-14,92764538880
2021-06-15,91800143760
2021-06-16,91123925880
2021-06-17,91272294360
2021-06-18,87403300920
2021-06-21,88253566440
2021-06-22,88705804980
2021-06-23,89052473640
2021-06-24,90593223240
2021-06-25,89939831280
2021-06-28,91702051280
2021-06-29,92386669970
2021-06-30,92232170100
2021-07-01,89733241010
2021-07-02,89502199920
2021-07-06,88149971700
2021-07-07,86972087370
2021-07-08,85900510290
2021-07-09,86867197550
2021-07-12,88648907060
2021-07-13,88542599810
2021-07-14,87580164840
2021-07-15,86568119820
2021-07-16,83412920640
2021-07-19,83843819360
2021-07-20,86050757870
2021-07-21,90325726750
2021-07-22,90138625990
2021-07-23,90753790610
2021-07-26,90770799770
2021-07-27,88247774370
2021-07-28,90006805000
2021-07-29,87828215090
2021-07-30,90348405630
2021-08-02,90970657400
2021-08-03,91497941360
2021-08-04,92101766540
2021-08-05,91517785380
2021-08-06,91843794280
2021-08-09,90786391500
2021-08-10,87479527310
2021-08-11,86253450360
2021-08-12,82708457930
2021-08-13,82269054630
2021-08-16,83468200410
2021-08-17,82067779570
2021-08-18,80724055930
2021-08-19,81805555020
2021-08-20,80222285710
2021-08-23,82820434900
2021-08-24,83001865940
2021-08-25,83454026110
2021-08-26,82969265050
2021-08-27,86405115370
2021-08-30,86178326570
2021-08-31,85729001260
2021-09-01,85014616540
2021-09-02,85343460300
2021-09-03,86563867530
2021-09-07,84080530170
2021-09-08,82712710220
2021-09-09,84140062230
2021-09-10,84777905730
2021-09-13,86288886110
2021-09-14,85541900500
2021-09-15,86675844500
2021-09-16,87292426550
2021-09-17,86318652140
2021-09-20,83615613130
2021-09-21,83092581460
2021-09-22,85201717300
2021-09-23,86826092079
2021-09-24,86814752640
2021-09-27,86722302100
2021-09-28,82404961100
2021-09-29,79808931300
2021-09-30,80039564500
2021-10-01,80121129900
2021-10-04,77366188200
2021-10-05,78176217000
2021-10-06,77589789900
2021-10-07,78164966600
2021-10-08,77369000800
2021-10-11,77689637200
2021-10-12,76893671400
2021-10-13,76560378300
2021-10-14,79867995900
2021-10-15,79381416100
2021-10-18,79976281000
2021-10-19,80275822900
2021-10-20,79526265000
2021-10-21,78108714600
2021-10-22,78294346200
2021-10-25,77623541100
2021-10-26,77197432200
2021-10-27,77855580600
2021-10-28,79589548500
2021-10-29,79254849100
2021-11-01,80547238800
2021-11-02,80755371200
2021-11-03,81762282000
2021-11-04,84199399900
2021-11-05,85892585100
2021-11-08,85653514100
2021-11-09,87459203300
2021-11-10,85190841400
2021-11-11,86304631000
2021-11-12,87812184600
2021-11-15,88633463800
2021-11-16,89195983800
2021-11-17,88685496900
2021-11-18,89412554000
2021-11-19,90636035000
2021-11-22,90945421000
2021-11-23,93001431600
2021-11-24,92926897700
2021-11-26,90281647400
2021-11-29,95704340200
2021-11-30,95607305500
2021-12-01,97531123900
2021-12-02,93029557600
2021-12-03,93022526100
2021-12-06,93878962799
2021-12-07,99305874500
2021-12-08,100414038900
2021-12-09,98355215700
2021-12-10,99279154800
2021-12-13,96327331100
2021-12-14,95517302300
2021-12-15,98062705299
2021-12-16,94402106400
2021-12-17,94105377100
2021-12-20,92967680400
2021-12-21,96060134100
2021-12-22,97206268600
2021-12-23,98260993600
2021-12-27,100718258600
2021-12-28,99701886900
2021-12-29,101184675750
2021-12-30,100012367570
2021-12-31,100126535350
2022-01-03,101005070340
2022-01-04,99131048000
2022-01-05,96320014490
2022-01-06,97726227390
2022-01-07,93184577410
2022-01-10,92488432410
2022-01-11,93730355090
2022-01-12,95555647280
2022-01-13,95618300330
2022-01-14,101612108780
2022-01-18,94537883290
2022-01-19,89486655170
2022-01-20,86276034430
2022-01-21,84343535910
2022-01-24,86575376780
2022-01-25,81898674670
2022-01-26,83073767430
2022-01-27,77313863700
2022-01-28,78126961060
2022-01-31,82133971680
2022-02-01,82071318630
2022-02-02,85176125330
2022-02-03,81972466040
2022-02-04,80623337030
2022-02-07,79551273730
2022-02-08,80236280410
2022-02-09,84573263760
2022-02-10,82823155230
2022-02-11,77966847710
2022-02-14,77724589250
2022-02-15,82676964780
2022-02-16,82349776630
2022-02-17,80837749690
2022-02-18,79359137710
2022-02-22,77929255880
2022-02-23,75516417310
2022-02-24,78369219520
2022-02-25,79806062800
2022-02-28,78156199150
2022-03-01,75263020530
2022-03-02,77135650580
2022-03-03,75672353790
2022-03-04,73203823620
2022-03-07,68103865350
2022-03-08,68273724730
2022-03-09,72024553990
2022-03-10,69206559030
2022-03-11,67301906310
2022-03-14,65298401000
2022-03-15,67487080880
2022-03-16,71631928210
2022-03-17,73279007280
2022-03-18,75829682560
2022-03-21,74746480940
2022-03-22,76124848040
2022-03-23,73929206710
2022-03-24,77441954380
2022-03-25,77247033780
2022-03-28,76905436140
2022-03-29,78508926420
2022-03-30,75697988640
2022-03-31,74186954340
2022-04-01,72508947300
2022-04-04,73902686700
2022-04-05,69499298160
2022-04-06,68744470980
2022-04-07,69457899960
2022-04-08,67843370160
2022-04-11,65652025440
2022-04-12,64443198000
2022-04-13,65217344340
2022-04-14,62947343040
2022-04-18,64933076700
2022-04-19,66125344860
2022-04-20,66437211300
2022-04-21,64789562940
2022-04-22,63909161220
2022-04-25,65743101480
2022-04-26,63093616680
2022-04-27,63032899320
2022-04-28,66856713060
2022-04-29,64272085440
2022-05-02,66143284080
2022-05-03,66980907660
2022-05-04,69813924480
2022-05-05,66419272080
2022-05-06,65992870620
2022-05-09,61704017100
2022-05-10,63355805280
2022-05-11,61710916800
2022-05-12,63536577420
2022-05-13,67882008480
2022-05-16,66577965180
2022-05-17,70690186380
2022-05-18,65889375120
2022-05-19,65151107220
2022-05-20,65425715280
2022-05-23,66692500200
2022-05-24,64991034180
2022-05-25,67283114520
2022-05-26,70267924740
2022-05-27,73277573880
2022-05-31,71761019820
2022-06-01,69795985260
2022-06-02,72212260200
2022-06-03,70926156120
2022-06-06,71240782440
2022-06-07,72231579360
2022-06-08,70670867220
2022-06-09,68093139300
2022-06-10,65465733540
2022-06-13,61694357520
2022-06-14,62065561380
2022-06-15,62599598160
2022-06-16,57722890200
2022-06-17,57882963240
2022-06-21,59756921760
2022-06-22,58734386220
2022-06-23,58520495520
2022-06-24,62123518860
2022-06-27,61572202890
2022-06-28,59993849660
2022-06-29,58459301550
2022-06-30,58336099650
2022-07-01,54048673530
2022-07-05,53219114070
2022-07-06,53618835790
2022-07-07,56793338080
2022-07-08,56826191920
2022-07-11,55086307310
2022-07-12,55559950170
2022-07-13,56400460910
2022-07-14,57401134120
2022-07-15,58470252830
2022-07-18,57926795560
2022-07-19,61182063540
2022-07-20,63668004100
2022-07-21,65177911830
2022-07-22,63516055090
2022-07-25,62620787950
2022-07-26,61221761930
2022-07-27,64018445060
2022-07-28,66383921540
2022-07-29,68515314410
2022-08-01,68828794800
2022-08-02,68808261150
2022-08-03,71825338790
2022-08-04,72805478350
2022-08-05,71179213270
2022-08-08,69751440140
2022-08-09,64256635400
2022-08-10,67754200450
2022-08-11,68097796860
2022-08-12,70990303690
2022-08-15,70812345390
2022-08-16,69863690760
2022-08-17,68111485960
2022-08-18,68876706650
2022-08-19,65268259890
2022-08-22,62637214870
2022-08-23,63513317270
2022-08-24,63381901910
2022-08-25,65459907290
2022-08-26,62054059210
2022-08-29,60853525140
2022-08-30,60598907880
2022-08-31,59945937810
2022-09-01,59142387640
2022-09-02,58891877110
2022-09-06,58419603160
2022-09-07,59136912000
2022-09-08,60117051560
2022-09-09,61707724980
2022-09-12,61231344300
2022-09-13,57559927680
2022-09-14,57735148160
2022-09-15,56596215040
2022-09-16,56018535020
2022-09-19,56018535020
2022-09-20,55221829400
2022-09-21,54571597150
2022-09-22,52953545530
2022-09-23,52095238960
2022-09-26,50522525920
2022-09-27,51237980600
2022-09-28,51911269700
2022-09-29,50401469900
2022-09-30,49782588000
2022-10-03,53003494240
2022-10-04,54492891340
2022-10-05,54394958380
2022-10-06,54080756800
2022-10-07,50984987120
2022-10-10,47704232960
2022-10-11,44484686900
2022-10-12,44067111640
2022-10-13,46329090980
2022-10-14,42838869100
2022-10-17,42902797560
2022-10-18,43805957080
2022-10-19,44896821440
2022-10-20,48404725660
2022-10-21,50230087220
2022-10-24,50865291280
2022-10-25,51667797480
2022-10-26,52448540800
2022-10-27,52925963980
2022-10-28,55167540620
2022-10-31,55057366040
2022-11-01,56135988780
2022-11-02,53797839360
2022-11-03,53512201560
2022-11-04,57064991720
2022-11-07,59163749460
2022-11-08,60508967480
2022-11-09,58860429320
2022-11-10,66024497380
2022-11-11,68120534760
2022-11-14,65383852600
2022-11-15,66749473320
2022-11-16,61939876840
2022-11-17,62726060880
2022-11-18,62119420600
2022-11-21,61228502700
2022-11-22,61972521160
2022-11-23,62758705200
2022-11-25,61650158500
2022-11-28,60287258140
2022-11-29,60126756900
2022-11-30,64252182840
2022-12-01,62995376520
2022-12-02,62251358060
2022-12-05,61561746800
2022-12-06,60268215620
2022-12-07,60430077040
2022-12-08,61888190000
2022-12-09,61235303600
2022-12-12,63153157400
2022-12-13,64736406920
2022-12-14,63689068320
2022-12-15,60672189080
2022-12-16,60381110560
2022-12-19,59669736420
2022-12-20,59488832480
2022-12-21,60918381660
2022-12-22,55646323980
2022-12-23,56055738160
2022-12-27,54706285040
2022-12-28,54347387200
2022-12-29,56750383640
2022-12-30,56708557200
2023-01-03,55899013200
2023-01-04,56999993040
2023-01-05,56271403440
2023-01-06,60077609480
2023-01-09,61043665320
2023-01-10,61877495640
2023-01-11,62645213200
2023-01-12,63419676960
2023-01-13,63909451080
2023-01-17,63547854760
2023-01-18,62994666360
2023-01-19,61240654360
2023-01-20,63751590000
2023-01-23,66218000720
2023-01-24,65775450000
2023-01-25,65896881600
2023-01-26,67158421000
2023-01-27,65152101120
2023-01-30,64578674120
2023-01-31,67475492400
2023-02-01,71544800240
2023-02-02,72999280960
2023-02-03,71408527000
2023-02-06,70288657800
2023-02-07,71946873760
2023-02-08,69878488840
2023-02-09,69556020480
2023-02-10,68136620000
2023-02-13,68850367960
2023-02-14,69649118040
2023-02-15,70199607960
2023-02-16,67641448920
2023-02-17,66876429840
2023-02-21,64532799960
2023-02-22,64391129760
2023-02-23,65489411120
2023-02-24,64575975640
2023-02-27,65129164040
2023-02-28,65574413240
2023-03-01,66236890080
2023-03-02,66110061520
2023-03-03,66335384600
2023-03-06,65467823280
