,BBWI
2018-07-17,7128000000
2018-07-18,7188500000
2018-07-19,7284750000
2018-07-20,7048250000
2018-07-23,7009750000
2018-07-24,6968500000
2018-07-25,6897000000
2018-07-26,6921750000
2018-07-27,6839250000
2018-07-30,6899750000
2018-07-31,7040000000
2018-08-01,6965750000
2018-08-02,7133500000
2018-08-03,7227000000
2018-08-06,7163750000
2018-08-07,7119750000
2018-08-08,7037250000
2018-08-09,7004250000
2018-08-10,6943750000
2018-08-13,6930000000
2018-08-14,7273750000
2018-08-15,7089500000
2018-08-16,7139000000
2018-08-17,7235250000
2018-08-20,7350750000
2018-08-21,7227000000
2018-08-22,7224250000
2018-08-23,6281000000
2018-08-24,6140750000
2018-08-27,6143500000
2018-08-28,6022500000
2018-08-29,6017000000
2018-08-30,5896000000
2018-08-31,5876750000
2018-09-04,5808000000
2018-09-05,5887750000
2018-09-06,5901500000
2018-09-07,6022500000
2018-09-10,6165500000
2018-09-11,6259000000
2018-09-12,6245250000
2018-09-13,6099500000
2018-09-14,6440500000
2018-09-17,6322250000
2018-09-18,6572500000
2018-09-19,6597250000
2018-09-20,6644000000
2018-09-21,6751250000
2018-09-24,6644000000
2018-09-25,6594500000
2018-09-26,6732000000
2018-09-27,6712750000
2018-09-28,6734750000
2018-10-01,6737500000
2018-10-02,6556000000
2018-10-03,6531250000
2018-10-04,6415750000
2018-10-05,6327750000
2018-10-08,6470750000
2018-10-09,6410250000
2018-10-10,6341500000
2018-10-11,6715500000
2018-10-12,6976750000
2018-10-15,7020750000
2018-10-16,7034500000
2018-10-17,6954750000
2018-10-18,6847500000
2018-10-19,6589000000
2018-10-22,6619250000
2018-10-23,6567000000
2018-10-24,6589000000
2018-10-25,6803500000
2018-10-26,6762250000
2018-10-29,6965750000
2018-10-30,7210500000
2018-10-31,7207750000
2018-11-01,7438750000
2018-11-02,7524000000
2018-11-05,7652883360
2018-11-06,7727532150
2018-11-07,7788357090
2018-11-08,8261132760
2018-11-09,8158836270
2018-11-12,8274956610
2018-11-13,8239014600
2018-11-14,8230720290
2018-11-15,7976361450
2018-11-16,7885124040
2018-11-19,7722002610
2018-11-20,6353441460
2018-11-21,6563563980
2018-11-23,6699037710
2018-11-26,7149695220
2018-11-27,7417877910
2018-11-28,7550586870
2018-11-29,7506350550
2018-11-30,7401289290
2018-12-03,7680531060
2018-12-04,7379171130
2018-12-06,7464879000
2018-12-07,7110988440
2018-12-10,7157989530
2018-12-11,7080575970
2018-12-12,7033574880
2018-12-13,6975514710
2018-12-14,6889806840
2018-12-17,6596741220
2018-12-18,6483385650
2018-12-19,6085258770
2018-12-20,5745192060
2018-12-21,5568246780
2018-12-24,5496362760
2018-12-26,5847488550
2018-12-27,5830899930
2018-12-28,5689896660
2018-12-31,5736897750
2019-01-02,5880665790
2019-01-03,5913843030
2019-01-04,6193084800
2019-01-07,6452973180
2019-01-08,6303675600
2019-01-09,6309205140
2019-01-10,6032728140
2019-01-11,5913843030
2019-01-14,5908313490
2019-01-15,5944255500
2019-01-16,5966373660
2019-01-17,6035492910
2019-01-18,6107376930
2019-01-22,5977432740
2019-01-23,6071434920
2019-01-24,6204143880
2019-01-25,6179260950
2019-01-28,6276027900
2019-01-29,6195849570
2019-01-30,6148848480
2019-01-31,6223497270
2019-02-01,6068670150
2019-02-04,6033360000
2019-02-05,6038880000
2019-02-06,6052680000
2019-02-07,6005760000
2019-02-08,5892600000
2019-02-11,6049920000
2019-02-12,6099600000
2019-02-13,6118920000
2019-02-14,6085800000
2019-02-15,6099600000
2019-02-19,6135480000
2019-02-20,6132720000
2019-02-21,5969880000
2019-02-22,6038880000
2019-02-25,6174120000
2019-02-26,6132720000
2019-02-27,6113400000
2019-02-28,5831880000
2019-03-01,6135480000
2019-03-04,5980920000
2019-03-05,6008520000
2019-03-06,5925720000
2019-03-07,5865000000
2019-03-08,5776680000
2019-03-11,5853960000
2019-03-12,5862240000
2019-03-13,6041640000
2019-03-14,5851200000
2019-03-15,5931240000
2019-03-18,6124440000
2019-03-19,6287280000
2019-03-20,6146520000
2019-03-21,6223800000
2019-03-22,5950560000
2019-03-25,6107880000
2019-03-26,6232080000
2019-03-27,6350760000
2019-03-28,6234840000
2019-03-29,6154800000
2019-04-01,6072000000
2019-04-02,6027840000
2019-04-03,6019560000
2019-04-04,6185160000
2019-04-05,6127200000
2019-04-08,6132720000
2019-04-09,6025080000
2019-04-10,6069240000
2019-04-11,5931240000
2019-04-12,5762880000
2019-04-15,5630400000
2019-04-16,5727000000
2019-04-17,5727000000
2019-04-18,5729760000
2019-04-22,5547600000
2019-04-23,5646960000
2019-04-24,5829120000
2019-04-25,5779440000
2019-04-26,5840160000
2019-04-29,5757360000
2019-04-30,5721480000
2019-05-01,5561400000
2019-05-02,5682840000
2019-05-03,5782200000
2019-05-06,5721480000
2019-05-07,5431680000
2019-05-08,5439960000
2019-05-09,5409600000
2019-05-10,5340600000
2019-05-13,5003880000
2019-05-14,5023200000
2019-05-15,5012160000
2019-05-16,4987320000
2019-05-17,5006640000
2019-05-20,4979040000
2019-05-21,5059080000
2019-05-22,4796880000
2019-05-23,5412360000
2019-05-24,5542080000
2019-05-28,5434440000
2019-05-29,5050800000
2019-05-30,5106000000
2019-05-31,5012160000
2019-06-03,5083920000
2019-06-04,5362680000
2019-06-05,5285400000
2019-06-06,5067360000
2019-06-07,5064600000
2019-06-10,4868640000
2019-06-11,4948680000
2019-06-12,4874160000
2019-06-13,4954200000
2019-06-14,5023200000
2019-06-17,5025960000
2019-06-18,5100480000
2019-06-19,5194320000
2019-06-20,5337840000
2019-06-21,5486880000
2019-06-24,5459280000
2019-06-25,5346120000
2019-06-26,5533800000
2019-06-27,5873280000
2019-06-28,5823600000
2019-07-01,5936760000
2019-07-02,5842920000
2019-07-03,6088560000
2019-07-05,6201720000
2019-07-08,6146520000
2019-07-09,5889840000
2019-07-10,5751840000
2019-07-11,5682840000
2019-07-12,5911920000
2019-07-15,5956080000
2019-07-16,5892600000
2019-07-17,5887080000
2019-07-18,5884320000
2019-07-19,5765640000
2019-07-22,5600040000
2019-07-23,5638680000
2019-07-24,5768400000
2019-07-25,5848440000
2019-07-26,5889840000
2019-07-29,5837400000
2019-07-30,5746320000
2019-07-31,5790480000
2019-08-01,5423400000
2019-08-02,5390280000
2019-08-05,5304722767
2019-08-06,5324042777
2019-08-07,5299202764
2019-08-08,5282642756
2019-08-09,5092202656
2019-08-12,4921082567
2019-08-13,5059082639
2019-08-14,4653362427
2019-08-15,4393922292
2019-08-16,4542962370
2019-08-19,4512602354
2019-08-20,4443602318
2019-08-21,4534682365
2019-08-22,4313882250
2019-08-23,3910922040
2019-08-26,3775681969
2019-08-27,3604561880
2019-08-28,3720481941
2019-08-29,3706681933
2019-08-30,3684601922
2019-09-03,3538321846
2019-09-04,3596281876
2019-09-05,3753601958
2019-09-06,3728761945
2019-09-09,3988202080
2019-09-10,4140002160
2019-09-11,4162082171
2019-09-12,4242122213
2019-09-13,4209002196
2019-09-16,4338722263
2019-09-17,4319402253
2019-09-18,4231082207
2019-09-19,4206242194
2019-09-20,4209002196
2019-09-23,4131722155
2019-09-24,4112402145
2019-09-25,4134482157
2019-09-26,4239362211
2019-09-27,4225562204
2019-09-30,4371842280
2019-10-01,4258682221
2019-10-02,4048922112
2019-10-03,4140002160
2019-10-04,4117922148
2019-10-07,4120682149
2019-10-08,3949562060
2019-10-09,3833642000
2019-10-10,3756361959
2019-10-11,3905402037
2019-10-14,3899882034
2019-10-15,3990962082
2019-10-16,3974402073
2019-10-17,4037882106
2019-10-18,3640441899
2019-10-21,3703921932
2019-10-22,3955082063
2019-10-23,3933002052
2019-10-24,3913682041
2019-10-25,3963362067
2019-10-28,4004762089
2019-10-29,3960602066
2019-10-30,3761881962
2019-10-31,3803281984
2019-11-01,3913682041
2019-11-04,3908160000
2019-11-05,3963360000
2019-11-06,4004760000
2019-11-07,4035120000
2019-11-08,3960600000
2019-11-11,3908160000
2019-11-12,3910920000
2019-11-13,3836400000
2019-11-14,3921960000
2019-11-15,4032360000
2019-11-18,3988200000
2019-11-19,3833640000
2019-11-20,3546600000
2019-11-21,3830880000
2019-11-22,4018560000
2019-11-25,4278000000
2019-11-26,4255920000
2019-11-27,4302840000
2019-11-29,4269720000
2019-12-02,4051680000
2019-12-03,3866760000
2019-12-04,4173120000
2019-12-05,4032360000
2019-12-06,3977160000
2019-12-09,3880560000
2019-12-10,3977160000
2019-12-11,3861240000
2019-12-12,4123440000
2019-12-13,3949560000
2019-12-16,3988200000
2019-12-17,3996480000
2019-12-18,4128960000
2019-12-19,4104120000
2019-12-20,4123440000
2019-12-23,4076520000
2019-12-24,4065480000
2019-12-26,4104120000
2019-12-27,4062720000
2019-12-30,4032360000
2019-12-31,4043400000
2020-01-02,3902640000
2020-01-03,4209000000
2020-01-06,4051680000
2020-01-07,4021320000
2020-01-08,4048920000
2020-01-09,4231080000
2020-01-10,4330440000
2020-01-13,4504320000
2020-01-14,4468440000
2020-01-15,4416000000
2020-01-16,4523640000
2020-01-17,4498800000
2020-01-21,4526400000
2020-01-22,4457400000
2020-01-23,4686480000
2020-01-24,4628520000
2020-01-27,4501560000
2020-01-28,4587120000
2020-01-29,5180520000
2020-01-30,5221920000
2020-01-31,5166720000
2020-02-03,5024780000
2020-02-04,5329480000
2020-02-05,5501220000
2020-02-06,5371030000
2020-02-07,5279620000
2020-02-10,5404270000
2020-02-11,5506760000
2020-02-12,5534460000
2020-02-13,5437510000
2020-02-14,5451360000
2020-02-18,5393190000
2020-02-19,5509530000
2020-02-20,5243610000
2020-02-21,5390420000
2020-02-24,5296240000
2020-02-25,5263000000
2020-02-26,5102340000
2020-02-27,5160510000
2020-02-28,4850270000
2020-03-02,4983230000
2020-03-03,4944450000
2020-03-04,5451360000
2020-03-05,5218680000
2020-03-06,4983230000
2020-03-09,4612050000
2020-03-10,4650830000
2020-03-11,4393220000
2020-03-12,3548370000
2020-03-13,3609310000
2020-03-16,2609340000
2020-03-17,2268630000
2020-03-18,2191070000
2020-03-19,2404360000
2020-03-20,2191070000
2020-03-23,2052570000
2020-03-24,2855870000
2020-03-25,3119020000
2020-03-26,2941740000
2020-03-27,2819860000
2020-03-30,2639810000
2020-03-31,2589950000
2020-04-01,2290790000
2020-04-02,2274170000
2020-04-03,2540090000
2020-04-06,2811550000
2020-04-07,2963900000
2020-04-08,3265830000
2020-04-09,3343390000
2020-04-13,3069160000
2020-04-14,3149490000
2020-04-15,2825400000
2020-04-16,2739530000
2020-04-17,3085780000
2020-04-20,2808780000
2020-04-21,2700750000
2020-04-22,2282480000
2020-04-23,2379430000
2020-04-24,2307410000
2020-04-27,2576100000
2020-04-28,2817090000
2020-04-29,2861410000
2020-04-30,2661970000
2020-05-01,2686900000
2020-05-04,2696541881
2020-05-05,2602315340
2020-05-06,2460975529
2020-05-07,2505317431
2020-05-08,2738112413
2020-05-11,2582915758
2020-05-12,2519174275
2020-05-13,2375063095
2020-05-14,2347349407
2020-05-15,2433261841
2020-05-18,2860052642
2020-05-19,2801853897
2020-05-20,2738112413
2020-05-21,3236958805
2020-05-22,3378298615
2020-05-26,3735805196
2020-05-27,3852202687
2020-05-28,3647121393
2020-05-29,3627721811
2020-06-01,3705320139
2020-06-02,3763518884
2020-06-03,4101625883
2020-06-04,3999085236
2020-06-05,4184766948
2020-06-08,4326106759
2020-06-09,4043427137
2020-06-10,3910401433
2020-06-11,3466982418
2020-06-12,3505781582
2020-06-15,3478067894
2020-06-16,3616636336
2020-06-17,3464211050
2020-06-18,3500238844
2020-06-19,3245272911
2020-06-22,3281300706
2020-06-23,3292386181
2020-06-24,3103933100
2020-06-25,3164903215
2020-06-26,3103933100
2020-06-29,3386612722
2020-06-30,3353356296
2020-07-01,3383841353
2020-07-02,3386612722
2020-07-06,3500238844
2020-07-07,3394926829
2020-07-08,3511324320
2020-07-09,3478067894
2020-07-10,3569523065
2020-07-13,3672063713
2020-07-14,3733033827
2020-07-15,4040655768
2020-07-16,4134882309
2020-07-17,4145967784
2020-07-20,4096083145
2020-07-21,4226337481
2020-07-22,4348277709
2020-07-23,4337192234
2020-07-24,4298393070
2020-07-27,4292850333
2020-07-28,4284536226
2020-07-29,5797703613
2020-07-30,5498395778
2020-07-31,5467910721
2020-08-03,5499090000
2020-08-04,5627430000
2020-08-05,5755770000
2020-08-06,5697180000
2020-08-07,5872950000
2020-08-10,6199380000
2020-08-11,6073830000
2020-08-12,6090570000
2020-08-13,5987340000
2020-08-14,5987340000
2020-08-17,6495120000
2020-08-18,6355620000
2020-08-19,6422580000
2020-08-20,6668100000
2020-08-21,6760170000
2020-08-24,6682050000
2020-08-25,6905250000
2020-08-26,6938730000
2020-08-27,6751800000
2020-08-28,6693210000
2020-08-31,6631830000
2020-09-01,7114500000
2020-09-02,7047540000
2020-09-03,6682050000
2020-09-04,6799230000
2020-09-08,6523020000
2020-09-09,6447690000
2020-09-10,6316560000
2020-09-11,6316560000
2020-09-14,6550920000
2020-09-15,6539760000
2020-09-16,6729480000
2020-09-17,6838290000
2020-09-18,6802020000
2020-09-21,6642990000
2020-09-22,6891300000
2020-09-23,6788070000
2020-09-24,6682050000
2020-09-25,6841080000
2020-09-28,7111710000
2020-09-29,6846660000
2020-09-30,7175880000
2020-10-01,7493940000
2020-10-02,7471620000
2020-10-05,7491150000
2020-10-06,7284690000
2020-10-07,7440930000
2020-10-08,7348860000
2020-10-09,7276320000
2020-10-12,7228890000
2020-10-13,7203780000
2020-10-14,7212150000
2020-10-15,7580430000
2020-10-16,7510680000
2020-10-19,7471620000
2020-10-20,7457670000
2020-10-21,7256790000
2020-10-22,7647390000
2020-10-23,7839900000
2020-10-26,7705980000
2020-10-27,7577640000
2020-10-28,7279110000
2020-10-29,7413030000
2020-10-30,7220520000
2020-11-02,7574675380
2020-11-03,7739280540
2020-11-04,7730766480
2020-11-05,7810231040
2020-11-06,7645625880
2020-11-09,7461154580
2020-11-10,7813069060
2020-11-11,7832935200
2020-11-12,7586027460
2020-11-13,7878343520
2020-11-16,7974836200
2020-11-17,8133765320
2020-11-18,7710900340
2020-11-19,9073149940
2020-11-20,9169642620
2020-11-23,9172480640
2020-11-24,9107206180
2020-11-25,8936924980
2020-11-27,8911382800
2020-11-30,8902868740
2020-12-01,8925572900
2020-12-02,8871650520
2020-12-03,8797862000
2020-12-04,8775157840
2020-12-07,9232079060
2020-12-08,9396684220
2020-12-09,9538585220
2020-12-10,9410874319
2020-12-11,9070311920
2020-12-14,8763805760
2020-12-15,9022065580
2020-12-16,8880164580
2020-12-17,8990847360
2020-12-18,8863136460
2020-12-21,8868812500
2020-12-22,8718397440
2020-12-23,8990847360
2020-12-24,8939763000
2020-12-28,8905706760
2020-12-29,8624742780
2020-12-30,8724073480
2020-12-31,8531088120
2021-01-04,9084502020
2021-01-05,9274649360
2021-01-06,9992668420
2021-01-07,10591490640
2021-01-08,10724877580
2021-01-11,10761771840
2021-01-12,10849750460
2021-01-13,10591490640
2021-01-14,10319040720
2021-01-15,10370125080
2021-01-19,10492159940
2021-01-20,10452427660
2021-01-21,10531892220
2021-01-22,10387153200
2021-01-25,10077809020
2021-01-26,9864957520
2021-01-27,8613390700
2021-01-28,9504528980
2021-01-29,9351275900
2021-02-01,9441360000
2021-02-02,9949140000
2021-02-03,9915660000
2021-02-04,10841940000
2021-02-05,11140470000
2021-02-08,11452950000
2021-02-09,11045610000
2021-02-10,10917270000
2021-02-11,10883790000
2021-02-12,10649430000
2021-02-16,11098620000
2021-02-17,10956330000
2021-02-18,11009340000
2021-02-19,11352510000
2021-02-22,11447370000
2021-02-23,11519910000
2021-02-24,11648250000
2021-02-25,11810070000
2021-02-26,12329010000
2021-03-01,12800520000
2021-03-02,12591270000
2021-03-03,12379230000
2021-03-04,12197880000
2021-03-05,12557790000
2021-03-08,12460140000
2021-03-09,12295530000
2021-03-10,12348540000
2021-03-11,12596850000
2021-03-12,13715640000
2021-03-15,13698900000
2021-03-16,13592880000
2021-03-17,13785390000
2021-03-18,13567770000
2021-03-19,13654260000
2021-03-22,13534290000
2021-03-23,12965130000
2021-03-24,12920490000
2021-03-25,13403160000
2021-03-26,13894200000
2021-03-29,13478490000
2021-03-30,14178780000
2021-03-31,13952790000
2021-04-01,13938840000
2021-04-05,13930470000
2021-04-06,13991850000
2021-04-07,14499630000
2021-04-08,14706090000
2021-04-09,15063210000
2021-04-12,15024150000
2021-04-13,14831640000
2021-04-14,15066000000
2021-04-15,15063210000
2021-04-16,15074370000
2021-04-19,14862330000
2021-04-20,14463360000
2021-04-21,14731200000
2021-04-22,14901390000
2021-04-23,15197130000
2021-04-26,14987880000
2021-04-27,15244560000
2021-04-28,15211080000
2021-04-29,15032520000
2021-04-30,14862330000
2021-05-03,15034250000
2021-05-04,14638250000
2021-05-05,14602500000
2021-05-06,14660250000
2021-05-07,14960000000
2021-05-10,15292750000
2021-05-11,15020500000
2021-05-12,14404500000
2021-05-13,14616250000
2021-05-14,15391750000
2021-05-17,15669500000
2021-05-18,15449500000
2021-05-19,14962750000
2021-05-20,14379750000
2021-05-21,14404500000
2021-05-24,14718000000
2021-05-25,14800500000
2021-05-26,15171750000
2021-05-27,15438500000
2021-05-28,15532000000
2021-06-01,15738250000
2021-06-02,15155250000
2021-06-03,14687750000
2021-06-04,14608000000
2021-06-07,14704250000
2021-06-08,14627250000
2021-06-09,14553000000
2021-06-10,14566750000
2021-06-11,14896750000
2021-06-14,14613500000
2021-06-15,14374250000
2021-06-16,14709750000
2021-06-17,13959000000
2021-06-18,13956250000
2021-06-21,14627250000
2021-06-22,15358750000
2021-06-23,15798750000
2021-06-24,16038000000
2021-06-25,16065500000
2021-06-28,15776750000
2021-06-29,15831750000
2021-06-30,16018750000
2021-07-01,16354250000
2021-07-02,16461500000
2021-07-06,16335000000
2021-07-07,16062750000
2021-07-08,15867500000
2021-07-09,16340500000
2021-07-12,17019750000
2021-07-13,16478000000
2021-07-14,16700750000
2021-07-15,16497250000
2021-07-16,16172750000
2021-07-19,15565000000
2021-07-20,16552250000
2021-07-21,16841000000
2021-07-22,16973000000
2021-07-23,17305750000
2021-07-26,17220500000
2021-07-27,17237000000
2021-07-28,17212250000
2021-07-29,17668750000
2021-07-30,17800750000
2021-08-02,16992430000
2021-08-03,17358000000
2021-08-04,16290220000
2021-08-05,16390160000
2021-08-06,16219210000
2021-08-09,16169240000
2021-08-10,16440130000
2021-08-11,16634750000
2021-08-12,16442760000
2021-08-13,15990400000
2021-08-16,16295480000
2021-08-17,15561710000
2021-08-18,15632720000
2021-08-19,17229130000
2021-08-20,17426380000
2021-08-23,17776170000
2021-08-24,17976050000
2021-08-25,17931340000
2021-08-26,17841920000
2021-08-27,18026020000
2021-08-30,18154890000
2021-08-31,17747240000
2021-09-01,17421120000
2021-09-02,17258060000
2021-09-03,17252800000
2021-09-07,17089740000
2021-09-08,16958240000
2021-09-09,16971390000
2021-09-10,16737320000
2021-09-13,16803070000
2021-09-14,16676830000
2021-09-15,17126560000
2021-09-16,17492130000
2021-09-17,17447420000
2021-09-20,16945090000
2021-09-21,16945090000
2021-09-22,17468460000
2021-09-23,17731460000
2021-09-24,17723570000
2021-09-27,18049690000
2021-09-28,17686750000
2021-09-29,17734090000
2021-09-30,16576890000
2021-10-01,16832000000
2021-10-04,16671570000
2021-10-05,16750470000
2021-10-06,16405940000
2021-10-07,16758360000
2021-10-08,16742580000
2021-10-11,16442760000
2021-10-12,16676830000
2021-10-13,17005580000
2021-10-14,17281730000
2021-10-15,17066070000
2021-10-18,17429010000
2021-10-19,17384300000
2021-10-20,17812990000
2021-10-21,18160150000
2021-10-22,18291650000
2021-10-25,18657220000
2021-10-26,18717710000
2021-10-27,18020760000
2021-10-28,18215380000
2021-10-29,18170670000
2021-11-01,18670172040
2021-11-02,18808295870
2021-11-03,19545825000
2021-11-04,19777768790
2021-11-05,19626614410
2021-11-08,19543218890
2021-11-09,19610977750
2021-11-10,19368609520
2021-11-11,19712616040
2021-11-12,19506733350
2021-11-15,19496308910
2021-11-16,19749101580
2021-11-17,19441580600
2021-11-18,20424084070
2021-11-19,19913286510
2021-11-22,19595341090
2021-11-23,19683948830
2021-11-24,19496308910
2021-11-26,19444186710
2021-11-29,19772556570
2021-11-30,19579704430
2021-12-01,18659747600
2021-12-02,19418125610
2021-12-03,19014178560
2021-12-06,19326911760
2021-12-07,19793405450
2021-12-08,19910680400
2021-12-09,19553643330
2021-12-10,19928923170
2021-12-13,18969874690
2021-12-14,19141877950
2021-12-15,19003754120
2021-12-16,18109858390
2021-12-17,18203678350
2021-12-20,17716335780
2021-12-21,17823186290
2021-12-22,17872702380
2021-12-23,18112464500
2021-12-27,18190647800
2021-12-28,17893551260
2021-12-29,18112464500
2021-12-30,18164586700
2021-12-31,18188041690
2022-01-03,18143737820
2022-01-04,18360044950
2022-01-05,17356692600
2022-01-06,16246489740
2022-01-07,15610598900
2022-01-10,15224894620
2022-01-11,15331745130
2022-01-12,15290047370
2022-01-13,14948646960
2022-01-14,14549912130
2022-01-18,14471728830
2022-01-19,14482153270
2022-01-20,13841050210
2022-01-21,13825413550
2022-01-24,14641125980
2022-01-25,14281482800
2022-01-26,13796746340
2022-01-27,13786321900
2022-01-28,14242391150
2022-01-31,13456800000
2022-02-01,13509600000
2022-02-02,14092800000
2022-02-03,13358400000
2022-02-04,13471200000
2022-02-07,13423200000
2022-02-08,14004000000
2022-02-09,14640000000
2022-02-10,14580000000
2022-02-11,13764000000
2022-02-14,13207200000
2022-02-15,13288800000
2022-02-16,13308000000
2022-02-17,12518400000
2022-02-18,12547200000
2022-02-22,12343200000
2022-02-23,12076800000
2022-02-24,12753600000
2022-02-25,13068000000
2022-02-28,12808800000
2022-03-01,12225600000
2022-03-02,12804000000
2022-03-03,12513600000
2022-03-04,11956800000
2022-03-07,10920000000
2022-03-08,10941600000
2022-03-09,11445600000
2022-03-10,11539200000
2022-03-11,11234400000
2022-03-14,11140800000
2022-03-15,11308800000
2022-03-16,11700000000
2022-03-17,11695200000
2022-03-18,12093600000
2022-03-21,11834400000
2022-03-22,11985600000
2022-03-23,11719200000
2022-03-24,11947200000
2022-03-25,12220800000
2022-03-28,11968800000
2022-03-29,12424800000
2022-03-30,11976000000
2022-03-31,11472000000
2022-04-01,11390400000
2022-04-04,11476800000
2022-04-05,11258400000
2022-04-06,10924800000
2022-04-07,10900800000
2022-04-08,11071200000
2022-04-11,11445600000
2022-04-12,11733600000
2022-04-13,12271200000
2022-04-14,12525600000
2022-04-18,12698400000
2022-04-19,13336800000
2022-04-20,13639200000
2022-04-21,13303200000
2022-04-22,12818400000
2022-04-25,12984000000
2022-04-26,12698400000
2022-04-27,12669600000
2022-04-28,13046400000
2022-04-29,12693600000
2022-05-02,12489000000
2022-05-03,12247500000
2022-05-04,12509700000
2022-05-05,12433800000
2022-05-06,12148600000
2022-05-09,11578200000
2022-05-10,11472400000
2022-05-11,10987100000
2022-05-12,11164200000
2022-05-13,11732300000
2022-05-16,11134300000
2022-05-17,10810000000
2022-05-18,9876200000
2022-05-19,9206900000
2022-05-20,8898700000
2022-05-23,8861900000
2022-05-24,8314500000
2022-05-25,9039000000
2022-05-26,9781900000
2022-05-27,9763500000
2022-05-31,9434600000
2022-06-01,9101100000
2022-06-02,9018300000
2022-06-03,8763000000
2022-06-06,8560600000
2022-06-07,8664100000
2022-06-08,8572100000
2022-06-09,8130500000
2022-06-10,7792400000
2022-06-13,7555500000
2022-06-14,7543999999
2022-06-15,7820000000
2022-06-16,7383000000
2022-06-17,7711900000
2022-06-21,6982800000
2022-06-22,6879300000
2022-06-23,6794200000
2022-06-24,7118500000
2022-06-27,7079400000
2022-06-28,6670000000
2022-06-29,6072000000
2022-06-30,6191600000
2022-07-01,6412400000
2022-07-05,6380200000
2022-07-06,6141000000
2022-07-07,6467600000
2022-07-08,6352600000
2022-07-11,6191600000
2022-07-12,6175500000
2022-07-13,6304300000
2022-07-14,5970800000
2022-07-15,6327300000
2022-07-18,6573400000
2022-07-19,6927600000
2022-07-20,7153000000
2022-07-21,7656700000
2022-07-22,7698100000
2022-07-25,7686600000
2022-07-26,7636000000
2022-07-27,7852200000
2022-07-28,8137400000
2022-07-29,8174200000
2022-08-01,8508960000
2022-08-02,8440560000
2022-08-03,8962680000
2022-08-04,8766600000
2022-08-05,8518080000
2022-08-08,8736960000
2022-08-09,8217120000
2022-08-10,8513520000
2022-08-11,8946720000
2022-08-12,9117720000
2022-08-15,8937600000
2022-08-16,9352560000
2022-08-17,9208920000
2022-08-18,9179280000
2022-08-19,8814480000
2022-08-22,8319720000
2022-08-23,8351640000
2022-08-24,8426880000
2022-08-25,8648040000
2022-08-26,8397240000
2022-08-29,8579640000
2022-08-30,8593320000
2022-08-31,8511240000
2022-09-01,8759760000
2022-09-02,8771160000
2022-09-06,8506680000
2022-09-07,8757480000
2022-09-08,8919360000
2022-09-09,9040200000
2022-09-12,9220320000
2022-09-13,8616120000
2022-09-14,8734680000
2022-09-15,8522640000
2022-09-16,8622960000
2022-09-19,8839560000
2022-09-20,8561399999
2022-09-21,8438280000
2022-09-22,8290080000
2022-09-23,8141880000
2022-09-26,7923000000
2022-09-27,7843200000
2022-09-28,8066640000
2022-09-29,7667640000
2022-09-30,7432800000
2022-10-03,7414560000
2022-10-04,7998240000
2022-10-05,8082600000
2022-10-06,8046120000
2022-10-07,8096280000
2022-10-10,7765680000
2022-10-11,7797600000
2022-10-12,7799880000
2022-10-13,7820399999
2022-10-14,7441920000
2022-10-17,7480680000
2022-10-18,7685880000
2022-10-19,7503479999
2022-10-20,7462439999
2022-10-21,7685880000
2022-10-24,7396319999
2022-10-25,7911600000
2022-10-26,7635720000
2022-10-27,7596960000
2022-10-28,7658520000
2022-10-31,7624694715
2022-11-01,7802863136
2022-11-02,7464799979
2022-11-03,7510484189
2022-11-04,7302621032
2022-11-07,7350589453
2022-11-08,7665810505
2022-11-09,7058210506
2022-11-10,7864536820
2022-11-11,8223157872
2022-11-14,7551599979
2022-11-15,7748042083
2022-11-16,7156431559
2022-11-17,8901568396
2022-11-18,8732536817
2022-11-21,9034052606
2022-11-22,9422368395
2022-11-23,9228210500
2022-11-25,9221357869
2022-11-28,9150547343
2022-11-29,9088873659
2022-11-30,9707894710
2022-12-01,9883778920
2022-12-02,10018547340
2022-12-05,10011694709
2022-12-06,9737589446
2022-12-07,9824389446
2022-12-08,9627947341
2022-12-09,9664494710
2022-12-12,9627947341
2022-12-13,9685052604
2022-12-14,9643936815
2022-12-15,9536578921
2022-12-16,9207652606
2022-12-19,9214505237
2022-12-20,9205368395
2022-12-21,9415515763
2022-12-22,9214505237
2022-12-23,9579978920
2022-12-27,9582263131
2022-12-28,9308157869
2022-12-29,9513736815
2022-12-30,9625663131
2023-01-03,9865505235
2023-01-04,10902536811
2023-01-05,10687821023
2023-01-06,10534778918
2023-01-09,10278947340
2023-01-10,10461684181
2023-01-11,10639852602
2023-01-12,10539347339
2023-01-13,10658126286
2023-01-17,10479957865
2023-01-18,10400010497
2023-01-19,10107631551
2023-01-20,10281231550
2023-01-23,10436557865
2023-01-24,10342905234
2023-01-25,10347473655
2023-01-26,10315494708
2023-01-27,10198999971
2023-01-30,10089740000
2023-01-31,10536290000
2023-02-01,10987420000
2023-02-02,10767580000
2023-02-03,10728650000
2023-02-06,10538580000
2023-02-07,10490490000
2023-02-08,10124090000
2023-02-09,10261490000
2023-02-10,10149280000
2023-02-13,10243170000
2023-02-14,10288970000
2023-02-15,9901960000
2023-02-16,9826390000
2023-02-17,9821810000
2023-02-21,9334040000
2023-02-22,9592810000
2023-02-23,9975240000
2023-02-24,9714180000
2023-02-27,9487470000
2023-02-28,9359230000
2023-03-01,9024890000
2023-03-02,9107330000
2023-03-03,9066110000
