,GLW
2018-07-17,23497950000
2018-07-18,23707250000
2018-07-19,23618700000
2018-07-20,23441600000
2018-07-23,23634800000
2018-07-24,24013150000
2018-07-25,26734050000
2018-07-26,27072150000
2018-07-27,26999700000
2018-07-30,26516700000
2018-07-31,26709900000
2018-08-01,26484500000
2018-08-02,26395950000
2018-08-03,26436200000
2018-08-06,26516700000
2018-08-07,26613300000
2018-08-08,26798450000
2018-08-09,26637450000
2018-08-10,26355700000
2018-08-13,26170550000
2018-08-14,26331550000
2018-08-15,26057849999
2018-08-16,26339600000
2018-08-17,26581100000
2018-08-20,26556950000
2018-08-21,26468400000
2018-08-22,26476450000
2018-08-23,26420100000
2018-08-24,26565000000
2018-08-27,27064099999
2018-08-28,27104350000
2018-08-29,27217050000
2018-08-30,26943350000
2018-08-31,26975550000
2018-09-04,26903100000
2018-09-05,26822600000
2018-09-06,26991650000
2018-09-07,27031900000
2018-09-10,27345850000
2018-09-11,27007749999
2018-09-12,27378050000
2018-09-13,28223300000
2018-09-14,28392350000
2018-09-17,28319900000
2018-09-18,28392350000
2018-09-19,28376250000
2018-09-20,29084650000
2018-09-21,28915600000
2018-09-24,28730450000
2018-09-25,28585550000
2018-09-26,28497000000
2018-09-27,28488950000
2018-09-28,28416499999
2018-10-01,28047600000
2018-10-02,28198650000
2018-10-03,28413300000
2018-10-04,28381500000
2018-10-05,27610349999
2018-10-08,27403650000
2018-10-09,27228750000
2018-10-10,25694400000
2018-10-11,24915300000
2018-10-12,25543350000
2018-10-15,25273050000
2018-10-16,25948800000
2018-10-17,25750050000
2018-10-18,24780150000
2018-10-19,24470100000
2018-10-22,24509850000
2018-10-23,24970950000
2018-10-24,24088500000
2018-10-25,25002750000
2018-10-26,24398550000
2018-10-29,24319050000
2018-10-30,24827850000
2018-10-31,25400250000
2018-11-01,26314500000
2018-11-02,26163449999
2018-11-05,26282700000
2018-11-06,26537100000
2018-11-07,27037950000
2018-11-08,27109500000
2018-11-09,26680200000
2018-11-12,25209450000
2018-11-13,25463850000
2018-11-14,25114050000
2018-11-15,25479749999
2018-11-16,25463850000
2018-11-19,24772200000
2018-11-20,24525750000
2018-11-21,24414450000
2018-11-23,24780150000
2018-11-26,25074300000
2018-11-27,25106100000
2018-11-28,25638750000
2018-11-29,25328700000
2018-11-30,25614900000
2018-12-03,26545050000
2018-12-04,25559250000
2018-12-06,25654650000
2018-12-07,24986850000
2018-12-10,25249200000
2018-12-11,25114050000
2018-12-12,25424100000
2018-12-13,25416150000
2018-12-14,24986850000
2018-12-17,24565500000
2018-12-18,24366750000
2018-12-19,23897700000
2018-12-20,23492250000
2018-12-21,22880100000
2018-12-24,22236150000
2018-12-26,23198100000
2018-12-27,23611500000
2018-12-28,23651250000
2018-12-31,23684640000
2019-01-02,23425920000
2019-01-03,21975520000
2019-01-04,22900640000
2019-01-07,22892800000
2019-01-08,23112320000
2019-01-09,23269120000
2019-01-10,23794400000
2019-01-11,23559200000
2019-01-14,23402400000
2019-01-15,23598400000
2019-01-16,23574880000
2019-01-17,23731680000
2019-01-18,24013920000
2019-01-22,23065280000
2019-01-23,22979040000
2019-01-24,23410240000
2019-01-25,23802240000
2019-01-28,23802240000
2019-01-29,26436480000
2019-01-30,26279680000
2019-01-31,26075840000
2019-02-01,25942560000
2019-02-04,26303199999
2019-02-05,26303199999
2019-02-06,26475680000
2019-02-07,26036640000
2019-02-08,26177760000
2019-02-11,26154240000
2019-02-12,26671680000
2019-02-13,26687360000
2019-02-14,26444319999
2019-02-15,27055840000
2019-02-19,26812800000
2019-02-20,27173439999
2019-02-21,27048000000
2019-02-22,27322400000
2019-02-25,27502720000
2019-02-26,27369439999
2019-02-27,27196960000
2019-02-28,27291040000
2019-03-01,27385120000
2019-03-04,27345920000
2019-03-05,27196960000
2019-03-06,27055840000
2019-03-07,26632480000
2019-03-08,26499199999
2019-03-11,26812800000
2019-03-12,26812800000
2019-03-13,26899040000
2019-03-14,26828480000
2019-03-15,27063680000
2019-03-18,26930400000
2019-03-19,27134240000
2019-03-20,26828480000
2019-03-21,27275360000
2019-03-22,26522720000
2019-03-25,26452160000
2019-03-26,26350240000
2019-03-27,26060160000
2019-03-28,25793600000
2019-03-29,25950400000
2019-04-01,26491520000
2019-04-02,26569620000
2019-04-03,26850780000
2019-04-04,27030410000
2019-04-05,27092890000
2019-04-08,27085080000
2019-04-09,26780490000
2019-04-10,26866400000
2019-04-11,27022600000
2019-04-12,27342810000
2019-04-15,27303760000
2019-04-16,27241280000
2019-04-17,27264709999
2019-04-18,27217850000
2019-04-22,26827350000
2019-04-23,27217850000
2019-04-24,26905450000
2019-04-25,26210360000
2019-04-26,26280650000
2019-04-29,26343129999
2019-04-30,24874850000
2019-05-01,25234110000
2019-05-02,24663980000
2019-05-03,24984190000
2019-05-06,24601500000
2019-05-07,24335960000
2019-05-08,24125090000
2019-05-09,23922030000
2019-05-10,24046990000
2019-05-13,23117600000
2019-05-14,23476860000
2019-05-15,23640870000
2019-05-16,23820500000
2019-05-17,23359710000
2019-05-20,23117600000
2019-05-21,23687730000
2019-05-22,23711160000
2019-05-23,23141030000
2019-05-24,23195700000
2019-05-28,23148840000
2019-05-29,22797390000
2019-05-30,22789580000
2019-05-31,22524040000
2019-06-03,22531850000
2019-06-04,23328470000
2019-06-05,23711160000
2019-06-06,23812690000
2019-06-07,23882980000
2019-06-10,24164140000
2019-06-11,24179760000
2019-06-12,24375010000
2019-06-13,24437490000
2019-06-14,24140710000
2019-06-17,24499970000
2019-06-18,25398120000
2019-06-19,25538700000
2019-06-20,25866719999
2019-06-21,25968250000
2019-06-24,25804240000
2019-06-25,25624610000
2019-06-26,25819860000
2019-06-27,25952629999
2019-06-28,25952629999
2019-07-01,26442999999
2019-07-02,26125250000
2019-07-03,26156250000
2019-07-05,26047750000
2019-07-08,25582750000
2019-07-09,25598250000
2019-07-10,25373500000
2019-07-11,25226249999
2019-07-12,25582750000
2019-07-15,25861749999
2019-07-16,25807499999
2019-07-17,25536250000
2019-07-18,25698999999
2019-07-19,25660250000
2019-07-22,25854000000
2019-07-23,26024500000
2019-07-24,26210500000
2019-07-25,25575000000
2019-07-26,26187250000
2019-07-29,26427500000
2019-07-30,24335000000
2019-07-31,23831250000
2019-08-01,23048500000
2019-08-02,22699750000
2019-08-05,21839500000
2019-08-06,22103000000
2019-08-07,22095250000
2019-08-08,22591250000
2019-08-09,21917000000
2019-08-12,21506250000
2019-08-13,21870500000
2019-08-14,21173000000
2019-08-15,21025750000
2019-08-16,21413250000
2019-08-19,21614750000
2019-08-20,21304750000
2019-08-21,21614750000
2019-08-22,21839500000
2019-08-23,21273750000
2019-08-26,21103250000
2019-08-27,20979250000
2019-08-28,21219500000
2019-08-29,21483000000
2019-08-30,21583750000
2019-09-03,20979250000
2019-09-04,21235000000
2019-09-05,22149500000
2019-09-06,21955750000
2019-09-09,22234750000
2019-09-10,22622250000
2019-09-11,23234500000
2019-09-12,23443750000
2019-09-13,23374000000
2019-09-16,23288750000
2019-09-17,21878250000
2019-09-18,21622500000
2019-09-19,21390000000
2019-09-20,21514000000
2019-09-23,21444250000
2019-09-24,21428750000
2019-09-25,21901500000
2019-09-26,21878250000
2019-09-27,21994500000
2019-09-30,21789280000
2019-10-01,21223920000
2019-10-02,20872480000
2019-10-03,21086400000
2019-10-04,21407280000
2019-10-07,21330880000
2019-10-08,20834280000
2019-10-09,21254480000
2019-10-10,21544800000
2019-10-11,22201840000
2019-10-14,22163640000
2019-10-15,22560920000
2019-10-16,22553280000
2019-10-17,22423400000
2019-10-18,22408120000
2019-10-21,22851240000
2019-10-22,22927640000
2019-10-23,22981120000
2019-10-24,22759560000
2019-10-25,23309640000
2019-10-28,23386040000
2019-10-29,23118640000
2019-10-30,23217960000
2019-10-31,22637320000
2019-11-01,22599120000
2019-11-04,22965840000
2019-11-05,22958200000
2019-11-06,22797760000
2019-11-07,23065160000
2019-11-08,23202680000
2019-11-11,22874160000
2019-11-12,22629680000
2019-11-13,22392840000
2019-11-14,22117800000
2019-11-15,22423400000
2019-11-18,22171280000
2019-11-19,22117800000
2019-11-20,21865680000
2019-11-21,21812200000
2019-11-22,22171280000
2019-11-25,22339360000
2019-11-26,22262960000
2019-11-27,22423400000
2019-11-29,22186560000
2019-12-02,21965000000
2019-12-03,21414920000
2019-12-04,21407280000
2019-12-05,21155160000
2019-12-06,21307960000
2019-12-09,21781640000
2019-12-10,21392000000
2019-12-11,21407280000
2019-12-12,22347000000
2019-12-13,21957360000
2019-12-16,21865680000
2019-12-17,21781640000
2019-12-18,21628840000
2019-12-19,22094880000
2019-12-20,22163640000
2019-12-23,22247680000
2019-12-24,22018480000
2019-12-26,22178920000
2019-12-27,21995560000
2019-12-30,22163640000
2019-12-31,21832500000
2020-01-02,22492500000
2020-01-03,22200000000
2020-01-06,22260000000
2020-01-07,22425000000
2020-01-08,22530000000
2020-01-09,22665000000
2020-01-10,22582500000
2020-01-13,22800000000
2020-01-14,22582500000
2020-01-15,22252500000
2020-01-16,22507500000
2020-01-17,22545000000
2020-01-21,22282500000
2020-01-22,22237500000
2020-01-23,22162500000
2020-01-24,22020000000
2020-01-27,21420000000
2020-01-28,21000000000
2020-01-29,21262500000
2020-01-30,20767500000
2020-01-31,20017500000
2020-02-03,20182500000
2020-02-04,20685000000
2020-02-05,21217500000
2020-02-06,21127500000
2020-02-07,20760000000
2020-02-10,20677500000
2020-02-11,21030000000
2020-02-12,21630000000
2020-02-13,21532500000
2020-02-14,21442500000
2020-02-18,20977500000
2020-02-19,20970000000
2020-02-20,21217500000
2020-02-21,20970000000
2020-02-24,20250000000
2020-02-25,19290000000
2020-02-26,18937500000
2020-02-27,18022500000
2020-02-28,17895000000
2020-03-02,18502500000
2020-03-03,17917500000
2020-03-04,18817500000
2020-03-05,18450000000
2020-03-06,18660000000
2020-03-09,17130000000
2020-03-10,18135000000
2020-03-11,17362500000
2020-03-12,15352500000
2020-03-13,17100000000
2020-03-16,14294999999
2020-03-17,16169999999
2020-03-18,16125000000
2020-03-19,15952500000
2020-03-20,14145000000
2020-03-23,13312500000
2020-03-24,15015000000
2020-03-25,15187500000
2020-03-26,16357499999
2020-03-27,15554999999
2020-03-30,15960000000
2020-03-31,15167999990
2020-04-01,14111999991
2020-04-02,13809230760
2020-04-03,13225846145
2020-04-06,14555076913
2020-04-07,14532923067
2020-04-08,15190153836
2020-04-09,15640615374
2020-04-13,15071999990
2020-04-14,15286153836
2020-04-15,14761846144
2020-04-16,14651076913
2020-04-17,15300923067
2020-04-20,15094153836
2020-04-21,14355692298
2020-04-22,14754461529
2020-04-23,14791384606
2020-04-24,15345230759
2020-04-27,15972923066
2020-04-28,16349538451
2020-04-29,16600615374
2020-04-30,16253538451
2020-05-01,15256615375
2020-05-04,15057230759
2020-05-05,15263999990
2020-05-06,15293538451
2020-05-07,15470769221
2020-05-08,15965538451
2020-05-11,15729230759
2020-05-12,15071999990
2020-05-13,14495999990
2020-05-14,14724923067
2020-05-15,14510769221
2020-05-18,15485538451
2020-05-19,15389538451
2020-05-20,15935999990
2020-05-21,15743999990
2020-05-22,15788307682
2020-05-26,16600615374
2020-05-27,17228307681
2020-05-28,17021538450
2020-05-29,16829538451
2020-06-01,16792615374
2020-06-02,17634461527
2020-06-03,18572307680
2020-06-04,18276923065
2020-06-05,19702153833
2020-06-08,20137846141
2020-06-09,20403692294
2020-06-10,20566153833
2020-06-11,19310769218
2020-06-12,19886769218
2020-06-15,20027076910
2020-06-16,20425846141
2020-06-17,20123076910
2020-06-18,20196923064
2020-06-19,19716923064
2020-06-22,19598769218
2020-06-23,19849846141
2020-06-24,19059692295
2020-06-25,19059692295
2020-06-26,18764307680
2020-06-29,18963692295
2020-06-30,19684000000
2020-07-01,19501600000
2020-07-02,19760000000
2020-07-06,20383200000
2020-07-07,20132400000
2020-07-08,20124800000
2020-07-09,20147600000
2020-07-10,20269200000
2020-07-13,20307200000
2020-07-14,20793600000
2020-07-15,21325600000
2020-07-16,21857600000
2020-07-17,22070400000
2020-07-20,22070400000
2020-07-21,22275600000
2020-07-22,22496000000
2020-07-23,22648000000
2020-07-24,22260400000
2020-07-27,23278800000
2020-07-28,22982400000
2020-07-29,24023600000
2020-07-30,23651200000
2020-07-31,23560000000
2020-08-03,23484000000
2020-08-04,23704400000
2020-08-05,24228800000
2020-08-06,24198400000
2020-08-07,24206000000
2020-08-10,24434000000
2020-08-11,24547999999
2020-08-12,24874799999
2020-08-13,24715200000
2020-08-14,24563200000
2020-08-17,24570800000
2020-08-18,24403600000
2020-08-19,24494799999
2020-08-20,24221200000
2020-08-21,24677200000
2020-08-24,25361199999
2020-08-25,24996400000
2020-08-26,24912800000
2020-08-27,24418800000
2020-08-28,24821599999
2020-08-31,24669600000
2020-09-01,24966000000
2020-09-02,25612000000
2020-09-03,24244000000
2020-09-04,24357999999
2020-09-08,24137600000
2020-09-09,25133200000
2020-09-10,24228800000
2020-09-11,24274400000
2020-09-14,24882400000
2020-09-15,24943200000
2020-09-16,24806400000
2020-09-17,24943200000
2020-09-18,24654400000
2020-09-21,23879200000
2020-09-22,24023600000
2020-09-23,23248400000
2020-09-24,23324400000
2020-09-25,23712000000
2020-09-28,24342800000
2020-09-29,24297200000
2020-09-30,24728829999
2020-10-01,24820390000
2020-10-02,25034030000
2020-10-05,25583390000
2020-10-06,25652059999
2020-10-07,26750780000
2020-10-08,26880489999
2020-10-09,26537140000
2020-10-12,26422690000
2020-10-13,26605809999
2020-10-14,26323500000
2020-10-15,26674480000
2020-10-16,26842340000
2020-10-19,26399800000
2020-10-20,26582920000
2020-10-21,26705000000
2020-10-22,27063610000
2020-10-23,27132280000
2020-10-26,26132750000
2020-10-27,25064550000
2020-10-28,24209990000
2020-10-29,24492300000
2020-10-30,24393110000
2020-11-02,24774610000
2020-11-03,25690210000
2020-11-04,25606280000
2020-11-05,26315870000
2020-11-06,26483730000
2020-11-09,27223840000
2020-11-10,27483260000
2020-11-11,27452739999
2020-11-12,26636329999
2020-11-13,27338290000
2020-11-16,28215739999
2020-11-17,27834239999
2020-11-18,27536670000
2020-11-19,27719790000
2020-11-20,27696899999
2020-11-23,27948690000
2020-11-24,28612500000
2020-11-25,28459899999
2020-11-27,28299670000
2020-11-30,28551460000
2020-12-01,28520940000
2020-12-02,28841399999
2020-12-03,28322559999
2020-12-04,28955850000
2020-12-07,28673540000
2020-12-08,28940590000
2020-12-09,28734579999
2020-12-10,28360710000
2020-12-11,27193320000
2020-12-14,28086030000
2020-12-15,28246260000
2020-12-16,27651120000
2020-12-17,27918170000
2020-12-18,27651120000
2020-12-21,27429850000
2020-12-22,27521410000
2020-12-23,27735050000
2020-12-24,27674010000
2020-12-28,27612970000
2020-12-29,27193320000
2020-12-30,27445110000
2020-12-31,27576000000
2021-01-04,26748720000
2021-01-05,27323220000
2021-01-06,28265400000
2021-01-07,28326679999
2021-01-08,28303700000
2021-01-11,28755640000
2021-01-12,28694360000
2021-01-13,28472220000
2021-01-14,29130980000
2021-01-15,28954799999
2021-01-19,29513980000
2021-01-20,29452700000
2021-01-21,29062040000
2021-01-22,28801600000
2021-01-25,29460360000
2021-01-26,28472220000
2021-01-27,26986179999
2021-01-28,27913040000
2021-01-29,27476419999
2021-02-01,27499400000
2021-02-02,27828780000
2021-02-03,27836440000
2021-02-04,28556480000
2021-02-05,28663720000
2021-02-08,28862880000
2021-02-09,27828780000
2021-02-10,28296040000
2021-02-11,28158160000
2021-02-12,28250080000
2021-02-16,29567600000
2021-02-17,29023740000
2021-02-18,28770960000
2021-02-19,29153960000
2021-02-22,29069700000
2021-02-23,28839900000
2021-02-24,29590580000
2021-02-25,28870540000
2021-02-26,29291840000
2021-03-01,30234020000
2021-03-02,29674840000
2021-03-03,29559940000
2021-03-04,28311360000
2021-03-05,28694360000
2021-03-08,28809260000
2021-03-09,29429720000
2021-03-10,29851020000
2021-03-11,30640000000
2021-03-12,31214500000
2021-03-15,31857940000
2021-03-16,31398340000
2021-03-17,31643460000
2021-03-18,31712400000
2021-03-19,31620480000
2021-03-22,31383020000
2021-03-23,30540419999
2021-03-24,30831500000
2021-03-25,31574520000
2021-03-26,33252059999
2021-03-29,33244400000
2021-03-30,33397600000
2021-03-31,36672714248
2021-04-01,37077285676
2021-04-05,38333142818
2021-04-06,37658857104
2021-04-07,37330142819
2021-04-08,37566142818
2021-04-09,37717857104
2021-04-12,37970714247
2021-04-13,37920142818
2021-04-14,38130857104
2021-04-15,38687142817
2021-04-16,38602857103
2021-04-19,38821999960
2021-04-20,38400571389
2021-04-21,38982142817
2021-04-22,38425857103
2021-04-23,38982142817
2021-04-26,38830428531
2021-04-27,37515571390
2021-04-28,37389142819
2021-04-29,38054999961
2021-04-30,37262714247
2021-05-03,37759999961
2021-05-04,37911714247
2021-05-05,38274142818
2021-05-06,38493285675
2021-05-07,38771428532
2021-05-10,38130857104
2021-05-11,38046571389
2021-05-12,36116428534
2021-05-13,36689571391
2021-05-14,37321714247
2021-05-17,37245857104
2021-05-18,36563142819
2021-05-19,36402999962
2021-05-20,36832857105
2021-05-21,36689571391
2021-05-24,37094142819
2021-05-25,36925571391
2021-05-26,36908714248
2021-05-27,36512571391
2021-05-28,36773857105
2021-06-01,36343999963
2021-06-02,36141714248
2021-06-03,36394571391
2021-06-04,36588428534
2021-06-07,35905714249
2021-06-08,36251285677
2021-06-09,36040571391
2021-06-10,36276571391
2021-06-11,36377714248
2021-06-14,34944857107
2021-06-15,34573999964
2021-06-16,34009285679
2021-06-17,33141142823
2021-06-18,32618571395
2021-06-21,33200142823
2021-06-22,33840714251
2021-06-23,34439142822
2021-06-24,34557142822
2021-06-25,34472857107
2021-06-28,34548714250
2021-06-29,34430714250
2021-06-30,34846800000
2021-07-01,35000160000
2021-07-02,35102400000
2021-07-06,34437840000
2021-07-07,34633800000
2021-07-08,34165200000
2021-07-09,34957560000
2021-07-12,34863840000
2021-07-13,34565640000
2021-07-14,34727520000
2021-07-15,34565640000
2021-07-16,33926640000
2021-07-19,33509160000
2021-07-20,34173720000
2021-07-21,34812720000
2021-07-22,34446360000
2021-07-23,35119440000
2021-07-26,34983120000
2021-07-27,34523040000
2021-07-28,34795680000
2021-07-29,35630640000
2021-07-30,35664720000
2021-08-02,35017200000
2021-08-03,35528400000
2021-08-04,35434680000
2021-08-05,34838280000
2021-08-06,34863840000
2021-08-09,34719000000
2021-08-10,34863840000
2021-08-11,34880880000
2021-08-12,34386720000
2021-08-13,34344120000
2021-08-16,34412280000
2021-08-17,34395240000
2021-08-18,34582680000
2021-08-19,34838280000
2021-08-20,34224840000
2021-08-23,34429320000
2021-08-24,34497480000
2021-08-25,34778640000
2021-08-26,34241879999
2021-08-27,34719000000
2021-08-30,34131120000
2021-08-31,34071480000
2021-09-01,33364319999
2021-09-02,33739200000
2021-09-03,33645480000
2021-09-07,33696599999
2021-09-08,33210959999
2021-09-09,32895720000
2021-09-10,33083160000
2021-09-13,33185400000
2021-09-14,32597520000
2021-09-15,32921280000
2021-09-16,33091680000
2021-09-17,32708280000
2021-09-20,32367480000
2021-09-21,31788120000
2021-09-22,31796640000
2021-09-23,32197080000
2021-09-24,32708280000
2021-09-27,32784959999
2021-09-28,32043720000
2021-09-29,31634760000
2021-09-30,30980010000
2021-10-01,31396019999
2021-10-04,31039440000
2021-10-05,31328100000
2021-10-06,30878129999
2021-10-07,31362059999
2021-10-08,31548839999
2021-10-11,31345080000
2021-10-12,30920580000
2021-10-13,31285650000
2021-10-14,31998809999
2021-10-15,32219550000
2021-10-18,32109180000
2021-10-19,32185589999
2021-10-20,32542170000
2021-10-21,32652540000
2021-10-22,32457269999
2021-10-25,32779890000
2021-10-26,31056420000
2021-10-27,30046110000
2021-10-28,30258360000
2021-10-29,30198930000
2021-11-01,30937559999
2021-11-02,31379040000
2021-11-03,31463940000
2021-11-04,31132830000
2021-11-05,32550660000
2021-11-08,32661030000
2021-11-09,32448780000
2021-11-10,32151629999
2021-11-11,32482740000
2021-11-12,33212879999
2021-11-15,32856300000
2021-11-16,32813850000
2021-11-17,32431800000
2021-11-18,32542170000
2021-11-19,31964850000
2021-11-22,32864790000
2021-11-23,33476070000
2021-11-24,33144960000
2021-11-26,32228040000
2021-11-29,32652540000
2021-11-30,31489410000
2021-12-01,31285650000
2021-12-02,31862970000
2021-12-03,31523370000
2021-12-06,31973339999
2021-12-07,32457269999
2021-12-08,32533680000
2021-12-09,31879949999
2021-12-10,31930890000
2021-12-13,31353570000
2021-12-14,31226220000
2021-12-15,31582800000
2021-12-16,31497900000
2021-12-17,31149809999
2021-12-20,30648900000
2021-12-21,30784740000
2021-12-22,30886620000
2021-12-23,31200750000
2021-12-27,31727129999
2021-12-28,31710150000
2021-12-29,31845990000
2021-12-30,31591290000
2021-12-31,31384889999
2022-01-03,31351169999
2022-01-04,32042430000
2022-01-05,32185740000
2022-01-06,32312190000
2022-01-07,32008710000
2022-01-10,31696800000
2022-01-11,32067720000
2022-01-12,32177310000
2022-01-13,32109870000
2022-01-14,31266870000
2022-01-18,30895950000
2022-01-19,30314280000
2022-01-20,29614590000
2022-01-21,29555580000
2022-01-24,29783190000
2022-01-25,29757899999
2022-01-26,33079320000
2022-01-27,34192080000
2022-01-28,35507160000
2022-01-31,35439720000
2022-02-01,35549310000
2022-02-02,36029820000
2022-02-03,35920230000
2022-02-04,35566170000
2022-02-07,35574600000
2022-02-08,36029820000
2022-02-09,36206850000
2022-02-10,35819070000
2022-02-11,35296410000
2022-02-14,34807470000
2022-02-15,35481870000
2022-02-16,35734770000
2022-02-17,34866480000
2022-02-18,35153100000
2022-02-22,34664160000
2022-02-23,33913889999
2022-02-24,34149930000
2022-02-25,34647300000
2022-02-28,34057200000
2022-03-01,32514510000
2022-03-02,33576690000
2022-03-03,33416520000
2022-03-04,32750550000
2022-03-07,31435470000
2022-03-08,31165710000
2022-03-09,31722090000
2022-03-10,31199430000
2022-03-11,30718919999
2022-03-14,30525030000
2022-03-15,30845370000
2022-03-16,31452330000
2022-03-17,31781100000
2022-03-18,32050860000
2022-03-21,31865399999
2022-03-22,32320620000
2022-03-23,31654649999
2022-03-24,32329050000
2022-03-25,32345909999
2022-03-28,31991850000
2022-03-29,32303760000
2022-03-30,31679940000
2022-03-31,31115129999
2022-04-01,30651480000
2022-04-04,30845370000
2022-04-05,30069810000
2022-04-06,29437560000
2022-04-07,29007629999
2022-04-08,28737870000
2022-04-11,28383810000
2022-04-12,28282649999
2022-04-13,28552409999
2022-04-14,28400669999
2022-04-18,28552409999
2022-04-19,29260530000
2022-04-20,29226810000
2022-04-21,29201520000
2022-04-22,28493399999
2022-04-25,29016060000
2022-04-26,29926500000
2022-04-27,30407010000
2022-04-28,30685200000
2022-04-29,29665169999
2022-05-02,30314280000
2022-05-03,30457590000
2022-05-04,31418610000
2022-05-05,30794790000
2022-05-06,31072980000
2022-05-09,30145680000
2022-05-10,30348000000
2022-05-11,29403840000
2022-05-12,29682030000
2022-05-13,29960220000
2022-05-16,29673600000
2022-05-17,30592470000
2022-05-18,28712580000
2022-05-19,28257360000
2022-05-20,27928590000
2022-05-23,28459680000
2022-05-24,28046610000
2022-05-25,28409100000
2022-05-26,29690460000
2022-05-27,30052950000
2022-05-31,30196260000
2022-06-01,29875919999
2022-06-02,30777930000
2022-06-03,30213120000
2022-06-06,30255270000
2022-06-07,30213120000
2022-06-08,30196260000
2022-06-09,28881180000
2022-06-10,28055040000
2022-06-13,26925420000
2022-06-14,27060300000
2022-06-15,27599820000
2022-06-16,26444910000
2022-06-17,26874840000
2022-06-21,27077159999
2022-06-22,26596650000
2022-06-23,26647230000
2022-06-24,27616680000
2022-06-27,28063470000
2022-06-28,27397500000
2022-06-29,27296340000
2022-06-30,26562930000
2022-07-01,26900130000
2022-07-05,26680950000
2022-07-06,26900130000
2022-07-07,27532379999
2022-07-08,27490230000
2022-07-11,27355350000
2022-07-12,27279480000
2022-07-13,27178320000
2022-07-14,26967570000
2022-07-15,27987600000
2022-07-18,27625110000
2022-07-19,28822169999
2022-07-20,29016060000
2022-07-21,29378550000
2022-07-22,28973909999
2022-07-25,29075070000
2022-07-26,29454419999
2022-07-27,30305850000
2022-07-28,30592470000
2022-07-29,30988680000
2022-08-01,30676770000
2022-08-02,30440730000
2022-08-03,30769500000
2022-08-04,30761070000
2022-08-05,30179399999
2022-08-08,30263700000
2022-08-09,29825340000
2022-08-10,31022399999
2022-08-11,31309020000
2022-08-12,31646220000
2022-08-15,31342740000
2022-08-16,31511340000
2022-08-17,30668340000
2022-08-18,31072980000
2022-08-19,30508169999
2022-08-22,29623020000
2022-08-23,29538720000
2022-08-24,29488139999
2022-08-25,30221550000
2022-08-26,29201520000
2022-08-29,28965480000
2022-08-30,29100360000
2022-08-31,28931760000
2022-09-01,28552409999
2022-09-02,27945450000
2022-09-06,27641970000
2022-09-07,27810570000
2022-09-08,27911730000
2022-09-09,28358520000
2022-09-12,28931760000
2022-09-13,27751560000
2022-09-14,27751560000
2022-09-15,27490230000
2022-09-16,27026580000
2022-09-19,27287909999
2022-09-20,26723100000
2022-09-21,26183580000
2022-09-22,25896960000
2022-09-23,25551330000
2022-09-26,25197270000
2022-09-27,24868500000
2022-09-28,25230990000
2022-09-29,24969660000
2022-09-30,24463860000
2022-10-03,25180410000
2022-10-04,26579790000
2022-10-05,26402760000
2022-10-06,26546070000
2022-10-07,25677780000
2022-10-10,25399590000
2022-10-11,25205700000
2022-10-12,25357440000
2022-10-13,25778940000
2022-10-14,25458600000
2022-10-17,26352180000
2022-10-18,26554500000
2022-10-19,26487060000
2022-10-20,26048700000
2022-10-21,27136169999
2022-10-24,27254190000
2022-10-25,26748390000
2022-10-26,27304770000
2022-10-27,27068730000
2022-10-28,27389070000
2022-10-31,27119310000
2022-11-01,27448080000
2022-11-02,26765250000
2022-11-03,26874840000
2022-11-04,27726270000
2022-11-07,27886440000
2022-11-08,27802139999
2022-11-09,27026580000
2022-11-10,28577700000
2022-11-11,29049780000
2022-11-14,28653570000
2022-11-15,28965480000
2022-11-16,28223639999
2022-11-17,28063470000
2022-11-18,28569270000
2022-11-21,28375379999
2022-11-22,28645139999
2022-11-23,28594560000
2022-11-25,28763159999
2022-11-28,27911730000
2022-11-29,28164629999
2022-11-30,28771590000
2022-12-01,28864320000
2022-12-02,28662000000
2022-12-05,28240500000
2022-12-06,28055040000
2022-12-07,27920159999
2022-12-08,28088760000
2022-12-09,27835860000
2022-12-12,28232070000
2022-12-13,28653570000
2022-12-14,28434389999
2022-12-15,27641970000
2022-12-16,27228899999
2022-12-19,26765250000
2022-12-20,26596650000
2022-12-21,27001290000
2022-12-22,26613510000
2022-12-23,26765250000
2022-12-27,26891700000
2022-12-28,26487060000
2022-12-29,26959140000
2022-12-30,26925420000
2023-01-03,27463760000
2023-01-04,28788840000
2023-01-05,29025160000
2023-01-06,29860720000
2023-01-09,29894480000
2023-01-10,30248960000
2023-01-11,30730039999
2023-01-12,30839760000
2023-01-13,30443080000
2023-01-17,30341800000
2023-01-18,30333359999
2023-01-19,30173000000
2023-01-20,30248960000
2023-01-23,30476840000
2023-01-24,30223640000
2023-01-25,30012640000
2023-01-26,30746920000
2023-01-27,31059199999
2023-01-30,30713160000
2023-01-31,29210840000
2023-02-01,29776320000
2023-02-02,30628760000
2023-02-03,30164560000
2023-02-06,29556880000
2023-02-07,29700359999
2023-02-08,29658160000
2023-02-09,29540000000
2023-02-10,29751000000
2023-02-13,30105480000
2023-02-14,29869160000
2023-02-15,30071720000
2023-02-16,29835400000
2023-02-17,30029520000
2023-02-21,29210840000
2023-02-22,29050480000
2023-02-23,29286800000
2023-02-24,28957640000
2023-02-27,28957640000
2023-02-28,28653800000
2023-03-01,28974520000
2023-03-02,29126440000
2023-03-03,29767880000
