,SNA
2018-07-17,8977477134
2018-07-18,8903213364
2018-07-19,9749370261
2018-07-20,9774687455
2018-07-23,9630660749
2018-07-24,9322353582
2018-07-25,9465255079
2018-07-26,9497323525
2018-07-27,9452315180
2018-07-30,9414058086
2018-07-31,9541206662
2018-08-01,9405619021
2018-08-02,9409557252
2018-08-03,9475944561
2018-08-06,9497323525
2018-08-07,9570462087
2018-08-08,9587340217
2018-08-09,9651477109
2018-08-10,9574400317
2018-08-13,9578338548
2018-08-14,9667792634
2018-08-15,9692547224
2018-08-16,9787627355
2018-08-17,9864704146
2018-08-20,9986789284
2018-08-21,10130815990
2018-08-22,9980600636
2018-08-23,9936154895
2018-08-24,9906899470
2018-08-27,9949094794
2018-08-28,10004230018
2018-08-29,10071742536
2018-08-30,10040236694
2018-08-31,9945719168
2018-09-04,10026734191
2018-09-05,10183700796
2018-09-06,10205642364
2018-09-07,10160634019
2018-09-10,10337854380
2018-09-11,10395240020
2018-09-12,10488632337
2018-09-13,10475692438
2018-09-14,10488069733
2018-09-17,10504947863
2018-09-18,10534765892
2018-09-19,10526326827
2018-09-20,10553894438
2018-09-21,10602841014
2018-09-24,10456563891
2018-09-25,10341792610
2018-09-26,10379487099
2018-09-27,10365421991
2018-09-28,10329415315
2018-10-01,10262178000
2018-10-02,10353132000
2018-10-03,10299006000
2018-10-04,10078596000
2018-10-05,10011636000
2018-10-08,10006056000
2018-10-09,9932400000
2018-10-10,9510552000
2018-10-11,9364356000
2018-10-12,9409554000
2018-10-15,9441360000
2018-10-16,9574722000
2018-10-17,9350406000
2018-10-18,8452026000
2018-10-19,8398457999
2018-10-22,8413524000
2018-10-23,8320338000
2018-10-24,8236080000
2018-10-25,8367768000
2018-10-26,8298018000
2018-10-29,8276814000
2018-10-30,8410733999
2018-10-31,8589852000
2018-11-01,8688618000
2018-11-02,8775108000
2018-11-05,8653464000
2018-11-06,8806356000
2018-11-07,8984358000
2018-11-08,9019512000
2018-11-09,9011142000
2018-11-12,8873316000
2018-11-13,8922978000
2018-11-14,8955900000
2018-11-15,9098748000
2018-11-16,9215370000
2018-11-19,9175194000
2018-11-20,9034020000
2018-11-21,8959248000
2018-11-23,8983800000
2018-11-26,8994960000
2018-11-27,8946972000
2018-11-28,9177426000
2018-11-29,9151200000
2018-11-30,9276192000
2018-12-03,9167382000
2018-12-04,8732142000
2018-12-06,8703126000
2018-12-07,8425800000
2018-12-10,8298018000
2018-12-11,8221572000
2018-12-12,8280161999
2018-12-13,8366652000
2018-12-14,8220456000
2018-12-17,8125596000
2018-12-18,8181954000
2018-12-19,7937550000
2018-12-20,7809209999
2018-12-21,7736111999
2018-12-24,7596054000
2018-12-26,7906859999
2018-12-27,8036316000
2018-12-28,8049150000
2018-12-31,8063595000
2019-01-02,8184030000
2019-01-03,8073030000
2019-01-04,8367735000
2019-01-07,8474849999
2019-01-08,8583075000
2019-01-09,8755680000
2019-01-10,8886105000
2019-01-11,8898315000
2019-01-14,8998215000
2019-01-15,8970465000
2019-01-16,9015975000
2019-01-17,9225765000
2019-01-18,9310680000
2019-01-22,9027075000
2019-01-23,9055935000
2019-01-24,9067035000
2019-01-25,9058710000
2019-01-28,9038730000
2019-01-29,9010425000
2019-01-30,9102000000
2019-01-31,9212445000
2019-02-01,9179145000
2019-02-04,9222990000
2019-02-05,9210780000
2019-02-06,9190245000
2019-02-07,8420460000
2019-02-08,8495940000
2019-02-11,8615820000
2019-02-12,8639130000
2019-02-13,8618040000
2019-02-14,8653560000
2019-02-15,8756790000
2019-02-19,8831715000
2019-02-20,8870565000
2019-02-21,8927730000
2019-02-22,8954370000
2019-02-25,8924955000
2019-02-26,8878890000
2019-02-27,9043170000
2019-02-28,8880000000
2019-03-01,8819505000
2019-03-04,8862240000
2019-03-05,8911635000
2019-03-06,8928840000
2019-03-07,8908305000
2019-03-08,8747355000
2019-03-11,8872785000
2019-03-12,8894985000
2019-03-13,8820060000
2019-03-14,8691855000
2019-03-15,8640240000
2019-03-18,8821725000
2019-03-19,8811180000
2019-03-20,8613045000
2019-03-21,8688525000
2019-03-22,8322780000
2019-03-25,8384940000
2019-03-26,8465970000
2019-03-27,8525910000
2019-03-28,8582519999
2019-03-29,8686860000
2019-04-01,8791152000
2019-04-02,8777904000
2019-04-03,8781768000
2019-04-04,8898240000
2019-04-05,8898792000
2019-04-08,8834208000
2019-04-09,8679648000
2019-04-10,8489760000
2019-04-11,8570351999
2019-04-12,8609544000
2019-04-15,8633280000
2019-04-16,8655912000
2019-04-17,8712768000
2019-04-18,9277464000
2019-04-22,9296232000
2019-04-23,9450792000
2019-04-24,9380136000
2019-04-25,9282432000
2019-04-26,9371304000
2019-04-29,9330456000
2019-04-30,9289056000
2019-05-01,9204048000
2019-05-02,9350880000
2019-05-03,9464592000
2019-05-06,9412704000
2019-05-07,9305064000
2019-05-08,9266976000
2019-05-09,9257040000
2019-05-10,9289056000
2019-05-13,8854080000
2019-05-14,8955648000
2019-05-15,9022440000
2019-05-16,9131184000
2019-05-17,9005328000
2019-05-20,8606784000
2019-05-21,8772936000
2019-05-22,8799432000
2019-05-23,8684064000
2019-05-24,8738160000
2019-05-28,8563176000
2019-05-29,8644320000
2019-05-30,8670264000
2019-05-31,8606784000
2019-06-03,8622792000
2019-06-04,8820960000
2019-06-05,8920872000
2019-06-06,8953440000
2019-06-07,8966688000
2019-06-10,8998704000
2019-06-11,8969448000
2019-06-12,8941296000
2019-06-13,9117384000
2019-06-14,9057768000
2019-06-17,8923080000
2019-06-18,9157680000
2019-06-19,9111312000
2019-06-20,9273048000
2019-06-21,8932464000
2019-06-24,8974968000
2019-06-25,9051696000
2019-06-26,9026856000
2019-06-27,9024096000
2019-06-28,9143328000
2019-07-01,9089180369
2019-07-02,8957803646
2019-07-03,8949558245
2019-07-05,8888542278
2019-07-08,8789597466
2019-07-09,8641180248
2019-07-10,8612046497
2019-07-11,8602701710
2019-07-12,8781901758
2019-07-15,8704944682
2019-07-16,8797293173
2019-07-17,8451536025
2019-07-18,8318510222
2019-07-19,8245401000
2019-07-22,8289376472
2019-07-23,8511452605
2019-07-24,8507055058
2019-07-25,8471874680
2019-07-26,8538387582
2019-07-29,8497710270
2019-07-30,8564772865
2019-07-31,8388870977
2019-08-01,8233307745
2019-08-02,8204173995
2019-08-05,8115673357
2019-08-06,8328954396
2019-08-07,8344345812
2019-08-08,8491113949
2019-08-09,8410309020
2019-08-12,8238254985
2019-08-13,8322358076
2019-08-14,8048610762
2019-08-15,7916684346
2019-08-16,8103580102
2019-08-19,8190981353
2019-08-20,8070048805
2019-08-21,8155251282
2019-08-22,8221214490
2019-08-23,7974402153
2019-08-26,8027722413
2019-08-27,7976051234
2019-08-28,8040365361
2019-08-29,8166245150
2019-08-30,8172841471
2019-09-03,8098632862
2019-09-04,8182186259
2019-09-05,8341047651
2019-09-06,8304218193
2019-09-09,8377327416
2019-09-10,8686255106
2019-09-11,8882495650
2019-09-12,8952306712
2019-09-13,8929769283
2019-09-16,8907781547
2019-09-17,8676360625
2019-09-18,8530691874
2019-09-19,8527943407
2019-09-20,8559275931
2019-09-23,8539486969
2019-09-24,8429548289
2019-09-25,8552679610
2019-09-26,8515850152
2019-09-27,8538937275
2019-09-30,8562738000
2019-10-01,8466466000
2019-10-02,8357613000
2019-10-03,8320417000
2019-10-04,8503114999
2019-10-07,8450055999
2019-10-08,8308382999
2019-10-09,8305648000
2019-10-10,8377305000
2019-10-11,8558362000
2019-10-14,8639865000
2019-10-15,8659010000
2019-10-16,8644241000
2019-10-17,8514602000
2019-10-18,8616344000
2019-10-21,8716992000
2019-10-22,8896408000
2019-10-23,9021671000
2019-10-24,9055585000
2019-10-25,9115208000
2019-10-28,9098251000
2019-10-29,9063790000
2019-10-30,9018389000
2019-10-31,8898049000
2019-11-01,9127789000
2019-11-04,9217497000
2019-11-05,9193429000
2019-11-06,9124507000
2019-11-07,9133259000
2019-11-08,9131618000
2019-11-11,9186865000
2019-11-12,9241018000
2019-11-13,8987757000
2019-11-14,9000338000
2019-11-15,8952749000
2019-11-18,8864135000
2019-11-19,8829127000
2019-11-20,8680343000
2019-11-21,8641506000
2019-11-22,8691283000
2019-11-25,8886562000
2019-11-26,8910630000
2019-11-27,8882186000
2019-11-29,8777162000
2019-12-02,8633301000
2019-12-03,8564379000
2019-12-04,8706599000
2019-12-05,8871793000
2019-12-06,9023859000
2019-12-09,9065978000
2019-12-10,9034252000
2019-12-11,9172096000
2019-12-12,9321974000
2019-12-13,9319786000
2019-12-16,9361358000
2019-12-17,9400195000
2019-12-18,9387614000
2019-12-19,9175925000
2019-12-20,9281496000
2019-12-23,9289154000
2019-12-24,9239924000
2019-12-26,9286966000
2019-12-27,9255240000
2019-12-30,9201780000
2019-12-31,9232300000
2020-01-02,9210500000
2020-01-03,9106405000
2020-01-06,9039370000
2020-01-07,8981055000
2020-01-08,9080245000
2020-01-09,9082970000
2020-01-10,9076975000
2020-01-13,9127660000
2020-01-14,9181615000
2020-01-15,9110765000
2020-01-16,9192515000
2020-01-17,9265000000
2020-01-21,9200145000
2020-01-22,9136925000
2020-01-23,9179980000
2020-01-24,9045365000
2020-01-27,8878050000
2020-01-28,8981600000
2020-01-29,8988685000
2020-01-30,8902030000
2020-01-31,8699835000
2020-02-03,8819190000
2020-02-04,8862790000
2020-02-05,8923830000
2020-02-06,8723270000
2020-02-07,8487830000
2020-02-10,8480200000
2020-02-11,8475840000
2020-02-12,8556500000
2020-02-13,8466030000
2020-02-14,8516169999
2020-02-18,8585930000
2020-02-19,8611000000
2020-02-20,8717275000
2020-02-21,8723815000
2020-02-24,8670950000
2020-02-25,8372835000
2020-02-26,8145024999
2020-02-27,8012044999
2020-02-28,7888875000
2020-03-02,8104695000
2020-03-03,7855629999
2020-03-04,8150475000
2020-03-05,7713385000
2020-03-06,7726465000
2020-03-09,7190730000
2020-03-10,7650710000
2020-03-11,7055570000
2020-03-12,6475690000
2020-03-13,6878990000
2020-03-16,6348160000
2020-03-17,6836480000
2020-03-18,6050590000
2020-03-19,5833135000
2020-03-20,5442915000
2020-03-23,5208565000
2020-03-24,5809155000
2020-03-25,5991730000
2020-03-26,6187930000
2020-03-27,5877825000
2020-03-30,6148832000
2020-03-31,5919808000
2020-04-01,5671744000
2020-04-02,5482432000
2020-04-03,5196288000
2020-04-06,5769664000
2020-04-07,5974752000
2020-04-08,6333248000
2020-04-09,6643328000
2020-04-13,6210304000
2020-04-14,6320192000
2020-04-15,5966048000
2020-04-16,6026976000
2020-04-17,6437152000
2020-04-20,6237504000
2020-04-21,6013376000
2020-04-22,6188544000
2020-04-23,6183648000
2020-04-24,6314208000
2020-04-27,6802176000
2020-04-28,6875616000
2020-04-29,7372288000
2020-04-30,7087776000
2020-05-01,6748320000
2020-05-04,6604160000
2020-05-05,6618848000
2020-05-06,6511680000
2020-05-07,6648224000
2020-05-08,6926752000
2020-05-11,6791296000
2020-05-12,6677056000
2020-05-13,6530720000
2020-05-14,6739616000
2020-05-15,6688480000
2020-05-18,7310815999
2020-05-19,7228128000
2020-05-20,7274368000
2020-05-21,7228128000
2020-05-22,7011072000
2020-05-26,7452800000
2020-05-27,7409824000
2020-05-28,7276000000
2020-05-29,7055136000
2020-06-01,7072543999
2020-06-02,7312447999
2020-06-03,7669311999
2020-06-04,7774304000
2020-06-05,8279679999
2020-06-08,8489664000
2020-06-09,8238336000
2020-06-10,7917920000
2020-06-11,7253152000
2020-06-12,7344543999
2020-06-15,7369024000
2020-06-16,7466943999
2020-06-17,7396768000
2020-06-18,7377184000
2020-06-19,7392415999
2020-06-22,7338015999
2020-06-23,7457152000
2020-06-24,7116608000
2020-06-25,7163936000
2020-06-26,7265664000
2020-06-29,7390230000
2020-06-30,7521092999
2020-07-01,7282716000
2020-07-02,7384257000
2020-07-06,7439642999
2020-07-07,7284888000
2020-07-08,7213212000
2020-07-09,6998726999
2020-07-10,7162170000
2020-07-13,7242534000
2020-07-14,7408692000
2020-07-15,7680192000
2020-07-16,7755126000
2020-07-17,7599284999
2020-07-20,7447788000
2020-07-21,7585167000
2020-07-22,7568876999
2020-07-23,7728519000
2020-07-24,7697025000
2020-07-27,7906623000
2020-07-28,7764900000
2020-07-29,7928886000
2020-07-30,7889790000
2020-07-31,7920741000
2020-08-03,7798566000
2020-08-04,7806167999
2020-08-05,8045088000
2020-08-06,7940288999
2020-08-07,7998390000
2020-08-10,8149887000
2020-08-11,8355684000
2020-08-12,8328534000
2020-08-13,8313330000
2020-08-14,8342651999
2020-08-17,8315501999
2020-08-18,8241111000
2020-08-19,8161290000
2020-08-20,8083641000
2020-08-21,8030970000
2020-08-24,8104817999
2020-08-25,8027169000
2020-08-26,7993503000
2020-08-27,8015766000
2020-08-28,8163462000
2020-08-31,8051061000
2020-09-01,8217219000
2020-09-02,8425188000
2020-09-03,8215590000
2020-09-04,8211246000
2020-09-08,8018480999
2020-09-09,8169434999
2020-09-10,8020653000
2020-09-11,8026626000
2020-09-14,8298669000
2020-09-15,8305728000
2020-09-16,8095587000
2020-09-17,8074953000
2020-09-18,8010879000
2020-09-21,7651955999
2020-09-22,7845807000
2020-09-23,7661187000
2020-09-24,7677476999
2020-09-25,7712772000
2020-09-28,7951682000
2020-09-29,7880680000
2020-09-30,7974446000
2020-10-01,7865504000
2020-10-02,8028104000
2020-10-05,8218346000
2020-10-06,8457910000
2020-10-07,8585280000
2020-10-08,8584737999
2020-10-09,8520782000
2020-10-12,8550591999
2020-10-13,8426474000
2020-10-14,8500186000
2020-10-15,8561974000
2020-10-16,8626472000
2020-10-19,8453032000
2020-10-20,8397206000
2020-10-21,8415634000
2020-10-22,9184190000
2020-10-23,9180938000
2020-10-26,8902350000
2020-10-27,8586363999
2020-10-28,8383656000
2020-10-29,8450322000
2020-10-30,8538126000
2020-11-02,8878502000
2020-11-03,8884464000
2020-11-04,8543546000
2020-11-05,8764682000
2020-11-06,8815630000
2020-11-09,9119692000
2020-11-10,9358714000
2020-11-11,9223756000
2020-11-12,9074164000
2020-11-13,9285544000
2020-11-16,9463862000
2020-11-17,9353836000
2020-11-18,9279582000
2020-11-19,9307224000
2020-11-20,9372264000
2020-11-23,9540826000
2020-11-24,9705052000
2020-11-25,9482832000
2020-11-27,9593400000
2020-11-30,9531070000
2020-12-01,9527818000
2020-12-02,9540284000
2020-12-03,9617790000
2020-12-04,9817246000
2020-12-07,9747870000
2020-12-08,9805864000
2020-12-09,9868736000
2020-12-10,9798276000
2020-12-11,9798276000
2020-12-14,9494756000
2020-12-15,9481748000
2020-12-16,9318064000
2020-12-17,9276872000
2020-12-18,9206412000
2020-12-21,9198282000
2020-12-22,9080668000
2020-12-23,9096928000
2020-12-24,9201534000
2020-12-28,9234054000
2020-12-29,9152212000
2020-12-30,9265490000
2020-12-31,9275788000
2021-01-04,9047064000
2021-01-05,9036224000
2021-01-06,9410204000
2021-01-07,9532154000
2021-01-08,9370638000
2021-01-11,9289338000
2021-01-12,9444892000
2021-01-13,9300178000
2021-01-14,9219420000
2021-01-15,9136494000
2021-01-19,9347874000
2021-01-20,9511558000
2021-01-21,9545162000
2021-01-22,9646516000
2021-01-25,9716434000
2021-01-26,9738656000
2021-01-27,10167920000
2021-01-28,9888790000
2021-01-29,9755458000
2021-02-01,10038924000
2021-02-02,9681204000
2021-02-03,9610744000
2021-02-04,10236212000
2021-02-05,9992854000
2021-02-08,10053016000
2021-02-09,10267106000
2021-02-10,10273610000
2021-02-11,10292038000
2021-02-12,10295290000
2021-02-16,10220494000
2021-02-17,10236754000
2021-02-18,10383094000
2021-02-19,10566832000
2021-02-22,10523472000
2021-02-23,10697454000
2021-02-24,11209644000
2021-02-25,11060594000
2021-02-26,11008562000
2021-03-01,11310456000
2021-03-02,11377122000
2021-03-03,11619396000
2021-03-04,11429696000
2021-03-05,11777118000
2021-03-08,11828066000
2021-03-09,11790126000
2021-03-10,11863838000
2021-03-11,11642160000
2021-03-12,11780370000
2021-03-15,12091478000
2021-03-16,11956520000
2021-03-17,12075760000
2021-03-18,12223184000
2021-03-19,12216680000
2021-03-22,11926710000
2021-03-23,11670344000
2021-03-24,11679558000
2021-03-25,12154892000
2021-03-26,12445946000
2021-03-29,12352180000
2021-03-30,12576568000
2021-03-31,12506108000
2021-04-01,12560308000
2021-04-05,12663170426
2021-04-06,12633442136
2021-04-07,12712897747
2021-04-08,12667494540
2021-04-09,12733977807
2021-04-12,12773435355
2021-04-13,12589119958
2021-04-14,12607497447
2021-04-15,12547500353
2021-04-16,12730194206
2021-04-19,12756679410
2021-04-20,12678845342
2021-04-21,12809649817
2021-04-22,12984776470
2021-04-23,12901537258
2021-04-26,12755598381
2021-04-27,12956129209
2021-04-28,12824243705
2021-04-29,12973966183
2021-04-30,12842621193
2021-05-03,12884240799
2021-05-04,13135579976
2021-05-05,13269087023
2021-05-06,13519345172
2021-05-07,13597179240
2021-05-10,13803115211
2021-05-11,13567991464
2021-05-12,13268546509
2021-05-13,13673932279
2021-05-14,13793385952
2021-05-17,13679877937
2021-05-18,13526371859
2021-05-19,13465293736
2021-05-20,13412323329
2021-05-21,13511777971
2021-05-24,13695552853
2021-05-25,13605286955
2021-05-26,13629069587
2021-05-27,13712308798
2021-05-28,13762576634
2021-06-01,13817709099
2021-06-02,13744739660
2021-06-03,13705822626
2021-06-04,13747442232
2021-06-07,13571775065
2021-06-08,13402053556
2021-06-09,13211251987
2021-06-10,13003694472
2021-06-11,12911807031
2021-06-14,12715600319
2021-06-15,12490746345
2021-06-16,12089144175
2021-06-17,11628085426
2021-06-18,11490254264
2021-06-21,11919963181
2021-06-22,11879424604
2021-06-23,11849155799
2021-06-24,11960501758
2021-06-25,11989689533
2021-06-28,11841048084
2021-06-29,11850236828
2021-06-30,12076712345
2021-07-01,12076171831
2021-07-02,12102657034
2021-07-06,11969424000
2021-07-07,12164718000
2021-07-08,12037750000
2021-07-09,12247570000
2021-07-12,12216366000
2021-07-13,12024838000
2021-07-14,12102310000
2021-07-15,12030756000
2021-07-16,11825240000
2021-07-19,11640706000
2021-07-20,12011388000
2021-07-21,12052814000
2021-07-22,11921004000
2021-07-23,12082942000
2021-07-26,11842994000
2021-07-27,11859672000
2021-07-28,11851602000
2021-07-29,11891414000
2021-07-30,11727324000
2021-08-02,11794036000
2021-08-03,12011926000
2021-08-04,11915624000
2021-08-05,11994710000
2021-08-06,12074872000
2021-08-09,12022148000
2021-08-10,12123830000
2021-08-11,12365392000
2021-08-12,12257254000
2021-08-13,12381532000
2021-08-16,12461694000
2021-08-17,12155034000
2021-08-18,11854830000
2021-08-19,11641244000
2021-08-20,11810714000
2021-08-23,11952208000
2021-08-24,12123292000
2021-08-25,12173326000
2021-08-26,12095854000
2021-08-27,12225512000
2021-08-30,12167408000
2021-08-31,12102310000
2021-09-01,12101234000
2021-09-02,12278236000
2021-09-03,12207220000
2021-09-07,11934454000
2021-09-08,12014078000
2021-09-09,11852678000
2021-09-10,11762832000
2021-09-13,11794036000
2021-09-14,11624566000
2021-09-15,11860210000
2021-09-16,11806948000
2021-09-17,11491680000
2021-09-20,11398606000
2021-09-21,11298000000
2021-09-22,11406676000
2021-09-23,11586906000
2021-09-24,11544942000
2021-09-27,11668682000
2021-09-28,11576146000
2021-09-29,11570766000
2021-09-30,11241510000
2021-10-01,11266796000
2021-10-04,11422250000
2021-10-05,11538880000
2021-10-06,11561885000
2021-10-07,11564560000
2021-10-08,11530855000
2021-10-11,11431345000
2021-10-12,11481100000
2021-10-13,11402455000
2021-10-14,11713825000
2021-10-15,11725595000
2021-10-18,11909100000
2021-10-19,12053015000
2021-10-20,12199070000
2021-10-21,11369285000
2021-10-22,11258005000
2021-10-25,11243560000
2021-10-26,11000670000
2021-10-27,10808605000
2021-10-28,11010835000
2021-10-29,10872805000
2021-11-01,10955730000
2021-11-02,10971780000
2021-11-03,11290105000
2021-11-04,11213600000
2021-11-05,11342535000
2021-11-08,11454885000
2021-11-09,11494475000
2021-11-10,11667815000
2021-11-11,11775350000
2021-11-12,11836875000
2021-11-15,11859880000
2021-11-16,11965810000
2021-11-17,11640530000
2021-11-18,11543160000
2021-11-19,11537275000
2021-11-22,11600940000
2021-11-23,11615385000
2021-11-24,11525505000
2021-11-26,11304550000
2021-11-29,11385870000
2021-11-30,11016185000
2021-12-01,10848195000
2021-12-02,11238745000
2021-12-03,11294920000
2021-12-06,11247840000
2021-12-07,11463445000
2021-12-08,11486450000
2021-12-09,11466655000
2021-12-10,11633575000
2021-12-13,11405665000
2021-12-14,11389615000
2021-12-15,11592380000
2021-12-16,11603080000
2021-12-17,11200225000
2021-12-20,10941285000
2021-12-21,11155285000
2021-12-22,11137630000
2021-12-23,11231790000
2021-12-27,11447395000
2021-12-28,11604150000
2021-12-29,11630365000
2021-12-30,11462375000
2021-12-31,11522830000
2022-01-03,11390587030
2022-01-04,11794800155
2022-01-05,11700821938
2022-01-06,11733393934
2022-01-07,11696016234
2022-01-10,11623930670
2022-01-11,11557718745
2022-01-12,11686404826
2022-01-13,11771839568
2022-01-14,11754218652
2022-01-18,11456264988
2022-01-19,11352675363
2022-01-20,11198358860
2022-01-21,10992247544
2022-01-24,11254959376
2022-01-25,11156709423
2022-01-26,11144428178
2022-01-27,10950598107
2022-01-28,11028557309
2022-01-31,11119865690
2022-02-01,11223989282
2022-02-02,11269910456
2022-02-03,11572669825
2022-02-04,11410877781
2022-02-07,11229862921
2022-02-08,11319569400
2022-02-09,11465876397
2022-02-10,11302482452
2022-02-11,11155641488
2022-02-14,11251221606
2022-02-15,11545437501
2022-02-16,11659706469
2022-02-17,11551845106
2022-02-18,11505389965
2022-02-22,11149767850
2022-02-23,10865697331
2022-02-24,10943656534
2022-02-25,11325443039
2022-02-28,11222921348
2022-03-01,10786136228
2022-03-02,11173262404
2022-03-03,11248017804
2022-03-04,11079818155
2022-03-07,10900939163
2022-03-08,11018411933
2022-03-09,11089963530
2022-03-10,11054187732
2022-03-11,10983704069
2022-03-14,10931375290
2022-03-15,10817640289
2022-03-16,11011470361
2022-03-17,11231998789
2022-03-18,11426362828
2022-03-21,11362286772
2022-03-22,11350539494
2022-03-23,11061663272
2022-03-24,11048314093
2022-03-25,11150301817
2022-03-28,10992247544
2022-03-29,11252289541
2022-03-30,11159913226
2022-03-31,10971956792
2022-04-01,10876910641
2022-04-04,11120937227
2022-04-05,10996186541
2022-04-06,11055363148
2022-04-07,10944473650
2022-04-08,11110274775
2022-04-11,11237157952
2022-04-12,11225429255
2022-04-13,11229694235
2022-04-14,11257416610
2022-04-18,11531441621
2022-04-19,12094952199
2022-04-20,12065630456
2022-04-21,12058699863
2022-04-22,11855580156
2022-04-25,11902494944
2022-04-26,11707905198
2022-04-27,11751088128
2022-04-28,11741491922
2022-04-29,11328321914
2022-05-02,11420552122
2022-05-03,11716968283
2022-05-04,12152529439
2022-05-05,11833722130
2022-05-06,11629003055
2022-05-09,11619939971
2022-05-10,11408823426
2022-05-11,11244088545
2022-05-12,11448807620
2022-05-13,11541570950
2022-05-16,11560230241
2022-05-17,11908359292
2022-05-18,11536772847
2022-05-19,11463735052
2022-05-20,11193441899
2022-05-23,11319258830
2022-05-24,11297933927
2022-05-25,11473331259
2022-05-26,11689779030
2022-05-27,11883302531
2022-05-31,11828924026
2022-06-01,11566627712
2022-06-02,11754819986
2022-06-03,11738826309
2022-06-06,11811864104
2022-06-07,11978198352
2022-06-08,11794804181
2022-06-09,11657791675
2022-06-10,11161454544
2022-06-13,10979126618
2022-06-14,10959401082
2022-06-15,10867170874
2022-06-16,10226357521
2022-06-17,10434808454
2022-06-21,10531303642
2022-06-22,10481190119
2022-06-23,10439606557
2022-06-24,10762145724
2022-06-27,10879432694
2022-06-28,10721628407
2022-06-29,10602208947
2022-06-30,10504114390
2022-07-01,10568622224
2022-07-05,10570840000
2022-07-06,10568712000
2022-07-07,10711288000
2022-07-08,10534664000
2022-07-11,10527748000
2022-07-12,10616592000
2022-07-13,10489444000
2022-07-14,10429328000
2022-07-15,10526684000
2022-07-18,10656492000
2022-07-19,11041660000
2022-07-20,11056024000
2022-07-21,11268292000
2022-07-22,11345964000
2022-07-25,11394376000
2022-07-26,11490668000
2022-07-27,11665164000
2022-07-28,11789652000
2022-07-29,11919460000
2022-08-01,11916800000
2022-08-02,11790184000
2022-08-03,11872112000
2022-08-04,11866792000
2022-08-05,11863600000
2022-08-08,11939144000
2022-08-09,11782204000
2022-08-10,12065228000
2022-08-11,12168968000
2022-08-12,12308352000
2022-08-15,12266324000
2022-08-16,12414220000
2022-08-17,12320056000
2022-08-18,12337612000
2022-08-19,12242916000
2022-08-22,11898180000
2022-08-23,11868920000
2022-08-24,11914140000
2022-08-25,12125876000
2022-08-26,11717300000
2022-08-29,11779544000
2022-08-30,11611432000
2022-08-31,11590152000
2022-09-01,11438000000
2022-09-02,11353412000
2022-09-06,11550252000
2022-09-07,11888604000
2022-09-08,11829020000
2022-09-09,11886476000
2022-09-12,11962020000
2022-09-13,11555572000
2022-09-14,11530036000
2022-09-15,11428956000
2022-09-16,11462472000
2022-09-19,11742304000
2022-09-20,11557168000
2022-09-21,11480028000
2022-09-22,11220944000
2022-09-23,10983140000
2022-09-26,10993248000
2022-09-27,10869824000
2022-09-28,11069856000
2022-09-29,10786832000
2022-09-30,10711820000
2022-10-03,10989576000
2022-10-04,11385702000
2022-10-05,11363400000
2022-10-06,11353311000
2022-10-07,11127105000
2022-10-10,11113299000
2022-10-11,11100024000
2022-10-12,11033649000
2022-10-13,11276847000
2022-10-14,11129760000
2022-10-17,11283750000
2022-10-18,11503584000
2022-10-19,11347470000
2022-10-20,10786734000
2022-10-21,11031525000
2022-10-24,11295432000
2022-10-25,11588544000
2022-10-26,11482875000
2022-10-27,11414907000
2022-10-28,11658105000
2022-10-31,11790855000
2022-11-01,11781297000
2022-11-02,11683593000
2022-11-03,11718108000
2022-11-04,12167334000
2022-11-07,12164679000
2022-11-08,12136536000
2022-11-09,12073347000
2022-11-10,12533193000
2022-11-11,12441861000
2022-11-14,12412125000
2022-11-15,12548061000
2022-11-16,12424338000
2022-11-17,12445047000
2022-11-18,12551778000
2022-11-21,12562929000
2022-11-22,12724884000
2022-11-23,12806127000
2022-11-25,12891618000
2022-11-28,12676563000
2022-11-29,12700458000
2022-11-30,12775860000
2022-12-01,12857634000
2022-12-02,13007376000
2022-12-05,12727008000
2022-12-06,12590010000
2022-12-07,12543813000
2022-12-08,12433896000
2022-12-09,12416904000
2022-12-12,12514608000
2022-12-13,12542751000
2022-12-14,12372300000
2022-12-15,12230523000
2022-12-16,11985732000
2022-12-19,11901303000
2022-12-20,11929977000
2022-12-21,12172644000
2022-12-22,11961837000
2022-12-23,12092994000
2022-12-27,12197070000
2022-12-28,12025026000
2022-12-29,12224151000
2022-12-30,12132819000
2023-01-03,12161537214
2023-01-04,12317413574
2023-01-05,12197060058
2023-01-06,12587281149
2023-01-09,12745808468
2023-01-10,12958945531
2023-01-11,13092023648
2023-01-12,13161478760
2023-01-13,13191699687
2023-01-17,13009843934
2023-01-18,12771787861
2023-01-19,12432465173
2023-01-20,12640300319
2023-01-23,12662568371
2023-01-24,12775499203
2023-01-25,12757472685
2023-01-26,12876765817
2023-01-27,12960536106
2023-01-30,12857678916
2023-01-31,13187458154
2023-02-01,13274409592
2023-02-02,13677355284
2023-02-03,13766957682
2023-02-06,13648194741
2023-02-07,13484895697
2023-02-08,13318415504
2023-02-09,13215558314
2023-02-10,13325307996
2023-02-13,13527841225
2023-02-14,13371434674
2023-02-15,13456795537
2023-02-16,13384689466
2023-02-17,13375676207
2023-02-21,13043246011
2023-02-22,12949932272
2023-02-23,13053849845
2023-02-24,13083540580
2023-02-27,13087782114
2023-02-28,13184807195
2023-03-01,13111110549
2023-03-02,13197531796
2023-03-03,13260094417
