,AIG
2018-07-16,48773284621
2018-07-17,48719853965
2018-07-18,49093868563
2018-07-19,47954014549
2018-07-20,47482043747
2018-07-23,47553284623
2018-07-24,47820437907
2018-07-25,47704671484
2018-07-26,48310218929
2018-07-27,48408175133
2018-07-30,48924671483
2018-07-31,49165109439
2018-08-01,48969197030
2018-08-02,49120583891
2018-08-03,47775912360
2018-08-06,47571094842
2018-08-07,47188175134
2018-08-08,46698394113
2018-08-09,46306569296
2018-08-10,46502481704
2018-08-13,46395620390
2018-08-14,46600437908
2018-08-15,46395620390
2018-08-16,46716204332
2018-08-17,46823065645
2018-08-20,47339561995
2018-08-21,47909489002
2018-08-22,47312846667
2018-08-23,46849780974
2018-08-24,47473138637
2018-08-27,48283503600
2018-08-28,48123211629
2018-08-29,47998540097
2018-08-30,47767007250
2018-08-31,47348467105
2018-09-04,47526569294
2018-09-05,47927299221
2018-09-06,47998540097
2018-09-07,47793722579
2018-09-10,46947737178
2018-09-11,46636058346
2018-09-12,46591532799
2018-09-13,46903211631
2018-09-14,47419707981
2018-09-17,47464233528
2018-09-18,48043065644
2018-09-19,47989634987
2018-09-20,48372554695
2018-09-21,48684233527
2018-09-24,48666423308
2018-09-25,48452700680
2018-09-26,48132116739
2018-09-27,47544379513
2018-09-28,47410802871
2018-10-01,46465334098
2018-10-02,46500349422
2018-10-03,46631656884
2018-10-04,47183148227
2018-10-05,46920533302
2018-10-08,47314455690
2018-10-09,47113117580
2018-10-10,45861319770
2018-10-11,43891707831
2018-10-12,43567816090
2018-10-15,42937540270
2018-10-16,43156386041
2018-10-17,43436508628
2018-10-18,42552371713
2018-10-19,41318081564
2018-10-22,39357223456
2018-10-23,38674424651
2018-10-24,36967427637
2018-10-25,37098735099
2018-10-26,35820675797
2018-10-29,34936538882
2018-10-30,35855691120
2018-10-31,36144567538
2018-11-01,37746518582
2018-11-02,37886579875
2018-11-05,38630655496
2018-11-06,39304700471
2018-11-07,38893270422
2018-11-08,38735701467
2018-11-09,38359286740
2018-11-12,37177519577
2018-11-13,36906150821
2018-11-14,36713566542
2018-11-15,37370103855
2018-11-16,37588949626
2018-11-19,37904087537
2018-11-20,37693995597
2018-11-21,38394302064
2018-11-23,37965364353
2018-11-26,38385548233
2018-11-27,38017887338
2018-11-28,38796978282
2018-11-29,38026641168
2018-11-30,37860318383
2018-12-03,37799041567
2018-12-04,35689368334
2018-12-06,34498847340
2018-12-07,33177018883
2018-12-10,32835619480
2018-12-11,32030267043
2018-12-12,32984434605
2018-12-13,32643035202
2018-12-14,32818111819
2018-12-17,32791850326
2018-12-18,32879388635
2018-12-19,34437570524
2018-12-20,33395864654
2018-12-21,32739327341
2018-12-24,32678050525
2018-12-26,33781033211
2018-12-27,34428816693
2018-12-28,33807294704
2018-12-31,34498847340
2019-01-02,34682677788
2019-01-03,33921094505
2019-01-04,35172892315
2019-01-07,35374230424
2019-01-08,35514291717
2019-01-09,36030767737
2019-01-10,36258367339
2019-01-11,36468459279
2019-01-14,36766089528
2019-01-15,37160011915
2019-01-16,37755272412
2019-01-17,37895333706
2019-01-18,38656916989
2019-01-22,37956610522
2019-01-23,37483903656
2019-01-24,37588949626
2019-01-25,37799041567
2019-01-28,37483903656
2019-01-29,36993689129
2019-01-30,37475149826
2019-01-31,37842810721
2019-02-01,38359286740
2019-02-04,38516855696
2019-02-05,38219225447
2019-02-06,38210471616
2019-02-07,37492657487
2019-02-08,37160011915
2019-02-11,37685241766
2019-02-12,38368040571
2019-02-13,38674424651
2019-02-14,35181646145
2019-02-15,37046212114
2019-02-19,37632718781
2019-02-20,37895333706
2019-02-21,37650226442
2019-02-22,37527672811
2019-02-25,38368040571
2019-02-26,38394302064
2019-02-27,38052902661
2019-02-28,37816549228
2019-03-01,37842810721
2019-03-04,38087917984
2019-03-05,37790287736
2019-03-06,37203781070
2019-03-07,36599766742
2019-03-08,36941166144
2019-03-11,37483903656
2019-03-12,37685241766
2019-03-13,38333025248
2019-03-14,38298009925
2019-03-15,38551871019
2019-03-18,38761962959
2019-03-19,38394302064
2019-03-20,37606457288
2019-03-21,38017887338
2019-03-22,37308827040
2019-03-25,37160011915
2019-03-26,37685241766
2019-03-27,37764026243
2019-03-28,37729010920
2019-03-29,37693995597
2019-04-01,38552083067
2019-04-02,38166474598
2019-04-03,38446917121
2019-04-04,39086676626
2019-04-05,39481048924
2019-04-08,39323300005
2019-04-09,39112968112
2019-04-10,39332063833
2019-04-11,40059461627
2019-04-12,40480125411
2019-04-15,40138336087
2019-04-16,40962135998
2019-04-17,40287321177
2019-04-18,40348667979
2019-04-22,40313612664
2019-04-23,40296085006
2019-04-24,40085753114
2019-04-25,39603742527
2019-04-26,40357431808
2019-04-29,41181231719
2019-04-30,41689533791
2019-05-01,41076065773
2019-05-02,41014718971
2019-05-03,41286397665
2019-05-06,41286397665
2019-05-07,44082059065
2019-05-08,43784088884
2019-05-09,44546541993
2019-05-10,45256412129
2019-05-13,44450139876
2019-05-14,45116190868
2019-05-15,45440452535
2019-05-16,45773478031
2019-05-17,45896171635
2019-05-20,45948754608
2019-05-21,46010101410
2019-05-22,46062684383
2019-05-23,45747186544
2019-05-24,46237960959
2019-05-28,45633256769
2019-05-29,45238884472
2019-05-30,45519326994
2019-05-31,44756873885
2019-06-03,46194141815
2019-06-04,47175690645
2019-06-05,47044233213
2019-06-06,46930303438
2019-06-07,46369418392
2019-06-10,46737499203
2019-06-11,46518403482
2019-06-12,46413237536
2019-06-13,46623569428
2019-06-14,46719971546
2019-06-17,46439529023
2019-06-18,46755026861
2019-06-19,46974122582
2019-06-20,47543771457
2019-06-21,47017941726
2019-06-24,46728735374
2019-06-25,46211669473
2019-06-26,45799769517
2019-06-27,46492111996
2019-06-28,46693680059
2019-07-01,47218191210
2019-07-02,47174340736
2019-07-03,48086430610
2019-07-05,47893488521
2019-07-08,48200441845
2019-07-09,48691567162
2019-07-10,48875739156
2019-07-11,48656486782
2019-07-12,49349324283
2019-07-15,49323013998
2019-07-16,49138842004
2019-07-17,48560015738
2019-07-18,48761727922
2019-07-19,49059911150
2019-07-22,49007290580
2019-07-23,49366864473
2019-07-24,50331574918
2019-07-25,50059701974
2019-07-26,50226333778
2019-07-29,49533496277
2019-07-30,49393174758
2019-07-31,49103761625
2019-08-01,47981189471
2019-08-02,47647925863
2019-08-05,46314871430
2019-08-06,47691776338
2019-08-07,47718086622
2019-08-08,49831679505
2019-08-09,49340554188
2019-08-12,48305682984
2019-08-13,49217772859
2019-08-14,46823536938
2019-08-15,47130490261
2019-08-16,47630385673
2019-08-19,48068890420
2019-08-20,46858617317
2019-08-21,47086639786
2019-08-22,47139260356
2019-08-23,46034228392
2019-08-26,46551663994
2019-08-27,46253480766
2019-08-28,45999148012
2019-08-29,46007918107
2019-08-30,45639574119
2019-09-03,45955297538
2019-09-04,47709316528
2019-09-05,47954879186
2019-09-06,48103970800
2019-09-09,48595096117
2019-09-10,48674026972
2019-09-11,49638737417
2019-09-12,49779058936
2019-09-13,50243873968
2019-09-16,49393174758
2019-09-17,50059701974
2019-09-18,50559597386
2019-09-19,50770079665
2019-09-20,50384195487
2019-09-23,50252644063
2019-09-24,49989541215
2019-09-25,49577346752
2019-09-26,49007290580
2019-09-27,49252853239
2019-09-30,48693699191
2019-10-01,47530995063
2019-10-02,46744202796
2019-10-03,46516907252
2019-10-04,47583447880
2019-10-07,46884076976
2019-10-08,45826278484
2019-10-09,46368290935
2019-10-10,47259988837
2019-10-11,47574705744
2019-10-14,47391120882
2019-10-15,47802001288
2019-10-16,47504768654
2019-10-17,47259988837
2019-10-18,47181309611
2019-10-21,47688353516
2019-10-22,46543133661
2019-10-23,46464454434
2019-10-24,46245901027
2019-10-25,46158479664
2019-10-28,45939926256
2019-10-29,45546530123
2019-10-30,45992379074
2019-10-31,46298353844
2019-11-01,46997724748
2019-11-04,48020554695
2019-11-05,47915649060
2019-11-06,48536340737
2019-11-07,48597535691
2019-11-08,48877284053
2019-11-11,48431435102
2019-11-12,48440177238
2019-11-13,47836969833
2019-11-14,47373636609
2019-11-15,47146341065
2019-11-18,47338668064
2019-11-19,46691749978
2019-11-20,46272127435
2019-11-21,45642693622
2019-11-22,46595586479
2019-11-25,46604328615
2019-11-26,46481938707
2019-11-27,46237158890
2019-11-29,46036089755
2019-12-02,45161876125
2019-12-03,44733511447
2019-12-04,44681058629
2019-12-05,44707285038
2019-12-06,45336718851
2019-12-09,45091939035
2019-12-10,44654832220
2019-12-11,44069109088
2019-12-12,44611121538
2019-12-13,45109423308
2019-12-16,45371687397
2019-12-17,45275523897
2019-12-18,45432882351
2019-12-19,45397913805
2019-12-20,45056970490
2019-12-23,44558668721
2019-12-24,44532442312
2019-12-26,44252693950
2019-12-27,44646090084
2019-12-30,44584895130
2019-12-31,44873385627
2020-01-02,45249297488
2020-01-03,44899612036
2020-01-06,44934580582
2020-01-07,44681058629
2020-01-08,45205586807
2020-01-09,45703888576
2020-01-10,45485335168
2020-01-13,46001121210
2020-01-14,45756341394
2020-01-15,45266781761
2020-01-16,45773825666
2020-01-17,46245901027
2020-01-21,45170618262
2020-01-22,45686404303
2020-01-23,45118165444
2020-01-24,44637347947
2020-01-27,43824329271
2020-01-28,44069109088
2020-01-29,44016656270
2020-01-30,44847159219
2020-01-31,43937977043
2020-02-03,44724769310
2020-02-04,44278920359
2020-02-05,45878731302
2020-02-06,46691749978
2020-02-07,46735460659
2020-02-10,47329925928
2020-02-11,47618416426
2020-02-12,47452315836
2020-02-13,44523700175
2020-02-14,42381876782
2020-02-18,42845210006
2020-02-19,43194895458
2020-02-20,43535838774
2020-02-21,42486782418
2020-02-24,39951562891
2020-02-25,39549424621
2020-02-26,39339613350
2020-02-27,37949613678
2020-02-28,36856846640
2020-03-02,37460054045
2020-03-03,36271123508
2020-03-04,37189047820
2020-03-05,35536784059
2020-03-06,33080243759
2020-03-09,28682949200
2020-03-10,30658672004
2020-03-11,28350748020
2020-03-12,22441063882
2020-03-13,24915088455
2020-03-16,20325466897
2020-03-17,19451253267
2020-03-18,16417731971
2020-03-19,18008800778
2020-03-20,16811128104
2020-03-23,16872323059
2020-03-24,20045718535
2020-03-25,22484774563
2020-03-26,24049616961
2020-03-27,22301189701
2020-03-30,22476032427
2020-03-31,21023981396
2020-04-01,18735185071
2020-04-02,18423076481
2020-04-03,17738171520
2020-04-06,18657157923
2020-04-07,20165682774
2020-04-08,20919945199
2020-04-09,23009338814
2020-04-13,22220397657
2020-04-14,22350442902
2020-04-15,20876596784
2020-04-16,20096325309
2020-04-17,21240723472
2020-04-20,20590497243
2020-04-21,19290044786
2020-04-22,19298714469
2020-04-23,19645501791
2020-04-24,20243709921
2020-04-27,20963293614
2020-04-28,21916958750
2020-04-29,23607546945
2020-04-30,22047003996
2020-05-01,20720542489
2020-05-04,20867927101
2020-05-05,21726225723
2020-05-06,20209031189
2020-05-07,22125031143
2020-05-08,23971673633
2020-05-11,23884976802
2020-05-12,23018008497
2020-05-13,21639528892
2020-05-14,22333103536
2020-05-15,22948651033
2020-05-18,24665248277
2020-05-19,23954334267
2020-05-20,24309791272
2020-05-21,24977356867
2020-05-22,25046714331
2020-05-26,26884687138
2020-05-27,27318171290
2020-05-28,26980053651
2020-05-29,26061067248
2020-06-01,26485881717
2020-06-02,27300831924
2020-06-03,28826696141
2020-06-04,30525954019
2020-06-05,31522967569
2020-06-08,34193229949
2020-06-09,32719383830
2020-06-10,30482605603
2020-06-11,27404868121
2020-06-12,28644632797
2020-06-15,28774678042
2020-06-16,28861374873
2020-06-17,27985736885
2020-06-18,28150460863
2020-06-19,27578261782
2020-06-22,27560922415
2020-06-23,27786334175
2020-06-24,26269139641
2020-06-25,27101429214
2020-06-26,25757628341
2020-06-29,26598587597
2020-06-30,27055300943
2020-07-01,25666959650
2020-07-02,25961982175
2020-07-06,26673507087
2020-07-07,25311197194
2020-07-08,25901242243
2020-07-09,24295972624
2020-07-10,26118170570
2020-07-13,25788439513
2020-07-14,26716892753
2020-07-15,27567251795
2020-07-16,28252745308
2020-07-17,27870951452
2020-07-20,27254875004
2020-07-21,27732117323
2020-07-22,27931691384
2020-07-23,27654023125
2020-07-24,27168103673
2020-07-27,26768955551
2020-07-28,26855726882
2020-07-29,28348193772
2020-07-30,27575928928
2020-07-31,27888305719
2020-08-03,27888305719
2020-08-04,25788439513
2020-08-05,26187587635
2020-08-06,25441354190
2020-08-07,26604090023
2020-08-10,27298260669
2020-08-11,27749471589
2020-08-12,26847049749
2020-08-13,26647475688
2020-08-14,26890435414
2020-08-17,25996690707
2020-08-18,25666959650
2020-08-19,25909919376
2020-08-20,25276488662
2020-08-21,24530255217
2020-08-24,25640928251
2020-08-25,25614896852
2020-08-26,25215748730
2020-08-27,25753730981
2020-08-28,25484739855
2020-08-31,25285165795
2020-09-01,25293842928
2020-09-02,25883887977
2020-09-03,25510771255
2020-09-04,25857856578
2020-09-08,25068237468
2020-09-09,25293842928
2020-09-10,24434806753
2020-09-11,24643057947
2020-09-14,25510771255
2020-09-15,25102946000
2020-09-16,25831825179
2020-09-17,24903371939
2020-09-18,24287295490
2020-09-21,23410905049
2020-09-22,23723281840
2020-09-23,22933662730
2020-09-24,22977048395
2020-09-25,23488999247
2020-09-28,23974918700
2020-09-29,23679896175
2020-09-30,23898932549
2020-10-01,24063872512
2020-10-02,24497925047
2020-10-05,25218452254
2020-10-06,25157684899
2020-10-07,25661185839
2020-10-08,26268859387
2020-10-09,25999746816
2020-10-12,26442480401
2020-10-13,25886893157
2020-10-14,25739315295
2020-10-15,26008427867
2020-10-16,26294902540
2020-10-19,26121281526
2020-10-20,26607420364
2020-10-21,27492887535
2020-10-22,27788043258
2020-10-23,28109242134
2020-10-26,27136964456
2020-10-27,27050153950
2020-10-28,26242816235
2020-10-29,27163007609
2020-10-30,27336628622
2020-11-02,28170009489
2020-11-03,28551975719
2020-11-04,27423439129
2020-11-05,29020752456
2020-11-06,28786364088
2020-11-09,32571302188
2020-11-10,33187656787
2020-11-11,32423724327
2020-11-12,31303868788
2020-11-13,32397681175
2020-11-16,33413364105
2020-11-17,33352596750
2020-11-18,33465450409
2020-11-19,33456769359
2020-11-20,33517536714
2020-11-23,34524538594
2020-11-24,35574945727
2020-11-25,34828375368
2020-11-27,34472452289
2020-11-30,33369958852
2020-12-01,34125210262
2020-12-02,34489814391
2020-12-03,34585305948
2020-12-04,35323195257
2020-12-07,34541900695
2020-12-08,34307512326
2020-12-09,34672116455
2020-12-10,34472452289
2020-12-11,33673795626
2020-12-14,33126889433
2020-12-15,33456769359
2020-12-16,33265786244
2020-12-17,33187656787
2020-12-18,32536577986
2020-12-21,32441086428
2020-12-22,31946266539
2020-12-23,32501853783
2020-12-24,32441086428
2020-12-28,32180654907
2020-12-29,32258784364
2020-12-30,32571302188
2020-12-31,32866457912
2021-01-04,32232741211
2021-01-05,32770966354
2021-01-06,34906504824
2021-01-07,35496816271
2021-01-08,35262427902
2021-01-11,34967272179
2021-01-12,35592307829
2021-01-13,35349238409
2021-01-14,35852739349
2021-01-15,35896144603
2021-01-19,36677439165
2021-01-20,36529861303
2021-01-21,35635713082
2021-01-22,34793651165
2021-01-25,34359598631
2021-01-26,33951589248
2021-01-27,32640750594
2021-01-28,33404683055
2021-01-29,32501853783
2021-02-01,32484491681
2021-02-02,33482812511
2021-02-03,33812692437
2021-02-04,35887463552
2021-02-05,36182619275
2021-02-08,36712163368
2021-02-09,36581947607
2021-02-10,36833698077
2021-02-11,36113170870
2021-02-12,35939549856
2021-02-16,36590628658
2021-02-17,37562906335
2021-02-18,36555904455
2021-02-19,36963913838
2021-02-22,38283433542
2021-02-23,38517821911
2021-02-24,39438013284
2021-02-25,38153217782
2021-02-26,38153217782
2021-03-01,39333840676
2021-03-02,39898108971
2021-03-03,40809619293
2021-03-04,40167221542
2021-03-05,40774895090
2021-03-08,41009283459
2021-03-09,40471058316
2021-03-10,41538827551
2021-03-11,41677724362
2021-03-12,42051009542
2021-03-15,41964199035
2021-03-16,41087412915
2021-03-17,41382568639
2021-03-18,41512784399
2021-03-19,40653360381
2021-03-22,40132497339
2021-03-23,39047366003
2021-03-24,39056047054
2021-03-25,40366885708
2021-03-26,40644679330
2021-03-29,40436334114
2021-03-30,41096093966
2021-03-31,39876038321
2021-04-01,40022736579
2021-04-05,40342021024
2021-04-06,40264357240
2021-04-07,40626788231
2021-04-08,39746598681
2021-04-09,40212581384
2021-04-12,40695822705
2021-04-13,40290245168
2021-04-14,40980589913
2021-04-15,40264357240
2021-04-16,40644046850
2021-04-19,40324762405
2021-04-20,39289245288
2021-04-21,40350650333
2021-04-22,40091771054
2021-04-23,40851150273
2021-04-26,41015107150
2021-04-27,41800374297
2021-04-28,41601900183
2021-04-29,42231839763
2021-04-30,41809003606
2021-05-03,42326762165
2021-05-04,41765857060
2021-05-05,42171434597
2021-05-06,43293244808
2021-05-07,44173434357
2021-05-10,44803373937
2021-05-11,43474460303
2021-05-12,43215581024
2021-05-13,43880037841
2021-05-14,44786115318
2021-05-17,44501348111
2021-05-18,44104399883
2021-05-19,43724710273
2021-05-20,43603899943
2021-05-21,44276986069
2021-05-24,44768856700
2021-05-25,43836891294
2021-05-26,44328761925
2021-05-27,45485089373
2021-05-28,45597270394
2021-06-01,46209951355
2021-06-02,45769856580
2021-06-03,46201322045
2021-06-04,46097770334
2021-06-07,45795744508
2021-06-08,45933813457
2021-06-09,45010477360
2021-06-10,44501348111
2021-06-11,44889667030
2021-06-14,44095770574
2021-06-15,44466830874
2021-06-16,44596270514
2021-06-17,42085141504
2021-06-18,40428314117
2021-06-21,41204951955
2021-06-22,41032365769
2021-06-23,41187693336
2021-06-24,41601900183
2021-06-25,42300874237
2021-06-28,41386167450
2021-06-29,40902926129
2021-06-30,40591626518
2021-07-01,41162979245
2021-07-02,40975370887
2021-07-06,39747388908
2021-07-07,39900886655
2021-07-08,38255049698
2021-07-09,39969107876
2021-07-12,40455184076
2021-07-13,39849720739
2021-07-14,39576835855
2021-07-15,40992426192
2021-07-16,39994690834
2021-07-19,38314743266
2021-07-20,40276103371
2021-07-21,41180034550
2021-07-22,40557515908
2021-07-23,40344324592
2021-07-26,40685430697
2021-07-27,40438128771
2021-07-28,40037329097
2021-07-29,40821873139
2021-07-30,40378435203
2021-08-02,40395490508
2021-08-03,40711013655
2021-08-04,40156716234
2021-08-05,41495557697
2021-08-06,43448390149
2021-08-09,44215878886
2021-08-10,45315946075
2021-08-11,46117545423
2021-08-12,45946992370
2021-08-13,46569511012
2021-08-16,46569511012
2021-08-17,46057851854
2021-08-18,45844660538
2021-08-19,45162448328
2021-08-20,45682635138
2021-08-23,46185766644
2021-08-24,46356319696
2021-08-25,46842395896
2021-08-26,46066379507
2021-08-27,46910617117
2021-08-30,46066379507
2021-08-31,46526872749
2021-09-01,46543928054
2021-09-02,47098225475
2021-09-03,46987365991
2021-09-07,46620676928
2021-09-08,46740064065
2021-09-09,46637732233
2021-09-10,46424540917
2021-09-13,47004421296
2021-09-14,46416013265
2021-09-15,46433068570
2021-09-16,46347792044
2021-09-17,45887298802
2021-09-20,45392694949
2021-09-21,45162448328
2021-09-22,45802022275
2021-09-23,46492762138
2021-09-24,46740064065
2021-09-27,48633202948
2021-09-28,47746327075
2021-09-29,47618412285
2021-09-30,46808285286
2021-10-01,47311416791
2021-10-04,47601356980
2021-10-05,48991364359
2021-10-06,48880504875
2021-10-07,48778173043
2021-10-08,49127806801
2021-10-11,49366581075
2021-10-12,48948726096
2021-10-13,47933935433
2021-10-14,49264249243
2021-10-15,49699159527
2021-10-18,49366581075
2021-10-19,50006155022
2021-10-20,50833337327
2021-10-21,50534869485
2021-10-22,51174443432
2021-10-25,50858920285
2021-10-26,50509286527
2021-10-27,49929406148
2021-10-28,51080639253
2021-10-29,50389899390
2021-11-01,51327941179
2021-11-02,51148860474
2021-11-03,52086902264
2021-11-04,51498494232
2021-11-05,50279039906
2021-11-08,50449592959
2021-11-09,50108486853
2021-11-10,50193763380
2021-11-11,50193763380
2021-11-12,49639465959
2021-11-15,49537134127
2021-11-16,48769645390
2021-11-17,48564981727
2021-11-18,47857186559
2021-11-19,46859451201
2021-11-22,48556454075
2021-11-23,50227873990
2021-11-24,49366581075
2021-11-26,47797492991
2021-11-29,46859451201
2021-11-30,44855452833
2021-12-01,44105019402
2021-12-02,46015213591
2021-12-03,45469443823
2021-12-06,46705953454
2021-12-07,47064114864
2021-12-08,46876506507
2021-12-09,46740064065
2021-12-10,46381902654
2021-12-13,45912881759
2021-12-14,46612149275
2021-12-15,46356319696
2021-12-16,47140863738
2021-12-17,46143128380
2021-12-20,45119810065
2021-12-21,47021476601
2021-12-22,47132336086
2021-12-23,48240930927
2021-12-27,48522343464
2021-12-28,48326207454
2021-12-29,48420011633
2021-12-30,48385901022
2021-12-31,46415629562
2022-01-03,46848276127
2022-01-04,48162542107
2022-01-05,47501327545
2022-01-06,48317641818
2022-01-07,49582928942
2022-01-10,50129859504
2022-01-11,50423732643
2022-01-12,50097206934
2022-01-13,50505364070
2022-01-14,50538016641
2022-01-18,49713539225
2022-01-19,48031931823
2022-01-20,48031931823
2022-01-21,46791134128
2022-01-24,46905418126
2022-01-25,47517653831
2022-01-26,47044191552
2022-01-27,46056451282
2022-01-28,46497260990
2022-01-31,47142149265
2022-02-01,48252336677
2022-02-02,49182934948
2022-02-03,48562536100
2022-02-04,49787007510
2022-02-07,50440058928
2022-02-08,51182904917
2022-02-09,50946173777
2022-02-10,50791074066
2022-02-11,49582928942
2022-02-14,48154378964
2022-02-15,49289055803
2022-02-16,49256403232
2022-02-17,50105370076
2022-02-18,50391080072
2022-02-22,50293122359
2022-02-23,50235980360
2022-02-24,49289055803
2022-02-25,51558409482
2022-02-28,49991086078
2022-03-01,47256433263
2022-03-02,49827823223
2022-03-03,49313545231
2022-03-04,46921744412
2022-03-07,44627901304
2022-03-08,45272789580
2022-03-09,47574795830
2022-03-10,46513587275
2022-03-11,46529913561
2022-03-14,46946233840
2022-03-15,47795200684
2022-03-16,48799267239
2022-03-17,49746191796
2022-03-18,49819660081
2022-03-21,50399243215
2022-03-22,51166578631
2022-03-23,50489037785
2022-03-24,51558409482
2022-03-25,52635944323
2022-03-28,52023708618
2022-03-29,51468614912
2022-03-30,51827793192
2022-03-31,49644623583
2022-04-01,50451338830
2022-04-04,49462717204
2022-04-05,49391536447
2022-04-06,48885362174
2022-04-07,48766727579
2022-04-08,49937255585
2022-04-11,49494353096
2022-04-12,49391536447
2022-04-13,49810712016
2022-04-14,49850256882
2022-04-18,50538337533
2022-04-19,50308977316
2022-04-20,50941695157
2022-04-21,49929346612
2022-04-22,47801832872
2022-04-25,47200750923
2022-04-26,45603138375
2022-04-27,46757848435
2022-04-28,47485473952
2022-04-29,46275401081
2022-05-02,46710394597
2022-05-03,47082116328
2022-05-04,50569973425
2022-05-05,49130540338
2022-05-06,49217539041
2022-05-09,47145388112
2022-05-10,46417762595
2022-05-11,46354490811
2022-05-12,46196311351
2022-05-13,46314945946
2022-05-16,46378217730
2022-05-17,47675289304
2022-05-18,46109312648
2022-05-19,45792953727
2022-05-20,43989707881
2022-05-23,45025783345
2022-05-24,44693606479
2022-05-25,44820150047
2022-05-26,45658501186
2022-05-27,46662940759
2022-05-31,46409853622
2022-06-01,45745499889
2022-06-02,46006495999
2022-06-03,45310506374
2022-06-06,46655031785
2022-06-07,46987208652
2022-06-08,45666410159
2022-06-09,44195341179
2022-06-10,42257642792
2022-06-13,40834027650
2022-06-14,41142477598
2022-06-15,41166204517
2022-06-16,39521138130
2022-06-17,40699575109
2022-06-21,41245294247
2022-06-22,40636303325
2022-06-23,39228506129
2022-06-24,41735650573
2022-06-27,41063387867
2022-06-28,40976389164
2022-06-29,40177582890
2022-06-30,39014822274
2022-07-01,39693938093
2022-07-05,39014822274
2022-07-06,38900364552
2022-07-07,39518436252
2022-07-08,39274259778
2022-07-11,39258998748
2022-07-12,39007191759
2022-07-13,38656188078
2022-07-14,36946952758
2022-07-15,38213618218
2022-07-18,38068638436
2022-07-19,39480283678
2022-07-20,39312412352
2022-07-21,39396348015
2022-07-22,39167432571
2022-07-25,39716829638
2022-07-26,39472653163
2022-07-27,40075463834
2022-07-28,38526469326
2022-07-29,39503175223
2022-08-01,38946147641
2022-08-02,38694340652
2022-08-03,39358195441
2022-08-04,39007191759
2022-08-05,39548958312
2022-08-08,39884700964
2022-08-09,40861406861
2022-08-10,41906787391
2022-08-11,42982689981
2022-08-12,43806785581
2022-08-15,43310802118
2022-08-16,43715219403
2022-08-17,43257388514
2022-08-18,43745741463
2022-08-19,42807188140
2022-08-22,41235302087
2022-08-23,41410803928
2022-08-24,41448956502
2022-08-25,42166224895
2022-08-26,40441728546
2022-08-29,40289118249
2022-08-30,39976267141
2022-08-31,39487914193
2022-09-01,39938114567
2022-09-02,39991528171
2022-09-06,39953375597
2022-09-07,40975864583
2022-09-08,41456587017
2022-09-09,41998353569
2022-09-12,43135300277
2022-09-13,41464217531
2022-09-14,41357390324
2022-09-15,41342129294
2022-09-16,40937712009
2022-09-19,41654980402
2022-09-20,40754579653
2022-09-21,39899961993
2022-09-22,39075866393
2022-09-23,37977072259
2022-09-26,36939322243
2022-09-27,37053779965
2022-09-28,37214020777
2022-09-29,36367033632
2022-09-30,35382096000
2022-10-03,36648936000
2022-10-04,38534292000
2022-10-05,38228760000
2022-10-06,37826352000
2022-10-07,37043892000
2022-10-10,36097488000
2022-10-11,35806860000
2022-10-12,36484992000
2022-10-13,37960488000
2022-10-14,37789092000
2022-10-17,38549196000
2022-10-18,39197520000
2022-10-19,39309300000
2022-10-20,38638620000
2022-10-21,39681900000
2022-10-24,40501620000
2022-10-25,40456908000
2022-10-26,40404744000
2022-10-27,40702824000
2022-10-28,42327360000
2022-10-31,42476400000
2022-11-01,42528564000
2022-11-02,42685056000
2022-11-03,42930972000
2022-11-04,43161984000
2022-11-07,44093484000
2022-11-08,44063676000
2022-11-09,43564392000
2022-11-10,45151668000
2022-11-11,45002628000
2022-11-14,44890848000
2022-11-15,45114408000
2022-11-16,44615124000
2022-11-17,44294688000
2022-11-18,44577864000
2022-11-21,44793972000
2022-11-22,45367776000
2022-11-23,45427392000
2022-11-25,45516816000
2022-11-28,45263448000
2022-11-29,45785088000
2022-11-30,47029572000
2022-12-01,47022120000
2022-12-02,46761300000
2022-12-05,45852156000
2022-12-06,45971388000
2022-12-07,46224756000
2022-12-08,46396152000
2022-12-09,46582452000
2022-12-12,47327652000
2022-12-13,47364912000
2022-12-14,46694232000
2022-12-15,46358892000
2022-12-16,46627164000
2022-12-19,45807444000
2022-12-20,46798560000
2022-12-21,47193516000
2022-12-22,46500480000
2022-12-23,47066832000
2022-12-27,47193516000
2022-12-28,46865628000
2022-12-29,47417076000
2022-12-30,47126448000
2023-01-03,46483963664
2023-01-04,47170918792
2023-01-05,46912387292
2023-01-06,47680595177
2023-01-09,47178305406
2023-01-10,46868067606
2023-01-11,46875454220
2023-01-12,47037959735
2023-01-13,47577182577
2023-01-17,47111825877
2023-01-18,45952127435
2023-01-19,45590183336
2023-01-20,46144179407
2023-01-23,46609536106
2023-01-24,46653855792
2023-01-25,46905000678
2023-01-26,47259558163
2023-01-27,46779428235
2023-01-30,46661242406
2023-01-31,46698175478
2023-02-01,45228239236
2023-02-02,43603184094
2023-02-03,43396358895
2023-02-06,44290139222
2023-02-07,44770269151
2023-02-08,45036187265
2023-02-09,44962321122
2023-02-10,45294718764
2023-02-13,45767462078
2023-02-14,45442451050
2023-02-15,45671436093
2023-02-16,45915194364
2023-02-17,44925388050
2023-02-21,44112860480
2023-02-22,44807202222
2023-02-23,44548670722
2023-02-24,44445258122
2023-02-27,44799815608
2023-02-28,45139599865
2023-03-01,45028800650
2023-03-02,44341845522
