,WELL
2018-09-26,23485528080
2018-09-27,23519100150
2018-09-28,23992839359
2018-10-01,23942592000
2018-10-02,23832902400
2018-10-03,23413056000
2018-10-04,23530310400
2018-10-05,23541657600
2018-10-08,23904768000
2018-10-09,24199795200
2018-10-10,24192230400
2018-10-11,23348755200
2018-10-12,23299584000
2018-10-15,23413056000
2018-10-16,23874508800
2018-10-17,23976633600
2018-10-18,24003110400
2018-10-19,24385132800
2018-10-22,23957721600
2018-10-23,24275443200
2018-10-24,24884409600
2018-10-25,25069747200
2018-10-26,24642336000
2018-10-29,24956275200
2018-10-30,26283897599
2018-10-31,24990316799
2018-11-01,25531200000
2018-11-02,24910886400
2018-11-05,25637107200
2018-11-06,26143948800
2018-11-07,26136383999
2018-11-08,25939699200
2018-11-09,26280115200
2018-11-12,26427628800
2018-11-13,26317939200
2018-11-14,26514623999
2018-11-15,26283897599
2018-11-16,26601619200
2018-11-19,26594054400
2018-11-20,26586489600
2018-11-21,26291462400
2018-11-23,26397369600
2018-11-26,26446540800
2018-11-27,26756697599
2018-11-28,26987423999
2018-11-29,27017683200
2018-11-30,27358099200
2018-12-03,27479136000
2018-12-04,27282451200
2018-12-06,28262092800
2018-12-07,27887635200
2018-12-10,27615302400
2018-12-11,27630432000
2018-12-12,27127372800
2018-12-13,27346752000
2018-12-14,27361881600
2018-12-17,26749132800
2018-12-18,27002553600
2018-12-19,26900428800
2018-12-20,26907993600
2018-12-21,26631878400
2018-12-24,25130265600
2018-12-26,26136383999
2018-12-27,26200684800
2018-12-28,26238508800
2018-12-31,27172210340
2019-01-02,26342285460
2019-01-03,26827713220
2019-01-04,26729844720
2019-01-07,27046938660
2019-01-08,27524536940
2019-01-09,27277908320
2019-01-10,27888607759
2019-01-11,27974732039
2019-01-14,27861204580
2019-01-15,28338802860
2019-01-16,28417097660
2019-01-17,28464074539
2019-01-18,28593260960
2019-01-22,28738106340
2019-01-23,29035626580
2019-01-24,29090432940
2019-01-25,29337061560
2019-01-28,29540628039
2019-01-29,29748109259
2019-01-30,29986908399
2019-01-31,30335320259
2019-02-01,29873380940
2019-02-04,30202219100
2019-02-05,30323576039
2019-02-06,30045629500
2019-02-07,30163071700
2019-02-08,30225707539
2019-02-11,30311831820
2019-02-12,30006482100
2019-02-13,30362723440
2019-02-14,30327490780
2019-02-15,30382297140
2019-02-19,30049544240
2019-02-20,29654155500
2019-02-21,29141324560
2019-02-22,29532798560
2019-02-25,29125665600
2019-02-26,29184386700
2019-02-27,29180471960
2019-02-28,29090432940
2019-03-01,28972990740
2019-03-04,29188301440
2019-03-05,29305743640
2019-03-06,29094347679
2019-03-07,29399697399
2019-03-08,29348805780
2019-03-11,29936016780
2019-03-12,30088691640
2019-03-13,30292258120
2019-03-14,30487995120
2019-03-15,30257025460
2019-03-18,29661984980
2019-03-19,29466247980
2019-03-20,29556287000
2019-03-21,30405785580
2019-03-22,30464506679
2019-03-25,30691561600
2019-03-26,30816833280
2019-03-27,30562375179
2019-03-28,30762026920
2019-03-29,30378382399
2019-04-01,31179015420
2019-04-02,31413687480
2019-04-03,31259936820
2019-04-04,30976711920
2019-04-05,31049541179
2019-04-08,30648980250
2019-04-09,30665164530
2019-04-10,30960527640
2019-04-11,30960527640
2019-04-12,30940297290
2019-04-15,30932205150
2019-04-16,29831674110
2019-04-17,29236901820
2019-04-18,29633416679
2019-04-22,29034598320
2019-04-23,29414928900
2019-04-24,29714338080
2019-04-25,29839766250
2019-04-26,30159405780
2019-04-29,29532264929
2019-04-30,30155359710
2019-05-01,30292926090
2019-05-02,30487137449
2019-05-03,30932205150
2019-05-06,30750132000
2019-05-07,30499275660
2019-05-08,30462861030
2019-05-09,30782500560
2019-05-10,31369180710
2019-05-13,31433917830
2019-05-14,31591714560
2019-05-15,31838524830
2019-05-16,32158164360
2019-05-17,32384744280
2019-05-20,32057012610
2019-05-21,32368560000
2019-05-22,32457573540
2019-05-23,32914779449
2019-05-24,33003792989
2019-05-28,32413066770
2019-05-29,32251223969
2019-05-30,32676061320
2019-05-31,32862180540
2019-06-03,33181820070
2019-06-04,32392836420
2019-06-05,33169681860
2019-06-06,33412446060
2019-06-07,33675440610
2019-06-10,33331524660
2019-06-11,33222280770
2019-06-12,33287017890
2019-06-13,33311294310
2019-06-14,33291063960
2019-06-17,33829191270
2019-06-18,33598565280
2019-06-19,33906066600
2019-06-20,34241890410
2019-06-21,33845375550
2019-06-24,34015310489
2019-06-25,33703763100
2019-06-26,32801489489
2019-06-27,33028069410
2019-06-28,32987608710
2019-07-01,33106580019
2019-07-02,34090785910
2019-07-03,34536311210
2019-07-05,34111037060
2019-07-08,34532260980
2019-07-09,34872480300
2019-07-10,35123594560
2019-07-11,34495808910
2019-07-12,34325699250
2019-07-15,34187991430
2019-07-16,34285196950
2019-07-17,34224443500
2019-07-18,34366201550
2019-07-19,33637160150
2019-07-22,33637160150
2019-07-23,33908525560
2019-07-24,33653361070
2019-07-25,33467050490
2019-07-26,33669561990
2019-07-29,33904475329
2019-07-30,34001680850
2019-07-31,33665511760
2019-08-01,33900425100
2019-08-02,34329749480
2019-08-05,34362151320
2019-08-06,34593014430
2019-08-07,35338256750
2019-08-08,35605571930
2019-08-09,35755430440
2019-08-12,35637973770
2019-08-13,35581270550
2019-08-14,35058790880
2019-08-15,35755430440
2019-08-16,35961992170
2019-08-19,36217156660
2019-08-20,35864786650
2019-08-21,36018695390
2019-08-22,36006544700
2019-08-23,35540768250
2019-08-26,35885037800
2019-08-27,36030846080
2019-08-28,36002494470
2019-08-29,36322462640
2019-08-30,36273859880
2019-09-03,37011001740
2019-09-04,37448426580
2019-09-05,36893545070
2019-09-06,37015051970
2019-09-09,36537124830
2019-09-10,35593421240
2019-09-11,35512416640
2019-09-12,35419261350
2019-09-13,34633516730
2019-09-16,35208649390
2019-09-17,36168553900
2019-09-18,35998444240
2019-09-19,36168553900
2019-09-20,35966042400
2019-09-23,36071348380
2019-09-24,36115900910
2019-09-25,36115900910
2019-09-26,36703184260
2019-09-27,36569526670
2019-09-30,36801543100
2019-10-01,36318434040
2019-10-02,36448345720
2019-10-03,37077605420
2019-10-04,37333369040
2019-10-07,37162859960
2019-10-08,37016709320
2019-10-09,37085724900
2019-10-10,37187218400
2019-10-11,37016709320
2019-10-14,37264353460
2019-10-15,37101963860
2019-10-16,36951753480
2019-10-17,37016709320
2019-10-18,37386145660
2019-10-21,37434862540
2019-10-22,37317130080
2019-10-23,36992350880
2019-10-24,36878678160
2019-10-25,35709473040
2019-10-28,35335976960
2019-10-29,36310314560
2019-10-30,36724408040
2019-10-31,36817782060
2019-11-01,36549839220
2019-11-04,35275080860
2019-11-05,34731075700
2019-11-06,34455013380
2019-11-07,33797335500
2019-11-08,33647125120
2019-11-11,33740499140
2019-11-12,33407600460
2019-11-13,33736439399
2019-11-14,33935366660
2019-11-15,34097756259
2019-11-18,34434714680
2019-11-19,34548387400
2019-11-20,34442834160
2019-11-21,33898829000
2019-11-22,33959725100
2019-11-25,33772977060
2019-11-26,34329161440
2019-11-27,34840688680
2019-11-29,34333221179
2019-12-02,33789216020
2019-12-03,34073397820
2019-12-04,34012501720
2019-12-05,34126174440
2019-12-06,34008441980
2019-12-09,33752678360
2019-12-10,33569990060
2019-12-11,32952909580
2019-12-12,32124722620
2019-12-13,31937974580
2019-12-16,31937974580
2019-12-17,31422387600
2019-12-18,31824301860
2019-12-19,32092244700
2019-12-20,32640309600
2019-12-23,32417023899
2019-12-24,32449501820
2019-12-26,32672787520
2019-12-27,32867655039
2019-12-30,32887953740
2019-12-31,33554824680
2020-01-02,32881922840
2020-01-03,33460454300
2020-01-06,33969233740
2020-01-07,33747668500
2020-01-08,33755874620
2020-01-09,33833832759
2020-01-10,33973336800
2020-01-13,34494425420
2020-01-14,34478013180
2020-01-15,34855494700
2020-01-16,35511984300
2020-01-17,35446335340
2020-01-21,36024866800
2020-01-22,35286316000
2020-01-23,35795095440
2020-01-24,35676106700
2020-01-27,35643282220
2020-01-28,35594045500
2020-01-29,35503778180
2020-01-30,35040132400
2020-01-31,34839082460
2020-02-03,34654444760
2020-02-04,34855494700
2020-02-05,34469807060
2020-02-06,34740609020
2020-02-07,34519043780
2020-02-10,34925246720
2020-02-11,34834979400
2020-02-12,35228873160
2020-02-13,35983836200
2020-02-14,36648531920
2020-02-18,36861891040
2020-02-19,36000248440
2020-02-20,36115134120
2020-02-21,35741755660
2020-02-24,35544808780
2020-02-25,34043088820
2020-02-26,33119900320
2020-02-27,31010927480
2020-02-28,30699094919
2020-03-02,30879629560
2020-03-03,31597665060
2020-03-04,32680872900
2020-03-05,31253008020
2020-03-06,30346231759
2020-03-09,26620653280
2020-03-10,26509870660
2020-03-11,23178185940
2020-03-12,18853560700
2020-03-13,21040491680
2020-03-16,15907563620
2020-03-17,15850120780
2020-03-18,13630365320
2020-03-19,16789721520
2020-03-20,17405180520
2020-03-23,17844207940
2020-03-24,18615583220
2020-03-25,18939724960
2020-03-26,20683525460
2020-03-27,20392208200
2020-03-30,19358237080
2020-03-31,19094105520
2020-04-01,16933610400
2020-04-02,16178688360
2020-04-03,15540549840
2020-04-06,17730240840
2020-04-07,18518529600
2020-04-08,21517363560
2020-04-09,23606954400
2020-04-13,21888568320
2020-04-14,22251431400
2020-04-15,20241086520
2020-04-16,19703048160
2020-04-17,20478824400
2020-04-20,18927271920
2020-04-21,18239083320
2020-04-22,18472650360
2020-04-23,17980491240
2020-04-24,18376721040
2020-04-27,19160838960
2020-04-28,20462141040
2020-04-29,21913593360
2020-04-30,21367213320
2020-05-01,19740585720
2020-05-04,20153498880
2020-05-05,20103448800
2020-05-06,18902246880
2020-05-07,17517528000
2020-05-08,18581092200
2020-05-11,17542553040
2020-05-12,16587430680
2020-05-13,15832508640
2020-05-14,16825168560
2020-05-15,16954464600
2020-05-18,18823000920
2020-05-19,18852196800
2020-05-20,19081593000
2020-05-21,19361039280
2020-05-22,19944956880
2020-05-26,21321334080
2020-05-27,21642488760
2020-05-28,21413092560
2020-05-29,21133646280
2020-06-01,22134647880
2020-06-02,22847861520
2020-06-03,24595443480
2020-06-04,24487001640
2020-06-05,25692374400
2020-06-08,25713228600
2020-06-09,24858206400
2020-06-10,23260774680
2020-06-11,21413092560
2020-06-12,23039720160
2020-06-15,23406754080
2020-06-16,24040721760
2020-06-17,23365045680
2020-06-18,23277458040
2020-06-19,21271284000
2020-06-22,21429775920
2020-06-23,21471484320
2020-06-24,20595607920
2020-06-25,20941787640
2020-06-26,20745758160
2020-06-29,21379725840
2020-06-30,21581147250
2020-07-01,22369328280
2020-07-02,21948131010
2020-07-06,21814682370
2020-07-07,20830498650
2020-07-08,20863860810
2020-07-09,20517728400
2020-07-10,21080714850
2020-07-13,20859690540
2020-07-14,20826328380
2020-07-15,21285058080
2020-07-16,20801306760
2020-07-17,21264206730
2020-07-20,20559431100
2020-07-21,20634495960
2020-07-22,21823022910
2020-07-23,21660382380
2020-07-24,21443528340
2020-07-27,21272547270
2020-07-28,22160814780
2020-07-29,22807206630
2020-07-30,22736312040
2020-07-31,22335966120
2020-08-03,22048217490
2020-08-04,22223368830
2020-08-05,22164985050
2020-08-06,23524493070
2020-08-07,23845603860
2020-08-10,23954030880
2020-08-11,23616239010
2020-08-12,23733006570
2020-08-13,23349341730
2020-08-14,23666282250
2020-08-17,23345171460
2020-08-18,22911463380
2020-08-19,22498606650
2020-08-20,22969847160
2020-08-21,23407725510
2020-08-24,23945690340
2020-08-25,24016584930
2020-08-26,23290957950
2020-08-27,24154203840
2020-08-28,24792255150
2020-08-31,23987393040
2020-09-01,24241779510
2020-09-02,25025790270
2020-09-03,25209282150
2020-09-04,25488690240
2020-09-08,25042471350
2020-09-09,25392774030
2020-09-10,24963236220
2020-09-11,24550379490
2020-09-14,25071663240
2020-09-15,25317709170
2020-09-16,24967406490
2020-09-17,24095820060
2020-09-18,23541174150
2020-09-21,22598693130
2020-09-22,22815547170
2020-09-23,21668722920
2020-09-24,21631190490
2020-09-25,22210858020
2020-09-28,22682098530
2020-09-29,22727971500
2020-09-30,22979306070
2020-10-01,23534079660
2020-10-02,24168106620
2020-10-05,23972058810
2020-10-06,23634189180
2020-10-07,23400600300
2020-10-08,23867778060
2020-10-09,23488196130
2020-10-12,23304662010
2020-10-13,22633093980
2020-10-14,22470416010
2020-10-15,22962621150
2020-10-16,22641436440
2020-10-19,21932327340
2020-10-20,22562183070
2020-10-21,22403676330
2020-10-22,23046045750
2020-10-23,23467339980
2020-10-26,23233751100
2020-10-27,22537155690
2020-10-28,21798847980
2020-10-29,22787429490
2020-10-30,22428703710
2020-11-02,23667559020
2020-11-03,24614428230
2020-11-04,23771839770
2020-11-05,23713442550
2020-11-06,23150326500
2020-11-09,27805419180
2020-11-10,28297624320
2020-11-11,27329898960
2020-11-12,26520680340
2020-11-13,27350755109
2020-11-16,27705309660
2020-11-17,27509261850
2020-11-18,26624961090
2020-11-19,27196419600
2020-11-20,26908604730
2020-11-23,26562392640
2020-11-24,27309042810
2020-11-25,27221446980
2020-11-27,26921118420
2020-11-30,26270406540
2020-12-01,26483139270
2020-12-02,26061845040
2020-12-03,26358002370
2020-12-04,26779296600
2020-12-07,27413323560
2020-12-08,27092138850
2020-12-09,27121337460
2020-12-10,26708385690
2020-12-11,26800152750
2020-12-14,26378858520
2020-12-15,27475892010
2020-12-16,27734508269
2020-12-17,27509261850
2020-12-18,26704214460
2020-12-21,26132755950
2020-12-22,26141098410
2020-12-23,26011790280
2020-12-24,26495652960
2020-12-28,26266235310
2020-12-29,26353831140
2020-12-30,26612447400
2020-12-31,26962113420
2021-01-04,25702045600
2021-01-05,25852252360
2021-01-06,26945423780
2021-01-07,26411355300
2021-01-08,26152665880
2021-01-11,25526804380
2021-01-12,25489252690
2021-01-13,26624148210
2021-01-14,26519837960
2021-01-15,26807734250
2021-01-19,25451701000
2021-01-20,25923183330
2021-01-21,25806355850
2021-01-22,26315389870
2021-01-25,26102596960
2021-01-26,25781321390
2021-01-27,24946839390
2021-01-28,25777148980
2021-01-29,25284804600
2021-02-01,26081734910
2021-02-02,25939872970
2021-02-03,25906493690
2021-02-04,26665872310
2021-02-05,26711768820
2021-02-08,26373803610
2021-02-09,26382148430
2021-02-10,27091458130
2021-02-11,27717319630
2021-02-12,28167939910
2021-02-16,28026077970
2021-02-17,28076146890
2021-02-18,28443318970
2021-02-19,28535111990
2021-02-22,29160973490
2021-02-23,29457214599
2021-02-24,30708937599
2021-02-25,29323697480
2021-02-26,28330663900
2021-03-01,28572663680
2021-03-02,28631077420
2021-03-03,28797973820
2021-03-04,29094214930
2021-03-05,29315352660
2021-03-08,30137317430
2021-03-09,30358455160
2021-03-10,30863316770
2021-03-11,30612972170
2021-03-12,30925902920
2021-03-15,31105316550
2021-03-16,30421041310
2021-03-17,30746489290
2021-03-18,29978765849
2021-03-19,29507283520
2021-03-22,29624111000
2021-03-23,29619938589
2021-03-24,29699214380
2021-03-25,29690869560
2021-03-26,30621316990
2021-03-29,29907834880
2021-03-30,30429386130
2021-03-31,29902086760
2021-04-01,30578359000
2021-04-05,30390505600
2021-04-06,30958240320
2021-04-07,31392390400
2021-04-08,31567720240
2021-04-09,31354819720
2021-04-12,31471706280
2021-04-13,31638687080
2021-04-14,31346470680
2021-04-15,31830715000
2021-04-16,31596941880
2021-04-19,31258805760
2021-04-20,31776446240
2021-04-21,31876634720
2021-04-22,31571894760
2021-04-23,31492578880
2021-04-26,31680432280
2021-04-27,31922554440
2021-04-28,31525975040
2021-04-29,31759748160
2021-04-30,31321423560
2021-05-03,31930903479
2021-05-04,31271329320
2021-05-05,30327887800
2021-05-06,30686896520
2021-05-07,31183664400
2021-05-10,31020858120
2021-05-11,30511566680
2021-05-12,29655790080
2021-05-13,30089940160
2021-05-14,30565835440
2021-05-17,30524090240
2021-05-18,30528264760
2021-05-19,30398854639
2021-05-20,30657674880
2021-05-21,30590882560
2021-05-24,31166966320
2021-05-25,31237933160
2021-05-26,31304725479
2021-05-27,30933193199
2021-05-28,31212886040
2021-06-01,32018568400
2021-06-02,32486114639
2021-06-03,32022742919
2021-06-04,31914205400
2021-06-07,32089535240
2021-06-08,32623873800
2021-06-09,32911915680
2021-06-10,33037151280
2021-06-11,33262575360
2021-06-14,33901276919
2021-06-15,33880404320
2021-06-16,33730121600
2021-06-17,33625758600
2021-06-18,32774156520
2021-06-21,33638282160
2021-06-22,34322903440
2021-06-23,34844718440
2021-06-24,34840543920
2021-06-25,35074317040
2021-06-28,34631817920
2021-06-29,34819671320
2021-06-30,35569376100
2021-07-01,35839035630
2021-07-02,36348392520
2021-07-06,36442559340
2021-07-07,36326990970
2021-07-08,36335551590
2021-07-09,36994719330
2021-07-12,37465553430
2021-07-13,37225856070
2021-07-14,37752334200
2021-07-15,37923546600
2021-07-16,38385820080
2021-07-19,36138657330
2021-07-20,37675288620
2021-07-21,37662447690
2021-07-22,37388507850
2021-07-23,37564000560
2021-07-26,37495515600
2021-07-27,37782296370
2021-07-28,37405629090
2021-07-29,37551159630
2021-07-30,37178772660
2021-08-02,36926234370
2021-08-03,37285780410
2021-08-04,36425438100
2021-08-05,37058923980
2021-08-06,36459680580
2021-08-09,36622332360
2021-08-10,36399756240
2021-08-11,35933202450
2021-08-12,35843315940
2021-08-13,36429718410
2021-08-16,36493923060
2021-08-17,36635173290
2021-08-18,36083013300
2021-08-19,35988846480
2021-08-20,36048770820
2021-08-23,36031649580
2021-08-24,36160058880
2021-08-25,36335551590
2021-08-26,36241384770
2021-08-27,36656574840
2021-08-30,36707938560
2021-08-31,37465553430
2021-09-01,37743773580
2021-09-02,37559720250
2021-09-03,37131689250
2021-09-07,36421157790
2021-09-08,36810666000
2021-09-09,36857749410
2021-09-10,37101727080
2021-09-13,37760894820
2021-09-14,37469833740
2021-09-15,37187333280
2021-09-16,37585402110
2021-09-17,36737900730
2021-09-20,36703658250
2021-09-21,36784984140
2021-09-22,36570968640
2021-09-23,36699377940
2021-09-24,35654982300
2021-09-27,35436686490
2021-09-28,35569376100
2021-09-29,35864717490
2021-09-30,36001301600
2021-10-01,36634819650
2021-10-04,36582390570
2021-10-05,35712941660
2021-10-06,36350828800
2021-10-07,36232863370
2021-10-08,36128005210
2021-10-11,36193541560
2021-10-12,36390150610
2021-10-13,36390150610
2021-10-14,36678510550
2021-10-15,36748415990
2021-10-18,36420734240
2021-10-19,36730939630
2021-10-20,36953763220
2021-10-21,36328983350
2021-10-22,35407105360
2021-10-25,35380890820
2021-10-26,35140590870
2021-10-27,35957610700
2021-10-28,36145481570
2021-10-29,35127483600
2021-11-01,36023147050
2021-11-02,35778478010
2021-11-03,36184803380
2021-11-04,35158067230
2021-11-05,36962501400
2021-11-08,37032406840
2021-11-09,37307659510
2021-11-10,38015452090
2021-11-11,37237754070
2021-11-12,37377564950
2021-11-15,36800845070
2021-11-16,36700356000
2021-11-17,37670293980
2021-11-18,37639710350
2021-11-19,36783368710
2021-11-22,36704725090
2021-11-23,37478054020
2021-11-24,38041666630
2021-11-26,35791585280
2021-11-29,35844014360
2021-11-30,34786694580
2021-12-01,34673098240
2021-12-02,35861490720
2021-12-03,35127483600
2021-12-06,36280923360
2021-12-07,37041145020
2021-12-08,37443101300
2021-12-09,36765892350
2021-12-10,36136743390
2021-12-13,36455686960
2021-12-14,35909550710
2021-12-15,36241601550
2021-12-16,36307137900
2021-12-17,36350828800
2021-12-20,35096899970
2021-12-21,36106159760
2021-12-22,36245970640
2021-12-23,36171696110
2021-12-27,36717832360
2021-12-28,37019299570
2021-12-29,37185324990
2021-12-30,37530483100
2021-12-31,38371696830
2022-01-03,38277747240
2022-01-04,39431985060
2022-01-05,38913025420
2022-01-06,39203821770
2022-01-07,39293297570
2022-01-10,39163557660
2022-01-11,38622229070
2022-01-12,38613281490
2022-01-13,39239612090
2022-01-14,39150136290
2022-01-18,39002501220
2022-01-19,38264325870
2022-01-20,38465646420
2022-01-21,39150136290
2022-01-24,38483541580
2022-01-25,38264325870
2022-01-26,37512729150
2022-01-27,37320356180
2022-01-28,37606678740
2022-01-31,38756442770
2022-02-01,37875106140
2022-02-02,37960108150
2022-02-03,37025086040
2022-02-04,35982692970
2022-02-07,36116906670
2022-02-08,35785846210
2022-02-09,36595602200
2022-02-10,36094537720
2022-02-11,35839531690
2022-02-14,35642684930
2022-02-15,36309279640
2022-02-16,37530624310
2022-02-17,36747711060
2022-02-18,37069823940
2022-02-22,37114561840
2022-02-23,36188487310
2022-02-24,36694025580
2022-02-25,37718523490
2022-02-28,37262196910
2022-03-01,36837186860
2022-03-02,37736418650
2022-03-03,38192745230
2022-03-04,38957763320
2022-03-07,38886182680
2022-03-08,39516987070
2022-03-09,39709360040
2022-03-10,40460956760
2022-03-11,40805438590
2022-03-14,40698067630
2022-03-15,40353585800
2022-03-16,40581749090
2022-03-17,41163341790
2022-03-18,41234922430
2022-03-21,41472033300
2022-03-22,41436242980
2022-03-23,41530192570
2022-03-24,42348896140
2022-03-25,43046807380
2022-03-28,43064702540
2022-03-29,43981829490
2022-03-30,43780508940
2022-03-31,43678997780
2022-04-01,44442267140
2022-04-04,44374118090
2022-04-05,43474550630
2022-04-06,44096978620
2022-04-07,43747146830
2022-04-08,44060632460
2022-04-11,43783492990
2022-04-12,43869815120
2022-04-13,44024286300
2022-04-14,43629021810
2022-04-18,43838012230
2022-04-19,43969767060
2022-04-20,44301425770
2022-04-21,44206017100
2022-04-22,43133805380
2022-04-25,43415488120
2022-04-26,43279190020
2022-04-27,42361449480
2022-04-28,42906641880
2022-04-29,41257434870
2022-05-02,40943949240
2022-05-03,41202915630
2022-05-04,40989381940
2022-05-05,40875800190
2022-05-06,40176136610
2022-05-09,39553708620
2022-05-10,38981256600
2022-05-11,39521905730
2022-05-12,39562795160
2022-05-13,40148876990
2022-05-16,40366953950
2022-05-17,40734958820
2022-05-18,40080727940
2022-05-19,39762699040
2022-05-20,40030751970
2022-05-23,39849021170
2022-05-24,40171593340
2022-05-25,40412386650
2022-05-26,40244285660
2022-05-27,40966665590
2022-05-31,40475992430
2022-06-01,40053468320
2022-06-02,40376040490
2022-06-03,39980776000
2022-06-06,39590054780
2022-06-07,40571401100
2022-06-08,39063035460
2022-06-09,37813636210
2022-06-10,37286616890
2022-06-13,35369356950
2022-06-14,35187626150
2022-06-15,35641953150
2022-06-16,35301207900
2022-06-17,35278491550
2022-06-21,35746448360
2022-06-22,36241664790
2022-06-23,37123059170
2022-06-24,37872698720
2022-06-27,37786376590
2022-06-28,37654621760
2022-06-29,37813636210
2022-06-30,38119053921
2022-07-01,38517139973
2022-07-05,38123682828
2022-07-06,37804288205
2022-07-07,37827432743
2022-07-08,38007960139
2022-07-11,38007960139
2022-07-12,38160714089
2022-07-13,37915381987
2022-07-14,37077549715
2022-07-15,37595987364
2022-07-18,37396944338
2022-07-19,38017217954
2022-07-20,37674678793
2022-07-21,37646905348
2022-07-22,38341241485
2022-07-25,38938370562
2022-07-26,39308683169
2022-07-27,39128155773
2022-07-28,39799347372
2022-07-29,39965988045
2022-08-01,39799347372
2022-08-02,38730069721
2022-08-03,38146827366
2022-08-04,37494151398
2022-08-05,37346026355
2022-08-08,37771885852
2022-08-09,38262550056
2022-08-10,38563429048
2022-08-11,37600616272
2022-08-12,38276436779
2022-08-15,37813546021
2022-08-16,37336768540
2022-08-17,37757999130
2022-08-18,37031260640
2022-08-19,36836846521
2022-08-22,36633174588
2022-08-23,35712021979
2022-08-24,35878662652
2022-08-25,36494307360
2022-08-26,35795342316
2022-08-29,35596299290
2022-08-30,35230615591
2022-08-31,35480576600
2022-09-01,35448174247
2022-09-02,35101006179
2022-09-06,35309307020
2022-09-07,35952725173
2022-09-08,35350967188
2022-09-09,35915693913
2022-09-12,36225830721
2022-09-13,34814013909
2022-09-14,34244658276
2022-09-15,33670673736
2022-09-16,33707704997
2022-09-19,32976337599
2022-09-20,32198681126
2022-09-21,31934833394
2022-09-22,31592294233
2022-09-23,30879442466
2022-09-26,30444325153
2022-09-27,29768504646
2022-09-28,30282313388
2022-09-29,29314871704
2022-09-30,31086177599
2022-10-03,31598480899
2022-10-04,31115175899
2022-10-05,30119567600
2022-10-06,28882306800
2022-10-07,28321673000
2022-10-10,27727207850
2022-10-11,28113851850
2022-10-12,27988192550
2022-10-13,28597156850
2022-10-14,27954361200
2022-10-17,28988633900
2022-10-18,29322114350
2022-10-19,28674485650
2022-10-20,28505328900
2022-10-21,27973693400
2022-10-24,27794870550
2022-10-25,29172289800
2022-10-26,29191622000
2022-10-27,28969301700
2022-10-28,29723257500
2022-10-31,29500937200
2022-11-01,29046630500
2022-11-02,28447332300
2022-11-03,28225012000
2022-11-04,29457439750
2022-11-07,29703925300
2022-11-08,32144615550
2022-11-09,32139782500
2022-11-10,33860348300
2022-11-11,34594971900
2022-11-14,33971508450
2022-11-15,33787852550
2022-11-16,32961401000
2022-11-17,32246109600
2022-11-18,32758412900
2022-11-21,32951734900
2022-11-22,33275549249
2022-11-23,33517201749
2022-11-25,33604196650
2022-11-28,32207445200
2022-11-29,33444706000
2022-11-30,34329154150
2022-12-01,34309821949
2022-12-02,34353319400
2022-12-05,33923177950
2022-12-06,32961401000
2022-12-07,31414825000
2022-12-08,31753138500
2022-12-09,32221944350
2022-12-12,31767637650
2022-12-13,32023789300
2022-12-14,32550591749
2022-12-15,32439431600
2022-12-16,31086177599
2022-12-19,30786528500
2022-12-20,30714032750
2022-12-21,30917020850
2022-12-22,31187671650
2022-12-23,31448656349
2022-12-27,31869131700
2022-12-28,31337496200
2022-12-29,31815968150
2022-12-30,31680642750
2023-01-03,32943483950
2023-01-04,33873479240
2023-01-05,33159990790
2023-01-06,34336016580
2023-01-09,34085065469
2023-01-10,33947288389
2023-01-11,35344741630
2023-01-12,35477598100
2023-01-13,35010140150
2023-01-17,35285694310
2023-01-18,35256170650
2023-01-19,35256170650
2023-01-20,35836802630
2023-01-23,36550291080
2023-01-24,36845527680
2023-01-25,36343625460
2023-01-26,36501084980
2023-01-27,36998066590
2023-01-30,36668385720
2023-01-31,36924257440
2023-02-01,36845527680
2023-02-02,37529492470
2023-02-03,37308065020
2023-02-06,36668385720
2023-02-07,36865210120
2023-02-08,36904575000
2023-02-09,36407593390
2023-02-10,37042352080
2023-02-13,37342509290
2023-02-14,37273620750
2023-02-15,37258858920
2023-02-16,38405361050
2023-02-17,38085521400
2023-02-21,37800126020
2023-02-22,37209652820
2023-02-23,37480286370
2023-02-24,36840607070
2023-02-27,36545370470
2023-02-28,36471561320
2023-03-01,35964738490
2023-03-02,36584735350
2023-03-03,37057113910
2023-03-06,36998066590
2023-03-07,36397752170
2023-03-08,36766797920
2023-03-09,35649819450
2023-03-10,33376497630
2023-03-13,34055541809
2023-03-14,35211885160
2023-03-15,35059346250
2023-03-16,34862521850
2023-03-17,33829193750
2023-03-20,34016176929
2023-03-21,34144112790
2023-03-22,32559676370
2023-03-23,32357931360
2023-03-24,33204276280
2023-03-27,33401100679
2023-03-28,33839034969
2023-03-29,34424587560
2023-03-30,34911727950
2023-03-31,35774958870
2023-04-03,35794919790
2023-04-04,35121238740
2023-04-05,35211062880
2023-04-06,35705095650
2023-04-10,36338854860
2023-04-11,37097369820
2023-04-12,37242086490
2023-04-13,37177213500
2023-04-14,36972614070
2023-04-17,37546490520
2023-04-18,37651285350
2023-04-19,38050503750
2023-04-20,37865865240
2023-04-21,37741109490
2023-04-24,37591402590
2023-04-25,38120366970
2023-04-26,38010581910
2023-04-27,38918803770
2023-04-28,39532602060
2023-05-01,39053539980
2023-05-02,38599429050
2023-05-03,38684262960
2023-05-04,38374868700
2023-05-05,39303051480
2023-05-08,38090425590
2023-05-09,39083481360
2023-05-10,39612445740
2023-05-11,39497670450
2023-05-12,39572523900
2023-05-15,39986712990
