,VMC
2018-07-17,16370270800
2018-07-18,16473536560
2018-07-19,16539732560
2018-07-20,16400720960
2018-07-23,16368946880
2018-07-24,16228611360
2018-07-25,15953236000
2018-07-26,15462061680
2018-07-27,15672564960
2018-07-30,15520314160
2018-07-31,14827904000
2018-08-01,15015900640
2018-08-02,15181390640
2018-08-03,15158884000
2018-08-06,15197277680
2018-08-07,15333641440
2018-08-08,15087392320
2018-08-09,14948380720
2018-08-10,14630639920
2018-08-13,14608133280
2018-08-14,14743173120
2018-08-15,14539289440
2018-08-16,14540613360
2018-08-17,14608133280
2018-08-20,14568415680
2018-08-21,14797453840
2018-08-22,14886156480
2018-08-23,14708751200
2018-08-24,14776271120
2018-08-27,15037083360
2018-08-28,14853058480
2018-08-29,15010604960
2018-08-30,14847762800
2018-08-31,14669033600
2018-09-04,14653146560
2018-09-05,14563120000
2018-09-06,14592246240
2018-09-07,14671681440
2018-09-10,14192422400
2018-09-11,14442643280
2018-09-12,14413517040
2018-09-13,14522078480
2018-09-14,14721990400
2018-09-17,14690216320
2018-09-18,14943085040
2018-09-19,15148292640
2018-09-20,15230375680
2018-09-21,15297895600
2018-09-24,15164179680
2018-09-25,14941761120
2018-09-26,14944408960
2018-09-27,14964267760
2018-09-28,14721990400
2018-10-01,14827696800
2018-10-02,14838261600
2018-10-03,14902971000
2018-10-04,14724690000
2018-10-05,14611118400
2018-10-08,14615080200
2018-10-09,14414349000
2018-10-10,13899315000
2018-10-11,13254862200
2018-10-12,13336739400
2018-10-15,13112237400
2018-10-16,13324854000
2018-10-17,12708133800
2018-10-18,12430807800
2018-10-19,12260450400
2018-10-22,12001612800
2018-10-23,12194420400
2018-10-24,12109902000
2018-10-25,12005574600
2018-10-26,11670142200
2018-10-29,11119452000
2018-10-30,13064695800
2018-10-31,13356548400
2018-11-01,13569165000
2018-11-02,13431822600
2018-11-05,13283915400
2018-11-06,13750087200
2018-11-07,14420952000
2018-11-08,14259838800
2018-11-09,13966665600
2018-11-12,13694622000
2018-11-13,13854414600
2018-11-14,13983833400
2018-11-15,14151549600
2018-11-16,14069672400
2018-11-19,13721034000
2018-11-20,13570485600
2018-11-21,13707828000
2018-11-23,13619347800
2018-11-26,13993077600
2018-11-27,13892712000
2018-11-28,14257197600
2018-11-29,14119855200
2018-11-30,13960062600
2018-12-03,14006283600
2018-12-04,13279953600
2018-12-06,13653683400
2018-12-07,13385601600
2018-12-10,13409372400
2018-12-11,13161099600
2018-12-12,13287877200
2018-12-13,13040925000
2018-12-14,13158458400
2018-12-17,12992062800
2018-12-18,13035642600
2018-12-19,12668515800
2018-12-20,12557585400
2018-12-21,12321198000
2018-12-24,12016139400
2018-12-26,12772843200
2018-12-27,12968292000
2018-12-28,12819064200
2018-12-31,13045848400
2019-01-02,12886076370
2019-01-03,12754033370
2019-01-04,13406325790
2019-01-07,13673052650
2019-01-08,13618915020
2019-01-09,13655887060
2019-01-10,13604390290
2019-01-11,13418209660
2019-01-14,13471026860
2019-01-15,13258437630
2019-01-16,13233349460
2019-01-17,13361431170
2019-01-18,13680975230
2019-01-22,13447259120
2019-01-23,13134317210
2019-01-24,13209581720
2019-01-25,13305973110
2019-01-28,13554213950
2019-01-29,13463104280
2019-01-30,13336343000
2019-01-31,13422170950
2019-02-01,13786609630
2019-02-04,13758880600
2019-02-05,13902807470
2019-02-06,13371994610
2019-02-07,13449899980
2019-02-08,13662489210
2019-02-11,13945061230
2019-02-12,14096910680
2019-02-13,13982033270
2019-02-14,14879925670
2019-02-15,14939345020
2019-02-19,14941985880
2019-02-20,15088553610
2019-02-21,14919538570
2019-02-22,14878605240
2019-02-25,14710910630
2019-02-26,14953869750
2019-02-27,14803340730
2019-02-28,14717512780
2019-03-01,14924820290
2019-03-04,15200790160
2019-03-05,14944626740
2019-03-06,15130807370
2019-03-07,15064785870
2019-03-08,14990841790
2019-03-11,15054222430
2019-03-12,14721474070
2019-03-13,14507564410
2019-03-14,14687142890
2019-03-15,14866721370
2019-03-18,15048940710
2019-03-19,15220596610
2019-03-20,15231160050
2019-03-21,15513732070
2019-03-22,14980278350
2019-03-25,15183624570
2019-03-26,15117603070
2019-03-27,15198149300
2019-03-28,15306424560
2019-03-29,15633891200
2019-04-01,15897411110
2019-04-02,15947673330
2019-04-03,15766464800
2019-04-04,15825985850
2019-04-05,15900056490
2019-04-08,15963545610
2019-04-09,15832599300
2019-04-10,15840535440
2019-04-11,15937091810
2019-04-12,16156658350
2019-04-15,16151367590
2019-04-16,16213534020
2019-04-17,16150044900
2019-04-18,16242633200
2019-04-22,16304799630
2019-04-23,16284959280
2019-04-24,16482040090
2019-04-25,16103750750
2019-04-26,16258505480
2019-04-29,16277023140
2019-04-30,16680443590
2019-05-01,16369611440
2019-05-02,17089154799
2019-05-03,16996566500
2019-05-06,16992598430
2019-05-07,17165870820
2019-05-08,17003179950
2019-05-09,16984662290
2019-05-10,17054764860
2019-05-13,16894719370
2019-05-14,17085186729
2019-05-15,17172484270
2019-05-16,17263749880
2019-05-17,17188356550
2019-05-20,17193647310
2019-05-21,17401309640
2019-05-22,16922495860
2019-05-23,16537593070
2019-05-24,16698961250
2019-05-28,16642085580
2019-05-29,16634149440
2019-05-30,16810067210
2019-05-31,16521720790
2019-06-03,16972758080
2019-06-04,17442313030
2019-06-05,17643361910
2019-06-06,17864251140
2019-06-07,17774308220
2019-06-10,17930385640
2019-06-11,17323270930
2019-06-12,17299462510
2019-06-13,17488607180
2019-06-14,17537546710
2019-06-17,17660556880
2019-06-18,17512415600
2019-06-19,17399986950
2019-06-20,17685687990
2019-06-21,17845733480
2019-06-24,17782244360
2019-06-25,17775630910
2019-06-26,17763726700
2019-06-27,17910545290
2019-06-28,18161856390
2019-07-01,18208249140
2019-07-02,18148662840
2019-07-03,18531339300
2019-07-05,18506180640
2019-07-08,18281076840
2019-07-09,18263863020
2019-07-10,18130124880
2019-07-11,18115559340
2019-07-12,17980497060
2019-07-15,17845434780
2019-07-16,18224138820
2019-07-17,18218842260
2019-07-18,18063917880
2019-07-19,18009628140
2019-07-22,17816303700
2019-07-23,17971228080
2019-07-24,18212221560
2019-07-25,17809683000
2019-07-26,18114235200
2019-07-29,18014924700
2019-07-30,18580332480
2019-07-31,18319476900
2019-08-01,18107614500
2019-08-02,18234731940
2019-08-05,18217518120
2019-08-06,18289021680
2019-08-07,18271807860
2019-08-08,18450566760
2019-08-09,18537960000
2019-08-12,18455863320
2019-08-13,18629325660
2019-08-14,18424083960
2019-08-15,18387008040
2019-08-16,18767036220
2019-08-19,18850457040
2019-08-20,18796167300
2019-08-21,18972277920
2019-08-22,18982871040
2019-08-23,18502208220
2019-08-26,18383035620
2019-08-27,18514125480
2019-08-28,18514125480
2019-08-29,18612111840
2019-08-30,18703477500
2019-09-03,19050402180
2019-09-04,18952415820
2019-09-05,18916664040
2019-09-06,19201354140
2019-09-09,18810732840
2019-09-10,18821325960
2019-09-11,19234457640
2019-09-12,19188112740
2019-09-13,19541658120
2019-09-16,19283450820
2019-09-17,19611837540
2019-09-18,19683341100
2019-09-19,19901824200
2019-09-20,19835617200
2019-09-23,19832968920
2019-09-24,19817079240
2019-09-25,19978624320
2019-09-26,20076610680
2019-09-27,19734982560
2019-09-30,20034309080
2019-10-01,19745531020
2019-10-02,19272623830
2019-10-03,19247455100
2019-10-04,19481921690
2019-10-07,19556103210
2019-10-08,19519012450
2019-10-09,19639557420
2019-10-10,19671349500
2019-10-11,19530934480
2019-10-14,19428934890
2019-10-15,19471324330
2019-10-16,19500467070
2019-10-17,19569349910
2019-10-18,19345480680
2019-10-21,19423636210
2019-10-22,19307065250
2019-10-23,19140156830
2019-10-24,19260701800
2019-10-25,19483246360
2019-10-28,19301766570
2019-10-29,19111014090
2019-10-30,19160026880
2019-10-31,18925560290
2019-11-01,19028884550
2019-11-04,18810314000
2019-11-05,18681821010
2019-11-06,18296342040
2019-11-07,18202290470
2019-11-08,18073797480
2019-11-11,18085719510
2019-11-12,18083070170
2019-11-13,18354627520
2019-11-14,18756002530
2019-11-15,18614262840
2019-11-18,18598366800
2019-11-19,18697717050
2019-11-20,18644730250
2019-11-21,18628834210
2019-11-22,18342705490
2019-11-25,18583795430
2019-11-26,18812963340
2019-11-27,19043455920
2019-11-29,18793093290
2019-12-02,18754677860
2019-12-03,18806339990
2019-12-04,18732158470
2019-12-05,19067299980
2019-12-06,19009014500
2019-12-09,18871248820
2019-12-10,18553328020
2019-12-11,18863300800
2019-12-12,18875222830
2019-12-13,18942781000
2019-12-16,18856677450
2019-12-17,18946755010
2019-12-18,18999741810
2019-12-19,18771898570
2019-12-20,18779846590
2019-12-23,18593068120
2019-12-24,18896417550
2019-12-26,19028884550
2019-12-27,19060676630
2019-12-30,18880521510
2019-12-31,19088322330
2020-01-02,18919962240
2020-01-03,18837770700
2020-01-06,18804628950
2020-01-07,18592521750
2020-01-08,18740996790
2020-01-09,18864284100
2020-01-10,18978291720
2020-01-13,18853678740
2020-01-14,18479839800
2020-01-15,18514307220
2020-01-16,18542146290
2020-01-17,18706529370
2020-01-21,18795349260
2020-01-22,18784743900
2020-01-23,18898751520
2020-01-24,18628314840
2020-01-27,18410904960
2020-01-28,18731717100
2020-01-29,18471885780
2020-01-30,18876215130
2020-01-31,18775464210
2020-02-03,19162559850
2020-02-04,19161234180
2020-02-05,19674268470
2020-02-06,19491326010
2020-02-07,19582797240
2020-02-10,19503257040
2020-02-11,19116161400
2020-02-12,19243425720
2020-02-13,19232820360
2020-02-14,19483371990
2020-02-18,18184215390
2020-02-19,17949571800
2020-02-20,18001272930
2020-02-21,17757349650
2020-02-24,17262874740
2020-02-25,16549664280
2020-02-26,16043258340
2020-02-27,15738354240
2020-02-28,15942507420
2020-03-02,16682231280
2020-03-03,16979181360
2020-03-04,17860751910
2020-03-05,17200568250
2020-03-06,16894338480
2020-03-09,15741005580
2020-03-10,16305741000
2020-03-11,15591204870
2020-03-12,14200577040
2020-03-13,14551879590
2020-03-16,12593865000
2020-03-17,12327405330
2020-03-18,10155957870
2020-03-19,11960194740
2020-03-20,11221796550
2020-03-23,10873145340
2020-03-24,11326524480
2020-03-25,12691964580
2020-03-26,13550998740
2020-03-27,13151972070
2020-03-30,13503274620
2020-03-31,14324894640
2020-04-01,14198970240
2020-04-02,14222829600
2020-04-03,13150483920
2020-04-06,13675389840
2020-04-07,14305011840
2020-04-08,14974399440
2020-04-09,14991631200
2020-04-13,14505165360
2020-04-14,14908123440
2020-04-15,14604579360
2020-04-16,14080998960
2020-04-17,14849800560
2020-04-20,14315616000
2020-04-21,14050512000
2020-04-22,13904704800
2020-04-23,13414262400
2020-04-24,13524280560
2020-04-27,14352730560
2020-04-28,14682785040
2020-04-29,15462190800
2020-04-30,14974399440
2020-05-01,14670855360
2020-05-04,14810034960
2020-05-05,14320918080
2020-05-06,13296291120
2020-05-07,13544163360
2020-05-08,13402332720
2020-05-11,12872124720
2020-05-12,13086858960
2020-05-13,12333963600
2020-05-14,12838986720
2020-05-15,12734270640
2020-05-18,13419564480
2020-05-19,13130601120
2020-05-20,13450051440
2020-05-21,13338707760
2020-05-22,13233991680
2020-05-26,13882170960
2020-05-27,14780873520
2020-05-28,14629764240
2020-05-29,14358032640
2020-06-01,14228131680
2020-06-02,14658925680
2020-06-03,15684878160
2020-06-04,15991073280
2020-06-05,16453679760
2020-06-08,16444401120
2020-06-09,15645112560
2020-06-10,15385310640
2020-06-11,14460097680
2020-06-12,14857753680
2020-06-15,15008862960
2020-06-16,16323778800
2020-06-17,15772362480
2020-06-18,16042768560
2020-06-19,15912867600
2020-06-22,15867799920
2020-06-23,15858521280
2020-06-24,15649089120
2020-06-25,15496654320
2020-06-26,14951865600
2020-06-29,15378683040
2020-06-30,15358582050
2020-07-01,15373165080
2020-07-02,16017469860
2020-07-06,16403257290
2020-07-07,16262729910
2020-07-08,15792095760
2020-07-09,15524298300
2020-07-10,15748346670
2020-07-13,15797398680
2020-07-14,16018795590
2020-07-15,16376742690
2020-07-16,16469543790
2020-07-17,16564996350
2020-07-20,16586208030
2020-07-21,16831468080
2020-07-22,16856656950
2020-07-23,16854005490
2020-07-24,16873891440
2020-07-27,16986578490
2020-07-28,15975046500
2020-07-29,16051938840
2020-07-30,15866336640
2020-07-31,15566721660
2020-08-03,15581304690
2020-08-04,16482801090
2020-08-05,16775787420
2020-08-06,16757227200
2020-08-07,17245095840
2020-08-10,17507590380
2020-08-11,17664026520
2020-08-12,17485052970
2020-08-13,17186763720
2020-08-14,17200021020
2020-08-17,17238467190
2020-08-18,17054190719
2020-08-19,16840748190
2020-08-20,16718781030
2020-08-21,16681660590
2020-08-24,16527875910
2020-08-25,16506664230
2020-08-26,16291895970
2020-08-27,16447006380
2020-08-28,16291895970
2020-08-31,15908760000
2020-09-01,16203072060
2020-09-02,16624654200
2020-09-03,16429771890
2020-09-04,16571625000
2020-09-08,16222958010
2020-09-09,16128831180
2020-09-10,16350228090
2020-09-11,16701546540
2020-09-14,17279564820
2020-09-15,17422743660
2020-09-16,17670655170
2020-09-17,17731638750
2020-09-18,17418766470
2020-09-21,16793021910
2020-09-22,17026350390
2020-09-23,16759878660
2020-09-24,17040933419
2020-09-25,17298125040
2020-09-28,17727661560
2020-09-29,17592437100
2020-09-30,17975179260
2020-10-01,17821341220
2020-10-02,18142279200
2020-10-05,18772219450
2020-10-06,18740390890
2020-10-07,19426031120
2020-10-08,20302642710
2020-10-09,19996292820
2020-10-12,19904785710
2020-10-13,19349112100
2020-10-14,19591804870
2020-10-15,19339828770
2020-10-16,19418073980
2020-10-19,19311978780
2020-10-20,19289433550
2020-10-21,19189969300
2020-10-22,19207209770
2020-10-23,19284128790
2020-10-26,18711214710
2020-10-27,18845159900
2020-10-28,18232460120
2020-10-29,19030826500
2020-10-30,19208535960
2020-11-02,19818583360
2020-11-03,19914069040
2020-11-04,18083926840
2020-11-05,18231133930
2020-11-06,17862453110
2020-11-09,17993745920
2020-11-10,18569312380
2020-11-11,18784155160
2020-11-12,18439345760
2020-11-13,18298769620
2020-11-16,18761609930
2020-11-17,18638274260
2020-11-18,18674081390
2020-11-19,18581248090
2020-11-20,18485762410
2020-11-23,18414148150
2020-11-24,19220471670
2020-11-25,19099788380
2020-11-27,18875662270
2020-11-30,18520243350
2020-12-01,19010933650
2020-12-02,18678059960
2020-12-03,19172728830
2020-12-04,19420726360
2020-12-07,19372983520
2020-12-08,19156814550
2020-12-09,18798743250
2020-12-10,18269593440
2020-12-11,18418126720
2020-12-14,17961917360
2020-12-15,18227155360
2020-12-16,18260310110
2020-12-17,18505655260
2020-12-18,19258931180
2020-12-21,19168750260
2020-12-22,19000324130
2020-12-23,18926057490
2020-12-24,18993693180
2020-12-28,19384919230
2020-12-29,18934014630
2020-12-30,19424704930
2020-12-31,19680737000
2021-01-04,19444531000
2021-01-05,19582539000
2021-01-06,21332852000
2021-01-07,21498727000
2021-01-08,21607541000
2021-01-11,21630100000
2021-01-12,22054740000
2021-01-13,21444320000
2021-01-14,21314274000
2021-01-15,21354084000
2021-01-19,21080722000
2021-01-20,21314274000
2021-01-21,21080722000
2021-01-22,21015699000
2021-01-25,20808687000
2021-01-26,19971350000
2021-01-27,19378181000
2021-01-28,19766992000
2021-01-29,19790878000
2021-02-01,20170400000
2021-02-02,20161111000
2021-02-03,20216845000
2021-02-04,20323005000
2021-02-05,20295138000
2021-02-08,20459686000
2021-02-09,20654755000
2021-02-10,21131148000
2021-02-11,21239962000
2021-02-12,21829150000
2021-02-16,21557115000
2021-02-17,21481476000
2021-02-18,21314274000
2021-02-19,21813226000
2021-02-22,21496073000
2021-02-23,22026873000
2021-02-24,23109705000
2021-02-25,22330756000
2021-02-26,22159573000
2021-03-01,22819092000
2021-03-02,22418338000
2021-03-03,22593502000
2021-03-04,22028200000
2021-03-05,22216634000
2021-03-08,22439570000
2021-03-09,22269714000
2021-03-10,22736818000
2021-03-11,22815111000
2021-03-12,22816438000
2021-03-15,22889423000
2021-03-16,22367912000
2021-03-17,22377201000
2021-03-18,22300235000
2021-03-19,21931329000
2021-03-22,21502708000
2021-03-23,21021007000
2021-03-24,21304985000
2021-03-25,21973793000
2021-03-26,22604118000
2021-03-29,22678430000
2021-03-30,22854921000
2021-03-31,22410000000
2021-04-01,22096592000
2021-04-05,22614512000
2021-04-06,22659664000
2021-04-07,22431248000
2021-04-08,22622480000
2021-04-09,22911984000
2021-04-12,23153680000
2021-04-13,22926592000
2021-04-14,23117824000
2021-04-15,23206800000
2021-04-16,23328976000
2021-04-19,23471072000
2021-04-20,23174928000
2021-04-21,23554736000
2021-04-22,23387408000
2021-04-23,23448496000
2021-04-26,23834944000
2021-04-27,24018208000
2021-04-28,23776512000
2021-04-29,24127104000
2021-04-30,23670272000
2021-05-03,23861504000
2021-05-04,25127088000
2021-05-05,25165600000
2021-05-06,25392688000
2021-05-07,25459088000
2021-05-10,25332928000
2021-05-11,25423232000
2021-05-12,24987648000
2021-05-13,25238640000
2021-05-14,25388704000
2021-05-17,25645008000
2021-05-18,25239968000
2021-05-19,24561360000
2021-05-20,24532144000
2021-05-21,24497616000
2021-05-24,24524176000
2021-05-25,24225376000
2021-05-26,24425904000
2021-05-27,24638384000
2021-05-28,24344896000
2021-06-01,24384736000
2021-06-02,23969072000
2021-06-03,24301072000
2021-06-04,23850880000
2021-06-07,23633088000
2021-06-08,23771200000
2021-06-09,23720736000
2021-06-10,22987680000
2021-06-11,23139072000
2021-06-14,22805744000
2021-06-15,22849568000
2021-06-16,22626464000
2021-06-17,22051440000
2021-06-18,22023552000
2021-06-21,22435232000
2021-06-22,22562720000
2021-06-23,22619824000
2021-06-24,23359520000
2021-06-25,23586608000
2021-06-28,23504272000
2021-06-29,23120480000
2021-06-30,23116496000
2021-07-01,23084624000
2021-07-02,22706144000
2021-07-06,22712784000
2021-07-07,23165632000
2021-07-08,22957136000
2021-07-09,23230704000
2021-07-12,23205472000
2021-07-13,23044784000
2021-07-14,23367488000
2021-07-15,23460448000
2021-07-16,23286480000
2021-07-19,22675600000
2021-07-20,23152352000
2021-07-21,23419280000
2021-07-22,23379440000
2021-07-23,23656992000
2021-07-26,23371472000
2021-07-27,23460448000
2021-07-28,24299744000
2021-07-29,24250608000
2021-07-30,23902672000
2021-08-02,23848224000
2021-08-03,24016880000
2021-08-04,23858848000
2021-08-05,23611840000
2021-08-06,24058048000
2021-08-09,24332944000
2021-08-10,24878752000
2021-08-11,25684848000
2021-08-12,25545408000
2021-08-13,25204112000
2021-08-16,24938512000
2021-08-17,24594560000
2021-08-18,24471056000
2021-08-19,24343568000
2021-08-20,24354192000
2021-08-23,24560032000
2021-08-24,24749936000
2021-08-25,25176224000
2021-08-26,24903984000
2021-08-27,24959760000
2021-08-30,24706112000
2021-08-31,24691504000
2021-09-01,24680880000
2021-09-02,24302400000
2021-09-03,23945168000
2021-09-07,23512240000
2021-09-08,23372800000
2021-09-09,23372800000
2021-09-10,23597232000
2021-09-13,23629104000
2021-09-14,23336944000
2021-09-15,23237344000
2021-09-16,22911984000
2021-09-17,22560064000
2021-09-20,22498976000
2021-09-21,22783168000
2021-09-22,23140400000
2021-09-23,23732688000
2021-09-24,23380768000
2021-09-27,23668944000
2021-09-28,23505600000
2021-09-29,23075328000
2021-09-30,22464448000
2021-10-01,22966432000
2021-10-04,22773872000
2021-10-05,22480384000
2021-10-06,23201488000
2021-10-07,23457792000
2021-10-08,23298432000
2021-10-11,22825664000
2021-10-12,22686224000
2021-10-13,22639744000
2021-10-14,23409984000
2021-10-15,23496304000
2021-10-18,23975712000
2021-10-19,23886736000
2021-10-20,24662288000
2021-10-21,24494960000
2021-10-22,24589248000
2021-10-25,25347536000
2021-10-26,25116464000
2021-10-27,24571984000
2021-10-28,25081936000
2021-10-29,25247936000
2021-11-01,24987648000
2021-11-02,25897328000
2021-11-03,25896000000
2021-11-04,25760544000
2021-11-05,26036768000
2021-11-08,27324928000
2021-11-09,27327584000
2021-11-10,26597184000
2021-11-11,26461728000
2021-11-12,26862784000
2021-11-15,26817632000
2021-11-16,26951760000
2021-11-17,26829584000
2021-11-18,26372752000
2021-11-19,26048720000
2021-11-22,26315648000
2021-11-23,26558672000
2021-11-24,26810992000
2021-11-26,26221360000
2021-11-29,26473680000
2021-11-30,25449792000
2021-12-01,25096544000
2021-12-02,26003568000
2021-12-03,25413936000
2021-12-06,26238624000
2021-12-07,26528128000
2021-12-08,26629056000
2021-12-09,26735296000
2021-12-10,27285088000
2021-12-13,27073936000
2021-12-14,27109792000
2021-12-15,27391328000
2021-12-16,27270480000
2021-12-17,27189472000
2021-12-20,26397984000
2021-12-21,26872080000
2021-12-22,27315632000
2021-12-23,27404608000
2021-12-27,27554672000
2021-12-28,27733952000
2021-12-29,27751216000
2021-12-30,27467024000
2021-12-31,27608140000
2022-01-03,27650700000
2022-01-04,28000490000
2022-01-05,27727840000
2022-01-06,27923350000
2022-01-07,27653360000
2022-01-10,26610640000
2022-01-11,26658520000
2022-01-12,26983040000
2022-01-13,26476310000
2022-01-14,25566590000
2022-01-18,25348470000
2022-01-19,25033260000
2022-01-20,25033260000
2022-01-21,24740660000
2022-01-24,25109070000
2022-01-25,24406830000
2022-01-26,24426780000
2022-01-27,24366930000
2022-01-28,25059860000
2022-01-31,25311230000
2022-02-01,25456200000
2022-02-02,25267340000
2022-02-03,24652880000
2022-02-04,24477320000
2022-02-07,24261860000
2022-02-08,24686130000
2022-02-09,25114390000
2022-02-10,25129020000
2022-02-11,24871000000
2022-02-14,24457370000
2022-02-15,25151630000
2022-02-16,25498760000
2022-02-17,24952130000
2022-02-18,24646230000
2022-02-22,24346980000
2022-02-23,23314900000
2022-02-24,23560950000
2022-02-25,24402840000
2022-02-28,24132850000
2022-03-01,23200520000
2022-03-02,23707250000
2022-03-03,23583560000
2022-03-04,23554300000
2022-03-07,22633940000
2022-03-08,22736350000
2022-03-09,23510410000
2022-03-10,23325540000
2022-03-11,23317560000
2022-03-14,23663360000
2022-03-15,24207330000
2022-03-16,24110240000
2022-03-17,24348310000
2022-03-18,24401510000
2022-03-21,24249890000
2022-03-22,24212650000
2022-03-23,23586220000
2022-03-24,24051720000
2022-03-25,24566430000
2022-03-28,24909570000
2022-03-29,25446890000
2022-03-30,24886960000
2022-03-31,24432100000
2022-04-01,24495940000
2022-04-04,24397520000
2022-04-05,24252550000
2022-04-06,23807000000
2022-04-07,23417310000
2022-04-08,23529030000
2022-04-11,23430610000
2022-04-12,23341500000
2022-04-13,23470510000
2022-04-14,23244410000
2022-04-18,23140670000
2022-04-19,23568930000
2022-04-20,24289790000
2022-04-21,24122210000
2022-04-22,22753640000
2022-04-25,23409330000
2022-04-26,22676500000
2022-04-27,22887970000
2022-04-28,23658040000
2022-04-29,22914570000
2022-05-02,22878660000
2022-05-03,23531690000
2022-05-04,24662190000
2022-05-05,23551640000
2022-05-06,22594040000
2022-05-09,21672350000
2022-05-10,21484820000
2022-05-11,21027300000
2022-05-12,21959630000
2022-05-13,22346660000
2022-05-16,21297290000
2022-05-17,21929040000
2022-05-18,21350490000
2022-05-19,21321230000
2022-05-20,21283990000
2022-05-23,21800030000
2022-05-24,21444920000
2022-05-25,21366450000
2022-05-26,21849240000
2022-05-27,22571430000
2022-05-31,21927710000
2022-06-01,21883820000
2022-06-02,22407840000
2022-06-03,22070020000
2022-06-06,22175090000
2022-06-07,22512910000
2022-06-08,21680330000
2022-06-09,21423640000
2022-06-10,20794550000
2022-06-13,20345010000
2022-06-14,20088320000
2022-06-15,20142850000
2022-06-16,19275690000
2022-06-17,19238450000
2022-06-21,19241110000
2022-06-22,19129390000
2022-06-23,18812850000
2022-06-24,19394060000
2022-06-27,19412680000
2022-06-28,19068210000
2022-06-29,19056240000
2022-06-30,18899300000
2022-07-01,18948510000
2022-07-05,19235790000
2022-07-06,19371450000
2022-07-07,19588240000
2022-07-08,19472530000
2022-07-11,19694640000
2022-07-12,19749170000
2022-07-13,19456570000
2022-07-14,19586910000
2022-07-15,19779760000
2022-07-18,19737200000
2022-07-19,20291810000
2022-07-20,20559140000
2022-07-21,20809180000
2022-07-22,20701450000
2022-07-25,20801200000
2022-07-26,20775930000
2022-07-27,21359800000
2022-07-28,21667030000
2022-07-29,21988890000
2022-08-01,21926380000
2022-08-02,21809340000
2022-08-03,22111250000
2022-08-04,22665860000
2022-08-05,22878660000
2022-08-08,22898610000
2022-08-09,22676500000
2022-08-10,23211160000
2022-08-11,23356130000
2022-08-12,23704590000
2022-08-15,23662030000
2022-08-16,23725870000
2022-08-17,23701930000
2022-08-18,23646070000
2022-08-19,23362780000
2022-08-22,22898610000
2022-08-23,22762950000
2022-08-24,22761620000
2022-08-25,23259040000
2022-08-26,22491630000
2022-08-29,22508920000
2022-08-30,22180410000
2022-08-31,22143170000
2022-09-01,22107260000
2022-09-02,21938350000
2022-09-06,21866530000
2022-09-07,22613990000
2022-09-08,22720390000
2022-09-09,22850730000
2022-09-12,22782900000
2022-09-13,21766780000
2022-09-14,21309260000
2022-09-15,21575260000
2022-09-16,21200200000
2022-09-19,21675010000
2022-09-20,21571270000
2022-09-21,21342510000
2022-09-22,21141680000
2022-09-23,20698790000
2022-09-26,20475350000
2022-09-27,20261220000
2022-09-28,20767950000
2022-09-29,20984740000
2022-09-30,20975430000
2022-10-03,21333200000
2022-10-04,21806680000
2022-10-05,21826630000
2022-10-06,21572600000
2022-10-07,20946170000
2022-10-10,21037940000
2022-10-11,20783910000
2022-10-12,20491310000
2022-10-13,20650910000
2022-10-14,19742520000
2022-10-17,20485990000
2022-10-18,21117740000
2022-10-19,20584410000
2022-10-20,19838280000
2022-10-21,20672190000
2022-10-24,20737360000
2022-10-25,21583240000
2022-10-26,21467530000
2022-10-27,21553980000
2022-10-28,22036770000
2022-10-31,21772100000
2022-11-01,21917070000
2022-11-02,21667030000
2022-11-03,22482320000
2022-11-04,22629950000
2022-11-07,22897280000
2022-11-08,22942500000
2022-11-09,22469020000
2022-11-10,23949310000
2022-11-11,23801680000
2022-11-14,23296280000
2022-11-15,23394700000
2022-11-16,23513070000
2022-11-17,23373420000
2022-11-18,23792370000
2022-11-21,23748480000
2022-11-22,24243240000
2022-11-23,24243240000
2022-11-25,24384220000
2022-11-28,23897440000
2022-11-29,23733850000
2022-11-30,24382890000
2022-12-01,24449390000
2022-12-02,24537170000
2022-12-05,23807000000
2022-12-06,23667350000
2022-12-07,23820300000
2022-12-08,24313730000
2022-12-09,24265850000
2022-12-12,24490620000
2022-12-13,24728690000
2022-12-14,24551800000
2022-12-15,23844240000
2022-12-16,23563610000
2022-12-19,23330860000
2022-12-20,23485140000
2022-12-21,23402680000
2022-12-22,23145990000
2022-12-23,23301600000
2022-12-27,23365440000
2022-12-28,23153970000
2022-12-29,23411990000
2022-12-30,23289630000
2023-01-03,23456519823
2023-01-04,23918723820
2023-01-05,23371271824
2023-01-06,24157151818
2023-01-09,23712263821
2023-01-10,23543099823
2023-01-11,24297011817
2023-01-12,24083891819
2023-01-13,24400907816
2023-01-17,24316991817
2023-01-18,24023951819
2023-01-19,23532443823
2023-01-20,23828147821
2023-01-23,23902739820
2023-01-24,23749559821
2023-01-25,23798843821
2023-01-26,23912063820
2023-01-27,23776199821
2023-01-30,23760215821
2023-01-31,24419555816
2023-02-01,24494147816
2023-02-02,24977663812
2023-02-03,24444863816
2023-02-06,24187787818
2023-02-07,24530111815
2023-02-08,24661979814
2023-02-09,24653987814
2023-02-10,24526115815
2023-02-13,24783191813
2023-02-14,24719255814
2023-02-15,26033939804
2023-02-16,24691283814
2023-02-17,24728579814
2023-02-21,24045263819
2023-02-22,24094547819
2023-02-23,24318323817
2023-02-24,24460847816
2023-02-27,24187787818
2023-02-28,24097211819
2023-03-01,23972003820
2023-03-02,24195779818
2023-03-03,24305003817
