,EBAY
2018-07-16,36749020000
2018-07-17,36826940000
2018-07-18,36963300000
2018-07-19,33223140000
2018-07-20,33310800000
2018-07-23,32911460000
2018-07-24,32648480000
2018-07-25,33008860000
2018-07-26,33534820000
2018-07-27,32930940000
2018-07-30,32794580000
2018-07-31,32580300000
2018-08-01,32229660000
2018-08-02,32356280000
2018-08-03,32784839999
2018-08-06,33106260000
2018-08-07,32901720000
2018-08-08,32960160000
2018-08-09,33262100000
2018-08-10,33203660000
2018-08-13,32999120000
2018-08-14,33505600000
2018-08-15,32979640000
2018-08-16,32891980000
2018-08-17,33125739999
2018-08-20,33135480000
2018-08-21,33632220000
2018-08-22,33797800000
2018-08-23,33505600000
2018-08-24,33632220000
2018-08-27,33680920000
2018-08-28,33836760000
2018-08-29,34021820000
2018-08-30,33895199999
2018-08-31,33710140000
2018-09-04,33895199999
2018-09-05,33242620000
2018-09-06,32784839999
2018-09-07,33106260000
2018-09-10,32833540000
2018-09-11,33223140000
2018-09-12,33369239999
2018-09-13,33544559999
2018-09-14,33213400000
2018-09-17,33310800000
2018-09-18,33232879999
2018-09-19,33330280000
2018-09-20,33349760000
2018-09-21,33154960000
2018-09-24,32843280000
2018-09-25,31908239999
2018-09-26,32706920000
2018-09-27,32473160000
2018-09-28,32161480000
2018-10-01,30721950000
2018-10-02,30769200000
2018-10-03,30948750000
2018-10-04,30835350000
2018-10-05,30466800000
2018-10-08,30788100000
2018-10-09,31449600000
2018-10-10,29928150000
2018-10-11,29673000000
2018-10-12,29975400000
2018-10-15,30107700000
2018-10-16,30476250000
2018-10-17,30258900000
2018-10-18,29814750000
2018-10-19,27168750000
2018-10-22,26923050000
2018-10-23,26639550000
2018-10-24,25789050000
2018-10-25,26516700000
2018-10-26,25836300000
2018-10-29,25344900000
2018-10-30,25911900000
2018-10-31,27433350000
2018-11-01,27896400000
2018-11-02,28227150000
2018-11-05,28009800000
2018-11-06,28302750000
2018-11-07,28217700000
2018-11-08,28198800000
2018-11-09,28000350000
2018-11-12,27367200000
2018-11-13,26554500000
2018-11-14,26356050000
2018-11-15,26620650000
2018-11-16,26573400000
2018-11-19,26422200000
2018-11-20,26611200000
2018-11-21,26781300000
2018-11-23,26875800000
2018-11-26,27216000000
2018-11-27,27159300000
2018-11-28,28123200000
2018-11-29,27896400000
2018-11-30,28208250000
2018-12-03,28539000000
2018-12-04,27650700000
2018-12-06,27849150000
2018-12-07,27461700000
2018-12-10,27386100000
2018-12-11,27452250000
2018-12-12,27442800000
2018-12-13,27423900000
2018-12-14,27319950000
2018-12-17,26913600000
2018-12-18,26932500000
2018-12-19,26743500000
2018-12-20,26450550000
2018-12-21,25118100000
2018-12-24,24702300000
2018-12-26,26318250000
2018-12-27,26488350000
2018-12-28,26686800000
2018-12-31,25263000000
2019-01-02,25965000000
2019-01-03,25488000000
2019-01-04,26073000000
2019-01-07,26523000000
2019-01-08,27000000000
2019-01-09,27261000000
2019-01-10,27513000000
2019-01-11,27369000000
2019-01-14,27189000000
2019-01-15,27603000000
2019-01-16,27261000000
2019-01-17,27342000000
2019-01-18,27900000000
2019-01-22,29610000000
2019-01-23,29349000000
2019-01-24,29385000000
2019-01-25,30348000000
2019-01-28,30618000000
2019-01-29,30320999999
2019-01-30,30672000000
2019-01-31,30285000000
2019-02-01,30879000000
2019-02-04,31544999999
2019-02-05,31797000000
2019-02-06,31931999999
2019-02-07,31725000000
2019-02-08,31734000000
2019-02-11,32031000000
2019-02-12,32570999999
2019-02-13,32634000000
2019-02-14,32688000000
2019-02-15,32922000000
2019-02-19,33344999999
2019-02-20,33066000000
2019-02-21,33281999999
2019-02-22,33741000000
2019-02-25,33606000000
2019-02-26,33642000000
2019-02-27,33822000000
2019-02-28,33435000000
2019-03-01,33615000000
2019-03-04,33525000000
2019-03-05,33407999999
2019-03-06,33129000000
2019-03-07,32589000000
2019-03-08,32301000000
2019-03-11,32625000000
2019-03-12,32652000000
2019-03-13,32814000000
2019-03-14,32715000000
2019-03-15,32669999999
2019-03-18,32643000000
2019-03-19,33182999999
2019-03-20,33030000000
2019-03-21,33480000000
2019-03-22,32985000000
2019-03-25,33048000000
2019-03-26,33210000000
2019-03-27,33147000000
2019-03-28,33102000000
2019-03-29,33426000000
2019-04-01,32404800000
2019-04-02,32611200000
2019-04-03,32671400000
2019-04-04,32722999999
2019-04-05,32542400000
2019-04-08,32516600000
2019-04-09,32465000000
2019-04-10,32439200000
2019-04-11,31235200000
2019-04-12,31106200000
2019-04-15,31157799999
2019-04-16,31295400000
2019-04-17,30934200000
2019-04-18,30942799999
2019-04-22,31089000000
2019-04-23,31536200000
2019-04-24,33127200000
2019-04-25,32774600000
2019-04-26,32989600000
2019-04-29,32895000000
2019-04-30,33325000000
2019-05-01,32507999999
2019-05-02,32327400000
2019-05-03,32920800000
2019-05-06,32576800000
2019-05-07,32404800000
2019-05-08,32284400000
2019-05-09,32353199999
2019-05-10,32146800000
2019-05-13,30848199999
2019-05-14,31647999999
2019-05-15,31854400000
2019-05-16,32052200000
2019-05-17,31734000000
2019-05-20,31441600000
2019-05-21,31458800000
2019-05-22,31226600000
2019-05-23,30917000000
2019-05-24,31071800000
2019-05-28,31149200000
2019-05-29,31046000000
2019-05-30,31286800000
2019-05-31,30899800000
2019-06-03,30633199999
2019-06-04,31424400000
2019-06-05,31441600000
2019-06-06,31656600000
2019-06-07,32258600000
2019-06-10,32783199999
2019-06-11,32877799999
2019-06-12,33557200000
2019-06-13,33540000000
2019-06-14,33462599999
2019-06-17,33548600000
2019-06-18,34116200000
2019-06-19,34511800000
2019-06-20,34331200000
2019-06-21,34443000000
2019-06-24,34150600000
2019-06-25,33557200000
2019-06-26,33712000000
2019-06-27,33789400000
2019-06-28,33970000000
2019-07-01,33108700000
2019-07-02,33266400000
2019-07-03,33117000000
2019-07-05,33033999999
2019-07-08,32818200000
2019-07-09,33150200000
2019-07-10,33208300000
2019-07-11,32868000000
2019-07-12,33249800000
2019-07-15,33424100000
2019-07-16,33133600000
2019-07-17,32394900000
2019-07-18,33009100000
2019-07-19,33374300000
2019-07-22,33756100000
2019-07-23,34054900000
2019-07-24,34054900000
2019-07-25,33872300000
2019-07-26,34220899999
2019-07-29,34503100000
2019-07-30,34345400000
2019-07-31,34187700000
2019-08-01,34113000000
2019-08-02,33681400000
2019-08-05,32212300000
2019-08-06,32942700000
2019-08-07,32967600000
2019-08-08,34237500000
2019-08-09,33457300000
2019-08-12,32984200000
2019-08-13,34013399999
2019-08-14,32901200000
2019-08-15,32735200000
2019-08-16,33216600000
2019-08-19,33523700000
2019-08-20,33224900000
2019-08-21,33515400000
2019-08-22,33200000000
2019-08-23,32121000000
2019-08-26,32702000000
2019-08-27,32370000000
2019-08-28,33274700000
2019-08-29,33639900000
2019-08-30,33440700000
2019-09-03,32984200000
2019-09-04,32901200000
2019-09-05,33863999999
2019-09-06,33507099999
2019-09-09,34362000000
2019-09-10,33424100000
2019-09-11,33117000000
2019-09-12,33440700000
2019-09-13,33507099999
2019-09-16,33448999999
2019-09-17,33639900000
2019-09-18,33498800000
2019-09-19,33532000000
2019-09-20,33498800000
2019-09-23,33399200000
2019-09-24,32834800000
2019-09-25,32569200000
2019-09-26,32303600000
2019-09-27,31847099999
2019-09-30,31456859999
2019-10-01,31101780000
2019-10-02,30803190000
2019-10-03,30625650000
2019-10-04,30916170000
2019-10-07,30520740000
2019-10-08,30117240000
2019-10-09,30544950000
2019-10-10,30609510000
2019-10-11,31109849999
2019-10-14,30956520000
2019-10-15,31376160000
2019-10-16,31408440000
2019-10-17,31545630000
2019-10-18,31327740000
2019-10-21,31682820000
2019-10-22,31424580000
2019-10-23,31634400000
2019-10-24,28745339999
2019-10-25,28922880000
2019-10-28,29003580000
2019-10-29,29140770000
2019-10-30,28939020000
2019-10-31,28446750000
2019-11-01,28446750000
2019-11-04,28575869999
2019-11-05,28632359999
2019-11-06,28648500000
2019-11-07,28156230000
2019-11-08,28357980000
2019-11-11,28446750000
2019-11-12,28301490000
2019-11-13,27954480000
2019-11-14,28212720000
2019-11-15,28462890000
2019-11-18,28325700000
2019-11-19,28293420000
2019-11-20,28132020000
2019-11-21,28196580000
2019-11-22,28341839999
2019-11-25,28930950000
2019-11-26,28850250000
2019-11-27,28930950000
2019-11-29,28664640000
2019-12-02,28164300000
2019-12-03,28043250000
2019-12-04,28220790000
2019-12-05,28075530000
2019-12-06,28132020000
2019-12-09,27897990000
2019-12-10,28019040000
2019-12-11,28180440000
2019-12-12,28495170000
2019-12-13,28632359999
2019-12-16,28567800000
2019-12-17,28971300000
2019-12-18,28761480000
2019-12-19,29084280000
2019-12-20,29205330000
2019-12-23,29221470000
2019-12-24,29221470000
2019-12-26,29253750000
2019-12-27,29108490000
2019-12-30,28890599999
2019-12-31,27190830000
2020-01-02,27333899999
2020-01-03,27077880000
2020-01-06,26942340000
2020-01-07,26821859999
2020-01-08,26806800000
2020-01-09,26490540000
2020-01-10,26272170000
2020-01-13,26151689999
2020-01-14,26618550000
2020-01-15,26603490000
2020-01-16,27047760000
2020-01-17,26972460000
2020-01-21,26897160000
2020-01-22,27025170000
2020-01-23,26814330000
2020-01-24,26626080000
2020-01-27,26716439999
2020-01-28,27266130000
2020-01-29,26038740000
2020-01-30,26400180000
2020-01-31,25270680000
2020-02-03,25895670000
2020-02-04,28169729999
2020-02-05,27958890000
2020-02-06,28614000000
2020-02-07,27258600000
2020-02-10,27123060000
2020-02-11,27439320000
2020-02-12,27973950000
2020-02-13,28004070000
2020-02-14,28719420000
2020-02-18,28516109999
2020-02-19,28260090000
2020-02-20,28380570000
2020-02-21,28764600000
2020-02-24,28056780000
2020-02-25,27454380000
2020-02-26,27627570000
2020-02-27,26385120000
2020-02-28,26083920000
2020-03-02,27077880000
2020-03-03,27650160000
2020-03-04,28982970000
2020-03-05,28026660000
2020-03-06,27401670000
2020-03-09,26746560000
2020-03-10,27138120000
2020-03-11,26226990000
2020-03-12,24871590000
2020-03-13,25594470000
2020-03-16,24276720000
2020-03-17,25059840000
2020-03-18,23568900000
2020-03-19,22288800000
2020-03-20,20767740000
2020-03-23,19834020000
2020-03-24,20835510000
2020-03-25,21362610000
2020-03-26,22710480000
2020-03-27,22725540000
2020-03-30,23486070000
2020-03-31,21132180000
2020-04-01,20232340000
2020-04-02,20520570000
2020-04-03,20675230000
2020-04-06,21919540000
2020-04-07,22228860000
2020-04-08,23206030000
2020-04-09,23782490000
2020-04-13,24436280000
2020-04-14,25125220000
2020-04-15,25441570000
2020-04-16,26165660000
2020-04-17,26334380000
2020-04-20,26460920000
2020-04-21,26439830000
2020-04-22,26889750000
2020-04-23,26650729999
2020-04-24,27663050000
2020-04-27,27859890000
2020-04-28,27473240000
2020-04-29,27438090000
2020-04-30,28000490000
2020-05-01,27592750000
2020-05-04,28000490000
2020-05-05,28344960000
2020-05-06,28787850000
2020-05-07,29083110000
2020-05-08,29631450000
2020-05-11,29617390000
2020-05-12,29526000000
2020-05-13,29230740000
2020-05-14,29554120000
2020-05-15,29603330000
2020-05-18,29877500000
2020-05-19,29807200000
2020-05-20,30025130000
2020-05-21,29856410000
2020-05-22,30545350000
2020-05-26,30482080000
2020-05-27,31037450000
2020-05-28,31093689999
2020-05-29,32014620000
2020-06-01,31775600000
2020-06-02,32323939999
2020-06-03,32654350000
2020-06-04,34700080000
2020-06-05,34320460000
2020-06-08,34250160000
2020-06-09,34974250000
2020-06-10,34622750000
2020-06-11,33701820000
2020-06-12,33504979999
2020-06-15,33666670000
2020-06-16,33828360000
2020-06-17,34046290000
2020-06-18,34053320000
2020-06-19,33947870000
2020-06-22,34559480000
2020-06-23,35009400000
2020-06-24,34285310000
2020-06-25,34728200000
2020-06-26,35775670000
2020-06-29,36070930000
2020-06-30,36505200000
2020-07-01,36860160000
2020-07-02,37834560000
2020-07-06,39094320000
2020-07-07,39672000000
2020-07-08,40555920000
2020-07-09,41217120000
2020-07-10,41251920000
2020-07-13,40576800000
2020-07-14,41119680000
2020-07-15,40639440000
2020-07-16,40820400000
2020-07-17,40458480000
2020-07-20,40695120000
2020-07-21,39386640000
2020-07-22,39212640000
2020-07-23,38384400000
2020-07-24,38363520000
2020-07-27,39832080000
2020-07-28,39219600000
2020-07-29,37952880000
2020-07-30,38085120000
2020-07-31,38474880000
2020-08-03,39372720000
2020-08-04,39205680000
2020-08-05,39435360000
2020-08-06,38335680000
2020-08-07,38426160000
2020-08-10,37841520000
2020-08-11,37785840000
2020-08-12,38621040000
2020-08-13,39170880000
2020-08-14,39177840000
2020-08-17,39915600000
2020-08-18,39692880000
2020-08-19,40166160000
2020-08-20,40131360000
2020-08-21,40514160000
2020-08-24,40910880000
2020-08-25,40402800000
2020-08-26,40771680000
2020-08-27,39191760000
2020-08-28,37771920000
2020-08-31,38126880000
2020-09-01,37340400000
2020-09-02,38342640000
2020-09-03,36999360000
2020-09-04,36567840000
2020-09-08,35864880000
2020-09-09,37194240000
2020-09-10,36414720000
2020-09-11,36727920000
2020-09-14,36400800000
2020-09-15,36038880000
2020-09-16,35092320000
2020-09-17,33853440000
2020-09-18,33832560000
2020-09-21,34897440000
2020-09-22,35440320000
2020-09-23,35273280000
2020-09-24,36038880000
2020-09-25,36526080000
2020-09-28,37611840000
2020-09-29,36644400000
2020-09-30,35844800000
2020-10-01,36037440000
2020-10-02,35555840000
2020-10-05,35617760000
2020-10-06,34166079999
2020-10-07,35046720000
2020-10-08,35831040000
2020-10-09,38149600000
2020-10-12,38101440000
2020-10-13,39621920000
2020-10-14,38844480000
2020-10-15,38115200000
2020-10-16,38411040000
2020-10-19,37372160000
2020-10-20,37289600000
2020-10-21,36340160000
2020-10-22,35975520000
2020-10-23,37007520000
2020-10-26,36697920000
2020-10-27,36842400000
2020-10-28,36636000000
2020-10-29,33904640000
2020-10-30,32769440000
2020-11-02,32934560000
2020-11-03,33656960000
2020-11-04,32900160000
2020-11-05,33994079999
2020-11-06,34874720000
2020-11-09,33244160000
2020-11-10,32019520000
2020-11-11,32824480000
2020-11-12,32053920000
2020-11-13,33484960000
2020-11-16,33402399999
2020-11-17,33251040000
2020-11-18,33388640000
2020-11-19,34248640000
2020-11-20,33705120000
2020-11-23,34331200000
2020-11-24,34764640000
2020-11-25,34709600000
2020-11-27,35321920000
2020-11-30,34695840000
2020-12-01,34757760000
2020-12-02,35328800000
2020-12-03,34599520000
2020-12-04,35067360000
2020-12-07,34420640000
2020-12-08,34324320000
2020-12-09,34056000000
2020-12-10,34124800000
2020-12-11,33801440000
2020-12-14,34104160000
2020-12-15,35831040000
2020-12-16,36911200000
2020-12-17,36498400000
2020-12-18,36505280000
2020-12-21,35480160000
2020-12-22,35514560000
2020-12-23,35177440000
2020-12-24,34482560000
2020-12-28,34565120000
2020-12-29,34991680000
2020-12-30,34778400000
2020-12-31,34220250000
2021-01-04,35071500000
2021-01-05,35432430000
2021-01-06,36242820000
2021-01-07,36133860000
2021-01-08,37100880000
2021-01-11,36726330000
2021-01-12,38163240000
2021-01-13,37938510000
2021-01-14,37638870000
2021-01-15,37741020000
2021-01-19,38803380000
2021-01-20,38251770000
2021-01-21,38408400000
2021-01-22,38449260000
2021-01-25,38987250000
2021-01-26,40294770000
2021-01-27,39736350000
2021-01-28,38435640000
2021-01-29,38483310000
2021-02-01,39818070000
2021-02-02,39041730000
2021-02-03,39525240000
2021-02-04,41622720000
2021-02-05,42378630000
2021-02-08,43475040000
2021-02-09,42378630000
2021-02-10,42439920000
2021-02-11,42433110000
2021-02-12,42909810000
2021-02-16,42814470000
2021-02-17,42937050000
2021-02-18,42766800000
2021-02-19,42208380000
2021-02-22,41922360000
2021-02-23,41792970000
2021-02-24,40437780000
2021-02-25,38803380000
2021-02-26,38422020000
2021-03-01,39824880000
2021-03-02,38810190000
2021-03-03,37182600000
2021-03-04,36324540000
2021-03-05,36610560000
2021-03-08,36426690000
2021-03-09,38251770000
2021-03-10,37686540000
2021-03-11,38299440000
2021-03-12,37999800000
2021-03-15,39273270000
2021-03-16,39103020000
2021-03-17,40179000000
2021-03-18,40110900000
2021-03-19,40676130000
2021-03-22,41057490000
2021-03-23,41071110000
2021-03-24,39252840000
2021-03-25,39559290000
2021-03-26,41425230000
2021-03-29,40757850000
2021-03-30,41077920000
2021-03-31,41275760000
2021-04-01,42536140000
2021-04-05,42927060000
2021-04-06,42138480000
2021-04-07,41626240000
2021-04-08,41916060000
2021-04-09,42104780000
2021-04-12,42219360000
2021-04-13,43014680000
2021-04-14,42320460000
2021-04-15,43378640000
2021-04-16,43762820000
2021-04-19,42994460000
2021-04-20,41646460000
2021-04-21,41639720000
2021-04-22,40938760000
2021-04-23,41053340000
2021-04-26,41504920000
2021-04-27,41585800000
2021-04-28,42003680000
2021-04-29,37791180000
2021-04-30,37602460000
2021-05-03,39193100000
2021-05-04,38883060000
2021-05-05,39253760000
2021-05-06,39644680000
2021-05-07,40291720000
2021-05-10,41410560000
2021-05-11,40729820000
2021-05-12,39280720000
2021-05-13,39590760000
2021-05-14,41019640000
2021-05-17,41579060000
2021-05-18,41309460000
2021-05-19,40298460000
2021-05-20,40082780000
2021-05-21,41127480000
2021-05-24,41093780000
2021-05-25,41316200000
2021-05-26,41410560000
2021-05-27,40109740000
2021-05-28,41033120000
2021-06-01,41363380000
2021-06-02,42738340000
2021-06-03,43183179999
2021-06-04,43965020000
2021-06-07,44113300000
2021-06-08,44349200000
2021-06-09,44457039999
2021-06-10,44989500000
2021-06-11,45245620000
2021-06-14,44409860000
2021-06-15,44457039999
2021-06-16,44544660000
2021-06-17,44032420000
2021-06-18,42637240000
2021-06-21,43405600000
2021-06-22,43735860000
2021-06-23,44012200000
2021-06-24,44868179999
2021-06-25,45764600000
2021-06-28,46384679999
2021-06-29,47510260000
2021-06-30,45425869999
2021-07-01,45160600000
2021-07-02,45341760000
2021-07-06,44655940000
2021-07-07,45335289999
2021-07-08,44416550000
2021-07-09,44940619999
2021-07-12,44623590000
2021-07-13,44474780000
2021-07-14,44015410000
2021-07-15,44086580000
2021-07-16,44112460000
2021-07-19,44338910000
2021-07-20,45011789999
2021-07-21,45199420000
2021-07-22,46622820000
2021-07-23,47580380000
2021-07-26,47399220000
2021-07-27,46771630000
2021-07-28,47159830000
2021-07-29,47496270000
2021-07-30,44131869999
2021-08-02,44403610000
2021-08-03,44002470000
2021-08-04,43996000000
2021-08-05,43530160000
2021-08-06,42372030000
2021-08-09,42281450000
2021-08-10,43549570000
2021-08-11,44008940000
2021-08-12,44571830000
2021-08-13,47890940000
2021-08-16,48686750000
2021-08-17,47127480000
2021-08-18,47121010000
2021-08-19,47121010000
2021-08-20,47463920000
2021-08-23,47360400000
2021-08-24,47127480000
2021-08-25,47981520000
2021-08-26,48939080000
2021-08-27,49437270000
2021-08-30,50174850000
2021-08-31,49650780000
2021-09-01,49269050000
2021-09-02,49489030000
2021-09-03,49514910000
2021-09-07,48337369999
2021-09-08,47832710000
2021-09-09,47231000000
2021-09-10,46946320000
2021-09-13,47017490000
2021-09-14,46189330000
2021-09-15,47871530000
2021-09-16,48330900000
2021-09-17,47949170000
2021-09-20,47146890000
2021-09-21,46661640000
2021-09-22,47366869999
2021-09-23,47560970000
2021-09-24,47224530000
2021-09-27,47664490000
2021-09-28,46105220000
2021-09-29,45270590000
2021-09-30,42178469996
2021-10-01,42323766864
2021-10-04,41451985655
2021-10-05,42360091081
2021-10-06,43310574760
2021-10-07,44902786272
2021-10-08,45435541455
2021-10-11,45102569466
2021-10-12,45205488081
2021-10-13,45344730913
2021-10-14,45211542117
2021-10-15,45344730913
2021-10-18,44951218562
2021-10-19,45235758262
2021-10-20,45992512783
2021-10-21,46137809651
2021-10-22,48789477494
2021-10-25,48777369421
2021-10-26,47524183934
2021-10-27,47015644896
2021-10-28,43837275906
2021-10-29,46446565496
2021-11-01,46192295977
2021-11-02,45344730913
2021-11-03,45677702902
2021-11-04,46180187904
2021-11-05,45750351336
2021-11-08,44654570789
2021-11-09,44775651513
2021-11-10,44333706872
2021-11-11,44376085126
2021-11-12,44745381332
2021-11-15,44927002417
2021-11-16,45944080494
2021-11-17,44424517415
2021-11-18,45235758262
2021-11-19,45181271936
2021-11-22,44539544102
2021-11-23,43377169158
2021-11-24,43988626811
2021-11-26,43873600123
2021-11-29,42711225179
2021-11-30,40840528002
2021-12-01,40447015651
2021-12-02,40852636075
2021-12-03,40592312519
2021-12-06,39999016975
2021-12-07,40701285170
2021-12-08,40658906917
2021-12-09,40319880892
2021-12-10,40495447941
2021-12-13,40374367217
2021-12-14,39865828179
2021-12-15,39720531311
2021-12-16,38770047632
2021-12-17,38763993596
2021-12-20,38618696728
2021-12-21,38570264439
2021-12-22,38709507270
2021-12-23,39284640707
2021-12-27,39750801492
2021-12-28,40005071011
2021-12-29,40235124385
2021-12-30,40428853543
2021-12-31,39035500000
2022-01-03,39211600000
2022-01-04,38237180000
2022-01-05,37855630000
2022-01-06,39217470000
2022-01-07,38929839999
2022-01-10,37902589999
2022-01-11,38994410000
2022-01-12,37755839999
2022-01-13,37145360000
2022-01-14,37245150000
2022-01-18,36165070000
2022-01-19,36564230000
2022-01-20,35636770000
2022-01-21,34949980000
2022-01-24,35020420000
2022-01-25,34151660000
2022-01-26,33875770000
2022-01-27,33282900000
2022-01-28,33775980000
2022-01-31,35261090000
2022-02-01,35501760000
2022-02-02,34362980000
2022-02-03,33570530000
2022-02-04,34803230000
2022-02-07,34456900000
2022-02-08,35061510000
2022-02-09,35578070000
2022-02-10,34521470000
2022-02-11,34269060000
2022-02-14,34151660000
2022-02-15,35178910000
2022-02-16,33840550000
2022-02-17,32731120000
2022-02-18,32555020000
2022-02-22,32373050000
2022-02-23,32044330000
2022-02-24,32543280000
2022-02-25,32050200000
2022-02-28,32044330000
2022-03-01,31903450000
2022-03-02,32337830000
2022-03-03,31944540000
2022-03-04,32672419999
2022-03-07,32196950000
2022-03-08,31292970000
2022-03-09,31146220000
2022-03-10,30735320000
2022-03-11,29385220000
2022-03-14,30576830000
2022-03-15,31662780000
2022-03-16,32149990000
2022-03-17,32678290000
2022-03-18,32883740000
2022-03-21,32472840000
2022-03-22,32725250000
2022-03-23,32637200000
2022-03-24,33594010000
2022-03-25,33705540000
2022-03-28,34503860000
2022-03-29,35343270000
2022-03-30,34844320000
2022-03-31,31836560000
2022-04-01,32086760000
2022-04-04,31541880000
2022-04-05,31358400000
2022-04-06,30090720000
2022-04-07,30235280000
2022-04-08,30596680000
2022-04-11,30518840000
2022-04-12,30157440000
2022-04-13,30646720000
2022-04-14,30107400000
2022-04-18,30335360000
2022-04-19,30674520000
2022-04-20,30502160000
2022-04-21,30452120000
2022-04-22,29562520000
2022-04-25,29818280000
2022-04-26,29523600000
2022-04-27,28945360000
2022-04-28,29896120000
2022-04-29,28867520000
2022-05-02,29551400000
2022-05-03,29723760000
2022-05-04,30257520000
2022-05-05,26710240000
2022-05-06,27138360000
2022-05-09,27388560000
2022-05-10,27016040000
2022-05-11,25898480000
2022-05-12,25664960000
2022-05-13,25937400000
2022-05-16,25070040000
2022-05-17,26087520000
2022-05-18,24986640000
2022-05-19,24808720000
2022-05-20,24636360000
2022-05-23,25125640000
2022-05-24,24564080000
2022-05-25,24914360000
2022-05-26,25837320000
2022-05-27,27143920000
2022-05-31,27060520000
2022-06-01,26115320000
2022-06-02,26560120000
2022-06-03,26182040000
2022-06-06,26504520000
2022-06-07,26415560000
2022-06-08,26510080000
2022-06-09,25959640000
2022-06-10,24619680000
2022-06-13,23869080000
2022-06-14,23674480000
2022-06-15,24191560000
2022-06-16,22840480000
2022-06-17,23468760000
2022-06-21,23513240000
2022-06-22,23980280000
2022-06-23,23891320000
2022-06-24,25392520000
2022-06-27,24675280000
2022-06-28,23713400000
2022-06-29,23724520000
2022-06-30,22437692288
2022-07-01,23094615364
2022-07-05,23654615364
2022-07-06,23541538441
2022-07-07,23595384595
2022-07-08,23229230749
2022-07-11,23062307672
2022-07-12,23261538441
2022-07-13,22879230749
2022-07-14,22631538442
2022-07-15,23482307672
2022-07-18,23471538441
2022-07-19,24435384594
2022-07-20,24871538440
2022-07-21,25119230747
2022-07-22,25135384593
2022-07-25,25070769209
2022-07-26,24586153825
2022-07-27,25404615362
2022-07-28,25959230746
2022-07-29,26185384592
2022-08-01,26352307669
2022-08-02,26077692285
2022-08-03,27181538438
2022-08-04,25776153824
2022-08-05,25458461516
2022-08-08,25636153824
2022-08-09,25846153824
2022-08-10,26115384593
2022-08-11,26153076900
2022-08-12,26621538438
2022-08-15,26212307669
2022-08-16,26653846131
2022-08-17,26153076900
2022-08-18,26136923054
2022-08-19,25345384593
2022-08-22,24440769209
2022-08-23,24462307671
2022-08-24,24516153825
2022-08-25,25086923055
2022-08-26,23977692287
2022-08-29,23939999979
2022-08-30,23934615364
2022-08-31,23762307671
2022-09-01,24106923056
2022-09-02,23751538441
2022-09-06,23175384595
2022-09-07,24047692287
2022-09-08,23826923056
2022-09-09,24284615363
2022-09-12,24510769209
2022-09-13,23040769211
2022-09-14,22922307672
2022-09-15,22970769211
2022-09-16,22615384596
2022-09-19,22265384596
2022-09-20,21484615366
2022-09-21,20962307674
2022-09-22,20623076905
2022-09-23,20563846136
2022-09-26,20531538443
2022-09-27,20229999982
2022-09-28,20789999982
2022-09-29,20294615367
2022-09-30,19914210000
2022-10-03,20136020000
2022-10-04,20920470000
2022-10-05,21163920000
2022-10-06,21039490000
2022-10-07,20314550000
2022-10-10,20319960000
2022-10-11,19989950000
2022-10-12,20087330000
2022-10-13,20536360000
2022-10-14,20060280000
2022-10-17,20476850000
2022-10-18,20828500000
2022-10-19,20455210000
2022-10-20,20352420000
2022-10-21,20779810000
2022-10-24,20925880000
2022-10-25,21082770000
2022-10-26,21407370000
2022-10-27,21558850000
2022-10-28,21813120000
2022-10-31,21553440000
2022-11-01,21537210000
2022-11-02,20590460000
2022-11-03,21001620000
2022-11-04,21677870000
2022-11-07,21953780000
2022-11-08,22505600000
2022-11-09,21948370000
2022-11-10,24161060000
2022-11-11,25161910000
2022-11-14,24837310000
2022-11-15,25437820000
2022-11-16,24610090000
2022-11-17,24599270000
2022-11-18,24712880000
2022-11-21,24198930000
2022-11-22,24415330000
2022-11-23,24469430000
2022-11-25,24366640000
2022-11-28,23982530000
2022-11-29,23679570000
2022-11-30,24583040000
2022-12-01,24431560000
2022-12-02,24453200000
2022-12-05,23771540000
2022-12-06,23452350000
2022-12-07,23349560000
2022-12-08,23739080000
2022-12-09,23609240000
2022-12-12,23652520000
2022-12-13,23652520000
2022-12-14,23668750000
2022-12-15,22878890000
2022-12-16,22181000000
2022-12-19,22364940000
2022-12-20,22164770000
2022-12-21,22332480000
2022-12-22,21704920000
2022-12-23,21731970000
2022-12-27,21683280000
2022-12-28,21596720000
2022-12-29,22624620000
2022-12-30,22435270000
2023-01-03,22634550000
2023-01-04,23139330000
2023-01-05,23144700000
2023-01-06,24224070000
2023-01-09,23370240000
2023-01-10,24213330000
2023-01-11,25029570000
2023-01-12,24932910000
2023-01-13,24841620000
2023-01-17,25115490000
2023-01-18,24691260000
2023-01-19,24454980000
2023-01-20,25056420000
2023-01-23,25593420000
2023-01-24,25072530000
2023-01-25,26275410000
2023-01-26,26398920000
2023-01-27,26313000000
2023-01-30,26253930000
2023-01-31,26581500000
2023-02-01,27064800000
2023-02-02,27741420000
2023-02-03,27204420000
2023-02-06,26839260000
2023-02-07,26941290000
2023-02-08,26398920000
2023-02-09,25985430000
2023-02-10,25818960000
2023-02-13,26275410000
2023-02-14,26205600000
2023-02-15,26662050000
2023-02-16,26130420000
2023-02-17,25904880000
2023-02-21,25716930000
2023-02-22,25695450000
2023-02-23,24352950000
2023-02-24,24202590000
2023-02-27,24594600000
2023-02-28,24648300000
2023-03-01,24567750000
2023-03-02,24476460000
