,JBL
2018-07-18,4803415349
2018-07-19,4828337947
2018-07-20,4745262621
2018-07-23,4768523712
2018-07-24,4765200699
2018-07-25,4786800284
2018-07-26,4731970568
2018-07-27,4660525788
2018-07-30,4658864282
2018-07-31,4680463866
2018-08-01,4692094412
2018-08-02,4728647555
2018-08-03,4741939608
2018-08-06,4720340023
2018-08-07,4776831245
2018-08-08,4758554673
2018-08-09,4730309062
2018-08-10,4665510308
2018-08-13,4647233736
2018-08-14,4672156334
2018-08-15,4602373060
2018-08-16,4587419501
2018-08-17,4597388540
2018-08-20,4652218256
2018-08-21,4703724958
2018-08-22,4705386464
2018-08-23,4643910723
2018-08-24,4668833321
2018-08-27,4795107816
2018-08-28,4931351351
2018-08-29,4924705325
2018-08-30,4928028338
2018-08-31,4775624920
2018-09-04,4791780620
2018-09-05,4786933910
2018-09-06,4746544660
2018-09-07,4709386550
2018-09-10,4759469220
2018-09-11,4764315930
2018-09-12,4727157820
2018-09-13,4749775800
2018-09-14,4765931500
2018-09-17,4717464400
2018-09-18,4733620100
2018-09-19,4738466810
2018-09-20,4806320750
2018-09-21,4824092020
2018-09-24,4859634560
2018-09-25,4507440300
2018-09-26,4428277370
2018-09-27,4392734830
2018-09-28,4374963560
2018-10-01,4337805450
2018-10-02,4394350400
2018-10-03,4353961150
2018-10-04,4247333530
2018-10-05,4155246040
2018-10-08,4072851970
2018-10-09,3992073470
2018-10-10,3846672170
2018-10-11,3796589500
2018-10-12,3833747610
2018-10-15,3817591910
2018-10-16,3908063830
2018-10-17,3922603960
2018-10-18,3862827870
2018-10-19,3866059010
2018-10-22,3880599140
2018-10-23,3922603960
2018-10-24,3796589500
2018-10-25,3890292559
2018-10-26,3817591910
2018-10-29,3817591910
2018-10-30,3977533340
2018-10-31,3995304610
2018-11-01,4169786170
2018-11-02,4221484410
2018-11-05,4179479590
2018-11-06,4164939460
2018-11-07,4205328710
2018-11-08,4176248450
2018-11-09,4085776530
2018-11-12,3903217120
2018-11-13,3988842330
2018-11-14,3925835100
2018-11-15,4013075880
2018-11-16,4037309429
2018-11-19,3901601550
2018-11-20,3874136860
2018-11-21,3935528520
2018-11-23,3980764480
2018-11-26,4022769300
2018-11-27,3962993210
2018-11-28,4087392100
2018-11-29,4059927410
2018-11-30,3863483250
2018-12-03,3906806250
2018-12-04,3784573500
2018-12-06,3773742750
2018-12-07,3598903500
2018-12-10,3575694750
2018-12-11,3583431000
2018-12-12,3547844250
2018-12-13,3442631250
2018-12-14,3379194000
2018-12-17,3335871000
2018-12-18,3436442250
2018-12-19,3674718750
2018-12-20,3711852749
2018-12-21,3620565000
2018-12-24,3563316750
2018-12-26,3702569250
2018-12-27,3759817500
2018-12-28,3789215249
2018-12-31,3835632750
2019-01-02,3830991000
2019-01-03,3577242000
2019-01-04,3705663750
2019-01-07,3731967000
2019-01-08,3622112250
2019-01-09,3721136250
2019-01-10,3764459249
2019-01-11,3798498750
2019-01-14,3803140499
2019-01-15,3824802000
2019-01-16,3858841500
2019-01-17,3854199750
2019-01-18,3933109500
2019-01-22,3875861250
2019-01-23,3863483250
2019-01-24,3945487500
2019-01-25,3996546749
2019-01-28,3973338000
2019-01-29,4013566500
2019-01-30,4059983999
2019-01-31,4123421250
2019-02-01,4111043250
2019-02-04,4140441000
2019-02-05,4162102500
2019-02-06,4267315499
2019-02-07,4234823250
2019-02-08,4216256250
2019-02-11,4259579250
2019-02-12,4319922000
2019-02-13,4384906500
2019-02-14,4392642750
2019-02-15,4377170250
2019-02-19,4395737250
2019-02-20,4420493250
2019-02-21,4431324000
2019-02-22,4517970000
2019-02-25,4511781000
2019-02-26,4496308500
2019-02-27,4415851500
2019-02-28,4342047600
2019-03-01,4369567620
2019-03-04,4378740960
2019-03-05,4329816480
2019-03-06,4280892000
2019-03-07,4157051910
2019-03-08,4131060780
2019-03-11,4222794180
2019-03-12,4184571930
2019-03-13,4228909740
2019-03-14,4190687490
2019-03-15,4153994130
2019-03-18,4111185210
2019-03-19,4172340810
2019-03-20,4140234119
2019-03-21,4215149730
2019-03-22,4108127430
2019-03-25,4105069650
2019-03-26,4076020740
2019-03-27,4039327380
2019-03-28,4048500720
2019-03-29,4065318510
2019-04-01,4312998690
2019-04-02,4328287590
2019-04-03,4372625400
2019-04-04,4420020990
2019-04-05,4458243240
2019-04-08,4507167720
2019-04-09,4452127680
2019-04-10,4530101070
2019-04-11,4548447750
2019-04-12,4629478920
2019-04-15,4627950030
2019-04-16,4724270100
2019-04-17,4721212320
2019-04-18,4760963460
2019-04-22,4701336750
2019-04-23,4738030110
2019-04-24,4731914550
2019-04-25,4641710040
2019-04-26,4646296710
2019-04-29,4624892250
2019-04-30,4618776690
2019-05-01,4655470050
2019-05-02,4664643390
2019-05-03,4745674560
2019-05-06,4682990070
2019-05-07,4611132240
2019-05-08,4510225500
2019-05-09,4455185460
2019-05-10,4485763260
2019-05-13,4218207510
2019-05-14,4294652010
2019-05-15,4360394280
2019-05-16,4326758700
2019-05-17,4222794180
2019-05-20,4132589670
2019-05-21,4231967520
2019-05-22,4121887440
2019-05-23,4001105130
2019-05-24,3981229560
2019-05-28,3952180650
2019-05-29,3939949530
2019-05-30,3915487290
2019-05-31,3770310930
2019-06-03,3833175000
2019-06-04,4001834700
2019-06-05,3977302380
2019-06-06,4029433560
2019-06-07,4057032420
2019-06-10,4127562840
2019-06-11,4104563790
2019-06-12,4132162650
2019-06-13,4136762460
2019-06-14,4058565690
2019-06-17,4110696870
2019-06-18,4188893640
2019-06-19,4618209240
2019-06-20,4693339470
2019-06-21,4661140800
2019-06-24,4658074260
2019-06-25,4685673120
2019-06-26,4717871790
2019-06-27,4766936430
2019-06-28,4845133200
2019-07-01,4898797650
2019-07-02,4855866090
2019-07-03,4839000120
2019-07-05,4835933580
2019-07-08,4754670270
2019-07-09,4724004870
2019-07-10,4728604680
2019-07-11,4648874640
2019-07-12,4716338520
2019-07-15,4705605630
2019-07-16,4682606580
2019-07-17,4664207340
2019-07-18,4655007720
2019-07-19,4638141750
2019-07-22,4671873690
2019-07-23,4725538140
2019-07-24,4745470650
2019-07-25,4730137950
2019-07-26,4771536240
2019-07-29,4788402210
2019-07-30,4816001070
2019-07-31,4734737760
2019-08-01,4613609430
2019-08-02,4467948780
2019-08-05,4276290030
2019-08-06,4267090409
2019-08-07,4303888890
2019-08-08,4403551440
2019-08-09,4317688320
2019-08-12,4277823300
2019-08-13,4408151250
2019-08-14,4207292880
2019-08-15,4113763409
2019-08-16,4210359420
2019-08-19,4254824250
2019-08-20,4188893640
2019-08-21,4225692120
2019-08-22,4265557140
2019-08-23,4087697820
2019-08-26,4086164550
2019-08-27,3974235840
2019-08-28,4014100860
2019-08-29,4328421210
2019-08-30,4417350870
2019-09-03,4400094000
2019-09-04,4441431000
2019-09-05,4579221000
2019-09-06,4594531000
2019-09-09,4727728000
2019-09-10,4844084000
2019-09-11,4954316000
2019-09-12,4871642000
2019-09-13,4814995000
2019-09-16,4830305000
2019-09-17,4775189000
2019-09-18,4738445000
2019-09-19,4770596000
2019-09-20,4697108000
2019-09-23,4796623000
2019-09-24,5029335000
2019-09-25,5424333000
2019-09-26,5413616000
2019-09-27,5393712999
2019-09-30,5476387000
2019-10-01,5352376000
2019-10-02,5301853000
2019-10-03,5304915000
2019-10-04,5436581000
2019-10-07,5451891000
2019-10-08,5300322000
2019-10-09,5386058000
2019-10-10,5335535000
2019-10-11,5425864000
2019-10-14,5456484000
2019-10-15,5586619000
2019-10-16,5517724000
2019-10-17,5574370999
2019-10-18,5542220000
2019-10-21,5635611000
2019-10-22,5603460000
2019-10-23,5555999000
2019-10-24,5580495000
2019-10-25,5620301000
2019-10-28,5670824000
2019-10-29,5758091000
2019-10-30,5742781000
2019-10-31,5637142000
2019-11-01,5698382000
2019-11-04,5886695000
2019-11-05,5960183000
2019-11-06,5989272000
2019-11-07,5998458000
2019-11-08,6010706000
2019-11-11,6061229000
2019-11-12,5986210000
2019-11-13,6022954000
2019-11-14,5923439000
2019-11-15,5973962000
2019-11-18,5898943000
2019-11-19,5929562999
2019-11-20,5972431000
2019-11-21,5934156000
2019-11-22,5915784000
2019-11-25,6013768000
2019-11-26,6004582000
2019-11-27,6021423000
2019-11-29,5946404000
2019-12-02,5878562279
2019-12-03,5802533279
2019-12-04,5937864900
2019-12-05,5953070700
2019-12-06,5966755920
2019-12-09,5892247500
2019-12-10,5960673600
2019-12-11,6051908400
2019-12-12,6149225520
2019-12-13,6077758260
2019-12-16,6179637120
2019-12-17,6603878940
2019-12-18,6289118880
2019-12-19,6369709620
2019-12-20,6284557140
2019-12-23,6325612800
2019-12-24,6295201200
2019-12-26,6313448160
2019-12-27,6269351340
2019-12-30,6302804100
2019-12-31,6284557140
2020-01-02,6381874260
2020-01-03,6302804100
2020-01-06,6223733940
2020-01-07,6270871920
2020-01-08,6281515980
2020-01-09,6345380340
2020-01-10,6374271360
2020-01-13,6515685300
2020-01-14,6556740960
2020-01-15,6497438340
2020-01-16,6556740960
2020-01-17,6571946760
2020-01-21,6509602980
2020-01-22,6514164720
2020-01-23,6570426180
2020-01-24,6515685300
2020-01-27,6295201200
2020-01-28,6289118880
2020-01-29,6234378000
2020-01-30,6051908400
2020-01-31,5913535620
2020-02-03,6099046380
2020-02-04,6181157700
2020-02-05,6141622620
2020-02-06,6079278840
2020-02-07,5892247500
2020-02-10,5855753580
2020-02-11,5957632440
2020-02-12,6074717100
2020-02-13,5948508960
2020-02-14,5814697920
2020-02-18,5712819060
2020-02-19,5761477620
2020-02-20,5781245160
2020-02-21,5662639920
2020-02-24,5426950020
2020-02-25,5320509420
2020-02-26,5265768540
2020-02-27,4937323260
2020-02-28,4873458900
2020-03-02,5053834568
2020-03-03,4983392627
2020-03-04,5194718450
2020-03-05,4965407451
2020-03-06,4853000098
2020-03-09,4371896629
2020-03-10,4691133511
2020-03-11,4093126395
2020-03-12,3517600750
2020-03-13,3721432750
2020-03-16,3246324340
2020-03-17,3255316928
2020-03-18,2796694930
2020-03-19,2990035576
2020-03-20,2771215930
2020-03-23,2877628224
2020-03-24,3297282340
2020-03-25,3541580986
2020-03-26,3845830220
2020-03-27,3574553809
2020-03-30,3686961162
2020-03-31,3683963632
2020-04-01,3427674868
2020-04-02,3426176104
2020-04-03,3355734163
2020-04-06,3664479691
2020-04-07,3710941397
2020-04-08,3892291925
2020-04-09,3958237572
2020-04-13,3826346279
2020-04-14,3926763514
2020-04-15,3662980926
2020-04-16,3688459926
2020-04-17,3874306749
2020-04-20,3658484632
2020-04-21,3496618045
2020-04-22,3591040221
2020-04-23,3704946338
2020-04-24,3764896926
2020-04-27,3970227690
2020-04-28,4024183219
2020-04-29,4398874394
2020-04-30,4262486806
2020-05-01,3983716572
2020-05-04,3914773396
2020-05-05,3934257337
2020-05-06,3926763514
2020-05-07,4013691866
2020-05-08,4266983100
2020-05-11,4145583160
2020-05-12,4157573277
2020-05-13,3967230160
2020-05-14,4004699278
2020-05-15,4201037454
2020-05-18,4553247158
2020-05-19,4535261982
2020-05-20,4616195276
2020-05-21,4443837335
2020-05-22,4362904041
2020-05-26,4620691570
2020-05-27,4746587804
2020-05-28,4539758276
2020-05-29,4484303982
2020-06-01,4665278200
2020-06-02,4727020100
2020-06-03,4873092400
2020-06-04,5065847600
2020-06-05,5249567400
2020-06-08,5249567400
2020-06-09,5080906600
2020-06-10,4889657300
2020-06-11,4487582000
2020-06-12,4638172000
2020-06-15,4790267900
2020-06-16,4983023100
2020-06-17,4948387400
2020-06-18,4937846100
2020-06-19,5046270900
2020-06-22,5100483300
2020-06-23,5068859399
2020-06-24,4739067300
2020-06-25,4766173500
2020-06-26,4605042200
2020-06-29,4859539300
2020-06-30,4830927200
2020-07-01,4674313600
2020-07-02,4736055500
2020-07-06,4799303300
2020-07-07,4626124800
2020-07-08,4666784100
2020-07-09,4605042200
2020-07-10,4714972900
2020-07-13,4748102700
2020-07-14,4817374100
2020-07-15,5029706000
2020-07-16,5070365300
2020-07-17,5103495100
2020-07-20,5098977400
2020-07-21,5117048200
2020-07-22,5124577700
2020-07-23,5142648500
2020-07-24,4954411000
2020-07-27,5086930200
2020-07-28,4925798900
2020-07-29,5079400700
2020-07-30,5145660300
2020-07-31,5249567400
2020-08-03,5305285700
2020-08-04,5288720800
2020-08-05,5361004000
2020-08-06,5326368300
2020-08-07,5281191300
2020-08-10,5242037900
2020-08-11,5269144100
2020-08-12,5305285700
2020-08-13,5245049700
2020-08-14,5234508400
2020-08-17,5260108700
2020-08-18,5126083600
2020-08-19,5242037900
2020-08-20,5088436100
2020-08-21,5153189800
2020-08-24,5178790100
2020-08-25,5163731100
2020-08-26,5181801899
2020-08-27,5144154399
2020-08-28,5294744399
2020-08-31,5127861550
2020-09-01,5165400800
2020-09-02,5300542100
2020-09-03,4991218680
2020-09-04,4941666869
2020-09-08,4660873280
2020-09-09,4693907820
2020-09-10,4599308910
2020-09-11,4608318330
2020-09-14,4770487890
2020-09-15,4902626050
2020-09-16,4914638610
2020-09-17,4950676290
2020-09-18,5018246940
2020-09-21,4947673150
2020-09-22,4994221820
2020-09-23,4851572670
2020-09-24,5166902369
2020-09-25,5021250080
2020-09-28,5088820730
2020-09-29,4998726530
2020-09-30,5144378820
2020-10-01,5199936910
2020-10-02,5160896090
2020-10-05,5317059369
2020-10-06,5234473020
2020-10-07,5402648860
2020-10-08,5465714800
2020-10-09,5461210090
2020-10-12,5516768180
2020-10-13,5342586060
2020-10-14,5350093910
2020-10-15,5440188110
2020-10-16,5452200670
2020-10-19,5411658280
2020-10-20,5339582920
2020-10-21,5252491860
2020-10-22,5279520119
2020-10-23,5366611180
2020-10-26,5124858410
2020-10-27,5018246940
2020-10-28,4746462770
2020-10-29,4980707690
2020-10-30,4976202980
2020-11-02,5078309740
2020-11-03,5198435340
2020-11-04,5172908650
2020-11-05,5374119030
2020-11-06,5396642580
2020-11-09,5572326270
2020-11-10,5599354530
2020-11-11,5606862380
2020-11-12,5447695960
2020-11-13,5662420470
2020-11-16,5851618290
2020-11-17,5755517810
2020-11-18,5672931460
2020-11-19,5641398490
2020-11-20,5620376510
2020-11-23,5763025660
2020-11-24,5905674810
2020-11-25,5869637130
2020-11-27,5914684230
2020-11-30,5744466000
2020-12-01,5827131000
2020-12-02,5930838000
2020-12-03,5941359000
2020-12-04,6094665000
2020-12-07,6121719000
2020-12-08,6045066000
2020-12-09,5945868000
2020-12-10,5999976000
2020-12-11,5954886000
2020-12-14,6058593000
2020-12-15,6234444000
2020-12-16,6171318000
2020-12-17,6626727000
2020-12-18,6377229000
2020-12-21,6330636000
2020-12-22,6408792000
2020-12-23,6512499000
2020-12-24,6443361000
2020-12-28,6437349000
2020-12-29,6290055000
2020-12-30,6356187000
2020-12-31,6392259000
2021-01-04,6338151000
2021-01-05,6471918000
2021-01-06,6611697000
2021-01-07,6749972999
2021-01-08,6682338000
2021-01-11,6709392000
2021-01-12,6739452000
2021-01-13,6700374000
2021-01-14,6835644000
2021-01-15,6703380000
2021-01-19,6784542000
2021-01-20,6840153000
2021-01-21,6852177000
2021-01-22,6796566000
2021-01-25,6629733000
2021-01-26,6465906000
2021-01-27,6247971000
2021-01-28,6363702000
2021-01-29,6217911000
2021-02-01,6399774000
2021-02-02,6536547000
2021-02-03,6492960000
2021-02-04,6680835000
2021-02-05,6700374000
2021-02-08,6885243000
2021-02-09,6737949000
2021-02-10,6638751000
2021-02-11,6739452000
2021-02-12,6719913000
2021-02-16,6829632000
2021-02-17,6652278000
2021-02-18,6563601000
2021-02-19,6695865000
2021-02-22,6626727000
2021-02-23,6557589000
2021-02-24,6765003000
2021-02-25,6435846000
2021-02-26,6488451000
2021-03-01,6688195999
2021-03-02,6507514000
2021-03-03,6423097000
2021-03-04,6229086000
2021-03-05,6421616000
2021-03-08,6466045999
2021-03-09,6599336000
2021-03-10,6713373000
2021-03-11,7065851000
2021-03-12,7169520999
2021-03-15,7233204000
2021-03-16,7474607000
2021-03-17,7556062000
2021-03-18,7393152000
2021-03-19,7560505000
2021-03-22,7486455000
2021-03-23,7178407000
2021-03-24,7225799000
2021-03-25,7335393000
2021-03-26,7659732000
2021-03-29,7570872000
2021-03-30,7624188000
2021-03-31,7724895999
2021-04-01,7844857000
2021-04-05,7952970000
2021-04-06,7908540000
2021-04-07,7875958000
2021-04-08,7969261000
2021-04-09,7914464000
2021-04-12,7950008000
2021-04-13,7914464000
2021-04-14,8004805000
2021-04-15,7950008000
2021-04-16,8062564000
2021-04-19,8047754000
2021-04-20,7924831000
2021-04-21,8004805000
2021-04-22,7926312000
2021-04-23,8031463000
2021-04-26,8067007000
2021-04-27,8040349000
2021-04-28,8043311000
2021-04-29,8001843000
2021-04-30,7763402000
2021-05-03,7790060000
2021-05-04,7690833000
2021-05-05,7755997000
2021-05-06,7822642000
2021-05-07,8120323000
2021-05-10,7861148000
2021-05-11,7932236000
2021-05-12,7538290000
2021-05-13,7798945999
2021-05-14,7988514000
2021-05-17,7997400000
2021-05-18,7921869000
2021-05-19,8024058000
2021-05-20,8037387000
2021-05-21,8047754000
2021-05-24,8197335000
2021-05-25,8219550000
2021-05-26,8263980000
2021-05-27,8335068000
2021-05-28,8360245000
2021-06-01,8226063350
2021-06-02,8252293490
2021-06-03,8253750720
2021-06-04,8424246630
2021-06-07,8449019540
2021-06-08,8406759870
2021-06-09,8349927900
2021-06-10,8355756820
2021-06-11,8435904470
2021-06-14,8370329120
2021-06-15,8255207950
2021-06-16,8242092880
2021-06-17,8427161090
2021-06-18,8110942179
2021-06-21,8265408560
2021-06-22,8297467620
2021-06-23,8243550110
2021-06-24,8386358650
2021-06-25,8371786350
2021-06-28,8486907520
2021-06-29,8501479820
2021-06-30,8469420760
2021-07-01,8460677380
2021-07-02,8507308740
2021-07-06,8317868840
2021-07-07,8376158040
2021-07-08,8218777200
2021-07-09,8435904470
2021-07-12,8443190620
2021-07-13,8317868840
2021-07-14,8312039920
2021-07-15,8188175370
2021-07-16,7995821010
2021-07-19,7810752800
2021-07-20,8032251760
2021-07-21,8228977810
2021-07-22,8105113260
2021-07-23,8297467620
2021-07-26,8374700810
2021-07-27,8290181470
2021-07-28,8428618320
2021-07-29,8588913620
2021-07-30,8676347420
2021-08-02,8616600990
2021-08-03,8744837230
2021-08-04,8587456390
2021-08-05,8596199770
2021-08-06,8695291410
2021-08-09,8634087750
2021-08-10,8674890190
2021-08-11,8794383050
2021-08-12,8785639670
2021-08-13,8835185490
2021-08-16,8788554130
2021-08-17,8651574510
2021-08-18,8667604040
2021-08-19,8488364750
2021-08-20,8682176340
2021-08-23,8704034790
2021-08-24,8727350470
2021-08-25,8845386100
2021-08-26,8830813800
2021-08-27,9027539850
2021-08-30,9135374870
2021-08-31,8902498000
2021-09-01,8803069000
2021-09-02,8859268000
2021-09-03,8935641000
2021-09-07,9072536000
2021-09-08,8934200000
2021-09-09,8934200000
2021-09-10,9069654000
2021-09-13,9056685000
2021-09-14,8988958000
2021-09-15,9052362000
2021-09-16,9071095000
2021-09-17,8774249000
2021-09-20,8513428000
2021-09-21,8445701000
2021-09-22,8693553000
2021-09-23,8859268000
2021-09-24,8964461000
2021-09-27,8986076000
2021-09-28,8781454000
2021-09-29,8246843000
2021-09-30,8411117000
2021-10-01,8559540000
2021-10-04,8514869000
2021-10-05,8795864000
2021-10-06,8830448000
2021-10-07,9046598000
2021-10-08,9022101000
2021-10-11,9125853000
2021-10-12,8934200000
2021-10-13,8827566000
2021-10-14,9073977000
2021-10-15,8986076000
2021-10-18,8952933000
2021-10-19,8901057000
2021-10-20,8781454000
2021-10-21,9024983000
2021-10-22,8879442000
2021-10-25,8965902000
2021-10-26,8866473000
2021-10-27,8718050000
2021-10-28,8648882000
2021-10-29,8640236000
2021-11-01,8916908000
2021-11-02,8996163000
2021-11-03,9104238000
2021-11-04,9209431000
2021-11-05,9399643000
2021-11-08,9252661000
2021-11-09,9161878000
2021-11-10,9173406000
2021-11-11,9295891000
2021-11-12,9262748000
2021-11-15,9202226000
2021-11-16,9304536999
2021-11-17,9242574000
2021-11-18,9166201000
2021-11-19,8952933000
2021-11-22,8970225000
2021-11-23,8911144000
2021-11-24,8928436000
2021-11-26,8630149000
2021-11-29,8780013000
2021-11-30,8389010000
2021-12-01,8360310000
2021-12-02,8516725000
2021-12-03,8465065000
2021-12-06,8568385000
2021-12-07,8945790000
2021-12-08,8983100000
2021-12-09,8856820000
2021-12-10,9384900000
2021-12-13,9188305000
2021-12-14,9077810000
2021-12-15,9152430000
2021-12-16,9248575000
2021-12-17,9410730000
2021-12-20,9126600000
2021-12-21,9614500000
2021-12-22,9811095000
2021-12-23,10017735000
2021-12-27,10231550000
2021-12-28,10148320000
2021-12-29,10261685000
2021-12-30,10055044999
2021-12-31,10095225000
2022-01-03,10111010000
2022-01-04,10230115000
2022-01-05,10043565000
2022-01-06,10069395000
2022-01-07,9956030000
2022-01-10,9905805000
2022-01-11,10108140000
2022-01-12,10080875000
2022-01-13,10039260000
2022-01-14,10148320000
2022-01-18,9900065000
2022-01-19,9592975000
2022-01-20,9396380000
2022-01-21,9143820000
2022-01-24,8921395000
2022-01-25,8635830000
2022-01-26,8432060000
2022-01-27,8354570000
2022-01-28,8569820000
2022-01-31,8823815000
2022-02-01,8925700000
2022-02-02,9037630000
2022-02-03,8792245000
2022-02-04,8698970000
2022-02-07,8661660000
2022-02-08,8853950000
2022-02-09,9054850000
2022-02-10,8886955000
2022-02-11,8687490000
2022-02-14,8665965000
2022-02-15,8826685000
2022-02-16,8775025000
2022-02-17,8556905000
2022-02-18,8546860000
2022-02-22,8374660000
2022-02-23,8208200000
2022-02-24,8165150000
2022-02-25,8518160000
2022-02-28,8116524000
2022-03-01,7747272000
2022-03-02,8113716000
2022-03-03,8007012000
2022-03-04,7692516000
2022-03-07,7385040000
2022-03-08,7472088000
2022-03-09,7814663999
2022-03-10,7795008000
2022-03-11,7811856000
2022-03-14,7605468000
2022-03-15,7835724000
2022-03-16,8593884000
2022-03-17,8720244000
2022-03-18,8801676000
2022-03-21,8765172000
2022-03-22,8668296000
2022-03-23,8571420000
2022-03-24,8720244000
2022-03-25,8767980000
2022-03-28,8588268000
2022-03-29,8686548000
2022-03-30,8492796000
2022-03-31,8666892000
2022-04-01,8676720000
2022-04-04,8694972000
2022-04-05,8407152000
2022-04-06,8067384000
2022-04-07,8067384000
2022-04-08,8075808000
2022-04-11,7976124000
2022-04-12,8046324000
2022-04-13,8178300000
2022-04-14,7995780000
2022-04-18,8078616000
2022-04-19,8237268000
2022-04-20,8367840000
2022-04-21,8306063999
2022-04-22,8067384000
2022-04-25,8186724000
2022-04-26,7952256000
2022-04-27,8004204000
2022-04-28,8338356000
2022-04-29,8105292000
2022-05-02,8155836000
2022-05-03,8270963999
2022-05-04,8478756000
2022-05-05,8200763999
2022-05-06,8155836000
2022-05-09,7938216000
2022-05-10,8117928000
2022-05-11,7915752000
2022-05-12,7901712000
2022-05-13,8167068000
2022-05-16,8117928000
2022-05-17,8579844000
2022-05-18,8197956000
2022-05-19,8082828000
2022-05-20,8065980000
2022-05-23,8147412000
2022-05-24,7950852000
2022-05-25,8113716000
2022-05-26,8390304000
2022-05-27,8701992000
2022-05-31,8428240000
2022-06-01,8306310000
2022-06-02,8520030000
2022-06-03,8418650000
2022-06-06,8526880000
2022-06-07,8599490000
2022-06-08,8452900000
2022-06-09,8352890000
2022-06-10,8132320000
2022-06-13,7689810000
2022-06-14,7843250000
2022-06-15,8056970000
2022-06-16,7263740000
2022-06-17,7344570000
2022-06-21,7456910000
2022-06-22,7337720000
2022-06-23,7245930000
2022-06-24,7491160000
2022-06-27,7555550000
2022-06-28,7266480000
2022-06-29,7122630000
2022-06-30,7015770000
2022-07-01,6999330000
2022-07-05,6921240000
2022-07-06,6956860000
2022-07-07,7122630000
2022-07-08,7132220000
2022-07-11,7084270000
2022-07-12,7087010000
2022-07-13,7169210000
2022-07-14,7115780000
2022-07-15,7297990000
2022-07-18,7229490000
2022-07-19,7524040000
2022-07-20,7687070000
2022-07-21,7754200000
2022-07-22,7510340000
2022-07-25,7507600000
2022-07-26,7489790000
2022-07-27,7741870000
2022-07-28,7966550000
2022-07-29,8129580000
2022-08-01,8115880000
2022-08-02,8091220000
2022-08-03,8277540000
2022-08-04,8346040000
2022-08-05,8373440000
2022-08-08,8298090000
2022-08-09,8065190000
2022-08-10,8366590000
2022-08-11,8457010000
2022-08-12,8546060000
2022-08-15,8520030000
2022-08-16,8615930000
2022-08-17,8641960000
2022-08-18,8952950000
2022-08-19,8655660000
2022-08-22,8446050000
2022-08-23,8502220000
2022-08-24,8509070000
2022-08-25,8789920000
2022-08-26,8513180000
2022-08-29,8487150000
2022-08-30,8354260000
2022-08-31,8128440000
2022-09-01,7857492000
2022-09-02,7792788000
2022-09-06,7706516000
2022-09-07,7826488000
2022-09-08,7951852000
2022-09-09,8186404000
2022-09-12,8284808000
2022-09-13,7966680000
2022-09-14,7962636000
2022-09-15,7957244000
2022-09-16,7872320000
2022-09-19,8032732000
2022-09-20,7953200000
2022-09-21,7939720000
2022-09-22,7759088000
2022-09-23,7581152000
2022-09-26,7570368000
2022-09-27,7740216000
2022-09-28,8104176000
2022-09-29,7969376000
2022-09-30,7779308000
2022-10-03,7923544000
2022-10-04,8255152000
2022-10-05,8402084000
2022-10-06,8314464000
2022-10-07,8114960000
2022-10-10,7997684000
2022-10-11,7799528000
2022-10-12,7699776000
2022-10-13,7984204000
2022-10-14,7942416000
2022-10-17,8189100000
2022-10-18,8195840000
2022-10-19,8058344000
2022-10-20,8048908000
2022-10-21,8430392000
2022-10-24,8476224000
2022-10-25,8722908000
2022-10-26,8646072000
2022-10-27,8624504000
2022-10-28,8809180000
2022-10-31,8660900000
2022-11-01,8903540000
2022-11-02,8582716000
2022-11-03,8497792000
2022-11-04,8624504000
2022-11-07,8454656000
2022-11-08,8566540000
2022-11-09,8412868000
2022-11-10,8679772000
2022-11-11,8912976000
2022-11-14,8964200000
2022-11-15,9073388000
2022-11-16,8987116000
2022-11-17,9111132000
2022-11-18,9351076000
2022-11-21,9330856000
2022-11-22,9539796000
2022-11-23,9496660000
2022-11-25,9520924000
2022-11-28,9313332000
2022-11-29,9286372000
2022-11-30,9644584000
2022-12-01,9692680000
2022-12-02,9588472000
2022-12-05,9469568000
2022-12-06,9456208000
2022-12-07,9429488000
2022-12-08,9585800000
2022-12-09,9548392000
2022-12-12,9625880000
2022-12-13,9734096000
2022-12-14,9699360000
2022-12-15,9131560000
2022-12-16,9227752000
2022-12-19,9116864000
2022-12-20,9243784000
2022-12-21,9392080000
2022-12-22,9265160000
2022-12-23,9219736000
2022-12-27,9211720000
2022-12-28,8987272000
2022-12-29,9144920000
2022-12-30,9111520000
2023-01-03,8975248000
2023-01-04,8817600000
2023-01-05,8742784000
2023-01-06,9082128000
2023-01-09,9525680000
2023-01-10,9644584000
2023-01-11,10020000000
2023-01-12,10162952000
2023-01-13,10375376000
2023-01-17,10464888000
2023-01-18,10472904000
2023-01-19,10428816000
2023-01-20,10610512000
2023-01-23,10826944000
2023-01-24,10773504000
2023-01-25,10670632000
2023-01-26,10458208000
2023-01-27,10313920000
2023-01-30,10260480000
2023-01-31,10504968000
2023-02-01,10686664000
2023-02-02,10868360000
2023-02-03,10977912000
2023-02-06,11038032000
2023-02-07,11147584000
2023-02-08,11016656000
2023-02-09,10905768000
2023-02-10,11042040000
2023-02-13,11222400000
2023-02-14,11270496000
2023-02-15,11234424000
2023-02-16,11317256000
2023-02-17,11201024000
2023-02-21,11046048000
2023-02-22,11011312000
2023-02-23,11099488000
2023-02-24,11138232000
2023-02-27,11156936000
2023-02-28,10984869000
2023-03-01,11138337000
2023-03-02,11131722000
2023-03-03,11281221000
2023-03-06,11180673000
