,ALL
2018-07-17,32613960000
2018-07-18,33132960000
2018-07-19,32323320000
2018-07-20,32323320000
2018-07-23,32243740000
2018-07-24,32257580000
2018-07-25,32437500000
2018-07-26,32786960000
2018-07-27,32745440000
2018-07-30,32728140000
2018-07-31,32911520000
2018-08-01,32748900000
2018-08-02,33748840000
2018-08-03,33925300000
2018-08-06,34046400000
2018-08-07,34174420000
2018-08-08,34326659999
2018-08-09,34420080000
2018-08-10,34125980000
2018-08-13,33963360000
2018-08-14,34039480000
2018-08-15,34198640000
2018-08-16,34561940000
2018-08-17,34606920000
2018-08-20,34752240000
2018-08-21,35098240000
2018-08-22,34430460000
2018-08-23,34305900000
2018-08-24,34437380000
2018-08-27,34745320000
2018-08-28,34731480000
2018-08-29,34800680000
2018-08-30,34610380000
2018-08-31,34797220000
2018-09-04,34928700000
2018-09-05,35084400000
2018-09-06,34980600000
2018-09-07,34610380000
2018-09-10,33856099999
2018-09-11,33963360000
2018-09-12,33762680000
2018-09-13,34271300000
2018-09-14,34596540000
2018-09-17,34714180000
2018-09-18,34997900000
2018-09-19,35188200000
2018-09-20,35302380000
2018-09-21,35229720000
2018-09-24,34731480000
2018-09-25,34530800000
2018-09-26,34202099999
2018-09-27,33959900000
2018-09-28,34150200000
2018-10-01,33687407000
2018-10-02,33796814999
2018-10-03,33786557999
2018-10-04,33998536000
2018-10-05,34049821000
2018-10-08,34220771000
2018-10-09,34347273999
2018-10-10,33119853000
2018-10-11,31854823000
2018-10-12,31851404000
2018-10-15,31724901000
2018-10-16,32528366000
2018-10-17,32736925000
2018-10-18,33030959000
2018-10-19,33273707999
2018-10-22,33075406000
2018-10-23,32846332999
2018-10-24,31485571000
2018-10-25,31745414999
2018-10-26,31567627000
2018-10-29,31981326000
2018-10-30,32648031000
2018-10-31,32726668000
2018-11-01,30760743000
2018-11-02,30617145000
2018-11-05,30904341000
2018-11-06,31123157000
2018-11-07,31632588000
2018-11-08,32036030000
2018-11-09,32042868000
2018-11-12,31304364000
2018-11-13,31242822000
2018-11-14,30306016000
2018-11-15,30528251000
2018-11-16,30600050000
2018-11-19,30241055000
2018-11-20,30117971000
2018-11-21,30111132999
2018-11-23,29994887000
2018-11-26,30230798000
2018-11-27,29916250000
2018-11-28,30483804000
2018-11-29,30251312000
2018-11-30,30494061000
2018-12-03,30347044000
2018-12-04,29540160000
2018-12-06,29092271000
2018-12-07,28654639000
2018-12-10,28473432000
2018-12-11,28203331000
2018-12-12,28172560000
2018-12-13,27553721000
2018-12-14,27112670000
2018-12-17,27406704000
2018-12-18,27868269000
2018-12-19,27687062000
2018-12-20,27287039000
2018-12-21,27300714999
2018-12-24,26418613000
2018-12-26,27625520000
2018-12-27,27964001000
2018-12-28,28042638000
2018-12-31,27482738000
2019-01-02,27153464000
2019-01-03,26707780000
2019-01-04,27496042000
2019-01-07,27452804000
2019-01-08,27449478000
2019-01-09,27659016000
2019-01-10,27785404000
2019-01-11,27755470000
2019-01-14,27871880000
2019-01-15,28014898000
2019-01-16,28118004000
2019-01-17,28127981999
2019-01-18,28503820000
2019-01-22,28557036000
2019-01-23,28567014000
2019-01-24,28686750000
2019-01-25,28653490000
2019-01-28,28766574000
2019-01-29,28863028000
2019-01-30,29049284000
2019-01-31,29225562000
2019-02-01,29541531999
2019-02-04,29534880000
2019-02-05,29588095999
2019-02-06,30785456000
2019-02-07,30708958000
2019-02-08,30752195999
2019-02-11,30775478000
2019-02-12,30901866000
2019-02-13,31264400000
2019-02-14,31008298000
2019-02-15,31390788000
2019-02-19,31470612000
2019-02-20,31616956000
2019-02-21,31473938000
2019-02-22,31453981999
2019-02-25,31563740000
2019-02-26,31294334000
2019-02-27,31257748000
2019-02-28,31390788000
2019-03-01,31600326000
2019-03-04,31330920000
2019-03-05,31264400000
2019-03-06,31108078000
2019-03-07,31011624000
2019-03-08,31031580000
2019-03-11,31300986000
2019-03-12,31287681999
2019-03-13,31114730000
2019-03-14,31214510000
2019-03-15,31543784000
2019-03-18,31603652000
2019-03-19,31334245999
2019-03-20,30945104000
2019-03-21,31460634000
2019-03-22,31320942000
2019-03-25,31261074000
2019-03-26,31297660000
2019-03-27,31314290000
2019-03-28,31244444000
2019-03-29,31324268000
2019-04-01,31569880000
2019-04-02,31476920000
2019-04-03,31752480000
2019-04-04,31895239999
2019-04-05,31974920000
2019-04-08,31496840000
2019-04-09,31327520000
2019-04-10,31540000000
2019-04-11,31808920000
2019-04-12,32207320000
2019-04-15,32004800000
2019-04-16,32599080000
2019-04-17,32346760000
2019-04-18,32111040000
2019-04-22,32227239999
2019-04-23,32300280000
2019-04-24,32008120000
2019-04-25,32028040000
2019-04-26,32340120000
2019-04-29,32456320000
2019-04-30,32887920000
2019-05-01,32536000000
2019-05-02,32632280000
2019-05-03,32728560000
2019-05-06,32429760000
2019-05-07,31759120000
2019-05-08,31646239999
2019-05-09,31337480000
2019-05-10,31998160000
2019-05-13,31234560000
2019-05-14,31453680000
2019-05-15,31702680000
2019-05-16,31828840000
2019-05-17,31752480000
2019-05-20,31852080000
2019-05-21,32174120000
2019-05-22,32233880000
2019-05-23,31865360000
2019-05-24,31994840000
2019-05-28,31569880000
2019-05-29,31948360000
2019-05-30,31835480000
2019-05-31,31709320000
2019-06-03,32127640000
2019-06-04,32496160000
2019-06-05,32977560000
2019-06-06,33034000000
2019-06-07,33439040000
2019-06-10,33462280000
2019-06-11,33342760000
2019-06-12,33402520000
2019-06-13,33565200000
2019-06-14,33910480000
2019-06-17,33624960000
2019-06-18,33820840000
2019-06-19,34116320000
2019-06-20,34378600000
2019-06-21,33601719999
2019-06-24,33927080000
2019-06-25,33734520000
2019-06-26,33030680000
2019-06-27,33246480000
2019-06-28,33761080000
2019-07-01,33802255000
2019-07-02,33841579000
2019-07-03,34287251000
2019-07-05,34241373000
2019-07-08,34205326000
2019-07-09,34297082000
2019-07-10,34166002000
2019-07-11,33802255000
2019-07-12,34051307000
2019-07-15,34208603000
2019-07-16,34359345000
2019-07-17,33733438000
2019-07-18,33818640000
2019-07-19,33232057000
2019-07-22,33166516999
2019-07-23,33264827000
2019-07-24,33451616000
2019-07-25,33438508000
2019-07-26,33730161000
2019-07-29,33363137000
2019-07-30,33369691000
2019-07-31,35194980000
2019-08-01,34369176000
2019-08-02,34247927000
2019-08-05,33353306000
2019-08-06,34038199000
2019-08-07,33861241000
2019-08-08,34506810000
2019-08-09,34110293000
2019-08-12,33703945000
2019-08-13,34224988000
2019-08-14,33323813000
2019-08-15,33372968000
2019-08-16,33825194000
2019-08-19,34077523000
2019-08-20,33825194000
2019-08-21,34044753000
2019-08-22,34244650000
2019-08-23,33418846000
2019-08-26,33821916999
2019-08-27,33631851000
2019-08-28,33559757000
2019-08-29,33497494000
2019-08-30,33553203000
2019-09-03,33602358000
2019-09-04,34048030000
2019-09-05,34205326000
2019-09-06,34510087000
2019-09-09,34667383000
2019-09-10,34631336000
2019-09-11,34785355000
2019-09-12,34926266000
2019-09-13,34673937000
2019-09-16,34860726000
2019-09-17,35371938000
2019-09-18,35388323000
2019-09-19,35509572000
2019-09-20,35365384000
2019-09-23,35525957000
2019-09-24,35312952000
2019-09-25,35280182000
2019-09-26,35427647000
2019-09-27,35335891000
2019-09-30,34853676000
2019-10-01,34369419000
2019-10-02,33869127000
2019-10-03,33881955000
2019-10-04,34783122000
2019-10-07,34462422000
2019-10-08,33962130000
2019-10-09,34176998999
2019-10-10,34359798000
2019-10-11,34613151000
2019-10-14,34709361000
2019-10-15,34658049000
2019-10-16,34472043000
2019-10-17,34552218000
2019-10-18,34767087000
2019-10-21,34997991000
2019-10-22,34475250000
2019-10-23,34693326000
2019-10-24,34718982000
2019-10-25,34391868000
2019-10-28,34186620000
2019-10-29,34706154000
2019-10-30,33657465000
2019-10-31,34128894000
2019-11-01,33962130000
2019-11-04,34151343000
2019-11-05,33942888000
2019-11-06,34298865000
2019-11-07,34545804000
2019-11-08,34696533000
2019-11-11,35078166000
2019-11-12,35318691000
2019-11-13,35459799000
2019-11-14,35533560000
2019-11-15,35629770000
2019-11-18,35761257000
2019-11-19,35607321000
2019-11-20,35405280000
2019-11-21,35341140000
2019-11-22,35289828000
2019-11-25,35482248000
2019-11-26,36117234000
2019-11-27,35924814000
2019-11-29,35709945000
2019-12-02,35642598000
2019-12-03,35097408000
2019-12-04,35321898000
2019-12-05,35129478000
2019-12-06,35629770000
2019-12-09,35700324000
2019-12-10,35514318000
2019-12-11,35145513000
2019-12-12,35389245000
2019-12-13,35180790000
2019-12-16,35155134000
2019-12-17,35228895000
2019-12-18,35164755000
2019-12-19,35665047000
2019-12-20,35783706000
2019-12-23,35559216000
2019-12-24,35652219000
2019-12-26,35790120000
2019-12-27,35876709000
2019-12-30,35844639000
2019-12-31,35691630000
2020-01-02,35809068000
2020-01-03,35812242000
2020-01-06,35916984000
2020-01-07,35609106000
2020-01-08,35707500000
2020-01-09,36113772000
2020-01-10,36009030000
2020-01-13,36335952000
2020-01-14,36120120000
2020-01-15,36266124000
2020-01-16,36866010000
2020-01-17,37310370000
2020-01-21,37389720000
2020-01-22,37342110000
2020-01-23,37500810000
2020-01-24,37542072000
2020-01-27,37002492000
2020-01-28,37307196000
2020-01-29,37567464000
2020-01-30,38049912000
2020-01-31,37624596000
2020-02-03,37786470000
2020-02-04,38072130000
2020-02-05,39570258000
2020-02-06,39322686000
2020-02-07,39494082000
2020-02-10,39341730000
2020-02-11,39706740000
2020-02-12,39287772000
2020-02-13,39640086000
2020-02-14,39855918000
2020-02-18,39452820000
2020-02-19,39440124000
2020-02-20,39186204000
2020-02-21,39236988000
2020-02-24,38259396000
2020-02-25,37234194000
2020-02-26,36732702000
2020-02-27,34888608000
2020-02-28,33406350000
2020-03-02,35761458000
2020-03-03,34660080000
2020-03-04,36345474000
2020-03-05,34425204000
2020-03-06,34006236000
2020-03-09,30346614000
2020-03-10,31505124000
2020-03-11,29445198000
2020-03-12,26598120000
2020-03-13,29445198000
2020-03-16,26972652000
2020-03-17,27912156000
2020-03-18,23979570000
2020-03-19,23706606000
2020-03-20,23446338000
2020-03-23,23243202000
2020-03-24,24731808000
2020-03-25,26344200000
2020-03-26,28407300000
2020-03-27,28077203999
2020-03-30,30038736000
2020-03-31,28775701000
2020-04-01,27103680000
2020-04-02,26912323000
2020-04-03,26965651999
2020-04-06,29337224000
2020-04-07,29026661000
2020-04-08,30507325000
2020-04-09,31476658000
2020-04-13,30742600000
2020-04-14,32135428000
2020-04-15,30723778000
2020-04-16,31348041000
2020-04-17,32913404000
2020-04-20,32223264000
2020-04-21,31398233000
2020-04-22,31994263000
2020-04-23,31197465000
2020-04-24,31821728000
2020-04-27,32339333000
2020-04-28,31947208000
2020-04-29,33195733999
2020-04-30,31909564000
2020-05-01,31288438000
2020-05-04,31476658000
2020-05-05,32044455000
2020-05-06,31834276000
2020-05-07,31636645000
2020-05-08,31617823000
2020-05-11,31947208000
2020-05-12,30601435000
2020-05-13,28885496000
2020-05-14,29462704000
2020-05-15,29920706000
2020-05-18,31068848000
2020-05-19,30513599000
2020-05-20,30425763000
2020-05-21,29528581000
2020-05-22,29745033999
2020-05-26,29503485000
2020-05-27,30657901000
2020-05-28,30824162000
2020-05-29,30682997000
2020-06-01,31078258999
2020-06-02,31056300000
2020-06-03,31498617000
2020-06-04,31953482000
2020-06-05,33085939000
2020-06-08,33562763000
2020-06-09,32376976999
2020-06-10,31991126000
2020-06-11,29735623000
2020-06-12,30021090000
2020-06-15,30689271000
2020-06-16,31093944000
2020-06-17,30726915000
2020-06-18,30977875000
2020-06-19,30971601000
2020-06-22,30479092000
2020-06-23,30322242000
2020-06-24,29158415000
2020-06-25,30061871000
2020-06-26,29669746000
2020-06-29,29939528000
2020-06-30,30183288000
2020-07-01,29728936000
2020-07-02,29280808000
2020-07-06,29763168000
2020-07-07,28832680000
2020-07-08,27454064000
2020-07-09,26707183999
2020-07-10,27065064000
2020-07-13,27541200000
2020-07-14,27923976000
2020-07-15,28048456000
2020-07-16,28509032000
2020-07-17,28527704000
2020-07-20,28297416000
2020-07-21,28586832000
2020-07-22,29103424000
2020-07-23,29461304000
2020-07-24,29364832000
2020-07-27,28848240000
2020-07-28,28714424000
2020-07-29,29252800000
2020-07-30,28655296000
2020-07-31,29374168000
2020-08-03,29934328000
2020-08-04,29949888000
2020-08-05,29489312000
2020-08-06,29402176000
2020-08-07,30158392000
2020-08-10,30264200000
2020-08-11,30133496000
2020-08-12,29946776000
2020-08-13,29956112000
2020-08-14,29912544000
2020-08-17,29635576000
2020-08-18,29464416000
2020-08-19,29339936000
2020-08-20,29676032000
2020-08-21,29405288000
2020-08-24,29564000000
2020-08-25,29181224000
2020-08-26,28944712000
2020-08-27,29293256000
2020-08-28,29346160000
2020-08-31,28941600000
2020-09-01,28929151999
2020-09-02,29436408000
2020-09-03,29047408000
2020-09-04,29193672000
2020-09-08,28397000000
2020-09-09,28798448000
2020-09-10,28823344000
2020-09-11,29196783999
2020-09-14,29548440000
2020-09-15,29514208000
2020-09-16,29847192000
2020-09-17,28879360000
2020-09-18,28406336000
2020-09-21,28639736000
2020-09-22,28736208000
2020-09-23,27889744000
2020-09-24,28001776000
2020-09-25,28406336000
2020-09-28,29010064000
2020-09-29,29078528000
2020-09-30,28646802000
2020-10-01,28074718000
2020-10-02,28305986000
2020-10-05,28506824000
2020-10-06,28193395000
2020-10-07,28388147000
2020-10-08,28476394000
2020-10-09,28257298000
2020-10-12,28683318000
2020-10-13,27931697000
2020-10-14,27776504000
2020-10-15,27907353000
2020-10-16,28172094000
2020-10-19,27819106000
2020-10-20,27715644000
2020-10-21,27618268000
2020-10-22,27901267000
2020-10-23,27767375000
2020-10-26,27636525999
2020-10-27,27094872000
2020-10-28,26778400000
2020-10-29,26957937000
2020-10-30,27006625000
2020-11-02,27660870000
2020-11-03,28275556000
2020-11-04,28007772000
2020-11-05,27511763000
2020-11-06,27736945000
2020-11-09,28570727000
2020-11-10,28738092000
2020-11-11,28716791000
2020-11-12,28850683000
2020-11-13,29428853000
2020-11-16,29839658000
2020-11-17,30238291000
2020-11-18,30451300999
2020-11-19,30542591000
2020-11-20,30484774000
2020-11-23,30828633000
2020-11-24,31914984000
2020-11-25,31631985000
2020-11-27,31689802000
2020-11-30,31145105000
2020-12-01,31735447000
2020-12-02,31549824000
2020-12-03,31595469000
2020-12-04,31756748000
2020-12-07,31467663000
2020-12-08,32088435000
2020-12-09,32009317000
2020-12-10,32079306000
2020-12-11,31778049000
2020-12-14,31911941000
2020-12-15,32231456000
2020-12-16,32383606000
2020-12-17,32426208000
2020-12-18,32681820000
2020-12-21,32307531000
2020-12-22,32313617000
2020-12-23,32252757000
2020-12-24,32617917000
2020-12-28,32703121000
2020-12-29,32718336000
2020-12-30,32910045000
2020-12-31,33253825000
2021-01-04,32694200000
2021-01-05,32437075000
2021-01-06,33271975000
2021-01-07,33296174999
2021-01-08,33259875000
2021-01-11,33017875000
2021-01-12,33208450000
2021-01-13,32936200000
2021-01-14,32990650000
2021-01-15,32791000000
2021-01-19,33356675000
2021-01-20,33577500000
2021-01-21,33492800000
2021-01-22,33405075000
2021-01-25,33562375000
2021-01-26,33129800000
2021-01-27,33429275000
2021-01-28,33063250000
2021-01-29,32421950000
2021-02-01,32884775000
2021-02-02,33513975000
2021-02-03,32972500000
2021-02-04,32406825000
2021-02-05,32343300000
2021-02-08,32482450000
2021-02-09,32633700000
2021-02-10,31944000000
2021-02-11,31605200000
2021-02-12,31590075000
2021-02-16,31221025000
2021-02-17,31720150000
2021-02-18,31786700000
2021-02-19,31293625000
2021-02-22,31856275000
2021-02-23,32673025000
2021-02-24,32778900000
2021-02-25,32921075000
2021-02-26,32246500000
2021-03-01,33190300000
2021-03-02,33423225000
2021-03-03,33656150000
2021-03-04,33078375000
2021-03-05,33765050000
2021-03-08,34267200000
2021-03-09,33755975000
2021-03-10,34397275000
2021-03-11,34412400000
2021-03-12,35011350000
2021-03-15,35474175000
2021-03-16,35041600000
2021-03-17,35041600000
2021-03-18,35102100000
2021-03-19,34255100000
2021-03-22,33952600000
2021-03-23,33837650000
2021-03-24,34137125000
2021-03-25,34699775000
2021-03-26,35099075000
2021-03-29,35332000000
2021-03-30,35425775000
2021-03-31,34332120000
2021-04-01,34669764000
2021-04-05,35106012000
2021-04-06,35207604000
2021-04-07,34774344000
2021-04-08,34974540000
2021-04-09,34989480000
2021-04-12,35664768000
2021-04-13,35613972000
2021-04-14,35981496000
2021-04-15,36331092000
2021-04-16,36513360000
2021-04-19,36704592000
2021-04-20,36713556000
2021-04-21,37021320000
2021-04-22,36949608000
2021-04-23,37364940000
2021-04-26,37439640000
2021-04-27,37600992000
2021-04-28,37454580000
2021-04-29,38207556000
2021-04-30,37887840000
2021-05-03,38285244000
2021-05-04,38198592000
2021-05-05,38082060000
2021-05-06,39626856000
2021-05-07,39519288000
2021-05-10,40185612000
2021-05-11,40078044000
2021-05-12,39665700000
2021-05-13,41090976000
2021-05-14,41610888000
2021-05-17,41539176000
2021-05-18,40974444000
2021-05-19,40544172000
2021-05-20,40663692000
2021-05-21,41064084000
2021-05-24,41007312000
2021-05-25,40382820000
2021-05-26,40508316000
2021-05-27,40726440000
2021-05-28,40819068000
2021-06-01,41240376000
2021-06-02,41276231999
2021-06-03,40714488000
2021-06-04,40705524000
2021-06-07,40185612000
2021-06-08,40212504000
2021-06-09,39749364000
2021-06-10,39265308000
2021-06-11,39360924000
2021-06-14,39136824000
2021-06-15,39474468000
2021-06-16,38975472000
2021-06-17,37813140000
2021-06-18,37063152000
2021-06-21,38294208000
2021-06-22,38395800000
2021-06-23,38192616000
2021-06-24,38524284000
2021-06-25,39077064000
2021-06-28,38769300000
2021-06-29,38715516000
2021-06-30,38231964000
2021-07-01,38920749000
2021-07-02,39049713000
2021-07-06,38601270000
2021-07-07,39008679000
2021-07-08,38220240000
2021-07-09,39120057000
2021-07-12,39442467000
2021-07-13,38771268000
2021-07-14,38598339000
2021-07-15,38246619000
2021-07-16,38234895000
2021-07-19,37367319000
2021-07-20,37466973000
2021-07-21,37748349000
2021-07-22,37590075000
2021-07-23,38026794000
2021-07-26,38249550000
2021-07-27,38527995000
2021-07-28,38223171000
2021-07-29,38841612000
2021-07-30,38117655000
2021-08-02,38032656000
2021-08-03,38311101000
2021-08-04,37789383000
2021-08-05,37496283000
2021-08-06,38343342000
2021-08-09,38888508000
2021-08-10,39372123000
2021-08-11,39747291000
2021-08-12,39641775000
2021-08-13,39586086000
2021-08-16,40019874000
2021-08-17,39489363000
2021-08-18,39366261000
2021-08-19,39284193000
2021-08-20,39439536000
2021-08-23,40251423000
2021-08-24,40140045000
2021-08-25,40409697000
2021-08-26,39926082000
2021-08-27,40304181000
2021-08-30,39427812000
2021-08-31,39650568000
2021-09-01,39354537000
2021-09-02,39266607000
2021-09-03,39266607000
2021-09-07,38533857000
2021-09-08,38929542000
2021-09-09,38715579000
2021-09-10,38557305000
2021-09-13,39061437000
2021-09-14,38727303000
2021-09-15,38598339000
2021-09-16,38536788000
2021-09-17,38404893000
2021-09-20,37982829000
2021-09-21,37985760000
2021-09-22,38208516000
2021-09-23,38340411000
2021-09-24,38249550000
2021-09-27,38220240000
2021-09-28,37513869000
2021-09-29,37906623000
2021-09-30,36283350000
2021-10-01,36400200000
2021-10-04,36083850000
2021-10-05,36517050000
2021-10-06,36334650000
2021-10-07,36291900000
2021-10-08,36160800000
2021-10-11,36468600000
2021-10-12,36140850000
2021-10-13,35824500000
2021-10-14,36140850000
2021-10-15,36126600000
2021-10-18,35924250000
2021-10-19,36052500000
2021-10-20,36576900000
2021-10-21,36129450000
2021-10-22,36480000000
2021-10-25,36765000000
2021-10-26,36571200000
2021-10-27,35596500000
2021-10-28,35972700000
2021-10-29,35245950000
2021-11-01,35200350000
2021-11-02,35676300000
2021-11-03,35944200000
2021-11-04,33373500000
2021-11-05,33390600000
2021-11-08,33362100000
2021-11-09,32829150000
2021-11-10,32521350000
2021-11-11,32678100000
2021-11-12,32692350000
2021-11-15,32718000000
2021-11-16,32874750000
2021-11-17,32270550000
2021-11-18,32222100000
2021-11-19,31902900000
2021-11-22,32361750000
2021-11-23,32746500000
2021-11-24,32689500000
2021-11-26,32809200000
2021-11-29,32244900000
2021-11-30,30985200000
2021-12-01,30532050000
2021-12-02,31258800000
2021-12-03,30871199999
2021-12-06,31287300000
2021-12-07,31418400000
2021-12-08,31070700000
2021-12-09,30685950000
2021-12-10,30785700000
2021-12-13,30837000000
2021-12-14,31552350000
2021-12-15,32353200000
2021-12-16,33008699999
2021-12-17,32529900000
2021-12-20,32008350000
2021-12-21,32296199999
2021-12-22,32324700000
2021-12-23,32527050000
2021-12-27,33082800000
2021-12-28,33370650000
2021-12-29,33615750000
2021-12-30,33538800000
2021-12-31,32718465000
2022-01-03,32890887000
2022-01-04,33686253000
2022-01-05,33655662000
2022-01-06,34039440000
2022-01-07,35026695000
2022-01-10,34356474000
2022-01-11,34434342000
2022-01-12,34425999000
2022-01-13,34528896000
2022-01-14,34506648000
2022-01-18,34267482000
2022-01-19,33630633000
2022-01-20,33230169000
2022-01-21,33207921000
2022-01-24,33905952000
2022-01-25,33908733000
2022-01-26,33455430000
2022-01-27,33441525000
2022-01-28,33611166000
2022-01-31,33558327000
2022-02-01,33016032000
2022-02-02,32729589000
2022-02-03,33836427000
2022-02-04,33961572000
2022-02-07,34695756000
2022-02-08,35368758000
2022-02-09,34673508000
2022-02-10,34284168000
2022-02-11,34311978000
2022-02-14,34706880000
2022-02-15,34542801000
2022-02-16,34339788000
2022-02-17,34106184000
2022-02-18,35010009000
2022-02-22,34787529000
2022-02-23,34284168000
2022-02-24,33600042000
2022-02-25,34531677000
2022-02-28,34028316000
2022-03-01,33333066000
2022-03-02,34451028000
2022-03-03,34951608000
2022-03-04,35471655000
2022-03-07,34809777000
2022-03-08,33936543000
2022-03-09,34045002000
2022-03-10,34181271000
2022-03-11,34311978000
2022-03-14,35007228000
2022-03-15,35354853000
2022-03-16,35176869000
2022-03-17,36408852000
2022-03-18,37126350000
2022-03-21,37412793000
2022-03-22,38110824000
2022-03-23,38113605000
2022-03-24,38586375000
2022-03-25,39434580000
2022-03-28,39100860000
2022-03-29,38819979000
2022-03-30,39042459000
2022-03-31,37907999927
2022-04-01,38189894663
2022-04-04,37519368348
2022-04-05,37560420980
2022-04-06,38047578874
2022-04-07,38427999926
2022-04-08,38843999925
2022-04-11,39109473609
2022-04-12,38895999925
2022-04-13,38830315714
2022-04-14,38633263083
2022-04-18,38241894663
2022-04-19,38791999925
2022-04-20,39372210450
2022-04-21,38625052557
2022-04-22,36145473614
2022-04-25,36077052562
2022-04-26,35299789405
2022-04-27,35132842037
2022-04-28,35671999931
2022-04-29,34631999933
2022-05-02,34957684143
2022-05-03,35518736773
2022-05-04,36586105192
2022-05-05,36011368351
2022-05-06,35732210457
2022-05-09,35294315721
2022-05-10,35466736773
2022-05-11,35182105195
2022-05-12,34908420985
2022-05-13,35083578879
2022-05-16,34826315722
2022-05-17,35362736774
2022-05-18,35034315722
2022-05-19,34426736775
2022-05-20,33671368356
2022-05-23,34391157828
2022-05-24,35258736774
2022-05-25,35838947299
2022-05-26,36588842034
2022-05-27,37464631506
2022-05-31,37409894664
2022-06-01,36865263087
2022-06-02,36714736771
2022-06-03,36118105193
2022-06-06,36222105193
2022-06-07,36274105193
2022-06-08,35869052562
2022-06-09,34993263090
2022-06-10,34098315723
2022-06-13,33690526251
2022-06-14,33386736777
2022-06-15,33299157830
2022-06-16,32713473621
2022-06-17,32995368357
2022-06-21,33334736778
2022-06-22,33408631514
2022-06-23,33337473620
2022-06-24,34801684143
2022-06-27,34536210459
2022-06-28,34402105197
2022-06-29,34325473618
2022-06-30,34043156738
2022-07-01,35109607715
2022-07-05,34626078305
2022-07-06,35227803793
2022-07-07,35243921440
2022-07-08,35155274381
2022-07-11,35010215558
2022-07-12,34392372423
2022-07-13,34078078307
2022-07-14,32482431254
2022-07-15,32879999880
2022-07-18,32173509686
2022-07-19,32941784193
2022-07-20,32863882233
2022-07-21,31133921455
2022-07-22,31214509690
2022-07-25,31354195964
2022-07-26,30924392044
2022-07-27,31424039101
2022-07-28,31090941063
2022-07-29,31421352826
2022-08-01,31203764592
2022-08-02,31080195965
2022-08-03,30908274397
2022-08-04,30602039104
2022-08-05,31429411650
2022-08-08,31775941060
2022-08-09,32165450863
2022-08-10,33253392035
2022-08-11,34099568503
2022-08-12,34771137128
2022-08-15,34319843012
2022-08-16,34849039088
2022-08-17,35469568498
2022-08-18,35732823399
2022-08-19,34975293990
2022-08-22,33726176347
2022-08-23,33712744975
2022-08-24,34104941052
2022-08-25,34384313600
2022-08-26,33591862622
2022-08-29,33333980270
2022-08-30,32863882233
2022-08-31,32369607725
2022-09-01,32608686155
2022-09-02,32632862626
2022-09-06,32635548900
2022-09-07,33610666544
2022-09-08,34096882228
2022-09-09,33965254778
2022-09-12,34142548895
2022-09-13,32917607723
2022-09-14,33309803800
2022-09-15,34658313599
2022-09-16,34765764579
2022-09-19,35480313596
2022-09-20,34943058696
2022-09-21,34344019482
2022-09-22,34376254776
2022-09-23,34282235169
2022-09-26,33290999878
2022-09-27,33261450859
2022-09-28,33957195954
2022-09-29,33881980268
2022-09-30,32925731875
2022-10-03,33917231871
2022-10-04,35114963867
2022-10-05,35165199867
2022-10-06,34514775869
2022-10-07,34541215869
2022-10-10,34739515868
2022-10-11,35157267867
2022-10-12,34670771868
2022-10-13,35683423865
2022-10-14,35017135867
2022-10-17,35297399866
2022-10-18,36323271862
2022-10-19,35733659864
2022-10-20,31122523882
2022-10-21,31749151879
2022-10-24,33015627875
2022-10-25,32957459875
2022-10-26,32856987875
2022-10-27,32407507877
2022-10-28,33417515873
2022-10-31,33380499873
2022-11-01,33248299874
2022-11-02,32611095876
2022-11-03,32775023876
2022-11-04,34139327870
2022-11-07,34060007871
2022-11-08,34440743869
2022-11-09,33827335872
2022-11-10,34422235869
2022-11-11,34924595867
2022-11-14,34118175870
2022-11-15,34908731867
2022-11-16,34982763867
2022-11-17,35590883865
2022-11-18,35096455867
2022-11-21,35498343865
2022-11-22,35395227866
2022-11-23,35522139865
2022-11-25,35805047864
2022-11-28,35091167867
2022-11-29,35265671866
2022-11-30,35403159866
2022-12-01,34903443867
2022-12-02,34596739869
2022-12-05,33959535871
2022-12-06,34453963869
2022-12-07,34401083869
2022-12-08,34379931869
2022-12-09,33988619871
2022-12-12,34062651871
2022-12-13,34456607869
2022-12-14,34345559870
2022-12-15,34977475867
2022-12-16,34686635868
2022-12-19,34633755869
2022-12-20,35344991866
2022-12-21,35598815865
2022-12-22,35807691864
2022-12-23,36056227863
2022-12-27,35963687863
2022-12-28,35807691864
2022-12-29,36069447863
2022-12-30,35852639864
2023-01-03,36009910000
2023-01-04,36615960000
2023-01-05,36716090000
2023-01-06,37250995000
2023-01-09,36892635000
2023-01-10,37222010000
2023-01-11,36423605000
2023-01-12,36117945000
2023-01-13,36618595000
2023-01-17,35709520000
2023-01-18,34895305000
2023-01-19,32842640000
2023-01-20,33108775000
2023-01-23,33000740000
2023-01-24,33533010000
2023-01-25,33891370000
2023-01-26,33886100000
2023-01-27,33683205000
2023-01-30,33728000000
2023-01-31,33851845000
2023-02-01,33770160000
2023-02-02,34753015000
2023-02-03,34605455000
2023-02-06,35567230000
2023-02-07,36025720000
2023-02-08,36054705000
2023-02-09,35193060000
2023-02-10,35680535000
2023-02-13,35970385000
2023-02-14,35583040000
2023-02-15,36139025000
2023-02-16,36125850000
2023-02-17,35585675000
2023-02-21,35417035000
2023-02-22,35119280000
2023-02-23,34742475000
2023-02-24,34673965000
2023-02-27,33978324999
2023-02-28,33933530000
2023-03-01,33625235000
2023-03-02,33274780000
2023-03-03,33762255000
