,AMAT
2018-07-17,47016200000
2018-07-18,47990320000
2018-07-19,46389980000
2018-07-20,46479440000
2018-07-23,46151420000
2018-07-24,45634540000
2018-07-25,45684240000
2018-07-26,46886980000
2018-07-27,48010200000
2018-07-30,46664340000
2018-07-31,47365620000
2018-08-01,46722780000
2018-08-02,46859140000
2018-08-03,47570160000
2018-08-06,48193520000
2018-08-07,48339620000
2018-08-08,48875320000
2018-08-09,47881840000
2018-08-10,46878620000
2018-08-13,46995500000
2018-08-14,47122120000
2018-08-15,46274740000
2018-08-16,46196820000
2018-08-17,42631980000
2018-08-20,42398220000
2018-08-21,42622240000
2018-08-22,41872260000
2018-08-23,41677460000
2018-08-24,41619020000
2018-08-27,42612500000
2018-08-28,42271600000
2018-08-29,41979400000
2018-08-30,42018360000
2018-08-31,41901480000
2018-09-04,41511880000
2018-09-05,41395000000
2018-09-06,39222980000
2018-09-07,38813900000
2018-09-10,38570400000
2018-09-11,38161320000
2018-09-12,37391860000
2018-09-13,37878860000
2018-09-14,38083400000
2018-09-17,37693800000
2018-09-18,38171060000
2018-09-19,38024960000
2018-09-20,38365860000
2018-09-21,38599620000
2018-09-24,38083400000
2018-09-25,37576920000
2018-09-26,37265240000
2018-09-27,37352900000
2018-09-28,37645100000
2018-10-01,37343160000
2018-10-02,37888600000
2018-10-03,37908080000
2018-10-04,36904860000
2018-10-05,36271760000
2018-10-08,35638660000
2018-10-09,34791280000
2018-10-10,33534820000
2018-10-11,31937460000
2018-10-12,32814059999
2018-10-15,32560820000
2018-10-16,33856239999
2018-10-17,34051040000
2018-10-18,33038080000
2018-10-19,33398460000
2018-10-22,32658220000
2018-10-23,32648480000
2018-10-24,30982940000
2018-10-25,31791360000
2018-10-26,31518640000
2018-10-29,29781840000
2018-10-30,31025940000
2018-10-31,31466160000
2018-11-01,33829950000
2018-11-02,33753390000
2018-11-05,32844240000
2018-11-06,33370589999
2018-11-07,33734250000
2018-11-08,33437579999
2018-11-09,32805960000
2018-11-12,31217339999
2018-11-13,32049930000
2018-11-14,32136060000
2018-11-15,33514140000
2018-11-16,33877800000
2018-11-19,32939940000
2018-11-20,34231890000
2018-11-21,33676829999
2018-11-23,33542849999
2018-11-26,34461570000
2018-11-27,34452000000
2018-11-28,35514270000
2018-11-29,34968780000
2018-11-30,35676960000
2018-12-03,36691380000
2018-12-04,33906510000
2018-12-06,33198329999
2018-12-07,32193480000
2018-12-10,32700690000
2018-12-11,32557140000
2018-12-12,32729400000
2018-12-13,32260470000
2018-12-14,31246050000
2018-12-17,31265190000
2018-12-18,31848960000
2018-12-19,30174210000
2018-12-20,29571300000
2018-12-21,29006670000
2018-12-24,27743430000
2018-12-26,29322480000
2018-12-27,30193350000
2018-12-28,30987660000
2018-12-31,31332180000
2019-01-02,32040359999
2019-01-03,30183780000
2019-01-04,32250900000
2019-01-07,32825099999
2019-01-08,31494869999
2019-01-09,32825099999
2019-01-10,33265320000
2019-01-11,33284460000
2019-01-14,32404020000
2019-01-15,32298750000
2019-01-16,32193480000
2019-01-17,33054780000
2019-01-18,34174470000
2019-01-22,32959079999
2019-01-23,32834670000
2019-01-24,36193740000
2019-01-25,37504830000
2019-01-28,36455400000
2019-01-29,35984400000
2019-01-30,37303200000
2019-01-31,36813360000
2019-02-01,37030020000
2019-02-04,36643800000
2019-02-05,36851040000
2019-02-06,37943760000
2019-02-07,37604640000
2019-02-08,37472760000
2019-02-11,37585800000
2019-02-12,38329980000
2019-02-13,38480700000
2019-02-14,38348820000
2019-02-15,36832200000
2019-02-19,37020600000
2019-02-20,36738000000
2019-02-21,36577860000
2019-02-22,37143060000
2019-02-25,37359720000
2019-02-26,37284360000
2019-02-27,36530760000
2019-02-28,36116280000
2019-03-01,36323520000
2019-03-04,36813360000
2019-03-05,36672060000
2019-03-06,35861940000
2019-03-07,35390940000
2019-03-08,35551080000
2019-03-11,36276420000
2019-03-12,36464820000
2019-03-13,36361200000
2019-03-14,36672060000
2019-03-15,38047380000
2019-03-18,37680000000
2019-03-19,38028540000
2019-03-20,37274940000
2019-03-21,38932860000
2019-03-22,37548120000
2019-03-25,37114800000
2019-03-26,37331460000
2019-03-27,36672060000
2019-03-28,36276420000
2019-03-29,37359720000
2019-04-01,38744460000
2019-04-02,38612580000
2019-04-03,39969060000
2019-04-04,40148040000
2019-04-05,40543680000
2019-04-08,40430640000
2019-04-09,39573420000
2019-04-10,39724140000
2019-04-11,40006740000
2019-04-12,40496580000
2019-04-15,40232820000
2019-04-16,41184240000
2019-04-17,41344380000
2019-04-18,41400900000
2019-04-22,41250180000
2019-04-23,41287860000
2019-04-24,41881320000
2019-04-25,41871900000
2019-04-26,42069720000
2019-04-29,41098960000
2019-04-30,40941030000
2019-05-01,40300020000
2019-05-02,40597300000
2019-05-03,40838840000
2019-05-06,40049190000
2019-05-07,39064450000
2019-05-08,38627820000
2019-05-09,38033260000
2019-05-10,37903200000
2019-05-13,36314610000
2019-05-14,37169290000
2019-05-15,38553500000
2019-05-16,38702140000
2019-05-17,39668300000
2019-05-20,37485150000
2019-05-21,38339830000
2019-05-22,37615210000
2019-05-23,37104260000
2019-05-24,36695500000
2019-05-28,36240290000
2019-05-29,36574730000
2019-05-30,36927750000
2019-05-31,35943010000
2019-06-03,36026620000
2019-06-04,37550180000
2019-06-05,37708110000
2019-06-06,38442020000
2019-06-07,38562790000
2019-06-10,40077060000
2019-06-11,40643750000
2019-06-12,38553500000
2019-06-13,38692850000
2019-06-14,38302670000
2019-06-17,37624500000
2019-06-18,39305990000
2019-06-19,39510370000
2019-06-20,40142090000
2019-06-21,39909840000
2019-06-24,39324570000
2019-06-25,38999420000
2019-06-26,40485820000
2019-06-27,41517010000
2019-06-28,41721390000
2019-07-01,42436720000
2019-07-02,41489140000
2019-07-03,41498430000
2019-07-05,40857420000
2019-07-08,40365050000
2019-07-09,40848130000
2019-07-10,41544880000
2019-07-11,42065120000
2019-07-12,43207790000
2019-07-15,42994120000
2019-07-16,42743290000
2019-07-17,42938380000
2019-07-18,44749930000
2019-07-19,44415490000
2019-07-22,47128170000
2019-07-23,47406870000
2019-07-24,48438060000
2019-07-25,47211780000
2019-07-26,47137460000
2019-07-29,46616400000
2019-07-30,46671600000
2019-07-31,45420400000
2019-08-01,44592400000
2019-08-02,43746000000
2019-08-05,41823200000
2019-08-06,42623600000
2019-08-07,42945600000
2019-08-08,44031200000
2019-08-09,43378000000
2019-08-12,42743200000
2019-08-13,44215200000
2019-08-14,42973200000
2019-08-15,43387200000
2019-08-16,42899600000
2019-08-19,43332000000
2019-08-20,42991600000
2019-08-21,43083600000
2019-08-22,43267600000
2019-08-23,41510400000
2019-08-26,41961200000
2019-08-27,41869200000
2019-08-28,42228000000
2019-08-29,43525200000
2019-08-30,44178400000
2019-09-03,43801200000
2019-09-04,45549200000
2019-09-05,46322000000
2019-09-06,46092000000
2019-09-09,46607200000
2019-09-10,46174800000
2019-09-11,47435200000
2019-09-12,47150000000
2019-09-13,47242000000
2019-09-16,46846400000
2019-09-17,47104000000
2019-09-18,47922800000
2019-09-19,47545600000
2019-09-20,46883200000
2019-09-23,47619200000
2019-09-24,47067200000
2019-09-25,47775600000
2019-09-26,47978000000
2019-09-27,45475600000
2019-09-30,45908000000
2019-10-01,46018400000
2019-10-02,45503200000
2019-10-03,45668800000
2019-10-04,46809600000
2019-10-07,46598000000
2019-10-08,45365200000
2019-10-09,46772800000
2019-10-10,46929200000
2019-10-11,47610000000
2019-10-14,47784800000
2019-10-15,48677200000
2019-10-16,47435200000
2019-10-17,47968800000
2019-10-18,47545600000
2019-10-21,48428800000
2019-10-22,47821600000
2019-10-23,46487600000
2019-10-24,50664400000
2019-10-25,51262400000
2019-10-28,52166200000
2019-10-29,50856320000
2019-10-30,50572360000
2019-10-31,49702160000
2019-11-01,50801360000
2019-11-04,51057840000
2019-11-05,51186080000
2019-11-06,51131120000
2019-11-07,51241040000
2019-11-08,51323480000
2019-11-11,51836440000
2019-11-12,51680720000
2019-11-13,52321920000
2019-11-14,52175360000
2019-11-15,56846960000
2019-11-18,57112600000
2019-11-19,55821040000
2019-11-20,54639400000
2019-11-21,51699040000
2019-11-22,51241040000
2019-11-25,53384480000
2019-11-26,52734120000
2019-11-27,53393640000
2019-11-29,53036400000
2019-12-02,51937200000
2019-12-03,50691440000
2019-12-04,51378440000
2019-12-05,51149440000
2019-12-06,51845600000
2019-12-09,51845600000
2019-12-10,51863920000
2019-12-11,54080640000
2019-12-12,55289760000
2019-12-13,54840920000
2019-12-16,54923360000
2019-12-17,55683640000
2019-12-18,55308080000
2019-12-19,55573720000
2019-12-20,56617960000
2019-12-23,55949280000
2019-12-24,56334000000
2019-12-26,56159960000
2019-12-27,56031720000
2019-12-30,55811880000
2019-12-31,55912640000
2020-01-02,56975200000
2020-01-03,56068360000
2020-01-06,54859240000
2020-01-07,56443920000
2020-01-08,56407280000
2020-01-09,56764520000
2020-01-10,56306520000
2020-01-13,56617960000
2020-01-14,57112600000
2020-01-15,56727880000
2020-01-16,57900360000
2020-01-17,57570600000
2020-01-21,57891200000
2020-01-22,58523240000
2020-01-23,58523240000
2020-01-24,56792000000
2020-01-27,54148850000
2020-01-28,55194230000
2020-01-29,54854940000
2020-01-30,55249250000
2020-01-31,53176830000
2020-02-03,54763240000
2020-02-04,57780170000
2020-02-05,58504600000
2020-02-06,57945230000
2020-02-07,56588070000
2020-02-10,57697640000
2020-02-11,59100650000
2020-02-12,59944290000
2020-02-13,61778290000
2020-02-14,61301449999
2020-02-18,59751720000
2020-02-19,61814970000
2020-02-20,60888800000
2020-02-21,58935590000
2020-02-24,56010360000
2020-02-25,53974620000
2020-02-26,54845770000
2020-02-27,52269000000
2020-02-28,53296040000
2020-03-02,55166720000
2020-03-03,53222680000
2020-03-04,55496840000
2020-03-05,54222210000
2020-03-06,52993430000
2020-03-09,47748190000
2020-03-10,51507890000
2020-03-11,48133330000
2020-03-12,41365870000
2020-03-13,46666130000
2020-03-16,37166010000
2020-03-17,41136620000
2020-03-18,35928060000
2020-03-19,36854230000
2020-03-20,34836830000
2020-03-23,36835890000
2020-03-24,41393380000
2020-03-25,41017410000
2020-03-26,45116400000
2020-03-27,41310850000
2020-03-30,43374100000
2020-03-31,42016940000
2020-04-01,39706100000
2020-04-02,39651080000
2020-04-03,38770760000
2020-04-06,42319550000
2020-04-07,43612520000
2020-04-08,47188820000
2020-04-09,45474030000
2020-04-13,45739960000
2020-04-14,48114990000
2020-04-15,46189290000
2020-04-16,47894910000
2020-04-17,48784400000
2020-04-20,46427710000
2020-04-21,44318610000
2020-04-22,47784870000
2020-04-23,46675300000
2020-04-24,47445580000
2020-04-27,46692450000
2020-04-28,46134300000
2020-04-29,49721100000
2020-04-30,45457200000
2020-05-01,42904350000
2020-05-04,43535700000
2020-05-05,44697750000
2020-05-06,46207500000
2020-05-07,46893750000
2020-05-08,49236150000
2020-05-11,49419150000
2020-05-12,47881950000
2020-05-13,47113350000
2020-05-14,49803450000
2020-05-15,47616600000
2020-05-18,49739400000
2020-05-19,50755050000
2020-05-20,52045200000
2020-05-21,50343300000
2020-05-22,49766850000
2020-05-26,50453100000
2020-05-27,51606000000
2020-05-28,50023050000
2020-05-29,51404700000
2020-06-01,50956350000
2020-06-02,51047850000
2020-06-03,52896150000
2020-06-04,53188950000
2020-06-05,55073850000
2020-06-08,54808500000
2020-06-09,54707850000
2020-06-10,54771900000
2020-06-11,50700150000
2020-06-12,51743250000
2020-06-15,52200750000
2020-06-16,53564100000
2020-06-17,54900000000
2020-06-18,55247700000
2020-06-19,55769250000
2020-06-22,56062050000
2020-06-23,55668600000
2020-06-24,54872550000
2020-06-25,54881700000
2020-06-26,53417700000
2020-06-29,54039900000
2020-06-30,55311750000
2020-07-01,54607200000
2020-07-02,55815000000
2020-07-06,58065900000
2020-07-07,56894700000
2020-07-08,57434550000
2020-07-09,58093350000
2020-07-10,57269850000
2020-07-13,56281650000
2020-07-14,57224100000
2020-07-15,56821500000
2020-07-16,57041100000
2020-07-17,57004500000
2020-07-20,58312950000
2020-07-21,58386150000
2020-07-22,58761300000
2020-07-23,58221450000
2020-07-24,55467300000
2020-07-27,57591140000
2020-07-28,56942200000
2020-07-29,57810500000
2020-07-30,58879880000
2020-07-31,58797620000
2020-08-03,59419140000
2020-08-04,59272899999
2020-08-05,59291180000
2020-08-06,58139540000
2020-08-07,58102980000
2020-08-10,59629359999
2020-08-11,58916439999
2020-08-12,60781000000
2020-08-13,59473979999
2020-08-14,61804680000
2020-08-17,61183160000
2020-08-18,60717020000
2020-08-19,60205180000
2020-08-20,58304060000
2020-08-21,56914780000
2020-08-24,58258360000
2020-08-25,58541700000
2020-08-26,58276640000
2020-08-27,56695420000
2020-08-28,57645980000
2020-08-31,56302400000
2020-09-01,56567460000
2020-09-02,59483120000
2020-09-03,56174440000
2020-09-04,55717440000
2020-09-08,50845820000
2020-09-09,50452800000
2020-09-10,50379680000
2020-09-11,50270000000
2020-09-14,51604440000
2020-09-15,52280800000
2020-09-16,51613580000
2020-09-17,51494760000
2020-09-18,51321100000
2020-09-21,52390480000
2020-09-22,52911460000
2020-09-23,52326500000
2020-09-24,52820060000
2020-09-25,53222220000
2020-09-28,54255040000
2020-09-29,54520100000
2020-09-30,54337300000
2020-10-01,55434100000
2020-10-02,53203940000
2020-10-05,55388400000
2020-10-06,55205600000
2020-10-07,55863680000
2020-10-08,57216400000
2020-10-09,57847060000
2020-10-12,59117520000
2020-10-13,59126660000
2020-10-14,58477720000
2020-10-15,58048140000
2020-10-16,57582000000
2020-10-19,56713700000
2020-10-20,56905640000
2020-10-21,56768540000
2020-10-22,56393800000
2020-10-23,55708300000
2020-10-26,54451650000
2020-10-27,53829450000
2020-10-28,52447800000
2020-10-29,54442500000
2020-10-30,54195450000
2020-11-02,55201950000
2020-11-03,56574450000
2020-11-04,59346900000
2020-11-05,64004250000
2020-11-06,64534950000
2020-11-09,65239500000
2020-11-10,63491850000
2020-11-11,65111400000
2020-11-12,63867000000
2020-11-13,66621150000
2020-11-16,68149200000
2020-11-17,68048550000
2020-11-18,69274650000
2020-11-19,70683750000
2020-11-20,70198800000
2020-11-23,73657500000
2020-11-24,75899250000
2020-11-25,74243100000
2020-11-27,75633900000
2020-11-30,75469200000
2020-12-01,77107050000
2020-12-02,78040350000
2020-12-03,78781500000
2020-12-04,81288600000
2020-12-07,81563100000
2020-12-08,82121250000
2020-12-09,80355300000
2020-12-10,80419350000
2020-12-11,80794500000
2020-12-14,80977500000
2020-12-15,80950050000
2020-12-16,81023250000
2020-12-17,80062500000
2020-12-18,78772350000
2020-12-21,79065150000
2020-12-22,78360600000
2020-12-23,76887450000
2020-12-24,78076950000
2020-12-28,77656050000
2020-12-29,77107050000
2020-12-30,79586700000
2020-12-31,78964500000
2021-01-04,79486050000
2021-01-05,81984000000
2021-01-06,83109450000
2021-01-07,86522400000
2021-01-08,87437400000
2021-01-11,89633400000
2021-01-12,91509150000
2021-01-13,89715750000
2021-01-14,96807000000
2021-01-15,94373100000
2021-01-19,99936300000
2021-01-20,98673600000
2021-01-21,98792550000
2021-01-22,97291950000
2021-01-25,98929800000
2021-01-26,96559950000
2021-01-27,90200700000
2021-01-28,92552250000
2021-01-29,88462200000
2021-02-01,92910780000
2021-02-02,95095620000
2021-02-03,91680660000
2021-02-04,94774320000
2021-02-05,92451780000
2021-02-08,97482420000
2021-02-09,96738840000
2021-02-10,97197840000
2021-02-11,103734000000
2021-02-12,107130600000
2021-02-16,108645300000
2021-02-17,106221780000
2021-02-18,104128740000
2021-02-19,109664280000
2021-02-22,105781140000
2021-02-23,106616520000
2021-02-24,112739580000
2021-02-25,104587740000
2021-02-26,108498420000
2021-03-01,112225500000
2021-03-02,107865000000
2021-03-03,105973920000
2021-03-04,99364320000
2021-03-05,104147100000
2021-03-08,97014240000
2021-03-09,104853960000
2021-03-10,103440240000
2021-03-11,107580420000
2021-03-12,104918220000
2021-03-15,105459840000
2021-03-16,108783000000
2021-03-17,110068200000
2021-03-18,104909040000
2021-03-19,105441480000
2021-03-22,109544940000
2021-03-23,106836840000
2021-03-24,111169800000
2021-03-25,109902960000
2021-03-26,118091519999
2021-03-29,115401780000
2021-03-30,116365680000
2021-03-31,122644800000
2021-04-01,129915360000
2021-04-05,131319900000
2021-04-06,128097720000
2021-04-07,127730519999
2021-04-08,127923300000
2021-04-09,127519380000
2021-04-12,123930000000
2021-04-13,124021800000
2021-04-14,123140519999
2021-04-15,123388380000
2021-04-16,122764139999
2021-04-19,120157019999
2021-04-20,118045620000
2021-04-21,123975900000
2021-04-22,120946500000
2021-04-23,123801480000
2021-04-26,126041400000
2021-04-27,125564040000
2021-04-28,124563420000
2021-04-29,124288019999
2021-04-30,121827780000
2021-05-03,120627800000
2021-05-04,116877760000
2021-05-05,118303320000
2021-05-06,119610839999
2021-05-07,120718599999
2021-05-10,113218520000
2021-05-11,112183400000
2021-05-12,104311040000
2021-05-13,108887360000
2021-05-14,113345640000
2021-05-17,112201560000
2021-05-18,110603480000
2021-05-19,113318400000
2021-05-20,118321480000
2021-05-21,116823280000
2021-05-24,122198640000
2021-05-25,124850000000
2021-05-26,124305200000
2021-05-27,125140560000
2021-05-28,125422040000
2021-06-01,125494680000
2021-06-02,126221079999
2021-06-03,123833040000
2021-06-04,126983800000
2021-06-07,126184760000
2021-06-08,123360880000
2021-06-09,122262200000
2021-06-10,124541280000
2021-06-11,124232560000
2021-06-14,126239240000
2021-06-15,125885119999
2021-06-16,124377839999
2021-06-17,124686560000
2021-06-18,119156839999
2021-06-21,120809400000
2021-06-22,121163520000
2021-06-23,123034000000
2021-06-24,125540079999
2021-06-25,123660520000
2021-06-28,128018920000
2021-06-29,128863359999
2021-06-30,129299200000
2021-07-01,125258599999
2021-07-02,125449280000
2021-07-06,124196240000
2021-07-07,122461960000
2021-07-08,120337240000
2021-07-09,122489200000
2021-07-12,124214400000
2021-07-13,123751320000
2021-07-14,123170200000
2021-07-15,120945599999
2021-07-16,116387440000
2021-07-19,116786960000
2021-07-20,119828760000
2021-07-21,125304000000
2021-07-22,124559440000
2021-07-23,125694440000
2021-07-26,125739839999
2021-07-27,122489200000
2021-07-28,124586680000
2021-07-29,124850000000
2021-07-30,127056440000
2021-08-02,127524979999
2021-08-03,127659680000
2021-08-04,128198479999
2021-08-05,127758460000
2021-08-06,128099700000
2021-08-09,127516000000
2021-08-10,123977880000
2021-08-11,121068360000
2021-08-12,116039560000
2021-08-13,116650200000
2021-08-16,118257620000
2021-08-17,115662400000
2021-08-18,114378260000
2021-08-19,116021599999
2021-08-20,114225600000
2021-08-23,118078020000
2021-08-24,118033120000
2021-08-25,119272360000
2021-08-26,118976020000
2021-08-27,122621900000
2021-08-30,122172900000
2021-08-31,121346740000
2021-09-01,119847080000
2021-09-02,120736099999
2021-09-03,121975340000
2021-09-07,122568020000
2021-09-08,119936880000
2021-09-09,121230000000
2021-09-10,122882320000
2021-09-13,125217120000
2021-09-14,125845719999
2021-09-15,126824539999
2021-09-16,129392820000
2021-09-17,126438400000
2021-09-20,121705940000
2021-09-21,121391640000
2021-09-22,124013800000
2021-09-23,126716780000
2021-09-24,127444159999
2021-09-27,128180520000
2021-09-28,119335219999
2021-09-29,115186460000
2021-09-30,115599539999
2021-10-01,115958740000
2021-10-04,112429600000
2021-10-05,115006860000
2021-10-06,113614960000
2021-10-07,114836240000
2021-10-08,113345560000
2021-10-11,114495000000
2021-10-12,113830480000
2021-10-13,115132580000
2021-10-14,118598860000
2021-10-15,118167820000
2021-10-18,119685440000
2021-10-19,120870800000
2021-10-20,120314039999
2021-10-21,119739320000
2021-10-22,122065140000
2021-10-25,121912479999
2021-10-26,118536000000
2021-10-27,118679680000
2021-10-28,122145960000
2021-10-29,122711700000
2021-11-01,124024389999
2021-11-02,125535690000
2021-11-03,126904750000
2021-11-04,133465570000
2021-11-05,136274810000
2021-11-08,135981440000
2021-11-09,138941810000
2021-11-10,133705600000
2021-11-11,136817100000
2021-11-12,139412980000
2021-11-15,138924030000
2021-11-16,140337540000
2021-11-17,138666220000
2021-11-18,141119860000
2021-11-19,133376670000
2021-11-22,131171950000
2021-11-23,132389879999
2021-11-24,132469889999
2021-11-26,127384810000
2021-11-29,134434580000
2021-11-30,130851910000
2021-12-01,134834629999
2021-12-02,130229610000
2021-12-03,129642870000
2021-12-06,131020820000
2021-12-07,139475210000
2021-12-08,139830810000
2021-12-09,135705850000
2021-12-10,135776969999
2021-12-13,130771900000
2021-12-14,131331969999
2021-12-15,136603740000
2021-12-16,130416299999
2021-12-17,129927350000
2021-12-20,128913889999
2021-12-21,134612379999
2021-12-22,135412480000
2021-12-23,138230610000
2021-12-27,144658080000
2021-12-28,141919960000
2021-12-29,143111220000
2021-12-30,140444220000
2021-12-31,139893040000
2022-01-03,142177770000
2022-01-04,140782040000
2022-01-05,136674860000
2022-01-06,138986260000
2022-01-07,134070090000
2022-01-10,132985510000
2022-01-11,135528049999
2022-01-12,141839950000
2022-01-13,139733020000
2022-01-14,148463000000
2022-01-18,135448040000
2022-01-19,127189230000
2022-01-20,123704350000
2022-01-21,120068340000
2022-01-24,123828810000
2022-01-25,118228110000
2022-01-26,120530620000
2022-01-27,115703350000
2022-01-28,117748049999
2022-01-31,121322040000
2022-02-01,121699580000
2022-02-02,123587279999
2022-02-03,119855779999
2022-02-04,119030460000
2022-02-07,119522140000
2022-02-08,121822500000
2022-02-09,126607599999
2022-02-10,122718060000
2022-02-11,116326220000
2022-02-14,115773080000
2022-02-15,122779520000
2022-02-16,123762880000
2022-02-17,119820660000
2022-02-18,117081300000
2022-02-22,114368279999
2022-02-23,112261080000
2022-02-24,117142759999
2022-02-25,119162160000
2022-02-28,117827599999
2022-03-01,113797580000
2022-03-02,116932040000
2022-03-03,114701919999
2022-03-04,110399720000
2022-03-07,104675160000
2022-03-08,109003700000
2022-03-09,112928360000
2022-03-10,109723660000
2022-03-11,108555920000
2022-03-14,105474140000
2022-03-15,109231980000
2022-03-16,114561439999
2022-03-17,115887220000
2022-03-18,118652919999
2022-03-21,117827599999
2022-03-22,118951439999
2022-03-23,115386759999
2022-03-24,121682020000
2022-03-25,120338680000
2022-03-28,120865480000
2022-03-29,124184320000
2022-03-30,119232400000
2022-03-31,115720400000
2022-04-01,111865980000
2022-04-04,113648320000
2022-04-05,106861380000
2022-04-06,104771740000
2022-04-07,107467200000
2022-04-08,105324880000
2022-04-11,102058720000
2022-04-12,100583680000
2022-04-13,102603080000
2022-04-14,99530080000
2022-04-18,100855860000
2022-04-19,102778680000
2022-04-20,103507420000
2022-04-21,101575820000
2022-04-22,99038400000
2022-04-25,100504660000
2022-04-26,95631760000
2022-04-27,95535180000
2022-04-28,100645140000
2022-04-29,96887300000
2022-05-02,97606080000
2022-05-03,98323200000
2022-05-04,102651840000
2022-05-05,98038080000
2022-05-06,97200000000
2022-05-09,91368000000
2022-05-10,92603520000
2022-05-11,89786880000
2022-05-12,92240640000
2022-05-13,96647040000
2022-05-16,95454720000
2022-05-17,100949760000
2022-05-18,96197760000
2022-05-19,95679360000
2022-05-20,91981440000
2022-05-23,94979520000
2022-05-24,92093760000
2022-05-25,93769920000
2022-05-26,99420480000
2022-05-27,103230720000
2022-05-31,101338560000
2022-06-01,98893440000
2022-06-02,101373120000
2022-06-03,99325440000
2022-06-06,99360000000
2022-06-07,99938880000
2022-06-08,97165440000
2022-06-09,92655360000
2022-06-10,88024320000
2022-06-13,83220480000
2022-06-14,83479680000
2022-06-15,84170880000
2022-06-16,77405760000
2022-06-17,77613120000
2022-06-21,82226880000
2022-06-22,81164160000
2022-06-23,80593920000
2022-06-24,84119040000
2022-06-27,84335040000
2022-06-28,82097280000
2022-06-29,79436160000
2022-06-30,78606720000
2022-07-01,74537280000
2022-07-05,74304000000
2022-07-06,74787840000
2022-07-07,78408000000
2022-07-08,78788160000
2022-07-11,76567680000
2022-07-12,76662720000
2022-07-13,76965120000
2022-07-14,79202880000
2022-07-15,81622080000
2022-07-18,80472960000
2022-07-19,84870720000
2022-07-20,88326720000
2022-07-21,89717760000
2022-07-22,87842880000
2022-07-25,87264000000
2022-07-26,85458240000
2022-07-27,89389440000
2022-07-28,90858240000
2022-07-29,91566720000
2022-08-01,90865600000
2022-08-02,89661460000
2022-08-03,93094540000
2022-08-04,94845240000
2022-08-05,93615480000
2022-08-08,92086820000
2022-08-09,85109640000
2022-08-10,89712700000
2022-08-11,90122620000
2022-08-12,94264520000
2022-08-15,93752120000
2022-08-16,92650460000
2022-08-17,90524000000
2022-08-18,92462580000
2022-08-19,89354020000
2022-08-22,86091740000
2022-08-23,87048220000
2022-08-24,86663920000
2022-08-25,89670000000
2022-08-26,84375200000
2022-08-29,82445160000
2022-08-30,80720080000
2022-08-31,80335780000
2022-09-01,78405740000
2022-09-02,77918960000
2022-09-06,77107660000
2022-09-07,78516760000
2022-09-08,80096660000
2022-09-09,82419540000
2022-09-12,82240200000
2022-09-13,77193060000
2022-09-14,77406560000
2022-09-15,75937680000
2022-09-16,75894980000
2022-09-19,76620880000
2022-09-20,75254480000
2022-09-21,74374860000
2022-09-22,72624160000
2022-09-23,71983660000
2022-09-26,70830760000
2022-09-27,71864100000
2022-09-28,73444000000
2022-09-29,72094680000
2022-09-30,69968220000
2022-10-03,73657500000
2022-10-04,76356140000
2022-10-05,76193880000
2022-10-06,75254480000
2022-10-07,70540400000
2022-10-10,67628260000
2022-10-11,65160200000
2022-10-12,64912540000
2022-10-13,67824680000
2022-10-14,63896279999
2022-10-17,63546140000
2022-10-18,64246420000
2022-10-19,65980040000
2022-10-20,67175640000
2022-10-21,70386680000
2022-10-24,72538760000
2022-10-25,74750620000
2022-10-26,75271560000
2022-10-27,73905160000
2022-10-28,76620880000
2022-10-31,74605050000
2022-11-01,75872550000
2022-11-02,74157200000
2022-11-03,72923500000
2022-11-04,77486500000
2022-11-07,80308800000
2022-11-08,82353700000
2022-11-09,79751100000
2022-11-10,88547550000
2022-11-11,93397850000
2022-11-14,90930450000
2022-11-15,93338700000
2022-11-16,88065900000
2022-11-17,88260250000
2022-11-18,88471500000
2022-11-21,88843300000
2022-11-22,90448800000
2022-11-23,90981150000
2022-11-25,89417900000
2022-11-28,87432150000
2022-11-29,87246250000
2022-11-30,92612000000
2022-12-01,90423450000
2022-12-02,90169950000
2022-12-05,89933350000
2022-12-06,88479950000
2022-12-07,89662950000
2022-12-08,91775450000
2022-12-09,90702300000
2022-12-12,92417650000
2022-12-13,94530150000
2022-12-14,92645800000
2022-12-15,88353200000
2022-12-16,88496850000
2022-12-19,87871550000
2022-12-20,87457500000
2022-12-21,89485500000
2022-12-22,82472000000
2022-12-23,82150900000
2022-12-27,80562300000
2022-12-28,79624350000
2022-12-29,82083300000
2022-12-30,82286100000
2023-01-03,81736850000
2023-01-04,83916950000
2023-01-05,82742400000
2023-01-06,88108150000
2023-01-09,89984050000
2023-01-10,91293800000
2023-01-11,93000700000
2023-01-12,93119000000
2023-01-13,92924650000
2023-01-17,92451450000
2023-01-18,92696500000
2023-01-19,89705200000
2023-01-20,92654250000
2023-01-23,96465200000
2023-01-24,95476550000
2023-01-25,96287750000
2023-01-26,97665100000
2023-01-27,95062500000
2023-01-30,91212600000
2023-01-31,93986070000
2023-02-01,100325430000
2023-02-02,104751180000
2023-02-03,101143140000
2023-02-06,99212670000
2023-02-07,101598360000
2023-02-08,97745850000
2023-02-09,97855440000
2023-02-10,96751110000
2023-02-13,98234790000
2023-02-14,99844920000
2023-02-15,100704780000
2023-02-16,97273770000
2023-02-17,97315920000
2023-02-21,93809040000
2023-02-22,93075630000
2023-02-23,95183130000
2023-02-24,93834330000
2023-02-27,94475010000
2023-02-28,97914450000
2023-03-01,98850180000
2023-03-02,99853350000
2023-03-03,100283280000
