,BIIB
2018-07-17,71492972000
2018-07-18,72203914000
2018-07-19,72123354000
2018-07-20,72244194000
2018-07-23,72127382000
2018-07-24,75089976000
2018-07-25,77303362000
2018-07-26,69430636000
2018-07-27,68556559999
2018-07-30,66756043999
2018-07-31,67342118000
2018-08-01,69293684000
2018-08-02,70073102000
2018-08-03,69323894000
2018-08-06,68711638000
2018-08-07,70510140000
2018-08-08,70508126000
2018-08-09,69865660000
2018-08-10,69080200000
2018-08-13,68635106000
2018-08-14,69207082000
2018-08-15,68621008000
2018-08-16,69066102000
2018-08-17,69527308000
2018-08-20,69303754000
2018-08-21,69136592000
2018-08-22,69478972000
2018-08-23,68856646000
2018-08-24,68945262000
2018-08-27,69019780000
2018-08-28,69589742000
2018-08-29,70487986000
2018-08-30,71041836000
2018-08-31,71192886000
2018-09-04,69829408000
2018-09-05,69805240000
2018-09-06,68745876000
2018-09-07,68405509999
2018-09-10,68526350000
2018-09-11,68012780000
2018-09-12,68482041999
2018-09-13,68592812000
2018-09-14,68210152000
2018-09-17,67348159999
2018-09-18,67849646000
2018-09-19,68256474000
2018-09-20,68725736000
2018-09-21,69565574000
2018-09-24,69889828000
2018-09-25,68808310000
2018-09-26,70363118000
2018-09-27,71617840000
2018-09-28,71156634000
2018-10-01,70441488000
2018-10-02,69012918000
2018-10-03,70479450000
2018-10-04,68551380000
2018-10-05,68347584000
2018-10-08,68537393999
2018-10-09,68845086000
2018-10-10,67438493999
2018-10-11,65388546000
2018-10-12,66121812000
2018-10-15,65616318000
2018-10-16,67654278000
2018-10-17,67578354000
2018-10-18,65963969999
2018-10-19,64017918000
2018-10-22,63044892000
2018-10-23,63166769999
2018-10-24,60349590000
2018-10-25,59634306000
2018-10-26,59973966000
2018-10-29,60131807999
2018-10-30,61194743999
2018-10-31,60793146000
2018-11-01,63002934000
2018-11-02,62477460000
2018-11-05,63366569999
2018-11-06,63991943999
2018-11-07,66235698000
2018-11-08,65142792000
2018-11-09,64974960000
2018-11-12,63716219999
2018-11-13,63752184000
2018-11-14,62647290000
2018-11-15,64279656000
2018-11-16,64745190000
2018-11-19,63778157999
2018-11-20,63832104000
2018-11-21,63048888000
2018-11-23,63951984000
2018-11-26,63836100000
2018-11-27,64697238000
2018-11-28,66381552000
2018-11-29,65256678000
2018-11-30,66677256000
2018-12-03,66371562000
2018-12-04,64481454000
2018-12-06,65274660000
2018-12-07,63282654000
2018-12-10,63824112000
2018-12-11,63894042000
2018-12-12,64457478000
2018-12-13,63963972000
2018-12-14,62847090000
2018-12-17,62557380000
2018-12-18,58891050000
2018-12-19,58479462000
2018-12-20,58407534000
2018-12-21,56063880000
2018-12-24,55644300000
2018-12-26,58974966000
2018-12-27,58823118000
2018-12-28,58645296000
2018-12-31,59160872000
2019-01-02,59902054000
2019-01-03,60356200000
2019-01-04,62583678000
2019-01-07,63383839999
2019-01-08,63784904000
2019-01-09,64215458000
2019-01-10,65111954000
2019-01-11,65509085999
2019-01-14,64960572000
2019-01-15,66360364000
2019-01-16,65277097999
2019-01-17,66517643999
2019-01-18,66336772000
2019-01-22,66639535999
2019-01-23,66297452000
2019-01-24,65442242000
2019-01-25,66208982000
2019-01-28,64879966000
2019-01-29,65758768000
2019-01-30,64457276000
2019-01-31,65621147999
2019-02-01,65056906000
2019-02-04,65678162000
2019-02-05,66252234000
2019-02-06,65514984000
2019-02-07,60696318000
2019-02-08,61952592000
2019-02-11,62296642000
2019-02-12,62799938000
2019-02-13,63214764000
2019-02-14,63837985999
2019-02-15,65442242000
2019-02-19,65467800000
2019-02-20,65892456000
2019-02-21,63142022000
2019-02-22,63959878000
2019-02-25,64382568000
2019-02-26,64410092000
2019-02-27,64659774000
2019-02-28,64486766000
2019-03-01,65684060000
2019-03-04,64339316000
2019-03-05,64262642000
2019-03-06,62512902000
2019-03-07,61986014000
2019-03-08,60539038000
2019-03-11,61233035999
2019-03-12,61480752000
2019-03-13,63022096000
2019-03-14,63210832000
2019-03-15,64852442000
2019-03-18,64021807000
2019-03-19,63651216000
2019-03-20,63027993999
2019-03-21,44604608000
2019-03-22,42605186000
2019-03-25,43303116000
2019-03-26,45790106000
2019-03-27,45208170000
2019-03-28,45772412000
2019-03-29,46472308000
2019-04-01,44242847000
2019-04-02,44391281000
2019-04-03,44035420000
2019-04-04,44728112000
2019-04-05,45999316000
2019-04-08,45622522000
2019-04-09,45211474000
2019-04-10,45725284000
2019-04-11,44497849000
2019-04-12,44625350000
2019-04-15,44220011000
2019-04-16,43525416000
2019-04-17,43232354000
2019-04-18,43082017000
2019-04-22,43542543000
2019-04-23,43808963000
2019-04-24,42703320000
2019-04-25,43748067000
2019-04-26,43869859000
2019-04-29,43651014000
2019-04-30,43624372000
2019-05-01,43673850000
2019-05-02,43867956000
2019-05-03,43993554000
2019-05-06,44924121000
2019-05-07,43582506000
2019-05-08,43955494000
2019-05-09,43477841000
2019-05-10,43051569000
2019-05-13,42943098000
2019-05-14,43612954000
2019-05-15,43881277000
2019-05-16,43934561000
2019-05-17,43631984000
2019-05-20,43913628000
2019-05-21,44324676000
2019-05-22,44728112000
2019-05-23,43599633000
2019-05-24,43209518000
2019-05-28,42920262000
2019-05-29,42513020000
2019-05-30,42585334000
2019-05-31,41730887000
2019-06-03,42507311000
2019-06-04,43198100000
2019-06-05,43024927000
2019-06-06,42693805000
2019-06-07,43241869000
2019-06-10,43464520000
2019-06-11,43593924000
2019-06-12,43850829000
2019-06-13,44008778000
2019-06-14,43325601000
2019-06-17,44107734000
2019-06-18,44341803000
2019-06-19,44509267000
2019-06-20,44714791000
2019-06-21,45498827000
2019-06-24,44893673000
2019-06-25,45727187000
2019-06-26,45304721000
2019-06-27,45628231000
2019-06-28,44505461000
2019-07-01,43330160000
2019-07-02,43492080000
2019-07-03,43841680000
2019-07-05,43102000000
2019-07-08,42474560000
2019-07-09,43096480000
2019-07-10,42767120000
2019-07-11,42614400000
2019-07-12,42581280000
2019-07-15,42986080000
2019-07-16,42605200000
2019-07-17,42216960000
2019-07-18,42730320000
2019-07-19,42553680000
2019-07-22,42776320000
2019-07-23,44873920000
2019-07-24,44388160000
2019-07-25,43830640000
2019-07-26,43830640000
2019-07-29,43628240000
2019-07-30,44437840000
2019-07-31,43758880000
2019-08-01,44723040000
2019-08-02,44577680000
2019-08-05,43278640000
2019-08-06,44191280000
2019-08-07,43714720000
2019-08-08,43834320000
2019-08-09,43387200000
2019-08-12,42496640000
2019-08-13,42914320000
2019-08-14,41716480000
2019-08-15,41883920000
2019-08-16,42629120000
2019-08-19,43372480000
2019-08-20,42555520000
2019-08-21,42905120000
2019-08-22,42699040000
2019-08-23,41556400000
2019-08-26,41171840000
2019-08-27,40625360000
2019-08-28,40676880000
2019-08-29,40509440000
2019-08-30,40434000000
2019-09-03,40008960000
2019-09-04,40349360000
2019-09-05,41208640000
2019-09-06,41320880000
2019-09-09,42320000000
2019-09-10,42872000000
2019-09-11,43416640000
2019-09-12,42745040000
2019-09-13,43539920000
2019-09-16,43446080000
2019-09-17,43920800000
2019-09-18,43271280000
2019-09-19,43354080000
2019-09-20,43937360000
2019-09-23,44152640000
2019-09-24,43460800000
2019-09-25,43405600000
2019-09-26,42360480000
2019-09-27,42360480000
2019-09-30,41395396000
2019-10-01,40396160000
2019-10-02,39340028000
2019-10-03,39560500000
2019-10-04,39827200000
2019-10-07,40358822000
2019-10-08,39460932000
2019-10-09,39494714000
2019-10-10,39649400000
2019-10-11,39686738000
2019-10-14,40140128000
2019-10-15,40193468000
2019-10-16,40488616000
2019-10-17,40111680000
2019-10-18,39126668000
2019-10-21,39740078000
2019-10-22,50116486000
2019-10-23,49574196000
2019-10-24,50793904000
2019-10-25,51213512000
2019-10-28,52547012000
2019-10-29,52895500000
2019-10-30,53320442000
2019-10-31,53110638000
2019-11-01,53197760000
2019-11-04,52171854000
2019-11-05,51949604000
2019-11-06,51384200000
2019-11-07,51005486000
2019-11-08,52139850000
2019-11-11,52298092000
2019-11-12,51810919999
2019-11-13,50120042000
2019-11-14,48921669999
2019-11-15,50187606000
2019-11-18,50249836000
2019-11-19,50749454000
2019-11-20,50744119999
2019-11-21,51288188000
2019-11-22,53176424000
2019-11-25,53804058000
2019-11-26,53871622000
2019-11-27,53935630000
2019-11-29,53306218000
2019-12-02,51986942000
2019-12-03,51686460000
2019-12-04,51476656000
2019-12-05,53231542000
2019-12-06,53386228000
2019-12-09,52548790000
2019-12-10,52842160000
2019-12-11,51958494000
2019-12-12,52246530000
2019-12-13,52776374000
2019-12-16,53588919999
2019-12-17,52826158000
2019-12-18,52737258000
2019-12-19,52909724000
2019-12-20,53526690000
2019-12-23,53617368000
2019-12-24,54063646000
2019-12-26,53658262000
2019-12-27,53356001999
2019-12-30,52630578000
2019-12-31,51274944000
2020-01-02,50844672000
2020-01-03,50258880000
2020-01-06,50253696000
2020-01-07,50127551999
2020-01-08,50571648000
2020-01-09,50855040000
2020-01-10,51236928000
2020-01-13,50785919999
2020-01-14,51662016000
2020-01-15,50645951999
2020-01-16,49444992000
2020-01-17,49334400000
2020-01-21,49626432000
2020-01-22,49783680000
2020-01-23,49111488000
2020-01-24,48062592000
2020-01-27,48580992000
2020-01-28,48720960000
2020-01-29,48819456000
2020-01-30,47957183999
2020-01-31,46457280000
2020-02-03,47127744000
2020-02-04,48952512000
2020-02-05,57519936000
2020-02-06,58275072000
2020-02-07,58527360000
2020-02-10,58567104000
2020-02-11,57419712000
2020-02-12,57328128000
2020-02-13,57758400000
2020-02-14,57542400000
2020-02-18,58250880000
2020-02-19,58931712000
2020-02-20,58171392000
2020-02-21,58183488000
2020-02-24,56329344000
2020-02-25,56006208000
2020-02-26,56583360000
2020-02-27,53581824000
2020-02-28,53289792000
2020-03-02,56659392000
2020-03-03,54566783999
2020-03-04,56756160000
2020-03-05,54898560000
2020-03-06,54941760000
2020-03-09,51354432000
2020-03-10,52812864000
2020-03-11,50846400000
2020-03-12,46462464000
2020-03-13,52740288000
2020-03-16,48681216000
2020-03-17,52759296000
2020-03-18,51611904000
2020-03-19,49769856000
2020-03-20,48171456000
2020-03-23,46516032000
2020-03-24,47725632000
2020-03-25,49244544000
2020-03-26,52693632000
2020-03-27,51278400000
2020-03-30,54627264000
2020-03-31,50810628000
2020-04-01,47099162000
2020-04-02,48897882000
2020-04-03,48261906000
2020-04-06,50009234000
2020-04-07,48374326000
2020-04-08,50902170000
2020-04-09,51560630000
2020-04-13,51864164000
2020-04-14,53601856000
2020-04-15,52506564000
2020-04-16,54337403999
2020-04-17,55013530000
2020-04-20,54509246000
2020-04-21,52839006000
2020-04-22,47860406000
2020-04-23,46935350000
2020-04-24,47826680000
2020-04-27,48700344000
2020-04-28,49018332000
2020-04-29,48936426000
2020-04-30,47670898000
2020-05-01,47070253999
2020-05-04,47621112000
2020-05-05,48893064000
2020-05-06,49268867999
2020-05-07,50430006000
2020-05-08,50431612000
2020-05-11,52678406000
2020-05-12,51355062000
2020-05-13,50582576000
2020-05-14,50720692000
2020-05-15,50845960000
2020-05-18,50733540000
2020-05-19,49798848000
2020-05-20,49710517999
2020-05-21,48896276000
2020-05-22,48907517999
2020-05-26,47516722000
2020-05-27,48414476000
2020-05-28,48260300000
2020-05-29,49318653999
2020-06-01,48412870000
2020-06-02,48639316000
2020-06-03,48597560000
2020-06-04,48123790000
2020-06-05,49259232000
2020-06-08,48382356000
2020-06-09,47174644000
2020-06-10,47417150000
2020-06-11,45485132000
2020-06-12,44850762000
2020-06-15,44725494000
2020-06-16,45308472000
2020-06-17,45202476000
2020-06-18,41804180000
2020-06-19,43522600000
2020-06-22,42444974000
2020-06-23,43071314000
2020-06-24,42244224000
2020-06-25,42178378000
2020-06-26,41540796000
2020-06-29,41812210000
2020-06-30,41978595000
2020-07-01,41542413000
2020-07-02,41597328000
2020-07-06,42331620000
2020-07-07,42104115000
2020-07-08,43961811000
2020-07-09,43728030000
2020-07-10,43756272000
2020-07-13,43385988000
2020-07-14,44131263000
2020-07-15,44396424000
2020-07-16,43859826000
2020-07-17,44226972000
2020-07-20,44465460000
2020-07-21,43961811000
2020-07-22,44059089000
2020-07-23,43698219000
2020-07-24,42728577000
2020-07-27,44903211000
2020-07-28,43986915000
2020-07-29,43517784000
2020-07-30,43125534000
2020-07-31,43098861000
2020-08-03,43643304000
2020-08-04,43316952000
2020-08-05,43331073000
2020-08-06,43564854000
2020-08-07,47965899000
2020-08-10,47110794000
2020-08-11,45491586000
2020-08-12,46006218000
2020-08-13,45271926000
2020-08-14,45414705000
2020-08-17,45369204000
2020-08-18,45325272000
2020-08-19,43928862000
2020-08-20,43542888000
2020-08-21,43472283000
2020-08-24,43392264000
2020-08-25,43779806999
2020-08-26,43801773000
2020-08-27,43815894000
2020-08-28,44161074000
2020-08-31,45130716000
2020-09-01,43892775000
2020-09-02,44810640000
2020-09-03,43327935000
2020-09-04,43304400000
2020-09-08,42190410000
2020-09-09,42756819000
2020-09-10,41815419000
2020-09-11,42348879000
2020-09-14,43663701000
2020-09-15,43688805000
2020-09-16,43365591000
2020-09-17,43205553000
2020-09-18,43065912000
2020-09-21,42096270000
2020-09-22,42796044000
2020-09-23,42708180000
2020-09-24,42369276000
2020-09-25,42877631999
2020-09-28,44251291500
2020-09-29,44300715000
2020-09-30,43601616000
2020-10-01,43892109000
2020-10-02,42673268000
2020-10-05,43678466000
2020-10-06,43212755000
2020-10-07,43919775000
2020-10-08,44099604000
2020-10-09,44041198000
2020-10-12,44800476000
2020-10-13,44797402000
2020-10-14,44422374000
2020-10-15,43132831000
2020-10-16,43037537000
2020-10-19,41309949000
2020-10-20,41056344000
2020-10-21,41331467000
2020-10-22,41007160000
2020-10-23,40730500000
2020-10-26,39464012000
2020-10-27,39239610000
2020-10-28,37542762000
2020-10-29,37730276000
2020-10-30,38743159000
2020-11-02,38269763000
2020-11-03,37965437000
2020-11-04,54660331000
2020-11-05,50551930000
2020-11-06,50551929077
2020-11-09,36313162000
2020-11-10,36325458000
2020-11-11,37507411000
2020-11-12,37126235000
2020-11-13,38208283000
2020-11-16,38572552000
2020-11-17,38242097000
2020-11-18,37038626000
2020-11-19,37504337000
2020-11-20,37525855000
2020-11-23,37407506000
2020-11-24,37273787000
2020-11-25,37156975000
2020-11-27,37468986000
2020-11-30,36914129000
2020-12-01,37373692000
2020-12-02,37951604000
2020-12-03,37516633000
2020-12-04,37790219000
2020-12-07,37453616000
2020-12-08,37876291000
2020-12-09,37618075000
2020-12-10,37346026000
2020-12-11,37107791000
2020-12-14,37694925000
2020-12-15,38229801000
2020-12-16,38146803000
2020-12-17,38461888000
2020-12-18,38366594000
2020-12-21,38166784000
2020-12-22,38097619000
2020-12-23,38609440000
2020-12-24,38254393000
2020-12-28,37525855000
2020-12-29,37419802000
2020-12-30,37438246000
2020-12-31,37194234000
2021-01-04,36904105000
2021-01-05,37426641000
2021-01-06,37633225000
2021-01-07,38041836000
2021-01-08,38360826000
2021-01-11,40636288000
2021-01-12,40616541000
2021-01-13,40507173000
2021-01-14,42576051000
2021-01-15,41900096000
2021-01-19,41596296000
2021-01-20,41055531999
2021-01-21,41031228000
2021-01-22,40927936000
2021-01-25,41854526000
2021-01-26,41266673000
2021-01-27,40276285000
2021-01-28,40689453000
2021-01-29,42928459000
2021-02-01,42298074000
2021-02-02,42185668000
2021-02-03,39987675000
2021-02-04,40616541000
2021-02-05,40267171000
2021-02-08,40850467000
2021-02-09,40908189000
2021-02-10,41772500000
2021-02-11,42351239000
2021-02-12,42232756999
2021-02-16,42428708000
2021-02-17,42026173000
2021-02-18,41909210000
2021-02-19,42281365000
2021-02-22,43235297000
2021-02-23,42392252000
2021-02-24,42948206000
2021-02-25,42115794000
2021-02-26,41450472000
2021-03-01,41505156000
2021-03-02,40990215000
2021-03-03,40496540000
2021-03-04,40036283000
2021-03-05,41120849000
2021-03-08,41014519000
2021-03-09,40479831000
2021-03-10,39890459000
2021-03-11,40624136000
2021-03-12,40425147000
2021-03-15,39513747000
2021-03-16,39481848000
2021-03-17,40124385000
2021-03-18,39838813000
2021-03-19,40567933000
2021-03-22,41368446000
2021-03-23,40589199000
2021-03-24,40358311000
2021-03-25,41616043000
2021-03-26,42020097000
2021-03-29,41936552000
2021-03-30,41925919000
2021-03-31,41878575000
2021-04-01,41722887000
2021-04-05,41598636000
2021-04-06,40682472000
2021-04-07,40122594000
2021-04-08,39779781000
2021-04-09,40145049000
2021-04-12,39341160000
2021-04-13,39848643000
2021-04-14,39788763000
2021-04-15,40484868000
2021-04-16,40465407000
2021-04-19,40276785000
2021-04-20,40898040000
2021-04-21,40396545000
2021-04-22,38772300000
2021-04-23,39315711000
2021-04-26,40338162000
2021-04-27,40028283000
2021-04-28,40059720000
2021-04-29,39719901000
2021-04-30,40019301000
2021-05-03,41213907000
2021-05-04,40571694000
2021-05-05,40654029000
2021-05-06,40734867000
2021-05-07,41023788000
2021-05-10,41258817000
2021-05-11,41674983000
2021-05-12,41020794000
2021-05-13,42171987000
2021-05-14,41947437000
2021-05-17,41975880000
2021-05-18,42067197000
2021-05-19,42177975000
2021-05-20,42899529000
2021-05-21,42393543000
2021-05-24,41745342000
2021-05-25,40935465000
2021-05-26,40095648000
2021-05-27,40025289000
2021-05-28,40041756000
2021-06-01,39992355000
2021-06-02,40321695000
2021-06-03,40800735000
2021-06-04,42835158000
2021-06-07,59258745000
2021-06-08,59186889000
2021-06-09,60918918000
2021-06-10,62082087000
2021-06-11,59377008000
2021-06-14,60799158000
2021-06-15,59293176000
2021-06-16,58579107000
2021-06-17,57412944000
2021-06-18,58149468000
2021-06-21,57022227000
2021-06-22,56047680000
2021-06-23,55673430000
2021-06-24,52269252000
2021-06-25,52085121000
2021-06-28,50938419000
2021-06-29,51754284000
2021-06-30,51247960000
2021-07-01,51640160000
2021-07-02,51610560000
2021-07-06,51043720000
2021-07-07,52588840000
2021-07-08,54619400000
2021-07-09,53007680000
2021-07-12,51657920000
2021-07-13,52084160000
2021-07-14,52104880000
2021-07-15,48567680000
2021-07-16,48043760000
2021-07-19,47975680000
2021-07-20,47728520000
2021-07-21,47798080000
2021-07-22,48301280000
2021-07-23,48159200000
2021-07-26,49125640000
2021-07-27,49426080000
2021-07-28,49458640000
2021-07-29,48717160000
2021-07-30,48356040000
2021-08-02,49091600000
2021-08-03,50024000000
2021-08-04,50038800000
2021-08-05,49815320000
2021-08-06,50320000000
2021-08-09,50349600000
2021-08-10,49908560000
2021-08-11,50179400000
2021-08-12,50420640000
2021-08-13,50653000000
2021-08-16,50838000000
2021-08-17,51768920000
2021-08-18,50596760000
2021-08-19,50115760000
2021-08-20,50577520000
2021-08-23,51271640000
2021-08-24,51711200000
2021-08-25,50727000000
2021-08-26,50651520000
2021-08-27,50792120000
2021-08-30,50974160000
2021-08-31,50158680000
2021-09-01,50059520000
2021-09-02,49664360000
2021-09-03,49372800000
2021-09-07,48431520000
2021-09-08,47589400000
2021-09-09,44422200000
2021-09-10,44371880000
2021-09-13,44687120000
2021-09-14,43800600000
2021-09-15,44283080000
2021-09-16,44354120000
2021-09-17,44428120000
2021-09-20,44176520000
2021-09-21,43739920000
2021-09-22,42819360000
2021-09-23,43393600000
2021-09-24,43173080000
2021-09-27,42419760000
2021-09-28,42137080000
2021-09-29,42262880000
2021-09-30,41571231000
2021-10-01,41710786000
2021-10-04,40885208000
2021-10-05,41196636000
2021-10-06,41653495000
2021-10-07,42273413000
2021-10-08,41988427000
2021-10-11,41953171000
2021-10-12,41835651000
2021-10-13,41668185000
2021-10-14,41904694000
2021-10-15,41306811000
2021-10-18,39623337000
2021-10-19,39388297000
2021-10-20,39159133000
2021-10-21,39693849000
2021-10-22,38899120000
2021-10-25,39654186000
2021-10-26,39827528000
2021-10-27,38186655000
2021-10-28,38909403000
2021-10-29,39175292000
2021-11-01,39971490000
2021-11-02,40031719000
2021-11-03,41071771000
2021-11-04,41192229000
2021-11-05,40938092000
2021-11-08,40059630000
2021-11-09,39667406999
2021-11-10,39212017000
2021-11-11,39159133000
2021-11-12,39726167000
2021-11-15,39930358000
2021-11-16,38421695000
2021-11-17,37956022000
2021-11-18,37722451000
2021-11-19,37781211000
2021-11-22,37049649000
2021-11-23,37334635000
2021-11-24,36744097000
2021-11-26,35682010000
2021-11-29,34684559000
2021-11-30,34630206000
2021-12-01,33713550000
2021-12-02,33569588000
2021-12-03,32893848000
2021-12-06,32921759000
2021-12-07,33321327000
2021-12-08,34480368000
2021-12-09,34143967000
2021-12-10,34171878000
2021-12-13,34448050000
2021-12-14,33898644000
2021-12-15,34650772000
2021-12-16,34597888000
2021-12-17,34878467000
2021-12-20,34809424000
2021-12-21,34470085000
2021-12-22,34445112000
2021-12-23,34581729000
2021-12-27,34402511000
2021-12-28,34666931000
2021-12-29,37945739000
2021-12-30,35256000000
2021-12-31,35292232000
2022-01-03,35912994000
2022-01-04,35558483000
2022-01-05,35196617000
2022-01-06,34906830000
2022-01-07,34215460000
2022-01-10,34614101000
2022-01-11,35527592000
2022-01-12,33147514000
2022-01-13,34814157000
2022-01-14,35201030000
2022-01-18,34393451000
2022-01-19,33952151000
2022-01-20,33231361000
2022-01-21,32438492000
2022-01-24,33051899000
2022-01-25,32701801000
2022-01-26,32303160000
2022-01-27,32206074000
2022-01-28,33128391000
2022-01-31,33244600000
2022-02-01,33740327000
2022-02-02,33091616000
2022-02-03,32387007000
2022-02-04,32587063000
2022-02-07,32553230000
2022-02-08,32713568999
2022-02-09,33363751000
2022-02-10,32367884000
2022-02-11,31566189000
2022-02-14,31497052000
2022-02-15,31975127000
2022-02-16,31560305000
2022-02-17,30979260000
2022-02-18,30860109000
2022-02-22,30863051000
2022-02-23,30755668000
2022-02-24,29878952000
2022-02-25,30505598000
2022-02-28,31039571000
2022-03-01,30941014000
2022-03-02,30565909000
2022-03-03,31071933000
2022-03-04,30810095000
2022-03-07,30270238000
2022-03-08,29715671000
2022-03-09,29753917000
2022-03-10,29219943999
2022-03-11,29077257000
2022-03-14,28503567000
2022-03-15,29031656000
2022-03-16,29978980000
2022-03-17,30202572000
2022-03-18,30680647000
2022-03-21,30421751000
2022-03-22,31026332000
2022-03-23,30835102000
2022-03-24,31333771000
2022-03-25,31033687000
2022-03-28,31138128000
2022-03-29,31619145000
2022-03-30,31042513000
2022-03-31,30726540000
2022-04-01,30733835000
2022-04-04,30878275999
2022-04-05,30290299000
2022-04-06,30596689000
2022-04-07,30878275999
2022-04-08,31332025000
2022-04-11,30729458000
2022-04-12,30355954000
2022-04-13,31219682000
2022-04-14,31011045000
2022-04-18,31009586000
2022-04-19,32538618000
2022-04-20,32160737000
2022-04-21,31864560000
2022-04-22,30637541000
2022-04-25,31301386000
2022-04-26,30199841000
2022-04-27,30192546000
2022-04-28,30698819000
2022-04-29,30265496000
2022-05-02,30247988000
2022-05-03,30011630000
2022-05-04,30653590000
2022-05-05,29352162000
2022-05-06,28247699000
2022-05-09,27362086000
2022-05-10,28450500000
2022-05-11,27877113000
2022-05-12,28351288000
2022-05-13,29050149000
2022-05-16,28943642000
2022-05-17,29603110000
2022-05-18,28554089000
2022-05-19,28171831000
2022-05-20,29128935000
2022-05-23,29092460000
2022-05-24,29550586000
2022-05-25,29524324000
2022-05-26,29795698000
2022-05-27,30084580000
2022-05-31,29180000000
2022-06-01,29180000000
2022-06-02,28962609000
2022-06-03,29270458000
2022-06-06,28758349000
2022-06-07,29337572000
2022-06-08,30161907000
2022-06-09,29503898000
2022-06-10,28815250000
2022-06-13,28036144000
2022-06-14,28330862000
2022-06-15,28780234000
2022-06-16,27944227000
2022-06-17,29433866000
2022-06-21,30185250999
2022-06-22,30201300000
2022-06-23,30840342000
2022-06-24,30920587000
2022-06-27,31159863000
2022-06-28,29546209000
2022-06-29,29943057000
2022-06-30,29448936000
2022-07-01,30414972000
2022-07-05,30696552000
2022-07-06,31187512000
2022-07-07,31473424000
2022-07-08,31594720000
2022-07-11,31083544000
2022-07-12,31129752000
2022-07-13,30978132000
2022-07-14,30940588000
2022-07-15,31336244000
2022-07-18,30950696000
2022-07-19,31805544000
2022-07-20,29961556000
2022-07-21,30910264000
2022-07-22,29782500000
2022-07-25,29973108000
2022-07-26,30446740000
2022-07-27,30745648000
2022-07-28,30930480000
2022-07-29,31054664000
2022-08-01,30217144000
2022-08-02,30201260000
2022-08-03,30843840000
2022-08-04,31378120000
2022-08-05,31508080000
2022-08-08,31415664000
2022-08-09,31419996000
2022-08-10,31918176000
2022-08-11,31510968000
2022-08-12,31910956000
2022-08-15,32111672000
2022-08-16,31716015999
2022-08-17,31418552000
2022-08-18,31239496000
2022-08-19,30914596000
2022-08-22,29991880000
2022-08-23,29285764000
2022-08-24,29137032000
2022-08-25,29577452000
2022-08-26,28676396000
2022-08-29,28462684000
2022-08-30,28313952000
2022-08-31,28212872000
2022-09-01,28849676000
2022-09-02,28306732000
2022-09-06,28113236000
2022-09-07,28976748000
2022-09-08,30032312000
2022-09-09,30589696000
2022-09-12,30739872000
2022-09-13,29444604000
2022-09-14,29473484000
2022-09-15,29850368000
2022-09-16,30072744000
2022-09-19,30217144000
2022-09-20,29486480000
2022-09-21,28784696000
2022-09-22,28969528000
2022-09-23,28559432000
2022-09-26,28266300000
2022-09-27,28560876000
2022-09-28,39942484000
2022-09-29,38162031999
2022-09-30,38474700000
2022-10-03,38085630000
2022-10-04,38539545000
2022-10-05,37709529000
2022-10-06,37791666000
2022-10-07,37161949000
2022-10-10,36713798000
2022-10-11,36611487000
2022-10-12,36553847000
2022-10-13,38898354000
2022-10-14,38133183000
2022-10-17,38842155000
2022-10-18,38947347999
2022-10-19,38107245000
2022-10-20,37847865000
2022-10-21,38563321500
2022-10-24,39572742000
2022-10-25,39419996000
2022-10-26,40409963000
2022-10-27,40041067000
2022-10-28,40966189000
2022-10-31,40843704000
2022-11-01,40353764000
2022-11-02,40113117000
2022-11-03,40384025000
2022-11-04,40610262000
2022-11-07,41013742000
2022-11-08,41235656000
2022-11-09,40680871000
2022-11-10,41889870000
2022-11-11,41709745000
2022-11-14,43094546000
2022-11-15,43198297999
2022-11-16,43231441000
2022-11-17,43525405000
2022-11-18,43646449000
2022-11-21,43464883000
2022-11-22,44198352000
2022-11-23,43727145000
2022-11-25,43972115000
2022-11-28,42062790000
2022-11-29,41992181000
2022-11-30,43974997000
2022-12-01,43496585000
2022-12-02,43071490000
2022-12-05,42185275000
2022-12-06,42000827000
2022-12-07,42098815000
2022-12-08,41659310000
2022-12-09,41121817000
2022-12-12,41874019000
2022-12-13,41967684000
2022-12-14,41652105000
2022-12-15,40843704000
2022-12-16,41065618000
2022-12-19,40979158000
2022-12-20,41430191000
2022-12-21,41336526000
2022-12-22,40435901000
2022-12-23,40226956000
2022-12-27,39594357000
2022-12-28,39489164000
2022-12-29,39771600000
2022-12-30,39904172000
2023-01-03,39367772000
2023-01-04,39104964000
2023-01-05,39217596000
2023-01-06,40323700000
2023-01-09,39669568000
2023-01-10,40642824000
2023-01-11,41158331999
2023-01-12,41598752000
2023-01-13,41592976000
2023-01-17,41816796000
2023-01-18,40933068000
2023-01-19,40450772000
2023-01-20,41265188000
2023-01-23,42154692000
2023-01-24,42147472000
2023-01-25,42213896000
2023-01-26,42153248000
2023-01-27,41887552000
2023-01-30,41289736000
2023-01-31,42005960000
2023-02-01,42107040000
2023-02-02,41517888000
2023-02-03,40956172000
2023-02-06,41627631999
2023-02-07,42082492000
2023-02-08,41218980000
2023-02-09,41442800000
2023-02-10,41341720000
2023-02-13,41942424000
2023-02-14,41743152000
2023-02-15,40284712000
2023-02-16,39208931999
2023-02-17,40198072000
2023-02-21,39266692000
2023-02-22,39356220000
2023-02-23,39269580000
2023-02-24,38990888000
2023-02-27,38872480000
2023-02-28,38967784000
2023-03-01,39307124000
2023-03-02,38807500000
2023-03-03,39026988000
