,DXC
2018-07-17,24349759800
2018-07-18,24507327000
2018-07-19,24527022900
2018-07-20,24490444800
2018-07-23,24673335300
2018-07-24,24462307800
2018-07-25,24828088800
2018-07-26,24527022900
2018-07-27,24161241900
2018-07-30,23778578700
2018-07-31,23843293800
2018-08-01,24166869300
2018-08-02,24225957000
2018-08-03,24310368000
2018-08-06,24451053000
2018-08-07,24501699600
2018-08-08,25039116300
2018-08-09,24549532500
2018-08-10,24225957000
2018-08-13,23801088300
2018-08-14,24355387200
2018-08-15,24344132400
2018-08-16,24408847500
2018-08-17,24583296900
2018-08-20,24670521600
2018-08-21,24816834000
2018-08-22,24881549100
2018-08-23,24932195700
2018-08-24,25222006800
2018-08-27,25258584900
2018-08-28,25340182200
2018-08-29,25644061800
2018-08-30,25509004200
2018-08-31,25629993300
2018-09-04,25523072700
2018-09-05,25342995899
2018-09-06,25556837100
2018-09-07,25379574000
2018-09-10,25258584900
2018-09-11,25334554800
2018-09-12,25722845400
2018-09-13,26037979800
2018-09-14,26015470200
2018-09-17,26094253800
2018-09-18,26125204500
2018-09-19,26257448399
2018-09-20,26679503399
2018-09-21,27118440600
2018-09-24,26544445800
2018-09-25,26685130800
2018-09-26,26516308800
2018-09-27,26372810100
2018-09-28,26313722400
2018-10-01,25881717400
2018-10-02,25754913800
2018-10-03,25821072200
2018-10-04,25611570600
2018-10-05,25082303400
2018-10-08,24831452800
2018-10-09,24712919000
2018-10-10,23954854000
2018-10-11,23670924200
2018-10-12,24164355600
2018-10-15,24095440600
2018-10-16,24825939600
2018-10-17,24663300200
2018-10-18,24371100600
2018-10-19,24340778000
2018-10-22,24442772200
2018-10-23,24136789600
2018-10-24,20192095000
2018-10-25,20933620400
2018-10-26,20156259200
2018-10-29,19169396400
2018-10-30,19588399600
2018-10-31,20076317800
2018-11-01,19731742800
2018-11-02,19469865800
2018-11-05,19795144600
2018-11-06,19905408600
2018-11-07,17424468600
2018-11-08,17438251600
2018-11-09,17090920000
2018-11-12,17093676600
2018-11-13,17101946400
2018-11-14,16997195600
2018-11-15,17165348200
2018-11-16,17281125400
2018-11-19,16379717200
2018-11-20,15930391400
2018-11-21,16040655400
2018-11-23,15980010200
2018-11-26,16432092600
2018-11-27,16699482800
2018-11-28,17190157600
2018-11-29,17176374600
2018-11-30,17377606400
2018-12-03,17504410000
2018-12-04,17099189800
2018-12-06,16682943200
2018-12-07,16244643800
2018-12-10,16225347600
2018-12-11,16082004400
2018-12-12,16029629000
2018-12-13,16010332800
2018-12-14,15646461600
2018-12-17,15296373400
2018-12-18,15210918800
2018-12-19,14904936200
2018-12-20,14538308400
2018-12-21,13915316800
2018-12-24,13791269800
2018-12-26,14370155800
2018-12-27,14731270400
2018-12-28,14596197000
2018-12-31,14280930300
2019-01-02,14635469100
2019-01-03,14694558900
2019-01-04,15395578800
2019-01-07,15406322400
2019-01-08,15889784400
2019-01-09,15897842100
2019-01-10,16284611700
2019-01-11,16405477200
2019-01-14,16174489800
2019-01-15,16306098900
2019-01-16,16467252900
2019-01-17,16636464600
2019-01-18,16819105800
2019-01-22,16604233800
2019-01-23,16657951800
2019-01-24,16684810800
2019-01-25,17012490600
2019-01-28,16899682800
2019-01-29,16776131400
2019-01-30,17238106200
2019-01-31,17221990800
2019-02-01,17485209000
2019-02-04,17393888400
2019-02-05,17380458900
2019-02-06,17589959100
2019-02-07,17353599900
2019-02-08,18589113900
2019-02-11,18059991600
2019-02-12,18008959500
2019-02-13,18049248000
2019-02-14,17536241100
2019-02-15,17581901400
2019-02-19,17681279700
2019-02-20,17845119600
2019-02-21,17756484900
2019-02-22,17906895300
2019-02-25,17976728700
2019-02-26,18043876200
2019-02-27,17976728700
2019-02-28,17689337400
2019-03-01,18068049300
2019-03-04,17729625900
2019-03-05,17482523100
2019-03-06,17259593400
2019-03-07,17291824200
2019-03-08,17240792100
2019-03-11,17576529600
2019-03-12,17487894900
2019-03-13,17595330900
2019-03-14,17544298800
2019-03-15,17659792500
2019-03-18,17753799000
2019-03-19,17831690100
2019-03-20,17584587300
2019-03-21,17898837600
2019-03-22,17281080600
2019-03-25,17302567800
2019-03-26,17412689700
2019-03-27,17162901000
2019-03-28,17273022900
2019-03-29,17273022900
2019-04-01,17525880000
2019-04-02,17138730000
2019-04-03,17432430000
2019-04-04,17280240000
2019-04-05,17475150000
2019-04-08,17258880000
2019-04-09,16981200000
2019-04-10,17194800000
2019-04-11,17240190000
2019-04-12,17616660000
2019-04-15,17555250000
2019-04-16,17619330000
2019-04-17,17408400000
2019-04-18,17242860000
2019-04-22,17250870000
2019-04-23,17584620000
2019-04-24,17333640000
2019-04-25,17178780000
2019-04-26,17355000000
2019-04-29,17488500000
2019-04-30,17552580000
2019-05-01,17579280000
2019-05-02,17224170000
2019-05-03,16823670000
2019-05-06,16682160000
2019-05-07,16252290000
2019-05-08,16100100000
2019-05-09,15870480000
2019-05-10,15761010000
2019-05-13,14946660000
2019-05-14,15219000000
2019-05-15,15323130000
2019-05-16,15395220000
2019-05-17,15040110000
2019-05-20,14594220000
2019-05-21,14749080000
2019-05-22,14498100000
2019-05-23,13878660000
2019-05-24,14172360000
2019-05-28,13726470000
2019-05-29,13269900000
2019-05-30,13184460000
2019-05-31,12693180000
2019-06-03,12452880000
2019-06-04,12914790000
2019-06-05,12773280000
2019-06-06,12909450000
2019-06-07,13131060000
2019-06-10,13422090000
2019-06-11,13544910000
2019-06-12,13398060000
2019-06-13,13734480000
2019-06-14,13809240000
2019-06-17,13857300000
2019-06-18,14228430000
2019-06-19,14180370000
2019-06-20,14527470000
2019-06-21,14535480000
2019-06-24,14401980000
2019-06-25,14420670000
2019-06-26,14316540000
2019-06-27,14364600000
2019-06-28,14725050000
2019-07-01,14472237400
2019-07-02,14479998700
2019-07-03,14410147000
2019-07-05,14606766600
2019-07-08,14223875800
2019-07-09,14371340500
2019-07-10,14293727500
2019-07-11,14353230800
2019-07-12,14697315100
2019-07-15,14738708700
2019-07-16,14715424800
2019-07-17,14492934200
2019-07-18,14650747300
2019-07-19,14469650300
2019-07-22,14562785900
2019-07-23,14674031200
2019-07-24,14617115000
2019-07-25,14614527900
2019-07-26,14653334400
2019-07-29,14601592400
2019-07-30,14671444100
2019-07-31,14428256700
2019-08-01,14262682300
2019-08-02,13786655900
2019-08-05,13157990600
2019-08-06,12844951500
2019-08-07,12907041900
2019-08-08,13362371500
2019-08-09,9290276100
2019-08-12,8759920600
2019-08-13,8819423900
2019-08-14,8214042500
2019-08-15,7919113100
2019-08-16,8224390900
2019-08-19,8690068900
2019-08-20,8703004400
2019-08-21,8925495000
2019-08-22,8925495000
2019-08-23,8690068900
2019-08-26,8612455900
2019-08-27,8216629600
2019-08-28,8232152200
2019-08-29,8527081600
2019-08-30,8594346200
2019-09-03,8159713400
2019-09-04,8377029800
2019-09-05,8806488400
2019-09-06,8829772300
2019-09-09,9044501600
2019-09-10,9321321300
2019-09-11,9440327900
2019-09-12,8402900799
2019-09-13,8459817000
2019-09-16,8602107500
2019-09-17,8366681400
2019-09-18,8286481300
2019-09-19,8335636200
2019-09-20,8232152200
2019-09-23,8289068400
2019-09-24,7991551900
2019-09-25,8004487400
2019-09-26,7660403100
2019-09-27,7704383800
2019-09-30,7525155000
2019-10-01,7162927200
2019-10-02,6910388100
2019-10-03,6948651600
2019-10-04,6956304300
2019-10-07,6874675500
2019-10-08,6716519700
2019-10-09,6731825100
2019-10-10,6782843100
2019-10-11,7150172700
2019-10-14,7168029000
2019-10-15,7397610000
2019-10-16,7109358300
2019-10-17,7117011000
2019-10-18,6744579600
2019-10-21,7017525900
2019-10-22,7073645700
2019-10-23,7137418200
2019-10-24,6992016900
2019-10-25,7221597900
2019-10-28,7165478100
2019-10-29,7106807400
2019-10-30,7063442100
2019-10-31,7058340300
2019-11-01,7236903300
2019-11-04,7540460400
2019-11-05,7560867600
2019-11-06,7412915400
2019-11-07,7535358600
2019-11-08,7673107200
2019-11-11,7499646000
2019-11-12,8991922500
2019-11-13,8826114000
2019-11-14,9139874700
2019-11-15,9497000700
2019-11-18,9451084500
2019-11-19,9433228200
2019-11-20,9155180100
2019-11-21,9083754900
2019-11-22,9142425600
2019-11-25,9428126400
2019-11-26,9336294000
2019-11-27,9423024600
2019-11-29,9522509700
2019-12-02,9252114300
2019-12-03,9412821000
2019-12-04,9277623300
2019-12-05,9259767000
2019-12-06,9530162400
2019-12-09,9275072400
2019-12-10,9147527400
2019-12-11,9201096300
2019-12-12,9540366000
2019-12-13,9570976800
2019-12-16,9443431800
2019-12-17,9417922800
2019-12-18,9601587600
2019-12-19,9632198400
2019-12-20,9586282200
2019-12-23,9570976800
2019-12-24,9542916900
2019-12-26,9489348000
2019-12-27,9349048500
2019-12-30,9331192200
2019-12-31,9529440900
2020-01-02,9319027600
2020-01-03,8931157300
2020-01-06,8956508300
2020-01-07,9088333500
2020-01-08,9242974600
2020-01-09,9182132200
2020-01-10,9060447400
2020-01-13,9012280500
2020-01-14,8875385100
2020-01-15,8781586400
2020-01-16,8959043400
2020-01-17,9024956000
2020-01-21,8867779800
2020-01-22,8956508300
2020-01-23,9014815600
2020-01-24,8741024800
2020-01-27,8502725400
2020-01-28,8614269800
2020-01-29,8391181000
2020-01-30,8234004799
2020-01-31,8081898800
2020-02-03,8155416700
2020-02-04,8381040600
2020-02-05,8746095000
2020-02-06,8779051300
2020-02-07,8289777000
2020-02-10,8010916000
2020-02-11,8084433900
2020-02-12,8061618000
2020-02-13,7767546400
2020-02-14,7813178200
2020-02-18,7549527800
2020-02-19,7554598000
2020-02-20,7706704000
2020-02-21,7415167500
2020-02-24,7136306500
2020-02-25,6636891800
2020-02-26,6413803000
2020-02-27,6063959200
2020-02-28,6112126100
2020-03-02,6015792300
2020-03-03,5632992200
2020-03-04,5660878300
2020-03-05,5057524500
2020-03-06,4824295300
2020-03-09,3964896400
2020-03-10,4165169300
2020-03-11,4165169300
2020-03-12,3404639300
2020-03-13,3838141400
2020-03-16,2750583500
2020-03-17,2535100000
2020-03-18,2360178100
2020-03-19,3161269700
2020-03-20,2958461700
2020-03-23,2748048400
2020-03-24,3800114900
2020-03-25,3675895000
2020-03-26,3881238100
2020-03-27,3609982400
2020-03-30,3660684400
2020-03-31,3302777767
2020-04-01,3026913571
2020-04-02,3161049373
2020-04-03,2953518509
2020-04-06,3421728384
2020-04-07,3520432088
2020-04-08,3998765420
2020-04-09,4072160481
2020-04-13,3945617272
2020-04-14,3892469124
2020-04-15,3634320976
2020-04-16,3434382705
2020-04-17,3879814803
2020-04-20,3814012334
2020-04-21,3646975297
2020-04-22,3722901223
2020-04-23,3882345667
2020-04-24,4029135790
2020-04-27,4269567888
2020-04-28,4550493813
2020-04-29,4763086405
2020-04-30,4588456776
2020-05-01,4249320975
2020-05-04,4198703691
2020-05-05,4183518506
2020-05-06,4102530851
2020-05-07,4385987641
2020-05-08,4466975295
2020-05-11,4226543197
2020-05-12,4003827148
2020-05-13,3710246902
2020-05-14,3834259247
2020-05-15,3867160482
2020-05-18,4234135789
2020-05-19,4089876531
2020-05-20,4297407394
2020-05-21,4011419741
2020-05-22,3917777766
2020-05-26,4140493814
2020-05-27,4474567887
2020-05-28,4193641962
2020-05-29,3596358013
2020-06-01,3735555544
2020-06-02,4089876531
2020-06-03,4517592579
2020-06-04,4454320974
2020-06-05,4555555542
2020-06-08,4950370355
2020-06-09,4590987640
2020-06-10,4287283937
2020-06-11,3738086408
2020-06-12,4117716037
2020-06-15,4148086407
2020-06-16,4105061716
2020-06-17,4001296284
2020-06-18,3963333321
2020-06-19,3905123445
2020-06-22,3920308630
2020-06-23,4110123444
2020-06-24,3806419741
2020-06-25,4026604926
2020-06-26,3917777766
2020-06-29,4069629617
2020-06-30,4193145000
2020-07-01,4101658200
2020-07-02,4104199499
2020-07-06,3885647700
2020-07-07,3883106400
2020-07-08,3928849800
2020-07-09,3852610800
2020-07-10,3936473700
2020-07-13,3941556300
2020-07-14,3916143300
2020-07-15,4172814600
2020-07-16,4233805800
2020-07-17,4271925299
2020-07-20,4294796999
2020-07-21,4345623000
2020-07-22,4391366400
2020-07-23,4454898900
2020-07-24,4358329500
2020-07-27,4353246900
2020-07-28,4304962200
2020-07-29,4523514000
2020-07-30,4513348800
2020-07-31,4551468300
2020-08-03,4612459500
2020-08-04,4635331200
2020-08-05,4696322400
2020-08-06,4749689700
2020-08-07,5057187000
2020-08-10,5148673800
2020-08-11,5087682600
2020-08-12,4980948000
2020-08-13,4991113200
2020-08-14,5186793300
2020-08-17,5120719500
2020-08-18,4922498100
2020-08-19,5008902300
2020-08-20,4861506900
2020-08-21,4747148400
2020-08-24,4813222200
2020-08-25,4881837300
2020-08-26,4945369800
2020-08-27,5021608800
2020-08-28,5224912800
2020-08-31,5077517400
2020-09-01,5092765200
2020-09-02,5684888100
2020-09-03,5425675500
2020-09-04,5247784500
2020-09-08,5072434800
2020-09-09,5108013000
2020-09-10,4975865400
2020-09-11,4968241500
2020-09-14,5130884700
2020-09-15,4970782800
2020-09-16,4932663300
2020-09-17,4795433100
2020-09-18,4691239800
2020-09-21,4401531600
2020-09-22,4353246900
2020-09-23,4137236400
2020-09-24,4111823400
2020-09-25,4147401600
2020-09-28,4343081700
2020-09-29,4498101000
2020-09-30,4539612000
2020-10-01,4783759200
2020-10-02,4669315200
2020-10-05,4758327200
2020-10-06,4549784800
2020-10-07,4689660800
2020-10-08,5083856800
2020-10-09,5099116000
2020-10-12,5132177600
2020-10-13,5139807200
2020-10-14,5078770400
2020-10-15,5132177600
2020-10-16,5236448800
2020-10-19,5058424800
2020-10-20,5088943200
2020-10-21,5045708800
2020-10-22,5071140800
2020-10-23,5045708800
2020-10-26,4740524800
2020-10-27,4539612000
2020-10-28,4486204800
2020-10-29,4641340000
2020-10-30,4684574400
2020-11-02,4821907200
2020-11-03,4966869600
2020-11-04,4849882400
2020-11-05,4979585600
2020-11-06,4605735200
2020-11-09,4969412800
2020-11-10,5355979200
2020-11-11,5345806400
2020-11-12,5157609600
2020-11-13,5213560000
2020-11-16,5467880000
2020-11-17,5607756000
2020-11-18,5666249600
2020-11-19,5602669600
2020-11-20,5457707200
2020-11-23,5643360800
2020-11-24,6019754400
2020-11-25,5991779200
2020-11-27,5920569600
2020-11-30,5572151200
2020-12-01,5630644800
2020-12-02,5681508800
2020-12-03,6042643200
2020-12-04,6345284000
2020-12-07,6152000800
2020-12-08,6164716800
2020-12-09,6317308800
2020-12-10,6319852000
2020-12-11,6085877600
2020-12-14,5910396800
2020-12-15,5958717600
2020-12-16,5864619200
2020-12-17,5948544800
2020-12-18,5874792000
2020-12-21,5851903200
2020-12-22,5770520800
2020-12-23,5821384800
2020-12-24,5823928000
2020-12-28,6118939200
2020-12-29,6017211200
2020-12-30,6190148800
2020-12-31,6552602500
2021-01-04,6595862400
2021-01-05,6840153600
2021-01-06,6730731500
2021-01-07,7356727700
2021-01-08,7532312000
2021-01-11,7224403300
2021-01-12,7201501000
2021-01-13,7191322200
2021-01-14,7371995900
2021-01-15,7252395000
2021-01-19,7178598700
2021-01-20,7333825400
2021-01-21,7455971000
2021-01-22,7438158100
2021-01-25,7417800500
2021-01-26,7468694500
2021-01-27,7244760900
2021-01-28,7440702800
2021-01-29,7176054000
2021-02-01,6488985000
2021-02-02,6529700200
2021-02-03,6519521400
2021-02-04,6728186800
2021-02-05,6600951800
2021-02-08,6483895600
2021-02-09,6723097400
2021-02-10,6542423700
2021-02-11,6522066100
2021-02-12,6562781300
2021-02-16,6588228300
2021-02-17,6616220000
2021-02-18,6486440300
2021-02-19,6567870700
2021-02-22,6613675300
2021-02-23,6514432000
2021-02-24,6621309400
2021-02-25,6333758300
2021-02-26,6417733400
2021-03-01,6606041200
2021-03-02,6542423700
2021-03-03,6672203400
2021-03-04,6580594200
2021-03-05,6944486300
2021-03-08,7130249400
2021-03-09,7188777500
2021-03-10,7379630000
2021-03-11,7328736000
2021-03-12,7384719400
2021-03-15,7489052100
2021-03-16,7198956300
2021-03-17,7293110200
2021-03-18,7165875200
2021-03-19,7132794100
2021-03-22,7053908400
2021-03-23,6733276200
2021-03-24,6705284500
2021-03-25,6962299200
2021-03-26,7224403300
2021-03-29,7262573800
2021-03-30,7924195800
2021-03-31,7960984200
2021-04-01,7851476100
2021-04-05,8111239500
2021-04-06,7958437500
2021-04-07,7945704000
2021-04-08,8011918200
2021-04-09,8006824800
2021-04-12,8223294300
2021-04-13,7932970500
2021-04-14,8093412600
2021-04-15,8139253200
2021-04-16,8060305500
2021-04-19,8057758800
2021-04-20,7904956800
2021-04-21,8080679100
2021-04-22,7968624300
2021-04-23,8116332900
2021-04-26,8060305500
2021-04-27,8123973000
2021-04-28,8118879600
2021-04-29,8513618100
2021-04-30,8381189699
2021-05-03,8574738900
2021-05-04,8327709000
2021-05-05,8592565800
2021-05-06,8607846000
2021-05-07,8786115000
2021-05-10,8791208400
2021-05-11,8666420100
2021-05-12,8618032800
2021-05-13,9043331700
2021-05-14,9387136200
2021-05-17,9361669200
2021-05-18,9361669200
2021-05-19,9404963100
2021-05-20,9379496100
2021-05-21,9494097600
2021-05-24,9506831100
2021-05-25,9407509800
2021-05-26,9402416400
2021-05-27,9776781300
2021-05-28,9657086400
2021-06-01,9705473700
2021-06-02,10125679200
2021-06-03,10278481200
2021-06-04,10158786300
2021-06-07,10278481200
2021-06-08,10270841100
2021-06-09,10291214700
2021-06-10,10510230900
2021-06-11,10548431400
2021-06-14,10451656800
2021-06-15,10477123800
2021-06-16,10433829900
2021-06-17,9649446300
2021-06-18,9236880900
2021-06-21,9583232100
2021-06-22,9639259500
2021-06-23,9557765100
2021-06-24,9741127500
2021-06-25,10049278200
2021-06-28,9942316800
2021-06-29,9942316800
2021-06-30,9828456000
2021-07-01,10194436000
2021-07-02,10232296000
2021-07-06,9896604000
2021-07-07,9828456000
2021-07-08,9891556000
2021-07-09,10027852000
2021-07-12,10166672000
2021-07-13,10032900000
2021-07-14,9957180000
2021-07-15,9921844000
2021-07-16,9664396000
2021-07-19,9482668000
2021-07-20,9750212000
2021-07-21,9861268000
2021-07-22,9770404000
2021-07-23,9929416000
2021-07-26,10050568000
2021-07-27,9942036000
2021-07-28,10032900000
2021-07-29,10265108000
2021-07-30,10090952000
2021-08-02,10754764000
2021-08-03,10959208000
2021-08-04,10646232000
2021-08-05,9772928000
2021-08-06,10371116000
2021-08-09,10199484000
2021-08-10,10214628000
2021-08-11,10408976000
2021-08-12,10494792000
2021-08-13,10406452000
2021-08-16,10537700000
2021-08-17,9290844000
2021-08-18,9169692000
2021-08-19,8912244000
2021-08-20,8945056000
2021-08-23,9104068000
2021-08-24,9265604000
2021-08-25,9391804000
2021-08-26,9265604000
2021-08-27,9427140000
2021-08-30,9157072000
2021-08-31,9268128000
2021-09-01,8798664000
2021-09-02,8995536000
2021-09-03,9091448000
2021-09-07,9081352000
2021-09-08,8932436000
2021-09-09,8957676000
2021-09-10,8674988000
2021-09-13,9081352000
2021-09-14,8929912000
2021-09-15,9020776000
2021-09-16,9083876000
2021-09-17,9076304000
2021-09-20,8828952000
2021-09-21,8707800000
2021-09-22,8778472000
2021-09-23,8879432000
2021-09-24,8816332000
2021-09-27,8962724000
2021-09-28,8712848000
2021-09-29,8654796000
2021-09-30,8411574700
2021-10-01,8691877100
2021-10-04,8686871700
2021-10-05,8784477000
2021-10-06,8594271800
2021-10-07,8671855500
2021-10-08,8596774500
2021-10-11,8441607099
2021-10-12,8326482900
2021-10-13,8359018000
2021-10-14,8659342000
2021-10-15,8739428400
2021-10-18,8679363600
2021-10-19,8629309600
2021-10-20,8719406800
2021-10-21,8751941900
2021-10-22,8651833900
2021-10-25,8521693499
2021-10-26,8203850600
2021-10-27,8083720999
2021-10-28,8166310100
2021-10-29,8151293900
2021-11-01,8351509899
2021-11-02,8253904599
2021-11-03,8128769599
2021-11-04,8466634100
2021-11-05,8591769100
2021-11-08,8354012600
2021-11-09,8461628700
2021-11-10,8404066600
2021-11-11,8504174599
2021-11-12,8344001800
2021-11-15,8271423499
2021-11-16,8078715600
2021-11-17,8043677800
2021-11-18,8041175100
2021-11-19,7850969900
2021-11-22,7788402400
2021-11-23,7865986100
2021-11-24,7916040100
2021-11-26,7633235000
2021-11-29,7763375400
2021-11-30,7505597300
2021-12-01,7402986600
2021-12-02,7643245800
2021-12-03,7555651300
2021-12-06,7698305200
2021-12-07,7870991500
2021-12-08,7833451000
2021-12-09,7653256600
2021-12-10,7723332200
2021-12-13,7673278200
2021-12-14,7708316000
2021-12-15,7673278200
2021-12-16,7865986100
2021-12-17,7665770100
2021-12-20,7503094600
2021-12-21,7845964500
2021-12-22,7998629200
2021-12-23,8151293900
2021-12-27,8206353300
2021-12-28,8196342500
2021-12-29,8116256100
2021-12-30,8106245300
2021-12-31,7814444399
2022-01-03,8066914799
2022-01-04,8280543600
2022-01-05,8125177200
2022-01-06,8188294799
2022-01-07,8093618400
2022-01-10,7986804000
2022-01-11,8028073200
2022-01-12,8127604799
2022-01-13,8275688400
2022-01-14,8251412400
2022-01-18,7906693200
2022-01-19,7770747599
2022-01-20,7775602800
2022-01-21,7413890400
2022-01-24,7360483200
2022-01-25,7146854400
2022-01-26,7117723200
2022-01-27,7037612400
2022-01-28,7200261600
2022-01-31,7302220800
2022-02-01,7474580400
2022-02-02,7450304400
2022-02-03,8474751599
2022-02-04,8746642800
2022-02-07,9062230800
2022-02-08,9423943200
2022-02-09,9377818800
2022-02-10,9178755600
2022-02-11,8943278400
2022-02-14,8904436800
2022-02-15,9069513600
2022-02-16,9067086000
2022-02-17,8688380400
2022-02-18,8647111200
2022-02-22,8530586400
2022-02-23,8360654399
2022-02-24,8511165600
2022-02-25,8625262800
2022-02-28,8261122800
2022-03-01,7304648400
2022-03-02,7673643600
2022-03-03,7608098400
2022-03-04,7282800000
2022-03-07,7027902000
2022-03-08,7491573600
2022-03-09,7277944800
2022-03-10,7309503600
2022-03-11,7418745600
2022-03-14,7404180000
2022-03-15,7554691200
2022-03-16,7952817599
2022-03-17,7916403600
2022-03-18,8059632000
2022-03-21,8008652400
2022-03-22,8122749600
2022-03-23,7833865200
2022-03-24,7955245200
2022-03-25,8142170400
2022-03-28,7994086800
2022-03-29,8236846800
2022-03-30,8035356000
2022-03-31,7585822400
2022-04-01,7288248000
2022-04-04,7406812800
2022-04-05,7153409600
2022-04-06,7067392000
2022-04-07,7069716800
2022-04-08,7139460800
2022-04-11,7178982400
2022-04-12,7137136000
2022-04-13,7209204800
2022-04-14,7265000000
2022-04-18,7251051200
2022-04-19,7302196800
2022-04-20,7413787200
2022-04-21,7139460800
2022-04-22,6841886400
2022-04-25,7006947200
2022-04-26,6779116800
2022-04-27,6707048000
2022-04-28,6876758400
2022-04-29,6672176000
2022-05-02,6827937600
2022-05-03,6948827200
2022-05-04,7181307200
2022-05-05,6911630400
2022-05-06,6839561600
2022-05-09,6553611200
2022-05-10,6576859200
2022-05-11,6404824000
2022-05-12,6537337600
2022-05-13,6897681600
2022-05-16,6888382400
2022-05-17,7134811200
2022-05-18,6774467200
2022-05-19,6890707200
2022-05-20,6881408000
2022-05-23,6988348800
2022-05-24,6844211200
2022-05-25,6846536000
2022-05-26,7941516799
2022-05-27,8155398400
2022-05-31,8187945600
2022-06-01,8036833600
2022-06-02,8167022400
2022-06-03,8194920000
2022-06-06,8229792000
2022-06-07,8297211199
2022-06-08,8192595200
2022-06-09,8018235200
2022-06-10,7611395200
2022-06-13,7009272000
2022-06-14,7234777600
2022-06-15,7518403200
2022-06-16,6916280000
2022-06-17,7018571200
2022-06-21,7132486400
2022-06-22,7099939200
2022-06-23,7041819200
2022-06-24,7474232000
2022-06-27,7513753600
2022-06-28,7278948800
2022-06-29,7097614400
2022-06-30,6970087600
2022-07-01,6885002400
2022-07-05,6873504400
2022-07-06,6742427200
2022-07-07,6868905200
2022-07-08,6868905200
2022-07-11,6728629600
2022-07-12,6590653600
2022-07-13,6565358000
2022-07-14,6427382000
2022-07-15,6609050400
2022-07-18,6671139600
2022-07-19,7080468400
2022-07-20,7082768000
2022-07-21,7190849200
2022-07-22,7128760000
2022-07-25,7165553600
2022-07-26,7011480400
2022-07-27,7287432400
2022-07-28,7278234000
2022-07-29,7266736000
2022-08-01,7278234000
2022-08-02,7156355200
2022-08-03,7248339200
2022-08-04,6013454000
2022-08-05,5873178400
2022-08-08,6029551200
2022-08-09,5923769600
2022-08-10,6054846800
2022-08-11,6050247600
2022-08-12,6126134400
2022-08-15,6139932000
2022-08-16,6135332800
2022-08-17,5960563200
2022-08-18,6031850800
2022-08-19,5962862800
2022-08-22,5677712400
2022-08-23,5774295600
2022-08-24,5755898800
2022-08-25,5880077200
2022-08-26,5594926800
2022-08-29,5608724400
2022-08-30,5636319600
2022-08-31,5698408800
2022-09-01,6139932000
2022-09-02,6319300800
2022-09-06,6070944000
2022-09-07,6130733600
2022-09-08,6116936000
2022-09-09,6153729600
2022-09-12,6521665600
2022-09-13,6266410000
2022-09-14,6353794800
2022-09-15,6317001200
2022-09-16,6218118400
2022-09-19,6381390000
2022-09-20,6220418000
2022-09-21,6333098400
2022-09-22,6047948000
2022-09-23,5484546000
2022-09-26,5420157200
2022-09-27,5367266400
2022-09-28,5537436800
2022-09-29,5673113200
2022-09-30,5619139200
2022-10-03,5979517000
2022-10-04,6289396000
2022-10-05,6268737400
2022-10-06,6172330600
2022-10-07,6096582400
2022-10-10,6147081200
2022-10-11,6170035200
2022-10-12,6128718000
2022-10-13,6303168400
2022-10-14,6227420200
2022-10-17,6222829400
2022-10-18,6436301600
2022-10-19,6459255600
2022-10-20,6507459000
2022-10-21,6649773800
2022-10-24,6606161200
2022-10-25,6652069200
2022-10-26,6668137000
2022-10-27,6590093400
2022-10-28,6860950600
2022-10-31,6599275000
2022-11-01,6615342800
2022-11-02,6463846400
2022-11-03,5901473400
2022-11-04,6346781000
2022-11-07,6656660000
2022-11-08,6528117600
2022-11-09,6424824600
2022-11-10,6658955400
2022-11-11,6762248400
2022-11-14,6672727800
2022-11-15,6567139400
2022-11-16,6530413000
2022-11-17,6509754400
2022-11-18,6544185400
2022-11-21,6583207200
2022-11-22,6780611600
2022-11-23,6796679400
2022-11-25,6812747200
2022-11-28,6645183000
2022-11-29,6681909400
2022-11-30,6810451800
2022-12-01,6757657600
2022-12-02,6624524400
2022-12-05,6282509800
2022-12-06,6383507400
2022-12-07,6110354800
2022-12-08,6135604200
2022-12-09,6041492800
2022-12-12,6266442000
2022-12-13,6254965000
2022-12-14,6264146600
2022-12-15,6197580000
2022-12-16,6036902000
2022-12-19,5961153800
2022-12-20,6004766400
2022-12-21,6149376600
2022-12-22,6018538800
2022-12-23,6089696200
2022-12-27,6126422600
2022-12-28,5963449200
2022-12-29,6137899600
2022-12-30,6082810000
2023-01-03,6195866400
2023-01-04,6310065600
2023-01-05,6193627200
2023-01-06,6307826400
2023-01-09,6330218400
2023-01-10,6377241600
2023-01-11,6336936000
2023-01-12,6453374400
2023-01-13,6451135200
2023-01-17,6516072000
2023-01-18,6484723200
2023-01-19,6307826400
2023-01-20,6359328000
2023-01-23,6525028800
2023-01-24,6271999200
2023-01-25,6242889600
2023-01-26,6395155200
2023-01-27,6330218400
2023-01-30,6294391200
2023-01-31,6433221600
2023-02-01,6457852800
2023-02-02,6625792800
2023-02-03,6469048800
2023-02-06,6142125600
2023-02-07,6303348000
2023-02-08,6321261600
2023-02-09,6527268000
2023-02-10,6471288000
2023-02-13,6636988800
2023-02-14,6520550400
2023-02-15,6574291200
2023-02-16,6457852800
2023-02-17,6439939200
2023-02-21,6316783200
2023-02-22,6283195200
2023-02-23,6345892800
2023-02-24,6209301600
2023-02-27,6274238400
2023-02-28,6211540800
2023-03-01,6227215200
2023-03-02,6330218400
2023-03-03,6469048800
