,GIS
2013-11-25,31100180000
2013-11-26,31474279999
2013-11-27,31505455000
2013-11-29,31443105000
2013-12-02,31337110000
2013-12-03,31549100000
2013-12-04,31617685000
2013-12-05,31337110000
2013-12-06,32110250000
2013-12-09,32072840000
2013-12-10,31630154999
2013-12-11,31542865000
2013-12-12,30906895000
2013-12-13,30950540000
2013-12-16,31118884999
2013-12-17,30913130000
2013-12-18,31006654999
2013-12-19,30775960000
2013-12-20,30738550000
2013-12-23,30651259999
2013-12-24,30726080000
2013-12-26,30987950000
2013-12-27,31075240000
2013-12-30,31150060000
2013-12-31,31118884999
2014-01-02,30800900000
2014-01-03,30713610000
2014-01-06,30763490000
2014-01-07,31081475000
2014-01-08,30283395000
2014-01-09,30551500000
2014-01-10,30732315000
2014-01-13,30433035000
2014-01-14,30426800000
2014-01-15,30177400000
2014-01-16,30252220000
2014-01-17,30102580000
2014-01-21,30264690000
2014-01-22,30408095000
2014-01-23,30370685000
2014-01-24,30102580000
2014-01-27,30258455000
2014-01-28,30526560000
2014-01-29,29890590000
2014-01-30,30283395000
2014-01-31,29940470000
2014-02-03,29217210000
2014-02-04,29360615000
2014-02-05,29528960000
2014-02-06,29716009999
2014-02-07,29959175000
2014-02-10,30121285000
2014-02-11,30507855000
2014-02-12,30258455000
2014-02-13,30669965000
2014-02-14,31106415000
2014-02-18,30975480000
2014-02-19,30719845000
2014-02-20,31037830000
2014-02-21,30869485000
2014-02-24,30647780000
2014-02-25,30770740000
2014-02-26,30530967999
2014-02-27,30604744000
2014-02-28,30758444000
2014-03-03,30653928000
2014-03-04,31194952000
2014-03-05,31133472000
2014-03-06,31151916000
2014-03-07,31231840000
2014-03-10,31016660000
2014-03-11,31194952000
2014-03-12,31569980000
2014-03-13,31360948000
2014-03-14,30598596000
2014-03-17,31004364000
2014-03-18,31176508000
2014-03-19,31194952000
2014-03-20,31385540000
2014-03-21,31373244000
2014-03-24,31182656000
2014-03-25,31403984000
2014-03-26,31416280000
2014-03-27,31403984000
2014-03-28,31539240000
2014-03-31,31858936000
2014-04-01,31834344000
2014-04-02,31735976000
2014-04-03,32111003999
2014-04-04,31508500000
2014-04-07,31877380000
2014-04-08,31526944000
2014-04-09,31520796000
2014-04-10,31354800000
2014-04-11,31447020000
2014-04-14,31539240000
2014-04-15,31508500000
2014-04-16,32129448000
2014-04-17,32024932000
2014-04-21,32154040000
2014-04-22,32086412000
2014-04-23,32197076000
2014-04-24,32233964000
2014-04-25,32147892000
2014-04-28,32688916000
2014-04-29,32467588000
2014-04-30,32596696000
2014-05-01,32387664000
2014-05-02,32430700000
2014-05-05,32590548000
2014-05-06,32498328000
2014-05-07,32916392000
2014-05-08,32996316000
2014-05-09,33445120000
2014-05-12,33359048000
2014-05-13,33426676000
2014-05-14,33260680000
2014-05-15,32836467999
2014-05-16,33082388000
2014-05-19,33027056000
2014-05-20,32879503999
2014-05-21,32879503999
2014-05-22,33039352000
2014-05-23,33082388000
2014-05-27,33227424000
2014-05-28,33227424000
2014-05-29,33509220000
2014-05-30,33650118000
2014-06-02,33637865999
2014-06-03,33723630000
2014-06-04,34036056000
2014-06-05,33901284000
2014-06-06,33944165999
2014-06-09,33797142000
2014-06-10,33791015999
2014-06-11,33539850000
2014-06-12,33202920000
2014-06-13,33270306000
2014-06-16,33209046000
2014-06-17,33258054000
2014-06-18,33496968000
2014-06-19,33594984000
2014-06-20,33472464000
2014-06-23,33245802000
2014-06-24,32896620000
2014-06-25,31708176000
2014-06-26,31873578000
2014-06-27,32045106000
2014-06-30,32186004000
2014-07-01,32406540000
2014-07-02,32473926000
2014-07-03,32498430000
2014-07-07,32725092000
2014-07-08,32529060000
2014-07-09,32627076000
2014-07-10,32480052000
2014-07-11,32412665999
2014-07-14,32492304000
2014-07-15,32424918000
2014-07-16,32516808000
2014-07-17,32333028000
2014-07-18,32504556000
2014-07-21,32382036000
2014-07-22,32437170000
2014-07-23,32406540000
2014-07-24,32437170000
2014-07-25,32351406000
2014-07-28,32388162000
2014-07-29,32167626000
2014-07-30,31640790000
2014-07-31,30721890000
2014-08-01,31199718000
2014-08-04,31420254000
2014-08-05,31169088000
2014-08-06,31683672000
2014-08-07,31414128000
2014-08-08,31836822000
2014-08-11,32124744000
2014-08-12,32149247999
2014-08-13,32192130000
2014-08-14,32333028000
2014-08-15,32259515999
2014-08-18,32461674000
2014-08-19,32608697999
2014-08-20,32725092000
2014-08-21,32602572000
2014-08-22,32290146000
2014-08-25,31847410000
2014-08-26,31925748000
2014-08-27,32094476000
2014-08-28,32052294000
2014-08-29,32166788000
2014-09-02,32154736000
2014-09-03,32263204000
2014-09-04,32227048000
2014-09-05,32431932000
2014-09-08,32245126000
2014-09-09,32040242000
2014-09-10,32076398000
2014-09-11,32100502000
2014-09-12,31811254000
2014-09-15,32046268000
2014-09-16,32046268000
2014-09-17,30630158000
2014-09-18,30865172000
2014-09-19,30901328000
2014-09-22,30581950000
2014-09-23,30377065999
2014-09-24,30401170000
2014-09-25,30202312000
2014-09-26,30298728000
2014-09-29,30509638000
2014-09-30,30401170000
2014-10-01,30117948000
2014-10-02,30214364000
2014-10-03,30413222000
2014-10-06,30485534000
2014-10-07,30238468000
2014-10-08,30220390000
2014-10-09,30063714000
2014-10-10,30015506000
2014-10-13,29696128000
2014-10-14,29840752000
2014-10-15,29593686000
2014-10-16,29443036000
2014-10-17,29702154000
2014-10-20,30081792000
2014-10-21,30407196000
2014-10-22,30491560000
2014-10-23,30437326000
2014-10-24,30750678000
2014-10-27,30829015999
2014-10-28,30961588000
2014-10-29,30672340000
2014-10-30,31003770000
2014-10-31,31311096000
2014-11-03,31732915999
2014-11-04,31853436000
2014-11-05,32040242000
2014-11-06,32100502000
2014-11-07,30949536000
2014-11-10,30654262000
2014-11-11,30714522000
2014-11-12,30708496000
2014-11-13,30732600000
2014-11-14,30624132000
2014-11-17,30943510000
2014-11-18,31088134000
2014-11-19,31286992000
2014-11-20,31118264000
2014-11-21,31244810000
2014-11-24,30807300000
2014-11-25,30897030000
2014-11-26,31016670000
2014-11-28,31555050000
2014-12-01,31483266000
2014-12-02,31734510000
2014-12-03,31728528000
2014-12-04,31704600000
2014-12-05,31776384000
2014-12-08,31662726000
2014-12-09,31273896000
2014-12-10,31100418000
2014-12-11,31393536000
2014-12-12,31166220000
2014-12-15,30789354000
2014-12-16,30585966000
2014-12-17,31220058000
2014-12-18,32009682000
2014-12-19,32189142000
2014-12-22,32530116000
2014-12-23,32548061999
2014-12-24,32488242000
2014-12-26,32530116000
2014-12-29,32488242000
2014-12-30,32512170000
2014-12-31,31902006000
2015-01-02,31770402000
2015-01-05,31196130000
2015-01-06,31118364000
2015-01-07,31776384000
2015-01-08,32045574000
2015-01-09,31722546000
2015-01-12,31495230000
2015-01-13,31531122000
2015-01-14,31656744000
2015-01-15,31973790000
2015-01-16,31949861999
2015-01-20,32542080000
2015-01-21,32350656000
2015-01-22,32769396000
2015-01-23,32637792000
2015-01-26,32871090000
2015-01-27,32966802000
2015-01-28,32350656000
2015-01-29,32081466000
2015-01-30,31393536000
2015-02-02,31746474000
2015-02-03,31860132000
2015-02-04,31836204000
2015-02-05,31943880000
2015-02-06,31800311999
2015-02-09,31704600000
2015-02-10,31842186000
2015-02-11,31800311999
2015-02-12,31662726000
2015-02-13,31393536000
2015-02-17,31309788000
2015-02-18,31632816000
2015-02-19,31973790000
2015-02-20,31985754000
2015-02-23,33623814000
2015-02-24,33579812000
2015-02-25,33655244000
2015-02-26,33579812000
2015-02-27,33812394000
2015-03-02,33630100000
2015-03-03,33617527999
2015-03-04,33447806000
2015-03-05,33491808000
2015-03-06,32768918000
2015-03-09,33001500000
2015-03-10,32555194000
2015-03-11,32498620000
2015-03-12,33076932000
2015-03-13,32781490000
2015-03-16,32944925999
2015-03-17,32718630000
2015-03-18,33227796000
2015-03-19,33026644000
2015-03-20,33598670000
2015-03-23,33780964000
2015-03-24,33441520000
2015-03-25,33780964000
2015-03-26,33906684000
2015-03-27,34566714000
2015-03-30,35421610000
2015-03-31,35578760000
2015-04-01,35503328000
2015-04-02,35547330000
2015-04-06,35666764000
2015-04-07,35251888000
2015-04-08,35094738000
2015-04-09,35283318000
2015-04-10,35509614000
2015-04-13,35471898000
2015-04-14,35597618000
2015-04-15,35484470000
2015-04-16,35346178000
2015-04-17,35258174000
2015-04-20,35484470000
2015-04-21,35270746000
2015-04-22,35333606000
2015-04-23,35383894000
2015-04-24,35440468000
2015-04-27,35233030000
2015-04-28,35264460000
2015-04-29,34931302000
2015-04-30,34786724000
2015-05-01,35013020000
2015-05-04,35107310000
2015-05-05,34969018000
2015-05-06,34761580000
2015-05-07,34969018000
2015-05-08,35371322000
2015-05-11,35245602000
2015-05-12,35453040000
2015-05-13,35339892000
2015-05-14,35729624000
2015-05-15,35918204000
2015-05-18,35735910000
2015-05-19,35742196000
2015-05-20,35811342000
2015-05-21,35717052000
2015-05-22,35528472000
2015-05-26,35189028000
2015-05-27,35497042000
2015-05-28,35358750000
2015-05-29,35295890000
2015-06-01,33869693000
2015-06-02,33610962000
2015-06-03,33514690000
2015-06-04,33129602000
2015-06-05,32744514000
2015-06-08,32708412000
2015-06-09,32762565000
2015-06-10,33147653000
2015-06-11,33159687000
2015-06-12,33045364000
2015-06-15,32732480000
2015-06-16,33147653000
2015-06-17,33243925000
2015-06-18,33604945000
2015-06-19,33773421000
2015-06-22,34038169000
2015-06-23,34032152000
2015-06-24,34026135000
2015-06-25,33990033000
2015-06-26,34254781000
2015-06-29,33731302000
2015-06-30,33526724000
2015-07-01,34351053000
2015-07-02,34326985000
2015-07-06,34050203000
2015-07-07,34832413000
2015-07-08,34266815000
2015-07-09,34254781000
2015-07-10,34459359000
2015-07-13,34609784000
2015-07-14,34447325000
2015-07-15,34182577000
2015-07-16,34314951000
2015-07-17,34260798000
2015-07-20,34194611000
2015-07-21,34423257000
2015-07-22,34675971000
2015-07-23,34345036000
2015-07-24,34248764000
2015-07-27,34272832000
2015-07-28,34627835000
2015-07-29,34591733000
2015-07-30,35055042000
2015-07-31,35024957000
2015-08-03,35458181000
2015-08-04,35494283000
2015-08-05,35740980000
2015-08-06,35831235000
2015-08-07,35566487000
2015-08-10,35740980000
2015-08-11,35584538000
2015-08-12,35560470000
2015-08-13,35434113000
2015-08-14,35656742000
2015-08-17,35674793000
2015-08-18,35464198000
2015-08-19,35217501000
2015-08-20,34790294000
2015-08-21,33821557000
2015-08-24,32804684000
2015-08-25,32979177000
2015-08-26,33629013000
2015-08-27,34272832000
2015-08-28,34375121000
2015-08-31,34021944000
2015-09-01,33284682000
2015-09-02,34057908000
2015-09-03,34531434000
2015-09-04,33920046000
2015-09-08,34261703999
2015-09-09,33440526000
2015-09-10,33500466000
2015-09-11,33848118000
2015-09-14,33620346000
2015-09-15,34009956000
2015-09-16,34237728000
2015-09-17,34453512000
2015-09-18,33908058000
2015-09-21,34039926000
2015-09-22,34243722000
2015-09-23,34411554000
2015-09-24,34135830000
2015-09-25,34423542000
2015-09-28,33212753999
2015-09-29,33302664000
2015-09-30,33644322000
2015-10-01,33560406000
2015-10-02,33938028000
2015-10-05,34297668000
2015-10-06,33386580000
2015-10-07,33398568000
2015-10-08,33854112000
2015-10-09,33932034000
2015-10-12,34267698000
2015-10-13,33920046000
2015-10-14,33620346000
2015-10-15,33806160000
2015-10-16,34129836000
2015-10-19,33973992000
2015-10-20,33926040000
2015-10-21,34153812000
2015-10-22,35502462000
2015-10-23,34963002000
2015-10-26,34951014000
2015-10-27,34897068000
2015-10-28,34837128000
2015-10-29,34873092000
2015-10-30,34831134000
2015-11-02,34753212000
2015-11-03,34351614000
2015-11-04,34339626000
2015-11-05,34537428000
2015-11-06,33914052000
2015-11-09,33824142000
2015-11-10,33962003999
2015-11-11,34243722000
2015-11-12,33686280000
2015-11-13,33452514000
2015-11-16,34231734000
2015-11-17,33680286000
2015-11-18,34267698000
2015-11-19,34111853999
2015-11-20,34015950000
2015-11-23,34651314000
2015-11-24,34747218000
2015-11-25,34909056000
2015-11-27,35010954000
2015-11-30,34401856000
2015-12-01,34699656000
2015-12-02,34419724000
2015-12-03,34110012000
2015-12-04,34854512000
2015-12-07,34890248000
2015-12-08,35146356000
2015-12-09,34890248000
2015-12-10,35009368000
2015-12-11,34604360000
2015-12-14,34800908000
2015-12-15,34872380000
2015-12-16,35253564000
2015-12-17,34086188000
2015-12-18,33913464000
2015-12-21,34193395999
2015-12-22,34788996000
2015-12-23,35092752000
2015-12-24,34973632000
2015-12-28,34890248000
2015-12-29,35068928000
2015-12-30,34878336000
2015-12-31,34342295999
2016-01-04,34223176000
2016-01-05,34068320000
2016-01-06,33788388000
2016-01-07,32823516000
2016-01-08,32930724000
2016-01-11,33299995999
2016-01-12,33573972000
2016-01-13,32936680000
2016-01-14,32966460000
2016-01-15,32603144000
2016-01-19,33008152000
2016-01-20,32495936000
2016-01-21,32233872000
2016-01-22,32954548000
2016-01-25,32638880000
2016-01-26,32835428000
2016-01-27,32722264000
2016-01-28,32883076000
2016-01-29,33657356000
2016-02-01,33752652000
2016-02-02,33234480000
2016-02-03,33157052000
2016-02-04,32829472000
2016-02-05,32978372000
2016-02-08,33186832000
2016-02-09,33317864000
2016-02-10,33407204000
2016-02-11,33341688000
2016-02-12,33883684000
2016-02-16,34342295999
2016-02-17,34628184000
2016-02-18,34902160000
2016-02-19,34973632000
2016-02-22,34765172000
2016-02-23,35033192000
2016-02-24,35116576000
2016-02-25,35819384000
2016-02-26,35140400000
2016-02-29,35245265000
2016-03-01,35556693000
2016-03-02,35652517000
2016-03-03,35808231000
2016-03-04,36053780000
2016-03-07,35706418000
2016-03-08,35904055000
2016-03-09,36197516000
2016-03-10,36251417000
2016-03-11,36568834000
2016-03-14,36467021000
2016-03-15,36676636000
2016-03-16,36766471000
2016-03-17,37000042000
2016-03-18,37006031000
2016-03-21,36712570000
2016-03-22,36407131000
2016-03-23,36538889000
2016-03-24,36748504000
2016-03-28,37059932000
2016-03-29,37694766000
2016-03-30,37916359000
2016-03-31,37940315000
2016-04-01,38904544000
2016-04-04,39144104000
2016-04-05,38497292000
2016-04-06,38413446000
2016-04-07,37802568000
2016-04-08,37910370000
2016-04-11,37658832000
2016-04-12,38006194000
2016-04-13,37545041000
2016-04-14,37197679000
2016-04-15,37401305000
2016-04-18,37449217000
2016-04-19,37359382000
2016-04-20,36916196000
2016-04-21,36005868000
2016-04-22,36269384000
2016-04-25,36586801000
2016-04-26,36359219000
2016-04-27,36610757000
2016-04-28,36688614000
2016-04-29,36736526000
2016-05-02,37263558000
2016-05-03,36922185000
2016-05-04,36976086000
2016-05-05,37179712000
2016-05-06,37197679000
2016-05-09,37568997000
2016-05-10,38167897000
2016-05-11,38335589000
2016-05-12,38760808000
2016-05-13,38641028000
2016-05-16,38670972999
2016-05-17,37724711000
2016-05-18,37365371000
2016-05-19,37682788000
2016-05-20,37401305000
2016-05-23,37551030000
2016-05-24,37371360000
2016-05-25,37347404000
2016-05-26,37652843000
2016-05-27,37652843000
2016-05-31,37668000000
2016-06-01,37902000000
2016-06-02,37938000000
2016-06-03,38214000000
2016-06-06,38148000000
2016-06-07,38412000000
2016-06-08,38652000000
2016-06-09,39204000000
2016-06-10,39246000000
2016-06-13,38910000000
2016-06-14,39024000000
2016-06-15,38934000000
2016-06-16,39468000000
2016-06-17,39486000000
2016-06-20,39528000000
2016-06-21,39912000000
2016-06-22,39840000000
2016-06-23,40062000000
2016-06-24,39684000000
2016-06-27,39714000000
2016-06-28,39456000000
2016-06-29,40716000000
2016-06-30,42791999999
2016-07-01,43164000000
2016-07-05,43266000000
2016-07-06,43536000000
2016-07-07,43212000000
2016-07-08,43476000000
2016-07-11,43086000000
2016-07-12,42852000000
2016-07-13,43164000000
2016-07-14,43254000000
2016-07-15,43212000000
2016-07-18,43368000000
2016-07-19,43584000000
2016-07-20,43020000000
2016-07-21,42726000000
2016-07-22,42732000000
2016-07-25,43014000000
2016-07-26,42768000000
2016-07-27,42330000000
2016-07-28,42804000000
2016-07-29,43134000000
2016-08-01,42978000000
2016-08-02,42582000000
2016-08-03,41868000000
2016-08-04,42294000000
2016-08-05,42330000000
2016-08-08,42378000000
2016-08-09,42558000000
2016-08-10,42636000000
2016-08-11,42641999999
2016-08-12,42702000000
2016-08-15,42624000000
2016-08-16,42300000000
2016-08-17,42336000000
2016-08-18,42762000000
2016-08-19,42870000000
2016-08-22,42936000000
2016-08-23,42660000000
2016-08-24,42600000000
2016-08-25,42834000000
2016-08-26,42522000000
2016-08-29,42052096000
2016-08-30,41516288000
2016-08-31,41698815999
2016-09-01,41280768000
2016-09-02,41769472000
2016-09-06,41745920000
2016-09-07,39950080000
2016-09-08,39726336000
2016-09-09,38301440000
2016-09-12,39025664000
2016-09-13,38625280000
2016-09-14,38554624000
2016-09-15,38589952000
2016-09-16,38383872000
2016-09-19,38395648000
2016-09-20,38095360000
2016-09-21,38425088000
2016-09-22,38307328000
2016-09-23,38065920000
2016-09-26,37624320000
2016-09-27,37636096000
2016-09-28,37730304000
2016-09-29,37483008000
2016-09-30,37612544000
2016-10-03,37612544000
2016-10-04,37123840000
2016-10-05,36717568000
2016-10-06,36752896000
2016-10-07,36582144000
2016-10-10,36764672000
2016-10-11,36476160000
2016-10-12,36582144000
2016-10-13,36635136000
2016-10-14,36376064000
2016-10-17,36370176000
2016-10-18,36452608000
2016-10-19,36252416000
2016-10-20,35916800000
2016-10-21,35746048000
2016-10-24,35852032000
2016-10-25,35975680000
2016-10-26,35822592000
2016-10-27,35751936000
2016-10-28,36305408000
2016-10-31,36493824000
2016-11-01,36287744000
2016-11-02,36140544000
2016-11-03,35987456000
2016-11-04,35710720000
2016-11-07,36405504000
2016-11-08,37512448000
2016-11-09,36941312000
2016-11-10,35958016000
2016-11-11,35940352000
2016-11-14,36034560000
2016-11-15,36093440000
2016-11-16,36069888000
2016-11-17,36128768000
2016-11-18,36069888000
2016-11-21,36287744000
2016-11-22,36905984000
2016-11-23,36199424000
2016-11-25,36682240000
2016-11-28,36049856000
2016-11-29,36386662000
2016-11-30,35387858000
2016-12-01,35184613000
2016-12-02,35387858000
2016-12-05,35498191000
2016-12-06,35440121000
2016-12-07,36578293000
2016-12-08,36282136000
2016-12-09,36700240000
2016-12-12,37089309000
2016-12-13,37013818000
2016-12-14,36508609000
2016-12-15,36479574000
2016-12-16,36874450000
2016-12-19,36618942000
2016-12-20,35684015000
2016-12-21,36229873000
2016-12-22,36270522000
2016-12-23,36096312000
2016-12-27,36119540000
2016-12-28,35939523000
2016-12-29,36212452000
2016-12-30,35869839000
2017-01-03,36055663000
2017-01-04,36044049000
2017-01-05,36148575000
2017-01-06,35695629000
2017-01-09,35167192000
2017-01-10,35103315000
2017-01-11,35411086000
2017-01-12,35579489000
2017-01-13,35469156000
2017-01-17,35991786000
2017-01-18,36049856000
2017-01-19,35800155000
2017-01-20,36247294000
2017-01-23,36073084000
2017-01-24,36392469000
2017-01-25,36589907000
2017-01-26,36409890000
2017-01-27,36421504000
2017-01-30,36351820000
2017-01-31,36282136000
2017-02-01,35637559000
2017-02-02,35840804000
2017-02-03,36427311000
2017-02-06,35678208000
2017-02-07,35898874000
2017-02-08,36131154000
2017-02-09,36618942000
2017-02-10,36444732000
2017-02-13,36520223000
2017-02-14,36636363000
2017-02-15,36694433000
2017-02-16,35736278000
2017-02-17,34394861000
2017-02-21,35434314000
2017-02-22,35184613000
2017-02-23,35294946000
2017-02-24,35637559000
2017-02-27,34705260000
2017-02-28,34954230000
2017-03-01,35058450000
2017-03-02,35266890000
2017-03-03,35162670000
2017-03-06,34988970000
2017-03-07,34884750000
2017-03-08,34780530000
2017-03-09,35104770000
2017-03-10,35070030000
2017-03-13,35041080000
2017-03-14,35006340000
2017-03-15,35411640000
2017-03-16,35208990000
2017-03-17,35122140000
2017-03-20,34890540000
2017-03-21,34601040000
2017-03-22,34126260000
2017-03-23,34375230000
2017-03-24,34253639999
2017-03-27,34039410000
2017-03-28,34166790000
2017-03-29,34415760000
2017-03-30,34201530000
2017-03-31,34166790000
2017-04-03,33900450000
2017-04-04,33802020000
2017-04-05,33726750000
2017-04-06,33402510000
2017-04-07,33379350000
2017-04-10,33304080000
2017-04-11,33246180000
2017-04-12,33338820000
2017-04-13,33101430000
2017-04-17,33350400000
2017-04-18,33674639999
2017-04-19,33489360000
2017-04-20,33512520000
2017-04-21,33425670000
2017-04-24,33663060000
2017-04-25,33720960000
2017-04-26,33512520000
2017-04-27,33240389999
2017-04-28,33298290000
2017-05-01,32771400000
2017-05-02,32377680000
2017-05-03,32452950000
2017-05-04,33031950000
2017-05-05,33176700000
2017-05-08,33234600000
2017-05-09,32638230000
2017-05-10,32620860000
2017-05-11,32574540000
2017-05-12,32568750000
2017-05-15,32632440000
2017-05-16,32476110000
2017-05-17,32441370000
2017-05-18,32371889999
2017-05-19,32557170000
2017-05-22,32835090000
2017-05-23,32823510000
2017-05-24,32950889999
2017-05-25,32904570000
2017-05-26,33188280000
2017-05-30,32612605000
2017-05-31,32710610000
2017-06-01,33177575000
2017-06-02,33177575000
2017-06-05,33114160000
2017-06-06,33166045000
2017-06-07,33264050000
2017-06-08,32975800000
2017-06-09,32912385000
2017-06-12,32998860000
2017-06-13,33535005000
2017-06-14,33869375000
2017-06-15,33915495000
2017-06-16,32918150000
2017-06-19,32929680000
2017-06-20,32710610000
2017-06-21,32405065000
2017-06-22,32284000000
2017-06-23,32249410000
2017-06-26,32382005000
2017-06-27,32007280000
2017-06-28,32526130000
2017-06-29,31690205000
2017-06-30,31938100000
2017-07-03,31811270000
2017-07-05,31597965000
2017-07-06,31027230000
2017-07-07,30917695000
2017-07-10,30785100000
2017-07-11,30860045000
2017-07-12,30808160000
2017-07-13,30715920000
2017-07-14,30981110000
2017-07-17,31217475000
2017-07-18,30940755000
2017-07-19,31044525000
2017-07-20,31229005000
2017-07-21,31332775000
2017-07-24,31407720000
2017-07-25,31776680000
2017-07-26,31782445000
2017-07-27,31989985000
2017-07-28,31897745000
2017-07-31,32087989999
2017-08-01,31822800000
2017-08-02,32324355000
2017-08-03,32410830000
2017-08-04,32382005000
2017-08-07,32503070000
2017-08-08,32157170000
2017-08-09,32151405000
2017-08-10,32451185000
2017-08-11,32624135000
2017-08-14,33091100000
2017-08-15,33039215000
2017-08-16,33166045000
2017-08-17,33189105000
2017-08-18,32941210000
2017-08-21,33027685000
2017-08-22,33148750000
2017-08-23,33252520000
2017-08-24,32099520000
2017-08-25,31719030000
2017-08-28,31010164000
2017-08-29,30810209000
2017-08-30,30707375000
2017-08-31,30427438000
2017-09-01,30690236000
2017-09-05,30690236000
2017-09-06,31250110000
2017-09-07,31227257999
2017-09-08,31621455000
2017-09-11,31867114000
2017-09-12,31741428000
2017-09-13,31587177000
2017-09-14,31450065000
2017-09-15,31878540000
2017-09-18,32238459000
2017-09-19,31638594000
2017-09-20,29804721000
2017-09-21,29530497000
2017-09-22,29267699000
2017-09-25,29861851000
2017-09-26,29690461000
2017-09-27,29953259000
2017-09-28,29856138000
2017-09-29,29570488000
2017-10-02,29599053000
2017-10-03,29319116000
2017-10-04,29713313000
2017-10-05,29759017000
2017-10-06,29364820000
2017-10-09,28673547000
2017-10-10,29107735000
2017-10-11,29062031000
2017-10-12,29290551000
2017-10-13,29439089000
2017-10-16,29599053000
2017-10-17,29536210000
2017-10-18,29850425000
2017-10-19,29724739000
2017-10-20,29713313000
2017-10-23,29519071000
2017-10-24,29587627000
2017-10-25,29439089000
2017-10-26,29570488000
2017-10-27,29461941000
2017-10-30,28942057999
2017-10-31,29661896000
2017-11-01,29724739000
2017-11-02,29570488000
2017-11-03,29330542000
2017-11-06,28622130000
2017-11-07,29119161000
2017-11-08,29844712000
2017-11-09,29581914000
2017-11-10,30438864000
2017-11-13,30261761000
2017-11-14,30918756000
2017-11-15,30010389000
2017-11-16,30661671000
2017-11-17,30690236000
2017-11-20,30987312000
2017-11-21,30575976000
2017-11-22,30650245000
2017-11-24,30650245000
2017-11-27,30943625000
2017-11-28,31395900000
2017-11-29,32254650000
2017-11-30,32380600000
2017-12-01,32323350000
2017-12-04,33124850000
2017-12-05,32775625000
2017-12-06,32867224999
2017-12-07,32455025000
2017-12-08,31968400000
2017-12-11,31997025000
2017-12-12,32094350000
2017-12-13,32329075000
2017-12-14,32134425000
2017-12-15,32569525000
2017-12-18,33090500000
2017-12-19,32993175000
2017-12-20,33640100000
2017-12-21,34080925000
2017-12-22,34424425000
2017-12-26,34418700000
2017-12-27,34453050000
2017-12-28,34092375000
2017-12-29,33943525000
2018-01-02,33800400000
2018-01-03,33622925000
2018-01-04,34012224999
2018-01-05,34304200000
2018-01-08,34418700000
2018-01-09,33960700000
2018-01-10,33565675000
2018-01-11,33256525000
2018-01-12,33119125000
2018-01-16,33451175000
2018-01-17,33846200000
2018-01-18,33582849999
2018-01-19,33840475000
2018-01-22,34218325000
2018-01-23,34229775000
2018-01-24,34189700000
2018-01-25,34430150000
2018-01-26,34464500000
2018-01-29,34109550000
2018-01-30,33537050000
2018-01-31,33485525000
2018-02-01,33136300000
2018-02-02,32031375000
2018-02-05,30920725000
2018-02-06,31934050000
2018-02-07,31287125000
2018-02-08,30909275000
2018-02-09,31327200000
2018-02-12,31441700000
2018-02-13,31367275000
2018-02-14,32077175000
2018-02-15,32569525000
2018-02-16,32306175000
2018-02-20,32031375000
2018-02-21,31189800000
2018-02-22,31458875000
2018-02-23,30331050000
2018-02-26,30188682000
2018-02-27,29812938000
2018-02-28,29677905000
2018-03-01,29689647000
2018-03-02,29906874000
2018-03-05,29719002000
2018-03-06,29977326000
2018-03-07,29977326000
2018-03-08,30353070000
2018-03-09,30206295000
2018-03-12,30511587000
2018-03-13,30523329000
2018-03-14,30417651000
2018-03-15,29901003000
2018-03-16,29642679000
2018-03-19,29478291000
2018-03-20,29313903000
2018-03-21,26718921000
2018-03-22,26096595000
2018-03-23,25955691000
2018-03-26,26595630000
2018-03-27,26601501000
2018-03-28,26037885000
2018-03-29,26454726000
2018-04-02,25885239000
2018-04-03,26008530000
2018-04-04,26636727000
2018-04-05,26671953000
2018-04-06,26695437000
2018-04-09,26390145000
2018-04-10,26131821000
2018-04-11,26343177000
2018-04-12,26172918000
2018-04-13,26302080000
2018-04-16,26560404000
2018-04-17,26572146000
2018-04-18,26260983000
2018-04-19,25850013000
2018-04-20,25486010999
2018-04-23,26161176000
2018-04-24,26049627000
2018-04-25,25855884000
2018-04-26,26049627000
2018-04-27,26137692000
2018-04-30,25679754000
2018-05-01,25568205000
2018-05-02,24945879000
2018-05-03,24194391000
2018-05-04,24975234000
2018-05-07,24857814000
2018-05-08,24834330000
2018-05-09,24957621000
2018-05-10,25022202000
2018-05-11,25045685999
2018-05-14,24969363000
2018-05-15,24945879000
2018-05-16,25274655000
2018-05-17,25133751000
2018-05-18,24552522000
2018-05-21,24523167000
2018-05-22,24617103000
2018-05-23,24828459000
2018-05-24,24775620000
2018-05-25,25033944000
2018-05-29,25403040000
2018-05-30,25654200000
2018-05-31,25289420000
2018-06-01,25474800000
2018-06-04,25881440000
2018-06-05,25409020000
2018-06-06,25474800000
2018-06-07,25247560000
2018-06-08,25660179999
2018-06-11,26563160000
2018-06-12,26622960000
2018-06-13,26682760000
2018-06-14,26616980000
2018-06-15,27167140000
2018-06-18,26748540000
2018-06-19,26898040000
2018-06-20,26832260000
2018-06-21,26892060000
2018-06-22,27041560000
2018-06-25,27513980000
2018-06-26,27543880000
2018-06-27,27346540000
2018-06-28,26718640000
2018-06-29,26467480000
2018-07-02,25977120000
2018-07-03,26030940000
2018-07-05,26814320000
2018-07-06,26933920000
2018-07-09,26497380000
2018-07-10,26724620000
2018-07-11,26724620000
2018-07-12,26658840000
2018-07-13,26856179999
