,LEG
2018-07-17,6095928000
2018-07-18,6095928000
2018-07-19,6160152000
2018-07-20,6161490000
2018-07-23,6018324000
2018-07-24,5964804000
2018-07-25,5978184000
2018-07-26,5923326000
2018-07-27,5899242000
2018-07-30,5790864000
2018-07-31,5829666000
2018-08-01,5697204000
2018-08-02,5754738000
2018-08-03,5836356000
2018-08-06,5881848000
2018-08-07,5939382000
2018-08-08,5924664000
2018-08-09,5877834000
2018-08-10,5797554000
2018-08-13,5766780000
2018-08-14,5848398000
2018-08-15,5812272000
2018-08-16,5907270000
2018-08-17,5967480000
2018-08-20,6067830000
2018-08-21,6188250000
2018-08-22,6154800000
2018-08-23,6077196000
2018-08-24,6043746000
2018-08-27,6094590000
2018-08-28,6097266000
2018-08-29,6122688000
2018-08-30,6091914000
2018-08-31,6079872000
2018-09-04,6057126000
2018-09-05,6165504000
2018-09-06,6097266000
2018-09-07,6115998000
2018-09-10,6177546000
2018-09-11,6193602000
2018-09-12,6192264000
2018-09-13,6192264000
2018-09-14,6208320000
2018-09-17,6156138000
2018-09-18,6169518000
2018-09-19,6168180000
2018-09-20,6157476000
2018-09-21,6107970000
2018-09-24,5986212000
2018-09-25,5963466000
2018-09-26,5927340000
2018-09-27,5857764000
2018-09-28,5859102000
2018-10-01,5846420000
2018-10-02,5766020000
2018-10-03,5807560000
2018-10-04,5689640000
2018-10-05,5618620000
2018-10-08,5681600000
2018-10-09,5410920000
2018-10-10,5351960000
2018-10-11,5234040000
2018-10-12,5215280000
2018-10-15,5211260000
2018-10-16,5315780000
2018-10-17,5256820000
2018-10-18,5173740000
2018-10-19,5129520000
2018-10-22,5113440000
2018-10-23,5153640000
2018-10-24,5038400000
2018-10-25,5161680000
2018-10-26,4656500000
2018-10-29,4617640000
2018-10-30,4862860000
2018-10-31,4865540000
2018-11-01,5043760000
2018-11-02,5086640000
2018-11-05,5078600000
2018-11-06,5014280000
2018-11-07,5025000000
2018-11-08,5090660000
2018-11-09,5034380000
2018-11-12,4925840000
2018-11-13,4967380000
2018-11-14,4958000000
2018-11-15,5006240000
2018-11-16,5078600000
2018-11-19,5022320000
2018-11-20,5029020000
2018-11-21,5063860000
2018-11-23,5094680000
2018-11-26,5110760000
2018-11-27,5105400000
2018-11-28,5239400000
2018-11-29,5196520000
2018-11-30,5191160000
2018-12-03,5381440000
2018-12-04,5145600000
2018-12-06,5239400000
2018-12-07,5142920000
2018-12-10,5051800000
2018-12-11,5033040000
2018-12-12,5031700000
2018-12-13,4909760000
2018-12-14,4845440000
2018-12-17,4868220000
2018-12-18,4889660000
2018-12-19,4802560000
2018-12-20,4850800000
2018-12-21,4673920000
2018-12-24,4551980000
2018-12-26,4740920000
2018-12-27,4830700000
2018-12-28,4798540000
2018-12-31,4816896000
2019-01-02,4839744000
2019-01-03,4764480000
2019-01-04,4908288000
2019-01-07,4994304000
2019-01-08,5065536000
2019-01-09,5093760000
2019-01-10,5148864000
2019-01-11,5152896000
2019-01-14,5150208000
2019-01-15,5164992000
2019-01-16,5160960000
2019-01-17,5224128000
2019-01-18,5323584000
2019-01-22,5253696000
2019-01-23,5217408000
2019-01-24,5323584000
2019-01-25,5371968000
2019-01-28,5376000000
2019-01-29,5413632000
2019-01-30,5455296000
2019-01-31,5505024000
2019-02-01,5506368000
2019-02-04,5495616000
2019-02-05,6031872000
2019-02-06,5928384000
2019-02-07,5884032000
2019-02-08,5839680000
2019-02-11,5854464000
2019-02-12,5974080000
2019-02-13,5945856000
2019-02-14,5964672000
2019-02-15,6041280000
2019-02-19,6074880000
2019-02-20,6084288000
2019-02-21,6131328000
2019-02-22,6166272000
2019-02-25,6191808000
2019-02-26,6146112000
2019-02-27,6140736000
2019-02-28,6104448000
2019-03-01,6179712000
2019-03-04,6179712000
2019-03-05,6129984000
2019-03-06,6054720000
2019-03-07,5956608000
2019-03-08,5957952000
2019-03-11,5917632000
2019-03-12,5912256000
2019-03-13,5865216000
2019-03-14,5787264000
2019-03-15,5779200000
2019-03-18,5799360000
2019-03-19,5738880000
2019-03-20,5634048000
2019-03-21,5693184000
2019-03-22,5479488000
2019-03-25,5529216000
2019-03-26,5597760000
2019-03-27,5658240000
2019-03-28,5683776000
2019-03-29,5674368000
2019-04-01,5740914000
2019-04-02,5720709000
2019-04-03,5738220000
2019-04-04,5779977000
2019-04-05,5867532000
2019-04-08,5786712000
2019-04-09,5700504000
2019-04-10,5789406000
2019-04-11,5820387000
2019-04-12,5825775000
2019-04-15,5819040000
2019-04-16,5891778000
2019-04-17,5833857000
2019-04-18,5828469000
2019-04-22,5770548000
2019-04-23,5789406000
2019-04-24,5778630000
2019-04-25,5615643000
2019-04-26,5658747000
2019-04-29,5606214000
2019-04-30,5301792000
2019-05-01,5324691000
2019-05-02,5357019000
2019-05-03,5431104000
2019-05-06,5401470000
2019-05-07,5289669000
2019-05-08,5237136000
2019-05-09,5137458000
2019-05-10,5179215000
2019-05-13,4991982000
2019-05-14,5063373000
2019-05-15,5082231000
2019-05-16,5117253000
2019-05-17,5055291000
2019-05-20,5024310000
2019-05-21,5107824000
2019-05-22,5057985000
2019-05-23,4966389000
2019-05-24,5009493000
2019-05-28,4935408000
2019-05-29,4961001000
2019-05-30,4913856000
2019-05-31,4783197000
2019-06-03,4850547000
2019-06-04,5063373000
2019-06-05,5071455000
2019-06-06,5072802000
2019-06-07,5107824000
2019-06-10,5020269000
2019-06-11,5079537000
2019-06-12,5095701000
2019-06-13,5087619000
2019-06-14,5036433000
2019-06-17,5066067000
2019-06-18,5111865000
2019-06-19,5145540000
2019-06-20,5163051000
2019-06-21,5156316000
2019-06-24,5083578000
2019-06-25,5043168000
2019-06-26,5022963000
2019-06-27,5111865000
2019-06-28,5168439000
2019-07-01,5223328000
2019-07-02,5247610000
2019-07-03,5297523000
2019-07-05,5247610000
2019-07-08,5168019000
2019-07-09,5115408000
2019-07-10,5108663000
2019-07-11,5104616000
2019-07-12,5258402000
2019-07-15,5215234000
2019-07-16,5300221000
2019-07-17,5297523000
2019-07-18,5333946000
2019-07-19,5346087000
2019-07-22,5332597000
2019-07-23,5420282000
2019-07-24,5356879000
2019-07-25,5324503000
2019-07-26,5302919000
2019-07-29,5258402000
2019-07-30,5436470000
2019-07-31,5391953000
2019-08-01,5243563000
2019-08-02,5194999000
2019-08-05,5074938000
2019-08-06,5189603000
2019-08-07,5270543000
2019-08-08,5332597000
2019-08-09,5258402000
2019-08-12,5158576000
2019-08-13,5230073000
2019-08-14,5083032000
2019-08-15,5069542000
2019-08-16,5194999000
2019-08-19,5288080000
2019-08-20,5201744000
2019-08-21,5240865000
2019-08-22,5271892000
2019-08-23,4972414000
2019-08-26,4971065000
2019-08-27,4900917000
2019-08-28,4942736000
2019-08-29,5026374000
2019-08-30,5016931000
2019-09-03,4919803000
2019-09-04,4960273000
2019-09-05,5166670000
2019-09-06,5258402000
2019-09-09,5452658000
2019-09-10,5646914000
2019-09-11,5671196000
2019-09-12,5690082000
2019-09-13,5683337000
2019-09-16,5648263000
2019-09-17,5648263000
2019-09-18,5660404000
2019-09-19,5568672000
2019-09-20,5505269000
2019-09-23,5538994000
2019-09-24,5464799000
2019-09-25,5487732000
2019-09-26,5507967000
2019-09-27,5520108000
2019-09-30,5535088000
2019-10-01,5421520000
2019-10-02,5270096000
2019-10-03,5274152000
2019-10-04,5340400000
2019-10-07,5309304000
2019-10-08,5198440000
2019-10-09,5236296000
2019-10-10,5317416000
2019-10-11,5526976000
2019-10-14,5578352000
2019-10-15,5681104000
2019-10-16,5754112000
2019-10-17,5819008000
2019-10-18,5896072000
2019-10-21,5950152000
2019-10-22,6032624000
2019-10-23,6066424000
2019-10-24,5983952000
2019-10-25,6117800000
2019-10-28,6240832000
2019-10-29,6972264000
2019-10-30,7014176000
2019-10-31,6935760000
2019-11-01,6933056000
2019-11-04,7093944000
2019-11-05,7300800000
2019-11-06,7373808000
2019-11-07,7442760000
2019-11-08,7460336000
2019-11-11,7344064000
2019-11-12,7341360000
2019-11-13,7249424000
2019-11-14,7193992000
2019-11-15,7215624000
2019-11-18,7242664000
2019-11-19,7126392000
2019-11-20,7080424000
2019-11-21,7033104000
2019-11-22,7075016000
2019-11-25,7142616000
2019-11-26,7177768000
2019-11-27,7114224000
2019-11-29,7073664000
2019-12-02,7058792000
2019-12-03,6996600000
2019-12-04,7007416000
2019-12-05,7052032000
2019-12-06,7175064000
2019-12-09,7050680000
2019-12-10,6945224000
2019-12-11,6969560000
2019-12-12,7011472000
2019-12-13,6857344000
2019-12-16,6919536000
2019-12-17,6966856000
2019-12-18,6965504000
2019-12-19,6930352000
2019-12-20,6960096000
2019-12-23,6862752000
2019-12-24,6881680000
2019-12-26,6889792000
2019-12-27,6918184000
2019-12-30,6901960000
2019-12-31,6882382000
2020-01-02,6816036000
2020-01-03,6740212000
2020-01-06,6770000000
2020-01-07,6679282000
2020-01-08,6713132000
2020-01-09,6725318000
2020-01-10,6695530000
2020-01-13,6839054000
2020-01-14,6860718000
2020-01-15,6904046000
2020-01-16,6983932000
2020-01-17,6932480000
2020-01-21,6924356000
2020-01-22,6964976000
2020-01-23,6947374000
2020-01-24,6889152000
2020-01-27,6728026000
2020-01-28,6798434000
2020-01-29,6683344000
2020-01-30,6684698000
2020-01-31,6443686000
2020-02-03,6358384000
2020-02-04,6435562000
2020-02-05,6347552000
2020-02-06,6283914000
2020-02-07,6105186000
2020-02-10,6082168000
2020-02-11,6157992000
2020-02-12,6239232000
2020-02-13,6155284000
2020-02-14,6174240000
2020-02-18,6101124000
2020-02-19,6090292000
2020-02-20,6118726000
2020-02-21,6045610000
2020-02-24,5842510000
2020-02-25,5623162000
2020-02-26,5512134000
2020-02-27,5300910000
2020-02-28,5369964000
2020-03-02,5449850000
2020-03-03,5299556000
2020-03-04,5485054000
2020-03-05,5180404000
2020-03-06,5112704000
2020-03-09,4611724000
2020-03-10,4951578000
2020-03-11,4644220000
2020-03-12,4025442000
2020-03-13,4392376000
2020-03-16,3716730000
2020-03-17,3806094000
2020-03-18,3229290000
2020-03-19,3540710000
2020-03-20,3227936000
2020-03-23,3042438000
2020-03-24,3586746000
2020-03-25,3739748000
2020-03-26,4103974000
2020-03-27,3784430000
2020-03-30,3800678000
2020-03-31,3620476000
2020-04-01,3313794000
2020-04-02,3285297000
2020-04-03,3083104000
2020-04-06,3437281000
2020-04-07,3604192000
2020-04-08,3904089000
2020-04-09,4054716000
2020-04-13,3891876000
2020-04-14,3938014000
2020-04-15,3582480000
2020-04-16,3631332000
2020-04-17,3920373000
2020-04-20,3727679000
2020-04-21,3662543000
2020-04-22,3723608000
2020-04-23,3912231000
2020-04-24,4054716000
2020-04-27,4381753000
2020-04-28,4578518000
2020-04-29,4887914000
2020-04-30,4767141000
2020-05-01,4579875000
2020-05-04,4621942000
2020-05-05,4117138000
2020-05-06,3767032000
2020-05-07,3646259000
2020-05-08,4043860000
2020-05-11,3863379000
2020-05-12,3678827000
2020-05-13,3340934000
2020-05-14,3667971000
2020-05-15,3610977000
2020-05-18,4130708000
2020-05-19,3874235000
2020-05-20,4019434000
2020-05-21,4033004000
2020-05-22,4069643000
2020-05-26,4297619000
2020-05-27,4585303000
2020-05-28,4361398000
2020-05-29,4151063000
2020-06-01,4313903000
2020-06-02,4395323000
2020-06-03,4765784000
2020-06-04,4853989000
2020-06-05,5041255000
2020-06-08,5238020000
2020-06-09,5107748000
2020-06-10,4882486000
2020-06-11,4507954000
2020-06-12,4453674000
2020-06-15,4578518000
2020-06-16,4777997000
2020-06-17,4649082000
2020-06-18,4696577000
2020-06-19,4602944000
2020-06-22,4600230000
2020-06-23,4820064000
2020-06-24,4581232000
2020-06-25,4544593000
2020-06-26,4400751000
2020-06-29,4696577000
2020-06-30,4773370000
2020-07-01,4668804000
2020-07-02,4663372000
2020-07-06,4781518000
2020-07-07,4765222000
2020-07-08,4899664000
2020-07-09,4550658000
2020-07-10,4739420000
2020-07-13,4712260000
2020-07-14,4812752000
2020-07-15,5095216000
2020-07-16,5076204000
2020-07-17,4962132000
2020-07-20,4846702000
2020-07-21,4861640000
2020-07-22,4983860000
2020-07-23,4936330000
2020-07-24,4879294000
2020-07-27,5065340000
2020-07-28,5133240000
2020-07-29,5350520000
2020-07-30,5403482000
2020-07-31,5444222000
2020-08-03,5391260000
2020-08-04,5157684000
2020-08-05,5300274000
2020-08-06,5252744000
2020-08-07,5316570000
2020-08-10,5577306000
2020-08-11,5604466000
2020-08-12,5541998000
2020-08-13,5455086000
2020-08-14,5471382000
2020-08-17,5520270000
2020-08-18,5381754000
2020-08-19,5369532000
2020-08-20,5324718000
2020-08-21,5411630000
2020-08-24,5517554000
2020-08-25,5498542000
2020-08-26,5518912000
2020-08-27,5585454000
2020-08-28,5634342000
2020-08-31,5567800000
2020-09-01,5761994000
2020-09-02,5916806000
2020-09-03,5752488000
2020-09-04,5726686000
2020-09-08,5783722000
2020-09-09,5862486000
2020-09-10,6009150000
2020-09-11,6051248000
2020-09-14,6060754000
2020-09-15,5990138000
2020-09-16,6047174000
2020-09-17,6101494000
2020-09-18,5984706000
2020-09-21,5631626000
2020-09-22,5664218000
2020-09-23,5630268000
2020-09-24,5596318000
2020-09-25,5569158000
2020-09-28,5723970000
2020-09-29,5529776000
2020-09-30,5595003000
2020-10-01,5660235000
2020-10-02,5797494000
2020-10-05,5896701000
2020-10-06,5748570000
2020-10-07,5942907000
2020-10-08,6010857000
2020-10-09,6107346000
2020-10-12,6114141000
2020-10-13,6031242000
2020-10-14,6100551000
2020-10-15,6205194000
2020-10-16,6183450000
2020-10-19,6001344000
2020-10-20,6014934000
2020-10-21,5953779000
2020-10-22,6004062000
2020-10-23,6039396000
2020-10-26,5869521000
2020-10-27,5709159000
2020-10-28,5521617000
2020-10-29,5634414000
2020-10-30,5671107000
2020-11-02,5914368000
2020-11-03,5637132000
2020-11-04,5656158000
2020-11-05,5749929000
2020-11-06,5527053000
2020-11-09,5680620000
2020-11-10,5842341000
2020-11-11,5646645000
2020-11-12,5434641000
2020-11-13,5690133000
2020-11-16,5832828000
2020-11-17,5811084000
2020-11-18,5783904000
2020-11-19,5877675000
2020-11-20,5906214000
2020-11-23,5940189000
2020-11-24,6050268000
2020-11-25,6095115000
2020-11-27,6020370000
2020-11-30,5857290000
2020-12-01,5816520000
2020-12-02,5800212000
2020-12-03,6016293000
2020-12-04,6066576000
2020-12-07,5997267000
2020-12-08,5775750000
2020-12-09,5675184000
2020-12-10,5782545000
2020-12-11,5595003000
2020-12-14,5475411000
2020-12-15,5624901000
2020-12-16,5535207000
2020-12-17,5681979000
2020-12-18,5673825000
2020-12-21,5567823000
2020-12-22,5611311000
2020-12-23,5692851000
2020-12-24,5773032000
2020-12-28,5884470000
2020-12-29,5805648000
2020-12-30,6013575000
2020-12-31,6024800000
2021-01-04,5894240000
2021-01-05,5839840000
2021-01-06,6095520000
2021-01-07,6114560000
2021-01-08,6001680000
2021-01-11,5967680000
2021-01-12,6066960000
2021-01-13,5966320000
2021-01-14,5982640000
2021-01-15,5944560000
2021-01-19,5932320000
2021-01-20,6013920000
2021-01-21,6069680000
2021-01-22,6009840000
2021-01-25,5860240000
2021-01-26,5841200000
2021-01-27,5735120000
2021-01-28,5759600000
2021-01-29,5576000000
2021-02-01,5642640000
2021-02-02,5755520000
2021-02-03,5773200000
2021-02-04,5793600000
2021-02-05,5850720000
2021-02-08,5937760000
2021-02-09,5852080000
2021-02-10,5750080000
2021-02-11,5831680000
2021-02-12,5759600000
2021-02-16,5735120000
2021-02-17,5678000000
2021-02-18,5691600000
2021-02-19,5842560000
2021-02-22,5876560000
2021-02-23,5898320000
2021-02-24,6047920000
2021-02-25,5834400000
2021-02-26,5884720000
2021-03-01,5990800000
2021-03-02,6109120000
2021-03-03,6242400000
2021-03-04,6011200000
2021-03-05,6438240000
2021-03-08,6632720000
2021-03-09,6477680000
2021-03-10,6707520000
2021-03-11,6579680000
2021-03-12,6689840000
2021-03-15,6680320000
2021-03-16,6484480000
2021-03-17,6574240000
2021-03-18,6508960000
2021-03-19,6443680000
2021-03-22,6296800000
2021-03-23,6001680000
2021-03-24,5990800000
2021-03-25,6251920000
2021-03-26,6324000000
2021-03-29,6189360000
2021-03-30,6281840000
2021-03-31,6222095000
2021-04-01,6331135000
2021-04-05,6385655000
2021-04-06,6316142000
2021-04-07,6339313000
2021-04-08,6337950000
2021-04-09,6459257000
2021-04-12,6481065000
2021-04-13,6422456000
2021-04-14,6535585000
2021-04-15,6594194000
2021-04-16,6650077000
2021-04-19,6695056000
2021-04-20,6650077000
2021-04-21,6850438000
2021-04-22,6771384000
2021-04-23,6883150000
2021-04-26,6903595000
2021-04-27,6939033000
2021-04-28,6941759000
2021-04-29,6888602000
2021-04-30,6770021000
2021-05-03,6937670000
2021-05-04,7346570000
2021-05-05,7628711000
2021-05-06,7762285000
2021-05-07,7841339000
2021-05-10,7898585000
2021-05-11,7726847000
2021-05-12,7428350000
2021-05-13,7661423000
2021-05-14,7683231000
2021-05-17,7635526000
2021-05-18,7491048000
2021-05-19,7397001000
2021-05-20,7421535000
2021-05-21,7375193000
2021-05-24,7428350000
2021-05-25,7386097000
2021-05-26,7435165000
2021-05-27,7523760000
2021-05-28,7500589000
2021-06-01,7591910000
2021-06-02,7461062000
2021-06-03,7489685000
2021-06-04,7448795000
2021-06-07,7451521000
2021-06-08,7480144000
2021-06-09,7360200000
2021-06-10,7282509000
2021-06-11,7360200000
2021-06-14,7105319000
2021-06-15,7123038000
2021-06-16,6958115000
2021-06-17,6753665000
2021-06-18,6673248000
2021-06-21,6877698000
2021-06-22,6896780000
2021-06-23,6892691000
2021-06-24,6955389000
2021-06-25,7082148000
2021-06-28,6954026000
2021-06-29,6985375000
2021-06-30,7066884000
2021-07-01,7057336000
2021-07-02,7010960000
2021-07-06,6884108000
2021-07-07,6915480000
2021-07-08,6794084000
2021-07-09,6940032000
2021-07-12,6929120000
2021-07-13,6779080000
2021-07-14,6751800000
2021-07-15,6676780000
2021-07-16,6581300000
2021-07-19,6409436000
2021-07-20,6616764000
2021-07-21,6631768000
2021-07-22,6518556000
2021-07-23,6609944000
2021-07-26,6569024000
2021-07-27,6518556000
2021-07-28,6491276000
2021-07-29,6630404000
2021-07-30,6551292000
2021-08-02,6554020000
2021-08-03,6657684000
2021-08-04,6559476000
2021-08-05,6600396000
2021-08-06,6571752000
2021-08-09,6498096000
2021-08-10,6601760000
2021-08-11,6780444000
2021-08-12,6766804000
2021-08-13,6785900000
2021-08-16,6755892000
2021-08-17,6577208000
2021-08-18,6518556000
2021-08-19,6395796000
2021-08-20,6519920000
2021-08-23,6567660000
2021-08-24,6622220000
2021-08-25,6713608000
2021-08-26,6624948000
2021-08-27,6743616000
2021-08-30,6698604000
2021-08-31,6600396000
2021-09-01,6582664000
2021-09-02,6631768000
2021-09-03,6502188000
2021-09-07,6420348000
2021-09-08,6313956000
2021-09-09,6429896000
2021-09-10,6367152000
2021-09-13,6517192000
2021-09-14,6343964000
2021-09-15,6433988000
2021-09-16,6356240000
2021-09-17,6296224000
2021-09-20,6226660000
2021-09-21,6199380000
2021-09-22,6259396000
2021-09-23,6301680000
2021-09-24,6354876000
2021-09-27,6414892000
2021-09-28,6315320000
2021-09-29,6391704000
2021-09-30,6120660000
2021-10-01,6212115000
2021-10-04,6285825000
2021-10-05,6203925000
2021-10-06,6127485000
2021-10-07,6220305000
2021-10-08,6176625000
2021-10-11,6179355000
2021-10-12,6187545000
2021-10-13,6071520000
2021-10-14,6254430000
2021-10-15,6240780000
2021-10-18,6303570000
2021-10-19,6302205000
2021-10-20,6437340000
2021-10-21,6489210000
2021-10-22,6468735000
2021-10-25,6517875000
2021-10-26,6459180000
2021-10-27,6337695000
2021-10-28,6545175000
2021-10-29,6395025000
2021-11-01,6565650000
2021-11-02,5943210000
2021-11-03,5952765000
2021-11-04,5967780000
2021-11-05,6026475000
2021-11-08,6042855000
2021-11-09,5932290000
2021-11-10,5973240000
2021-11-11,5985525000
2021-11-12,6081075000
2021-11-15,6082440000
2021-11-16,6098820000
2021-11-17,5969145000
2021-11-18,5818995000
2021-11-19,5731635000
2021-11-22,5836740000
2021-11-23,5874960000
2021-11-24,5778045000
2021-11-26,5611515000
2021-11-29,5615610000
2021-11-30,5513235000
2021-12-01,5532345000
2021-12-02,5728905000
2021-12-03,5696145000
2021-12-06,5844930000
2021-12-07,5920005000
2021-12-08,5824455000
2021-12-09,5748015000
2021-12-10,5707065000
2021-12-13,5593770000
2021-12-14,5612880000
2021-12-15,5660655000
2021-12-16,5641545000
2021-12-17,5191095000
2021-12-20,5187000000
2021-12-21,5240235000
2021-12-22,5386290000
2021-12-23,5401305000
2021-12-27,5450445000
2021-12-28,5509140000
2021-12-29,5556915000
2021-12-30,5554185000
2021-12-31,5622456000
2022-01-03,5633384000
2022-01-04,5832820000
2022-01-05,5804134000
2022-01-06,5729004000
2022-01-07,5731736000
2022-01-10,5708514000
2022-01-11,5704416000
2022-01-12,5703050000
2022-01-13,5757690000
2022-01-14,5666168000
2022-01-18,5562352000
2022-01-19,5511810000
2022-01-20,5371112000
2022-01-21,5331498000
2022-01-24,5438046000
2022-01-25,5491320000
2022-01-26,5253636000
2022-01-27,5175774000
2022-01-28,5275492000
2022-01-31,5443510000
2022-02-01,5477660000
2022-02-02,5361550000
2022-02-03,5235878000
2022-02-04,5174408000
2022-02-07,5110206000
2022-02-08,5245440000
2022-02-09,5336962000
2022-02-10,5234512000
2022-02-11,5222218000
2022-02-14,5255002000
2022-02-15,5350622000
2022-02-16,5390236000
2022-02-17,5271394000
2022-02-18,5256368000
2022-02-22,4994096000
2022-02-23,4953116000
2022-02-24,4935358000
2022-02-25,5096546000
2022-02-28,5065128000
2022-03-01,4976338000
2022-03-02,5140258000
2022-03-03,5164846000
2022-03-04,5095180000
2022-03-07,4888914000
2022-03-08,4998194000
2022-03-09,5050102000
2022-03-10,4969508000
2022-03-11,4931260000
2022-03-14,4891646000
2022-03-15,4958580000
2022-03-16,5040540000
2022-03-17,4983168000
2022-03-18,5051468000
2022-03-21,4964044000
2022-03-22,4980436000
2022-03-23,4886182000
2022-03-24,4908038000
2022-03-25,4913502000
2022-03-28,4906672000
2022-03-29,5097912000
2022-03-30,4980436000
2022-03-31,4743240000
2022-04-01,4842739000
2022-04-04,4882266000
2022-04-05,4811390000
2022-04-06,4861821000
2022-04-07,4758233000
2022-04-08,4850917000
2022-04-11,4899985000
2022-04-12,4865910000
2022-04-13,4875451000
2022-04-14,4889081000
2022-04-18,4887718000
2022-04-19,5058093000
2022-04-20,5107161000
2022-04-21,4987217000
2022-04-22,4934060000
2022-04-25,5067634000
2022-04-26,4946327000
2022-04-27,4895896000
2022-04-28,4995395000
2022-04-29,4856369000
2022-05-02,4932697000
2022-05-03,5225742000
2022-05-04,5197119000
2022-05-05,5032196000
2022-05-06,5077175000
2022-05-09,5033559000
2022-05-10,4928608000
2022-05-11,4777315000
2022-05-12,4959957000
2022-05-13,5116702000
2022-05-16,5054004000
2022-05-17,5186215000
2022-05-18,5073086000
2022-05-19,5032196000
2022-05-20,5044463000
2022-05-23,5044463000
2022-05-24,4970861000
2022-05-25,5131695000
2022-05-26,5304796000
2022-05-27,5426103000
2022-05-31,5338871000
2022-06-01,5262543000
2022-06-02,5348412000
2022-06-03,5265269000
2022-06-06,5307522000
2022-06-07,5347049000
2022-06-08,5289803000
2022-06-09,5261180000
2022-06-10,5074449000
2022-06-13,4934060000
2022-06-14,4684631000
2022-06-15,4785493000
2022-06-16,4551057000
2022-06-17,4703713000
2022-06-21,4722795000
2022-06-22,4714617000
2022-06-23,4829109000
2022-06-24,4981765000
2022-06-27,4932697000
2022-06-28,4842739000
2022-06-29,4724158000
2022-06-30,4692506000
2022-07-01,4775283000
2022-07-05,4855346000
2022-07-06,4795638000
2022-07-07,4867559000
2022-07-08,4881129000
2022-07-11,4848561000
2022-07-12,5020900000
2022-07-13,4976119000
2022-07-14,4919125000
2022-07-15,5001902000
2022-07-18,5015472000
2022-07-19,5143030000
2022-07-20,5201381000
2022-07-21,5273302000
2022-07-22,5285515000
2022-07-25,5252947000
2022-07-26,5238020000
2022-07-27,5243448000
2022-07-28,5444284000
2022-07-29,5379148000
2022-08-01,5356079000
2022-08-02,5385933000
2022-08-03,5482280000
2022-08-04,5501278000
2022-08-05,5499921000
2022-08-08,5497207000
2022-08-09,5399503000
2022-08-10,5558272000
2022-08-11,5611195000
2022-08-12,5630193000
2022-08-15,5573199000
2022-08-16,5649191000
2022-08-17,5569128000
2022-08-18,5609838000
2022-08-19,5560986000
2022-08-22,5371006000
2022-08-23,5383219000
2022-08-24,5368292000
2022-08-25,5434785000
2022-08-26,5285515000
2022-08-29,5345223000
2022-08-30,5257018000
2022-08-31,5186454000
2022-09-01,5129460000
2022-09-02,5117247000
2022-09-06,4938123000
2022-09-07,5129460000
2022-09-08,5153886000
2022-09-09,5257018000
2022-09-12,5308584000
2022-09-13,5141673000
2022-09-14,4996474000
2022-09-15,4986975000
2022-09-16,4923196000
2022-09-19,5026328000
2022-09-20,4928624000
2022-09-21,4856703000
2022-09-22,4725074000
2022-09-23,4624656000
2022-09-26,4525595000
2022-09-27,4531023000
2022-09-28,4706076000
2022-09-29,4547307000
2022-09-30,4511276000
2022-10-03,4621274000
2022-10-04,4829048000
2022-10-05,4769296000
2022-10-06,4748926000
2022-10-07,4653866000
2022-10-10,4709544000
2022-10-11,4368686000
2022-10-12,4374118000
2022-10-13,4389056000
2022-10-14,4333378000
2022-10-17,4417574000
2022-10-18,4456956000
2022-10-19,4279058000
2022-10-20,4203010000
2022-10-21,4246466000
2022-10-24,4326588000
2022-10-25,4458314000
2022-10-26,4439302000
2022-10-27,4467820000
2022-10-28,4538436000
2022-10-31,4583250000
2022-11-01,4522140000
2022-11-02,4380908000
2022-11-03,4370044000
2022-11-04,4533004000
2022-11-07,4607694000
2022-11-08,4629422000
2022-11-09,4594114000
2022-11-10,4834480000
2022-11-11,4937688000
2022-11-14,4762506000
2022-11-15,4888800000
2022-11-16,4702754000
2022-11-17,4678310000
2022-11-18,4713618000
2022-11-21,4739420000
2022-11-22,4843986000
2022-11-23,4841270000
2022-11-25,4857566000
2022-11-28,4767938000
2022-11-29,4777444000
2022-11-30,4835838000
2022-12-01,4853492000
2022-12-02,4795098000
2022-12-05,4742136000
2022-12-06,4755716000
2022-12-07,4714976000
2022-12-08,4785592000
2022-12-09,4781518000
2022-12-12,4554732000
2022-12-13,4581892000
2022-12-14,4500412000
2022-12-15,4395846000
2022-12-16,4361896000
2022-12-19,4310292000
2022-12-20,4289922000
2022-12-21,4353748000
2022-12-22,4334736000
2022-12-23,4391772000
2022-12-27,4413500000
2022-12-28,4341526000
2022-12-29,4380908000
2022-12-30,4376834000
2023-01-03,4434417000
2023-01-04,4564881000
2023-01-05,4548573000
2023-01-06,4596138000
2023-01-09,4619241000
2023-01-10,4668165000
2023-01-11,4772808000
2023-01-12,4823091000
2023-01-13,4804065000
2023-01-17,4740192000
2023-01-18,4640985000
2023-01-19,4547214000
2023-01-20,4624677000
2023-01-23,4742910000
2023-01-24,4703499000
2023-01-25,4755141000
2023-01-26,4799988000
2023-01-27,4854348000
2023-01-30,4812219000
2023-01-31,4968504000
2023-02-01,5086737000
2023-02-02,5169636000
2023-02-03,5059557000
2023-02-06,4888323000
2023-02-07,4730679000
2023-02-08,4702140000
2023-02-09,4617882000
2023-02-10,4604292000
2023-02-13,4687191000
2023-02-14,4672242000
2023-02-15,4703499000
2023-02-16,4722525000
2023-02-17,4704858000
2023-02-21,4556727000
2023-02-22,4623318000
2023-02-23,4704858000
2023-02-24,4666806000
2023-02-27,4688550000
2023-02-28,4687191000
2023-03-01,4674960000
2023-03-02,4677678000
2023-03-03,4723884000
