,IVZ
2018-07-17,10548078000
2018-07-18,10825659000
2018-07-19,10643367000
2018-07-20,10548078000
2018-07-23,10780086000
2018-07-24,10867089000
2018-07-25,10920948000
2018-07-26,10655796000
2018-07-27,10759371000
2018-07-30,11335248000
2018-07-31,11181957000
2018-08-01,10697226000
2018-08-02,10340928000
2018-08-03,10419645000
2018-08-06,10485933000
2018-08-07,10539792000
2018-08-08,10606080000
2018-08-09,10560507000
2018-08-10,10233210000
2018-08-13,10270497000
2018-08-14,10353357000
2018-08-15,10026060000
2018-08-16,10187637000
2018-08-17,10142064000
2018-08-20,10191780000
2018-08-21,10270497000
2018-08-22,10204209000
2018-08-23,10063347000
2018-08-24,10001202000
2018-08-27,10249782000
2018-08-28,10237353000
2018-08-29,10233210000
2018-08-30,10050918000
2018-08-31,9984630000
2018-09-04,9934914000
2018-09-05,10191780000
2018-09-06,10034346000
2018-09-07,9963915000
2018-09-10,10088205000
2018-09-11,9939057000
2018-09-12,9963915000
2018-09-13,9678048000
2018-09-14,9839625000
2018-09-17,9823053000
2018-09-18,9810624000
2018-09-19,10063347000
2018-09-20,10113063000
2018-09-21,10071633000
2018-09-24,9814767000
2018-09-25,9516471000
2018-09-26,9520614000
2018-09-27,9553758000
2018-09-28,9479184000
2018-10-01,9240816000
2018-10-02,9228768000
2018-10-03,9260896000
2018-10-04,9325152000
2018-10-05,9333184000
2018-10-08,8999856000
2018-10-09,8754880000
2018-10-10,8489824000
2018-10-11,8060112000
2018-10-12,8007904000
2018-10-15,8200672000
2018-10-16,8248864000
2018-10-17,8409504000
2018-10-18,8538016000
2018-10-19,8827168000
2018-10-22,8477776000
2018-10-23,8501872000
2018-10-24,8465727999
2018-10-25,8650464000
2018-10-26,8453680000
2018-10-29,8529983999
2018-10-30,8803072000
2018-10-31,8718736000
2018-11-01,8827168000
2018-11-02,8682592000
2018-11-05,8722752000
2018-11-06,8714720000
2018-11-07,8670544000
2018-11-08,8746848000
2018-11-09,8385408000
2018-11-12,8224768000
2018-11-13,7971760000
2018-11-14,7915536000
2018-11-15,8056095999
2018-11-16,8060112000
2018-11-19,8076176000
2018-11-20,7983808000
2018-11-21,8084208000
2018-11-23,8136416000
2018-11-26,8333200000
2018-11-27,8220752000
2018-11-28,8305088000
2018-11-29,8132400000
2018-11-30,8172560000
2018-12-03,8293039999
2018-12-04,7843248000
2018-12-06,7578192000
2018-12-07,7437632000
2018-12-10,7208720000
2018-12-11,6987839999
2018-12-12,7084224000
2018-12-13,6923583999
2018-12-14,6807120000
2018-12-17,6827200000
2018-12-18,6815152000
2018-12-19,6594272000
2018-12-20,6542064000
2018-12-21,6425600000
2018-12-24,6309136000
2018-12-26,6618368000
2018-12-27,6710736000
2018-12-28,6646480000
2018-12-31,6722783999
2019-01-02,6762944000
2019-01-03,6598288000
2019-01-04,6931616000
2019-01-07,7015952000
2019-01-08,6939648000
2019-01-09,6955712000
2019-01-10,7048080000
2019-01-11,6979808000
2019-01-14,7048080000
2019-01-15,7148480000
2019-01-16,7353295999
2019-01-17,7413536000
2019-01-18,7566144000
2019-01-22,7513936000
2019-01-23,7473776000
2019-01-24,7542048000
2019-01-25,7638432000
2019-01-28,7799072000
2019-01-29,7654495999
2019-01-30,7465744000
2019-01-31,7317152000
2019-02-01,7373376000
2019-02-04,7461727999
2019-02-05,7517952000
2019-02-06,7461727999
2019-02-07,7377392000
2019-02-08,7228800000
2019-02-11,7305104000
2019-02-12,7457712000
2019-02-13,7417552000
2019-02-14,7337232000
2019-02-15,7574176000
2019-02-19,7594256000
2019-02-20,7646464000
2019-02-21,7562127999
2019-02-22,7650480000
2019-02-25,7622368000
2019-02-26,7650480000
2019-02-27,7750880000
2019-02-28,7770960000
2019-03-01,7835216000
2019-03-04,7811120000
2019-03-05,7819152000
2019-03-06,7718752000
2019-03-07,7493856000
2019-03-08,7485824000
2019-03-11,7618352000
2019-03-12,7618352000
2019-03-13,7762927999
2019-03-14,7770960000
2019-03-15,7943648000
2019-03-18,8128383999
2019-03-19,8007904000
2019-03-20,7923568000
2019-03-21,7947664000
2019-03-22,7654495999
2019-03-25,7542048000
2019-03-26,7742848000
2019-03-27,7758912000
2019-03-28,7778992000
2019-03-29,7754895999
2019-04-01,8619052000
2019-04-02,8567260000
2019-04-03,8683792000
2019-04-04,8714004000
2019-04-05,8843484000
2019-04-08,8856432000
2019-04-09,8761480000
2019-04-10,8972964000
2019-04-11,8998860000
2019-04-12,9201712000
2019-04-15,9093812000
2019-04-16,9292348000
2019-04-17,9348456000
2019-04-18,9292348000
2019-04-22,9227608000
2019-04-23,9331192000
2019-04-24,9296664000
2019-04-25,9469304000
2019-04-26,9395932000
2019-04-29,9447724000
2019-04-30,9482252000
2019-05-01,9400248000
2019-05-02,9149920000
2019-05-03,9460672000
2019-05-06,9335508000
2019-05-07,9201712000
2019-05-08,9171500000
2019-05-09,8981596000
2019-05-10,9210344000
2019-05-13,8554312000
2019-05-14,8796008000
2019-05-15,8886644000
2019-05-16,8925488000
2019-05-17,8821904000
2019-05-20,8912540000
2019-05-21,9011808000
2019-05-22,8955700000
2019-05-23,8726952000
2019-05-24,8813272000
2019-05-28,8679476000
2019-05-29,8813272000
2019-05-30,8796008000
2019-05-31,8433464000
2019-06-03,8627684000
2019-06-04,8934120000
2019-06-05,8899592000
2019-06-06,8960016000
2019-06-07,8882328000
2019-06-10,8839168000
2019-06-11,8895276000
2019-06-12,8834852000
2019-06-13,8886644000
2019-06-14,8908224000
2019-06-17,8696740000
2019-06-18,8783060000
2019-06-19,8778744000
2019-06-20,8951384000
2019-06-21,8886644000
2019-06-24,8830536000
2019-06-25,8636316000
2019-06-26,8675160000
2019-06-27,8787376000
2019-06-28,8830536000
2019-07-01,9505912000
2019-07-02,9505912000
2019-07-03,9635496000
2019-07-05,9704916000
2019-07-08,9529052000
2019-07-09,9547564000
2019-07-10,9455004000
2019-07-11,9163440000
2019-07-12,9316164000
2019-07-15,9311536000
2019-07-16,9209720000
2019-07-17,9001460000
2019-07-18,9103276000
2019-07-19,9149556000
2019-07-22,9033856000
2019-07-23,9103276000
2019-07-24,9283768000
2019-07-25,9038484000
2019-07-26,9075508000
2019-07-29,8945924000
2019-07-30,8964436000
2019-07-31,8881132000
2019-08-01,8339656000
2019-08-02,8256352000
2019-08-05,7946276000
2019-08-06,7974044000
2019-08-07,7798180000
2019-08-08,7899996000
2019-08-09,7576036000
2019-08-12,7432567999
2019-08-13,7478848000
2019-08-14,7090096000
2019-08-15,7034560000
2019-08-16,7242820000
2019-08-19,7270588000
2019-08-20,7150260000
2019-08-21,7205796000
2019-08-22,7358520000
2019-08-23,7228936000
2019-08-26,7256704000
2019-08-27,7085468000
2019-08-28,7141004000
2019-08-29,7228936000
2019-08-30,7265960000
2019-09-03,7187284000
2019-09-04,7219680000
2019-09-05,7427940000
2019-09-06,7395544000
2019-09-09,7594548000
2019-09-10,7886112000
2019-09-11,8131396000
2019-09-12,7987928000
2019-09-13,8052719999
2019-09-16,7974044000
2019-09-17,7886112000
2019-09-18,7839832000
2019-09-19,7890740000
2019-09-20,7807436000
2019-09-23,7867600000
2019-09-24,7733388000
2019-09-25,7844460000
2019-09-26,7802808000
2019-09-27,7876856000
2019-09-30,7692454000
2019-10-01,7383666000
2019-10-02,7133911000
2019-10-03,7161157000
2019-10-04,7215649000
2019-10-07,7142993000
2019-10-08,6984058000
2019-10-09,6988599000
2019-10-10,6970435000
2019-10-11,7192944000
2019-10-14,7133911000
2019-10-15,7170239000
2019-10-16,7106665000
2019-10-17,7097583000
2019-10-18,7215649000
2019-10-21,7333714999
2019-10-22,7279223000
2019-10-23,7846848000
2019-10-24,7692454000
2019-10-25,7742405000
2019-10-28,7874094000
2019-10-29,7742405000
2019-10-30,7665208000
2019-10-31,7637962000
2019-11-01,7815061000
2019-11-04,8073898000
2019-11-05,8228292000
2019-11-06,8191964000
2019-11-07,8255538000
2019-11-08,8092062000
2019-11-11,8010324000
2019-11-12,7992160000
2019-11-13,7910422000
2019-11-14,7846848000
2019-11-15,7924045000
2019-11-18,7887717000
2019-11-19,7955832000
2019-11-20,7805979000
2019-11-21,7751487000
2019-11-22,7869552999
2019-11-25,8060275000
2019-11-26,7969455000
2019-11-27,8037570000
2019-11-29,7973995999
2019-12-02,7851389000
2019-12-03,7578929000
2019-12-04,7610716000
2019-12-05,7542601000
2019-12-06,7624339000
2019-12-09,7565306000
2019-12-10,7651585000
2019-12-11,7760569000
2019-12-12,8042111000
2019-12-13,8001242000
2019-12-16,8128389999
2019-12-17,8273701999
2019-12-18,8337276000
2019-12-19,8369063000
2019-12-20,8164718000
2019-12-23,8255538000
2019-12-24,8078439000
2019-12-26,8142013000
2019-12-27,8096602999
2019-12-30,8142013000
2019-12-31,8193486000
2020-01-02,8198042999
2020-01-03,8052219000
2020-01-06,8106903000
2020-01-07,8093232000
2020-01-08,8120574000
2020-01-09,8207157000
2020-01-10,8065890000
2020-01-13,8229941999
2020-01-14,8157029999
2020-01-15,8202600000
2020-01-16,8321082000
2020-01-17,8348424000
2020-01-21,8343866999
2020-01-22,8435007000
2020-01-23,8416778999
2020-01-24,8280069000
2020-01-27,8065890000
2020-01-28,8188928999
2020-01-29,8033991000
2020-01-30,8033991000
2020-01-31,7883610000
2020-02-03,7874496000
2020-02-04,8134245000
2020-02-05,8380323000
2020-02-06,8293740000
2020-02-07,8302853999
2020-02-10,8466905999
2020-02-11,8608173000
2020-02-12,8466905999
2020-02-13,8207157000
2020-02-14,8102346000
2020-02-18,8029434000
2020-02-19,8061333000
2020-02-20,8216271000
2020-02-21,7965636000
2020-02-24,7646646000
2020-02-25,7227402000
2020-02-26,7045122000
2020-02-27,6653220000
2020-02-28,6562080000
2020-03-02,6735246000
2020-03-03,6511953000
2020-03-04,6662334000
2020-03-05,6115494000
2020-03-06,5978784000
2020-03-09,5281563000
2020-03-10,5682579000
2020-03-11,5085612000
2020-03-12,4306365000
2020-03-13,4921560000
2020-03-16,3987375000
2020-03-17,4639026000
2020-03-18,4479531000
2020-03-19,4484088000
2020-03-20,3896235000
2020-03-23,3467877000
2020-03-24,3882564000
2020-03-25,4092186000
2020-03-26,4470417000
2020-03-27,4269908999
2020-03-30,4356492000
2020-03-31,4177708000
2020-04-01,3685401000
2020-04-02,3782022000
2020-04-03,3593381000
2020-04-06,4122496000
2020-04-07,4205314000
2020-04-08,4357147000
2020-04-09,4536586000
2020-04-13,4403157000
2020-04-14,4513581000
2020-04-15,4122496000
2020-04-16,4007471000
2020-04-17,4173107000
2020-04-20,4182309000
2020-04-21,4108693000
2020-04-22,4223718000
2020-04-23,3331124000
2020-04-24,3588780000
2020-04-27,3657795000
2020-04-28,3915451000
2020-04-29,3966061999
2020-04-30,3966061999
2020-05-01,3676199000
2020-05-04,3722209000
2020-05-05,3616386000
2020-05-06,3505962000
2020-05-07,3528967000
2020-05-08,3671598000
2020-05-11,3597982000
2020-05-12,3331124000
2020-05-13,3114877000
2020-05-14,3216099000
2020-05-15,3082670000
2020-05-18,3354129000
2020-05-19,3331124000
2020-05-20,3390937000
2020-05-21,3381735000
2020-05-22,3344927000
2020-05-26,3722209000
2020-05-27,3851036999
2020-05-28,3740613000
2020-05-29,3666997000
2020-06-01,3782022000
2020-06-02,3851036999
2020-06-03,4209915000
2020-06-04,4398556000
2020-06-05,4789641000
2020-06-08,5314155000
2020-06-09,5125514000
2020-06-10,4748232000
2020-06-11,4518182000
2020-06-12,4757434000
2020-06-15,4941474000
2020-06-16,5125514000
2020-06-17,5162322000
2020-06-18,5212933000
2020-06-19,5102509000
2020-06-22,5212933000
2020-06-23,5249741000
2020-06-24,4932272000
2020-06-25,4936873000
2020-06-26,4601000000
2020-06-29,4780439000
2020-06-30,4961436000
2020-07-01,4730886000
2020-07-02,4864605000
2020-07-06,4961436000
2020-07-07,4767774000
2020-07-08,4887660000
2020-07-09,4629444000
2020-07-10,4855383000
2020-07-13,4896882000
2020-07-14,4836939000
2020-07-15,5039823000
2020-07-16,4947603000
2020-07-17,4836939000
2020-07-20,4744719000
2020-07-21,4952214000
2020-07-22,4855383000
2020-07-23,4924548000
2020-07-24,4813884000
2020-07-27,4938381000
2020-07-28,4781607000
2020-07-29,4887660000
2020-07-30,4657110000
2020-07-31,4629444000
2020-08-03,4611000000
2020-08-04,4504947000
2020-08-05,4735497000
2020-08-06,4758552000
2020-08-07,4970658000
2020-08-10,4975269000
2020-08-11,5044434000
2020-08-12,5251929000
2020-08-13,4933770000
2020-08-14,4924548000
2020-08-17,4873827000
2020-08-18,4740108000
2020-08-19,4763163000
2020-08-20,4620222000
2020-08-21,4675554000
2020-08-24,4887660000
2020-08-25,4933770000
2020-08-26,4873827000
2020-08-27,4989102000
2020-08-28,4947603000
2020-08-31,4703220000
2020-09-01,4693998000
2020-09-02,4901493000
2020-09-03,5136654000
2020-09-04,5251929000
2020-09-08,4933770000
2020-09-09,4929159000
2020-09-10,4730886000
2020-09-11,4933770000
2020-09-14,4924548000
2020-09-15,4855383000
2020-09-16,5021379000
2020-09-17,5141265000
2020-09-18,5062878000
2020-09-21,4712442000
2020-09-22,4698609000
2020-09-23,4804662000
2020-09-24,4979880000
2020-09-25,4984491000
2020-09-28,5298039000
2020-09-29,5270373000
2020-09-30,5260010000
2020-10-01,5186250000
2020-10-02,5462850000
2020-10-05,5472070000
2020-10-06,5462850000
2020-10-07,5817820000
2020-10-08,5969950000
2020-10-09,6043710000
2020-10-12,6177400000
2020-10-13,6375630000
2020-10-14,6467830000
2020-10-15,6569250000
2020-10-16,6472440000
2020-10-19,6412510000
2020-10-20,6495490000
2020-10-21,6371020000
2020-10-22,6477050000
2020-10-23,6444780000
2020-10-26,6357190000
2020-10-27,6440170000
2020-10-28,6145130000
2020-10-29,6177400000
2020-10-30,6043710000
2020-11-02,6214280000
2020-11-03,6444780000
2020-11-04,6338750000
2020-11-05,6652230000
2020-11-06,6398680000
2020-11-09,6841240000
2020-11-10,6698330000
2020-11-11,7044080000
2020-11-12,6896560000
2020-11-13,7159330000
2020-11-16,7371390000
2020-11-17,7514300000
2020-11-18,7380610000
2020-11-19,7357560000
2020-11-20,7246920000
2020-11-23,7528129999
2020-11-24,7896930000
2020-11-25,7850830000
2020-11-27,7841610000
2020-11-30,7482030000
2020-12-01,7588060000
2020-12-02,7726360000
2020-12-03,8205800000
2020-12-04,8201190000
2020-12-07,8307220000
2020-12-08,8330270000
2020-12-09,8159700000
2020-12-10,8072110000
2020-12-11,8233460000
2020-12-14,7883100000
2020-12-15,8108990000
2020-12-16,8044450000
2020-12-17,8058280000
2020-12-18,8044450000
2020-12-21,8030620000
2020-12-22,7827780000
2020-12-23,8090550000
2020-12-24,8118210000
2020-12-28,7929200000
2020-12-29,7841610000
2020-12-30,7993740000
2020-12-31,8045688000
2021-01-04,7824120000
2021-01-05,8059536000
2021-01-06,8498056000
2021-01-07,8461127999
2021-01-08,8608840000
2021-01-11,8742704000
2021-01-12,9038128000
2021-01-13,9010432000
2021-01-14,9356632000
2021-01-15,9232000000
2021-01-19,9347400000
2021-01-20,9956712000
2021-01-21,9647440000
2021-01-22,9679752000
2021-01-25,9712064000
2021-01-26,9665904000
2021-01-27,9592048000
2021-01-28,9938248000
2021-01-29,9504344000
2021-02-01,9878240000
2021-02-02,9873624000
2021-02-03,10076728000
2021-02-04,10053648000
2021-02-05,10136736000
2021-02-08,10284448000
2021-02-09,10464472000
2021-02-10,10487552000
2021-02-11,10427544000
2021-02-12,10464472000
2021-02-16,10542944000
2021-02-17,10422928000
2021-02-18,10090576000
2021-02-19,10372152000
2021-02-22,10492168000
2021-02-23,10422928000
2021-02-24,10736816000
2021-02-25,10330608000
2021-02-26,10349072000
2021-03-01,11419984000
2021-03-02,11055320000
2021-03-03,10921456000
2021-03-04,10764512000
2021-03-05,10967616000
2021-03-08,11110712000
2021-03-09,11299968000
2021-03-10,11627704000
2021-03-11,11692328000
2021-03-12,11867736000
2021-03-15,12001600000
2021-03-16,11655400000
2021-03-17,11775416000
2021-03-18,11600008000
2021-03-19,11747720000
2021-03-22,11590776000
2021-03-23,10921456000
2021-03-24,10732200000
2021-03-25,11069168000
2021-03-26,11429216000
2021-03-29,11239960000
2021-03-30,11489224000
2021-03-31,11671816000
2021-04-01,11917100000
2021-04-05,12000404000
2021-04-06,11954124000
2021-04-07,12009660000
2021-04-08,11977264000
2021-04-09,12180896000
2021-04-12,12361388000
2021-04-13,11991148000
2021-04-14,12088336000
2021-04-15,12416924000
2021-04-16,12296596000
2021-04-19,12254944000
2021-04-20,11935612000
2021-04-21,12194780000
2021-04-22,11889332000
2021-04-23,12268828000
2021-04-26,12278084000
2021-04-27,12245688000
2021-04-28,12602044000
2021-04-29,12787164000
2021-04-30,12495600000
2021-05-03,12689976000
2021-05-04,12745512000
2021-05-05,12819560000
2021-05-06,13074100000
2021-05-07,13134264000
2021-05-10,13060216000
2021-05-11,12615928000
2021-05-12,12204036000
2021-05-13,12555764000
2021-05-14,12939888000
2021-05-17,12847328000
2021-05-18,12611300000
2021-05-19,12403040000
2021-05-20,12328992000
2021-05-21,12440064000
2021-05-24,12495600000
2021-05-25,12287340000
2021-05-26,12514112000
2021-05-27,13171288000
2021-05-28,13203684000
2021-06-01,12583532000
2021-06-02,13180544000
2021-06-03,13573924000
2021-06-04,13546156000
2021-06-07,13416572000
2021-06-08,13485992000
2021-06-09,13282360000
2021-06-10,13333268000
2021-06-11,13560040000
2021-06-14,13314756000
2021-06-15,13421200000
2021-06-16,13286988000
2021-06-17,12592788000
2021-06-18,12148500000
2021-06-21,12449320000
2021-06-22,12291968000
2021-06-23,12347504000
2021-06-24,12588160000
2021-06-25,12689976000
2021-06-28,12555764000
2021-06-29,12273456000
2021-06-30,12384009000
2021-07-01,12485935000
2021-07-02,12245019000
2021-07-06,12055066000
2021-07-07,12101396000
2021-07-08,11661261000
2021-07-09,12198689000
2021-07-12,12374743000
2021-07-13,12245019000
2021-07-14,12055066000
2021-07-15,11967039000
2021-07-16,11591766000
2021-07-19,11248924000
2021-07-20,11642729000
2021-07-21,11888278000
2021-07-22,11642729000
2021-07-23,11499106000
2021-07-26,11614931000
2021-07-27,11239658000
2021-07-28,11184062000
2021-07-29,11281355000
2021-07-30,11295254000
2021-08-02,11313786000
2021-08-03,11350850000
2021-08-04,11128466000
2021-08-05,11281355000
2021-08-06,11499106000
2021-08-09,11508372000
2021-08-10,11536170000
2021-08-11,11892911000
2021-08-12,11633463000
2021-08-13,11513005000
2021-08-16,11675160000
2021-08-17,11420345000
2021-08-18,11170163000
2021-08-19,10850486000
2021-08-20,11114567000
2021-08-23,11350850000
2021-08-24,11577867000
2021-08-25,11740022000
2021-08-26,11563968000
2021-08-27,11902177000
2021-08-30,11642729000
2021-08-31,11730756000
2021-09-01,11656628000
2021-09-02,11730756000
2021-09-03,11526904000
2021-09-07,11462042000
2021-09-08,11369382000
2021-09-09,11480574000
2021-09-10,11397180000
2021-09-13,11568601000
2021-09-14,11559335000
2021-09-15,11837315000
2021-09-16,11531537000
2021-09-17,12161625000
2021-09-20,11105301000
2021-09-21,10989476000
2021-09-22,11253557000
2021-09-23,11513005000
2021-09-24,11554702000
2021-09-27,11841948000
2021-09-28,11545436000
2021-09-29,11397180000
2021-09-30,11170163000
2021-10-01,11392547000
2021-10-04,11165530000
2021-10-05,11753921000
2021-10-06,11735389000
2021-10-07,11753921000
2021-10-08,11596399000
2021-10-11,11489840000
2021-10-12,11225759000
2021-10-13,11332318000
2021-10-14,11661261000
2021-10-15,11619564000
2021-10-18,11457409000
2021-10-19,11582500000
2021-10-20,11777086000
2021-10-21,11582500000
2021-10-22,11638096000
2021-10-25,11466675000
2021-10-26,11846581000
2021-10-27,11554702000
2021-10-28,11809517000
2021-10-29,11772453000
2021-11-01,12291349000
2021-11-02,12180157000
2021-11-03,12263551000
2021-11-04,12013369000
2021-11-05,12036534000
2021-11-08,12166258000
2021-11-09,12050433000
2021-11-10,11828049000
2021-11-11,11957773000
2021-11-12,12119928000
2021-11-15,12096763000
2021-11-16,11902177000
2021-11-17,11554702000
2021-11-18,11369382000
2021-11-19,11188695000
2021-11-22,11267456000
2021-11-23,11332318000
2021-11-24,11309153000
2021-11-26,10716129000
2021-11-29,10767092000
2021-11-30,10345489000
2021-12-01,10178701000
2021-12-02,10540075000
2021-12-03,10391819000
2021-12-06,10549341000
2021-12-07,10836587000
2021-12-08,10938513000
2021-12-09,10753193000
2021-12-10,10720762000
2021-12-13,10572506000
2021-12-14,10521543000
2021-12-15,10609570000
2021-12-16,10521543000
2021-12-17,10475213000
2021-12-20,10081408000
2021-12-21,10535442000
2021-12-22,10563240000
2021-12-23,10813422000
2021-12-27,10910715000
2021-12-28,10901449000
2021-12-29,10822688000
2021-12-30,10753193000
2021-12-31,10577690000
2022-01-03,10701755000
2022-01-04,11170445000
2022-01-05,10885555000
2022-01-06,11092330000
2022-01-07,11276130000
2022-01-10,11101520000
2022-01-11,11404790000
2022-01-12,11354245000
2022-01-13,11381815000
2022-01-14,11436955000
2022-01-18,11050975000
2022-01-19,10683375000
2022-01-20,10403080000
2022-01-21,10081430000
2022-01-24,9911415000
2022-01-25,9805730000
2022-01-26,9778160000
2022-01-27,9916010000
2022-01-28,9980340000
2022-01-31,10412270000
2022-02-01,10297395000
2022-02-02,10219280000
2022-02-03,10223875000
2022-02-04,10490385000
2022-02-07,10559310000
2022-02-08,10609855000
2022-02-09,10857985000
2022-02-10,10752300000
2022-02-11,10490385000
2022-02-14,10485790000
2022-02-15,10720135000
2022-02-16,10835010000
2022-02-17,10288205000
2022-02-18,10324965000
2022-02-22,10003315000
2022-02-23,9713830000
2022-02-24,9658690000
2022-02-25,10012505000
2022-02-28,9759780000
2022-03-01,9056745000
2022-03-02,9438130000
2022-03-03,9217570000
2022-03-04,8707525000
2022-03-07,8565080000
2022-03-08,8900515000
2022-03-09,9222165000
2022-03-10,9217570000
2022-03-11,9208380000
2022-03-14,9332445000
2022-03-15,9323255000
2022-03-16,9773565000
2022-03-17,9787350000
2022-03-18,9833300000
2022-03-21,9782755000
2022-03-22,9938985000
2022-03-23,9879250000
2022-03-24,10030885000
2022-03-25,10154950000
2022-03-28,10288205000
2022-03-29,10724730000
2022-03-30,10761490000
2022-03-31,10526890000
2022-04-01,10641015000
2022-04-04,10590800000
2022-04-05,10321465000
2022-04-06,9887790000
2022-04-07,9741710000
2022-04-08,9864965000
2022-04-11,9805620000
2022-04-12,9636715000
2022-04-13,9801055000
2022-04-14,9586500000
2022-04-18,9654975000
2022-04-19,9924310000
2022-04-20,9924310000
2022-04-21,9723450000
2022-04-22,9417595000
2022-04-25,9490635000
2022-04-26,8687195000
2022-04-27,8536550000
2022-04-28,8810450000
2022-04-29,8390470000
2022-05-02,8582200000
2022-05-03,8778495000
2022-05-04,9107175000
2022-05-05,8605025000
2022-05-06,8426990000
2022-05-09,8084615000
2022-05-10,8066355000
2022-05-11,7778760000
2022-05-12,7888320000
2022-05-13,8143960000
2022-05-16,8075485000
2022-05-17,8509160000
2022-05-18,8207870000
2022-05-19,8226130000
2022-05-20,8477205000
2022-05-23,8536550000
2022-05-24,8422425000
2022-05-25,8500030000
2022-05-26,8783060000
2022-05-27,8920010000
2022-05-31,8828710000
2022-06-01,8705455000
2022-06-02,8783060000
2022-06-03,8536550000
2022-06-06,8641545000
2022-06-07,8719150000
2022-06-08,8454380000
2022-06-09,8244389999
2022-06-10,7888320000
2022-06-13,7272045000
2022-06-14,7413559999
2022-06-15,7495730000
2022-06-16,7290305000
2022-06-17,7358780000
2022-06-21,7559639999
2022-06-22,7577900000
2022-06-23,7618985000
2022-06-24,7924840000
2022-06-27,7920275000
2022-06-28,7806150000
2022-06-29,7513990000
2022-06-30,7371410000
2022-07-01,7503940000
2022-07-05,7490230000
2022-07-06,7302860000
2022-07-07,7490230000
2022-07-08,7407970000
2022-07-11,7170330000
2022-07-12,7266300000
2022-07-13,7147480000
2022-07-14,7156620000
2022-07-15,7421679999
2022-07-18,7398830000
2022-07-19,7705020000
2022-07-20,7842120000
2022-07-21,7851260000
2022-07-22,7819270000
2022-07-25,7864970000
2022-07-26,7663890000
2022-07-27,7618190000
2022-07-28,7883250000
2022-07-29,8107179999
2022-08-01,8248850000
2022-08-02,8070620000
2022-08-03,8180299999
2022-08-04,8134600000
2022-08-05,8189440000
2022-08-08,8271700000
2022-08-09,8157450000
2022-08-10,8399660000
2022-08-11,8449929999
2022-08-12,8714990000
2022-08-15,8655580000
2022-08-16,8655580000
2022-08-17,8513910000
2022-08-18,8536760000
2022-08-19,8271700000
2022-08-22,8052340000
2022-08-23,8066049999
2022-08-24,8088900000
2022-08-25,8212289999
2022-08-26,7887820000
2022-08-29,7759860000
2022-08-30,7659320000
2022-08-31,7526789999
2022-09-01,7481090000
2022-09-02,7426250000
2022-09-06,7508510000
2022-09-07,7572490000
2022-09-08,7933520000
2022-09-09,8034059999
2022-09-12,8143740000
2022-09-13,7549640000
2022-09-14,7458240000
2022-09-15,7485660000
2022-09-16,7353130000
2022-09-19,7705020000
2022-09-20,7481090000
2022-09-21,7316570000
2022-09-22,7133770000
2022-09-23,6955540000
2022-09-26,6772740000
2022-09-27,6649350000
2022-09-28,6731610000
2022-09-29,6457410000
2022-09-30,6260900000
2022-10-03,6557950000
2022-10-04,7001240000
2022-10-05,6969250000
2022-10-06,6841290000
2022-10-07,6567090000
2022-10-10,6594510000
2022-10-11,6457410000
2022-10-12,6338590000
2022-10-13,6631070000
2022-10-14,6525960000
2022-10-17,6722470000
2022-10-18,6823010000
2022-10-19,6690480000
2022-10-20,6585370000
2022-10-21,6804730000
2022-10-24,6877850000
2022-10-25,6877850000
2022-10-26,6900700000
2022-10-27,6923550000
2022-10-28,7042370000
2022-10-31,7001240000
2022-11-01,7110920000
2022-11-02,7051510000
2022-11-03,6882420000
2022-11-04,7188610000
2022-11-07,7398830000
2022-11-08,7545070000
2022-11-09,7270870000
2022-11-10,8568750000
2022-11-11,9034890000
2022-11-14,8733270000
2022-11-15,8833810000
2022-11-16,8591600000
2022-11-17,8582460000
2022-11-18,8655580000
2022-11-21,8641870000
2022-11-22,8769830000
2022-11-23,8824670000
2022-11-25,8870370000
2022-11-28,8541330000
2022-11-29,8609880000
2022-11-30,8733270000
2022-12-01,8879510000
2022-12-02,8724130000
2022-12-05,8495630000
2022-12-06,8459070000
2022-12-07,8390520000
2022-12-08,8459070000
2022-12-09,8385950000
2022-12-12,8632730000
2022-12-13,8961770000
2022-12-14,8920640000
2022-12-15,8683000000
2022-12-16,8404230000
2022-12-19,8271700000
2022-12-20,8230570000
2022-12-21,8477350000
2022-12-22,8349390000
2022-12-23,8399660000
2022-12-27,8372240000
2022-12-28,8171160000
2022-12-29,8363100000
2022-12-30,8221429999
2023-01-03,8346581999
2023-01-04,8694738000
2023-01-05,8557308000
2023-01-06,8781777000
2023-01-09,8827587000
2023-01-10,8942112000
2023-01-11,9056637000
2023-01-12,8965017000
2023-01-13,8882559000
2023-01-17,8772615000
2023-01-18,8717643000
2023-01-19,8511497999
2023-01-20,8690157000
2023-01-23,8658090000
2023-01-24,8484012000
2023-01-25,8245800000
2023-01-26,8461106999
2023-01-27,8383230000
2023-01-30,8282447999
2023-01-31,8479431000
2023-02-01,8667252000
2023-02-02,9258201000
2023-02-03,9180324000
2023-02-06,8891721000
2023-02-07,8983341000
2023-02-08,8699319000
2023-02-09,8470268999
2023-02-10,8584793999
2023-02-13,8800101000
2023-02-14,8703900000
2023-02-15,8603118000
2023-02-16,8456526000
2023-02-17,8571051000
2023-02-21,8117531999
2023-02-22,8067141000
2023-02-23,8126693999
2023-02-24,8030493000
2023-02-27,8003006999
2023-02-28,8090046000
2023-03-01,8030493000
2023-03-02,8039655000
2023-03-03,8199989999
