,VRSN
2018-07-17,18226746780
2018-07-18,18133051640
2018-07-19,18018670560
2018-07-20,18141569380
2018-07-23,18146436660
2018-07-24,18061259260
2018-07-25,18397101580
2018-07-26,18489579900
2018-07-27,18283937320
2018-07-30,17696213260
2018-07-31,17671876860
2018-08-01,18016236920
2018-08-02,18371548360
2018-08-03,18373982000
2018-08-06,18502964920
2018-08-07,18532168600
2018-08-08,18515133120
2018-08-09,18659934700
2018-08-10,18607611440
2018-08-13,18561372280
2018-08-14,18739028000
2018-08-15,18673319720
2018-08-16,18580841400
2018-08-17,18343561500
2018-08-20,18500531280
2018-08-21,18551637720
2018-08-22,18658717880
2018-08-23,18781616700
2018-08-24,18992126560
2018-08-27,19183167300
2018-08-28,19362039840
2018-08-29,19320667960
2018-08-30,19239141020
2018-08-31,19299982020
2018-09-04,19376641680
2018-09-05,19028631160
2018-09-06,19242791480
2018-09-07,19201419600
2018-09-10,19658943920
2018-09-11,19666244840
2018-09-12,19628523420
2018-09-13,19727085840
2018-09-14,19913259300
2018-09-17,19640691620
2018-09-18,19825648260
2018-09-19,19358389380
2018-09-20,19493456400
2018-09-21,19446000420
2018-09-24,19342570720
2018-09-25,19528744180
2018-09-26,19337703440
2018-09-27,19364473480
2018-09-28,19483721840
2018-10-01,19286118630
2018-10-02,18995494320
2018-10-03,19026847980
2018-10-04,18716929110
2018-10-05,18586690830
2018-10-08,18182710980
2018-10-09,17849879820
2018-10-10,16991271900
2018-10-11,16776619920
2018-10-12,17362692180
2018-10-15,17185423410
2018-10-16,17701552890
2018-10-17,17593020990
2018-10-18,17148040199
2018-10-19,17050361489
2018-10-22,17301190770
2018-10-23,17016596010
2018-10-24,16148340810
2018-10-25,16381081440
2018-10-26,16722353969
2018-10-29,16318374120
2018-10-30,16721148060
2018-10-31,17189041140
2018-11-01,16979212800
2018-11-02,19899926820
2018-11-05,19391032800
2018-11-06,18950875650
2018-11-07,19276471350
2018-11-08,19310236830
2018-11-09,19306619100
2018-11-12,18486600300
2018-11-13,18403392510
2018-11-14,18246624210
2018-11-15,18772400970
2018-11-16,18782048250
2018-11-19,17992177200
2018-11-20,17749789290
2018-11-21,18015089490
2018-11-23,18128445030
2018-11-26,18528807150
2018-11-27,18185122800
2018-11-28,18794107350
2018-11-29,18891786060
2018-11-30,18819431460
2018-12-03,19206528570
2018-12-04,18516748050
2018-12-06,18981023400
2018-12-07,18564984450
2018-12-10,18932787000
2018-12-11,18742253220
2018-12-12,18947257920
2018-12-13,18848373300
2018-12-14,18410627970
2018-12-17,18100709100
2018-12-18,18092267730
2018-12-19,18053678610
2018-12-20,17729288820
2018-12-21,17176982040
2018-12-24,16827268139
2018-12-26,17613521460
2018-12-27,17854703460
2018-12-28,17712406080
2018-12-31,17758765530
2019-01-02,17695294320
2019-01-03,17076150630
2019-01-04,17840200290
2019-01-07,18131209800
2019-01-08,18792268440
2019-01-09,18638979480
2019-01-10,18892864320
2019-01-11,18913223010
2019-01-14,18801849000
2019-01-15,19215010650
2019-01-16,19356323910
2019-01-17,19570688940
2019-01-18,19692841080
2019-01-22,19528773990
2019-01-23,19531169130
2019-01-24,19577874360
2019-01-25,19874871720
2019-01-28,19898823120
2019-01-29,19689248370
2019-01-30,20149115250
2019-01-31,20271267390
2019-02-01,20420963640
2019-02-04,20752690530
2019-02-05,20811371460
2019-02-06,20824544730
2019-02-07,20723948850
2019-02-08,20728739130
2019-02-11,20422161210
2019-02-12,20872447530
2019-02-13,20871249960
2019-02-14,20970648270
2019-02-15,21005377800
2019-02-19,21038909760
2019-02-20,21078429570
2019-02-21,21077232000
2019-02-22,21411354030
2019-02-25,21326326560
2019-02-26,21350277960
2019-02-27,21304770300
2019-02-28,21321536280
2019-03-01,21616138500
2019-03-04,21175432740
2019-03-05,21291597030
2019-03-06,21165852180
2019-03-07,21255669930
2019-03-08,21284411610
2019-03-11,21444885990
2019-03-12,21616138500
2019-03-13,21613743360
2019-03-14,21727512510
2019-03-15,21750266340
2019-03-18,21665238870
2019-03-19,21831701100
2019-03-20,21777810450
2019-03-21,22200552660
2019-03-22,21756254190
2019-03-25,21708351390
2019-03-26,21911938290
2019-03-27,21577816260
2019-03-28,21680807280
2019-03-29,21743080920
2019-04-01,22122731400
2019-04-02,22232179200
2019-04-03,22376126850
2019-04-04,22142955450
2019-04-05,22512936600
2019-04-08,22575988050
2019-04-09,22486764300
2019-04-10,22480816050
2019-04-11,22547436450
2019-04-12,22555764000
2019-04-15,22490333250
2019-04-16,22460592000
2019-04-17,22163179500
2019-04-18,22204817250
2019-04-22,22251213600
2019-04-23,22518884850
2019-04-24,22527212400
2019-04-25,22505798700
2019-04-26,23776344900
2019-04-29,23492018550
2019-04-30,23489639250
2019-05-01,23131554600
2019-05-02,23195795700
2019-05-03,23430156750
2019-05-06,23451570450
2019-05-07,22981658700
2019-05-08,22978089750
2019-05-09,23047089450
2019-05-10,23155347600
2019-05-13,22509367650
2019-05-14,22752056250
2019-05-15,23064934200
2019-05-16,23415880950
2019-05-17,23233864500
2019-05-20,23098244400
2019-05-21,23264795400
2019-05-22,23518190850
2019-05-23,23154157950
2019-05-24,23166054450
2019-05-28,23172002700
2019-05-29,23141071800
2019-05-30,23307622800
2019-05-31,23195795700
2019-06-03,22523643450
2019-06-04,23113709850
2019-06-05,23832258450
2019-06-06,24180825900
2019-06-07,24636461850
2019-06-10,24638841150
2019-06-11,24575789700
2019-06-12,24566272500
2019-06-13,24431842050
2019-06-14,24411618000
2019-06-17,24190343100
2019-06-18,24498462450
2019-06-19,24912460650
2019-06-20,25103994300
2019-06-21,25071873750
2019-06-24,24931495050
2019-06-25,24732823500
2019-06-26,24469910850
2019-06-27,24660254850
2019-06-28,24882719400
2019-07-01,24973210260
2019-07-02,25272241080
2019-07-03,25655189640
2019-07-05,25687102020
2019-07-08,25487354160
2019-07-09,25704831120
2019-07-10,25869120780
2019-07-11,25836026460
2019-07-12,25961312100
2019-07-15,26125601760
2019-07-16,25711922760
2019-07-17,25643370240
2019-07-18,25388071200
2019-07-19,25318336740
2019-07-22,25522812360
2019-07-23,25499173560
2019-07-24,25629186960
2019-07-25,25512174900
2019-07-26,25598456520
2019-07-29,25475534760
2019-07-30,25285242420
2019-07-31,24949571460
2019-08-01,25151683200
2019-08-02,24758097180
2019-08-05,23674258200
2019-08-06,24154125840
2019-08-07,24364511160
2019-08-08,24976756080
2019-08-09,24563077080
2019-08-12,24111576000
2019-08-13,24697818240
2019-08-14,23861004720
2019-08-15,24040659600
2019-08-16,24229770000
2019-08-19,24454338600
2019-08-20,24451974720
2019-08-21,24592625580
2019-08-22,24253408800
2019-08-23,23700260880
2019-08-26,23992200060
2019-08-27,24086755260
2019-08-28,24085573320
2019-08-29,24343236240
2019-08-30,24093846900
2019-09-03,23892917100
2019-09-04,24056024820
2019-09-05,24416516520
2019-09-06,24533528580
2019-09-09,23861004720
2019-09-10,23249941740
2019-09-11,22545505500
2019-09-12,22596328920
2019-09-13,22307935560
2019-09-16,22403672700
2019-09-17,22598692800
2019-09-18,22445040600
2019-09-19,22585691460
2019-09-20,22538413860
2019-09-23,22435585080
2019-09-24,22076275320
2019-09-25,22448586420
2019-09-26,22597510860
2019-09-27,22131826500
2019-09-30,22101588470
2019-10-01,21553237550
2019-10-02,20850223550
2019-10-03,21255628290
2019-10-04,21598933460
2019-10-07,21493481360
2019-10-08,21202902240
2019-10-09,21562611070
2019-10-10,21740707950
2019-10-11,21850846810
2019-10-14,21764141750
2019-10-15,21870765540
2019-10-16,21716102460
2019-10-17,21857876950
2019-10-18,21736021190
2019-10-21,21962157360
2019-10-22,21279062090
2019-10-23,21413806440
2019-10-24,21761798370
2019-10-25,22280857040
2019-10-28,22369905480
2019-10-29,22197667050
2019-10-30,22462468990
2019-10-31,22264453380
2019-11-01,22035973830
2019-11-04,21863735400
2019-11-05,21859048640
2019-11-06,21753596540
2019-11-07,21780545410
2019-11-08,21534490510
2019-11-11,21762970060
2019-11-12,21604791910
2019-11-13,21788747240
2019-11-14,21939895250
2019-11-15,21888340890
2019-11-18,22210555640
2019-11-19,22667514740
2019-11-20,22555032500
2019-11-21,22162516350
2019-11-22,22079326360
2019-11-25,22043003970
2019-11-26,22457782230
2019-11-27,22477700960
2019-11-29,22348815060
2019-12-02,21670406550
2019-12-03,21855533570
2019-12-04,21887169200
2019-12-05,21743051330
2019-12-06,22058235940
2019-12-09,22093386640
2019-12-10,22044175660
2019-12-11,22252736480
2019-12-12,22258594930
2019-12-13,22436691810
2019-12-16,22573779540
2019-12-17,22371077170
2019-12-18,22279685350
2019-12-19,22285543800
2019-12-20,22549174050
2019-12-23,22546830670
2019-12-24,22584324750
2019-12-26,22696806990
2019-12-27,22736644450
2019-12-30,22535113770
2019-12-31,22423135000
2020-01-02,22894453750
2020-01-03,23377410000
2020-01-06,23593867500
2020-01-07,23648563750
2020-01-08,23757956250
2020-01-09,24308410000
2020-01-10,24336340000
2020-01-13,24642406250
2020-01-14,24365433750
2020-01-15,24641242500
2020-01-16,24850717500
2020-01-17,24904250000
2020-01-21,24955455000
2020-01-22,24914723750
2020-01-23,25022952500
2020-01-24,24758781250
2020-01-27,24411983750
2020-01-28,24551633750
2020-01-29,24686628750
2020-01-30,24827442500
2020-01-31,24222292500
2020-02-03,24503920000
2020-02-04,24960110000
2020-02-05,24818132500
2020-02-06,25246392500
2020-02-07,23865021250
2020-02-10,23953466250
2020-02-11,23794032500
2020-02-12,24239748750
2020-02-13,24416638750
2020-02-14,24388708750
2020-02-18,24494610000
2020-02-19,24581891250
2020-02-20,24329357500
2020-02-21,23987215000
2020-02-24,23322713750
2020-02-25,22536018750
2020-02-26,22792043750
2020-02-27,22174092500
2020-02-28,22082156250
2020-03-02,22908418750
2020-03-03,22000693750
2020-03-04,23249397500
2020-03-05,22380076250
2020-03-06,22345163750
2020-03-09,20576263750
2020-03-10,21652732500
2020-03-11,20718241250
2020-03-12,19279846250
2020-03-13,21252402500
2020-03-16,18652585000
2020-03-17,20504111250
2020-03-18,19085500000
2020-03-19,19155325000
2020-03-20,18286003750
2020-03-23,17592408750
2020-03-24,19845428750
2020-03-25,19431133750
2020-03-26,20470362500
2020-03-27,20238776250
2020-03-30,21942506250
2020-03-31,20772841230
2020-04-01,20238784620
2020-04-02,20970084600
2020-04-03,21072743430
2020-04-06,22590709950
2020-04-07,22025509650
2020-04-08,22285040400
2020-04-09,22616086290
2020-04-13,22954053000
2020-04-14,23570005980
2020-04-15,23219351100
2020-04-16,23775323640
2020-04-17,24214795710
2020-04-20,24326682300
2020-04-21,23847992250
2020-04-22,24875734020
2020-04-23,24568911000
2020-04-24,24468559110
2020-04-27,24710787810
2020-04-28,24346291290
2020-04-29,24383202330
2020-04-30,24164043030
2020-05-01,23648441940
2020-05-04,24089067480
2020-05-05,24286310850
2020-05-06,24502009740
2020-05-07,24428187660
2020-05-08,24227483880
2020-05-11,24470866050
2020-05-12,24091374420
2020-05-13,24463945230
2020-05-14,24794991120
2020-05-15,25059135750
2020-05-18,25039526760
2020-05-19,24500856270
2020-05-20,24893036070
2020-05-21,24345137820
2020-05-22,24651960840
2020-05-26,24017552340
2020-05-27,24220563060
2020-05-28,24543534660
2020-05-29,25262146470
2020-06-01,25264453410
2020-06-02,25075284330
2020-06-03,24679644120
2020-06-04,24249399810
2020-06-05,24370514160
2020-06-08,24736164150
2020-06-09,24618510210
2020-06-10,24586213050
2020-06-11,23549243520
2020-06-12,23550396990
2020-06-15,23744179950
2020-06-16,23922967800
2020-06-17,24107523000
2020-06-18,23903358810
2020-06-19,23676125220
2020-06-22,23732645250
2020-06-23,23898744930
2020-06-24,23384297310
2020-06-25,23658823170
2020-06-26,23489263080
2020-06-29,23542322700
2020-06-30,23714093650
2020-07-01,24132584400
2020-07-02,24170420550
2020-07-06,24329791000
2020-07-07,24204817050
2020-07-08,24169274000
2020-07-09,24364187500
2020-07-10,24076403450
2020-07-13,23045655000
2020-07-14,22776215750
2020-07-15,22838129450
2020-07-16,22746405450
2020-07-17,22896603500
2020-07-20,23809257300
2020-07-21,23505421550
2020-07-22,23597145550
2020-07-23,23559309400
2020-07-24,23909007150
2020-07-27,24053472450
2020-07-28,23667085100
2020-07-29,23931938150
2020-07-30,23903274400
2020-07-31,24270170400
2020-08-03,24312592750
2020-08-04,24579738900
2020-08-05,24325204800
2020-08-06,24283929000
2020-08-07,24123412000
2020-08-10,23653326500
2020-08-11,23137379000
2020-08-12,23529499100
2020-08-13,24111946500
2020-08-14,23766834950
2020-08-17,23704921250
2020-08-18,23732438450
2020-08-19,23636128250
2020-08-20,23866584800
2020-08-21,23702628150
2020-08-24,23767981500
2020-08-25,23584533500
2020-08-26,23906714050
2020-08-27,23833334850
2020-08-28,23864291700
2020-08-31,24627894000
2020-09-01,24740255900
2020-09-02,25189703500
2020-09-03,23823015900
2020-09-04,23336878700
2020-09-08,22565250550
2020-09-09,22968836150
2020-09-10,22701690000
2020-09-11,22716595150
2020-09-14,23160310000
2020-09-15,23427456150
2020-09-16,23273818450
2020-09-17,23331145950
2020-09-18,23467585400
2020-09-21,23262352950
2020-09-22,23537524950
2020-09-23,22947051700
2020-09-24,23161456550
2020-09-25,23570774900
2020-09-28,23472171600
2020-09-29,23493956050
2020-09-30,23326679200
2020-10-01,23596555840
2020-10-02,23020363520
2020-10-05,23167258400
2020-10-06,23012392480
2020-10-07,23209391040
2020-10-08,23397279840
2020-10-09,23863016320
2020-10-12,24385688800
2020-10-13,24596352000
2020-10-14,24156806080
2020-10-15,23753699200
2020-10-16,23610220480
2020-10-19,23135374240
2020-10-20,23225333120
2020-10-21,23407528320
2020-10-22,23669433920
2020-10-23,22865497600
2020-10-26,22612701760
2020-10-27,22667360320
2020-10-28,21616321760
2020-10-29,21816736480
2020-10-30,21715390400
2020-11-02,21544582400
2020-11-03,21807626720
2020-11-04,23160426080
2020-11-05,23721815040
2020-11-06,23533926240
2020-11-09,23168397120
2020-11-10,22772122560
2020-11-11,22990756800
2020-11-12,22657111840
2020-11-13,22604730720
2020-11-16,22191375360
2020-11-17,22149242720
2020-11-18,22120774720
2020-11-19,22482887680
2020-11-20,22369015680
2020-11-23,22383819040
2020-11-24,22485165120
2020-11-25,22628643840
2020-11-27,22833613440
2020-11-30,22856387840
2020-12-01,22859804000
2020-12-02,22801729280
2020-12-03,22866636320
2020-12-04,23228749280
2020-12-07,23373366720
2020-12-08,23562394240
2020-12-09,23276575520
2020-12-10,23656908000
2020-12-11,23911981280
2020-12-14,24153389920
2020-12-15,24312810720
2020-12-16,24537138560
2020-12-17,24816124960
2020-12-18,24803599040
2020-12-21,24469954080
2020-12-22,24635068480
2020-12-23,24369746720
2020-12-24,24435792480
2020-12-28,24687449600
2020-12-29,24554219360
2020-12-30,24425544000
2020-12-31,24474840000
2021-01-04,24155898000
2021-01-05,23355150000
2021-01-06,22564581000
2021-01-07,22620000000
2021-01-08,22895964000
2021-01-11,22523865000
2021-01-12,22459398000
2021-01-13,22552140000
2021-01-14,22133670000
2021-01-15,22085037000
2021-01-19,22289748000
2021-01-20,22613214000
2021-01-21,22296534000
2021-01-22,22026225000
2021-01-25,21715200000
2021-01-26,22173255000
2021-01-27,22006998000
2021-01-28,22259211000
2021-01-29,21949317000
2021-02-01,22474101000
2021-02-02,22898226000
2021-02-03,22523865000
2021-02-04,22541961000
2021-02-05,22565712000
2021-02-08,22678812000
2021-02-09,22652799000
2021-02-10,22976265000
2021-02-11,23134605000
2021-02-12,22890309000
2021-02-16,22410765000
2021-02-17,22519341000
2021-02-18,22743279000
2021-02-19,22388145000
2021-02-22,21854313000
2021-02-23,21721986000
2021-02-24,22112181000
2021-02-25,21529716000
2021-02-26,21944793000
2021-03-01,22144980000
2021-03-02,21940269000
2021-03-03,21543288000
2021-03-04,21522930000
2021-03-05,21915387000
2021-03-08,21358935000
2021-03-09,21714069000
2021-03-10,21500310000
2021-03-11,21717462000
2021-03-12,21274110000
2021-03-15,21530847000
2021-03-16,21616803000
2021-03-17,21572694000
2021-03-18,21321612000
2021-03-19,21720855000
2021-03-22,21992295000
2021-03-23,22197006000
2021-03-24,22057893000
2021-03-25,21871278000
2021-03-26,22583808000
2021-03-29,22753458000
2021-03-30,22039797000
2021-03-31,22340624000
2021-04-01,22693560000
2021-04-05,23174632000
2021-04-06,23107192000
2021-04-07,22971188000
2021-04-08,23012776000
2021-04-09,23075720000
2021-04-12,22898128000
2021-04-13,23063356000
2021-04-14,22916112000
2021-04-15,23415168000
2021-04-16,23397184000
2021-04-19,23296024000
2021-04-20,23547800000
2021-04-21,23728764000
2021-04-22,23870388000
2021-04-23,23769228000
2021-04-26,24352584000
2021-04-27,24733620000
2021-04-28,24520060000
2021-04-29,24685288000
2021-04-30,24589748000
2021-05-03,24868500000
2021-05-04,24640328000
2021-05-05,24548160000
2021-05-06,25092176000
2021-05-07,25052836000
2021-05-10,24940436000
2021-05-11,24892104000
2021-05-12,24565020000
2021-05-13,24643700000
2021-05-14,24831408000
2021-05-17,24689784000
2021-05-18,24494208000
2021-05-19,24505448000
2021-05-20,25059580000
2021-05-21,24884236000
2021-05-24,25233800000
2021-05-25,25233800000
2021-05-26,25133764000
2021-05-27,24772960000
2021-05-28,24719008000
2021-06-01,24399792000
2021-06-02,24385180000
2021-06-03,24278400000
2021-06-04,24644824000
2021-06-07,24607732000
2021-06-08,24591996000
2021-06-09,24481844000
2021-06-10,24837028000
2021-06-11,24840400000
2021-06-14,24747108000
2021-06-15,24815672000
2021-06-16,24593120000
2021-06-17,25094424000
2021-06-18,25084308000
2021-06-21,25260776000
2021-06-22,25497940000
2021-06-23,25437244000
2021-06-24,25787932000
2021-06-25,25596852000
2021-06-28,25704756000
2021-06-29,25827272000
2021-06-30,25432973000
2021-07-01,25600523000
2021-07-02,25839561000
2021-07-06,25855199000
2021-07-07,26007111000
2021-07-08,25893177000
2021-07-09,26029451000
2021-07-12,25597172000
2021-07-13,25522333000
2021-07-14,25762488000
2021-07-15,25602757000
2021-07-16,25661958000
2021-07-19,25529035000
2021-07-20,25627331000
2021-07-21,25705521000
2021-07-22,26085301000
2021-07-23,24857718000
2021-07-26,24904632000
2021-07-27,24481289000
2021-07-28,24154008000
2021-07-29,24131668000
2021-07-30,24168529000
2021-08-02,24176348000
2021-08-03,24101509000
2021-08-04,23890396000
2021-08-05,24000979000
2021-08-06,23893747000
2021-08-09,23947363000
2021-08-10,23675932000
2021-08-11,23651358000
2021-08-12,23490510000
2021-08-13,23394448000
2021-08-16,23524020000
2021-08-17,23630135000
2021-08-18,23312907000
2021-08-19,23662528000
2021-08-20,23796568000
2021-08-23,23980873000
2021-08-24,23832312000
2021-08-25,23675932000
2021-08-26,23761941000
2021-08-27,23977522000
2021-08-30,24143955000
2021-08-31,24156242000
2021-09-01,24407567000
2021-09-02,24629850000
2021-09-03,24599691000
2021-09-07,24601925000
2021-09-08,24877824000
2021-09-09,24786230000
2021-09-10,24704689000
2021-09-13,24694636000
2021-09-14,24791815000
2021-09-15,25050959000
2021-09-16,25102341000
2021-09-17,24436609000
2021-09-20,23912736000
2021-09-21,23872524000
2021-09-22,24000979000
2021-09-23,24180816000
2021-09-24,24324909000
2021-09-27,23892630000
2021-09-28,22972222000
2021-09-29,22980041000
2021-09-30,22737249080
2021-10-01,22922465440
2021-10-04,22774957800
2021-10-05,22916920040
2021-10-06,23089936520
2021-10-07,23249644040
2021-10-08,22840393520
2021-10-11,22717285640
2021-10-12,22699540360
2021-10-13,23287352760
2021-10-14,23648912840
2021-10-15,23786438760
2021-10-18,23779784280
2021-10-19,23910655720
2021-10-20,23760929920
2021-10-21,23965000640
2021-10-22,24261125000
2021-10-25,24346524160
2021-10-26,23923964680
2021-10-27,23493641640
2021-10-28,23369424680
2021-10-29,24695884360
2021-11-01,24740247560
2021-11-02,25033044680
2021-11-03,25075189720
2021-11-04,25567621240
2021-11-05,25803855280
2021-11-08,25810509760
2021-11-09,25905890640
2021-11-10,25696274520
2021-11-11,25857091120
2021-11-12,26179833400
2021-11-15,26530302680
2021-11-16,26583538520
2021-11-17,26562466000
2021-11-18,26731046160
2021-11-19,27250095600
2021-11-22,26784282000
2021-11-23,26828645200
2021-11-24,27215714120
2021-11-26,26731046160
2021-11-29,27112569680
2021-11-30,26607938280
2021-12-01,26412740200
2021-12-02,26698882840
2021-12-03,26463757880
2021-12-06,26622356320
2021-12-07,27092606240
2021-12-08,26942880440
2021-12-09,26680028480
2021-12-10,27139187600
2021-12-13,26941771360
2021-12-14,26403867560
2021-12-15,26808681760
2021-12-16,26609047360
2021-12-17,26851935880
2021-12-20,26751009600
2021-12-21,27094824400
2021-12-22,27364330840
2021-12-23,27687073120
2021-12-27,27948816000
2021-12-28,27994288280
2021-12-29,28384684440
2021-12-30,28205013480
2021-12-31,27970964000
2022-01-03,27782522000
2022-01-04,27597386000
2022-01-05,26834802000
2022-01-06,26648564000
2022-01-07,26195642000
2022-01-10,26073320000
2022-01-11,26033648000
2022-01-12,26255150000
2022-01-13,25330572000
2022-01-14,24958096000
2022-01-18,24255020000
2022-01-19,23939848000
2022-01-20,23861606000
2022-01-21,23928828000
2022-01-24,24255020000
2022-01-25,23445050000
2022-01-26,22968986000
2022-01-27,22859888000
2022-01-28,23317218000
2022-01-31,23933236000
2022-02-01,23896870000
2022-02-02,24627496000
2022-02-03,24084210000
2022-02-04,24070986000
2022-02-07,23626880000
2022-02-08,23893564000
2022-02-09,24192206000
2022-02-10,23441744000
2022-02-11,23608146000
2022-02-14,23534312000
2022-02-15,23836260000
2022-02-16,23389950000
2022-02-17,22962374000
2022-02-18,22945844000
2022-02-22,22775034000
2022-02-23,22363988000
2022-02-24,23122164000
2022-02-25,23603738000
2022-02-28,23551944000
2022-03-01,23807608000
2022-03-02,24007070000
2022-03-03,24104046000
2022-03-04,24009274000
2022-03-07,23676470000
2022-03-08,22792666000
2022-03-09,23096818000
2022-03-10,22952456000
2022-03-11,22498432000
2022-03-14,21977186000
2022-03-15,22523778000
2022-03-16,22739770000
2022-03-17,23435132000
2022-03-18,24326650000
2022-03-21,23684184000
2022-03-22,24032416000
2022-03-23,23343666000
2022-03-24,23705122000
2022-03-25,23775650000
2022-03-28,24215348000
2022-03-29,24387260000
2022-03-30,24477624000
2022-03-31,24203648000
2022-04-01,24509376000
2022-04-04,24648640000
2022-04-05,24305920000
2022-04-06,23936000000
2022-04-07,24012160000
2022-04-08,23803264000
2022-04-11,23266880000
2022-04-12,23211392000
2022-04-13,23427904000
2022-04-14,23435520000
2022-04-18,23209216000
2022-04-19,23748864000
2022-04-20,23873984000
2022-04-21,23125440000
2022-04-22,22396480000
2022-04-25,22975296000
2022-04-26,22367104000
2022-04-27,22152768000
2022-04-28,22676096000
2022-04-29,19441472000
2022-05-02,19040000000
2022-05-03,19925632000
2022-05-04,20289024000
2022-05-05,19121600000
2022-05-06,18719040000
2022-05-09,17936768000
2022-05-10,18244672000
2022-05-11,18163072000
2022-05-12,17887808000
2022-05-13,17963968000
2022-05-16,17903040000
2022-05-17,18334976000
2022-05-18,17682176000
2022-05-19,17783360000
2022-05-20,18012928000
2022-05-23,18138048000
2022-05-24,18128256000
2022-05-25,18602624000
2022-05-26,18790848000
2022-05-27,19183616000
2022-05-31,18991040000
2022-06-01,18971456000
2022-06-02,19619904000
2022-06-03,19333760000
2022-06-06,19340288000
2022-06-07,19483904000
2022-06-08,19280448000
2022-06-09,18888768000
2022-06-10,18398080000
2022-06-13,17698496000
2022-06-14,17536384000
2022-06-15,17830144000
2022-06-16,17028287999
2022-06-17,17140352000
2022-06-21,17481984000
2022-06-22,17165376000
2022-06-23,17831232000
2022-06-24,18416576000
2022-06-27,18370880000
2022-06-28,17871488000
2022-06-29,18089088000
2022-06-30,17921043000
2022-07-01,18293751000
2022-07-05,18453330000
2022-07-06,18856026000
2022-07-07,19130202000
2022-07-08,19131273000
2022-07-11,18832464000
2022-07-12,18681453000
2022-07-13,18771417000
2022-07-14,18634329000
2022-07-15,19008108000
2022-07-18,18809973000
2022-07-19,19472922000
2022-07-20,19661418000
2022-07-21,20001996000
2022-07-22,19845630000
2022-07-25,19432224000
2022-07-26,18986688000
2022-07-27,19426869000
2022-07-28,19550034000
2022-07-29,20259036000
2022-08-01,20683152000
2022-08-02,20682081000
2022-08-03,20942334000
2022-08-04,21120120000
2022-08-05,21280770000
2022-08-08,21168315000
2022-08-09,21017304000
2022-08-10,21403935000
2022-08-11,21128688000
2022-08-12,21643839000
2022-08-15,21883743000
2022-08-16,21848400000
2022-08-17,21931938000
2022-08-18,22112937000
2022-08-19,21577437000
2022-08-22,20992671000
2022-08-23,20796678000
2022-08-24,20710998000
2022-08-25,20842731000
2022-08-26,20082321000
2022-08-29,19714968000
2022-08-30,19465425000
2022-08-31,19515762000
2022-09-01,19538253000
2022-09-02,19433295000
2022-09-06,19523259000
2022-09-07,19977363000
2022-09-08,20063043000
2022-09-09,20408976000
2022-09-12,20246184000
2022-09-13,19144125000
2022-09-14,19100214000
2022-09-15,18701802000
2022-09-16,18745713000
2022-09-19,18878517000
2022-09-20,18713583000
2022-09-21,18926712000
2022-09-22,18703944000
2022-09-23,18603270000
2022-09-26,18568998000
2022-09-27,18477963000
2022-09-28,18987759000
2022-09-29,18867807000
2022-09-30,18377460000
2022-10-03,18969940000
2022-10-04,19410068000
2022-10-05,19453446000
2022-10-06,19264064000
2022-10-07,18817588000
2022-10-10,18725542000
2022-10-11,18503362000
2022-10-12,18586944000
2022-10-13,18710730000
2022-10-14,18417664000
2022-10-17,18996390000
2022-10-18,19349762000
2022-10-19,19266180000
2022-10-20,18903286000
2022-10-21,18954070000
2022-10-24,19276760000
2022-10-25,19871356000
2022-10-26,19571942000
2022-10-27,19656582000
2022-10-28,21516546000
2022-10-31,21208668000
2022-11-01,20839426000
2022-11-02,19743338000
2022-11-03,19064102000
2022-11-04,18693802000
2022-11-07,18819704000
2022-11-08,19121234000
2022-11-09,18866256000
2022-11-10,20220496000
2022-11-11,20354862000
2022-11-14,20149610000
2022-11-15,20687074000
2022-11-16,20900790000
2022-11-17,20689190000
2022-11-18,20551650000
2022-11-21,20684958000
2022-11-22,20912428000
2022-11-23,21086998000
2022-11-25,21040446000
2022-11-28,20921950000
2022-11-29,20626768000
2022-11-30,21139898000
2022-12-01,21643506000
2022-12-02,21382180000
2022-12-05,20873282000
2022-12-06,20890210000
2022-12-07,20735742000
2022-12-08,20884920000
2022-12-09,20913486000
2022-12-12,21127202000
2022-12-13,21408630000
2022-12-14,21250988000
2022-12-15,21125086000
2022-12-16,21228770000
2022-12-19,21211842000
2022-12-20,21449892000
2022-12-21,21668898000
2022-12-22,21522894000
2022-12-23,21553576000
2022-12-27,21590606000
2022-12-28,21279554000
2022-12-29,21729204000
2022-12-30,21735552000
2023-01-03,21181408000
2023-01-04,21563244000
2023-01-05,20984196000
2023-01-06,21537019000
2023-01-09,21845425000
2023-01-10,21819200000
2023-01-11,22204183000
2023-01-12,22337406000
2023-01-13,22439159000
2023-01-17,22498952000
2023-01-18,22272368000
2023-01-19,22201036000
2023-01-20,22544059000
2023-01-23,22606999000
2023-01-24,22606999000
2023-01-25,22548255000
2023-01-26,22856661000
2023-01-27,22922748000
2023-01-30,22678331000
2023-01-31,22873445000
2023-02-01,23154577000
2023-02-02,23326613000
2023-02-03,22839877000
2023-02-06,22420277000
2023-02-07,22643714000
2023-02-08,22276564000
2023-02-09,21828641000
2023-02-10,22047882000
2023-02-13,22330063000
2023-02-14,22429718000
2023-02-15,22404542000
2023-02-16,21758358000
2023-02-17,21474079000
2023-02-21,21385963000
2023-02-22,21296798000
2023-02-23,21189800000
2023-02-24,20810062000
2023-02-27,20799572000
2023-02-28,20647467000
2023-03-01,20588723000
2023-03-02,20665300000
2023-03-03,21049234000
