,COMS
2017-03-06,24526650.0
2017-03-07,23875500.0
2017-03-08,24743700.0
2017-03-09,23441400.0
2017-03-10,24309600.0
2017-03-13,25004160.0
2017-03-14,24570060.0
2017-03-15,24222780.0
2017-03-16,23658450.0
2017-03-17,23875500.0
2017-03-20,23528220.0
2017-03-21,21878640.0
2017-03-22,19881780.0
2017-03-23,20402700.0
2017-03-24,19794960.0
2017-03-27,20576340.0
2017-03-28,19013580.0
2017-03-29,19274040.0
2017-03-30,18839940.0
2017-03-31,19570275.0
2017-04-03,19396317.0
2017-04-04,19787722.0
2017-04-05,18961422.0
2017-04-06,19048401.0
2017-04-07,18874443.0
2017-04-10,19483296.0
2017-04-11,18526527.0
2017-04-12,18700485.0
2017-04-13,18804859.0
2017-04-17,19048401.0
2017-04-18,18178611.0
2017-04-19,17656737.0
2017-04-20,18613506.0
2017-04-21,18874443.0
2017-04-24,18961422.0
2017-04-25,18613506.0
2017-04-26,18265590.0
2017-04-27,18178611.0
2017-04-28,18178611.0
2017-05-01,17830695.0
2017-05-02,17743716.0
2017-05-03,18439548.0
2017-05-04,18265590.0
2017-05-05,18700485.0
2017-05-08,18439548.0
2017-05-09,19048401.0
2017-05-10,18700485.0
2017-05-11,18265590.0
2017-05-12,18439548.0
2017-05-15,18439548.0
2017-05-16,17830695.0
2017-05-17,18439548.0
2017-05-18,18352569.0
2017-05-19,17830695.0
2017-05-22,18004653.0
2017-05-23,17395800.0
2017-05-24,16526010.0
2017-05-25,16699968.0
2017-05-26,15221325.0
2017-05-30,15134346.0
2017-05-31,14177577.0
2017-06-01,13046850.0
2017-06-02,12437997.0
2017-06-05,11742165.0
2017-06-06,12264039.0
2017-06-07,13307787.0
2017-06-08,14351535.0
2017-06-09,13307787.0
2017-06-12,13220808.0
2017-06-13,12611955.0
2017-06-14,12611955.0
2017-06-15,12177060.0
2017-06-16,13394766.0
2017-06-19,12524976.0
2017-06-20,12533673.0
2017-06-21,12698934.0
2017-06-22,12698934.0
2017-06-23,12785913.0
2017-06-26,12872892.0
2017-06-27,12872892.0
2017-06-28,12872892.0
2017-06-29,12872892.0
2017-06-30,12903966.0
2017-07-03,13176585.0
2017-07-05,12903966.0
2017-07-06,13176585.0
2017-07-07,13176585.0
2017-07-10,12722220.0
2017-07-11,12176982.0
2017-07-12,12267855.0
2017-07-13,11904363.0
2017-07-14,12267855.0
2017-07-17,12267855.0
2017-07-18,11940712.0
2017-07-19,11813490.0
2017-07-20,12267855.0
2017-07-21,11813490.0
2017-07-24,11540871.0
2017-07-25,10995633.0
2017-07-26,10650315.0
2017-07-27,10541268.0
2017-07-28,9996030.0
2017-07-31,9069125.4
2017-08-01,7451586.0
2017-08-02,8996427.0
2017-08-03,8805593.7
2017-08-04,8269443.0
2017-08-07,8860117.5
2017-08-08,8632935.0
2017-08-09,8614760.4
2017-08-10,8178570.0
2017-08-11,8632935.0
2017-08-14,8405752.5
2017-08-15,8178570.0
2017-08-16,8632935.0
2017-08-17,8623847.7
2017-08-18,8632935.0
2017-08-21,7842339.9
2017-08-22,8178570.0
2017-08-23,8632935.0
2017-08-24,8178570.0
2017-08-25,6815475.0
2017-08-28,6451983.0
2017-08-29,6933609.9
2017-08-30,7251665.4
2017-08-31,6815475.0
2017-09-01,7360713.0
2017-09-05,7269840.0
2017-09-06,8178570.0
2017-09-07,8542062.0
2017-09-08,7269840.0
2017-09-11,7278927.3
2017-09-12,7269840.0
2017-09-13,8069522.4
2017-09-14,8251268.4
2017-09-15,7951387.5
2017-09-18,9087300.0
2017-09-19,9087300.0
2017-09-20,8996427.0
2017-09-21,8996427.0
2017-09-22,7996824.0
2017-09-25,8360316.0
2017-09-26,8269443.0
2017-09-27,7905951.0
2017-09-28,8542062.0
2017-09-29,9087300.0
2017-10-02,8275504.8
2017-10-03,8450016.0
2017-10-04,9138876.0
2017-10-05,8459200.8
2017-10-06,8477570.4
2017-10-09,8817408.0
2017-10-10,9092952.0
2017-10-11,9092952.0
2017-10-12,9827736.0
2017-10-13,12766872.0
2017-10-16,13226112.0
2017-10-17,14603832.0
2017-10-18,15154920.0
2017-10-19,13777200.0
2017-10-20,11205456.0
2017-10-23,10838064.0
2017-10-24,9644040.0
2017-10-25,10103280.0
2017-10-26,11481000.0
2017-10-27,11940240.0
2017-10-30,11940240.0
2017-10-31,12215784.0
2017-11-01,11848392.0
2017-11-02,11572848.0
2017-11-03,11940240.0
2017-11-06,11940240.0
2017-11-07,12583176.0
2017-11-08,12307632.0
2017-11-09,12399480.0
2017-11-10,12766872.0
2017-11-13,12766872.0
2017-11-14,11756544.0
2017-11-15,11481000.0
2017-11-16,11481000.0
2017-11-17,9827736.0
2017-11-20,11205456.0
2017-11-21,11572848.0
2017-11-22,10838064.0
2017-11-24,10562520.0
2017-11-27,10103280.0
2017-11-28,10920727.0
2017-11-29,10929912.0
2017-11-30,10562520.0
2017-12-01,9184800.0
2017-12-04,9001104.0
2017-12-05,9184800.0
2017-12-06,9276648.0
2017-12-07,8817408.0
2017-12-08,9276648.0
2017-12-11,9644040.0
2017-12-12,9092952.0
2017-12-13,8725560.0
2017-12-14,8367352.8
2017-12-15,8541864.0
2017-12-18,8450016.0
2017-12-19,8358168.0
2017-12-20,8358168.0
2017-12-21,8284689.6
2017-12-22,9001104.0
2017-12-26,8817408.0
2017-12-27,8541864.0
2017-12-28,8174472.0
2017-12-29,8541864.0
2018-01-02,8998752.0
2018-01-03,9825168.0
2018-01-04,9457872.0
2018-01-05,9274224.0
2018-01-08,9228312.0
2018-01-09,9274224.0
2018-01-10,9457872.0
2018-01-11,9549696.0
2018-01-12,10467936.0
2018-01-16,11018880.0
2018-01-17,10559760.0
2018-01-18,9182400.0
2018-01-19,9182400.0
2018-01-22,9182400.0
2018-01-23,8319254.4
2018-01-24,9825168.0
2018-01-25,9641520.0
2018-01-26,9549696.0
2018-01-29,9182400.0
2018-01-30,9274224.0
2018-01-31,9182400.0
2018-02-01,9173217.6
2018-02-02,8172336.0
2018-02-05,8723280.0
2018-02-06,8998752.0
2018-02-07,8264160.0
2018-02-08,8264160.0
2018-02-09,8264160.0
2018-02-12,7805040.0
2018-02-13,8447808.0
2018-02-14,7896864.0
2018-02-15,8172336.0
2018-02-16,8264160.0
2018-02-20,7896864.0
2018-02-21,8447808.0
2018-02-22,8355984.0
2018-02-23,8355984.0
2018-02-26,7823404.8
2018-02-27,7667304.0
2018-02-28,7382649.6
2018-03-01,7832587.2
2018-03-02,7805040.0
2018-03-05,7805040.0
2018-03-06,7345920.0
2018-03-07,7795857.6
2018-03-08,7345920.0
2018-03-09,7345920.0
2018-03-12,7345920.0
2018-03-13,6886800.0
2018-03-14,7162272.0
2018-03-15,7437744.0
2018-03-16,7345920.0
2018-03-19,7345920.0
2018-03-20,7070448.0
2018-03-21,7070448.0
2018-03-22,6427680.0
2018-03-23,7244913.6
2018-03-26,7529568.0
2018-03-27,6886800.0
2018-03-28,6446044.8
2018-03-29,7805040.0
2018-04-02,8264160.0
2018-04-03,8172336.0
2018-04-04,7529568.0
2018-04-05,7345920.0
2018-04-06,7070448.0
2018-04-09,6831705.6
2018-04-10,6886800.0
2018-04-11,6978624.0
2018-04-12,7024536.0
2018-04-13,7015353.6
2018-04-16,6905164.8
2018-04-17,7070448.0
2018-04-18,6960259.2
2018-04-19,6776611.2
2018-04-20,6776611.2
2018-04-23,6611328.0
2018-04-24,6537868.8
2018-04-25,6537868.8
2018-04-26,6611328.0
2018-04-27,6611328.0
2018-04-30,6519504.0
2018-05-01,6427680.0
2018-05-02,6684787.2
2018-05-03,6693969.6
2018-05-04,6693969.6
2018-05-07,6427680.0
2018-05-08,6427680.0
2018-05-09,6978624.0
2018-05-10,6969441.6
2018-05-11,6611328.0
2018-05-14,7300008.0
2018-05-15,6978624.0
2018-05-16,6666422.4
2018-05-17,6657240.0
2018-05-18,6657240.0
2018-05-21,6794976.0
2018-05-22,6794976.0
2018-05-23,7070448.0
2018-05-24,6436862.4
2018-05-25,7070448.0
2018-05-29,7070448.0
2018-05-30,6611328.0
2018-05-31,6703152.0
2018-06-01,7162272.0
2018-06-04,6611328.0
2018-06-05,6611328.0
2018-06-06,6886800.0
2018-06-07,6886800.0
2018-06-08,6886800.0
2018-06-11,6427680.0
2018-06-12,6427680.0
2018-06-13,6877617.6
2018-06-14,6335856.0
2018-06-15,6629692.8
2018-06-18,6877617.6
2018-06-19,6381768.0
2018-06-20,6703152.0
2018-06-21,6868435.2
2018-06-22,6335856.0
2018-06-25,6611328.0
2018-06-26,6611328.0
2018-06-27,6611328.0
2018-06-28,6611328.0
2018-06-29,6244032.0
2018-07-02,6427680.0
2018-07-03,6427680.0
2018-07-05,6427680.0
2018-07-06,5968560.0
2018-07-09,6271579.2
2018-07-10,6565416.0
2018-07-11,6794976.0
2018-07-12,6473592.0
2018-07-13,6794976.0
2018-07-16,6427680.0
2018-07-17,6427680.0
2018-07-18,6886800.0
2018-07-19,6611328.0
2018-07-20,6794976.0
2018-07-23,6804158.4
2018-07-24,6886800.0
2018-07-25,6794976.0
2018-07-26,6886800.0
2018-07-27,6886800.0
2018-07-30,6794976.0
2018-07-31,6886800.0
2018-08-01,6069566.4
2018-08-02,6106296.0
2018-08-03,6106296.0
2018-08-06,5968560.0
2018-08-07,5968560.0
2018-08-08,5840006.4
2018-08-09,6519504.0
2018-08-10,6703152.0
2018-08-13,6611328.0
2018-08-14,6703152.0
2018-08-15,6060384.0
2018-08-16,6703152.0
2018-08-17,5968560.0
2018-08-20,5968560.0
2018-08-21,5977742.4
2018-08-22,5968560.0
2018-08-23,6207302.4
2018-08-24,5968560.0
2018-08-27,6335856.0
2018-08-28,5968560.0
2018-08-29,6060384.0
2018-08-30,6335856.0
2018-08-31,6427680.0
2018-09-04,6427680.0
2018-09-05,6427680.0
2018-09-06,6335856.0
2018-09-07,5913465.6
2018-09-10,6427680.0
2018-09-11,6051201.6
2018-09-12,5840006.4
2018-09-13,5784912.0
2018-09-14,6427680.0
2018-09-17,5830824.0
2018-09-18,5812459.2
2018-09-19,5968560.0
2018-09-20,5968560.0
2018-09-21,5968560.0
2018-09-24,5968560.0
2018-09-25,6060384.0
2018-09-26,5968560.0
2018-09-27,5564534.4
2018-09-28,5564534.4
2018-10-01,6565126.8
2018-10-02,6916260.0
2018-10-03,6448082.4
2018-10-04,6384240.0
2018-10-05,6490644.0
2018-10-08,6597048.0
2018-10-09,6916260.0
2018-10-10,6597048.0
2018-10-11,6394880.4
2018-10-12,6597048.0
2018-10-15,6384240.0
2018-10-16,6809856.0
2018-10-17,6597048.0
2018-10-18,6777934.8
2018-10-19,6777934.8
2018-10-22,6777934.8
2018-10-23,6597048.0
2018-10-24,6799215.6
2018-10-25,6384240.0
2018-10-26,6597048.0
2018-10-29,5852220.0
2018-10-30,6118230.0
2018-10-31,6118230.0
2018-11-01,5639412.0
2018-11-02,5745816.0
2018-11-05,5852220.0
2018-11-06,6916260.0
2018-11-07,7033304.4
2018-11-08,7341876.0
2018-11-09,6969462.0
2018-11-12,6597048.0
2018-11-13,6267195.6
2018-11-14,6171432.0
2018-11-15,6916260.0
2018-11-16,7129068.0
2018-11-19,7129068.0
2018-11-20,6171432.0
2018-11-21,6171432.0
2018-11-23,5639412.0
2018-11-26,5958624.0
2018-11-27,5852220.0
2018-11-28,6065028.0
2018-11-29,5905422.0
2018-11-30,6384240.0
2018-12-03,6384240.0
2018-12-04,6277836.0
2018-12-06,6384240.0
2018-12-07,5533008.0
2018-12-10,5905422.0
2018-12-11,6065028.0
2018-12-12,5745816.0
2018-12-13,5458525.2
2018-12-14,5479806.0
2018-12-17,6065028.0
2018-12-18,5511727.2
2018-12-19,5479806.0
2018-12-20,5320200.0
2018-12-21,5000988.0
2018-12-24,5320200.0
2018-12-26,5320200.0
2018-12-27,5107392.0
2018-12-28,5000988.0
2018-12-31,13270200.0
2019-01-02,13270200.0
2019-01-03,13270200.0
2019-01-04,13801008.0
2019-01-07,14862624.0
2019-01-08,18312876.0
2019-01-09,20436108.0
2019-01-10,20436108.0
2019-01-11,19639896.0
2019-01-14,15393432.0
2019-01-15,18604820.0
2019-01-16,23090148.0
2019-01-17,22824744.0
2019-01-18,22028532.0
2019-01-22,21763128.0
2019-01-23,23886360.0
2019-01-24,25213380.0
2019-01-25,25744188.0
2019-01-28,24947976.0
2019-01-29,27602016.0
2019-01-30,27867420.0
2019-01-31,31317672.0
2019-02-01,41137620.0
2019-02-04,46445700.0
2019-02-05,37421964.0
2019-02-06,41933832.0
2019-02-07,39810600.0
2019-02-08,38218176.0
2019-02-11,36094944.0
2019-02-12,34502520.0
2019-02-13,33706308.0
2019-02-14,32113884.0
2019-02-15,32166964.0
2019-02-19,32910096.0
2019-02-20,32910096.0
2019-02-21,31317672.0
2019-02-22,31848480.0
2019-02-25,30521460.0
2019-02-26,31317672.0
2019-02-27,30786864.0
2019-02-28,30256056.0
2019-03-01,29194440.0
2019-03-04,30256056.0
2019-03-05,29194440.0
2019-03-06,27867420.0
2019-03-07,28929036.0
2019-03-08,26540400.0
2019-03-11,26009592.0
2019-03-12,25744188.0
2019-03-13,24947976.0
2019-03-14,30521460.0
2019-03-15,29990652.0
2019-03-18,30256056.0
2019-03-19,27867420.0
2019-03-20,28132824.0
2019-03-21,21497724.0
2019-03-22,24151764.0
2019-03-25,25744188.0
2019-03-26,26540400.0
2019-03-27,25744188.0
2019-03-28,26938506.0
2019-03-29,27867420.0
2019-04-01,28692456.0
2019-04-02,27588900.0
2019-04-03,29382178.0
2019-04-04,27588900.0
2019-04-05,29244234.0
2019-04-08,30347790.0
2019-04-09,29796012.0
2019-04-10,29796012.0
2019-04-11,29796012.0
2019-04-12,29520123.0
2019-04-15,29244234.0
2019-04-16,31037512.0
2019-04-17,30071901.0
2019-04-18,30899568.0
2019-04-22,29630478.0
2019-04-23,31451346.0
2019-04-24,30347790.0
2019-04-25,31037512.0
2019-04-26,27864789.0
2019-04-29,30899568.0
2019-04-30,31175457.0
2019-05-01,31037512.0
2019-05-02,31451346.0
2019-05-03,31727235.0
2019-05-06,31727235.0
2019-05-07,31037512.0
2019-05-08,30071901.0
2019-05-09,31727235.0
2019-05-10,31727235.0
2019-05-13,30182256.0
2019-05-14,30347790.0
2019-05-15,29244234.0
2019-05-16,28968345.0
2019-05-17,28195855.0
2019-05-20,28140678.0
2019-05-21,28968345.0
2019-05-22,27588900.0
2019-05-23,27588900.0
2019-05-24,27588900.0
2019-05-28,25105899.0
2019-05-29,27588900.0
2019-05-30,26209455.0
2019-05-31,24830010.0
2019-06-03,24830010.0
2019-06-04,27588900.0
2019-06-05,27588900.0
2019-06-06,23229853.0
2019-06-07,25105899.0
2019-06-10,20967564.0
2019-06-11,20967564.0
2019-06-12,20691675.0
2019-06-13,21795231.0
2019-06-14,22071120.0
2019-06-17,19864008.0
2019-06-18,20139897.0
2019-06-19,20691675.0
2019-06-20,22071120.0
2019-06-21,22071120.0
2019-06-24,23147087.0
2019-06-25,20746852.0
2019-06-26,24692065.0
2019-06-27,25105899.0
2019-06-28,25078310.0
2019-07-01,39953822.0
2019-07-02,35162880.0
2019-07-03,35162880.0
2019-07-05,35206833.0
2019-07-08,39118704.0
2019-07-09,34107993.0
2019-07-10,34107993.0
2019-07-11,34195900.0
2019-07-12,37360560.0
2019-07-15,37360560.0
2019-07-16,37360560.0
2019-07-17,36921024.0
2019-07-18,32965200.0
2019-07-19,30327984.0
2019-07-22,29009376.0
2019-07-23,32525664.0
2019-07-24,32525664.0
2019-07-25,35162880.0
2019-07-26,34943112.0
2019-07-29,26460067.0
2019-07-30,34943112.0
2019-07-31,34635436.0
2019-08-01,34547529.0
2019-08-02,34591483.0
2019-08-05,34635436.0
2019-08-06,32965200.0
2019-08-07,32525664.0
2019-08-08,32525664.0
2019-08-09,30767520.0
2019-08-12,31558684.0
2019-08-13,26811696.0
2019-08-14,36393580.0
2019-08-15,39997776.0
2019-08-16,39997776.0
2019-08-19,40437312.0
2019-08-20,43953600.0
2019-08-21,38283585.0
2019-08-22,41755920.0
2019-08-23,39558240.0
2019-08-26,41755920.0
2019-08-27,44393136.0
2019-08-28,44393136.0
2019-08-29,41316384.0
2019-08-30,38239632.0
2019-09-03,37360560.0
2019-09-04,41755920.0
2019-09-05,42415224.0
2019-09-06,42415224.0
2019-09-09,42415224.0
2019-09-10,41316384.0
2019-09-11,42195456.0
2019-09-12,42415224.0
2019-09-13,42415224.0
2019-09-16,44393136.0
2019-09-17,43953600.0
2019-09-18,43514064.0
2019-09-19,43514064.0
2019-09-20,43953600.0
2019-09-23,43953600.0
2019-09-24,43953600.0
2019-09-25,43953600.0
2019-09-26,43953600.0
2019-09-27,41580105.0
2019-09-30,110103622.0
2019-10-01,118059828.0
2019-10-02,118059828.0
2019-10-03,125502730.0
2019-10-04,125502730.0
2019-10-07,124091145.0
2019-10-08,109718644.0
2019-10-09,106510497.0
2019-10-10,115493310.0
2019-10-11,115493310.0
2019-10-14,115493310.0
2019-10-15,107793756.0
2019-10-16,109077015.0
2019-10-17,109077015.0
2019-10-18,109077015.0
2019-10-21,107793756.0
2019-10-22,109077015.0
2019-10-23,116776569.0
2019-10-24,114210051.0
2019-10-25,115493310.0
2019-10-28,105227238.0
2019-10-29,114081725.0
2019-10-30,114210051.0
2019-10-31,100094202.0
2019-11-01,98939268.0
2019-11-04,107793756.0
2019-11-05,102660720.0
2019-11-06,103943979.0
2019-11-07,103943979.0
2019-11-08,102660720.0
2019-11-11,96886054.0
2019-11-12,83411835.0
2019-11-13,96244425.0
2019-11-14,102660720.0
2019-11-15,102660720.0
2019-11-18,105868867.0
2019-11-19,89956455.0
2019-11-20,107280452.0
2019-11-21,102660720.0
2019-11-22,105227238.0
2019-11-25,105227238.0
2019-11-26,105227238.0
2019-11-27,107793756.0
2019-11-29,107793756.0
2019-12-02,105227238.0
2019-12-03,105227238.0
2019-12-04,105227238.0
2019-12-05,105227238.0
2019-12-06,107793756.0
2019-12-09,105868867.0
2019-12-10,107793756.0
2019-12-11,101377461.0
2019-12-12,105227238.0
2019-12-13,105740541.0
2019-12-16,105740541.0
2019-12-17,105612215.0
2019-12-18,102660720.0
2019-12-19,100222527.0
2019-12-20,88673196.0
2019-12-23,96244425.0
2019-12-24,101377461.0
2019-12-26,105612215.0
2019-12-27,105612215.0
2019-12-30,102660720.0
2019-12-31,110137084.0
2020-01-02,107826516.0
2020-01-03,112062557.0
2020-01-06,121946655.0
2020-01-07,134783145.0
2020-01-08,134783145.0
2020-01-09,141201390.0
2020-01-10,147619635.0
2020-01-13,165590721.0
2020-01-14,160456125.0
2020-01-15,186129105.0
2020-01-16,184845456.0
2020-01-17,173292615.0
2020-01-21,159172476.0
2020-01-22,165590721.0
2020-01-23,152754231.0
2020-01-24,148903284.0
2020-01-27,152754231.0
2020-01-28,152754231.0
2020-01-29,152754231.0
2020-01-30,156605178.0
2020-01-31,154037880.0
2020-02-03,154037880.0
2020-02-04,150186933.0
2020-02-05,150186933.0
2020-02-06,163023423.0
2020-02-07,154037880.0
2020-02-10,160456125.0
2020-02-11,154037880.0
2020-02-12,159172476.0
2020-02-13,154037880.0
2020-02-14,155321529.0
2020-02-18,155321529.0
2020-02-19,160456125.0
2020-02-20,166874370.0
2020-02-21,170725317.0
2020-02-24,141201390.0
2020-02-25,156605178.0
2020-02-26,150828757.0
2020-02-27,147619635.0
2020-02-28,154037880.0
2020-03-02,154037880.0
2020-03-03,150186933.0
2020-03-04,147619635.0
2020-03-05,146335986.0
2020-03-06,154037880.0
2020-03-09,151470582.0
2020-03-10,146335986.0
2020-03-11,138634092.0
2020-03-12,128364900.0
2020-03-13,128364900.0
2020-03-16,136066794.0
2020-03-17,115528410.0
2020-03-18,115528410.0
2020-03-19,124513953.0
2020-03-20,128364900.0
2020-03-23,151470582.0
2020-03-24,132215847.0
2020-03-25,148903284.0
2020-03-26,155321529.0
2020-03-27,165590721.0
2020-03-30,164307072.0
2020-03-31,160822875.0
2020-04-01,155290568.0
2020-04-02,156963126.0
2020-04-03,158249709.0
2020-04-06,142810713.0
2020-04-07,146670462.0
2020-04-08,158249709.0
2020-04-09,147957045.0
2020-04-13,154389960.0
2020-04-14,160822875.0
2020-04-15,155676543.0
2020-04-16,140237547.0
2020-04-17,147957045.0
2020-04-20,147957045.0
2020-04-21,135091215.0
2020-04-22,135091215.0
2020-04-23,141524130.0
2020-04-24,141524130.0
2020-04-27,140237547.0
2020-04-28,129944883.0
2020-04-29,128658300.0
2020-04-30,137664381.0
2020-05-01,140237547.0
2020-05-04,140237547.0
2020-05-05,138950964.0
2020-05-06,137664381.0
2020-05-07,128658300.0
2020-05-08,127371717.0
2020-05-11,122225385.0
2020-05-12,117079053.0
2020-05-13,114505887.0
2020-05-14,106786389.0
2020-05-15,115792470.0
2020-05-18,124798551.0
2020-05-19,115792470.0
2020-05-20,120938802.0
2020-05-21,122225385.0
2020-05-22,109359555.0
2020-05-26,122225385.0
2020-05-27,115792470.0
2020-05-28,117079053.0
2020-05-29,117079053.0
2020-06-01,104213223.0
2020-06-02,111932721.0
2020-06-03,115792470.0
2020-06-04,109359555.0
2020-06-05,123511968.0
2020-06-08,109359555.0
2020-06-09,108072972.0
2020-06-10,110646138.0
2020-06-11,114505887.0
2020-06-12,109359555.0
2020-06-15,106786389.0
2020-06-16,92633976.0
2020-06-17,122225385.0
2020-06-18,109359555.0
2020-06-19,129944883.0
2020-06-22,135091215.0
2020-06-23,128658300.0
2020-06-24,128658300.0
2020-06-25,135091215.0
2020-06-26,140237547.0
2020-06-29,135091215.0
2020-06-30,139281975.0
2020-07-01,139281975.0
2020-07-02,145914450.0
2020-07-06,143261460.0
2020-07-07,141934965.0
2020-07-08,139281975.0
2020-07-09,143261460.0
2020-07-10,143261460.0
2020-07-13,139281975.0
2020-07-14,145914450.0
2020-07-15,139281975.0
2020-07-16,145914450.0
2020-07-17,139281975.0
2020-07-20,147240945.0
2020-07-21,152546925.0
2020-07-22,165811875.0
2020-07-23,155199915.0
2020-07-24,153873420.0
2020-07-27,153873420.0
2020-07-28,145914450.0
2020-07-29,149893935.0
2020-07-30,148567440.0
2020-07-31,147240945.0
2020-08-03,156526410.0
2020-08-04,204280230.0
2020-08-05,200300745.0
2020-08-06,218871675.0
2020-08-07,238769100.0
2020-08-10,232136625.0
2020-08-11,240095595.0
2020-08-12,261319515.0
2020-08-13,295808385.0
2020-08-14,303767355.0
2020-08-17,394632262.0
2020-08-18,448753258.0
2020-08-19,371418600.0
2020-08-20,383357055.0
2020-08-21,444375825.0
2020-08-24,440396340.0
2020-08-25,392642520.0
2020-08-26,364786125.0
2020-08-27,354174165.0
2020-08-28,356827155.0
2020-08-31,356827155.0
2020-09-01,344888700.0
2020-09-02,332950245.0
2020-09-03,318358800.0
2020-09-04,277237455.0
2020-09-08,267951990.0
2020-09-09,256013535.0
2020-09-10,285196425.0
2020-09-11,303767355.0
2020-09-14,313052820.0
2020-09-15,334276740.0
2020-09-16,344888700.0
2020-09-17,344888700.0
2020-09-18,343562205.0
2020-09-21,347541690.0
2020-09-22,370092105.0
2020-09-23,331623750.0
2020-09-24,326317770.0
2020-09-25,346215195.0
2020-09-28,334276740.0
2020-09-29,338256225.0
2020-09-30,350708400.0
2020-10-01,365321250.0
2020-10-02,350708400.0
2020-10-05,356553540.0
2020-10-06,362398680.0
2020-10-07,362398680.0
2020-10-08,343401975.0
2020-10-09,363859965.0
2020-10-12,358014825.0
2020-10-13,370581876.0
2020-10-14,371166390.0
2020-10-15,371166390.0
2020-10-16,364590607.0
2020-10-19,354361612.0
2020-10-20,340479405.0
2020-10-21,331711695.0
2020-10-22,339018120.0
2020-10-23,333172980.0
2020-10-26,322943985.0
2020-10-27,320021415.0
2020-10-28,320021415.0
2020-10-29,343401975.0
2020-10-30,324405270.0
2020-11-02,328789125.0
2020-11-03,328789125.0
2020-11-04,341940690.0
2020-11-05,333172980.0
2020-11-06,331711695.0
2020-11-09,336095550.0
2020-11-10,336095550.0
2020-11-11,336095550.0
2020-11-12,323820756.0
2020-11-13,336095550.0
2020-11-16,324405270.0
2020-11-17,331711695.0
2020-11-18,334634265.0
2020-11-19,336095550.0
2020-11-20,306869850.0
2020-11-23,302485995.0
2020-11-24,302485995.0
2020-11-25,301024710.0
2020-11-27,314176275.0
2020-11-30,325866555.0
2020-12-01,329665896.0
2020-12-02,309792420.0
2020-12-03,306577593.0
2020-12-04,306869850.0
2020-12-07,302339866.0
2020-12-08,299563425.0
2020-12-09,299563425.0
2020-12-10,248418450.0
2020-12-11,227229817.0
2020-12-14,197273475.0
2020-12-15,261570015.0
2020-12-16,246957165.0
2020-12-17,273260295.0
2020-12-18,289334430.0
2020-12-21,306869850.0
2020-12-22,314176275.0
2020-12-23,328789125.0
2020-12-24,331711695.0
2020-12-28,314176275.0
2020-12-29,318560130.0
2020-12-30,312714990.0
2020-12-31,395649000.0
2021-01-04,389714265.0
2021-01-05,395649000.0
2021-01-06,395649000.0
2021-01-07,405540225.0
2021-01-08,407518470.0
2021-01-11,433235655.0
2021-01-12,405540225.0
2021-01-13,427300920.0
2021-01-14,391692510.0
2021-01-15,395649000.0
2021-01-19,393670755.0
2021-01-20,395649000.0
2021-01-21,415431450.0
2021-01-22,220442434.0
2021-01-25,240686475.0
2021-01-26,296736750.0
2021-01-27,293439675.0
2021-01-28,292120845.0
2021-01-29,283548450.0
2021-02-01,292780260.0
2021-02-02,305309145.0
2021-02-03,303330900.0
2021-02-04,290142600.0
2021-02-05,312562710.0
2021-02-08,335642235.0
2021-02-09,350808780.0
2021-02-10,328388670.0
2021-02-11,348830535.0
2021-02-12,331026330.0
2021-02-16,341576970.0
2021-02-17,323113350.0
2021-02-18,318497445.0
2021-02-19,309925050.0
2021-02-22,289483185.0
2021-02-23,249918285.0
2021-02-24,265744245.0
2021-02-25,234092325.0
2021-02-26,217606950.0
2021-03-01,234092325.0
2021-03-02,224201100.0
2021-03-03,208375140.0
2021-03-04,178701465.0
2021-03-05,170129070.0
2021-03-08,183976785.0
2021-03-09,196505670.0
2021-03-10,189911520.0
2021-03-11,215628705.0
2021-03-12,212331630.0
2021-03-15,211672215.0
2021-03-16,216288120.0
2021-03-17,209034555.0
2021-03-18,201780990.0
2021-03-19,193208595.0
2021-03-22,197824500.0
2021-03-23,201121575.0
2021-03-24,187933275.0
2021-03-25,185295615.0
2021-03-26,182657955.0
2021-03-29,178042050.0
2021-03-30,164194335.0
2021-03-31,183617502.0
2021-04-01,189119150.0
2021-04-05,179491266.0
2021-04-06,183617502.0
2021-04-07,176740442.0
2021-04-08,174677324.0
2021-04-09,170551088.0
2021-04-12,158860086.0
2021-04-13,151295320.0
2021-04-14,149919908.0
2021-04-15,141667436.0
2021-04-16,160235498.0
2021-04-19,163674028.0
2021-04-20,153358438.0
2021-04-21,156796968.0
2021-04-22,154046144.0
2021-04-23,167112558.0
2021-04-26,172614206.0
2021-04-27,173301912.0
2021-04-28,172614206.0
2021-04-29,163674028.0
2021-04-30,165049440.0
2021-05-03,156796968.0
2021-05-04,154046144.0
2021-05-05,147169084.0
2021-05-06,146481378.0
2021-05-07,147169084.0
2021-05-10,140292024.0
2021-05-11,137541200.0
2021-05-12,137541200.0
2021-05-13,133414964.0
2021-05-14,140979730.0
2021-05-17,142355142.0
2021-05-18,149232202.0
2021-05-19,142355142.0
2021-05-20,143042848.0
2021-05-21,146481378.0
2021-05-24,141667436.0
2021-05-25,140292024.0
2021-05-26,149232202.0
2021-05-27,158172380.0
2021-05-28,160923204.0
2021-06-01,172614206.0
2021-06-02,166424852.0
2021-06-03,159547792.0
2021-06-04,171582647.0
2021-06-07,171238794.0
2021-06-08,172614206.0
2021-06-09,178803560.0
2021-06-10,173989618.0
2021-06-11,181554384.0
