,TJX
2018-07-17,59779833787
2018-07-18,59978479133
2018-07-19,60648907176
2018-07-20,60264031818
2018-07-23,60561999837
2018-07-24,60226785816
2018-07-25,60636491842
2018-07-26,60537169169
2018-07-27,59941233131
2018-07-30,60065386472
2018-07-31,60375769825
2018-08-01,59854325792
2018-08-02,60499923166
2018-08-03,60574415171
2018-08-06,60584426034
2018-08-07,60880380893
2018-08-08,61496953517
2018-08-09,61533947875
2018-08-10,62088863236
2018-08-13,61250324468
2018-08-14,62273835024
2018-08-15,61028358323
2018-08-16,61361307540
2018-08-17,61866897092
2018-08-20,62680772955
2018-08-21,65640321551
2018-08-22,65208720714
2018-08-23,66244562722
2018-08-24,66626837749
2018-08-27,66256894175
2018-08-28,66355545794
2018-08-29,66922792608
2018-08-30,66910461156
2018-08-31,67810657187
2018-09-04,68710853218
2018-09-05,68513549978
2018-09-06,68192932214
2018-09-07,67785994282
2018-09-10,68316246739
2018-09-11,68069617689
2018-09-12,68007960427
2018-09-13,67194084563
2018-09-14,67058438586
2018-09-17,66565180487
2018-09-18,67255741825
2018-09-19,67440713613
2018-09-20,67551696685
2018-09-21,67650348305
2018-09-24,67650348305
2018-09-25,68020291879
2018-09-26,68895825005
2018-09-27,68932819363
2018-09-28,69068465340
2018-10-01,69204111317
2018-10-02,68081949142
2018-10-03,68032623332
2018-10-04,67995628974
2018-10-05,68007960427
2018-10-08,68316246739
2018-10-09,68686190313
2018-10-10,66984449871
2018-10-11,66441865962
2018-10-12,67477707970
2018-10-15,68143606404
2018-10-16,69216442770
2018-10-17,68316246739
2018-10-18,67601022495
2018-10-19,66133579650
2018-10-22,66996781323
2018-10-23,65923944958
2018-10-24,65504675573
2018-10-25,65664984456
2018-10-26,65689647360
2018-10-29,66836472441
2018-10-30,67921640259
2018-10-31,67748999925
2018-11-01,67909308807
2018-11-02,67502370875
2018-11-05,67115443491
2018-11-06,66677257788
2018-11-07,67456254593
2018-11-08,67602316494
2018-11-09,67724034745
2018-11-12,66421649461
2018-11-13,65423559805
2018-11-14,64072487221
2018-11-15,63865566194
2018-11-16,62672727336
2018-11-19,59593255591
2018-11-20,56988485024
2018-11-21,56185144569
2018-11-23,55819989816
2018-11-26,56136457268
2018-11-27,55442663239
2018-11-28,58242183007
2018-11-29,57803997304
2018-11-30,59459365515
2018-12-03,58899461562
2018-12-04,57414498902
2018-12-06,56550299321
2018-12-07,55126195787
2018-12-10,56246003694
2018-12-11,55661756090
2018-12-12,56112113618
2018-12-13,55759130691
2018-12-14,55040993011
2018-12-17,53969872404
2018-12-18,53641233127
2018-12-19,53117844649
2018-12-20,51645053814
2018-12-21,51036462560
2018-12-24,50671307808
2018-12-26,53361281150
2018-12-27,53361281150
2018-12-28,53324765675
2018-12-31,54456745407
2019-01-02,54359370807
2019-01-03,53787295028
2019-01-04,55260085863
2019-01-07,56745048522
2019-01-08,57584904453
2019-01-09,57536217153
2019-01-10,57317124301
2019-01-11,57767481829
2019-01-14,56939797724
2019-01-15,57597076278
2019-01-16,57852684605
2019-01-17,58424760384
2019-01-18,59836692093
2019-01-22,59325475439
2019-01-23,59203757189
2019-01-24,59252444489
2019-01-25,59483709165
2019-01-28,59593255591
2019-01-29,59325475439
2019-01-30,59520224641
2019-01-31,60530486122
2019-02-01,59520224641
2019-02-04,59408583078
2019-02-05,59687496614
2019-02-06,59129669542
2019-02-07,58838629331
2019-02-08,59347949701
2019-02-11,59541976508
2019-02-12,60330210413
2019-02-13,60499983869
2019-02-14,60027043527
2019-02-15,60912290835
2019-02-19,61215457722
2019-02-20,61251837748
2019-02-21,60791024080
2019-02-22,61057810941
2019-02-25,59905776772
2019-02-26,60293830387
2019-02-27,62525138671
2019-02-28,62197718434
2019-03-01,63082965742
2019-03-04,62343238539
2019-03-05,62646405426
2019-03-06,62973825663
2019-03-07,62755545505
2019-03-08,61506497933
2019-03-11,62694912128
2019-03-12,62985952339
2019-03-13,63640792814
2019-03-14,63179979146
2019-03-15,62779798856
2019-03-18,63483146033
2019-03-19,63325499252
2019-03-20,63713552866
2019-03-21,63652919489
2019-03-22,63471019357
2019-03-25,64016719753
2019-03-26,64077353130
2019-03-27,64344139990
2019-03-28,64344139990
2019-03-29,64526040122
2019-04-01,64526040122
2019-04-02,64368393341
2019-04-03,64477533420
2019-04-04,65787214370
2019-04-05,65617440914
2019-04-08,65884227774
2019-04-09,65265767325
2019-04-10,66017621204
2019-04-11,65350654053
2019-04-12,65447667457
2019-04-15,65775087695
2019-04-16,66078254581
2019-04-17,66769475082
2019-04-18,66842235135
2019-04-22,65981241177
2019-04-23,66927121863
2019-04-24,67206035399
2019-04-25,66793728433
2019-04-26,66769475082
2019-04-29,66429928169
2019-04-30,66551194924
2019-05-01,65411287431
2019-05-02,66029747879
2019-05-03,65520427510
2019-05-06,65512061224
2019-05-07,64581183071
2019-05-08,65294453344
2019-05-09,65088934791
2019-05-10,65572507858
2019-05-13,63444786364
2019-05-14,63565679630
2019-05-15,63275535790
2019-05-16,63698662224
2019-05-17,64121788657
2019-05-20,64037163370
2019-05-21,64387753844
2019-05-22,62525997537
2019-05-23,63057927910
2019-05-24,62405104270
2019-05-28,60531258636
2019-05-29,60120221529
2019-05-30,61123635643
2019-05-31,60797223823
2019-06-03,60313650756
2019-06-04,61292886216
2019-06-05,61848995243
2019-06-06,61534672750
2019-06-07,62767784070
2019-06-10,62417193597
2019-06-11,62937034644
2019-06-12,63021659930
2019-06-13,63855823470
2019-06-14,64484468457
2019-06-17,64750433644
2019-06-18,65076845464
2019-06-19,65451614591
2019-06-20,65076845464
2019-06-21,63988806064
2019-06-24,63807466164
2019-06-25,64133877984
2019-06-26,63892091450
2019-06-27,63928359430
2019-06-28,63928359430
2019-07-01,64025074044
2019-07-02,63807466164
2019-07-03,65185649404
2019-07-05,65802205064
2019-07-08,66430850051
2019-07-09,66237420824
2019-07-10,66684725911
2019-07-11,67530978778
2019-07-12,68534392892
2019-07-15,68268427705
2019-07-16,67966194538
2019-07-17,68062909152
2019-07-18,66757261871
2019-07-19,66056080924
2019-07-22,65524150551
2019-07-23,66068170251
2019-07-24,66491296685
2019-07-25,66551743318
2019-07-26,67410085511
2019-07-29,67023227058
2019-07-30,66467118031
2019-07-31,65959366311
2019-08-01,63577768957
2019-08-02,63299714444
2019-08-05,61001413742
2019-08-06,62986666852
2019-08-07,62770093785
2019-08-08,64406423621
2019-08-09,63720608910
2019-08-12,62228661119
2019-08-13,64418455458
2019-08-14,61879737845
2019-08-15,60399821890
2019-08-16,61831610497
2019-08-19,62024119889
2019-08-20,61975992541
2019-08-21,64370328110
2019-08-22,66030721620
2019-08-23,63877022792
2019-08-26,64310168925
2019-08-27,64262041577
2019-08-28,65705862020
2019-08-29,66656377146
2019-08-30,66139008153
2019-09-03,65296779561
2019-09-04,65453193443
2019-09-05,67101555116
2019-09-06,67546733086
2019-09-09,68328802493
2019-09-10,68485216374
2019-09-11,68220515960
2019-09-12,68280675145
2019-09-13,68076133915
2019-09-16,66692472657
2019-09-17,67245937160
2019-09-18,67703146967
2019-09-19,67931751871
2019-09-20,65946498761
2019-09-23,66403708568
2019-09-24,66536058775
2019-09-25,66800759190
2019-09-26,66439804079
2019-09-27,65970562435
2019-09-30,67065459605
2019-10-01,66644345309
2019-10-02,65200524865
2019-10-03,64947856287
2019-10-04,66524026938
2019-10-07,67053427768
2019-10-08,66680440820
2019-10-09,67510637575
2019-10-10,69098840063
2019-10-11,70470469484
2019-10-14,69929036818
2019-10-15,70362182951
2019-10-16,71336761750
2019-10-17,72780582194
2019-10-18,72624168313
2019-10-21,72082735646
2019-10-22,72624168313
2019-10-23,71806003395
2019-10-24,71120188684
2019-10-25,71108156847
2019-10-28,70193737233
2019-10-29,69195094759
2019-10-30,70458437647
2019-10-31,69363540477
2019-11-01,69796686611
2019-11-04,70327201393
2019-11-05,71010688260
2019-11-06,70543039351
2019-11-07,71106616242
2019-11-08,71022679258
2019-11-11,70207291416
2019-11-12,70027426451
2019-11-13,70075390441
2019-11-14,70962724270
2019-11-15,71730148121
2019-11-18,71406391184
2019-11-19,72713409931
2019-11-20,71130598237
2019-11-21,70890778284
2019-11-22,70962724270
2019-11-25,71166571230
2019-11-26,72365670998
2019-11-27,73109112854
2019-11-29,73300968817
2019-12-02,72425625987
2019-12-03,71346436196
2019-12-04,71802094107
2019-12-05,71430373179
2019-12-06,71754130117
2019-12-09,72377661996
2019-12-10,72233770024
2019-12-11,72413634989
2019-12-12,72977211880
2019-12-13,72389652994
2019-12-16,72665445940
2019-12-17,72845310906
2019-12-18,72545535964
2019-12-19,72245761022
2019-12-20,71922004084
2019-12-23,71993950070
2019-12-24,72401643991
2019-12-26,72929247889
2019-12-27,72965220882
2019-12-30,73348932808
2019-12-31,73217031834
2020-01-02,73984455685
2020-01-03,73432869792
2020-01-06,73900518701
2020-01-07,73852554711
2020-01-08,74248257634
2020-01-09,75111609467
2020-01-10,74751879537
2020-01-13,74967717495
2020-01-14,75207537448
2020-01-15,74104365662
2020-01-16,75315456428
2020-01-17,75159573458
2020-01-21,74703915546
2020-01-22,74859798516
2020-01-23,74883780511
2020-01-24,73372914803
2020-01-27,73061148864
2020-01-28,73504815778
2020-01-29,73253004827
2020-01-30,72545535964
2020-01-31,70794850302
2020-02-03,72156014160
2020-02-04,73401735520
2020-02-05,74527675980
2020-02-06,74048552380
2020-02-07,73521516420
2020-02-10,73844924850
2020-02-11,74815150140
2020-02-12,75809331610
2020-02-13,75893178240
2020-02-14,75917134420
2020-02-18,76012959140
2020-02-19,76432192290
2020-02-20,76504060830
2020-02-21,75833287790
2020-02-24,73964705750
2020-02-25,71533153480
2020-02-26,76647797910
2020-02-27,72012277080
2020-02-28,71628978200
2020-03-02,74491741710
2020-03-03,72599203490
2020-03-04,74587566430
2020-03-05,71353482130
2020-03-06,70143695040
2020-03-09,68514674800
2020-03-10,69436987730
2020-03-11,66610158490
2020-03-12,59123852240
2020-03-13,61771010130
2020-03-16,49170059450
2020-03-17,50918860590
2020-03-18,48930497650
2020-03-19,49888744850
2020-03-20,44762122330
2020-03-23,44031458840
2020-03-24,49158081360
2020-03-25,52799420720
2020-03-26,57446919640
2020-03-27,56057461200
2020-03-30,56955817950
2020-03-31,57267248290
2020-04-01,53446237580
2020-04-02,52452056110
2020-04-03,49062256640
2020-04-06,55230972990
2020-04-07,55913724120
2020-04-08,58824399990
2020-04-09,58465057290
2020-04-13,57315160650
2020-04-14,60153967980
2020-04-15,57842196610
2020-04-16,55638228050
2020-04-17,59567041570
2020-04-20,57243292110
2020-04-21,55159104450
2020-04-22,55554381420
2020-04-23,54787783660
2020-04-24,55159104450
2020-04-27,57303182560
2020-04-28,58800443810
2020-04-29,61735075860
2020-04-30,58752531450
2020-05-01,57794284250
2020-05-04,56768299994
2020-05-05,57327652216
2020-05-06,56744497772
2020-05-07,57720388883
2020-05-08,57732289994
2020-05-11,57541872216
2020-05-12,54697506661
2020-05-13,52400592217
2020-05-14,53245571106
2020-05-15,56137541105
2020-05-18,59219928883
2020-05-19,59814984438
2020-05-20,60517149994
2020-05-21,64623033327
2020-05-22,63563834438
2020-05-26,65813144438
2020-05-27,65801243327
2020-05-28,64361208882
2020-05-29,62790262216
2020-06-01,63468625549
2020-06-02,64670637771
2020-06-03,65741737771
2020-06-04,65253792216
2020-06-05,68145762215
2020-06-08,68336179993
2020-06-09,66931848882
2020-06-10,65229989993
2020-06-11,62671251105
2020-06-12,62433228883
2020-06-15,62599844438
2020-06-16,66110672216
2020-06-17,64908659993
2020-06-18,63611438882
2020-06-19,62647448883
2020-06-22,62861668883
2020-06-23,63373416660
2020-06-24,61326425549
2020-06-25,60540952216
2020-06-26,58958104438
2020-06-29,60421941105
2020-06-30,60172017772
2020-07-01,60909886660
2020-07-02,61588249994
2020-07-06,62647448883
2020-07-07,60457644438
2020-07-08,60540952216
2020-07-09,59493654438
2020-07-10,60778974438
2020-07-13,59945896661
2020-07-14,59338939994
2020-07-15,62635547771
2020-07-16,63682845549
2020-07-17,62968778883
2020-07-20,61576348883
2020-07-21,63159196660
2020-07-22,63599537771
2020-07-23,63540032216
2020-07-24,62944976660
2020-07-27,61980986660
2020-07-28,61623953327
2020-07-29,62599844438
2020-07-30,61409733327
2020-07-31,61873876660
2020-08-03,62300752241
2020-08-04,63969629590
2020-08-05,64281793698
2020-08-06,64125711644
2020-08-07,66574999263
2020-08-10,67859674632
2020-08-11,69048299506
2020-08-12,69312438367
2020-08-13,68568047032
2020-08-14,69480526733
2020-08-17,71329498760
2020-08-18,68976261635
2020-08-19,65266311270
2020-08-20,62012600756
2020-08-21,62048619692
2020-08-24,64125711644
2020-08-25,63825553847
2020-08-26,63945616966
2020-08-27,64437875752
2020-08-28,66142772036
2020-08-31,65782582680
2020-09-01,66358885650
2020-09-02,68111807181
2020-09-03,66659043446
2020-09-04,66250828843
2020-09-08,66394904585
2020-09-09,65746563745
2020-09-10,64966153474
2020-09-11,65014178721
2020-09-14,66599011887
2020-09-15,68267889235
2020-09-16,68820179581
2020-09-17,67163308544
2020-09-18,67259359039
2020-09-21,65038191345
2020-09-22,64690008301
2020-09-23,63477370803
2020-09-24,63429345556
2020-09-25,63849566471
2020-09-28,66755093941
2020-09-29,65026185033
2020-09-30,66815125500
2020-10-01,68532028096
2020-10-02,69192375249
2020-10-05,69060305818
2020-10-06,67967731439
2020-10-07,70068836014
2020-10-08,69996798143
2020-10-09,69864728713
2020-10-12,69600589852
2020-10-13,68904223764
2020-10-14,68928236388
2020-10-15,68928236388
2020-10-16,68015756686
2020-10-19,66190797284
2020-10-20,65950671046
2020-10-21,66010702606
2020-10-22,67259359039
2020-10-23,68459990225
2020-10-26,66034715230
2020-10-27,64990166098
2020-10-28,61652411401
2020-10-29,62108651251
2020-10-30,60992064248
2020-11-02,62331080935
2020-11-03,65041651714
2020-11-04,64150175103
2020-11-05,65788564551
2020-11-06,64981416808
2020-11-09,73366115751
2020-11-10,75004505200
2020-11-11,72426451214
2020-11-12,71559068565
2020-11-13,71836149134
2020-11-16,73595008395
2020-11-17,73655243301
2020-11-18,75028599162
2020-11-19,74161216513
2020-11-20,73101082164
2020-11-23,74450344063
2020-11-24,77498230316
2020-11-25,75655042187
2020-11-27,76161015399
2020-11-30,76510377855
2020-12-01,78160814285
2020-12-02,78305378060
2020-12-03,79401653352
2020-12-04,80269036002
2020-12-07,79365512409
2020-12-08,78811351272
2020-12-09,80377458833
2020-12-10,80136519208
2020-12-11,79582358071
2020-12-14,78714975422
2020-12-15,80401552795
2020-12-16,80256989020
2020-12-17,81329170351
2020-12-18,81558062994
2020-12-21,81003901857
2020-12-22,80678633364
2020-12-23,81124371670
2020-12-24,80690680345
2020-12-28,82401351681
2020-12-29,81907425450
2020-12-30,82280881869
2020-12-31,82268834887
2021-01-04,80485881664
2021-01-05,80377458833
2021-01-06,83907224336
2021-01-07,84208398867
2021-01-08,84593902267
2021-01-11,82365210737
2021-01-12,82401351681
2021-01-13,82076083188
2021-01-14,81943566394
2021-01-15,82473633569
2021-01-19,80931619970
2021-01-20,82268834887
2021-01-21,81991754319
2021-01-22,80606351476
2021-01-25,79124572784
2021-01-26,77666888054
2021-01-27,77016351067
2021-01-28,78895680140
2021-01-29,77148867860
2021-02-01,77293198816
2021-02-02,79416439489
2021-02-03,80502187560
2021-02-04,82734003040
2021-02-05,82432406354
2021-02-08,84410880617
2021-02-09,83240685474
2021-02-10,82758130775
2021-02-11,83264813208
2021-02-12,82034298728
2021-02-16,81431105355
2021-02-17,80622826235
2021-02-18,82396214751
2021-02-19,81660318836
2021-02-22,83904198184
2021-02-23,84724541171
2021-02-24,84278178075
2021-02-25,81648254969
2021-02-26,79609461368
2021-03-01,81129508668
2021-03-02,79874866452
2021-03-03,76798580250
2021-03-04,75459490962
2021-03-05,75664576709
2021-03-08,78632288104
2021-03-09,79718036175
2021-03-10,79138970537
2021-03-11,79718036175
2021-03-12,80634890102
2021-03-15,82058426462
2021-03-16,80490123693
2021-03-17,81238083475
2021-03-18,80248846343
2021-03-19,80357421151
2021-03-22,80224718609
2021-03-23,77848136719
2021-03-24,77606859370
2021-03-25,78511649429
2021-03-26,79669780705
2021-03-29,79054523465
2021-03-30,80248846343
2021-03-31,79802483247
2021-04-01,79597397501
2021-04-05,81744765908
2021-04-06,81599999499
2021-04-07,81768893643
2021-04-08,83276877076
2021-04-09,83783559509
2021-04-12,83868006581
2021-04-13,82589236631
2021-04-14,82770194643
2021-04-15,83530218293
2021-04-16,84435008352
2021-04-19,83240685474
2021-04-20,81732702041
2021-04-21,82613364366
2021-04-22,83445771220
2021-04-23,84917563050
2021-04-26,83578473762
2021-04-27,84205794870
2021-04-28,84386752882
2021-04-29,86160141399
2021-04-30,85653458966
2021-05-03,86710836169
2021-05-04,85195080709
2021-05-05,85447706619
2021-05-06,86325882402
2021-05-07,88755903060
2021-05-10,87805548446
2021-05-11,86626627533
2021-05-12,83643235833
2021-05-13,85291319151
2021-05-14,87131879353
2021-05-17,86626627533
2021-05-18,85580034477
2021-05-19,81056827707
2021-05-20,81044797901
2021-05-21,80647814328
2021-05-24,79829787572
2021-05-25,80924499849
2021-05-26,81634258358
2021-05-27,80888410433
2021-05-28,81249304590
2021-06-01,80828261407
2021-06-02,79372654973
2021-06-03,79204237700
2021-06-04,78963641595
2021-06-07,78578687827
2021-06-08,79095969453
2021-06-09,78229823475
2021-06-10,77917048539
2021-06-11,79107999258
2021-06-14,78350121528
2021-06-15,78674926269
2021-06-16,78434330164
2021-06-17,77832839902
2021-06-18,76232875805
2021-06-21,78085465812
2021-06-22,79288446336
2021-06-23,79228297310
2021-06-24,80563605692
2021-06-25,81237274785
2021-06-28,79986175040
2021-06-29,80238800950
2021-06-30,81104946928
2021-07-01,81658317969
2021-07-02,82103420763
2021-07-06,81959063100
2021-07-07,81381632448
2021-07-08,80443307639
2021-07-09,82235748620
2021-07-12,82067331347
2021-07-13,81369602643
2021-07-14,82572583167
2021-07-15,81886884268
2021-07-16,81092917122
2021-07-19,78229823475
2021-07-20,79998204846
2021-07-21,81177125759
2021-07-22,80924499849
2021-07-23,82019212126
2021-07-26,82668821609
2021-07-27,82344016867
2021-07-28,81658317969
2021-07-29,82813179272
2021-07-30,82777089856
2021-08-02,81150009536
2021-08-03,82380097981
2021-08-04,80314027098
2021-08-05,81902393731
2021-08-06,82774203988
2021-08-09,82320384950
2021-08-10,85306036515
2021-08-11,85640429490
2021-08-12,85449347790
2021-08-13,84183431526
2021-08-16,84016235039
2021-08-17,82583122287
2021-08-18,87181025698
2021-08-19,87885639467
2021-08-20,88423056749
2021-08-23,89724800831
2021-08-24,89939767744
2021-08-25,90536898057
2021-08-26,88184204623
2021-08-27,87945352498
2021-08-30,86942173572
2021-08-31,86846632722
2021-09-01,86082305922
2021-09-02,85831511190
2021-09-03,84876102689
2021-09-07,83419104726
2021-09-08,83383276907
2021-09-09,82941400475
2021-09-10,82248729312
2021-09-13,82045705006
2021-09-14,82977228294
2021-09-15,82977228294
2021-09-16,84171488920
2021-09-17,84087890676
2021-09-20,82535351862
2021-09-21,82750318775
2021-09-22,83036941325
2021-09-23,84434226258
2021-09-24,84911930508
2021-09-27,84959700933
2021-09-28,83693784670
2021-09-29,83478817757
2021-09-30,78797316103
2021-10-01,79549700297
2021-10-04,78654004828
2021-10-05,77758309358
2021-10-06,76826786070
2021-10-07,77603055477
2021-10-08,77316432927
2021-10-11,75262304650
2021-10-12,75202591619
2021-10-13,75835549751
2021-10-14,76599876551
2021-10-15,76850671283
2021-10-18,77197006864
2021-10-19,76313254001
2021-10-20,76265483576
2021-10-21,77244777289
2021-10-22,76623761764
2021-10-25,77937448452
2021-10-26,78021046696
2021-10-27,77101466014
2021-10-28,77865792815
2021-10-29,78212128396
2021-11-01,78726228921
2021-11-02,79517625370
2021-11-03,80828744862
2021-11-04,82376102099
2021-11-05,84100637647
2021-11-08,82553280409
2021-11-09,82305230776
2021-11-10,81454774889
2021-11-11,80580695228
2021-11-12,81265784692
2021-11-15,81880002832
2021-11-16,82092616804
2021-11-17,86876431165
2021-11-18,86344896236
2021-11-19,83888023675
2021-11-22,82541468522
2021-11-23,83805340464
2021-11-24,84431370491
2021-11-26,81927250382
2021-11-29,83474607619
2021-11-30,81974497931
2021-12-01,80332645595
2021-12-02,82978508352
2021-12-03,83498231394
2021-12-06,85801549419
2021-12-07,87549708741
2021-12-08,87809570262
2021-12-09,87431589868
2021-12-10,88270233867
2021-12-13,86380331898
2021-12-14,86155906039
2021-12-15,86297648686
2021-12-16,86781936066
2021-12-17,87431589868
2021-12-20,85612559222
2021-12-21,87549708741
2021-12-22,87407966094
2021-12-23,87112668911
2021-12-27,87750510825
2021-12-28,88317481416
2021-12-29,89132501641
2021-12-30,89215184852
2021-12-31,89675848457
2022-01-03,89238808627
2022-01-04,90620799442
2022-01-05,88754521247
2022-01-06,89144313528
2022-01-07,87856817811
2022-01-10,85624371110
2022-01-11,87656015727
2022-01-12,86711064742
2022-01-13,85766113757
2022-01-14,84077013872
2022-01-18,81395715453
2022-01-19,80923239960
2022-01-20,79529437258
2022-01-21,79682991793
2022-01-24,81572893762
2022-01-25,81124042045
2022-01-26,81620141312
2022-01-27,82234359452
2022-01-28,84313251618
2022-01-31,84708690000
2022-02-01,85685600000
2022-02-02,84779310000
2022-02-03,82166370000
2022-02-04,81424860000
2022-02-07,81624950000
2022-02-08,82907880000
2022-02-09,84120190000
2022-02-10,83143280000
2022-02-11,80859900000
2022-02-14,80024230000
2022-02-15,81083530000
2022-02-16,78976700000
2022-02-17,76705090000
2022-02-18,77858550000
2022-02-22,76799250000
2022-02-23,73562500000
2022-02-24,76140130000
2022-02-25,78600060000
2022-02-28,77799700000
2022-03-01,75210300000
2022-03-02,77823240000
2022-03-03,77340670000
2022-03-04,73609580000
2022-03-07,68654410000
2022-03-08,70620000000
2022-03-09,72020630000
2022-03-10,73032850000
2022-03-11,72303110000
2022-03-14,72091250000
2022-03-15,72644440000
2022-03-16,73609580000
2022-03-17,73268250000
2022-03-18,73491880000
2022-03-21,71785230000
2022-03-22,71950010000
2022-03-23,70007960000
2022-03-24,70702390000
2022-03-25,72138330000
2022-03-28,72974000000
2022-03-29,75692870000
2022-03-30,72974000000
2022-03-31,71302660000
2022-04-01,71667530000
2022-04-04,73056390000
2022-04-05,72632670000
2022-04-06,71243810000
2022-04-07,72185410000
2022-04-08,72456120000
2022-04-11,72809220000
2022-04-12,73950910000
2022-04-13,74974900000
2022-04-14,73809670000
2022-04-18,73491880000
2022-04-19,77011110000
2022-04-20,78600060000
2022-04-21,77611380000
2022-04-22,73809670000
2022-04-25,74610030000
2022-04-26,72291340000
2022-04-27,72350190000
2022-04-28,74551180000
2022-04-29,72126560000
2022-05-02,72766400000
2022-05-03,72439360000
2022-05-04,74833759999
2022-05-05,72077280000
2022-05-06,70558880000
2022-05-09,69075520000
2022-05-10,65641600000
2022-05-11,64228320000
2022-05-12,65408000000
2022-05-13,66797920000
2022-05-16,65548160000
2022-05-17,65629920000
2022-05-18,70301920000
2022-05-19,71726880000
2022-05-20,67592160000
2022-05-23,70442080000
2022-05-24,69706240000
2022-05-25,71504960000
2022-05-26,74880480000
2022-05-27,75441120000
2022-05-31,74249760000
2022-06-01,73000000000
2022-06-02,74483360000
2022-06-03,72451040000
2022-06-06,72100640000
2022-06-07,71306400000
2022-06-08,71750240000
2022-06-09,70839200000
2022-06-10,68876960000
2022-06-13,66961440000
2022-06-14,66961440000
2022-06-15,67311840000
2022-06-16,66272320000
2022-06-17,66132160000
2022-06-21,67148320000
2022-06-22,66657760000
2022-06-23,66926400000
2022-06-24,70360320000
2022-06-27,69858080000
2022-06-28,67136640000
2022-06-29,66681120000
2022-06-30,65232800000
2022-07-01,65454720000
2022-07-05,67253440000
2022-07-06,67708960000
2022-07-07,69484320000
2022-07-08,68841920000
2022-07-11,68211200000
2022-07-12,68888640000
2022-07-13,69005440000
2022-07-14,68620000000
2022-07-15,70734080000
2022-07-18,70652320000
2022-07-19,73175200000
2022-07-20,73630720000
2022-07-21,74448320000
2022-07-22,74471680000
2022-07-25,73922720000
2022-07-26,70850880000
2022-07-27,71014400000
2022-07-28,71469920000
2022-07-29,71434880000
2022-08-01,72721801950
2022-08-02,71549431320
2022-08-03,73383436860
2022-08-04,73453082640
2022-08-05,72919131660
2022-08-08,73917387840
2022-08-09,72779840100
2022-08-10,73162891890
2022-08-11,74764744830
2022-08-12,75995153610
2022-08-15,75879077310
2022-08-16,77364853950
2022-08-17,79558696020
2022-08-18,78943491630
2022-08-19,77074663200
2022-08-22,74741529570
2022-08-23,74161148070
2022-08-24,74718314310
2022-08-25,75554063670
2022-08-26,73000385070
2022-08-29,73267360560
2022-08-30,72617333280
2022-08-31,72373573050
2022-09-01,74103109920
2022-09-02,73731665760
2022-09-06,73000385070
2022-09-07,76424635920
2022-09-08,77155916610
2022-09-09,77330031060
2022-09-12,77747905740
2022-09-13,74938859280
2022-09-14,74706706680
2022-09-15,75310303440
2022-09-16,75054935580
2022-09-19,76076407020
2022-09-20,73963818360
2022-09-21,73081638480
2022-09-22,71978913630
2022-09-23,71119949010
2022-09-26,70005616530
2022-09-27,70307414910
2022-09-28,72327142530
2022-09-29,71201202420
2022-09-30,72106597560
2022-10-03,73011992700
2022-10-04,75937115460
2022-10-05,76378205400
2022-10-06,75554063670
2022-10-07,74973682170
2022-10-10,74671883790
2022-10-11,74706706680
2022-10-12,74149540440
2022-10-13,75658532340
2022-10-14,73766488650
2022-10-17,76482674070
2022-10-18,77573791290
2022-10-19,76726434300
2022-10-20,75867469680
2022-10-21,78479186430
2022-10-24,80301584340
2022-10-25,81787360980
2022-10-26,82309704330
2022-10-27,83470467330
2022-10-28,84155317500
2022-10-31,83307073166
2022-11-01,82914224278
2022-11-02,81215730553
2022-11-03,82267179049
2022-11-04,82255624670
2022-11-07,83330181924
2022-11-08,82602256042
2022-11-09,80973088592
2022-11-10,85502405192
2022-11-11,85386861401
2022-11-14,84416293558
2022-11-15,86796495648
2022-11-16,91302703490
2022-11-17,90112602444
2022-11-18,90309026889
2022-11-21,91279594732
2022-11-22,92562130809
2022-11-23,93058969110
2022-11-25,93625133685
2022-11-28,92469695777
2022-11-29,92619902705
2022-11-30,92492804535
2022-12-01,92134618783
2022-12-02,92654565842
2022-12-05,91811096169
2022-12-06,91695552378
2022-12-07,91741769895
2022-12-08,90909854601
2022-12-09,90193483098
2022-12-12,91002289634
2022-12-13,91464464797
2022-12-14,91614671725
2022-12-15,90886745843
2022-12-16,89719753556
2022-12-19,90228146235
2022-12-20,89650427281
2022-12-21,91094724666
2022-12-22,90609440745
2022-12-23,91857313686
2022-12-27,91314257869
2022-12-28,90921408980
2022-12-29,91672443620
2022-12-30,91972857476
2023-01-03,91291149111
2023-01-04,92273271332
2023-01-05,93186067280
2023-01-06,95577823749
2023-01-09,94179743881
2023-01-10,95254301135
2023-01-11,95057876691
2023-01-12,94653473423
2023-01-13,94202852639
2023-01-17,94225961397
2023-01-18,92215499437
2023-01-19,91753324274
2023-01-20,91903531202
2023-01-23,91476019176
2023-01-24,93937101920
2023-01-25,95496943096
2023-01-26,95277409893
2023-01-27,94618810286
2023-01-30,93981030000
2023-01-31,94384580000
2023-02-01,95030260000
2023-02-02,92689670000
2023-02-03,92839560000
2023-02-06,92412950000
2023-02-07,92078580000
2023-02-08,92597430000
2023-02-09,93116280000
2023-02-10,92528250000
2023-02-13,92885680000
2023-02-14,93070160000
2023-02-15,92989450000
2023-02-16,91801860000
2023-02-17,92043990000
2023-02-21,90879459999
2023-02-22,89311380000
2023-02-23,89645750000
2023-02-24,89000070000
2023-02-27,88665700000
2023-02-28,88319800000
2023-03-01,88619580000
2023-03-02,88446630000
2023-03-03,89830230000
