,RMD
2018-08-15,15285449520
2018-08-16,15242649120
2018-08-17,15236942400
2018-08-20,15179875200
2018-08-21,15246929160
2018-08-22,15301143000
2018-08-23,15443811000
2018-08-24,15536545200
2018-08-27,15799054320
2018-08-28,15911762040
2018-08-29,16033029840
2018-08-30,16035883200
2018-08-31,15894641880
2018-09-04,15957415800
2018-09-05,15975962640
2018-09-06,15968829240
2018-09-07,15984522720
2018-09-10,15980242680
2018-09-11,15883228440
2018-09-12,15928882200
2018-09-13,16275565440
2018-09-14,16296965640
2018-09-17,16087243680
2018-09-18,16182831240
2018-09-19,16065843480
2018-09-20,16189964640
2018-09-21,16239898440
2018-09-24,16262725320
2018-09-25,16458180480
2018-09-26,16485287400
2018-09-27,16348326120
2018-09-28,16455327120
2018-10-01,16460441910
2018-10-02,16274642010
2018-10-03,15971645250
2018-10-04,15691516170
2018-10-05,15694374630
2018-10-08,15417104010
2018-10-09,15192714900
2018-10-10,14743936680
2018-10-11,14555278320
2018-10-12,14756799750
2018-10-15,14676762870
2018-10-16,15151267230
2018-10-17,15244167180
2018-10-18,15011202690
2018-10-19,14718210540
2018-10-22,14668187490
2018-10-23,14382341490
2018-10-24,14015029380
2018-10-25,14077915500
2018-10-26,14878284300
2018-10-29,14743936680
2018-10-30,15034070370
2018-10-31,15138404160
2018-11-01,15149838000
2018-11-02,15108390330
2018-11-05,15006915000
2018-11-06,15005485770
2018-11-07,15377085570
2018-11-08,15510003960
2018-11-09,15284185620
2018-11-12,14826832020
2018-11-13,14535269100
2018-11-14,14526693720
2018-11-15,14896864290
2018-11-16,14889718140
2018-11-19,14659612109
2018-11-20,14522406030
2018-11-21,14699630550
2018-11-23,14819685870
2018-11-26,14969755020
2018-11-27,15091239570
2018-11-28,15560027010
2018-11-29,15792991500
2018-11-30,15977362170
2018-12-03,16154586690
2018-12-04,16025955990
2018-12-06,16057399050
2018-12-07,15720100770
2018-12-10,16136006700
2018-12-11,16284646620
2018-12-12,16459012680
2018-12-13,16483309590
2018-12-14,16140294390
2018-12-17,15830151480
2018-12-18,15957352950
2018-12-19,15654356190
2018-12-20,15359934810
2018-12-21,15214153350
2018-12-24,14795388960
2018-12-26,15561456240
2018-12-27,15884462220
2018-12-28,16013092920
2018-12-31,16319392920
2019-01-02,16018429320
2019-01-03,15260287680
2019-01-04,15791990040
2019-01-07,15939605520
2019-01-08,16267799160
2019-01-09,16416847800
2019-01-10,16537233240
2019-01-11,16454109960
2019-01-14,16277831280
2019-01-15,16577361720
2019-01-16,16752207240
2019-01-17,16826731560
2019-01-18,16888357440
2019-01-22,16835330520
2019-01-23,16799501520
2019-01-24,16810966800
2019-01-25,13551960960
2019-01-28,13122012960
2019-01-29,13190804640
2019-01-30,13434441840
2019-01-31,13639383720
2019-02-01,13417243920
2019-02-04,13518998280
2019-02-05,13637950560
2019-02-06,13699576440
2019-02-07,13718207520
2019-02-08,13874421960
2019-02-11,13931748360
2019-02-12,14075064360
2019-02-13,14178251880
2019-02-14,14251343040
2019-02-15,14396092200
2019-02-19,14295771000
2019-02-20,14298637320
2019-02-21,14345931600
2019-02-22,14509311840
2019-02-25,14569504560
2019-02-26,14446252800
2019-02-27,14592435119
2019-02-28,14679857880
2019-03-01,14777312760
2019-03-04,14603900400
2019-03-05,14679857880
2019-03-06,14419022760
2019-03-07,14401824840
2019-03-08,14474916000
2019-03-11,14532242400
2019-03-12,14728585320
2019-03-13,14708521080
2019-03-14,14474916000
2019-03-15,14384626920
2019-03-18,13958978400
2019-03-19,14030636400
2019-03-20,14161053960
2019-03-21,14470616520
2019-03-22,14351664240
2019-03-25,14535108720
2019-03-26,14664093119
2019-03-27,14546574000
2019-03-28,14718553200
2019-03-29,14900564520
2019-04-01,15013341450
2019-04-02,15062109350
2019-04-03,14773805000
2019-04-04,14529965500
2019-04-05,14474025850
2019-04-08,14552915100
2019-04-09,14537137250
2019-04-10,14575864700
2019-04-11,14463985400
2019-04-12,14670531800
2019-04-15,14788148500
2019-04-16,14608854750
2019-04-17,13966265950
2019-04-18,14231620700
2019-04-22,14344934350
2019-04-23,14557218150
2019-04-24,14591642550
2019-04-25,14666228750
2019-04-26,14908633900
2019-04-29,14783845449
2019-04-30,14990391850
2019-05-01,14981785750
2019-05-02,15166816900
2019-05-03,16162255800
2019-05-06,16155084050
2019-05-07,16113487900
2019-05-08,15981527700
2019-05-09,16071891750
2019-05-10,16077629150
2019-05-13,15899769750
2019-05-14,16073326100
2019-05-15,16182336699
2019-05-16,16269832050
2019-05-17,16176599300
2019-05-20,16073326100
2019-05-21,16135003150
2019-05-22,16225367200
2019-05-23,16170861900
2019-05-24,16335812150
2019-05-28,16262660300
2019-05-29,16089103950
2019-05-30,16251185500
2019-05-31,16368802200
2019-06-03,16173730600
2019-06-04,16361630449
2019-06-05,16513671550
2019-06-06,16766117150
2019-06-07,16839269000
2019-06-10,16972663550
2019-06-11,16952582650
2019-06-12,17144785550
2019-06-13,17131876400
2019-06-14,16938239150
2019-06-17,16997047500
2019-06-18,17159129050
2019-06-19,17289654900
2019-06-20,17681232450
2019-06-21,17222240450
2019-06-24,17380018950
2019-06-25,17196422150
2019-06-26,17140482500
2019-06-27,17298261000
2019-06-28,17503373050
2019-07-01,17786663440
2019-07-02,17730613030
2019-07-03,17803909720
2019-07-05,17868583270
2019-07-08,17793849390
2019-07-09,17824030380
2019-07-10,17821156000
2019-07-11,17924633680
2019-07-12,17877206410
2019-07-15,17785226250
2019-07-16,17730613030
2019-07-17,17789537820
2019-07-18,17930382440
2019-07-19,17743547740
2019-07-22,17769417160
2019-07-23,17796723770
2019-07-24,18030985740
2019-07-25,17798160960
2019-07-26,18233629530
2019-07-29,18598675790
2019-07-30,18715088180
2019-07-31,18496635300
2019-08-01,18906234450
2019-08-02,18723711320
2019-08-05,18237941100
2019-08-06,18601550170
2019-08-07,18539751000
2019-08-08,18886113790
2019-08-09,18884676600
2019-08-12,18914857590
2019-08-13,19400627810
2019-08-14,18848746850
2019-08-15,19018335270
2019-08-16,19321582360
2019-08-19,19545784000
2019-08-20,19448055080
2019-08-21,19626266640
2019-08-22,19551532760
2019-08-23,18996777420
2019-08-26,19419311280
2019-08-27,19542909620
2019-08-28,19693814570
2019-08-29,19887835220
2019-08-30,20020056700
2019-09-03,19800166630
2019-09-04,19808789770
2019-09-05,20168087270
2019-09-06,20163775700
2019-09-09,19417874090
2019-09-10,19310084840
2019-09-11,19213793110
2019-09-12,19252597240
2019-09-13,18998214610
2019-09-16,18785510490
2019-09-17,19248285670
2019-09-18,19054265020
2019-09-19,19187923690
2019-09-20,19334517070
2019-09-23,19475361690
2019-09-24,19491170780
2019-09-25,19547221190
2019-09-26,19346014590
2019-09-27,19200858400
2019-09-30,19484483320
2019-10-01,19265281080
2019-10-02,18586042560
2019-10-03,18789381480
2019-10-04,19093668800
2019-10-07,19061942160
2019-10-08,18780728760
2019-10-09,19061942160
2019-10-10,18815339640
2019-10-11,18698527920
2019-10-14,18635074640
2019-10-15,18812455400
2019-10-16,18914845920
2019-10-17,18982625560
2019-10-18,18922056520
2019-10-21,18822550240
2019-10-22,18245702240
2019-10-23,18277428880
2019-10-24,18420198760
2019-10-25,20804023120
2019-10-28,20975635400
2019-10-29,21153016160
2019-10-30,21232332760
2019-10-31,21331839040
2019-11-01,21261175160
2019-11-04,21269827880
2019-11-05,20821328560
2019-11-06,20658369000
2019-11-07,20504062160
2019-11-08,20744896200
2019-11-11,20749222560
2019-11-12,20788159800
2019-11-13,20951119360
2019-11-14,20971309040
2019-11-15,21213585200
2019-11-18,21311649360
2019-11-19,21543830679
2019-11-20,21579883679
2019-11-21,21103984080
2019-11-22,20946793000
2019-11-25,21099657720
2019-11-26,21571230960
2019-11-27,21751495960
2019-11-29,21574115200
2019-12-02,21489030120
2019-12-03,21555367640
2019-12-04,21653431800
2019-12-05,21657758160
2019-12-06,21716885080
2019-12-09,21533735840
2019-12-10,21484703760
2019-12-11,21701021760
2019-12-12,21956277000
2019-12-13,22155289560
2019-12-16,22497072000
2019-12-17,22566293760
2019-12-18,22499956240
2019-12-19,22502840480
2019-12-20,22486977160
2019-12-23,22452366280
2019-12-24,22598020400
2019-12-26,22466787480
2019-12-27,22525914400
2019-12-30,22293733080
2019-12-31,22414550860
2020-01-02,22579438180
2020-01-03,22460835020
2020-01-06,22567867140
2020-01-07,22440585700
2020-01-08,22602580260
2020-01-09,22792056040
2020-01-10,22692255819
2020-01-13,22891856260
2020-01-14,22899088160
2020-01-15,22956943360
2020-01-16,23247665740
2020-01-17,23224523660
2020-01-21,23422677720
2020-01-22,23775594440
2020-01-23,23343126819
2020-01-24,23487764819
2020-01-27,23231755560
2020-01-28,23619385400
2020-01-29,23986765920
2020-01-30,23928910720
2020-01-31,22993102860
2020-02-03,23596243319
2020-02-04,24132850300
2020-02-05,24261578120
2020-02-06,24662225380
2020-02-07,24799631480
2020-02-10,25049855220
2020-02-11,25217635300
2020-02-12,24987660880
2020-02-13,25294293440
2020-02-14,25543070800
2020-02-18,25282722400
2020-02-19,25545963560
2020-02-20,25456288000
2020-02-21,25149655440
2020-02-24,24563871540
2020-02-25,23982426780
2020-02-26,23998336960
2020-02-27,23535495360
2020-02-28,22991656480
2020-03-02,24407662500
2020-03-03,23899983120
2020-03-04,25285615160
2020-03-05,24696938500
2020-03-06,24021479040
2020-03-09,22346571000
2020-03-10,23389410980
2020-03-11,22217843180
2020-03-12,19688124560
2020-03-13,21656647740
2020-03-16,19949919340
2020-03-17,23348912340
2020-03-18,21948816500
2020-03-19,19685231800
2020-03-20,16537908920
2020-03-23,17553267680
2020-03-24,19534808280
2020-03-25,19628822980
2020-03-26,21192359760
2020-03-27,20531364100
2020-03-30,22304625980
2020-03-31,21326413680
2020-04-01,20602453680
2020-04-02,21737622960
2020-04-03,22148832240
2020-04-06,22920573600
2020-04-07,22251634560
2020-04-08,22465926720
2020-04-09,23140657440
2020-04-13,22759854480
2020-04-14,23698106640
2020-04-15,23191334640
2020-04-16,23357845440
2020-04-17,23913846720
2020-04-20,23786429760
2020-04-21,22783021200
2020-04-22,23299928640
2020-04-23,22982834160
2020-04-24,23311512000
2020-04-27,23567793840
2020-04-28,22908990240
2020-04-29,22632437520
2020-04-30,22489093440
2020-05-01,23032063440
2020-05-04,22410905760
2020-05-05,23081292720
2020-05-06,23156584560
2020-05-07,23268074400
2020-05-08,23564898000
2020-05-11,24510389760
2020-05-12,24201982800
2020-05-13,23799461040
2020-05-14,23595304320
2020-05-15,23763263040
2020-05-18,24204878640
2020-05-19,23538835440
2020-05-20,23421553920
2020-05-21,23265178560
2020-05-22,23362189200
2020-05-26,23236220160
2020-05-27,22255978320
2020-05-28,22995865440
2020-05-29,23285449440
2020-06-01,23328887040
2020-06-02,23131969920
2020-06-03,23428793520
2020-06-04,23284001520
2020-06-05,23288345280
2020-06-08,23576481360
2020-06-09,23382460080
2020-06-10,24107868000
2020-06-11,22906094400
2020-06-12,23266626480
2020-06-15,23709690000
2020-06-16,24468400080
2020-06-17,24962140800
2020-06-18,25156162080
2020-06-19,25008474240
2020-06-22,25933695120
2020-06-23,26344904400
2020-06-24,26331873120
2020-06-25,26974749600
2020-06-26,26877738960
2020-06-29,27267229440
2020-06-30,27820800000
2020-07-01,27655614000
2020-07-02,27890352000
2020-07-06,28055538000
2020-07-07,27744003000
2020-07-08,27925128000
2020-07-09,28065681000
2020-07-10,27833841000
2020-07-13,27254241000
2020-07-14,28261296000
2020-07-15,28624995000
2020-07-16,28374318000
2020-07-17,28835100000
2020-07-20,29416149000
2020-07-21,29617560000
2020-07-22,29752317000
2020-07-23,29568294000
2020-07-24,29333556000
2020-07-27,29795787000
2020-07-28,29303127000
2020-07-29,29574090000
2020-07-30,29626254000
2020-07-31,29343699000
2020-08-03,29269800000
2020-08-04,29381373000
2020-08-05,29408904000
2020-08-06,25432848000
2020-08-07,25102476000
2020-08-10,25379235000
2020-08-11,25064802000
2020-08-12,25479216000
2020-08-13,25721199000
2020-08-14,25615422000
2020-08-17,26545680000
2020-08-18,26521047000
2020-08-19,26579007000
2020-08-20,26222553000
2020-08-21,25990713000
2020-08-24,25563258000
2020-08-25,25950141000
2020-08-26,26093592000
2020-08-27,26180532000
2020-08-28,26115327000
2020-08-31,26195022000
2020-09-01,25924059000
2020-09-02,26516700000
2020-09-03,25771914000
2020-09-04,25148844000
2020-09-08,24838758000
2020-09-09,25311132000
2020-09-10,24931494000
2020-09-11,24922800000
2020-09-14,25274907000
2020-09-15,25437195000
2020-09-16,25221294000
2020-09-17,25051760999
2020-09-18,24634449000
2020-09-21,24851799000
2020-09-22,24960474000
2020-09-23,24444630000
2020-09-24,24363485999
2020-09-25,24493896000
2020-09-28,24922800000
2020-09-29,25018434000
2020-09-30,24899521780
2020-10-01,24620649460
2020-10-02,24328705000
2020-10-05,24809469260
2020-10-06,24350491900
2020-10-07,24793492200
2020-10-08,25083984200
2020-10-09,25580725520
2020-10-12,25770997780
2020-10-13,25804404360
2020-10-14,25826191260
2020-10-15,26086181600
2020-10-16,26259024340
2020-10-19,26058584860
2020-10-20,26061489780
2020-10-21,26017915980
2020-10-22,26553873720
2020-10-23,26584375380
2020-10-26,26221260380
2020-10-27,26848723100
2020-10-28,26240142360
2020-10-29,26073109460
2020-10-30,27878517240
2020-11-02,28584412800
2020-11-03,29406505160
2020-11-04,30417417320
2020-11-05,30909801260
2020-11-06,31110240740
2020-11-09,32039815140
2020-11-10,30808129060
2020-11-11,31348444180
2020-11-12,30906896340
2020-11-13,31190126040
2020-11-16,31306322840
2020-11-17,31104430900
2020-11-18,30657073220
2020-11-19,30757292960
2020-11-20,30649810920
2020-11-23,30439204220
2020-11-24,29997656380
2020-11-25,29925033380
2020-11-27,30449371439
2020-11-30,30443561600
2020-12-01,30735506060
2020-12-02,30394177960
2020-12-03,30124020400
2020-12-04,30456633740
2020-12-07,30386915660
2020-12-08,30808129060
2020-12-09,30758745420
2020-12-10,30317197580
2020-12-11,29707164380
2020-12-14,29975869480
2020-12-15,30305577900
2020-12-16,30575735460
2020-12-17,31043427580
2020-12-18,31728988700
2020-12-21,31005663620
2020-12-22,30744220820
2020-12-23,30498755080
2020-12-24,30853155320
2020-12-28,30709361780
2020-12-29,30684669960
2020-12-30,30460991120
2020-12-31,30892446923
2021-01-04,30837219553
2021-01-05,31190384052
2021-01-06,30986914793
2021-01-07,31284851923
2021-01-08,31819685403
2021-01-11,32017341255
2021-01-12,31520294922
2021-01-13,31462160848
2021-01-14,30997088256
2021-01-15,30755831849
2021-01-19,31232531256
2021-01-20,31677256922
2021-01-21,31547908607
2021-01-22,31322639071
2021-01-25,32217903810
2021-01-26,32305104921
2021-01-27,31110449701
2021-01-28,31382226497
2021-01-29,29295213240
2021-02-01,29455081943
2021-02-02,30036422683
2021-02-03,29533562943
2021-02-04,29657097851
2021-02-05,29382414351
2021-02-08,29292306536
2021-02-09,29046690074
2021-02-10,29125171074
2021-02-11,29144064648
2021-02-12,29146971351
2021-02-16,28209559408
2021-02-17,29027796500
2021-02-18,29049596777
2021-02-19,29238532518
2021-02-22,29069943703
2021-02-23,29080117166
2021-02-24,29208012129
2021-02-25,28337454371
2021-02-26,28017716964
2021-03-01,28430468889
2021-03-02,28080211093
2021-03-03,27644205538
2021-03-04,26603605614
2021-03-05,26894275984
2021-03-08,26081852300
2021-03-09,26488790818
2021-03-10,26943689947
2021-03-11,27135532391
2021-03-12,26904449447
2021-03-15,27190759761
2021-03-16,27902902168
2021-03-17,27827327871
2021-03-18,26900089391
2021-03-19,26974210336
2021-03-22,27583164761
2021-03-23,27721233186
2021-03-24,27930515853
2021-03-25,27254707243
2021-03-26,27748846872
2021-03-29,27766287094
2021-03-30,27513403872
2021-03-31,28249312000
2021-04-01,28310464000
2021-04-05,28408016000
2021-04-06,28579824000
2021-04-07,28700672000
2021-04-08,28718144000
2021-04-09,28997696000
2021-04-12,29373344000
2021-04-13,29913520000
2021-04-14,30238208000
2021-04-15,29731520000
2021-04-16,30213456000
2021-04-19,29944096000
2021-04-20,29949920000
2021-04-21,30359056000
2021-04-22,30316832000
2021-04-23,30474080000
2021-04-26,30705583999
2021-04-27,30673552000
2021-04-28,30596383999
2021-04-29,30271696000
2021-04-30,27368432000
2021-05-03,28354144000
2021-05-04,27979952000
2021-05-05,28042560000
2021-05-06,28115360000
2021-05-07,28415296000
2021-05-10,28131376000
2021-05-11,28355600000
2021-05-12,28001792000
2021-05-13,28371616000
2021-05-14,28453152000
2021-05-17,28392000000
2021-05-18,28179424000
2021-05-19,28226016000
2021-05-20,28938000000
2021-05-21,29431583999
2021-05-24,30041648000
2021-05-25,30073680000
2021-05-26,29936816000
2021-05-27,29987776000
2021-05-28,29971760000
2021-06-01,30030000000
2021-06-02,29638336000
2021-06-03,29692208000
2021-06-04,29893136000
2021-06-07,30095520000
2021-06-08,30209088000
2021-06-09,30861376000
2021-06-10,32109168000
2021-06-11,31825248000
2021-06-14,33735520000
2021-06-15,34428576000
2021-06-16,34478080000
2021-06-17,35010976000
2021-06-18,34571264000
2021-06-21,34874112000
2021-06-22,35102704000
2021-06-23,35439040000
2021-06-24,35813232000
2021-06-25,35599200000
2021-06-28,35976304000
2021-06-29,35859824000
2021-06-30,35913033600
2021-07-01,36111158400
2021-07-02,36497210400
2021-07-06,36118442400
2021-07-07,36723014400
2021-07-08,36526346400
2021-07-09,36082022400
2021-07-12,36251011200
2021-07-13,36239356800
2021-07-14,36329678400
2021-07-15,36361728000
2021-07-16,36884719200
2021-07-19,36937164000
2021-07-20,37184820000
2021-07-21,37202301600
2021-07-22,37525711200
2021-07-23,37852034400
2021-07-26,37838923200
2021-07-27,38494483200
2021-07-28,38755250399
2021-07-29,39294266400
2021-07-30,39595824000
2021-08-02,39134018400
2021-08-03,39783751200
2021-08-04,39798319200
2021-08-05,38951918400
2021-08-06,40016839200
2021-08-09,40494669600
2021-08-10,40079481600
2021-08-11,39699256800
2021-08-12,40091136000
2021-08-13,40076568000
2021-08-16,40825363200
2021-08-17,40877808000
2021-08-18,40727757600
2021-08-19,41231810399
2021-08-20,41619319200
2021-08-23,41641171200
2021-08-24,41116723200
2021-08-25,41600380800
2021-08-26,41524627200
2021-08-27,41797048800
2021-08-30,42110260800
2021-08-31,42324410399
2021-09-01,41966037600
2021-09-02,42888192000
2021-09-03,43092144000
2021-09-07,43122736800
2021-09-08,43319404800
2021-09-09,43060094400
2021-09-10,43061551200
2021-09-13,42086952000
2021-09-14,42579350399
2021-09-15,42308385600
2021-09-16,41690702400
2021-09-17,41657196000
2021-09-20,41406626400
2021-09-21,41989346400
2021-09-22,42025766400
2021-09-23,41191020000
2021-09-24,40714646400
2021-09-27,39406440000
2021-09-28,38578977600
2021-09-29,38657644800
2021-09-30,38475664500
2021-10-01,38278578000
2021-10-04,37230369800
2021-10-05,37661040300
2021-10-06,37398258300
2021-10-07,37225990100
2021-10-08,37066861000
2021-10-11,36734003800
2021-10-12,36825977500
2021-10-13,36825977500
2021-10-14,37171973800
2021-10-15,37298985100
2021-10-18,37517970100
2021-10-19,37980758400
2021-10-20,38169085500
2021-10-21,38401209600
2021-10-22,39052325000
2021-10-25,39122400200
2021-10-26,39084442800
2021-10-27,39142838800
2021-10-28,39221673400
2021-10-29,38382230900
2021-11-01,38680050500
2021-11-02,38336974000
2021-11-03,39142838800
2021-11-04,38344273500
2021-11-05,38037694500
2021-11-08,38487343700
2021-11-09,38198283500
2021-11-10,37880025300
2021-11-11,36979267000
2021-11-12,37199711900
2021-11-15,38303396300
2021-11-16,38903415200
2021-11-17,38326754699
2021-11-18,38418728400
2021-11-19,38002656900
2021-11-22,37551547800
2021-11-23,37134016400
2021-11-24,37227450000
2021-11-26,36674147900
2021-11-29,37507750800
2021-11-30,37205551500
2021-12-01,36977807100
2021-12-02,37355921200
2021-12-03,37195332200
2021-12-06,38001197000
2021-12-07,38820200900
2021-12-08,39128239800
2021-12-09,38623114400
2021-12-10,38158866200
2021-12-13,38466905100
2021-12-14,37440595400
2021-12-15,37455194400
2021-12-16,37047882300
2021-12-17,36932550200
2021-12-20,36209899700
2021-12-21,37611403700
2021-12-22,38205583000
2021-12-23,37785131800
2021-12-27,38259599300
2021-12-28,38087331100
2021-12-29,38119448900
2021-12-30,38247920100
2021-12-31,38092595200
2022-01-03,37950742400
2022-01-04,37063065600
2022-01-05,35790777600
2022-01-06,35360832000
2022-01-07,34692515200
2022-01-10,34710064000
2022-01-11,34859228800
2022-01-12,35707420800
2022-01-13,36808608000
2022-01-14,36875878400
2022-01-18,35198505600
2022-01-19,35300873600
2022-01-20,34799270400
2022-01-21,34389798400
2022-01-24,34881164800
2022-01-25,33952540800
2022-01-26,33787289600
2022-01-27,32887913599
2022-01-28,31605388800
2022-01-31,33430464000
2022-02-01,33951078400
2022-02-02,34688128000
2022-02-03,34660342400
2022-02-04,34952822400
2022-02-07,34739312000
2022-02-08,35251152000
2022-02-09,36045235200
2022-02-10,35733744000
2022-02-11,35670860800
2022-02-14,34164588800
2022-02-15,34402960000
2022-02-16,34742236800
2022-02-17,34255257600
2022-02-18,33888195200
2022-02-22,34113404800
2022-02-23,34107555200
2022-02-24,34772947200
2022-02-25,35885833600
2022-02-28,36084720000
2022-03-01,36728176000
2022-03-02,36504428800
2022-03-03,36546838400
2022-03-04,37232704000
2022-03-07,36162227200
2022-03-08,34929424000
2022-03-09,35862435200
2022-03-10,35480748800
2022-03-11,34815356800
2022-03-14,34597459200
2022-03-15,35727894400
2022-03-16,37343846400
2022-03-17,37908332800
2022-03-18,38237372800
2022-03-21,37576368000
2022-03-22,37298512000
2022-03-23,34073920000
2022-03-24,35297948800
2022-03-25,35145859200
2022-03-28,35460275200
2022-03-29,36153452800
2022-03-30,36415222400
2022-03-31,35493036070
2022-04-01,36068219080
2022-04-04,35961378470
2022-04-05,35927716360
2022-04-06,36192622530
2022-04-07,36893672560
2022-04-08,36491190810
2022-04-11,35440347550
2022-04-12,34740761090
2022-04-13,34628066200
2022-04-14,34278272970
2022-04-18,33953360430
2022-04-19,35040792940
2022-04-20,35863319280
2022-04-21,34979323000
2022-04-22,33283045370
2022-04-25,33069364150
2022-04-26,31709707620
2022-04-27,31425775040
2022-04-28,31248683070
2022-04-29,29267009290
2022-05-02,29237737890
2022-05-03,28747441940
2022-05-04,30038310680
2022-05-05,29817311610
2022-05-06,29571431850
2022-05-09,28208848180
2022-05-10,28571813540
2022-05-11,28021511220
2022-05-12,28145914670
2022-05-13,28811839020
2022-05-16,28819156870
2022-05-17,28953805310
2022-05-18,28014193370
2022-05-19,28918679630
2022-05-20,28928924620
2022-05-23,29046010220
2022-05-24,28615720640
2022-05-25,28598157800
2022-05-26,29572895420
2022-05-27,30486163100
2022-05-31,29777795220
2022-06-01,29668027470
2022-06-02,30919379820
2022-06-03,30487626670
2022-06-06,30859373450
2022-06-07,31393576500
2022-06-08,31067200390
2022-06-09,30531533770
2022-06-10,30516898070
2022-06-13,29621193229
2022-06-14,29565577570
2022-06-15,29751450960
2022-06-16,28719634110
2022-06-17,28915752490
2022-06-21,29492399070
2022-06-22,29706080290
2022-06-23,30367613930
2022-06-24,30954505500
2022-06-27,31118425340
2022-06-28,30920843390
2022-06-29,31160868870
2022-06-30,30696330530
2022-07-01,31588095320
2022-07-05,31692061330
2022-07-06,31817991990
2022-07-07,32255820680
2022-07-08,31873635770
2022-07-11,31756490970
2022-07-12,31596881180
2022-07-13,31958565750
2022-07-14,32495967520
2022-07-15,33020190500
2022-07-18,32033245560
2022-07-19,32911831560
2022-07-20,33225193900
2022-07-21,34105244210
2022-07-22,33935384250
2022-07-25,34560644620
2022-07-26,34874006960
2022-07-27,35166868960
2022-07-28,35592983170
2022-07-29,35219584120
2022-08-01,35026295200
2022-08-02,35042402610
2022-08-03,35084867600
2022-08-04,34953079700
2022-08-05,35407015800
2022-08-08,34649967530
2022-08-09,34671932180
2022-08-10,35667662980
2022-08-11,35267906350
2022-08-12,35141975690
2022-08-15,34720254410
2022-08-16,34572359100
2022-08-17,34617752710
2022-08-18,34557716000
2022-08-19,34190174190
2022-08-22,33585414160
2022-08-23,32900117080
2022-08-24,32759543320
2022-08-25,33566378130
2022-08-26,32383215650
2022-08-29,32307071530
2022-08-30,32132818640
2022-08-31,32203105520
2022-09-01,32138675880
2022-09-02,31626167380
2022-09-06,32311464460
2022-09-07,33868025990
2022-09-08,34128673170
2022-09-09,34562108930
2022-09-12,34852042310
2022-09-13,34358569839
2022-09-14,34147709200
2022-09-15,33086084450
2022-09-16,32664363170
2022-09-19,32838616060
2022-09-20,32244106200
2022-09-21,31861921290
2022-09-22,31290840390
2022-09-23,31410913810
2022-09-26,31497308100
2022-09-27,31090229920
2022-09-28,32031781250
2022-09-29,31989316260
2022-09-30,32025483200
2022-10-03,32898372000
2022-10-04,33555605920
2022-10-05,34000119040
2022-10-06,33719914400
2022-10-07,32628436640
2022-10-10,32154582720
2022-10-11,31541360000
2022-10-12,30826911520
2022-10-13,31509085120
2022-10-14,31064572000
2022-10-17,31541360000
2022-10-18,32113505600
2022-10-19,31585371200
2022-10-20,31896383680
2022-10-21,32609365120
2022-10-24,33100823520
2022-10-25,33738985920
2022-10-26,34324334880
2022-10-27,34077872160
2022-10-28,32088565920
2022-10-31,32816217760
2022-11-01,32402512480
2022-11-02,31981472000
2022-11-03,30652333760
2022-11-04,30938406559
2022-11-07,31195138559
2022-11-08,31322771040
2022-11-09,31095379840
2022-11-10,33034806720
2022-11-11,32719393120
2022-11-14,32403979520
2022-11-15,32807415520
2022-11-16,32946784320
2022-11-17,32125241920
2022-11-18,32920377600
2022-11-21,33039207840
2022-11-22,33692040640
2022-11-23,33645095360
2022-11-25,33730183680
2022-11-28,33087620160
2022-11-29,32744332800
2022-11-30,33771260800
2022-12-01,33645095360
2022-12-02,34167361600
2022-12-05,32179522400
2022-12-06,31941861920
2022-12-07,32594694720
2022-12-08,32641640000
2022-12-09,32227934720
2022-12-12,32406913600
2022-12-13,32817684800
2022-12-14,32401045440
2022-12-15,31547228160
2022-12-16,30778499200
2022-12-19,30683141600
2022-12-20,30647932640
2022-12-21,30828378559
2022-12-22,30681674559
2022-12-23,30561377280
2022-12-27,30351590559
2022-12-28,30187282080
2022-12-29,30715416480
2022-12-30,30533503520
2023-01-03,30721186540
2023-01-04,30984162600
2023-01-05,30127653980
2023-01-06,30688865459
2023-01-09,30806396660
2023-01-10,31245669520
2023-01-11,31517460420
2023-01-12,31439596000
2023-01-13,32041943400
2023-01-17,33111477320
2023-01-18,33198156580
2023-01-19,33687380200
2023-01-20,34485123220
2023-01-23,34749568420
2023-01-24,34322048680
2023-01-25,33960640240
2023-01-26,34109023380
2023-01-27,32995415260
2023-01-30,32719216940
2023-01-31,33550750180
2023-02-01,33646244280
2023-02-02,33292181540
2023-02-03,32996884400
2023-02-06,32535574440
2023-02-07,32974847300
2023-02-08,32462117440
2023-02-09,31602670540
2023-02-10,31311780820
2023-02-13,31617361940
2023-02-14,31427842880
2023-02-15,31568880320
2023-02-16,31426373740
2023-02-17,31753991959
2023-02-21,31627645920
2023-02-22,31438126860
2023-02-23,31586510000
2023-02-24,31076718420
2023-02-27,31129607459
2023-02-28,31292682000
2023-03-01,31455756540
2023-03-02,31686411520
2023-03-03,32293166340
2023-03-06,32197672240
2023-03-07,31590917420
2023-03-08,31532151820
2023-03-09,31163397680
2023-03-10,30243716040
2023-03-13,30311296480
2023-03-14,30638914700
2023-03-15,30556642860
2023-03-16,31039989920
2023-03-17,30425889400
2023-03-20,30950372380
2023-03-21,31420497180
2023-03-22,30966532920
2023-03-23,30938619260
2023-03-24,31230978120
2023-03-27,31706979480
2023-03-28,31305904260
2023-03-29,31369077280
2023-03-30,31726078300
2023-03-31,32194814850
2023-04-03,32221277550
