,LIN
2018-07-17,48071197980
2018-07-18,47543987790
2018-07-19,47610249180
2018-07-20,47702438940
2018-07-23,46642256700
2018-07-24,47057110620
2018-07-25,47768700330
2018-07-26,47953079850
2018-07-27,47947317990
2018-07-30,47633296620
2018-07-31,48255577500
2018-08-01,47673629640
2018-08-02,47224204560
2018-08-03,47307751530
2018-08-06,45507170280
2018-08-07,45239243790
2018-08-08,45245005650
2018-08-09,45273814950
2018-08-10,44593915470
2018-08-13,44458511760
2018-08-14,44752366620
2018-08-15,44547820590
2018-08-16,44519011290
2018-08-17,44954031720
2018-08-20,45602240970
2018-08-21,45610883760
2018-08-22,44660176860
2018-08-23,44625605700
2018-08-24,45003007530
2018-08-27,45533098650
2018-08-28,45619526550
2018-08-29,45950833500
2018-08-30,45487003769
2018-08-31,45573431670
2018-09-04,44994364740
2018-09-05,44982841019
2018-09-06,45135530310
2018-09-07,44663057790
2018-09-10,44905055910
2018-09-11,45253648440
2018-09-12,45115363800
2018-09-13,45861524670
2018-09-14,45227720070
2018-09-17,45524455860
2018-09-18,45567669810
2018-09-19,47353846410
2018-09-20,47883937530
2018-09-21,47967484500
2018-09-24,47247252000
2018-09-25,46976444580
2018-09-26,46838159940
2018-09-27,46766136690
2018-09-28,46305187890
2018-10-01,77376909480
2018-10-02,77450222120
2018-10-03,76781244280
2018-10-04,75983969320
2018-10-05,75255424960
2018-10-08,75287499240
2018-10-09,73853320720
2018-10-10,72400814040
2018-10-11,70682549040
2018-10-12,71589792960
2018-10-15,71841805160
2018-10-16,73619636680
2018-10-17,73216417160
2018-10-18,73935797440
2018-10-19,73243909400
2018-10-22,76465083520
2018-10-23,75223350680
2018-10-24,73876230920
2018-10-25,75603660000
2018-10-26,75576167760
2018-10-29,75828179960
2018-10-30,75374558000
2018-10-31,75819015880
2018-11-01,74229048000
2018-11-02,73239327360
2018-11-05,74224465960
2018-11-06,75846508120
2018-11-07,76451337400
2018-11-08,75741121200
2018-11-09,74009110080
2018-11-12,72955240880
2018-11-13,71905953720
2018-11-14,70270165440
2018-11-15,71104096720
2018-11-16,72432888320
2018-11-19,73083538000
2018-11-20,72336665480
2018-11-21,72881928240
2018-11-23,71566882760
2018-11-26,72084653280
2018-11-27,69899020200
2018-11-28,71612703160
2018-11-29,72996479240
2018-11-30,72877346200
2018-12-03,75305827400
2018-12-04,73692949320
2018-12-06,71470659920
2018-12-07,69976914880
2018-12-10,71896789640
2018-12-11,72148801840
2018-12-12,73564652200
2018-12-13,72437470360
2018-12-14,71905953720
2018-12-17,72089235320
2018-12-18,72217532440
2018-12-19,71401929320
2018-12-20,70586326200
2018-12-21,70155614440
2018-12-24,67873758520
2018-12-26,69986078960
2018-12-27,71667687640
2018-12-28,71621867240
2018-12-31,85128246160
2019-01-02,85761088800
2019-01-03,83082418660
2019-01-04,85450123020
2019-01-07,85373745460
2019-01-08,86279365100
2019-01-09,86448486840
2019-01-10,88297914900
2019-01-11,87403206340
2019-01-14,86208443080
2019-01-15,85777455420
2019-01-16,85782910960
2019-01-17,85793822040
2019-01-18,87719627660
2019-01-22,87746905360
2019-01-23,86704897220
2019-01-24,85853832980
2019-01-25,86655797360
2019-01-28,86312098340
2019-01-29,87954215880
2019-01-30,88881657680
2019-01-31,88930757540
2019-02-01,90431031040
2019-02-04,89198079000
2019-02-05,90010954460
2019-02-06,89154434680
2019-02-07,87665072260
2019-02-08,87954215880
2019-02-11,88025137900
2019-02-12,91396661620
2019-02-13,91314828520
2019-02-14,90834741000
2019-02-15,91947671160
2019-02-19,91576694440
2019-02-20,92907846200
2019-02-21,93507955600
2019-02-22,94653619000
2019-02-25,95264639480
2019-02-26,94877296140
2019-02-27,95199173000
2019-02-28,94511774960
2019-03-01,91860382520
2019-03-04,92034959800
2019-03-05,91893115760
2019-03-06,92269548020
2019-03-07,91363928380
2019-03-08,92449580840
2019-03-11,93442489120
2019-03-12,94009865280
2019-03-13,95139162060
2019-03-14,95040962340
2019-03-15,96252092220
2019-03-18,95226450700
2019-03-19,94697263320
2019-03-20,96361203020
2019-03-21,95526505400
2019-03-22,92667802440
2019-03-25,92744180000
2019-03-26,93278822920
2019-03-27,92460491920
2019-03-28,94762729800
2019-03-29,95979315220
2019-04-01,95805421380
2019-04-02,96586709220
2019-04-03,99147597140
2019-04-04,99776967900
2019-04-05,100167611820
2019-04-08,100286975240
2019-04-09,99234406900
2019-04-10,98214392220
2019-04-11,97579595850
2019-04-12,97850876350
2019-04-15,97736938540
2019-04-16,97997367820
2019-04-17,97612149510
2019-04-18,97878004400
2019-04-22,97064162900
2019-04-23,97297464130
2019-04-24,96369684820
2019-04-25,95642653080
2019-04-26,96716923860
2019-04-29,96087553100
2019-04-30,97802045860
2019-05-01,96733200690
2019-05-02,97926834890
2019-05-03,98181838560
2019-05-06,96917671430
2019-05-07,94714873770
2019-05-08,95783718940
2019-05-09,94052949350
2019-05-10,98523651990
2019-05-13,98029921480
2019-05-14,98160136120
2019-05-15,98127582460
2019-05-16,101811571650
2019-05-17,102544029000
2019-05-20,100514850860
2019-05-21,101605398470
2019-05-22,102131682640
2019-05-23,100417189880
2019-05-24,101925509460
2019-05-28,99999417910
2019-05-29,99294088610
2019-05-30,99511113010
2019-05-31,97959388550
2019-06-03,101610824080
2019-06-04,103819047350
2019-06-05,104578632750
2019-06-06,107074413350
2019-06-07,108539328050
2019-06-10,108740075620
2019-06-11,108940823190
2019-06-12,109429128090
2019-06-13,109998817140
2019-06-14,109982540310
2019-06-17,109195826860
2019-06-18,110693295220
2019-06-19,108832310990
2019-06-20,109781792740
2019-06-21,109667854930
2019-06-24,110346056180
2019-06-25,110031370800
2019-06-26,108837736600
2019-06-27,108257196330
2019-06-28,108946248800
2019-07-01,109569859000
2019-07-02,109861325620
2019-07-03,109899108330
2019-07-05,109262199790
2019-07-08,108851987510
2019-07-09,108474160410
2019-07-10,108905962810
2019-07-11,109467305930
2019-07-12,110098816940
2019-07-15,110147394710
2019-07-16,109348560270
2019-07-17,108932950460
2019-07-18,109915300920
2019-07-19,109774965140
2019-07-22,109882915740
2019-07-23,111631715460
2019-07-24,109434920750
2019-07-25,107891227170
2019-07-26,108468762880
2019-07-29,107826456810
2019-07-30,106061464500
2019-07-31,103243953840
2019-08-01,102779766260
2019-08-02,101317035630
2019-08-05,102893114390
2019-08-06,101883776280
2019-08-07,102974077340
2019-08-08,103961825330
2019-08-09,103616383410
2019-08-12,103740526600
2019-08-13,104118353700
2019-08-14,100199746920
2019-08-15,100739499920
2019-08-16,101899968870
2019-08-19,102072689830
2019-08-20,101306240570
2019-08-21,101872981220
2019-08-22,101003978890
2019-08-23,99454887780
2019-08-26,99811124760
2019-08-27,99713969220
2019-08-28,99838112410
2019-08-29,101290047980
2019-08-30,101964739230
2019-09-03,101057954190
2019-09-04,101236072680
2019-09-05,100987786300
2019-09-06,102293988560
2019-09-09,99967653130
2019-09-10,100242927160
2019-09-11,101263060330
2019-09-12,103400482210
2019-09-13,103718936480
2019-09-16,101754235560
2019-09-17,103762116720
2019-09-18,103988812980
2019-09-19,104841622720
2019-09-20,104771454830
2019-09-23,104453000560
2019-09-24,103373494560
2019-09-25,103767514250
2019-09-26,103794501900
2019-09-27,103389687150
2019-09-30,103982696960
2019-10-01,101207606400
2019-10-02,98824356480
2019-10-03,99108843520
2019-10-04,99935466240
2019-10-07,101223709440
2019-10-08,98824356480
2019-10-09,100584955520
2019-10-10,102646144640
2019-10-11,104267184000
2019-10-14,103343943040
2019-10-15,104766378240
2019-10-16,105662780800
2019-10-17,105550059520
2019-10-18,105093806720
2019-10-21,104653656960
2019-10-22,102774968960
2019-10-23,103971961600
2019-10-24,103590856320
2019-10-25,104669760000
2019-10-28,105619839360
2019-10-29,106875876480
2019-10-30,106918817920
2019-10-31,106467932800
2019-11-01,106709478400
2019-11-04,107761543680
2019-11-05,107519998080
2019-11-06,107954780160
2019-11-07,108749196800
2019-11-08,108963904000
2019-11-11,108582798720
2019-11-12,110445383680
2019-11-13,111551125760
2019-11-14,111991275520
2019-11-15,112565617280
2019-11-18,112243556480
2019-11-19,111341786240
2019-11-20,110670826240
2019-11-21,110713767680
2019-11-22,109989130880
2019-11-25,110542001920
2019-11-26,110112587520
2019-11-27,110574208000
2019-11-29,110686929280
2019-12-02,107691763840
2019-12-03,108448606720
2019-12-04,108829712000
2019-12-05,109366480000
2019-12-06,110321927040
2019-12-09,110214573440
2019-12-10,109473833600
2019-12-11,110380971520
2019-12-12,112678338560
2019-12-13,112211350400
2019-12-16,112732015360
2019-12-17,112538778880
2019-12-18,111824877440
2019-12-19,112399219200
2019-12-20,113853860480
2019-12-23,113671359360
2019-12-24,113590844160
2019-12-26,114197392000
2019-12-27,113934375680
2019-12-30,113521064320
2019-12-31,113095673500
2020-01-02,111948249100
2020-01-03,109037190900
2020-01-06,108575033850
2020-01-07,108808768450
2020-01-08,110168678850
2020-01-09,110944252750
2020-01-10,111066432200
2020-01-13,112511337000
2020-01-14,111533901400
2020-01-15,112320099600
2020-01-16,113180667900
2020-01-17,113733131500
2020-01-21,112474151950
2020-01-22,112128862200
2020-01-23,111353288300
2020-01-24,111549837850
2020-01-27,108835329200
2020-01-28,110428974200
2020-01-29,110614899450
2020-01-30,110614899450
2020-01-31,107905702950
2020-02-03,111257669600
2020-02-04,113414402500
2020-02-05,115135539100
2020-02-06,115140851250
2020-02-07,113765004400
2020-02-10,114444959600
2020-02-11,114859307300
2020-02-12,115379898000
2020-02-13,117536630900
2020-02-14,118269707600
2020-02-18,118753113250
2020-02-19,118184713200
2020-02-20,117504758000
2020-02-21,115985483100
2020-02-24,111847318250
2020-02-25,107119504750
2020-02-26,108054443150
2020-02-27,103560364250
2020-02-28,101467377150
2020-03-02,105260252250
2020-03-03,103794098850
2020-03-04,109180618950
2020-03-05,104389059650
2020-03-06,100505878000
2020-03-09,91969252950
2020-03-10,93605395150
2020-03-11,92388912800
2020-03-12,83942594300
2020-03-13,93759447500
2020-03-16,84117895250
2020-03-17,87055514200
2020-03-18,83671674650
2020-03-19,81812422150
2020-03-20,80372829500
2020-03-23,79682250000
2020-03-24,87549544150
2020-03-25,87809839500
2020-03-26,92532340850
2020-03-27,88893518100
2020-03-30,93918812000
2020-03-31,90913230000
2020-04-01,84538793700
2020-04-02,86230935900
2020-04-03,85200936300
2020-04-06,92447719200
2020-04-07,94560269400
2020-04-08,98238839400
2020-04-09,99573634800
2020-04-13,97802666100
2020-04-14,99762818400
2020-04-15,95196136500
2020-04-16,96236646300
2020-04-17,99084910500
2020-04-20,97219350000
2020-04-21,94003228800
2020-04-22,95432616000
2020-04-23,95274963000
2020-04-24,95364299700
2020-04-27,96998635800
2020-04-28,98207308800
2020-04-29,99158481900
2020-04-30,96688584900
2020-05-01,94765218300
2020-05-04,95989656600
2020-05-05,95648075100
2020-05-06,94040014500
2020-05-07,97108992900
2020-05-08,99011339100
2020-05-11,98196798600
2020-05-12,96215625900
2020-05-13,93950677800
2020-05-14,94197667500
2020-05-15,95952870900
2020-05-18,101029297500
2020-05-19,99978277500
2020-05-20,102994704900
2020-05-21,101775521700
2020-05-22,100304093700
2020-05-26,101423430000
2020-05-27,101491746300
2020-05-28,105123020400
2020-05-29,106331693400
2020-06-01,107845162200
2020-06-02,108391692600
2020-06-03,111875823900
2020-06-04,111702405600
2020-06-05,116284852800
2020-06-08,113736129300
2020-06-09,112580007300
2020-06-10,112122813600
2020-06-11,104634296100
2020-06-12,106121489400
2020-06-15,106804652400
2020-06-16,109453222800
2020-06-17,109032814800
2020-06-18,109390161600
2020-06-19,109332355500
2020-06-22,110341334700
2020-06-23,111602558700
2020-06-24,108291845700
2020-06-25,109905161400
2020-06-26,108685978200
2020-06-29,111029752800
2020-06-30,111504954340
2020-07-01,112903300380
2020-07-02,116315054440
2020-07-06,118097157100
2020-07-07,118034073820
2020-07-08,116451734880
2020-07-09,116677783300
2020-07-10,118780559300
2020-07-13,118712219080
2020-07-14,122555042220
2020-07-15,124920665220
2020-07-16,125583039660
2020-07-17,127533364400
2020-07-20,126334782080
2020-07-21,128269336000
2020-07-22,128973765960
2020-07-23,129310210120
2020-07-24,128306134580
2020-07-27,129772820840
2020-07-28,128111627800
2020-07-29,128642578740
2020-07-30,127228461880
2020-07-31,128852856340
2020-08-03,128432301140
2020-08-04,128190481900
2020-08-05,130514049380
2020-08-06,129667682040
2020-08-07,128957995140
2020-08-10,127922377960
2020-08-11,128716175900
2020-08-12,130703299220
2020-08-13,131023972560
2020-08-14,130634959000
2020-08-17,130598160420
2020-08-18,129783334720
2020-08-19,129972584560
2020-08-20,128957995140
2020-08-21,128427044200
2020-08-24,130850493540
2020-08-25,131465555520
2020-08-26,132937498720
2020-08-27,131912395420
2020-08-28,133300227580
2020-08-31,131286819560
2020-09-01,135071816360
2020-09-02,136801349620
2020-09-03,131660062300
2020-09-04,130214403800
2020-09-08,127769926700
2020-09-09,132028048100
2020-09-10,129998869260
2020-09-11,131512867980
2020-09-14,132080617500
2020-09-15,131807256620
2020-09-16,130813694960
2020-09-17,131628520660
2020-09-18,129373293400
2020-09-21,125346477360
2020-09-22,125236081620
2020-09-23,122565556100
2020-09-24,123275243000
2020-09-25,122355278500
2020-09-28,124615762700
2020-09-29,124289832420
2020-09-30,124885373460
2020-10-01,122037653400
2020-10-02,121749210300
2020-10-05,123291069780
2020-10-06,121712499360
2020-10-07,125315415900
2020-10-08,124686085500
2020-10-09,125834613480
2020-10-12,126002434920
2020-10-13,123757823160
2020-10-14,123170448120
2020-10-15,120411883200
2020-10-16,122236941360
2020-10-19,120553482540
2020-10-20,122320852080
2020-10-21,121098902220
2020-10-22,122299874400
2020-10-23,122861027340
2020-10-26,119567531580
2020-10-27,118245937740
2020-10-28,113756714220
2020-10-29,115293329280
2020-10-30,115555550280
2020-11-02,119876952360
2020-11-03,122766627780
2020-11-04,123395958180
2020-11-05,130984633920
2020-11-06,131278321440
2020-11-09,135122481299
2020-11-10,137424781680
2020-11-11,136155632040
2020-11-12,133769420940
2020-11-13,134813060520
2020-11-16,133973953320
2020-11-17,132232805880
2020-11-18,131267832600
2020-11-19,132720536940
2020-11-20,132196094940
2020-11-23,132232805880
2020-11-24,134341062720
2020-11-25,132862136280
2020-11-27,135007104060
2020-11-30,134477417640
2020-12-01,135778033799
2020-12-02,131634942000
2020-12-03,129117620400
2020-12-04,131435654040
2020-12-07,130995122760
2020-12-08,130711924080
2020-12-09,131708363880
2020-12-10,131608719900
2020-12-11,130795834800
2020-12-14,129851839200
2020-12-15,131981073720
2020-12-16,131178677460
2020-12-17,134587550460
2020-12-18,135132970140
2020-12-21,133297423140
2020-12-22,132925069320
2020-12-23,133785154200
2020-12-24,134582306040
2020-12-28,136365408839
2020-12-29,136050743640
2020-12-30,137283182339
2020-12-31,137673171090
2021-01-04,135217613790
2021-01-05,137338797330
2021-01-06,141847618500
2021-01-07,141440100480
2021-01-08,141272913600
2021-01-11,139773456270
2021-01-12,139298018580
2021-01-13,139877948070
2021-01-14,137767213710
2021-01-15,134841443309
2021-01-19,135337779360
2021-01-20,134480946599
2021-01-21,132286618800
2021-01-22,131387989320
2021-01-25,132244822080
2021-01-26,133671135150
2021-01-27,126910515690
2021-01-28,130374418860
2021-01-29,128211438600
2021-02-01,130839407370
2021-02-02,131790282750
2021-02-03,130682669670
2021-02-04,130186333620
2021-02-05,134465272830
2021-02-08,134449599059
2021-02-09,133550969580
2021-02-10,132035838480
2021-02-11,132239597490
2021-02-12,132014940120
2021-02-16,130687894260
2021-02-17,130238579520
2021-02-18,130578177870
2021-02-19,131074513920
2021-02-22,131173781130
2021-02-23,135128795760
2021-02-24,133023285990
2021-02-25,129047373000
2021-02-26,127621059930
2021-03-01,131393213910
2021-03-02,132709810590
2021-03-03,129334725450
2021-03-04,128221887780
2021-03-05,129381746760
2021-03-08,132537399120
2021-03-09,137061894059
2021-03-10,138786008760
2021-03-11,139689862830
2021-03-12,140280241500
2021-03-15,140541471000
2021-03-16,141476672610
2021-03-17,140828823450
2021-03-18,139966766100
2021-03-19,140604166080
2021-03-22,141252015240
2021-03-23,139956316920
2021-03-24,140943764430
2021-03-25,142829841420
2021-03-26,147019962600
2021-03-29,146810979000
2021-03-30,145901900340
2021-03-31,145378653000
2021-04-01,145741918000
2021-04-05,148108330000
2021-04-06,147438884500
2021-04-07,146006582500
2021-04-08,146447690000
2021-04-09,147796960000
2021-04-12,148123898500
2021-04-13,148570195500
2021-04-14,147926697500
2021-04-15,149442031500
2021-04-16,150474742000
2021-04-19,149691127500
2021-04-20,148336668000
2021-04-21,151517831500
2021-04-22,149820865000
2021-04-23,151325820000
2021-04-26,150246404000
2021-04-27,150604479500
2021-04-28,149011303000
2021-04-29,150152993000
2021-04-30,148336668000
2021-05-03,149820865000
2021-05-04,146862850000
2021-05-05,151331009500
2021-05-06,153816780000
2021-05-07,155129723500
2021-05-10,156209139500
2021-05-11,154963659500
2021-05-12,152560921000
2021-05-13,154621152500
2021-05-14,156292171500
2021-05-17,156141676000
2021-05-18,154647100000
2021-05-19,153645526500
2021-05-20,154714563500
2021-05-21,154942901500
2021-05-24,156344066500
2021-05-25,156333687500
2021-05-26,155565641500
2021-05-27,156089781000
2021-05-28,155996370000
2021-06-01,156857827000
2021-06-02,155622726000
2021-06-03,154813164000
2021-06-04,155612347000
2021-06-07,151315441000
2021-06-08,151792875000
2021-06-09,150744596000
2021-06-10,150666753500
2021-06-11,151128619000
2021-06-14,150967744500
2021-06-15,150967744500
2021-06-16,150267162000
2021-06-17,149063198000
2021-06-18,146354279000
2021-06-21,149628853500
2021-06-22,150677132500
2021-06-23,147776202000
2021-06-24,147968213500
2021-06-25,147957834500
2021-06-28,150334625500
2021-06-29,150687511500
2021-06-30,148935357900
2021-07-01,149831751960
2021-07-02,150305707440
2021-07-06,148626256500
2021-07-07,150702387570
2021-07-08,147848351310
2021-07-09,150795117990
2021-07-12,150697235880
2021-07-13,149254762680
2021-07-14,149960544210
2021-07-15,150455106450
2021-07-16,149435071830
2021-07-19,146653159230
2021-07-20,149589622530
2021-07-21,151562719800
2021-07-22,152088192180
2021-07-23,153937648890
2021-07-26,153762491430
2021-07-27,153958255650
2021-07-28,152933069340
2021-07-29,154267357050
2021-07-30,158357798910
2021-08-02,154664037180
2021-08-03,156054993480
2021-08-04,157445949780
2021-08-05,157038966270
2021-08-06,157574742030
2021-08-09,156230150940
2021-08-10,155467700820
2021-08-11,157796264700
2021-08-12,157981725540
2021-08-13,159393288600
2021-08-16,160397868150
2021-08-17,160485446880
2021-08-18,159656024790
2021-08-19,160305137730
2021-08-20,161685790650
2021-08-23,161160318270
2021-08-24,160980009120
2021-08-25,161170621650
2021-08-26,160382413080
2021-08-27,162041257260
2021-08-30,162561577950
2021-08-31,162067015710
2021-09-01,161701245720
2021-09-02,162571881330
2021-09-03,161469419670
2021-09-07,162607943160
2021-09-08,160521508710
2021-09-09,161093346300
2021-09-10,159929064360
2021-09-13,161505481500
2021-09-14,160701817860
2021-09-15,162036105570
2021-09-16,161289110520
2021-09-17,159352075080
2021-09-20,155689223490
2021-09-21,157105938240
2021-09-22,157672624140
2021-09-23,159893002530
2021-09-24,159836333940
2021-09-27,159295406490
2021-09-28,154514638170
2021-09-29,154107654660
2021-09-30,149985830920
2021-10-01,152271046900
2021-10-04,150635098100
2021-10-05,152260822220
2021-10-06,151350825700
2021-10-07,152940763440
2021-10-08,151422398460
2021-10-11,150732232560
2021-10-12,151228129540
2021-10-13,153876321660
2021-10-14,157853722180
2021-10-15,157582768160
2021-10-18,157444734980
2021-10-19,158830179120
2021-10-20,159106245480
2021-10-21,159152256540
2021-10-22,160604161100
2021-10-25,161897583120
2021-10-26,161943594180
2021-10-27,163068308980
2021-10-28,162551962640
2021-10-29,163185892800
2021-11-01,165113244980
2021-11-02,167464921380
2021-11-03,167894357940
2021-11-04,169474071000
2021-11-05,169724575660
2021-11-08,172556812020
2021-11-09,173114057080
2021-11-10,172091589080
2021-11-11,171600804440
2021-11-12,172296082680
2021-11-15,170757268340
2021-11-16,170225584980
2021-11-17,169463846320
2021-11-18,169218454000
2021-11-19,169826822460
2021-11-22,168574299160
2021-11-23,168835028500
2021-11-24,167301326500
2021-11-26,163886283380
2021-11-29,163973193160
2021-11-30,162643984760
2021-12-01,162720669860
2021-12-02,165639816000
2021-12-03,163952743800
2021-12-06,166166387020
2021-12-07,169039522100
2021-12-08,170338056460
2021-12-09,169791036080
2021-12-10,170752156000
2021-12-13,170849290460
2021-12-14,171007773000
2021-12-15,174514838240
2021-12-16,173824672340
2021-12-17,170665246220
2021-12-20,168870814880
2021-12-21,170184686260
2021-12-22,171442321900
2021-12-23,173395235780
2021-12-27,175567980280
2021-12-28,175757136860
2021-12-29,176580223600
2021-12-30,176033203220
2021-12-31,175692667360
2022-01-03,171741953280
2022-01-04,174871081120
2022-01-05,175682524320
2022-01-06,171422447520
2022-01-07,170545074560
2022-01-10,170113995360
2022-01-11,170621147360
2022-01-12,173085906080
2022-01-13,169089548320
2022-01-14,166665361760
2022-01-18,162876936320
2022-01-19,163399302880
2022-01-20,163140655360
2022-01-21,160320890240
2022-01-24,160341176320
2022-01-25,159037795680
2022-01-26,156674467360
2022-01-27,157901775200
2022-01-28,159722450880
2022-01-31,161619199360
2022-02-01,163003724320
2022-02-02,163450018080
2022-02-03,158129993600
2022-02-04,151121152960
2022-02-07,150355353440
2022-02-08,151491373920
2022-02-09,154250280800
2022-02-10,156633895200
2022-02-11,149472908960
2022-02-14,148854183520
2022-02-15,153109188800
2022-02-16,154087992160
2022-02-17,151623233440
2022-02-18,153596054720
2022-02-22,148894755680
2022-02-23,147626875680
2022-02-24,144665108000
2022-02-25,150872648480
2022-02-28,148717252480
2022-03-01,143300869120
2022-03-02,147175510400
2022-03-03,145760556320
2022-03-04,142727787360
2022-03-07,137433120480
2022-03-08,137661338880
2022-03-09,148478891040
2022-03-10,143767448960
2022-03-11,142387995520
2022-03-14,144720894720
2022-03-15,149153403200
2022-03-16,154442998560
2022-03-17,156897614240
2022-03-18,158058992320
2022-03-21,157572126400
2022-03-22,158297353760
2022-03-23,155847809600
2022-03-24,161294622080
2022-03-25,161649628480
2022-03-28,163627521280
2022-03-29,165503983680
2022-03-30,165138834240
2022-03-31,160045290620
2022-04-01,161698702820
2022-04-04,161052368960
2022-04-05,161217710180
2022-04-06,157850761700
2022-04-07,159353863700
2022-04-08,159238625880
2022-04-11,158902933100
2022-04-12,157324676000
2022-04-13,159955104500
2022-04-14,159589349680
2022-04-18,159098336360
2022-04-19,159403967100
2022-04-20,163522466580
2022-04-21,162520398580
2022-04-22,155180250480
2022-04-25,157319665660
2022-04-26,152078850020
2022-04-27,153837479360
2022-04-28,157920906460
2022-04-29,156302566640
2022-05-02,156968941860
2022-05-03,157329686340
2022-05-04,161453196160
2022-05-05,156628238740
2022-05-06,154649154440
2022-05-09,150445479180
2022-05-10,149999558920
2022-05-11,150535665300
2022-05-12,150981585560
2022-05-13,154704268180
2022-05-16,155039960960
2022-05-17,159714608180
2022-05-18,155355612380
2022-05-19,155671263800
2022-05-20,157915896120
2022-05-23,160541314280
2022-05-24,160576386660
2022-05-25,158251588900
2022-05-26,160496221220
2022-05-27,165155837420
2022-05-31,162675719120
2022-06-01,160135476740
2022-06-02,166934508120
2022-06-03,166293184600
2022-06-06,168101917340
2022-06-07,168227175840
2022-06-08,164639772400
2022-06-09,159674525460
2022-06-10,155766460260
2022-06-13,150976575220
2022-06-14,148115671080
2022-06-15,150305189660
2022-06-16,145159570480
2022-06-17,145640563120
2022-06-21,149698938520
2022-06-22,149508545600
2022-06-23,148721922220
2022-06-24,151928539820
2022-06-27,148436332840
2022-06-28,147003375600
2022-06-29,146006317940
2022-06-30,142955890580
2022-07-01,141916771840
2022-07-05,134553447180
2022-07-06,136373147940
2022-07-07,136169301680
2022-07-08,136069864480
2022-07-11,137606169220
2022-07-12,136000258440
2022-07-13,136591909780
2022-07-14,133748005860
2022-07-15,137710578280
2022-07-18,137785156180
2022-07-19,142070899500
2022-07-20,140773244040
2022-07-21,142707297580
2022-07-22,141966490440
2022-07-25,143234314740
2022-07-26,142503451320
2022-07-27,144407673700
2022-07-28,147629438980
2022-07-29,150150172000
2022-08-01,149190603020
2022-08-02,147982441040
2022-08-03,149185631160
2022-08-04,150269496640
2022-08-05,150135256420
2022-08-08,149643042280
2022-08-09,149488914620
2022-08-10,153829348400
2022-08-11,152074281820
2022-08-12,154898298300
2022-08-15,155226441060
2022-08-16,155266215940
2022-08-17,153859179560
2022-08-18,154212181620
2022-08-19,151020247500
2022-08-22,147062646940
2022-08-23,146262177480
2022-08-24,145740132180
2022-08-25,147723904320
2022-08-26,142319492500
2022-08-29,142945946860
2022-08-30,141523994900
2022-08-31,140634031960
2022-09-01,138784500040
2022-09-02,138073524060
2022-09-06,137690690840
2022-09-07,142110674380
2022-09-08,141156077260
2022-09-09,142707297580
2022-09-12,146426248860
2022-09-13,141986377880
2022-09-14,142478592020
2022-09-15,140653919400
2022-09-16,140882624960
2022-09-19,141767616040
2022-09-20,139972774580
2022-09-21,137486844580
2022-09-22,136263767020
2022-09-23,133817611899
2022-09-26,131381400500
2022-09-27,131853727200
2022-09-28,134961139700
2022-09-29,134046317460
2022-09-30,133083642679
2022-10-03,136159094640
2022-10-04,141411551920
2022-10-05,140093501080
2022-10-06,137640050640
2022-10-07,134865726400
2022-10-10,134189423159
2022-10-11,133779692000
2022-10-12,134070946679
2022-10-13,139436943920
2022-10-14,135922141679
2022-10-17,138676719840
2022-10-18,140522978320
2022-10-19,140152739320
2022-10-20,139323403960
2022-10-21,142329744640
2022-10-24,137294494240
2022-10-25,142260633360
2022-10-26,145548355680
2022-10-27,144768385520
2022-10-28,148984173600
2022-10-31,146787422200
2022-11-01,147192216840
2022-11-02,145301529680
2022-11-03,146910835200
2022-11-04,152503912360
2022-11-07,154754965480
2022-11-08,155357220920
2022-11-09,155223934880
2022-11-10,162100507240
2022-11-11,163013763440
2022-11-14,163931956160
2022-11-15,164168909120
2022-11-16,164746481960
2022-11-17,163073001680
2022-11-18,165328991320
2022-11-21,165062419240
2022-11-22,167723203520
2022-11-23,169253524720
2022-11-25,170023621840
2022-11-28,166706280400
2022-11-29,163877654440
2022-11-30,166104024960
2022-12-01,166489073520
2022-12-02,166533502200
2022-12-05,165008117520
2022-12-06,163645638000
2022-12-07,163596272800
2022-12-08,165190768760
2022-12-09,163996130920
2022-12-12,165891754600
2022-12-13,169051127400
2022-12-14,168833920520
2022-12-15,163300081600
2022-12-16,162722508760
2022-12-19,161448886600
2022-12-20,162376952360
2022-12-21,162248602840
2022-12-22,161750014320
2022-12-23,162574413160
2022-12-27,162386825400
2022-12-28,160886123320
2022-12-29,162781747000
2022-12-30,161019409360
2023-01-03,156569941950
2023-01-04,155792871090
2023-01-05,150245175330
2023-01-06,155492862720
2023-01-09,158325728640
2023-01-10,158379828510
2023-01-11,162112719540
2023-01-12,161763529470
2023-01-13,164320977870
2023-01-17,162299610000
2023-01-18,159515925780
2023-01-19,159614289180
2023-01-20,161620902540
2023-01-23,160573332330
2023-01-24,161625820710
2023-01-25,160509396120
2023-01-26,162058619670
2023-01-27,159692979900
2023-01-30,159855279510
2023-01-31,162761917980
2023-02-01,162830772360
2023-02-02,163307834850
2023-02-03,159151981200
2023-02-06,158788036620
2023-02-07,165801347040
2023-02-08,164389832250
2023-02-09,163563579690
2023-02-10,163302916680
2023-02-13,164296387020
2023-02-14,164266878000
2023-02-15,163543907010
2023-02-16,159102799500
2023-02-17,158129001840
2023-02-21,159624125520
2023-02-22,162314364510
2023-02-23,163229144130
2023-02-24,170985098220
2023-02-27,169421120160
2023-02-28,171334288290
2023-03-01,172160540850
2023-03-02,172996629750
2023-03-03,178224644460
