,FDS
2018-08-20,8471497500
2018-08-21,8494413052
2018-08-22,8448581949
2018-08-23,8488684164
2018-08-24,8566978965
2018-08-27,8557812745
2018-08-28,8623122067
2018-08-29,8672390503
2018-08-30,8617393179
2018-08-31,8741135340
2018-09-04,8846688960
2018-09-05,8797151160
2018-09-06,8893559340
2018-09-07,8888224500
2018-09-10,8885176020
2018-09-11,8851261680
2018-09-12,8864217720
2018-09-13,8923663080
2018-09-14,8958339540
2018-09-17,8841735180
2018-09-18,8877554820
2018-09-19,8839829880
2018-09-20,8888986620
2018-09-21,8815060980
2018-09-24,8827254900
2018-09-25,8659588500
2018-09-26,8597475720
2018-09-27,8545651560
2018-09-28,8524693260
2018-10-01,8588711339
2018-10-02,8554797000
2018-10-03,8594427240
2018-10-04,8481633480
2018-10-05,8480871360
2018-10-08,8371126080
2018-10-09,8470963800
2018-10-10,8214510420
2018-10-11,8068564440
2018-10-12,8111243160
2018-10-15,8061705360
2018-10-16,8265572460
2018-10-17,8288436060
2018-10-18,8287292880
2018-10-19,8371126080
2018-10-22,8417615400
2018-10-23,8313586020
2018-10-24,8204221800
2018-10-25,8221369500
2018-10-26,8131439339
2018-10-29,8110862100
2018-10-30,8326923120
2018-10-31,8526598560
2018-11-01,8454959280
2018-11-02,8517072060
2018-11-05,8557845480
2018-11-06,8557083360
2018-11-07,8746851240
2018-11-08,8806677660
2018-11-09,8793340560
2018-11-12,8656540020
2018-11-13,8671782420
2018-11-14,8531933400
2018-11-15,8683976340
2018-11-16,8800580700
2018-11-19,8774287560
2018-11-20,8633295360
2018-11-21,8687405880
2018-11-23,8700742980
2018-11-26,8806677660
2018-11-27,8901561600
2018-11-28,8967103920
2018-11-29,8899656300
2018-11-30,8923516950
2018-12-03,8925419700
2018-12-04,8666645700
2018-12-06,8616413100
2018-12-07,8512903500
2018-12-10,8464954200
2018-12-11,8507575800
2018-12-12,8677301100
2018-12-13,8678823300
2018-12-14,8490451050
2018-12-17,8280006900
2018-12-18,7929520350
2018-12-19,7648674450
2018-12-20,7652099400
2018-12-21,7399033650
2018-12-24,7175270250
2018-12-26,7517765250
2018-12-27,7617088800
2018-12-28,7590450300
2018-12-31,7615947150
2019-01-02,7588167000
2019-01-03,7382670000
2019-01-04,7612522200
2019-01-07,7620513750
2019-01-08,7714509600
2019-01-09,7812310950
2019-01-10,7803938850
2019-01-11,7752184050
2019-01-14,7754467350
2019-01-15,7910873400
2019-01-16,7971761400
2019-01-17,8029605000
2019-01-18,8160894750
2019-01-22,8082501449
2019-01-23,8163939150
2019-01-24,8138442300
2019-01-25,8153283750
2019-01-28,8150619900
2019-01-29,8105334450
2019-01-30,8169647400
2019-01-31,8319964650
2019-02-01,8364489000
2019-02-04,8360302950
2019-02-05,8445926700
2019-02-06,8319203550
2019-02-07,8394171900
2019-02-08,8423093700
2019-02-11,8393791350
2019-02-12,8444023949
2019-02-13,8442501750
2019-02-14,8437174050
2019-02-15,8541444750
2019-02-19,8594341200
2019-02-20,8677301100
2019-02-21,8676159450
2019-02-22,8811254700
2019-02-25,8814679650
2019-02-26,8813538000
2019-02-27,8922375300
2019-02-28,8988902910
2019-03-01,9063055530
2019-03-04,8996547510
2019-03-05,9054264240
2019-03-06,8971702560
2019-03-07,8838686520
2019-03-08,8833335300
2019-03-11,8920865970
2019-03-12,8920101510
2019-03-13,8949533220
2019-03-14,9024832530
2019-03-15,9072611280
2019-03-18,9120007800
2019-03-19,9144088290
2019-03-20,9051206400
2019-03-21,9262197360
2019-03-22,8964822420
2019-03-25,8927746110
2019-03-26,9414324900
2019-03-27,9289717920
2019-03-28,9361959390
2019-03-29,9489624210
2019-04-01,9527847210
2019-04-02,9557661150
2019-04-03,9647485200
2019-04-04,9668125620
2019-04-05,9664685550
2019-04-08,9778972320
2019-04-09,9744953850
2019-04-10,9798848280
2019-04-11,9795790439
2019-04-12,9942948990
2019-04-15,10005634710
2019-04-16,10072524960
2019-04-17,9876058740
2019-04-18,10019012760
2019-04-22,9978496380
2019-04-23,10198278630
2019-04-24,10156997790
2019-04-25,10208981069
2019-04-26,10363019760
2019-04-29,10419207569
2019-04-30,10544579010
2019-05-01,10397420460
2019-05-02,10493742420
2019-05-03,10658101319
2019-05-06,10848834090
2019-05-07,10635167520
2019-05-08,10571335110
2019-05-09,10642047660
2019-05-10,10732636170
2019-05-13,10405829520
2019-05-14,10580890860
2019-05-15,10511325000
2019-05-16,10648545569
2019-05-17,10642047660
2019-05-20,10580508630
2019-05-21,10763979030
2019-05-22,10723080420
2019-05-23,10629816300
2019-05-24,10708937910
2019-05-28,10566748350
2019-05-29,10627140689
2019-05-30,10635549750
2019-05-31,10604383088
2019-06-03,10554448717
2019-06-04,10862822043
2019-06-05,10937914188
2019-06-06,11043119426
2019-06-07,11136508134
2019-06-10,11324047907
2019-06-11,11244762800
2019-06-12,11492147581
2019-06-13,11316424339
2019-06-14,11295459527
2019-06-17,11269158217
2019-06-18,11450599136
2019-06-19,11513493572
2019-06-20,11483380478
2019-06-21,11362165747
2019-06-24,11181106007
2019-06-25,10873113860
2019-06-26,11028634647
2019-06-27,10879212714
2019-06-28,10923048230
2019-07-01,10929909441
2019-07-02,11162047087
2019-07-03,11285167710
2019-07-05,11261915828
2019-07-08,11043119426
2019-07-09,11092672618
2019-07-10,11110588003
2019-07-11,11224560344
2019-07-12,11302701916
2019-07-15,11218842668
2019-07-16,10789635790
2019-07-17,10778581616
2019-07-18,10886455104
2019-07-19,10665752810
2019-07-22,10703108293
2019-07-23,10595997163
2019-07-24,10629922040
2019-07-25,10589517130
2019-07-26,10808694710
2019-07-29,10752661485
2019-07-30,10536533332
2019-07-31,10570077032
2019-08-01,10651268031
2019-08-02,10619249045
2019-08-05,10286861480
2019-08-06,10478213037
2019-08-07,10469445934
2019-08-08,10731315495
2019-08-09,10608194872
2019-08-12,10442382268
2019-08-13,10644025641
2019-08-14,10280762626
2019-08-15,10373770156
2019-08-16,10559785215
2019-08-19,10575032351
2019-08-20,10515568520
2019-08-21,10583799454
2019-08-22,10513281450
2019-08-23,10276950842
2019-08-26,10350899452
2019-08-27,10433996343
2019-08-28,10518999126
2019-08-29,10323835785
2019-08-30,10371483085
2019-09-03,10266212960
2019-09-04,10290139100
2019-09-05,10399895520
2019-09-06,10467496360
2019-09-09,10207726839
2019-09-10,10247223960
2019-09-11,10404452880
2019-09-12,10506613700
2019-09-13,10537375880
2019-09-16,10535476980
2019-09-17,10674476460
2019-09-18,10747774000
2019-09-19,10824109780
2019-09-20,10720809620
2019-09-23,10384704320
2019-09-24,10190256960
2019-09-25,10291658220
2019-09-26,9331574380
2019-09-27,9195233360
2019-09-30,9227514660
2019-10-01,9117378460
2019-10-02,8962048440
2019-10-03,9045979820
2019-10-04,9154217120
2019-10-07,9093452320
2019-10-08,8897485840
2019-10-09,9149659760
2019-10-10,9169028540
2019-10-11,9316003400
2019-10-14,9267391560
2019-10-15,9350183600
2019-10-16,9454623100
2019-10-17,9561721060
2019-10-18,9484625720
2019-10-21,9494879780
2019-10-22,9518805920
2019-10-23,9608813780
2019-10-24,9616789160
2019-10-25,9649070460
2019-10-28,9794146420
2019-10-29,9734900740
2019-10-30,9634259040
2019-10-31,9628182560
2019-11-01,9717430860
2019-11-04,9704518340
2019-11-05,9695783400
2019-11-06,9759586440
2019-11-07,9600458620
2019-11-08,9369932160
2019-11-11,9430696960
2019-11-12,9525262180
2019-11-13,9680971980
2019-11-14,9873140660
2019-11-15,9674895500
2019-11-18,9602357520
2019-11-19,9866684400
2019-11-20,9946438200
2019-11-21,9794146420
2019-11-22,9880356480
2019-11-25,9908080420
2019-11-26,9950995560
2019-11-27,9944539300
2019-11-29,9860987700
2019-12-02,9852802500
2019-12-03,9842197500
2019-12-04,9983850000
2019-12-05,9990667499
2019-12-06,10206933750
2019-12-09,10220568750
2019-12-10,10240642500
2019-12-11,10286850000
2019-12-12,10227765000
2019-12-13,10274729999
2019-12-16,10286850000
2019-12-17,10172846250
2019-12-18,10192162500
2019-12-19,10219432500
2019-12-20,10036875000
2019-12-23,10140652500
2019-12-24,10114897500
2019-12-26,10186102500
2019-12-27,10267912500
2019-12-30,10138758750
2019-12-31,10161862500
2020-01-02,10178148750
2020-01-03,10175876250
2020-01-06,10118685000
2020-01-07,10113761249
2020-01-08,10191783750
2020-01-09,10180421250
2020-01-10,10032330000
2020-01-13,10112246250
2020-01-14,10157317500
2020-01-15,10283441250
2020-01-16,10468271250
2020-01-17,10442895000
2020-01-21,10483800000
2020-01-22,10576215000
2020-01-23,10609166250
2020-01-24,10474710000
2020-01-27,10387976250
2020-01-28,10545915000
2020-01-29,10892850000
2020-01-30,11001551250
2020-01-31,10836416250
2020-02-03,10982992500
2020-02-04,11175776250
2020-02-05,10987916250
2020-02-06,10980720000
2020-02-07,10847778750
2020-02-10,10986401250
2020-02-11,11070862500
2020-02-12,11107222500
2020-02-13,11242436250
2020-02-14,11345077500
2020-02-18,11473473750
2020-02-19,11690497500
2020-02-20,11462868750
2020-02-21,11346971250
2020-02-24,11175397500
2020-02-25,10910272500
2020-02-26,10980720000
2020-02-27,10548945000
2020-02-28,10074371250
2020-03-02,10655913950
2020-03-03,10564232250
2020-03-04,11132886100
2020-03-05,10943082250
2020-03-06,10572945800
2020-03-09,9920566100
2020-03-10,10252438700
2020-03-11,9658023050
2020-03-12,8843116700
2020-03-13,9587556950
2020-03-16,8566556200
2020-03-17,9350018000
2020-03-18,8311969000
2020-03-19,8904490400
2020-03-20,8258172300
2020-03-23,7749376750
2020-03-24,8765073600
2020-03-25,8816976050
2020-03-26,9757660600
2020-03-27,9649688350
2020-03-30,10155831950
2020-03-31,9875861800
2020-04-01,9681132900
2020-04-02,9937614350
2020-04-03,9589072350
2020-04-06,10111506500
2020-04-07,10147497250
2020-04-08,10265698450
2020-04-09,10575976600
2020-04-13,10291839100
2020-04-14,10574840050
2020-04-15,10499070050
2020-04-16,10699860550
2020-04-17,10649473500
2020-04-20,10482779500
2020-04-21,10097867900
2020-04-22,10320631700
2020-04-23,10357380150
2020-04-24,10396780550
2020-04-27,10837761950
2020-04-28,10426709700
2020-04-29,10739260950
2020-04-30,10418375000
2020-05-01,10207355550
2020-05-04,10192201549
2020-05-05,10331997200
2020-05-06,10087638950
2020-05-07,10446409900
2020-05-08,10459290800
2020-05-11,10821471400
2020-05-12,10656292799
2020-05-13,10573324650
2020-05-14,10573703500
2020-05-15,10647958100
2020-05-18,11036279350
2020-05-19,10888906700
2020-05-20,11021125350
2020-05-21,11002182850
2020-05-22,10961645900
2020-05-26,11197290600
2020-05-27,11393913750
2020-05-28,11479155000
2020-05-29,11650016350
2020-06-01,11655891935
2020-06-02,11598085952
2020-06-03,11914497649
2020-06-04,11834253817
2020-06-05,12055589884
2020-06-08,11969261211
2020-06-09,11595423834
2020-06-10,11633073784
2020-06-11,10808197618
2020-06-12,10913921718
2020-06-15,11203712239
2020-06-16,11261137919
2020-06-17,11412878625
2020-06-18,11463458860
2020-06-19,11546745112
2020-06-22,11755911498
2020-06-23,11645243464
2020-06-24,11302971196
2020-06-25,13012431024
2020-06-26,12498642319
2020-06-29,12428286353
2020-06-30,12491796874
2020-07-01,12697920840
2020-07-02,12774361646
2020-07-06,12883128167
2020-07-07,12969076537
2020-07-08,13288910956
2020-07-09,13210568637
2020-07-10,13347857846
2020-07-13,13011670419
2020-07-14,13370295695
2020-07-15,13380563863
2020-07-16,13312489712
2020-07-17,13452821342
2020-07-20,13510247023
2020-07-21,13488189476
2020-07-22,13482104636
2020-07-23,13238330721
2020-07-24,13232245880
2020-07-27,13287009443
2020-07-28,13035249175
2020-07-29,13210568637
2020-07-30,13147818721
2020-07-31,13169876267
2020-08-03,13265332200
2020-08-04,13207526217
2020-08-05,13312870015
2020-08-06,13438750149
2020-08-07,13531924266
2020-08-10,13548657577
2020-08-11,13529642451
2020-08-12,13696975560
2020-08-13,13537248501
2020-08-14,13485147056
2020-08-17,13520895493
2020-08-18,13721695224
2020-08-19,13725878551
2020-08-20,13547896972
2020-08-21,13542572737
2020-08-24,13590871157
2020-08-25,13538769712
2020-08-26,13537248501
2020-08-27,13460047090
2020-08-28,13421636535
2020-08-31,13317652800
2020-09-01,13343497560
2020-09-02,13456378350
2020-09-03,12891214260
2020-09-04,12636187290
2020-09-08,12261058200
2020-09-09,12643788690
2020-09-10,12354175350
2020-09-11,12429809280
2020-09-14,12672293940
2020-09-15,12782894310
2020-09-16,12698898840
2020-09-17,12657851280
2020-09-18,12785554800
2020-09-21,12802277880
2020-09-22,12876771600
2020-09-23,12569675040
2020-09-24,12708020520
2020-09-25,12481498800
2020-09-28,12667353030
2020-09-29,12692817720
2020-09-30,12727784160
2020-10-01,12466296000
2020-10-02,12303626040
2020-10-05,12281962050
2020-10-06,12229512390
2020-10-07,12366717660
2020-10-08,12489100200
2020-10-09,12446152290
2020-10-12,12525586920
2020-10-13,12753248850
2020-10-14,12741466680
2020-10-15,12836484180
2020-10-16,12905656920
2020-10-19,12691677510
2020-10-20,12667733100
2020-10-21,12648729600
2020-10-22,12465155790
2020-10-23,12484539360
2020-10-26,12248515890
2020-10-27,12120432300
2020-10-28,11828918610
2020-10-29,11791671750
2020-10-30,11649145500
2020-11-02,11827018260
2020-11-03,12142476360
2020-11-04,12461735160
2020-11-05,12655190790
2020-11-06,12763890810
2020-11-09,12037196970
2020-11-10,12280061700
2020-11-11,12738046050
2020-11-12,12343153320
2020-11-13,12476177820
2020-11-16,12540409650
2020-11-17,12285762750
2020-11-18,12050499420
2020-11-19,12084705720
2020-11-20,12221150850
2020-11-23,12119672160
2020-11-24,12157679160
2020-11-25,12248895959
2020-11-27,12266759250
2020-11-30,12654844160
2020-12-01,12975992680
2020-12-02,12745463400
2020-12-03,13140548120
2020-12-04,13308895160
2020-12-07,13335436360
2020-12-08,13216380120
2020-12-09,13109836160
2020-12-10,13220930040
2020-12-11,13326336520
2020-12-14,13076849240
2020-12-15,13194388840
2020-12-16,13095428080
2020-12-17,13089740680
2020-12-18,13157989479
2020-12-21,12612757400
2020-12-22,12550196000
2020-12-23,12325733280
2020-12-24,12414835880
2020-12-28,12513038320
2020-12-29,12411044280
2020-12-30,12450856080
2020-12-31,12607070000
2021-01-04,12534650440
2021-01-05,12496355280
2021-01-06,12596832680
2021-01-07,12679110400
2021-01-08,12681006200
2021-01-11,12597591000
2021-01-12,12718543040
2021-01-13,12549816840
2021-01-14,12157386240
2021-01-15,12064871200
2021-01-19,12108474600
2021-01-20,12415594200
2021-01-21,12312083520
2021-01-22,12141840680
2021-01-25,12039088320
2021-01-26,11826000400
2021-01-27,11855954040
2021-01-28,11708081640
2021-01-29,11463523440
2021-02-01,11839650160
2021-02-02,12045913200
2021-02-03,11956810600
2021-02-04,11975389440
2021-02-05,12056150520
2021-02-08,12169140200
2021-02-09,11890457600
2021-02-10,11731589560
2021-02-11,12024680240
2021-02-12,11981456000
2021-02-16,11852541600
2021-02-17,11945056640
2021-02-18,12076246000
2021-02-19,11893490880
2021-02-22,11521534920
2021-02-23,11480585640
2021-02-24,11410441040
2021-02-25,11160574600
2021-02-26,11523051560
2021-03-01,11764471080
2021-03-02,11754641520
2021-03-03,11677139220
2021-03-04,11534232540
2021-03-05,11880535500
2021-03-08,11942915400
2021-03-09,11813996940
2021-03-10,11806435740
2021-03-11,11823448440
2021-03-12,11753885400
2021-03-15,12041967120
2021-03-16,12013234560
2021-03-17,11958037800
2021-03-18,11723640600
2021-03-19,11774300640
2021-03-22,11885450280
2021-03-23,12113042400
2021-03-24,12148958100
2021-03-25,12142153020
2021-03-26,12310389720
2021-03-29,12247253700
2021-03-30,11770520040
2021-03-31,11666553540
2021-04-01,11984880060
2021-04-05,12118713300
2021-04-06,12029113080
2021-04-07,11695664160
2021-04-08,11725152840
2021-04-09,11686968780
2021-04-12,11767495560
2021-04-13,11772788400
2021-04-14,11691883560
2021-04-15,11905109400
2021-04-16,12070321620
2021-04-19,11997356040
2021-04-20,12054443100
2021-04-21,12164080500
2021-04-22,12241204740
2021-04-23,13122462600
2021-04-26,12737219460
2021-04-27,12935700960
2021-04-28,12717938400
2021-04-29,12902053620
2021-04-30,12711133320
2021-05-03,12931920360
2021-05-04,13065753600
2021-05-05,12723609300
2021-05-06,12780696360
2021-05-07,12742512300
2021-05-10,12669168660
2021-05-11,12546299160
2021-05-12,12344037060
2021-05-13,12420405179
2021-05-14,12510383460
2021-05-17,12344793179
2021-05-18,12162946320
2021-05-19,12188654400
2021-05-20,12374281860
2021-05-21,12406038900
2021-05-24,12435905640
2021-05-25,12465772380
2021-05-26,12533067060
2021-05-27,12561421560
2021-05-28,12640814160
2021-06-01,12191533452
2021-06-02,12318673568
2021-06-03,12224258866
2021-06-04,12240809650
2021-06-07,12155422649
2021-06-08,12164826504
2021-06-09,12103889525
2021-06-10,12203946540
2021-06-11,12352903599
2021-06-14,12337857432
2021-06-15,12337105123
2021-06-16,12280305840
2021-06-17,12359674375
2021-06-18,12237800417
2021-06-21,12400675181
2021-06-22,12442804451
2021-06-23,12357417449
2021-06-24,12436785983
2021-06-25,12491328341
2021-06-28,12677524665
2021-06-29,12642918480
2021-06-30,12624110770
2021-07-01,12632386162
2021-07-02,12731690868
2021-07-06,12827234033
2021-07-07,12773820138
2021-07-08,12820839411
2021-07-09,12909611800
2021-07-12,12771939367
2021-07-13,12619973074
2021-07-14,12627872312
2021-07-15,12745608573
2021-07-16,12833628654
2021-07-19,12683166978
2021-07-20,12786609380
2021-07-21,12807674015
2021-07-22,12820463257
2021-07-23,12985971101
2021-07-26,12892684862
2021-07-27,12943089523
2021-07-28,12990484951
2021-07-29,13135304314
2021-07-30,13439236900
2021-08-02,13512210813
2021-08-03,13465567693
2021-08-04,13496036183
2021-08-05,13503559266
2021-08-06,13623928607
2021-08-09,13639727083
2021-08-10,13616781678
2021-08-11,13704801758
2021-08-12,13646121704
2021-08-13,13846988042
2021-08-16,14065909780
2021-08-17,14089607494
2021-08-18,13585560880
2021-08-19,13735646402
2021-08-20,13879337302
2021-08-23,13790188759
2021-08-24,13828932641
2021-08-25,14143397544
2021-08-26,14068542860
2021-08-27,14165214487
2021-08-30,14296868453
2021-08-31,14325929160
2021-09-01,14537679520
2021-09-02,14577994980
2021-09-03,14540316980
2021-09-07,14408443980
2021-09-08,14500001520
2021-09-09,14452150460
2021-09-10,14468728780
2021-09-13,14414849240
2021-09-14,14458932500
2021-09-15,14459686060
2021-09-16,14399778040
2021-09-17,14251703500
2021-09-20,14110787780
2021-09-21,13982682580
2021-09-22,14107773540
2021-09-23,14072733000
2021-09-24,14045604839
2021-09-27,13907703360
2021-09-28,14441600620
2021-09-29,14864347780
2021-09-30,14874520839
2021-10-01,14850030140
2021-10-04,14943471580
2021-10-05,14948369720
2021-10-06,14876027960
2021-10-07,15133745480
2021-10-08,15113776140
2021-10-11,15265241700
2021-10-12,15480383080
2021-10-13,15437806940
2021-10-14,15623559480
2021-10-15,15632225420
2021-10-18,15666512400
2021-10-19,15913303300
2021-10-20,15874494960
2021-10-21,16088129220
2021-10-22,16238087660
2021-10-25,16305908060
2021-10-26,16403494080
2021-10-27,16271621080
2021-10-28,16532729620
2021-10-29,16724887420
2021-11-01,16383147960
2021-11-02,16426854440
2021-11-03,16586985940
2021-11-04,16712076900
2021-11-05,16838298200
2021-11-08,16878613660
2021-11-09,16796098839
2021-11-10,16901597240
2021-11-11,17211310400
2021-11-12,17206412260
2021-11-15,17443783660
2021-11-16,17365790200
2021-11-17,17376340040
2021-11-18,17394425480
2021-11-19,17377093600
2021-11-22,17172878839
2021-11-23,17520646780
2021-11-24,17673619460
2021-11-26,17274986220
2021-11-29,17687183540
2021-11-30,17729283090
2021-12-01,17511720340
2021-12-02,17800038280
2021-12-03,17646420060
2021-12-06,17396317490
2021-12-07,17663446710
2021-12-08,17952899760
2021-12-09,17506044790
2021-12-10,17634690590
2021-12-13,17652473980
2021-12-14,17476531930
2021-12-15,17758417580
2021-12-16,17836361800
2021-12-17,17901441440
2021-12-20,17820091890
2021-12-21,17966142710
2021-12-22,18064518910
2021-12-23,18143219870
2021-12-27,18374403940
2021-12-28,18454240010
2021-12-29,18496617450
2021-12-30,18341107380
2021-12-31,18389160370
2022-01-03,18011168740
2022-01-04,17876469020
2022-01-05,17075459730
2022-01-06,17005082910
2022-01-07,16719035190
2022-01-10,16758385670
2022-01-11,16818924870
2022-01-12,16942273490
2022-01-13,16424663330
2022-01-14,16160561070
2022-01-18,16221100270
2022-01-19,16250991500
2022-01-20,16103427200
2022-01-21,15896080440
2022-01-24,15928620260
2022-01-25,15683058130
2022-01-26,15394361820
2022-01-27,15393605080
2022-01-28,15594897920
2022-01-31,15963051930
2022-02-01,15941863210
2022-02-02,16220721900
2022-02-03,15861270400
2022-02-04,15902134359
2022-02-07,15797704240
2022-02-08,15871108020
2022-02-09,15800352830
2022-02-10,15443549920
2022-02-11,15401929220
2022-02-14,15135935109
2022-02-15,15437496000
2022-02-16,15600951840
2022-02-17,15349714160
2022-02-18,15248689370
2022-02-22,15291823550
2022-02-23,14907778000
2022-02-24,14863130340
2022-02-25,15389443010
2022-02-28,15404618060
2022-03-01,15623497240
2022-03-02,15856412000
2022-03-03,15615531100
2022-03-04,15668638700
2022-03-07,15660672560
2022-03-08,15445586780
2022-03-09,15741092640
2022-03-10,15439138000
2022-03-11,15469105860
2022-03-14,15487314180
2022-03-15,15796476280
2022-03-16,15903829500
2022-03-17,16203128760
2022-03-18,16658716100
2022-03-21,16596883680
2022-03-22,16532016540
2022-03-23,16193645260
2022-03-24,15909140260
2022-03-25,15711504120
2022-03-28,16362451560
2022-03-29,16590434900
2022-03-30,16687166600
2022-03-31,16469046100
2022-04-01,16278238080
2022-04-04,16431870780
2022-04-05,16720927860
2022-04-06,16790726420
2022-04-07,16864318380
2022-04-08,16759999880
2022-04-11,16392798760
2022-04-12,16144710400
2022-04-13,16211853580
2022-04-14,15953902380
2022-04-18,16016872820
2022-04-19,16481943660
2022-04-20,16819935600
2022-04-21,16630644940
2022-04-22,16206542820
2022-04-25,16275203360
2022-04-26,15813546580
2022-04-27,15800269680
2022-04-28,15908381580
2022-04-29,15305989660
2022-05-02,14976722540
2022-05-03,15143632140
2022-05-04,15148942900
2022-05-05,14515445100
2022-05-06,14345500780
2022-05-09,13801906560
2022-05-10,13926330080
2022-05-11,13875877860
2022-05-12,13899776280
2022-05-13,14104240540
2022-05-16,14128518300
2022-05-17,14193385440
2022-05-18,13508297400
2022-05-19,13672172280
2022-05-20,13829598380
2022-05-23,14120172820
2022-05-24,14065927200
2022-05-25,14059857760
2022-05-26,14371295900
2022-05-27,14718771340
2022-05-31,14524726945
2022-06-01,14251185150
2022-06-02,14628589129
2022-06-03,14431136845
2022-06-06,14374069711
2022-06-07,14517498442
2022-06-08,14322328843
2022-06-09,14061341817
2022-06-10,13807963742
2022-06-13,13420668126
2022-06-14,13343056824
2022-06-15,13538987317
2022-06-16,13266586864
2022-06-17,13290174613
2022-06-21,13649317110
2022-06-22,13693829474
2022-06-23,14790279342
2022-06-24,14933327625
2022-06-27,14881206309
2022-06-28,14304828256
2022-06-29,14574946023
2022-06-30,14630871814
2022-07-01,14997242815
2022-07-05,15058494872
2022-07-06,15288285198
2022-07-07,15288285198
2022-07-08,15279915352
2022-07-11,15365896500
2022-07-12,14963002534
2022-07-13,14946643289
2022-07-14,15083223963
2022-07-15,15217141504
2022-07-18,14869792882
2022-07-19,15205347630
2022-07-20,15257468946
2022-07-21,15638296953
2022-07-22,15523401790
2022-07-25,15454921229
2022-07-26,15417256921
2022-07-27,15553076700
2022-07-28,16022548989
2022-07-29,16347070758
2022-08-01,16085322836
2022-08-02,16013798695
2022-08-03,16072768067
2022-08-04,16160651453
2022-08-05,16104725662
2022-08-08,16113856403
2022-08-09,16121465355
2022-08-10,16545664384
2022-08-11,16479086061
2022-08-12,16780400528
2022-08-15,16990407582
2022-08-16,17032256813
2022-08-17,17228567754
2022-08-18,17281069517
2022-08-19,16982037735
2022-08-22,16880838684
2022-08-23,16701647884
2022-08-24,16813119019
2022-08-25,17210686719
2022-08-26,16934481790
2022-08-29,16791053060
2022-08-30,16649526568
2022-08-31,16519787480
2022-09-01,16775967320
2022-09-02,16409233680
2022-09-06,16636059580
2022-09-07,16955521940
2022-09-08,17110678480
2022-09-09,17283752360
2022-09-12,17424803760
2022-09-13,17035578140
2022-09-14,17111440920
2022-09-15,17027953740
2022-09-16,17003174440
2022-09-19,17019948120
2022-09-20,16836200080
2022-09-21,16409614900
2022-09-22,15048659500
2022-09-23,14969365740
2022-09-26,14807347240
2022-09-27,14910657860
2022-09-28,14984233320
2022-09-29,15129096920
2022-09-30,15252993420
2022-10-03,15558350640
2022-10-04,16099301820
2022-10-05,16156103600
2022-10-06,15982648500
2022-10-07,15770690180
2022-10-10,15735999159
2022-10-11,15809574620
2022-10-12,15312082520
2022-10-13,15594185320
2022-10-14,15042178760
2022-10-17,15515654000
2022-10-18,15602953380
2022-10-19,15481344200
2022-10-20,15230882659
2022-10-21,15519084980
2022-10-24,15636500740
2022-10-25,15983029720
2022-10-26,15921653300
2022-10-27,16141998460
2022-10-28,16407708800
2022-10-31,16220529780
2022-11-01,16249502500
2022-11-02,15830541720
2022-11-03,15726087440
2022-11-04,15570930900
2022-11-07,15790513620
2022-11-08,16116456720
2022-11-09,15941857960
2022-11-10,16631866159
2022-11-11,16058511280
2022-11-14,16186219980
2022-11-15,16503776240
2022-11-16,16830100560
2022-11-17,16647877400
2022-11-18,16688667940
2022-11-21,17025666420
2022-11-22,17225806920
2022-11-23,17297476280
2022-11-25,17367620760
2022-11-28,17244486700
2022-11-29,17121352640
2022-11-30,17658642490
2022-12-01,18074756960
2022-12-02,18036093150
2022-12-05,17574424290
2022-12-06,17385316150
2022-12-07,17237551490
2022-12-08,17276215300
2022-12-09,17216496940
2022-12-12,17222239090
2022-12-13,17492885760
2022-12-14,17199653300
2022-12-15,16501407860
2022-12-16,16398814780
2022-12-19,16074191900
2022-12-20,15208275679
2022-12-21,15484664500
2022-12-22,15254978500
2022-12-23,15237369240
2022-12-27,15142049550
2022-12-28,15102620120
2022-12-29,15561226500
2022-12-30,15358720010
2023-01-03,15540554760
2023-01-04,15610608990
2023-01-05,15065487550
2023-01-06,15483133260
2023-01-09,15489258220
2023-01-10,15667647679
2023-01-11,15803162420
2023-01-12,15843740280
2023-01-13,16130082160
2023-01-17,16411064700
2023-01-18,16438627020
2023-01-19,16133527450
2023-01-20,16221956560
2023-01-23,16237651770
2023-01-24,16064238840
2023-01-25,15842209039
2023-01-26,16096777690
2023-01-27,16286268640
2023-01-30,16101754220
2023-01-31,16190566140
2023-02-01,16328760550
2023-02-02,16587157300
2023-02-03,16367424360
2023-02-06,16341393280
2023-02-07,16614719620
2023-02-08,16529352990
2023-02-09,16355940060
2023-02-10,16396135110
2023-02-13,16630032020
2023-02-14,16453939420
2023-02-15,16662570870
2023-02-16,16352494770
2023-02-17,16507915630
2023-02-21,16151136710
2023-02-22,16168363160
2023-02-23,16326080880
2023-02-24,16131230590
2023-02-27,16074957520
2023-02-28,15868144900
2023-03-01,15800010060
2023-03-02,15871589920
2023-03-03,16122693600
2023-03-06,16012452960
2023-03-07,15680582700
2023-03-08,15618955120
2023-03-09,15542016339
2023-03-10,15143925140
2023-03-13,15214356660
2023-03-14,15676754900
2023-03-15,15490723820
2023-03-16,15510245600
2023-03-17,15533595180
2023-03-20,15753310900
2023-03-21,16046137600
2023-03-22,15910250700
2023-03-23,15027560019
2023-03-24,15267563080
2023-03-27,15097225980
2023-03-28,15367468660
2023-03-29,15603261140
2023-03-30,15720009040
2023-03-31,15888815019
2023-04-03,15925944680
2023-04-04,15685176060
2023-04-05,15389287120
2023-04-06,15494168839
