,HSIC
2018-08-08,9427134278
2018-08-09,9394843042
2018-08-10,9256068519
2018-08-13,9309897414
2018-08-14,9361331542
2018-08-15,9385263970
2018-08-16,9471399355
2018-08-17,9611378889
2018-08-20,9770486061
2018-08-21,9805187319
2018-08-22,9801587540
2018-08-23,9732200278
2018-08-24,9708283104
2018-08-27,9709472861
2018-08-28,9656833723
2018-08-29,9702288557
2018-08-30,9211803442
2018-08-31,9293149291
2018-09-04,9318271476
2018-09-05,9648459661
2018-09-06,9635296063
2018-09-07,9592235997
2018-09-10,9575487874
2018-09-11,9685540434
2018-09-12,9914050121
2018-09-13,9951130893
2018-09-14,9976253078
2018-09-17,10095884710
2018-09-18,10087510648
2018-09-19,10106653540
2018-09-20,10274150027
2018-09-21,10249027842
2018-09-24,10009749325
2018-09-25,10089905417
2018-09-26,10159292678
2018-09-27,10193993936
2018-09-28,10172456276
2018-10-01,10343286673
2018-10-02,10267104659
2018-10-03,10323042289
2018-10-04,10384943969
2018-10-05,10526578777
2018-10-08,10351618132
2018-10-09,10450396763
2018-10-10,10279002408
2018-10-11,9943361451
2018-10-12,9992151326
2018-10-15,10087378844
2018-10-16,10125469851
2018-10-17,10292099037
2018-10-18,9913601903
2018-10-19,9820756970
2018-10-22,9764819340
2018-10-23,9727927214
2018-10-24,9525574430
2018-10-25,9682688452
2018-10-26,9513676681
2018-10-29,9666025533
2018-10-30,9919550777
2018-10-31,9879077186
2018-11-01,10076664800
2018-11-02,9939779986
2018-11-05,10084996259
2018-11-06,9939779986
2018-11-07,10394459133
2018-11-08,10351618132
2018-11-09,10168310852
2018-11-12,10099276593
2018-11-13,10107608052
2018-11-14,10169509732
2018-11-15,10240926576
2018-11-16,10244492866
2018-11-19,10265920954
2018-11-20,10073098510
2018-11-21,10064767051
2018-11-23,9990967622
2018-11-26,10052854126
2018-11-27,10387326554
2018-11-28,10498018110
2018-11-29,10609893370
2018-11-30,10617041125
2018-12-03,10759874814
2018-12-04,10702738303
2018-12-06,10414703517
2018-12-07,10136183895
2018-12-10,10182591186
2018-12-11,10076664800
2018-12-12,10131418725
2018-12-13,9973105823
2018-12-14,9583894645
2018-12-17,9491064888
2018-12-18,9418449163
2018-12-19,9333950866
2018-12-20,9183969423
2018-12-21,9041150910
2018-12-24,8850711051
2018-12-26,9217310436
2018-12-27,9261350317
2018-12-28,9274431770
2018-12-31,9253472165
2019-01-02,9002452820
2019-01-03,8693689711
2019-01-04,8779726869
2019-01-07,8738481323
2019-01-08,8882247220
2019-01-09,9002452820
2019-01-10,9366615686
2019-01-11,9399612123
2019-01-14,9420813386
2019-01-15,9562235274
2019-01-16,9425531455
2019-01-17,9225193797
2019-01-18,9345399397
2019-01-22,9130907530
2019-01-23,9062555620
2019-01-24,9027200148
2019-01-25,9103801167
2019-01-28,9029559183
2019-01-29,9046057402
2019-01-30,9169809067
2019-01-31,9156841888
2019-02-01,9102629162
2019-02-04,9244051051
2019-02-05,9389003979
2019-02-06,9517458688
2019-02-07,9391363014
2019-02-08,8887701550
2019-02-11,9074020230
2019-02-12,9167179570
2019-02-13,9329457130
2019-02-14,9371529090
2019-02-15,9374534230
2019-02-19,9482719270
2019-02-20,9040963690
2019-02-21,9012414860
2019-02-22,9006404580
2019-02-25,8989876310
2019-02-26,8788531930
2019-02-27,8775008800
2019-02-28,8910240100
2019-03-01,9025937990
2019-03-04,8979358320
2019-03-05,8845629590
2019-03-06,8669828900
2019-03-07,8624751800
2019-03-08,8800552490
2019-03-11,9004902010
2019-03-12,8971845470
2019-03-13,9037958550
2019-03-14,8880188700
2019-03-15,8908737530
2019-03-18,8982363460
2019-03-19,9090548500
2019-03-20,9033450840
2019-03-21,9198733540
2019-03-22,8985368600
2019-03-25,8845629590
2019-03-26,8916250380
2019-03-27,8833609030
2019-03-28,8848634730
2019-03-29,9031948270
2019-04-01,9035546520
2019-04-02,8988139160
2019-04-03,8971842880
2019-04-04,9090361280
2019-04-05,9293324040
2019-04-08,9130361240
2019-04-09,9183694520
2019-04-10,9161472320
2019-04-11,9026657640
2019-04-12,9152583440
2019-04-15,9168879720
2019-04-16,9085916840
2019-04-17,8997028040
2019-04-18,9111102000
2019-04-22,9096287200
2019-04-23,9371842480
2019-04-24,9508138640
2019-04-25,9454805360
2019-04-26,9551101560
2019-04-29,9405916520
2019-04-30,9490360880
2019-05-01,9250361120
2019-05-02,9299249960
2019-05-03,9367398040
2019-05-06,9374805440
2019-05-07,9882953080
2019-05-08,10179249080
2019-05-09,10260730480
2019-05-10,10207397200
2019-05-13,9921471560
2019-05-14,9971841880
2019-05-15,9863693840
2019-05-16,9939249320
2019-05-17,10062212160
2019-05-20,10146656520
2019-05-21,10205915720
2019-05-22,10171841680
2019-05-23,10025175160
2019-05-24,9928878960
2019-05-28,9799990200
2019-05-29,9684434760
2019-05-30,9648879240
2019-05-31,9549620080
2019-06-03,9653323680
2019-06-04,9838508680
2019-06-05,10013323320
2019-06-06,10180730560
2019-06-07,10334804480
2019-06-10,10479989520
2019-06-11,10536285760
2019-06-12,10611841240
2019-06-13,10576285720
2019-06-14,10559989440
2019-06-17,10580730160
2019-06-18,10672581920
2019-06-19,10675544880
2019-06-20,10509619120
2019-06-21,10352582240
2019-06-24,10358508160
2019-06-25,10269619359
2019-06-26,10205915720
2019-06-27,10244434200
2019-06-28,10355545200
2019-07-01,10225952000
2019-07-02,10133256320
2019-07-03,10186225280
2019-07-05,10175925760
2019-07-08,10143555840
2019-07-09,10137670400
2019-07-10,10186225280
2019-07-11,10218595200
2019-07-12,10385594560
2019-07-15,10498153600
2019-07-16,10289220480
2019-07-17,10200938880
2019-07-18,10134727680
2019-07-19,9931680000
2019-07-22,9825742080
2019-07-23,9931680000
2019-07-24,9950807680
2019-07-25,9915495040
2019-07-26,9975820800
2019-07-29,10031732480
2019-07-30,10134727680
2019-07-31,9790429440
2019-08-01,9802200320
2019-08-02,9696262400
2019-08-05,9496157440
2019-08-06,9087119360
2019-08-07,9190114560
2019-08-08,9207770880
2019-08-09,9273982080
2019-08-12,9213656320
2019-08-13,9163630080
2019-08-14,8984124160
2019-08-15,9054749440
2019-08-16,9085648000
2019-08-19,9140088320
2019-08-20,9013551360
2019-08-21,9022379520
2019-08-22,8932626560
2019-08-23,8748706560
2019-08-26,8932626560
2019-08-27,8895842560
2019-08-28,8901728000
2019-08-29,9026793600
2019-08-30,9066520320
2019-09-03,9057692160
2019-09-04,8984124160
2019-09-05,9097418880
2019-09-06,9057692160
2019-09-09,9212184960
2019-09-10,9401990400
2019-09-11,9687434240
2019-09-12,9568254080
2019-09-13,9463787519
2019-09-16,9581496320
2019-09-17,9234255360
2019-09-18,9250440320
2019-09-19,9291638400
2019-09-20,9247497600
2019-09-23,9170986880
2019-09-24,8984124160
2019-09-25,9156273280
2019-09-26,9066520320
2019-09-27,9207770880
2019-09-30,9233154000
2019-10-01,9167722200
2019-10-02,8983059120
2019-10-03,8993237400
2019-10-04,9150273720
2019-10-07,9143003520
2019-10-08,9033950520
2019-10-09,9031042440
2019-10-10,9070301520
2019-10-11,9151727760
2019-10-14,8921989440
2019-10-15,8991783360
2019-10-16,9080479800
2019-10-17,9240424200
2019-10-18,9132825240
2019-10-21,9145911600
2019-10-22,9086295960
2019-10-23,9196803000
2019-10-24,9006323760
2019-10-25,9051399000
2019-10-28,9032496480
2019-10-29,9177900480
2019-10-30,9131371200
2019-10-31,9100109340
2019-11-01,9204073200
2019-11-04,9557404920
2019-11-05,9848212920
2019-11-06,9974714400
2019-11-07,9995070960
2019-11-08,10019789640
2019-11-11,9800229600
2019-11-12,9870023520
2019-11-13,9928185120
2019-11-14,9913644720
2019-11-15,9954357840
2019-11-18,9987800760
2019-11-19,10105578000
2019-11-20,9938363400
2019-11-21,9951449760
2019-11-22,10076497200
2019-11-25,10230625440
2019-11-26,10175371920
2019-11-27,10172463840
2019-11-29,10018335600
2019-12-02,10044508320
2019-12-03,10009611360
2019-12-04,10054686600
2019-12-05,10057594680
2019-12-06,10093945680
2019-12-09,9986346720
2019-12-10,9935455320
2019-12-11,10047416400
2019-12-12,10006703279
2019-12-13,9958719960
2019-12-16,9987800760
2019-12-17,9909282600
2019-12-18,9939817440
2019-12-19,10041600240
2019-12-20,9692630640
2019-12-23,9651917520
2019-12-24,9673728120
2019-12-26,9635923080
2019-12-27,9680998320
2019-12-30,9498727480
2019-12-31,9538758240
2020-01-02,9595945040
2020-01-03,9515883520
2020-01-06,9620249430
2020-01-07,9683869745
2020-01-08,9711748310
2020-01-09,9464415400
2020-01-10,9524461540
2020-01-13,9467274740
2020-01-14,9645983490
2020-01-15,9793239500
2020-01-16,9919050460
2020-01-17,9906183430
2020-01-21,9951932870
2020-01-22,10113485580
2020-01-23,10150657000
2020-01-24,10179250400
2020-01-27,10120633930
2020-01-28,10066306470
2020-01-29,10072025150
2020-01-30,10217851490
2020-01-31,9856144980
2020-02-03,9953362540
2020-02-04,9971948250
2020-02-05,10166383370
2020-02-06,10146367990
2020-02-07,10003400990
2020-02-10,10033424060
2020-02-11,10134930630
2020-02-12,10273608620
2020-02-13,10223570170
2020-02-14,10312209710
2020-02-18,10435161330
2020-02-19,10538097570
2020-02-20,9853285640
2020-02-21,9655991180
2020-02-24,9282847310
2020-02-25,9025506710
2020-02-26,9032655060
2020-02-27,8938296840
2020-02-28,8712408980
2020-03-02,8995483640
2020-03-03,8658081520
2020-03-04,8811056210
2020-03-05,8470794750
2020-03-06,8247766230
2020-03-09,7793131170
2020-03-10,8273500290
2020-03-11,8246336560
2020-03-12,7871763020
2020-03-13,8107658570
2020-03-16,7384245550
2020-03-17,7807427870
2020-03-18,7254145580
2020-03-19,7121186270
2020-03-20,6434944670
2020-03-23,6173315060
2020-03-24,6716589660
2020-03-25,7152639010
2020-03-26,7657312520
2020-03-27,7148350000
2020-03-30,7411104750
2020-03-31,7187733000
2020-04-01,6910296750
2020-04-02,6891801000
2020-04-03,6594446250
2020-04-06,6706843500
2020-04-07,7014157500
2020-04-08,7450941750
2020-04-09,7433868750
2020-04-13,7355617500
2020-04-14,7618826250
2020-04-15,7421063999
2020-04-16,7480819500
2020-04-17,7631631000
2020-04-20,7561916250
2020-04-21,7402568250
2020-04-22,7357040250
2020-04-23,7345658250
2020-04-24,7453787250
2020-04-27,7805206500
2020-04-28,7863539250
2020-04-29,8102561250
2020-04-30,7762524000
2020-05-01,7419641250
2020-05-04,7468014750
2020-05-05,7640167500
2020-05-06,7496469750
2020-05-07,7667199750
2020-05-08,7687118250
2020-05-11,7891994250
2020-05-12,7549111500
2020-05-13,7274520750
2020-05-14,7398300000
2020-05-15,7364154000
2020-05-18,8025732749
2020-05-19,8116788750
2020-05-20,8220649500
2020-05-21,8135284500
2020-05-22,8068415250
2020-05-26,8475321750
2020-05-27,8855196000
2020-05-28,8742798750
2020-05-29,8638938000
2020-06-01,8697270750
2020-06-02,8994625500
2020-06-03,8997471000
2020-06-04,9003162000
2020-06-05,9365963250
2020-06-08,9526734000
2020-06-09,8701539000
2020-06-10,8368615500
2020-06-11,7941790500
2020-06-12,8057033250
2020-06-15,8277559500
2020-06-16,8506622250
2020-06-17,8503776750
2020-06-18,8446866750
2020-06-19,8596255500
2020-06-22,8465362500
2020-06-23,8444021250
2020-06-24,7993009500
2020-06-25,8024310000
2020-06-26,8062724250
2020-06-29,8265537720
2020-06-30,8312517180
2020-07-01,8379427320
2020-07-02,8409323340
2020-07-06,8473386240
2020-07-07,8329600620
2020-07-08,8141682780
2020-07-09,7983660960
2020-07-10,8137411919
2020-07-13,8235641700
2020-07-14,8497587780
2020-07-15,9065612160
2020-07-16,9219363120
2020-07-17,9533983140
2020-07-20,9458531280
2020-07-21,9632212920
2020-07-22,9645025500
2020-07-23,9734713560
2020-07-24,9542524860
2020-07-27,9542524860
2020-07-28,9381655800
2020-07-29,9781693020
2020-07-30,9773151300
2020-07-31,9784540260
2020-08-03,10093465800
2020-08-04,9841485060
2020-08-05,9556761060
2020-08-06,9535406760
2020-08-07,9652143600
2020-08-10,9679192380
2020-08-11,9566726400
2020-08-12,9491274540
2020-08-13,9532559520
2020-08-14,9570997260
2020-08-17,9506934360
2020-08-18,9435753360
2020-08-19,9273460680
2020-08-20,9273460680
2020-08-21,9417246300
2020-08-24,9347488920
2020-08-25,9323287380
2020-08-26,9348912540
2020-08-27,9459954900
2020-08-28,9458531280
2020-08-31,9458531280
2020-09-01,9276307920
2020-09-02,9522594180
2020-09-03,9393044760
2020-09-04,9344641680
2020-09-08,9074153880
2020-09-09,9220786740
2020-09-10,9075577500
2020-09-11,9163841940
2020-09-14,9072730260
2020-09-15,9075577500
2020-09-16,9132522300
2020-09-17,8947451700
2020-09-18,8679811140
2020-09-21,8513247600
2020-09-22,8403628860
2020-09-23,8140259160
2020-09-24,8296857360
2020-09-25,8369461980
2020-09-28,8491177500
2020-09-29,8337439500
2020-09-30,8367333000
2020-10-01,8244912000
2020-10-02,8252029500
2020-10-05,8613598500
2020-10-06,8375874000
2020-10-07,8464131000
2020-10-08,8696161500
2020-10-09,8606481000
2020-10-12,8525341500
2020-10-13,8492600999
2020-10-14,8664844500
2020-10-15,8734596000
2020-10-16,8874099000
2020-10-19,8807194500
2020-10-20,8898298500
2020-10-21,9056307000
2020-10-22,9484780500
2020-10-23,9649906500
2020-10-26,9518944500
2020-10-27,9339583500
2020-10-28,8822853000
2020-10-29,8953815000
2020-10-30,9050613000
2020-11-02,8857017000
2020-11-03,8599363500
2020-11-04,8532459000
2020-11-05,8764489500
2020-11-06,8778724500
2020-11-09,9679800000
2020-11-10,9691188000
2020-11-11,9050613000
2020-11-12,9019296000
2020-11-13,9345277500
2020-11-16,9174457500
2020-11-17,9197233500
2020-11-18,9144564000
2020-11-19,9039225000
2020-11-20,9050613000
2020-11-23,9069118500
2020-11-24,9191539499
2020-11-25,9128905500
2020-11-27,9064848000
2020-11-30,9154528500
2020-12-01,9239938500
2020-12-02,9464851500
2020-12-03,9462004500
2020-12-04,9739587000
2020-12-07,9783715500
2020-12-08,10028557500
2020-12-09,10128202500
2020-12-10,10150978500
2020-12-11,9957382500
2020-12-14,9689764499
2020-12-15,9813609000
2020-12-16,9843502500
2020-12-17,9806491500
2020-12-18,9648483000
2020-12-21,9460581000
2020-12-22,9409335000
2020-12-23,9457734000
2020-12-24,9370900500
2020-12-28,9422999187
2020-12-29,9351849993
2020-12-30,9368925800
2020-12-31,9514070154
2021-01-04,9461419751
2021-01-05,9644984670
2021-01-06,9898275799
2021-01-07,9962310073
2021-01-08,10259713702
2021-01-11,10299557251
2021-01-12,10500197976
2021-01-13,10513004831
2021-01-14,10392051202
2021-01-15,10168642735
2021-01-19,10022075396
2021-01-20,9986500799
2021-01-21,9738901606
2021-01-22,9837087493
2021-01-25,9862701202
2021-01-26,9834241525
2021-01-27,9700481041
2021-01-28,9640715719
2021-01-29,9370348783
2021-02-01,9599449187
2021-02-02,9595180235
2021-02-03,9646407654
2021-02-04,9936696364
2021-02-05,9979385880
2021-02-08,10071879831
2021-02-09,10047689106
2021-02-10,10066187896
2021-02-11,9906813702
2021-02-12,9884045961
2021-02-16,10043420154
2021-02-17,9230896364
2021-02-18,9188918340
2021-02-19,9071522171
2021-02-22,9387424590
2021-02-23,9337620154
2021-02-24,9250818138
2021-02-25,8806847171
2021-02-26,8801155235
2021-03-01,9185360880
2021-03-02,8953414510
2021-03-03,8923531848
2021-03-04,8751350800
2021-03-05,8903610074
2021-03-08,9219512493
2021-03-09,9275008864
2021-03-10,9378886687
2021-03-11,9374617735
2021-03-12,9561028622
2021-03-15,9707595961
2021-03-16,9538260880
2021-03-17,9644984670
2021-03-18,9632177816
2021-03-19,9506955235
2021-03-22,9434383058
2021-03-23,9259356042
2021-03-24,9343312090
2021-03-25,9506955235
2021-03-26,9673444348
2021-03-29,9788596768
2021-03-30,9680520779
2021-03-31,9718417554
2021-04-01,9638413250
2021-04-05,9681924363
2021-04-06,9684731532
2021-04-07,9637009666
2021-04-08,9638413250
2021-04-09,9739471318
2021-04-12,9825089960
2021-04-13,9768946588
2021-04-14,9825089960
2021-04-15,9951412545
2021-04-16,9989309320
2021-04-19,9914919353
2021-04-20,9898076342
2021-04-21,10147914344
2021-04-22,10208268468
2021-04-23,10417402526
2021-04-26,10299501446
2021-04-27,10265815423
2021-04-28,10206864884
2021-04-29,10255990333
2021-04-30,10175986030
2021-05-03,10387927256
2021-05-04,11210427644
2021-05-05,11075683553
2021-05-06,11217445565
2021-05-07,11314292881
2021-05-10,11645538771
2021-05-11,11283414026
2021-05-12,11036383193
2021-05-13,11239902914
2021-05-14,11321310802
2021-05-17,11298853454
2021-05-18,11137441261
2021-05-19,11054629789
2021-05-20,11145862767
2021-05-21,10991468496
2021-05-24,10890410428
2021-05-25,10703733719
2021-05-26,10786545191
2021-05-27,10721980314
2021-05-28,10672854865
2021-06-01,10677065617
2021-06-02,10585832639
2021-06-03,10942343046
2021-06-04,10933921541
2021-06-07,10849706484
2021-06-08,10905849855
2021-06-09,10891814012
2021-06-10,11029365272
2021-06-11,11074279969
2021-06-14,10867953080
2021-06-15,11004100755
2021-06-16,10866549495
2021-06-17,10764087843
2021-06-18,10529689268
2021-06-21,10721980314
2021-06-22,10726191067
2021-06-23,10452492133
2021-06-24,10546532279
2021-06-25,10528285684
2021-06-28,10359910026
2021-06-29,10313915538
2021-06-30,10340397213
2021-07-01,10524375165
2021-07-02,10588488694
2021-07-06,10598245101
2021-07-07,10686052760
2021-07-08,10562007019
2021-07-09,10705565573
2021-07-12,10734834793
2021-07-13,10647027134
2021-07-14,10701384256
2021-07-15,10500681035
2021-07-16,10470018043
2021-07-19,10286040090
2021-07-20,10560613247
2021-07-21,10751560062
2021-07-22,10653995996
2021-07-23,10782223054
2021-07-26,10783616826
2021-07-27,10964807234
2021-07-28,11072127707
2021-07-29,11180841952
2021-07-30,11171085545
2021-08-02,11321612961
2021-08-03,11201748537
2021-08-04,10773860420
2021-08-05,10694415395
2021-08-06,10736228566
2021-08-09,10621939231
2021-08-10,10527162710
2021-08-11,10578732288
2021-08-12,10536919117
2021-08-13,10548069296
2021-08-16,10693021622
2021-08-17,10796160778
2021-08-18,10562007019
2021-08-19,10559219475
2021-08-20,10541100434
2021-08-23,10556431930
2021-08-24,10535525344
2021-08-25,10522981393
2021-08-26,10332034578
2021-08-27,10485349539
2021-08-30,10478380677
2021-08-31,10535525344
2021-09-01,10684658988
2021-09-02,11056796211
2021-09-03,10924387836
2021-09-07,10952263283
2021-09-08,10949475738
2021-09-09,10839367721
2021-09-10,10698596712
2021-09-13,10831005087
2021-09-14,10932750470
2021-09-15,10946688193
2021-09-16,10922994063
2021-09-17,10797554550
2021-09-20,10588488694
2021-09-21,10527162710
2021-09-22,10712534435
2021-09-23,10815673591
2021-09-24,10885362209
2021-09-27,10892552200
2021-09-28,10813660780
2021-09-29,10834421680
2021-09-30,10541000960
2021-10-01,10869023180
2021-10-04,10809508600
2021-10-05,10880095660
2021-10-06,10819197020
2021-10-07,11032342260
2021-10-08,11048950980
2021-10-11,10978363920
2021-10-12,10864871000
2021-10-13,10756914320
2021-10-14,10877327540
2021-10-15,10718160640
2021-10-18,10592211180
2021-10-19,10651725760
2021-10-20,10860718820
2021-10-21,10935458060
2021-10-22,11057255340
2021-10-25,10547921260
2021-10-26,10424739920
2021-10-27,10268341140
2021-10-28,10452421120
2021-10-29,10567298100
2021-11-01,10608819900
2021-11-02,10828885440
2021-11-03,10929921820
2021-11-04,10889784080
2021-11-05,11086320600
2021-11-08,10884247840
2021-11-09,10816428900
2021-11-10,10820581080
2021-11-11,10857950700
2021-11-12,10968675500
2021-11-15,10859334760
2021-11-16,10787363640
2021-11-17,10727849060
2021-11-18,10653109820
2021-11-19,10538232840
2021-11-22,10547921260
2021-11-23,10643421400
2021-11-24,10505015400
2021-11-26,10192217840
2021-11-29,10210210620
2021-11-30,9835130360
2021-12-01,9735478040
2021-12-02,9897413060
2021-12-03,9848970960
2021-12-06,10088413340
2021-12-07,10322319480
2021-12-08,10384602180
2021-12-09,10485638560
2021-12-10,10474566080
2021-12-13,10402594960
2021-12-14,10318167300
2021-12-15,10174225060
2021-12-16,10190833780
2021-12-17,10207442500
2021-12-20,10087029280
2021-12-21,10098101760
2021-12-22,10287717980
2021-12-23,10370761580
2021-12-27,10467491335
2021-12-28,10553988181
2021-12-29,10717371112
2021-12-30,10702268488
2021-12-31,10644603924
2022-01-03,10630874266
2022-01-04,10884872941
2022-01-05,10845056933
2022-01-06,10689911796
2022-01-07,10839565069
2022-01-10,10867024386
2022-01-11,11057866633
2022-01-12,10680301035
2022-01-13,10689911796
2022-01-14,10678928070
2022-01-18,10471610232
2022-01-19,10235460113
2022-01-20,10177795549
2022-01-21,10096790566
2022-01-24,10212119694
2022-01-25,9984207370
2022-01-26,10221730455
2022-01-27,10265665361
2022-01-28,10393351181
2022-01-31,10338432549
2022-02-01,10427675326
2022-02-02,10486712856
2022-02-03,10456507608
2022-02-04,10452388711
2022-02-07,10472983198
2022-02-08,10689911796
2022-02-09,10512799207
2022-02-10,10474356164
2022-02-11,10452388711
2022-02-14,10405707873
2022-02-15,11236352189
2022-02-16,11564491017
2022-02-17,11532912804
2022-02-18,11460145616
2022-02-22,11451907821
2022-02-23,11504080521
2022-02-24,11530166872
2022-02-25,11988737452
2022-02-28,11859678666
2022-03-01,11850067906
2022-03-02,11773181820
2022-03-03,11977753726
2022-03-04,11942056615
2022-03-07,11925581025
2022-03-08,11563118051
2022-03-09,11749841401
2022-03-10,11727873949
2022-03-11,11556253222
2022-03-14,11642750068
2022-03-15,11850067906
2022-03-16,11844576042
2022-03-17,11910478401
2022-03-18,11980499658
2022-03-21,12105439546
2022-03-22,12154866315
2022-03-23,12056012777
2022-03-24,12066996504
2022-03-25,12061504640
2022-03-28,12156891692
2022-03-29,12187108800
2022-03-30,12066240370
2022-03-31,11975589048
2022-04-01,12270892597
2022-04-04,12047011302
2022-04-05,11968721524
2022-04-06,12184361790
2022-04-07,12295615685
2022-04-08,12416484115
2022-04-11,12390387522
2022-04-12,12504388427
2022-04-13,12630750876
2022-04-14,12548340583
2022-04-18,12380772988
2022-04-19,12213205392
2022-04-20,12507135437
2022-04-21,12467303795
2022-04-22,11989324097
2022-04-25,12085469439
2022-04-26,11724237655
2022-04-27,11542935011
2022-04-28,11450910184
2022-04-29,11139124576
2022-05-02,11049846759
2022-05-03,11273728055
2022-05-04,11869829172
2022-05-05,11460524718
2022-05-06,11779177850
2022-05-09,11674791480
2022-05-10,11614357265
2022-05-11,11610236750
2022-05-12,11640453858
2022-05-13,11470139252
2022-05-16,11566284594
2022-05-17,11869829172
2022-05-18,11497609350
2022-05-19,11382234940
2022-05-20,11461898223
2022-05-23,11636333343
2022-05-24,11529199962
2022-05-25,11699514567
2022-05-26,11759948782
2022-05-27,11806647948
2022-05-31,11762695792
2022-06-01,11575899128
2022-06-02,11672044470
2022-06-03,11560790574
2022-06-06,11559417070
2022-06-07,11721490645
2022-06-08,11467392243
2022-06-09,11295704133
2022-06-10,11184450237
2022-06-13,10825965464
2022-06-14,10301286600
2022-06-15,10297166085
2022-06-16,10049935206
2022-06-17,10150201063
2022-06-21,10236731870
2022-06-22,10336997726
2022-06-23,10405672970
2022-06-24,10615819217
2022-06-27,10580189057
2022-06-28,10308971701
2022-06-29,10530013846
2022-06-30,10406609949
2022-07-01,10456785160
2022-07-05,10326600829
2022-07-06,10346942131
2022-07-07,10441868206
2022-07-08,10425595164
2022-07-11,10380844300
2022-07-12,10336093437
2022-07-13,10246591709
2022-07-14,10196416498
2022-07-15,10378132127
2022-07-18,10386268648
2022-07-19,10570696450
2022-07-20,10577476884
2022-07-21,10569340363
2022-07-22,10447292553
2022-07-25,10498823850
2022-07-26,10517809065
2022-07-27,10542218627
2022-07-28,10673759045
2022-07-29,10690032086
2022-08-01,10630364268
2022-08-02,10239811275
2022-08-03,10108270858
2022-08-04,10055383473
2022-08-05,10222182147
2022-08-08,10352366478
2022-08-09,10227606494
2022-08-10,10310327788
2022-08-11,10403897776
2022-08-12,10512384718
2022-08-15,10523233412
2022-08-16,10367283433
2022-08-17,10155733895
2022-08-18,10313039961
2022-08-19,10361859085
2022-08-22,10281849965
2022-08-23,10123187812
2022-08-24,10058095647
2022-08-25,10185567804
2022-08-26,9952320878
2022-08-29,10049959126
2022-08-30,9956389138
2022-08-31,9955033051
2022-09-01,9857394803
2022-09-02,9663474394
2022-09-06,9625503964
2022-09-07,9805863506
2022-09-08,9945540444
2022-09-09,10075724775
2022-09-12,10150309548
2022-09-13,9843833936
2022-09-14,9771961336
2022-09-15,9754332208
2022-09-16,9723142212
2022-09-19,9769249163
2022-09-20,9515660935
2022-09-21,9366491389
2022-09-22,9221390104
2022-09-23,9131888376
2022-09-26,8978634315
2022-09-27,8876604379
2022-09-28,8985346810
2022-09-29,8934331843
2022-09-30,8829616909
2022-10-03,9138391714
2022-10-04,9416289038
2022-10-05,9385411557
2022-10-06,9287409119
2022-10-07,9068581758
2022-10-10,9068581758
2022-10-11,9128994220
2022-10-12,8825589412
2022-10-13,9040389276
2022-10-14,8979976814
2022-10-17,9088719245
2022-10-18,9188064182
2022-10-19,9086034247
2022-10-20,9084691748
2022-10-21,9429714029
2022-10-24,9439111523
2022-10-25,9353191578
2022-10-26,9554566450
2022-10-27,9409576542
2022-10-28,9414946538
2022-10-31,9190749180
2022-11-01,9631088902
2022-11-02,9354534077
2022-11-03,9538456460
2022-11-04,9758626321
2022-11-07,9968056188
2022-11-08,9910328725
2022-11-09,9992221173
2022-11-10,10380203427
2022-11-11,10556070816
2022-11-14,10448670884
2022-11-15,10652730755
2022-11-16,10621853274
2022-11-17,10632593268
2022-11-18,10593660792
2022-11-21,10620510775
2022-11-22,10739993200
2022-11-23,10793693166
2022-11-25,10933313077
2022-11-28,10777583176
2022-11-29,10820543149
2022-11-30,10863503121
2022-12-01,11136030449
2022-12-02,11181675420
2022-12-05,10937340575
2022-12-06,10825913145
2022-12-07,10927943081
2022-12-08,10917203087
2022-12-09,10901093098
2022-12-12,11001780534
2022-12-13,11180332921
2022-12-14,11165565430
2022-12-15,11023260520
2022-12-16,10828598143
2022-12-19,10832625641
2022-12-20,10816515651
2022-12-21,10875585614
2022-12-22,10812488154
2022-12-23,10825913145
2022-12-27,10811145654
2022-12-28,10667498245
2022-12-29,10821885648
2022-12-30,10722540711
2023-01-03,10456716804
2023-01-04,10823227355
2023-01-05,10513204093
2023-01-06,10720762040
2023-01-09,10578886988
2023-01-10,10505322146
2023-01-11,10590709909
2023-01-12,10444893883
2023-01-13,10557868461
2023-01-17,10622237698
2023-01-18,10551300172
2023-01-19,10538163593
2023-01-20,10622237698
2023-01-23,10677411329
2023-01-24,10607787461
2023-01-25,11001884828
2023-01-26,11233088617
2023-01-27,11315849064
2023-01-30,11204188143
2023-01-31,11317162722
2023-02-01,11436705590
2023-02-02,11702064484
2023-02-03,11396639024
2023-02-06,11327671985
2023-02-07,11447214853
2023-02-08,11394668537
2023-02-09,11265930064
2023-02-10,11307967117
2023-02-13,11667909378
2023-02-14,11688927905
2023-02-15,11644263536
2023-02-16,10879714644
2023-02-17,10921751697
2023-02-21,10771994698
2023-02-22,10744407882
2023-02-23,10708939119
2023-02-24,10616983066
2023-02-27,10293823226
2023-02-28,10287254936
2023-03-01,10213690094
2023-03-02,10232081305
2023-03-03,10364760752
2023-03-06,10320096383
2023-03-07,10200553515
2023-03-08,10221572042
2023-03-09,10148007200
2023-03-10,10120420384
2023-03-13,10188730594
2023-03-14,10216317410
2023-03-15,10179534989
2023-03-16,10266236410
2023-03-17,10150634516
2023-03-20,10354251488
2023-03-21,10540790909
2023-03-22,10305646147
2023-03-23,10263609094
2023-03-24,10400229515
2023-03-27,10461971435
