,CTAS
2018-07-17,20753767100
2018-07-18,20568942550
2018-07-19,20691802800
2018-07-20,21748400950
2018-07-23,21913995200
2018-07-24,22113776650
2018-07-25,22355223750
2018-07-26,22306079650
2018-07-27,21904380050
2018-07-30,21658659550
2018-07-31,21845620800
2018-08-01,22004804950
2018-08-02,22240910300
2018-08-03,22106298200
2018-08-06,22455648650
2018-08-07,22566757050
2018-08-08,22520818000
2018-08-09,22584919000
2018-08-10,22541116650
2018-08-13,22401162800
2018-08-14,22465263800
2018-08-15,22585987350
2018-08-16,22641541550
2018-08-17,22732351300
2018-08-20,22741966450
2018-08-21,22642609900
2018-08-22,22693890700
2018-08-23,22690685650
2018-08-24,22716326050
2018-08-27,22653293400
2018-08-28,22765470150
2018-08-29,22891535450
2018-08-30,22788973850
2018-08-31,22718570750
2018-09-04,22949621500
2018-09-05,22852729250
2018-09-06,23041190000
2018-09-07,23023089250
2018-09-10,22832499000
2018-09-11,22912355250
2018-09-12,22669592250
2018-09-13,22718570750
2018-09-14,22836758000
2018-09-17,22622743250
2018-09-18,22879348000
2018-09-19,22447059500
2018-09-20,22539692750
2018-09-21,22540757500
2018-09-24,22477937250
2018-09-25,22674916000
2018-09-26,21418511000
2018-09-27,21038395250
2018-09-28,21061819750
2018-10-01,21084179500
2018-10-02,20853128750
2018-10-03,20873359000
2018-10-04,20749848000
2018-10-05,20858452500
2018-10-08,20705128500
2018-10-09,20796697000
2018-10-10,19924666750
2018-10-11,19593529500
2018-10-12,19907630750
2018-10-15,19632925250
2018-10-16,20220667250
2018-10-17,19825645000
2018-10-18,19267716000
2018-10-19,19022823500
2018-10-22,19022823500
2018-10-23,18599053000
2018-10-24,17928260500
2018-10-25,18493642750
2018-10-26,18257268250
2018-10-29,18303052500
2018-10-30,18940837750
2018-10-31,19364608250
2018-11-01,19247485750
2018-11-02,19126104250
2018-11-05,18917413250
2018-11-06,18889729750
2018-11-07,19314565000
2018-11-08,19289011000
2018-11-09,19082449500
2018-11-12,18827974250
2018-11-13,18966391750
2018-11-14,18870564250
2018-11-15,19401874500
2018-11-16,19506220000
2018-11-19,19120780500
2018-11-20,18931255000
2018-11-21,19238967750
2018-11-23,19170823750
2018-11-26,19406133500
2018-11-27,19522191250
2018-11-28,20042854000
2018-11-29,20021559000
2018-11-30,19689890400
2018-12-03,19898999600
2018-12-04,18860809200
2018-12-06,18686376400
2018-12-07,18010712000
2018-12-10,18025423200
2018-12-11,17908784400
2018-12-12,18195652800
2018-12-13,18056947200
2018-12-14,17836279200
2018-12-17,17466397600
2018-12-18,17506328000
2018-12-19,17345555600
2018-12-20,16711923200
2018-12-21,16809647600
2018-12-24,16394581600
2018-12-26,17236272400
2018-12-27,17574630000
2018-12-28,17538902800
2018-12-31,17652389200
2019-01-02,17599849200
2019-01-03,17318234800
2019-01-04,18132604800
2019-01-07,18163078000
2019-01-08,18359577600
2019-01-09,18520350000
2019-01-10,18649598400
2019-01-11,18682173200
2019-01-14,18563432800
2019-01-15,18655903200
2019-01-16,18732611600
2019-01-17,19010022800
2019-01-18,19430342800
2019-01-22,19204420800
2019-01-23,19139271200
2019-01-24,19179201600
2019-01-25,19437698400
2019-01-28,19228589200
2019-01-29,19240148000
2019-01-30,19610029600
2019-01-31,19703550800
2019-02-01,19819138800
2019-02-04,20003028800
2019-02-05,20154344000
2019-02-06,20128074000
2019-02-07,20149090000
2019-02-08,20409688400
2019-02-11,20764858800
2019-02-12,21077997200
2019-02-13,21200940800
2019-02-14,21164162800
2019-02-15,21414253200
2019-02-19,21382729200
2019-02-20,21337544800
2019-02-21,21329138400
2019-02-22,21478352000
2019-02-25,21484656800
2019-02-26,21352256000
2019-02-27,21539298400
2019-02-28,21696718800
2019-03-01,21880500300
2019-03-04,21695668620
2019-03-05,21567546660
2019-03-06,21341757960
2019-03-07,21269295540
2019-03-08,21142223760
2019-03-11,21457277760
2019-03-12,21433123620
2019-03-13,21583299360
2019-03-14,21517138020
2019-03-15,21586449900
2019-03-18,21795435720
2019-03-19,21688317360
2019-03-20,21548643420
2019-03-21,21856346160
2019-03-22,20431251900
2019-03-25,20690646360
2019-03-26,20938488840
2019-03-27,20905933260
2019-03-28,21069761340
2019-03-29,21225187980
2019-04-01,21526589640
2019-04-02,21643159620
2019-04-03,21779683020
2019-04-04,21564396120
2019-04-05,21672564660
2019-04-08,21666263580
2019-04-09,21500335140
2019-04-10,21525539460
2019-04-11,21578048460
2019-04-12,21780733200
2019-04-15,21867898140
2019-04-16,21983417940
2019-04-17,22047478920
2019-04-18,22440246240
2019-04-22,22134643860
2019-04-23,22410841200
2019-04-24,22662884400
2019-04-25,22557866400
2019-04-26,22765802040
2019-04-29,22775253660
2019-04-30,22803608520
2019-05-01,22690189080
2019-05-02,23080856040
2019-05-03,23411662740
2019-05-06,23408512200
2019-05-07,22983189300
2019-05-08,23095558560
2019-05-09,23262537180
2019-05-10,23401160940
2019-05-13,22736397000
2019-05-14,23111311260
2019-05-15,23266737900
2019-05-16,23494626960
2019-05-17,23463121560
2019-05-20,23458920840
2019-05-21,23840136180
2019-05-22,23764523220
2019-05-23,23545035600
2019-05-24,23366505000
2019-05-28,23176422420
2019-05-29,23307694920
2019-05-30,23482024800
2019-05-31,22968943690
2019-06-03,23130470770
2019-06-04,23452489500
2019-06-05,23867696930
2019-06-06,23974346220
2019-06-07,24086172660
2019-06-10,24284975220
2019-06-11,24050968040
2019-06-12,24301542100
2019-06-13,24432006280
2019-06-14,24474458910
2019-06-17,24049932610
2019-06-18,23963991920
2019-06-19,24342959300
2019-06-20,24087208090
2019-06-21,24061322340
2019-06-24,24136908730
2019-06-25,23965027350
2019-06-26,24101704110
2019-06-27,24403014240
2019-06-28,24569718470
2019-07-01,24733316410
2019-07-02,24643234000
2019-07-03,24801654790
2019-07-05,24801654790
2019-07-08,24670155180
2019-07-09,24686722060
2019-07-10,24714678670
2019-07-11,24849284570
2019-07-12,25102964920
2019-07-15,25187870180
2019-07-16,24792335920
2019-07-17,26959490910
2019-07-18,26988482949
2019-07-19,26698562550
2019-07-22,26820743289
2019-07-23,27002978970
2019-07-24,27118947130
2019-07-25,26999872680
2019-07-26,27096167670
2019-07-29,26992624670
2019-07-30,27216277550
2019-07-31,26966738920
2019-08-01,26820743289
2019-08-02,26756546630
2019-08-05,26001718160
2019-08-06,26630224170
2019-08-07,26760688350
2019-08-08,27365379470
2019-08-09,27275297060
2019-08-12,27066140199
2019-08-13,27560040310
2019-08-14,26581558960
2019-08-15,26923250860
2019-08-16,27376769199
2019-08-19,27730886260
2019-08-20,27732957119
2019-08-21,27713283949
2019-08-22,27382981779
2019-08-23,26511149720
2019-08-26,26956384619
2019-08-27,27040254449
2019-08-28,27146903740
2019-08-29,27397477800
2019-08-30,27314643400
2019-09-03,27022062870
2019-09-04,27446215590
2019-09-05,27782003160
2019-09-06,27672846210
2019-09-09,26578157940
2019-09-10,25882672230
2019-09-11,25575993180
2019-09-12,25626933090
2019-09-13,25644606120
2019-09-16,25725694140
2019-09-17,25984552050
2019-09-18,25955443530
2019-09-19,26137371780
2019-09-20,26382715020
2019-09-23,26473159350
2019-09-24,26212222260
2019-09-25,27717548580
2019-09-26,27863091180
2019-09-27,27666608670
2019-09-30,27871407900
2019-10-01,27277802010
2019-10-02,26920183050
2019-10-03,26886916170
2019-10-04,27326662740
2019-10-07,27130180230
2019-10-08,27063646470
2019-10-09,27400473630
2019-10-10,27660371130
2019-10-11,27820467990
2019-10-14,27646856460
2019-10-15,28011752550
2019-10-16,27753934230
2019-10-17,27895318470
2019-10-18,27997198290
2019-10-21,28067890410
2019-10-22,27666608670
2019-10-23,27874526670
2019-10-24,28312194059
2019-10-25,28104276059
2019-10-28,28255016610
2019-10-29,28538824680
2019-10-30,28719713340
2019-10-31,27930664530
2019-11-01,27953535510
2019-11-04,28039821480
2019-11-05,27756013410
2019-11-06,27543937050
2019-11-07,27237258000
2019-11-08,27120823920
2019-11-11,27092754990
2019-11-12,26909787150
2019-11-13,26534495160
2019-11-14,26962806240
2019-11-15,26625979080
2019-11-18,26628058260
2019-11-19,26811026099
2019-11-20,26973202139
2019-11-21,26367121170
2019-11-22,26414942310
2019-11-25,26080194330
2019-11-26,26618701950
2019-11-27,27062606880
2019-11-29,26723700540
2019-12-02,26675253050
2019-12-03,26622088100
2019-12-04,26577262750
2019-12-05,26551201500
2019-12-06,26709653900
2019-12-09,26458423450
2019-12-10,26676295500
2019-12-11,26900422250
2019-12-12,27025516250
2019-12-13,27292383450
2019-12-16,27179798850
2019-12-17,27182926200
2019-12-18,27716660600
2019-12-19,27938702450
2019-12-20,28302517500
2019-12-23,28235800700
2019-12-24,28022098450
2019-12-26,27951211850
2019-12-27,28042947450
2019-12-30,27975188200
2019-12-31,28050244600
2020-01-02,28228503550
2020-01-03,28101324650
2020-01-06,28174296150
2020-01-07,28153447150
2020-01-08,28696563599
2020-01-09,29120840750
2020-01-10,29067675799
2020-01-13,29485698250
2020-01-14,29347052400
2020-01-15,29672296800
2020-01-16,29867234950
2020-01-17,29629556350
2020-01-21,29401259800
2020-01-22,29432533299
2020-01-23,29816154900
2020-01-24,29547202800
2020-01-27,29044741900
2020-01-28,28975940199
2020-01-29,29214661250
2020-01-30,29522184000
2020-01-31,29081227650
2020-02-03,29398132450
2020-02-04,29809900199
2020-02-05,30370738299
2020-02-06,30611544249
2020-02-07,30395757100
2020-02-10,30504171900
2020-02-11,30594865050
2020-02-12,30973274400
2020-02-13,31075434500
2020-02-14,31365235600
2020-02-18,31535154950
2020-02-19,31717583700
2020-02-20,31033736500
2020-02-21,30581313200
2020-02-24,30039239200
2020-02-25,29176090600
2020-02-26,29596197950
2020-02-27,28099239750
2020-02-28,27806311300
2020-03-02,29010736800
2020-03-03,28260566460
2020-03-04,29686201380
2020-03-05,28537600320
2020-03-06,28255378560
2020-03-09,26026656720
2020-03-10,27850722360
2020-03-11,25982040780
2020-03-12,23417143020
2020-03-13,25273373640
2020-03-16,21012032580
2020-03-17,21697872960
2020-03-18,18466848840
2020-03-19,18987714000
2020-03-20,18166988220
2020-03-23,16296231480
2020-03-24,18033140400
2020-03-25,19955776140
2020-03-26,19981715640
2020-03-27,18839340060
2020-03-30,18723131100
2020-03-31,17972960760
2020-04-01,16880389020
2020-04-02,17139784020
2020-04-03,17040176339
2020-04-06,18623523420
2020-04-07,19288612200
2020-04-08,19964076780
2020-04-09,20620864920
2020-04-13,20241110640
2020-04-14,20927988600
2020-04-15,19410009060
2020-04-16,19780425120
2020-04-17,21183233280
2020-04-20,20119713780
2020-04-21,19765899000
2020-04-22,20485979520
2020-04-23,20691420360
2020-04-24,20770276440
2020-04-27,22045462260
2020-04-28,22636882860
2020-04-29,23962910100
2020-04-30,23016637140
2020-05-01,21976981980
2020-05-04,21751827120
2020-05-05,21865960920
2020-05-06,21806818860
2020-05-07,22141957200
2020-05-08,22641033180
2020-05-11,22243640040
2020-05-12,21348208500
2020-05-13,20696608260
2020-05-14,23730492180
2020-05-15,23596644360
2020-05-18,24531503940
2020-05-19,24796086840
2020-05-20,24956911740
2020-05-21,25167540480
2020-05-22,24969362700
2020-05-26,26222759340
2020-05-27,26103437640
2020-05-28,26117963760
2020-05-29,25727833680
2020-06-01,26125363400
2020-06-02,26548050000
2020-06-03,28194029100
2020-06-04,28027453099
2020-06-05,29827515000
2020-06-08,30349106100
2020-06-09,29453760100
2020-06-10,28961319800
2020-06-11,27485040000
2020-06-12,27714082000
2020-06-15,27748438299
2020-06-16,28487619300
2020-06-17,28451180799
2020-06-18,28714579100
2020-06-19,28126357600
2020-06-22,28115946600
2020-06-23,28375180500
2020-06-24,27238299300
2020-06-25,27336162700
2020-06-26,26704215000
2020-06-29,27444437100
2020-06-30,27730739600
2020-07-01,27898356700
2020-07-02,28177371499
2020-07-06,28487619300
2020-07-07,28107617800
2020-07-08,28246084100
2020-07-09,27707835400
2020-07-10,27784876800
2020-07-13,27730739600
2020-07-14,28140933000
2020-07-15,28984223999
2020-07-16,28885319500
2020-07-17,29157046600
2020-07-20,28923840200
2020-07-21,29575568800
2020-07-22,30125269600
2020-07-23,31546371100
2020-07-24,31503686000
2020-07-27,31053930799
2020-07-28,30562531600
2020-07-29,31836838000
2020-07-30,31421439100
2020-07-31,31427685700
2020-08-03,31101821400
2020-08-04,31403740400
2020-08-05,31229876700
2020-08-06,31548453299
2020-08-07,32275141100
2020-08-10,32940403999
2020-08-11,33141336300
2020-08-12,33303747900
2020-08-13,33209007800
2020-08-14,32944568400
2020-08-17,33418268900
2020-08-18,33187144700
2020-08-19,33159035000
2020-08-20,33318323299
2020-08-21,33355802900
2020-08-24,33873229600
2020-08-25,33807640300
2020-08-26,33934654500
2020-08-27,34229285799
2020-08-28,34760246800
2020-08-31,34989866760
2020-09-01,35207214690
2020-09-02,35949557620
2020-09-03,34723169300
2020-09-04,34766218890
2020-09-08,33471581219
2020-09-09,34222324070
2020-09-10,33335082520
2020-09-11,33699429050
2020-09-14,34419722190
2020-09-15,34457521830
2020-09-16,34251723789
2020-09-17,34125724990
2020-09-18,33418031729
2020-09-21,33241633409
2020-09-22,34020725990
2020-09-23,33254233289
2020-09-24,33456881360
2020-09-25,34352522830
2020-09-28,35279664000
2020-09-29,34679069720
2020-09-30,34946817170
2020-10-01,35902308070
2020-10-02,35179914950
2020-10-05,35321663600
2020-10-06,34725269280
2020-10-07,35248164300
2020-10-08,35487562020
2020-10-09,35650310470
2020-10-12,36644651000
2020-10-13,37031047320
2020-10-14,36874598810
2020-10-15,36579551620
2020-10-16,36581651600
2020-10-19,35838258680
2020-10-20,36083956340
2020-10-21,35562111310
2020-10-22,35542161500
2020-10-23,35497011930
2020-10-26,34537321070
2020-10-27,34020725990
2020-10-28,33131384460
2020-10-29,33591280080
2020-10-30,33027435450
2020-11-02,33638529630
2020-11-03,34651769980
2020-11-04,35423512630
2020-11-05,35602010930
2020-11-06,35797309070
2020-11-09,38162936540
2020-11-10,37661041320
2020-11-11,37803839960
2020-11-12,36715000330
2020-11-13,37379644000
2020-11-16,38708931340
2020-11-17,37947688590
2020-11-18,37851089510
2020-11-19,38628082110
2020-11-20,37993888150
2020-11-23,37617991730
2020-11-24,38005438040
2020-11-25,37851089510
2020-11-27,37914088910
2020-11-30,37400299200
2020-12-01,37798197120
2020-12-02,37990830240
2020-12-03,37862408160
2020-12-04,38260306080
2020-12-07,37172928960
2020-12-08,37869776640
2020-12-09,37267666560
2020-12-10,36563450400
2020-12-11,36748715040
2020-12-14,36553976640
2020-12-15,37150823520
2020-12-16,37275035040
2020-12-17,37052928000
2020-12-18,37300298400
2020-12-21,36435028320
2020-12-22,36631872000
2020-12-23,35728706880
2020-12-24,35621337600
2020-12-28,37283456160
2020-12-29,36565555680
2020-12-30,36866610720
2020-12-31,37206613440
2021-01-04,36168710400
2021-01-05,36725556960
2021-01-06,36946611360
2021-01-07,37375035840
2021-01-08,36858189600
2021-01-11,35737128000
2021-01-12,35733970080
2021-01-13,35348703840
2021-01-14,34436064960
2021-01-15,34323432480
2021-01-19,33899218560
2021-01-20,34967648160
2021-01-21,34886594880
2021-01-22,34156062720
2021-01-25,34540276320
2021-01-26,34017114240
2021-01-27,33495004800
2021-01-28,34149746880
2021-01-29,33486583680
2021-02-01,34262379360
2021-02-02,34865542080
2021-02-03,34906595040
2021-02-04,35606600640
2021-02-05,36313974720
2021-02-08,36752925600
2021-02-09,36772925760
2021-02-10,36737136000
2021-02-11,35901339840
2021-02-12,36046604160
2021-02-16,36326606400
2021-02-17,35696075040
2021-02-18,35837128800
2021-02-19,36157131360
2021-02-22,35842392000
2021-02-23,35443441440
2021-02-24,35611863840
2021-02-25,34531855200
2021-02-26,34141325759
2021-03-01,36261717840
2021-03-02,36000963200
2021-03-03,35360642330
2021-03-04,34353372390
2021-03-05,35680277050
2021-03-08,35811705800
2021-03-09,36362655120
2021-03-10,37119684720
2021-03-11,37855685720
2021-03-12,37671685470
2021-03-15,36968278800
2021-03-16,36584506850
2021-03-17,36087180460
2021-03-18,35457373890
2021-03-19,35017876150
2021-03-22,35362745190
2021-03-23,35013670430
2021-03-24,35322790850
2021-03-25,35439499580
2021-03-26,36443615230
2021-03-29,35874791600
2021-03-30,35465785330
2021-03-31,35886357330
2021-04-01,36622358330
2021-04-05,37224827720
2021-04-06,36681238410
2021-04-07,36831592900
2021-04-08,36350037960
2021-04-09,37060804640
2021-04-12,37343639310
2021-04-13,37376233640
2021-04-14,36808461440
2021-04-15,36995615980
2021-04-16,36854724360
2021-04-19,36141854820
2021-04-20,35927363100
2021-04-21,36552963950
2021-04-22,36648644080
2021-04-23,37191181960
2021-04-26,36732758480
2021-04-27,36815821450
2021-04-28,36295363600
2021-04-29,36911501580
2021-04-30,36289055020
2021-05-03,36865238660
2021-05-04,36882061540
2021-05-05,36651798370
2021-05-06,36826335750
2021-05-07,37921925810
2021-05-10,37929285820
2021-05-11,37292119240
2021-05-12,36143957680
2021-05-13,37137559030
2021-05-14,37649605440
2021-05-17,37014541720
2021-05-18,36589764000
2021-05-19,36010426070
2021-05-20,36743272780
2021-05-21,36634975490
2021-05-24,37277399220
2021-05-25,37378336500
2021-05-26,37241650600
2021-05-27,37236393450
2021-05-28,37172256220
2021-06-01,36461069100
2021-06-02,36388762600
2021-06-03,36244149600
2021-06-04,36380499000
2021-06-07,35822706000
2021-06-08,35887781850
2021-06-09,35934264600
2021-06-10,36267907450
2021-06-11,36446607800
2021-06-14,36489991700
2021-06-15,36958951000
2021-06-16,36859787800
2021-06-17,37360768550
2021-06-18,36655263700
2021-06-21,37474393050
2021-06-22,38683977500
2021-06-23,38816195100
2021-06-24,39024851000
2021-06-25,39072366700
2021-06-28,39209749050
2021-06-29,39512403400
2021-06-30,39458690000
2021-07-01,39347131400
2021-07-02,39613632500
2021-07-06,39539260100
2021-07-07,40244764950
2021-07-08,39954506000
2021-07-09,40111514400
2021-07-12,40498870650
2021-07-13,39353329100
2021-07-14,39143640250
2021-07-15,38131349250
2021-07-16,39894594900
2021-07-19,39105421100
2021-07-20,40202414000
2021-07-21,40508167200
2021-07-22,40395575650
2021-07-23,40836645300
2021-07-26,40161096000
2021-07-27,40167293700
2021-07-28,40323269150
2021-07-29,40609396300
2021-07-30,40716823100
2021-08-02,40219974150
2021-08-03,40328433900
2021-08-04,40058833950
2021-08-05,40491640000
2021-08-06,40419333500
2021-08-09,40538122750
2021-08-10,40370784850
2021-08-11,40298478350
2021-08-12,40145601750
2021-08-13,40224105950
2021-08-16,40638318900
2021-08-17,40717856050
2021-08-18,40104283750
2021-08-19,40427597100
2021-08-20,40472013950
2021-08-23,40484409350
2021-08-24,40378015500
2021-08-25,40508167200
2021-08-26,40292280650
2021-08-27,40459618550
2021-08-30,40649681350
2021-08-31,41019977420
2021-09-01,41055217060
2021-09-02,41083201480
2021-09-03,41098748380
2021-09-07,40573263160
2021-09-08,41282201800
2021-09-09,41464618760
2021-09-10,41842926660
2021-09-13,42135208380
2021-09-14,41055217060
2021-09-15,41329878960
2021-09-16,41411759300
2021-09-17,40718367560
2021-09-20,40795065600
2021-09-21,40763971800
2021-09-22,41064545200
2021-09-23,41642889880
2021-09-24,41610759620
2021-09-27,40980591940
2021-09-28,40014611220
2021-09-29,40345241960
2021-09-30,39453886360
2021-10-01,40144168720
2021-10-04,40017720600
2021-10-05,40613685100
2021-10-06,41037597240
2021-10-07,41541316800
2021-10-08,41748608800
2021-10-11,41704041020
2021-10-12,41872984000
2021-10-13,42010833180
2021-10-14,43160267320
2021-10-15,43119845380
2021-10-18,43642221220
2021-10-19,43935539400
2021-10-20,43914810200
2021-10-21,44012237440
2021-10-22,44239222180
2021-10-25,44421639140
2021-10-26,44619603000
2021-10-27,43836039240
2021-10-28,44159414760
2021-10-29,44889082600
2021-11-01,44642405120
2021-11-02,45119176720
2021-11-03,45388656320
2021-11-04,45665391140
2021-11-05,45806349700
2021-11-08,45278791560
2021-11-09,45288119700
2021-11-10,44973035860
2021-11-11,44981327540
2021-11-12,45458099140
2021-11-15,45492302320
2021-11-16,45951454100
2021-11-17,46075829300
2021-11-18,45892375880
2021-11-19,46231298300
2021-11-22,45983584360
2021-11-23,45517177360
2021-11-24,45765927760
2021-11-26,44390545340
2021-11-29,45058025580
2021-11-30,43649379720
2021-12-01,43176896560
2021-12-02,44681191960
2021-12-03,44174590760
2021-12-06,45006864160
2021-12-07,46113115760
2021-12-08,46625920240
2021-12-09,46434652440
2021-12-10,47398228600
2021-12-13,47292772840
2021-12-14,46378822920
2021-12-15,47321721480
2021-12-16,47021896280
2021-12-17,45336671880
2021-12-20,44450636720
2021-12-21,45158844520
2021-12-22,44342079320
2021-12-23,44973780000
2021-12-27,45705767040
2021-12-28,45914610800
2021-12-29,46001456720
2021-12-30,45444195400
2021-12-31,45818459960
2022-01-03,43845816920
2022-01-04,43951272680
2022-01-05,41973460240
2022-01-06,41665364000
2022-01-07,41088458960
2022-01-10,41275591240
2022-01-11,41882478800
2022-01-12,41997239480
2022-01-13,41845259120
2022-01-14,41091560600
2022-01-18,40430911280
2022-01-19,40098001920
2022-01-20,39318456400
2022-01-21,39236779880
2022-01-24,39940852160
2022-01-25,39414607240
2022-01-26,39422878280
2022-01-27,39051715360
2022-01-28,39939818280
2022-01-31,40479503640
2022-02-01,40044240160
2022-02-02,40471232600
2022-02-03,39812651040
2022-02-04,39474572280
2022-02-07,39273999560
2022-02-08,39654467400
2022-02-09,40483639160
2022-02-10,39458030200
2022-02-11,38825295640
2022-02-14,38305254000
2022-02-15,39054817000
2022-02-16,39139595160
2022-02-17,38319728320
2022-02-18,38415879160
2022-02-22,38253560000
2022-02-23,37623927080
2022-02-24,38669179760
2022-02-25,39010360160
2022-02-28,38423009680
2022-03-01,38098484100
2022-03-02,39003470260
2022-03-03,38739345340
2022-03-04,38794627300
2022-03-07,37982801480
2022-03-08,37623468740
2022-03-09,38304255840
2022-03-10,37852786500
2022-03-11,37806718200
2022-03-14,38391273740
2022-03-15,39118129140
2022-03-16,39836794620
2022-03-17,40435682520
2022-03-18,40987478380
2022-03-21,40058946200
2022-03-22,40232982000
2022-03-23,41086781160
2022-03-24,42015313340
2022-03-25,42313221680
2022-03-28,43328771760
2022-03-29,44175404740
2022-03-30,44226591740
2022-03-31,43548875860
2022-04-01,43394291120
2022-04-04,43940968280
2022-04-05,44164143600
2022-04-06,44138550100
2022-04-07,44454885760
2022-04-08,43930730880
2022-04-11,42793355740
2022-04-12,42564037980
2022-04-13,42933608120
2022-04-14,42349052580
2022-04-18,42298889320
2022-04-19,42890611040
2022-04-20,43146546040
2022-04-21,42883444860
2022-04-22,41767568260
2022-04-25,41969245040
2022-04-26,40909674140
2022-04-27,41051974000
2022-04-28,42045001800
2022-04-29,40669095240
2022-05-02,40075326040
2022-05-03,39957595940
2022-05-04,41055045220
2022-05-05,39592120760
2022-05-06,39305473560
2022-05-09,38311422020
2022-05-10,38720918020
2022-05-11,37974611560
2022-05-12,37587637840
2022-05-13,38489552780
2022-05-16,38669731020
2022-05-17,39036229940
2022-05-18,36676509240
2022-05-19,36731791200
2022-05-20,37225233880
2022-05-23,37907044720
2022-05-24,37974611560
2022-05-25,37637801100
2022-05-26,39253262820
2022-05-27,40633264340
2022-05-31,40401815240
2022-06-01,39638062400
2022-06-02,40391672440
2022-06-03,40174616520
2022-06-06,40309515760
2022-06-07,40936340800
2022-06-08,40506286080
2022-06-09,39650233760
2022-06-10,38011157280
2022-06-13,36296009800
2022-06-14,35747284320
2022-06-15,35990711520
2022-06-16,35387214920
2022-06-17,35231015800
2022-06-21,36353823760
2022-06-22,36434966160
2022-06-23,37176404840
2022-06-24,38459469040
2022-06-27,38533511480
2022-06-28,37679487720
2022-06-29,37776858600
2022-06-30,37886400840
2022-07-01,38208941880
2022-07-05,38072014080
2022-07-06,38554811360
2022-07-07,38632910920
2022-07-08,38651167960
2022-07-11,38620739560
2022-07-12,38285012880
2022-07-13,38296169960
2022-07-14,39265821640
2022-07-15,39382463840
2022-07-18,38434112040
2022-07-19,39221193320
2022-07-20,39768904520
2022-07-21,40570185720
2022-07-22,40239530440
2022-07-25,40233444760
2022-07-26,40351101240
2022-07-27,41507380440
2022-07-28,42601788560
2022-07-29,43156599720
2022-08-01,42998372040
2022-08-02,42879701280
2022-08-03,43215427960
2022-08-04,43329027320
2022-08-05,42965915080
2022-08-08,43168771080
2022-08-09,43079514440
2022-08-10,43794581840
2022-08-11,43577525920
2022-08-12,44044094720
2022-08-15,44529934840
2022-08-16,44406192680
2022-08-17,44537034800
2022-08-18,44672948320
2022-08-19,44275350560
2022-08-22,43643454120
2022-08-23,43412198280
2022-08-24,43524783360
2022-08-25,43951795240
2022-08-26,42601788560
2022-08-29,42194048000
2022-08-30,41555051600
2022-08-31,41349997080
2022-09-01,41421142980
2022-09-02,41243278230
2022-09-06,42042145050
2022-09-07,43519947030
2022-09-08,43641911430
2022-09-09,43841119950
2022-09-12,43593125670
2022-09-13,41532943680
2022-09-14,40948530930
2022-09-15,40509459090
2022-09-16,41094888210
2022-09-19,41451634080
2022-09-20,41264622000
2022-09-21,40638538080
2022-09-22,39513416490
2022-09-23,39627249930
2022-09-26,39348764550
2022-09-27,38980838610
2022-09-28,40100878350
2022-09-29,39592693350
2022-09-30,39454467030
2022-10-03,40740175080
2022-10-04,41774839740
2022-10-05,41868345780
2022-10-06,41733168570
2022-10-07,40493197170
2022-10-10,40422051270
2022-10-11,39994159500
2022-10-12,39382304760
2022-10-13,39925046340
2022-10-14,38760286320
2022-10-17,40050059850
2022-10-18,40866204960
2022-10-19,40680209250
2022-10-20,39912849900
2022-10-21,40648701780
2022-10-24,41297145840
2022-10-25,41710808430
2022-10-26,41864280300
2022-10-27,42143782050
2022-10-28,43464046680
2022-10-31,43454899350
2022-11-01,43528077990
2022-11-02,42261680970
2022-11-03,41766708780
2022-11-04,41736217680
2022-11-07,42673310820
2022-11-08,43807579740
2022-11-09,42690589110
2022-11-10,45178662870
2022-11-11,45112598820
2022-11-14,45114631560
2022-11-15,45209153970
2022-11-16,45300627270
2022-11-17,45053649360
2022-11-18,45672618690
2022-11-21,45702093420
2022-11-22,46277358840
2022-11-23,46285489800
2022-11-25,46373913990
2022-11-28,46177754580
2022-11-29,45806779530
2022-11-30,46969490920
2022-12-01,47037639300
2022-12-02,47045776420
2022-12-05,46728428740
2022-12-06,46037790680
2022-12-07,46104921920
2022-12-08,46294109960
2022-12-09,46123230440
2022-12-12,46526017880
2022-12-13,47034587880
2022-12-14,46715205920
2022-12-15,45212890140
2022-12-16,45291209920
2022-12-19,45111176140
2022-12-20,45154913160
2022-12-21,47234964460
2022-12-22,46025585000
2022-12-23,46507709360
2022-12-27,46689777420
2022-12-28,45877082560
2022-12-29,46478212300
2022-12-30,45936076680
2023-01-03,45668568860
2023-01-04,45143724620
2023-01-05,44096070420
2023-01-06,44951485160
2023-01-09,44887405340
2023-01-10,45259678580
2023-01-11,46174087440
2023-01-12,45387838220
2023-01-13,45661448880
2023-01-17,45250524320
2023-01-18,44572091940
2023-01-19,43491889260
2023-01-20,44403246700
2023-01-23,44527337780
2023-01-24,44778571360
2023-01-25,44435795180
2023-01-26,44865028260
2023-01-27,44476480780
2023-01-30,44351372560
2023-01-31,45134570360
2023-02-01,45401061040
2023-02-02,45243404340
2023-02-03,45000307880
2023-02-06,44643291740
2023-02-07,45066421980
2023-02-08,44726697220
2023-02-09,44559886260
2023-02-10,45045062040
2023-02-13,45566854860
2023-02-14,45066421980
2023-02-15,45225095820
2023-02-16,44892491040
2023-02-17,45171187400
2023-02-21,44317806940
2023-02-22,44506994980
2023-02-23,44465292240
2023-02-24,44248641420
2023-02-27,44401212420
2023-02-28,44630984360
2023-03-01,43681302320
2023-03-02,44306280640
2023-03-03,44975027800
