,Log-Normal kappa=2
2019-12-02,0.04598773805671119
2020-01-02,0.18630853671391712
2020-02-03,0.06889005346973211
2020-03-02,0.09729740390257702
2020-04-01,0.33229265801842556
2020-05-01,0.07928732712334136
2020-06-01,0.1986120395583631
2020-07-01,0.05054337200511009
2020-08-03,0.21432609827020654
2020-09-01,0.06186373493210427
2020-10-01,0.2814659403410039
2020-11-02,0.2269210617605672
2020-12-01,0.1874884946893793
2021-01-04,0.13435175288091455
2021-02-01,0.18938153480100497
2021-03-01,0.19655348335873493
2021-04-01,0.07814460761731923
2021-05-03,0.049733037278542266
2021-06-01,0.5083122600489354
2021-07-01,0.38114035330315466
2021-08-02,0.13241662144939925
2021-09-01,0.024038449826999552
2021-10-01,0.25201979718589085
2021-11-01,0.12619187464914874
2021-12-01,0.08189695618117565
2022-01-03,0.2326835746327851
2022-02-01,0.10818663300658263
2022-03-01,0.1455299089049853
2022-04-01,0.20365001034806857
2022-05-02,0.07824922814789118
2022-06-01,0.04046019319601172
2022-07-01,0.06523488449568102
2022-08-01,0.08246776647600683
2022-09-01,0.10460939546985451
2022-10-03,0.10442777152717564
2022-11-01,0.028990204387471786
2022-12-01,0.02230236043963186
2023-01-03,0.057591008748580204
2023-02-01,0.10415973348965746
2023-03-01,0.07708989475682163
2023-04-03,0.04773037505149929
2023-05-01,0.04904506257321793
2023-06-01,0.03669642330586808
