,Value-Weighted
2009-04-24,0.01050260727705521
2009-04-27,-0.005299282960198684
2009-04-28,0.0026536623067257153
2009-04-29,0.020930963624499237
2009-04-30,-0.01005329674644869
2009-05-01,0.00468642375503667
2009-05-04,0.020275408061278907
2009-05-05,-0.009589867652337396
2009-05-06,0.010480660978488949
2009-05-07,-0.010116343796342683
2009-05-08,0.017487907199672033
2009-05-11,-0.014607289255107625
2009-05-12,0.010238006931973291
2009-05-13,-0.014583944625111013
2009-05-14,0.0023456185888217646
2009-05-15,-0.0063036859732761245
2009-05-18,0.02472450757207962
2009-05-19,-0.0038074674095389264
2009-05-20,-0.008553322377238291
2009-05-21,-0.011920424910648474
2009-05-22,-0.0019159667736491086
2009-05-26,0.026086196439131216
2009-05-27,-0.01962844195478757
2009-05-28,0.017290835011182823
2009-05-29,0.00678035418679398
2009-06-01,0.019613825292473738
2009-06-02,-0.004193686893833411
2009-06-03,-0.0010098178017377618
2009-06-04,0.010592408279253594
2009-06-05,-0.00021162572488585263
2009-06-08,0.002586204977769016
2009-06-09,-0.0005524409737284222
2009-06-10,-0.0014106098741790691
2009-06-11,0.0039814921555329326
2009-06-12,0.004043678600125529
2009-06-15,-0.01681732646613164
2009-06-16,-0.009478874947596933
2009-06-17,-0.0050189514856063076
2009-06-18,0.006504424564881046
2009-06-19,0.004643425170205731
2009-06-22,-0.024821314720963376
2009-06-23,0.0003160730025270216
2009-06-24,0.001521768857633615
2009-06-25,0.018939119868892098
2009-06-26,-0.004370134821831118
2009-06-29,0.01196430022190065
2009-06-30,-0.008717489145114101
2009-07-01,0.005010131905652845
2009-07-02,-0.023640239461799415
2009-07-06,-6.531556241204259e-05
2009-07-07,-0.013542916860701009
2009-07-08,0.004370289844397484
2009-07-09,0.00017848592343889163
2009-07-10,-0.009371036226342897
2009-07-13,0.022068381952868418
2009-07-14,0.0040730454938215175
2009-07-15,0.02875476753160241
2009-07-16,0.006344223912276513
2009-07-17,0.007598243743343354
2009-07-20,0.005340770407747943
2009-07-21,0.005071738022201656
2009-07-22,-0.00140781083606181
2009-07-23,0.016398928647252602
2009-07-24,-0.003364519046895679
2009-07-27,0.00031758125248602617
2009-07-28,-0.0024400429698384074
2009-07-29,0.00026269285912117494
2009-07-30,0.00519653871384978
2009-07-31,-0.0022092125221682686
2009-08-03,0.00843370629066867
2009-08-04,0.0014994704253750225
2009-08-05,7.43844087394115e-05
2009-08-06,-0.010989286709308231
2009-08-07,0.006014478739224698
2009-08-10,0.001789547850185592
2009-08-11,-0.013744342737313914
2009-08-12,0.01283527822887578
2009-08-13,0.01055630125512267
2009-08-14,-0.0027958876737140706
2009-08-17,-0.020893757681575708
2009-08-18,0.009032302604570929
2009-08-19,0.007512171999295829
2009-08-20,0.0079624117900596
2009-08-21,0.016463355921449874
2009-08-24,0.003853850986590364
2009-08-25,0.001304525348426133
2009-08-26,0.0003329901407794386
2009-08-27,-0.0007132260779586812
2009-08-28,-0.004019651866699253
2009-08-31,-0.004015464288219476
2009-09-01,-0.02050865797625801
2009-09-02,-0.005580983966831053
2009-09-03,0.010350727530473643
2009-09-04,0.010753129163288744
2009-09-08,0.007445479714465038
2009-09-09,-0.000801696370415489
2009-09-10,0.00819093530866262
2009-09-11,-0.00601376130241555
2009-09-14,0.003948232350924549
2009-09-15,-0.002686977419619623
2009-09-16,0.014948367289469291
2009-09-17,0.0044436099306963735
2009-09-18,0.003684644632308493
2009-09-21,-0.0022183669852315125
2009-09-22,0.010090813600577146
2009-09-23,-0.007532167016835435
2009-09-24,-0.002452457863926606
2009-09-25,-0.009358920592146828
2009-09-28,0.01182401920745557
2009-09-29,-0.003962714424660725
2009-09-30,-0.004875034803635264
2009-10-01,-0.02436065794705255
2009-10-02,0.0029560205878526426
2009-10-05,0.00984654820045737
2009-10-06,0.01447206090587897
2009-10-07,0.008011188200395125
2009-10-08,0.003263392773562426
2009-10-09,0.006722751657435382
2009-10-12,0.00828479635631384
2009-10-13,-0.002239483829171022
2009-10-14,0.01325144811387562
2009-10-15,0.0043886223861651745
2009-10-16,-0.008288539330722985
2009-10-19,0.004953644626059092
2009-10-20,0.001270203115216461
2009-10-21,-0.004661856734943676
2009-10-22,0.008357691123658693
2009-10-23,-0.0014512611512171728
2009-10-26,-0.007980923382050295
2009-10-27,0.0014522580533843045
2009-10-28,-0.013184447731156086
2009-10-29,0.017421593910907914
2009-10-30,-0.030478475100034125
2009-11-02,0.007138922472403347
2009-11-03,-0.003743826388984527
2009-11-04,0.003960770625031754
2009-11-05,0.017528869464685744
2009-11-06,0.0016602730142593251
2009-11-09,0.016676244227016898
2009-11-10,0.0030441975863534356
2009-11-11,0.0038594657190401
2009-11-12,-0.006447804985407793
2009-11-13,0.004629995516418084
2009-11-16,0.01084590126135874
2009-11-17,0.005986103265917316
2009-11-18,0.0019401358030778123
2009-11-19,-0.008869187155982726
2009-11-20,-0.003662170375993954
2009-11-23,0.016075428762936408
2009-11-24,-0.0003653857247497022
2009-11-25,0.0009839993076819935
2009-11-27,-0.014390153628659561
2009-11-30,0.0036341429977968876
2009-12-01,0.008228557216979793
2009-12-02,-0.0030306439918262214
2009-12-03,-0.004145140929393909
2009-12-04,-0.002049364741588631
2009-12-07,-0.0035696761466547907
2009-12-08,-0.00598739716296885
2009-12-09,0.005974236786500401
2009-12-10,0.0023797269038093993
2009-12-11,9.646200612654706e-05
2009-12-14,-0.003066961647449379
2009-12-15,-0.007622144217096058
2009-12-16,0.0002516650417890903
2009-12-17,-0.011183741597465177
2009-12-18,0.007177593557484862
2009-12-21,0.0066261098227241005
2009-12-22,0.003841927259335542
2009-12-23,0.0010428310719106128
2009-12-24,0.007516842480657178
2009-12-28,0.005624368669586267
2009-12-29,-0.0018038148791000856
2009-12-30,0.0005779565889045867
2009-12-31,-0.009092799269248468
2010-01-04,0.014885075869318138
2010-01-05,-0.000401399547074345
2010-01-06,-0.0033646312101841993
2010-01-07,-0.004171763258059828
2010-01-08,0.002507213527908239
2010-01-11,0.0007180329603672961
2010-01-12,-0.003825066436650985
2010-01-13,0.004043321393793802
2010-01-14,0.003184011937896014
2010-01-15,-0.010228745200444575
2010-01-19,0.010202003893128914
2010-01-20,-0.012433667184199254
2010-01-21,-0.019394980738211602
2010-01-22,-0.023059010471290775
2010-01-25,0.0027315279663854652
2010-01-26,0.0014079004837497734
2010-01-27,0.003120772346295038
2010-01-28,-0.010498109333755537
2010-01-29,-0.01294161984914449
2010-02-01,0.01273776208556981
2010-02-02,0.0071220884414632535
2010-02-03,0.0016269970215041251
2010-02-04,-0.028131173758028462
2010-02-05,0.004047984173880692
2010-02-08,-0.006885323080315685
2010-02-09,0.01047732517162764
2010-02-10,9.071199638547266e-06
2010-02-11,0.004625974970814144
2010-02-12,-0.0031463667356128383
2010-02-16,0.017783591364613507
2010-02-17,0.000923450793194755
2010-02-18,0.004697647996391862
2010-02-19,-0.002695742130299844
2010-02-22,0.001739522380139936
2010-02-23,-0.010872993425635365
2010-02-24,0.009518887249247059
2010-02-25,-0.00276782150494843
2010-02-26,0.0025774236308086086
2010-03-01,0.006755847428902818
2010-03-02,-0.003581175397644218
2010-03-03,-0.0002453544377895346
2010-03-04,0.004659728285325613
2010-03-05,0.012296932053209683
2010-03-08,-0.001282103642261315
2010-03-09,0.0023805347470684207
2010-03-10,0.007058485213818883
2010-03-11,0.004503865268758843
2010-03-12,-0.0013959850908672935
2010-03-15,-0.0011921801889620053
2010-03-16,0.004023085500911943
2010-03-17,0.005225948187218015
2010-03-18,-0.00023183647189831667
2010-03-19,-0.0058263951805393455
2010-03-22,0.002552978518224543
2010-03-23,0.006525826238282168
2010-03-24,-0.0008388057766999038
2010-03-25,0.001769813665638711
2010-03-26,0.0014589810459948158
2010-03-29,0.003070774591981783
2010-03-30,0.0010190196489767718
2010-03-31,-0.0029430356143499976
2010-04-01,0.004152972630188396
2010-04-05,0.0044013505057282345
2010-04-06,0.003265195430533409
2010-04-07,-0.003908599728362594
2010-04-08,0.00537391490145698
2010-04-09,0.0046658983928154745
2010-04-12,0.0017788182215976646
2010-04-13,0.0021050833300810153
2010-04-14,0.012833072860626887
2010-04-15,0.0017125255641560909
2010-04-16,-0.02136035559794033
2010-04-19,0.005166298018157369
2010-04-20,0.0064512704091692075
2010-04-21,0.00147137779468494
2010-04-22,0.0021421547033830647
2010-04-23,0.001266456836906092
2010-04-26,-0.008168651193045176
2010-04-27,-0.016798392359242492
2010-04-28,0.007974883674447679
2010-04-29,0.007502110672150978
2010-04-30,-0.0144882690332992
2010-05-03,0.011755080836224749
2010-05-04,-0.021725741257263342
2010-05-05,-0.00027347884032006306
2010-05-06,-0.03558349353580166
2010-05-07,-0.01344638244914842
2010-05-10,0.03854582958950642
2010-05-11,-0.0028830148675104894
2010-05-12,0.009040922244119726
2010-05-13,-0.007106464562666785
2010-05-14,-0.015504884146235555
2010-05-17,0.0015043047526562886
2010-05-18,-0.011425406527312651
2010-05-19,-0.006013751531182721
2010-05-20,-0.038368840789346444
2010-05-21,0.015143961392550979
2010-05-24,-0.013104064164518203
2010-05-25,-0.003497526696976293
2010-05-26,-0.012073435673251079
2010-05-27,0.03053111477146084
2010-05-28,-0.009664638084907407
2010-06-01,-0.004841235628995313
2010-06-02,0.020269473848396762
2010-06-03,0.004540370721624885
2010-06-04,-0.028000036249910116
2010-06-07,-0.012628249160367215
2010-06-08,0.011264977732706523
2010-06-09,-0.01365507165779045
2010-06-10,0.020692987033249982
2010-06-11,0.003365565217271889
2010-06-14,-0.004028210068978423
2010-06-15,0.020701428483229378
2010-06-16,0.002027913541699257
2010-06-17,0.00400291112228735
2010-06-18,0.0031526220520299987
2010-06-21,-0.0077021116877230515
2010-06-22,-0.006606499509381265
2010-06-23,-0.00399329751073487
2010-06-24,-0.013004700043500319
2010-06-25,-0.007100848932024651
2010-06-28,0.0002923892922482292
2010-06-29,-0.0280006323529498
2010-06-30,-0.011653406940326901
2010-07-01,-0.00676907075271975
2010-07-02,-0.003855486820681895
2010-07-06,0.010465452079380032
2010-07-07,0.02789086571098106
2010-07-08,0.00721479021364834
2010-07-09,0.0036186276346271877
2010-07-12,0.006373068853020368
2010-07-13,0.01023078119754795
2010-07-14,0.0018680446001547136
2010-07-15,-0.0013503433722753895
2010-07-16,-0.028554159311274085
2010-07-19,0.0007924138404538849
2010-07-20,0.009912608681322762
2010-07-21,-0.012781092021647043
2010-07-22,0.016582789748302833
2010-07-23,0.0074378850883364805
2010-07-26,0.005865499903153408
2010-07-27,0.006433933293648291
2010-07-28,-0.006097083398811833
2010-07-29,-0.004389993825571389
2010-07-30,-0.0029076843525347594
2010-08-02,0.020707415196908528
2010-08-03,-0.0017467338082435783
2010-08-04,0.003208599838156764
2010-08-05,-0.0010509632922561726
2010-08-06,-0.005035839127244541
2010-08-09,0.004804097320257867
2010-08-10,-0.006797469512010489
2010-08-11,-0.020074562519666335
2010-08-12,-0.0037922031441148473
2010-08-13,-0.004984020997515608
2010-08-16,-5.960725227844649e-05
2010-08-17,0.011676475232910993
2010-08-18,-0.0009245251447699834
2010-08-19,-0.014607966373959221
2010-08-20,-0.0048020029406181984
2010-08-23,0.0012252521853318037
2010-08-24,-0.013082378387264955
2010-08-25,0.0033103562157142104
2010-08-26,-0.009795546195159805
2010-08-27,0.012427867493620869
2010-08-30,-0.009951823085141065
2010-08-31,-0.00019969032912421284
2010-09-01,0.02448211690021946
2010-09-02,0.005114929860438082
2010-09-03,0.012454447629925113
2010-09-07,-0.009816159346938058
2010-09-08,0.006526207640535934
2010-09-09,0.005978900836321138
2010-09-10,0.002201952625892595
2010-09-13,0.01330295611169139
2010-09-14,0.00027802435569369464
2010-09-15,0.0037398521226096673
2010-09-16,0.0048310152869772615
2010-09-17,-0.0023031470509802905
2010-09-20,0.016800690741987086
2010-09-21,-0.0014208739338724431
2010-09-22,-0.0008902941267117988
2010-09-23,-0.0057480641531166285
2010-09-24,0.013207547062527327
2010-09-27,-0.0034886338655953264
2010-09-28,-0.0005940744661062412
2010-09-29,-0.0035450206224718196
2010-09-30,-0.0038550991403389074
2010-10-01,0.003890855951416
2010-10-04,-0.005812782080278564
2010-10-05,0.020789121987596717
2010-10-06,0.004316298854894612
2010-10-07,-0.0015249582729397226
2010-10-08,0.006458022166924398
2010-10-11,0.003423211768812953
2010-10-12,0.003367784596452852
2010-10-13,0.00414280855429299
2010-10-14,-0.0010566006782014939
2010-10-15,0.012560360668020451
2010-10-18,0.013620787752208804
2010-10-19,-0.018090626874666657
2010-10-20,0.007753632692769485
2010-10-21,0.0029778912196608007
2010-10-22,-0.0010994109760745707
2010-10-25,-0.0004453164082624839
2010-10-26,0.004635808026925478
2010-10-27,-0.002866972972869144
2010-10-28,0.0017172598331182693
2010-10-29,0.0005041435342986972
2010-11-01,0.002457866380460418
2010-11-02,0.009931072853351503
2010-11-03,0.0019789853701064667
2010-11-04,0.0137454016472788
2010-11-05,-0.0010946238118339892
2010-11-08,-0.00030871876566712013
2010-11-09,-0.000852601257388902
2010-11-10,0.0016298463370193112
2010-11-11,-0.0014978999567691609
2010-11-12,-0.01236866163992465
2010-11-15,-0.003302487410866678
2010-11-16,-0.015163280799582053
2010-11-17,-0.0019269261708486974
2010-11-18,0.016056037085573998
2010-11-19,-0.0008179626191006998
2010-11-22,0.0008209742287181832
2010-11-23,-0.017228331432050766
2010-11-24,0.013042395785572074
2010-11-26,-0.00701225185449537
2010-11-29,-0.0015448031873193258
2010-11-30,-0.010140745455697002
2010-12-01,0.020072214984232287
2010-12-02,0.0087738148188567
2010-12-03,-0.0005610962978198523
2010-12-06,-0.00022247066467949743
2010-12-07,0.0031586444606800154
2010-12-08,0.005123043897480569
2010-12-09,-0.0005056424742025944
2010-12-10,0.0025339986163265614
2010-12-13,0.0018741191163110288
2010-12-14,0.0024303334957350865
2010-12-15,-0.0010715093524853326
2010-12-16,0.0051727767982759935
2010-12-17,-0.0005352612508696806
2010-12-20,-0.00024931353950287383
2010-12-21,0.005023914322415239
2010-12-22,0.0014219506645311863
2010-12-23,0.0023417241745503
2010-12-27,-0.003749390262335144
2010-12-28,0.0026077700859433793
2010-12-29,0.0008609291744233639
2010-12-30,-0.001582751681258432
2010-12-31,-0.0017864948757352014
2011-01-03,0.01146156900234255
2011-01-04,0.0037731252883510032
2011-01-05,0.0010670203829821966
2011-01-06,0.003549102237201408
2011-01-07,-0.0007512290505814792
2011-01-10,-0.00274923070832442
2011-01-11,0.0028566151066556555
2011-01-12,0.010914377005251143
2011-01-13,-0.000369693537476888
2011-01-14,0.006865300061696545
2011-01-18,0.002726662448510115
2011-01-19,-0.0023789094236441495
2011-01-20,-0.0006412690839174781
2011-01-21,-0.0018870164123421834
2011-01-24,0.0076090990739314975
2011-01-25,0.004672642155277068
2011-01-26,0.0031408283651644707
2011-01-27,-0.0010310549591588344
2011-01-28,-0.01655191119257455
2011-01-31,0.005808219033749025
2011-02-01,0.01693248767902459
2011-02-02,-0.004601129085276223
2011-02-03,-0.00046359331787605197
2011-02-04,0.001066263094542254
2011-02-07,0.010690456103703241
2011-02-08,0.004928333422913673
2011-02-09,-0.006230986469994111
2011-02-10,-0.002731202184952999
2011-02-11,0.003875317136396075
2011-02-14,0.005254662046522884
2011-02-15,-0.006066318501688214
2011-02-16,0.003915860149076183
2011-02-17,-0.0002175830635394721
2011-02-18,0.0009464132160047825
2011-02-22,-0.016503904504819925
2011-02-23,0.0054855220074317475
2011-02-24,-0.0049273655968182315
2011-02-25,0.0037523502598968764
2011-02-28,0.0046004454376768235
2011-03-01,-0.011761354904711693
2011-03-02,0.0005710220103626821
2011-03-03,0.012503464509892299
2011-03-04,-0.007504783180285323
2011-03-07,-0.007931416525365659
2011-03-08,0.007665482104056608
2011-03-09,0.0002492616709710352
2011-03-10,-0.021182206423142207
2011-03-11,0.006385850009256296
2011-03-14,-0.0015185428899175952
2011-03-15,-0.009728031354199756
2011-03-16,-0.02613743961941241
2011-03-17,0.012627400243805886
2011-03-18,0.0028304169284795195
2011-03-21,0.017082362848027412
2011-03-22,-0.0011566657888150663
2011-03-23,0.0014063723342697368
2011-03-24,0.0069828048844773945
2011-03-25,0.0057690998790539474
2011-03-28,-0.0043919323913809575
2011-03-29,0.003865209220349833
2011-03-30,0.005721196958576426
2011-03-31,-0.00371781684271754
2011-04-01,0.003971066722194454
2011-04-04,0.00032859721150739143
2011-04-05,-0.0013596081712998636
2011-04-06,0.002265047023901816
2011-04-07,0.003089600534406902
2011-04-08,-0.003480842972578229
2011-04-11,-0.00412041338005977
2011-04-12,-0.008772206336389355
2011-04-13,0.002603958168955629
2011-04-14,-0.0017878354046198003
2011-04-15,-0.0035522878534774904
2011-04-18,-0.007682979013562879
2011-04-19,0.005332950432112308
2011-04-20,0.01196726086266374
2011-04-21,0.007017186113673108
2011-04-25,-0.00011154617858458801
2011-04-26,0.009023540898689408
2011-04-27,0.006145241150251119
2011-04-28,0.0006836402252030192
2011-04-29,0.00316689912322352
2011-05-02,-0.005207002054807004
2011-05-03,-0.0008452570345651885
2011-05-04,-0.005309449207833253
2011-05-05,-0.013580343130920049
2011-05-06,0.0009642488467305283
2011-05-09,0.003490396904408609
2011-05-10,0.004235429948203801
2011-05-11,-0.009976279330730222
2011-05-12,0.005467252786521315
2011-05-13,-0.00901099629487499
2011-05-16,-0.009752852204807212
2011-05-17,0.003354805532758755
2011-05-18,0.007260958080055987
2011-05-19,0.00427773637316922
2011-05-20,-0.009409820806638975
2011-05-23,-0.009831929641486305
2011-05-24,-6.592942292964405e-05
2011-05-25,0.00360621181537518
2011-05-26,0.0027135253643577576
2011-05-27,0.004914283991887771
2011-05-31,0.013841298328469642
2011-06-01,-0.0183945254270678
2011-06-02,-0.00524992673550401
2011-06-03,-0.005974198718865301
2011-06-06,-0.005659072206638936
2011-06-07,-0.006017984954562499
2011-06-08,0.001088822624969598
2011-06-09,0.003578224716141624
2011-06-10,-0.013659171598111761
2011-06-13,0.000578299860854811
2011-06-14,0.010636172379652723
2011-06-15,-0.01750954686112765
2011-06-16,0.0031834790559092828
2011-06-17,-0.001730676510576844
2011-06-20,0.004087470856036059
2011-06-21,0.011910482418614124
2011-06-22,-0.007165119585078502
2011-06-23,-0.002096945928875024
2011-06-24,-0.016338007694609375
2011-06-27,0.013678660029729103
2011-06-28,0.014842216334542318
2011-06-29,0.002571805398207752
2011-06-30,0.011438573181278944
2011-07-01,0.012255003196392044
2011-07-05,0.004972802056036989
2011-07-06,0.004886929332967435
2011-07-07,0.011867414560810682
2011-07-08,-0.0023868958348794477
2011-07-11,-0.009839782745076627
2011-07-12,-0.0016236609243167992
2011-07-13,0.005951970470733624
2011-07-14,-0.005022255670129028
2011-07-15,0.017799735870253828
2011-07-18,-0.0008802642837833674
2011-07-19,0.017114916438999875
2011-07-20,-0.0022838508383222628
2011-07-21,0.010485349554199153
2011-07-22,0.00591897282562696
2011-07-25,-0.00248129283687295
2011-07-26,0.0004553766114454101
2011-07-27,-0.0191281629340338
2011-07-28,-0.0035661674703627226
2011-07-29,-0.008593875140862937
2011-08-01,0.0010125871575577471
2011-08-02,-0.018043764474995463
2011-08-03,0.0020526748463884064
2011-08-04,-0.03931376543510027
2011-08-05,0.004332242322870885
2011-08-08,-0.05173830887670418
2011-08-09,0.037463731941310766
2011-08-10,-0.03958266965950419
2011-08-11,0.038509819457605184
2011-08-12,0.0041741688313552995
2011-08-15,0.018927210055837182
2011-08-16,-0.006575141340367517
2011-08-17,0.0009188914488971913
2011-08-18,-0.03263977241731942
2011-08-19,-0.01578617074557652
2011-08-22,0.002005687075860443
2011-08-23,0.037425260272103786
2011-08-24,0.00703232157161885
2011-08-25,-0.01253214715218758
2011-08-26,0.014461376488112373
2011-08-29,0.01957120843240103
2011-08-30,-0.00028966789580775465
2011-08-31,0.001340774135972796
2011-09-01,-0.010837251569575268
2011-09-02,-0.016508073409771267
2011-09-06,-0.0034181444493458814
2011-09-07,0.01984823451948682
2011-09-08,-0.0029443009636945525
2011-09-09,-0.021396333026632457
2011-09-12,0.006254069664170707
2011-09-13,0.002644439504550354
2011-09-14,0.012070618227913254
2011-09-15,0.014531057645823934
2011-09-16,0.009880004553984982
2011-09-19,0.00010805604755089902
2011-09-20,0.0009003177128371494
2011-09-21,-0.019311546400870107
2011-09-22,-0.029725142940007596
2011-09-23,0.002306229282032597
2011-09-26,0.017790900671131107
2011-09-27,0.010060526095019591
2011-09-28,-0.010542063320510204
2011-09-29,0.007975195940785381
2011-09-30,-0.017114648282578384
2011-10-03,-0.018626336711378675
2011-10-04,0.011524660841560922
2011-10-05,0.011864364465360894
2011-10-06,0.006186111890267678
2011-10-07,-0.0012722017185167445
2011-10-10,0.03151432496680039
2011-10-11,0.0034362439503130265
2011-10-12,0.006318444608759667
2011-10-13,0.0028321391140057875
2011-10-14,0.020546149519456245
2011-10-17,-0.011744488812435144
2011-10-18,0.009238500885652416
2011-10-19,-0.014810067272534621
2011-10-20,0.0008126112736295394
2011-10-21,0.01231376744139641
2011-10-24,0.006748534405494834
2011-10-25,-0.013712013898869016
2011-10-26,0.010001339164850291
2011-10-27,0.014696882000200126
2011-10-28,-0.0013684920888871344
2011-10-31,-0.018121918328408253
2011-11-01,-0.021179079338224154
2011-11-02,0.010631861385682631
2011-11-03,0.016237014216775283
2011-11-04,-0.004839394585351361
2011-11-07,0.008576539834583239
2011-11-08,0.013188464900960194
2011-11-09,-0.030031838945378753
2011-11-10,0.0014839166467419892
2011-11-11,0.014647774536398187
2011-11-14,-0.006424409625225759
2011-11-15,0.0035382080929331787
2011-11-16,-0.013156912281432717
2011-11-17,-0.01211759171688274
2011-11-18,-0.0043820728507543575
2011-11-21,-0.017136583486382743
2011-11-22,0.0009646515623985342
2011-11-23,-0.018148512204267334
2011-11-25,-0.007016351897120327
2011-11-28,0.0280653106939074
2011-11-29,0.003075638957987643
2011-11-30,0.03494668100786897
2011-12-01,0.001106691379969606
2011-12-02,-0.0008642205560380027
2011-12-05,0.008824476556868018
2011-12-06,0.0023098063103546857
2011-12-07,0.0015249240781799985
2011-12-08,-0.011007718700975264
2011-12-09,0.014306192681942508
2011-12-12,-0.009647093177676917
2011-12-13,-0.000792474763148826
2011-12-14,-0.013905121735697233
2011-12-15,-0.00029022876938149234
2011-12-16,0.004228251652400159
2011-12-19,-0.007720833297467273
2011-12-20,0.025278862749120116
2011-12-21,-0.006701808579354758
2011-12-22,0.005079740910488174
2011-12-23,0.011017679725622844
2011-12-27,0.0019503437885718161
2011-12-28,-0.008203401397897318
2011-12-29,0.008740158349401358
2011-12-30,-0.0041513134760695165
2012-01-03,0.017007998652923274
2012-01-04,0.0012211866166645542
2012-01-05,-0.0014376523733379569
2012-01-06,-0.0027843869765429062
2012-01-09,-0.0033416437990233467
2012-01-10,0.001137131409809572
2012-01-11,-0.0037146075328776773
2012-01-12,-0.0028488590209747216
2012-01-13,-0.00028050927893531194
2012-01-17,0.006153913287986605
2012-01-18,0.005336241869023714
2012-01-19,0.0016495663694405976
2012-01-20,0.0014124490901182233
2012-01-23,0.002057923216531103
2012-01-24,-0.005113807331461639
2012-01-25,0.011744784837421434
2012-01-26,-0.004102246609793153
2012-01-27,-0.004188103716002072
2012-01-30,0.002857558556369733
2012-01-31,-0.0020551719368591317
2012-02-01,0.0028420818149783125
2012-02-02,-0.000565347946547275
2012-02-03,0.01066294507184571
2012-02-06,0.004595079847097522
2012-02-07,0.003738912757663023
2012-02-08,0.004121309653942263
2012-02-09,0.006194403514883412
2012-02-10,-0.006099471732772448
2012-02-13,0.007883428156911433
2012-02-14,0.002576254923397988
2012-02-15,-0.008284688587752888
2012-02-16,0.01199266805224082
2012-02-17,0.002178235214827047
2012-02-21,0.005755057297438162
2012-02-22,-0.0046696328539984535
2012-02-23,0.00620837391686232
2012-02-24,0.003932156392364909
2012-02-27,0.002160597557186995
2012-02-28,0.009370648909042401
2012-02-29,0.0001799290039567575
2012-03-01,0.0034160776979437163
2012-03-02,-0.0014164198249934897
2012-03-05,-0.004027010002937296
2012-03-06,-0.010155168758843345
2012-03-07,0.003509276140139575
2012-03-08,0.007689905051848831
2012-03-09,0.00010419132756383294
2012-03-12,0.007846616409745814
2012-03-13,0.01868640100100737
2012-03-14,0.006151588267031146
2012-03-15,0.0010516264163362983
2012-03-16,-0.0007580890601796141
2012-03-19,0.0071710012014443115
2012-03-20,-0.0018264145460681496
2012-03-21,-0.0032864714230600926
2012-03-22,-0.003885250241541888
2012-03-23,7.971973895168973e-05
2012-03-26,0.014327401460794066
2012-03-27,-0.0004368106031537983
2012-03-28,0.0003106134890461437
2012-03-29,-0.004136766219971168
2012-03-30,-0.0009670790805968231
2012-04-02,0.010865920349568146
2012-04-03,-0.0026772566684972287
2012-04-04,-0.011025201339894314
2012-04-05,0.0030371677457001894
2012-04-09,-0.005706792922159741
2012-04-10,-0.013428448799324878
2012-04-11,0.0018994031916018598
2012-04-12,0.007597590900844363
2012-04-13,-0.017468451561344776
2012-04-16,-0.004935227999418436
2012-04-17,0.022051080165345478
2012-04-18,-0.0056956953005801916
2012-04-19,-0.012487069695218142
2012-04-20,0.0014415089796825198
2012-04-23,-0.00681617286981385
2012-04-24,-0.002950301594990224
2012-04-25,0.024672215730503207
2012-04-26,0.004216470730230505
2012-04-27,-0.0042097953506201515
2012-04-30,-0.008600012459550367
2012-05-01,0.0038484348259248736
2012-05-02,-0.0014812675707159117
2012-05-03,-0.0030904742936223866
2012-05-04,-0.016946625458342683
2012-05-07,0.0024859095125941222
2012-05-08,-0.002940566818090682
2012-05-09,-0.003361251281663822
2012-05-10,0.00437630331276577
2012-05-11,-0.0010862078631542062
2012-05-14,-0.010934269582434188
2012-05-15,-0.0036374152629264547
2012-05-16,-0.000322532759646426
2012-05-17,-0.006904633377720572
2012-05-18,-0.008233961354962837
2012-05-21,0.019946861608514627
2012-05-22,-0.002878800502354904
2012-05-23,0.0038036521717105315
2012-05-24,0.0005385216776839185
2012-05-25,-0.005759143001166359
2012-05-29,0.009489994665178436
2012-05-30,-0.008433760753900066
2012-05-31,-0.0028901146202579896
2012-06-01,-0.020582687962906965
2012-06-04,0.0039270086652879715
2012-06-05,-0.003478055204521487
2012-06-06,0.020568962469053865
2012-06-07,0.0017075705372208171
2012-06-08,0.010112333445440536
2012-06-11,-0.013000488771601143
2012-06-12,0.008230934966059866
2012-06-13,-0.004420491036761073
2012-06-14,0.008786688568974296
2012-06-15,0.010322934090809777
2012-06-18,0.0033435689112320272
2012-06-19,0.0077652781113321575
2012-06-20,-0.0007867374696289933
2012-06-21,-0.020546182307565747
2012-06-22,0.0048604336334270885
2012-06-25,-0.011066844634849133
2012-06-26,0.005421949971670646
2012-06-27,0.007623272267303458
2012-06-28,-0.0034356698920553954
2012-06-29,0.02289061493478293
2012-07-02,0.003542576582952373
2012-07-03,0.008851944115866046
2012-07-05,0.0009286181828789403
2012-07-06,-0.00823691824364509
2012-07-09,3.70482582267318e-05
2012-07-10,-0.006286316116713156
2012-07-11,-0.0012051517122866058
2012-07-12,-0.007246371018971852
2012-07-13,0.014787213624763085
2012-07-16,-0.0009153224466857864
2012-07-17,0.004162091840793
2012-07-18,0.00544089707977939
2012-07-19,0.007723029784768129
2012-07-20,-0.0056357446324468395
2012-07-23,-0.007078689471628893
2012-07-24,-0.006061333994863743
2012-07-25,-0.008812682449249544
2012-07-26,0.013188779564679579
2012-07-27,0.01545740932142865
2012-07-30,0.004629003752561567
2012-07-31,0.0019095887253081727
2012-08-01,-0.0016796562091855817
2012-08-02,-0.006445113142180506
2012-08-03,0.016412919557941684
2012-08-06,0.00181628357498772
2012-08-07,0.00012109743554313442
2012-08-08,0.0017330734826025362
2012-08-09,0.0018398646237458534
2012-08-10,0.001234978332403955
2012-08-13,0.003742785910490867
