,Min. Variance
2011-11-01,0.030111267627916233
2011-12-01,0.020175456539668544
2012-01-03,0.017783746845639225
2012-02-01,0.18935632940719258
2012-03-01,0.1711560098600661
2012-04-02,0.19482456587386865
2012-05-01,0.20608050666847438
2012-06-01,0.1710792151356576
2012-07-02,0.062492394317897534
2012-08-01,0.021451743462275744
2012-09-04,0.069777136467367
2012-10-01,0.12178683657990612
2012-11-01,0.03312493226171571
2012-12-03,0.025207612925534077
2013-01-02,0.09893484774450674
2013-02-01,0.06167529494384744
2013-03-01,0.25668393873757245
2013-04-01,0.17044951091377528
2013-05-01,0.153916842831351
2013-06-03,0.2513194820679251
2013-07-01,0.22767553948202876
2013-08-01,0.22387216936782986
2013-09-03,0.171648305358982
2013-10-01,0.32614736808139083
2013-11-01,0.23211772081925375
2013-12-02,0.1898002290296112
2014-01-02,0.1730338607352767
2014-02-03,0.2670969216054224
2014-03-03,0.2514066068118728
2014-04-01,0.04410417697250548
2014-05-01,0.10651622363799343
2014-06-02,0.020102051390898542
2014-07-01,0.07644440457763496
2014-08-01,0.23091895123013687
2014-09-02,0.04849831051166501
2014-10-01,0.02425830394321443
2014-11-03,0.3023370161632053
2014-12-01,0.186749055195137
2015-01-02,0.10666832673618405
2015-02-02,0.1414441777329137
2015-03-02,0.35489331827716103
2015-04-01,0.2542919839049285
2015-05-01,0.28888752102180437
2015-06-01,0.3422598025940881
2015-07-01,0.1837046605421237
2015-08-03,0.2565398514308905
2015-09-01,0.198474525525203
2015-10-01,0.0755375238082013
2015-11-02,0.324718140548611
2015-12-01,0.25203052857706937
2016-01-04,0.22801337504893124
2016-02-01,0.3687244485742146
2016-03-01,0.1782051111779504
2016-04-01,0.21410591079356794
2016-05-02,0.04038705843717576
2016-06-01,0.030150041246070552
2016-07-01,0.1681171732486353
2016-08-01,0.24840288412255324
2016-09-01,0.401004765502823
2016-10-03,0.14899657791944468
2016-11-01,0.16239180707434897
2016-12-01,0.17825541419256327
2017-01-03,0.08090779805957488
2017-02-01,0.17036193303218333
2017-03-01,0.3414317429089233
2017-04-03,0.3153696032258691
2017-05-01,0.3244236119816296
2017-06-01,0.3028489727247829
2017-07-03,0.14807527057934788
2017-08-01,0.2866571616536946
2017-09-01,0.17713034761839672
2017-10-02,0.14620393512866553
2017-11-01,0.1601313083440719
2017-12-01,0.10568112032707919
2018-01-02,0.14514353658802664
2018-02-01,0.1199823741968786
2018-03-01,0.34846333000363006
2018-04-02,0.16171625371240103
2018-05-01,0.23317850927881537
2018-06-01,0.2724685115089114
2018-07-02,0.16702785159609482
2018-08-01,0.07773062134807115
2018-09-04,0.26049574660305463
2018-10-01,0.3349427836719732
2018-11-01,0.37152508848280347
2018-12-03,0.1469686126366359
2019-01-02,0.24282952759172752
2019-02-01,0.13289147145427177
2019-03-01,0.2844864430958184
2019-04-01,0.04993799909217677
2019-05-01,0.12277051427523505
2019-06-03,0.3576323636284858
2019-07-01,0.31466682393807555
2019-08-01,0.3692610144119522
2019-09-03,0.21630287344071414
2019-10-01,0.2883564338127479
2019-11-01,0.26910977906216255
2019-12-02,0.19191026292074786
2020-01-02,0.09862778424279862
2020-02-03,0.1014752570113994
2020-03-02,0.35748523109451075
2020-04-01,0.36491699403495703
2020-05-01,0.12558954837153363
2020-06-01,0.25244423050246567
2020-07-01,0.30722110824169635
2020-08-03,0.2213924624928454
2020-09-01,0.12408032761328978
2020-10-01,0.08611033490016169
2020-11-02,0.1825784799926029
2020-12-01,0.2263762795048812
2021-01-04,0.11147299848974901
2021-02-01,0.3262337693376664
2021-03-01,0.2456933368632711
2021-04-01,0.182088733994001
2021-05-03,0.1280328768206084
2021-06-01,0.11192062846185159
2021-07-01,0.1358380039450807
2021-08-02,0.027832750541607876
2021-09-01,0.10842008627101483
2021-10-01,0.09343145866142138
2021-11-01,0.08301604268361719
2021-12-01,0.13687498085954541
2022-01-03,0.24933305261113686
2022-02-01,0.14930363959903664
2022-03-01,0.2251418176226025
2022-04-01,0.3269251372109848
2022-05-02,0.22343258489591375
2022-06-01,0.255528217885546
2022-07-01,0.020058829417246644
2022-08-01,0.18945213885955572
2022-09-01,0.1992335791640904
2022-10-03,0.01838925952622947
2022-11-01,0.07784944448380379
2022-12-01,0.06047372999195394
2023-01-03,0.035809738039576385
2023-02-01,0.10904450826686451
2023-03-01,0.27833991412132164
2023-04-03,0.27034868972558174
2023-05-01,0.40479483958208223
2023-06-01,0.3396976078784979
