,Black-Litterman
2022-09-01,0.019754541537532335
2022-10-03,0.005082516987964665
2022-11-01,0.019828473490869976
2022-12-01,0.02370498463604727
2023-01-03,0.027249143722897617
2023-02-01,0.024212122424784804
2023-03-01,0.002267955181416627
2023-04-03,0.022453034580980483
2023-05-01,0.019482475688735117
2023-06-01,0.0388647885843523
